,FLARE_TYPE,COINCIDENCE,TOTUSJZ_1,TOTUSJZ_2,TOTUSJZ_3,TOTUSJZ_4,TOTUSJZ_5
2117,N,False,4091300000000.0,3814100000000.0,3779700000000.0,3746400000000.0,3828400000000.0
2118,N,False,2785700000000.0,2703800000000.0,2589000000000.0,2578600000000.0,2645600000000.0
2119,N,False,6979600000000.0,6878900000000.0,6950700000000.0,7043000000000.0,6993300000000.0
2120,N,False,14908000000000.0,15240000000000.0,14887000000000.0,14926000000000.0,14713000000000.0
2121,N,False,7895100000000.0,7831900000000.0,7946700000000.0,7903800000000.0,7906600000000.0
2122,N,False,9387400000000.0,9139300000000.0,8914700000000.0,9001400000000.0,9033700000000.0
2123,N,False,1465900000000.0,1284100000000.0,1377200000000.0,1387400000000.0,1390700000000.0
2124,N,False,3155100000000.0,3089500000000.0,2976000000000.0,2919300000000.0,2758400000000.0
2125,N,False,4933800000000.0,4940400000000.0,4612700000000.0,4885000000000.0,4612000000000.0
2126,N,False,2282600000000.0,2102500000000.0,2131300000000.0,2097800000000.0,2101100000000.0
2127,N,False,3171500000000.0,3343400000000.0,3351300000000.0,3201700000000.0,3082800000000.0
2128,N,False,3794600000000.0,3899500000000.0,3803900000000.0,3823700000000.0,3886100000000.0
2129,N,False,5080900000000.0,5057600000000.0,5151500000000.0,4885800000000.0,4941100000000.0
2130,N,False,36143000000000.0,36706000000000.0,37449000000000.0,37384000000000.0,37029000000000.0
2131,N,False,13361000000000.0,13719000000000.0,14001000000000.0,13568000000000.0,13237000000000.0
2132,N,False,4420200000000.0,4425200000000.0,4479100000000.0,4430800000000.0,4354100000000.0
2133,N,False,4613600000000.0,4433200000000.0,4544100000000.0,4676200000000.0,4862400000000.0
2134,N,False,3023700000000.0,2934700000000.0,3020300000000.0,3052000000000.0,2970900000000.0
2135,N,False,58987000000000.0,58591000000000.0,58557000000000.0,58317000000000.0,58138000000000.0
2136,N,False,7007600000000.0,7065100000000.0,6945300000000.0,6767300000000.0,6563600000000.0
2137,N,False,3020400000000.0,3052000000000.0,3014000000000.0,3088100000000.0,2972500000000.0
2138,N,False,3394600000000.0,3547800000000.0,3563200000000.0,3713900000000.0,3629900000000.0
2139,N,False,5888800000000.0,5851700000000.0,5862900000000.0,6188100000000.0,6362600000000.0
2140,N,False,4006600000000.0,3838100000000.0,3925100000000.0,3896100000000.0,3962400000000.0
2141,N,False,1413200000000.0,1500700000000.0,1378300000000.0,1693200000000.0,1724500000000.0
2142,N,False,12072000000000.0,12096000000000.0,11584000000000.0,11804000000000.0,11752000000000.0
2143,N,False,3992300000000.0,3819400000000.0,3803300000000.0,3814000000000.0,3840000000000.0
2144,N,False,2350100000000.0,2342000000000.0,2474000000000.0,2375100000000.0,2305000000000.0
2145,N,False,2375000000000.0,2253400000000.0,2196600000000.0,2523000000000.0,2521700000000.0
2146,N,False,26576000000000.0,26585000000000.0,26159000000000.0,25981000000000.0,25877000000000.0
2147,N,False,1115900000000.0,1118900000000.0,1021700000000.0,1058600000000.0,1100800000000.0
2148,N,False,3212200000000.0,3186700000000.0,3257300000000.0,3304500000000.0,3262300000000.0
2149,N,False,2426500000000.0,2317600000000.0,2473900000000.0,2477700000000.0,2368100000000.0
2150,N,False,6168100000000.0,6102900000000.0,5985800000000.0,6055500000000.0,6198400000000.0
2151,N,False,56361000000000.0,56543000000000.0,56252000000000.0,56886000000000.0,56831000000000.0
2152,N,False,3161700000000.0,3146600000000.0,3117700000000.0,3157000000000.0,3187600000000.0
2153,N,False,12869000000000.0,12810000000000.0,13389000000000.0,13434000000000.0,13427000000000.0
2154,N,False,12540000000000.0,12287000000000.0,12466000000000.0,12581000000000.0,12653000000000.0
2155,N,False,2786300000000.0,2688900000000.0,2694900000000.0,2652100000000.0,2694000000000.0
2156,N,False,1551600000000.0,1468600000000.0,1718200000000.0,1811900000000.0,1907000000000.0
2157,N,False,7799800000000.0,7560900000000.0,7546600000000.0,7895900000000.0,7671200000000.0
2158,N,False,702240000000.0,655090000000.0,682750000000.0,630580000000.0,553200000000.0
2159,N,False,55720000000000.0,55608000000000.0,55599000000000.0,55471000000000.0,56337000000000.0
2160,N,False,36747000000000.0,36909000000000.0,36278000000000.0,36852000000000.0,37187000000000.0
2161,N,False,33433000000000.0,33193000000000.0,33556000000000.0,33320000000000.0,33422000000000.0
2162,N,False,7457800000000.0,7669800000000.0,7937500000000.0,8281500000000.0,7793300000000.0
2163,N,False,148470000000000.0,148470000000000.0,147440000000000.0,147950000000000.0,146850000000000.0
2164,N,False,1604600000000.0,1624500000000.0,1551600000000.0,1486500000000.0,1461200000000.0
2165,N,False,9180900000000.0,9191600000000.0,9560000000000.0,9446000000000.0,9548700000000.0
2166,N,False,21756000000000.0,21386000000000.0,21460000000000.0,21810000000000.0,22197000000000.0
2167,N,False,3640800000000.0,3576500000000.0,3491900000000.0,3497600000000.0,3522500000000.0
2168,N,False,10203000000000.0,10507000000000.0,10238000000000.0,10385000000000.0,10654000000000.0
2169,N,False,2231700000000.0,2195900000000.0,2281300000000.0,2390100000000.0,2268600000000.0
2170,N,False,72067000000000.0,72060000000000.0,71207000000000.0,72607000000000.0,73281000000000.0
2171,N,False,2462500000000.0,2475300000000.0,2357700000000.0,2357300000000.0,2457000000000.0
2172,N,False,59447000000000.0,60402000000000.0,58976000000000.0,58232000000000.0,56869000000000.0
2173,N,False,1968200000000.0,2055700000000.0,2053800000000.0,2121900000000.0,2054900000000.0
2174,N,False,5521000000000.0,5383200000000.0,5560100000000.0,5684100000000.0,5962100000000.0
2175,N,False,1306700000000.0,1385200000000.0,1234000000000.0,1211600000000.0,1227300000000.0
2176,N,False,3751200000000.0,3780900000000.0,3749200000000.0,3375000000000.0,3477600000000.0
2177,N,False,7421200000000.0,7277100000000.0,7149700000000.0,7326400000000.0,7371800000000.0
2178,N,False,82445000000000.0,82425000000000.0,82491000000000.0,82713000000000.0,82881000000000.0
2179,N,False,82586000000000.0,83228000000000.0,82589000000000.0,82445000000000.0,82425000000000.0
2180,N,False,3733900000000.0,3734400000000.0,3600700000000.0,3678600000000.0,3774300000000.0
2181,N,False,3444000000000.0,3579100000000.0,3420700000000.0,3507900000000.0,3476000000000.0
2182,N,False,5955900000000.0,5853200000000.0,6260000000000.0,6126500000000.0,6980300000000.0
2183,N,False,5193000000000.0,5117800000000.0,5075800000000.0,4891600000000.0,4833800000000.0
2184,N,False,15703000000000.0,15356000000000.0,15718000000000.0,16660000000000.0,16825000000000.0
2185,N,False,7171700000000.0,7322800000000.0,7211300000000.0,7368700000000.0,7232100000000.0
2186,N,False,31905000000000.0,31334000000000.0,30296000000000.0,30293000000000.0,29378000000000.0
2187,N,False,2041600000000.0,2118900000000.0,1986300000000.0,1896500000000.0,1999000000000.0
2188,N,False,50075000000000.0,49137000000000.0,49308000000000.0,50090000000000.0,50155000000000.0
2189,N,False,55043000000000.0,55895000000000.0,57289000000000.0,56911000000000.0,56235000000000.0
2190,N,False,12056000000000.0,12031000000000.0,12016000000000.0,12300000000000.0,12204000000000.0
2191,N,False,2303100000000.0,2164400000000.0,2222000000000.0,2283500000000.0,2493900000000.0
2192,N,False,4311900000000.0,4411000000000.0,4527000000000.0,4428400000000.0,4581000000000.0
2193,N,False,2963700000000.0,2908100000000.0,2689100000000.0,2735600000000.0,2696600000000.0
2194,N,False,63715000000000.0,64461000000000.0,64043000000000.0,64442000000000.0,65530000000000.0
2195,N,False,94112000000000.0,93693000000000.0,92069000000000.0,91966000000000.0,91166000000000.0
2196,N,False,8158100000000.0,7902500000000.0,7864100000000.0,8011200000000.0,7898600000000.0
2197,N,False,2327200000000.0,2370600000000.0,2390900000000.0,2348000000000.0,2574200000000.0
2198,N,False,37821000000000.0,37594000000000.0,37750000000000.0,37656000000000.0,37626000000000.0
2199,N,False,15104000000000.0,16070000000000.0,14421000000000.0,14184000000000.0,14395000000000.0
2200,N,False,26447000000000.0,27225000000000.0,27498000000000.0,27996000000000.0,27989000000000.0
2201,N,False,13714000000000.0,13412000000000.0,13400000000000.0,12827000000000.0,12816000000000.0
2202,N,False,2190700000000.0,2218800000000.0,2155000000000.0,2112700000000.0,2103300000000.0
2203,N,False,14597000000000.0,14380000000000.0,14581000000000.0,14597000000000.0,14287000000000.0
2204,N,False,6347200000000.0,6322200000000.0,6328900000000.0,6359100000000.0,6280300000000.0
2205,N,False,99162000000000.0,99527000000000.0,101150000000000.0,100850000000000.0,102050000000000.0
2206,N,False,10618000000000.0,10595000000000.0,10467000000000.0,10428000000000.0,10101000000000.0
2207,N,False,5528700000000.0,5201400000000.0,4978400000000.0,4898100000000.0,5046400000000.0
2208,N,False,19683000000000.0,19488000000000.0,19367000000000.0,19748000000000.0,19432000000000.0
2209,N,False,4364600000000.0,4235300000000.0,4457700000000.0,4318900000000.0,4468400000000.0
2210,N,False,834370000000.0,725580000000.0,847260000000.0,874160000000.0,1000600000000.0
2211,N,False,4235300000000.0,4457700000000.0,4318900000000.0,4468400000000.0,4667800000000.0
2212,N,False,769310000000.0,785550000000.0,779860000000.0,645930000000.0,611860000000.0
2213,N,False,1702200000000.0,1747200000000.0,1770100000000.0,1807400000000.0,1654300000000.0
2214,N,False,57928000000000.0,59047000000000.0,59919000000000.0,60150000000000.0,59929000000000.0
2215,N,False,6906500000000.0,6936100000000.0,6766200000000.0,6773300000000.0,6470000000000.0
2216,N,False,813260000000.0,882950000000.0,968620000000.0,974800000000.0,948260000000.0
2217,N,False,29712000000000.0,29333000000000.0,29548000000000.0,29560000000000.0,29004000000000.0
2218,N,False,2978500000000.0,2954800000000.0,2739400000000.0,2895700000000.0,2642200000000.0
2219,N,False,22327000000000.0,21970000000000.0,21914000000000.0,21676000000000.0,21637000000000.0
2220,N,False,24941000000000.0,24298000000000.0,24549000000000.0,24174000000000.0,23622000000000.0
2221,N,False,15037000000000.0,15226000000000.0,15406000000000.0,15448000000000.0,15683000000000.0
2222,N,False,3970300000000.0,4191000000000.0,4101500000000.0,4225700000000.0,4255600000000.0
2223,N,False,3575500000000.0,3756100000000.0,3733500000000.0,3643700000000.0,3729100000000.0
2224,N,False,1977800000000.0,1852400000000.0,1864200000000.0,1841100000000.0,1836900000000.0
2225,N,False,3510500000000.0,3496600000000.0,3559200000000.0,3387900000000.0,3586900000000.0
2226,N,False,19854000000000.0,19684000000000.0,19678000000000.0,19528000000000.0,19379000000000.0
2227,N,False,8822100000000.0,8886600000000.0,8605400000000.0,8730700000000.0,8857100000000.0
2228,N,False,15751000000000.0,15632000000000.0,15974000000000.0,16592000000000.0,17492000000000.0
2229,N,False,2576400000000.0,2400500000000.0,2466600000000.0,2349300000000.0,2340200000000.0
2230,N,False,12165000000000.0,12292000000000.0,12311000000000.0,12398000000000.0,12246000000000.0
2231,N,False,1308600000000.0,1372100000000.0,1177200000000.0,1269200000000.0,1334300000000.0
2232,N,False,1053000000000.0,975840000000.0,893010000000.0,891100000000.0,918120000000.0
2233,N,False,9496600000000.0,9372100000000.0,9092400000000.0,9109600000000.0,8776400000000.0
2234,N,False,8429100000000.0,8474400000000.0,8473300000000.0,8772000000000.0,8528300000000.0
2235,N,False,2965000000000.0,2989400000000.0,3076600000000.0,2919200000000.0,2991600000000.0
2236,N,False,1281200000000.0,1406300000000.0,1412200000000.0,1248100000000.0,1176900000000.0
2237,N,False,41150000000000.0,41439000000000.0,41262000000000.0,41139000000000.0,41259000000000.0
2238,N,False,4121300000000.0,4031400000000.0,4107200000000.0,4416200000000.0,4423900000000.0
2239,N,False,1870200000000.0,1802000000000.0,1681500000000.0,1620200000000.0,1677000000000.0
2240,N,False,125530000000000.0,123820000000000.0,123630000000000.0,123870000000000.0,123580000000000.0
2241,N,False,762320000000.0,697580000000.0,777980000000.0,829530000000.0,838700000000.0
2242,N,False,9839400000000.0,9938000000000.0,10199000000000.0,9925400000000.0,10083000000000.0
2243,N,False,9067600000000.0,9156100000000.0,8894300000000.0,8814100000000.0,8750800000000.0
2244,N,False,1109100000000.0,1124500000000.0,1075400000000.0,1113500000000.0,1064900000000.0
2245,N,False,904690000000.0,902800000000.0,928800000000.0,861050000000.0,869350000000.0
2246,N,False,106220000000000.0,104370000000000.0,103690000000000.0,102330000000000.0,101220000000000.0
2247,N,False,3341700000000.0,3289800000000.0,3286500000000.0,3257700000000.0,3289400000000.0
2248,N,False,3439500000000.0,3516000000000.0,3389800000000.0,3461300000000.0,3344600000000.0
2249,N,False,20441000000000.0,20321000000000.0,20287000000000.0,20584000000000.0,21240000000000.0
2250,N,False,9705900000000.0,9826600000000.0,9762700000000.0,9944000000000.0,9792100000000.0
2251,N,False,2093300000000.0,2192300000000.0,1981700000000.0,2058700000000.0,1944500000000.0
2252,N,False,13264000000000.0,12987000000000.0,13377000000000.0,13662000000000.0,13781000000000.0
2253,N,False,9172300000000.0,9115900000000.0,8626400000000.0,8760400000000.0,8949600000000.0
2254,N,False,8132000000000.0,8161700000000.0,8030900000000.0,7880700000000.0,8118900000000.0
2255,N,False,10984000000000.0,10830000000000.0,11156000000000.0,11128000000000.0,11202000000000.0
2256,N,False,4483200000000.0,4296100000000.0,4239700000000.0,4316400000000.0,4177300000000.0
2257,N,False,210160000000.0,208340000000.0,216470000000.0,191910000000.0,232640000000.0
2258,N,False,7982600000000.0,7618900000000.0,7780600000000.0,8173400000000.0,7766600000000.0
2259,N,False,42178000000000.0,42356000000000.0,41787000000000.0,41645000000000.0,41713000000000.0
2260,N,False,1223600000000.0,1185200000000.0,1128700000000.0,1200400000000.0,1065300000000.0
2261,N,False,5456500000000.0,5270000000000.0,5224600000000.0,5012900000000.0,4800000000000.0
2262,N,False,820000000000.0,822560000000.0,821450000000.0,924700000000.0,880870000000.0
2263,N,False,4184300000000.0,4198100000000.0,4145300000000.0,3991600000000.0,3991600000000.0
2264,N,False,3215600000000.0,3241400000000.0,3335700000000.0,3228100000000.0,3173200000000.0
2265,N,False,4066900000000.0,4038400000000.0,4061200000000.0,4170200000000.0,4186100000000.0
2266,N,False,6238200000000.0,6135600000000.0,6303100000000.0,6034700000000.0,5887400000000.0
2267,N,False,15604000000000.0,15887000000000.0,16173000000000.0,15998000000000.0,16445000000000.0
2268,N,False,7488300000000.0,7361100000000.0,7578100000000.0,7365000000000.0,7585100000000.0
2269,N,False,7488300000000.0,7361100000000.0,7578100000000.0,7365000000000.0,7585100000000.0
2270,N,False,4199100000000.0,4237400000000.0,4535500000000.0,4335200000000.0,4623300000000.0
2271,N,False,5639300000000.0,5713300000000.0,5588900000000.0,5549700000000.0,5266300000000.0
2272,N,False,1543100000000.0,1601600000000.0,1628100000000.0,1660800000000.0,1599900000000.0
2273,N,False,4059600000000.0,4129200000000.0,3796300000000.0,3616700000000.0,3593200000000.0
2274,N,False,5223200000000.0,5115100000000.0,5133900000000.0,5184700000000.0,5442100000000.0
2275,N,False,4450200000000.0,4379600000000.0,4432300000000.0,4404600000000.0,4441500000000.0
2276,N,False,3824900000000.0,3709200000000.0,3845500000000.0,4003000000000.0,4073200000000.0
2277,N,False,18233000000000.0,18564000000000.0,19477000000000.0,20227000000000.0,20711000000000.0
2278,N,False,5371700000000.0,5285300000000.0,5266800000000.0,5186200000000.0,5242600000000.0
2279,N,False,1380000000000.0,1232900000000.0,1270500000000.0,1339600000000.0,1279700000000.0
2280,N,False,2747500000000.0,2935200000000.0,3094000000000.0,2983200000000.0,3160500000000.0
2281,N,False,2473900000000.0,2736200000000.0,2604500000000.0,2360200000000.0,2225900000000.0
2282,N,False,991830000000.0,909160000000.0,885000000000.0,881700000000.0,921350000000.0
2283,N,False,2270700000000.0,2348300000000.0,2393600000000.0,2461600000000.0,2570100000000.0
2284,N,False,3228400000000.0,3225400000000.0,3206300000000.0,3001500000000.0,3029200000000.0
2285,N,False,8204800000000.0,8046800000000.0,7846300000000.0,7503700000000.0,7499000000000.0
2286,N,False,4905800000000.0,4976700000000.0,4707800000000.0,4817300000000.0,4655800000000.0
2287,N,False,3839700000000.0,3446600000000.0,3511700000000.0,3236000000000.0,3003000000000.0
2288,N,False,5319600000000.0,5140200000000.0,5129500000000.0,5243700000000.0,4905800000000.0
2289,N,False,2744700000000.0,2543000000000.0,2421200000000.0,2377200000000.0,2362900000000.0
2290,N,False,19944000000000.0,19491000000000.0,19877000000000.0,19298000000000.0,19356000000000.0
2291,N,False,12354000000000.0,11821000000000.0,11863000000000.0,12038000000000.0,11923000000000.0
2292,N,False,1488600000000.0,1526200000000.0,1544400000000.0,1501700000000.0,1526700000000.0
2293,N,False,9910000000000.0,10080000000000.0,9665300000000.0,9114800000000.0,9353400000000.0
2294,N,False,1586700000000.0,1670800000000.0,1831900000000.0,1977000000000.0,2413600000000.0
2295,N,False,7301600000000.0,7560000000000.0,7724500000000.0,8211600000000.0,8659000000000.0
2296,N,False,18152000000000.0,17716000000000.0,17987000000000.0,18042000000000.0,18135000000000.0
