,FLARE_TYPE,COINCIDENCE,TOTPOT_1,TOTPOT_2,TOTPOT_3,TOTPOT_4,TOTPOT_5
1681,B,False,1.5811e+22,1.6538e+22,1.7092e+22,1.8841e+22,2.1279e+22
1682,B,False,1.3124e+22,1.2856e+22,1.2747e+22,1.2575e+22,1.2328e+22
1683,B,False,9.1772e+22,9.1465e+22,9.2061e+22,9.3367e+22,9.3512e+22
1684,B,False,1.1576e+23,1.1437e+23,1.1522e+23,1.1544e+23,1.1511e+23
1685,B,False,8.5093e+22,7.9376e+22,7.7865e+22,7.6309e+22,7.7496e+22
1686,B,False,9.5169e+22,9.459e+22,9.5495e+22,9.6173e+22,9.6008e+22
1687,B,False,1.0038e+22,1.012e+22,1.0123e+22,1.0305e+22,1.0318e+22
1688,B,False,2.8347e+22,2.338e+22,2.4909e+22,2.4587e+22,2.6233e+22
1689,B,False,1.782e+23,1.7723e+23,1.7878e+23,1.7978e+23,1.7834e+23
1690,B,False,2.6938e+21,3.1624e+21,3.4446e+21,4.0327e+21,4.1893e+21
1691,B,False,3.9137e+22,3.9104e+22,4.0637e+22,4.1499e+22,4.165e+22
1692,B,False,2.2632e+23,2.2679e+23,2.2335e+23,2.2406e+23,2.223e+23
1693,B,False,3.0827e+22,3.1152e+22,3.198e+22,3.1582e+22,3.125e+22
1694,B,False,1.6925e+23,1.6626e+23,1.6701e+23,1.6874e+23,1.6768e+23
1695,B,False,6.1219e+22,6.1366e+22,6.1034e+22,6.0189e+22,6.1413e+22
1696,B,False,2.4008e+23,2.3558e+23,2.3598e+23,2.3295e+23,2.3948e+23
1697,B,True,5.366e+22,5.2655e+22,5.3792e+22,5.2347e+22,5.2059e+22
1698,B,False,1.9909e+22,2.01e+22,2.0451e+22,2.0642e+22,2.0758e+22
1699,B,False,1.2759e+23,1.2546e+23,1.2598e+23,1.263e+23,1.2563e+23
1700,B,False,8.6832e+21,8.8579e+21,8.6008e+21,8.8027e+21,9.0993e+21
1701,B,False,1.3309e+22,1.3492e+22,1.3422e+22,1.2825e+22,1.2444e+22
1702,B,False,7.3823e+22,7.3585e+22,7.2449e+22,7.2208e+22,7.1957e+22
1703,B,False,1.0545e+23,1.0445e+23,1.0271e+23,1.0501e+23,1.0287e+23
1704,B,False,4.405e+22,4.2807e+22,4.2022e+22,4.0864e+22,4.0883e+22
1705,B,True,7.6378e+21,8.037e+21,7.999e+21,7.6872e+21,7.6152e+21
1706,B,False,7.5497e+22,7.3985e+22,7.588e+22,8.6369e+22,8.2025e+22
1707,B,False,8.5151e+21,8.3844e+21,9.8622e+21,9.5767e+21,9.4457e+21
1708,B,False,2.4653e+22,2.4489e+22,2.4912e+22,2.61e+22,2.6064e+22
1709,B,False,7.088e+23,7.0715e+23,7.0742e+23,7.0569e+23,7.0142e+23
1710,B,False,4.9458e+22,5.0844e+22,5.0935e+22,5.1225e+22,5.0115e+22
1711,B,False,2.0433e+23,2.0705e+23,2.0785e+23,2.0672e+23,2.0755e+23
1712,B,False,4.0309e+21,4.0812e+21,3.9085e+21,4.3881e+21,4.3762e+21
1713,B,False,1.4672e+22,1.4181e+22,1.4847e+22,1.4675e+22,1.5005e+22
1714,B,False,6.7486e+22,6.9489e+22,7.3098e+22,7.4223e+22,7.286e+22
1715,B,False,1.056e+22,1.0353e+22,1.0523e+22,1.084e+22,1.0505e+22
1716,B,False,2.1591e+22,2.0145e+22,1.4418e+22,2.3094e+22,1.7571e+22
1717,B,False,7.0276e+21,7.9445e+21,9.178e+21,9.7716e+21,1.0856e+22
1718,B,False,2.4668e+22,2.3439e+22,2.3432e+22,2.3807e+22,2.328e+22
1719,B,False,5.5212e+22,5.515e+22,5.5547e+22,5.7145e+22,5.8551e+22
1720,B,False,6.1904e+22,6.0069e+22,5.993e+22,5.8057e+22,5.7328e+22
1721,B,False,4.0144e+22,4.0593e+22,4.1958e+22,4.2571e+22,4.2441e+22
1722,B,False,8.7682e+21,8.9775e+21,8.494e+21,9.0679e+21,9.1634e+21
1723,B,False,5.6078e+21,5.442e+21,5.7031e+21,5.6611e+21,5.6518e+21
1724,B,False,3.8627e+22,3.8624e+22,3.8925e+22,3.7966e+22,3.7793e+22
1725,B,False,2.6683e+22,2.6051e+22,2.5745e+22,2.586e+22,2.5841e+22
1726,B,False,2.3812e+21,2.4655e+21,2.5906e+21,2.6502e+21,2.571e+21
1727,B,False,8.1045e+22,8.0379e+22,7.9016e+22,7.6764e+22,7.6013e+22
1728,B,False,2.7547e+22,2.7336e+22,2.6247e+22,2.5553e+22,2.566e+22
1729,B,False,1.558e+23,1.5581e+23,1.5658e+23,1.5564e+23,1.5692e+23
1730,B,False,2.2514e+22,2.2668e+22,2.2758e+22,2.3334e+22,2.3464e+22
1731,B,False,4.903e+21,4.8795e+21,4.908e+21,4.8531e+21,4.8965e+21
1732,B,False,3.3817e+22,4.4918e+22,4.1127e+22,3.9001e+22,4.1282e+22
1733,B,False,2.1969e+22,2.2144e+22,2.1932e+22,2.1759e+22,2.1176e+22
1734,B,False,1.1161e+23,1.1278e+23,1.1322e+23,1.1447e+23,1.1366e+23
1735,B,False,5.2492e+21,4.9333e+21,5.1139e+21,5.2772e+21,5.4294e+21
1736,B,False,2.3277e+22,2.3996e+22,2.443e+22,2.7107e+22,3.0914e+22
1737,B,False,5.5542e+22,5.594e+22,5.586e+22,5.6706e+22,5.5905e+22
1738,B,False,4.3349e+22,4.1883e+22,4.1526e+22,4.077e+22,3.9758e+22
1739,B,False,3.2294e+22,3.273e+22,3.2287e+22,3.4893e+22,3.3707e+22
1740,B,False,5.6905e+22,5.5952e+22,5.8843e+22,5.9648e+22,5.9655e+22
1741,B,False,3.7598e+22,3.7936e+22,3.6983e+22,3.6592e+22,4.3721e+22
1742,B,False,1.0265e+23,1.0205e+23,1.0195e+23,1.0242e+23,1.0318e+23
1743,B,False,8.9059e+22,8.9522e+22,9.1535e+22,8.9605e+22,9.1575e+22
1744,B,False,2.5457e+23,2.5614e+23,2.5818e+23,2.5701e+23,2.5549e+23
1745,B,False,4.2535e+23,4.2625e+23,4.2446e+23,4.2117e+23,4.2146e+23
1746,B,False,4.6657e+22,4.636e+22,4.6549e+22,4.6737e+22,4.6521e+22
1747,B,False,2.1779e+22,2.1228e+22,2.1089e+22,2.1714e+22,2.1734e+22
1748,B,True,1.6006e+23,1.5843e+23,1.5736e+23,1.5744e+23,1.5626e+23
1749,B,False,1.6091e+23,1.6081e+23,1.6307e+23,1.6199e+23,1.6133e+23
1750,B,False,4.6016e+22,4.6586e+22,4.7166e+22,4.5544e+22,4.6636e+22
1751,B,False,3.061e+22,3.0677e+22,3.0265e+22,3.0071e+22,2.9266e+22
1752,B,False,6.1321e+21,6.4077e+21,6.4507e+21,7.2527e+21,7.1664e+21
1753,B,False,1.0174e+22,9.7289e+21,9.6937e+21,9.8969e+21,9.9085e+21
1754,B,False,4.3968e+22,4.3582e+22,4.3305e+22,4.3053e+22,4.2267e+22
1755,B,False,1.3499e+23,1.355e+23,1.3463e+23,1.343e+23,1.336e+23
1756,B,False,1.2416e+23,1.2352e+23,1.2012e+23,1.1796e+23,1.1637e+23
1757,B,False,5.4238e+22,5.4456e+22,5.4738e+22,5.3656e+22,5.3649e+22
1758,B,False,8.0544e+21,7.919e+21,7.8198e+21,7.8256e+21,7.2761e+21
1759,B,False,1.328e+22,1.3649e+22,1.3582e+22,1.3625e+22,1.3924e+22
1760,B,False,1.8589e+22,1.8303e+22,1.8053e+22,1.8286e+22,1.7828e+22
1761,B,False,6.8778e+22,6.9897e+22,7.1312e+22,7.1823e+22,7.1831e+22
1762,B,False,2.7362e+22,2.7467e+22,2.667e+22,2.667e+22,2.7161e+22
1763,B,False,1.2215e+23,1.221e+23,1.2147e+23,1.213e+23,1.2024e+23
1764,B,False,5.1914e+22,5.2865e+22,5.1964e+22,5.2022e+22,5.2173e+22
1765,B,False,1.4507e+23,1.4453e+23,1.4453e+23,1.4702e+23,1.4678e+23
1766,B,False,2.2756e+22,2.1815e+22,2.1389e+22,2.1023e+22,2.0906e+22
1767,B,False,1.4281e+22,1.399e+22,1.421e+22,1.4359e+22,1.4609e+22
1768,B,False,2.6519e+21,4.1431e+21,4.5219e+21,9.4211e+21,1.3317e+22
1769,B,False,8.4626e+21,8.6717e+21,8.4203e+21,8.6253e+21,1.02e+22
1770,B,False,1.763e+23,1.7342e+23,1.7064e+23,1.7136e+23,1.7403e+23
1771,B,False,2.5277e+22,2.5258e+22,2.4982e+22,2.5725e+22,2.6238e+22
1772,B,False,1.4218e+23,1.4212e+23,1.437e+23,1.4226e+23,1.4134e+23
1773,B,False,8.3312e+22,8.2466e+22,8.2234e+22,8.2517e+22,8.2452e+22
1774,B,False,1.3134e+23,1.3346e+23,1.2964e+23,1.2983e+23,1.314e+23
1775,B,False,1.1836e+23,1.1837e+23,1.1895e+23,1.2108e+23,1.2064e+23
1776,B,False,7.8292e+21,7.969e+21,8.1517e+21,8.3364e+21,7.6533e+21
1777,B,False,2.9403e+22,3.3308e+22,2.6994e+22,2.734e+22,2.709e+22
1778,B,False,6.0735e+22,6.0766e+22,6.0612e+22,6.1075e+22,6.2026e+22
1779,B,False,5.5636e+21,5.5786e+21,5.477e+21,5.9159e+21,5.74e+21
1780,B,False,1.8491e+23,1.8511e+23,1.8496e+23,1.8304e+23,1.8254e+23
1781,B,False,1.1099e+23,1.1018e+23,1.0866e+23,1.0689e+23,1.0498e+23
1782,B,False,1.7077e+22,1.6899e+22,1.6596e+22,1.627e+22,1.6183e+22
1783,B,False,9.34e+22,9.253e+22,9.2031e+22,9.3352e+22,9.3567e+22
1784,B,False,3.4168e+21,3.2961e+21,3.5191e+21,3.4841e+21,3.4482e+21
1785,B,False,3.781e+23,3.802e+23,3.7975e+23,3.8167e+23,3.7914e+23
1786,B,False,1.8012e+22,1.707e+22,1.8103e+22,1.8394e+22,1.8204e+22
1787,B,False,7.815e+22,7.8786e+22,7.8251e+22,7.5427e+22,7.4379e+22
1788,B,False,0.0,0.0,3.0926e+19,1.1132e+20,8.2594e+19
1789,B,False,5.1782e+22,5.2063e+22,5.2096e+22,5.1928e+22,5.2843e+22
1790,B,False,1.6217e+22,1.5487e+22,1.5163e+22,1.5075e+22,1.4982e+22
1791,B,False,9.0918e+22,9.1843e+22,8.9613e+22,9.0353e+22,8.9789e+22
1792,B,False,9.0134e+20,8.3867e+20,8.4884e+20,8.5119e+20,9.1755e+20
1793,B,False,2.2584e+21,2.371e+21,2.1817e+21,2.354e+21,2.2637e+21
1794,B,False,7.1993e+21,7.4377e+21,7.1608e+21,7.2039e+21,6.9785e+21
1795,B,False,6.0393e+21,6.1836e+21,6.1735e+21,6.1349e+21,5.723e+21
1796,B,False,3.9301e+22,3.964e+22,4.037e+22,4.0304e+22,4.0083e+22
1797,B,False,7.751e+22,7.7607e+22,7.9535e+22,8.082e+22,8.1326e+22
1798,B,True,1.4727e+22,1.4398e+22,1.4575e+22,1.4117e+22,1.4703e+22
1799,B,False,1.2009e+23,1.2104e+23,1.1935e+23,1.1953e+23,1.1926e+23
1800,B,False,5.2031e+21,5.2079e+21,5.1773e+21,5.0562e+21,5.0743e+21
1801,B,False,5.6319e+22,5.6622e+22,5.6524e+22,5.692e+22,5.6876e+22
1802,B,False,1.3103e+22,1.2985e+22,1.2527e+22,1.2969e+22,1.3082e+22
1803,B,False,6.3571e+22,6.5531e+22,6.7486e+22,6.9489e+22,7.3098e+22
1804,B,False,1.3745e+23,1.3933e+23,1.3937e+23,1.385e+23,1.3891e+23
1805,B,False,1.4554e+23,1.4663e+23,1.4514e+23,1.4529e+23,1.445e+23
1806,B,False,4.4761e+22,4.3447e+22,4.3956e+22,4.4752e+22,4.6462e+22
1807,B,False,2.2855e+22,2.2306e+22,2.0331e+22,2.3679e+22,1.8291e+22
1808,B,False,7.2138e+21,6.8344e+21,6.9267e+21,6.8022e+21,6.6443e+21
1809,B,False,4.8703e+22,4.8836e+22,4.8567e+22,4.8022e+22,4.721e+22
1810,B,False,2.6641e+22,2.6911e+22,2.656e+22,2.5012e+22,2.4401e+22
1811,B,False,1.2321e+23,1.2362e+23,1.2409e+23,1.259e+23,1.2582e+23
1812,B,False,2.0772e+22,2.0829e+22,2.0888e+22,2.1075e+22,2.2162e+22
1813,B,False,2.3677e+22,2.8617e+22,3.3884e+22,3.7679e+22,4.347e+22
1814,B,False,1.6298e+22,1.4288e+22,1.2332e+22,1.2706e+22,1.1484e+22
1815,B,False,5.4734e+21,5.5735e+21,5.5036e+21,5.4288e+21,5.489e+21
1816,B,False,6.5762e+22,6.6649e+22,6.6594e+22,6.6856e+22,6.8524e+22
1817,B,False,2.6179e+22,2.6302e+22,2.7313e+22,2.6665e+22,2.6733e+22
1818,B,False,1.4196e+22,1.46e+22,1.4784e+22,1.4942e+22,1.5196e+22
1819,B,False,1.0234e+23,1.0235e+23,9.9569e+22,1.0173e+23,1.0256e+23
1820,B,True,3.6489e+23,3.6544e+23,3.5863e+23,3.697e+23,3.6835e+23
1821,B,False,1.8135e+23,1.7905e+23,1.7785e+23,1.7629e+23,1.7683e+23
1822,B,False,1.9957e+23,1.8973e+23,1.9788e+23,2.0671e+23,1.887e+23
1823,B,False,1.2446e+23,1.2434e+23,1.2533e+23,1.2388e+23,1.2259e+23
1824,B,False,6.3233e+22,6.3874e+22,6.4654e+22,6.4519e+22,6.3553e+22
1825,B,False,4.6074e+22,4.6376e+22,4.5971e+22,4.6812e+22,4.7407e+22
1826,B,False,6.6809e+22,6.5229e+22,6.5514e+22,6.531e+22,6.6043e+22
1827,B,False,4.4496e+22,4.5931e+22,4.6038e+22,4.6105e+22,4.555e+22
1828,B,False,3.7534e+23,3.7628e+23,3.7933e+23,3.7739e+23,3.7936e+23
1829,B,False,1.125e+22,1.0914e+22,1.0834e+22,1.1265e+22,1.1282e+22
1830,B,False,1.076e+23,1.0569e+23,9.8172e+22,1.0169e+23,1.0277e+23
1831,B,False,2.5086e+22,2.5515e+22,2.5158e+22,2.5206e+22,2.5333e+22
1832,B,False,3.3468e+22,3.2817e+22,3.3315e+22,3.3746e+22,3.2687e+22
1833,B,False,1.6712e+23,1.6756e+23,1.671e+23,1.6846e+23,1.6905e+23
1834,B,False,8.3485e+22,8.2458e+22,8.0402e+22,8.1103e+22,8.0514e+22
1835,B,False,6.3858e+22,6.3261e+22,6.3055e+22,6.5399e+22,6.5221e+22
1836,B,False,2.4903e+22,2.5282e+22,2.4949e+22,2.5067e+22,2.4668e+22
1837,B,False,1.7123e+23,1.7345e+23,1.7445e+23,1.7612e+23,1.7903e+23
1838,B,False,4.5645e+22,4.5519e+22,4.5385e+22,4.5361e+22,4.578e+22
1839,B,False,7.4969e+22,7.6751e+22,7.9728e+22,8.1388e+22,7.9142e+22
1840,B,False,2.52e+23,2.5303e+23,2.5014e+23,2.4993e+23,2.4933e+23
1841,B,False,6.5448e+23,6.5069e+23,6.497e+23,6.4553e+23,6.4989e+23
1842,B,False,1.6701e+23,1.6874e+23,1.6768e+23,1.7093e+23,1.7521e+23
1843,B,False,1.1106e+23,1.0967e+23,1.0689e+23,1.0733e+23,1.0565e+23
1844,B,False,5.0132e+21,5.1752e+21,5.2046e+21,5.4836e+21,5.7877e+21
1845,B,False,4.4112e+22,4.43e+22,4.5112e+22,4.7328e+22,4.8052e+22
1846,B,False,5.4898e+22,5.4788e+22,5.3884e+22,5.3669e+22,5.4527e+22
1847,B,False,2.0567e+23,2.0491e+23,2.0497e+23,2.05e+23,2.0261e+23
1848,B,False,2.6826e+23,2.7008e+23,2.6085e+23,2.6336e+23,2.8363e+23
1849,B,False,3.84e+22,4.1983e+22,4.5787e+22,4.7917e+22,5.4606e+22
1850,B,False,1.474e+22,1.4092e+22,1.4086e+22,1.5064e+22,1.5651e+22
1851,B,False,2.7788e+22,2.7419e+22,2.7267e+22,2.7417e+22,2.713e+22
1852,B,False,7.5226e+22,7.5029e+22,7.6738e+22,7.7329e+22,7.751e+22
1853,B,False,5.9437e+22,6.0958e+22,6.1529e+22,6.5135e+22,6.6443e+22
1854,B,False,1.1661e+23,1.1694e+23,1.1742e+23,1.1743e+23,1.1806e+23
1855,B,False,9.6346e+22,9.5684e+22,9.7009e+22,9.3963e+22,9.3118e+22
1856,B,False,1.9257e+23,1.9174e+23,1.9413e+23,1.944e+23,1.9452e+23
1857,B,False,1.0589e+23,1.0626e+23,1.0841e+23,1.1356e+23,1.1837e+23
1858,B,False,4.17e+21,4.2416e+21,3.9384e+21,3.8602e+21,3.5274e+21
1859,B,False,1.6136e+23,1.5963e+23,1.598e+23,1.5941e+23,1.5993e+23
1860,B,False,7.5674e+22,7.5409e+22,7.4096e+22,7.421e+22,7.4933e+22
1861,B,False,1.8368e+22,1.8259e+22,1.8598e+22,1.8647e+22,1.8348e+22
1862,B,False,3.7703e+22,3.6443e+22,3.5633e+22,3.5865e+22,3.5619e+22
1863,B,False,1.836e+23,1.8379e+23,1.8337e+23,1.8422e+23,1.8401e+23
1864,B,False,4.3151e+22,4.2699e+22,4.2437e+22,4.2474e+22,4.2315e+22
1865,B,False,6.5143e+22,6.5403e+22,6.5566e+22,6.3149e+22,6.2408e+22
1866,B,False,3.4511e+22,3.4591e+22,3.4916e+22,3.6665e+22,3.8802e+22
1867,B,False,1.2743e+18,8.3462e+18,2.9092e+18,0.0,2.2048e+20
1868,B,False,2.4605e+22,2.4221e+22,2.4653e+22,2.5637e+22,2.5537e+22
1869,B,False,2.1285e+22,2.0593e+22,2.0918e+22,2.1096e+22,2.0362e+22
1870,B,False,1.8125e+23,1.8188e+23,1.8165e+23,1.831e+23,1.8423e+23
1871,B,False,5.1392e+22,5.0932e+22,5.0632e+22,5.0401e+22,5.057e+22
1872,B,False,6.885e+22,6.8552e+22,6.7843e+22,6.8881e+22,6.9727e+22
1873,B,False,1.2772e+23,1.2789e+23,1.2939e+23,1.3017e+23,1.3037e+23
1874,B,False,2.8198e+22,2.7218e+22,2.6136e+22,2.6411e+22,2.7038e+22
1875,B,False,2.4066e+22,2.447e+22,2.387e+22,2.3823e+22,2.3379e+22
1876,B,False,7.8429e+22,7.6151e+22,7.6976e+22,7.8145e+22,7.8204e+22
1877,B,False,4.3511e+23,4.3597e+23,4.3406e+23,4.3375e+23,4.3573e+23
1878,B,False,5.0851e+22,5.7334e+22,6.2942e+22,5.3361e+22,5.1502e+22
1879,B,False,1.3961e+23,1.3938e+23,1.4127e+23,1.4194e+23,1.4145e+23
1880,B,False,5.0844e+22,5.0935e+22,5.1225e+22,5.0115e+22,4.988e+22
1881,B,False,3.7786e+22,2.4475e+22,2.5289e+22,2.5582e+22,2.5455e+22
1882,B,False,5.7614e+21,5.8935e+21,5.8519e+21,5.7618e+21,5.8262e+21
1883,B,False,1.0208e+22,1.0209e+22,1.0148e+22,1.0496e+22,1.0437e+22
1884,B,False,7.1679e+22,8.1076e+22,9.9055e+22,1.2458e+23,1.4015e+23
1885,B,False,1.6285e+22,1.5409e+22,1.5283e+22,1.5203e+22,1.5064e+22
1886,B,False,7.0882e+21,7.0044e+21,6.8285e+21,7.0074e+21,6.8366e+21
1887,B,False,1.4588e+22,1.4393e+22,1.4633e+22,1.4389e+22,1.405e+22
1888,B,False,1.1154e+22,1.1311e+22,1.1458e+22,1.1296e+22,1.1667e+22
1889,B,False,7.608e+22,7.17e+22,9.1301e+22,8.6419e+22,9.1988e+22
1890,B,False,1.1219e+23,1.1383e+23,1.1397e+23,1.1323e+23,1.1446e+23
1891,B,False,3.3808e+22,3.315e+22,3.3086e+22,3.2799e+22,3.4511e+22
1892,N,False,3.3617e+21,3.5125e+21,3.3573e+21,3.445e+21,3.2897e+21
1893,N,False,4.0925e+21,4.0047e+21,4.0377e+21,3.9803e+21,3.8138e+21
1894,N,False,4.0454e+21,4.1779e+21,3.6615e+21,3.9174e+21,4.0215e+21
1895,N,False,8.9287e+21,9.1084e+21,9.2514e+21,9.8454e+21,9.7776e+21
1896,N,False,1.4361e+21,1.3597e+21,1.4551e+21,1.5134e+21,1.4807e+21
1897,N,False,2.4748e+21,2.5765e+21,2.5818e+21,2.504e+21,2.3536e+21
1898,N,False,4.025e+21,3.8952e+21,3.8119e+21,3.7912e+21,3.634e+21
1899,N,False,4.4228e+21,4.2987e+21,4.5228e+21,4.515e+21,4.5592e+21
1900,N,False,5.523e+21,5.3172e+21,5.2584e+21,5.064e+21,4.9255e+21
1901,N,False,6.1575e+21,6.0786e+21,5.8709e+21,5.5651e+21,5.4593e+21
1902,N,False,4.5903e+21,4.3797e+21,4.2494e+21,4.8085e+21,4.7533e+21
1903,N,False,3.9189e+21,3.9149e+21,3.767e+21,3.6665e+21,3.8172e+21
1904,N,False,2.3079e+22,2.3241e+22,2.3507e+22,2.4725e+22,2.5339e+22
1905,N,False,8.2123e+21,8.0206e+21,7.6647e+21,8.0263e+21,7.8969e+21
1906,N,False,5.3911e+21,5.2048e+21,5.0507e+21,5.1383e+21,5.0094e+21
1907,N,False,5.253e+21,5.3815e+21,5.3954e+21,5.3533e+21,5.3674e+21
1908,N,False,2.8251e+21,2.8518e+21,2.7786e+21,2.9437e+21,2.9451e+21
1909,N,False,3.0845e+22,3.0789e+22,3.0207e+22,2.9336e+22,2.9491e+22
1910,N,False,8.596e+21,8.134e+21,8.4149e+21,8.4436e+21,8.5554e+21
1911,N,False,1.8467e+21,1.8342e+21,1.7469e+21,1.7931e+21,1.7643e+21
1912,N,False,1.0732e+22,1.1444e+22,1.1076e+22,1.1275e+22,1.153e+22
1913,N,False,3.1342e+22,3.1404e+22,3.1772e+22,3.1272e+22,3.0302e+22
1914,N,False,1.1226e+21,1.4543e+21,1.4611e+21,1.2793e+21,1.2735e+21
1915,N,False,1.2802e+22,1.2239e+22,1.2806e+22,1.2496e+22,1.2227e+22
1916,N,False,2.212e+21,2.7466e+21,3.1513e+21,3.3625e+21,3.4037e+21
1917,N,False,1.3616e+23,1.3649e+23,1.3674e+23,1.3647e+23,1.4265e+23
1918,N,False,4.8797e+23,4.8922e+23,4.9103e+23,4.897e+23,4.9087e+23
1919,N,False,9.4452e+21,1.0045e+22,1.0059e+22,9.7184e+21,9.7184e+21
1920,N,False,5.0402e+23,5.0474e+23,5.0201e+23,5.0114e+23,5.0019e+23
1921,N,False,9.0949e+21,9.1644e+21,9.1665e+21,9.5204e+21,8.9465e+21
1922,N,False,2.9528e+23,2.9653e+23,2.984e+23,2.9829e+23,3.0018e+23
1923,N,False,1.4822e+22,1.4746e+22,1.4576e+22,1.4276e+22,1.4305e+22
1924,N,False,9.1813e+21,9.045e+21,9.1199e+21,9.1553e+21,9.0215e+21
1925,N,False,2.8288e+21,2.8055e+21,2.8203e+21,2.7848e+21,3.0729e+21
1926,N,False,2.0514e+21,2.0957e+21,1.9829e+21,2.0052e+21,1.8731e+21
1927,N,False,2.6474e+21,2.8638e+21,2.7073e+21,2.6061e+21,2.7102e+21
1928,N,False,3.8364e+21,4.2399e+21,4.2886e+21,4.2869e+21,4.3414e+21
1929,N,False,4.3205e+22,4.2997e+22,4.2802e+22,4.3124e+22,4.1972e+22
1930,N,False,1.331e+23,1.3199e+23,1.3311e+23,1.331e+23,1.3318e+23
1931,N,False,5.2037e+21,4.9727e+21,4.9797e+21,5.1045e+21,4.8782e+21
1932,N,False,2.1866e+23,2.193e+23,2.2157e+23,2.2234e+23,2.2332e+23
1933,N,False,1.8526e+21,1.7468e+21,1.8307e+21,1.7115e+21,1.7438e+21
1934,N,False,1.9869e+21,2.1684e+21,2.3819e+21,2.316e+21,2.1032e+21
1935,N,False,2.1511e+21,1.8608e+21,2.0213e+21,1.847e+21,1.816e+21
1936,N,False,1.285e+23,1.2887e+23,1.2846e+23,1.2973e+23,1.2984e+23
1937,N,False,2.1289e+23,2.1225e+23,2.1045e+23,2.0878e+23,2.0525e+23
1938,N,False,2.1289e+23,2.1225e+23,2.1045e+23,2.0878e+23,2.0525e+23
1939,N,False,3.912e+21,4.4384e+21,4.6716e+21,4.9919e+21,5.4093e+21
1940,N,False,1.0115e+22,1.0065e+22,9.5514e+21,9.8855e+21,9.8043e+21
1941,N,False,3.4465e+21,3.4198e+21,3.4629e+21,3.4227e+21,3.3735e+21
1942,N,False,1.1749e+22,1.1639e+22,1.1758e+22,1.1629e+22,1.1559e+22
1943,N,False,1.1422e+22,1.1586e+22,1.1409e+22,1.161e+22,1.1388e+22
1944,N,False,3.5624e+23,3.59e+23,3.5883e+23,3.5717e+23,3.5873e+23
1945,N,False,6.3098e+21,6.2441e+21,6.2351e+21,5.8505e+21,6.066e+21
1946,N,False,1.8004e+23,1.8099e+23,1.802e+23,1.7984e+23,1.7849e+23
1947,N,False,1.2442e+21,1.2881e+21,1.4311e+21,1.2706e+21,1.3381e+21
1948,N,False,9.0642e+20,1.0007e+21,1.0378e+21,1.0777e+21,1.0088e+21
1949,N,False,6.9296e+23,6.9543e+23,6.9456e+23,6.9705e+23,6.9901e+23
1950,N,False,3.6572e+22,3.4862e+22,3.4282e+22,3.4941e+22,3.5392e+22
1951,N,False,4.8139e+23,4.8417e+23,5.6766e+23,4.8615e+23,4.8843e+23
1952,N,False,6.9291e+22,6.9448e+22,7.1011e+22,6.9989e+22,7.0297e+22
1953,N,False,1.0742e+23,1.0664e+23,1.069e+23,1.0017e+23,1.0388e+23
1954,N,False,4.07e+22,3.3626e+22,3.2754e+22,3.6975e+22,3.1524e+22
1955,N,False,5.4137e+22,5.4957e+22,5.396e+22,5.3723e+22,5.4207e+22
1956,N,False,1.6285e+22,1.6194e+22,1.6102e+22,1.6019e+22,1.5706e+22
1957,N,False,2.3077e+22,2.3229e+22,2.3146e+22,2.2235e+22,2.1954e+22
1958,N,False,5.1856e+22,5.2668e+22,5.2785e+22,5.3441e+22,5.3277e+22
1959,N,False,1.2426e+23,1.2707e+23,1.2762e+23,1.2956e+23,1.2809e+23
1960,N,False,6.3603e+22,6.3585e+22,6.3195e+22,6.3985e+22,6.498e+22
1961,N,False,3.5691e+22,3.6624e+22,3.7462e+22,3.6209e+22,3.5303e+22
1962,N,False,1.0306e+22,1.0658e+22,1.0878e+22,1.0626e+22,1.1297e+22
1963,N,False,2.1566e+23,2.1491e+23,2.1491e+23,2.1425e+23,2.1452e+23
1964,N,False,1.731e+22,1.743e+22,1.7865e+22,1.7749e+22,1.6795e+22
1965,N,False,9.2469e+22,9.2732e+22,9.5237e+22,9.7762e+22,9.8839e+22
1966,N,False,9.587e+22,9.8801e+22,9.702e+22,9.9029e+22,1.0303e+23
1967,N,False,4.9432e+22,4.964e+22,4.8349e+22,4.6906e+22,4.7784e+22
1968,N,False,5.3835e+22,5.2346e+22,4.9712e+22,5.0054e+22,4.921e+22
1969,N,False,5.3835e+22,5.2346e+22,4.9712e+22,5.0054e+22,4.921e+22
1970,N,False,1.2941e+23,1.2945e+23,1.2865e+23,1.2853e+23,1.2954e+23
1971,N,False,1.7452e+23,1.7179e+23,1.7198e+23,1.7059e+23,1.6884e+23
1972,N,False,4.1559e+23,4.1304e+23,4.1104e+23,4.0814e+23,4.0801e+23
1973,N,False,1.1976e+22,1.1593e+22,1.1447e+22,1.2021e+22,1.1419e+22
1974,N,False,3.1345e+22,3.1093e+22,3.0601e+22,3.0139e+22,2.9449e+22
1975,N,False,1.1218e+23,1.1096e+23,1.1197e+23,1.1143e+23,1.1161e+23
1976,N,False,5.3112e+23,5.3132e+23,5.3055e+23,5.3353e+23,5.3397e+23
1977,N,False,2.6274e+23,2.616e+23,2.5747e+23,2.5642e+23,2.5546e+23
1978,N,False,8.4589e+21,8.3727e+21,8.3385e+21,7.904e+21,7.5519e+21
1979,N,False,2.3953e+23,2.3835e+23,2.3771e+23,2.3908e+23,2.4037e+23
1980,N,False,2.3953e+23,2.3835e+23,2.3771e+23,2.3908e+23,2.4037e+23
