,FLARE_TYPE,COINCIDENCE,MEANPOT_1,MEANPOT_2,MEANPOT_3,MEANPOT_4,MEANPOT_5
2087,N,False,3685.0,3542.0,3693.4,3572.7,3560.3
2088,N,False,1606.1,1643.8,1636.8,1552.5,1588.2
2089,N,False,7533.2,7496.1,7405.6,7369.6,7372.1
2090,N,False,2686.5,2715.6,2771.5,2737.0,2806.8
2091,N,False,1963.1,1949.2,1950.1,1862.0,1845.4
2092,N,False,1963.1,1949.2,1950.1,1862.0,1845.4
2093,N,False,9411.5,9519.3,9439.7,9453.5,9346.4
2094,N,False,9510.7,9599.8,9472.8,9196.9,9472.4
2095,N,False,1692.4,1681.7,1578.8,1658.3,1556.7
2096,N,False,1977.0,2015.8,1970.7,1875.4,1899.4
2097,N,False,8059.5,8055.8,8068.6,7990.3,7998.1
2098,N,False,2527.4,2565.7,2433.6,2436.3,2405.5
2099,N,False,1765.2,1777.0,1754.9,1834.8,1838.8
2100,N,False,3259.3,3269.3,3193.0,3044.0,3043.2
2101,N,False,2109.1,2152.4,2054.3,2046.0,2045.8
2102,N,False,1458.1,1537.5,1516.9,1497.2,1502.4
2103,N,False,3369.5,3383.0,3312.9,3285.0,3259.9
2104,N,False,1666.3,1655.7,1636.8,1630.3,1614.5
2105,N,False,1679.4,1695.2,1698.6,1692.4,1377.4
2106,N,False,1151.3,1190.9,1106.4,1080.1,1186.1
2107,N,False,7379.1,7425.4,7366.6,7285.8,7347.6
2108,N,False,1532.3,1460.1,1438.7,1429.1,1365.3
2109,N,False,6827.8,6715.1,6698.7,6606.1,6593.7
2110,N,False,2983.5,3056.5,3087.2,3084.2,3034.5
2111,N,False,1939.8,1927.9,1908.7,1875.2,1855.6
2112,N,False,5569.1,5616.8,5633.5,5736.9,6025.0
2113,N,False,5996.1,5921.9,5969.9,6013.4,6009.4
2114,N,False,2696.4,2622.1,2646.2,2627.6,2589.5
2115,N,False,2405.6,2457.3,2493.9,2618.0,2464.6
2116,N,False,9362.5,9385.8,9412.9,9216.2,9186.5
2117,N,False,4344.0,4566.9,4540.5,4446.6,4320.4
2118,N,False,3206.5,3035.1,2943.8,2867.9,2930.5
2119,N,False,7722.5,7781.2,7794.9,7415.6,7370.4
2120,N,False,14100.0,14114.0,14281.0,14575.0,14618.0
2121,N,False,5474.6,5663.5,5585.8,5614.0,5820.4
2122,N,False,1640.8,1637.0,1649.9,1688.5,1723.4
2123,N,False,3483.9,3634.8,3574.5,3507.7,3661.6
2124,N,False,3564.4,3605.3,3660.8,3763.6,4053.7
2125,N,False,1600.5,1594.4,1562.6,1542.1,1570.1
2126,N,False,2653.9,2633.8,2699.1,2607.6,2495.2
2127,N,False,1683.2,1762.5,1738.7,1811.9,1778.1
2128,N,False,2684.3,2793.5,2848.3,2874.2,2852.3
2129,N,False,3131.0,3137.2,3066.1,3143.9,3185.4
2130,N,False,8091.0,8114.3,8050.8,8017.7,8016.5
2131,N,False,2747.3,2658.7,2713.8,2709.7,2783.7
2132,N,False,12703.0,12899.0,12978.0,13048.0,13178.0
2133,N,False,3599.7,3581.8,3481.5,3422.4,3388.4
2134,N,False,4371.4,4485.2,4295.0,4518.7,4505.8
2135,N,False,12723.0,12694.0,12755.0,12834.0,12703.0
2136,N,False,2479.4,2454.5,2510.9,2447.3,2443.2
2137,N,False,2435.7,2479.6,2499.5,2435.8,2467.5
2138,N,False,1877.7,1813.0,1782.3,1754.6,1767.2
2139,N,False,5577.6,5637.0,5659.2,5517.8,5415.0
2140,N,False,3728.3,3523.4,3386.0,3339.1,3277.3
2141,N,False,2344.2,2372.1,2508.7,2501.3,2560.7
2142,N,False,12079.0,11912.0,11841.0,11657.0,11566.0
2143,N,False,3526.8,3705.8,3731.7,3643.2,3574.3
2144,N,False,2445.5,2510.6,2503.9,2497.2,2423.1
2145,N,False,3534.5,3338.4,3458.3,3554.0,3579.0
2146,N,False,6104.9,6007.0,6055.9,5983.4,5802.6
2147,N,False,3389.3,3349.5,3538.1,3241.1,3171.8
2148,N,False,5577.1,5630.9,5655.4,5626.7,5485.2
2149,N,False,3443.8,3528.0,3345.8,3344.4,3273.1
2150,N,False,3706.0,3713.5,3662.7,3613.9,3625.4
2151,N,False,7283.8,7311.3,7346.9,7357.5,7357.3
2152,N,False,4541.6,4592.0,4611.9,4701.7,4609.3
2153,N,False,8794.0,8691.2,8580.2,8475.1,8534.9
2154,N,False,4044.2,4111.7,4101.4,4160.1,4212.8
2155,N,False,3426.1,3434.1,3428.2,3480.8,3418.3
2156,N,False,2378.3,2283.9,2441.1,2553.2,2641.7
2157,N,False,2294.7,2345.9,2329.9,2287.7,2305.2
2158,N,False,4883.2,4875.1,4931.1,5451.1,5147.8
2159,N,False,8934.9,8884.4,8856.5,8864.2,8789.9
2160,N,False,9990.9,10003.0,10191.0,10207.0,10117.0
2161,N,False,6478.9,6384.3,6473.0,6394.4,6339.6
2162,N,False,4021.0,4180.8,4226.0,4214.2,4373.9
2163,N,False,15296.0,15364.0,15424.0,15465.0,15490.0
2164,N,False,2308.4,2366.4,2384.4,2367.1,2207.5
2165,N,False,11762.0,11658.0,11452.0,11635.0,11622.0
2166,N,False,6915.7,7018.9,7139.7,7219.1,7303.9
2167,N,False,6663.0,6701.9,6868.3,6844.1,6874.5
2168,N,False,6000.2,6046.8,6202.2,6087.8,6296.9
2169,N,False,2046.8,1996.3,1940.2,2028.1,2050.3
2170,N,False,7216.7,7221.0,7248.5,7201.8,7232.1
2171,N,False,2427.3,2416.1,2419.3,2317.7,2327.4
2172,N,False,8859.1,8658.7,8611.7,8545.6,8551.5
2173,N,False,1553.9,1469.2,1453.9,1456.1,1433.9
2174,N,False,2588.3,2630.8,2539.6,2749.4,2959.8
2175,N,False,1867.6,1920.4,1946.1,2011.3,2107.4
2176,N,False,2606.8,2594.5,2687.9,2618.2,2603.9
2177,N,False,5345.2,5371.9,5331.1,5225.6,5165.1
2178,N,False,9057.5,9003.6,8963.1,8866.0,8910.3
2179,N,False,9363.5,9165.4,9106.1,9057.5,9003.6
2180,N,False,2499.1,2568.0,2664.7,2772.0,2868.4
2181,N,False,8346.7,8318.5,8257.2,8102.0,8316.7
2182,N,False,4082.4,4099.3,4015.0,3935.3,3752.1
2183,N,False,1696.8,1705.4,1701.0,1699.5,1687.8
2184,N,False,2798.1,2717.5,2678.4,2870.6,2906.1
2185,N,False,1613.1,1683.6,1715.5,1805.9,1792.6
2186,N,False,9503.9,9751.8,10025.0,10174.0,10422.0
2187,N,False,1855.4,2034.2,2059.0,2186.5,2190.4
2188,N,False,6747.0,6708.9,6599.2,6450.6,6413.5
2189,N,False,5468.9,5363.8,5306.5,5339.5,5380.7
2190,N,False,1833.4,1813.2,1857.0,1830.2,1864.9
2191,N,False,4180.5,4165.0,4133.8,4194.6,3911.2
2192,N,False,2458.9,2498.8,2395.6,2365.4,2336.4
2193,N,False,3466.9,3561.3,3665.0,3627.4,3517.9
2194,N,False,5472.3,5441.5,5413.4,5422.7,5391.7
2195,N,False,11255.0,11223.0,11322.0,11301.0,11312.0
2196,N,False,6629.6,6453.1,6485.9,6454.2,6749.3
2197,N,False,2535.3,2433.7,2445.0,2359.2,2326.8
2198,N,False,5037.0,5046.2,5010.2,5018.1,4987.0
2199,N,False,3413.0,3744.1,3549.6,3574.9,3640.1
2200,N,False,3100.0,3084.0,3095.5,3072.0,3045.8
2201,N,False,8603.2,8720.8,8761.2,8942.5,8928.9
2202,N,False,4601.0,4580.8,4550.6,4546.9,4786.4
2203,N,False,9070.6,9243.9,9273.9,9354.8,9387.1
2204,N,False,3141.7,3008.9,2980.5,2903.8,2889.9
2205,N,False,10022.0,9928.2,9861.7,9945.0,9915.1
2206,N,False,11184.0,11335.0,11367.0,11338.0,11359.0
2207,N,False,6800.8,6995.8,6878.9,6902.1,6862.8
2208,N,False,5838.3,5836.2,5894.7,5821.6,5862.2
2209,N,False,5055.3,5184.9,5043.4,4956.7,4979.3
2210,N,False,3205.9,3534.2,3265.2,3472.1,3450.9
2211,N,False,5184.9,5043.4,4956.7,4979.3,4898.1
2212,N,False,1407.1,1371.6,1425.6,1270.7,1258.9
2213,N,False,2670.5,2763.3,2547.8,2555.1,2629.2
2214,N,False,13059.0,13110.0,13089.0,13239.0,13300.0
2215,N,False,7033.5,6990.3,7068.0,7141.6,7168.7
2216,N,False,1568.4,1534.3,1687.5,1617.3,1632.3
2217,N,False,2824.9,2814.2,2780.1,2705.2,2690.8
2218,N,False,4404.5,4446.8,4473.0,4619.4,4781.5
2219,N,False,2620.5,2665.5,2654.4,2710.5,2640.4
2220,N,False,5467.3,5507.0,5439.6,5546.6,5589.8
2221,N,False,7866.0,7978.2,8025.9,8048.9,8072.2
2222,N,False,1482.8,1460.2,1479.7,1450.2,1467.2
2223,N,False,5253.2,4978.0,5009.2,4908.8,4574.8
2224,N,False,3809.1,3850.3,3832.9,4003.8,4100.3
2225,N,False,2421.9,2366.5,2304.1,2285.7,2264.2
2226,N,False,12137.0,12115.0,12123.0,12145.0,12157.0
2227,N,False,8088.9,8110.1,8124.0,8187.5,8334.0
2228,N,False,7021.2,7013.5,6864.9,6599.6,6339.9
2229,N,False,5806.2,6046.8,6211.9,6443.9,6441.6
2230,N,False,2047.1,2044.0,1993.3,2033.4,2055.5
2231,N,False,1623.0,1605.4,1773.2,1769.5,1743.4
2232,N,False,1533.7,1641.5,1517.8,1421.0,1511.7
2233,N,False,1917.1,1927.7,1972.2,1931.4,1925.6
2234,N,False,7807.9,7636.3,7618.4,7385.7,7461.4
2235,N,False,2717.3,2617.4,2506.8,2623.8,2624.1
2236,N,False,1810.7,1815.8,1764.2,1842.9,1800.1
2237,N,False,3962.4,3906.9,3846.2,3739.8,3681.6
2238,N,False,4130.3,3983.2,4062.3,4019.4,4132.8
2239,N,False,3597.5,3674.3,3829.6,4061.1,3858.0
2240,N,False,11184.0,11363.0,11535.0,11594.0,11657.0
2241,N,False,1521.4,1599.0,1317.9,1329.1,1450.8
2242,N,False,16978.0,17134.0,17126.0,16877.0,16929.0
2243,N,False,2617.7,2600.5,2637.7,2693.6,2730.9
2244,N,False,3124.2,3147.8,3227.1,3161.6,3132.3
2245,N,False,1599.5,1621.7,1648.0,1660.3,1613.3
2246,N,False,7027.0,7154.0,7216.8,7322.8,7406.6
2247,N,False,1592.8,1624.6,1617.1,1589.7,1595.7
2248,N,False,20028.0,20091.0,20605.0,20479.0,20193.0
2249,N,False,5163.9,5145.2,5228.9,5158.1,5045.0
2250,N,False,8291.3,7939.1,8106.8,7912.3,7994.2
2251,N,False,3172.3,3170.9,3303.2,3345.6,3367.4
2252,N,False,6100.1,6293.6,6315.1,6243.0,6222.4
2253,N,False,5195.0,5344.4,5472.4,5581.0,5770.3
2254,N,False,1884.6,1921.9,1905.0,1920.6,1906.9
2255,N,False,2841.0,2880.3,2722.9,2690.8,2573.3
2256,N,False,4380.1,4484.0,4574.3,4564.7,4786.6
2257,N,False,1278.6,1310.8,1608.0,1539.3,1635.9
2258,N,False,1555.2,1582.6,1564.3,1601.1,1628.2
2259,N,False,7486.4,7432.5,7540.9,7460.2,7425.9
2260,N,False,3026.6,3045.0,2848.2,2874.0,2893.5
2261,N,False,1491.3,1508.5,1574.6,1577.4,1654.6
2262,N,False,2628.5,2581.9,2569.9,2425.6,2377.7
2263,N,False,3789.8,3937.9,3932.1,3881.9,3918.9
2264,N,False,3763.0,3795.4,3921.6,3991.0,3903.3
2265,N,False,2277.7,2245.2,2273.2,2272.9,2263.6
2266,N,False,5267.2,5295.3,5461.2,5451.4,5575.2
2267,N,False,1959.0,1939.3,1945.8,1950.5,1934.7
2268,N,False,1869.5,1880.9,1909.1,1915.5,1908.9
2269,N,False,1869.5,1880.9,1909.1,1915.5,1908.9
2270,N,False,2963.2,2950.0,2761.9,2816.2,2730.8
2271,N,False,6316.3,6234.9,6304.7,6150.5,6195.8
2272,N,False,1937.9,1844.6,1886.7,1792.8,1810.3
2273,N,False,2551.0,2551.3,2642.6,2696.5,2709.2
2274,N,False,4295.2,4169.1,4074.3,4156.7,4159.0
2275,N,False,2400.0,2385.7,2301.0,2265.6,2256.0
2276,N,False,18998.0,19722.0,18989.0,18515.0,17839.0
2277,N,False,4844.5,4651.5,4477.5,4311.9,4172.7
2278,N,False,11961.0,11992.0,11906.0,11904.0,11696.0
2279,N,False,1866.9,1943.7,1865.8,1904.9,2026.9
2280,N,False,1273.7,1276.0,1288.2,1275.5,1265.2
2281,N,False,2655.5,2611.0,2737.6,2689.6,2758.6
2282,N,False,4602.2,4751.0,4881.1,4948.7,4801.6
2283,N,False,1644.5,1628.0,1650.5,1738.0,1700.3
2284,N,False,1857.6,1775.5,1797.4,1837.6,1877.6
2285,N,False,2883.9,2867.1,2889.1,2913.8,2891.1
2286,N,False,4609.6,4541.4,4805.4,4879.7,4739.1
2287,N,False,3262.6,3455.2,3345.1,3422.9,3639.5
2288,N,False,4366.6,4273.6,4306.2,4403.1,4609.6
2289,N,False,3542.8,3676.0,3703.2,3553.7,3525.6
2290,N,False,2069.9,2100.7,2124.2,2068.3,2048.0
2291,N,False,6957.5,7110.8,7141.8,7108.5,7062.4
2292,N,False,3003.4,2991.9,2836.0,2979.0,2682.8
2293,N,False,12951.0,12959.0,13378.0,13354.0,13248.0
2294,N,False,2733.7,2617.5,2638.4,2793.9,2907.0
2295,N,False,6472.9,6407.2,6632.7,6799.0,7187.1
2296,N,False,7519.5,7505.8,7330.5,7289.5,7028.9
2297,N,False,2087.8,2136.2,2146.1,2152.9,2150.5
2298,N,False,8342.7,8400.8,8642.0,8845.6,9057.8
2299,N,False,2173.3,2183.2,2225.9,2557.5,2452.6
2300,N,False,1279.5,1347.7,1178.7,1159.9,1175.9
2301,N,False,3088.1,3209.8,3146.8,3170.6,3037.8
2302,N,False,12389.0,12402.0,12520.0,12493.0,12491.0
2303,N,False,2599.2,2590.3,2550.4,2635.3,2562.0
2304,N,False,4783.1,4790.4,4736.7,4834.1,4844.8
2305,N,False,1872.0,1729.8,1603.6,1652.4,1719.9
2306,N,False,3189.8,3112.0,3132.8,3092.8,3083.3
2307,N,False,6392.6,6378.8,6238.6,6267.7,6244.8
2308,N,False,1716.6,1669.9,1623.1,1613.5,1541.5
2309,N,False,15195.0,15206.0,15139.0,15016.0,14910.0
2310,N,False,2253.3,2286.9,2226.3,2080.3,2045.7
2311,N,False,3293.7,3262.5,3272.8,3376.0,3348.6
2312,N,False,2099.3,2076.7,2201.5,2352.9,2336.7
2313,N,False,1918.8,1848.8,1715.9,1685.4,1678.3
2314,N,False,1892.3,1855.9,1859.1,1798.2,1798.7
2315,N,False,6452.2,5991.7,5928.6,5792.1,6200.0
2316,N,False,4591.0,4574.9,4385.3,4304.9,4191.1
2317,N,False,1901.4,1932.5,1864.3,1889.6,1855.1
