,FLARE_TYPE,COINCIDENCE,USFLUX_1,USFLUX_2,USFLUX_3,USFLUX_4,USFLUX_5
1821,B,False,2.3601e+22,2.3765e+22,2.4072e+22,2.4089e+22,2.3915e+22
1822,B,False,1.544e+22,1.5419e+22,1.5099e+22,1.4851e+22,1.5311e+22
1823,B,False,1.5523e+22,1.5451e+22,1.5625e+22,1.562e+22,1.5524e+22
1824,B,False,3.4169e+21,3.397e+21,3.3932e+21,3.3541e+21,3.32e+21
1825,B,False,5.5793e+21,5.6227e+21,5.6282e+21,5.5447e+21,5.5462e+21
1826,B,False,5.1253e+21,5.0608e+21,5.067e+21,5.0913e+21,5.1473e+21
1827,B,False,7.8032e+21,7.9115e+21,8.0074e+21,8.0236e+21,8.1048e+21
1828,B,False,1.5875e+22,1.5921e+22,1.5916e+22,1.5854e+22,1.589e+22
1829,B,False,2.5138e+21,2.4799e+21,2.4687e+21,2.5602e+21,2.5307e+21
1830,B,False,5.8475e+21,5.8679e+21,5.95e+21,5.9817e+21,6.0815e+21
1831,B,False,5.4525e+21,5.6617e+21,5.6948e+21,5.8317e+21,5.9336e+21
1832,B,False,4.9257e+21,4.8842e+21,4.8788e+21,4.8764e+21,4.837e+21
1833,B,False,1.035e+22,1.0303e+22,1.0224e+22,1.0208e+22,1.0198e+22
1834,B,False,8.3798e+21,8.3959e+21,8.3636e+21,8.382e+21,8.3396e+21
1835,B,False,5.7978e+21,5.7602e+21,5.8061e+21,5.8126e+21,5.8365e+21
1836,B,False,3.9496e+21,3.9418e+21,3.8992e+21,3.8699e+21,3.868e+21
1837,B,False,2.4532e+22,2.4765e+22,2.4776e+22,2.4892e+22,2.4835e+22
1838,B,False,3.632e+21,3.6115e+21,3.5746e+21,3.5535e+21,3.5746e+21
1839,B,False,6.2899e+21,6.3671e+21,6.3947e+21,6.4515e+21,6.4199e+21
1840,B,False,1.26e+22,1.2611e+22,1.2512e+22,1.2502e+22,1.2467e+22
1841,B,False,2.297e+22,2.3015e+22,2.3104e+22,2.3193e+22,2.3489e+22
1842,B,False,1.0384e+22,1.0358e+22,1.0478e+22,1.0347e+22,1.0265e+22
1843,B,False,5.5901e+21,5.576e+21,5.5424e+21,5.5653e+21,5.566e+21
1844,B,False,1.3116e+21,1.3815e+21,1.4117e+21,1.4463e+21,1.4825e+21
1845,B,False,3.7915e+21,3.8591e+21,3.9166e+21,4.0939e+21,4.1633e+21
1846,B,False,9.8419e+21,9.8591e+21,9.7843e+21,9.7805e+21,9.7159e+21
1847,B,False,9.2177e+21,9.2599e+21,9.2024e+21,9.0818e+21,8.8896e+21
1848,B,False,1.4889e+22,1.479e+22,1.5135e+22,1.5415e+22,1.5292e+22
1849,B,False,4.6602e+21,4.8046e+21,4.9846e+21,5.1868e+21,5.3441e+21
1850,B,False,3.9983e+21,4.1265e+21,4.1459e+21,4.1541e+21,4.2197e+21
1851,B,False,6.1557e+21,6.0884e+21,6.1395e+21,6.1877e+21,6.1964e+21
1852,B,False,6.5093e+21,6.5002e+21,6.6186e+21,6.6293e+21,6.6946e+21
1853,B,False,5.833e+21,6.0721e+21,6.263e+21,6.4119e+21,6.4917e+21
1854,B,False,4.7709e+21,4.7835e+21,4.7808e+21,4.8186e+21,4.8452e+21
1855,B,False,8.2026e+21,8.1514e+21,8.1538e+21,8.0811e+21,8.0723e+21
1856,B,False,4.3892e+21,4.4106e+21,4.4329e+21,4.4404e+21,4.4466e+21
1857,B,False,7.7806e+21,7.8929e+21,8.0285e+21,8.0586e+21,8.2198e+21
1858,B,False,1.0041e+21,9.8631e+20,9.5806e+20,9.0667e+20,8.9259e+20
1859,B,False,7.7688e+21,7.6796e+21,7.7359e+21,7.7333e+21,7.8258e+21
1860,B,False,1.1913e+22,1.1967e+22,1.2042e+22,1.2014e+22,1.2118e+22
1861,B,False,5.482e+21,5.4174e+21,5.4265e+21,5.4309e+21,5.3914e+21
1862,B,False,3.5917e+21,3.6085e+21,3.5583e+21,3.5503e+21,3.5225e+21
1863,B,False,1.8059e+22,1.8028e+22,1.8107e+22,1.8055e+22,1.8081e+22
1864,B,False,9.1622e+21,9.1541e+21,9.0067e+21,8.8967e+21,8.8993e+21
1865,B,False,1.2828e+22,1.2972e+22,1.3057e+22,1.2919e+22,1.2794e+22
1866,B,False,7.2894e+21,7.3598e+21,7.356e+21,7.5733e+21,7.8756e+21
1867,B,False,6.985e+18,8.5418e+18,4.3767e+18,0.0,3.6766e+19
1868,B,False,3.1488e+21,3.1224e+21,3.1145e+21,3.177e+21,3.2394e+21
1869,B,False,2.6603e+21,2.6556e+21,2.6343e+21,2.6506e+21,2.6256e+21
1870,B,False,1.3958e+22,1.3933e+22,1.3893e+22,1.3853e+22,1.3786e+22
1871,B,False,4.7276e+21,4.6507e+21,4.6089e+21,4.5876e+21,4.5829e+21
1872,B,False,1.284e+22,1.2856e+22,1.2877e+22,1.2786e+22,1.2929e+22
1873,B,False,1.0674e+22,1.0709e+22,1.0813e+22,1.0856e+22,1.0879e+22
1874,B,False,3.3759e+21,3.3019e+21,3.3067e+21,3.2849e+21,3.287e+21
1875,B,False,4.2651e+21,4.2879e+21,4.1976e+21,4.2098e+21,4.1803e+21
1876,B,False,8.5948e+21,8.6051e+21,8.5494e+21,8.6159e+21,8.6441e+21
1877,B,False,3.1672e+22,3.1579e+22,3.1291e+22,3.1185e+22,3.1155e+22
1878,B,False,1.1921e+22,1.1869e+22,1.1859e+22,1.1835e+22,1.1818e+22
1879,B,False,1.2846e+22,1.3046e+22,1.3087e+22,1.3201e+22,1.3224e+22
1880,B,False,9.1043e+21,9.0844e+21,9.1491e+21,9.1262e+21,9.1945e+21
1881,B,False,4.8306e+21,5.1223e+21,4.8488e+21,4.9355e+21,4.9598e+21
1882,B,False,1.2151e+21,1.2118e+21,1.1994e+21,1.187e+21,1.16e+21
1883,B,False,2.3645e+21,2.3399e+21,2.2861e+21,2.362e+21,2.3861e+21
1884,B,False,1.8972e+21,2.2786e+21,2.6834e+21,3.2599e+21,3.7111e+21
1885,B,False,2.1713e+21,2.1809e+21,2.1947e+21,2.1638e+21,2.1368e+21
1886,B,False,1.3447e+21,1.3614e+21,1.3219e+21,1.3562e+21,1.347e+21
1887,B,False,1.7304e+21,1.6597e+21,1.7049e+21,1.7002e+21,1.7373e+21
1888,B,False,3.4423e+21,3.5919e+21,3.7014e+21,3.773e+21,3.8837e+21
1889,B,False,4.315e+21,4.9779e+21,5.0479e+21,5.5144e+21,5.7148e+21
1890,B,False,5.4709e+21,5.499e+21,5.4897e+21,5.4122e+21,5.4122e+21
1891,B,False,7.3414e+21,7.3367e+21,7.2231e+21,7.1722e+21,7.2894e+21
1892,N,False,8.4707e+20,8.6449e+20,8.621e+20,8.646e+20,8.5885e+20
1893,N,False,5.7192e+20,5.7352e+20,5.7982e+20,5.6657e+20,5.7615e+20
1894,N,False,6.7827e+20,6.9962e+20,6.4769e+20,6.8071e+20,6.8579e+20
1895,N,False,2.1081e+21,2.092e+21,2.0909e+21,2.1445e+21,2.1444e+21
1896,N,False,3.8124e+20,3.6788e+20,3.9849e+20,4.0187e+20,3.9564e+20
1897,N,False,6.3455e+20,6.8053e+20,6.7852e+20,6.6889e+20,6.6506e+20
1898,N,False,7.967e+20,7.8608e+20,7.5847e+20,7.6407e+20,7.4656e+20
1899,N,False,1.1116e+21,1.0878e+21,1.1329e+21,1.1713e+21,1.1828e+21
1900,N,False,1.336e+21,1.3104e+21,1.2749e+21,1.2358e+21,1.1991e+21
1901,N,False,1.1672e+21,1.1431e+21,1.1358e+21,1.128e+21,1.1205e+21
1902,N,False,5.6172e+20,5.5572e+20,5.37e+20,5.4429e+20,5.447e+20
1903,N,False,9.9311e+20,1.0081e+21,9.7513e+20,9.684e+20,9.8936e+20
1904,N,False,1.7758e+21,1.7625e+21,1.7606e+21,1.7485e+21,1.7322e+21
1905,N,False,2.0814e+21,2.0541e+21,2.0379e+21,2.0379e+21,1.9815e+21
1906,N,False,1.1488e+21,1.1159e+21,1.1228e+21,1.1142e+21,1.1019e+21
1907,N,False,1.227e+21,1.266e+21,1.2521e+21,1.2551e+21,1.2459e+21
1908,N,False,5.2592e+20,4.9737e+20,4.9415e+20,5.1874e+20,5.1559e+20
1909,N,False,3.1e+21,3.1178e+21,3.1375e+21,3.1155e+21,3.1198e+21
1910,N,False,1.0498e+21,1.0368e+21,1.0934e+21,1.0571e+21,1.0514e+21
1911,N,False,3.7514e+20,3.6575e+20,3.3526e+20,3.3432e+20,3.2419e+20
1912,N,False,1.8689e+21,1.8901e+21,1.8366e+21,1.8475e+21,1.8478e+21
1913,N,False,5.8823e+21,5.7527e+21,5.8258e+21,5.8011e+21,5.6939e+21
1914,N,False,2.4504e+20,2.7092e+20,3.4267e+20,3.355e+20,3.436e+20
1915,N,False,2.276e+21,2.1953e+21,2.2298e+21,2.172e+21,2.2018e+21
1916,N,False,3.4298e+20,3.5757e+20,3.8041e+20,3.9327e+20,4.5571e+20
1917,N,False,1.9104e+22,1.9039e+22,1.9073e+22,1.9014e+22,1.9802e+22
1918,N,False,2.8167e+22,2.8437e+22,2.851e+22,2.8506e+22,2.8688e+22
1919,N,False,1.7936e+21,1.8217e+21,1.8143e+21,1.7967e+21,1.8535e+21
1920,N,False,3.3871e+22,3.3891e+22,3.3762e+22,3.3547e+22,3.3356e+22
1921,N,False,2.0228e+21,1.9868e+21,2.0206e+21,2.0363e+21,2.0092e+21
1922,N,False,1.9868e+22,1.9848e+22,1.9868e+22,2.0011e+22,2.0019e+22
1923,N,False,3.8081e+21,3.7754e+21,3.738e+21,3.6665e+21,3.6372e+21
1924,N,False,1.6306e+21,1.6246e+21,1.62e+21,1.6182e+21,1.6043e+21
1925,N,False,6.8337e+20,6.9112e+20,6.8306e+20,7.0453e+20,7.1417e+20
1926,N,False,5.122e+20,5.1396e+20,4.8734e+20,4.8426e+20,4.7292e+20
1927,N,False,7.5785e+20,7.8007e+20,7.6039e+20,7.4453e+20,7.6252e+20
1928,N,False,5.1291e+20,5.4114e+20,6.1929e+20,6.556e+20,6.7586e+20
1929,N,False,2.3699e+21,2.3519e+21,2.3488e+21,2.3796e+21,2.3347e+21
1930,N,False,1.1597e+22,1.1503e+22,1.1357e+22,1.1455e+22,1.1495e+22
1931,N,False,1.0258e+21,9.9222e+20,1.0233e+21,1.0174e+21,9.8731e+20
1932,N,False,2.1109e+22,2.1268e+22,2.1509e+22,2.1826e+22,2.2005e+22
1933,N,False,3.8931e+20,3.7336e+20,3.8009e+20,3.6416e+20,3.6063e+20
1934,N,False,3.998e+20,4.4048e+20,4.5959e+20,4.5381e+20,4.3723e+20
1935,N,False,5.1318e+20,4.6958e+20,5.0275e+20,4.7747e+20,4.6989e+20
1936,N,False,6.341e+21,6.3112e+21,6.3108e+21,6.3059e+21,6.3375e+21
1937,N,False,2.2343e+22,2.2081e+22,2.1745e+22,2.1491e+22,2.1225e+22
1938,N,False,2.2343e+22,2.2081e+22,2.1745e+22,2.1491e+22,2.1225e+22
1939,N,False,1.0781e+21,1.1844e+21,1.2778e+21,1.3181e+21,1.4031e+21
1940,N,False,2.0124e+21,1.9972e+21,1.9427e+21,1.9971e+21,1.9924e+21
1941,N,False,9.0952e+20,8.988e+20,9.0425e+20,8.9092e+20,9.0933e+20
1942,N,False,1.9454e+21,1.934e+21,1.9483e+21,1.9546e+21,1.9416e+21
1943,N,False,2.9169e+21,2.9895e+21,2.9742e+21,3.0024e+21,2.9994e+21
1944,N,False,2.3255e+22,2.3542e+22,2.3541e+22,2.3791e+22,2.3931e+22
1945,N,False,1.7532e+21,1.6806e+21,1.7266e+21,1.7073e+21,1.6769e+21
1946,N,False,7.9479e+21,7.7993e+21,7.6923e+21,7.5503e+21,7.4939e+21
1947,N,False,3.0213e+20,3.0659e+20,3.0322e+20,3.0055e+20,2.9781e+20
1948,N,False,2.7498e+20,2.8922e+20,2.7554e+20,2.7675e+20,2.7131e+20
1949,N,False,2.0196e+22,2.0246e+22,2.0398e+22,2.0426e+22,2.0632e+22
1950,N,False,4.1725e+21,4.2042e+21,4.1981e+21,4.2087e+21,4.2436e+21
1951,N,False,2.8707e+22,2.9069e+22,3.7542e+22,2.9368e+22,2.9346e+22
1952,N,False,8.0275e+21,8.0928e+21,8.1567e+21,8.0944e+21,8.1934e+21
1953,N,False,7.2632e+21,7.2627e+21,7.1994e+21,7.432e+21,7.3007e+21
1954,N,False,3.4013e+21,2.8675e+21,2.8467e+21,3.2337e+21,2.7574e+21
1955,N,False,3.3741e+21,3.3906e+21,3.3752e+21,3.3401e+21,3.2337e+21
1956,N,False,5.0157e+21,4.9418e+21,4.8738e+21,4.7381e+21,4.5732e+21
1957,N,False,3.5475e+21,3.6242e+21,3.6961e+21,3.6621e+21,3.6018e+21
1958,N,False,3.2149e+21,3.2349e+21,3.2604e+21,3.2603e+21,3.2745e+21
1959,N,False,1.422e+22,1.4334e+22,1.4404e+22,1.4594e+22,1.4425e+22
1960,N,False,7.6861e+21,7.7411e+21,7.8131e+21,7.8487e+21,7.8923e+21
1961,N,False,8.3288e+21,8.4577e+21,8.5871e+21,8.4745e+21,8.3449e+21
1962,N,False,1.581e+21,1.5659e+21,1.5894e+21,1.5859e+21,1.6594e+21
1963,N,False,1.1571e+22,1.155e+22,1.1608e+22,1.154e+22,1.1648e+22
1964,N,False,4.0403e+21,4.0949e+21,4.1426e+21,4.1588e+21,4.0801e+21
1965,N,False,8.6252e+21,8.7454e+21,8.8182e+21,8.9901e+21,9.1458e+21
1966,N,False,1.0725e+22,1.0786e+22,1.0978e+22,1.1135e+22,1.096e+22
1967,N,False,3.3196e+21,3.3508e+21,3.4148e+21,3.417e+21,3.4812e+21
1968,N,False,9.3517e+21,9.283e+21,9.0375e+21,9.0597e+21,8.934e+21
1969,N,False,9.3517e+21,9.283e+21,9.0375e+21,9.0597e+21,8.934e+21
1970,N,False,4.5545e+21,4.5937e+21,4.6076e+21,4.6305e+21,4.6845e+21
1971,N,False,9.3997e+21,9.0809e+21,8.8805e+21,8.7223e+21,8.6215e+21
1972,N,False,4.9091e+22,4.893e+22,4.88e+22,4.8451e+22,4.8246e+22
1973,N,False,1.4213e+21,1.3758e+21,1.3751e+21,1.4364e+21,1.4021e+21
1974,N,False,4.5557e+21,4.4727e+21,4.4887e+21,4.4826e+21,4.4006e+21
1975,N,False,1.3523e+22,1.3372e+22,1.3127e+22,1.3031e+22,1.3044e+22
1976,N,False,3.5458e+22,3.554e+22,3.548e+22,3.5463e+22,3.541e+22
1977,N,False,3.5274e+22,3.5093e+22,3.5043e+22,3.4513e+22,3.4306e+22
1978,N,False,1.7237e+21,1.6948e+21,1.6751e+21,1.6333e+21,1.5594e+21
1979,N,False,3.1053e+22,3.1116e+22,3.1159e+22,3.1151e+22,3.1132e+22
1980,N,False,3.1053e+22,3.1116e+22,3.1159e+22,3.1151e+22,3.1132e+22
1981,N,False,3.105e+21,3.2395e+21,3.3342e+21,3.4429e+21,3.4231e+21
1982,N,False,3.105e+21,3.2395e+21,3.3342e+21,3.4429e+21,3.4231e+21
1983,N,False,2.6216e+21,2.6397e+21,2.614e+21,2.5935e+21,2.6238e+21
1984,N,False,2.517e+22,2.5183e+22,2.5226e+22,2.5171e+22,2.5188e+22
1985,N,False,2.2477e+21,2.2813e+21,2.2621e+21,2.3163e+21,2.3131e+21
1986,N,False,4.2064e+22,4.1821e+22,4.1742e+22,4.129e+22,4.1231e+22
1987,N,False,1.9776e+22,1.978e+22,1.9632e+22,1.9537e+22,1.9323e+22
1988,N,False,1.5865e+21,1.6053e+21,1.5786e+21,1.57e+21,1.5222e+21
1989,N,False,1.0907e+20,9.8794e+19,9.7662e+19,1.1428e+20,1.0571e+20
1990,N,False,6.6024e+20,6.4233e+20,5.9023e+20,5.5623e+20,5.6367e+20
1991,N,False,1.1618e+21,1.1736e+21,1.2045e+21,1.1465e+21,1.1612e+21
1992,N,False,6.2098e+22,6.1085e+22,6.07e+22,6.0278e+22,5.9812e+22
1993,N,False,3.6047e+21,3.6723e+21,3.708e+21,3.6548e+21,3.6616e+21
1994,N,False,6.594e+22,6.5958e+22,6.6592e+22,6.6367e+22,6.6787e+22
1995,N,False,4.0093e+21,4.0066e+21,3.9682e+21,3.9738e+21,3.9478e+21
1996,N,False,5.2369e+21,5.1873e+21,5.2547e+21,5.1539e+21,5.171e+21
1997,N,False,9.4251e+18,3.0206e+20,3.1914e+20,3.5205e+20,3.8492e+20
1998,N,False,3.4934e+21,3.5028e+21,3.5383e+21,3.619e+21,3.5676e+21
1999,N,False,2.5853e+21,2.5996e+21,2.5799e+21,2.6056e+21,2.5967e+21
2000,N,False,1.6157e+21,1.5732e+21,1.5985e+21,1.6222e+21,1.6409e+21
2001,N,False,1.9227e+20,1.8759e+20,1.756e+20,1.9182e+20,1.8473e+20
2002,N,False,6.2785e+21,6.2516e+21,6.3141e+21,6.2582e+21,6.453e+21
2003,N,False,1.5664e+21,1.5711e+21,1.5699e+21,1.5684e+21,1.5596e+21
2004,N,False,7.0828e+21,7.0461e+21,6.9927e+21,7.1326e+21,7.0833e+21
2005,N,False,2.8691e+21,2.8565e+21,2.8731e+21,2.8728e+21,2.8598e+21
2006,N,False,1.6903e+21,1.6493e+21,1.6508e+21,1.6707e+21,1.6684e+21
2007,N,False,1.6493e+21,1.7134e+21,1.8201e+21,1.8613e+21,1.8174e+21
2008,N,False,2.2934e+21,2.288e+21,2.2946e+21,2.2253e+21,2.2152e+21
2009,N,False,4.2817e+20,4.4163e+20,4.3094e+20,4.2824e+20,4.1611e+20
2010,N,False,9.9355e+20,9.5918e+20,9.7259e+20,9.7491e+20,9.8828e+20
2011,N,False,1.6461e+21,1.644e+21,1.7021e+21,1.767e+21,1.7273e+21
2012,N,False,3.8787e+21,3.8445e+21,3.8121e+21,3.781e+21,3.7772e+21
2013,N,False,1.0593e+22,1.0611e+22,1.0643e+22,1.0743e+22,1.0642e+22
2014,N,False,1.0593e+22,1.0611e+22,1.0643e+22,1.0743e+22,1.0642e+22
2015,N,False,4.564e+20,4.8908e+20,4.8663e+20,4.8781e+20,4.7882e+20
2016,N,False,2.2415e+21,2.2304e+21,2.2363e+21,2.195e+21,2.1731e+21
2017,N,False,7.4412e+21,7.3822e+21,7.3489e+21,7.3328e+21,7.3865e+21
2018,N,False,3.0425e+21,3.0037e+21,2.9483e+21,2.9815e+21,2.9542e+21
2019,N,False,8.0481e+21,8.0671e+21,8.1065e+21,8.1408e+21,8.2456e+21
2020,N,False,2.5657e+21,2.5927e+21,2.5927e+21,2.5229e+21,2.4338e+21
2021,N,False,2.9716e+22,2.9531e+22,2.9597e+22,2.9325e+22,2.9094e+22
2022,N,False,2.5657e+21,2.5927e+21,2.5927e+21,2.5229e+21,2.4338e+21
2023,N,False,2.4175e+22,2.4255e+22,2.451e+22,2.4695e+22,2.4654e+22
2024,N,False,6.6036e+20,6.3491e+20,6.1612e+20,5.8784e+20,5.4065e+20
2025,N,False,1.1866e+21,1.2248e+21,1.2712e+21,1.312e+21,1.3237e+21
2026,N,False,2.5978e+22,2.6597e+22,2.6911e+22,2.7193e+22,2.7638e+22
2027,N,False,4.7722e+21,4.8022e+21,4.9452e+21,5.004e+21,5.172e+21
2028,N,False,5.8251e+21,5.8927e+21,5.9902e+21,6.0037e+21,6.0981e+21
2029,N,False,7.145e+22,7.1771e+22,7.2258e+22,7.2738e+22,7.329e+22
2030,N,False,3.5944e+21,3.6953e+21,3.5865e+21,3.4787e+21,3.3844e+21
2031,N,False,1.753e+21,1.7627e+21,1.7709e+21,1.7612e+21,1.7487e+21
2032,N,False,4.4208e+22,4.4148e+22,4.3928e+22,4.3706e+22,4.4112e+22
2033,N,False,3.732e+21,3.7702e+21,3.773e+21,3.864e+21,3.8857e+21
2034,N,False,1.3538e+21,1.3256e+21,1.2583e+21,1.23e+21,1.1515e+21
2035,N,False,1.2642e+21,1.2313e+21,1.2132e+21,1.2369e+21,1.2327e+21
2036,N,False,4.5672e+21,4.6344e+21,4.8049e+21,4.9234e+21,5.0598e+21
2037,N,False,2.0648e+21,2.0377e+21,2.0427e+21,1.9899e+21,2.024e+21
2038,N,False,5.8672e+20,5.8305e+20,5.5904e+20,5.1698e+20,4.9435e+20
2039,N,False,4.6555e+21,4.7744e+21,4.8919e+21,4.9254e+21,4.9028e+21
2040,N,False,1.91e+21,1.8762e+21,1.8484e+21,1.8136e+21,1.7253e+21
2041,N,False,1.014e+21,9.7685e+20,1.0095e+21,1.0214e+21,1.0006e+21
2042,N,False,1.166e+22,1.1623e+22,1.1607e+22,1.1678e+22,1.1624e+22
2043,N,False,2.55e+21,2.4929e+21,2.5563e+21,2.5765e+21,2.5066e+21
2044,N,False,2.2244e+21,2.0922e+21,2.033e+21,1.9259e+21,1.8987e+21
2045,N,False,4.0174e+21,4.0976e+21,4.0635e+21,4.1981e+21,4.1324e+21
2046,N,False,7.9016e+19,9.2556e+19,9.4095e+19,9.8982e+19,1.1373e+20
2047,N,False,8.0102e+20,7.8825e+20,7.9573e+20,7.9411e+20,7.4843e+20
2048,N,False,1.2996e+21,1.2777e+21,1.2679e+21,1.3151e+21,1.3156e+21
2049,N,False,1.3758e+21,1.3944e+21,1.3881e+21,1.4379e+21,1.4033e+21
2050,N,False,9.2874e+20,9.448e+20,9.5098e+20,9.7273e+20,1.0093e+21
2051,N,False,8.5249e+21,8.3525e+21,8.214e+21,8.0381e+21,7.7815e+21
2052,N,False,4.9916e+20,4.7611e+20,4.6853e+20,4.6355e+20,4.4729e+20
2053,N,False,2.0241e+22,2.0029e+22,1.9788e+22,1.9724e+22,1.9518e+22
2054,N,False,1.3072e+22,1.3119e+22,1.3033e+22,1.2995e+22,1.2981e+22
2055,N,False,1.793e+22,1.8003e+22,1.7959e+22,1.7933e+22,1.7769e+22
2056,N,False,2.0434e+21,1.9891e+21,1.9397e+21,1.9008e+21,1.9032e+21
2057,N,False,5.6238e+20,5.4019e+20,5.2762e+20,5.2888e+20,5.2312e+20
2058,N,False,9.2354e+20,9.3899e+20,9.1109e+20,8.9136e+20,8.8838e+20
2059,N,False,5.3426e+20,5.3574e+20,5.3308e+20,5.1101e+20,5.1206e+20
2060,N,False,1.0359e+22,1.0389e+22,1.038e+22,1.0337e+22,1.039e+22
2061,N,False,6.8426e+21,6.8595e+21,6.7769e+21,6.7335e+21,6.7665e+21
2062,N,False,2.6489e+21,2.6954e+21,2.6725e+21,2.6334e+21,2.5229e+21
2063,N,False,3.8624e+21,3.8638e+21,3.8849e+21,3.9218e+21,3.8628e+21
2064,N,False,1.4888e+21,1.5193e+21,1.5551e+21,1.5632e+21,1.5724e+21
2065,N,False,3.8676e+21,3.8479e+21,3.8323e+21,3.828e+21,3.8607e+21
2066,N,False,4.9086e+21,4.9032e+21,4.8609e+21,4.722e+21,4.6829e+21
2067,N,False,5.3897e+21,5.417e+21,5.4299e+21,5.4537e+21,5.3763e+21
2068,N,False,2.068e+21,2.1034e+21,2.1728e+21,2.1379e+21,2.1396e+21
2069,N,False,7.3666e+21,7.383e+21,7.3634e+21,7.4572e+21,7.537e+21
2070,N,False,9.3508e+20,8.8603e+20,8.9433e+20,8.913e+20,9.0277e+20
2071,N,False,1.5469e+21,1.5207e+21,1.5051e+21,1.4479e+21,1.3849e+21
2072,N,False,1.5439e+22,1.5303e+22,1.5189e+22,1.5163e+22,1.4937e+22
2073,N,False,2.3183e+20,2.4274e+20,2.4559e+20,2.537e+20,2.4718e+20
2074,N,False,2.8545e+21,2.8702e+21,2.8224e+21,2.8073e+21,2.774e+21
2075,N,False,4.444e+21,4.5e+21,4.4247e+21,4.4592e+21,4.4597e+21
2076,N,False,4.1996e+21,4.2547e+21,4.3556e+21,4.3465e+21,4.4066e+21
2077,N,False,1.4544e+21,1.3787e+21,1.3821e+21,1.3942e+21,1.4089e+21
2078,N,False,6.4416e+20,6.5229e+20,6.3678e+20,6.3715e+20,6.4023e+20
2079,N,False,1.8226e+21,1.8818e+21,1.9e+21,1.8957e+21,1.9021e+21
2080,N,False,1.4019e+20,1.6397e+20,1.5172e+20,0.0,0.0
2081,N,False,7.593e+20,7.5364e+20,7.5023e+20,7.3099e+20,7.5072e+20
2082,N,False,3.7389e+21,3.7195e+21,3.5674e+21,3.5376e+21,3.5413e+21
2083,N,False,3.7915e+21,3.7809e+21,3.7853e+21,3.8335e+21,3.8502e+21
2084,N,False,1.0741e+22,1.063e+22,1.0624e+22,1.0556e+22,1.058e+22
2085,N,False,3.8775e+21,3.9313e+21,3.9311e+21,3.9621e+21,4.0301e+21
2086,N,False,7.5218e+21,7.3942e+21,7.3446e+21,7.255e+21,7.1809e+21
2087,N,False,9.0062e+20,9.3185e+20,9.3087e+20,9.2845e+20,9.5782e+20
2088,N,False,1.4523e+21,1.4255e+21,1.44e+21,1.5041e+21,1.4698e+21
2089,N,False,2.3692e+22,2.3591e+22,2.3756e+22,2.3776e+22,2.3808e+22
2090,N,False,2.7594e+21,2.8115e+21,2.882e+21,2.9951e+21,2.9285e+21
2091,N,False,5.3117e+21,5.3002e+21,5.3229e+21,5.3793e+21,5.5135e+21
2092,N,False,5.3117e+21,5.3002e+21,5.3229e+21,5.3793e+21,5.5135e+21
2093,N,False,1.7619e+22,1.7646e+22,1.767e+22,1.7702e+22,1.7922e+22
2094,N,False,6.9183e+21,6.8852e+21,6.8851e+21,6.9271e+21,6.8218e+21
2095,N,False,5.577e+20,5.6715e+20,6.2883e+20,6.4928e+20,6.8322e+20
2096,N,False,1.1959e+21,1.1953e+21,1.1996e+21,1.1678e+21,1.1656e+21
2097,N,False,4.4851e+22,4.4722e+22,4.4757e+22,4.4768e+22,4.4757e+22
2098,N,False,7.5323e+20,7.5059e+20,8.1482e+20,7.9468e+20,8.0199e+20
2099,N,False,1.0858e+21,1.0522e+21,1.064e+21,1.034e+21,1.0169e+21
2100,N,False,9.588e+20,9.4622e+20,9.6386e+20,9.6351e+20,9.4154e+20
2101,N,False,1.2203e+21,1.2128e+21,1.2665e+21,1.2756e+21,1.2354e+21
2102,N,False,1.0277e+21,1.0844e+21,1.0238e+21,1.0595e+21,1.0683e+21
2103,N,False,1.1499e+21,1.1365e+21,1.1417e+21,1.1259e+21,1.1052e+21
2104,N,False,7.8072e+21,7.9308e+21,7.852e+21,7.8693e+21,7.7775e+21
2105,N,False,8.9414e+21,8.86e+21,8.8678e+21,8.9326e+21,1.2724e+22
2106,N,False,5.5152e+20,4.992e+20,4.9065e+20,4.8354e+20,4.4841e+20
2107,N,False,1.6813e+22,1.6967e+22,1.7021e+22,1.7071e+22,1.7005e+22
2108,N,False,4.439e+20,4.6734e+20,4.6325e+20,4.5498e+20,4.6225e+20
2109,N,False,1.9803e+22,2.0092e+22,2.0245e+22,2.0523e+22,2.0592e+22
2110,N,False,1.317e+21,1.2725e+21,1.2645e+21,1.2812e+21,1.2814e+21
2111,N,False,1.2017e+22,1.2025e+22,1.2036e+22,1.2042e+22,1.2051e+22
2112,N,False,2.9267e+21,2.8459e+21,2.8993e+21,2.9784e+21,2.9545e+21
2113,N,False,9.2261e+21,9.2642e+21,9.2186e+21,9.1693e+21,9.1282e+21
2114,N,False,5.9243e+21,6.0144e+21,5.9494e+21,5.9926e+21,5.9678e+21
2115,N,False,5.6474e+20,5.3011e+20,4.8471e+20,4.676e+20,4.7114e+20
2116,N,False,9.282e+21,9.2699e+21,9.274e+21,9.3905e+21,9.3341e+21
2117,N,False,4.95e+21,4.7863e+21,4.8094e+21,4.7979e+21,4.8238e+21
2118,N,False,2.2128e+21,2.2606e+21,2.2546e+21,2.2771e+21,2.2567e+21
2119,N,False,3.5717e+21,3.5607e+21,3.5364e+21,3.6286e+21,3.6421e+21
