,FLARE_TYPE,COINCIDENCE,MEANJZH_1,MEANJZH_2,MEANJZH_3,MEANJZH_4,MEANJZH_5
1484,B,True,0.0048413,0.0037118,0.0029503,0.0015659,0.0010644
1485,B,False,-0.012188,-0.011708,-0.011259,-0.011157,-0.010241
1486,B,False,-0.0034264,-0.0038902,-0.0030282,-0.0041607,-0.0040438
1487,B,False,-0.0043059,-0.0040769,-0.004164,-0.0037913,-0.004082
1488,B,False,0.0054217,0.0066129,0.0071032,0.0072507,0.0093884
1489,B,False,0.0022611,0.0027573,0.0025216,0.0027585,0.002405
1490,B,False,-0.011372,-0.010898,-0.01094,-0.010738,-0.0105
1491,B,False,-0.0017897,-0.002436,-0.0019657,-0.0016755,-0.0014469
1492,B,True,-0.0016639,-0.0010445,-0.0025495,-0.00079026,-0.001086
1493,B,False,0.003887,0.0060395,0.0047111,0.0042105,0.0022088
1494,B,False,0.0060222,0.0058803,0.0055319,0.0061671,0.0070427
1495,B,False,0.0041677,0.0024028,0.0035555,0.004829,0.0045923
1496,B,False,-0.0048989,-0.0047315,-0.0046837,-0.0045796,-0.0046628
1497,B,False,0.0014353,-0.001498,-0.00033731,0.0016875,-0.0010326
1498,B,False,0.023437,0.021794,0.020503,0.013938,0.012806
1499,B,True,-0.0027306,-0.0030007,-0.0035012,-0.002997,-0.0025172
1500,B,False,-0.0020701,-0.0019014,-0.0021781,-0.0025321,-0.0025932
1501,B,False,-0.0054013,-0.0048663,-0.005448,-0.0049549,-0.0049517
1502,B,False,0.013852,0.013722,0.013991,0.012052,0.011389
1503,B,False,0.0083683,0.006145,0.0074751,0.0062836,0.0077037
1504,B,False,0.0012163,0.00044696,0.00035425,0.00077111,-0.00027113
1505,B,False,0.0021073,0.0019082,0.0013642,0.0030896,0.0025427
1506,B,False,-0.00035602,-0.00029748,-0.0002939,-0.00047303,-0.00034349
1507,B,False,0.00039534,-0.00026757,0.00061114,0.0018043,0.0018437
1508,B,True,0.0044306,0.0048716,0.004553,0.0045341,0.0047732
1509,B,False,0.0017276,0.0016932,0.0020212,0.0018404,0.0012303
1510,B,False,0.00084091,0.00082069,0.00081097,0.00037203,0.00049723
1511,B,False,0.014296,0.013966,0.014151,0.013952,0.013938
1512,B,False,-0.0028172,-0.002948,-0.0027877,-0.0026432,-0.0027027
1513,B,False,-0.0021127,-0.0030969,-0.0027751,-0.0026122,-0.0046295
1514,B,True,0.0047529,0.0059985,0.0052644,0.0041283,0.002954
1515,B,False,-0.00031645,-0.00011158,-0.00057127,0.00036469,0.00011227
1516,B,False,-0.0010035,-0.00092003,-0.0010872,-0.0011216,-0.0011856
1517,B,False,-0.0047439,-0.0039477,-0.0032837,-0.0022195,-0.0017292
1518,B,False,-0.0066892,-0.0071313,-0.0068397,-0.0065282,-0.0067192
1519,B,False,-0.0040486,-0.0050414,-0.0054442,-0.0050228,-0.0044426
1520,B,False,0.0,0.0090349,0.0096482,0.0052351,0.0062064
1521,B,False,0.00036716,-0.00078707,-0.0016369,0.00025762,-0.00023096
1522,B,False,0.0082649,0.0073542,0.0067591,0.0071142,0.0060961
1523,B,False,0.0095263,0.0073987,0.006521,0.0073441,0.0054722
1524,B,False,-0.0021042,-0.0016945,-0.0020161,-0.00226,-0.001912
1525,B,False,0.0032941,0.0033976,0.0037622,0.0036111,0.0038338
1526,B,False,-0.00087351,-0.00071398,-0.00088075,-0.0014123,-0.0010163
1527,B,False,-0.0021787,-0.0064526,-0.0064519,-0.005348,-0.0048632
1528,B,False,0.0016767,0.00064672,-0.001581,0.0011415,-0.0024847
1529,B,False,-0.0078224,-0.0065579,-0.0070737,-0.0078459,-0.0068296
1530,B,False,0.0040605,0.0031907,0.0040399,0.003453,0.0040296
1531,B,False,0.013558,0.014077,0.01424,0.014825,0.0156
1532,B,True,-0.0024344,-0.0018633,-0.0020646,-0.0023392,-0.001554
1533,B,False,1.6955e-05,-0.00044906,-0.00086707,-0.00085014,-0.0011351
1534,B,False,-0.0053777,-0.00038344,-0.0059473,-0.007408,0.0029566
1535,B,False,0.02474,0.028035,0.02477,0.024583,0.023669
1536,B,False,0.0037119,0.0037335,0.0035142,0.0035194,0.003829
1537,B,False,-0.014364,-0.013067,-0.012419,-0.010564,-0.010566
1538,B,False,0.0030355,0.0030514,0.0031839,0.0028811,0.0026224
1539,B,False,-0.0065008,-0.0064035,-0.0056682,-0.0059369,-0.0056601
1540,B,False,-0.0048964,-0.0039465,-0.0042913,-0.0033258,-0.0029992
1541,B,False,0.0062184,0.0061523,0.0070831,0.0078094,0.0061864
1542,B,False,-0.011285,-0.010882,-0.011228,-0.011118,-0.010246
1543,B,False,-0.016381,-0.016268,-0.015535,-0.017168,-0.017845
1544,B,False,-0.002622,0.0011167,-0.0058007,-0.0031869,-0.0034014
1545,B,False,-0.00015244,-0.0002977,-0.00032057,-0.00050164,-0.00047076
1546,B,False,-0.0027087,-0.0028634,-0.0033481,-0.0057821,-0.0070476
1547,B,False,-0.0019408,-0.0021172,-0.0018912,-0.0019725,-0.002007
1548,B,False,0.00013494,3.0517e-06,-0.00025647,-0.00013378,-0.00050861
1549,B,False,0.004272,0.0039256,0.0041589,0.0040907,0.003939
1550,B,False,-0.0017152,-0.0021654,-0.0024199,-0.0027152,-0.0032613
1551,B,False,0.0071894,0.0081691,0.0076547,0.0079457,0.008253
1552,B,False,-0.00014429,-0.00048754,-0.00013785,0.00017209,6.0385e-05
1553,B,False,-0.0045427,-0.0026763,1.4301e-05,-0.0022115,-0.0027547
1554,B,False,0.0031976,0.0019085,0.0035541,0.00373,0.0037061
1555,B,False,-0.0023138,-0.0021367,-0.00223,-0.0025245,-0.0026026
1556,B,False,0.011146,0.011016,0.011271,0.011843,0.011321
1557,B,False,0.00095855,0.0013867,0.0011986,0.0019113,0.0015827
1558,B,False,0.0069885,0.0071971,0.005065,0.0047307,0.0043065
1559,B,False,-0.0051792,-0.004926,-0.0052718,-0.0048427,-0.0041114
1560,B,False,0.00096047,0.0015395,0.0015941,0.0013462,0.0010364
1561,B,False,0.0032315,0.0017122,0.0004035,0.00026439,0.00039476
1562,B,False,5.5442e-05,0.00016828,0.0001103,0.00063249,0.00018925
1563,B,False,-0.0024131,-2.317e-05,-0.0012692,-0.0017903,-0.0025037
1564,B,False,0.0013793,0.0017605,0.0012634,0.0012198,0.001721
1565,B,False,-0.014694,-0.015221,-0.015934,-0.016589,-0.016671
1566,B,False,-0.0040036,-0.0044428,-0.004078,-0.003781,-0.0035695
1567,B,False,-0.008183,-0.0083229,-0.0073971,-0.0069462,-0.0076546
1568,B,False,0.0038863,0.0033755,0.0087655,0.0031703,0.0030644
1569,B,False,-0.0024105,-0.0020106,-0.0023913,-0.0025155,-0.0024219
1570,B,False,-0.0013035,-0.0013722,-0.0013236,-0.0014078,-0.0016906
1571,B,False,-0.0061768,0.0018618,0.0018643,-0.0021854,-0.0057012
1572,B,False,-0.014456,-0.016461,-0.018739,-0.016414,-0.018594
1573,B,False,-0.0025428,-0.0041766,-0.003156,-0.0049326,-0.0023202
1574,B,False,-0.015717,-0.015296,-0.014884,-0.014801,-0.015864
1575,B,False,0.00029945,0.00052158,0.00096731,0.0001981,0.00017959
1576,B,False,0.015864,0.017007,0.014738,0.014823,0.014418
1577,B,False,-0.0044047,-0.0047501,-0.0042048,-0.0043723,-0.0046603
1578,B,False,-0.008182,-0.0078134,-0.0074322,-0.0074093,-0.0086939
1579,B,False,-0.0035428,-0.0021235,-0.0028723,-0.0046501,-0.0027931
1580,B,False,0.003539,0.0049939,0.0092085,0.010606,0.0099373
1581,B,True,-0.0031571,-0.0022688,-0.0031657,-0.0034637,-0.0036669
1582,B,False,-0.01441,-0.015249,-0.015281,-0.01549,-0.014966
1583,B,False,0.0088979,0.0090701,0.008709,0.0087083,0.0090849
1584,B,False,0.0040217,0.0044474,0.0042947,0.0043601,0.0022331
1585,B,False,-0.011339,-0.012633,-0.01287,-0.012924,-0.013084
1586,B,False,0.006882,0.0042681,0.0032146,0.0041165,0.0050828
1587,B,False,-0.00032935,-0.00043086,-0.0012689,-0.0011104,-0.0012298
1588,B,False,0.0051009,0.004592,0.0046779,0.0037403,0.0037578
1589,B,False,-0.0058812,-0.0054845,-0.0043582,-0.0050106,-0.0046143
1590,B,False,-0.0028702,-0.0033713,-0.0035117,-0.0034963,-0.0037145
1591,B,True,0.0048676,0.0051577,0.0048406,0.0046039,0.0048597
1592,B,False,-0.0088843,-0.0091634,-0.0078805,-0.0075748,-0.0073909
1593,B,False,-0.005348,-0.0048632,-0.004862,-0.004546,-0.0025574
1594,B,False,-0.0062047,-0.0057939,-0.0061586,-0.0063796,-0.0062106
1595,B,False,0.0049377,0.004482,0.0044932,0.005007,0.0052121
1596,B,False,0.013248,0.014416,0.014514,0.011727,0.0085009
1597,B,False,-0.00033643,-0.0003525,-6.6015e-05,-0.00038388,-0.00024497
1598,B,False,0.012458,0.012295,0.012434,0.011678,0.012285
1599,B,True,0.00039242,-0.00034031,0.0023572,0.00068066,0.00051847
1600,B,False,-0.018154,-0.018012,-0.016128,-0.013995,-0.013613
1601,B,False,-0.0017711,-0.0015137,-0.0023301,-0.0027009,-0.0025389
1602,B,False,0.005403,0.004939,0.0049142,0.0053451,0.0050876
1603,B,False,0.0022302,0.0021206,0.0019548,0.0017357,0.0015822
1604,B,False,-0.0076132,-0.0074282,-0.0071097,-0.0073691,-0.0071085
1605,B,False,-0.00050466,0.00076832,-0.0019395,-0.0017198,-0.002566
1606,B,False,-0.0063447,-0.0069687,-0.0055946,-0.0058318,-0.0069144
1607,B,False,0.0080648,0.0089117,0.0081122,0.0086716,0.0093785
1608,B,True,-0.0036156,-0.003115,-0.0032165,-0.0040905,-0.0041206
1609,B,True,-0.0029655,-0.0014475,-0.0026823,-0.00025268,-0.0025751
1610,B,False,0.0031308,0.0026218,0.0027004,0.0023699,0.0026681
1611,B,False,0.0040764,0.0085707,0.0066772,0.0028004,0.0010687
1612,B,False,0.0006292,0.0021204,0.0012168,-0.0010213,-0.00082117
1613,B,False,-0.0025221,-0.002672,-0.002922,-0.0029404,-0.002962
1614,B,False,-0.0042435,-0.0039591,-0.0042522,-0.0044029,-0.0043333
1615,B,False,0.0011161,0.0011369,0.0010228,0.001483,0.0013855
1616,B,False,0.0063229,0.0052619,0.0053331,0.0054145,0.0060804
1617,B,False,-0.0076368,-0.0069655,-0.0059859,-0.0073881,-0.0068485
1618,B,False,0.011148,0.0098269,0.0091735,0.0078218,0.0071221
1619,B,False,-0.0035749,-0.0039813,-0.0037326,-0.0025893,-0.0034409
1620,B,False,-0.00049683,-0.0004428,-0.0018088,-0.00148,-0.0010136
1621,B,False,0.0055225,0.005676,0.0050823,0.004633,0.0047948
1622,B,False,-0.0054295,-0.0047202,-0.0051607,-0.0052931,-0.0053471
1623,B,False,-0.003189,-0.0034907,-0.0034321,-0.0035498,-0.003369
1624,B,True,-0.0004151,-0.0013751,-0.001207,-0.0010576,-0.0008068
1625,B,False,-0.0051817,-0.0049205,-0.004996,-0.0046277,-0.0042307
1626,B,False,-0.0054168,-0.0057453,-0.0054028,-0.0041981,-0.0035445
1627,B,False,-0.012924,-0.012837,-0.0108,-0.010422,-0.0083607
1628,B,False,-0.014314,-0.014133,-0.013676,-0.015101,-0.015326
1629,B,True,0.004313,0.0050091,0.0045694,0.0048832,0.0045914
1630,B,False,0.00086184,-0.00020957,0.00045646,0.00076856,0.0011648
1631,B,False,-0.0039008,-0.0028168,-0.0022164,-0.0013375,0.00015662
1632,B,False,0.0025515,0.0038327,0.0042202,0.0038707,0.0045876
1633,B,False,-0.0013722,-0.0013236,-0.0014078,-0.0016906,-0.0012962
1634,B,False,0.0039973,0.0029617,0.003598,0.0037892,0.0041274
1635,B,False,0.014484,0.011004,0.0061949,0.0058549,0.0027263
1636,B,False,-0.0037407,-0.0035131,-0.003424,-0.0035412,-0.0035745
1637,B,False,0.0013212,0.001872,0.0019148,0.0012452,0.0020643
1638,B,False,0.004446,0.0044876,0.0047069,0.0052878,0.0051702
1639,B,False,-0.00010795,-0.00029495,-0.00023097,-0.0011044,-0.00046351
1640,B,False,0.0022997,0.0029674,0.0031855,0.0026913,0.0021374
1641,B,False,-0.0028923,-0.0021088,-0.0020333,-0.0018106,-0.0025199
1642,B,False,0.007186,0.0079541,0.0057373,0.0087687,0.01372
1643,B,False,-0.0045905,-0.0043859,-0.0039731,-0.0040985,-0.0041982
1644,B,False,0.0035859,0.0029209,0.0035076,0.0040466,0.003186
1645,B,False,-0.0044473,-0.0043845,-0.0043817,-0.0051438,-0.00539
1646,B,False,0.0021182,0.0019771,0.001025,-0.0006153,0.00313
1647,B,False,-0.0022396,-0.0015457,-0.0019108,-0.0025561,-0.0011784
1648,B,False,-0.0023636,-0.0024784,-0.0019222,-0.0022099,-0.0019446
1649,B,False,-0.0058607,-0.005569,-0.0056943,-0.0058738,-0.0049506
1650,B,False,0.0033792,0.0030201,0.0055785,0.0016494,0.0037314
1651,B,True,0.00045652,0.0014127,0.0052006,-0.0014604,-0.00097991
1652,B,False,-0.0029826,-0.0032369,-0.0032762,-0.0025303,-0.0025331
1653,B,False,-0.0027321,-0.0025548,-0.0025576,-0.0025708,-0.0027241
1654,B,False,-0.0090064,-0.0082039,-0.0086727,-0.0083485,-0.0083495
1655,B,False,0.0035838,0.0036024,0.0038164,0.0038043,0.0037205
1656,B,False,0.0021595,0.0020142,0.0022446,0.0020811,0.0020193
1657,B,False,0.0053346,0.0056633,0.0053318,0.0057176,0.0033663
1658,B,False,-0.00067128,-0.00029726,0.0011055,0.00072131,0.0016079
1659,B,False,0.020557,0.02381,0.025314,0.031673,0.029956
1660,B,False,0.010434,0.00962,0.010302,0.0098445,0.011445
1661,B,False,0.0051516,0.0043669,0.0039412,0.002998,0.0037145
1662,B,False,0.0038757,0.003607,0.0031802,0.0028112,0.0030925
1663,B,False,-0.0023301,-0.0027009,-0.0025389,-0.0027356,-0.0029271
1664,B,False,0.0012974,0.00090752,0.00071043,0.00089629,0.00091016
1665,B,False,0.0013545,0.0019539,0.0022333,0.0020879,0.0022998
1666,B,False,0.0062518,0.0037842,0.0046564,0.0048262,0.0038133
1667,B,False,-0.015535,-0.017168,-0.017845,-0.017042,-0.017425
1668,B,True,0.0035884,0.0040715,0.0048733,0.0045298,0.0047271
1669,B,True,-0.0085411,-0.0087765,-0.0081394,-0.0087771,-0.0088609
1670,B,False,-0.0027241,-0.0026426,-0.0027519,-0.0035669,-0.003462
1671,B,False,-0.015374,-0.01639,-0.015844,-0.014847,-0.015528
1672,B,False,-0.014626,-0.015217,-0.015692,-0.014541,-0.015349
1673,B,False,0.0089563,0.0091011,0.007527,0.0072655,0.0095732
1674,B,False,-0.0032715,-0.0028062,-0.0031235,-0.0032442,-0.0029435
1675,B,False,0.0010993,0.0010621,0.0013826,0.0020634,0.0025045
1676,B,False,0.029113,0.026947,0.027465,0.029569,0.026613
1677,B,False,-0.0033014,-0.0031499,-0.0036697,-0.0036516,-0.0037797
1678,B,True,0.0028714,0.0030892,0.0024493,0.0025022,0.0025487
1679,B,False,0.010648,0.010895,0.0098413,0.010373,0.0096391
1680,B,False,0.0037027,0.0034981,0.0032941,0.0033976,0.0037622
1681,B,False,0.0045741,0.0043007,0.0061928,0.0035822,0.00072305
1682,B,False,-0.0047914,-0.0060626,-0.0051535,-0.0038796,-0.0035913
1683,B,False,0.00068385,0.0005599,0.00028816,0.00047175,-4.6742e-05
1684,B,False,-0.012471,-0.012631,-0.011965,-0.011706,-0.011634
1685,B,False,-0.0004276,-0.0021445,-0.0021608,-0.0021732,-0.0020565
1686,B,False,6.389e-05,-0.00011951,0.00022342,-2.1587e-05,0.00026106
1687,B,False,0.0039895,0.003888,0.0048975,0.004624,0.0065027
1688,B,False,0.0057869,-0.0021502,-0.00060818,0.0011815,-0.00036314
1689,B,False,-0.019218,-0.020665,-0.021406,-0.020661,-0.022763
1690,B,False,-0.005606,-0.001501,-0.0032923,-0.0011982,-0.0006424
1691,B,False,0.0041127,0.0041029,0.0037527,0.0040643,0.003702
1692,B,False,-0.0024639,-0.002454,-0.0020981,-0.0024959,-0.0031441
1693,B,False,0.0055319,0.0063185,0.0057649,0.0044761,0.0047501
1694,B,False,0.002561,0.0033789,0.00017435,0.00078441,-6.045e-05
1695,B,False,-0.0027785,-0.00261,-0.0024845,-0.0025215,-0.0017463
1696,B,False,-0.0013062,-0.0016408,-0.0018834,-0.0013012,-0.001009
1697,B,True,0.002549,0.0031985,0.0023307,0.0030517,0.0031371
1698,B,False,0.0010255,0.00079127,0.00057487,0.00080894,0.00058346
1699,B,False,-0.0018262,-0.0018242,-0.0013909,-0.0014759,-0.0013326
1700,B,False,0.0098576,0.0089467,0.0084388,0.006437,0.0084837
1701,B,False,-0.0016776,-0.0017156,-0.00048059,0.002828,8.7575e-05
1702,B,False,-0.010977,-0.010362,-0.010665,-0.011428,-0.012273
1703,B,False,-0.0019353,-0.0024985,-0.0022545,-0.0023544,-0.0021935
1704,B,False,0.0055671,0.0057249,0.0057537,0.0053754,0.0053129
1705,B,True,0.0058434,0.0058012,0.0057181,0.0056199,0.0046898
1706,B,False,0.00035914,0.0013772,0.0019587,-0.00019935,0.001427
1707,B,False,0.007391,0.0094145,0.011783,0.012888,0.017206
1708,B,False,-0.00064996,-0.001075,-0.0031364,-0.0042388,-0.005328
1709,B,False,-0.0018089,-0.0015708,-0.001717,-0.0023362,-0.0025835
1710,B,False,-0.00070919,0.0010079,0.00086794,0.00065655,0.0016115
1711,B,False,-0.002206,-0.0023208,-0.0016767,-0.0020518,-0.0022264
1712,B,False,0.0042451,0.0023323,0.0013923,0.0033314,0.0025041
1713,B,False,-0.0030991,-0.0034299,-0.0028632,-0.0019915,-0.0017676
1714,B,False,-0.016639,-0.016277,-0.015561,-0.015875,-0.014269
1715,B,False,0.0017953,0.0033868,0.0028493,0.0019611,0.0011736
1716,B,False,0.010017,0.0057982,0.0023454,0.0069075,0.0022601
1717,B,False,0.00028982,0.0037231,0.0061885,0.0049864,0.0067086
1718,B,False,-0.0018994,-0.0026418,-0.0025811,-0.0015313,-0.0015492
1719,B,False,0.0026849,0.002518,0.0025762,0.0026326,0.0029631
1720,B,False,-0.021613,-0.022304,-0.022781,-0.023887,-0.023535
1721,B,False,-0.0026488,-0.0023072,-0.0028196,-0.002615,-0.003156
1722,B,False,-0.0052155,-0.0050279,-0.0054746,-0.0042789,-0.0052913
1723,B,False,-0.0011488,-0.00069316,-0.00065789,-0.0022377,0.00021415
1724,B,False,0.0035282,0.0038813,0.0037258,0.003661,0.0043119
1725,B,False,0.0038262,0.0020248,0.0016748,0.0018932,0.0015174
1726,B,False,-0.002244,-0.0048996,-0.011231,-0.010319,-0.0041248
1727,B,False,0.0065103,0.0047973,0.0056863,0.0051344,0.0049114
1728,B,False,-0.0063376,-0.0069534,-0.008168,-0.0090888,-0.010007
1729,B,False,-0.0089437,-0.0087889,-0.0097096,-0.0097749,-0.0094576
1730,B,False,0.0045694,0.0048832,0.0045914,0.0056563,0.0057324
1731,B,False,-0.0044112,-0.0049478,-0.0054514,-0.0049498,-0.0045454
1732,B,False,0.0035564,0.0035288,0.0035135,0.0039794,0.0052327
1733,B,False,-0.0035433,-0.0031761,-0.0029256,-0.0029431,-0.0038821
1734,B,False,-0.00046487,-0.00033077,-0.00067917,-0.00090596,-0.0010463
1735,B,False,0.0006623,0.0046827,0.0016705,0.0010293,-0.00028241
1736,B,False,0.0046021,0.0058804,0.0051131,0.010173,0.0063923
1737,B,False,-0.0011993,-0.0021421,-0.0018367,-0.001596,-0.0015743
1738,B,False,-0.0025045,-0.0029065,-0.00222,-0.0017747,-0.0019863
1739,B,False,0.0069843,0.0070843,0.0067212,0.0070299,0.0067836
1740,B,False,0.0093896,0.01053,0.011688,0.011931,0.011174
1741,B,False,0.01044,0.010934,0.010409,0.010782,0.0062575
1742,B,False,0.0059631,0.0061859,0.0067719,0.0066785,0.0060458
1743,B,False,-0.010892,-0.011174,-0.010391,-0.010819,-0.011232
1744,B,False,-0.0033848,-0.0030466,-0.0035575,-0.0038463,-0.0040135
1745,B,False,-0.015978,-0.016669,-0.017083,-0.017088,-0.016318
1746,B,False,-0.01455,-0.013955,-0.014008,-0.014712,-0.015386
1747,B,False,-0.0013972,-0.0016251,-0.003224,-0.0026601,0.00040244
1748,B,True,-3.1886e-06,-0.00013209,-0.00039492,-0.00017368,9.8917e-05
1749,B,False,0.00030667,0.00056625,0.00071114,0.0004991,0.0012127
1750,B,False,-0.0024643,-0.0024474,-0.0029997,-0.0034219,-0.0036403
1751,B,False,-0.0025423,-0.0023257,-0.0023874,-0.0022354,-0.0020886
1752,B,False,-0.018389,-0.014149,-0.019214,-0.020832,-0.024086
1753,B,False,-0.014363,-0.017792,-0.015163,-0.015738,-0.013787
1754,B,False,0.0010553,0.0015896,0.0024321,0.0010652,0.00078485
1755,B,False,0.0034787,0.0036703,0.0034904,0.0038144,0.0031945
1756,B,False,0.0021373,0.0018333,0.0017479,0.0015098,0.0010245
1757,B,False,0.00082279,0.0012064,0.0011557,0.00058256,0.00053549
1758,B,False,0.019207,0.016342,0.018046,0.014969,0.018321
1759,B,False,-0.00019454,-0.00015244,-0.0002977,-0.00032057,-0.00050164
1760,B,False,-0.00039956,0.00021323,-0.00045478,0.00070507,0.0011951
1761,B,False,0.0021072,0.0019054,0.0017514,0.0025357,0.0018342
1762,B,False,0.0090867,0.0096027,0.0095678,0.010741,0.0097939
1763,B,False,0.0017008,0.0018564,0.0019241,0.0017437,0.0020108
1764,B,False,0.0060725,0.0055686,0.0058188,0.005429,0.0058093
1765,B,False,-0.0029105,-0.0026994,-0.0030898,-0.0029731,-0.0028577
1766,B,False,0.0045659,0.0045534,0.0050083,0.0045452,0.0042582
1767,B,False,-0.00024973,-0.0004309,-0.0032658,-0.0029129,-0.0033986
1768,B,False,0.0026377,0.0023645,0.00265,0.0034681,0.0093284
1769,B,False,-0.015423,-0.0098638,-0.010107,-0.010176,-0.010919
1770,B,False,-0.0012161,-0.00098363,-0.0015172,-0.0024963,-0.0019508
1771,B,False,0.0022702,0.0023076,0.0031642,0.00256,0.0032734
1772,B,False,0.00044806,0.00048154,0.0010481,0.0007199,0.0013341
1773,B,False,-0.0026524,-0.0035984,-0.0030815,-0.0026188,-0.0039616
1774,B,False,0.0061317,0.0057514,0.0051818,0.0057115,0.0069809
1775,B,False,-0.00049747,-6.8369e-05,0.00024478,0.0003733,0.00017411
1776,B,False,0.0031217,0.00010033,0.0006593,0.00092366,-0.0005677
1777,B,False,0.00064348,0.00085928,0.00078169,0.00070329,0.00014584
1778,B,False,-0.0055377,-0.0062558,-0.0057322,-0.0052984,-0.0052714
1779,B,False,0.0046302,0.0043121,0.0048925,0.0066364,0.0052875
1780,B,False,-0.0020751,-0.0017615,-0.0018503,-0.0021814,-0.0018937
1781,B,False,0.0012645,0.001389,0.0013635,0.001295,0.0021474
1782,B,False,-0.0038053,-0.0042608,-0.0031493,-0.0023902,-0.0033969
1783,B,False,0.0041527,0.0038832,0.0041713,0.0039066,0.0050902
1784,B,False,-0.0045327,-0.0038369,-0.0028451,-0.0039887,-0.0049902
1785,B,False,-0.0041722,-0.0039726,-0.0037765,-0.0039575,-0.0039359
1786,B,False,0.017272,0.016404,0.018026,0.018853,0.017388
1787,B,False,0.0026313,0.0018717,0.0027119,0.0047091,0.0044455
1788,B,False,0.0,0.0,0.00039823,-0.00024636,-0.0023516
1789,B,False,0.0016486,0.001351,0.0017337,0.00099604,7.9963e-05
1790,B,False,0.0024493,0.0025022,0.0025487,0.003487,0.0048335
1791,B,False,0.0078686,0.0089249,0.0079322,0.0088784,0.0088269
1792,B,False,-0.0061762,-0.0059867,-0.013112,-0.0030428,-0.011305
1793,B,False,-0.0011982,-0.0018507,-0.001819,-0.00093179,-0.002141
1794,B,False,-0.0083964,-0.0069031,-0.0069095,-0.0088828,-0.0082261
1795,B,False,0.004933,0.0068529,0.0057598,0.0040117,0.0042736
1796,B,False,-0.0018126,-0.0017524,-0.0021421,-0.0022198,-0.0027969
1797,B,False,0.0033407,0.0023185,0.0020516,0.0023132,0.0026262
