,FLARE_TYPE,COINCIDENCE,ABSNJZH_1,AREA_ACR_1,MEANGAM_1,MEANGBH_1,MEANGBT_1,MEANGBZ_1,MEANJZD_1,MEANJZH_1,MEANPOT_1,MEANSHR_1,R_VALUE_1,SAVNCPP_1,SHRGT45_1,TOTPOT_1,TOTUSJH_1,TOTUSJZ_1,USFLUX_1,d_l_f_1,g_s_1,slf_1,ABSNJZH_2,AREA_ACR_2,MEANGAM_2,MEANGBH_2,MEANGBT_2,MEANGBZ_2,MEANJZD_2,MEANJZH_2,MEANPOT_2,MEANSHR_2,R_VALUE_2,SAVNCPP_2,SHRGT45_2,TOTPOT_2,TOTUSJH_2,TOTUSJZ_2,USFLUX_2,d_l_f_2,g_s_2,slf_2,ABSNJZH_3,AREA_ACR_3,MEANGAM_3,MEANGBH_3,MEANGBT_3,MEANGBZ_3,MEANJZD_3,MEANJZH_3,MEANPOT_3,MEANSHR_3,R_VALUE_3,SAVNCPP_3,SHRGT45_3,TOTPOT_3,TOTUSJH_3,TOTUSJZ_3,USFLUX_3,d_l_f_3,g_s_3,slf_3,ABSNJZH_4,AREA_ACR_4,MEANGAM_4,MEANGBH_4,MEANGBT_4,MEANGBZ_4,MEANJZD_4,MEANJZH_4,MEANPOT_4,MEANSHR_4,R_VALUE_4,SAVNCPP_4,SHRGT45_4,TOTPOT_4,TOTUSJH_4,TOTUSJZ_4,USFLUX_4,d_l_f_4,g_s_4,slf_4
433,M,True,373.11199999999997,1596.9199999999998,57.8048,81.7304,116.75999999999999,121.822,0.251124,-0.008112459999999998,10250.2,46.067600000000006,4.93504,13270000000000.0,47.041399999999996,6.2555e+23,3855.3200000000006,71244000000000.0,2.6364599999999997e+22,289.456,69547.6,14.7774,318.102,1584.6799999999998,58.23,81.97560000000001,115.482,120.098,0.180546,-0.00695958,10299.0,46.2524,4.9158,11105840000000.0,47.3898,6.252160000000001e+23,3724.16,69078400000000.0,2.6006799999999997e+22,291.42600000000004,65812.8,15.1334,367.40000000000003,1578.52,58.213800000000006,81.7998,114.146,118.27000000000001,0.175888,-0.008032339999999999,10193.4,46.278999999999996,4.90526,12503200000000.0,47.4798,6.19162e+23,3592.06,66342800000000.0,2.581e+22,288.748,58859.6,15.0752,340.81666666666666,1598.7333333333336,58.38433333333333,80.435,112.30333333333333,116.94333333333334,0.18581666666666666,-0.007336933333333333,10077.666666666666,46.552666666666674,4.940066666666667,9994833333333.334,47.75666666666666,6.217233333333334e+23,3591.933333333333,66585666666666.664,2.5682999999999997e+22,284.86000000000007,57892.666666666664,14.712333333333333
434,M,False,330.2833333333333,1601.9000000000003,58.293,79.98333333333333,112.54333333333334,117.7,0.18599,-0.0070903,10077.0,46.51466666666667,4.946033333333333,9583333333333.334,47.748999999999995,6.234533333333333e+23,3618.2999999999997,66770333333333.336,2.5801333333333335e+22,283.92333333333335,58403.666666666664,14.727666666666666,286.498,1615.2,57.73479999999999,79.19000000000001,114.398,121.348,0.24665000000000004,-0.00598368,10103.28,46.4336,4.97488,7524800000000.0,47.4232,6.42534e+23,3896.1799999999994,71675400000000.0,2.6713600000000004e+22,282.70199999999994,66233.8,14.4916,152.31820000000002,1614.9999999999998,58.0322,80.395,115.37399999999998,123.25,0.229942,-0.0032816,10752.6,46.72,4.9983,5630780000000.0,47.680400000000006,6.59848e+23,4023.34,73105800000000.0,2.6410599999999998e+22,278.142,69830.6,14.314600000000002,118.492,1615.96,59.0164,80.2452,112.42999999999999,118.86000000000001,0.1353202,-0.0024907400000000004,10596.2,47.552800000000005,4.99306,5650100000000.0,49.596000000000004,6.68694e+23,3861.84,71851800000000.0,2.6256200000000003e+22,274.776,75256.2,13.942400000000001
435,M,False,128.2702,1612.36,58.266999999999996,80.56979999999999,115.03,122.69800000000001,0.22003000000000003,-0.0027873600000000004,10835.4,46.8814,4.99932,5361560000000.0,48.0766,6.6167e+23,3983.9800000000005,72530600000000.0,2.62476e+22,277.754,68935.0,14.278199999999998,123.702,1619.1399999999999,59.1376,80.121,111.75,117.86799999999998,0.0851188,-0.00257448,10499.6,47.70899999999999,4.99532,6061320000000.0,49.80800000000001,6.693760000000001e+23,3845.54,71985000000000.0,2.62676e+22,273.762,80284.0,13.809000000000001,167.23600000000002,1637.98,59.2912,79.09959999999998,109.372,115.41599999999998,0.0707052,-0.00339656,10314.6,48.073800000000006,5.02126,7289820000000.0,50.205,6.73974e+23,3778.0,72123000000000.0,2.61266e+22,268.988,79470.0,13.398,204.14000000000001,1646.0666666666668,59.230333333333334,78.11966666666666,109.26666666666667,115.60666666666667,0.11457899999999999,-0.0040679,10241.666666666666,48.02066666666667,5.018766666666667,7272233333333.333,50.06833333333333,6.818433333333333e+23,3820.366666666667,73458000000000.0,2.6472666666666664e+22,271.74,79359.33333333333,13.386666666666668
437,M,True,76.12480000000001,1777.6599999999999,56.984,81.43679999999999,115.31800000000001,125.17600000000002,0.186958,-0.001222136,13507.2,47.084999999999994,5.08182,13564320000000.0,49.208600000000004,9.60722e+23,4998.0,90097400000000.0,3.24154e+22,237.246,123300.0,10.3732,35.6022,1788.48,57.24000000000001,83.30760000000001,116.36200000000001,126.40800000000002,0.202378,0.0005380280000000001,13961.2,47.016000000000005,5.0968599999999995,12593600000000.0,49.281400000000005,9.81462e+23,5040.56,89266800000000.0,3.25566e+22,240.856,109922.0,10.483,93.90825,1806.85,57.591,83.4975,114.845,123.815,0.14629,0.0017351250000000001,13911.0,47.342999999999996,5.0729750000000005,7829050000000.0,49.7675,9.959599999999999e+23,4960.625,88312250000000.0,3.27305e+22,241.54749999999999,111297.5,10.344750000000001,169.10666666666665,1812.7333333333336,57.38066666666666,82.41733333333333,113.28666666666668,121.81666666666666,0.10809033333333333,0.0031117666666666665,13746.666666666666,47.32266666666666,5.069966666666667,9012933333333.334,49.419000000000004,9.9405e+23,4789.733333333334,86003666666666.67,3.271466666666667e+22,242.43999999999997,118260.0,10.274666666666667
438,M,False,110.64666666666666,1839.3666666666668,56.62166666666667,75.67099999999999,107.98666666666666,116.73666666666666,0.06992766666666667,-0.0019023333333333334,12458.666666666666,46.815999999999995,5.055733333333333,22772666666666.668,48.82933333333333,9.623633333333334e+23,4433.166666666667,81703000000000.0,3.4119333333333336e+22,238.17,127500.0,10.292333333333334,158.85399999999998,1840.5999999999997,56.5268,75.4616,107.848,116.25999999999999,0.0656566,-0.00268752,12332.2,46.8266,5.06564,20119400000000.0,48.606,9.675260000000002e+23,4430.599999999999,83075000000000.0,3.4523e+22,237.51999999999998,128930.0,10.176400000000001,131.222,1869.6600000000003,56.4498,75.9014,108.07000000000001,117.14199999999998,0.094184,-0.0022132,12497.6,46.754400000000004,5.106,19094800000000.0,48.2544,9.84272e+23,4442.72,83395400000000.0,3.4909e+22,239.058,115742.0,10.1918,77.6884,1889.56,56.613800000000005,76.1586,108.40599999999999,117.58999999999999,0.0862724,-0.0013051960000000002,12644.6,46.8904,5.15632,18215000000000.0,48.533,9.984759999999998e+23,4510.72,83846200000000.0,3.53222e+22,237.344,121518.0,9.9496
439,M,False,160.074,1838.86,56.538,75.48899999999999,107.92999999999999,116.296,0.0599498,-0.0027158,12328.8,46.8164,5.065,21130200000000.0,48.6356,9.6419e+23,4424.42,82729000000000.0,3.44252e+22,237.46599999999998,130720.0,10.184000000000001,137.824,1865.2,56.4658,75.773,107.99600000000001,117.042,0.0860004,-0.0023263599999999995,12481.4,46.775,5.0906,19363200000000.0,48.3396,9.821699999999998e+23,4446.94,83400000000000.0,3.4818399999999997e+22,238.844,116190.0,10.2112,67.8364,1884.02,56.55659999999999,76.0972,108.356,117.498,0.09624360000000001,-0.001142556,12615.4,46.846799999999995,5.1486600000000005,17392600000000.0,48.3554,9.948420000000001e+23,4479.46,83577400000000.0,3.5228000000000005e+22,237.266,120436.0,9.96964,151.26,1908.4399999999998,56.6452,77.4208,109.828,119.67199999999998,0.013582259999999999,-0.00253096,12800.0,46.9952,5.19024,20795600000000.0,49.227000000000004,1.01594e+24,4741.1,86969600000000.0,3.6027000000000008e+22,238.526,114288.0,9.9332
440,M,False,148.906,1909.0,56.5982,77.81620000000001,110.404,120.61800000000001,0.00404766,-0.0024926,12864.4,47.01819999999999,5.19454,21082600000000.0,49.315,1.0205799999999999e+24,4814.38,87930200000000.0,3.62384e+22,238.38000000000002,113716.0,9.92032,109.35933333333334,1908.2,56.364666666666665,78.411,111.86333333333334,124.00999999999999,-0.0024793333333333334,-0.0018472999999999999,13290.333333333334,47.05500000000001,5.183933333333333,19532000000000.0,49.56166666666667,1.0433666666666668e+24,5052.3,89786000000000.0,3.678866666666667e+22,238.95666666666668,127996.66666666667,9.846266666666667,90.3794,1905.2599999999998,55.73319999999999,75.22760000000001,110.56200000000001,122.878,0.1499648,-0.0014284160000000003,12506.6,46.8442,5.1793,16235800000000.0,48.757,1.05576e+24,5185.160000000001,94501400000000.0,3.8518e+22,238.58200000000002,138134.0,9.85912,123.782,1891.9599999999998,55.91799999999999,73.8868,107.546,118.5,0.11955800000000001,-0.0018916800000000002,12100.8,46.903800000000004,5.1833,15552200000000.0,48.9628,1.0517199999999999e+24,4990.879999999999,93059600000000.0,3.8758e+22,237.336,134556.0,9.832740000000001
441,M,False,28.5274,1300.18,50.52,58.80640000000001,99.34400000000001,99.8418,0.30436799999999997,0.0007403619999999999,7565.2,42.02199999999999,4.23658,6056740000000.0,38.985,3.89208e+23,1740.72,39728200000000.0,2.1239399999999998e+22,193.07199999999997,9906.9,13.3386,18.100266666666666,1295.3333333333335,50.585,58.972,99.81066666666668,100.39433333333334,0.30526666666666663,0.0003725066666666667,7516.900000000001,42.17633333333333,4.186733333333334,6147933333333.333,39.214333333333336,3.910266666666667e+23,1787.1000000000001,42074666666666.664,2.1192000000000002e+22,202.48666666666668,10045.033333333333,14.125333333333332,59.261799999999994,1303.3799999999999,50.0392,60.3366,101.792,103.436,0.31566,0.00163336,8108.079999999999,41.7624,4.11362,6365580000000.0,38.7024,3.9247800000000004e+23,1824.8400000000001,41904200000000.0,2.051e+22,202.75,5579.020000000001,14.2952,68.55600000000001,1310.3399999999997,50.135000000000005,61.274,103.056,105.20599999999999,0.399192,0.0019921,8417.779999999999,41.7498,4.069280000000001,8080500000000.0,38.99079999999999,3.84772e+23,1812.3400000000001,40910000000000.0,1.9883800000000002e+22,204.022,4765.92,14.4392
448,M,False,18.4742,248.23600000000002,22.592,24.7788,71.7834,72.5768,-0.0568856,0.000645096,800.98,17.5002,0.0,1918080000000.0,0.601212,3.04634e+22,501.826,12041200000000.0,1.66554e+22,0.0,0.0,0.0,16.2094,237.62999999999997,22.446999999999996,25.1114,72.14099999999999,73.05539999999999,-0.051692400000000006,0.0005898219999999999,807.3280000000001,17.3478,0.387,1832140000000.0,0.6578600000000001,2.94184e+22,485.23600000000005,11596600000000.0,1.6088799999999999e+22,0.0,0.0,0.0,10.995000000000001,222.89600000000002,22.4318,25.4518,72.38019999999999,73.3028,-0.0530176,0.00041461199999999997,817.6119999999999,17.3626,0.0,1609520000000.0,0.74253,2.8769e+22,475.98199999999997,11305200000000.0,1.55562e+22,0.0,0.0,0.0,15.116,210.75,22.4236,25.3402,71.388,72.58160000000001,-0.01671314,0.00059115,798.2119999999999,17.250400000000003,1.7217200000000001,1814360000000.0,0.827936,2.7138199999999994e+22,456.41399999999993,10892400000000.0,1.4946e+22,0.0,0.0,0.0
450,M,False,418.428,868.586,55.402,74.04959999999998,112.048,115.11399999999999,0.27402400000000005,-0.0152972,10584.4,45.1188,4.52258,14917000000000.0,46.101,3.84436e+23,1764.9,36145000000000.0,1.70284e+22,252.09,21038.6,15.798599999999999,414.34399999999994,873.918,55.213,75.6412,114.30199999999999,116.676,0.177676,-0.015593600000000003,10718.0,44.608,4.486079999999999,14054000000000.0,45.665,3.7826e+23,1748.1799999999998,34923600000000.0,1.6903e+22,256.184,18225.8,16.297,471.514,874.442,55.6862,75.3582,113.38999999999999,114.91000000000001,0.2199684,-0.017338199999999998,10383.4,44.6698,4.46216,16192800000000.0,46.053,3.74892e+23,1727.8,34555400000000.0,1.6928999999999998e+22,257.126,16956.2,16.3338,497.28000000000003,881.1940000000001,55.14,74.13320000000002,111.94200000000001,113.042,0.18681,-0.017949600000000003,9946.460000000001,44.194599999999994,4.4789,18016800000000.0,45.0746,3.6595199999999997e+23,1687.5400000000002,33808400000000.0,1.69112e+22,258.00000000000006,17145.4,16.431600000000003
456,M,False,302.046,433.54799999999994,37.2682,59.288799999999995,109.846,122.422,-0.1365154,-0.017373,5692.639999999999,31.249599999999997,4.38042,15620400000000.0,17.8248,1.3170800000000001e+23,1151.8799999999999,20259600000000.0,1.3068e+22,149.02999999999997,3942.8,18.3446,330.15999999999997,443.918,38.654599999999995,59.5668,106.924,119.36800000000001,-0.05805819999999999,-0.0163576,5667.72,32.4212,4.40022,17002000000000.0,19.579199999999997,1.52006e+23,1254.52,23389400000000.0,1.42818e+22,152.628,4160.48,17.6924,352.47,453.3825,38.964,58.825500000000005,105.6225,117.425,-0.1009955,-0.016899,5800.05,32.666,4.485125,16411000000000.0,20.0845,1.606325e+23,1286.4250000000002,23650500000000.0,1.4521e+22,147.9575,4617.325,16.1405,365.73,465.94500000000005,38.698499999999996,60.73475,110.7025,122.59,-0.11231950000000002,-0.01868875,6444.425,32.51575,4.52065,17029750000000.0,19.872,1.674775e+23,1321.6,22922500000000.0,1.425575e+22,133.84,5133.6,13.8485
457,M,True,27.1724,766.8599999999999,39.39059999999999,52.7164,106.22199999999998,109.52000000000001,-0.31477199999999994,-0.000822282,4517.460000000001,32.281400000000005,4.15552,5404160000000.0,19.7816,1.9862799999999998e+23,1433.0600000000002,30298600000000.0,2.0681999999999997e+22,191.8,3256.6400000000003,18.4766,55.527,774.6899999999999,39.1508,51.838800000000006,102.99600000000001,106.526,-0.23893,-0.00163202,4455.679999999999,32.0746,4.26196,4208280000000.0,19.338,2.01084e+23,1445.3400000000001,30617400000000.0,2.10576e+22,202.27000000000004,3655.5800000000004,19.307799999999997,60.1192,793.1760000000002,38.833,52.0124,103.17999999999999,107.25,-0.28250000000000003,-0.0017486,4465.58,31.687400000000004,4.25768,5034700000000.0,18.4602,2.03992e+23,1482.9399999999998,31071600000000.0,2.1528600000000002e+22,207.37800000000001,3646.8,19.9748,69.03559999999999,808.5600000000001,38.971799999999995,52.2726,103.20800000000001,107.348,-0.321474,-0.0019501400000000002,4467.4800000000005,31.8416,4.23554,5905560000000.0,18.984199999999998,2.10114e+23,1544.92,32576400000000.0,2.2188400000000003e+22,217.756,1977.3799999999999,21.18
460,M,True,342.604,1016.5800000000002,37.153800000000004,46.717200000000005,89.08959999999999,97.12140000000001,-0.214938,-0.007132299999999999,6534.06,30.990199999999998,4.52886,11646000000000.0,20.2274,4.16546e+23,2311.68,39050600000000.0,3.5475999999999995e+22,197.954,11238.4,16.0796,371.088,1009.78,36.894999999999996,45.4208,86.88320000000002,94.39540000000001,-0.20422400000000002,-0.0075496999999999995,6298.5,30.484199999999998,4.53702,12071800000000.0,19.559199999999997,4.11196e+23,2211.34,37870600000000.0,3.58974e+22,201.864,8931.7,16.802400000000002,297.528,1014.8799999999999,36.855,44.818,84.9868,92.55660000000002,-0.22545,-0.00596586,6227.92,30.423399999999997,4.54404,10185020000000.0,19.6682,4.1251400000000006e+23,2205.12,37846600000000.0,3.6232600000000002e+22,199.338,9323.720000000001,16.9476,307.95799999999997,1006.6199999999999,36.8446,44.925,85.0112,92.97319999999999,-0.227362,-0.0061889200000000005,6294.88,30.401,4.5524000000000004,10210180000000.0,19.8402,4.15968e+23,2229.04,37991800000000.0,3.62962e+22,202.886,8925.380000000001,17.5642
464,M,False,179.02,509.54499999999996,48.5165,50.8435,80.15899999999999,86.3225,-0.14863,-0.008100050000000001,14245.5,42.2485,4.21415,6640750000000.0,43.102999999999994,4.1933499999999994e+23,1410.4,20348000000000.0,1.71985e+22,211.035,6534.2,14.3235,172.714,510.9719999999999,49.190000000000005,51.9736,82.4036,88.69539999999999,-0.1181622,-0.007725279999999999,14239.2,43.1062,4.15264,6616240000000.0,44.289,4.2295e+23,1406.9999999999998,20863000000000.0,1.7098600000000002e+22,211.256,6990.12,14.306799999999999,131.904,510.936,49.428399999999996,53.5226,84.063,91.4618,-0.191,-0.00611214,14744.2,43.5726,4.15302,4254980000000.0,44.7976,4.2157399999999994e+23,1397.9,20595000000000.0,1.6851200000000002e+22,211.436,8046.5599999999995,14.362199999999998,161.982,513.6800000000001,49.576,54.68920000000001,85.6732,93.15459999999999,-0.247766,-0.00781456,15282.6,43.433,4.026739999999999,4936120000000.0,44.7702,4.207020000000001e+23,1388.4399999999998,19949200000000.0,1.66206e+22,212.23199999999997,7985.6,14.440199999999999
484,M,False,136.28799999999998,182.102,47.1576,91.17139999999999,143.518,153.97,0.236213,0.024924999999999996,6307.08,35.0194,3.97162,8090040000000.0,25.652800000000003,4.57892e+22,537.594,9620620000000.0,3.60298e+21,65.1708,3568.16,11.8386,139.28199999999998,176.334,47.794000000000004,91.3752,140.414,147.952,0.13671119999999998,0.024141199999999998,6018.5599999999995,35.7548,4.03928,8498820000000.0,26.5014,4.61194e+22,509.35599999999994,9410300000000.0,3.63124e+21,65.7634,2787.0199999999995,12.6968,146.55,175.144,48.1024,93.911,140.042,147.898,0.181924,0.026384399999999995,6182.740000000001,35.436600000000006,4.03522,8684440000000.0,25.367000000000004,4.569380000000001e+22,488.90599999999995,8981500000000.0,3.47596e+21,75.80339999999998,2717.62,14.4516,151.30599999999998,172.718,47.0864,95.637,141.904,150.75799999999998,0.0593114,0.0298386,6382.459999999999,33.8512,4.0368200000000005,8534120000000.0,22.0964,4.292980000000001e+22,456.7320000000001,7941220000000.0,3.2957000000000004e+21,79.7392,2786.84,15.9608
518,M,True,787.858,4220.94,43.6378,44.6826,79.8998,91.73740000000001,-0.024854800000000003,-0.00478444,14115.2,38.535999999999994,4.980700000000001,27236800000000.0,33.422799999999995,3.08728e+24,8271.72,140770000000000.0,1.25496e+23,217.39000000000001,171832.0,6.867400000000001,747.3979999999999,4226.780000000001,43.6282,44.56179999999999,79.6422,91.28560000000002,0.0036372079999999994,-0.004427099999999999,13762.4,38.4804,4.98194,26391200000000.0,33.323600000000006,3.0861799999999995e+24,8319.84,143382000000000.0,1.26104e+23,217.03400000000002,182928.0,6.9618400000000005,768.4860000000001,4252.34,43.768,44.529199999999996,79.5192,91.0642,0.0030181,-0.00452438,13739.2,38.65820000000001,4.96898,26467600000000.0,33.492399999999996,3.09934e+24,8370.66,143850000000000.0,1.2601e+23,207.70800000000003,175132.0,6.7331199999999995,808.018,4269.6,44.0056,44.3714,79.26759999999999,90.4914,0.00815426,-0.004539619999999999,13203.6,38.836,4.96702,30518600000000.0,33.523399999999995,3.1277200000000006e+24,8689.84,153570000000000.0,1.28604e+23,197.5,146294.0,6.4228
519,M,False,934.54,4437.25,44.1525,47.0005,84.40975,95.283,0.025683749999999998,-0.005086175,13635.25,39.208499999999994,5.119575,35994000000000.0,33.52825,3.3285499999999994e+24,9237.35,167270000000000.0,1.3448749999999999e+23,189.595,232787.5,5.4916,947.3074999999999,4498.15,44.081,45.72449999999999,83.02825,94.018,0.046794249999999996,-0.004903325,13277.5,38.9205,5.1558,34067000000000.0,33.23675,3.407225e+24,9300.675,168820000000000.0,1.373475e+23,188.9375,297842.5,5.38695,876.8566666666666,4566.5,44.359,46.96,85.86500000000001,97.18333333333334,0.055750333333333325,-0.004787466666666667,14024.0,39.14033333333333,5.185766666666667,29155666666666.668,33.949333333333335,3.4125e+24,9584.733333333334,164840000000000.0,1.3436666666666667e+23,187.3166666666667,270333.3333333333,5.318566666666666,1026.008,4599.18,44.7012,48.6552,87.78999999999999,99.6994,0.0312214,-0.005888559999999999,14961.8,39.6272,5.19194,34429400000000.0,34.9088,3.46378e+24,9775.2,163986000000000.0,1.3177200000000001e+23,191.87000000000003,310724.0,5.379659999999999
520,M,False,1001.5240000000001,4592.1,44.636799999999994,48.20559999999999,87.3798,99.0352,0.037107,-0.00568454,14727.6,39.525999999999996,5.18936,33541000000000.0,34.69520000000001,3.4484600000000005e+24,9702.74,163794000000000.0,1.3233599999999999e+23,190.956,306552.0,5.36734,990.4220000000001,4640.5,44.873599999999996,49.868599999999994,88.67099999999999,101.53200000000001,0.025228800000000003,-0.00578488,15538.8,39.8788,5.18022,29664600000000.0,35.4546,3.53352e+24,10222.76,167806000000000.0,1.3123e+23,189.52599999999998,302550.0,5.31844,941.2400000000001,4667.02,44.5932,49.9652,88.9136,102.02000000000001,0.0182926,-0.00529958,15318.6,39.74739999999999,5.165799999999999,25996200000000.0,34.956399999999995,3.6134e+24,10508.6,174104000000000.0,1.34958e+23,185.98399999999998,318138.0,5.18992,965.832,4708.54,44.3968,49.0708,88.0386,100.76199999999999,0.0256054,-0.005195,14835.6,39.6058,5.1672,29504800000000.0,34.562200000000004,3.66334e+24,10594.2,177616000000000.0,1.3835199999999999e+23,183.298,322400.0,5.12464
