,FLARE_TYPE,COINCIDENCE,ABSNJZH_1,AREA_ACR_1,MEANGAM_1,MEANGBH_1,MEANGBT_1,MEANGBZ_1,MEANJZD_1,MEANJZH_1,MEANPOT_1,MEANSHR_1,R_VALUE_1,SAVNCPP_1,SHRGT45_1,TOTPOT_1,TOTUSJH_1,TOTUSJZ_1,USFLUX_1,d_l_f_1,g_s_1,slf_1,ABSNJZH_2,AREA_ACR_2,MEANGAM_2,MEANGBH_2,MEANGBT_2,MEANGBZ_2,MEANJZD_2,MEANJZH_2,MEANPOT_2,MEANSHR_2,R_VALUE_2,SAVNCPP_2,SHRGT45_2,TOTPOT_2,TOTUSJH_2,TOTUSJZ_2,USFLUX_2,d_l_f_2,g_s_2,slf_2
719,M,False,160.28799999999998,567.934,45.673,52.0312,99.12460000000002,104.39200000000001,-0.12361039999999998,0.00594088,7492.38,38.4692,4.320079999999999,7320800000000.0,34.82860000000001,2.6846800000000003e+23,1194.7399999999998,25271600000000.0,1.7517800000000002e+22,318.722,2134.2200000000003,25.949599999999997,204.058,599.8280000000001,45.3644,53.08239999999999,100.696,106.84,-0.1622704,0.00746078,7499.7,38.0702,4.33232,8595360000000.0,34.1466,2.7218199999999998e+23,1291.16,26471200000000.0,1.8100000000000001e+22,317.046,2329.4,25.2822
720,M,True,403.514,754.6400000000001,45.123000000000005,53.4268,97.0882,107.048,-0.176958,0.0110544,6947.160000000001,38.969800000000006,4.45534,13008500000000.0,34.8278,3.3681000000000006e+23,1878.8400000000001,38274200000000.0,2.31102e+22,321.854,3713.4199999999996,25.7618,413.162,782.0219999999999,45.1268,55.1062,98.87719999999999,109.78999999999999,-0.196834,0.011312800000000001,6975.5,38.873999999999995,4.43886,13321200000000.0,34.840999999999994,3.38372e+23,1983.8799999999999,39869800000000.0,2.3789199999999997e+22,322.736,3639.8599999999997,26.0486
721,M,False,312.72,794.7360000000001,44.138999999999996,53.062,95.4022,106.42999999999999,-0.10522334,0.00813228,6709.139999999999,37.9822,4.4889399999999995,10215020000000.0,33.36900000000001,3.4240200000000005e+23,2033.4599999999998,40807200000000.0,2.51532e+22,326.848,4250.0599999999995,26.800199999999997,312.0,801.848,42.9796,51.7692,92.9044,102.976,-0.06406492,0.007755379999999999,6513.54,36.9272,4.509600000000001,10502940000000.0,31.4854,3.48108e+23,2071.9000000000005,41039200000000.0,2.63502e+22,326.91999999999996,4328.3,27.317200000000003
722,M,False,386.448,878.0540000000001,42.4244,52.012,91.39280000000001,103.316,-0.02693258,0.009184320000000001,7057.9800000000005,36.4064,4.52758,13402720000000.0,30.4298,3.94612e+23,2336.8599999999997,43179800000000.0,2.8824999999999996e+22,320.398,5707.4800000000005,26.884800000000002,358.98999999999995,916.402,42.6418,52.1808,91.01159999999999,102.24600000000001,0.009068852000000002,0.008306240000000001,7130.24,36.6416,4.5426400000000005,12049400000000.0,30.8216,4.0956e+23,2352.36,43868600000000.0,2.95002e+22,317.37800000000004,5931.800000000001,26.0548
724,M,False,302.45199999999994,943.5060000000001,48.636,53.492399999999996,84.7908,95.439,0.01079896,-0.007366559999999999,11666.8,42.5244,4.649499999999999,8685780000000.0,41.3256,6.36004e+23,2138.1,40152200000000.0,2.9240600000000002e+22,212.95,22454.6,12.296000000000001,207.52400000000003,948.028,48.556599999999996,54.0698,86.7704,96.98639999999999,-0.02256652,-0.0051484799999999995,12037.0,42.2786,4.693040000000001,3518400000000.0,41.2826,6.4322e+23,2168.7,39976400000000.0,2.918e+22,210.654,25779.4,12.086400000000001
725,M,False,490.034,1268.7,57.174400000000006,59.3322,91.6538,94.11500000000001,0.062222,-0.0111464,15950.8,49.4976,4.21402,10723540000000.0,53.126599999999996,9.31316e+23,2195.6,45056400000000.0,2.80074e+22,203.33,31379.6,10.18516,500.832,1277.6999999999998,57.168600000000005,59.659400000000005,92.3934,95.3136,0.0842886,-0.011391599999999998,15991.8,49.4756,4.27596,10729960000000.0,53.3052,9.337500000000002e+23,2231.1600000000003,46144800000000.0,2.8111199999999997e+22,208.8,32998.0,10.602599999999999
728,M,True,426.104,580.1740000000001,61.1312,81.4912,114.59399999999998,121.71,-0.0241,-0.017512,11073.2,49.93,4.598960000000001,13196200000000.0,52.349199999999996,3.58188e+23,1801.72,35930800000000.0,1.37602e+22,66.3442,28162.0,4.1926,450.328,615.458,61.458600000000004,78.63199999999999,108.93199999999999,116.68000000000002,-0.054104,-0.0171866,11188.6,50.317,4.64832,16149000000000.0,53.364999999999995,3.8923199999999994e+23,1764.56,35481000000000.0,1.4568e+22,87.65380000000002,33855.6,5.25002
729,M,True,611.52,710.3900000000001,61.424,83.03450000000001,114.27,121.83,-0.09236849999999999,-0.021688,13420.0,50.977999999999994,4.6053999999999995,23188500000000.0,54.6725,5.0254e+23,2172.7,42056500000000.0,1.70785e+22,85.197,48743.5,4.59515,702.242,736.4359999999999,61.321799999999996,79.58959999999999,110.982,119.696,-0.0886786,-0.023465200000000002,13463.2,51.3784,4.65984,27616800000000.0,55.135400000000004,5.35222e+23,2287.06,43939600000000.0,1.7929400000000001e+22,83.2944,52712.4,4.3996200000000005
730,M,False,660.804,720.2040000000001,61.3352,81.8252,113.14200000000001,121.136,-0.0882982,-0.0229014,13494.0,51.09839999999999,4.636,25845000000000.0,54.7798,5.16764e+23,2226.04,42946400000000.0,1.74266e+22,84.5204,49938.2,4.528740000000001,726.908,763.832,61.6108,76.995,107.282,116.98600000000002,-0.07451660000000002,-0.023084399999999998,13474.6,51.7792,4.73222,28657000000000.0,55.7244,5.636059999999999e+23,2338.2200000000003,44661000000000.0,1.8564799999999998e+22,81.3584,59023.8,4.16002
731,M,False,737.6859999999999,772.2539999999999,61.73040000000001,76.89000000000001,106.19800000000001,116.06199999999998,-0.06938059999999999,-0.0231824,13612.0,51.8552,4.74668,29155000000000.0,55.9168,5.7531000000000006e+23,2344.12,44713000000000.0,1.87084e+22,80.8964,62360.4,4.08788,797.114,816.8720000000001,61.7256,78.328,103.346,114.104,-0.0811586,-0.0242132,14847.6,51.873599999999996,4.7890999999999995,32204600000000.0,56.7238,6.49164e+23,2427.0600000000004,45988000000000.0,1.94408e+22,82.67760000000001,65447.2,4.0375
732,M,False,770.068,797.9300000000001,61.835,77.78960000000001,104.144,114.574,-0.0851436,-0.023780799999999998,14338.2,51.85820000000001,4.765280000000001,30150600000000.0,56.2202,6.16684e+23,2377.26,45091400000000.0,1.90572e+22,81.3752,66978.2,4.004299999999999,865.75,846.158,61.4014,79.5928,104.68800000000002,115.38000000000002,-0.12056,-0.025578200000000002,15403.0,51.735,4.824800000000001,36534400000000.0,57.376200000000004,6.922340000000001e+23,2566.6400000000003,48350200000000.0,2.03358e+22,83.5458,73466.2,4.08404
733,M,False,973.238,875.4159999999999,61.253600000000006,80.98580000000001,106.75999999999999,117.728,-0.10298880000000002,-0.028140599999999998,15968.6,51.747800000000005,4.84746,40483400000000.0,57.58660000000001,7.33238e+23,2729.2400000000002,50504800000000.0,2.1273e+22,81.7632,85216.2,3.9641000000000006,1139.94,915.54,60.9486,82.2164,108.71,120.59,-0.17942,-0.0319708,16795.0,51.626400000000004,4.878919999999999,45441800000000.0,57.4644,7.950660000000001e+23,3037.3399999999997,54331400000000.0,2.26252e+22,79.83840000000001,100769.6,3.7224199999999996
734,M,False,1344.48,974.47,60.8738,81.53760000000001,107.88400000000001,121.16999999999999,-0.17787599999999998,-0.035672800000000005,17519.8,51.7044,4.92788,56656400000000.0,57.4576,8.769320000000001e+23,3310.72,57701200000000.0,2.43272e+22,78.4764,109626.0,3.4654199999999995,1338.5399999999997,1007.65,60.8412,80.3098,106.55199999999999,120.178,-0.14490999999999998,-0.034966399999999995,17629.8,51.965599999999995,4.9544,56911600000000.0,58.1314,8.96346e+23,3267.9800000000005,57419800000000.0,2.48836e+22,77.7294,113964.0,3.3847
735,M,False,1378.06,1039.22,60.749199999999995,77.31980000000001,102.458,115.52799999999999,-0.11325539999999998,-0.0351182,17411.2,41.7322,4.98954,58072800000000.0,58.592600000000004,9.07258e+23,3069.0,55483200000000.0,2.5177800000000003e+22,79.138,111546.0,3.3401400000000003,1484.98,1074.08,60.7504,75.2172,100.87,114.846,-0.0401522,-0.0367364,17325.4,52.4384,5.0289,60179600000000.0,58.759,9.29878e+23,3152.96,56303200000000.0,2.59082e+22,79.9374,115262.0,3.3810200000000004
736,M,False,1452.24,1066.9199999999998,60.762,75.61200000000001,100.88,114.572,-0.0594642,-0.03620279999999999,17343.0,52.409400000000005,5.03492,60101600000000.0,58.7624,9.23808e+23,3109.7,55854800000000.0,2.5648399999999997e+22,80.0534,112394.0,3.38044,1600.7333333333336,1088.8999999999999,60.67033333333333,74.48933333333333,101.65000000000002,116.21,-0.028354,-0.03882066666666667,17385.333333333332,52.37766666666666,5.048066666666666,62192666666666.664,58.36766666666667,9.520933333333333e+23,3313.0333333333333,58031333333333.336,2.6708e+22,78.90066666666667,116676.66666666667,3.3392666666666666
738,M,True,2029.9,1328.6000000000001,59.50425,74.34700000000001,99.2825,119.1675,-0.05082975000000001,-0.042514750000000004,19798.5,51.9695,5.21955,59278000000000.0,58.635000000000005,1.255475e+24,4902.225,71310250000000.0,3.2904e+22,80.18299999999999,166727.5,3.01435,2039.4399999999998,1324.52,59.007799999999996,72.9322,98.882,119.48600000000002,-0.009184799999999996,-0.04260180000000001,19960.8,51.467000000000006,5.2004399999999995,64018800000000.0,57.626,1.2691000000000002e+24,5013.08,71470400000000.0,3.3141199999999995e+22,79.0368,203488.0,2.9648999999999996
739,M,True,3045.0600000000004,1566.86,55.213,75.19720000000001,103.72200000000001,120.66,-0.03272546,-0.0558716,19492.0,47.9718,5.26294,83139000000000.0,52.511,1.41116e+24,6177.54,82542200000000.0,3.89592e+22,108.176,184072.0,3.9359200000000003,3185.7400000000002,1578.88,54.7298,76.80499999999999,107.97200000000001,125.31400000000001,-0.14682179999999997,-0.0607422,20170.4,47.4512,5.260959999999999,81208200000000.0,51.26800000000001,1.40484e+24,6380.04,81679600000000.0,3.94336e+22,111.03799999999998,161698.0,4.005240000000001
740,M,False,3429.6999999999994,1554.5333333333335,54.46266666666667,74.69366666666666,103.11,119.58,-0.14270366666666667,-0.06265266666666668,20388.0,47.806000000000004,5.232466666666666,87718666666666.67,52.058,1.4822e+24,6477.599999999999,83266333333333.33,3.983166666666666e+22,109.68333333333334,187316.66666666666,3.8366333333333333,3507.1499999999996,1536.6249999999998,54.334250000000004,75.11725,103.78500000000001,120.765,-0.21101999999999999,-0.06471075,20664.75,47.60325,5.23355,86854500000000.0,51.6595,1.48745e+24,6490.625,82265500000000.0,4.0106e+22,109.79249999999999,204820.0,3.8268750000000002
741,M,True,3746.7400000000002,1623.02,52.809799999999996,73.055,103.628,119.33600000000001,-0.207362,-0.065491,21401.8,46.275999999999996,5.18574,97301400000000.0,49.190400000000004,1.62586e+24,6708.68,85626600000000.0,4.35444e+22,108.66999999999999,154654.0,3.6670000000000003,3731.8,1647.8,52.189,71.246,101.39,117.14,-0.21635,-0.064327,21020.0,45.61,5.209,97135000000000.0,47.608,1.6195e+24,6684.9,84440000000000.0,4.4242e+22,107.71,178100.0,3.5773
742,M,True,3773.5799999999995,1709.02,51.535000000000004,72.272,103.44200000000001,119.554,-0.192492,-0.0624484,21045.8,45.0612,5.2650999999999994,98913800000000.0,46.5552,1.68944e+24,6921.280000000001,89821000000000.0,4.59788e+22,105.53800000000001,196448.0,3.4583,3498.566666666667,1729.9666666666665,51.657999999999994,71.46933333333334,102.84666666666665,118.39666666666666,-0.20710666666666666,-0.056628333333333336,20568.0,45.45000000000001,5.253833333333334,96295000000000.0,46.665666666666674,1.6875333333333336e+24,6851.066666666667,92014666666666.67,4.656866666666666e+22,105.51333333333332,215453.33333333334,3.4428
743,M,False,3728.675,1712.4,51.478,72.11250000000001,103.11500000000001,119.045,-0.200725,-0.061388,20946.0,45.03,5.270175,97807250000000.0,46.53525,1.6897500000000002e+24,6901.025,90213750000000.0,4.604475000000001e+22,105.4775,198482.5,3.449825,3430.5,1730.625,51.659499999999994,71.49000000000001,102.9725,118.47749999999999,-0.20473,-0.055498000000000006,20529.5,45.42850000000001,5.2529,94900750000000.0,46.574000000000005,1.6853e+24,6813.175,91976500000000.0,4.6599749999999995e+22,105.54749999999999,215407.5,3.439925
744,M,True,3002.48,1740.28,47.19879999999999,65.47959999999999,98.572,112.096,-0.1173996,-0.0453822,18333.0,41.3486,5.111619999999999,83852400000000.0,40.367999999999995,1.61104e+24,7240.160000000001,89094000000000.0,5.377820000000001e+22,112.42999999999999,148292.0,3.8273,2899.56,1755.58,46.893,64.46860000000001,96.9358,110.328,-0.1491882,-0.0435102,18104.2,40.9686,5.11962,79110200000000.0,39.85119999999999,1.6020999999999999e+24,7030.0199999999995,87075400000000.0,5.4053799999999996e+22,111.56800000000001,158086.0,3.8005399999999994
745,M,False,2718.2799999999997,1768.1800000000003,47.2154,63.7624,96.6208,110.8,-0.22667400000000004,-0.040899200000000004,18029.0,41.4634,5.129700000000001,73739600000000.0,40.601,1.5912799999999998e+24,6945.08,86352200000000.0,5.39952e+22,111.21199999999999,148706.0,3.7830399999999997,2911.56,1788.0399999999997,46.9524,63.8402,97.98219999999999,112.05799999999999,-0.175312,-0.044294599999999996,18281.8,41.327,5.1366,79599200000000.0,40.114599999999996,1.5959e+24,6590.960000000001,84361400000000.0,5.373359999999999e+22,112.55,143780.0,3.83014
746,M,False,2876.3599999999997,1801.14,46.8314,63.6588,98.43679999999999,112.596,-0.19160400000000002,-0.043610399999999994,18093.4,41.2108,5.1361799999999995,79906400000000.0,39.7532,1.58486e+24,6506.32,84428400000000.0,5.38488e+22,113.17999999999999,139492.0,3.8671599999999997,2768.16,1840.0199999999998,46.5578,63.02720000000001,98.7428,112.492,-0.13936639999999997,-0.0410986,17776.2,40.7784,5.1407,75472200000000.0,38.5646,1.5901400000000003e+24,6539.320000000001,85186800000000.0,5.44866e+22,112.90799999999999,127700.0,3.8547200000000004
748,M,True,2640.2599999999998,1901.7199999999998,45.3596,56.89639999999999,91.89899999999999,105.452,-0.141734,-0.0369222,15197.4,39.660000000000004,5.042479999999999,71753200000000.0,35.7496,1.44362e+24,5791.5,82039000000000.0,5.61254e+22,125.626,104971.6,4.70276,2729.56,1901.4,45.1378,57.759,93.32419999999999,107.362,-0.19695200000000002,-0.0393892,15505.0,39.45719999999999,4.9769,75225200000000.0,35.534800000000004,1.4270199999999998e+24,5830.699999999999,80512200000000.0,5.58562e+22,129.07600000000002,110910.0,4.80924
749,M,True,1811.5400000000002,1831.1599999999999,42.9868,53.0168,85.6144,98.94860000000001,-0.056526,-0.024013200000000002,13060.6,36.910399999999996,4.8957999999999995,44614000000000.0,31.7318,1.3084800000000002e+24,5564.320000000001,79059600000000.0,5.947200000000001e+22,136.63799999999998,74460.6,5.78566,1832.7400000000002,1829.1599999999999,42.871399999999994,52.415200000000006,84.7146,97.9034,-0.0719288,-0.0240584,12870.4,36.6496,4.85818,44059800000000.0,31.425199999999997,1.30216e+24,5598.040000000001,78472800000000.0,5.99498e+22,137.432,75313.0,5.831919999999999
750,M,False,1423.18,1861.28,42.7394,54.2642,88.59700000000001,104.55000000000003,-0.11703920000000001,-0.0191914,13407.4,36.674600000000005,4.88394,36810200000000.0,31.1632,1.32128e+24,5564.56,80666600000000.0,5.9811000000000006e+22,139.786,76110.2,5.904119999999999,1662.6999999999998,1859.1750000000002,43.24,51.852000000000004,85.466,100.37,-0.0939485,-0.02169175,12798.5,36.7485,4.886049999999999,42244000000000.0,31.3825,1.302725e+24,5497.049999999999,78180000000000.0,6.0306e+22,140.495,73094.25,5.9679
754,M,False,126.25,349.50399999999996,42.146,57.8634,114.11799999999998,117.63200000000002,-0.1307742,-0.0087994,5055.88,34.9758,3.7867400000000004,4178320000000.0,25.3646,9.632139999999999e+22,697.5020000000001,14387800000000.0,9.268660000000001e+21,193.204,1969.8799999999999,20.694799999999997,126.898,345.05999999999995,41.925,58.1356,115.76400000000001,118.474,-0.1990367,-0.00904878,5076.2,34.646,3.69816,4077440000000.0,24.3262,9.454960000000001e+22,698.832,14211000000000.0,9.175400000000001e+21,191.77,1695.4599999999998,20.8896
756,M,True,123.922,603.4680000000001,40.871399999999994,39.2664,91.8706,94.3364,-0.157386,-0.004000200000000001,6525.34,35.8686,3.92204,9278200000000.0,27.831799999999998,2.6856e+23,947.634,23357800000000.0,1.76122e+22,7.4726,0.0,0.63914,154.6625,615.37,41.26625,43.588499999999996,98.71724999999999,100.62674999999999,-0.23850000000000002,-0.005372175,7073.05,36.306999999999995,4.095525,9770925000000.0,28.8465,2.7065000000000002e+23,1002.3125,24402750000000.0,1.70995e+22,0.0,0.0,0.0
757,M,False,157.926,620.606,41.468399999999995,40.599199999999996,93.7926,96.5722,-0.209618,-0.005409639999999999,7076.5199999999995,36.9036,3.8901000000000003,11252600000000.0,28.8268,2.7424999999999995e+23,975.692,24060400000000.0,1.70814e+22,21.5954,0.0,1.8349,169.73200000000003,632.902,41.192,40.929199999999994,94.775,97.4034,-0.14299800000000001,-0.0057475600000000005,6901.120000000001,36.289,3.9072400000000003,11840000000000.0,27.880200000000002,2.7070000000000003e+23,964.552,23909800000000.0,1.7220399999999998e+22,12.341999999999999,0.0,1.0504200000000001
758,M,False,234.23200000000003,717.994,44.4798,45.205400000000004,96.676,100.3668,-0.163388,-0.0084876,7259.9800000000005,38.6808,4.19958,15393800000000.0,33.8208,2.6609399999999995e+23,967.6560000000002,24521400000000.0,1.5409599999999998e+22,75.5088,4669.4400000000005,6.6756,238.414,728.972,44.580999999999996,46.2842,98.11999999999999,102.064,-0.158612,-0.00890954,7566.4,38.977999999999994,4.24448,14515600000000.0,34.0136,2.6891200000000004e+23,970.2639999999999,24073800000000.0,1.52224e+22,63.90899999999999,5329.82,5.56318
762,M,False,579.9175,741.905,49.71975,65.5115,110.39500000000001,116.73,-0.015475499999999998,0.021200999999999998,9092.475,41.993500000000004,4.595599999999999,27915000000000.0,39.7405,3.307375e+23,1647.925,32510250000000.0,1.8654500000000001e+22,231.4375,17225.5,16.133,610.5840000000001,756.7760000000001,49.519999999999996,67.33919999999999,113.806,120.17999999999999,-0.0811304,0.0222236,9225.82,41.439800000000005,4.56414,29256600000000.0,39.1152,3.36822e+23,1689.3799999999999,32719800000000.0,1.89358e+22,231.002,17175.2,16.237199999999998
764,M,False,297.604,650.526,54.34160000000001,54.450199999999995,90.0292,94.81120000000001,0.05341182,-0.012817799999999999,17531.8,47.522000000000006,4.269520000000001,15840800000000.0,51.061800000000005,5.4089e+23,1216.8200000000002,23065200000000.0,1.5326599999999997e+22,90.2958,19042.8,5.6969,290.50800000000004,656.464,54.7298,51.742200000000004,85.5356,90.7818,0.12450100000000001,-0.0118292,16679.2,48.2206,4.327720000000001,15467200000000.0,51.962599999999995,5.4381600000000007e+23,1187.42,23159400000000.0,1.54384e+22,90.31400000000001,17617.4,5.66888
767,C,True,13.435599999999999,90.876,44.254200000000004,59.2924,112.57800000000002,114.52799999999999,-0.248082,-0.00255696,4001.3200000000006,35.3132,3.11348,740912000000.0,25.538,2.78704e+22,270.61600000000004,5400880000000.0,3.18368e+21,45.4082,808.8100000000001,9.62012,7.63226,94.3108,43.593599999999995,56.8952,111.076,113.628,-0.315986,-0.000311474,3863.46,34.9142,2.9225000000000003,983754000000.0,25.1858,2.83652e+22,281.326,5511540000000.0,3.4060600000000007e+21,29.1012,777.538,6.3199
773,C,False,10.35866,92.9878,41.2244,56.4686,120.098,121.394,-0.683086,-0.0020981400000000005,3075.8399999999997,32.5676,2.98674,1894960000000.0,19.6286,2.0259e+22,253.536,5191700000000.0,2.98316e+21,57.724000000000004,10.8168,32.3078,10.39504,100.43140000000001,40.860400000000006,59.8232,123.234,129.494,-0.48756000000000005,-0.001901976,3572.0399999999995,31.864600000000003,3.20334,1434714000000.0,18.423000000000002,2.5728999999999998e+22,291.184,6083240000000.0,3.29042e+21,73.3168,132.44480000000001,23.774199999999997
