,FLARE_TYPE,COINCIDENCE,MEANJZD_1,MEANJZD_2,MEANJZD_3,MEANJZD_4,MEANJZD_5,MEANJZD_6,MEANJZD_7,MEANJZD_8,MEANJZD_9,MEANJZD_10,MEANJZD_11,MEANJZD_12,MEANJZD_13,MEANJZD_14,MEANJZD_15,MEANJZD_16,MEANJZD_17,MEANJZD_18,MEANJZD_19,MEANJZD_20,MEANJZD_21,MEANJZD_22,MEANJZD_23,MEANJZD_24,MEANJZD_25,MEANJZD_26,MEANJZD_27,MEANJZD_28,MEANJZD_29,MEANJZD_30,MEANJZD_31,MEANJZD_32,MEANJZD_33,MEANJZD_34,MEANJZD_35,MEANJZD_36,MEANJZD_37,MEANJZD_38,MEANJZD_39,MEANJZD_40
985,B,False,0.054685,0.012881,0.0045367,-0.11019,-0.058849,-0.061007,-0.07459,-0.062671,-0.16748,-0.1777,0.044561,-0.077662,0.034718,0.04583,-0.084157,0.10444,-0.068867,-0.066252,-0.12569,-0.12481,-0.2263,-0.2933,-0.25237,-0.28631,-0.2361,-0.37553,-0.3657,-0.26853,-0.39517,-0.20494,-0.21118,-0.23006,-0.20774,-0.15649,-0.26632,-0.026855,-0.063226,0.065976,0.080919,0.10858
986,B,False,0.32226,0.26409,0.30776,0.04839,0.39441,0.41237,0.39109,0.28224,0.33574,0.33796,0.30419,0.42524,0.45606,0.48404,0.38123,0.20571,0.17721,0.28933,0.2321,0.1062,0.11963,0.27545,0.32188,0.32491,0.21596,0.35745,0.46546,0.39951,0.41098,0.29879,0.21539,0.39027,0.48851,0.3862,0.3956,0.45257,0.30128,0.070839,0.35085,0.3477
987,B,True,0.15332,0.14473,0.0042111,0.019778,0.14605,0.17994,0.18019,0.091983,0.27184,0.31858,0.16076,0.18671,0.15606,0.18745,0.15505,0.23636,0.20928,0.31883,0.37051,0.32382,0.29048,0.3887,0.30072,0.25416,0.23472,0.25535,0.2771,0.30219,0.37522,0.33034,0.2035,0.37897,0.33912,0.41565,0.37701,0.28371,0.32291,0.25454,0.25847,0.16516
988,B,True,-0.042072,-0.074808,0.029725,0.066729,-0.13147,-0.079186,0.042439,-0.32987,-0.016596,-0.11406,0.10715,-0.031469,-0.10213,-0.19834,-0.09576,-0.11664,-0.12714,-0.026556,-0.083526,-0.12436,-0.30189,-0.22821,-0.23835,-0.36404,-0.3147,-0.072357,-0.22415,-0.54388,-0.1762,-0.059587,-0.44769,-0.35258,-0.087967,-0.13732,-0.21612,-0.067993,-0.10506,-0.0089337,0.024401,-0.13382
989,B,False,0.44359,0.55317,0.49783,0.45474,0.38638,0.36204,0.4152,0.46223,0.46755,0.39952,0.40487,0.41231,0.31465,0.31363,0.42841,0.48432,0.449,0.28828,0.24735,0.43854,0.54803,0.24478,0.23169,0.27398,0.13592,0.20123,0.2815,0.26985,0.51591,0.38073,0.53989,0.45724,0.46571,0.62901,0.56286,0.59691,0.49954,0.42993,0.44595,0.45781
990,B,False,-0.16846,-0.1234,-0.19308,-0.20333,-0.25067,-0.27765,-0.20619,-0.19124,-0.25174,-0.23026,-0.23272,-0.21021,-0.21769,-0.28681,-0.2322,-0.13128,-0.22826,-0.17523,-0.24994,-0.4128,-0.35715,-0.32307,-0.3308,-0.32645,-0.29541,-0.32503,-0.28124,-0.20898,-0.26744,-0.24164,-0.24845,-0.2504,-0.25786,-0.17098,-0.20711,-0.23125,-0.21573,-0.23994,-0.25387,-0.25745
991,B,False,0.57235,0.49787,0.57053,0.40065,0.5236,0.43419,0.40123,0.41369,0.48902,0.5911,0.66383,0.49535,0.43248,0.53348,0.31429,0.27821,0.53747,0.3969,0.30354,0.43794,0.48626,0.58918,0.65772,0.69131,0.73025,0.80702,0.75825,0.81946,0.86815,0.7677,0.71991,0.65325,0.70479,0.76402,0.7537,0.70696,0.87663,0.75631,0.7858,0.98954
992,B,True,-0.024536,-0.078985,0.095619,-0.12094,-0.071831,-0.048926,0.045642,-0.028915,-0.16229,-0.12651,0.023347,-0.11211,0.025372,-0.24743,-0.38547,-0.30786,-0.37965,-0.13684,-0.27631,-0.57242,-0.49391,-0.75839,-0.6708,-0.76799,-0.64707,-0.59699,-0.4499,-0.2685,-0.19437,-0.26999,-0.2833,-0.026768,0.14596,0.24842,-0.030458,0.18167,-0.0093249,-0.33404,-0.22591,-0.1387
993,B,True,-1.3016,-1.5025,-1.8705,-1.291,-1.3037,-0.58482,-0.50935,-0.74667,-0.98514,-0.61555,-0.85454,-0.69998,-0.7064,-0.63084,-0.3557,-0.77465,-0.33057,-1.24,-0.8368,-0.5721,-0.73352,-0.64943,-0.81913,-1.0463,-1.2931,-1.0235,-0.59138,-1.0093,-1.3438,-1.3879,-1.1249,-0.44024,-0.53406,-0.87968,-0.67274,-0.96121,-0.92249,-0.49583,-1.115,-0.84299
994,B,True,0.13319,0.056469,0.059696,0.065672,0.055185,-0.049687,-0.047675,0.021372,0.068269,0.027013,0.053732,-0.0031396,0.0048903,-0.043272,0.097288,0.033093,-0.054298,0.09232,0.058817,0.12573,0.0068984,-0.084438,-0.082002,0.16053,0.17454,0.015685,0.050485,0.13521,-0.041962,0.045037,0.037419,0.12996,0.0058031,0.20269,0.07091,0.029791,0.25262,-0.00074207,0.13585,0.15729
995,B,True,0.43269,1.7811,2.0603,0.52617,3.1004,3.1651,2.5706,0.71242,1.5062,1.4683,0.095074,0.48269,-0.16769,0.33768,0.5011,1.2151,0.45985,0.81168,0.52004,0.24226,1.0193,0.42408,0.30567,0.3898,0.47291,0.031908,0.21762,-0.095288,0.14986,0.7299,0.41591,-0.13864,0.37395,0.47853,0.27138,-0.10737,0.16144,0.40672,0.028922,0.60512
996,B,False,0.27897,0.40439,0.32196,0.37187,0.39763,0.45543,0.26405,0.32189,0.40344,0.39095,0.37043,0.30255,0.3538,0.35054,0.31345,0.34279,0.29377,0.27782,0.28105,0.26382,0.23966,0.27293,0.2822,0.21123,0.17801,0.12418,0.19648,0.20221,0.20266,0.21527,0.18478,0.2441,0.23031,0.092077,0.13742,0.087229,0.099507,0.13717,0.19507,0.11848
997,B,False,0.24813,0.10129,0.42221,0.046517,0.34423,0.4369,0.43612,0.5315,0.57367,0.62301,0.54127,0.34345,0.6173,0.29237,0.58085,0.55364,0.28925,0.34908,0.29497,-0.011509,0.1147,0.039873,0.10315,-0.14353,0.24498,0.21003,0.31427,0.014827,-0.040745,-0.37705,-0.4546,-0.055237,-0.2155,0.061511,-0.34377,-0.12699,0.10717,-0.054606,-0.16062,0.090637
998,B,False,0.65775,0.58929,0.57388,0.57323,0.78133,0.50758,0.51392,0.34736,0.6639,0.64446,0.38251,0.51736,0.66083,0.41382,0.44336,0.51651,0.52658,0.50742,0.50428,0.57851,0.4853,0.54807,0.35585,0.4227,0.4358,0.52719,0.45796,0.29053,0.39663,0.43616,0.36198,0.50362,0.3348,0.40678,0.37178,0.47249,0.41118,0.42024,0.43377,0.28614
999,B,False,0.063153,0.2991,0.095011,0.029683,-0.10653,0.072961,0.033925,0.228,0.17154,0.32595,0.41098,0.30604,0.47642,0.33794,0.4157,0.35139,0.35492,0.32291,0.38661,0.29851,0.21877,0.20329,0.15635,0.061218,0.07626,0.054145,-0.099855,0.051441,-0.16312,0.0031928,-0.075902,-0.14448,-0.20086,-0.25052,-0.055707,-0.21368,-0.23856,-0.044981,-0.15219,-0.18828
1000,B,True,-0.16249,-0.23875,-0.21859,-0.1844,-0.14538,-0.20779,-0.26192,-0.23387,-0.19461,-0.20053,-0.23543,-0.20617,-0.23335,-0.21322,-0.22266,-0.23049,-0.26947,-0.23301,-0.16159,-0.23691,-0.17933,-0.21244,-0.119,-0.20326,-0.11829,-0.17513,-0.13766,-0.10344,-0.1479,-0.061395,-0.029763,-0.098693,-0.11791,-0.11005,-0.13864,-0.22166,-0.18363,-0.2639,-0.17741,-0.27555
1001,B,True,2.1403,2.3225,0.49057,1.1297,-2.1062,1.131,-0.68477,0.43464,1.5133,-0.012178,0.0594,-0.026914,-0.13779,-0.17248,-0.010098,0.87166,0.54114,-0.2996,0.2082,0.27396,0.33764,1.0471,0.18582,1.0654,-0.20917,0.30563,0.37008,0.76667,0.59846,0.22428,1.0687,0.53694,0.14442,0.11343,0.035441,0.15383,0.21598,0.086102,0.81827,0.17487
1002,B,False,0.4454,0.35836,0.32178,0.27703,0.20026,0.29898,0.19613,0.20119,0.012166,0.18306,0.17325,0.23133,0.31656,0.36651,0.32688,0.3824,0.41983,0.4659,0.44987,0.54496,0.33871,0.34104,0.34382,0.286,0.38176,0.33281,0.29703,0.33805,0.45052,0.36088,0.3427,0.42647,0.40306,0.36626,0.33913,0.39741,0.40449,0.28992,0.27947,0.3977
1003,B,False,0.048513,0.041974,0.049297,0.030476,0.021784,0.0015366,0.067678,0.094788,0.086522,0.12761,0.087803,0.086536,0.15657,0.0058666,0.070591,0.054456,0.1215,0.1098,0.16242,0.1343,0.1556,0.14633,0.20327,0.12845,0.095465,0.087274,0.12226,0.12321,0.14581,0.13963,0.10016,0.17898,0.11197,0.10299,0.029184,-0.076491,0.088341,0.0063542,0.05545,0.017802
1004,B,False,-0.097808,-0.1291,-0.094076,-0.12799,-0.18866,-0.038103,-0.14227,-0.083002,-0.15506,-0.21044,-0.12851,-0.21604,-0.034273,-0.13748,-0.11558,-0.1555,-0.14241,-0.045503,-0.12255,-0.080084,-0.1299,-0.049938,-0.097256,-0.093292,-0.066447,-0.083875,-0.051264,-0.051295,-0.051751,-0.039494,-0.070931,-0.076093,-0.029842,-0.12712,-0.1048,-0.1238,-0.12322,-0.14056,-0.3117,-0.35415
1005,B,True,0.13355,0.16218,0.10399,0.20519,0.086467,0.13997,0.16591,0.13768,0.13622,0.13704,0.16252,0.088892,0.15993,0.18976,0.23802,0.22405,0.25221,0.11956,0.16669,0.20304,0.1618,0.092467,0.081666,0.27451,0.1754,0.22171,0.25962,0.20718,0.25431,0.26934,0.31189,0.26598,0.263,0.30029,0.28803,0.36374,0.29095,0.32352,0.29731,0.39449
1006,B,False,-0.11112,-0.0662,-0.15497,-0.18775,-0.1197,-0.10331,-0.097596,-0.033826,-0.01331,-0.052725,-0.055263,-0.031049,-0.020956,-0.050278,-0.066598,0.045864,-0.0081597,-0.011893,0.0097401,0.0012064,0.056934,-0.0018422,-0.053873,0.045886,-0.041787,-0.023493,0.00078433,-0.052176,-0.0011663,-0.077656,-0.006317,0.0068399,-0.079563,-0.033751,-0.10438,-0.061412,-0.10078,-0.15097,-0.084882,-0.026745
1007,B,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3578,1.3223,-0.10552,-0.34543,-0.73907,-0.54633,-4.5608,0.92502,0.98978,0.075385,-0.42862,1.0026,-0.55052,0.24971,0.62145,0.43071,0.40686,1.1104,1.1028,-1.4537,-2.1224,0.30747,0.54521,0.67314,0.38869,0.28946,0.41648,0.47737,0.19902,0.6639,0.43858,0.37943,0.36006
1008,B,False,-0.0097165,-0.24369,-0.21938,-0.029092,-0.25811,-0.42871,-0.20696,0.073357,-0.017686,0.30145,-0.16468,0.071275,0.31325,0.28943,0.14264,0.28603,-0.048617,0.030552,0.1224,0.10343,-0.017141,-0.33909,-0.022145,-0.35338,-0.001987,-0.17422,0.31264,-0.058651,0.089572,0.2872,0.25494,0.32128,0.19212,0.29003,0.27367,-0.045367,0.058976,0.25648,0.22135,0.178
1009,B,False,0.12331,0.22803,0.24242,0.27652,0.16497,0.29929,0.2049,0.29679,0.32442,0.23851,0.16217,0.22643,0.19451,0.35026,0.30251,0.29647,0.35302,0.46695,0.29615,0.37004,0.3054,0.36299,0.35084,0.38469,0.44239,0.25264,0.17451,0.11162,0.19524,0.24507,0.28471,0.36593,0.36853,0.32549,0.20092,0.20417,-0.039872,-0.13401,0.019255,0.061188
1010,B,True,-0.36701,-0.20748,-0.15011,-0.30629,-0.29398,-0.38643,-0.23756,-0.34965,-0.39355,-0.32997,-0.42412,-0.21134,-0.4021,-0.29979,-0.39434,-0.19157,-0.047107,-0.294,-0.30021,-0.27272,-0.29633,-0.17148,-0.05705,0.0092043,-0.17691,-0.0457,-0.17292,-0.11567,-0.15678,-0.09828,0.036972,-0.035875,-0.029433,0.073861,-0.18499,-0.026553,-0.11856,-0.078109,-0.11462,-0.022823
1011,B,False,0.070234,0.091732,0.063698,0.085356,0.29695,0.0023748,-0.11671,0.066065,0.0029253,0.038455,0.21986,-0.043096,0.012333,-0.15624,-0.1788,-0.075858,-0.26029,-0.23673,-0.078823,-0.021382,0.069119,-0.10493,0.018769,-0.10359,0.24819,-0.034858,0.013662,-0.18181,-0.25779,-0.30897,-0.049364,-0.29664,-0.16219,-0.2209,-0.10191,-0.23961,-0.23862,-0.23609,-0.10893,0.016963
1012,B,False,-0.080982,-0.010249,-0.072896,-0.10843,0.052514,0.069739,-0.018106,0.12714,0.064233,0.081573,0.14281,0.13154,0.19468,0.28743,0.32151,0.28516,0.27915,0.19658,0.10333,0.28015,0.088882,0.070386,-0.043117,-0.045706,0.27227,0.12864,0.16209,0.26703,0.22563,0.28174,0.11757,0.19367,0.14433,0.37188,0.41176,0.3915,0.33019,0.20635,0.43823,0.21404
1013,B,False,-0.34123,-0.41479,-0.20093,-0.20851,-0.30853,-0.28969,-0.18093,-0.23496,-0.25494,-0.22493,-0.22349,-0.26432,-0.23151,-0.24228,-0.30305,-0.21338,-0.18649,-0.051065,-0.26089,-0.21955,-0.19914,-0.14616,-0.15912,-0.18468,-0.11836,-0.18882,-0.14755,-0.23693,-0.25465,-0.29898,-0.14993,-0.25438,-0.18544,-0.32103,-0.28376,-0.24983,-0.15015,-0.19887,-0.22266,-0.19262
1014,B,False,-0.41019,-0.8304,-1.0527,-0.42041,-1.368,0.58136,-0.07055,-0.61302,-0.13701,0.55442,-0.17781,-0.24298,1.1064,1.1634,1.2763,-0.2815,-0.13635,0.71082,0.71794,0.17226,0.20794,0.4239,0.38613,0.85753,0.92432,0.12864,-0.0446,0.48453,0.29634,0.78003,0.34074,0.75577,0.50148,0.32048,0.62944,1.0822,1.327,1.0395,1.0968,1.5065
1015,B,False,0.080535,-0.021765,0.069563,-0.032122,-0.085684,-0.12554,-0.023996,0.010739,-0.028618,0.065039,-0.022695,-0.044665,-0.033396,-0.10532,-0.017008,-0.093086,-0.09879,0.17707,0.092281,0.14016,0.33596,0.18221,0.16897,0.11313,0.060886,0.14395,-0.063554,-0.073854,-0.15561,-0.20573,-0.11269,-0.073413,-0.35482,-0.23014,-0.24143,-0.17691,-0.41834,0.34784,0.01728,-0.015193
1016,B,False,0.42145,0.40337,0.48618,0.35693,0.47999,0.1896,0.19153,0.18507,0.36687,0.60844,0.3891,0.49351,0.37793,0.27689,0.17966,0.33994,0.30341,0.28964,0.14697,0.2982,0.61373,0.61236,0.71113,0.82987,0.67876,0.80335,0.53398,0.88982,0.46164,0.33245,0.42679,0.43472,0.42132,0.30165,0.34292,0.32881,0.35758,0.45941,0.1666,0.18186
1017,B,False,-0.071724,-0.097884,-0.13027,-0.080636,-0.012963,-0.0010304,-0.13169,-0.069566,-0.14167,-0.12427,0.12566,0.11227,0.060469,-0.11534,-0.0797,-0.18923,-0.09261,0.039923,0.062909,0.015429,-0.042906,-0.055955,0.046172,-0.066991,-0.1684,0.012093,-0.084275,0.019755,0.1111,0.076059,0.24019,0.27647,0.02183,-0.049212,-0.095771,0.018981,-0.23703,-0.16197,-0.18375,-0.08005
1018,B,True,0.22718,0.65636,0.85549,0.5559,0.65575,0.79828,0.81334,0.6503,0.71666,1.0898,0.85432,0.80866,1.0328,1.2345,1.4088,1.2711,1.7197,1.201,1.2071,1.0901,0.94513,1.1746,1.2245,1.0366,1.3939,1.0755,1.0646,0.9608,1.0072,0.92264,0.98995,0.87711,1.0064,1.0601,1.1349,0.93553,0.96308,1.0381,0.96283,1.106
1019,B,False,0.25541,0.20528,0.26123,0.26577,0.15564,0.31016,0.31965,0.31259,0.26383,0.19164,0.23533,0.3273,0.13026,0.12737,0.12476,0.097494,0.13655,0.038775,0.12153,0.1146,0.088308,0.093126,0.12808,0.11112,0.22622,0.14092,0.20021,0.29564,0.32507,0.30029,0.40572,0.31791,0.43023,0.49418,0.37803,0.4457,0.3929,0.36723,0.34506,0.43342
1020,B,False,-0.061213,-0.11029,-0.12341,-0.16164,-0.11522,-0.14428,-0.11404,-0.11796,-0.18253,-0.16519,-0.18192,-0.12812,-0.17672,-0.12759,-0.12848,-0.16411,-0.090399,-0.063813,-0.082564,-0.057561,-0.055044,-0.091447,-0.079035,-0.091197,-0.035298,-0.030566,-0.041132,-0.074051,-0.064875,-0.07898,-0.064131,-0.067667,-0.072254,-0.05695,-0.092446,-0.069885,-0.050074,-0.080606,-0.017254,-0.054796
1021,B,False,0.52634,0.34835,0.47821,0.64109,0.81463,0.58083,0.59592,0.71755,0.51877,0.55609,0.4359,0.48803,0.34223,0.53237,0.71179,0.71344,0.54462,0.60274,0.47274,0.38925,0.42542,0.47346,0.29722,0.52068,0.5444,0.34145,0.38573,0.44597,0.49014,0.39755,0.38589,0.32601,0.34096,0.82178,0.51277,0.49302,0.68865,0.50007,0.33391,0.30056
1022,B,True,-0.0019917,-0.099395,-0.024185,0.0089837,-0.13069,-0.075241,-0.030179,-0.090124,-0.14123,-0.1241,-0.14733,-0.20146,-0.13247,-0.17948,-0.068092,-0.1555,-0.11012,-0.0038832,-0.10686,-0.19545,0.031044,-0.08787,0.016509,0.053519,-0.016702,0.099472,-0.019924,-0.029841,0.011155,0.019268,0.06089,-0.036664,-0.04895,0.010202,-0.018183,-0.013205,-0.074593,0.0054102,-0.06279,-0.093294
1023,B,False,-0.08669,-0.051413,-0.077433,-0.11166,-0.12127,-0.1355,-0.169,-0.17793,-0.26857,-0.21245,-0.20817,-0.24027,-0.26465,-0.24607,-0.31272,-0.26373,-0.2018,-0.19582,-0.15747,-0.19041,-0.18853,-0.15807,-0.13708,-0.17651,-0.17916,-0.15157,-0.17718,-0.20811,-0.24607,-0.26402,-0.22271,-0.26083,-0.28674,-0.26764,-0.3099,-0.26106,-0.26427,-0.23152,-0.32328,-0.30868
1024,B,False,-0.19248,-0.12502,-0.20488,-0.32019,-0.3038,-0.21919,-0.2921,-0.10422,-0.10568,-0.18497,-0.076767,-0.23016,-0.16618,-0.21567,-0.10548,-0.070606,-0.14916,-0.18233,-0.1224,-0.27944,-0.15988,-0.1191,-0.21583,-0.13811,-0.10738,-0.19025,-0.25324,-0.1882,-0.26688,-0.31485,-0.22962,-0.24558,-0.21795,-0.29674,-0.25491,-0.2204,-0.20422,-0.25474,-0.26775,-0.30951
1025,B,False,0.21616,0.12932,0.22116,0.12636,0.076359,0.15172,0.092333,0.057514,0.027159,0.092462,0.0013757,0.058749,0.040096,0.019076,0.11574,0.061997,0.17282,0.036865,0.15661,0.07021,0.07114,0.14681,0.12077,0.12893,0.17361,0.052579,0.031728,0.11679,0.029719,0.10847,0.12782,0.030051,0.091599,0.015079,0.068221,0.11276,-0.074094,-0.024979,-0.1212,-0.16293
1026,B,False,-0.060555,-0.22656,-0.11656,-0.091702,-0.14874,-0.12544,-0.14544,-0.17759,-0.24974,-0.17546,-0.2261,-0.17155,-0.17466,-0.21922,-0.21837,-0.11037,-0.23144,-0.20372,-0.17507,-0.1226,-0.095056,-0.14078,-0.16218,-0.18805,-0.052945,0.0088228,0.039091,0.14221,0.085843,-0.096184,0.049933,0.032132,-0.11552,-0.065103,-0.06707,0.021284,-0.10861,-0.12309,-0.0094853,-0.05393
1027,B,False,-0.36142,-0.19039,-0.33263,-0.16525,-0.25052,-0.21666,-0.24357,-0.10549,-0.098295,-0.11373,0.036489,0.029698,0.072047,0.021167,-0.018945,-0.057269,0.057207,-0.048122,0.035197,0.044689,0.10815,0.10369,0.093438,0.08125,0.10847,0.078033,0.042286,0.13535,0.18425,0.1387,-0.015241,0.082364,0.062158,0.073025,0.1111,0.11412,0.17858,0.034889,0.029194,0.057134
1028,B,False,0.075712,0.13294,0.18039,0.053006,0.076323,0.05443,-0.041956,-0.16324,-0.18808,-0.36691,-0.37379,-0.45739,-0.42695,-0.50306,-0.37841,-0.47582,-0.34092,-0.34982,-0.36256,-0.4134,-0.39001,-0.33156,-0.33623,-0.27791,-0.28197,-0.31299,-0.27138,-0.24369,-0.21361,-0.22729,-0.29676,-0.22925,-0.21934,-0.20962,-0.25859,-0.21317,-0.32029,-0.28056,-0.32376,-0.3261
1029,B,False,-0.15185,-0.178,-0.1581,-0.33584,-0.27349,-0.28764,-0.29249,-0.25812,-0.30171,-0.32541,-0.25339,-0.24268,-0.19336,-0.17374,-0.21441,-0.19403,-0.34192,-0.26778,-0.35727,-0.34072,-0.37805,-0.30064,-0.29125,-0.30325,-0.30894,-0.30781,-0.29779,-0.31372,-0.27957,-0.20385,-0.38063,-0.28657,-0.3032,-0.22129,-0.2036,-0.36242,-0.25619,-0.33067,-0.28593,-0.1752
1030,B,True,0.18949,0.14626,0.29377,0.32568,0.21574,0.32088,0.28641,0.16981,0.20772,0.22964,0.17973,0.16514,0.24046,0.2485,0.045023,0.27041,0.22959,0.20389,0.13678,0.24421,0.24951,0.14546,0.092084,0.11299,0.08121,0.19814,0.10519,0.16777,0.15585,0.074842,0.11404,0.24652,0.10641,0.053725,0.0094706,0.091868,0.067041,0.052956,0.13313,0.17914
1031,B,False,-0.24449,-0.19184,-0.19901,-0.21347,-0.19744,-0.13548,-0.17424,-0.14929,-0.21388,-0.21024,-0.19765,-0.16935,-0.16872,-0.17857,-0.11389,-0.12683,-0.13143,-0.067777,-0.19169,-0.11865,-0.088698,-0.13176,-0.11452,-0.1655,-0.13411,-0.09437,-0.064042,-0.10187,-0.11544,-0.066949,-0.14374,-0.069874,-0.083251,-0.162,-0.17603,-0.11655,-0.06446,-0.071399,-0.091473,-0.17047
1032,B,False,0.35091,0.19677,-0.028869,-0.2922,0.3198,0.44266,0.31011,0.84992,-0.13221,-0.0048258,0.65128,0.24252,0.60777,0.14734,0.45826,0.36628,0.39762,0.22224,0.30257,0.39082,0.32715,0.0068524,0.053182,-0.046819,0.065782,0.34332,0.31077,0.39874,0.25279,0.30616,-0.012215,0.20407,0.32886,0.37565,0.4725,0.51613,0.37418,0.46006,0.34713,0.23283
1033,B,True,-0.038796,-0.10824,-0.050987,-0.051743,-0.089056,0.04944,-0.08228,-0.095863,-0.20454,-0.092005,-0.17803,-0.26707,-0.19507,-0.15046,-0.095606,-0.11907,-0.20402,-0.083916,-0.12041,-0.30065,-0.14996,-0.12899,-0.16645,-0.20074,-0.22279,-0.40583,-0.275,-0.35064,-0.25785,-0.067,-0.12573,-0.10332,-0.29929,-0.30309,-0.15082,-0.14607,-0.15444,-0.19005,-0.11028,-0.1755
1034,B,False,0.04068,0.12632,0.0029976,0.0064374,0.27751,-0.080392,0.081286,-0.0030773,0.17578,0.12817,0.16727,0.10661,0.058781,0.030212,0.057009,0.084685,0.034674,0.021264,-0.042054,-0.038982,0.10146,0.014496,0.015951,0.20742,0.084277,0.2131,0.11793,0.16479,0.11986,0.2882,0.46761,0.27052,0.13261,0.13961,-0.025535,0.20888,0.21889,0.24606,0.2994,0.25735
1035,B,True,-0.067162,-0.149,-0.10433,-0.10889,-0.14079,-0.10734,-0.11674,-0.064761,-0.11678,-0.16002,-0.10347,-0.13865,-0.13437,-0.1923,-0.17893,-0.15261,-0.16413,-0.16945,-0.1071,-0.10441,-0.15785,-0.21932,-0.26531,-0.25294,-0.24191,-0.29306,-0.32538,-0.32261,-0.27747,-0.30909,-0.34396,-0.33424,-0.29838,-0.26871,-0.28966,-0.35774,-0.30956,-0.29224,-0.31619,-0.30868
1036,B,False,0.36766,0.35195,0.21287,0.17506,0.20432,0.10877,0.045875,0.047307,0.10934,0.0058501,0.051181,-0.18661,-0.18742,-0.11601,0.18844,0.039142,0.083171,0.31981,0.2482,0.3307,0.40829,0.38142,0.29869,0.24482,0.29922,0.19447,0.18779,0.22829,0.22656,0.26962,0.16739,0.15791,0.044098,-0.1095,-0.1404,-0.069108,-0.11361,0.0068432,0.19274,0.096019
1037,B,False,-0.29549,-0.33943,-0.36143,-0.376,-0.30732,-0.28749,-0.33758,-0.38945,-0.46647,-0.34413,-0.47763,-0.48035,-0.16357,-0.25657,-0.36258,-0.25388,-0.33103,-0.48825,-0.19274,-0.32413,-0.31024,-0.2881,-0.25269,-0.26962,-0.24694,-0.28905,-0.3476,-0.14136,-0.40936,-0.46328,-0.22179,-0.2465,-0.13378,-0.32265,-0.15033,-0.29627,-0.056472,-0.15097,-0.24237,-0.27519
1038,B,False,0.61738,0.46739,0.51964,0.5879,0.45966,0.49714,0.60614,0.56094,0.56148,0.53147,0.54228,0.53931,0.60108,0.65526,0.63398,0.40131,0.25689,0.45481,0.39246,0.52005,0.39746,0.45959,0.52484,0.48135,0.54573,0.58429,0.31753,0.38425,0.52696,0.36706,0.36604,0.41136,0.45529,0.49169,0.39098,0.22372,0.38071,0.22149,0.28137,0.22853
1039,B,False,0.0056966,-0.10842,-0.036125,-0.14547,-0.18828,-0.29103,-0.12802,-0.18922,-0.2405,-0.075201,0.1037,-0.17413,-0.018636,-0.056499,-0.11681,-0.12017,-0.25902,-0.17937,-0.11894,0.077345,-0.16394,-0.079872,-0.008155,-0.03154,0.045447,-0.05931,-0.28213,-0.051055,0.072803,-0.098145,-0.097696,0.017837,-0.024179,0.012156,-0.02568,-0.088443,-0.062702,-0.036836,-0.076111,-0.022225
1040,B,False,0.29379,0.26768,0.26935,0.27681,0.35367,0.21376,0.29915,0.25412,0.31887,0.24303,0.22921,0.32746,0.33329,0.32946,0.28904,0.27519,0.36863,0.31933,0.37601,0.42719,0.48919,0.385,0.40387,0.38779,0.42157,0.40577,0.26483,0.42375,0.38635,0.45994,0.3973,0.48006,0.46992,0.46514,0.47526,0.48872,0.37579,0.36492,0.40445,0.3774
1041,B,True,-0.092151,-0.12796,-0.13223,-0.1591,-0.12371,-0.10761,-0.21589,-0.17753,-0.2226,-0.17312,-0.16247,-0.19011,-0.18062,-0.2249,-0.0098842,-0.16935,-0.14542,-0.017932,-0.12732,-0.067985,-0.10731,-0.1048,-0.12488,-0.075586,0.046633,-0.029455,-0.040156,-0.035115,-0.068282,-0.10599,-0.13085,-0.094707,-0.059357,0.24645,-0.08456,0.19218,-0.019748,-0.039793,0.16595,-0.044799
1042,B,True,0.0077965,0.040946,0.014234,0.15768,-0.09231,0.014694,-0.25258,-0.082139,-0.01249,0.016082,0.15487,-0.060272,0.1223,0.10241,0.13951,0.14877,0.18579,0.26391,0.14966,0.21454,0.17932,0.20823,0.1175,0.087879,0.12177,0.081169,0.061419,0.016969,0.061687,0.083449,0.06529,-0.078179,-0.045408,-0.037293,-0.025248,-0.14113,-0.022352,-0.11278,-0.12733,0.0037944
1043,B,False,-0.2417,-0.29783,-0.2918,-0.30089,-0.39248,-0.35498,-0.40872,-0.44525,-0.37105,-0.4369,-0.36592,-0.40584,-0.31431,-0.40487,-0.32954,-0.33456,-0.30257,-0.31432,-0.33791,-0.34013,-0.33838,-0.30135,-0.34398,-0.28715,-0.38016,-0.28542,-0.40095,-0.36916,-0.38812,-0.3243,-0.31943,-0.31503,-0.27375,-0.25835,-0.23228,-0.27171,-0.26477,-0.30232,-0.29304,-0.25096
1044,B,False,0.0063698,0.041733,0.015138,0.018807,0.031779,-0.031181,0.040051,0.05896,0.081508,0.11236,0.17779,0.15529,0.066811,0.062344,0.079107,0.014392,0.087228,0.043084,0.12272,0.094355,0.053227,0.0029837,0.081379,0.12564,0.089804,0.12078,0.073637,0.13492,0.049601,0.094606,0.14414,0.114,0.11714,0.1144,0.081464,0.035289,0.084536,0.064395,0.052767,0.12044
