,FLARE_TYPE,COINCIDENCE,SAVNCPP_1,SAVNCPP_2,SAVNCPP_3,SAVNCPP_4,SAVNCPP_5,SAVNCPP_6,SAVNCPP_7,SAVNCPP_8,SAVNCPP_9,SAVNCPP_10,SAVNCPP_11,SAVNCPP_12,SAVNCPP_13,SAVNCPP_14,SAVNCPP_15,SAVNCPP_16,SAVNCPP_17,SAVNCPP_18,SAVNCPP_19,SAVNCPP_20,SAVNCPP_21,SAVNCPP_22,SAVNCPP_23,SAVNCPP_24,SAVNCPP_25,SAVNCPP_26,SAVNCPP_27,SAVNCPP_28,SAVNCPP_29,SAVNCPP_30,SAVNCPP_31,SAVNCPP_32,SAVNCPP_33,SAVNCPP_34,SAVNCPP_35,SAVNCPP_36,SAVNCPP_37,SAVNCPP_38,SAVNCPP_39,SAVNCPP_40
1696,N,False,1284200000000.0,1026000000000.0,1172800000000.0,1171400000000.0,1204300000000.0,1210800000000.0,1660800000000.0,1776000000000.0,1557700000000.0,1539700000000.0,1338000000000.0,1566600000000.0,1762700000000.0,2348100000000.0,1752800000000.0,1690900000000.0,1772900000000.0,2158400000000.0,1590900000000.0,1213300000000.0,1559500000000.0,1621100000000.0,1545200000000.0,1250700000000.0,1317400000000.0,1914100000000.0,1233100000000.0,1584300000000.0,1184600000000.0,1514600000000.0,1470800000000.0,1408100000000.0,1603200000000.0,1759200000000.0,1770600000000.0,1800100000000.0,1694600000000.0,1972600000000.0,1273800000000.0,1525700000000.0
1697,N,False,171600000000.0,107290000000.0,205910000000.0,230610000000.0,267980000000.0,608040000000.0,451100000000.0,571080000000.0,715010000000.0,969290000000.0,750340000000.0,612910000000.0,1026100000000.0,1041900000000.0,499630000000.0,1084700000000.0,922310000000.0,1070700000000.0,509870000000.0,430850000000.0,997710000000.0,405880000000.0,669930000000.0,402190000000.0,695010000000.0,517810000000.0,303530000000.0,483340000000.0,648160000000.0,603060000000.0,248240000000.0,710850000000.0,542490000000.0,502040000000.0,663830000000.0,445200000000.0,744110000000.0,408060000000.0,657110000000.0,706550000000.0
1698,N,False,542060000000.0,405980000000.0,483400000000.0,409760000000.0,27744000000.0,307800000000.0,276420000000.0,472560000000.0,582710000000.0,250620000000.0,837760000000.0,498140000000.0,300670000000.0,343520000000.0,488460000000.0,854520000000.0,1132200000000.0,716990000000.0,1489600000000.0,1105500000000.0,1146400000000.0,650920000000.0,1270100000000.0,741380000000.0,1114100000000.0,832290000000.0,844030000000.0,623460000000.0,169570000000.0,254550000000.0,552050000000.0,569190000000.0,755630000000.0,415300000000.0,152810000000.0,629500000000.0,757700000000.0,730590000000.0,616760000000.0,746600000000.0
1699,N,False,1787900000000.0,1969500000000.0,2307300000000.0,1989200000000.0,1793300000000.0,2249400000000.0,1927700000000.0,2187100000000.0,2026300000000.0,1980100000000.0,2047800000000.0,2297800000000.0,2443800000000.0,3273200000000.0,3272700000000.0,3016800000000.0,2699000000000.0,2415600000000.0,2372300000000.0,2333600000000.0,2181200000000.0,2373000000000.0,2452000000000.0,1783700000000.0,1353400000000.0,2141200000000.0,2050400000000.0,1580300000000.0,1568700000000.0,2032100000000.0,2234200000000.0,2083600000000.0,2304300000000.0,1978500000000.0,2563600000000.0,2896500000000.0,2458600000000.0,1918100000000.0,2859000000000.0,2766200000000.0
1700,N,False,19837000000000.0,20802000000000.0,20738000000000.0,21673000000000.0,21742000000000.0,22913000000000.0,23056000000000.0,24573000000000.0,22766000000000.0,23312000000000.0,24674000000000.0,26142000000000.0,26124000000000.0,26026000000000.0,26499000000000.0,24737000000000.0,25979000000000.0,26537000000000.0,26610000000000.0,26867000000000.0,27313000000000.0,26122000000000.0,28253000000000.0,26857000000000.0,27224000000000.0,28231000000000.0,27947000000000.0,26050000000000.0,26316000000000.0,26590000000000.0,28156000000000.0,27832000000000.0,27679000000000.0,27238000000000.0,28616000000000.0,28547000000000.0,28082000000000.0,26459000000000.0,31688000000000.0,31621000000000.0
1701,N,False,723960000000.0,1076200000000.0,1493600000000.0,1496600000000.0,667690000000.0,918860000000.0,1381000000000.0,2145000000000.0,1714300000000.0,1336400000000.0,1483700000000.0,1151900000000.0,1722900000000.0,1702100000000.0,1466300000000.0,1484900000000.0,1497800000000.0,1425100000000.0,1536800000000.0,1305900000000.0,1296800000000.0,1441300000000.0,1563400000000.0,991590000000.0,1333900000000.0,1721100000000.0,1725400000000.0,1459100000000.0,1447400000000.0,770780000000.0,2103200000000.0,1222400000000.0,1661200000000.0,1257800000000.0,1614500000000.0,1683400000000.0,1989500000000.0,1977900000000.0,1805500000000.0,1869800000000.0
1702,N,False,4205100000000.0,4122100000000.0,3377300000000.0,3008800000000.0,3822700000000.0,3390300000000.0,3643800000000.0,2529500000000.0,2648300000000.0,1890000000000.0,2574300000000.0,2616300000000.0,2701900000000.0,2412600000000.0,1940900000000.0,2114300000000.0,2487200000000.0,2730200000000.0,2448400000000.0,2401800000000.0,3385500000000.0,2690700000000.0,2826500000000.0,2900400000000.0,2917000000000.0,3349100000000.0,3652800000000.0,3719800000000.0,3956200000000.0,3730000000000.0,4295500000000.0,4358800000000.0,4571500000000.0,3923500000000.0,4864000000000.0,3627700000000.0,3318800000000.0,2873600000000.0,3043400000000.0,3576900000000.0
1703,N,False,38822000000.0,16265000000.0,151580000000.0,322480000000.0,85960000000.0,573540000.0,57784000000.0,228580000000.0,311460000000.0,93673000000.0,175880000000.0,138400000000.0,50231000000.0,64484000000.0,111930000000.0,87454000000.0,113030000000.0,196790000000.0,167490000000.0,169790000000.0,328100000000.0,317310000000.0,87399000000.0,348420000000.0,316810000000.0,288060000000.0,273790000000.0,571910000000.0,496530000000.0,440970000000.0,452970000000.0,584660000000.0,503650000000.0,573080000000.0,660290000000.0,579500000000.0,631040000000.0,632830000000.0,779220000000.0,576440000000.0
1704,N,False,520920000000.0,490900000000.0,369400000000.0,511780000000.0,557960000000.0,608460000000.0,473440000000.0,346450000000.0,475820000000.0,507100000000.0,412110000000.0,569910000000.0,566060000000.0,684640000000.0,565650000000.0,582360000000.0,469980000000.0,395510000000.0,212360000000.0,345330000000.0,552720000000.0,395870000000.0,267740000000.0,409520000000.0,496730000000.0,308550000000.0,289480000000.0,453260000000.0,939980000000.0,401960000000.0,417020000000.0,474910000000.0,465480000000.0,369280000000.0,392950000000.0,273680000000.0,456090000000.0,365760000000.0,369600000000.0,172150000000.0
1705,N,False,861140000000.0,790100000000.0,876250000000.0,463250000000.0,818080000000.0,1738500000000.0,1046900000000.0,1492000000000.0,1174600000000.0,336570000000.0,681840000000.0,1088200000000.0,1007900000000.0,371950000000.0,592350000000.0,815970000000.0,1108700000000.0,720780000000.0,901440000000.0,1044900000000.0,1655600000000.0,1479000000000.0,1058800000000.0,1135500000000.0,932100000000.0,530500000000.0,622990000000.0,613350000000.0,971840000000.0,700160000000.0,531830000000.0,1496000000000.0,374580000000.0,716590000000.0,420530000000.0,605310000000.0,1115000000000.0,1848000000000.0,1238300000000.0,1187500000000.0
1706,N,False,6687800000000.0,6050500000000.0,5832700000000.0,6784400000000.0,6788500000000.0,6217400000000.0,6639000000000.0,4566900000000.0,6028600000000.0,5268300000000.0,6934000000000.0,6950500000000.0,7218600000000.0,6186300000000.0,6170800000000.0,6696300000000.0,5772800000000.0,6735300000000.0,6035400000000.0,6173900000000.0,5681000000000.0,6367000000000.0,5517600000000.0,4204100000000.0,5584800000000.0,5783400000000.0,5346200000000.0,4237000000000.0,5007500000000.0,4349800000000.0,4548400000000.0,6050300000000.0,5762600000000.0,4747000000000.0,5115200000000.0,5497600000000.0,5155300000000.0,5373200000000.0,5168400000000.0,4725600000000.0
1707,N,False,3289500000000.0,2125700000000.0,1518000000000.0,1964300000000.0,1952700000000.0,2300600000000.0,2110200000000.0,2126400000000.0,2526100000000.0,1877700000000.0,2103000000000.0,2307300000000.0,1464400000000.0,1816000000000.0,1531200000000.0,1201300000000.0,1454800000000.0,1284900000000.0,781340000000.0,1760400000000.0,983160000000.0,1087100000000.0,1123500000000.0,915950000000.0,930320000000.0,1294400000000.0,1537800000000.0,1446500000000.0,1344100000000.0,1062100000000.0,1585000000000.0,1336700000000.0,1428200000000.0,1365700000000.0,1501700000000.0,1459700000000.0,1268200000000.0,1493500000000.0,1601000000000.0,1730600000000.0
1708,N,False,2243300000000.0,2421000000000.0,1721500000000.0,1946900000000.0,1915600000000.0,1970800000000.0,2015100000000.0,2078200000000.0,2695300000000.0,2197500000000.0,2253100000000.0,1997800000000.0,2431800000000.0,1910200000000.0,1475200000000.0,1870900000000.0,1978300000000.0,1636600000000.0,1735900000000.0,1550900000000.0,1219100000000.0,1142400000000.0,1830100000000.0,1198200000000.0,1443900000000.0,1355900000000.0,1467100000000.0,938200000000.0,1503900000000.0,1580500000000.0,1451800000000.0,1588600000000.0,1360200000000.0,1830800000000.0,1477000000000.0,1068400000000.0,1539700000000.0,1437200000000.0,1013300000000.0,1469800000000.0
1709,N,False,575550000000.0,850810000000.0,683300000000.0,881880000000.0,781560000000.0,593340000000.0,963000000000.0,850260000000.0,547730000000.0,771990000000.0,762240000000.0,726660000000.0,538270000000.0,1064600000000.0,460130000000.0,283490000000.0,242950000000.0,884690000000.0,350940000000.0,910230000000.0,836780000000.0,492200000000.0,569680000000.0,492490000000.0,654960000000.0,556450000000.0,671110000000.0,979770000000.0,651060000000.0,674510000000.0,692520000000.0,303540000000.0,681740000000.0,381560000000.0,758680000000.0,331510000000.0,529170000000.0,468160000000.0,556950000000.0,501740000000.0
1710,N,False,604430000000.0,693290000000.0,949840000000.0,352030000000.0,501980000000.0,238930000000.0,179750000000.0,219740000000.0,440060000000.0,652490000000.0,640250000000.0,641620000000.0,1203400000000.0,996580000000.0,868370000000.0,307080000000.0,310260000000.0,760200000000.0,396300000000.0,882050000000.0,663490000000.0,811740000000.0,788380000000.0,875570000000.0,1239900000000.0,789390000000.0,637780000000.0,672140000000.0,890240000000.0,119730000000.0,890480000000.0,846800000000.0,1032900000000.0,801320000000.0,654850000000.0,348280000000.0,592040000000.0,343960000000.0,131290000000.0,414060000000.0
1711,N,False,2086600000000.0,1589600000000.0,1918900000000.0,2097200000000.0,1131000000000.0,1529900000000.0,1462400000000.0,3008900000000.0,2418700000000.0,1830100000000.0,2837200000000.0,2283900000000.0,1838500000000.0,1902300000000.0,1800200000000.0,2257100000000.0,2283100000000.0,1480800000000.0,1598600000000.0,2299900000000.0,2093500000000.0,1597900000000.0,2562100000000.0,2141200000000.0,2417100000000.0,2739700000000.0,1689100000000.0,2102500000000.0,3616900000000.0,2251400000000.0,530840000000.0,2255400000000.0,1331600000000.0,1649200000000.0,1275400000000.0,1156300000000.0,129200000000.0,555120000000.0,533590000000.0,1745300000000.0
1712,N,False,2056700000000.0,2478200000000.0,2179500000000.0,2721600000000.0,3380500000000.0,3205800000000.0,3975400000000.0,3644900000000.0,3586300000000.0,2518900000000.0,2993800000000.0,3363700000000.0,3709700000000.0,3442800000000.0,2565700000000.0,3252600000000.0,2313900000000.0,2003000000000.0,1947400000000.0,1947800000000.0,1160600000000.0,1714000000000.0,1987100000000.0,859570000000.0,557820000000.0,1466900000000.0,1096000000000.0,1909600000000.0,1795300000000.0,1938300000000.0,1821800000000.0,1662000000000.0,1160600000000.0,2429600000000.0,3224900000000.0,1908400000000.0,1914900000000.0,1631700000000.0,1148200000000.0,2023400000000.0
1713,N,False,6226400000000.0,7476500000000.0,6646500000000.0,7261100000000.0,6771400000000.0,5778100000000.0,5756100000000.0,4677900000000.0,4651500000000.0,6040400000000.0,6896900000000.0,6903700000000.0,6149100000000.0,7130100000000.0,6946700000000.0,5945100000000.0,5303800000000.0,6079300000000.0,5341000000000.0,5795500000000.0,4805200000000.0,5228600000000.0,5373000000000.0,5498400000000.0,5958700000000.0,5829500000000.0,5679700000000.0,5554500000000.0,5179500000000.0,6116900000000.0,5358100000000.0,5399100000000.0,4572000000000.0,6997100000000.0,5769800000000.0,6635800000000.0,8023700000000.0,7910200000000.0,8906100000000.0,6570700000000.0
1714,N,False,526000000000.0,280170000000.0,165900000000.0,170400000000.0,503450000000.0,314250000000.0,566460000000.0,398200000000.0,355380000000.0,354660000000.0,558850000000.0,233200000000.0,27490000000.0,281570000000.0,263980000000.0,436280000000.0,143230000000.0,137690000000.0,197370000000.0,481080000000.0,348730000000.0,322350000000.0,722020000000.0,443400000000.0,601560000000.0,970470000000.0,1340500000000.0,832130000000.0,810210000000.0,812510000000.0,1048800000000.0,1262600000000.0,922690000000.0,896030000000.0,928400000000.0,652420000000.0,79494000000.0,542800000000.0,774050000000.0,494720000000.0
1715,N,False,2928600000000.0,3882900000000.0,3127700000000.0,3363300000000.0,3358700000000.0,4269500000000.0,3729900000000.0,3124100000000.0,3406900000000.0,3515800000000.0,3073700000000.0,3645200000000.0,3256300000000.0,3213400000000.0,2796700000000.0,3692500000000.0,2756900000000.0,3222200000000.0,2996100000000.0,3611500000000.0,3198800000000.0,4732500000000.0,4161800000000.0,3538000000000.0,3160000000000.0,3397600000000.0,2262800000000.0,1146100000000.0,2483300000000.0,2253000000000.0,1932000000000.0,3517100000000.0,2493600000000.0,2312700000000.0,3076700000000.0,3271600000000.0,2540500000000.0,3920500000000.0,4385500000000.0,4827800000000.0
1716,N,False,3143400000000.0,4226800000000.0,3830500000000.0,3665500000000.0,3866600000000.0,4662400000000.0,3652900000000.0,3483500000000.0,4444000000000.0,5143500000000.0,5498100000000.0,5584900000000.0,5627200000000.0,6894600000000.0,5564300000000.0,4747900000000.0,5078100000000.0,4777100000000.0,4631700000000.0,3803500000000.0,4632100000000.0,4104400000000.0,3972800000000.0,3323900000000.0,3026700000000.0,2690100000000.0,2572400000000.0,1902000000000.0,2788000000000.0,2352700000000.0,2230500000000.0,3198800000000.0,2751100000000.0,3318500000000.0,2570500000000.0,3445800000000.0,2419300000000.0,3242400000000.0,3156900000000.0,2574000000000.0
1717,N,False,1011100000000.0,1370500000000.0,1062600000000.0,1002000000000.0,544140000000.0,2069900000000.0,2314900000000.0,1006700000000.0,1877400000000.0,1576300000000.0,1665600000000.0,966260000000.0,921120000000.0,1448500000000.0,2037500000000.0,2858000000000.0,2667300000000.0,2708600000000.0,3359300000000.0,3223900000000.0,3515100000000.0,1802400000000.0,2929900000000.0,3045300000000.0,2716600000000.0,2497500000000.0,2371200000000.0,1764700000000.0,1236100000000.0,1432700000000.0,1416500000000.0,1316700000000.0,628760000000.0,1630000000000.0,2234900000000.0,1717100000000.0,1283800000000.0,1399600000000.0,2842100000000.0,2118400000000.0
1718,N,False,2289800000000.0,2601700000000.0,5370400000000.0,3160700000000.0,3052900000000.0,3817200000000.0,3049000000000.0,3800500000000.0,5192300000000.0,3390400000000.0,5037600000000.0,4339700000000.0,6875600000000.0,7123600000000.0,7305200000000.0,6677200000000.0,5959400000000.0,5668200000000.0,6948500000000.0,7418700000000.0,7275200000000.0,6540100000000.0,6227200000000.0,5408700000000.0,5389600000000.0,5471600000000.0,7684200000000.0,6724700000000.0,6455800000000.0,6724900000000.0,6078500000000.0,6068700000000.0,6664000000000.0,5973200000000.0,6719500000000.0,6774700000000.0,5955200000000.0,6790100000000.0,6468800000000.0,8091600000000.0
1719,N,False,296810000000.0,545340000000.0,595990000000.0,553920000000.0,224910000000.0,448500000000.0,437630000000.0,187240000000.0,434100000000.0,329580000000.0,468150000000.0,351450000000.0,186090000000.0,489750000000.0,485490000000.0,484630000000.0,334600000000.0,592150000000.0,361860000000.0,321030000000.0,456720000000.0,586590000000.0,961680000000.0,769240000000.0,714210000000.0,308200000000.0,1380500000000.0,779680000000.0,429460000000.0,908610000000.0,828510000000.0,1022300000000.0,755170000000.0,948660000000.0,909350000000.0,474450000000.0,594490000000.0,615480000000.0,357710000000.0,378840000000.0
1720,N,False,6405800000000.0,6034200000000.0,6741300000000.0,7094100000000.0,5527600000000.0,6089200000000.0,7253400000000.0,6482400000000.0,5690200000000.0,6817900000000.0,6649400000000.0,7520400000000.0,6859300000000.0,7347800000000.0,6746000000000.0,7042500000000.0,7128200000000.0,7303700000000.0,6777600000000.0,7510100000000.0,6714800000000.0,5498600000000.0,6432300000000.0,5972500000000.0,5049500000000.0,5467600000000.0,6371600000000.0,5909600000000.0,6112200000000.0,5306800000000.0,6524200000000.0,6020400000000.0,5848200000000.0,6759000000000.0,6137100000000.0,5565000000000.0,6402800000000.0,6386200000000.0,5984600000000.0,6229900000000.0
1721,N,False,6405800000000.0,6034200000000.0,6741300000000.0,7094100000000.0,5527600000000.0,6089200000000.0,7253400000000.0,6482400000000.0,5690200000000.0,6817900000000.0,6649400000000.0,7520400000000.0,6859300000000.0,7347800000000.0,6746000000000.0,7042500000000.0,7128200000000.0,7303700000000.0,6777600000000.0,7510100000000.0,6714800000000.0,5498600000000.0,6432300000000.0,5972500000000.0,5049500000000.0,5467600000000.0,6371600000000.0,5909600000000.0,6112200000000.0,5306800000000.0,6524200000000.0,6020400000000.0,5848200000000.0,6759000000000.0,6137100000000.0,5565000000000.0,6402800000000.0,6386200000000.0,5984600000000.0,6229900000000.0
1722,N,False,3855400000000.0,4019700000000.0,3705600000000.0,3153900000000.0,3403700000000.0,2638200000000.0,3158300000000.0,3416700000000.0,3453600000000.0,3347200000000.0,3286000000000.0,4091100000000.0,3986000000000.0,3587100000000.0,3930500000000.0,3849200000000.0,4233100000000.0,4693300000000.0,4086800000000.0,4810400000000.0,5327900000000.0,4497500000000.0,4336300000000.0,4954200000000.0,4597600000000.0,4396800000000.0,4407300000000.0,4620900000000.0,3812400000000.0,3834100000000.0,3715300000000.0,4835700000000.0,4132000000000.0,4273700000000.0,3687800000000.0,3535400000000.0,3973000000000.0,4049300000000.0,4356700000000.0,3983100000000.0
1723,N,False,7827800000000.0,6636500000000.0,6433500000000.0,6948200000000.0,6839100000000.0,6416100000000.0,5804200000000.0,5379300000000.0,5490400000000.0,5533500000000.0,5718700000000.0,6047700000000.0,5684000000000.0,6744400000000.0,6078600000000.0,5770900000000.0,5826900000000.0,5157200000000.0,6116800000000.0,6795300000000.0,7328400000000.0,7309300000000.0,6913600000000.0,7267600000000.0,7256100000000.0,7432100000000.0,7490200000000.0,7768300000000.0,7022600000000.0,6875900000000.0,6115100000000.0,7213600000000.0,7206200000000.0,6872900000000.0,6909600000000.0,6783900000000.0,6982400000000.0,7133500000000.0,7286500000000.0,7438600000000.0
