,FLARE_TYPE,COINCIDENCE,g_s_1,g_s_2,g_s_3,g_s_4,g_s_5,g_s_6,g_s_7,g_s_8,g_s_9,g_s_10,g_s_11,g_s_12,g_s_13,g_s_14,g_s_15,g_s_16,g_s_17,g_s_18,g_s_19,g_s_20,g_s_21,g_s_22,g_s_23,g_s_24,g_s_25,g_s_26,g_s_27,g_s_28,g_s_29,g_s_30,g_s_31,g_s_32,g_s_33,g_s_34,g_s_35,g_s_36,g_s_37,g_s_38,g_s_39,g_s_40
1217,B,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1218,B,True,272.83,267.38,280.38,279.76,334.96,307.32,304.05,259.47,226.06,275.96,275.43,259.47,243.0,257.17,249.03,260.62,257.72,266.06,521.19,518.53,259.19,457.32,489.8,533.25,700.23,637.83,861.8,650.54,871.39,480.26,678.83,467.84,535.43,560.12,259.06,0.0,0.0,223.0,236.23,245.47
1219,B,False,5790.6,7552.6,868.42,2272.1,5091.8,2188.4,5187.3,3143.7,2458.2,3426.1,3146.8,6361.4,9832.4,12581.0,7510.2,14043.0,4244.2,7846.2,5371.4,8746.8,4686.7,7882.0,2712.9,3337.5,827.9,4178.6,1157.0,1017.3,3163.4,5491.6,4886.4,878.6,7647.4,9707.8,19661.0,11030.0,37524.0,19194.0,21580.0,34308.0
1220,B,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1221,B,False,72.156,65.858,74.433,81.526,77.707,65.307,62.275,67.29,65.345,58.327,71.148,128.46,144.07,155.24,138.14,125.2,119.17,110.6,162.1,134.97,129.96,114.11,86.627,155.05,152.59,83.898,95.251,106.0,95.742,104.13,93.713,102.6,109.63,84.075,67.397,97.062,108.61,113.68,100.01,113.22
1222,B,False,88.219,77.301,76.847,59.542,45.737,56.39,68.128,94.093,91.985,94.277,91.531,89.805,95.167,100.92,99.401,101.32,107.95,115.09,114.0,127.29,122.77,126.24,239.85,261.48,399.48,438.38,465.43,466.49,551.8,467.52,546.84,514.57,566.4,784.47,931.66,969.92,1267.6,1137.7,971.94,1169.9
1223,B,False,593.82,589.24,566.68,577.64,540.49,538.27,570.54,587.2,590.51,565.02,564.23,537.61,607.74,659.71,632.32,716.36,540.5,555.86,516.39,510.02,424.32,516.37,499.63,378.91,390.05,406.38,351.33,309.06,343.07,337.49,353.6,329.08,337.87,255.64,293.22,302.15,329.35,331.69,330.7,321.15
1224,B,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1225,B,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1226,B,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1227,B,False,537.51,546.02,569.99,562.3,553.58,549.95,573.92,564.23,816.68,970.76,979.89,999.5,989.56,959.95,1411.5,888.87,1081.1,1055.8,797.96,817.58,829.98,891.85,1334.4,932.28,925.11,1508.5,1262.7,962.59,941.13,967.32,1001.0,1027.6,1014.3,1024.9,1720.8,1714.5,932.95,1087.4,923.9,485.11
1228,B,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1229,B,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1230,B,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1231,B,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1232,B,False,0.0,257.86,262.04,283.2,273.09,283.54,278.31,280.43,0.0,0.0,266.64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,447.72,0.0,0.0,0.0,394.98,374.51,384.67
1233,B,False,26.855,26.98,25.955,25.01,24.424,22.977,23.804,25.067,22.089,35.434,35.071,14.902,14.163,10.507,10.065,11.345,10.898,9.111,0.0,7.4774,7.3998,11.061,11.061,8.1734,9.4404,0.0,0.0,0.0,0.0,23.828,34.141,29.665,19.902,24.709,20.047,26.783,33.076,38.279,55.276,47.468
1234,B,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1235,B,True,144.16,161.53,159.82,0.0,134.31,237.43,215.39,132.08,75.223,73.68,71.879,226.16,236.17,237.8,231.81,274.7,174.85,181.47,167.98,137.7,143.74,81.811,75.639,85.296,102.68,106.68,100.0,217.77,253.35,82.177,153.99,384.76,294.58,287.63,291.91,482.68,493.29,603.18,715.76,640.82
1236,B,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,215.1,212.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,247.95,254.69,266.98,260.22,255.33,269.41,270.46,265.5,272.14,248.45,0.0
1237,B,True,113.98,111.81,136.36,143.41,151.29,140.03,145.77,144.54,147.38,493.63,503.92,465.55,473.48,479.83,616.54,806.57,849.05,891.23,903.56,1043.4,833.7,833.6,683.36,832.55,779.98,732.4,914.13,977.58,1316.4,1192.2,1267.6,1096.7,1319.0,1778.9,1286.7,1227.7,1952.0,2004.4,1678.7,1243.3
1238,B,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1239,B,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1240,B,False,931.1,901.14,782.73,586.66,567.77,697.59,693.35,618.33,811.28,683.21,981.82,654.46,690.74,1097.7,268.84,281.06,291.37,298.38,636.94,587.76,632.64,633.09,540.71,537.69,468.78,467.96,526.4,653.34,1126.4,1165.3,990.96,1200.4,908.24,899.2,1601.0,1525.3,1417.0,1235.1,1686.4,2305.3
1241,B,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1242,B,False,1025.7,775.43,749.56,766.37,780.88,720.68,840.23,761.23,809.27,843.84,533.04,521.04,507.07,711.73,708.25,680.69,701.16,740.84,797.06,783.24,855.78,518.74,816.07,498.71,267.52,491.38,478.67,506.95,273.41,285.39,285.33,282.0,286.74,290.68,287.46,281.9,289.46,512.84,513.29,514.79
1243,B,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1244,B,False,352.7,334.55,321.57,625.03,783.91,460.97,462.43,573.69,705.5,417.06,539.42,664.66,526.77,405.29,282.67,389.59,518.75,408.05,387.55,402.12,399.98,376.97,348.11,438.79,342.24,321.28,313.9,399.1,331.42,350.38,326.94,334.27,313.26,297.11,287.08,292.21,434.0,382.2,293.54,403.96
1245,B,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1246,B,False,13088.0,13487.0,13237.0,16499.0,15945.0,15831.0,15639.0,16032.0,15506.0,15802.0,15500.0,11894.0,11531.0,12058.0,11550.0,11503.0,11323.0,10665.0,10628.0,10383.0,10347.0,10328.0,10131.0,10198.0,10022.0,12210.0,12181.0,9517.2,9265.6,9193.8,9104.3,9157.7,9002.5,8984.2,9107.8,11395.0,8860.2,8900.7,9377.2,9183.7
1247,B,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.655,28.223,0.0,41.533,44.753,47.778,64.266,60.838,58.07,56.694,54.518,55.339,58.9,64.209,63.401,61.509,60.676,63.962
1248,B,False,4641.0,5117.7,4586.9,6755.9,6118.8,7630.2,6559.7,7249.5,7697.1,5726.7,7194.3,7429.3,7366.4,6000.0,7303.6,8373.6,8657.8,8215.6,7323.4,4671.5,6407.9,6537.5,6322.1,6677.5,6688.9,6231.1,5640.9,5402.5,5718.4,5453.1,4635.4,4607.2,6924.4,5815.0,4492.6,4084.9,3995.5,3556.1,4055.7,3922.9
1249,B,False,4302.2,4155.0,4087.5,4058.8,4131.2,4192.3,4281.7,4322.5,4427.5,4447.4,4365.9,4435.7,4428.6,4628.5,4628.7,4651.0,4764.6,4547.6,5474.8,4880.1,4905.7,4896.8,4910.6,5074.2,5376.0,5594.4,4677.6,5637.1,5545.5,5630.3,4757.8,5684.5,5868.9,5741.7,5740.8,5742.4,5609.4,5661.7,5698.0,5603.7
1250,B,False,2142.1,1279.9,1091.4,1125.1,898.29,677.97,1322.2,777.58,566.03,1018.9,1352.3,1347.1,1179.5,1350.7,1469.2,975.79,1431.1,832.03,965.14,997.08,982.71,957.94,815.76,796.04,800.68,569.44,475.56,385.75,377.49,357.47,447.09,454.54,448.83,465.28,794.34,599.52,605.27,784.06,798.0,805.6
1251,B,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1252,B,False,6572.3,6514.9,6505.9,6465.8,6498.4,6618.1,6420.9,7078.1,6425.2,6478.4,6481.7,6451.8,6320.6,6205.6,6445.1,6399.7,6240.2,5931.6,5792.4,5760.8,5564.0,5534.1,5529.1,5385.4,5305.1,5135.6,5165.4,4731.0,5286.3,4311.4,4692.5,4562.6,4468.7,4115.0,4115.8,4005.8,4031.5,4113.7,4019.5,4070.5
1253,B,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1254,B,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1255,B,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1256,B,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1257,B,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1258,B,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1259,B,False,495.65,569.58,483.66,567.37,482.44,601.39,612.57,569.19,551.97,986.66,989.56,453.03,463.96,449.88,433.72,463.44,438.69,997.64,467.24,430.44,392.82,455.02,926.71,891.7,1099.6,1154.2,1391.2,881.9,1435.1,1701.4,1296.2,368.71,723.83,713.09,319.21,317.23,566.6,622.11,521.73,873.87
1260,B,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1261,B,False,482.94,495.04,475.09,471.13,466.94,440.52,444.26,671.39,465.14,440.44,459.26,478.56,479.76,453.6,433.51,425.2,409.29,396.15,403.14,410.18,431.2,421.89,436.0,436.36,427.05,379.53,342.39,362.88,315.37,314.91,317.9,307.57,302.52,285.3,274.65,263.63,264.76,262.0,124.68,132.19
1262,B,False,122.77,126.24,239.85,261.48,399.48,438.38,465.43,466.49,551.8,467.52,546.84,514.57,566.4,784.47,931.66,969.92,1267.6,1137.7,971.94,1169.9,1312.5,975.17,1136.1,1053.7,1060.6,1064.3,1118.2,1340.6,966.83,964.92,884.57,911.18,953.82,1026.7,1076.3,1052.1,1062.3,815.0,839.0,845.58
1263,B,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1264,B,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1265,B,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1266,B,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1267,B,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1268,B,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.534,17.622,24.053,26.111,52.734,48.48,85.217,0.0,0.0
1269,B,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1270,B,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1271,B,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1272,B,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1273,B,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,155.11,0.0,0.0,0.0,0.0,0.0,0.0,152.52,152.14,171.03,176.73
1274,B,False,1324.5,1321.0,1892.3,1611.9,1617.5,1457.3,1594.4,1420.2,1430.3,1488.5,1488.7,1516.4,1394.1,1434.4,1389.2,1327.6,1277.5,1309.9,1156.9,1087.2,1199.7,1258.8,1296.5,1409.0,1242.1,1231.7,1502.5,1579.4,1265.3,1569.8,1598.1,1600.5,1518.4,1249.0,1271.0,1137.4,1165.2,1149.2,1578.2,1569.8
1275,B,False,806.36,709.72,702.78,733.97,798.13,717.2,666.26,785.84,758.7,743.9,661.17,806.01,674.23,766.57,795.95,739.17,814.14,803.11,806.12,611.05,1005.7,572.35,654.15,651.09,670.94,709.44,763.14,707.21,765.64,775.4,649.84,790.03,691.16,612.17,714.99,676.99,624.35,654.91,659.22,556.57
1276,B,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1277,B,False,88.328,78.886,79.497,80.224,79.645,82.551,74.049,74.966,75.88,79.136,76.228,81.173,78.947,75.616,90.838,93.055,89.478,87.76,93.961,96.101,103.4,100.67,92.091,90.905,95.437,91.36,88.104,93.774,88.5,87.597,89.603,86.271,98.386,103.91,102.48,98.977,97.972,94.104,94.683,95.966
1278,B,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1279,B,True,1436.6,1373.5,1291.1,1273.9,1311.7,1375.6,1349.1,1331.0,1308.4,1326.7,1299.3,1310.9,1298.7,1356.6,1306.5,1324.1,1299.8,1339.4,1333.3,1357.8,1339.5,1310.6,1308.4,1324.2,1327.1,1337.6,1350.6,1331.7,1335.6,1366.5,1357.8,1310.6,1327.2,1290.4,1308.4,1332.7,1314.2,1319.9,1315.3,1240.9
1280,B,False,3130.6,3074.1,3065.5,2704.3,2411.4,3001.6,2011.9,2608.5,2755.6,3274.8,2372.6,2753.6,2558.0,1868.6,1262.3,1652.5,1267.0,1214.9,1612.8,1413.7,1387.8,1466.4,1314.2,1356.6,1501.0,1625.1,1483.8,1561.4,1750.5,1831.3,2027.3,1809.6,1475.9,1689.6,1413.3,1410.7,1771.0,1797.9,2351.2,1887.4
1281,B,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1282,B,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1283,B,False,1213.7,1228.8,1266.9,985.49,1207.8,1172.5,982.95,1234.8,1005.9,1215.8,1444.4,1021.8,1043.8,1547.6,1302.6,2166.4,1312.6,2131.8,2036.7,1998.4,1649.9,2016.6,1502.0,1354.7,1317.9,1649.8,1632.7,1526.4,1180.7,1217.1,1199.6,1432.5,1179.3,1274.8,1327.2,1055.0,1163.4,1076.0,1196.5,1098.8
1284,B,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1285,B,False,2891.4,564.15,2947.0,1442.4,3244.9,2098.9,6411.7,7480.2,7496.9,8379.1,1563.5,5790.8,0.0,3317.2,2538.6,6192.9,5138.8,4479.4,1170.0,16069.0,2217.2,7222.4,7791.9,5898.2,8078.4,17673.0,19027.0,30528.0,6364.5,13014.0,11573.0,61834.0,52589.0,61127.0,61941.0,34097.0,50142.0,50732.0,33086.0,33763.0
1286,B,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1287,B,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1288,B,False,7843.5,6731.5,5421.5,5416.6,6638.9,8129.7,8170.0,8003.9,7457.2,7092.2,7060.9,7383.8,8051.0,7370.0,7029.3,8478.8,7089.0,6996.9,9282.5,8395.3,8379.3,7786.3,8047.7,8429.6,7967.3,8161.8,8124.5,8262.8,8038.4,8415.6,7244.6,7230.5,7463.6,7545.4,8688.4,8148.0,12711.0,13786.0,12726.0,12740.0
1289,B,False,1836.9,1819.6,1829.3,1899.7,1937.8,1988.4,2008.9,1968.9,2049.6,2006.6,2986.6,2456.9,2433.4,2314.7,2863.4,3219.7,3194.1,3528.3,2802.8,2763.0,2757.5,3743.4,3886.4,3785.0,4815.5,4765.4,6509.8,5670.7,5260.9,6076.3,5172.0,3843.3,5457.5,3632.5,4588.7,4250.2,4678.2,4705.4,5434.3,5047.6
1290,B,False,310.53,314.23,0.0,293.9,603.66,603.86,329.07,311.89,312.78,318.0,329.05,319.75,320.03,312.57,312.9,314.45,316.78,315.78,320.89,325.94,322.91,336.12,342.22,660.33,327.3,659.99,337.47,331.71,645.76,321.34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,299.86
1291,B,False,1307.9,1320.1,662.53,659.79,1948.7,655.98,0.0,647.79,0.0,655.79,1302.2,1349.8,659.01,1284.0,1285.3,1296.2,1267.0,1278.0,636.31,631.67,1282.3,1280.2,1274.9,1309.0,1299.0,1300.1,1300.5,0.0,653.33,1980.1,660.38,652.24,652.07,656.41,652.12,642.67,0.0,1278.8,1296.0,643.91
1292,B,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1293,B,True,73.357,0.0,0.0,73.678,72.182,0.0,147.71,75.127,0.0,0.0,0.0,0.0,0.0,65.51,69.655,0.0,0.0,57.092,64.598,67.965,63.265,66.785,65.474,63.723,61.208,60.627,61.657,0.0,61.379,58.804,62.634,58.759,58.283,52.59,0.0,0.0,0.0,0.0,46.277,0.0
1294,B,False,560.01,270.52,253.71,226.94,232.05,238.93,577.6,584.64,223.71,513.06,475.45,497.93,479.56,500.15,525.28,496.15,510.61,507.62,501.75,465.5,455.2,449.25,484.14,459.27,466.96,429.24,417.04,406.44,395.41,225.89,225.77,238.6,207.68,208.2,207.49,209.82,212.31,210.99,205.51,211.64
