,FLARE_TYPE,COINCIDENCE,MEANGAM_1,MEANGAM_2,MEANGAM_3,MEANGAM_4,MEANGAM_5,MEANGAM_6,MEANGAM_7,MEANGAM_8,MEANGAM_9,MEANGAM_10,MEANGAM_11,MEANGAM_12,MEANGAM_13,MEANGAM_14,MEANGAM_15,MEANGAM_16,MEANGAM_17,MEANGAM_18,MEANGAM_19,MEANGAM_20,MEANGAM_21,MEANGAM_22,MEANGAM_23,MEANGAM_24,MEANGAM_25,MEANGAM_26,MEANGAM_27,MEANGAM_28,MEANGAM_29,MEANGAM_30,MEANGAM_31,MEANGAM_32,MEANGAM_33,MEANGAM_34,MEANGAM_35,MEANGAM_36,MEANGAM_37,MEANGAM_38,MEANGAM_39,MEANGAM_40
547,M,False,41.676,41.591,41.399,41.236,41.157,41.318,41.038,41.393,41.054,41.354,41.567,41.396,41.544,41.66,41.536,41.608,41.888,41.605,41.131,41.297,41.569,42.0,42.218,42.145,42.471,41.735,42.055,42.155,42.508,42.235,42.365,42.199,42.654,42.622,42.749,42.713,43.025,42.96,43.267,43.045
548,M,False,44.386,44.301,44.515,44.498,44.699,44.506,44.3,44.502,44.515,45.082,45.217,45.069,45.59,45.762,45.813,45.67,45.276,45.323,45.59,45.602,45.572,45.716,46.113,45.822,45.683,46.083,45.995,46.127,46.083,46.049,46.188,46.085,45.766,45.794,45.879,45.916,45.873,46.165,45.889,45.77
549,M,False,29.503,29.528,31.886,29.597,32.959,33.377,31.985,33.219,33.276,34.047,33.838,34.585,34.151,34.289,34.403,34.976,34.413,35.232,35.825,34.412,35.596,35.02,36.121,35.464,35.494,34.932,34.831,34.759,35.198,34.875,34.33,34.411,35.594,34.37,35.541,34.3,34.56,34.229,35.484,36.954
550,M,False,35.961,35.846,35.505,35.657,35.601,35.128,35.299,35.73,35.812,35.298,35.349,35.328,35.47,35.427,35.252,33.778,33.421,34.484,35.615,34.598,34.753,36.607,34.484,34.683,34.38,34.26,33.332,34.342,34.027,32.126,32.445,32.219,33.033,32.841,32.494,33.387,32.316,32.331,33.136,32.883
551,M,False,49.872,49.93,50.005,49.796,49.281,49.524,49.397,49.511,49.823,49.345,49.376,49.297,49.499,49.602,49.574,49.676,49.744,49.697,49.99,50.125,50.125,50.402,50.181,49.921,50.383,50.48,50.665,50.755,50.669,50.833,51.326,51.289,51.203,51.278,51.501,51.542,51.049,50.974,51.054,50.668
552,M,False,36.019,36.441,35.584,35.315,36.162,36.338,36.108,35.736,36.511,37.019,37.35,37.267,37.315,37.56,37.233,37.038,37.147,37.304,37.2,37.614,36.831,37.679,37.914,37.896,37.709,37.727,37.674,37.655,37.552,37.021,37.326,37.042,37.092,37.428,37.371,36.894,37.207,37.105,37.204,37.23
553,M,False,54.203,54.13,54.426,54.543,54.414,54.665,54.558,54.818,55.194,55.393,55.314,55.456,55.508,55.518,55.539,55.431,55.528,55.752,55.911,56.216,56.236,56.322,56.071,56.45,56.455,56.429,56.151,56.496,56.528,56.348,56.357,56.597,56.676,56.871,56.675,56.658,56.375,56.011,56.361,56.518
554,M,False,37.955,37.939,37.855,38.013,38.012,38.551,38.465,38.593,38.833,38.594,38.774,38.918,39.047,39.215,39.574,39.818,39.591,39.254,39.511,39.859,39.915,40.105,39.982,40.222,40.215,40.341,40.848,40.593,40.651,40.587,40.343,40.497,40.368,40.327,39.48,39.381,39.484,39.615,39.6,39.643
555,C,True,39.427,39.602,39.408,39.51,39.62,39.216,38.957,39.094,38.979,39.106,38.88,38.445,38.944,38.538,38.624,38.083,38.003,37.847,38.7,38.777,38.565,38.821,38.911,38.812,38.732,38.643,39.07,38.544,38.568,38.364,38.55,38.379,38.318,38.716,38.446,38.552,38.366,38.297,37.555,37.697
556,C,True,45.168,45.543,43.819,42.983,43.758,43.791,44.124,43.194,42.994,43.865,43.525,46.161,45.124,45.002,45.533,46.268,46.282,45.419,46.436,46.177,46.9,48.156,49.346,49.84,49.731,48.614,47.892,49.83,49.479,50.284,49.842,51.545,53.026,52.72,55.199,55.473,56.241,55.864,56.008,56.272
557,C,False,26.687,26.898,26.863,27.318,27.218,27.085,26.505,27.013,27.268,27.415,26.831,27.37,27.734,27.695,27.835,27.851,27.856,27.863,28.045,27.875,27.885,28.289,28.581,28.669,28.724,28.779,28.779,29.038,29.251,29.632,29.807,30.124,30.589,30.557,30.435,30.698,30.789,30.709,30.98,31.269
558,C,False,31.282,31.244,31.708,31.229,32.139,32.702,32.127,32.643,32.487,32.182,32.379,32.576,32.697,31.752,31.477,31.497,31.852,31.702,31.295,31.799,31.192,31.841,31.601,31.38,31.299,29.628,30.662,30.03,30.18,29.869,29.839,29.619,29.78,29.427,29.94,30.14,29.619,29.254,29.877,29.566
559,C,False,30.092,30.199,30.063,30.039,30.251,29.907,29.704,29.56,29.223,29.279,29.265,29.031,28.777,28.978,29.169,28.969,29.074,29.208,29.063,29.066,29.224,29.296,29.37,29.372,29.342,29.255,29.401,29.182,29.05,29.111,29.205,29.314,29.561,29.339,28.967,29.355,28.956,28.769,28.702,28.444
560,C,False,25.054,27.388,25.758,27.645,27.482,24.993,26.268,24.837,26.922,25.68,25.589,25.499,29.173,29.917,32.387,35.635,36.437,35.361,35.6,35.872,36.994,37.034,37.314,38.406,38.304,39.234,39.527,40.547,39.591,39.027,39.77,40.422,39.7,40.928,40.286,39.089,41.218,41.552,41.227,41.002
561,C,False,40.2,40.94,41.582,40.172,39.573,39.779,39.13,37.814,37.456,37.68,37.503,37.367,35.653,35.839,34.749,34.744,34.081,33.842,33.205,33.687,33.3,32.923,32.934,32.908,32.466,32.108,32.241,32.547,33.084,33.255,33.014,33.213,33.218,33.179,33.18,33.116,33.216,34.043,33.63,34.731
562,C,False,41.8,43.776,40.628,40.226,39.692,41.453,40.346,40.317,41.391,40.795,38.966,38.658,40.417,39.293,34.994,36.796,37.413,35.071,34.918,34.819,34.619,34.316,34.814,35.007,33.236,33.554,35.102,37.484,39.552,41.021,39.816,37.488,40.41,40.963,41.123,41.516,42.258,42.547,42.996,42.267
563,C,True,49.637,49.68,49.751,49.754,49.807,49.829,49.803,49.908,49.934,50.095,50.094,50.319,50.396,50.372,50.526,50.592,50.634,50.517,50.495,50.463,50.346,50.611,50.441,50.533,50.375,50.287,50.495,50.442,50.569,50.552,50.935,51.165,51.511,51.746,51.699,51.727,51.669,51.827,51.825,51.767
564,C,False,40.651,40.434,40.418,40.284,40.323,40.504,40.406,40.172,39.905,40.009,39.84,39.926,39.77,39.706,39.613,39.43,39.26,39.396,39.059,39.142,39.067,38.99,39.333,39.632,39.469,39.432,39.426,39.844,39.946,40.029,39.828,39.713,39.476,39.736,39.693,39.516,39.292,39.156,38.887,38.975
565,C,False,55.304,54.883,54.47,54.707,54.655,54.615,54.446,55.291,55.44,55.591,55.622,55.233,55.193,55.316,54.835,55.549,54.552,54.649,54.724,54.463,54.884,54.508,54.545,54.877,54.813,54.606,54.383,54.943,54.725,54.881,55.464,55.214,54.901,55.503,55.211,54.897,55.297,55.544,55.046,55.61
566,C,False,37.275,37.477,37.381,36.942,37.172,37.143,37.427,37.191,37.32,36.948,37.318,37.584,37.366,37.276,37.2,37.217,37.321,37.419,37.224,37.089,36.971,37.108,37.493,36.956,36.996,37.071,37.168,37.121,36.973,37.016,36.637,36.645,36.753,36.302,36.225,36.333,36.404,36.196,35.996,36.004
567,C,True,28.246,28.103,28.299,28.665,27.566,28.68,28.712,28.867,28.742,30.389,29.007,28.929,28.948,29.461,29.826,30.581,30.165,31.129,31.121,30.008,30.715,29.209,29.564,29.101,29.747,29.903,29.589,29.172,28.392,28.072,28.325,28.559,27.852,27.468,27.816,27.814,27.757,28.34,29.506,28.736
568,C,True,40.943,40.865,40.879,41.135,40.593,40.649,40.493,40.523,40.679,40.859,40.593,40.668,40.45,40.286,40.445,40.447,40.816,40.578,40.698,40.491,40.78,40.517,40.253,40.228,40.065,40.12,40.316,40.438,40.247,40.051,40.103,40.247,40.616,40.631,40.849,40.499,40.535,40.746,40.471,40.675
569,C,False,39.091,39.081,38.486,38.328,38.31,38.25,38.565,38.342,38.889,38.935,38.82,38.678,39.033,39.952,38.545,38.657,39.556,38.951,38.522,38.465,38.502,38.528,38.501,38.782,38.554,38.419,38.38,38.828,38.352,38.674,38.28,38.101,38.072,38.082,38.573,38.9,38.962,38.367,38.583,38.553
570,C,False,44.56,43.826,43.449,42.944,42.781,42.19,42.294,42.353,42.514,43.029,43.361,43.45,43.751,43.846,44.02,44.442,44.805,44.742,44.534,44.539,44.436,44.962,44.894,44.965,45.276,44.972,44.463,43.895,43.908,43.844,43.456,43.07,43.068,42.818,42.632,42.652,42.407,41.832,42.134,42.395
571,C,False,31.584,31.315,31.348,31.697,31.916,31.43,31.743,32.048,31.835,31.909,31.883,31.499,31.282,30.901,31.239,31.569,31.891,31.782,32.165,32.511,32.182,31.732,32.515,31.972,31.341,31.545,31.581,31.232,30.613,31.636,31.956,32.04,31.402,31.819,31.7,31.662,32.134,32.261,32.555,32.384
572,C,False,58.411,59.054,59.206,58.983,58.88,58.776,58.951,59.185,59.027,58.912,58.856,58.241,57.942,57.894,57.929,58.231,57.475,57.409,57.628,57.751,57.985,58.053,58.236,57.7,58.021,57.662,57.533,57.45,57.461,57.357,57.766,57.745,57.412,57.112,56.944,56.936,56.57,56.288,56.179,56.385
573,C,False,50.95,50.785,50.493,50.126,49.862,49.829,49.984,49.354,49.274,49.069,49.138,49.1,49.452,49.506,49.65,49.85,49.823,49.777,49.583,49.496,49.518,49.325,49.411,49.294,49.141,49.214,49.142,49.176,48.864,48.708,48.875,48.733,48.613,48.695,48.524,48.302,48.382,48.269,48.27,48.363
574,C,False,35.436,35.198,35.181,34.65,34.543,34.733,34.338,34.796,34.981,34.894,35.144,34.941,35.348,35.451,35.66,35.379,35.732,35.645,35.462,35.357,35.46,34.968,34.805,34.58,34.834,35.026,35.024,34.826,35.209,34.716,34.806,34.482,34.386,34.561,34.132,34.519,34.203,33.725,33.928,33.618
575,C,False,36.887,39.267,38.757,37.116,37.318,35.702,35.099,34.378,33.518,34.52,33.608,34.135,34.573,33.98,32.802,31.675,31.932,32.654,33.806,36.14,35.352,35.425,34.552,33.511,34.976,34.499,36.872,38.576,37.992,39.563,41.946,42.546,43.018,43.403,41.967,41.97,41.567,39.406,41.914,41.348
576,C,False,40.375,40.28,40.26,40.351,40.344,40.602,40.527,40.487,40.702,40.596,40.66,40.693,40.892,40.936,40.939,40.841,40.58,40.875,40.422,40.308,40.166,39.801,39.531,39.227,39.057,38.925,38.823,38.609,38.588,38.512,38.632,38.78,38.83,38.673,38.396,38.622,38.372,38.21,38.381,38.487
577,C,False,34.248,34.01,34.106,34.04,33.956,33.795,33.777,33.84,33.827,33.82,33.955,33.887,33.917,33.856,33.771,33.851,33.992,33.947,33.934,33.899,33.651,33.524,33.283,33.349,33.365,33.343,33.439,33.357,33.246,33.446,33.36,33.368,33.433,33.323,33.377,33.434,33.335,33.198,33.142,33.344
578,C,True,55.204,55.678,55.701,55.451,55.316,55.517,55.068,55.388,55.634,55.677,55.278,54.881,54.24,53.323,53.109,53.288,53.767,54.216,54.126,54.43,54.629,54.868,55.033,55.126,55.274,55.019,55.012,54.775,55.192,54.704,54.644,54.706,54.182,53.898,53.266,53.345,53.078,52.447,52.044,51.563
579,C,False,32.358,32.357,32.5,32.327,32.382,32.483,32.495,32.642,32.393,32.42,32.624,32.566,32.678,32.99,32.618,32.565,32.544,32.74,32.409,32.911,33.106,32.62,32.801,32.816,32.587,32.691,32.341,32.709,32.502,32.269,32.379,32.614,32.386,32.241,32.388,32.489,32.942,32.827,32.631,32.24
580,C,False,37.351,37.881,38.43,37.912,37.904,37.762,38.982,38.35,37.321,37.001,36.169,36.519,36.425,36.224,36.614,36.137,35.714,36.244,36.439,36.203,38.28,38.481,38.925,39.726,39.156,39.174,39.792,39.2,39.413,38.862,39.361,39.494,39.73,38.947,37.529,37.19,37.378,37.465,39.124,40.471
581,C,False,47.112,46.856,46.163,45.462,45.058,45.027,44.709,44.694,44.78,44.409,44.649,44.77,44.404,44.529,44.187,44.703,44.608,43.414,44.633,45.046,44.445,43.676,43.534,43.395,43.802,43.503,42.956,43.423,43.44,43.715,44.118,44.354,43.919,43.757,43.444,42.659,42.876,43.448,43.608,43.13
582,C,False,36.192,36.021,36.106,36.299,36.0,36.059,35.983,35.687,36.176,35.955,35.799,35.788,35.657,35.655,35.561,35.903,35.815,36.193,35.915,36.138,36.23,36.215,36.294,36.132,36.352,36.162,35.97,36.24,35.8,35.724,35.695,35.732,35.786,35.563,35.66,35.471,35.44,35.295,35.594,35.866
583,C,True,45.773,45.903,46.134,46.002,46.486,46.37,46.404,46.414,46.409,46.683,47.101,46.751,46.647,46.573,46.272,46.158,46.308,46.787,46.449,46.326,46.282,46.038,45.746,46.166,46.127,46.177,46.022,46.309,46.171,46.296,46.471,46.47,46.72,46.718,47.053,46.785,47.357,47.63,47.649,47.616
584,C,False,34.207,33.762,33.672,33.073,33.643,33.797,32.856,32.966,33.883,33.708,34.095,34.278,34.402,34.829,34.761,34.57,34.062,35.952,35.069,35.074,35.381,35.562,35.002,35.215,36.173,36.454,35.879,35.021,35.161,35.199,34.299,34.363,35.128,35.144,34.853,34.783,35.745,35.706,35.911,35.454
585,C,False,57.535,57.85,57.541,57.652,57.779,57.696,57.379,57.327,57.135,57.112,57.385,57.608,57.868,57.862,57.642,57.481,57.58,57.692,57.648,57.544,57.154,57.051,57.205,57.123,57.286,57.129,57.293,57.348,57.209,57.168,57.293,57.311,57.324,57.319,57.356,57.323,57.337,57.465,57.383,57.388
586,C,False,0.0,38.242,38.615,19.509,27.233,16.064,25.761,20.995,22.891,16.916,31.049,26.642,25.164,29.472,28.374,28.561,33.592,31.57,35.03,34.632,33.837,34.761,35.799,35.361,35.834,34.52,35.668,35.194,35.204,34.465,35.605,36.717,36.083,36.822,37.15,34.101,35.585,36.267,37.087,36.244
587,C,True,48.461,48.498,48.601,48.643,48.727,48.791,48.882,48.824,48.655,48.527,48.708,48.605,48.619,48.54,48.491,48.518,48.528,48.662,48.596,48.595,48.55,48.683,48.79,49.017,49.089,49.006,48.945,48.915,48.897,48.897,49.286,49.257,49.824,49.265,49.297,49.181,49.556,49.451,49.331,49.207
588,C,False,51.633,50.713,50.508,51.464,46.173,50.681,50.395,49.274,45.842,49.378,46.427,47.792,46.498,48.612,48.184,48.256,47.853,47.446,48.201,47.264,46.994,48.578,48.618,46.976,47.427,46.518,48.43,47.947,48.278,47.726,47.12,47.454,47.499,46.217,46.417,46.593,47.475,46.47,47.578,46.284
589,C,False,44.873,44.526,45.42,44.505,45.236,46.182,46.24,46.573,47.457,47.738,46.629,47.593,46.783,46.982,48.296,47.934,47.935,48.325,47.217,47.24,48.239,47.985,48.0,48.624,49.016,48.551,49.095,48.775,48.939,49.309,48.903,48.631,48.076,48.341,47.952,48.268,48.332,48.005,47.561,48.111
590,C,False,32.032,31.578,31.295,31.183,30.897,29.731,30.383,30.467,30.644,29.992,29.795,29.903,29.464,29.35,29.085,28.881,28.415,28.1,28.44,28.619,28.893,28.543,28.61,28.48,28.99,28.77,28.38,28.069,27.939,28.432,28.098,27.618,27.822,27.985,27.728,27.718,27.565,27.374,26.972,26.793
591,C,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.271,41.857,42.468,40.303,36.182,33.938,36.043,41.019,37.234,40.349,39.856,39.597,39.31,41.19,40.971,42.268,42.444,42.659,42.119,42.968,42.831,42.526,43.159,41.944,42.17,41.995,41.335,41.057,42.634,41.315
592,C,False,46.215,46.158,46.191,46.388,46.412,46.392,46.253,46.625,46.467,46.511,46.329,46.425,46.54,46.35,45.899,45.752,45.491,45.415,45.13,44.961,44.605,44.487,43.98,43.857,43.935,44.246,44.487,44.489,45.063,44.951,45.437,45.464,45.62,45.605,45.77,45.799,45.755,45.596,45.501,45.608
593,C,False,22.011,22.109,21.866,22.08,21.917,21.84,21.858,22.311,22.018,21.919,21.977,21.919,22.301,22.269,22.299,22.069,22.041,21.803,21.717,21.719,21.859,21.896,21.79,21.649,21.64,21.526,21.383,21.537,21.67,21.336,20.899,21.101,20.854,21.125,20.739,20.808,20.691,20.532,20.267,20.325
594,C,False,50.889,50.743,51.018,50.829,50.804,51.004,51.005,51.086,51.148,51.017,51.091,51.114,50.852,51.173,50.952,51.082,50.962,51.028,51.026,51.257,51.732,52.024,51.921,52.067,52.203,52.555,52.098,52.338,52.262,52.547,52.66,52.721,52.689,52.822,52.728,52.875,52.752,52.719,52.689,52.931
595,C,False,38.028,38.399,38.423,38.321,38.288,38.292,38.4,38.455,38.804,38.838,38.864,39.272,39.461,39.16,39.214,39.584,39.698,39.589,39.716,40.095,40.045,39.54,39.876,39.619,39.961,39.939,39.629,39.776,40.118,39.924,39.641,39.51,39.239,39.526,39.427,39.038,38.844,38.606,38.912,39.304
596,C,False,29.72,29.876,29.84,29.978,30.231,30.124,30.17,30.261,30.204,29.49,29.589,29.221,29.465,29.101,29.211,29.294,29.587,29.091,29.725,29.913,30.012,29.995,29.972,30.233,30.56,30.526,30.377,30.548,30.488,30.633,30.653,31.064,30.637,30.766,30.728,30.529,30.573,31.342,30.776,31.041
597,C,False,29.055,28.98,29.058,28.836,28.837,29.075,29.335,29.317,29.559,29.341,29.722,29.85,29.628,29.551,29.669,29.705,29.808,29.724,29.685,29.524,29.652,29.526,29.483,29.291,29.365,29.318,29.363,29.285,29.636,29.471,29.25,29.166,28.917,28.879,29.217,29.027,29.015,29.081,28.907,28.915
598,C,False,27.546,27.496,27.538,27.436,27.135,27.068,27.003,27.126,27.223,27.283,27.187,27.279,27.142,26.512,26.777,26.684,26.464,26.614,26.497,26.153,26.611,26.54,26.398,26.45,26.389,26.507,26.536,26.26,26.252,26.335,26.208,26.041,26.185,26.103,26.384,25.892,25.826,26.101,25.854,26.105
599,C,True,38.655,38.448,40.289,35.406,35.682,38.063,35.966,34.44,32.621,33.862,35.306,35.635,32.548,35.633,36.405,33.964,33.389,36.019,34.805,34.18,33.591,34.156,33.427,34.13,34.252,35.139,35.854,36.734,37.707,38.764,38.066,38.324,38.991,39.671,40.246,40.529,40.405,40.611,40.678,40.624
600,C,False,29.902,30.16,29.473,29.705,29.003,29.432,29.187,29.959,29.35,29.706,29.973,30.917,30.995,30.679,30.257,30.376,30.896,30.307,30.632,29.902,30.382,28.534,30.759,30.736,29.274,29.658,30.931,30.863,31.487,32.131,32.168,31.587,31.977,32.552,32.306,31.969,31.257,31.113,31.977,31.653
601,C,False,50.527,50.583,50.399,50.329,50.298,50.165,49.738,50.068,50.091,50.044,49.788,49.614,49.601,49.911,49.605,49.572,49.557,49.55,49.709,49.448,49.354,49.235,49.27,49.287,48.892,49.097,49.213,49.041,49.106,48.679,48.847,49.11,49.166,49.23,49.306,49.246,49.208,49.1,48.863,48.975
602,C,False,36.999,37.4,38.457,37.773,37.891,37.635,37.933,37.791,37.876,37.833,38.208,37.771,38.251,38.283,38.317,38.436,37.9,38.45,38.609,38.335,38.254,38.151,38.383,38.617,38.471,38.402,38.443,38.26,38.193,38.234,38.156,37.972,38.202,38.3,38.198,38.502,38.432,38.428,38.359,38.415
603,C,False,39.447,38.849,39.227,38.313,38.884,38.613,38.513,38.902,38.621,38.626,38.212,38.506,38.647,38.744,38.838,38.908,38.373,37.834,38.776,38.236,37.506,37.914,38.606,38.661,39.233,39.257,38.717,38.724,38.842,38.664,38.582,38.573,38.184,37.898,38.445,37.962,38.83,38.964,38.073,38.59
604,C,False,39.077,39.03,39.132,39.018,38.731,38.703,38.736,38.717,38.953,38.787,38.783,38.694,38.461,38.629,38.679,38.546,38.892,38.706,38.828,38.784,38.464,38.163,38.042,38.027,37.841,37.838,37.675,37.428,37.454,37.424,37.365,37.251,37.056,37.171,36.913,37.225,36.963,36.94,36.919,36.948
605,C,False,27.199,27.075,26.775,27.354,26.716,26.809,27.359,27.333,27.402,27.514,27.633,27.234,27.132,27.316,27.175,26.45,26.404,26.799,26.66,26.373,26.381,25.942,26.045,25.954,26.121,26.037,25.775,25.884,25.751,25.692,25.162,25.152,25.174,24.918,24.772,24.71,24.546,24.791,24.239,24.609
606,C,True,31.024,31.085,31.133,30.962,31.176,31.105,31.158,30.823,30.901,31.239,31.13,30.984,30.875,30.49,30.542,30.368,30.367,30.362,30.416,30.45,30.102,30.251,30.274,30.458,30.198,30.314,30.678,30.394,30.912,31.113,30.985,30.941,30.909,31.023,30.879,31.024,30.64,30.652,30.722,30.749
607,C,False,29.059,29.155,29.721,29.977,29.246,29.207,29.296,29.475,29.178,29.29,29.211,29.022,29.693,28.992,28.763,29.45,28.929,29.826,29.354,30.025,29.675,30.077,28.636,29.009,27.881,27.831,29.011,28.411,28.219,28.4,29.36,28.518,29.014,29.204,28.487,29.871,29.116,28.396,27.383,28.432
608,C,False,52.09,51.942,52.023,52.091,52.427,52.615,52.623,52.988,53.095,53.258,53.207,53.395,53.377,53.355,53.467,53.43,53.438,53.542,53.581,53.488,53.398,53.308,53.298,53.34,53.132,53.201,53.168,53.091,52.942,52.872,52.973,52.77,52.917,53.091,53.12,53.102,53.236,53.121,53.171,53.269
609,C,False,58.358,58.401,58.568,58.823,58.715,59.039,59.001,58.98,59.125,59.031,58.857,58.812,58.962,58.86,58.742,58.802,58.617,58.606,58.584,58.362,58.476,58.467,58.511,58.486,58.467,58.175,58.1,57.815,57.509,57.516,57.36,57.42,57.398,57.383,57.509,57.54,57.564,57.682,57.787,57.674
610,C,False,39.334,39.428,39.382,39.452,39.287,39.502,39.625,39.695,39.649,39.527,39.514,39.531,39.729,39.77,39.598,39.898,40.001,40.238,40.427,40.558,40.612,40.886,40.952,40.786,40.816,40.911,41.095,41.145,41.118,41.131,41.345,41.349,41.42,41.533,41.654,41.683,41.455,41.238,41.127,40.846
611,C,False,54.517,54.469,54.359,54.215,53.92,53.851,53.66,54.019,54.25,54.406,54.455,54.786,54.691,54.793,54.992,55.103,55.305,54.976,55.109,54.872,54.817,54.811,54.978,55.044,55.249,55.26,55.109,55.271,55.252,55.289,55.001,54.98,55.165,55.269,55.184,54.932,54.84,55.003,55.201,54.871
612,C,False,38.745,38.818,38.818,38.403,38.16,37.807,38.039,37.914,37.534,37.459,37.397,37.402,37.177,36.791,36.804,36.855,36.953,36.595,36.892,36.787,36.834,37.029,37.124,37.009,36.835,36.915,36.846,36.882,36.935,37.137,37.188,37.151,37.05,37.11,36.947,36.939,37.044,36.679,36.683,36.543
613,C,False,32.953,32.843,32.992,32.875,32.959,33.258,33.12,33.052,33.015,32.834,33.026,33.283,33.049,33.456,33.083,33.04,33.581,33.156,32.847,33.056,32.933,32.503,32.966,32.464,32.675,32.999,33.147,33.019,32.877,32.571,32.508,32.648,32.515,32.893,32.769,32.83,32.842,33.016,33.03,32.569
614,C,True,25.367,25.554,25.954,25.995,25.665,25.83,25.429,25.947,26.003,26.119,26.693,26.591,26.521,25.041,25.515,26.297,25.993,26.169,25.655,25.364,25.62,26.255,25.562,26.137,26.314,26.743,25.863,26.006,26.198,26.181,26.15,25.784,26.089,26.177,26.807,26.458,26.111,26.156,26.106,26.975
615,C,False,43.723,43.601,43.849,44.774,44.562,44.146,43.401,44.314,43.84,43.714,43.917,44.138,43.609,43.46,44.007,43.956,43.586,43.98,43.922,43.851,43.637,43.749,43.593,44.169,44.961,44.521,44.181,44.338,44.67,43.943,43.822,43.239,44.264,44.488,43.377,43.065,42.838,43.09,42.935,42.463
616,C,False,33.124,32.768,33.059,34.347,34.196,33.95,35.55,39.015,39.227,39.975,40.957,39.612,42.275,43.775,44.315,45.958,43.8,45.23,47.02,47.355,48.888,46.193,44.883,43.075,41.928,39.547,39.077,40.808,38.414,38.867,38.765,38.341,39.51,38.378,37.843,36.818,35.739,35.972,35.957,35.569
617,C,False,31.34,31.659,31.767,32.096,32.434,32.791,32.881,33.309,32.923,32.72,32.925,33.167,32.904,33.253,33.462,33.184,33.468,33.58,32.96,33.105,33.744,33.479,33.229,33.113,33.513,33.64,33.422,33.261,33.287,33.204,33.177,33.294,33.668,33.222,33.566,33.073,32.955,33.791,33.394,32.583
618,C,False,39.405,39.783,38.608,38.244,37.597,37.546,38.085,37.689,37.967,38.495,37.469,38.127,38.353,38.977,39.331,39.365,39.64,39.921,39.777,39.743,40.227,39.911,40.395,39.868,39.768,40.113,40.1,40.56,40.072,40.33,39.816,39.816,39.396,39.372,38.855,39.565,38.543,38.654,38.929,38.483
619,C,False,28.455,28.845,28.778,27.859,28.946,29.708,28.859,28.181,28.337,28.207,28.205,27.869,28.217,28.839,28.074,28.999,28.692,28.986,29.439,28.76,28.623,29.15,28.531,28.26,28.02,28.111,27.75,28.876,28.638,28.695,28.515,28.222,28.274,29.098,28.882,28.874,30.043,29.526,29.175,29.006
620,C,True,33.755,32.464,33.403,32.895,33.023,33.292,34.765,32.967,34.316,33.327,32.902,33.219,32.861,33.088,32.856,31.656,32.312,34.615,33.942,32.746,32.32,30.601,31.773,31.927,31.386,29.61,30.805,29.385,30.686,31.06,29.123,30.567,30.328,30.024,30.404,26.068,25.135,25.034,24.165,26.085
621,C,False,36.579,36.561,36.519,36.886,36.844,36.789,36.826,36.467,36.584,36.787,36.902,36.539,36.573,36.812,36.801,36.678,36.563,36.677,36.488,36.613,36.746,36.855,37.009,37.125,37.103,37.054,37.006,37.156,37.163,37.2,37.428,37.45,37.422,37.682,37.513,37.675,37.69,37.522,37.841,37.473
