name,tss,parameter,coincidence,label
SVM,0.6729302536231885,ABSNJZH_d_l_f,all,24h Time-series
SVM,0.6039990942028984,ABSNJZH_d_l_f,all,0-12h Time-series
SVM,0.6239311594202899,ABSNJZH_d_l_f,all,6h-18h Time-series
SVM,0.6352807971014492,ABSNJZH_d_l_f,all,13-24h Time-series
KNN,0.6417391304347826,ABSNJZH_g_s,all,24h Time-series
KNN,0.6206748188405797,ABSNJZH_g_s,all,0-12h Time-series
KNN,0.635955615942029,ABSNJZH_g_s,all,6h-18h Time-series
KNN,0.6448596014492753,ABSNJZH_g_s,all,13-24h Time-series
LR,0.42215126811594195,ABSNJZH_g_s,all,24h Time-series
LR,0.4454483695652174,ABSNJZH_g_s,all,0-12h Time-series
LR,0.44698369565217383,ABSNJZH_g_s,all,6h-18h Time-series
LR,0.4433378623188406,ABSNJZH_g_s,all,13-24h Time-series
RFC,0.7851811594202899,ABSNJZH_g_s,all,24h Time-series
RFC,0.7472735507246376,ABSNJZH_g_s,all,0-12h Time-series
RFC,0.7702400362318842,ABSNJZH_g_s,all,6h-18h Time-series
RFC,0.781634963768116,ABSNJZH_g_s,all,13-24h Time-series
SVM,0.5955389492753622,ABSNJZH_g_s,all,24h Time-series
SVM,0.5704891304347827,ABSNJZH_g_s,all,0-12h Time-series
SVM,0.5681204710144928,ABSNJZH_g_s,all,6h-18h Time-series
SVM,0.6094565217391306,ABSNJZH_g_s,all,13-24h Time-series
KNN,0.5830480072463768,ABSNJZH_slf,all,24h Time-series
KNN,0.5552173913043479,ABSNJZH_slf,all,0-12h Time-series
KNN,0.568990036231884,ABSNJZH_slf,all,6h-18h Time-series
KNN,0.599850543478261,ABSNJZH_slf,all,13-24h Time-series
LR,0.35373188405797096,ABSNJZH_slf,all,24h Time-series
LR,0.3496920289855073,ABSNJZH_slf,all,0-12h Time-series
LR,0.3355163043478261,ABSNJZH_slf,all,6h-18h Time-series
LR,0.32290760869565216,ABSNJZH_slf,all,13-24h Time-series
RFC,0.7584646739130433,ABSNJZH_slf,all,24h Time-series
RFC,0.7184601449275363,ABSNJZH_slf,all,0-12h Time-series
RFC,0.7485416666666667,ABSNJZH_slf,all,6h-18h Time-series
RFC,0.7588903985507247,ABSNJZH_slf,all,13-24h Time-series
SVM,0.6614402173913042,ABSNJZH_slf,all,24h Time-series
SVM,0.6078940217391303,ABSNJZH_slf,all,0-12h Time-series
SVM,0.6126086956521739,ABSNJZH_slf,all,6h-18h Time-series
SVM,0.6287590579710145,ABSNJZH_slf,all,13-24h Time-series
KNN,0.6471422101449276,AREA_ACR_MEANGAM,all,24h Time-series
KNN,0.6147327898550725,AREA_ACR_MEANGAM,all,0-12h Time-series
KNN,0.6485643115942029,AREA_ACR_MEANGAM,all,6h-18h Time-series
KNN,0.6258876811594203,AREA_ACR_MEANGAM,all,13-24h Time-series
LR,0.5390942028985507,AREA_ACR_MEANGAM,all,24h Time-series
LR,0.5293115942028985,AREA_ACR_MEANGAM,all,0-12h Time-series
LR,0.5206612318840579,AREA_ACR_MEANGAM,all,6h-18h Time-series
LR,0.48789855072463767,AREA_ACR_MEANGAM,all,13-24h Time-series
RFC,0.7106657608695651,AREA_ACR_MEANGAM,all,24h Time-series
RFC,0.6540534420289855,AREA_ACR_MEANGAM,all,0-12h Time-series
RFC,0.6997010869565216,AREA_ACR_MEANGAM,all,6h-18h Time-series
RFC,0.668310688405797,AREA_ACR_MEANGAM,all,13-24h Time-series
SVM,0.6399184782608694,AREA_ACR_MEANGAM,all,24h Time-series
SVM,0.6245742753623189,AREA_ACR_MEANGAM,all,0-12h Time-series
SVM,0.6299501811594201,AREA_ACR_MEANGAM,all,6h-18h Time-series
SVM,0.6162635869565218,AREA_ACR_MEANGAM,all,13-24h Time-series
KNN,0.6462998188405797,AREA_ACR_MEANGBH,all,24h Time-series
KNN,0.6225,AREA_ACR_MEANGBH,all,0-12h Time-series
KNN,0.6420335144927537,AREA_ACR_MEANGBH,all,6h-18h Time-series
KNN,0.6290443840579711,AREA_ACR_MEANGBH,all,13-24h Time-series
LR,0.5391802536231884,AREA_ACR_MEANGBH,all,24h Time-series
LR,0.5113360507246377,AREA_ACR_MEANGBH,all,0-12h Time-series
LR,0.5169565217391304,AREA_ACR_MEANGBH,all,6h-18h Time-series
LR,0.523106884057971,AREA_ACR_MEANGBH,all,13-24h Time-series
RFC,0.7121965579710144,AREA_ACR_MEANGBH,all,24h Time-series
RFC,0.6689583333333335,AREA_ACR_MEANGBH,all,0-12h Time-series
RFC,0.700163043478261,AREA_ACR_MEANGBH,all,6h-18h Time-series
RFC,0.6937273550724637,AREA_ACR_MEANGBH,all,13-24h Time-series
SVM,0.6313768115942029,AREA_ACR_MEANGBH,all,24h Time-series
SVM,0.6211639492753623,AREA_ACR_MEANGBH,all,0-12h Time-series
SVM,0.6202445652173912,AREA_ACR_MEANGBH,all,6h-18h Time-series
SVM,0.6380344202898551,AREA_ACR_MEANGBH,all,13-24h Time-series
KNN,0.6675815217391305,AREA_ACR_MEANGBT,all,24h Time-series
KNN,0.6196829710144928,AREA_ACR_MEANGBT,all,0-12h Time-series
KNN,0.6485507246376814,AREA_ACR_MEANGBT,all,6h-18h Time-series
KNN,0.6441485507246376,AREA_ACR_MEANGBT,all,13-24h Time-series
LR,0.5617074275362319,AREA_ACR_MEANGBT,all,24h Time-series
LR,0.5326721014492753,AREA_ACR_MEANGBT,all,0-12h Time-series
LR,0.5566711956521739,AREA_ACR_MEANGBT,all,6h-18h Time-series
LR,0.5374954710144928,AREA_ACR_MEANGBT,all,13-24h Time-series
RFC,0.715548007246377,AREA_ACR_MEANGBT,all,24h Time-series
RFC,0.6787182971014492,AREA_ACR_MEANGBT,all,0-12h Time-series
RFC,0.6886277173913044,AREA_ACR_MEANGBT,all,6h-18h Time-series
RFC,0.6726811594202898,AREA_ACR_MEANGBT,all,13-24h Time-series
SVM,0.6378668478260869,AREA_ACR_MEANGBT,all,24h Time-series
SVM,0.6269248188405797,AREA_ACR_MEANGBT,all,0-12h Time-series
SVM,0.6185597826086957,AREA_ACR_MEANGBT,all,6h-18h Time-series
SVM,0.6268297101449277,AREA_ACR_MEANGBT,all,13-24h Time-series
