,FLARE_TYPE,COINCIDENCE,MEANJZH_1,MEANJZH_2,MEANJZH_3,MEANJZH_4,MEANJZH_5,MEANJZH_6,MEANJZH_7,MEANJZH_8,MEANJZH_9,MEANJZH_10,MEANJZH_11,MEANJZH_12,MEANJZH_13,MEANJZH_14,MEANJZH_15,MEANJZH_16,MEANJZH_17,MEANJZH_18,MEANJZH_19,MEANJZH_20,MEANJZH_21,MEANJZH_22,MEANJZH_23,MEANJZH_24,MEANJZH_25
116,M,False,-0.0015939,-0.0012656,-0.0013322,-0.0010922,-0.0011908,-0.0011081,-0.00075894,-0.0011376,-0.0013211,-0.0013541,-0.0013583,-0.00078718,-0.00072605,-0.0006068,-0.00037071,-0.00037468,-0.00062559,-0.0010342,-0.00084619,-0.00075273,-0.00091026,-0.0013169,-0.0012923,-0.0015106,-0.0013159
117,M,False,0.00069462,0.00097924,0.0011161,0.0012639,0.00090897,0.00073721,0.0010957,0.001139,0.0009786,0.00098898,0.0011138,0.0012453,0.00083538,0.00067046,0.0013179,0.0012989,0.0012887,0.0011478,0.00099636,0.00067758,0.00038535,0.00034971,0.00016268,0.00045911,0.00052307
118,M,True,-0.0058852,-0.0059835,-0.0054235,-0.0059253,-0.0054117,-0.0071821,-0.005743,-0.0050463,-0.0054293,-0.0050371,-0.0031199,-0.0050917,-0.005694,-0.0056753,-0.0049413,-0.0041355,-0.00526,-0.0050234,-0.0042262,-0.0054851,-0.0048083,-0.0066584,-0.0068087,-0.0072157,-0.0064147
119,M,False,0.0044904,0.0045649,0.0043448,0.0045045,0.004532,0.0046212,0.0051835,0.004498,0.0039765,0.0040132,0.0040845,0.0037192,0.0032278,0.0033111,0.0028774,0.0025505,0.0023557,0.0015544,0.001196,0.0011734,0.00095569,0.00090885,0.001182,0.00083344,0.00048215
120,M,False,-0.0085598,-0.0039278,-0.0088755,-0.0099118,-0.0053303,-0.0055782,-0.0058111,-0.0063688,-0.0066391,-0.0066626,-0.0073387,-0.0080228,-0.007367,-0.0077091,-0.0075753,-0.0094175,-0.010005,-0.010878,-0.008235,-0.0085613,-0.0081366,-0.0090802,-0.0096764,-0.0079805,-0.0067716
121,M,True,0.0050616,0.004367,0.0056502,0.0064522,0.0069756,0.008225,0.0089473,0.0093767,0.0095951,0.010423,0.010207,0.010243,0.0096384,0.0091437,0.012187,0.013254,0.012644,0.012343,0.014525,0.01437,0.01417,0.014981,0.016425,0.016375,0.017172
122,M,False,0.029687,0.03036,0.030937,0.031589,0.02993,0.030523,0.030533,0.031129,0.030037,0.030062,0.029903,0.028354,0.028204,0.027472,0.028385,0.027118,0.025945,0.026566,0.026327,0.027643,0.025625,0.026067,0.026557,0.025147,0.026024
123,M,True,0.0040692,0.0052919,0.0041421,0.0028349,0.0027438,0.0027292,0.0023016,0.0028005,0.0022349,0.0024432,0.0023286,0.0028888,0.0026714,0.0024069,0.0017773,0.0024116,0.0017438,0.0017752,0.0025602,0.0015337,0.0017524,0.0024315,0.0015659,0.00066339,0.0012474
124,M,False,0.0017674,0.0019048,0.0029249,0.0035293,0.0034251,0.0035885,0.0032488,0.0033037,0.0034333,0.0027644,0.0030827,0.0032024,0.0032943,0.0030906,0.0029173,0.0031313,0.0032635,0.0025807,0.0030985,0.002566,0.0025132,0.0029065,0.0025347,0.0027169,0.0022157
125,M,False,0.0022575,0.0033436,0.003662,0.0023608,0.0031355,0.0038678,0.0037128,0.0036483,0.0025425,0.0028788,0.0034081,0.002965,0.0026944,0.0029939,0.0030739,0.002795,0.0034442,0.0035845,0.005181,0.0054721,0.0038573,0.0047872,0.0047214,0.0046497,0.0045187
126,M,True,0.0032755,0.0036322,0.0035463,0.0034327,0.0034206,0.0032216,0.0034747,0.0032141,0.0031928,0.00291,0.0031283,0.0029642,0.0028115,0.0029018,0.003227,0.0028118,0.0026302,0.0028169,0.0025828,0.0027593,0.0027577,0.0022356,0.0025518,0.0028495,0.0028353
127,M,False,0.0028118,0.0026302,0.0028169,0.0025828,0.0027593,0.0027577,0.0022356,0.0025518,0.0028495,0.0028353,0.0032545,0.0036393,0.003325,0.0038277,0.0039544,0.004022,0.0040852,0.0044635,0.0045836,0.0048272,0.0044301,0.0046618,0.0047942,0.0047309,0.0049698
128,M,False,-0.0070898,-0.0071838,-0.0072203,-0.0072909,-0.0071266,-0.0072122,-0.006897,-0.0071608,-0.0065223,-0.0068179,-0.0068551,-0.0069815,-0.0070142,-0.0066651,-0.0066435,-0.006862,-0.0065738,-0.0062034,-0.006267,-0.0063726,-0.0059678,-0.0058158,-0.0057394,-0.0057487,-0.0058318
129,M,False,-0.0062347,-0.0049927,-0.0049747,-0.0061678,-0.0061768,-0.0063216,-0.00621,-0.0061314,-0.0060087,-0.0060145,-0.0057988,-0.0060406,-0.0057397,-0.0055765,-0.0055004,-0.0054741,-0.0052827,-0.0055463,-0.0054929,-0.0057665,-0.0055356,-0.0056625,-0.0053312,-0.0053409,-0.0055533
130,M,False,-0.0096141,-0.010068,-0.010013,-0.0096274,-0.0095993,-0.0098635,-0.009525,-0.0091302,-0.0090061,-0.0086227,-0.0086847,-0.0079959,-0.0082728,-0.0083673,-0.0080809,-0.0080953,-0.0078587,-0.0077174,-0.0078549,-0.0079775,-0.0081206,-0.0087032,-0.0091094,-0.0097083,-0.0098034
131,M,False,-0.00075282,-0.00077926,-0.00016733,-0.00039749,-0.0005097,-0.00062904,-0.0014595,-0.00091001,-0.0010588,-0.0010522,-0.0010948,-0.001422,-0.00061652,1.6376e-05,-0.00014384,-0.00045335,1.3844e-05,0.00023317,0.00063014,8.8336e-05,-0.00015412,0.00014581,-5.2576e-05,-0.00035715,3.5719e-05
132,M,True,-0.013419,-0.010169,-0.014286,-0.010633,-0.011617,-0.011236,-0.011039,-0.011535,-0.011466,-0.010665,-0.012293,-0.011376,-0.016205,-0.01234,-0.012024,-0.014889,-0.01228,-0.012042,-0.011739,-0.018331,-0.010727,-0.013351,-0.011975,-0.015362,-0.0169
133,M,True,-0.019662,-0.020619,-0.020318,-0.021559,-0.021069,-0.021108,-0.021452,-0.022066,-0.021541,-0.02227,-0.021964,-0.022043,-0.021984,-0.021834,-0.021901,-0.022426,-0.022158,-0.022375,-0.022624,-0.022149,-0.022293,-0.022405,-0.022528,-0.023308,-0.022377
134,M,False,-0.020619,-0.020318,-0.021559,-0.021069,-0.021108,-0.021452,-0.022066,-0.021541,-0.02227,-0.021964,-0.022043,-0.021984,-0.021834,-0.021901,-0.022426,-0.022158,-0.022375,-0.022624,-0.022149,-0.022293,-0.022405,-0.022528,-0.023308,-0.022377,-0.022922
135,M,False,-0.022158,-0.022375,-0.022624,-0.022149,-0.022293,-0.022405,-0.022528,-0.023308,-0.022377,-0.022922,-0.024433,-0.024095,-0.024397,-0.024573,-0.024455,-0.025718,-0.026617,-0.026479,-0.026114,-0.025911,-0.024762,-0.025144,-0.024876,-0.024592,-0.025531
136,M,True,-0.024433,-0.024095,-0.024397,-0.024573,-0.024455,-0.025718,-0.026617,-0.026479,-0.026114,-0.025911,-0.024762,-0.025144,-0.024876,-0.024592,-0.025531,-0.024016,-0.023249,-0.023684,-0.025109,-0.024804,-0.024764,-0.024214,-0.023,-0.023539,-0.024935
137,M,False,-0.026617,-0.026479,-0.026114,-0.025911,-0.024762,-0.025144,-0.024876,-0.024592,-0.025531,-0.024016,-0.023249,-0.023684,-0.025109,-0.024804,-0.024764,-0.024214,-0.023,-0.023539,-0.024935,-0.024103,-0.025364,-0.025771,-0.026345,-0.025792,-0.027633
138,M,False,-0.025109,-0.024804,-0.024764,-0.024214,-0.023,-0.023539,-0.024935,-0.024103,-0.025364,-0.025771,-0.026345,-0.025792,-0.027633,-0.027597,-0.027164,-0.026578,-0.028168,-0.027712,-0.027558,-0.026915,-0.026269,-0.025861,-0.025741,-0.025665,-0.025852
139,M,False,-0.026915,-0.026269,-0.025861,-0.025741,-0.025665,-0.025852,-0.024599,-0.025235,-0.02514,-0.025746,-0.025838,-0.02625,-0.027061,-0.026392,-0.026803,-0.026849,-0.026849,-0.026759,-0.027102,-0.027047,-0.026393,-0.026713,-0.026668,-0.026561,-0.026767
140,M,False,-0.026561,-0.026767,-0.026484,-0.026506,-0.027679,-0.027025,-0.027346,-0.027596,-0.026766,-0.027203,-0.028133,-0.028555,-0.028652,-0.028479,-0.028766,-0.029036,-0.028734,-0.028361,-0.027671,-0.027386,-0.026727,-0.026837,-0.026604,-0.026733,-0.027499
141,M,False,-0.031988,-0.032994,-0.032189,-0.032361,-0.033204,-0.032684,-0.033816,-0.03346,-0.032106,-0.032672,-0.032561,-0.031694,-0.033009,-0.032496,-0.031975,-0.032008,-0.031481,-0.031985,-0.032647,-0.032105,-0.031374,-0.031293,-0.030815,-0.030465,-0.030643
142,M,False,-0.027935,-0.028234,-0.028669,-0.02874,-0.028189,-0.028184,-0.027479,-0.027069,-0.026222,-0.025439,-0.024819,-0.024852,-0.024654,-0.024782,-0.024816,-0.025199,-0.025359,-0.02557,-0.026288,-0.02646,-0.026225,-0.026829,-0.026692,-0.027093,-0.027581
143,M,False,-0.014186,-0.013833,-0.01367,-0.01366,-0.013882,-0.01373,-0.013818,-0.013856,-0.014062,-0.014099,-0.01421,-0.014685,-0.014423,-0.014355,-0.014354,-0.014331,-0.01428,-0.01404,-0.013876,-0.01382,-0.013523,-0.013385,-0.013411,-0.013379,-0.013311
144,M,True,0.0042924,0.0041164,0.0038909,0.0038256,0.0038611,0.0045943,0.0049365,0.0052207,0.0041903,0.005853,0.0044363,0.0046595,0.004399,0.0036062,0.0042691,0.0055446,0.0045636,0.0045785,0.0036788,0.0040295,0.0037293,0.0031234,0.0040663,0.0035912,0.003789
145,M,False,-0.0019498,-0.001742,-0.00081604,0.00054983,0.00026317,-0.00065624,-0.00023285,0.0013274,-0.0010443,-0.0016559,-0.0012677,-0.00098274,-0.0023357,-0.0012956,-0.0030323,-0.0046693,-0.0050463,-0.0046853,-0.0045998,-0.0067776,-0.0080934,-0.0048206,-0.0051825,-0.0057302,-0.0062278
146,M,False,-0.0023733,-0.0018808,-0.0027797,-0.0013899,-0.0023666,-0.002383,-0.0023429,-0.0016013,-0.0029102,-0.0028049,-0.0017824,-0.0010185,-0.00042721,-0.0010032,-0.00054201,-0.0011547,-0.0010023,-0.00092832,-0.00073822,-0.00091275,-0.00053404,-0.00015851,-0.00081399,-0.00061501,0.00018069
147,M,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0077389,-0.0035885,0.0024819,0.0076818,0.0031291,0.0002797,0.0027166,0.0035554,0.0010342,0.0030019
148,M,False,0.0060037,0.0061093,0.0063869,0.0065809,0.0073675,0.0076213,0.0070157,0.0068458,0.0067493,0.0066131,0.0065699,0.0067596,0.0060371,0.0055244,0.0055695,0.0057502,0.0051526,0.0049677,0.004992,0.0049814,0.0051056,0.0054829,0.0050934,0.005501,0.0055552
149,M,True,-0.011515,-0.011936,-0.011512,-0.011516,-0.010647,-0.0097612,-0.010189,-0.0098508,-0.0099341,-0.010257,-0.0097589,-0.0095387,-0.0092401,-0.0106,-0.010839,-0.010416,-0.010313,-0.010498,-0.010407,-0.010495,-0.0091545,-0.010355,-0.010203,-0.01065,-0.010841
150,M,True,-0.011313,-0.011746,-0.011237,-0.011016,-0.011252,-0.011432,-0.011115,-0.010591,-0.011711,-0.010243,-0.011053,-0.010158,-0.011602,-0.011521,-0.011689,-0.011887,-0.012521,-0.012394,-0.012742,-0.012716,-0.013243,-0.013881,-0.013264,-0.015289,-0.015117
151,M,False,-0.011711,-0.010243,-0.011053,-0.010158,-0.011602,-0.011521,-0.011689,-0.011887,-0.012521,-0.012394,-0.012742,-0.012716,-0.013243,-0.013881,-0.013264,-0.015289,-0.015117,-0.014577,-0.016529,-0.015579,-0.016122,-0.01713,-0.016225,-0.016392,-0.01811
152,M,False,-0.01993,-0.020744,-0.020832,-0.020986,-0.020717,-0.021822,-0.022136,-0.021786,-0.02168,-0.021196,-0.021816,-0.021307,-0.02119,-0.020395,-0.020117,-0.01942,-0.018635,-0.018391,-0.017731,-0.017894,-0.0171,-0.016903,-0.017101,-0.017385,-0.017041
153,M,False,-0.002448,-0.0040618,-0.0024137,-0.0021588,-0.0020451,-0.002118,-0.0025602,-0.0042772,-0.0044528,-0.0042295,-0.0029666,-0.0031886,-0.0025661,-0.0045093,-0.0029131,-0.0030418,-0.0030765,-0.0028149,-0.0027194,-0.0023871,-0.0022381,-0.0024408,-0.0023737,-0.0024911,-0.0023299
154,M,False,-0.0017251,-0.0018574,-0.0016119,-0.0014332,-0.0012531,-0.0011805,-0.00108,-0.0012078,-0.00052419,-0.00047294,-0.00079203,-0.00014612,-8.4703e-05,-0.00032848,-0.00026263,-0.00011261,-7.074e-05,-0.00019018,-0.00053416,-0.00062592,-0.00046044,-0.00031509,-0.00058381,-0.00052958,-0.00062966
155,M,True,0.0,0.0,0.0,0.0,0.0,6.5543e-05,0.0035204,-0.0038563,0.00059659,-0.0028158,0.0004401,0.0010964,-0.00077561,0.0020281,0.0038685,0.0029068,0.0017364,-0.0050173,0.016544,0.0034869,0.010991,-0.0080547,-0.006579,-0.012406,-0.0091519
156,M,False,-0.0058138,-0.0029274,-0.0083059,-0.010359,-0.0076227,-0.0068466,0.0011628,-0.0035977,-0.0056202,-0.0044436,-0.0087994,-0.0053282,0.00064984,0.0030705,-0.00042651,-0.0022316,-0.0069078,-0.0048643,-0.0036001,0.00021952,-0.0091667,-0.0051377,-0.0034303,-0.0020672,-0.0017828
157,M,False,0.0024328,-0.00032929,-0.00071731,0.0034598,-0.0014005,-0.0009763,-0.00071313,-0.00057213,0.0046689,-0.00047276,0.00093086,-0.0012938,0.0046,0.0042729,0.00453,0.0049137,0.0051736,0.0056309,0.0069738,0.0072815,0.0071756,0.0034994,0.0032684,0.0032909,0.0079116
158,M,False,0.0077561,0.0081132,0.0084449,0.0087354,0.0084232,0.0087586,0.0087624,0.0087104,0.0092848,0.0092946,0.0090852,0.0095301,0.0086781,0.0087076,0.0090568,0.009306,0.0091526,0.0090632,0.0093692,0.0096398,0.0091246,0.0093331,0.0095359,0.01001,0.0099473
159,M,True,-0.0080406,-0.0078309,-0.0072453,-0.0084988,-0.0064625,-0.0068858,-0.005536,-0.0059647,-0.0062173,-0.0071946,-0.008544,-0.0084861,-0.0078411,-0.0070902,-0.0075784,-0.0066817,-0.008006,-0.0069945,-0.0077357,-0.0077044,-0.008465,-0.0080109,-0.0076723,-0.0081252,-0.0089211
160,M,False,-0.0094283,-0.0096781,-0.010039,-0.010328,-0.010117,-0.0099247,-0.0091995,-0.0098838,-0.0096338,-0.012317,-0.01021,-0.010204,-0.01294,-0.01361,-0.011636,-0.011313,-0.011361,-0.01147,-0.011265,-0.010967,-0.011003,-0.013292,-0.013929,-0.013718,-0.013758
161,M,True,-0.0074662,-0.0082511,-0.0080286,-0.0079307,-0.0078853,-0.0079559,-0.0077787,-0.0080782,-0.0080783,-0.0082961,-0.0085773,-0.0087043,-0.0084205,-0.0082139,-0.0082968,-0.008453,-0.0080468,-0.0081681,-0.0082831,-0.0078559,-0.0081107,-0.0082963,-0.008018,-0.0081721,-0.0083434
162,M,False,-0.0081751,-0.0085969,-0.008869,-0.0092591,-0.0087702,-0.0089931,-0.0089605,-0.008786,-0.0089943,-0.0086209,-0.0091631,-0.0084333,-0.0085355,-0.0081337,-0.0080681,-0.0078845,-0.0082644,-0.0077583,-0.0075809,-0.0075146,-0.0070443,-0.0075343,-0.0076064,-0.0073358,-0.0075172
163,M,True,-0.010316,-0.010714,-0.011182,-0.010934,-0.011176,-0.010123,-0.010497,-0.0098976,-0.008555,-0.0091583,-0.0086436,-0.0074476,-0.0078992,-0.0079526,-0.0079145,-0.0071082,-0.0063598,-0.0069815,-0.0061929,-0.0063377,-0.0069932,-0.0073358,-0.0079256,-0.0078244,-0.0078353
164,M,False,-0.0082843,-0.0073957,-0.0076565,-0.007721,-0.0078419,-0.0083944,-0.0078773,-0.0080737,-0.0076053,-0.0077343,-0.0075829,-0.0072518,-0.0079511,-0.0079058,-0.0078964,-0.0076857,-0.0075764,-0.0075318,-0.0073644,-0.007159,-0.007893,-0.0080018,-0.007502,-0.0070436,-0.0072838
165,M,True,-0.0060378,-0.0062093,-0.0060332,-0.0062487,-0.0066614,-0.0066306,-0.0060399,-0.006868,-0.0073783,-0.0070575,-0.0071033,-0.0073617,-0.0083332,-0.0086671,-0.0085854,-0.0091161,-0.0097301,-0.0097154,-0.0098395,-0.0095937,-0.0092883,-0.0095789,-0.0094124,-0.0090457,-0.0090051
166,M,False,-0.0097827,-0.010277,-0.010159,-0.01082,-0.010557,-0.0099106,-0.010217,-0.010146,-0.010074,-0.0096166,-0.0093218,-0.0087972,-0.0092521,-0.0092961,-0.009144,-0.0093745,-0.0094283,-0.0096845,-0.010055,-0.010196,-0.010517,-0.010138,-0.0098198,-0.010427,-0.010025
167,M,False,-0.010196,-0.010517,-0.010138,-0.0098198,-0.010427,-0.010025,-0.0096692,-0.0097372,-0.0093278,-0.0097895,-0.010054,-0.0099958,-0.010069,-0.0093302,-0.008804,-0.0092051,-0.0099767,-0.0097135,-0.010004,-0.009931,-0.0098958,-0.01009,-0.010028,-0.010338,-0.0098181
168,M,True,-0.003753,-0.0038067,-0.0036412,-0.0038727,-0.0036656,-0.0034819,-0.0041952,-0.0034813,-0.0044648,-0.0042768,-0.0038665,-0.0051144,-0.0040845,-0.0041907,-0.004533,-0.0048848,-0.0047771,-0.0046908,-0.0035084,-0.0032175,-0.0039292,-0.0049083,-0.0050003,-0.0042774,-0.004472
169,M,True,-0.0048476,-0.005288,-0.0048569,-0.0047676,-0.0054578,-0.0061009,-0.0056695,-0.004897,-0.0052485,-0.0061978,-0.0064837,-0.0064737,-0.0068405,-0.007036,-0.0065118,-0.0063702,-0.0063054,-0.0067971,-0.0061247,-0.0063734,-0.007045,-0.0072555,-0.0068456,-0.0073492,-0.0073529
