,FLARE_TYPE,COINCIDENCE,g_s_1,g_s_2,g_s_3,g_s_4,g_s_5,g_s_6,g_s_7,g_s_8,g_s_9,g_s_10,g_s_11,g_s_12,g_s_13,g_s_14,g_s_15,g_s_16,g_s_17,g_s_18,g_s_19,g_s_20,g_s_21,g_s_22,g_s_23,g_s_24,g_s_25
1275,B,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1276,B,True,318.1,315.2,318.04,323.51,335.93,322.56,310.47,298.11,308.96,317.27,317.42,318.82,303.34,328.73,313.19,310.53,314.23,0.0,293.9,603.66,603.86,329.07,311.89,312.78,318.0
1277,B,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1278,B,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1279,B,False,0.0,0.0,0.0,0.0,224.78,0.0,228.18,0.0,486.74,517.78,1109.7,573.47,647.63,934.65,685.48,795.99,818.95,854.03,874.66,892.62,870.04,895.88,909.21,930.36,1031.2
1280,B,False,5655.9,5155.5,5583.8,4623.1,4455.0,5013.9,5212.0,5247.2,5311.4,5211.3,5361.1,4841.9,5340.3,4860.6,4879.5,4521.8,4075.3,4139.9,4646.6,5115.8,5115.7,4824.2,4883.3,4919.5,4864.7
1281,B,True,513.45,218.01,298.55,206.19,125.75,135.07,0.0,0.0,0.0,0.0,0.0,66.358,0.0,0.0,0.0,134.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,192.6,0.0
1282,B,False,150.65,157.91,157.07,436.21,150.21,153.1,158.2,165.88,157.43,159.0,159.27,699.9,418.08,417.56,409.77,435.35,446.82,419.91,414.76,418.25,416.9,409.83,407.78,409.59,389.48
1283,B,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1284,B,False,175.83,176.92,92.029,108.79,108.68,97.884,91.947,91.098,101.86,99.84,93.728,100.88,98.024,119.66,115.88,107.77,97.365,115.96,100.59,118.29,135.7,137.57,134.68,127.83,135.22
1285,B,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1286,B,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.522,23.653,0.0,0.0,110.53,139.2,139.89,146.87,271.52,255.74,220.06,223.88,294.1,310.52,282.92,356.4,304.21,353.26
1287,B,False,3083.8,2867.2,3069.5,2871.7,2210.8,2933.5,2908.0,2286.3,2360.7,2338.3,2586.6,2577.7,2543.6,2514.2,1704.3,2443.9,2246.0,1664.6,1644.2,1780.3,2039.4,2133.6,2303.8,1885.0,2133.1
1288,B,False,3933.5,3451.9,3774.1,3057.4,4666.7,4555.1,5019.4,4859.0,5501.2,5852.7,5242.6,6188.6,5340.0,5385.0,5199.1,5424.6,5344.0,6141.5,6112.0,5382.8,5699.7,6130.9,8169.9,7664.0,6269.8
1289,B,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1290,B,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1291,B,True,272.83,267.38,280.38,279.76,334.96,307.32,304.05,259.47,226.06,275.96,275.43,259.47,243.0,257.17,249.03,260.62,257.72,266.06,521.19,518.53,259.19,457.32,489.8,533.25,700.23
1292,B,False,5790.6,7552.6,868.42,2272.1,5091.8,2188.4,5187.3,3143.7,2458.2,3426.1,3146.8,6361.4,9832.4,12581.0,7510.2,14043.0,4244.2,7846.2,5371.4,8746.8,4686.7,7882.0,2712.9,3337.5,827.9
1293,B,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1294,B,False,72.156,65.858,74.433,81.526,77.707,65.307,62.275,67.29,65.345,58.327,71.148,128.46,144.07,155.24,138.14,125.2,119.17,110.6,162.1,134.97,129.96,114.11,86.627,155.05,152.59
1295,B,False,88.219,77.301,76.847,59.542,45.737,56.39,68.128,94.093,91.985,94.277,91.531,89.805,95.167,100.92,99.401,101.32,107.95,115.09,114.0,127.29,122.77,126.24,239.85,261.48,399.48
1296,B,False,593.82,589.24,566.68,577.64,540.49,538.27,570.54,587.2,590.51,565.02,564.23,537.61,607.74,659.71,632.32,716.36,540.5,555.86,516.39,510.02,424.32,516.37,499.63,378.91,390.05
1297,B,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1298,B,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1299,B,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1300,B,False,537.51,546.02,569.99,562.3,553.58,549.95,573.92,564.23,816.68,970.76,979.89,999.5,989.56,959.95,1411.5,888.87,1081.1,1055.8,797.96,817.58,829.98,891.85,1334.4,932.28,925.11
1301,B,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1302,B,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1303,B,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1304,B,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1305,B,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1306,B,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1307,B,False,0.0,257.86,262.04,283.2,273.09,283.54,278.31,280.43,0.0,0.0,266.64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1308,B,False,26.855,26.98,25.955,25.01,24.424,22.977,23.804,25.067,22.089,35.434,35.071,14.902,14.163,10.507,10.065,11.345,10.898,9.111,0.0,7.4774,7.3998,11.061,11.061,8.1734,9.4404
1309,B,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1310,B,True,144.16,161.53,159.82,0.0,134.31,237.43,215.39,132.08,75.223,73.68,71.879,226.16,236.17,237.8,231.81,274.7,174.85,181.47,167.98,137.7,143.74,81.811,75.639,85.296,102.68
1311,B,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,215.1,212.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1312,B,True,113.98,111.81,136.36,143.41,151.29,140.03,145.77,144.54,147.38,493.63,503.92,465.55,473.48,479.83,616.54,806.57,849.05,891.23,903.56,1043.4,833.7,833.6,683.36,832.55,779.98
1313,B,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1314,B,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1315,B,False,931.1,901.14,782.73,586.66,567.77,697.59,693.35,618.33,811.28,683.21,981.82,654.46,690.74,1097.7,268.84,281.06,291.37,298.38,636.94,587.76,632.64,633.09,540.71,537.69,468.78
1316,B,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1317,B,False,1025.7,775.43,749.56,766.37,780.88,720.68,840.23,761.23,809.27,843.84,533.04,521.04,507.07,711.73,708.25,680.69,701.16,740.84,797.06,783.24,855.78,518.74,816.07,498.71,267.52
1318,B,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1319,B,False,352.7,334.55,321.57,625.03,783.91,460.97,462.43,573.69,705.5,417.06,539.42,664.66,526.77,405.29,282.67,389.59,518.75,408.05,387.55,402.12,399.98,376.97,348.11,438.79,342.24
1320,B,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1321,B,False,13088.0,13487.0,13237.0,16499.0,15945.0,15831.0,15639.0,16032.0,15506.0,15802.0,15500.0,11894.0,11531.0,12058.0,11550.0,11503.0,11323.0,10665.0,10628.0,10383.0,10347.0,10328.0,10131.0,10198.0,10022.0
1322,B,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.655,28.223,0.0
1323,B,False,4641.0,5117.7,4586.9,6755.9,6118.8,7630.2,6559.7,7249.5,7697.1,5726.7,7194.3,7429.3,7366.4,6000.0,7303.6,8373.6,8657.8,8215.6,7323.4,4671.5,6407.9,6537.5,6322.1,6677.5,6688.9
1324,B,False,4302.2,4155.0,4087.5,4058.8,4131.2,4192.3,4281.7,4322.5,4427.5,4447.4,4365.9,4435.7,4428.6,4628.5,4628.7,4651.0,4764.6,4547.6,5474.8,4880.1,4905.7,4896.8,4910.6,5074.2,5376.0
1325,B,False,2142.1,1279.9,1091.4,1125.1,898.29,677.97,1322.2,777.58,566.03,1018.9,1352.3,1347.1,1179.5,1350.7,1469.2,975.79,1431.1,832.03,965.14,997.08,982.71,957.94,815.76,796.04,800.68
1326,B,False,0.0,0.0,63.154,0.0,0.0,0.0,0.0,0.0,11.478,0.0,0.0,0.0,0.0,0.0,0.0,124.73,0.0,425.71,129.35,2523.5,118.03,0.0,101.95,290.9,731.06
1327,B,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1328,B,False,6572.3,6514.9,6505.9,6465.8,6498.4,6618.1,6420.9,7078.1,6425.2,6478.4,6481.7,6451.8,6320.6,6205.6,6445.1,6399.7,6240.2,5931.6,5792.4,5760.8,5564.0,5534.1,5529.1,5385.4,5305.1
1329,B,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1330,B,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1331,B,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1332,B,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1333,B,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1334,B,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1335,B,False,495.65,569.58,483.66,567.37,482.44,601.39,612.57,569.19,551.97,986.66,989.56,453.03,463.96,449.88,433.72,463.44,438.69,997.64,467.24,430.44,392.82,455.02,926.71,891.7,1099.6
1336,B,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1337,B,False,482.94,495.04,475.09,471.13,466.94,440.52,444.26,671.39,465.14,440.44,459.26,478.56,479.76,453.6,433.51,425.2,409.29,396.15,403.14,410.18,431.2,421.89,436.0,436.36,427.05
1338,B,False,122.77,126.24,239.85,261.48,399.48,438.38,465.43,466.49,551.8,467.52,546.84,514.57,566.4,784.47,931.66,969.92,1267.6,1137.7,971.94,1169.9,1312.5,975.17,1136.1,1053.7,1060.6
1339,B,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1340,B,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1341,B,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1342,B,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1343,B,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1344,B,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1345,B,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1346,B,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1347,B,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1348,B,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1349,B,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1350,B,False,1324.5,1321.0,1892.3,1611.9,1617.5,1457.3,1594.4,1420.2,1430.3,1488.5,1488.7,1516.4,1394.1,1434.4,1389.2,1327.6,1277.5,1309.9,1156.9,1087.2,1199.7,1258.8,1296.5,1409.0,1242.1
1351,B,False,806.36,709.72,702.78,733.97,798.13,717.2,666.26,785.84,758.7,743.9,661.17,806.01,674.23,766.57,795.95,739.17,814.14,803.11,806.12,611.05,1005.7,572.35,654.15,651.09,670.94
1352,B,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1353,B,False,88.328,78.886,79.497,80.224,79.645,82.551,74.049,74.966,75.88,79.136,76.228,81.173,78.947,75.616,90.838,93.055,89.478,87.76,93.961,96.101,103.4,100.67,92.091,90.905,95.437
1354,B,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1355,B,True,1436.6,1373.5,1291.1,1273.9,1311.7,1375.6,1349.1,1331.0,1308.4,1326.7,1299.3,1310.9,1298.7,1356.6,1306.5,1324.1,1299.8,1339.4,1333.3,1357.8,1339.5,1310.6,1308.4,1324.2,1327.1
1356,B,False,3130.6,3074.1,3065.5,2704.3,2411.4,3001.6,2011.9,2608.5,2755.6,3274.8,2372.6,2753.6,2558.0,1868.6,1262.3,1652.5,1267.0,1214.9,1612.8,1413.7,1387.8,1466.4,1314.2,1356.6,1501.0
1357,B,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1358,B,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1359,B,False,1213.7,1228.8,1266.9,985.49,1207.8,1172.5,982.95,1234.8,1005.9,1215.8,1444.4,1021.8,1043.8,1547.6,1302.6,2166.4,1312.6,2131.8,2036.7,1998.4,1649.9,2016.6,1502.0,1354.7,1317.9
1360,B,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1361,B,False,2891.4,564.15,2947.0,1442.4,3244.9,2098.9,6411.7,7480.2,7496.9,8379.1,1563.5,5790.8,0.0,3317.2,2538.6,6192.9,5138.8,4479.4,1170.0,16069.0,2217.2,7222.4,7791.9,5898.2,8078.4
1362,B,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1363,B,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1364,B,False,7843.5,6731.5,5421.5,5416.6,6638.9,8129.7,8170.0,8003.9,7457.2,7092.2,7060.9,7383.8,8051.0,7370.0,7029.3,8478.8,7089.0,6996.9,9282.5,8395.3,8379.3,7786.3,8047.7,8429.6,7967.3
1365,B,False,1836.9,1819.6,1829.3,1899.7,1937.8,1988.4,2008.9,1968.9,2049.6,2006.6,2986.6,2456.9,2433.4,2314.7,2863.4,3219.7,3194.1,3528.3,2802.8,2763.0,2757.5,3743.4,3886.4,3785.0,4815.5
1366,B,False,310.53,314.23,0.0,293.9,603.66,603.86,329.07,311.89,312.78,318.0,329.05,319.75,320.03,312.57,312.9,314.45,316.78,315.78,320.89,325.94,322.91,336.12,342.22,660.33,327.3
1367,B,False,1307.9,1320.1,662.53,659.79,1948.7,655.98,0.0,647.79,0.0,655.79,1302.2,1349.8,659.01,1284.0,1285.3,1296.2,1267.0,1278.0,636.31,631.67,1282.3,1280.2,1274.9,1309.0,1299.0
1368,B,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1369,B,True,73.357,0.0,0.0,73.678,72.182,0.0,147.71,75.127,0.0,0.0,0.0,0.0,0.0,65.51,69.655,0.0,0.0,57.092,64.598,67.965,63.265,66.785,65.474,63.723,61.208
1370,B,False,560.01,270.52,253.71,226.94,232.05,238.93,577.6,584.64,223.71,513.06,475.45,497.93,479.56,500.15,525.28,496.15,510.61,507.62,501.75,465.5,455.2,449.25,484.14,459.27,466.96
1371,B,False,4939.6,4124.9,6336.5,6258.9,6765.2,6669.1,9095.2,7866.9,9416.0,9844.0,9095.2,9894.8,10017.0,10085.0,9246.4,8072.6,9356.0,8195.2,8106.4,9080.6,8132.8,6998.2,6966.5,6846.8,8346.0
1372,B,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1373,B,False,0.0,0.0,0.0,0.0,0.0,3510.6,3433.5,0.0,0.0,3372.9,0.0,3326.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3209.6,3282.4,3212.2
1374,B,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1375,B,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1376,B,True,103.06,98.22,102.94,106.01,101.33,98.426,93.768,82.574,86.309,84.411,85.411,82.429,62.503,64.447,62.641,68.59,68.55,63.683,68.799,67.866,58.66,57.438,54.294,57.935,49.938
1377,B,False,3728.0,3739.3,3595.5,3546.7,3545.0,3514.9,3515.4,3587.8,3684.5,3565.5,3434.9,3422.8,3447.5,3191.0,3362.1,3380.4,3568.9,3380.5,3390.7,3406.8,3450.4,3269.2,3220.9,3283.9,3276.6
1378,B,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1379,B,False,3195.4,3255.5,3419.9,3682.7,3651.2,3730.2,3166.5,3671.0,3557.2,4112.4,4457.9,4615.5,5127.7,4178.4,4472.3,4289.5,4753.1,4893.9,5163.0,5386.9,5326.8,5989.7,5097.1,4876.5,5715.2
1380,B,False,407.72,432.27,432.08,429.36,400.38,222.84,270.57,267.8,261.57,276.0,264.08,232.89,227.97,228.77,225.98,203.09,190.12,272.29,279.25,245.73,236.7,114.58,0.0,0.0,197.75
1381,B,False,0.0,0.0,0.0,0.0,0.0,0.0,6.2582,22.722,21.577,19.936,0.0,8.9133,21.185,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.743,27.198,31.234,29.894
1382,B,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1383,B,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,93.969,0.0,0.0,95.102,0.0,0.0,0.0
1384,B,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1385,B,False,176.06,174.39,189.37,178.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1386,B,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.046,30.908,22.214
1387,B,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1388,B,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3333.2,3313.7,0.0,0.0,0.0
1389,B,False,0.0,0.0,0.0,12.792,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1390,B,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,530.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1391,B,False,341.68,357.22,421.49,439.59,472.36,442.82,387.96,400.69,296.73,470.5,364.21,330.99,188.89,319.96,329.14,327.29,344.83,333.58,308.0,120.71,162.66,159.71,176.19,184.23,142.41
1392,B,False,149.73,111.49,147.82,149.63,149.5,141.34,128.32,101.66,97.074,139.42,129.79,87.133,114.26,93.518,116.41,96.195,90.231,58.742,82.669,83.517,90.752,82.425,51.56,53.892,79.476
1393,B,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1394,B,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,124.73,125.86,141.8,137.82,139.8,99.671,85.008,76.683,0.0,77.395,79.494,77.423,95.808
1395,B,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1396,B,False,15144.0,14932.0,19482.0,37869.0,26628.0,61207.0,38500.0,45817.0,57131.0,43660.0,37449.0,34147.0,40059.0,33875.0,36140.0,44631.0,29867.0,35229.0,30998.0,22023.0,28414.0,35225.0,49976.0,71012.0,27830.0
1397,B,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1398,B,False,8551.6,5781.8,4430.9,4279.2,5410.9,5979.8,4973.3,4383.8,4826.5,4309.1,4311.1,4144.4,4192.5,4353.9,3377.6,3879.2,3757.9,4215.9,4997.8,3938.5,3662.0,4510.2,4101.6,3864.2,3950.4
