,FLARE_TYPE,COINCIDENCE,MEANPOT_1,MEANPOT_2,MEANPOT_3,MEANPOT_4,MEANPOT_5,MEANPOT_6,MEANPOT_7,MEANPOT_8,MEANPOT_9,MEANPOT_10,MEANPOT_11,MEANPOT_12,MEANPOT_13,MEANPOT_14,MEANPOT_15,MEANPOT_16,MEANPOT_17,MEANPOT_18,MEANPOT_19,MEANPOT_20,MEANPOT_21,MEANPOT_22,MEANPOT_23,MEANPOT_24,MEANPOT_25,MEANPOT_26,MEANPOT_27,MEANPOT_28,MEANPOT_29,MEANPOT_30,MEANPOT_31,MEANPOT_32,MEANPOT_33,MEANPOT_34,MEANPOT_35,MEANPOT_36,MEANPOT_37,MEANPOT_38,MEANPOT_39,MEANPOT_40,MEANPOT_41,MEANPOT_42,MEANPOT_43,MEANPOT_44,MEANPOT_45,MEANPOT_46,MEANPOT_47,MEANPOT_48,MEANPOT_49,MEANPOT_50,MEANPOT_51,MEANPOT_52,MEANPOT_53,MEANPOT_54,MEANPOT_55,MEANPOT_56,MEANPOT_57,MEANPOT_58,MEANPOT_59,MEANPOT_60,MEANPOT_61,MEANPOT_62,MEANPOT_63,MEANPOT_64,MEANPOT_65,MEANPOT_66,MEANPOT_67,MEANPOT_68,MEANPOT_69,MEANPOT_70,MEANPOT_71,MEANPOT_72,MEANPOT_73,MEANPOT_74,MEANPOT_75,MEANPOT_76,MEANPOT_77,MEANPOT_78,MEANPOT_79,MEANPOT_80,MEANPOT_81,MEANPOT_82,MEANPOT_83,MEANPOT_84,MEANPOT_85,MEANPOT_86,MEANPOT_87,MEANPOT_88,MEANPOT_89,MEANPOT_90,MEANPOT_91,MEANPOT_92,MEANPOT_93,MEANPOT_94,MEANPOT_95,MEANPOT_96,MEANPOT_97,MEANPOT_98,MEANPOT_99,MEANPOT_100,MEANPOT_101,MEANPOT_102,MEANPOT_103,MEANPOT_104,MEANPOT_105,MEANPOT_106,MEANPOT_107,MEANPOT_108,MEANPOT_109,MEANPOT_110
319,M,False,8856.4,8873.8,8878.0,8917.5,8301.0,8264.0,8144.8,7997.1,8139.4,8062.1,8028.4,7812.9,7610.9,7456.5,7386.8,7342.8,7218.8,7174.8,7264.3,6913.3,6861.7,6770.4,6735.9,6834.9,6871.2,6908.5,6893.8,6958.0,7050.3,7020.4,6832.7,7006.5,6818.4,7039.6,6921.3,6974.4,6956.1,7046.8,6942.8,6845.0,6620.8,6643.2,6399.1,6378.6,6265.8,6147.4,6034.3,6096.5,6074.4,5909.4,5890.1,5833.4,5887.1,5941.7,6076.3,6254.1,6318.4,6370.3,6482.9,6606.7,6621.8,6658.6,6330.7,6626.5,6530.9,6514.8,6495.4,6244.0,6462.2,6409.5,6279.9,6302.8,6318.9,6436.9,5976.3,5941.3,5964.4,6013.4,5892.8,5955.8,5903.9,5949.3,5872.8,5894.9,5807.8,5850.8,5937.5,5836.5,5776.5,5664.4,5571.9,5516.5,5445.5,5328.4,5202.2,5261.5,5307.2,5327.1,5354.9,5405.7,5448.1,5521.7,5628.1,5697.5,5926.2,6057.4,6100.8,6155.1,6131.0,6213.4
320,M,False,10888.0,11931.0,11776.0,11253.0,11125.0,11046.0,11221.0,12069.0,11973.0,11886.0,11947.0,11995.0,11935.0,12032.0,11953.0,11019.0,10887.0,11758.0,10851.0,10618.0,10683.0,10684.0,10697.0,10703.0,10723.0,10690.0,11293.0,10400.0,10494.0,10365.0,10354.0,10289.0,10308.0,10253.0,10256.0,10117.0,10183.0,10197.0,10155.0,10084.0,10110.0,9807.7,10054.0,9787.4,10178.0,10049.0,9943.9,9827.9,9992.9,10095.0,10039.0,9987.6,10006.0,9873.0,10022.0,9701.8,9729.5,9461.0,9320.6,9324.0,9181.8,9086.9,9142.6,8788.4,8795.8,8703.3,8681.7,8655.3,8527.7,8565.2,8568.9,8495.1,8517.4,8540.7,8366.0,8475.2,8310.6,8373.9,8148.2,8189.5,8215.1,8194.4,8131.7,8147.0,8150.5,8112.9,8103.2,8018.6,8066.9,7987.2,8012.1,8015.2,8024.0,8048.6,8169.6,8142.3,8213.7,8248.4,8321.0,8332.9,8423.8,8421.8,8348.8,8367.5,8292.1,8177.5,8046.4,7911.3,7887.7,7839.4
321,M,True,2492.7,2454.8,2416.5,2475.3,2433.6,2382.2,2470.9,2503.9,2567.8,2684.8,2701.2,2794.6,2908.9,2850.7,2901.3,2894.4,2982.8,2942.6,2948.2,3034.4,2958.3,3093.5,3076.2,3144.8,3101.8,3290.5,3269.8,3451.4,3399.9,3738.7,3835.5,4299.6,4386.2,4094.5,4632.0,4522.6,4684.6,4707.8,4567.5,4556.5,4742.0,4679.6,4463.0,4334.2,4439.6,4255.3,4473.3,4434.0,4834.4,4465.1,4827.5,4586.0,4537.7,4151.0,4867.5,4690.2,4737.0,4994.7,4982.2,4879.2,5165.5,4899.4,5067.6,5129.5,5262.0,5303.6,5152.5,5538.9,5455.4,6008.1,6341.8,6232.8,6404.6,6088.4,6162.2,6139.0,6313.6,6071.9,6522.2,6455.3,6596.3,7854.2,7284.1,7644.7,7363.3,7550.4,6611.3,6536.1,6923.6,7336.0,7013.6,6731.9,7204.2,7127.2,7252.6,8070.2,8007.0,8200.0,8601.4,8509.4,7670.9,8762.1,8683.9,7565.6,8436.5,8969.4,8646.2,8969.8,8413.9,8944.2
322,M,True,3144.8,3101.8,3290.5,3269.8,3451.4,3399.9,3738.7,3835.5,4299.6,4386.2,4094.5,4632.0,4522.6,4684.6,4707.8,4567.5,4556.5,4742.0,4679.6,4463.0,4334.2,4439.6,4255.3,4473.3,4434.0,4834.4,4465.1,4827.5,4586.0,4537.7,4151.0,4867.5,4690.2,4737.0,4994.7,4982.2,4879.2,5165.5,4899.4,5067.6,5129.5,5262.0,5303.6,5152.5,5538.9,5455.4,6008.1,6341.8,6232.8,6404.6,6088.4,6162.2,6139.0,6313.6,6071.9,6522.2,6455.3,6596.3,7854.2,7284.1,7644.7,7363.3,7550.4,6611.3,6536.1,6923.6,7336.0,7013.6,6731.9,7204.2,7127.2,7252.6,8070.2,8007.0,8200.0,8601.4,8509.4,7670.9,8762.1,8683.9,7565.6,8436.5,8969.4,8646.2,8969.8,8413.9,8944.2,8306.9,9589.4,9433.7,9579.6,9625.5,8590.5,9951.1,9506.5,9402.3,9838.3,9791.0,9934.3,10006.0,10162.0,10276.0,10227.0,9801.9,9841.3,9690.9,9517.5,10427.0,10359.0,10985.0
323,M,False,4679.6,4463.0,4334.2,4439.6,4255.3,4473.3,4434.0,4834.4,4465.1,4827.5,4586.0,4537.7,4151.0,4867.5,4690.2,4737.0,4994.7,4982.2,4879.2,5165.5,4899.4,5067.6,5129.5,5262.0,5303.6,5152.5,5538.9,5455.4,6008.1,6341.8,6232.8,6404.6,6088.4,6162.2,6139.0,6313.6,6071.9,6522.2,6455.3,6596.3,7854.2,7284.1,7644.7,7363.3,7550.4,6611.3,6536.1,6923.6,7336.0,7013.6,6731.9,7204.2,7127.2,7252.6,8070.2,8007.0,8200.0,8601.4,8509.4,7670.9,8762.1,8683.9,7565.6,8436.5,8969.4,8646.2,8969.8,8413.9,8944.2,8306.9,9589.4,9433.7,9579.6,9625.5,8590.5,9951.1,9506.5,9402.3,9838.3,9791.0,9934.3,10006.0,10162.0,10276.0,10227.0,9801.9,9841.3,9690.9,9517.5,10427.0,10359.0,10985.0,10830.0,10885.0,11167.0,11010.0,11087.0,11041.0,10241.0,10132.0,10089.0,9674.7,9282.1,10247.0,8846.5,10359.0,10420.0,9360.9,9466.6,9555.2
324,M,False,4465.1,4827.5,4586.0,4537.7,4151.0,4867.5,4690.2,4737.0,4994.7,4982.2,4879.2,5165.5,4899.4,5067.6,5129.5,5262.0,5303.6,5152.5,5538.9,5455.4,6008.1,6341.8,6232.8,6404.6,6088.4,6162.2,6139.0,6313.6,6071.9,6522.2,6455.3,6596.3,7854.2,7284.1,7644.7,7363.3,7550.4,6611.3,6536.1,6923.6,7336.0,7013.6,6731.9,7204.2,7127.2,7252.6,8070.2,8007.0,8200.0,8601.4,8509.4,7670.9,8762.1,8683.9,7565.6,8436.5,8969.4,8646.2,8969.8,8413.9,8944.2,8306.9,9589.4,9433.7,9579.6,9625.5,8590.5,9951.1,9506.5,9402.3,9838.3,9791.0,9934.3,10006.0,10162.0,10276.0,10227.0,9801.9,9841.3,9690.9,9517.5,10427.0,10359.0,10985.0,10830.0,10885.0,11167.0,11010.0,11087.0,11041.0,10241.0,10132.0,10089.0,9674.7,9282.1,10247.0,8846.5,10359.0,10420.0,9360.9,9466.6,9555.2,7893.1,7858.8,8439.0,7487.3,7807.2,7701.7,7324.9,7049.0
325,M,False,6404.6,6088.4,6162.2,6139.0,6313.6,6071.9,6522.2,6455.3,6596.3,7854.2,7284.1,7644.7,7363.3,7550.4,6611.3,6536.1,6923.6,7336.0,7013.6,6731.9,7204.2,7127.2,7252.6,8070.2,8007.0,8200.0,8601.4,8509.4,7670.9,8762.1,8683.9,7565.6,8436.5,8969.4,8646.2,8969.8,8413.9,8944.2,8306.9,9589.4,9433.7,9579.6,9625.5,8590.5,9951.1,9506.5,9402.3,9838.3,9791.0,9934.3,10006.0,10162.0,10276.0,10227.0,9801.9,9841.3,9690.9,9517.5,10427.0,10359.0,10985.0,10830.0,10885.0,11167.0,11010.0,11087.0,11041.0,10241.0,10132.0,10089.0,9674.7,9282.1,10247.0,8846.5,10359.0,10420.0,9360.9,9466.6,9555.2,7893.1,7858.8,8439.0,7487.3,7807.2,7701.7,7324.9,7049.0,7155.5,6879.4,7241.8,6651.3,6558.1,6546.8,6636.4,7347.6,6857.9,7285.7,7613.8,6711.1,6841.3,7044.3,7631.5,6573.3,6498.6,6668.3,7410.1,6573.0,6698.4,6703.2,6461.1
326,M,True,7834.2,7769.6,7721.3,7688.3,7668.0,7707.6,7791.6,7766.4,7767.1,7887.6,7884.2,7920.7,8042.3,8122.1,8281.2,8447.7,8609.7,8848.6,8842.9,8924.2,8920.6,8877.1,8649.5,8593.7,8487.9,8323.4,8154.4,7976.9,7915.0,7809.9,7815.5,7838.5,7871.3,7899.0,7961.2,7930.1,7902.6,8000.3,8046.2,8046.8,8138.8,8216.0,8173.6,8240.2,8284.9,8357.6,8417.0,8394.3,8425.7,8439.5,8454.5,8424.6,8442.7,8409.7,8410.9,8359.7,8314.8,8227.1,8324.8,8297.9,8238.9,8282.6,8224.9,8142.6,8118.0,8095.0,8113.0,8090.4,8092.7,8167.0,8138.0,8083.6,8127.8,8149.8,8328.3,8551.5,8757.9,8907.6,9092.8,9233.4,9268.7,9339.6,9385.2,8940.7,8941.7,8934.8,8948.1,8834.8,8781.7,8695.0,8612.2,8546.2,8425.5,8457.6,8378.9,8188.2,8146.2,8109.7,8036.0,8048.5,8079.9,8031.1,8048.2,8078.9,8092.2,8020.9,7983.7,7955.1,7909.9,7948.1
327,M,False,8281.2,8447.7,8609.7,8848.6,8842.9,8924.2,8920.6,8877.1,8649.5,8593.7,8487.9,8323.4,8154.4,7976.9,7915.0,7809.9,7815.5,7838.5,7871.3,7899.0,7961.2,7930.1,7902.6,8000.3,8046.2,8046.8,8138.8,8216.0,8173.6,8240.2,8284.9,8357.6,8417.0,8394.3,8425.7,8439.5,8454.5,8424.6,8442.7,8409.7,8410.9,8359.7,8314.8,8227.1,8324.8,8297.9,8238.9,8282.6,8224.9,8142.6,8118.0,8095.0,8113.0,8090.4,8092.7,8167.0,8138.0,8083.6,8127.8,8149.8,8328.3,8551.5,8757.9,8907.6,9092.8,9233.4,9268.7,9339.6,9385.2,8940.7,8941.7,8934.8,8948.1,8834.8,8781.7,8695.0,8612.2,8546.2,8425.5,8457.6,8378.9,8188.2,8146.2,8109.7,8036.0,8048.5,8079.9,8031.1,8048.2,8078.9,8092.2,8020.9,7983.7,7955.1,7909.9,7948.1,7994.6,7971.7,8091.4,8148.7,8165.6,8118.1,8084.5,8073.6,8105.6,8193.2,8123.4,8169.0,8250.4,8228.9
328,M,True,3897.8,3882.1,3780.5,3682.8,3729.3,3815.4,3858.8,3917.5,3985.5,4093.7,4098.3,4237.7,4231.1,4311.2,4390.8,4481.2,4565.5,4521.1,4558.9,4594.7,4717.5,4698.6,4802.2,4696.0,4740.7,4638.5,4617.7,4671.7,4648.6,4628.1,4627.0,4606.2,4703.9,4649.0,4653.8,4668.0,4641.5,4613.8,4632.0,4618.1,4611.7,4704.1,4619.7,4585.8,4644.6,4608.7,4545.3,4491.5,4469.0,4496.2,4414.6,4470.7,4466.8,4435.8,4426.1,4568.8,4624.9,4617.4,4864.0,4710.7,4913.4,4717.5,4810.9,4804.5,4970.2,5039.9,5031.9,5079.3,5040.9,5041.1,5100.1,5255.6,4926.6,4968.7,4753.9,4865.3,4850.4,4904.2,5035.7,4799.4,4871.3,4842.1,4879.6,4842.7,5097.6,5099.7,4972.8,4941.0,4920.9,5040.3,5003.6,5169.0,4912.1,4990.8,4982.0,5039.1,5061.7,4978.7,4974.7,4905.8,4994.3,5060.3,5125.3,5070.9,5084.6,5169.2,5191.1,5083.6,5140.2,5195.9
329,M,False,4941.0,4920.9,5040.3,5003.6,5169.0,4912.1,4990.8,4982.0,5039.1,5061.7,4978.7,4974.7,4905.8,4994.3,5060.3,5125.3,5070.9,5084.6,5169.2,5191.1,5083.6,5140.2,5195.9,5188.6,5152.7,5140.6,5229.3,5199.0,5207.0,5213.6,5122.9,5060.8,5084.4,5049.5,4859.3,4792.4,4845.0,4799.2,4769.0,5076.7,4758.0,4682.7,4690.1,4662.5,4784.7,4803.7,4826.3,4868.8,4851.5,4927.4,4971.9,4993.9,5035.8,5146.6,5094.2,5151.3,5027.6,5016.6,5181.5,5044.8,5060.6,5119.9,5118.5,5018.0,4986.9,5121.5,5176.0,5134.5,5026.1,5017.0,5121.0,4941.3,5121.0,5275.8,4984.6,4930.6,5030.1,5158.1,4925.7,4764.9,5008.2,4607.7,4737.9,4803.5,4708.8,4482.6,4605.0,4586.0,4681.5,4549.9,4575.7,4642.7,4474.2,4272.8,4556.9,4361.0,4345.9,4280.4,4352.7,4245.5,4389.2,4188.6,4157.1,3990.3,3948.7,3878.5,4017.0,4029.4,4084.4,3874.5
330,M,True,18512.0,18696.0,18649.0,18538.0,18229.0,18227.0,17956.0,17668.0,17609.0,17114.0,17077.0,16969.0,16789.0,16495.0,16508.0,16602.0,16601.0,16445.0,16577.0,16569.0,16644.0,16582.0,16677.0,16679.0,16854.0,17059.0,17314.0,17107.0,17192.0,17326.0,17306.0,17282.0,17332.0,17375.0,17475.0,17548.0,17616.0,17487.0,17250.0,17269.0,17186.0,17102.0,17059.0,17208.0,17173.0,17169.0,16964.0,16878.0,16683.0,16638.0,16741.0,16612.0,16546.0,16645.0,16766.0,16844.0,16977.0,17166.0,17266.0,17542.0,17640.0,17775.0,17934.0,18223.0,18273.0,18733.0,18899.0,19017.0,19058.0,19212.0,19297.0,19260.0,19398.0,19134.0,18875.0,18743.0,18454.0,18190.0,17867.0,17648.0,17483.0,17342.0,17257.0,17216.0,17266.0,17275.0,17312.0,17384.0,17548.0,17663.0,17560.0,17676.0,17582.0,17781.0,17699.0,17640.0,17677.0,17768.0,17765.0,17766.0,17719.0,17702.0,17717.0,17599.0,17521.0,17586.0,17701.0,17576.0,17388.0,17369.0
331,M,False,17781.0,17699.0,17640.0,17677.0,17768.0,17765.0,17766.0,17719.0,17702.0,17717.0,17599.0,17521.0,17586.0,17701.0,17576.0,17388.0,17369.0,17537.0,17590.0,17656.0,17831.0,18039.0,18299.0,18641.0,19101.0,19436.0,19819.0,20030.0,20310.0,20393.0,20322.0,20440.0,20340.0,20093.0,19588.0,19406.0,19212.0,19063.0,18832.0,18803.0,18647.0,18610.0,18366.0,18163.0,18158.0,17950.0,17931.0,17844.0,17829.0,17754.0,17755.0,17849.0,17685.0,17749.0,17835.0,17806.0,17713.0,17752.0,17658.0,17758.0,17975.0,17977.0,18013.0,18058.0,18105.0,18207.0,18021.0,18006.0,17967.0,18029.0,18015.0,18226.0,18199.0,18215.0,18246.0,18266.0,18240.0,18252.0,18274.0,18287.0,18422.0,18399.0,18513.0,18656.0,18779.0,18816.0,19081.0,19235.0,19225.0,19303.0,19600.0,19796.0,20228.0,20378.0,20532.0,20452.0,20278.0,19962.0,19681.0,19247.0,18610.0,18345.0,18008.0,17818.0,17734.0,17765.0,17799.0,17957.0,18038.0,18137.0
332,M,False,17766.0,17719.0,17702.0,17717.0,17599.0,17521.0,17586.0,17701.0,17576.0,17388.0,17369.0,17537.0,17590.0,17656.0,17831.0,18039.0,18299.0,18641.0,19101.0,19436.0,19819.0,20030.0,20310.0,20393.0,20322.0,20440.0,20340.0,20093.0,19588.0,19406.0,19212.0,19063.0,18832.0,18803.0,18647.0,18610.0,18366.0,18163.0,18158.0,17950.0,17931.0,17844.0,17829.0,17754.0,17755.0,17849.0,17685.0,17749.0,17835.0,17806.0,17713.0,17752.0,17658.0,17758.0,17975.0,17977.0,18013.0,18058.0,18105.0,18207.0,18021.0,18006.0,17967.0,18029.0,18015.0,18226.0,18199.0,18215.0,18246.0,18266.0,18240.0,18252.0,18274.0,18287.0,18422.0,18399.0,18513.0,18656.0,18779.0,18816.0,19081.0,19235.0,19225.0,19303.0,19600.0,19796.0,20228.0,20378.0,20532.0,20452.0,20278.0,19962.0,19681.0,19247.0,18610.0,18345.0,18008.0,17818.0,17734.0,17765.0,17799.0,17957.0,18038.0,18137.0,18200.0,18326.0,18489.0,18458.0,18524.0,18627.0
333,M,True,5176.7,5334.5,5319.7,5329.5,5339.5,5377.0,5262.5,5232.1,5241.3,5186.9,5218.3,5199.0,5257.4,5207.5,5178.0,5051.0,5088.8,5013.8,5041.1,4991.5,5029.2,4948.2,4943.9,5006.4,4863.0,4896.4,4888.6,4939.7,4914.4,4944.0,4908.5,4895.6,4918.8,4856.6,4877.3,4818.0,4797.4,4758.7,4730.1,4690.2,4675.9,4685.7,4584.4,4487.4,4426.7,4404.9,4314.0,4261.8,4249.6,4261.6,4253.5,4263.9,4279.4,4306.9,4359.4,4388.7,4401.7,4448.2,4496.1,4479.7,4540.0,4558.0,4638.9,4708.4,4679.2,4652.9,4668.6,4672.7,4635.6,4593.3,4549.9,4523.9,4492.2,4473.9,4481.9,4459.1,4449.1,4482.1,4530.5,4488.0,4413.6,4402.9,4377.6,4385.0,4386.2,4509.5,4562.7,4522.0,4624.5,4620.0,4647.7,4654.5,4762.2,4787.1,4842.3,4861.6,4852.3,4829.8,4789.4,4782.1,4722.2,4678.2,4608.2,4550.3,4476.4,4381.5,4366.3,4343.0,4299.7,4227.3
334,M,False,4487.4,4426.7,4404.9,4314.0,4261.8,4249.6,4261.6,4253.5,4263.9,4279.4,4306.9,4359.4,4388.7,4401.7,4448.2,4496.1,4479.7,4540.0,4558.0,4638.9,4708.4,4679.2,4652.9,4668.6,4672.7,4635.6,4593.3,4549.9,4523.9,4492.2,4473.9,4481.9,4459.1,4449.1,4482.1,4530.5,4488.0,4413.6,4402.9,4377.6,4385.0,4386.2,4509.5,4562.7,4522.0,4624.5,4620.0,4647.7,4654.5,4762.2,4787.1,4842.3,4861.6,4852.3,4829.8,4789.4,4782.1,4722.2,4678.2,4608.2,4550.3,4476.4,4381.5,4366.3,4343.0,4299.7,4227.3,4214.2,4226.0,4188.0,4214.5,4223.0,4248.9,4228.0,4225.3,4260.1,4301.8,4324.1,4346.7,4409.8,4479.2,4507.4,4531.5,4537.4,4471.2,4465.2,4465.8,4412.2,4428.9,4478.1,4450.9,4435.4,4397.3,4362.3,4284.0,4295.0,4296.5,4322.7,4267.9,4307.5,4319.7,4319.6,4354.9,4382.4,4330.6,4305.8,4325.7,4315.6,4322.9,4335.6
335,M,False,19771.0,19944.0,20183.0,20327.0,20522.0,20689.0,20769.0,20791.0,20767.0,20821.0,20936.0,20574.0,20117.0,19514.0,19160.0,18868.0,18724.0,18628.0,18580.0,18523.0,18790.0,18861.0,19050.0,19123.0,19183.0,19158.0,19157.0,19262.0,19320.0,19464.0,19454.0,19554.0,19577.0,19541.0,19540.0,19595.0,19486.0,19571.0,19571.0,19520.0,19617.0,19370.0,19459.0,19382.0,19343.0,19370.0,19157.0,19083.0,19063.0,19130.0,18971.0,18916.0,18846.0,18633.0,18837.0,18718.0,18575.0,18592.0,18484.0,18443.0,18342.0,18288.0,18140.0,17999.0,17926.0,18022.0,18163.0,18263.0,18716.0,19133.0,19499.0,19640.0,19728.0,19754.0,19815.0,19694.0,19666.0,19311.0,19342.0,19120.0,18899.0,18739.0,18688.0,18591.0,18505.0,18429.0,18443.0,18385.0,18368.0,18195.0,18159.0,18187.0,18081.0,18045.0,17932.0,17842.0,17853.0,17922.0,17850.0,17838.0,17766.0,17779.0,17685.0,17725.0,17705.0,17780.0,17647.0,17777.0,17740.0,17899.0
336,M,False,5713.0,5592.7,5435.2,5532.8,5552.1,5496.4,5342.1,5386.8,5879.1,5483.1,5654.0,5879.0,5880.9,5884.4,5700.7,5871.8,5795.2,5796.1,5792.1,5691.0,5666.4,5680.8,5503.6,5497.4,5251.5,5297.4,5035.9,5123.7,5035.4,5159.8,5221.4,5180.9,5193.0,5293.5,5292.9,5492.8,5466.8,5539.2,5527.8,5646.9,5685.2,5723.9,5703.9,5599.8,5767.6,5437.0,5758.9,5893.1,5892.8,5954.0,5723.5,5890.1,5576.9,5508.5,5723.8,5503.6,5412.9,5395.7,5467.4,5469.3,5407.0,5306.4,5576.1,5252.9,5243.1,5087.2,5109.6,5065.0,4996.5,4933.6,4883.2,5076.7,5004.8,4970.0,4986.1,5067.9,5498.4,5497.1,5581.7,5221.7,5241.5,5348.0,5828.2,5773.4,5782.8,5659.6,5566.0,5719.0,5572.0,5423.5,5361.4,5255.5,5189.6,5195.5,5101.8,4942.3,4824.9,4832.1,4700.2,4762.8,4664.7,4681.9,4804.3,4784.5,4728.5,4887.0,5070.5,4964.7,5075.5,4925.8
337,M,True,4629.1,4570.2,4598.1,4592.8,4564.8,4539.3,4721.2,4750.3,4803.4,4921.4,4957.8,5207.3,5179.8,5291.4,5374.9,5502.4,5619.5,5599.8,5789.0,5827.9,5808.4,5683.1,5704.3,5945.5,6098.7,6216.8,6134.1,6174.2,6097.1,6231.2,6327.0,6483.1,6734.4,6856.9,7002.4,6994.5,7031.5,6931.3,6876.7,6907.0,6979.7,7212.1,6985.2,6982.2,7024.0,7023.8,7134.6,7254.4,7486.1,7545.7,7640.6,7957.9,7973.1,8403.0,8673.9,8928.7,9431.0,9743.3,9862.3,10092.0,10441.0,10579.0,10694.0,10812.0,11096.0,11242.0,11408.0,11378.0,11590.0,11450.0,12119.0,11473.0,11338.0,11724.0,11528.0,11400.0,11568.0,11642.0,11704.0,11756.0,12025.0,12103.0,12151.0,12199.0,12179.0,12182.0,12401.0,12417.0,12454.0,12461.0,12660.0,12674.0,12996.0,13037.0,12917.0,12931.0,13359.0,13559.0,13620.0,13387.0,13574.0,14113.0,14065.0,14188.0,14519.0,14975.0,15268.0,15490.0,15536.0,15416.0
338,M,False,10579.0,10694.0,10812.0,11096.0,11242.0,11408.0,11378.0,11590.0,11450.0,12119.0,11473.0,11338.0,11724.0,11528.0,11400.0,11568.0,11642.0,11704.0,11756.0,12025.0,12103.0,12151.0,12199.0,12179.0,12182.0,12401.0,12417.0,12454.0,12461.0,12660.0,12674.0,12996.0,13037.0,12917.0,12931.0,13359.0,13559.0,13620.0,13387.0,13574.0,14113.0,14065.0,14188.0,14519.0,14975.0,15268.0,15490.0,15536.0,15416.0,15478.0,15597.0,15461.0,15738.0,15119.0,15064.0,15272.0,14525.0,14422.0,14318.0,14174.0,14026.0,14015.0,13754.0,13786.0,13555.0,13460.0,13792.0,13309.0,13590.0,13941.0,13790.0,14238.0,14612.0,14648.0,14853.0,15038.0,15308.0,15476.0,15772.0,15730.0,15889.0,15879.0,15837.0,15843.0,15813.0,15820.0,15816.0,15525.0,15573.0,15630.0,15463.0,15453.0,15383.0,15208.0,15245.0,14957.0,14669.0,14376.0,14211.0,14125.0,14292.0,13935.0,13750.0,13659.0,13653.0,13474.0,13272.0,13492.0,13436.0,13578.0
339,M,True,6439.6,6329.0,6375.1,6267.7,6320.9,6336.6,6421.1,6387.3,6448.0,6471.9,6502.6,6691.2,6748.8,6779.6,6839.5,6985.4,7045.0,7192.8,7219.5,7186.6,7061.3,6881.8,6931.6,6876.1,6715.7,6670.8,6321.0,6316.4,6299.6,6228.1,6261.6,6231.9,6322.4,6335.3,6440.5,6570.5,6652.3,6692.9,6879.3,6952.5,6798.6,6815.7,6858.3,6893.0,6954.0,6907.2,6767.6,6699.6,6761.3,6764.9,6743.6,6694.7,6683.7,6738.4,6659.4,6654.5,6631.6,6689.7,6803.2,6747.1,6849.8,6854.9,6829.1,6854.2,6949.5,6955.0,7072.1,7125.1,7232.7,7207.8,7195.1,7153.1,7282.6,7318.7,7334.9,7173.6,7100.3,7115.4,6983.1,6936.6,6801.8,6918.6,6813.6,6856.5,6867.4,6942.8,6945.9,7053.2,7337.1,7576.5,7692.6,7860.3,7974.4,7908.7,7791.1,7778.5,7665.5,7531.1,7404.3,7214.8,7340.5,7374.1,7257.2,7376.5,7143.2,7365.4,7306.4,7051.0,7005.6,7126.8
340,M,True,6879.3,6952.5,6798.6,6815.7,6858.3,6893.0,6954.0,6907.2,6767.6,6699.6,6761.3,6764.9,6743.6,6694.7,6683.7,6738.4,6659.4,6654.5,6631.6,6689.7,6803.2,6747.1,6849.8,6854.9,6829.1,6854.2,6949.5,6955.0,7072.1,7125.1,7232.7,7207.8,7195.1,7153.1,7282.6,7318.7,7334.9,7173.6,7100.3,7115.4,6983.1,6936.6,6801.8,6918.6,6813.6,6856.5,6867.4,6942.8,6945.9,7053.2,7337.1,7576.5,7692.6,7860.3,7974.4,7908.7,7791.1,7778.5,7665.5,7531.1,7404.3,7214.8,7340.5,7374.1,7257.2,7376.5,7143.2,7365.4,7306.4,7051.0,7005.6,7126.8,7234.0,7243.2,7328.6,7340.3,7570.4,7254.3,7453.3,7492.4,7514.0,7342.6,7543.6,7674.5,7460.2,7478.2,7303.3,7532.9,7501.1,7527.5,7612.8,7638.9,7675.2,7772.2,7856.3,7939.6,8006.5,8133.5,8405.3,8653.8,8702.0,8941.1,8825.2,8873.1,8946.5,8828.2,8549.4,8450.9,8413.9,8402.8
341,M,False,6945.9,7053.2,7337.1,7576.5,7692.6,7860.3,7974.4,7908.7,7791.1,7778.5,7665.5,7531.1,7404.3,7214.8,7340.5,7374.1,7257.2,7376.5,7143.2,7365.4,7306.4,7051.0,7005.6,7126.8,7234.0,7243.2,7328.6,7340.3,7570.4,7254.3,7453.3,7492.4,7514.0,7342.6,7543.6,7674.5,7460.2,7478.2,7303.3,7532.9,7501.1,7527.5,7612.8,7638.9,7675.2,7772.2,7856.3,7939.6,8006.5,8133.5,8405.3,8653.8,8702.0,8941.1,8825.2,8873.1,8946.5,8828.2,8549.4,8450.9,8413.9,8402.8,8352.8,8198.8,8071.4,8074.8,8045.6,8097.9,8160.5,8178.9,8427.7,8327.5,8790.7,8952.8,9087.0,9122.0,9271.1,9376.4,9407.9,9537.2,9557.9,9523.3,9495.5,9559.5,9484.8,9620.2,9618.7,9684.9,9738.7,9846.3,9922.1,9951.0,10028.0,9960.9,10038.0,10094.0,10241.0,10339.0,10419.0,10531.0,10501.0,10644.0,10757.0,10774.0,10658.0,10448.0,10496.0,10484.0,10350.0,10143.0
