,FLARE_TYPE,COINCIDENCE,ABSNJZH_1,ABSNJZH_2,ABSNJZH_3,ABSNJZH_4,ABSNJZH_5,ABSNJZH_6,ABSNJZH_7,ABSNJZH_8,ABSNJZH_9,ABSNJZH_10,ABSNJZH_11,ABSNJZH_12,ABSNJZH_13,ABSNJZH_14,ABSNJZH_15,ABSNJZH_16,ABSNJZH_17,ABSNJZH_18,ABSNJZH_19,ABSNJZH_20,ABSNJZH_21,ABSNJZH_22,ABSNJZH_23,ABSNJZH_24,ABSNJZH_25,ABSNJZH_26,ABSNJZH_27,ABSNJZH_28,ABSNJZH_29,ABSNJZH_30,ABSNJZH_31,ABSNJZH_32,ABSNJZH_33,ABSNJZH_34,ABSNJZH_35,ABSNJZH_36,ABSNJZH_37,ABSNJZH_38,ABSNJZH_39,ABSNJZH_40,ABSNJZH_41,ABSNJZH_42,ABSNJZH_43,ABSNJZH_44,ABSNJZH_45,ABSNJZH_46,ABSNJZH_47,ABSNJZH_48,ABSNJZH_49,ABSNJZH_50,ABSNJZH_51,ABSNJZH_52,ABSNJZH_53,ABSNJZH_54,ABSNJZH_55,ABSNJZH_56,ABSNJZH_57,ABSNJZH_58,ABSNJZH_59,ABSNJZH_60,ABSNJZH_61,ABSNJZH_62,ABSNJZH_63,ABSNJZH_64,ABSNJZH_65,ABSNJZH_66,ABSNJZH_67,ABSNJZH_68,ABSNJZH_69,ABSNJZH_70,ABSNJZH_71,ABSNJZH_72,ABSNJZH_73,ABSNJZH_74,ABSNJZH_75,ABSNJZH_76,ABSNJZH_77,ABSNJZH_78,ABSNJZH_79,ABSNJZH_80,ABSNJZH_81,ABSNJZH_82,ABSNJZH_83,ABSNJZH_84,ABSNJZH_85,ABSNJZH_86,ABSNJZH_87,ABSNJZH_88,ABSNJZH_89,ABSNJZH_90,ABSNJZH_91,ABSNJZH_92,ABSNJZH_93,ABSNJZH_94,ABSNJZH_95,ABSNJZH_96,ABSNJZH_97,ABSNJZH_98,ABSNJZH_99,ABSNJZH_100,ABSNJZH_101,ABSNJZH_102,ABSNJZH_103,ABSNJZH_104,ABSNJZH_105,ABSNJZH_106,ABSNJZH_107,ABSNJZH_108,ABSNJZH_109,ABSNJZH_110
1230,B,False,134.73,130.94,147.67,175.81,179.14,188.61,173.57,183.0,156.12,159.98,157.61,153.29,159.28,160.45,148.37,148.25,148.52,129.26,123.79,118.75,120.62,129.58,118.31,124.88,107.75,122.98,109.19,113.64,110.19,99.533,96.974,104.86,109.56,124.33,101.52,90.078,92.477,92.444,119.55,124.85,132.91,140.17,142.11,143.12,138.35,140.54,137.73,132.12,137.74,125.34,128.43,133.75,127.2,129.8,118.72,122.08,122.91,122.51,109.4,100.95,92.434,80.578,85.483,79.914,83.167,83.438,79.019,72.241,89.883,79.079,81.344,84.267,67.673,77.298,77.487,76.556,94.727,95.875,89.905,90.06,93.527,86.635,103.92,107.09,102.55,118.38,115.11,119.04,94.4,88.533,87.828,92.213,112.34,99.771,86.968,97.896,113.67,108.3,100.48,97.698,94.184,97.306,107.09,113.55,110.8,99.068,94.589,98.593,100.53,102.08
1231,B,False,31.077,22.18,20.995,29.906,42.729,44.247,44.741,47.203,38.314,38.704,36.69,32.36,27.833,30.418,37.485,33.83,48.059,44.219,48.214,40.838,48.882,57.748,51.176,49.737,46.529,51.159,53.25,44.614,48.99,52.044,43.048,50.331,54.413,53.108,49.035,52.973,57.369,45.267,56.381,48.759,44.443,47.277,53.049,48.097,40.62,49.367,38.56,35.723,46.387,38.518,35.933,25.975,23.968,43.783,23.662,30.367,16.971,16.621,20.657,8.1779,10.687,11.395,21.404,11.044,12.878,24.733,44.212,46.906,37.879,15.63,34.735,20.447,36.001,34.986,28.518,18.434,32.401,23.5,19.276,20.099,14.197,13.424,14.142,4.7173,11.098,9.7175,16.124,1.5905,4.4133,1.2101,5.6386,1.9245,7.0629,9.4465,2.5245,3.8025,5.7334,19.331,19.408,5.8628,11.768,5.4234,6.6927,14.936,2.1691,5.0585,3.0034,0.2459,5.0283,4.8708
1232,B,False,70.541,60.63,71.46,81.665,72.23,70.883,57.639,70.896,69.505,77.199,72.99,70.3,66.072,67.108,60.646,53.988,57.138,53.083,54.254,60.612,56.31,56.366,58.947,55.393,64.978,66.869,65.372,62.861,58.585,55.248,55.607,57.109,58.43,60.996,48.683,49.156,56.197,59.855,56.044,59.671,69.726,73.099,83.619,84.04,91.113,93.886,86.225,85.388,90.003,86.207,92.385,93.974,84.045,86.055,88.512,91.707,98.43,100.4,102.98,94.381,102.37,107.76,101.45,98.535,95.487,95.704,97.95,97.98,89.366,89.046,88.458,89.461,85.459,93.095,86.2,94.611,89.345,86.457,79.516,83.609,79.083,75.391,78.995,77.927,64.335,68.577,63.936,70.621,65.909,63.636,64.442,66.082,79.666,75.346,74.374,75.225,79.233,64.51,65.95,64.0,79.89,58.629,58.197,51.775,60.394,52.067,46.891,54.185,44.382,57.428
1233,B,False,1.638,3.6028,0.98149,2.0658,2.2372,0.30875,1.0773,4.2519,2.8625,1.2895,1.046,3.9126,0.54322,5.9661,4.3415,1.6243,5.9034,4.0837,9.0625,8.7317,4.1548,9.155,6.0377,3.7745,2.5055,5.2015,9.1509,5.9991,7.1087,11.947,8.428,11.261,10.107,8.5835,5.7812,6.9151,7.7676,7.2577,0.20353,8.5869,6.7474,12.629,9.6676,7.9909,11.25,4.1843,7.2771,5.0245,12.425,7.1419,6.5055,6.7232,3.6537,5.8944,5.2822,14.322,1.8627,8.9926,9.8736,14.121,8.5797,10.138,5.6516,9.1003,8.7667,10.999,13.563,12.703,7.9206,6.6112,11.159,5.1576,5.9696,8.7521,12.255,9.3315,6.6122,7.8376,9.2231,7.9117,6.9209,6.8772,13.812,9.8486,9.6246,10.481,14.131,5.9933,9.3837,6.9468,7.9408,7.5736,6.2357,6.4353,1.7353,5.1457,3.4865,2.798,7.3171,6.7664,8.4936,8.926,9.7438,8.1323,8.313,10.039,11.743,10.248,10.368,10.225
1234,B,False,51.107,32.807,37.74,46.124,50.378,34.023,47.912,40.692,61.105,74.724,45.944,57.761,53.499,44.937,28.57,38.049,30.63,39.191,41.405,41.627,37.806,39.829,46.738,50.386,64.576,68.511,69.913,81.71,78.313,77.214,79.5,85.891,83.096,84.593,94.5,84.282,79.998,86.859,77.456,75.156,85.667,74.982,73.81,78.38,86.528,72.406,86.006,77.412,76.887,77.324,98.315,88.117,91.388,91.397,92.004,87.337,94.057,100.21,84.746,90.891,90.065,95.919,104.17,97.388,97.204,101.65,97.118,87.512,77.758,81.167,77.391,88.946,89.061,80.915,82.036,84.498,98.785,95.917,95.404,106.01,106.2,92.421,78.232,79.342,76.767,85.878,86.585,91.548,91.794,74.279,98.893,108.26,107.87,104.99,110.14,107.7,114.67,115.89,117.84,121.9,115.27,118.28,123.61,125.05,116.33,128.81,102.88,120.11,114.61,101.3
1235,B,False,23.114,21.336,22.983,26.64,22.354,22.367,19.428,18.071,18.94,15.965,22.977,24.903,21.595,18.458,16.101,21.776,19.28,17.478,18.003,15.615,19.183,23.295,19.242,20.109,19.678,18.898,23.557,24.015,20.15,14.201,12.761,15.174,20.122,25.791,25.406,20.784,15.111,9.7945,5.0736,7.024,6.8107,12.318,10.947,11.731,15.734,15.953,19.627,22.315,23.168,21.799,15.487,13.772,17.006,20.271,22.11,20.635,26.87,27.575,27.931,19.859,23.941,25.456,24.542,21.039,16.222,19.943,15.059,16.046,16.194,11.575,12.376,13.732,20.827,18.013,17.821,15.311,12.901,19.796,26.546,27.985,19.53,25.681,18.886,20.48,24.01,22.246,17.29,15.607,22.408,24.889,16.308,16.766,17.718,18.675,22.238,18.959,22.356,20.143,31.066,19.403,20.81,23.084,22.309,23.859,20.534,21.373,26.968,25.111,24.403,31.268
1236,B,False,48.878,43.639,60.888,69.698,61.39,72.304,65.879,54.68,52.147,54.504,58.981,46.787,30.595,38.19,31.431,33.05,18.751,30.003,20.189,18.042,20.213,22.945,34.722,27.804,20.348,17.39,15.849,34.409,28.812,46.559,72.802,41.728,65.442,54.054,22.872,7.1687,15.069,22.532,12.029,18.372,19.676,5.636,11.644,29.99,25.387,25.153,27.837,33.831,54.394,26.533,27.1,32.357,15.525,29.704,55.82,60.187,23.863,37.152,48.845,2.4882,11.221,0.86286,5.7273,25.714,7.3795,9.8748,15.484,16.748,13.549,20.768,34.035,26.748,21.274,32.623,23.297,22.53,32.92,41.913,33.318,39.027,34.972,47.146,47.361,48.305,53.206,52.577,62.868,47.77,46.467,47.131,48.687,54.163,49.048,45.631,47.761,65.8,75.298,74.132,70.507,74.603,74.253,75.356,78.09,77.814,81.502,99.442,94.447,93.464,90.531,84.93
1237,B,False,7.2926,4.6989,3.0629,3.31,5.7325,4.2745,3.1812,3.6592,2.3554,3.813,8.6962,0.94001,2.1356,0.06974,3.99,2.7336,3.6362,2.7859,2.0691,3.0664,8.9101,8.9402,6.5385,5.5087,11.041,14.628,12.364,10.488,12.087,13.96,8.7648,8.2166,6.2667,1.0217,2.9616,3.1628,1.8627,4.5525,5.1482,2.4233,2.3443,2.4156,1.6135,0.41396,0.54957,2.72,1.7811,2.4317,5.2669,1.499,4.386,0.37412,0.85307,1.7134,1.8865,0.024843,3.2045,2.9949,6.4531,7.2386,3.2864,3.9614,7.1661,3.3338,6.869,8.5177,6.0959,1.4671,8.4585,9.6777,8.4013,6.3197,9.4934,11.194,12.156,9.4346,11.014,14.392,10.517,9.9993,8.8961,10.371,11.297,7.8372,4.9421,3.514,9.8758,5.8609,7.6744,9.1132,8.4424,6.1069,11.501,17.005,13.177,11.65,13.593,12.338,8.3614,11.987,5.6378,3.8488,5.4654,5.3323,9.7016,6.1996,3.6654,8.9129,9.3148,7.5502
1238,B,False,25.794,24.686,23.391,25.807,26.047,24.851,25.036,22.851,22.745,24.446,23.749,22.863,26.862,27.836,24.238,31.476,33.817,30.938,27.481,25.59,28.199,23.644,18.02,21.552,19.571,19.194,21.028,19.658,17.786,17.382,22.505,19.073,28.964,20.348,24.549,26.619,29.042,26.848,31.737,37.507,36.116,29.499,32.094,40.238,38.715,31.702,35.751,32.714,29.165,31.686,27.656,31.827,32.071,35.633,40.058,33.48,31.339,31.679,27.975,35.427,30.688,24.984,21.219,20.117,18.843,18.81,14.369,15.925,20.669,18.869,19.453,19.402,13.94,16.85,18.661,17.509,18.577,22.386,20.285,20.041,27.397,28.52,26.902,20.379,21.415,26.661,28.681,27.385,28.107,29.646,25.57,26.078,19.572,28.264,25.715,20.353,15.148,20.662,14.971,14.403,14.195,11.914,14.473,12.771,15.866,13.854,13.676,14.163,13.885,12.896
1239,B,False,77.806,72.301,71.063,73.159,70.717,73.802,73.531,76.066,73.287,72.151,67.925,64.281,71.718,64.085,63.943,65.171,68.909,69.618,71.837,65.289,73.062,60.819,62.088,63.744,63.644,61.49,53.36,51.647,57.426,52.985,60.204,66.824,64.78,64.943,65.329,69.103,65.791,72.344,65.533,70.535,59.705,54.112,53.715,52.684,54.064,50.999,43.422,49.026,52.643,51.818,52.809,58.553,43.66,46.709,40.704,45.05,41.406,40.92,22.681,26.473,23.151,14.815,12.179,1.0641,5.2978,1.5636,10.501,10.884,16.394,14.711,26.769,30.05,35.997,33.651,26.854,33.57,34.646,29.53,27.347,20.573,27.353,28.537,37.486,31.693,30.552,37.47,47.915,0.41898,43.751,20.658,56.654,8.7185,10.513,4.9629,53.347,23.209,44.648,47.151,48.516,33.216,31.137,34.779,34.262,40.462,32.82,21.127,17.117,16.936,23.934,25.201
1240,B,False,45.59,46.293,46.798,41.164,39.575,36.197,42.38,37.203,34.354,37.083,36.752,57.995,43.953,33.236,34.039,37.772,35.725,34.664,36.373,29.255,24.706,31.053,25.129,15.865,24.975,32.899,38.84,27.849,20.268,23.907,28.678,30.173,47.465,57.909,53.399,53.273,52.707,60.921,62.9,62.133,56.765,49.737,54.195,50.972,53.397,49.203,48.936,47.598,42.978,58.14,45.43,45.288,40.127,54.149,51.04,56.491,54.565,54.807,27.688,29.236,37.329,36.785,24.804,42.417,46.977,46.42,56.093,61.984,75.257,83.806,67.434,63.781,62.115,50.558,65.498,64.196,54.487,61.022,61.809,64.46,73.469,70.32,69.044,60.451,57.154,57.887,59.659,61.0,64.87,79.159,57.327,65.859,57.002,54.129,61.16,70.857,75.837,70.82,71.105,79.941,78.768,71.221,81.798,80.48,62.967,71.289,69.757,60.673,65.884,52.917
1241,B,False,61.562,60.501,61.711,61.822,61.51,61.287,61.292,60.475,61.364,56.953,60.121,60.668,58.4,56.856,57.26,57.223,57.033,56.179,57.973,54.36,54.173,52.896,53.274,53.398,51.995,50.094,50.067,50.896,49.952,49.932,49.908,51.454,51.815,48.565,47.765,49.156,49.622,48.371,46.885,48.523,52.693,50.49,46.567,48.091,51.469,46.994,47.302,47.424,45.205,47.73,47.911,44.587,44.758,45.35,47.677,47.777,48.575,48.948,50.398,49.804,53.307,51.86,51.324,52.566,49.096,48.99,50.566,49.532,47.965,49.623,51.352,50.506,50.06,51.788,49.871,49.667,48.857,50.202,52.885,49.44,48.396,48.941,49.876,49.756,51.461,52.459,53.424,52.627,53.388,51.512,48.73,48.825,49.336,51.468,52.894,52.096,52.382,52.448,54.21,53.992,52.83,52.636,53.532,51.934,52.652,51.066,49.697,49.451,50.63,48.715
1242,B,False,54.843,61.059,72.484,67.072,50.061,39.352,56.841,53.227,44.337,44.303,38.71,9.1961,2.2216,6.6631,22.281,11.612,20.712,11.229,33.534,29.65,18.774,53.893,36.693,26.547,38.967,31.253,47.211,42.213,38.555,50.189,43.291,45.525,29.208,33.051,35.7,44.94,49.633,60.046,66.347,58.439,54.589,44.928,45.433,33.284,41.822,52.636,56.269,61.415,65.253,57.41,57.838,48.571,61.275,56.412,41.807,61.485,69.769,57.078,51.429,56.666,63.726,69.18,76.342,80.322,75.406,73.02,51.047,47.123,54.39,47.134,57.91,50.11,55.544,34.567,44.488,40.279,49.879,48.029,43.536,43.396,36.938,49.032,40.988,38.577,38.495,27.232,38.436,45.079,43.464,48.543,45.639,48.671,43.887,46.18,51.996,45.49,61.214,58.635,49.305,70.311,69.049,75.515,71.68,67.082,65.755,78.937,78.243,65.671,66.289,82.708
1243,B,False,2.9636,2.6608,4.7745,2.7042,0.16248,4.3854,1.2803,1.3938,0.69246,1.8778,1.9202,2.0481,2.2513,1.4012,3.1073,0.64329,2.2111,1.6605,4.9994,4.882,3.2971,6.1755,4.8975,5.6593,3.7301,3.4152,1.5543,8.0775,1.1569,1.4153,0.76852,3.3368,2.555,0.17111,0.61184,4.6339,3.2431,0.2889,2.6732,0.31212,0.99575,3.299,1.9648,4.169,1.9488,0.54181,1.5639,1.4449,0.11836,0.15262,4.3986,1.3367,2.3053,1.8527,0.76289,1.4754,1.7572,0.71304,0.47557,6.5162,5.7827,3.5327,5.9384,3.2427,4.0643,1.1987,3.3134,5.8825,2.9497,5.9401,0.80745,0.35859,2.468,2.8426,0.20136,3.0627,6.7027,1.6884,0.6221,5.6641,5.0083,5.9673,1.8819,6.6647,4.5048,4.9712,2.7433,2.7092,0.20911,1.5564,3.7515,2.2874,3.517,4.2727,2.7155,2.7991,0.42971,1.4212,3.1288,1.0251,0.37771,0.2234,6.78,6.7632,7.2005,2.4366,5.2559,4.9692,1.0163,3.1817
1244,B,False,216.81,202.74,209.85,210.75,220.68,190.76,176.1,183.52,185.79,187.41,186.27,195.12,177.54,159.02,161.29,150.21,146.12,163.53,163.2,166.68,152.84,148.41,129.64,129.4,113.16,125.05,121.1,136.96,124.43,130.73,128.98,141.11,121.59,138.02,143.82,139.9,144.92,156.1,181.39,192.11,208.21,202.44,197.14,197.05,196.09,186.39,208.88,208.05,213.75,226.69,232.28,224.79,228.69,231.59,231.13,216.07,216.42,215.66,225.78,216.66,225.73,229.45,227.63,235.83,229.48,214.86,241.53,244.17,227.44,197.08,192.42,193.11,193.97,225.17,205.78,210.01,200.5,204.72,217.37,230.58,226.82,241.53,253.48,237.4,265.42,276.52,291.67,295.43,290.19,279.3,283.62,288.1,277.62,295.58,285.49,298.09,318.13,311.38,306.9,295.2,308.02,314.0,301.76,311.8,313.33,298.21,297.39,298.46,306.95,274.42
1245,B,False,28.646,39.192,46.687,53.975,59.969,55.392,70.393,85.169,90.669,86.364,80.626,70.862,66.096,66.562,64.357,67.72,56.508,46.079,38.735,32.623,37.103,53.613,47.415,49.399,52.939,60.831,58.06,53.274,45.767,40.072,53.065,72.732,64.948,55.223,69.66,50.53,44.601,46.964,47.692,48.543,47.187,54.368,36.853,31.454,25.275,59.585,67.74,65.235,39.724,78.337,73.14,73.907,64.495,76.177,79.941,52.197,36.123,44.043,31.817,43.441,48.913,49.485,55.156,47.261,39.21,41.392,33.095,39.699,44.337,47.919,42.519,42.045,32.146,30.505,40.249,36.69,21.072,27.47,43.461,29.606,20.565,15.607,3.0612,1.4632,18.371,5.2934,0.92615,19.38,20.421,15.182,20.314,24.968,15.243,19.689,25.728,32.518,18.276,20.379,36.008,42.123,48.632,47.559,34.575,37.779,38.089,28.156,39.344,25.104,23.528,19.637
1246,B,False,18.95,21.173,24.734,25.977,20.313,19.639,20.339,19.779,18.17,16.328,14.906,15.373,13.642,12.948,14.18,13.698,14.368,14.895,10.447,9.6773,11.349,12.22,11.442,12.178,11.875,11.732,13.455,12.862,13.456,11.225,12.641,12.717,11.045,11.978,13.189,13.836,15.615,17.433,17.476,19.456,19.938,21.803,22.659,23.571,24.918,23.343,24.73,27.636,26.425,21.521,22.238,24.315,23.778,25.52,22.63,20.663,22.794,20.856,18.893,17.581,20.011,18.571,18.848,21.623,23.399,22.904,24.355,25.089,28.893,27.383,26.419,28.151,28.705,26.624,24.09,22.039,25.212,26.487,26.707,23.558,20.572,25.623,19.531,23.447,25.061,25.694,23.814,19.748,20.398,21.466,23.773,24.897,23.838,22.633,22.307,19.929,21.571,22.173,21.463,23.946,21.777,20.227,14.439,14.7,13.643,9.7116,10.346,5.4763,9.1107,8.7743
1247,B,False,41.263,38.005,36.284,41.696,36.061,37.406,38.027,37.193,33.429,35.773,39.442,43.446,36.586,36.025,29.113,32.008,26.413,35.293,35.05,41.344,32.892,31.499,25.583,26.801,22.89,29.337,25.454,17.275,16.86,22.756,15.346,19.344,24.598,20.042,13.1,12.805,11.901,14.402,10.984,14.728,6.2562,13.556,11.158,16.302,14.147,19.003,21.034,22.788,25.182,27.169,32.741,31.961,26.273,29.36,28.253,37.769,33.917,28.072,28.363,34.093,35.15,36.955,37.045,38.589,41.029,42.223,43.916,47.55,48.224,44.767,48.499,48.648,42.108,43.059,46.504,40.423,43.486,41.618,49.612,42.325,46.506,34.601,41.731,43.973,50.01,46.259,57.707,53.02,50.87,50.777,51.687,58.443,54.297,47.517,46.374,49.526,50.462,51.875,55.595,59.44,58.122,69.316,61.659,54.735,49.396,50.354,52.38,57.595,52.568,51.061
1248,B,False,0.051307,0.1706,0.057071,0.0,0.25004,0.14672,0.29295,1.0284,0.10252,0.3283,2.6766,6.1851,9.3952,11.509,49.34,8.959,14.006,17.607,10.985,12.144,17.073,18.48,17.138,18.288,17.398,16.803,15.176,13.166,13.804,15.773,16.869,16.155,14.088,14.45,14.14,15.521,19.087,18.739,16.014,15.704,21.699,13.901,9.605,13.038,14.698,14.921,14.836,12.604,11.891,12.803,11.865,11.595,11.357,8.6809,11.376,12.785,12.004,10.524,11.441,9.7282,9.8331,12.453,13.143,16.415,15.346,14.608,15.645,13.983,17.28,16.41,14.232,19.929,20.417,14.958,16.452,15.74,16.17,16.492,14.727,14.482,13.722,12.946,12.149,10.8,13.212,17.36,17.226,15.302,12.108,9.904,13.489,11.563,16.79,16.874,20.066,30.822,33.018,28.324,40.016,52.278,41.689,28.937,18.227,19.688,27.524,30.605,36.262,30.251,24.858,24.252
1249,B,False,4.866,6.6354,8.7601,9.6511,3.1712,0.2013,3.3865,2.8259,0.90638,0.87996,2.1988,4.1735,4.1457,8.1969,10.696,1.9767,3.6959,4.2292,19.421,27.35,30.248,1.512,6.4404,10.881,3.9661,0.23786,3.1885,1.2521,7.123,11.474,5.7041,0.0084751,11.097,9.1331,1.8435,13.537,1.54,4.058,8.5258,3.2061,3.5014,0.33599,8.7242,14.592,16.862,4.4072,0.8923,8.5905,12.319,4.1173,11.649,2.1848,11.792,11.225,11.846,0.88767,2.2892,4.8819,19.38,11.948,9.3754,14.056,11.108,18.783,25.928,31.218,31.385,27.476,17.559,24.644,17.554,18.139,3.1948,5.0396,5.4968,0.29741,3.203,19.808,6.9464,2.6972,6.9675,2.4457,3.4747,1.1051,4.1052,11.587,23.958,17.894,21.552,18.43,18.284,23.493,29.082,23.074,23.807,21.17,24.908,27.491,24.196,23.352,20.474,16.992,13.792,1.5783,9.0928,9.7195,9.4207,7.3976,18.208,10.853
1250,B,False,15.015,13.277,30.215,31.969,28.502,19.034,19.548,26.854,23.086,20.454,24.239,25.733,28.635,24.129,28.252,30.892,30.522,26.005,23.956,21.55,19.045,21.186,23.395,18.829,23.585,27.426,22.299,29.428,23.997,26.68,26.166,21.257,22.634,36.918,34.669,34.771,29.982,37.504,43.109,38.171,58.542,51.324,50.733,48.116,32.335,26.159,22.071,30.818,32.335,27.834,41.637,43.337,33.518,42.0,26.968,25.158,24.997,27.61,35.123,23.741,15.162,20.19,17.695,7.546,8.9129,2.4009,10.893,7.8325,18.269,11.016,11.963,4.122,10.803,9.6375,8.8931,4.3928,1.6923,1.4278,4.5835,9.9473,12.293,6.8504,24.871,16.888,17.32,17.23,16.085,19.992,13.388,14.942,32.601,30.749,37.396,34.787,32.694,36.786,38.945,28.196,33.902,37.03,37.97,43.607,45.324,45.762,48.806,54.352,47.576,54.421,55.241,65.701
1251,B,False,63.988,66.692,64.607,69.427,76.199,73.436,65.691,68.053,73.534,70.051,72.585,71.325,69.268,68.321,71.218,71.163,70.842,72.269,71.031,72.631,78.505,69.343,64.199,60.952,68.794,71.003,69.831,69.611,69.003,67.853,56.506,59.525,58.701,59.009,57.055,51.899,62.06,54.421,57.319,55.54,56.541,55.187,53.304,50.023,53.962,56.333,64.153,61.547,62.292,62.52,62.841,60.16,62.36,63.003,65.755,59.568,51.596,55.556,63.255,62.83,57.68,62.303,64.102,62.571,62.506,58.264,58.417,53.155,63.254,59.819,69.515,67.159,57.762,56.819,55.789,60.123,61.882,58.08,56.868,55.031,64.519,67.968,63.188,62.227,64.673,55.036,53.669,56.517,60.849,63.104,61.528,64.377,61.716,68.424,58.066,63.438,64.438,61.192,53.706,64.708,64.832,67.879,63.917,68.569,60.364,57.56,60.559,63.21,59.19,59.888
1252,B,False,67.641,68.036,72.849,73.275,74.425,76.64,85.857,76.204,91.829,80.901,97.285,92.825,85.663,81.288,77.533,73.016,78.135,80.372,79.267,77.424,74.063,77.044,70.277,70.724,76.586,72.324,71.344,75.717,84.401,87.483,89.689,99.916,94.629,104.67,100.1,98.605,93.57,91.383,91.965,92.509,99.292,91.119,93.66,88.65,94.233,88.186,89.593,82.917,79.63,76.583,79.197,79.098,76.103,66.875,70.058,70.815,70.337,67.388,65.73,65.453,66.241,57.266,61.826,62.616,62.53,62.464,53.012,54.75,52.595,49.714,44.946,41.682,49.53,43.839,42.912,42.913,44.2,48.944,49.354,54.613,43.337,51.958,59.173,48.762,61.866,65.598,63.692,70.557,68.364,69.147,67.396,63.744,64.26,60.68,64.593,64.695,62.159,62.279,57.408,49.918,50.024,48.731,51.997,53.399,50.942,46.415,47.818,47.202,46.015,45.858
1253,B,False,105.51,82.797,89.903,86.609,90.142,84.382,94.625,94.138,98.248,93.35,99.955,96.645,87.746,95.016,76.287,79.45,73.106,70.916,63.844,71.448,81.501,77.812,77.143,77.557,71.495,81.453,81.162,75.891,73.16,79.367,80.638,78.421,78.144,77.627,86.02,85.11,95.008,84.597,87.511,79.504,81.99,83.628,81.822,79.178,88.455,84.442,87.803,80.522,84.096,99.49,103.18,92.698,96.903,95.725,95.766,96.066,94.027,85.551,71.765,72.861,63.127,60.746,69.459,69.062,69.908,64.079,68.64,74.68,68.073,67.676,66.171,63.935,70.046,68.868,65.668,61.294,53.122,68.368,66.055,70.175,71.99,62.974,69.739,69.755,53.355,57.474,61.844,58.164,62.819,52.125,56.719,59.949,65.081,65.555,73.332,62.232,64.957,64.414,72.599,72.645,74.293,75.571,80.524,95.143,84.368,80.609,88.197,92.017,81.556,73.228
1254,B,False,66.87,81.656,69.861,74.306,82.035,74.87,72.17,62.56,68.516,72.925,63.905,60.799,51.858,57.815,65.815,58.998,61.518,54.04,66.783,70.464,60.011,62.898,63.103,55.902,48.224,47.631,39.968,39.491,53.929,54.67,54.719,52.924,55.747,58.216,53.785,53.024,59.44,58.933,44.311,38.054,34.638,38.195,33.414,21.685,32.203,37.807,43.917,45.404,45.912,42.874,52.563,53.394,63.381,61.362,54.012,64.427,59.066,60.593,50.257,50.479,46.198,50.808,50.811,46.729,44.902,37.782,38.66,32.384,32.738,39.32,35.182,38.719,32.443,36.113,41.571,36.929,33.945,41.005,34.143,42.351,42.473,48.327,45.59,46.293,46.798,41.164,39.575,36.197,42.38,37.203,34.354,37.083,36.752,57.995,43.953,33.236,34.039,37.772,35.725,34.664,36.373,29.255,24.706,31.053,25.129,15.865,24.975,32.899,38.84,27.849
1255,B,False,431.0,416.06,437.6,415.57,409.38,430.59,439.52,459.86,476.49,473.87,479.31,483.03,472.08,473.6,485.32,480.43,483.9,477.53,463.8,464.63,456.59,461.16,449.67,445.48,457.4,446.1,432.73,444.29,451.06,443.07,428.1,422.97,434.6,425.68,433.02,415.3,425.12,413.39,411.28,432.86,433.09,431.2,433.14,418.76,423.01,402.47,395.79,395.81,403.14,386.11,390.07,391.81,390.45,365.51,363.61,350.3,341.37,356.34,347.13,347.21,372.01,361.28,366.21,362.85,381.09,374.68,386.95,376.38,391.26,399.22,405.35,413.94,403.73,405.56,413.09,388.62,383.48,380.46,388.74,378.56,371.09,380.74,368.91,351.26,371.04,356.26,348.33,344.09,330.73,359.44,362.12,334.99,335.53,321.42,319.14,303.93,311.27,316.57,310.05,294.79,282.87,309.49,302.31,296.64,289.08,271.69,261.71,272.94,268.92,261.52
1256,B,False,2.876,44.301,43.568,9.4051,3.2317,1.5302,7.4372,53.501,46.966,49.531,7.0839,12.241,8.2078,3.0142,4.7317,35.095,50.262,37.186,28.03,43.129,54.23,51.879,19.38,32.318,37.157,37.698,31.036,41.507,22.164,26.965,44.182,43.085,50.922,48.536,3.0593,6.6044,6.5388,34.092,42.686,42.714,44.263,36.745,1.5827,42.254,44.277,50.828,40.552,51.201,50.887,53.522,52.406,58.646,64.136,59.806,55.594,43.853,49.524,48.923,52.214,39.626,44.107,34.433,34.35,40.68,40.931,59.988,52.208,51.311,55.357,48.193,48.777,13.404,46.902,36.292,44.279,46.683,40.338,53.222,33.44,36.108,53.741,45.836,37.197,21.602,17.855,35.834,5.1917,34.101,26.577,26.267,8.6471,31.827,1.6324,1.048,2.9319,5.5792,0.29717,21.162,11.951,22.052,26.75,30.272,19.375,21.265,16.277,11.282,8.8437,1.9342,21.53,21.872
