,FLARE_TYPE,COINCIDENCE,g_s_1,g_s_2,g_s_3,g_s_4,g_s_5,g_s_6,g_s_7,g_s_8,g_s_9,g_s_10,g_s_11,g_s_12,g_s_13,g_s_14,g_s_15
575,M,True,5720.7,5841.1,5671.2,6001.9,5537.3,5874.0,5831.8,6214.2,6164.3,6111.4,6182.9,6620.0,6096.8,6184.0,6301.5
576,M,False,5571.3,4587.8,5029.6,5469.5,5458.7,3697.0,3613.8,3510.8,41250.0,2946.7,2501.6,2193.1,1002.0,933.08,575.28
577,M,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
578,M,False,19.527,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.377,26.054,0.0
579,M,True,1129.2,1126.8,1714.3,957.6,1388.3,2871.1,1345.0,1336.0,1337.5,1316.7,1141.5,1138.4,1349.2,1346.4,1531.0
580,M,True,1824.6,1810.8,2202.2,2188.1,2195.6,1609.4,1629.7,1584.9,1590.1,1597.5,1595.0,1598.0,1981.7,2419.4,1873.5
581,M,False,2256.0,2226.4,2000.4,1998.7,2189.6,1984.7,1767.2,1572.9,3431.2,2891.0,1962.8,1688.7,1440.9,1718.1,2425.2
582,M,True,3867.2,3717.8,3706.4,3636.4,3541.6,3555.5,4087.7,3542.8,3471.7,3744.5,3587.5,3565.4,4588.5,4639.5,4869.4
583,M,False,3587.5,3565.4,4588.5,4639.5,4869.4,4595.6,5463.3,4028.5,2989.8,4564.3,3518.1,2502.9,3754.4,4005.1,4403.0
584,M,False,6263.9,4668.0,6032.3,5071.4,5777.6,6673.9,5536.9,6203.9,5466.7,6000.2,5837.6,5663.0,5866.4,5606.8,5508.2
585,M,False,30657.0,32425.0,32300.0,31573.0,32868.0,34455.0,34399.0,39438.0,33733.0,33432.0,32976.0,31670.0,30699.0,33482.0,30651.0
586,M,False,22873.0,22265.0,22121.0,22949.0,20214.0,24989.0,30716.0,26682.0,26296.0,28032.0,26879.0,26257.0,21373.0,28312.0,29879.0
587,M,False,28396.0,30102.0,34418.0,33404.0,32877.0,34260.0,29714.0,36864.0,31275.0,31580.0,29857.0,28306.0,27855.0,32015.0,34826.0
588,M,True,25478.0,26711.0,30482.0,32340.0,31510.0,31237.0,38484.0,37435.0,30612.0,33862.0,34158.0,32564.0,34022.0,34263.0,40235.0
589,M,True,40235.0,37362.0,45378.0,46751.0,50736.0,50271.0,49473.0,52460.0,55119.0,56239.0,61255.0,60842.0,61664.0,71802.0,71960.0
590,M,False,50736.0,50271.0,49473.0,52460.0,55119.0,56239.0,61255.0,60842.0,61664.0,71802.0,71960.0,64661.0,64804.0,62427.0,63384.0
591,M,False,61255.0,60842.0,61664.0,71802.0,71960.0,64661.0,64804.0,62427.0,63384.0,80753.0,78596.0,82171.0,84120.0,87694.0,93500.0
592,M,False,61664.0,71802.0,71960.0,64661.0,64804.0,62427.0,63384.0,80753.0,78596.0,82171.0,84120.0,87694.0,93500.0,94774.0,93016.0
593,M,False,82171.0,84120.0,87694.0,93500.0,94774.0,93016.0,96698.0,111990.0,107370.0,104420.0,98068.0,111840.0,108880.0,113730.0,99470.0
594,M,False,99470.0,108580.0,122730.0,101530.0,115820.0,112180.0,121390.0,110220.0,114690.0,111340.0,103470.0,113310.0,104440.0,114790.0,111380.0
595,M,True,164210.0,169870.0,163950.0,174640.0,158190.0,183170.0,199070.0,211550.0,223770.0,199880.0,179680.0,231860.0,212830.0,208880.0,222140.0
596,M,True,189070.0,196550.0,180240.0,184070.0,170430.0,162770.0,157460.0,153530.0,169530.0,165200.0,168660.0,174820.0,165270.0,207490.0,183760.0
597,M,False,200250.0,192030.0,182430.0,187490.0,204030.0,213780.0,203600.0,203100.0,197870.0,198950.0,174480.0,190680.0,200050.0,189300.0,152020.0
598,M,True,188310.0,190900.0,190350.0,212400.0,200280.0,206100.0,223110.0,210370.0,227930.0,208060.0,215270.0,215770.0,206350.0,208260.0,212580.0
599,M,False,190350.0,212400.0,200280.0,206100.0,223110.0,210370.0,227930.0,208060.0,215270.0,215770.0,206350.0,208260.0,212580.0,220760.0,217390.0
600,M,True,140520.0,147050.0,139470.0,160030.0,154390.0,157060.0,158560.0,160190.0,158460.0,156160.0,158980.0,159110.0,155660.0,148410.0,146930.0
601,M,False,148410.0,146930.0,144090.0,148440.0,146270.0,132490.0,145510.0,143770.0,150860.0,130470.0,126850.0,127290.0,130670.0,125090.0,136690.0
602,M,True,107730.0,124270.0,96980.0,100380.0,116790.0,125690.0,119010.0,100850.0,92210.0,105030.0,95183.0,103680.0,100720.0,72260.0,89420.0
603,M,True,75163.0,71411.0,67005.0,79510.0,88971.0,72757.0,79795.0,71414.0,63628.0,73015.0,76929.0,71444.0,60396.0,61522.0,61705.0
604,M,False,71473.0,68007.0,55907.0,70130.0,56743.0,60141.0,51498.0,53853.0,56532.0,54926.0,55229.0,52195.0,59005.0,49094.0,45202.0
605,M,True,19789.0,19661.0,21456.0,24417.0,22622.0,19595.0,16449.0,16630.0,16188.0,14664.0,14335.0,19103.0,15672.0,13275.0,14532.0
606,M,False,2186.6,1888.8,2170.2,1482.6,1788.6,1767.8,1792.1,1729.7,1399.1,1374.9,1396.9,1776.5,1815.7,1765.1,1415.4
607,M,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
608,M,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
609,M,False,2144.5,5324.0,5311.9,5296.0,5270.8,5246.4,7436.2,3100.5,5392.1,5473.9,5470.9,5461.9,5433.6,7207.1,5278.0
610,M,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
611,M,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
612,M,False,16861.0,15788.0,17645.0,16972.0,19281.0,19696.0,16896.0,17795.0,15125.0,16364.0,17300.0,16659.0,16759.0,16924.0,16674.0
613,M,False,5821.7,5721.5,6252.3,5592.7,5561.6,5925.7,5775.9,5288.2,5458.6,5483.7,6328.0,6908.7,7131.8,5584.5,5655.6
614,M,False,16393.0,19677.0,19286.0,20477.0,20386.0,19891.0,19972.0,17083.0,10755.0,16430.0,16575.0,16351.0,13827.0,12977.0,7592.5
615,M,False,4385.3,4417.1,4685.1,4592.6,4392.1,4841.0,5884.0,4458.8,4646.9,4682.8,4985.1,5088.0,5230.0,5497.1,5385.7
616,C,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
617,C,True,824.28,793.45,817.89,814.11,794.32,766.97,867.25,812.59,755.13,685.75,666.5,813.55,791.05,962.35,327.83
618,C,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.059,22.758
619,C,False,7693.9,10742.0,9747.0,10266.0,9018.5,14959.0,21059.0,17402.0,3932.9,8592.7,13575.0,4021.0,3645.3,8263.8,6866.8
620,C,False,218.21,211.18,207.67,213.72,204.18,207.42,205.26,208.76,206.55,201.03,195.63,197.8,202.61,192.67,197.97
621,C,False,46109.0,60054.0,67547.0,94475.0,93346.0,58565.0,63862.0,37132.0,21276.0,24236.0,41538.0,0.0,26868.0,0.0,10760.0
622,C,False,2165.6,2383.0,123.87,544.67,551.14,61.137,325.83,343.84,370.86,523.34,601.35,214.74,464.7,92.764,108.36
623,C,False,0.0,0.0,0.0,0.0,54.084,43.899,88.725,153.39,175.19,201.02,190.74,167.92,188.05,185.06,186.81
624,C,False,6704.3,6895.1,6480.4,12975.0,12497.0,12228.0,10945.0,11561.0,10984.0,10713.0,12169.0,11908.0,11462.0,12066.0,12960.0
625,C,True,62012.0,55477.0,58277.0,62173.0,65302.0,66401.0,66115.0,61252.0,64011.0,59415.0,68736.0,56657.0,59176.0,58378.0,59235.0
626,C,False,10124.0,10710.0,9658.3,10049.0,9585.3,9797.7,9341.3,9857.9,9674.4,9262.5,10053.0,9908.3,9977.3,10598.0,9339.9
627,C,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
628,C,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
629,C,False,11344.0,12249.0,9747.2,10941.0,13942.0,14496.0,14419.0,14842.0,11151.0,10563.0,9916.6,10208.0,10403.0,11152.0,10710.0
630,C,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
631,C,True,2379.5,2372.6,2394.2,2390.9,2543.8,1760.2,1827.6,2580.0,2650.1,2651.1,2743.0,3325.2,3259.9,3279.0,2625.3
632,C,False,7943.9,9142.9,8382.4,8089.4,6940.2,7738.9,8621.8,8569.2,8634.2,7793.3,7788.5,8413.6,7724.1,7040.7,7167.7
633,C,False,766.62,595.88,636.69,604.24,618.41,583.56,594.12,617.24,502.82,740.07,641.44,705.35,664.76,526.45,695.65
634,C,False,133.32,126.28,135.14,137.05,138.56,135.56,129.24,128.92,130.07,128.54,132.55,110.21,112.99,110.78,109.49
635,C,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
636,C,False,2826.0,2728.9,3026.7,3001.1,2875.3,2116.5,2012.0,1679.6,1609.7,2035.9,2043.5,1996.3,2017.8,1989.1,2316.9
637,C,False,25014.0,28395.0,29888.0,33286.0,28104.0,25783.0,24815.0,26513.0,25386.0,26365.0,26813.0,26244.0,24998.0,21928.0,19325.0
638,C,False,34.921,49.167,31.381,0.0,0.0,0.0,102.39,0.0,0.0,0.0,0.0,41.921,0.0,0.0,0.0
639,C,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
640,C,False,2579.7,3056.2,2728.8,3049.1,2743.7,2908.9,3739.8,3110.6,3138.1,3054.9,3555.7,3454.2,3154.8,3215.6,3838.0
641,C,False,6161.8,6898.6,7136.9,6897.2,7324.9,7981.1,10050.0,10868.0,10325.0,11369.0,10494.0,9567.8,9617.3,8389.0,8090.7
642,C,True,2254.8,923.01,695.98,699.07,0.0,0.0,692.95,0.0,697.73,686.15,0.0,0.0,0.0,0.0,0.0
643,C,False,4459.4,5385.6,4577.0,4430.6,4170.9,5079.8,7295.1,5983.5,16149.0,15699.0,11930.0,14662.0,18982.0,24859.0,9183.4
644,C,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
645,C,False,9134.1,11131.0,13887.0,14968.0,9104.5,9257.2,8214.2,7496.8,5248.2,5039.7,5508.4,6923.9,9275.9,12598.0,5057.7
646,C,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
647,C,True,0.0,1222.1,1203.5,1204.1,1212.9,1210.9,1240.3,1229.1,0.0,0.0,1274.7,1213.5,1215.3,1220.1,1232.2
648,C,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
649,C,False,31886.0,31824.0,37624.0,35795.0,33894.0,34881.0,33890.0,35927.0,36239.0,32295.0,31296.0,33140.0,27335.0,29895.0,39697.0
650,C,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
651,C,False,9543.7,4394.7,879.6,4737.7,3739.6,3438.2,6349.3,5291.1,0.0,3450.6,4076.4,6784.3,20782.0,16068.0,11656.0
652,C,True,81614.0,79236.0,76098.0,74559.0,73697.0,74165.0,77279.0,79418.0,78983.0,83693.0,81199.0,79123.0,77292.0,80485.0,78640.0
653,C,False,459.07,520.43,373.75,379.04,587.69,645.9,437.54,632.01,800.17,843.6,916.08,913.37,708.59,533.51,882.72
654,C,False,1841.8,859.92,547.86,1296.5,10822.0,7318.4,8445.8,6073.1,12039.0,8453.5,16714.0,8569.3,19160.0,12847.0,16210.0
655,C,False,42595.0,39272.0,40525.0,26413.0,47360.0,38451.0,36949.0,99611.0,60251.0,101100.0,117360.0,110300.0,137370.0,87089.0,113350.0
656,C,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
657,C,True,792.43,504.42,380.41,874.45,189.96,0.0,538.41,1281.3,0.0,0.0,0.0,414.16,1994.1,0.0,827.42
658,C,False,1862.4,1801.5,1301.6,1263.9,701.74,727.36,695.84,1411.0,1350.5,791.18,765.94,1356.3,1304.3,1304.3,1305.6
659,C,False,17340.0,18561.0,18935.0,20400.0,19229.0,20184.0,17784.0,22332.0,20249.0,21797.0,20264.0,20783.0,17272.0,16152.0,20615.0
660,C,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
661,C,False,47600.0,44167.0,40283.0,43974.0,44520.0,47987.0,47552.0,48415.0,51306.0,47873.0,47307.0,45370.0,45507.0,46762.0,48120.0
662,C,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
663,C,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
664,C,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
665,C,False,3236.4,4767.1,4457.1,4529.9,4912.3,3749.5,7697.2,6741.0,4781.5,4147.3,10923.0,13152.0,30256.0,27471.0,9968.2
666,C,True,2200.6,9536.0,11899.0,3718.2,10603.0,13241.0,9534.4,7716.6,1492.4,1656.4,5385.1,2028.4,1425.9,2381.6,2220.6
667,C,False,10691.0,10369.0,9921.6,12532.0,10415.0,8819.8,10006.0,8820.3,9425.9,9046.8,9992.7,8447.0,7906.2,7301.2,10771.0
668,C,False,14.323,14.589,0.0,0.0,0.0,0.0,0.0,13.227,17.17,23.134,20.591,25.97,21.02,24.257,27.133
669,C,False,28499.0,30891.0,31118.0,31598.0,27406.0,30770.0,32176.0,30359.0,30423.0,29524.0,31754.0,33369.0,28625.0,32679.0,29746.0
670,C,False,2386.7,1433.8,1027.6,1277.9,1127.2,1281.3,1299.6,1673.0,2032.3,1114.5,1129.9,1161.0,1615.2,2274.2,2326.3
671,C,False,266.32,268.4,326.32,278.69,300.83,291.7,306.43,301.19,308.49,307.5,299.26,297.99,291.92,290.57,284.86
672,C,False,3051.9,2975.0,1930.2,2259.6,2585.2,2560.8,2225.2,2102.7,2064.3,1780.3,2070.5,2136.0,2127.7,2269.9,1879.3
673,C,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
674,C,True,2439.8,4794.7,4815.0,4828.2,4824.6,4717.7,5908.2,4797.1,4780.1,5862.9,6149.4,6201.4,6324.1,6196.4,3960.8
675,C,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,875.21,0.0
676,C,False,43527.0,43631.0,41766.0,38590.0,44123.0,45508.0,41551.0,43297.0,43636.0,43863.0,39431.0,41259.0,42492.0,42313.0,42707.0
677,C,False,23115.0,36926.0,32884.0,32880.0,33820.0,34061.0,32273.0,31543.0,31769.0,37150.0,39242.0,39605.0,38387.0,40796.0,39072.0
678,C,False,3117.9,3055.0,2879.4,2891.2,2871.9,2894.5,3825.8,3855.1,4082.2,4266.9,4289.1,5652.9,5413.5,5796.8,4844.6
679,C,False,8514.8,8666.5,8486.3,8479.4,9074.3,8986.3,9271.8,7867.0,9441.1,10510.0,9403.8,10260.0,9620.6,11163.0,12051.0
680,C,False,9295.1,9121.9,8378.3,8220.1,6876.5,7107.1,7065.4,6533.5,6666.9,5919.1,5581.3,5424.0,5824.1,5284.0,6138.9
681,C,False,1827.3,1806.9,1790.7,1833.6,2331.1,2390.0,2343.1,2302.7,2344.4,2276.7,1768.4,1789.2,1822.0,1802.6,1839.8
682,C,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
683,C,False,162.44,150.7,152.61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
684,C,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
685,C,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
686,C,False,16634.0,4704.4,17814.0,43587.0,40390.0,8516.2,16588.0,61294.0,73530.0,34319.0,61003.0,30844.0,38994.0,25628.0,38186.0
687,C,False,1133.7,901.03,685.56,793.26,875.7,863.54,1733.1,770.82,1715.9,1852.9,1814.4,1848.0,1819.2,1598.3,2123.3
688,C,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
689,C,True,2951.6,0.0,2791.2,0.0,1232.2,5111.3,0.0,8250.4,0.0,0.0,2598.9,8109.0,3093.2,5998.1,19967.0
690,C,False,4917.4,7825.0,4854.3,8632.7,5572.8,5415.5,5928.7,9051.4,9149.1,9540.4,9390.1,9740.9,6126.3,5933.6,6171.5
691,C,False,7408.8,7220.0,8312.8,8148.4,7441.0,8255.5,6819.0,6387.6,6874.8,7057.1,7742.0,6074.5,7182.6,7829.5,7585.9
692,C,False,0.0,585.13,566.11,557.77,571.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
693,C,False,149.92,402.18,387.39,665.72,1024.7,749.84,1079.1,891.63,899.83,858.8,824.49,821.32,979.06,1038.2,1359.4
694,C,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
695,C,False,5476.0,4637.4,5258.0,4553.0,4602.9,4305.0,3670.3,3637.7,4402.9,4698.1,4899.9,5485.9,4931.9,3683.1,5242.5
696,C,False,57475.0,7955.6,7350.9,7794.3,7161.9,7324.5,7454.4,7275.9,7501.0,7275.5,6609.3,6610.8,6310.3,6556.6,6323.3
697,C,False,41515.0,38791.0,38616.0,39629.0,38971.0,37948.0,37468.0,34839.0,31149.0,34423.0,40622.0,39909.0,36646.0,34783.0,33859.0
698,C,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
699,C,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
700,C,False,1827.6,2580.0,2650.1,2651.1,2743.0,3325.2,3259.9,3279.0,2625.3,2628.4,3256.1,3381.8,2617.9,2691.4,2648.3
701,C,False,20029.0,12033.0,12051.0,16744.0,20532.0,23641.0,18549.0,15033.0,16456.0,19384.0,16535.0,13437.0,14957.0,17862.0,13156.0
702,C,False,1479.3,1227.8,1035.1,998.41,1198.0,1470.5,1399.3,1242.4,1374.8,1413.3,1622.7,1685.9,1815.6,1644.8,1469.9
703,C,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
704,C,False,437.75,441.19,448.99,463.6,871.2,837.02,866.31,829.95,828.48,1442.7,616.88,433.84,752.92,746.53,812.51
705,C,False,82238.0,80780.0,85341.0,82806.0,104930.0,89032.0,89955.0,82461.0,79979.0,80112.0,81337.0,88932.0,89408.0,100090.0,85229.0
706,C,False,10826.0,11847.0,11188.0,11116.0,13415.0,12930.0,11412.0,11662.0,10751.0,12268.0,12797.0,13935.0,11372.0,11829.0,13175.0
707,C,False,71008.0,64912.0,68508.0,70086.0,69516.0,70444.0,73992.0,69051.0,68803.0,66058.0,70338.0,73612.0,62012.0,55477.0,58277.0
708,C,False,2273.1,4525.6,2342.7,2310.1,2350.4,2434.6,2447.3,2407.4,2428.9,2322.5,2201.1,2266.2,2304.8,2093.0,2075.3
709,C,False,5658.7,6652.6,6593.3,6046.5,5720.5,6668.3,6843.7,5873.8,5676.7,5881.4,6673.2,5358.0,6008.4,6246.8,6053.9
710,C,False,62012.0,55477.0,58277.0,62173.0,65302.0,66401.0,66115.0,61252.0,64011.0,59415.0,68736.0,56657.0,59176.0,58378.0,59235.0
711,C,False,10100.0,10722.0,11025.0,9227.9,8423.3,8742.5,9140.4,8443.7,8012.4,8103.8,7471.5,7738.0,7128.0,7313.4,6481.2
712,C,False,6832.7,6685.7,6744.3,6691.1,6100.0,4621.6,4643.0,4586.6,3307.8,4206.8,3204.4,4284.6,4964.5,4060.4,4038.5
713,C,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
714,C,False,2093.8,2606.4,2109.5,2150.6,2138.6,1670.2,1695.0,1642.9,1974.3,1946.4,2039.8,1567.0,1530.2,1492.0,1441.1
715,C,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
716,C,False,14066.0,13787.0,39577.0,11200.0,9137.8,8977.8,14781.0,16659.0,17912.0,26821.0,20587.0,16619.0,23710.0,13423.0,13417.0
717,C,False,12464.0,17853.0,8920.7,4199.8,6929.7,14794.0,13277.0,10769.0,11425.0,26890.0,18564.0,31818.0,55711.0,43058.0,68818.0
718,C,False,3390.1,2930.7,2918.9,3787.0,2870.8,3772.8,2738.2,3604.3,3898.2,4086.7,3943.7,3322.4,3691.5,4430.4,4005.3
719,C,False,12801.0,11276.0,10539.0,11055.0,10974.0,10982.0,10775.0,11188.0,10391.0,10699.0,12150.0,12556.0,13022.0,12632.0,12166.0
720,C,False,4538.5,4789.8,4804.3,4025.1,4862.6,4692.1,4341.8,4564.0,4937.6,5225.7,5527.9,4991.3,5565.3,5880.2,5587.5
721,C,False,427.14,297.83,494.14,347.18,188.45,3336.6,1542.4,243.26,1928.7,1290.7,386.81,1285.5,2837.1,189.08,2688.4
722,C,False,118630.0,89298.0,68702.0,60774.0,70619.0,70177.0,60985.0,35853.0,33480.0,32298.0,0.0,7914.2,9526.2,23582.0,12832.0
723,C,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
724,C,False,8698.5,7791.3,8892.5,8051.9,7875.0,8287.8,7734.8,7087.9,7684.7,6929.5,8238.2,7512.1,7353.5,9409.6,10697.0
725,C,False,2336.6,7808.6,16677.0,8224.2,13748.0,6998.4,16268.0,31437.0,15375.0,11823.0,12687.0,17442.0,12156.0,11850.0,8718.1
726,C,False,491.31,494.99,500.13,500.27,501.65,505.83,1041.6,521.34,1533.6,1062.9,1121.1,1226.1,611.41,602.34,604.24
727,C,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
728,C,False,3363.8,2681.0,3972.2,3280.7,3574.8,3014.7,3016.4,3897.9,3693.2,4059.9,4650.9,4049.6,4079.2,3817.2,3881.5
729,C,False,0.0,1222.1,1203.5,1204.1,1212.9,1210.9,1240.3,1229.1,0.0,0.0,1274.7,1213.5,1215.3,1220.1,1232.2
730,C,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
731,C,False,342.58,365.05,357.94,363.27,350.01,365.57,395.37,412.7,426.23,396.19,427.08,415.7,419.66,420.36,472.92
732,C,False,66108.0,64728.0,67637.0,69302.0,70042.0,61044.0,59423.0,61932.0,58880.0,66599.0,68287.0,64154.0,62970.0,67890.0,67124.0
733,C,False,2951.6,0.0,2791.2,0.0,1232.2,5111.3,0.0,8250.4,0.0,0.0,2598.9,8109.0,3093.2,5998.1,19967.0
734,C,False,4576.4,4511.4,4527.7,4766.4,4618.4,4563.7,4571.3,4501.8,4389.8,4204.2,4165.4,4247.1,4227.2,2747.2,4196.6
735,C,False,10726.0,11065.0,8887.3,8891.8,9153.7,8447.5,9578.0,8902.9,9187.9,9588.0,10076.0,9087.2,9505.0,10505.0,11987.0
736,C,False,0.0,0.0,1744.1,248.04,0.0,661.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
737,C,False,71530.0,69257.0,65161.0,70796.0,64540.0,60983.0,64175.0,58927.0,60124.0,57889.0,58048.0,59304.0,58078.0,63004.0,58823.0
738,C,False,65.548,79.612,184.11,205.08,223.9,282.89,428.07,673.57,820.3,653.79,652.5,705.83,539.22,546.18,557.73
739,C,False,414.16,1994.1,0.0,827.42,0.0,311.03,159.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
740,C,False,524.76,484.3,470.92,485.09,469.12,475.15,456.23,456.38,459.06,450.58,453.32,459.14,478.39,477.45,476.26
741,C,False,18367.0,17783.0,17620.0,18647.0,18582.0,15144.0,15882.0,18626.0,17343.0,17427.0,19219.0,20977.0,20657.0,20031.0,22282.0
742,C,False,540.25,975.62,1014.2,1020.7,998.62,537.01,939.92,509.13,516.6,471.57,432.77,450.59,481.85,0.0,469.22
743,C,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
744,C,False,324.43,352.66,352.95,239.46,309.27,388.16,241.64,355.05,351.74,258.39,270.3,294.19,367.35,337.62,360.5
745,C,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
746,C,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,763.24,0.0,1066.7,0.0,0.0
747,C,False,4332.7,3804.1,2877.4,2846.7,2862.7,2872.5,2883.5,4120.2,3782.3,4114.9,2732.0,3149.4,2707.8,3502.9,2714.0
748,C,False,245.66,0.0,0.0,0.0,0.0,0.0,392.21,383.26,390.37,0.0,0.0,0.0,0.0,0.0,0.0
749,C,True,1538.6,1200.8,1305.2,1405.4,1451.1,1129.7,1368.2,1119.0,1163.5,1109.1,1532.0,1564.0,1336.7,1377.2,2713.2
750,C,False,1620.0,1718.0,1717.3,1827.2,1838.1,1840.1,1770.1,1771.6,1795.9,1721.8,1670.9,1678.1,1527.7,1592.3,1633.6
751,C,False,931.61,556.43,524.03,506.3,508.3,1365.5,496.86,544.1,884.11,1265.3,2112.6,1726.6,2053.6,1710.8,1684.6
752,C,False,6474.9,6857.9,7046.2,7672.4,6008.6,4888.9,7713.3,7493.6,7270.7,6381.6,6538.6,5017.7,4542.7,4874.7,4356.3
753,C,False,3025.7,3003.6,2941.8,2948.6,4358.1,4252.4,4259.7,6161.0,2590.5,4441.1,2419.7,4160.9,4170.5,5512.8,2463.5
754,C,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
755,C,False,982.98,423.74,2065.0,864.21,2129.9,845.14,110.63,172.92,193.87,266.47,197.13,0.0,15.205,33.762,56.294
756,C,False,3867.7,3507.7,4341.1,4443.4,4466.6,4365.1,4154.8,4935.0,4645.8,4572.4,4766.3,3824.3,3782.6,3894.7,4376.4
757,C,False,25857.0,25430.0,35786.0,47993.0,43710.0,57438.0,48935.0,40103.0,39593.0,30868.0,39685.0,39449.0,31587.0,25324.0,31404.0
758,C,False,3203.7,3142.2,3192.2,3214.8,3252.2,3289.0,3257.4,3339.4,3295.9,3279.4,3360.9,3373.9,3406.5,3361.6,3499.1
