,FLARE_TYPE,COINCIDENCE,MEANGBH_1,MEANGBH_2,MEANGBH_3,MEANGBH_4,MEANGBH_5,MEANGBH_6,MEANGBH_7,MEANGBH_8,MEANGBH_9,MEANGBH_10,MEANGBH_11,MEANGBH_12,MEANGBH_13,MEANGBH_14,MEANGBH_15
729,C,False,58.732,58.305,58.512,59.024,58.444,58.983,59.011,58.615,58.246,57.914,57.573,58.364,57.564,57.862,57.66
730,C,False,50.573,50.11,49.702,49.224,48.593,48.719,48.726,47.239,47.324,47.647,46.904,47.036,46.697,46.446,46.709
731,C,False,65.693,66.978,66.196,69.428,68.262,68.983,70.793,68.894,68.267,69.059,69.475,69.726,70.451,69.759,71.22
732,C,False,63.161,63.04,62.522,61.672,61.15,60.249,59.515,59.017,58.464,58.088,58.068,58.23,58.323,58.526,58.633
733,C,False,43.583,42.86,41.834,41.644,44.003,42.959,42.655,40.957,43.006,41.19,42.572,40.766,41.96,40.776,40.037
734,C,False,60.321,60.31,60.616,60.985,60.997,60.846,60.517,60.095,60.231,59.89,59.903,59.861,59.873,59.824,59.532
735,C,False,62.373,61.872,61.141,60.977,60.729,60.301,60.037,60.2,59.889,59.407,59.443,59.351,59.623,58.847,59.006
736,C,False,34.047,32.546,33.071,32.527,32.276,32.991,33.552,33.549,33.835,35.653,36.789,36.566,38.072,37.181,38.139
737,C,False,61.064,61.017,61.073,61.059,61.264,61.661,61.678,62.237,62.462,62.991,63.046,63.448,63.685,63.632,63.826
738,C,False,41.128,41.809,41.229,41.78,42.545,42.642,43.019,42.743,43.269,43.648,43.931,43.729,43.635,43.671,44.11
739,C,False,30.64,45.671,26.689,23.716,29.668,32.763,56.189,46.123,58.323,61.783,55.522,49.789,46.274,44.173,39.339
740,C,False,32.214,32.164,32.611,32.157,32.602,33.072,33.044,33.099,33.283,33.606,33.488,33.248,33.401,33.508,33.45
741,C,False,68.906,67.241,66.242,64.852,63.673,63.638,63.807,64.091,64.71,65.202,65.931,66.227,66.422,66.998,67.053
742,C,False,40.776,40.051,39.302,38.677,38.141,38.07,37.701,37.807,37.633,37.363,37.738,36.921,36.55,36.822,36.257
743,C,False,40.195,38.487,38.276,37.509,37.251,37.106,38.194,35.541,36.15,35.846,35.936,36.273,37.505,37.547,37.775
744,C,False,50.698,50.858,50.841,50.462,50.674,50.483,50.384,50.362,50.086,50.222,49.739,49.368,49.025,48.853,48.518
745,C,False,33.286,33.818,34.355,34.0,33.66,34.115,34.277,34.727,34.462,34.507,33.934,34.005,33.298,34.005,34.01
746,C,False,0.0,0.0,22.443,17.642,19.121,23.085,23.977,21.068,21.884,22.741,25.429,31.862,27.275,30.392,35.156
747,C,False,50.772,50.055,49.636,48.989,48.157,47.489,47.399,46.624,46.087,46.045,45.888,45.857,46.19,46.369,46.583
748,C,False,34.624,34.84,35.679,36.143,37.407,37.157,38.724,37.497,38.016,37.999,38.479,38.373,38.009,37.525,37.25
749,C,True,57.257,57.684,57.832,57.726,57.546,57.178,56.785,57.255,56.987,57.039,57.008,57.078,57.255,56.881,57.419
750,C,False,57.031,56.638,56.659,56.466,57.294,57.037,56.547,56.347,56.261,55.966,56.326,56.055,55.791,55.942,55.314
751,C,False,44.319,44.038,44.278,43.675,43.809,43.377,43.372,43.111,43.437,43.332,42.803,42.665,42.33,42.891,42.313
752,C,False,49.62,49.797,49.576,49.238,49.476,49.34,49.063,48.935,49.168,49.35,49.205,49.133,49.119,49.342,49.355
753,C,False,49.203,48.982,48.887,48.911,48.925,48.549,48.541,48.028,48.19,47.971,47.833,47.849,48.024,48.027,48.086
754,C,False,38.172,38.624,37.411,37.504,36.82,36.801,36.739,36.885,36.829,37.978,37.659,37.85,37.384,37.783,37.901
755,C,False,32.199,30.172,29.806,29.212,29.068,28.774,28.177,29.617,28.764,30.823,28.92,29.507,30.618,29.656,28.797
756,C,False,54.769,54.014,53.566,53.009,52.751,52.328,52.179,51.866,51.853,51.502,51.672,51.814,52.185,52.574,52.79
757,C,False,61.716,61.724,61.771,61.575,61.724,61.453,61.415,61.16,60.866,61.077,61.322,61.315,61.405,61.194,61.381
758,C,False,41.037,41.09,40.808,41.763,41.032,40.444,40.89,40.172,40.335,40.638,40.616,40.517,40.762,40.772,41.084
759,C,False,36.185,35.736,35.001,36.814,37.129,35.134,34.233,35.438,35.317,35.66,35.283,33.707,36.309,35.55,36.355
760,C,False,42.608,42.929,42.835,42.771,42.732,43.313,43.219,43.306,43.198,43.607,43.519,43.514,43.63,43.461,43.896
761,C,False,55.886,54.283,54.627,53.14,54.276,52.336,52.737,56.106,56.431,57.706,55.109,56.139,58.673,59.068,57.783
762,C,False,75.944,75.329,75.504,74.477,74.31,73.448,72.432,73.036,72.654,71.106,70.86,71.076,71.77,72.85,72.174
763,C,False,58.27,57.974,57.128,57.097,56.807,56.523,56.349,56.259,56.305,56.319,56.677,56.783,57.15,57.784,58.726
764,C,False,29.751,29.228,28.956,28.781,27.8,27.049,27.432,26.925,26.717,26.621,26.949,27.11,27.365,27.285,26.841
765,C,False,42.482,42.663,43.023,45.514,44.902,48.3,49.146,44.062,40.28,40.758,45.537,42.706,44.372,48.386,49.32
766,C,True,35.578,35.073,35.159,34.933,34.698,34.442,34.264,34.528,34.509,35.394,35.173,35.236,35.759,35.303,34.722
767,C,False,83.812,83.861,85.029,84.745,83.531,83.893,84.324,82.941,83.471,83.354,83.171,82.586,83.225,83.71,84.732
768,C,True,54.092,53.216,52.994,52.545,52.564,52.218,52.174,51.887,52.031,51.914,52.164,52.239,53.013,54.161,54.238
769,C,False,34.597,34.639,33.938,34.165,33.758,33.802,33.194,33.236,33.827,33.384,33.793,33.638,33.298,33.48,34.149
770,C,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.13,0.0,0.0
771,C,False,57.706,58.327,60.324,60.732,59.373,56.722,57.29,57.199,56.814,56.451,55.608,54.85,56.357,57.163,55.163
772,C,False,61.626,60.039,59.197,58.103,58.352,58.929,59.512,60.097,60.558,61.174,61.351,63.459,63.217,62.753,62.788
773,C,False,43.495,42.786,43.772,44.02,43.82,44.614,43.937,43.72,42.982,43.495,43.212,43.113,43.541,43.87,43.62
774,C,False,60.268,61.655,61.31,61.311,61.779,62.886,61.943,63.026,62.876,63.924,62.653,62.967,62.998,63.155,63.7
775,C,False,35.578,35.073,35.159,34.933,34.698,34.442,34.264,34.528,34.509,35.394,35.173,35.236,35.759,35.303,34.722
776,C,False,37.266,36.986,36.706,36.55,36.649,36.617,36.246,36.171,36.277,36.959,37.125,36.694,36.803,37.078,37.175
777,C,False,71.74,71.211,71.213,71.046,71.693,70.796,70.831,71.098,70.735,70.343,69.947,70.589,70.429,70.654,69.873
778,C,False,39.969,41.162,40.85,41.191,40.879,41.621,42.022,42.067,41.667,41.642,42.187,41.922,42.804,41.955,41.548
779,C,False,68.923,68.398,68.747,69.299,70.126,70.286,71.043,71.479,72.35,72.045,72.587,72.946,73.129,73.232,72.876
780,C,False,45.307,45.217,44.7,44.616,44.457,44.368,44.614,44.058,44.52,44.636,44.389,44.727,44.681,44.439,44.791
781,C,False,27.43,27.922,29.676,28.309,28.398,28.884,30.382,29.198,30.561,29.7,29.573,29.115,29.472,30.511,30.106
782,C,False,46.324,47.195,45.532,47.926,46.251,46.006,45.933,46.335,45.534,43.077,45.266,45.94,46.555,45.863,43.79
783,C,False,31.219,29.784,30.779,32.239,29.506,29.905,29.688,29.099,30.888,30.422,30.967,29.816,29.752,30.914,30.229
784,C,False,43.342,43.258,43.288,43.124,43.097,42.855,42.977,43.047,42.778,43.079,43.256,43.325,43.162,43.234,43.019
785,C,False,33.441,33.588,33.521,33.227,33.028,32.378,32.582,32.262,31.483,31.613,31.667,31.868,31.398,31.367,30.966
786,C,False,51.718,51.67,51.463,51.397,50.707,50.738,50.188,49.969,49.456,49.178,49.292,49.535,49.055,48.707,48.354
787,C,False,52.161,51.504,51.439,50.366,49.358,48.679,48.465,47.957,47.87,48.041,47.876,48.038,48.232,48.77,48.914
788,C,False,62.98,61.21,60.614,60.275,59.358,58.285,57.938,57.199,56.757,55.593,55.943,56.356,57.004,57.776,58.164
789,C,False,55.608,54.85,56.357,57.163,55.163,55.832,57.275,58.065,58.682,59.172,59.683,60.314,61.342,61.483,60.9
790,C,False,54.773,54.149,53.847,53.863,53.699,53.87,53.615,53.794,53.907,53.878,54.196,53.837,53.72,53.966,53.937
791,C,False,57.415,57.628,58.552,59.019,57.978,57.879,57.241,57.194,57.853,56.805,57.392,57.462,56.407,55.9,54.476
792,C,False,70.378,71.438,71.338,72.555,74.188,74.991,75.991,76.506,76.093,76.798,74.724,74.812,74.537,77.025,73.615
793,C,False,54.092,53.216,52.994,52.545,52.564,52.218,52.174,51.887,52.031,51.914,52.164,52.239,53.013,54.161,54.238
794,C,False,41.071,40.783,41.546,41.873,42.012,42.07,42.213,41.841,41.863,41.698,42.02,41.959,41.716,41.734,41.808
795,C,False,55.079,54.754,54.616,53.947,53.654,53.377,53.404,52.74,52.475,52.479,52.532,53.003,53.096,53.413,53.352
796,C,False,61.55,60.511,59.714,58.905,58.92,58.693,58.267,56.661,55.718,55.587,56.555,57.57,58.444,59.607,60.881
797,C,False,59.674,58.979,58.705,58.661,59.316,58.862,59.71,59.422,59.798,59.5,60.238,60.567,61.787,61.253,61.678
798,C,False,50.669,50.259,50.124,50.294,50.177,49.973,50.648,50.546,50.949,51.106,51.022,50.896,51.346,51.274,51.386
799,C,False,40.155,39.787,39.829,38.797,38.217,37.794,37.177,37.244,37.22,36.582,36.253,36.153,36.12,36.159,36.498
800,B,True,91.724,91.516,91.562,94.449,94.972,92.537,95.338,97.036,98.339,96.935,95.278,96.592,95.175,94.619,95.4
801,B,False,74.676,74.16,73.97,73.109,72.63,73.181,72.425,72.774,72.612,72.226,71.881,72.456,72.515,71.074,71.311
802,B,False,67.508,68.621,68.689,65.388,64.199,67.458,66.588,63.68,62.652,61.087,59.085,57.956,57.092,59.383,59.057
803,B,False,30.938,31.21,31.29,31.42,31.068,30.624,29.811,29.596,29.423,30.02,30.29,30.143,29.908,29.924,29.87
804,B,True,0.0,0.0,0.0,0.0,0.0,9.2702,0.0,26.257,18.58,14.636,23.508,27.915,23.054,21.388,22.494
805,B,True,68.888,69.134,70.146,70.519,71.032,71.672,72.995,71.592,71.596,70.251,69.967,69.56,68.689,68.6,67.253
806,B,False,73.813,74.284,76.911,78.428,80.591,82.229,82.487,84.016,85.152,83.488,82.652,81.967,81.936,80.119,80.011
807,B,False,39.647,40.02,39.696,39.659,39.733,39.949,40.297,39.936,39.975,40.437,40.568,41.15,40.987,41.76,42.454
808,B,False,52.076,64.062,65.616,66.366,62.397,64.254,69.211,72.033,70.279,66.456,66.444,67.807,71.199,68.742,69.782
809,B,False,53.549,53.574,52.894,51.855,51.155,51.989,49.832,49.082,49.063,48.201,48.435,46.994,47.09,46.204,46.17
810,B,True,28.916,29.209,28.436,28.596,28.553,28.298,28.699,28.825,28.626,28.856,28.716,29.309,29.562,29.376,29.231
811,B,False,51.671,50.836,51.97,51.015,50.735,49.948,50.438,49.839,49.911,49.707,48.842,47.975,47.348,46.801,47.127
812,B,True,34.929,35.878,35.829,35.016,34.915,34.591,34.357,34.405,34.909,34.958,34.606,34.142,33.569,33.936,33.933
813,B,False,51.552,50.317,50.744,50.539,50.028,51.48,52.267,51.383,51.159,51.46,52.211,53.08,52.858,53.721,54.92
814,B,False,61.502,60.692,60.714,59.379,58.452,49.959,50.385,57.123,56.91,55.828,55.998,55.109,55.399,53.718,53.385
815,B,True,32.208,32.212,32.356,31.964,32.404,32.373,32.216,32.1,31.563,32.146,31.78,31.874,31.645,31.73,32.114
816,B,True,33.141,32.976,33.268,33.361,33.424,33.839,33.668,33.392,33.385,33.421,33.732,33.981,34.386,34.54,34.749
817,B,True,75.191,87.209,88.15,88.753,75.757,88.719,88.301,87.304,73.159,85.92,85.477,83.066,80.903,82.873,83.553
818,B,True,33.134,33.796,34.022,33.924,34.157,34.02,34.476,34.536,34.742,34.657,34.444,34.654,34.54,34.793,33.775
819,B,False,48.183,48.225,49.259,49.246,49.251,50.304,50.715,51.191,50.541,51.079,50.909,50.607,50.233,50.764,50.657
820,B,False,53.017,53.4,52.53,52.941,53.632,53.148,51.733,50.908,50.291,50.887,50.606,49.516,48.788,47.792,48.233
821,B,True,30.746,30.79,30.5,30.609,30.141,30.555,30.484,30.85,31.156,30.452,30.419,30.358,30.696,30.63,30.715
822,B,True,72.123,75.753,76.87,77.888,78.891,78.42,78.856,78.486,75.551,74.509,72.415,73.139,72.211,70.906,68.559
823,B,False,73.144,73.105,72.871,71.179,73.587,73.656,72.343,71.603,73.186,72.983,73.018,72.81,72.322,69.92,69.635
824,B,True,45.034,43.926,44.09,43.45,42.321,42.606,42.317,42.683,41.683,40.879,40.506,41.778,41.433,40.932,41.596
825,B,True,64.658,64.508,64.94,64.608,65.659,64.768,64.751,65.6,65.009,66.119,66.682,66.452,66.522,68.136,68.32
826,B,True,49.542,49.925,50.53,50.891,51.4,51.453,51.208,51.465,51.267,51.329,51.895,51.185,51.716,51.405,51.406
827,B,True,46.481,45.991,45.005,45.784,44.879,44.59,44.748,44.719,43.835,43.806,43.878,43.817,44.41,43.355,44.385
828,B,True,46.485,46.89,48.23,48.573,50.093,50.961,51.304,51.413,51.224,52.662,53.754,54.337,54.897,53.72,53.499
829,B,True,63.48,64.376,63.324,65.171,65.192,66.22,65.945,65.511,67.193,66.039,66.252,66.121,66.677,64.739,64.572
830,B,True,28.122,28.23,28.087,28.13,28.457,28.724,28.785,27.841,28.286,28.318,28.462,27.619,27.64,27.958,27.854
831,B,True,73.647,74.598,67.957,66.239,63.934,64.734,66.568,66.297,68.848,70.098,68.042,68.667,71.343,74.708,78.769
832,B,False,64.482,65.127,64.141,63.57,63.361,62.927,63.361,62.68,62.291,61.726,61.138,61.278,60.791,60.905,60.504
833,B,False,69.348,69.705,67.802,66.886,65.449,64.81,64.777,63.729,63.441,63.327,63.264,63.887,63.534,63.903,65.099
834,B,True,37.15,37.056,36.936,37.343,37.066,37.409,37.623,38.703,38.935,38.269,39.623,39.308,39.587,39.292,38.661
835,B,False,52.248,52.997,53.022,52.77,53.258,52.343,52.416,51.968,51.464,51.523,50.581,50.109,50.102,49.197,49.286
836,B,False,81.799,84.826,83.896,80.061,81.665,81.878,86.413,85.814,88.605,88.924,89.095,90.8,88.835,89.286,90.867
837,B,True,55.688,54.885,55.079,53.809,54.49,54.058,54.043,54.022,53.338,53.274,53.347,52.767,53.619,53.449,53.957
838,B,True,66.967,66.32,66.297,66.381,65.326,65.926,67.015,65.715,64.355,65.122,63.582,65.736,63.621,63.354,63.544
839,B,False,76.911,73.782,72.568,73.961,69.243,66.93,63.243,63.729,62.973,60.117,58.347,59.056,57.201,59.785,63.363
840,B,False,62.804,62.364,63.192,62.691,63.529,62.629,63.578,64.014,64.701,64.768,66.279,63.464,64.261,62.465,64.994
841,B,False,70.289,70.043,69.708,68.864,68.822,70.2,70.407,70.156,70.889,70.666,69.777,69.323,69.747,69.636,70.486
842,B,True,27.619,28.396,28.513,27.864,28.305,27.375,28.026,28.046,28.806,28.156,28.062,27.355,26.705,26.63,27.29
843,B,False,55.122,55.159,55.187,56.594,56.977,57.157,57.993,56.792,56.401,57.012,56.199,56.317,56.021,56.284,57.439
844,B,True,61.58,62.414,64.179,64.431,64.6,66.036,67.016,67.615,61.731,68.924,70.542,71.504,72.31,69.874,70.904
845,B,True,31.764,31.396,32.676,32.68,32.556,32.643,32.313,34.13,34.839,33.641,34.6,35.113,34.378,34.5,33.728
846,B,True,59.21,58.779,56.947,58.732,59.362,59.118,59.144,59.933,60.042,59.372,61.079,61.724,62.834,63.711,64.911
847,B,False,39.212,38.822,39.189,39.054,39.228,38.355,38.996,40.154,39.272,38.357,38.364,38.357,38.242,37.387,37.776
848,B,False,54.548,54.1,54.365,54.906,55.784,54.172,53.939,54.777,54.814,54.164,55.093,56.095,55.217,55.17,55.037
849,B,False,42.364,43.432,44.366,45.054,44.975,44.324,44.468,43.987,43.944,42.797,41.08,42.055,40.711,39.637,38.462
850,B,False,34.531,34.712,34.697,34.08,34.572,33.786,33.853,33.549,34.577,33.506,33.659,33.75,33.695,34.835,33.406
851,B,False,58.708,56.825,59.055,59.441,43.72,58.427,58.886,57.61,45.952,44.012,44.945,46.286,45.626,45.994,45.899
852,B,False,83.166,82.487,82.459,81.661,81.547,82.387,80.919,81.179,80.829,79.637,78.398,78.034,78.036,77.85,76.702
853,B,False,86.727,88.163,87.836,89.12,86.44,88.14,91.624,90.313,88.905,90.562,90.764,89.578,89.497,90.058,89.276
854,B,False,77.593,76.625,74.611,74.395,72.869,72.014,71.224,70.71,70.521,69.705,69.504,69.686,69.495,69.398,68.749
855,B,True,81.174,81.747,80.915,84.3,83.902,84.286,83.943,83.008,79.24,77.781,77.853,79.831,80.422,81.189,81.813
856,B,True,60.98,60.028,61.593,59.442,59.948,60.368,60.379,59.85,58.894,59.432,60.006,59.923,61.541,61.866,61.104
857,B,False,44.062,45.112,44.625,44.665,45.311,45.297,44.705,44.693,44.413,45.306,45.423,45.263,45.333,44.774,45.655
858,B,False,52.597,53.238,54.718,54.933,57.201,58.071,58.459,58.952,58.162,57.407,56.445,55.452,54.643,54.258,53.544
859,B,False,51.071,51.235,51.591,51.864,52.044,53.068,53.28,53.671,53.796,53.383,53.737,52.627,51.349,50.521,49.053
860,B,True,90.957,93.737,94.785,98.297,99.851,101.98,100.31,94.478,97.766,92.959,89.34,91.917,94.196,88.377,87.885
861,B,False,48.545,50.877,51.298,50.905,50.079,49.505,47.423,46.775,46.295,46.354,47.249,47.447,47.063,46.016,47.429
862,B,False,67.927,67.379,66.748,65.493,68.486,68.74,72.023,75.657,76.704,78.437,78.841,79.874,79.146,80.559,81.848
863,B,True,24.853,26.72,28.737,30.995,29.974,35.896,30.847,31.251,30.685,30.867,38.59,38.747,31.439,36.467,29.165
864,B,False,74.453,75.287,70.154,69.727,71.539,69.86,64.367,71.264,72.698,71.219,76.148,75.192,77.726,76.148,76.255
865,B,False,46.354,47.468,47.172,47.471,48.45,48.914,48.258,49.381,49.808,49.183,48.189,48.965,48.482,48.207,48.295
866,B,True,64.811,63.443,63.41,63.982,63.289,61.918,63.149,61.923,60.409,59.591,59.504,58.603,58.67,59.521,58.419
867,B,False,72.655,71.742,69.922,70.447,69.499,69.761,72.024,71.904,70.289,70.344,72.903,73.709,72.637,72.415,72.311
868,B,False,48.004,48.715,48.605,50.255,50.479,50.561,51.222,51.036,50.122,50.766,51.434,51.304,51.687,51.712,50.49
869,B,False,49.638,50.086,51.857,53.211,53.711,55.754,56.0,55.597,56.344,56.281,56.629,56.387,56.148,55.635,55.617
870,B,False,48.876,49.309,48.979,49.166,49.214,49.019,48.372,48.798,48.118,48.284,47.382,47.953,47.447,47.324,47.471
871,B,False,61.305,63.395,64.617,66.727,65.981,69.32,69.75,70.365,70.172,68.182,65.727,63.565,61.462,61.053,60.575
872,B,False,74.226,73.441,72.498,71.01,71.484,71.062,68.822,68.386,67.55,67.924,66.813,66.52,65.966,65.845,66.393
873,B,False,29.707,30.849,30.882,30.716,30.404,29.824,29.961,29.363,29.039,28.831,28.79,29.059,28.753,29.064,28.846
874,B,True,74.062,73.168,73.068,73.86,72.786,73.39,72.82,71.108,70.903,70.994,71.478,71.682,70.148,70.932,69.977
875,B,False,96.668,108.04,109.47,109.97,107.98,116.36,113.24,106.52,105.54,109.11,108.86,112.37,111.93,108.6,105.17
876,B,True,75.68,74.477,74.724,73.834,76.093,77.017,75.922,77.414,77.062,77.872,79.704,78.895,78.205,79.037,80.123
877,B,False,54.134,53.81,53.983,53.558,53.683,53.979,53.734,54.428,55.456,56.217,56.916,58.012,60.0,59.302,59.776
878,B,False,59.053,60.582,60.612,58.628,59.089,59.082,59.184,58.856,58.801,58.716,58.097,60.372,60.718,61.357,59.779
879,B,True,45.886,46.079,47.251,46.951,45.899,46.841,46.58,47.905,47.502,47.547,49.259,50.302,51.511,52.801,55.178
880,B,True,56.5,55.602,55.958,56.402,55.241,54.952,55.679,56.484,56.696,56.805,57.084,58.137,59.527,61.098,61.203
881,B,False,31.116,31.969,31.236,31.29,30.776,31.289,31.507,32.002,31.176,31.799,32.956,32.52,33.401,33.825,34.572
882,B,False,80.456,79.855,78.708,79.26,78.126,77.441,76.598,76.716,76.643,76.68,77.359,76.598,75.907,77.251,78.252
883,B,False,32.537,31.964,31.107,30.656,31.159,30.78,29.422,28.369,29.042,29.788,28.723,28.967,30.24,30.569,31.456
884,B,False,44.48,43.962,43.679,43.867,43.642,43.357,43.02,43.344,43.675,43.685,44.33,44.671,45.383,45.862,46.264
885,B,True,27.598,27.993,27.886,27.452,28.445,28.385,27.42,27.362,27.574,28.199,27.771,27.676,27.735,28.053,27.944
886,B,False,69.212,70.291,70.017,71.959,72.183,73.528,72.498,72.061,71.364,69.695,65.843,65.784,65.646,64.127,63.462
887,B,True,55.623,55.761,54.477,53.963,52.31,51.864,52.077,51.896,51.226,51.866,53.047,53.091,53.852,53.422,54.22
888,B,False,95.031,95.392,88.364,89.767,89.411,89.725,89.994,86.176,84.29,78.976,76.71,79.865,76.342,77.387,79.308
889,B,False,31.53,31.609,32.204,32.526,32.99,33.693,34.296,34.678,34.654,34.597,35.093,35.626,35.179,35.129,34.437
890,B,False,45.614,45.029,44.799,44.399,44.364,43.99,43.663,43.776,43.651,44.473,44.878,44.942,45.549,46.359,46.413
891,B,True,31.462,31.533,31.312,31.014,31.046,30.924,31.447,31.71,31.672,32.257,31.952,32.073,31.951,31.852,32.04
892,B,False,65.033,64.133,64.556,64.36,64.951,65.17,65.456,66.351,65.871,66.72,66.265,66.202,65.275,65.795,65.201
893,B,False,49.722,48.517,52.659,52.828,53.372,49.945,47.663,49.072,50.611,50.719,49.017,50.917,50.777,50.075,47.917
894,B,False,51.649,52.187,51.556,51.735,51.947,51.801,52.249,52.113,51.908,52.029,51.596,51.119,51.889,52.295,51.971
895,B,False,69.641,70.855,72.431,71.597,72.457,71.234,71.514,71.622,70.87,70.771,70.731,71.862,71.448,70.889,70.149
896,B,True,29.72,29.179,28.98,29.321,28.851,29.796,29.496,28.771,29.071,29.005,28.884,29.459,29.892,29.706,29.577
897,B,False,59.902,62.399,63.431,65.733,66.18,65.648,64.272,63.997,62.934,60.773,59.078,57.675,56.679,55.605,56.032
898,B,True,66.223,64.217,63.362,62.127,60.57,61.255,60.962,60.381,60.387,60.959,59.588,60.244,59.051,59.544,59.595
899,B,False,60.341,60.207,59.845,60.358,61.795,61.673,61.55,63.403,64.866,66.681,67.149,66.419,67.144,66.357,66.732
900,B,True,61.163,60.542,61.697,61.244,59.466,59.734,58.969,59.469,59.561,58.34,57.889,57.415,56.313,56.945,56.979
901,B,False,53.285,54.816,54.544,54.357,54.982,55.586,56.464,57.277,57.595,58.393,58.664,58.828,58.664,58.833,59.529
902,B,False,78.936,77.122,78.646,76.285,74.11,73.229,72.547,70.893,70.153,71.784,72.8,72.439,73.884,74.143,76.449
903,B,False,43.562,43.396,42.696,42.913,42.87,42.69,41.711,40.823,40.497,40.697,39.733,39.439,39.503,38.657,39.467
904,B,True,43.573,44.508,45.163,45.299,46.074,46.269,47.132,47.999,48.008,48.973,47.943,48.269,47.056,47.672,47.403
905,B,True,39.417,39.659,40.339,40.105,40.391,40.442,40.579,40.537,40.215,40.43,40.185,39.785,39.921,40.001,39.822
906,B,False,29.05,29.268,28.86,28.825,28.987,29.63,29.539,29.462,28.758,28.37,28.247,28.38,27.804,27.465,26.919
907,B,False,32.919,32.937,33.177,33.194,33.451,33.895,34.455,34.436,34.683,34.85,34.926,35.297,35.847,35.884,36.208
908,B,False,53.614,53.844,53.296,53.562,53.849,54.653,55.775,57.004,58.442,60.11,60.943,62.176,62.39,63.216,63.537
909,B,False,36.721,36.952,36.987,37.336,37.911,38.308,38.515,38.425,38.462,38.642,38.444,38.381,38.77,38.458,38.297
910,B,True,56.787,57.486,57.624,56.949,57.981,57.862,57.949,59.036,58.345,57.48,57.307,56.273,55.44,54.813,53.263
911,B,False,33.335,33.169,34.251,33.816,34.064,33.789,32.931,32.791,31.596,30.9,30.496,30.122,29.512,29.124,28.951
