,FLARE_TYPE,COINCIDENCE,MEANJZD_1,MEANJZD_2,MEANJZD_3,MEANJZD_4,MEANJZD_5,MEANJZD_6,MEANJZD_7,MEANJZD_8,MEANJZD_9,MEANJZD_10,MEANJZD_11,MEANJZD_12,MEANJZD_13,MEANJZD_14,MEANJZD_15
628,C,False,-0.016752,-0.18982,-0.077691,-0.070352,-0.033643,0.060212,-0.10651,-0.0484,-0.061896,-0.068516,-0.17864,-0.044759,-0.026375,-0.076435,-0.050111
629,C,False,0.086336,0.056482,0.10772,0.049741,0.085803,0.13389,0.080321,0.094526,0.055681,0.080123,0.13326,0.12568,0.11191,0.081303,0.022226
630,C,True,0.065427,-0.00079765,-0.037716,0.27668,0.053032,0.23104,0.14235,-0.035144,0.22195,-0.43342,-0.45591,-0.17899,-0.39465,-0.29958,-0.40336
631,C,True,-0.0961,-0.16013,-0.028538,-0.073102,-0.036043,-0.12934,-0.15441,-0.16271,-0.14265,-0.13363,-0.13273,-0.11221,-0.11789,-0.12467,-0.059444
632,C,False,0.0043721,0.098406,0.12347,0.12983,0.099267,0.060314,0.039463,0.011234,0.018095,0.064239,0.045721,0.027657,0.098621,-0.090048,0.01397
633,C,False,0.5514,0.60666,0.68158,0.61096,0.65406,0.78776,0.794,0.92075,0.86161,0.92384,0.95166,0.7381,0.9018,0.77962,0.81559
634,C,False,0.13844,0.19241,0.25219,0.14478,0.055739,0.14422,0.067611,0.014807,0.10534,0.16079,0.006704,0.16043,0.18272,0.081394,0.18977
635,C,True,-0.20229,-0.26463,-0.1642,-0.14045,-0.19863,-0.14106,-0.22171,-0.16965,-0.26414,-0.21864,-0.22303,-0.20645,-0.18675,-0.30965,-0.20884
636,C,False,0.11685,0.0022331,0.00090634,-0.031989,-0.058735,0.0075656,-0.092498,0.0092142,-0.036659,0.10198,0.015478,0.044976,0.13785,0.081971,-0.080649
637,C,False,0.12313,0.12347,0.19523,0.13664,0.15831,0.16057,0.066403,0.057561,0.024003,0.043558,-0.032607,-0.015553,0.026383,0.010603,0.031778
638,C,False,-0.25827,-0.15159,0.0044946,-0.17208,-0.030023,-0.014089,-0.23731,-0.097397,0.13241,0.05388,-0.10567,-0.040792,-0.10836,0.14504,-0.056937
639,C,False,0.49131,0.40426,0.18385,0.31331,0.50782,0.61947,1.1562,1.0093,1.1481,0.98047,0.84537,1.0535,1.114,1.072,0.94066
640,C,False,0.15465,0.17027,0.12427,0.149,0.17651,0.17518,0.17046,0.18468,0.1928,0.23145,0.27964,0.22672,0.1858,0.26563,0.24532
641,C,False,-0.21673,-0.17945,-0.15543,-0.11914,-0.1221,-0.11371,-0.067224,-0.054428,-0.066018,-0.044599,-0.083861,-0.04036,-0.049178,-0.047225,-0.030258
642,C,True,0.030202,0.036511,0.028427,0.0065346,0.034557,0.0694,0.023376,0.098501,0.058811,0.031479,0.070005,0.2232,0.13083,0.22036,0.13185
643,C,False,-0.060243,-0.064097,-0.0323,-0.069501,-0.030409,-0.07321,-0.078022,-0.053475,-0.043678,-0.021142,-0.081776,-0.11766,-0.082101,-0.12217,-0.1102
644,C,False,0.1514,0.17648,0.38714,0.34082,0.31592,0.45891,0.38746,0.28343,0.28965,0.55634,0.52115,0.56639,0.45944,0.61822,0.49407
645,C,False,0.17416,0.36212,0.1821,0.20094,0.19961,0.25342,0.25411,0.20576,0.22633,0.25389,0.27278,0.27219,0.3081,0.36347,0.10265
646,C,False,-0.0124,-0.0027405,-0.0058658,0.0083407,0.00083048,-0.024664,0.0019325,-0.0073036,-0.020407,-0.049373,0.017361,-0.06879,-0.05196,0.0043929,-0.057752
647,C,True,0.059329,0.2549,0.024217,0.10908,0.087241,0.12785,0.13557,0.18396,0.14988,0.30143,0.23493,0.31654,0.38905,0.27611,0.29042
648,C,False,0.43016,0.27859,0.37036,0.35536,0.39553,0.33917,0.4793,0.45215,0.35515,0.74634,0.6121,0.35108,0.68661,0.70235,0.56083
649,C,False,-0.2329,-0.24601,-0.24896,-0.18596,-0.18537,-0.17565,-0.16747,-0.15121,-0.13327,-0.21732,-0.1183,-0.086638,-0.080851,-0.13067,-0.10039
650,C,False,-0.20229,-0.26463,-0.1642,-0.14045,-0.19863,-0.14106,-0.22171,-0.16965,-0.26414,-0.21864,-0.22303,-0.20645,-0.18675,-0.30965,-0.20884
651,C,False,0.0,1.1923,-0.78068,-0.39849,0.6825,0.87129,-1.2202,0.31862,0.85225,-1.509,-1.0864,-0.24075,0.36356,1.1375,0.59891
652,C,True,0.11017,0.073761,0.14322,0.14755,0.14146,0.12821,0.1517,0.15958,0.12542,0.14298,0.17416,0.14202,0.13111,0.19426,0.21346
653,C,False,-0.60917,-0.30627,-0.34455,-0.14117,-0.42254,-0.66764,-0.52588,-0.43644,-0.45786,-0.44938,-0.26364,-0.30246,-0.10374,-0.087636,-0.27165
654,C,False,-0.20468,-0.028572,-0.16036,-0.27203,-0.39179,-0.29827,-0.27318,-0.32383,-0.29836,-0.15357,-0.11869,-0.096817,-0.191,-0.22065,-0.27062
655,C,False,0.36004,0.64621,0.3749,0.44255,0.42012,0.48357,0.57751,0.75566,0.58363,0.79262,0.38386,0.94738,0.49239,0.26962,0.25171
656,C,False,-0.25342,-0.14932,-0.099854,-0.35761,-0.28945,-0.32007,-0.5298,-0.2165,-0.542,-0.35679,-0.58557,-0.65478,-0.62392,-0.78191,-0.35013
657,C,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3058,-0.81452,-2.773,0.92642,0.6079
658,C,False,0.34811,0.40171,0.39509,0.39286,0.34509,0.31182,0.2993,0.28287,0.242,0.16177,0.20531,0.1952,0.19491,0.13268,0.13107
659,C,False,0.48771,0.39766,0.48368,0.51331,0.48502,0.52456,0.47297,0.47733,0.39896,0.37424,0.41013,0.48433,0.38419,0.38064,0.4306
660,C,False,-0.090608,-0.16678,-0.16271,-0.08619,-0.038145,-0.020048,0.043685,0.0085657,0.065104,-0.018448,-0.030324,0.025922,0.092025,-0.0060435,0.034109
661,C,False,-0.024254,0.0095765,-0.022303,0.0387,0.072932,0.085341,-0.010378,-0.021924,-0.04957,-0.0076566,-0.036667,-0.03646,-0.048139,-0.056408,-0.090119
662,C,False,-0.018945,-0.045255,-0.052228,-0.042913,-0.11791,-0.089675,-0.04415,-0.096984,-0.082818,-0.025348,-0.038593,-0.11355,-0.010679,0.0035567,-0.0071679
663,C,False,-0.066632,-0.073899,-0.065859,-0.038851,-0.058634,-0.023108,-0.039093,-0.075364,-0.086116,-0.10441,-0.11633,-0.16342,-0.13888,-0.14812,-0.15974
664,C,False,0.74503,0.68917,0.57056,0.4099,0.26535,0.27253,-0.062303,0.0016331,0.044491,0.26212,0.19749,0.37026,0.23567,0.12894,0.20044
665,C,False,-0.041198,-0.086497,-0.10491,-0.066611,-0.099326,-0.065325,-0.026425,-0.011048,-0.051599,-0.015008,-0.0668,-0.05479,0.0016378,-0.035439,-0.0083328
666,C,True,0.24751,-0.018994,0.43345,-0.21042,0.097252,-0.012567,-0.17836,-0.73517,-0.27319,-0.31005,-0.187,-0.076159,-0.27628,-0.12633,-0.070501
667,C,False,0.17678,0.17127,0.20492,0.1632,0.19765,0.21909,0.21717,0.22875,0.20464,0.22888,0.19964,0.22409,0.19948,0.21364,0.19623
668,C,False,-0.03438,-0.067017,0.061526,-0.067529,-0.050905,-0.15397,-0.13981,-0.17177,-0.30723,-0.15017,-0.019722,0.10109,-0.041815,-0.22177,0.0074634
669,C,False,0.051441,0.0036948,0.011375,0.088418,0.11931,0.096096,0.025309,0.090865,0.082952,0.07755,0.068766,0.067143,0.016192,0.019506,0.060707
670,C,False,0.13161,0.14669,0.13477,0.1324,0.090093,0.17351,0.11043,0.084321,0.14479,0.14837,0.12967,0.080738,0.10918,0.097139,0.14358
671,C,False,0.26454,0.4934,0.21111,0.29269,0.30212,0.25032,0.20432,0.13744,0.094913,0.26559,0.38376,0.11299,0.35564,0.35494,0.27302
672,C,False,0.29678,0.28312,0.28207,0.30418,0.34585,0.32308,0.29248,0.29963,0.24837,0.14293,0.11312,0.0073124,-0.057889,-0.074277,-0.0076343
673,C,False,-0.45736,-0.44878,-0.56951,-0.54636,-0.55987,-0.54142,-0.57709,-0.5425,-0.60365,-0.56641,-0.57084,-0.56142,-0.60684,-0.40964,-0.48179
674,C,True,-0.046417,-0.019386,-0.03639,-0.013374,-0.043192,0.002923,0.0038977,0.064395,0.035248,0.055922,0.018103,0.041828,0.033226,0.00080599,4.3266e-05
675,C,False,-0.039622,-0.050388,-0.087948,-0.090574,-0.086025,-0.021014,-0.064351,-0.083351,-0.04267,-0.02208,-0.03745,-0.05426,-0.04798,-0.052777,-0.089982
676,C,False,0.16807,0.20618,0.2298,0.19463,0.17719,0.20241,0.21735,0.23865,0.13262,0.17675,0.18252,0.15918,0.11723,0.15906,0.19714
677,C,False,0.015272,0.045218,0.0069306,-0.016752,0.016923,-0.056563,-0.10367,-0.13139,-0.12285,-0.070585,-0.025437,-0.013976,-0.067232,-0.00053519,0.041023
678,C,False,0.29072,0.32784,0.29257,0.29801,0.26798,0.32411,0.28061,0.2661,0.26473,0.29803,0.32789,0.31112,0.32347,0.30361,0.28545
679,C,False,0.18684,0.26384,0.21867,0.25451,0.39771,0.31414,0.39912,0.30777,0.2038,0.32325,0.29637,0.21506,0.2782,0.34919,0.21779
680,C,False,-0.16663,-0.16736,-0.21317,-0.30111,-0.31979,-0.35456,-0.37699,-0.39676,-0.28754,-0.33603,-0.2927,-0.26054,-0.20919,-0.19831,-0.23144
681,C,False,-0.074359,-0.1025,-0.13126,-0.13246,-0.1147,-0.12088,-0.14684,-0.15099,-0.21121,-0.21409,-0.25442,-0.20634,-0.18378,-0.17296,-0.2006
682,C,True,0.028526,-0.13614,-0.059959,-0.1232,-0.034755,-0.10059,-0.094585,-0.14799,0.14772,0.11496,0.14158,0.23381,0.050697,-0.063463,0.076279
683,C,False,-0.21352,-0.2945,-0.25656,-0.27261,-0.32634,-0.29022,-0.16673,-0.35583,-0.32005,-0.20178,-0.19672,-0.1878,-0.1428,-0.16613,-0.068232
684,C,False,0.32173,0.59463,0.18015,0.37969,0.34639,0.30198,0.16306,0.41359,0.24998,0.49175,0.60545,0.58607,0.72303,0.60108,0.53092
685,C,False,0.66491,0.57165,0.65974,0.49762,0.66674,0.66311,0.61042,0.65314,0.77992,0.86843,0.8759,0.92547,0.80093,0.83886,0.73399
686,C,False,0.36562,0.57059,0.40954,0.43106,0.43132,0.42725,0.20559,0.0654,0.00085879,-0.059482,-0.12237,-0.053825,-0.10803,0.048276,-0.094664
687,C,False,-0.035012,0.021967,-0.013675,0.011179,0.047399,0.02933,0.063324,0.061939,0.079723,0.077438,0.022868,-0.023365,-0.014685,0.0159,0.008606
688,C,False,-0.085339,0.036519,0.21997,-0.30784,-0.37834,-0.16413,-0.026904,-0.36651,-0.48238,-0.19049,-0.55186,-0.37147,-0.066861,-0.11441,-0.11873
689,C,True,0.29879,-0.020836,0.16842,-0.27281,-0.12334,0.10417,0.32333,0.013719,0.33302,-0.10855,0.39405,0.096561,-0.08208,0.56779,0.2847
690,C,False,-0.10552,-0.06395,-0.099604,-0.097937,-0.085901,-0.059112,-0.096114,-0.10103,-0.081318,-0.12223,-0.18553,-0.20804,-0.19006,-0.18044,-0.22858
691,C,False,0.050553,0.024731,0.035618,0.031666,0.0065907,0.056088,0.0097055,-0.009522,0.0096137,0.032881,0.013383,0.01234,-0.011508,0.033537,0.012288
692,C,False,-0.024396,-0.029449,-0.11211,-0.035102,-0.08595,0.01179,0.010678,0.054534,-0.10695,0.079098,0.0088749,0.019152,0.064419,-0.026967,-0.084728
693,C,False,0.22962,0.07993,0.16333,0.21726,0.13069,0.23229,0.2583,0.34162,0.37344,0.29319,0.29133,0.31016,0.25533,0.37997,0.30757
694,C,False,-0.26136,-0.20454,-0.16955,-0.22869,-0.28162,-0.2875,-0.29053,-0.24953,-0.30697,-0.34575,-0.19606,-0.25065,-0.29395,-0.33517,-0.30585
695,C,False,0.37737,0.44632,0.41317,0.42465,0.49212,0.42654,0.36161,0.54968,0.39014,0.39711,0.43423,0.44701,0.43827,0.51084,0.45293
696,C,False,-0.21145,-0.24774,-0.22614,-0.23169,-0.23508,-0.16593,-0.19313,-0.18175,-0.20164,-0.16917,-0.18607,-0.22871,-0.2207,-0.18759,-0.18837
697,C,False,-0.02225,-0.041842,-0.020096,-0.099277,-0.064385,-0.061103,0.002623,-0.015453,0.031341,0.040616,0.052233,0.042001,0.045594,0.017514,0.048043
698,C,False,-0.25771,-0.1909,-0.1971,-0.11363,-0.10594,-0.041345,-0.010183,-0.10821,-0.10323,-0.2027,-0.16141,-0.14916,-0.14822,-0.25808,0.025439
699,C,False,-0.12068,-0.1831,-0.13036,-0.17291,-0.16277,-0.17029,-0.23178,-0.27169,-0.29842,-0.28642,-0.22693,-0.21459,-0.24019,-0.25442,-0.23894
700,C,False,-0.15441,-0.16271,-0.14265,-0.13363,-0.13273,-0.11221,-0.11789,-0.12467,-0.059444,-0.10361,-0.07273,-0.062386,-0.1104,-0.080236,-0.10614
701,C,False,-0.084879,-0.011198,-0.038028,-0.008747,-0.091919,-0.014103,-0.10064,-0.094436,-0.025869,-0.043411,-0.059941,0.059467,-0.016719,-0.056182,-0.094038
702,C,False,0.10898,-0.020766,-0.058136,0.01453,-0.15597,0.039155,0.051071,-0.04735,0.016759,0.11461,0.081307,-0.055548,0.024658,-0.064981,0.024581
703,C,False,0.33918,0.34484,0.28312,0.28863,0.33705,0.26813,0.30049,0.29855,0.40336,0.24727,0.26162,0.23475,0.30991,0.39606,0.3833
704,C,False,-0.11918,0.020387,-0.18815,-0.23542,-0.26385,-0.12634,-0.099309,-0.067027,-0.13732,-0.010767,0.1577,-0.066231,0.044273,-0.14524,-0.0014172
705,C,False,0.19698,0.18956,0.18491,0.21008,0.20396,0.18466,0.2324,0.25773,0.2617,0.25468,0.24637,0.28426,0.27113,0.2982,0.26686
706,C,False,-0.019372,-0.032832,-0.065376,-0.090235,-0.058953,0.02923,-0.10326,-0.095575,-0.073302,-0.041456,-0.047792,0.0094088,-0.10632,-0.063909,-0.034597
707,C,False,0.17272,0.16146,0.15904,-0.0032233,0.15515,0.19085,0.17998,0.21322,0.17509,0.18737,0.167,0.18813,0.18808,0.23583,0.23866
708,C,False,-0.18302,-0.17401,-0.11705,-0.12751,-0.085763,-0.11879,-0.11313,-0.15147,-0.14881,-0.1245,-0.11234,-0.14884,-0.12954,-0.098978,-0.090303
709,C,False,0.3222,0.33949,0.35937,0.32638,0.34257,0.38464,0.34797,0.30098,0.13429,0.24141,0.26749,0.34699,0.29957,0.39157,0.40563
710,C,False,0.18808,0.23583,0.23866,0.248,0.24358,0.24023,0.23572,0.21855,0.22244,0.17398,0.18902,0.19127,0.18193,0.19638,0.21198
711,C,False,0.019062,0.052412,-0.020481,-0.040578,0.023384,-0.013699,0.040828,0.014264,-0.0050508,-0.0073393,-0.0027418,0.0051469,-0.065562,-0.050393,-0.048584
712,C,False,0.12261,0.15105,0.086802,0.1367,0.066685,0.076944,0.072716,0.082214,0.16055,0.20263,0.26831,0.30948,0.23154,0.29832,0.28584
713,C,False,-0.028949,-0.084765,-0.17645,-0.25478,-0.25702,-0.15304,-0.17381,-0.13119,-0.13219,-0.14322,-0.11493,-0.023862,0.020134,-0.075862,0.012377
714,C,False,-0.014519,-0.040803,-0.02569,-0.14081,0.005606,-0.13542,-0.029519,-0.049459,-0.010113,-0.042844,-0.11459,-0.076926,-0.12166,-0.087844,-0.089692
715,C,False,0.16048,0.09359,0.065221,0.099777,-0.047779,0.089753,-0.020946,-0.10427,-0.049399,-0.13277,-0.18519,-0.19254,-0.27884,-0.21522,-0.19921
716,C,False,0.0035888,-0.003224,0.01625,0.020966,0.0003843,-0.024676,0.013147,-0.017835,-0.020448,0.0014113,-0.029871,-0.051345,-0.027663,0.01913,-0.060567
717,C,False,0.11829,0.71864,0.886,0.85936,0.85573,1.196,0.65284,0.78595,0.77275,0.83603,1.0962,0.80743,1.9666,0.64694,0.70981
718,C,False,0.53183,0.47166,0.47911,0.43743,0.64926,0.64169,0.40971,0.34461,0.46399,0.44354,0.40239,0.24833,0.55787,0.4799,0.33067
719,C,False,0.27781,0.24583,0.21229,0.25074,0.22887,0.241,0.2417,0.16266,0.1281,0.19173,0.14001,0.26328,0.20426,0.23755,0.28446
720,C,False,0.088774,0.10379,0.10842,0.010458,0.048614,0.0012866,0.065098,0.079544,0.15468,0.05982,-0.01854,0.026932,0.074232,0.085175,0.064044
721,C,False,-0.15119,-0.20717,-0.17984,-0.13537,-0.12882,-0.092035,-0.091101,-0.11547,-0.16753,-0.096941,-0.079016,-0.019123,-0.041605,-0.1091,-0.076412
722,C,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.37695,-1.5384,-0.48265,0.081137,0.17204,0.093097,-0.026502,0.071727
723,C,False,0.065427,-0.00079765,-0.037716,0.27668,0.053032,0.23104,0.14235,-0.035144,0.22195,-0.43342,-0.45591,-0.17899,-0.39465,-0.29958,-0.40336
724,C,False,0.0086819,0.0048547,-0.080615,-0.070705,-0.11243,-0.071525,0.06964,-0.098585,-0.034357,-0.13736,-0.061827,-0.17003,-0.19137,-0.12763,-0.29624
725,C,False,0.53717,0.57487,0.60982,0.46456,0.487,0.61236,0.59336,0.53335,0.57111,0.516,0.45841,0.47642,0.34183,0.32917,0.27125
726,C,False,-0.0096813,-0.13887,-0.15425,-0.14505,-0.17955,-0.2126,-0.12136,-0.16266,-0.26688,-0.14562,-0.21912,-0.055763,-0.01545,-0.070246,-0.079523
727,C,False,0.18204,0.16546,0.18986,0.086473,0.088477,0.34065,0.13029,-0.0043999,0.071772,-0.045669,0.063804,0.12313,0.080649,0.1168,0.084088
728,C,False,-0.0049329,-0.096502,0.029437,0.0069533,-0.050854,0.067579,0.026879,0.0057543,-0.030457,0.030028,0.017436,-0.02964,0.087276,-0.023477,0.034428
729,C,False,0.059329,0.2549,0.024217,0.10908,0.087241,0.12785,0.13557,0.18396,0.14988,0.30143,0.23493,0.31654,0.38905,0.27611,0.29042
730,C,False,0.42422,0.46493,0.38992,0.30741,0.39263,0.35622,0.36009,0.47833,0.45529,0.49922,0.50057,0.5511,0.58114,0.47972,0.44222
731,C,False,0.074975,-0.014782,0.1595,0.25983,0.18638,0.54718,-0.073566,0.084504,-0.059625,0.10127,0.059081,0.33845,0.46102,0.088589,0.15959
732,C,False,0.076469,0.095668,0.068086,0.097976,0.11598,0.071157,0.11201,0.093373,0.11887,0.095223,0.062085,0.083519,0.074391,0.096329,0.078814
733,C,False,0.29879,-0.020836,0.16842,-0.27281,-0.12334,0.10417,0.32333,0.013719,0.33302,-0.10855,0.39405,0.096561,-0.08208,0.56779,0.2847
734,C,False,-0.024986,-0.046757,-0.087959,-0.051838,-0.16677,-0.13779,-0.14733,-0.20136,-0.17396,-0.18207,-0.19813,-0.21297,-0.18142,-0.20335,-0.18471
735,C,False,0.34711,0.33086,0.40652,0.3721,0.40898,0.37507,0.38024,0.41903,0.40106,0.39131,0.37784,0.40997,0.43155,0.40852,0.48858
736,C,False,-0.34642,-0.21938,-0.35347,-0.21731,-0.14914,-0.041141,-0.072782,-0.30375,-0.12754,-0.082555,-0.071364,-0.058995,-0.062838,-0.30274,-0.39597
737,C,False,0.14769,0.13118,0.15422,0.13587,0.13827,0.10808,0.069977,0.10098,0.13957,0.14013,0.075848,0.098607,0.059163,0.084143,0.090068
738,C,False,0.17246,0.12659,0.15771,0.15514,0.18716,0.15871,0.15526,0.23019,0.18608,0.17604,0.14758,0.16582,0.14787,0.18196,0.22234
739,C,False,-0.81452,-2.773,0.92642,0.6079,1.2193,1.0788,2.3519,0.59623,0.29968,1.3441,1.0947,0.47907,0.41665,0.38763,0.2114
740,C,False,0.14194,0.17976,0.12206,0.073704,0.15103,0.099857,0.069602,0.096192,0.087895,0.074574,0.046451,0.047491,0.069593,0.01803,-0.032991
741,C,False,0.023176,-0.020407,-0.02281,-0.022002,0.052624,-0.063453,-0.031372,0.011351,-0.0010818,-0.10064,-0.10967,-0.099249,-0.089035,-0.12561,-0.2176
742,C,False,0.19689,0.22811,0.24989,0.32119,0.26846,0.25096,0.24822,0.21237,0.27886,0.22774,0.18976,0.27329,0.32739,0.24466,0.2299
743,C,False,0.02059,-0.016699,-0.099458,-0.030814,-0.094827,0.065166,0.15118,-0.05449,0.042596,0.076743,0.051461,-0.043824,0.18013,-0.06741,0.066943
744,C,False,-0.22441,-0.14508,-0.24789,-0.15406,0.004346,-0.050803,-0.021908,-0.079162,0.025,-0.079867,-0.079632,-0.054461,-0.010571,-0.064173,-0.039603
745,C,False,-0.24415,-0.24225,-0.23496,-0.2144,-0.18056,-0.29546,-0.36534,-0.2967,-0.29759,-0.2358,-0.2622,-0.2971,-0.28032,-0.28083,-0.26875
746,C,False,0.0,0.0,-1.0953,-0.2941,-0.65592,2.0039,-0.12139,-0.64727,-0.47494,0.97001,1.7332,1.4531,0.14517,1.5354,0.33506
747,C,False,-0.096563,-0.075138,-0.04482,0.015326,-0.064354,-0.046833,-0.02099,0.012608,-0.032234,-0.010535,0.043456,0.028553,0.011117,0.027331,0.0096052
748,C,False,0.0030332,0.0035937,0.019486,-0.014612,0.022496,0.015259,-0.030388,0.047517,0.02756,0.034885,0.012275,0.10301,0.12213,0.053193,0.088566
749,C,True,-0.16106,-0.10279,-0.075428,-0.063224,-0.10927,-0.10019,-0.113,-0.12174,-0.12767,-0.091894,-0.17153,-0.1624,-0.16782,-0.19361,-0.18411
750,C,False,0.19393,0.28616,0.31369,0.29894,0.33097,0.25112,0.31181,0.21396,0.21942,0.25636,0.37121,0.40135,0.31049,0.39136,0.34636
751,C,False,-0.30141,-0.23892,-0.30097,-0.25226,-0.34825,-0.28687,-0.24467,-0.25482,-0.23826,-0.28031,-0.2379,-0.27092,-0.27264,-0.25544,-0.2766
752,C,False,-0.087355,-0.041145,-0.049826,0.021132,0.0050229,-0.0015313,0.0058157,0.027917,0.053005,0.037368,0.032232,0.036397,0.021131,0.030238,0.014689
753,C,False,0.24151,0.27104,0.30103,0.27803,0.27914,0.26536,0.29767,0.30802,0.36445,0.32134,0.34012,0.34066,0.35387,0.351,0.30647
754,C,False,0.028526,-0.13614,-0.059959,-0.1232,-0.034755,-0.10059,-0.094585,-0.14799,0.14772,0.11496,0.14158,0.23381,0.050697,-0.063463,0.076279
755,C,False,-0.2798,-0.10398,-0.24967,-0.1808,-0.18998,-0.25762,-0.27099,-0.25651,-0.26266,-0.36165,-0.3586,-0.15865,-0.32435,-0.4408,-0.37994
756,C,False,-0.13722,-0.054807,-0.11187,-0.1137,-0.091288,-0.023398,0.012973,0.034521,0.0078322,0.030232,0.018588,0.005799,0.015268,-0.017655,-0.049892
757,C,False,0.099499,0.075047,0.0085117,0.040494,0.041955,0.064873,0.048512,0.014129,0.036329,0.074015,0.014046,0.012431,0.043655,-0.0029447,0.057651
758,C,False,-0.51868,-0.56726,-0.5926,-0.59122,-0.6074,-0.56501,-0.56678,-0.54906,-0.47121,-0.44253,-0.421,-0.48428,-0.41462,-0.37659,-0.43681
759,C,False,-0.28342,-0.29729,-0.41378,-0.42403,-0.45967,-0.53418,-0.41663,-0.25839,-0.47768,-0.28638,-0.24391,-0.24737,-0.02322,-0.22577,-0.058135
760,C,False,-0.048607,-0.035424,-0.028724,-0.035454,0.014823,-0.046147,-0.017264,-0.073711,-0.043711,-0.025741,-0.029152,-0.030628,0.043512,0.030213,0.033709
761,C,False,-0.059536,0.63579,1.138,1.5135,1.1812,0.73141,1.2612,1.3781,1.668,2.412,1.576,1.3746,1.3291,1.3064,1.5577
762,C,False,0.21495,0.18109,0.20481,0.18489,0.26677,0.35613,0.32447,0.34146,0.23957,0.34578,0.3053,0.25705,0.31276,0.33486,0.2391
763,C,False,0.08762,0.037889,0.078248,0.093982,0.13083,0.034917,0.1024,0.10249,0.17302,0.096144,0.10038,0.10639,0.12744,0.078538,0.14176
764,C,False,-0.048178,-0.052687,-0.0050526,-0.0743,-0.041069,-0.076981,-0.079188,-0.04256,0.0067891,0.00078002,-0.030314,-0.013542,-0.03504,-0.052418,-0.10178
765,C,False,0.43345,-0.21042,0.097252,-0.012567,-0.17836,-0.73517,-0.27319,-0.31005,-0.187,-0.076159,-0.27628,-0.12633,-0.070501,-0.32621,0.13319
766,C,True,-0.037026,-0.061215,-0.067818,-0.016243,-0.077963,0.0087257,-0.016592,-0.083536,-0.00029919,-0.0086218,-0.0036383,-0.043974,-0.04167,0.015505,-0.039928
767,C,False,0.51069,0.4563,0.47068,0.37131,0.46917,0.53497,0.38557,0.46291,0.38112,0.45919,0.48144,0.53834,0.49982,0.4644,0.45871
768,C,True,-0.25589,-0.28386,-0.19193,-0.28655,-0.1812,-0.19455,-0.1317,-0.11217,-0.18801,-0.16287,-0.22895,-0.21535,-0.17138,-0.27707,-0.30307
769,C,False,-0.0055509,-0.042786,-0.12694,-0.089545,-0.02447,-0.028729,0.01145,-0.029467,-0.0045234,-0.046335,-0.029071,-0.010718,-0.0050977,-0.017793,0.077292
770,C,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.25609,0.0,0.0
771,C,False,-0.22119,-0.1831,-0.12968,-0.11886,-0.58758,-0.37075,-0.32947,-0.45666,-0.2764,-0.14665,-0.45434,-0.2864,-0.34891,-0.42599,-0.80363
772,C,False,0.020728,-0.041508,-0.0059945,-0.075866,-0.08279,-0.040279,-0.090268,-0.11456,-0.017786,-0.11502,-0.091726,-0.035971,-0.090292,-0.084951,-0.10201
773,C,False,-0.073439,-0.080632,-0.12791,-0.049214,-0.024803,-0.033588,-0.15706,-0.087914,-0.098268,-0.092976,0.0059166,0.036663,0.13037,0.069976,-0.023016
774,C,False,0.14528,0.0339,-0.013376,0.1821,0.073289,0.12832,0.19499,0.24492,0.027951,0.02334,0.075644,0.077384,0.10826,0.063152,0.01927
775,C,False,-0.037026,-0.061215,-0.067818,-0.016243,-0.077963,0.0087257,-0.016592,-0.083536,-0.00029919,-0.0086218,-0.0036383,-0.043974,-0.04167,0.015505,-0.039928
776,C,False,-0.19264,-0.2133,-0.25794,-0.22597,-0.28257,-0.24589,-0.23908,-0.29695,-0.26106,-0.34467,-0.24231,-0.23786,-0.24836,-0.288,-0.2033
777,C,False,0.06701,0.16866,0.12563,0.18619,0.12912,0.089802,0.062457,0.047594,0.014546,0.092296,0.021848,-0.009506,-0.023704,0.0048333,-0.033162
778,C,False,-0.21864,-0.1736,-0.32724,-0.27971,-0.12188,-0.025023,-0.25372,-0.21089,-0.21939,-0.18077,-0.085339,0.036519,0.21997,-0.30784,-0.37834
779,C,False,0.20459,0.22769,0.19104,0.14939,0.17487,0.083981,0.17141,0.13376,0.13054,0.092036,0.07572,0.024473,-0.047414,-0.0038023,-0.056874
780,C,False,0.087431,0.09338,0.021712,0.029649,0.0071325,0.041686,0.016488,0.067016,0.01148,0.0023651,0.047582,0.018752,-0.01224,-0.025397,0.028276
781,C,False,0.012102,-0.018538,-0.089972,-0.057485,-0.071034,0.10955,-0.053915,-0.029932,0.056435,-0.13305,-0.13682,-0.065163,-0.14164,-0.14088,-0.1725
782,C,False,0.97763,0.75831,1.041,0.57273,0.63267,0.85961,1.426,1.2088,0.98648,1.1206,1.6141,1.4863,1.2005,1.2149,0.83358
783,C,False,0.064874,0.054596,0.0039653,0.054885,0.092793,0.00064039,0.089785,0.029094,0.034666,0.0042312,0.027856,0.0049728,-0.030593,0.10176,0.029772
784,C,False,-0.11957,-0.1048,-0.11736,-0.1268,-0.08996,-0.092896,-0.12553,-0.11703,-0.091768,-0.12274,-0.1118,-0.091444,-0.12621,-0.11666,-0.1214
