,FLARE_TYPE,COINCIDENCE,MEANJZH_1,MEANJZH_2,MEANJZH_3,MEANJZH_4,MEANJZH_5,MEANJZH_6,MEANJZH_7,MEANJZH_8,MEANJZH_9,MEANJZH_10,MEANJZH_11,MEANJZH_12,MEANJZH_13,MEANJZH_14,MEANJZH_15
729,C,False,0.0064567,0.0059213,0.0059878,0.0059448,0.0048644,0.0049461,0.0060799,0.0058703,0.0066398,0.0062893,0.0055514,0.0052061,0.0044969,0.0047066,0.0040029
730,C,False,-0.0038215,-0.0041669,-0.0040976,-0.0033528,-0.003227,-0.0038426,-0.0039695,-0.0031135,-0.0036314,-0.004041,-0.0036786,-0.0037988,-0.0031923,-0.0038613,-0.003863
731,C,False,0.02169,0.021591,0.023927,0.022853,0.022407,0.024363,0.022112,0.021661,0.021545,0.019678,0.021596,0.020924,0.022598,0.024326,0.02112
732,C,False,-0.0069185,-0.0068881,-0.0066007,-0.0064545,-0.0060809,-0.0060646,-0.0055061,-0.0056774,-0.0052793,-0.0052433,-0.0050865,-0.0052853,-0.0052727,-0.0050414,-0.004996
733,C,False,-0.00096412,-0.0031509,-0.0029979,-0.0010456,-0.006525,-0.00070553,-0.0027415,-0.0013652,-0.0016282,-0.0058014,0.0020971,0.00050349,-0.011559,0.0055538,5.3348e-05
734,C,False,-0.0052656,-0.0056993,-0.0057715,-0.0057723,-0.0060795,-0.0062559,-0.0062407,-0.0063207,-0.0060527,-0.005828,-0.0058516,-0.0060486,-0.0057768,-0.005557,-0.0058305
735,C,False,0.0054895,0.0052552,0.0051195,0.0051354,0.0051349,0.0048414,0.0047599,0.0045361,0.0044638,0.0048194,0.004878,0.0046988,0.0046428,0.0050737,0.0049736
736,C,False,0.0069059,0.0075788,0.0078883,0.0078077,0.0078554,0.0070005,0.00777,0.0071489,0.0072444,0.007909,0.0079754,0.0082764,0.007396,0.007679,0.0047709
737,C,False,0.0086031,0.0086487,0.0092307,0.0087874,0.0088054,0.0089082,0.0091101,0.0093189,0.009619,0.0093587,0.0099113,0.010051,0.010525,0.010489,0.010175
738,C,False,0.0016317,0.0016636,0.0013406,0.0015505,0.0014818,0.0014643,0.0017519,0.0016771,0.0013901,0.00086129,0.00068367,0.00075396,0.00050832,0.00073588,0.00068616
739,C,False,-0.0012778,-0.010136,-0.010304,-0.0059366,-0.011273,-0.0054008,0.019004,-0.0030425,0.0061434,0.0018261,0.002607,0.0014504,0.0013839,0.0013677,0.0010312
740,C,False,-0.0048712,-0.0046789,-0.0043513,-0.0048375,-0.0046726,-0.0042783,-0.0043435,-0.0041365,-0.003861,-0.003791,-0.0037899,-0.0036407,-0.0039456,-0.0037943,-0.0042204
741,C,False,0.0015523,0.0019504,0.0021371,0.0016921,0.0014584,0.0011229,0.0014069,0.0011692,0.00089097,0.0010821,0.0017345,0.0019197,0.0012181,0.0014199,0.0022744
742,C,False,-0.0025356,-0.0024408,-0.0019284,-0.0011812,-0.0017322,-0.0020529,-0.0018395,-0.0017822,-0.001231,-0.0013527,-0.0011683,-0.0008062,-0.00076141,-0.00072301,-0.00082412
743,C,False,0.012029,0.014207,0.013408,0.013244,0.013142,0.015012,0.012129,0.012495,0.012406,0.013222,0.013112,0.012559,0.011602,0.01231,0.011085
744,C,False,0.0057932,0.0055722,0.0056437,0.0054533,0.0054113,0.0058121,0.0053241,0.0053032,0.0052137,0.0048687,0.0047424,0.0039575,0.0035246,0.0034359,0.0030148
745,C,False,0.0015333,0.0015733,0.0018579,0.002034,0.0017793,0.0015562,0.0018271,0.0018938,0.001681,0.0018047,0.0016985,0.0017068,0.0012454,0.0013868,0.0013016
746,C,False,0.0,0.0,0.0064349,0.0061364,-0.0021879,0.0089617,0.0019415,0.0049158,0.003857,0.0087008,0.0080269,0.0061265,-0.0021879,0.0035658,0.0063107
747,C,False,-0.0029378,-0.0025468,-0.0022351,-0.0021854,-0.0023001,-0.0021294,-0.0024253,-0.0020516,-0.0021449,-0.0018442,-0.0018889,-0.0022098,-0.002569,-0.0026719,-0.0026178
748,C,False,-0.0081799,-0.0077486,-0.0079041,-0.0076695,-0.007076,-0.0083048,-0.005288,-0.0078056,-0.0060727,-0.0073209,-0.0041612,-0.0045015,-0.0042133,-0.0044878,-0.0044722
749,C,True,-0.00087195,-0.00099112,-0.0013389,-0.0012915,-0.0020844,-0.0016922,-0.0021881,-0.0018265,-0.0018835,-0.0016386,-0.0027582,-0.0030774,-0.0034163,-0.0035338,-0.0035614
750,C,False,0.0022412,0.0026014,0.0022723,0.0019746,0.0022257,0.0028119,0.0028713,0.0023881,0.0024269,0.0021895,0.0023017,0.0022351,0.0023658,0.0021532,0.0022725
751,C,False,-0.0028389,-0.0013805,-0.0024763,-0.0023614,-0.002437,-0.0017146,-0.0018157,-0.0025011,-0.0025505,-0.0020219,-0.0024074,-0.0020098,-0.0018632,-0.0020132,-0.00136
752,C,False,0.0010906,0.0015719,0.0011483,0.0012285,0.0011254,0.0010407,0.00096059,0.0011932,0.0015501,0.0016622,0.0017596,0.001739,0.0015831,0.001118,0.0013348
753,C,False,0.0029066,0.0029487,0.0030862,0.0027807,0.0026144,0.0026556,0.0024802,0.0027678,0.0028573,0.0028685,0.002911,0.0025349,0.0026955,0.0028324,0.0026003
754,C,False,0.00078981,0.0021998,0.00087065,0.0016753,0.00085129,0.00090636,0.0023377,0.0019372,0.0008648,0.0016658,0.001284,-0.00014689,0.00080229,0.00073935,0.00138
755,C,False,0.0019727,0.0048212,0.0051666,0.0047778,0.0051919,0.0039261,0.0051083,0.0053405,0.005429,0.0024436,0.0053349,0.0057807,0.010383,0.0061885,0.0056906
756,C,False,-0.0023486,-0.0024715,-0.0024092,-0.0019198,-0.0017078,-0.0019474,-0.0019074,-0.0023252,-0.0025516,-0.0022578,-0.0024408,-0.0027708,-0.0028902,-0.0022321,-0.0026232
757,C,False,-0.0034382,-0.0031109,-0.002973,-0.0031233,-0.0027933,-0.0024013,-0.0025242,-0.0025314,-0.0029658,-0.0030269,-0.0027134,-0.0024986,-0.0028772,-0.0031395,-0.0030592
758,C,False,0.011375,0.01138,0.010792,0.012533,0.013436,0.012543,0.013262,0.012844,0.012781,0.012661,0.013586,0.013073,0.012897,0.012009,0.01179
759,C,False,-0.0044804,-0.0077336,-0.0068082,-0.0041991,-0.004145,-0.0070266,-0.0072326,-0.0038795,-0.0076814,-0.0064054,0.0011915,-0.00594,-0.0073364,-0.0065059,0.004478
760,C,False,-0.0066415,-0.0069099,-0.0071883,-0.0069903,-0.0078217,-0.0083235,-0.0082844,-0.0082651,-0.0080488,-0.00776,-0.0086544,-0.0085561,-0.0079054,-0.0079101,-0.0080043
761,C,False,-0.0038379,-0.0092081,-0.0035597,-0.003073,-4.1786e-05,-0.0019661,-0.0045577,-0.0044785,-0.0034125,-0.00445,-0.0065092,-0.004522,-0.0058499,-0.0063486,-0.0044245
762,C,False,-0.0022855,-0.0023602,-0.0017841,-0.0019558,-0.0016923,-0.00025931,-0.00046298,-0.0010555,-0.00022217,-0.00040981,-0.00065693,-0.00073166,-0.0019437,-0.0014319,-0.0016341
763,C,False,-0.00043247,-0.00035593,-0.00082058,-0.00050672,-0.00017146,-0.00031052,0.00014701,-0.00024852,0.00016546,-1.9592e-05,-0.00088695,0.00031857,0.00010879,0.00050531,0.00016125
764,C,False,-0.0026977,-0.0026132,-0.0026244,-0.002479,-0.002524,-0.0024592,-0.0022122,-0.0021556,-0.0025946,-0.0022578,-0.0024737,-0.0022179,-0.0023002,-0.0021271,-0.0019709
765,C,False,-0.021566,-0.025324,-0.025368,-0.019541,-0.02171,-0.018967,-0.017052,-0.023778,-0.022765,-0.021827,-0.016495,-0.018706,-0.014805,-0.0060032,-0.0031564
766,C,True,3.9096e-05,-0.00015759,-0.00040807,-0.0017951,-0.0021201,-0.0023794,-0.0021073,-0.0021517,-0.0019446,-0.001869,-0.0019245,-0.0017365,-0.00072005,-0.0016467,-0.0016077
767,C,False,-0.0068516,-0.0070574,-0.006432,-0.0064514,-0.0063671,-0.0066872,-0.0063704,-0.007644,-0.0070149,-0.0074183,-0.0077426,-0.0070443,-0.0078364,-0.0096437,-0.0085148
768,C,True,0.0013671,0.00095328,0.00089856,0.00070295,0.00056891,0.0010107,0.00041149,0.00028241,0.00056986,4.7575e-05,-0.00029481,-0.00041457,-0.00047871,-0.0015625,-0.0014833
769,C,False,0.0018756,0.0018965,0.0024245,0.002116,0.00094409,0.0024072,0.0019171,0.0015928,0.0018451,0.0020509,0.001984,0.0013814,0.0012452,0.0025159,0.001589
770,C,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.001281,0.0,0.0
771,C,False,-0.0028841,-0.0028334,-0.0019374,-0.0019507,-0.0031792,-0.00073186,-0.0023617,-0.0011346,0.00092699,0.0017438,0.0017051,0.00070556,0.0009643,0.0016462,0.0013049
772,C,False,0.0058806,0.005283,0.0046635,0.0040443,0.0044824,0.0043007,0.0043541,0.004362,0.0044001,0.0048556,0.0047734,0.0055256,0.0046625,0.0045631,0.0049158
773,C,False,-0.0058661,-0.0064926,-0.0063799,-0.0071801,-0.0074716,-0.0058864,-0.0058233,-0.0055198,-0.0055167,-0.0057714,-0.0053377,-0.0056961,-0.0055113,-0.0035883,-0.0039394
774,C,False,-0.0045809,-0.0024511,-0.0027613,-0.0043738,-0.0025677,-0.0025366,-0.0042162,-0.0055619,-0.0049912,-0.0048563,-0.0066394,-0.0069117,-0.0067036,-0.0064935,-0.0060881
775,C,False,3.9096e-05,-0.00015759,-0.00040807,-0.0017951,-0.0021201,-0.0023794,-0.0021073,-0.0021517,-0.0019446,-0.001869,-0.0019245,-0.0017365,-0.00072005,-0.0016467,-0.0016077
776,C,False,-0.00030378,-0.00075269,-6.0229e-05,-0.00043849,-0.0003406,-6.8446e-05,-0.00033652,-0.00016959,-7.3769e-05,-0.0012124,3.7701e-05,-7.1213e-05,-0.00010195,0.00012768,-0.0002289
777,C,False,0.0047943,0.0048836,0.0047891,0.0060417,0.0056984,0.0056423,0.006013,0.0061573,0.0061981,0.0063612,0.0052205,0.0049295,0.0044279,0.0049632,0.004883
778,C,False,0.005349,0.0053065,0.0055687,0.0063005,0.0063706,0.0069444,0.00713,0.0083093,0.0073348,0.0073042,0.0068099,0.0037734,0.0049978,0.0058688,0.0059991
779,C,False,-0.0011642,-0.001291,-0.0015276,-0.0018404,-0.0014797,-0.0013416,-0.0017152,-0.0015083,-0.0027608,-0.0015248,-0.0017964,-0.0015334,-0.0020219,-0.0023328,-0.0018786
780,C,False,-0.00043097,-0.00048505,-5.1498e-05,-0.0004087,-0.00065488,-0.00031778,-1.2759e-05,-0.00050785,-0.00017891,-0.0004733,-0.00087667,-0.00053641,-0.00073738,-0.00022166,-0.00036501
781,C,False,-0.0029416,-0.0032493,-0.0034354,-0.002826,-0.0026182,-0.001266,-0.0043127,-0.0025774,-0.0026777,-0.0017311,-0.0024203,-0.001374,-0.0018056,-0.0057066,-0.0047474
782,C,False,0.0033814,0.0046776,0.0033111,0.0047015,0.0022514,0.0015886,0.002546,0.0027993,0.00076397,0.0030114,0.0043948,0.0041681,0.0017042,0.0010421,0.0019414
783,C,False,0.0020536,0.00040069,0.0011252,0.0019406,-0.0015383,-0.0015244,-0.0017677,-0.0011281,0.00029888,-0.00093635,0.0010872,-0.001097,-0.00061589,0.00060979,0.00071032
784,C,False,-0.0069523,-0.0069724,-0.0063493,-0.0063814,-0.0064642,-0.0066307,-0.006241,-0.0064727,-0.0064935,-0.0062281,-0.0059013,-0.0059154,-0.0057054,-0.0060453,-0.0062202
785,C,False,-0.00098841,-0.0010663,-0.0010325,-0.0009307,-0.00057097,-0.00065652,-0.00072048,-0.00088119,-0.00055095,-0.0009855,-0.00063759,-0.00066568,-0.00089512,-0.00087212,-0.00070941
786,C,False,-0.00049705,-0.0013602,-0.00082108,-0.00089934,-0.0013137,-0.001309,-0.0013075,-0.0011704,-0.001729,-0.00099218,-0.001111,-0.0010916,-0.0015523,-0.0016524,-0.001973
787,C,False,-0.0062162,-0.0059456,-0.0063716,-0.0057621,-0.0056148,-0.0055851,-0.005203,-0.0055542,-0.0050408,-0.0046472,-0.0042287,-0.004181,-0.0044213,-0.0044167,-0.0045166
788,C,False,-0.018251,-0.019199,-0.021283,-0.020891,-0.01968,-0.018859,-0.018772,-0.017779,-0.017027,-0.015599,-0.014626,-0.013502,-0.012917,-0.011925,-0.011779
789,C,False,0.0017051,0.00070556,0.0009643,0.0016462,0.0013049,0.00011674,-0.0021153,-0.00065018,-0.0019797,-0.0030296,-0.0026319,-0.0027153,-0.003974,-0.0055859,-0.0043976
790,C,False,0.0055037,0.0052668,0.0051309,0.0049086,0.0050921,0.0050612,0.0048864,0.0049158,0.0049465,0.0049198,0.0049383,0.0049187,0.0047606,0.0045281,0.0044066
791,C,False,0.0094145,0.0093124,0.0094263,0.0088457,0.0079392,0.0075735,0.0080318,0.0080083,0.0079121,0.0079169,0.0070139,0.0085945,0.007555,0.0069595,0.0090034
792,C,False,0.015664,0.015856,0.018088,0.017459,0.016482,0.019832,0.018799,0.016654,0.015923,0.016013,0.015283,0.014063,0.01459,0.017042,0.015979
793,C,False,0.0013671,0.00095328,0.00089856,0.00070295,0.00056891,0.0010107,0.00041149,0.00028241,0.00056986,4.7575e-05,-0.00029481,-0.00041457,-0.00047871,-0.0015625,-0.0014833
794,C,False,0.00051722,0.0003435,0.00040318,0.00022932,0.00076314,5.2892e-05,0.00018364,0.00075284,0.00033139,0.00060387,0.00010844,0.00050534,0.00073978,0.00054171,0.00034209
795,C,False,-0.0020482,-0.0014817,-0.0018955,-0.0015559,-0.0016878,-0.0015887,-0.0015539,-0.0017477,-0.0013109,-0.0012928,-0.0007785,-0.00095633,-0.00098436,-0.001184,-0.0013018
796,C,False,-0.0067611,-0.0068854,-0.0069023,-0.0061751,-0.0065482,-0.0063645,-0.0065351,-0.0063009,-0.0064455,-0.006404,-0.0063432,-0.0068207,-0.0074187,-0.0074737,-0.0076842
797,C,False,0.0024751,0.0022643,0.0032447,0.0023266,0.0015287,0.0017988,0.0024171,0.0017113,0.0022323,0.0021239,0.0015661,0.00074596,-0.00017026,-0.00060003,0.00029954
798,C,False,0.0025975,0.0026637,0.0031576,0.0035193,0.0035017,0.0037378,0.0036905,0.0036504,0.0033614,0.0033597,0.0032403,0.0032425,0.0032792,0.0034106,0.0035096
799,C,False,-0.0035169,-0.0032375,-0.003275,-0.0031685,-0.0030834,-0.0032383,-0.0034281,-0.003042,-0.0031634,-0.0032333,-0.0028836,-0.0028155,-0.0028554,-0.0024961,-0.0026257
800,B,True,0.012881,0.014726,0.01825,0.01985,0.020985,0.020811,0.020817,0.020377,0.020685,0.018443,0.016209,0.021111,0.022812,0.023057,0.021204
801,B,False,0.0039093,0.0046005,0.0044675,0.0041211,0.004685,0.0040073,0.0048711,0.0049784,0.0049,0.0051292,0.0052424,0.0054051,0.0060849,0.0058354,0.0065862
802,B,False,0.0047253,0.0061321,0.0016755,0.0020801,0.0055721,0.0048712,0.0026705,0.0050651,0.0025792,0.0048944,0.0036198,0.0028962,0.0039007,0.0047432,0.0060284
803,B,False,-0.0011044,-0.00046351,0.00015353,0.0011632,-0.00027053,-0.00045718,-0.00038954,7.3316e-05,0.00083416,0.0012268,0.0015594,0.00057355,0.0010662,0.0018662,0.0017433
804,B,True,0.0,0.0,0.0,0.0,0.0,-0.0004453,0.0,0.001105,-0.0029833,-0.0028335,0.0010951,0.0013062,-0.0023687,-0.0020955,-0.0025048
805,B,True,0.0096593,0.0091335,0.0085937,0.0085271,0.0085267,0.0095369,0.0092206,0.0090884,0.0084152,0.0079876,0.0072399,0.0064298,0.003377,0.0036676,0.004333
806,B,False,9.5021e-05,0.00043525,0.0005719,0.00090207,0.00099715,0.0008634,0.0010934,0.0022928,0.0017973,0.0032712,0.0020389,0.0025571,0.002649,0.0025587,0.0023948
807,B,False,-0.003755,-0.00316,-0.0032361,-0.0034458,-0.0039885,-0.0036371,-0.0033114,-0.0032862,-0.0033169,-0.0034499,-0.0033107,-0.0025486,-0.0024519,-0.0029805,-0.0026878
808,B,False,-0.0019656,-0.014849,-0.031269,-0.026834,-0.021567,-0.02221,-0.01785,-0.010656,-0.010797,-0.012422,-0.010273,-0.0054143,-0.0042853,-0.0047096,-0.010362
809,B,False,-0.0036757,-0.0027367,-0.00368,-0.004144,-0.0037817,-0.0038726,-0.0040659,-0.0045725,-0.0044799,-0.0028678,-0.0037477,-0.0038697,-0.002699,-0.0030317,-0.0032464
810,B,True,-0.0021618,-0.0020776,-0.0013428,-0.0020937,-0.00209,-0.0018533,-0.0013239,-0.0014477,-0.0019815,-0.001741,-0.0022293,-0.0016843,-0.0014168,-0.0017888,-0.0017405
811,B,False,0.0054075,0.0050498,0.0053588,0.0051273,0.0054376,0.0052008,0.004397,0.0046007,0.0046883,0.0044985,0.0044439,0.0040912,0.0047317,0.0045507,0.0044041
812,B,True,0.0037152,0.0034536,0.0034602,0.0033452,0.003918,0.0039433,0.0029872,0.003063,0.0034208,0.0039972,0.0045142,0.0046863,0.0039706,0.0036248,0.0040951
813,B,False,0.0049896,0.0058543,0.005147,0.0064682,0.0057235,0.0055838,0.005768,0.0055684,0.0054878,0.0060011,0.0057451,0.0061834,0.0044776,0.0053619,0.0054771
814,B,False,0.012258,0.011299,0.0087929,0.0094605,0.010792,0.0048853,0.0055171,0.011107,0.010453,0.010806,0.012183,0.010624,0.0096315,0.0092707,0.0087317
815,B,True,0.0040428,0.0035578,0.0031487,0.0031227,0.0033836,0.00331,0.0034279,0.0031289,0.0032243,0.0030443,0.0026876,0.0026333,0.0024334,0.0026435,0.0026768
816,B,True,-0.0034061,-0.0031989,-0.0027531,-0.0031713,-0.0031934,-0.0033162,-0.0031888,-0.0032556,-0.0031986,-0.0031873,-0.0026332,-0.0029198,-0.0030513,-0.0029419,-0.0030458
817,B,True,0.026613,0.033062,0.035379,0.034165,0.027429,0.036279,0.034431,0.031993,0.02439,0.030688,0.031377,0.03143,0.030369,0.028186,0.027828
818,B,True,0.0039855,0.004114,0.0046727,0.0042782,0.0052534,0.0046388,0.0056466,0.0055647,0.0050072,0.0047617,0.0045025,0.0041709,0.0044682,0.0044951,0.004347
819,B,False,-0.0029925,-0.0030464,-0.0025618,-0.0022458,-0.0026421,-0.0025791,-0.0030805,-0.0030231,-0.003297,-0.0020304,-0.0023852,-0.0025004,-0.0029062,-0.0025644,-0.004137
820,B,False,-0.0012686,-0.0011538,-0.0012648,-0.00087861,-0.00048314,-0.00041926,-0.0010208,-0.0013186,-0.0015411,-0.0011929,-0.0016724,-0.0016364,-0.0025224,-0.0017831,-0.002301
821,B,True,0.0025311,0.0022767,0.0026777,0.0028209,0.0026472,0.002854,0.0028153,0.0029088,0.0027938,0.0029524,0.0026741,0.0025331,0.0026496,0.0024825,0.0028356
822,B,True,-0.0082709,-0.0081447,-0.0079116,-0.0072116,-0.0087181,-0.0084363,-0.0089921,-0.0069817,-0.0059493,-0.0054444,-0.007337,-0.0056238,-0.0046434,-0.0040252,-0.0042572
823,B,False,-0.013505,-0.011054,-0.010472,-0.0093395,-0.010834,-0.012581,-0.011145,-0.01094,-0.010499,-0.012776,-0.011075,-0.0096146,-0.0094195,-0.0098779,-0.010295
824,B,True,-0.0013266,-0.0017469,-0.0022719,-0.001608,-0.0011283,-0.0012473,-0.0021846,-0.0026742,-0.00091411,-0.0027537,-0.0034985,-0.0035046,-0.0043064,-0.0048067,-0.0042438
825,B,True,0.0058948,0.005482,0.0059887,0.0060327,0.006605,0.0061539,0.0066331,0.0058302,0.0063746,0.0072883,0.0071681,0.0068579,0.0069555,0.0079144,0.0077503
826,B,True,-0.0026367,-0.0034639,-0.0030378,-0.0023793,-0.0035869,-0.0036867,-0.0027208,-0.0035776,-0.0038504,-0.0035476,-0.0039916,-0.0040163,-0.0044597,-0.0037874,-0.0040562
827,B,True,-0.0048299,-0.0044771,-0.0035904,-0.0042816,-0.0052657,-0.0049844,-0.0048845,-0.0042081,-0.0036666,-0.0042427,-0.0041269,-0.0040986,-0.00016174,-0.0025347,-0.00096237
828,B,True,-0.014343,-0.01448,-0.014851,-0.015731,-0.017176,-0.016492,-0.016763,-0.017833,-0.017524,-0.01738,-0.018894,-0.018982,-0.019132,-0.017211,-0.017424
829,B,True,0.0030312,0.002907,0.0027532,0.001958,0.0026596,0.0025696,0.0026951,0.0026993,0.0024351,0.0023874,0.0021855,0.0024021,0.0030344,0.0018811,0.0026238
830,B,True,-0.0013209,-0.0011646,-0.0011859,-0.00082566,-0.0013518,-0.0011475,-0.0013104,-0.0011399,-0.00093632,-0.0013035,-0.0013722,-0.0013236,-0.0014078,-0.0016906,-0.0012962
831,B,True,0.034278,0.030581,0.016249,0.02262,0.018085,0.011324,0.013637,0.0094617,0.010211,0.011501,0.013528,0.01213,0.0039974,0.0037513,0.0060659
832,B,False,-0.001775,-0.0014695,-0.0024154,-0.0034537,-0.0032217,-0.00301,-0.0035759,-0.0024247,-0.0015339,-0.0021241,-0.0020189,-0.0019205,-0.0026414,-0.002423,-0.0022348
833,B,False,0.003329,0.0021297,0.0020847,0.00013142,0.00025744,0.00026927,0.00040977,0.00048063,0.0030459,0.002559,0.0018438,0.0026618,0.0007123,0.0010729,0.00070863
834,B,True,-0.00084759,-0.0010829,-0.0017647,-0.0014027,-0.0027189,-0.0022583,-0.002206,-0.0026549,-0.0027571,-0.0033669,-0.0029733,-0.0027617,-0.0027392,-0.0031251,-0.0021954
835,B,False,-0.00096228,-0.00050772,8.0871e-05,0.00036374,0.0012505,0.00067437,0.00030887,-9.3609e-05,-0.00035125,-0.00097571,-0.0012554,-0.0011533,-0.00051989,0.00018722,0.00029193
836,B,False,0.0028644,0.0024517,0.0022092,0.0023355,0.0019188,0.0030817,0.0023808,0.0011974,0.0012855,0.003788,0.0053432,0.0012743,0.0034453,0.0010577,-0.00020362
837,B,True,0.00023416,-0.00023469,0.0006957,6.6597e-05,-0.00041537,-0.00034028,0.00034977,0.00037476,-6.584e-05,5.5442e-05,0.00016828,0.0001103,0.00063249,0.00018925,0.00021177
838,B,True,0.0047908,0.0049782,0.0031883,0.0047034,0.0044213,0.0046647,0.005411,0.0015048,0.0036028,0.0025751,0.003433,0.0036598,0.0050634,0.0050259,0.0013907
839,B,False,0.0056935,0.00018071,0.0093272,-0.0002668,0.0061829,0.0051211,0.0062751,0.0046625,0.0044951,0.004613,0.0046662,0.0070519,0.0088396,0.01188,0.0099937
840,B,False,-0.0082898,-0.0072243,-0.0074708,-0.0072257,-0.007962,-0.0078957,-0.011542,-0.0083862,-0.0092051,-0.0066387,-0.0079838,-0.0084242,-0.0089271,-0.0076905,-0.0084889
841,B,False,-0.0057494,-0.0069018,-0.005804,-0.0063336,-0.0061505,-0.0058042,-0.0063579,-0.0059469,-0.0057854,-0.0075094,-0.0071466,-0.0067811,-0.0078196,-0.0066642,-0.0064067
842,B,True,-0.0049788,-0.0049383,-0.0050716,-0.0047477,-0.0046349,-0.0048497,-0.0048201,-0.0050159,-0.0051992,-0.0051801,-0.0048377,-0.0050078,-0.0049685,-0.0049288,-0.0049019
843,B,False,-0.0023041,-0.0020077,-0.0012995,-0.0011295,-0.001693,-0.0012701,0.00034192,-0.0015139,-0.0010447,-0.0011309,-0.00087474,-0.0023812,-0.00234,-0.0024277,-0.00065882
844,B,True,0.0016893,0.0017163,0.0023407,0.0013588,-0.00065741,0.0018484,0.00155,0.0011564,0.00026227,0.0019183,0.0011318,0.00038311,-0.0010358,0.00031384,0.000288
845,B,True,-0.0029638,-0.0026333,-0.0027815,-0.0033296,-0.0038254,-0.0046636,-0.0052168,-0.004291,-0.0040486,-0.0050414,-0.0054442,-0.0050228,-0.0044426,-0.0042805,-0.0041671
846,B,True,-0.01249,-0.013711,-0.010579,-0.012558,-0.01252,-0.012148,-0.011819,-0.011776,-0.011772,-0.010364,-0.0084368,-0.0072747,-0.0063447,-0.0067168,-0.0054058
847,B,False,-0.003675,-0.0029393,-0.0038672,-0.0038708,-0.0038746,-0.0038654,-0.0040024,-0.00409,-0.0045189,-0.0035072,-0.0036796,-0.0042476,-0.0041948,-0.0042298,-0.0044187
848,B,False,-0.0023298,-0.0027763,-0.003297,-0.0044181,-0.0037366,-0.0034256,-0.004024,-0.0036649,-0.0035084,-0.0043814,-0.004845,-0.004772,-0.0057296,-0.0045613,-0.0050138
849,B,False,0.0069784,0.0059202,0.004674,0.0061801,0.006729,0.0075008,0.0083022,0.0062152,0.0062401,0.0086079,0.0077606,0.0054131,0.0051827,0.0047732,0.0025119
850,B,False,0.0065389,0.006802,0.0091033,0.0065913,0.0066334,0.0087052,0.0087624,0.0065016,0.0051161,0.0067941,0.0072109,0.0079135,0.0082819,0.0050071,0.008367
851,B,False,-0.001008,0.024153,0.020104,0.018276,-0.0048984,0.01131,0.016787,0.010379,-0.0058835,-0.005103,-0.0056349,-0.0072113,-0.0073004,-0.0067514,-0.0029187
852,B,False,-0.012042,-0.012194,-0.010863,-0.011664,-0.010539,-0.010879,-0.0093999,-0.010737,-0.0096761,-0.0092226,-0.0079867,-0.009104,-0.0083687,-0.0097113,-0.0079766
853,B,False,0.0028177,0.0021194,0.00046918,0.0036599,0.0039946,0.0064999,0.0027635,0.002102,0.001228,0.0054649,0.0056704,0.0012108,0.0055528,0.0058395,0.0081917
854,B,False,0.0089788,0.0089691,0.0088479,0.0087199,0.0089879,0.0095191,0.0093229,0.0088943,0.009409,0.0087727,0.0087027,0.008948,0.0072621,0.0070128,0.0068557
855,B,True,0.0043696,0.0026369,-0.0026168,-0.0044864,-0.0056437,-0.0052917,-0.003434,-0.0018135,-0.00016008,0.002036,-0.0018453,-0.0052339,-0.0041924,-0.0046485,-0.0068551
856,B,True,0.0040571,0.006882,0.0042681,0.0032146,0.0041165,0.0050828,0.0024931,0.0035866,0.0038617,0.0045643,0.0017331,0.0031976,0.0019085,0.0035541,0.00373
857,B,False,0.0019854,0.0026805,0.0022649,0.0034629,0.0025127,0.0030192,0.0032697,0.0035859,0.0033273,0.0038827,0.0045508,0.0042817,0.0034746,0.0037656,0.0045705
858,B,False,-0.0052823,-0.0058725,-0.0061871,-0.00725,-0.0076255,-0.0065561,-0.0069776,-0.0061022,-0.0051227,-0.0052344,-0.0039914,-0.0039049,-0.0031494,-0.0035889,-0.0039664
859,B,False,0.0018724,0.0021135,0.0021473,0.0025841,0.0025825,0.0026267,0.0026216,0.0034696,0.0041873,0.0034442,0.0043823,0.0039982,0.003932,0.0032071,0.0032113
