,FLARE_TYPE,COINCIDENCE,SAVNCPP_1,SAVNCPP_2,SAVNCPP_3,SAVNCPP_4,SAVNCPP_5,SAVNCPP_6,SAVNCPP_7,SAVNCPP_8,SAVNCPP_9,SAVNCPP_10,SAVNCPP_11,SAVNCPP_12,SAVNCPP_13,SAVNCPP_14,SAVNCPP_15
1849,N,False,354650000000.0,185540000000.0,441390000000.0,362250000000.0,225350000000.0,270860000000.0,260030000000.0,284160000000.0,562680000000.0,378970000000.0,435480000000.0,518920000000.0,757890000000.0,1004000000000.0,831820000000.0
1850,N,False,97266000000.0,287380000000.0,161980000000.0,280950000000.0,243320000000.0,88666000000.0,124270000000.0,72087000000.0,12187000000.0,109360000000.0,30908000000.0,11782000000.0,40199000000.0,133440000000.0,43549000000.0
1851,N,False,1211600000000.0,1229100000000.0,1596400000000.0,1253000000000.0,1128600000000.0,1301300000000.0,1211600000000.0,1168800000000.0,1483300000000.0,1337400000000.0,1616800000000.0,1787400000000.0,1849300000000.0,1977100000000.0,2164200000000.0
1852,N,False,4151200000000.0,2984500000000.0,3181200000000.0,3990700000000.0,3241500000000.0,3354700000000.0,3811000000000.0,3613100000000.0,4105100000000.0,4754100000000.0,4874200000000.0,5074100000000.0,4209000000000.0,5274700000000.0,4181300000000.0
1853,N,False,4151200000000.0,2984500000000.0,3181200000000.0,3990700000000.0,3241500000000.0,3354700000000.0,3811000000000.0,3613100000000.0,4105100000000.0,4754100000000.0,4874200000000.0,5074100000000.0,4209000000000.0,5274700000000.0,4181300000000.0
1854,N,False,1124800000000.0,955620000000.0,1078500000000.0,953230000000.0,476830000000.0,1290800000000.0,1504600000000.0,1149200000000.0,707110000000.0,1330200000000.0,1280200000000.0,1225200000000.0,1824700000000.0,1417300000000.0,1302600000000.0
1855,N,False,1284200000000.0,1026000000000.0,1172800000000.0,1171400000000.0,1204300000000.0,1210800000000.0,1660800000000.0,1776000000000.0,1557700000000.0,1539700000000.0,1338000000000.0,1566600000000.0,1762700000000.0,2348100000000.0,1752800000000.0
1856,N,False,171600000000.0,107290000000.0,205910000000.0,230610000000.0,267980000000.0,608040000000.0,451100000000.0,571080000000.0,715010000000.0,969290000000.0,750340000000.0,612910000000.0,1026100000000.0,1041900000000.0,499630000000.0
1857,N,False,542060000000.0,405980000000.0,483400000000.0,409760000000.0,27744000000.0,307800000000.0,276420000000.0,472560000000.0,582710000000.0,250620000000.0,837760000000.0,498140000000.0,300670000000.0,343520000000.0,488460000000.0
1858,N,False,1787900000000.0,1969500000000.0,2307300000000.0,1989200000000.0,1793300000000.0,2249400000000.0,1927700000000.0,2187100000000.0,2026300000000.0,1980100000000.0,2047800000000.0,2297800000000.0,2443800000000.0,3273200000000.0,3272700000000.0
1859,N,False,19837000000000.0,20802000000000.0,20738000000000.0,21673000000000.0,21742000000000.0,22913000000000.0,23056000000000.0,24573000000000.0,22766000000000.0,23312000000000.0,24674000000000.0,26142000000000.0,26124000000000.0,26026000000000.0,26499000000000.0
1860,N,False,723960000000.0,1076200000000.0,1493600000000.0,1496600000000.0,667690000000.0,918860000000.0,1381000000000.0,2145000000000.0,1714300000000.0,1336400000000.0,1483700000000.0,1151900000000.0,1722900000000.0,1702100000000.0,1466300000000.0
1861,N,False,4205100000000.0,4122100000000.0,3377300000000.0,3008800000000.0,3822700000000.0,3390300000000.0,3643800000000.0,2529500000000.0,2648300000000.0,1890000000000.0,2574300000000.0,2616300000000.0,2701900000000.0,2412600000000.0,1940900000000.0
1862,N,False,38822000000.0,16265000000.0,151580000000.0,322480000000.0,85960000000.0,573540000.0,57784000000.0,228580000000.0,311460000000.0,93673000000.0,175880000000.0,138400000000.0,50231000000.0,64484000000.0,111930000000.0
1863,N,False,520920000000.0,490900000000.0,369400000000.0,511780000000.0,557960000000.0,608460000000.0,473440000000.0,346450000000.0,475820000000.0,507100000000.0,412110000000.0,569910000000.0,566060000000.0,684640000000.0,565650000000.0
1864,N,False,9696300000000.0,10310000000000.0,9933200000000.0,9175800000000.0,8749300000000.0,6518100000000.0,7810700000000.0,8988000000000.0,8965000000000.0,7791800000000.0,6472800000000.0,6678500000000.0,6429200000000.0,5992800000000.0,6205400000000.0
1865,N,False,861140000000.0,790100000000.0,876250000000.0,463250000000.0,818080000000.0,1738500000000.0,1046900000000.0,1492000000000.0,1174600000000.0,336570000000.0,681840000000.0,1088200000000.0,1007900000000.0,371950000000.0,592350000000.0
1866,N,False,6051500000000.0,4222000000000.0,3612100000000.0,3795000000000.0,3752300000000.0,3947100000000.0,1936900000000.0,4137900000000.0,4770000000000.0,4939000000000.0,3990700000000.0,3502400000000.0,4963300000000.0,3745500000000.0,4814800000000.0
1867,N,False,6687800000000.0,6050500000000.0,5832700000000.0,6784400000000.0,6788500000000.0,6217400000000.0,6639000000000.0,4566900000000.0,6028600000000.0,5268300000000.0,6934000000000.0,6950500000000.0,7218600000000.0,6186300000000.0,6170800000000.0
1868,N,False,3289500000000.0,2125700000000.0,1518000000000.0,1964300000000.0,1952700000000.0,2300600000000.0,2110200000000.0,2126400000000.0,2526100000000.0,1877700000000.0,2103000000000.0,2307300000000.0,1464400000000.0,1816000000000.0,1531200000000.0
1869,N,False,2243300000000.0,2421000000000.0,1721500000000.0,1946900000000.0,1915600000000.0,1970800000000.0,2015100000000.0,2078200000000.0,2695300000000.0,2197500000000.0,2253100000000.0,1997800000000.0,2431800000000.0,1910200000000.0,1475200000000.0
1870,N,False,575550000000.0,850810000000.0,683300000000.0,881880000000.0,781560000000.0,593340000000.0,963000000000.0,850260000000.0,547730000000.0,771990000000.0,762240000000.0,726660000000.0,538270000000.0,1064600000000.0,460130000000.0
1871,N,False,604430000000.0,693290000000.0,949840000000.0,352030000000.0,501980000000.0,238930000000.0,179750000000.0,219740000000.0,440060000000.0,652490000000.0,640250000000.0,641620000000.0,1203400000000.0,996580000000.0,868370000000.0
1872,N,False,2086600000000.0,1589600000000.0,1918900000000.0,2097200000000.0,1131000000000.0,1529900000000.0,1462400000000.0,3008900000000.0,2418700000000.0,1830100000000.0,2837200000000.0,2283900000000.0,1838500000000.0,1902300000000.0,1800200000000.0
1873,N,False,2056700000000.0,2478200000000.0,2179500000000.0,2721600000000.0,3380500000000.0,3205800000000.0,3975400000000.0,3644900000000.0,3586300000000.0,2518900000000.0,2993800000000.0,3363700000000.0,3709700000000.0,3442800000000.0,2565700000000.0
1874,N,False,6226400000000.0,7476500000000.0,6646500000000.0,7261100000000.0,6771400000000.0,5778100000000.0,5756100000000.0,4677900000000.0,4651500000000.0,6040400000000.0,6896900000000.0,6903700000000.0,6149100000000.0,7130100000000.0,6946700000000.0
1875,N,False,526000000000.0,280170000000.0,165900000000.0,170400000000.0,503450000000.0,314250000000.0,566460000000.0,398200000000.0,355380000000.0,354660000000.0,558850000000.0,233200000000.0,27490000000.0,281570000000.0,263980000000.0
1876,N,False,2928600000000.0,3882900000000.0,3127700000000.0,3363300000000.0,3358700000000.0,4269500000000.0,3729900000000.0,3124100000000.0,3406900000000.0,3515800000000.0,3073700000000.0,3645200000000.0,3256300000000.0,3213400000000.0,2796700000000.0
1877,N,False,3143400000000.0,4226800000000.0,3830500000000.0,3665500000000.0,3866600000000.0,4662400000000.0,3652900000000.0,3483500000000.0,4444000000000.0,5143500000000.0,5498100000000.0,5584900000000.0,5627200000000.0,6894600000000.0,5564300000000.0
1878,N,False,1011100000000.0,1370500000000.0,1062600000000.0,1002000000000.0,544140000000.0,2069900000000.0,2314900000000.0,1006700000000.0,1877400000000.0,1576300000000.0,1665600000000.0,966260000000.0,921120000000.0,1448500000000.0,2037500000000.0
1879,N,False,2289800000000.0,2601700000000.0,5370400000000.0,3160700000000.0,3052900000000.0,3817200000000.0,3049000000000.0,3800500000000.0,5192300000000.0,3390400000000.0,5037600000000.0,4339700000000.0,6875600000000.0,7123600000000.0,7305200000000.0
1880,N,False,296810000000.0,545340000000.0,595990000000.0,553920000000.0,224910000000.0,448500000000.0,437630000000.0,187240000000.0,434100000000.0,329580000000.0,468150000000.0,351450000000.0,186090000000.0,489750000000.0,485490000000.0
1881,N,False,6405800000000.0,6034200000000.0,6741300000000.0,7094100000000.0,5527600000000.0,6089200000000.0,7253400000000.0,6482400000000.0,5690200000000.0,6817900000000.0,6649400000000.0,7520400000000.0,6859300000000.0,7347800000000.0,6746000000000.0
1882,N,False,6405800000000.0,6034200000000.0,6741300000000.0,7094100000000.0,5527600000000.0,6089200000000.0,7253400000000.0,6482400000000.0,5690200000000.0,6817900000000.0,6649400000000.0,7520400000000.0,6859300000000.0,7347800000000.0,6746000000000.0
1883,N,False,3855400000000.0,4019700000000.0,3705600000000.0,3153900000000.0,3403700000000.0,2638200000000.0,3158300000000.0,3416700000000.0,3453600000000.0,3347200000000.0,3286000000000.0,4091100000000.0,3986000000000.0,3587100000000.0,3930500000000.0
1884,N,False,7827800000000.0,6636500000000.0,6433500000000.0,6948200000000.0,6839100000000.0,6416100000000.0,5804200000000.0,5379300000000.0,5490400000000.0,5533500000000.0,5718700000000.0,6047700000000.0,5684000000000.0,6744400000000.0,6078600000000.0
1885,N,False,1873300000000.0,1468600000000.0,3794100000000.0,2134100000000.0,2392200000000.0,4463400000000.0,3550100000000.0,3013400000000.0,5247100000000.0,5254500000000.0,5075900000000.0,4694700000000.0,4872400000000.0,5769600000000.0,6980100000000.0
1886,N,False,467530000000.0,440490000000.0,214800000000.0,743420000000.0,43547000000.0,214840000000.0,461290000000.0,547430000000.0,691910000000.0,782050000000.0,371310000000.0,357530000000.0,712140000000.0,553600000000.0,633180000000.0
1887,N,False,1284800000000.0,1508800000000.0,1355400000000.0,1008500000000.0,1326400000000.0,1498600000000.0,1487000000000.0,1546200000000.0,1175400000000.0,1686700000000.0,1796100000000.0,1630500000000.0,848430000000.0,1672300000000.0,1970100000000.0
1888,N,False,4161300000000.0,4771500000000.0,5421700000000.0,4295900000000.0,5576500000000.0,4575600000000.0,4838000000000.0,4558800000000.0,4754300000000.0,4167900000000.0,3483800000000.0,3959100000000.0,3287400000000.0,4107900000000.0,4325400000000.0
1889,N,False,11909000000000.0,11435000000000.0,11303000000000.0,9487600000000.0,9950300000000.0,11321000000000.0,11448000000000.0,10376000000000.0,11070000000000.0,10213000000000.0,11098000000000.0,10129000000000.0,12152000000000.0,10625000000000.0,10323000000000.0
1890,N,False,10707000000000.0,12429000000000.0,10035000000000.0,9115300000000.0,9521700000000.0,10050000000000.0,9520800000000.0,6535800000000.0,6842300000000.0,7328300000000.0,5858500000000.0,5884500000000.0,6022500000000.0,5571600000000.0,5846800000000.0
1891,N,False,912700000000.0,1277100000000.0,933870000000.0,1045600000000.0,1009300000000.0,1169300000000.0,1022900000000.0,1095100000000.0,794930000000.0,801060000000.0,499030000000.0,760790000000.0,1083400000000.0,1076700000000.0,940410000000.0
1892,N,False,7685700000000.0,8351300000000.0,7861000000000.0,9354500000000.0,9066600000000.0,9614100000000.0,8801000000000.0,9358000000000.0,9039700000000.0,8900700000000.0,7658600000000.0,9645700000000.0,9226300000000.0,9310500000000.0,8648400000000.0
1893,N,False,7685700000000.0,8351300000000.0,7861000000000.0,9354500000000.0,9066600000000.0,9614100000000.0,8801000000000.0,9358000000000.0,9039700000000.0,8900700000000.0,7658600000000.0,9645700000000.0,9226300000000.0,9310500000000.0,8648400000000.0
1894,N,False,3618600000000.0,2459800000000.0,2664500000000.0,2183800000000.0,2548200000000.0,3294900000000.0,2474100000000.0,2926900000000.0,2509100000000.0,2665500000000.0,2650900000000.0,2425800000000.0,2312300000000.0,1917800000000.0,2081400000000.0
1895,N,False,3618600000000.0,2459800000000.0,2664500000000.0,2183800000000.0,2548200000000.0,3294900000000.0,2474100000000.0,2926900000000.0,2509100000000.0,2665500000000.0,2650900000000.0,2425800000000.0,2312300000000.0,1917800000000.0,2081400000000.0
1896,N,False,929250000000.0,957670000000.0,782110000000.0,751160000000.0,809910000000.0,815610000000.0,1242200000000.0,782870000000.0,1970100000000.0,1340200000000.0,697110000000.0,830360000000.0,794390000000.0,861460000000.0,1055900000000.0
1897,N,False,6559600000000.0,7134300000000.0,8594100000000.0,9416800000000.0,8664500000000.0,6517100000000.0,8694400000000.0,8855000000000.0,9850900000000.0,9779400000000.0,8952300000000.0,9670800000000.0,8282900000000.0,7657800000000.0,7721000000000.0
1898,N,False,216770000000.0,95353000000.0,493660000000.0,371190000000.0,500450000000.0,629610000000.0,810210000000.0,693200000000.0,714300000000.0,128240000000.0,704670000000.0,715990000000.0,714070000000.0,745220000000.0,624740000000.0
1899,N,False,9997200000000.0,9261800000000.0,10782000000000.0,10166000000000.0,9783000000000.0,11509000000000.0,12182000000000.0,10106000000000.0,10228000000000.0,9225400000000.0,8920500000000.0,8885600000000.0,9634800000000.0,9328300000000.0,8814500000000.0
1900,N,False,8801700000000.0,9421900000000.0,10117000000000.0,8893000000000.0,8880500000000.0,7060700000000.0,6687700000000.0,7119300000000.0,6841000000000.0,7217000000000.0,7824300000000.0,8094600000000.0,8644700000000.0,7545300000000.0,7344000000000.0
1901,N,False,941590000000.0,1194600000000.0,1017200000000.0,1304800000000.0,1281900000000.0,1593200000000.0,1157900000000.0,1399700000000.0,1613900000000.0,1740500000000.0,1707500000000.0,1323600000000.0,1983700000000.0,1522800000000.0,2064400000000.0
1902,N,False,33397000000.0,54051000000.0,22040000000.0,11502000000.0,101000000000.0,9482600000.0,15515000000.0,62725000000.0,23921000000.0,38592000000.0,56816000000.0,13915000000.0,178300000000.0,32160000000.0,48013000000.0
1903,N,False,919300000000.0,572610000000.0,796210000000.0,451900000000.0,587950000000.0,716370000000.0,577590000000.0,527280000000.0,215640000000.0,259050000000.0,284150000000.0,277340000000.0,319930000000.0,92403000000.0,38820000000.0
1904,N,False,699520000000.0,763240000000.0,574120000000.0,228440000000.0,566040000000.0,368520000000.0,443470000000.0,449350000000.0,504450000000.0,895500000000.0,505180000000.0,427550000000.0,527970000000.0,402680000000.0,316220000000.0
1905,N,False,17395000000000.0,17814000000000.0,18658000000000.0,21523000000000.0,22164000000000.0,22882000000000.0,22560000000000.0,27920000000000.0,25335000000000.0,25032000000000.0,25506000000000.0,23662000000000.0,24589000000000.0,22075000000000.0,20863000000000.0
1906,N,False,2365500000000.0,2004200000000.0,1714900000000.0,1213000000000.0,1075700000000.0,1049800000000.0,676250000000.0,701880000000.0,991530000000.0,591680000000.0,730350000000.0,775320000000.0,601990000000.0,677530000000.0,824880000000.0
1907,N,False,44430000000000.0,43452000000000.0,43616000000000.0,46565000000000.0,42230000000000.0,41932000000000.0,41248000000000.0,42368000000000.0,41304000000000.0,44848000000000.0,43593000000000.0,43146000000000.0,42247000000000.0,44598000000000.0,43360000000000.0
1908,N,False,4461000000000.0,4774300000000.0,4669100000000.0,4377300000000.0,2590900000000.0,3898400000000.0,3863400000000.0,3455600000000.0,3841400000000.0,4080500000000.0,3793700000000.0,3892000000000.0,4556200000000.0,3097800000000.0,3353400000000.0
1909,N,False,406590000000.0,885370000000.0,164650000000.0,647330000000.0,324670000000.0,362840000000.0,311780000000.0,584930000000.0,186290000000.0,388010000000.0,332950000000.0,216000000000.0,74880000000.0,377890000000.0,245460000000.0
1910,N,False,77595000000.0,433430000000.0,181780000000.0,296430000000.0,237470000000.0,141960000000.0,257240000000.0,237970000000.0,449500000000.0,581690000000.0,828470000000.0,635150000000.0,954600000000.0,829850000000.0,842760000000.0
1911,N,False,638860000000.0,210220000000.0,459820000000.0,394700000000.0,174060000000.0,173590000000.0,230810000000.0,298990000000.0,602700000000.0,310340000000.0,205880000000.0,291590000000.0,309720000000.0,117750000000.0,92439000000.0
1912,N,False,1285500000000.0,814640000000.0,332080000000.0,485930000000.0,794550000000.0,351700000000.0,746770000000.0,849220000000.0,509090000000.0,314490000000.0,907530000000.0,553440000000.0,694320000000.0,941170000000.0,776970000000.0
1913,N,False,1588900000000.0,1518700000000.0,1729800000000.0,1716400000000.0,1093400000000.0,1263800000000.0,1586400000000.0,1420100000000.0,1543600000000.0,1219700000000.0,1226200000000.0,1238100000000.0,1137200000000.0,1366000000000.0,624620000000.0
1914,N,False,199790000000.0,207000000000.0,260350000000.0,222780000000.0,113810000000.0,246320000000.0,198010000000.0,472690000000.0,395120000000.0,332370000000.0,94977000000.0,169490000000.0,263720000000.0,369990000000.0,258420000000.0
1915,N,False,331610000000.0,692380000000.0,228670000000.0,907010000000.0,1079400000000.0,1247500000000.0,886440000000.0,537500000000.0,761590000000.0,280480000000.0,513580000000.0,1216000000000.0,1013100000000.0,1006000000000.0,1138900000000.0
1916,N,False,173170000000.0,579400000000.0,192110000000.0,70560000000.0,144420000000.0,250900000000.0,113830000000.0,285300000000.0,234690000000.0,360810000000.0,114770000000.0,296760000000.0,444310000000.0,527800000000.0,300800000000.0
