,FLARE_TYPE,COINCIDENCE,TOTUSJZ_21,TOTUSJZ_22,TOTUSJZ_23,TOTUSJZ_24,TOTUSJZ_25,TOTUSJZ_26,TOTUSJZ_27,TOTUSJZ_28,TOTUSJZ_29,TOTUSJZ_30,TOTUSJZ_31,TOTUSJZ_32,TOTUSJZ_33,TOTUSJZ_34,TOTUSJZ_35,TOTUSJZ_36,TOTUSJZ_37,TOTUSJZ_38,TOTUSJZ_39,TOTUSJZ_40,TOTUSJZ_41,TOTUSJZ_42,TOTUSJZ_43,TOTUSJZ_44,TOTUSJZ_45,TOTUSJZ_46,TOTUSJZ_47,TOTUSJZ_48,TOTUSJZ_49,TOTUSJZ_50,TOTUSJZ_51,TOTUSJZ_52,TOTUSJZ_53,TOTUSJZ_54,TOTUSJZ_55,TOTUSJZ_56,TOTUSJZ_57,TOTUSJZ_58,TOTUSJZ_59,TOTUSJZ_60,TOTUSJZ_61,TOTUSJZ_62,TOTUSJZ_63,TOTUSJZ_64,TOTUSJZ_65,TOTUSJZ_66,TOTUSJZ_67,TOTUSJZ_68,TOTUSJZ_69,TOTUSJZ_70,TOTUSJZ_71,TOTUSJZ_72,TOTUSJZ_73,TOTUSJZ_74,TOTUSJZ_75,TOTUSJZ_76,TOTUSJZ_77,TOTUSJZ_78,TOTUSJZ_79,TOTUSJZ_80,TOTUSJZ_81,TOTUSJZ_82,TOTUSJZ_83,TOTUSJZ_84,TOTUSJZ_85,TOTUSJZ_86,TOTUSJZ_87,TOTUSJZ_88,TOTUSJZ_89,TOTUSJZ_90,TOTUSJZ_91,TOTUSJZ_92,TOTUSJZ_93,TOTUSJZ_94,TOTUSJZ_95,TOTUSJZ_96,TOTUSJZ_97,TOTUSJZ_98,TOTUSJZ_99,TOTUSJZ_100
879,B,False,6466800000000.0,7018100000000.0,6302100000000.0,6763000000000.0,6770600000000.0,7153500000000.0,6957900000000.0,6077200000000.0,6828300000000.0,6835900000000.0,7047500000000.0,7353500000000.0,6980000000000.0,7080200000000.0,6597000000000.0,6697700000000.0,6952000000000.0,6571700000000.0,6244100000000.0,6114000000000.0,6215300000000.0,5854100000000.0,5993700000000.0,6007900000000.0,5925700000000.0,6042900000000.0,6150600000000.0,6582200000000.0,6461000000000.0,6461100000000.0,6570100000000.0,6564100000000.0,7120600000000.0,7129200000000.0,6983000000000.0,7226000000000.0,7080900000000.0,7283400000000.0,7559600000000.0,6817600000000.0,6860300000000.0,6839500000000.0,7296000000000.0,6603400000000.0,6566400000000.0,7096200000000.0,6463500000000.0,6417300000000.0,6243200000000.0,6093400000000.0,6152300000000.0,6391100000000.0,6116200000000.0,6206200000000.0,7088500000000.0,6342200000000.0,6429300000000.0,7499600000000.0,7489900000000.0,6569500000000.0,7383400000000.0,6938100000000.0,6544600000000.0,6741300000000.0,7118700000000.0,6711000000000.0,6882300000000.0,6904400000000.0,7107300000000.0,6984400000000.0,7151200000000.0,7123000000000.0,7284700000000.0,7249300000000.0,7780200000000.0,7594000000000.0,7770100000000.0,7327600000000.0,7393800000000.0,7446400000000.0
880,B,False,12130000000000.0,12348000000000.0,12370000000000.0,12313000000000.0,12162000000000.0,12476000000000.0,12655000000000.0,12599000000000.0,12709000000000.0,12713000000000.0,12714000000000.0,12876000000000.0,12727000000000.0,12730000000000.0,12738000000000.0,12367000000000.0,12329000000000.0,12764000000000.0,12340000000000.0,12849000000000.0,12725000000000.0,12794000000000.0,13034000000000.0,13083000000000.0,13325000000000.0,12760000000000.0,12596000000000.0,12653000000000.0,12575000000000.0,12649000000000.0,13053000000000.0,12814000000000.0,12895000000000.0,12854000000000.0,12998000000000.0,13343000000000.0,12901000000000.0,13216000000000.0,13329000000000.0,13215000000000.0,12995000000000.0,13114000000000.0,12996000000000.0,13106000000000.0,12985000000000.0,12835000000000.0,12897000000000.0,12979000000000.0,12823000000000.0,12801000000000.0,12981000000000.0,12915000000000.0,12907000000000.0,12981000000000.0,12849000000000.0,12875000000000.0,12895000000000.0,12766000000000.0,12773000000000.0,12620000000000.0,12450000000000.0,12453000000000.0,12531000000000.0,12782000000000.0,12489000000000.0,12301000000000.0,12259000000000.0,11932000000000.0,11997000000000.0,12356000000000.0,12162000000000.0,12024000000000.0,12217000000000.0,12037000000000.0,11956000000000.0,11636000000000.0,11952000000000.0,12192000000000.0,12558000000000.0,12797000000000.0
881,B,False,14080000000000.0,14213000000000.0,14388000000000.0,14444000000000.0,14469000000000.0,14670000000000.0,14940000000000.0,14775000000000.0,14792000000000.0,14959000000000.0,14888000000000.0,14497000000000.0,14136000000000.0,13914000000000.0,13329000000000.0,12988000000000.0,12876000000000.0,12828000000000.0,12853000000000.0,12607000000000.0,12724000000000.0,12802000000000.0,12796000000000.0,12808000000000.0,12724000000000.0,12710000000000.0,12506000000000.0,12609000000000.0,12796000000000.0,12690000000000.0,13024000000000.0,13459000000000.0,13279000000000.0,13319000000000.0,13455000000000.0,13640000000000.0,13246000000000.0,13612000000000.0,13694000000000.0,13809000000000.0,13636000000000.0,13826000000000.0,13806000000000.0,13608000000000.0,13858000000000.0,13872000000000.0,13622000000000.0,13412000000000.0,13403000000000.0,13550000000000.0,13059000000000.0,13230000000000.0,12801000000000.0,12887000000000.0,12992000000000.0,12692000000000.0,12803000000000.0,13135000000000.0,12960000000000.0,13100000000000.0,12869000000000.0,12517000000000.0,12341000000000.0,12090000000000.0,12064000000000.0,12117000000000.0,12082000000000.0,11948000000000.0,11959000000000.0,11629000000000.0,11515000000000.0,11657000000000.0,11736000000000.0,11895000000000.0,11914000000000.0,11637000000000.0,12066000000000.0,12821000000000.0,30437000000000.0,12767000000000.0
882,B,False,13623000000000.0,13526000000000.0,12821000000000.0,13211000000000.0,12872000000000.0,13381000000000.0,13653000000000.0,13232000000000.0,13285000000000.0,12922000000000.0,13168000000000.0,13313000000000.0,13438000000000.0,13680000000000.0,13575000000000.0,13715000000000.0,13866000000000.0,14319000000000.0,14289000000000.0,14263000000000.0,14619000000000.0,14626000000000.0,14664000000000.0,14911000000000.0,15102000000000.0,15190000000000.0,15227000000000.0,15388000000000.0,15179000000000.0,15248000000000.0,15153000000000.0,15151000000000.0,14734000000000.0,14885000000000.0,14679000000000.0,14874000000000.0,15080000000000.0,14747000000000.0,15147000000000.0,15464000000000.0,15009000000000.0,15066000000000.0,15711000000000.0,15308000000000.0,15831000000000.0,15644000000000.0,15574000000000.0,15994000000000.0,16193000000000.0,16072000000000.0,16481000000000.0,16599000000000.0,16858000000000.0,16758000000000.0,16885000000000.0,16974000000000.0,17325000000000.0,17211000000000.0,17054000000000.0,16667000000000.0,17176000000000.0,17079000000000.0,17595000000000.0,17641000000000.0,17701000000000.0,17465000000000.0,17462000000000.0,17650000000000.0,17450000000000.0,17541000000000.0,17548000000000.0,17647000000000.0,18215000000000.0,17923000000000.0,17891000000000.0,18004000000000.0,17916000000000.0,17837000000000.0,18057000000000.0,18024000000000.0
883,B,False,2281700000000.0,2203700000000.0,2269900000000.0,2233100000000.0,2390500000000.0,2332000000000.0,2587200000000.0,2480000000000.0,2592200000000.0,2672200000000.0,2799900000000.0,2721400000000.0,2686800000000.0,2701800000000.0,2838800000000.0,3039700000000.0,2822400000000.0,2986800000000.0,2811100000000.0,2839400000000.0,3027400000000.0,2884300000000.0,3240300000000.0,3174500000000.0,3094800000000.0,3557000000000.0,3451000000000.0,3324500000000.0,3418900000000.0,3528200000000.0,3890500000000.0,3882600000000.0,4041300000000.0,4094400000000.0,4309200000000.0,4234000000000.0,4502500000000.0,4246800000000.0,4636100000000.0,4686100000000.0,4442000000000.0,4470200000000.0,4491000000000.0,4567700000000.0,4481100000000.0,4560800000000.0,4231800000000.0,4231900000000.0,4180900000000.0,4181400000000.0,4359100000000.0,4348600000000.0,4224100000000.0,4379500000000.0,4388000000000.0,4572300000000.0,4726500000000.0,4760000000000.0,4933900000000.0,4656200000000.0,4884100000000.0,4720300000000.0,4842700000000.0,4938600000000.0,4874500000000.0,5221900000000.0,5728000000000.0,5934400000000.0,5866800000000.0,6362400000000.0,6315100000000.0,6239100000000.0,6152800000000.0,6120300000000.0,6278200000000.0,6269300000000.0,6259900000000.0,6456000000000.0,6623000000000.0,6485600000000.0
884,B,True,648530000000.0,663680000000.0,648720000000.0,640940000000.0,671640000000.0,704250000000.0,594790000000.0,623390000000.0,603410000000.0,645430000000.0,698290000000.0,788530000000.0,812500000000.0,763690000000.0,955690000000.0,857420000000.0,800970000000.0,931240000000.0,945620000000.0,1003400000000.0,994590000000.0,1098200000000.0,1171300000000.0,1423000000000.0,1531000000000.0,1484500000000.0,1456300000000.0,1807300000000.0,1617400000000.0,1786500000000.0,1861200000000.0,2031400000000.0,2137000000000.0,2252600000000.0,2598900000000.0,2796000000000.0,2942900000000.0,2972200000000.0,3083800000000.0,2977400000000.0,2948100000000.0,2937100000000.0,2981900000000.0,3156500000000.0,3116700000000.0,3068500000000.0,3106100000000.0,3056900000000.0,3289600000000.0,3099300000000.0,2959500000000.0,2959900000000.0,2917900000000.0,3006600000000.0,2957700000000.0,3024800000000.0,3140600000000.0,3214400000000.0,3143600000000.0,3297700000000.0,3323900000000.0,3572500000000.0,3466500000000.0,3307700000000.0,3314700000000.0,3303600000000.0,3488400000000.0,3659200000000.0,3983300000000.0,4284300000000.0,4174800000000.0,4121900000000.0,4465400000000.0,4133300000000.0,4700200000000.0,4988500000000.0,5079200000000.0,5164200000000.0,5658800000000.0,5564500000000.0
885,B,True,8654400000000.0,8676500000000.0,9113700000000.0,8827300000000.0,8533600000000.0,8584200000000.0,8580600000000.0,8575200000000.0,8597800000000.0,8448900000000.0,8166200000000.0,8471500000000.0,8380700000000.0,8315100000000.0,8256900000000.0,8081200000000.0,8188000000000.0,8182200000000.0,8261300000000.0,8178400000000.0,7979300000000.0,8054300000000.0,8011900000000.0,8253300000000.0,7992200000000.0,8223500000000.0,7888800000000.0,7796700000000.0,8284700000000.0,8513500000000.0,8086000000000.0,8192600000000.0,8051600000000.0,8204600000000.0,8018200000000.0,8139200000000.0,7893700000000.0,7822800000000.0,7742600000000.0,8024100000000.0,7770100000000.0,7647500000000.0,7944000000000.0,7999000000000.0,7901600000000.0,8090800000000.0,8285000000000.0,8143000000000.0,8214600000000.0,8321100000000.0,8333600000000.0,8193600000000.0,8416600000000.0,8645600000000.0,8862600000000.0,8612700000000.0,8800400000000.0,8721600000000.0,8530000000000.0,8585600000000.0,8588600000000.0,8701900000000.0,8552400000000.0,8309400000000.0,8483400000000.0,8391300000000.0,8602700000000.0,8606900000000.0,8611600000000.0,8760700000000.0,8725700000000.0,8685800000000.0,8555800000000.0,8794100000000.0,8937900000000.0,8808600000000.0,8895800000000.0,8624600000000.0,8613800000000.0,8726800000000.0
886,B,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7069300000.0,25462000000.0,5283800000.0,14618000000.0,17638000000.0,27810000000.0,18764000000.0,22810000000.0,58746000000.0,58900000000.0,134130000000.0,223390000000.0,308270000000.0,423190000000.0,583990000000.0,827180000000.0,969960000000.0,1458600000000.0,1603400000000.0,2175100000000.0,2667600000000.0,3013500000000.0,3613800000000.0,4147900000000.0,4237700000000.0,4636700000000.0,4786700000000.0,5124900000000.0,5892600000000.0,6503700000000.0,6097700000000.0,6205700000000.0,6621100000000.0,6514000000000.0,6468900000000.0,6953100000000.0,7185600000000.0,7502400000000.0,7366000000000.0,7836700000000.0,7928000000000.0,8121700000000.0,8438900000000.0,8369700000000.0,8452100000000.0,8365800000000.0,8162800000000.0,8267200000000.0,8489100000000.0,8351500000000.0,8274000000000.0,8300300000000.0,8371600000000.0,8284600000000.0,8334200000000.0,8960500000000.0,8768300000000.0,8776800000000.0,8809700000000.0,9108000000000.0,9346300000000.0,9190800000000.0,9921800000000.0,9921500000000.0,10012000000000.0,9790900000000.0,9995800000000.0,10593000000000.0
887,B,True,2197700000000.0,2140300000000.0,1946200000000.0,1918400000000.0,1886800000000.0,1765800000000.0,1723000000000.0,1741500000000.0,1789200000000.0,1690400000000.0,1840700000000.0,1688800000000.0,1671200000000.0,1794500000000.0,1840600000000.0,2087900000000.0,2145000000000.0,2129900000000.0,2173000000000.0,2261900000000.0,2271300000000.0,2110800000000.0,2086400000000.0,2115600000000.0,3926300000000.0,2053200000000.0,1997700000000.0,1890900000000.0,1809900000000.0,1883000000000.0,1972900000000.0,2208500000000.0,2207500000000.0,2241000000000.0,2239300000000.0,2230100000000.0,2200600000000.0,2480700000000.0,2195400000000.0,2373200000000.0,2499600000000.0,2443700000000.0,2717300000000.0,2795600000000.0,2777100000000.0,3053200000000.0,3155600000000.0,2929200000000.0,2887200000000.0,2891300000000.0,2651600000000.0,2656000000000.0,2653500000000.0,2712500000000.0,2870000000000.0,2911900000000.0,2929200000000.0,2763000000000.0,2887200000000.0,2824400000000.0,2881900000000.0,2803700000000.0,2885100000000.0,3033700000000.0,3038800000000.0,3070500000000.0,2976600000000.0,2884200000000.0,3012700000000.0,2976900000000.0,3122300000000.0,3270400000000.0,3224500000000.0,3264100000000.0,3351800000000.0,3460700000000.0,3303800000000.0,3360000000000.0,3359900000000.0,3434300000000.0
888,B,True,10633000000000.0,10339000000000.0,10500000000000.0,10214000000000.0,10059000000000.0,9923100000000.0,9799400000000.0,10127000000000.0,9812600000000.0,9935800000000.0,9976800000000.0,10485000000000.0,10359000000000.0,10562000000000.0,10471000000000.0,11011000000000.0,11134000000000.0,11049000000000.0,11458000000000.0,11298000000000.0,11808000000000.0,11977000000000.0,11717000000000.0,11823000000000.0,11884000000000.0,11994000000000.0,12185000000000.0,12169000000000.0,12122000000000.0,12120000000000.0,12116000000000.0,11979000000000.0,11895000000000.0,11315000000000.0,11396000000000.0,11641000000000.0,11271000000000.0,10888000000000.0,11246000000000.0,11300000000000.0,11093000000000.0,11033000000000.0,11400000000000.0,11034000000000.0,11261000000000.0,11307000000000.0,11121000000000.0,11325000000000.0,10997000000000.0,11495000000000.0,11660000000000.0,11686000000000.0,11534000000000.0,11447000000000.0,11929000000000.0,12001000000000.0,11526000000000.0,11537000000000.0,11399000000000.0,11517000000000.0,11492000000000.0,11314000000000.0,11380000000000.0,11583000000000.0,11464000000000.0,11106000000000.0,11013000000000.0,11461000000000.0,11554000000000.0,11624000000000.0,11472000000000.0,11411000000000.0,11397000000000.0,11232000000000.0,11088000000000.0,11331000000000.0,11224000000000.0,11016000000000.0,11086000000000.0,11656000000000.0
889,B,False,11689000000000.0,11329000000000.0,11206000000000.0,11152000000000.0,11253000000000.0,11070000000000.0,11066000000000.0,10906000000000.0,10920000000000.0,10958000000000.0,11005000000000.0,10951000000000.0,10950000000000.0,11052000000000.0,10970000000000.0,10829000000000.0,11126000000000.0,11054000000000.0,10790000000000.0,10979000000000.0,10881000000000.0,10923000000000.0,10921000000000.0,11095000000000.0,11219000000000.0,11220000000000.0,11084000000000.0,11383000000000.0,11375000000000.0,11213000000000.0,11480000000000.0,11597000000000.0,11511000000000.0,11745000000000.0,11951000000000.0,12071000000000.0,11889000000000.0,12130000000000.0,12291000000000.0,12009000000000.0,11844000000000.0,12299000000000.0,11716000000000.0,11449000000000.0,11256000000000.0,11298000000000.0,11456000000000.0,10972000000000.0,11255000000000.0,11536000000000.0,11784000000000.0,11604000000000.0,11700000000000.0,11932000000000.0,12069000000000.0,12663000000000.0,12786000000000.0,12848000000000.0,12990000000000.0,13077000000000.0,12905000000000.0,12879000000000.0,13259000000000.0,12956000000000.0,12916000000000.0,12387000000000.0,11609000000000.0,11347000000000.0,10943000000000.0,10594000000000.0,10545000000000.0,10820000000000.0,10382000000000.0,10238000000000.0,10463000000000.0,10468000000000.0,10276000000000.0,10477000000000.0,10531000000000.0,10718000000000.0
890,B,False,6333400000000.0,6509700000000.0,6492500000000.0,6652100000000.0,6877600000000.0,7174600000000.0,7370400000000.0,7308600000000.0,7553000000000.0,7440200000000.0,7475900000000.0,7375700000000.0,7751400000000.0,7834000000000.0,7913500000000.0,7974000000000.0,7689700000000.0,7799100000000.0,7484700000000.0,7335300000000.0,7785700000000.0,7779000000000.0,7222000000000.0,7112000000000.0,7112700000000.0,7040400000000.0,7126800000000.0,6668500000000.0,6769700000000.0,6717200000000.0,6755700000000.0,6820700000000.0,6857200000000.0,7150100000000.0,7048700000000.0,7197300000000.0,7107400000000.0,7172600000000.0,7500000000000.0,7237000000000.0,7615600000000.0,7567800000000.0,7748600000000.0,7657300000000.0,8147400000000.0,7978200000000.0,8204500000000.0,8357900000000.0,8334800000000.0,8298200000000.0,8621700000000.0,8395700000000.0,8184200000000.0,8285400000000.0,8346900000000.0,8235600000000.0,7915000000000.0,8095400000000.0,7930100000000.0,7743400000000.0,8119000000000.0,8078500000000.0,7958500000000.0,7928800000000.0,8055600000000.0,8192000000000.0,7917400000000.0,7918100000000.0,8014900000000.0,8082900000000.0,8303900000000.0,8223400000000.0,8519700000000.0,8485500000000.0,8442300000000.0,8666600000000.0,8701400000000.0,8893100000000.0,8841100000000.0,8559500000000.0
891,B,True,4028100000000.0,4066700000000.0,4101100000000.0,4349400000000.0,4284400000000.0,4135000000000.0,4359600000000.0,4119500000000.0,4004000000000.0,3979900000000.0,4257900000000.0,4324500000000.0,4599500000000.0,4293900000000.0,4075200000000.0,4133300000000.0,4084200000000.0,4458500000000.0,4403900000000.0,4729500000000.0,4634700000000.0,5355600000000.0,5659200000000.0,5992500000000.0,5982100000000.0,6421900000000.0,6313500000000.0,6809700000000.0,7094700000000.0,7050600000000.0,7380800000000.0,7252500000000.0,7555200000000.0,7069900000000.0,7440500000000.0,7570000000000.0,7663300000000.0,8003000000000.0,8029600000000.0,7971500000000.0,7859300000000.0,8195600000000.0,8060400000000.0,8487100000000.0,8205600000000.0,7976100000000.0,8640900000000.0,8327600000000.0,8686600000000.0,8591600000000.0,8882900000000.0,8610800000000.0,9175300000000.0,9446100000000.0,9572200000000.0,9750600000000.0,9685900000000.0,9860300000000.0,10206000000000.0,10457000000000.0,10141000000000.0,10046000000000.0,9555600000000.0,9734400000000.0,9662800000000.0,9495800000000.0,9624600000000.0,9363800000000.0,9135100000000.0,8980100000000.0,9364800000000.0,9618700000000.0,9556100000000.0,9692200000000.0,9609100000000.0,9522900000000.0,9651600000000.0,9415900000000.0,9860800000000.0,9637200000000.0
892,B,False,1331900000000.0,1416900000000.0,1520800000000.0,1369500000000.0,1482000000000.0,1318200000000.0,1561200000000.0,1522200000000.0,1461700000000.0,1451400000000.0,1416000000000.0,1364000000000.0,1544200000000.0,1541100000000.0,1561200000000.0,1494500000000.0,1428400000000.0,1414700000000.0,1458100000000.0,1500500000000.0,1450300000000.0,1491500000000.0,1367000000000.0,1394400000000.0,1411100000000.0,1494300000000.0,1357800000000.0,1379800000000.0,1409800000000.0,1434500000000.0,1371900000000.0,1219800000000.0,1402000000000.0,1297600000000.0,1383700000000.0,1409800000000.0,1282700000000.0,1363000000000.0,1227300000000.0,1350700000000.0,1312500000000.0,1255800000000.0,1209200000000.0,1306400000000.0,1250900000000.0,1256800000000.0,1290400000000.0,1335900000000.0,1287000000000.0,1304900000000.0,1216400000000.0,1299200000000.0,1288600000000.0,1289700000000.0,1256800000000.0,1339100000000.0,2278600000000.0,1753500000000.0,1214100000000.0,1128900000000.0,1065800000000.0,1018000000000.0,1001800000000.0,960870000000.0,963270000000.0,824420000000.0,748770000000.0,569460000000.0,673440000000.0,562010000000.0,459430000000.0,605710000000.0,287980000000.0,343490000000.0,303550000000.0,319460000000.0,211050000000.0,156130000000.0,79500000000.0,53431000000.0
893,B,False,2149800000000.0,2237600000000.0,2798700000000.0,3125000000000.0,3224200000000.0,3307600000000.0,3421400000000.0,2858600000000.0,2796100000000.0,2902800000000.0,3927500000000.0,3837700000000.0,4091300000000.0,3543800000000.0,3960200000000.0,4310400000000.0,3986500000000.0,3433600000000.0,4018500000000.0,4399600000000.0,4096600000000.0,3675200000000.0,4472300000000.0,4083900000000.0,4014000000000.0,4276000000000.0,6220500000000.0,6648400000000.0,4777900000000.0,5840200000000.0,5603100000000.0,6082200000000.0,6645800000000.0,6588900000000.0,7170900000000.0,7281900000000.0,7885000000000.0,7909800000000.0,8739000000000.0,8346300000000.0,8284900000000.0,8352400000000.0,8845000000000.0,7933700000000.0,8811400000000.0,8650300000000.0,8251300000000.0,8555600000000.0,8539800000000.0,7724100000000.0,8238000000000.0,7963900000000.0,7811500000000.0,8742800000000.0,8335200000000.0,7730200000000.0,7965100000000.0,8020800000000.0,7885200000000.0,7723800000000.0,8231300000000.0,7526100000000.0,8339000000000.0,8374400000000.0,8542600000000.0,8949300000000.0,9824300000000.0,8563200000000.0,7561900000000.0,7691900000000.0,7952600000000.0,8925500000000.0,8401100000000.0,8692600000000.0,8758100000000.0,9758000000000.0,8910900000000.0,9140900000000.0,9179100000000.0,9395700000000.0
