,FLARE_TYPE,COINCIDENCE,MEANGAM_21,MEANGAM_22,MEANGAM_23,MEANGAM_24,MEANGAM_25,MEANGAM_26,MEANGAM_27,MEANGAM_28,MEANGAM_29,MEANGAM_30,MEANGAM_31,MEANGAM_32,MEANGAM_33,MEANGAM_34,MEANGAM_35,MEANGAM_36,MEANGAM_37,MEANGAM_38,MEANGAM_39,MEANGAM_40,MEANGAM_41,MEANGAM_42,MEANGAM_43,MEANGAM_44,MEANGAM_45,MEANGAM_46,MEANGAM_47,MEANGAM_48,MEANGAM_49,MEANGAM_50,MEANGAM_51,MEANGAM_52,MEANGAM_53,MEANGAM_54,MEANGAM_55,MEANGAM_56,MEANGAM_57,MEANGAM_58,MEANGAM_59,MEANGAM_60,MEANGAM_61,MEANGAM_62,MEANGAM_63,MEANGAM_64,MEANGAM_65,MEANGAM_66,MEANGAM_67,MEANGAM_68,MEANGAM_69,MEANGAM_70,MEANGAM_71,MEANGAM_72,MEANGAM_73,MEANGAM_74,MEANGAM_75,MEANGAM_76,MEANGAM_77,MEANGAM_78,MEANGAM_79,MEANGAM_80,MEANGAM_81,MEANGAM_82,MEANGAM_83,MEANGAM_84,MEANGAM_85,MEANGAM_86,MEANGAM_87,MEANGAM_88,MEANGAM_89,MEANGAM_90,MEANGAM_91,MEANGAM_92,MEANGAM_93,MEANGAM_94,MEANGAM_95,MEANGAM_96,MEANGAM_97,MEANGAM_98,MEANGAM_99,MEANGAM_100
757,B,True,31.278,31.826,32.008,31.482,31.811,32.169,31.627,31.643,32.489,32.059,31.257,31.035,31.328,31.451,31.86,31.699,32.138,31.698,31.508,31.788,31.369,31.921,31.274,31.856,32.216,32.221,31.984,32.12,31.861,31.844,31.518,32.279,32.138,31.797,32.248,31.185,30.293,30.8,30.086,30.212,30.042,30.481,30.505,29.515,29.088,29.189,29.396,29.177,29.818,29.469,29.215,29.512,28.576,28.806,29.56,29.055,28.917,28.839,29.614,28.877,29.228,29.191,29.018,29.133,28.554,29.044,28.944,29.077,28.979,29.084,29.179,29.143,28.724,29.293,28.848,28.952,29.21,28.695,29.359,28.727
758,B,True,58.157,58.153,58.101,58.267,58.126,58.012,58.207,58.135,57.939,58.143,58.104,57.981,58.181,58.122,58.124,58.189,58.212,58.396,58.399,58.459,58.662,58.715,58.979,59.105,59.027,58.961,59.05,59.316,59.271,59.499,59.533,60.012,60.203,60.083,59.909,60.116,59.994,59.913,59.879,59.697,59.436,59.223,59.441,59.054,58.911,58.639,58.494,58.526,58.5,58.467,58.951,59.001,59.153,59.377,59.776,59.887,59.979,59.942,60.14,60.134,60.265,60.172,60.252,60.382,60.336,60.444,60.443,60.409,60.226,60.162,60.24,60.294,60.38,60.674,60.557,60.549,60.608,60.419,60.024,60.035
759,B,False,34.381,34.22,34.335,34.068,34.303,34.392,33.983,33.835,33.378,33.598,33.701,33.253,33.567,32.845,33.461,33.808,33.114,33.586,34.119,33.553,33.972,33.769,33.558,33.402,33.684,33.332,33.402,33.961,33.37,33.553,33.33,33.235,33.233,33.501,33.09,33.205,33.265,33.399,32.919,32.635,32.218,32.712,32.575,32.71,32.19,31.988,32.239,32.234,32.264,32.178,32.077,32.199,32.187,32.374,32.49,32.36,32.426,32.334,32.407,32.528,32.413,32.488,32.003,32.077,31.808,31.535,31.694,31.483,31.899,31.349,31.252,31.542,31.205,31.195,31.556,31.477,31.51,31.196,31.186,31.105
760,B,False,53.808,52.803,53.838,53.741,53.411,51.455,52.703,52.682,52.709,52.605,52.084,52.144,52.121,51.816,51.048,50.542,50.538,50.325,49.908,50.294,49.596,49.296,49.163,48.707,48.83,48.41,48.556,47.701,47.04,46.78,47.331,47.05,47.227,46.387,46.13,46.306,46.028,45.873,45.188,45.239,44.989,44.805,43.995,44.899,43.768,43.698,42.875,42.051,42.644,42.071,42.272,42.003,41.672,40.685,40.743,40.937,40.473,40.662,40.61,40.117,40.473,41.039,40.476,40.373,40.359,40.376,40.359,39.524,39.105,39.354,39.381,39.955,39.447,39.415,38.824,39.101,39.028,38.837,39.136,37.956
761,B,True,39.288,38.637,39.539,40.596,39.562,39.633,39.903,39.001,39.653,40.332,39.785,39.294,39.224,39.156,39.094,39.337,38.83,38.22,38.503,38.394,39.076,38.504,39.277,40.535,40.763,39.851,39.682,38.312,38.243,38.115,37.783,37.681,37.981,37.954,38.899,39.202,39.071,39.543,39.083,39.142,38.892,38.508,37.793,38.428,37.955,38.627,38.838,38.588,38.299,37.587,39.223,38.179,39.157,37.314,37.364,36.877,38.743,36.684,37.124,36.308,36.15,36.185,36.874,36.373,36.501,40.344,36.556,37.36,38.071,36.697,39.784,37.147,37.535,37.551,38.536,38.269,38.921,38.002,37.284,36.978
762,B,False,29.007,29.071,28.813,27.676,27.757,27.771,28.069,28.813,28.6,29.247,29.217,29.162,29.482,29.371,29.342,29.04,28.724,28.578,27.972,27.665,28.274,29.513,29.41,30.003,29.654,29.855,29.794,28.779,29.232,28.409,29.266,28.898,28.976,28.546,28.895,29.042,28.848,29.258,29.104,29.057,28.448,28.03,28.492,28.375,29.259,29.201,29.747,29.412,29.128,28.065,28.642,28.5,28.27,28.824,28.423,28.792,28.577,28.517,28.406,28.064,28.439,27.81,27.369,27.613,27.101,27.188,27.521,28.008,27.935,27.464,27.783,27.883,27.585,27.157,27.549,27.493,26.813,26.45,26.703,26.649
763,B,False,27.03,27.193,27.5,27.568,26.737,27.369,27.583,27.492,26.489,26.759,26.697,26.75,27.156,27.363,27.329,27.253,27.652,27.275,27.417,26.74,26.684,26.743,26.981,26.522,26.706,26.737,26.512,26.905,26.68,27.087,26.182,25.887,26.332,26.165,26.252,25.851,26.258,26.129,25.568,25.819,25.596,26.898,28.793,27.305,30.035,29.537,29.818,29.601,28.072,27.215,27.485,27.404,27.281,27.844,28.146,27.474,28.268,29.09,28.296,28.779,28.613,29.6,29.54,29.278,29.211,29.694,29.039,28.626,27.398,29.525,30.339,30.526,30.688,30.671,29.99,30.648,30.335,31.081,31.291,30.94
764,B,True,42.051,42.349,42.154,42.298,42.687,42.358,42.512,42.509,42.955,43.115,42.391,42.66,42.25,42.083,42.52,42.324,41.795,41.671,41.596,41.633,41.827,41.832,41.441,41.426,41.477,41.636,41.493,41.431,41.174,41.091,41.267,41.284,41.454,41.432,41.257,41.092,41.064,41.211,40.953,40.829,40.83,41.117,40.895,40.912,41.071,41.458,41.591,41.774,42.366,42.18,42.187,42.142,42.072,42.123,42.375,42.153,42.623,42.708,42.747,42.517,42.307,42.132,42.014,41.806,41.858,41.521,41.644,41.73,41.607,41.347,40.984,41.02,41.106,41.025,41.131,41.023,41.157,41.049,41.248,41.061
765,B,False,48.642,49.841,50.506,51.376,51.255,50.412,52.069,52.232,52.819,52.684,51.668,51.276,50.935,53.522,52.335,51.904,52.283,55.085,55.384,55.403,53.856,54.799,54.625,54.292,53.904,55.195,52.497,55.333,54.84,54.607,54.45,54.568,54.51,54.714,54.02,53.428,53.507,53.573,53.636,53.411,53.836,53.872,54.186,54.485,54.455,54.655,55.436,56.335,56.238,56.452,56.293,56.264,55.831,55.416,55.446,55.437,55.437,54.772,54.385,54.056,53.629,53.362,53.749,53.661,54.491,54.359,54.473,54.527,54.629,55.082,54.868,55.273,55.802,55.99,56.03,56.189,56.207,56.554,55.771,55.98
766,B,False,43.767,43.781,44.273,44.296,44.027,44.177,44.552,44.23,43.792,44.528,44.395,43.844,44.196,44.277,44.099,43.597,44.228,43.913,44.14,43.945,44.503,44.709,44.671,45.048,44.842,44.482,44.855,45.223,45.2,44.982,44.45,44.528,44.795,44.626,44.805,45.471,45.093,44.397,44.805,45.311,45.325,45.745,46.015,45.707,45.876,45.585,45.429,45.54,45.417,45.154,45.239,45.143,44.978,44.824,44.947,44.897,45.01,45.207,45.395,45.051,45.28,45.066,45.491,45.26,45.087,45.443,44.923,45.228,44.809,44.739,45.464,45.949,46.113,46.357,46.219,46.399,46.474,46.972,45.964,46.604
767,B,True,41.042,40.934,39.58,40.179,40.403,40.103,40.746,39.839,40.646,41.113,40.578,41.902,42.329,42.568,40.295,41.229,41.41,41.546,40.519,39.961,41.397,40.124,39.183,38.821,41.037,40.125,40.255,42.411,42.114,41.811,41.504,42.188,42.058,42.166,41.912,42.449,42.123,42.032,42.096,42.514,41.399,41.996,42.354,40.974,41.015,40.625,40.043,38.995,39.632,37.426,38.471,38.04,38.34,38.824,39.166,37.256,38.423,40.046,40.408,39.802,40.37,41.088,41.504,40.68,40.524,40.43,40.467,39.42,38.956,40.161,38.356,38.273,37.895,38.005,38.943,38.922,39.102,39.162,38.132,38.194
768,B,True,39.717,41.603,42.435,42.656,42.307,43.552,43.566,40.557,41.328,43.767,41.351,43.168,43.296,43.583,43.106,42.692,42.98,41.88,40.624,39.741,39.507,38.241,38.259,38.781,39.229,37.858,40.879,39.261,39.367,40.81,41.275,41.9,42.282,42.552,43.124,43.51,44.038,44.041,44.783,45.817,45.884,45.444,44.895,44.708,44.932,45.064,44.565,45.023,45.325,45.203,45.738,44.638,45.336,45.163,45.202,45.141,45.352,46.446,46.706,46.511,46.172,45.834,45.718,47.06,47.531,47.832,48.498,48.534,47.777,47.575,46.568,46.219,45.91,45.548,44.863,44.973,44.426,44.704,45.457,46.351
769,B,False,44.401,44.322,43.956,44.735,45.118,46.582,46.957,45.88,46.147,45.525,45.048,44.121,44.267,43.755,45.051,45.033,45.418,45.451,45.617,46.692,45.743,45.829,45.931,46.098,45.62,46.07,46.158,46.467,45.959,45.88,46.447,46.067,45.861,46.394,45.534,46.429,46.458,47.755,47.246,46.97,47.301,47.024,47.025,46.078,44.913,46.768,46.561,45.17,45.693,47.106,46.696,46.024,47.36,48.504,48.102,47.733,47.932,47.528,47.592,46.821,46.325,48.051,47.469,48.018,46.012,47.845,46.053,45.06,45.0,44.078,46.132,45.942,46.598,47.33,47.822,47.7,47.919,47.527,47.778,47.91
770,B,False,50.126,50.556,50.629,50.259,50.148,49.037,48.656,48.93,47.89,47.055,46.205,44.5,44.81,44.17,45.167,45.081,45.179,45.992,46.106,46.463,47.419,47.863,48.073,48.588,48.912,48.689,48.262,47.632,47.602,46.77,46.725,46.529,46.159,45.571,44.709,44.165,43.374,42.593,41.217,41.17,41.294,40.174,39.817,39.473,39.711,40.023,40.033,39.974,39.394,39.781,39.769,40.811,41.544,41.167,42.089,43.199,43.994,43.886,44.008,43.551,43.901,44.253,44.592,44.709,44.618,43.903,43.78,43.434,42.438,41.646,41.415,40.878,41.267,41.341,40.567,40.797,40.976,42.283,43.103,42.758
771,B,False,26.252,26.031,26.156,26.213,25.963,25.528,25.932,25.506,25.319,25.343,25.668,25.269,25.314,24.564,24.991,25.758,25.626,26.279,25.914,26.131,25.928,25.949,25.935,25.836,26.194,26.346,26.191,26.069,25.869,25.61,25.698,25.529,25.77,25.841,25.952,25.578,25.333,25.836,25.764,25.698,25.788,25.369,25.404,25.525,25.635,25.591,25.522,25.793,25.576,25.585,25.613,25.753,25.445,25.364,25.528,25.266,25.296,25.213,25.187,25.105,24.823,24.686,24.64,24.32,24.217,24.471,24.485,24.466,24.476,24.851,24.793,25.011,25.434,25.522,25.338,25.383,25.678,25.758,25.915,26.125
772,B,False,34.713,34.611,34.088,34.539,33.761,33.94,34.254,33.658,32.96,32.785,33.577,33.936,32.125,32.077,32.756,33.323,33.384,33.191,32.964,32.339,31.974,32.702,32.556,31.972,31.951,31.983,32.082,32.321,32.047,31.947,32.287,32.009,31.977,32.016,31.2,30.649,30.036,30.702,30.059,30.704,30.051,30.422,29.981,30.053,29.592,30.342,29.592,29.598,30.209,30.25,30.016,29.905,30.436,29.953,29.94,30.365,30.81,31.304,30.596,30.738,30.417,30.249,32.325,31.553,31.164,31.019,30.545,29.564,29.514,29.993,29.872,29.887,29.841,29.403,29.242,30.225,29.511,29.88,29.727,28.745
773,B,True,24.733,25.455,25.274,25.582,25.57,25.653,25.523,25.646,26.511,26.29,26.087,25.956,25.829,25.954,26.02,25.924,26.108,26.178,26.241,26.867,27.842,27.265,26.879,26.999,27.721,27.549,27.349,27.78,27.311,27.703,27.551,28.165,27.682,27.623,28.066,28.021,27.837,27.733,27.495,27.228,27.803,27.644,27.716,28.104,27.826,28.1,27.867,27.842,28.746,28.677,28.142,28.701,29.63,29.638,28.171,29.371,29.626,29.109,29.346,29.08,28.566,29.442,29.685,29.321,29.82,29.941,30.807,30.255,31.023,31.462,31.119,31.647,31.379,31.629,31.897,32.942,32.071,33.081,33.99,33.815
774,B,False,39.123,39.398,38.931,37.831,37.312,37.85,37.397,37.251,36.917,37.206,36.892,36.695,36.879,36.962,36.13,35.897,35.009,34.928,35.66,36.13,34.995,35.469,34.655,34.229,34.293,33.946,33.188,33.776,33.286,33.435,33.775,33.911,33.986,34.508,33.812,33.275,33.429,33.629,32.876,33.03,32.92,32.388,32.946,32.381,32.394,32.819,32.981,32.715,32.706,32.672,33.164,33.075,33.01,32.742,33.182,33.036,32.953,32.577,32.595,33.088,32.843,32.138,32.585,32.483,32.788,33.081,32.843,32.488,32.3,32.517,32.172,32.222,32.277,32.341,32.104,32.039,32.021,31.709,31.707,31.181
775,B,False,43.343,43.494,43.595,43.408,43.772,44.195,44.333,44.216,44.418,44.548,44.988,45.339,45.496,45.367,44.923,45.204,45.105,45.163,45.126,44.995,45.189,45.306,45.526,45.617,45.279,45.453,45.435,45.013,45.26,45.089,45.635,45.552,45.498,45.26,45.256,45.402,45.278,45.618,45.718,45.484,45.172,45.258,45.259,45.276,45.109,44.867,44.607,44.415,44.252,44.328,44.035,43.794,43.958,43.714,43.53,43.834,43.994,44.469,44.632,44.799,44.848,44.814,45.013,45.067,45.331,45.147,45.157,44.892,45.18,44.793,44.724,44.482,44.377,44.172,44.433,44.335,44.461,44.39,44.425,44.529
776,B,True,50.578,51.107,51.269,51.612,51.855,52.696,52.631,53.447,53.694,53.848,54.115,54.571,54.541,54.644,54.163,54.611,54.011,53.881,53.612,52.882,52.754,53.029,53.095,53.444,53.013,53.103,52.924,53.327,53.259,53.027,52.784,53.061,52.797,53.014,53.52,53.444,53.618,53.786,53.621,53.782,53.532,53.675,53.434,53.372,53.406,53.272,52.7,52.467,52.23,51.689,51.156,51.184,50.723,50.116,49.84,49.655,49.677,50.405,50.889,51.212,52.367,53.281,52.68,52.719,53.076,52.79,52.722,52.257,52.315,51.89,51.825,51.736,51.054,50.88,50.038,50.063,50.228,50.02,49.216,49.658
777,B,False,40.869,41.254,39.968,40.993,39.596,40.676,39.966,40.139,39.054,40.132,40.312,39.448,39.302,38.598,38.897,39.313,38.739,38.411,38.562,38.711,38.308,38.304,38.22,37.995,38.052,37.832,37.747,37.237,37.234,37.485,37.2,36.631,37.463,37.06,37.282,37.176,36.477,37.169,36.896,36.424,36.08,35.766,35.947,36.503,36.128,35.977,35.596,35.308,34.97,35.423,35.373,35.347,34.678,34.87,34.307,34.601,34.529,34.071,34.193,34.559,34.215,34.242,33.92,33.883,33.476,33.51,33.393,33.885,33.195,33.026,33.201,33.101,33.195,32.832,32.864,32.162,32.894,33.341,33.435,33.584
778,B,True,31.889,32.068,32.047,31.805,31.804,31.813,32.008,32.04,31.719,31.714,31.797,31.84,31.843,31.632,31.584,31.818,31.843,31.908,31.668,31.685,31.696,31.818,31.734,32.041,31.963,32.069,32.006,31.818,32.038,32.437,32.354,32.427,32.659,32.739,32.524,32.654,32.68,32.642,32.538,32.706,32.905,32.998,33.204,33.094,32.805,32.559,32.629,32.668,32.509,32.462,32.467,32.422,32.403,32.514,32.663,32.552,32.963,32.806,32.742,32.775,32.824,32.905,32.999,33.109,33.192,33.125,33.438,33.142,33.09,33.204,33.101,32.903,32.915,32.928,33.022,32.817,33.16,33.14,33.19,33.199
779,B,True,43.055,42.929,43.35,43.268,43.346,43.575,43.487,43.592,44.22,44.529,44.42,44.834,45.431,45.304,45.384,45.766,46.089,45.551,46.221,46.39,46.342,46.521,46.166,46.27,46.194,46.053,45.992,46.561,46.498,46.358,46.28,46.606,46.54,46.93,46.328,46.376,46.495,45.741,45.404,45.928,46.067,45.857,46.196,46.486,45.56,46.213,46.456,46.309,46.674,46.674,46.366,46.316,46.235,45.943,46.295,46.346,46.112,45.918,46.278,46.484,46.9,46.984,46.774,47.279,47.157,47.162,47.44,47.192,46.884,46.59,47.191,47.179,47.052,46.872,46.793,47.007,46.896,47.539,47.127,47.348
780,B,False,37.897,38.539,39.219,38.181,37.787,37.954,37.54,37.754,36.981,35.58,36.911,36.771,37.13,36.77,36.645,36.914,37.527,38.033,37.448,37.584,37.58,36.834,37.301,37.225,37.54,36.688,35.745,36.377,35.918,35.191,35.223,35.415,34.418,34.906,33.996,34.636,33.442,33.262,33.393,33.237,33.663,33.339,33.492,34.368,35.371,34.653,35.335,35.192,34.861,35.586,35.778,35.681,35.473,35.22,36.015,35.537,35.279,35.444,35.311,35.756,36.343,35.643,35.564,34.726,34.952,37.666,36.749,36.337,35.531,36.105,35.862,37.912,37.819,36.953,37.869,37.496,36.319,36.777,35.348,35.916
781,B,False,56.484,57.121,57.846,57.56,59.578,60.46,58.396,60.559,62.556,62.31,62.752,63.279,64.057,63.226,63.457,63.087,63.257,62.461,63.35,63.883,61.943,62.149,61.545,62.089,62.145,62.464,61.988,62.676,62.91,62.645,62.434,62.184,61.362,60.989,61.471,61.404,61.312,60.812,60.188,61.16,61.716,61.554,61.045,60.969,60.892,60.524,60.71,60.695,60.416,60.433,59.621,59.633,59.295,59.518,59.866,60.564,61.225,61.278,60.823,61.099,60.858,60.161,60.01,59.805,59.665,59.995,60.25,59.809,60.001,59.781,59.887,59.646,59.548,59.678,59.544,59.801,59.441,59.483,59.06,59.015
782,B,True,24.652,24.169,24.575,25.067,24.508,25.684,24.833,25.672,25.349,25.043,24.449,24.972,25.68,25.567,26.946,26.638,26.292,26.026,26.697,26.302,26.212,26.747,25.78,26.658,25.474,25.583,25.159,24.832,24.512,24.309,24.712,24.237,24.405,24.32,24.192,24.226,24.611,25.137,24.628,25.433,24.861,24.964,25.97,25.642,26.827,26.279,26.369,26.364,26.227,25.477,26.793,27.308,26.807,26.853,26.878,26.175,27.256,27.362,26.82,26.092,25.541,25.715,25.574,24.508,25.184,25.326,25.616,25.79,26.15,25.668,25.734,26.215,26.649,26.527,26.818,26.524,26.526,26.844,27.546,26.856
783,B,True,45.769,45.77,45.862,46.648,47.482,45.92,45.608,45.852,46.157,46.227,46.205,46.428,46.017,45.689,46.209,46.335,46.2,45.51,45.844,45.15,45.4,46.214,46.49,46.49,46.846,45.501,46.188,46.834,46.018,46.525,46.64,46.76,47.376,47.228,47.196,46.968,47.755,48.111,48.402,48.345,47.879,47.5,48.395,48.644,49.311,49.27,47.867,48.598,48.572,48.276,48.114,48.535,48.935,49.089,48.944,50.16,49.779,49.68,49.996,50.132,50.726,49.698,49.754,49.465,48.957,49.649,50.458,49.636,49.64,49.743,48.905,49.377,48.644,48.375,48.625,49.375,49.724,49.59,49.712,49.878
784,B,False,31.655,34.878,32.681,32.401,31.911,31.465,31.738,31.465,31.578,31.669,32.062,32.021,32.139,32.543,32.512,32.512,31.991,31.739,31.391,31.856,31.431,31.119,31.326,30.435,31.575,31.01,31.775,30.737,30.245,31.013,31.032,30.627,31.036,31.096,30.852,30.999,31.257,31.581,31.082,32.135,32.7,33.3,33.345,33.461,32.186,31.803,32.45,32.454,31.573,31.177,31.45,32.14,31.908,32.343,31.46,31.344,31.211,31.696,32.34,31.845,32.133,31.215,31.559,29.861,29.792,30.597,30.989,31.323,30.549,31.84,32.026,32.097,31.603,31.818,31.731,31.499,31.249,31.934,30.961,31.652
785,B,True,27.786,27.272,27.255,28.648,27.751,28.882,28.141,27.813,27.527,27.892,29.089,28.695,28.955,29.458,29.25,29.364,29.42,30.334,30.084,30.509,31.327,31.792,31.327,31.568,30.842,30.397,28.974,30.228,30.554,29.262,29.099,28.931,28.823,29.326,29.292,29.441,30.381,29.907,29.625,30.524,29.848,29.111,29.815,29.059,29.096,29.103,28.977,28.772,28.96,28.577,28.875,28.437,29.276,30.325,29.54,29.692,30.345,29.744,31.213,31.795,31.533,30.299,30.768,29.215,29.145,28.868,29.865,29.4,29.064,29.003,28.427,27.663,27.605,28.009,28.1,28.301,27.813,28.573,27.951,27.426
786,B,False,30.623,30.594,30.839,30.622,31.368,31.485,32.053,31.178,31.343,31.433,31.462,31.503,32.171,32.763,33.043,32.541,32.53,33.0,33.079,33.115,34.698,35.347,35.046,35.358,35.206,35.648,35.188,35.699,34.989,35.991,35.709,35.32,34.991,35.428,35.999,35.307,35.196,35.358,35.29,35.195,35.625,35.649,36.213,36.2,36.476,35.909,36.514,37.071,37.215,37.193,37.747,37.504,37.803,37.842,37.426,37.109,36.871,36.436,36.987,36.338,36.653,36.749,35.927,35.543,46.833,35.578,36.321,36.491,36.453,36.76,36.688,37.129,37.828,38.243,38.276,39.092,39.627,39.32,39.663,39.347
787,B,True,48.788,49.202,49.264,49.802,49.731,49.666,49.318,49.161,49.133,48.594,48.458,48.271,49.081,48.53,48.269,48.181,47.888,47.12,46.743,45.743,46.004,45.371,45.155,45.049,45.135,44.897,45.919,46.297,45.086,48.773,45.273,45.553,45.502,45.605,45.494,45.354,45.993,46.227,45.871,46.26,45.821,45.717,46.206,46.018,46.021,45.852,44.943,45.327,44.831,45.081,44.942,44.726,44.727,44.75,44.046,44.445,45.373,45.315,44.381,44.122,44.329,45.208,45.333,45.184,44.865,45.89,45.901,46.235,46.03,45.513,46.014,46.332,46.403,46.256,46.813,46.878,46.727,45.718,46.525,45.74
788,B,False,45.77,45.941,45.892,46.207,46.216,46.105,45.634,45.511,45.743,45.945,45.94,46.149,46.284,46.068,46.086,46.227,45.939,45.894,46.241,46.191,46.415,46.323,46.404,46.362,46.47,46.313,46.367,46.001,46.286,46.215,45.929,46.08,46.262,46.056,46.056,46.295,46.116,46.06,46.279,46.235,46.129,46.087,46.016,46.155,46.351,46.493,46.599,46.385,46.217,46.472,46.555,46.637,46.695,47.15,47.206,47.179,47.686,47.422,47.389,47.679,47.771,47.776,47.922,47.482,47.623,47.518,47.834,47.897,47.932,47.835,47.944,47.887,47.853,47.789,47.816,48.221,48.136,48.104,48.289,48.389
789,B,False,50.744,51.443,51.174,51.318,51.39,51.066,51.079,51.049,50.469,50.434,49.9,50.347,51.274,50.607,50.438,50.587,50.612,50.959,50.779,50.192,50.343,50.542,50.722,50.347,50.088,49.477,49.643,49.373,49.445,49.535,48.896,50.226,49.356,49.16,49.226,49.463,49.518,49.247,49.162,49.725,49.666,49.696,49.924,49.634,49.329,49.062,48.721,49.018,49.148,48.95,48.601,49.037,48.765,49.0,48.891,49.133,49.003,48.785,49.325,49.04,49.099,49.068,48.5,48.747,48.905,49.314,48.913,48.914,48.784,49.188,48.543,48.744,49.604,49.318,49.251,49.201,49.42,49.589,49.143,49.188
790,B,False,33.825,33.359,33.421,33.363,34.372,34.633,32.742,32.349,33.021,32.805,32.849,31.793,32.814,32.044,32.047,32.048,30.862,30.339,30.694,30.218,30.109,30.764,30.236,31.02,30.995,30.947,31.158,30.859,31.827,31.447,30.978,30.585,30.609,30.209,29.907,29.859,30.385,30.659,30.616,30.637,31.213,30.298,31.08,30.332,31.101,31.044,29.946,30.407,30.166,31.101,31.135,31.491,31.393,30.395,30.849,29.899,29.848,30.133,29.819,29.478,29.011,28.558,28.976,28.247,28.278,28.186,28.251,27.322,27.414,27.424,28.636,28.124,27.256,27.267,26.669,26.067,25.792,26.047,26.067,25.474
791,B,True,56.668,55.518,56.337,56.623,57.004,56.949,56.967,56.747,56.782,56.927,56.488,56.519,56.176,56.014,56.041,55.808,55.915,55.675,55.627,55.429,55.275,55.461,55.401,55.729,55.234,54.387,54.35,53.722,53.69,53.757,53.432,53.433,53.441,53.198,53.378,53.094,53.617,53.504,53.036,52.571,52.639,52.865,52.78,52.516,52.087,51.989,51.873,52.17,52.266,52.135,52.081,52.306,52.426,52.38,51.713,51.729,51.859,51.802,51.017,51.086,51.544,51.873,51.48,50.917,50.971,51.02,51.077,50.917,50.658,50.632,50.098,50.54,50.368,50.281,50.697,50.775,50.798,50.4,50.566,50.488
792,B,True,38.923,38.567,38.739,38.994,39.31,38.901,38.652,38.811,38.46,38.062,38.973,38.836,38.685,38.553,38.689,38.766,39.489,39.017,38.51,38.344,38.27,38.85,38.585,38.829,39.278,39.654,39.99,40.09,39.786,40.044,39.915,39.507,39.862,39.036,39.187,39.838,39.89,38.689,38.719,39.253,40.158,39.388,39.736,39.734,39.57,39.078,39.478,39.352,38.519,38.694,39.053,39.75,39.303,38.825,39.244,39.166,39.798,37.96,37.886,38.838,38.85,37.432,37.922,37.214,37.267,37.269,36.965,37.475,38.303,38.318,38.088,37.421,38.156,38.537,38.453,38.194,37.835,37.997,37.947,38.216
793,B,False,32.644,32.806,32.385,32.061,32.596,32.491,33.377,33.892,33.816,33.902,34.614,35.229,34.66,34.52,34.98,34.981,34.85,35.303,35.259,34.902,35.956,34.876,35.523,35.851,36.775,36.24,36.192,36.583,35.999,36.506,37.516,37.827,39.167,38.628,39.51,40.84,40.432,40.195,42.276,42.989,42.445,43.72,44.473,45.141,45.065,44.483,44.231,45.329,44.843,44.907,45.316,46.582,45.464,45.836,45.978,46.915,46.347,46.617,48.143,48.793,50.276,50.92,51.629,52.292,52.692,53.201,53.393,53.251,53.04,53.529,53.367,53.141,54.019,53.768,53.707,53.679,53.628,52.971,53.1,53.137
794,B,False,53.703,53.745,53.122,52.711,52.747,52.415,52.527,52.71,51.978,52.1,52.271,51.992,52.115,51.96,52.327,51.966,51.618,52.097,51.663,51.621,52.51,52.941,52.683,52.044,51.5,51.634,51.75,51.703,50.917,51.307,51.072,50.421,50.376,49.829,50.239,49.822,50.373,50.69,50.35,49.733,50.69,50.705,50.879,50.885,51.187,51.526,51.462,51.607,51.795,51.832,52.646,52.723,52.369,52.042,52.786,52.295,52.344,52.246,51.588,51.359,52.134,51.734,51.612,52.475,52.014,51.696,51.721,51.636,51.037,51.131,51.464,51.099,51.328,50.75,50.192,50.48,50.378,50.174,50.001,49.71
795,B,True,25.943,25.862,25.943,25.265,25.842,26.203,26.32,26.292,25.877,25.947,25.811,26.611,26.278,26.004,26.118,26.145,27.065,26.593,26.473,27.355,27.22,27.311,27.18,27.03,27.193,27.5,27.568,26.737,27.369,27.583,27.492,26.489,26.759,26.697,26.75,27.156,27.363,27.329,27.253,27.652,27.275,27.417,26.74,26.684,26.743,26.981,26.522,26.706,26.737,26.512,26.905,26.68,27.087,26.182,25.887,26.332,26.165,26.252,25.851,26.258,26.129,25.568,25.819,25.596,26.898,28.793,27.305,30.035,29.537,29.818,29.601,28.072,27.215,27.485,27.404,27.281,27.844,28.146,27.474,28.268
796,B,True,48.322,47.975,47.999,47.754,47.621,47.241,47.213,47.547,47.436,47.333,47.619,47.525,47.54,47.643,47.302,47.1,47.328,47.588,47.242,47.324,47.655,47.889,47.345,47.123,47.19,47.082,47.02,46.769,47.155,46.945,47.015,46.82,46.933,46.744,46.747,46.843,47.188,47.462,47.341,46.999,46.979,47.365,47.354,47.114,47.14,46.626,46.94,46.729,46.712,46.766,46.188,45.94,45.786,45.75,45.899,45.284,45.142,45.24,45.299,45.092,44.777,44.691,44.429,44.21,43.996,43.881,43.884,43.966,43.473,43.495,43.67,44.037,44.508,43.888,43.936,43.767,43.715,43.593,43.753,44.148
