,FLARE_TYPE,COINCIDENCE,ABSNJZH_21,ABSNJZH_22,ABSNJZH_23,ABSNJZH_24,ABSNJZH_25,ABSNJZH_26,ABSNJZH_27,ABSNJZH_28,ABSNJZH_29,ABSNJZH_30,ABSNJZH_31,ABSNJZH_32,ABSNJZH_33,ABSNJZH_34,ABSNJZH_35,ABSNJZH_36,ABSNJZH_37,ABSNJZH_38,ABSNJZH_39,ABSNJZH_40,ABSNJZH_41,ABSNJZH_42,ABSNJZH_43,ABSNJZH_44,ABSNJZH_45,ABSNJZH_46,ABSNJZH_47,ABSNJZH_48,ABSNJZH_49,ABSNJZH_50,ABSNJZH_51,ABSNJZH_52,ABSNJZH_53,ABSNJZH_54,ABSNJZH_55,ABSNJZH_56,ABSNJZH_57,ABSNJZH_58,ABSNJZH_59,ABSNJZH_60,ABSNJZH_61,ABSNJZH_62,ABSNJZH_63,ABSNJZH_64,ABSNJZH_65,ABSNJZH_66,ABSNJZH_67,ABSNJZH_68,ABSNJZH_69,ABSNJZH_70,ABSNJZH_71,ABSNJZH_72,ABSNJZH_73,ABSNJZH_74,ABSNJZH_75,ABSNJZH_76,ABSNJZH_77,ABSNJZH_78,ABSNJZH_79,ABSNJZH_80,ABSNJZH_81,ABSNJZH_82,ABSNJZH_83,ABSNJZH_84,ABSNJZH_85,ABSNJZH_86,ABSNJZH_87,ABSNJZH_88,ABSNJZH_89,ABSNJZH_90,ABSNJZH_91,ABSNJZH_92,ABSNJZH_93,ABSNJZH_94,ABSNJZH_95,ABSNJZH_96,ABSNJZH_97,ABSNJZH_98,ABSNJZH_99,ABSNJZH_100
1021,B,True,33.268,30.602,38.507,38.101,37.857,40.184,43.844,47.562,38.82,31.151,34.559,38.134,30.948,26.566,20.459,29.017,33.612,41.865,43.199,42.1,41.839,41.316,39.2,41.648,59.781,75.43,71.461,67.908,71.51,67.498,54.724,71.003,76.076,77.389,54.668,61.043,57.921,60.975,66.502,56.686,55.915,74.967,66.163,70.679,75.553,68.175,70.707,59.748,53.825,61.692,56.715,52.571,53.068,45.503,38.093,42.98,41.803,43.113,44.996,45.463,54.66,46.556,42.266,29.222,33.325,36.793,31.042,27.489,20.971,23.273,31.121,28.817,27.37,20.899,33.088,44.446,42.976,49.579,77.916,59.152
1022,B,True,9.3889,5.9857,8.5317,6.443,19.574,6.1861,6.7693,13.543,10.373,16.355,27.633,20.822,21.279,23.549,41.456,31.639,33.91,25.249,24.736,18.326,8.4362,4.4754,3.6828,2.8197,3.0063,2.8753,1.0952,12.235,11.367,6.5034,0.84059,5.2693,0.37011,20.914,24.311,30.104,42.438,50.408,49.805,47.379,56.907,49.668,52.526,46.99,44.884,43.348,30.584,38.487,32.234,28.209,33.332,29.449,33.246,27.991,29.625,29.393,31.663,32.318,47.735,46.4,51.758,63.354,57.64,57.145,60.608,67.524,69.804,58.373,54.761,50.367,44.522,32.607,14.009,6.8179,1.4011,14.729,9.7953,8.9922,10.562,8.3917
1023,B,False,23.659,16.869,6.2733,10.789,21.742,16.481,3.7563,12.301,4.813,5.5661,0.93258,3.4961,9.9775,7.3543,1.6614,13.011,14.4,22.776,9.6252,7.5103,4.3606,19.133,20.334,4.3275,18.946,20.287,28.45,36.61,32.604,35.259,35.74,31.339,31.763,37.481,41.51,34.825,19.744,42.588,41.786,44.807,43.798,30.732,36.39,21.826,38.042,38.927,35.07,32.789,14.425,29.91,29.844,42.03,39.496,49.591,46.313,49.954,51.762,51.216,39.712,57.671,55.559,61.178,64.159,62.918,64.561,69.953,65.596,68.414,62.298,70.736,71.216,68.252,60.531,59.027,63.743,69.343,69.197,74.344,77.183,73.316
1024,B,False,87.328,83.363,86.874,88.866,88.153,94.955,95.928,85.369,86.411,77.757,81.835,75.705,84.727,78.884,80.596,84.679,81.689,84.357,86.707,89.964,86.798,84.225,81.661,78.058,74.432,75.614,83.18,81.89,81.637,82.556,76.72,89.851,71.316,71.858,75.752,77.737,70.784,72.461,78.72,68.01,73.346,79.303,76.672,71.062,69.378,53.759,68.586,65.629,72.637,54.971,53.971,58.387,61.083,65.126,55.404,50.061,55.062,52.542,48.813,63.82,60.391,69.032,69.568,68.428,69.189,71.292,60.419,72.178,70.251,76.059,80.922,69.47,63.814,68.895,83.763,71.33,73.993,77.127,71.007,67.705
1025,B,False,38.195,33.414,21.685,32.203,37.807,43.917,45.404,45.912,42.874,52.563,53.394,63.381,61.362,54.012,64.427,59.066,60.593,50.257,50.479,46.198,50.808,50.811,46.729,44.902,37.782,38.66,32.384,32.738,39.32,35.182,38.719,32.443,36.113,41.571,36.929,33.945,41.005,34.143,42.351,42.473,48.327,45.59,46.293,46.798,41.164,39.575,36.197,42.38,37.203,34.354,37.083,36.752,57.995,43.953,33.236,34.039,37.772,35.725,34.664,36.373,29.255,24.706,31.053,25.129,15.865,24.975,32.899,38.84,27.849,20.268,23.907,28.678,30.173,47.465,57.909,53.399,53.273,52.707,60.921,62.9
1026,B,False,49.509,51.942,49.682,56.172,45.88,41.042,40.154,39.811,34.785,31.79,48.498,40.448,38.14,37.321,42.022,36.265,35.661,36.485,32.99,27.629,29.469,35.85,45.532,40.798,42.305,37.546,26.821,31.659,34.295,32.257,19.967,29.261,14.445,13.115,26.048,37.16,36.393,23.187,20.336,18.44,18.406,28.716,19.635,23.542,23.819,26.587,29.497,24.447,38.604,35.661,35.145,27.868,30.58,38.259,40.338,39.222,40.683,46.959,44.888,39.023,41.429,44.264,41.241,46.406,36.277,45.884,45.81,43.344,39.131,33.509,40.057,34.736,30.143,31.071,37.22,36.034,23.352,44.783,35.361,25.397
1027,B,False,181.15,187.01,186.14,194.57,179.18,188.74,189.26,195.84,180.04,184.29,180.0,176.48,185.68,179.68,176.38,176.44,172.88,175.95,180.46,178.04,184.54,173.29,176.92,165.78,171.49,176.9,170.0,173.38,169.38,173.36,173.96,176.8,176.64,185.87,179.3,170.81,166.08,175.01,158.14,159.86,163.62,176.16,171.49,176.61,178.77,179.44,172.21,169.58,173.74,177.09,171.96,173.49,175.51,169.22,174.53,177.6,173.92,189.6,199.99,193.32,196.07,190.14,189.79,196.06,195.19,197.67,190.19,187.77,189.41,185.54,183.64,188.63,191.29,194.79,192.87,203.51,196.82,196.61,198.65,194.88
1028,B,False,25.198,26.213,28.474,27.644,26.908,28.123,28.071,24.236,25.876,24.03,24.378,20.561,21.882,21.414,18.695,18.803,16.897,20.261,25.208,22.921,21.872,25.984,22.198,25.118,25.534,26.333,22.38,26.357,29.078,21.025,22.503,26.382,23.058,16.874,25.388,26.059,24.087,21.349,25.199,19.117,18.621,17.165,18.523,21.75,20.808,22.433,25.321,24.579,26.232,23.979,27.86,25.761,16.173,20.476,18.178,19.857,19.539,17.833,12.298,10.304,9.2237,6.5278,8.3548,11.593,12.432,12.487,10.293,10.211,15.126,10.278,11.777,8.5587,12.036,12.645,11.804,10.95,11.942,12.95,13.568,9.5087
1029,B,True,45.898,40.645,40.28,38.741,34.758,50.967,39.493,40.791,42.743,43.393,53.451,49.732,42.263,48.191,49.778,46.858,47.74,54.459,51.815,40.433,42.048,39.711,38.379,41.627,36.99,38.753,40.417,40.405,34.792,38.474,39.796,42.402,34.208,32.864,35.013,27.292,25.317,23.348,24.938,23.92,26.222,23.457,25.89,37.849,39.535,33.485,27.855,26.443,43.035,27.303,37.718,39.427,33.762,31.679,20.192,13.984,14.715,18.153,14.49,4.3725,2.2529,6.995,10.847,6.9297,9.5724,16.93,10.004,11.28,15.729,25.124,20.77,2.0043,31.486,14.578,15.85,26.541,25.706,3.2293,2.9099,3.9787
1030,B,False,78.54,69.727,72.775,79.907,77.916,67.182,77.796,82.493,83.473,78.056,82.603,82.785,76.947,73.786,69.32,72.003,63.907,58.822,67.129,63.108,67.098,63.608,70.188,63.809,60.453,63.157,59.517,60.296,66.076,62.983,56.239,56.149,61.393,59.319,63.247,63.92,68.052,64.633,70.879,73.044,78.377,71.001,58.205,58.396,56.773,57.461,66.508,63.482,65.957,65.618,72.525,75.387,63.457,62.682,67.703,60.878,62.875,60.444,53.738,55.375,63.718,57.798,61.234,63.7,65.761,70.876,67.781,73.551,73.929,66.121,68.358,64.931,64.747,65.305,70.503,64.368,70.482,71.74,70.33,60.983
1031,B,False,8.7217,14.658,20.845,16.155,10.552,8.4644,60.843,55.47,49.371,50.189,54.45,50.211,36.719,45.134,69.021,70.021,65.495,67.358,58.247,67.552,58.125,68.895,68.193,65.448,57.567,46.057,47.99,53.861,52.872,67.762,71.433,68.909,68.278,69.126,74.625,80.08,66.056,69.174,60.874,45.064,49.945,66.632,67.929,76.781,74.639,77.29,73.026,73.545,79.3,76.465,81.25,77.773,85.152,84.33,86.417,81.885,78.741,78.422,79.112,82.184,79.526,86.328,86.119,85.181,84.296,76.065,69.351,72.762,75.333,72.052,60.665,67.697,74.867,77.802,70.995,67.1,68.967,65.118,68.557,65.859
1032,B,False,49.035,47.815,46.946,45.1,45.516,51.361,45.888,48.026,48.184,44.654,51.015,55.477,53.192,48.302,53.555,63.199,55.832,52.594,53.126,57.681,61.825,50.593,63.501,63.887,58.366,54.621,46.624,51.599,52.945,47.791,51.1,45.531,48.767,46.35,36.024,41.804,45.044,48.495,52.173,48.183,50.477,48.207,45.536,46.86,47.427,41.228,41.843,34.55,46.73,41.255,42.947,38.6,35.419,30.943,38.102,36.214,37.26,33.352,33.365,32.51,35.417,30.824,25.684,28.916,28.477,31.894,30.706,34.833,31.718,40.272,40.914,41.778,41.711,42.817,40.287,50.734,42.698,40.715,40.027,35.207
1033,B,False,3.8185,2.9374,5.2509,1.9276,0.76177,0.043119,5.3589,1.1022,2.4378,1.0047,0.3769,0.098366,2.2798,6.2905,5.6761,8.4845,6.4733,9.773,6.6813,8.3127,4.8979,3.1177,2.4385,4.5267,1.0175,1.386,0.8084,1.1956,0.70415,6.7812,4.4154,1.4472,2.0434,5.8207,4.8378,9.24,8.2633,8.5907,2.4279,4.1656,8.5389,0.53736,2.718,1.6555,2.3784,5.6699,0.013144,1.292,2.1995,0.41903,0.86973,0.0097196,2.9648,4.2751,4.3277,7.7498,9.7021,11.784,12.332,10.76,15.037,7.4498,9.6711,12.794,12.327,19.293,9.6687,9.0579,14.17,17.688,11.503,13.961,11.206,15.706,24.233,26.608,6.1886,4.4872,3.8924,5.0673
1034,B,False,23.638,25.19,25.193,26.031,8.6404,28.644,28.768,31.954,34.281,34.501,29.823,23.479,31.785,28.206,30.974,37.303,39.127,43.284,46.689,45.06,26.053,36.797,21.705,40.077,42.192,39.252,35.221,35.329,48.801,51.572,44.069,57.016,55.107,57.82,71.336,74.084,82.03,88.772,106.81,94.61,91.689,100.28,96.297,91.648,90.858,93.732,97.69,93.462,91.487,91.838,95.489,94.208,90.151,106.41,109.23,109.2,104.04,111.26,107.88,109.14,111.41,99.337,116.87,118.49,113.75,114.95,114.34,112.05,135.26,127.53,132.63,131.63,125.44,134.85,120.85,126.6,138.1,143.59,149.03,147.48
1035,B,False,3.4586,8.6681,9.039,7.4447,7.7101,3.7965,2.8052,2.5415,5.9586,3.6608,5.1184,3.6396,6.9708,4.7062,3.2959,5.5736,3.9555,1.6845,2.7125,0.99363,1.2412,0.35137,3.8262,1.0848,2.5836,1.2841,2.1451,3.8307,0.84128,5.5928,7.1848,10.019,12.826,13.142,14.091,10.873,13.499,12.414,8.3672,8.1879,11.151,9.7922,9.6837,11.939,9.4102,6.9103,7.3654,4.9874,3.1244,7.034,4.081,6.6055,7.3786,4.6402,5.5401,6.3958,5.4211,5.8954,3.3674,2.3184,1.6297,3.6822,3.9882,3.4509,5.5476,5.398,4.6628,3.5099,3.4368,3.9304,4.5425,4.2971,3.5765,5.1276,5.8353,6.6033,9.266,7.3877,6.984,5.3015
1036,B,True,13.178,20.8,17.452,0.071401,17.833,19.672,14.324,28.243,31.816,31.217,30.569,49.236,36.326,34.157,37.36,40.372,41.749,45.522,57.287,57.438,37.108,34.004,17.974,22.515,39.969,45.456,40.508,53.427,63.809,75.139,61.967,88.658,73.715,78.203,80.044,80.129,69.182,73.059,72.805,76.571,72.018,54.749,56.226,63.59,81.037,83.8,90.052,76.587,87.927,83.269,80.958,85.152,75.183,97.193,98.159,102.99,98.196,96.888,108.32,97.319,97.674,100.85,109.6,98.405,86.49,83.94,85.677,91.438,90.326,93.702,83.782,80.266,85.192,92.438,90.22,78.789,75.532,90.809,87.304,84.249
1037,B,False,48.065,49.083,60.315,52.594,70.771,72.16,73.936,66.09,72.199,69.747,77.123,73.578,64.648,69.586,80.588,74.269,73.409,76.234,78.724,88.921,96.63,99.951,93.587,88.215,94.594,75.831,82.233,73.98,91.15,80.724,82.344,79.357,83.172,72.154,74.278,65.111,61.644,71.171,62.904,62.27,68.03,68.63,72.461,66.92,62.985,67.288,60.371,69.175,62.819,67.534,62.328,68.155,73.162,69.064,58.646,62.523,65.69,62.986,60.453,65.337,56.123,48.994,53.925,52.826,43.481,46.739,56.586,49.981,45.437,54.705,49.896,56.28,50.097,50.329,49.067,49.34,49.178,42.748,37.279,49.242
1038,B,False,150.19,154.67,151.26,138.27,141.94,145.11,150.76,146.54,142.03,138.98,143.34,157.87,161.35,158.09,167.0,161.32,173.64,184.78,172.92,174.14,166.48,171.61,168.12,165.34,180.79,183.87,204.9,220.43,221.91,229.94,218.58,212.44,199.71,199.71,197.64,184.5,207.43,216.81,202.74,209.85,210.75,220.68,190.76,176.1,183.52,185.79,187.41,186.27,195.12,177.54,159.02,161.29,150.21,146.12,163.53,163.2,166.68,152.84,148.41,129.64,129.4,113.16,125.05,121.1,136.96,124.43,130.73,128.98,141.11,121.59,138.02,143.82,139.9,144.92,156.1,181.39,192.11,208.21,202.44,197.14
1039,B,False,42.34,52.351,68.743,33.7,38.425,40.963,29.848,36.35,35.978,24.141,48.971,27.444,29.155,171.95,18.795,6.9883,0.51113,7.2365,32.059,26.09,213.59,23.983,14.236,6.6831,8.6282,10.816,62.343,22.687,32.756,13.798,12.885,6.724,4.3614,24.381,159.87,9.1835,28.498,9.3432,19.217,16.47,46.245,84.203,62.314,71.803,27.027,25.104,10.447,11.917,3.3785,2.0221,13.92,5.8811,5.9536,1.3757,3.2727,16.624,13.826,8.0024,8.7661,14.467,17.447,11.234,22.984,13.004,11.185,21.773,7.7985,9.5756,23.419,15.139,15.031,11.282,16.721,6.192,28.484,1.9844,1.4468,8.3208,6.7429,6.4502
1040,B,False,31.462,30.419,31.94,35.808,32.482,35.687,31.998,37.087,29.076,30.388,31.122,33.37,31.809,34.471,30.738,31.803,34.886,34.987,34.398,36.883,33.681,29.516,32.604,37.136,36.051,30.454,38.361,35.931,38.236,32.528,37.25,37.223,29.732,36.468,34.7,37.709,38.888,40.889,40.373,34.738,34.893,35.118,34.172,36.94,39.104,37.192,34.394,38.01,37.575,33.832,33.283,34.553,31.305,30.906,31.443,30.829,35.346,36.62,36.279,41.386,41.617,38.485,39.888,36.703,36.056,39.624,35.845,35.745,27.79,27.264,29.83,30.968,25.902,29.945,31.852,34.338,38.392,42.446,41.269,37.911
1041,B,False,47.912,43.811,40.75,55.745,64.472,69.709,73.732,64.306,68.621,60.338,80.414,73.356,81.179,77.071,78.471,75.96,74.022,81.664,84.455,84.803,87.623,85.198,94.151,103.36,103.62,97.741,103.72,102.95,94.303,103.18,111.15,103.26,116.69,129.35,126.32,129.66,110.59,108.32,98.655,105.74,98.771,100.19,85.799,81.084,100.05,89.726,108.42,117.85,127.56,118.03,112.93,119.69,134.14,148.13,127.26,130.43,139.77,136.06,148.42,156.86,158.87,163.81,159.12,148.96,134.2,134.59,150.49,158.9,164.01,178.21,184.72,190.06,186.77,211.23,213.1,212.02,212.45,237.25,245.16,248.27
1042,B,False,90.041,90.308,87.739,91.862,85.291,84.106,89.522,94.269,92.848,91.534,89.531,87.013,80.932,91.902,87.27,97.624,103.62,97.591,99.261,105.15,97.719,92.604,89.678,94.291,93.745,99.277,93.804,94.809,96.954,98.039,107.36,104.85,103.68,100.23,97.266,101.13,104.78,98.299,100.52,105.81,105.38,97.77,96.157,90.344,95.521,98.458,95.673,97.717,89.937,90.375,84.615,85.03,87.352,93.183,92.588,88.088,89.172,85.721,88.976,87.011,77.564,72.719,77.936,79.104,79.778,82.768,89.315,90.293,81.453,75.726,88.939,88.014,95.159,87.912,93.139,96.404,86.102,94.021,92.147,92.417
1043,B,False,7.9686,8.6239,7.9436,7.234,9.6595,5.7271,6.7174,7.9532,6.9468,5.0389,6.5185,4.4899,6.4302,1.757,4.8762,5.7389,0.32919,3.8003,6.3483,5.0747,4.113,4.7743,3.2559,5.3829,4.2528,5.062,2.5789,3.2262,3.0122,2.1005,2.664,5.1373,4.3064,3.0859,6.7967,9.1255,6.4196,6.0833,10.66,6.013,8.7382,7.3693,7.0873,7.9681,7.5041,8.3862,7.3164,7.4856,5.1345,8.0477,5.8373,5.6677,8.7331,4.3177,4.3201,6.83,7.5247,5.678,7.6691,6.7729,9.4613,10.354,9.5273,8.1437,4.6279,6.8302,8.6633,8.0963,4.1735,8.7673,9.029,9.847,4.3398,4.9322,7.9921,4.4143,3.0136,2.9204,3.1773,0.39946
1044,B,False,32.957,31.082,32.086,41.025,35.709,35.219,37.562,32.098,32.958,25.042,30.25,27.631,28.385,32.314,27.855,31.847,31.918,32.879,30.213,22.37,27.755,25.883,27.404,32.042,25.18,24.814,28.802,23.563,24.381,27.887,21.449,15.725,20.261,29.353,23.683,26.164,25.052,27.445,31.421,28.166,24.358,29.545,26.973,25.346,25.946,21.678,20.995,32.17,34.337,27.047,33.99,30.375,33.78,42.401,43.198,44.577,45.6,46.039,45.624,55.864,61.639,48.367,59.162,57.445,56.954,50.749,45.957,55.854,51.008,44.877,49.62,65.777,56.966,44.374,45.529,50.294,48.643,48.01,41.756,50.844
1045,B,False,208.88,208.05,213.75,226.69,232.28,224.79,228.69,231.59,231.13,216.07,216.42,215.66,225.78,216.66,225.73,229.45,227.63,235.83,229.48,214.86,241.53,244.17,227.44,197.08,192.42,193.11,193.97,225.17,205.78,210.01,200.5,204.72,217.37,230.58,226.82,241.53,253.48,237.4,265.42,276.52,291.67,295.43,290.19,279.3,283.62,288.1,277.62,295.58,285.49,298.09,318.13,311.38,306.9,295.2,308.02,314.0,301.76,311.8,313.33,298.21,297.39,298.46,306.95,274.42,280.13,288.43,281.1,283.6,274.32,258.21,253.37,268.03,268.99,256.6,248.42,257.8,261.86,241.52,230.01,243.58
1046,B,False,19.021,29.276,25.624,24.234,23.357,20.975,22.536,25.726,24.473,26.784,26.387,25.531,27.986,27.32,26.22,22.063,27.803,22.295,20.538,18.402,11.93,11.921,19.152,23.443,29.691,29.967,31.081,30.595,31.337,29.024,29.853,31.058,35.575,35.255,36.465,37.423,37.93,32.037,29.882,34.586,30.892,26.157,27.145,34.373,32.94,25.668,20.941,21.033,28.154,23.939,24.928,32.385,34.325,33.608,27.181,33.637,32.48,33.094,37.458,33.703,29.119,26.908,30.221,24.722,33.657,38.076,29.841,26.481,28.34,27.093,37.456,34.325,31.297,31.64,36.735,40.116,40.031,44.251,51.013,43.589
1047,B,False,86.329,82.132,80.889,81.682,88.955,80.003,66.082,66.13,71.889,72.021,69.895,72.372,89.054,77.534,74.44,83.314,88.407,100.88,102.82,86.668,98.158,55.609,60.943,73.865,72.055,57.67,70.509,49.293,76.182,65.851,84.088,95.302,76.388,76.406,99.064,90.888,94.168,75.138,60.837,73.35,27.688,71.475,75.268,32.81,170.19,95.263,101.81,108.8,93.286,97.869,15.099,82.402,90.034,109.87,126.86,118.15,117.38,92.469,99.942,40.766,84.677,124.09,103.6,88.679,120.0,56.012,75.054,68.32,72.384,64.768,58.899,50.251,78.497,29.794,23.957,2.2114,42.29,51.967,20.277,24.304
1048,B,False,6.1237,11.829,11.194,11.473,11.322,14.634,10.759,10.59,10.767,8.3837,10.163,8.8683,8.89,10.266,6.1888,5.5382,9.7752,8.5188,6.4723,6.7728,6.5583,4.0104,2.9478,4.7068,5.0209,4.5438,5.4227,3.6588,5.664,3.6495,3.4491,4.798,4.5692,6.018,5.5768,3.4198,0.92779,1.9053,3.469,5.0332,3.8792,3.6136,4.6758,1.9569,2.8666,1.8182,1.9543,2.0921,0.28153,1.5328,6.3138,4.4236,1.8843,5.619,5.5079,5.322,5.6114,6.4325,6.7516,7.3557,7.9202,6.5491,6.981,11.057,10.098,9.5695,6.3805,6.0139,6.6236,5.632,8.6052,11.748,9.4686,9.1681,7.5013,4.3995,5.6191,6.4871,6.8921,4.7035
1049,B,False,18.272,13.056,14.022,15.089,10.683,12.006,9.8722,8.7406,8.4992,6.0293,2.1821,4.6746,4.3098,5.2309,0.50746,5.4536,11.638,9.6442,0.32218,5.9073,0.48384,2.4121,4.2507,0.43309,2.9594,4.741,3.4881,3.9845,3.8031,0.96886,1.9828,1.2949,5.8477,7.4582,6.6084,2.6452,7.4178,3.0665,0.68255,0.22055,6.7358,3.0024,1.546,2.8565,6.8485,8.1995,4.7881,12.837,15.885,15.589,10.219,11.38,15.538,11.172,12.623,9.8193,13.551,20.609,23.878,31.083,42.977,48.77,37.859,35.313,37.553,45.28,40.332,38.59,42.005,32.944,30.698,41.75,35.252,27.385,16.857,19.905,21.252,22.102,28.098,41.397
1050,B,False,85.977,94.779,84.831,97.951,90.935,100.5,107.11,99.119,92.069,87.151,88.512,84.934,83.612,79.293,87.253,82.993,81.881,86.891,87.855,93.343,84.971,72.478,81.323,88.729,86.216,72.841,72.081,69.321,77.825,95.641,87.51,76.192,62.568,61.095,55.28,64.941,73.823,66.55,65.41,60.718,75.253,63.956,55.746,55.745,59.524,63.109,59.004,56.464,50.682,55.961,60.39,64.639,62.833,59.088,56.892,61.75,75.699,72.548,72.564,63.429,66.844,65.161,67.097,65.087,74.256,66.382,60.9,67.104,54.167,59.17,66.821,61.505,64.506,61.083,56.537,60.263,55.535,57.817,54.156,62.157
1051,B,False,89.829,108.31,105.29,82.645,77.216,91.324,84.396,88.753,96.733,97.238,95.204,82.243,92.961,93.524,73.187,89.75,91.057,104.63,94.922,95.762,90.881,107.94,86.77,88.199,86.8,102.14,108.96,116.48,102.15,107.77,109.32,106.36,95.732,94.462,84.518,81.11,91.801,94.267,105.92,98.566,89.413,81.019,78.138,67.658,71.73,84.802,61.709,56.795,72.595,69.845,55.33,59.737,70.907,69.89,64.582,73.858,62.618,77.445,78.51,78.214,82.345,85.174,88.585,100.61,95.502,106.37,80.345,79.346,69.194,66.7,65.31,69.916,75.205,74.537,71.425,75.269,68.798,77.658,77.337,80.901
1052,B,False,46.327,46.53,41.401,41.134,50.328,39.228,31.153,28.017,36.724,25.05,23.009,25.755,28.34,29.12,29.043,28.352,32.989,37.636,38.014,43.624,42.959,33.724,20.229,16.881,16.601,13.008,12.336,15.704,20.35,19.24,14.858,6.8694,8.1976,22.601,22.299,24.557,29.968,8.1816,28.544,31.657,29.512,34.025,41.05,38.102,34.983,25.213,23.761,16.509,17.143,14.909,34.124,42.121,40.788,34.827,19.735,26.929,42.545,21.074,22.908,30.285,33.031,22.184,1.0365,14.419,29.34,24.927,29.369,32.385,26.554,21.813,18.517,14.64,25.624,33.77,27.561,9.9804,18.37,13.712,12.284,6.604
1053,B,False,131.85,129.89,130.36,121.02,133.59,137.12,129.61,145.1,124.23,114.59,115.86,92.575,106.89,99.486,100.02,89.029,91.685,88.502,89.294,108.81,100.64,91.561,109.39,102.41,102.99,92.507,111.97,114.75,114.38,113.76,100.71,106.17,102.49,93.865,109.44,109.75,102.46,98.537,97.376,103.78,92.508,86.095,86.468,75.671,81.004,69.369,79.49,78.906,62.294,45.48,47.863,48.2,51.015,53.74,45.675,58.804,70.42,54.857,53.615,56.904,50.117,56.988,59.196,60.284,58.16,61.572,57.677,53.935,51.048,55.174,50.726,53.875,61.595,63.341,71.286,65.334,67.931,74.364,76.181,75.695
1054,B,False,60.163,53.789,54.423,54.096,59.328,63.583,48.618,51.377,52.027,48.98,54.818,51.853,56.582,47.178,45.412,28.307,43.667,26.926,8.3268,21.093,17.033,45.261,66.569,59.636,65.213,76.809,90.904,75.206,67.714,58.419,79.598,89.314,88.721,62.853,85.01,67.898,56.683,54.589,52.909,50.843,58.271,41.925,39.159,49.909,59.778,61.708,59.697,79.774,71.198,81.886,71.097,61.718,54.403,65.79,62.258,56.224,45.529,43.986,49.07,56.74,54.947,51.262,47.133,63.733,55.404,64.904,44.311,51.1,59.958,53.486,47.604,44.848,46.412,45.932,50.466,44.853,46.524,54.549,57.248,52.682
1055,B,False,49.901,43.886,41.901,48.742,49.22,51.872,60.377,60.752,62.842,65.64,66.064,75.551,66.724,67.398,69.848,69.894,67.863,64.151,60.639,68.82,70.582,70.394,68.661,70.068,67.663,63.631,77.764,66.962,63.154,59.375,61.543,57.619,49.879,60.733,62.923,56.582,58.488,54.279,66.251,63.314,66.691,68.338,81.016,91.896,104.56,110.87,118.09,130.15,120.82,137.59,130.84,122.32,119.03,114.35,113.72,125.08,120.24,126.69,121.88,116.82,135.04,119.06,103.11,107.44,114.42,108.61,111.07,113.43,119.1,111.18,117.92,124.78,122.45,115.86,116.12,113.37,117.96,112.04,107.21,116.16
1056,B,False,128.55,143.8,142.64,139.18,144.61,138.79,152.59,150.81,139.24,139.24,142.09,148.63,133.53,141.01,129.8,140.95,137.47,148.03,130.76,128.23,121.2,129.49,146.05,131.12,124.28,116.69,121.72,115.08,128.1,126.35,141.73,134.04,135.81,139.66,149.04,150.87,141.02,142.99,123.8,112.15,114.38,117.15,112.3,106.6,94.112,95.176,103.39,91.145,89.733,99.464,85.457,100.33,103.95,92.041,111.77,111.44,113.78,105.87,111.74,109.52,100.32,107.77,103.35,97.901,95.065,84.854,89.54,94.117,103.18,95.66,100.87,104.19,98.133,103.23,105.5,106.96,97.553,88.06,98.958,99.033
1057,B,False,21.75,23.437,26.117,28.612,23.254,20.396,26.253,24.407,21.59,20.717,19.295,22.903,16.67,17.228,17.732,16.932,17.392,13.557,11.803,10.721,11.152,10.376,10.257,10.202,11.768,9.2751,9.9655,11.785,16.859,18.086,14.914,14.234,14.116,10.334,8.9714,13.073,15.272,11.16,5.9161,2.1436,1.8489,6.929,10.386,3.9761,17.741,15.777,16.041,10.804,16.068,24.156,31.979,31.171,35.768,31.318,31.767,35.666,29.852,25.746,30.729,25.479,34.926,31.809,27.309,23.353,25.341,28.889,28.875,28.489,35.072,47.074,35.114,32.257,40.278,35.146,39.213,46.949,45.032,47.716,49.256,59.091
1058,B,True,23.366,27.749,27.833,22.331,30.229,21.407,22.117,19.86,22.4,29.609,15.628,13.684,17.5,31.647,31.953,26.579,26.398,33.459,30.205,39.279,33.453,31.576,27.281,29.166,32.453,33.49,35.936,34.72,29.831,25.042,24.65,21.548,6.3321,19.626,15.13,13.239,8.651,0.49655,2.8194,3.4804,14.088,4.96,25.391,35.278,53.84,42.431,30.31,25.918,36.568,32.691,25.728,22.591,22.951,23.655,19.917,29.839,40.153,38.065,36.226,34.95,37.494,37.547,41.831,38.183,41.024,37.78,35.737,42.651,42.523,43.197,36.401,30.563,20.952,29.97,29.786,36.142,40.181,35.365,56.457,59.885
1059,B,True,6.7024,6.7921,4.2017,3.7058,2.2705,0.85697,0.17363,1.8965,1.0622,1.7789,0.7572,1.4583,1.977,5.6237,0.89989,1.001,0.42905,2.3093,2.8388,3.208,4.8229,7.3265,3.3847,4.4777,8.1468,2.1277,0.55599,0.7508,1.7226,0.2756,2.1589,2.2885,0.9214,2.5375,5.2508,2.9014,1.9241,0.49686,5.4299,4.4174,0.99696,2.0011,7.5289,5.3349,11.899,7.2745,3.3774,14.598,0.88996,13.298,6.9019,16.685,10.345,13.621,12.119,22.275,20.917,24.911,22.696,22.223,29.656,33.655,37.968,40.904,35.366,42.49,52.765,46.855,57.304,47.191,32.791,35.25,40.958,29.406,24.81,34.964,41.66,50.478,42.504,50.065
