,FLARE_TYPE,COINCIDENCE,AREA_ACR_21,AREA_ACR_22,AREA_ACR_23,AREA_ACR_24,AREA_ACR_25,AREA_ACR_26,AREA_ACR_27,AREA_ACR_28,AREA_ACR_29,AREA_ACR_30,AREA_ACR_31,AREA_ACR_32,AREA_ACR_33,AREA_ACR_34,AREA_ACR_35,AREA_ACR_36,AREA_ACR_37,AREA_ACR_38,AREA_ACR_39,AREA_ACR_40,AREA_ACR_41,AREA_ACR_42,AREA_ACR_43,AREA_ACR_44,AREA_ACR_45,AREA_ACR_46,AREA_ACR_47,AREA_ACR_48,AREA_ACR_49,AREA_ACR_50,AREA_ACR_51,AREA_ACR_52,AREA_ACR_53,AREA_ACR_54,AREA_ACR_55,AREA_ACR_56,AREA_ACR_57,AREA_ACR_58,AREA_ACR_59,AREA_ACR_60,AREA_ACR_61,AREA_ACR_62,AREA_ACR_63,AREA_ACR_64,AREA_ACR_65,AREA_ACR_66,AREA_ACR_67,AREA_ACR_68,AREA_ACR_69,AREA_ACR_70,AREA_ACR_71,AREA_ACR_72,AREA_ACR_73,AREA_ACR_74,AREA_ACR_75,AREA_ACR_76,AREA_ACR_77,AREA_ACR_78,AREA_ACR_79,AREA_ACR_80,AREA_ACR_81,AREA_ACR_82,AREA_ACR_83,AREA_ACR_84,AREA_ACR_85,AREA_ACR_86,AREA_ACR_87,AREA_ACR_88,AREA_ACR_89,AREA_ACR_90,AREA_ACR_91,AREA_ACR_92,AREA_ACR_93,AREA_ACR_94,AREA_ACR_95,AREA_ACR_96,AREA_ACR_97,AREA_ACR_98,AREA_ACR_99,AREA_ACR_100
35,M,True,373.75,384.79,389.55,393.2,394.49,395.85,393.55,398.68,400.5,410.51,411.58,411.05,415.67,418.78,419.77,425.54,432.19,431.08,438.25,441.97,448.23,457.67,463.36,470.03,475.45,482.08,489.31,499.6,507.26,506.31,510.36,516.57,521.91,528.47,530.41,535.9,541.57,546.95,552.84,559.64,566.93,574.87,581.68,592.22,601.28,606.04,611.0,609.67,620.22,631.87,633.06,645.35,653.87,661.0,662.97,664.59,666.88,667.68,674.1,677.67,683.98,688.49,689.08,693.73,700.03,707.29,710.5,714.14,719.6,720.86,726.11,732.85,738.59,740.02,744.94,749.52,756.98,763.53,763.13,763.4
36,M,True,899.36,902.84,905.85,905.85,904.78,909.4,913.49,917.11,917.43,918.01,919.36,922.75,922.57,923.63,923.22,925.6,931.93,929.61,928.18,929.41,935.43,937.69,942.44,945.31,946.55,947.42,946.52,952.37,956.45,961.74,962.37,964.36,967.04,972.08,974.66,977.48,987.6,994.94,998.1,1004.8,1008.2,1008.2,1012.6,1014.5,1012.9,1017.4,1017.5,1025.4,1031.0,1033.0,1033.4,1035.8,1038.3,1037.4,1037.2,1031.1,1035.0,1041.5,1038.8,1041.5,1043.0,1046.9,1041.9,1039.3,1034.6,1040.0,1038.9,1039.3,1040.6,1038.0,1040.0,1040.1,1049.4,1046.0,1049.1,1055.7,1060.0,1065.8,1067.6,1067.1
37,M,False,454.1,453.46,459.13,460.64,459.0,465.58,465.86,471.04,474.8,463.14,464.19,469.75,470.58,472.63,474.19,473.72,465.15,472.67,481.82,489.21,495.28,501.07,509.44,513.07,517.09,517.77,527.91,532.54,536.82,541.09,550.18,555.27,553.9,560.57,569.32,578.17,579.37,580.73,581.7,582.17,585.12,584.01,580.27,580.41,578.29,588.37,588.93,585.99,586.33,584.0,594.04,586.59,587.22,578.97,585.05,580.62,581.61,577.97,580.5,581.03,581.46,579.49,581.62,580.42,584.38,597.44,590.51,591.66,594.66,596.67,600.49,606.25,605.03,607.34,608.8,608.81,606.44,610.75,616.13,615.24
38,M,False,1121.4,1126.6,1119.5,1117.2,1115.9,1117.6,1117.6,1115.6,1121.0,1112.4,1116.9,1117.4,1117.7,1109.2,1114.6,1118.1,1116.3,1115.0,1112.2,1102.4,1104.8,1095.4,1094.1,1095.3,1096.9,1089.8,1091.4,1087.1,1084.7,1089.5,1090.0,1088.1,1094.5,1091.6,1085.9,1084.1,1087.7,1081.6,1079.8,1082.9,1082.3,1078.0,1071.0,1071.1,1072.2,1073.2,1076.7,1078.9,1083.6,1092.4,1078.2,1093.8,1101.0,1098.2,1098.9,1099.0,1099.2,1099.2,1098.3,1103.3,1101.2,1096.1,1095.4,1097.3,1103.4,1109.1,1114.1,1116.8,1118.9,1116.0,1116.4,1116.6,1113.4,1111.4,1113.0,1110.0,1110.0,1111.8,1106.8,1110.2
39,M,True,1130.4,1125.9,1132.2,1131.8,1129.0,1128.0,1127.8,1129.6,1135.2,1135.4,1136.1,1143.9,1143.1,1135.7,1136.7,1145.5,1136.2,1142.3,1139.8,1128.5,1125.1,1121.8,1120.5,1123.6,1119.6,1124.0,1117.5,1120.2,1118.1,1107.6,1107.4,1110.7,1112.1,1115.9,1107.5,1105.1,1119.0,1115.0,1114.2,1110.7,1118.1,1115.8,1109.1,1104.3,1101.2,1105.9,1102.4,1095.8,1096.1,1088.7,1081.3,1083.4,1087.0,1092.7,1085.5,1087.0,1076.2,1070.8,1072.9,1079.5,1075.4,1059.4,1072.9,1074.0,1083.4,1071.4,1069.7,1076.4,1076.6,1084.0,1086.5,1089.1,1089.5,1101.8,1099.1,1094.1,1096.3,1094.3,1100.3,1104.2
40,M,True,711.83,716.97,709.54,707.1,711.13,709.24,709.12,712.15,709.35,711.97,711.27,714.69,718.43,718.59,715.33,716.63,718.42,718.03,712.66,708.18,709.07,707.96,713.36,715.68,718.8,720.21,720.24,723.59,725.06,727.6,746.75,749.51,743.27,744.29,745.41,748.02,750.46,753.06,761.18,764.8,766.61,763.47,767.84,772.55,773.89,775.92,777.91,781.9,785.53,785.35,791.12,794.74,794.85,805.47,807.38,812.18,816.74,825.69,825.52,833.45,833.23,842.61,847.69,848.58,856.32,855.96,855.97,864.77,870.04,877.38,888.91,888.68,894.47,896.99,902.07,903.97,912.22,920.3,924.67,923.9
41,M,False,1145.5,1136.2,1142.3,1139.8,1128.5,1125.1,1121.8,1120.5,1123.6,1119.6,1124.0,1117.5,1120.2,1118.1,1107.6,1107.4,1110.7,1112.1,1115.9,1107.5,1105.1,1119.0,1115.0,1114.2,1110.7,1118.1,1115.8,1109.1,1104.3,1101.2,1105.9,1102.4,1095.8,1096.1,1088.7,1081.3,1083.4,1087.0,1092.7,1085.5,1087.0,1076.2,1070.8,1072.9,1079.5,1075.4,1059.4,1072.9,1074.0,1083.4,1071.4,1069.7,1076.4,1076.6,1084.0,1086.5,1089.1,1089.5,1101.8,1099.1,1094.1,1096.3,1094.3,1100.3,1104.2,1104.3,1098.6,1092.3,1090.2,1091.2,1094.0,1093.6,1098.6,1093.4,1095.5,1091.9,1087.1,1089.7,1097.2,1086.6
42,M,False,712.66,708.18,709.07,707.96,713.36,715.68,718.8,720.21,720.24,723.59,725.06,727.6,746.75,749.51,743.27,744.29,745.41,748.02,750.46,753.06,761.18,764.8,766.61,763.47,767.84,772.55,773.89,775.92,777.91,781.9,785.53,785.35,791.12,794.74,794.85,805.47,807.38,812.18,816.74,825.69,825.52,833.45,833.23,842.61,847.69,848.58,856.32,855.96,855.97,864.77,870.04,877.38,888.91,888.68,894.47,896.99,902.07,903.97,912.22,920.3,924.67,923.9,926.65,927.26,931.87,932.9,932.83,938.75,939.08,937.37,944.41,944.8,954.1,951.48,966.61,966.52,959.43,955.74,955.97,960.83
43,M,False,805.47,807.38,812.18,816.74,825.69,825.52,833.45,833.23,842.61,847.69,848.58,856.32,855.96,855.97,864.77,870.04,877.38,888.91,888.68,894.47,896.99,902.07,903.97,912.22,920.3,924.67,923.9,926.65,927.26,931.87,932.9,932.83,938.75,939.08,937.37,944.41,944.8,954.1,951.48,966.61,966.52,959.43,955.74,955.97,960.83,965.07,964.88,958.89,960.6,960.87,965.45,970.16,977.62,979.35,984.41,988.15,991.36,988.4,986.9,983.24,982.42,986.11,994.24,990.09,987.9,994.12,1003.4,1006.1,1001.7,1004.3,1010.6,1013.1,1011.4,1019.5,1017.0,1023.3,1027.5,1027.2,1031.7,1036.2
44,M,False,600.91,602.5,610.53,605.15,601.74,606.96,608.89,612.25,612.55,616.86,614.01,612.6,606.85,606.36,604.16,596.28,599.8,608.04,607.21,604.99,607.5,616.34,616.2,615.22,620.56,615.98,609.62,614.15,605.15,606.68,626.03,629.4,623.49,622.11,623.87,625.34,636.16,633.8,630.0,638.0,647.25,649.92,654.85,654.73,660.83,661.87,668.97,665.92,671.83,677.45,680.37,681.86,681.19,696.18,698.14,697.64,711.99,712.55,715.79,716.18,730.42,740.22,739.6,748.63,749.95,754.42,756.77,760.01,754.0,757.99,754.2,760.12,761.37,765.41,772.28,774.05,778.63,780.76,783.29,779.75
45,M,True,2111.5,2107.0,2114.2,2126.5,2128.0,2129.0,2126.2,2132.9,2132.4,2127.5,2130.6,2132.5,2121.0,2124.4,2134.4,2139.6,2140.2,2130.1,2139.6,2130.4,2135.0,2127.7,2130.0,2122.8,2121.4,2122.0,2131.9,2120.5,2119.3,2111.1,2092.8,2098.9,2087.5,2090.6,2085.4,2075.7,2077.9,2078.1,2066.1,2073.7,2065.9,2057.4,2059.6,2054.8,2053.9,2051.2,2031.8,2033.5,2030.6,2013.5,2003.0,2001.2,1990.2,1984.5,1960.8,1949.7,1934.4,1922.2,1921.4,1909.2,1905.0,1889.1,1892.5,1874.5,1865.0,1871.7,1879.3,1873.1,1865.3,1851.4,1856.6,1849.5,1844.9,1826.9,1841.6,1821.7,1829.2,1820.2,1837.5,1826.9
46,M,True,998.73,1010.0,1005.7,997.74,1005.7,988.17,1001.3,1000.5,1003.7,1019.4,1021.2,1032.1,1032.4,1036.3,1031.3,1033.6,1042.4,1046.6,1034.7,1048.8,1060.1,1052.4,1063.8,1075.4,1073.9,1078.9,1081.4,1083.2,1075.4,1097.8,1107.3,1116.8,1134.6,1137.7,1138.2,1133.5,1154.3,1158.5,1168.9,1183.7,1195.1,1225.2,1238.3,1240.2,1246.2,1263.4,1258.7,1251.5,1255.2,1282.6,1281.5,1292.0,1289.6,1273.5,1283.8,1297.3,1298.7,1316.8,1291.1,1294.0,1289.5,1288.9,1302.8,1308.6,1301.8,1308.4,1327.7,1322.1,1347.8,1361.6,1358.9,1375.9,1386.7,1376.0,1366.3,1356.9,1361.9,1379.8,1374.1,1381.0
47,M,False,2139.6,2140.2,2130.1,2139.6,2130.4,2135.0,2127.7,2130.0,2122.8,2121.4,2122.0,2131.9,2120.5,2119.3,2111.1,2092.8,2098.9,2087.5,2090.6,2085.4,2075.7,2077.9,2078.1,2066.1,2073.7,2065.9,2057.4,2059.6,2054.8,2053.9,2051.2,2031.8,2033.5,2030.6,2013.5,2003.0,2001.2,1990.2,1984.5,1960.8,1949.7,1934.4,1922.2,1921.4,1909.2,1905.0,1889.1,1892.5,1874.5,1865.0,1871.7,1879.3,1873.1,1865.3,1851.4,1856.6,1849.5,1844.9,1826.9,1841.6,1821.7,1829.2,1820.2,1837.5,1826.9,1823.2,1816.2,1835.2,1825.8,1828.6,1842.2,1850.4,1850.2,1839.8,1859.6,1862.4,1867.3,1878.4,1874.9,1882.5
48,M,False,2127.7,2130.0,2122.8,2121.4,2122.0,2131.9,2120.5,2119.3,2111.1,2092.8,2098.9,2087.5,2090.6,2085.4,2075.7,2077.9,2078.1,2066.1,2073.7,2065.9,2057.4,2059.6,2054.8,2053.9,2051.2,2031.8,2033.5,2030.6,2013.5,2003.0,2001.2,1990.2,1984.5,1960.8,1949.7,1934.4,1922.2,1921.4,1909.2,1905.0,1889.1,1892.5,1874.5,1865.0,1871.7,1879.3,1873.1,1865.3,1851.4,1856.6,1849.5,1844.9,1826.9,1841.6,1821.7,1829.2,1820.2,1837.5,1826.9,1823.2,1816.2,1835.2,1825.8,1828.6,1842.2,1850.4,1850.2,1839.8,1859.6,1862.4,1867.3,1878.4,1874.9,1882.5,1882.4,1874.8,1885.7,1875.9,1880.8,1880.0
49,M,False,943.63,937.76,934.87,929.13,933.59,930.43,939.75,937.59,931.78,928.32,928.17,926.25,928.84,932.2,923.0,924.61,922.66,920.29,925.41,918.05,908.86,917.11,914.82,918.01,918.4,919.06,918.38,919.99,933.91,929.05,922.94,924.86,924.85,925.23,927.4,932.75,936.93,943.85,940.57,950.82,955.22,956.92,958.81,952.21,946.17,946.29,953.15,954.77,953.92,953.34,955.76,954.03,950.2,956.36,963.49,963.33,965.84,966.83,970.07,967.52,964.15,969.42,966.99,968.08,973.85,974.73,982.84,985.61,994.05,993.15,996.51,993.76,995.48,997.09,1006.0,1010.8,1008.4,1019.0,1019.3,1026.6
50,M,False,1841.6,1821.7,1829.2,1820.2,1837.5,1826.9,1823.2,1816.2,1835.2,1825.8,1828.6,1842.2,1850.4,1850.2,1839.8,1859.6,1862.4,1867.3,1878.4,1874.9,1882.5,1882.4,1874.8,1885.7,1875.9,1880.8,1880.0,1893.9,1899.6,1900.2,1897.2,1904.3,1911.3,1907.6,1896.6,1905.2,1908.6,1927.5,1938.8,1930.6,1922.6,1931.8,1927.6,1943.9,1955.4,1945.1,1944.3,1957.4,1948.9,1935.8,1929.9,1920.4,1918.7,1929.3,1920.5,1926.4,1925.2,1919.0,1915.9,1912.5,1909.4,1914.0,1910.1,1912.5,1912.6,1905.9,1913.7,1907.9,1902.3,1906.4,1916.2,1910.1,1905.9,1895.8,1894.5,1893.1,1892.1,1892.4,1894.0,1883.5
51,M,True,1358.9,1375.9,1386.7,1376.0,1366.3,1356.9,1361.9,1379.8,1374.1,1381.0,1383.1,1400.6,1422.2,1442.3,1451.4,1443.2,1460.8,1467.3,1462.5,1457.7,1452.0,1464.5,1482.1,1485.0,1496.3,1502.9,1488.2,1492.5,1493.9,1483.4,1490.0,1496.5,1503.0,1527.0,1544.3,1547.0,1540.9,1552.2,1564.6,1558.4,1550.6,1550.8,1555.2,1542.9,1553.4,1555.7,1562.7,1555.0,1563.2,1553.5,1570.2,1570.6,1562.9,1558.1,1566.6,1566.7,1579.1,1582.0,1582.4,1564.4,1568.6,1563.9,1572.7,1574.1,1572.6,1580.9,1593.2,1591.4,1599.0,1610.1,1616.0,1633.4,1636.8,1643.3,1645.2,1644.7,1657.8,1673.0,1678.7,1689.9
52,M,False,1485.0,1496.3,1502.9,1488.2,1492.5,1493.9,1483.4,1490.0,1496.5,1503.0,1527.0,1544.3,1547.0,1540.9,1552.2,1564.6,1558.4,1550.6,1550.8,1555.2,1542.9,1553.4,1555.7,1562.7,1555.0,1563.2,1553.5,1570.2,1570.6,1562.9,1558.1,1566.6,1566.7,1579.1,1582.0,1582.4,1564.4,1568.6,1563.9,1572.7,1574.1,1572.6,1580.9,1593.2,1591.4,1599.0,1610.1,1616.0,1633.4,1636.8,1643.3,1645.2,1644.7,1657.8,1673.0,1678.7,1689.9,1685.0,1677.7,1673.5,1681.9,1682.8,1698.6,1687.1,1680.9,1671.7,1677.9,1677.4,1682.7,1692.5,1685.7,1702.8,1698.3,1693.1,1687.4,1688.0,1708.8,1698.0,1694.2,1708.1
53,M,False,1572.6,1580.9,1593.2,1591.4,1599.0,1610.1,1616.0,1633.4,1636.8,1643.3,1645.2,1644.7,1657.8,1673.0,1678.7,1689.9,1685.0,1677.7,1673.5,1681.9,1682.8,1698.6,1687.1,1680.9,1671.7,1677.9,1677.4,1682.7,1692.5,1685.7,1702.8,1698.3,1693.1,1687.4,1688.0,1708.8,1698.0,1694.2,1708.1,1694.5,1675.9,1664.9,1668.2,1664.0,1644.6,1634.6,1631.9,1605.6,1595.5,1588.8,1559.1,1536.5,1527.1,1545.3,1520.4,1497.0,1497.3,1506.3,1498.4,1502.2,1510.0,1509.6,1515.9,1528.9,1525.3,1510.8,1501.2,1511.0,1525.5,1524.0,1513.0,1493.0,1503.0,1488.8,1490.0,1481.6,1480.2,1495.3,1489.2,1472.3
54,M,False,1708.1,1694.5,1675.9,1664.9,1668.2,1664.0,1644.6,1634.6,1631.9,1605.6,1595.5,1588.8,1559.1,1536.5,1527.1,1545.3,1520.4,1497.0,1497.3,1506.3,1498.4,1502.2,1510.0,1509.6,1515.9,1528.9,1525.3,1510.8,1501.2,1511.0,1525.5,1524.0,1513.0,1493.0,1503.0,1488.8,1490.0,1481.6,1480.2,1495.3,1489.2,1472.3,1452.7,1435.0,1427.6,1405.4,1396.4,1377.3,1373.4,1359.6,1353.1,1329.7,1314.9,1320.6,1304.6,1287.7,1282.9,1261.2,1245.6,1253.1,1237.7,1228.2,1218.6,1199.9,1186.2,1174.6,1166.2,1159.3,1124.1,1118.6,1109.2,1086.7,1077.0,1063.0,1048.8,1042.2,1013.4,994.17,964.13,955.81
55,M,False,1631.9,1605.6,1595.5,1588.8,1559.1,1536.5,1527.1,1545.3,1520.4,1497.0,1497.3,1506.3,1498.4,1502.2,1510.0,1509.6,1515.9,1528.9,1525.3,1510.8,1501.2,1511.0,1525.5,1524.0,1513.0,1493.0,1503.0,1488.8,1490.0,1481.6,1480.2,1495.3,1489.2,1472.3,1452.7,1435.0,1427.6,1405.4,1396.4,1377.3,1373.4,1359.6,1353.1,1329.7,1314.9,1320.6,1304.6,1287.7,1282.9,1261.2,1245.6,1253.1,1237.7,1228.2,1218.6,1199.9,1186.2,1174.6,1166.2,1159.3,1124.1,1118.6,1109.2,1086.7,1077.0,1063.0,1048.8,1042.2,1013.4,994.17,964.13,955.81,924.89,917.53,899.14,884.47,879.6,862.89,837.51,819.17
56,M,True,1368.9,1368.1,1372.9,1376.0,1378.6,1387.7,1385.0,1390.5,1397.4,1398.1,1394.3,1394.5,1399.1,1409.2,1407.1,1408.2,1406.5,1405.2,1403.0,1407.9,1404.0,1398.9,1395.8,1395.6,1402.3,1405.9,1405.8,1406.5,1403.0,1397.5,1399.0,1399.5,1399.3,1399.5,1396.3,1399.7,1405.1,1402.4,1400.0,1392.6,1389.9,1392.0,1396.2,1395.5,1401.9,1407.3,1400.0,1403.0,1400.9,1394.0,1391.5,1393.2,1402.8,1403.5,1403.3,1407.7,1406.7,1407.3,1404.8,1403.6,1397.5,1402.6,1402.5,1400.8,1403.3,1403.1,1401.6,1402.4,1408.9,1408.9,1408.4,1408.9,1414.6,1417.4,1415.6,1420.3,1424.5,1417.7,1427.3,1430.3
57,M,False,1409.2,1407.1,1408.2,1406.5,1405.2,1403.0,1407.9,1404.0,1398.9,1395.8,1395.6,1402.3,1405.9,1405.8,1406.5,1403.0,1397.5,1399.0,1399.5,1399.3,1399.5,1396.3,1399.7,1405.1,1402.4,1400.0,1392.6,1389.9,1392.0,1396.2,1395.5,1401.9,1407.3,1400.0,1403.0,1400.9,1394.0,1391.5,1393.2,1402.8,1403.5,1403.3,1407.7,1406.7,1407.3,1404.8,1403.6,1397.5,1402.6,1402.5,1400.8,1403.3,1403.1,1401.6,1402.4,1408.9,1408.9,1408.4,1408.9,1414.6,1417.4,1415.6,1420.3,1424.5,1417.7,1427.3,1430.3,1431.7,1435.2,1438.0,1443.2,1451.2,1447.1,1448.9,1444.6,1443.2,1449.8,1450.9,1457.2,1463.3
58,M,False,1644.0,1641.4,1645.7,1653.5,1659.8,1652.8,1648.2,1651.9,1651.3,1653.4,1651.9,1646.7,1656.3,1657.7,1658.4,1657.7,1660.4,1663.7,1657.6,1650.5,1646.1,1645.9,1650.8,1660.8,1659.2,1655.1,1664.6,1656.1,1653.7,1649.3,1653.1,1644.4,1652.0,1654.6,1661.8,1659.9,1659.9,1654.5,1658.4,1663.2,1659.8,1654.1,1656.8,1651.3,1649.8,1647.5,1650.9,1651.1,1651.9,1645.2,1645.8,1641.2,1635.0,1628.1,1632.0,1627.7,1625.9,1618.6,1613.4,1617.5,1612.2,1604.0,1589.4,1585.0,1579.2,1580.4,1565.8,1566.2,1563.2,1558.5,1562.2,1556.9,1565.8,1560.2,1561.1,1550.8,1546.1,1558.0,1550.2,1542.8
59,M,False,1584.2,1582.2,1589.0,1588.4,1587.7,1573.3,1571.3,1567.4,1565.6,1569.3,1567.8,1577.5,1569.6,1570.2,1570.7,1577.3,1585.0,1592.6,1585.4,1579.5,1593.4,1595.7,1592.3,1595.0,1600.7,1598.6,1602.7,1605.7,1618.9,1617.0,1616.8,1619.9,1625.3,1623.7,1626.2,1625.8,1632.4,1630.9,1630.5,1632.5,1636.4,1639.4,1647.0,1647.7,1644.8,1638.0,1637.2,1641.1,1636.5,1631.8,1628.7,1641.0,1642.8,1643.5,1653.3,1658.3,1653.7,1645.9,1638.2,1650.0,1647.7,1649.4,1648.5,1650.5,1656.2,1657.0,1651.3,1653.4,1652.9,1653.9,1646.7,1647.3,1646.1,1642.7,1641.2,1645.1,1643.4,1642.5,1648.3,1637.2
60,M,True,1370.0,1366.5,1367.4,1366.5,1375.6,1372.6,1391.7,1419.7,1406.2,1403.2,1405.4,1411.4,1410.5,1408.1,1400.8,1405.4,1401.3,1402.0,1409.7,1407.2,1410.3,1431.0,1430.4,1421.1,1410.7,1418.0,1429.5,1443.9,1450.4,1451.2,1449.2,1446.7,1459.4,1461.1,1461.1,1461.8,1467.9,1472.8,1482.0,1488.8,1492.7,1515.5,1515.7,1511.1,1535.2,1534.1,1528.4,1527.5,1526.4,1540.5,1543.9,1537.2,1548.0,1560.7,1562.7,1558.5,1568.1,1572.2,1551.1,1562.6,1562.5,1577.0,1588.0,1592.5,1586.5,1600.8,1608.6,1607.0,1615.9,1621.7,1624.1,1635.1,1656.4,1668.5,1671.6,1668.2,1662.1,1672.5,1687.0,1677.8
61,M,False,1568.1,1572.2,1551.1,1562.6,1562.5,1577.0,1588.0,1592.5,1586.5,1600.8,1608.6,1607.0,1615.9,1621.7,1624.1,1635.1,1656.4,1668.5,1671.6,1668.2,1662.1,1672.5,1687.0,1677.8,1690.2,1696.1,1695.8,1695.8,1709.5,1709.1,1702.6,1712.7,1720.2,1726.9,1733.3,1755.9,1759.7,1770.5,1760.5,1763.2,1768.7,1774.1,1782.4,1782.1,1780.6,1793.9,1799.1,1803.5,1809.8,1813.1,1820.7,1815.8,1815.9,1831.1,1828.7,1840.9,1838.3,1841.5,1847.4,1858.4,1863.0,1864.9,1874.9,1878.3,1881.7,1881.1,1887.8,1895.7,1917.9,1910.7,1917.7,1926.1,1919.4,1919.6,1934.0,1934.0,1929.4,1929.3,1936.1,1933.5
62,M,True,913.62,910.85,913.22,920.78,924.39,940.84,931.53,932.85,940.05,952.75,955.24,955.25,960.4,958.65,972.52,972.25,975.8,987.83,986.63,997.57,995.34,998.05,992.13,996.18,1006.9,1011.0,1016.2,1018.7,1011.2,1023.5,1016.9,1024.2,1015.4,1007.7,1004.0,1007.0,1012.8,1010.6,1015.8,1020.4,1022.2,1016.4,1033.0,1020.9,1025.2,1030.3,1030.6,1033.3,1024.9,1022.7,1025.5,999.1,1016.8,999.16,1007.6,1009.0,1009.8,1008.4,1009.7,997.28,1001.5,1009.5,1004.0,1000.5,1003.2,1005.0,1006.9,988.91,1007.4,1006.8,1007.5,1008.7,999.07,1002.4,995.81,989.94,998.82,989.76,986.6,979.98
63,M,False,1005.0,1006.9,988.91,1007.4,1006.8,1007.5,1008.7,999.07,1002.4,995.81,989.94,998.82,989.76,986.6,979.98,1011.6,1015.1,1010.6,1011.8,1017.8,1025.5,1029.0,1028.8,1034.4,1045.4,1058.7,1052.0,1068.5,1076.5,1085.9,1090.6,1108.6,1122.5,1129.1,1152.2,1163.5,1151.1,1150.4,1169.3,1150.3,1162.6,1171.1,1170.9,1174.8,1151.8,1148.0,1152.2,1146.9,1140.4,1134.3,1140.4,1155.9,1143.6,1142.0,1151.9,1161.9,1164.2,1164.9,1167.6,1184.4,1175.6,1178.3,1165.9,1182.0,1181.7,1180.2,1169.8,1182.5,1189.3,1181.3,1179.2,1180.3,1196.9,1185.4,1173.0,1148.4,1147.9,1153.3,1156.1,1140.6
64,M,False,936.67,937.41,925.22,921.19,913.45,907.66,908.78,908.88,910.61,912.96,912.23,913.32,907.15,907.82,907.4,905.24,904.88,902.18,898.39,889.95,887.78,884.99,875.61,875.18,874.59,874.36,877.28,863.91,869.29,859.0,861.46,848.13,847.5,844.45,845.07,847.7,845.24,842.23,831.35,829.96,838.61,836.33,835.5,830.21,830.84,823.67,823.36,816.31,807.92,805.42,806.01,803.85,803.38,802.31,802.57,790.45,781.9,785.21,781.59,777.36,779.84,778.16,775.71,767.33,770.93,764.32,766.29,765.71,760.89,761.21,752.19,752.91,747.15,751.55,745.22,745.32,749.13,746.17,736.55,733.76
65,M,False,722.28,743.56,763.98,785.5,808.15,847.87,850.97,851.83,889.86,903.77,907.77,922.03,937.44,963.1,967.43,990.33,990.65,997.12,1003.6,1026.2,1033.5,1030.3,1017.2,1033.8,1032.0,1065.8,1061.7,1079.1,1089.5,1113.1,1131.6,1153.2,1167.8,1182.7,1202.5,1220.8,1242.0,1253.6,1276.4,1292.3,1302.6,1332.0,1333.2,1332.2,1323.0,1311.7,1306.5,1294.6,1296.5,1285.9,1280.5,1274.7,1274.5,1261.7,1257.1,1276.2,1268.4,1269.9,1287.2,1268.4,1269.2,1274.2,1269.7,1270.9,1257.0,1246.9,1251.0,1247.4,1253.5,1243.8,1257.4,1262.6,1275.0,1268.4,1272.4,1273.5,1261.5,1260.2,1281.0,1270.7
66,M,False,485.14,487.79,492.06,490.18,490.38,490.22,488.98,483.28,484.95,478.14,475.09,481.31,480.65,480.79,480.91,491.31,489.63,492.88,494.6,500.7,496.9,495.99,502.96,499.15,500.22,503.5,504.47,493.97,490.28,496.76,496.33,487.91,495.74,502.33,504.82,504.15,505.46,507.46,515.16,520.32,522.0,525.95,532.58,534.54,537.82,539.65,539.43,534.93,540.14,541.62,547.96,546.17,543.44,550.27,556.36,550.41,553.9,563.72,563.0,564.1,567.49,565.73,564.46,563.03,569.64,571.57,575.73,573.99,583.88,582.52,584.76,587.77,584.8,584.63,590.94,591.01,591.61,591.18,580.85,586.95
67,M,False,823.27,829.05,833.54,840.43,850.42,850.84,853.77,856.8,856.85,855.87,866.08,874.91,876.4,873.09,873.54,870.44,879.7,873.7,878.69,882.77,879.65,886.24,894.63,893.66,896.03,893.67,898.64,898.05,902.8,906.84,903.26,902.24,895.91,889.06,885.19,896.67,902.86,900.86,898.92,900.55,903.82,907.45,896.57,903.9,909.89,913.67,910.67,915.22,913.08,915.14,920.6,920.66,927.01,929.99,921.16,921.96,921.36,936.7,940.34,937.04,938.92,938.2,938.1,933.8,939.47,936.66,940.64,940.74,939.4,948.02,946.2,945.2,943.46,940.93,944.44,937.38,947.3,953.47,950.96,950.46
68,M,True,1311.3,1309.7,1322.3,1322.8,1328.6,1328.1,1322.6,1320.5,1325.6,1327.9,1329.4,1337.7,1336.4,1340.7,1343.1,1339.2,1341.9,1339.3,1339.2,1339.6,1338.0,1349.4,1350.1,1343.0,1352.3,1347.2,1344.7,1346.6,1341.3,1345.0,1339.0,1333.6,1336.0,1334.4,1342.2,1337.1,1337.5,1342.2,1336.2,1338.6,1339.2,1339.5,1342.6,1337.7,1336.6,1340.3,1336.3,1338.5,1332.2,1323.5,1325.2,1327.2,1318.5,1319.2,1318.6,1312.8,1306.8,1302.9,1305.0,1301.1,1297.0,1301.1,1299.2,1307.5,1301.8,1302.4,1298.4,1291.9,1290.3,1291.6,1288.2,1287.6,1285.4,1279.6,1281.1,1273.0,1279.4,1283.4,1283.4,1287.9
