,FLARE_TYPE,COINCIDENCE,TOTUSJH_21,TOTUSJH_22,TOTUSJH_23,TOTUSJH_24,TOTUSJH_25,TOTUSJH_26,TOTUSJH_27,TOTUSJH_28,TOTUSJH_29,TOTUSJH_30,TOTUSJH_31,TOTUSJH_32,TOTUSJH_33,TOTUSJH_34,TOTUSJH_35,TOTUSJH_36,TOTUSJH_37,TOTUSJH_38,TOTUSJH_39,TOTUSJH_40,TOTUSJH_41,TOTUSJH_42,TOTUSJH_43,TOTUSJH_44,TOTUSJH_45,TOTUSJH_46,TOTUSJH_47,TOTUSJH_48,TOTUSJH_49,TOTUSJH_50,TOTUSJH_51,TOTUSJH_52,TOTUSJH_53,TOTUSJH_54,TOTUSJH_55,TOTUSJH_56,TOTUSJH_57,TOTUSJH_58,TOTUSJH_59,TOTUSJH_60,TOTUSJH_61,TOTUSJH_62,TOTUSJH_63,TOTUSJH_64,TOTUSJH_65,TOTUSJH_66,TOTUSJH_67,TOTUSJH_68,TOTUSJH_69,TOTUSJH_70,TOTUSJH_71,TOTUSJH_72,TOTUSJH_73,TOTUSJH_74,TOTUSJH_75,TOTUSJH_76,TOTUSJH_77,TOTUSJH_78,TOTUSJH_79,TOTUSJH_80,TOTUSJH_81,TOTUSJH_82,TOTUSJH_83,TOTUSJH_84,TOTUSJH_85,TOTUSJH_86,TOTUSJH_87,TOTUSJH_88,TOTUSJH_89,TOTUSJH_90,TOTUSJH_91,TOTUSJH_92,TOTUSJH_93,TOTUSJH_94,TOTUSJH_95,TOTUSJH_96,TOTUSJH_97,TOTUSJH_98,TOTUSJH_99,TOTUSJH_100
223,M,False,1822.4,1837.2,2138.5,2124.0,2136.9,2174.9,2244.4,2079.4,2139.7,2337.2,2145.1,2118.8,2200.9,2173.4,2197.3,2147.3,2115.4,2097.8,2080.5,2043.4,2058.2,2075.3,2061.9,2154.6,2160.0,2256.0,2235.9,2094.1,2071.8,2202.3,2128.2,2174.9,2298.5,2357.0,2441.0,2310.6,2405.5,2451.7,2359.4,2447.9,2386.8,2309.8,2379.4,2429.0,2335.5,2380.3,2355.3,2336.4,2338.1,2337.7,2311.8,2298.6,2325.3,2225.2,2312.8,2474.5,2435.0,2262.7,2300.3,2358.1,2262.5,2212.8,2182.5,2170.9,2165.9,2149.8,2127.6,2072.0,2111.8,2064.8,2017.6,1940.8,1893.1,1855.8,1895.6,1874.2,1860.7,1891.2,1872.2,1876.5
224,M,False,2380.3,2355.3,2336.4,2338.1,2337.7,2311.8,2298.6,2325.3,2225.2,2312.8,2474.5,2435.0,2262.7,2300.3,2358.1,2262.5,2212.8,2182.5,2170.9,2165.9,2149.8,2127.6,2072.0,2111.8,2064.8,2017.6,1940.8,1893.1,1855.8,1895.6,1874.2,1860.7,1891.2,1872.2,1876.5,1898.2,1906.4,1868.6,1842.1,1844.8,1828.5,1839.7,1823.3,1827.5,1810.2,1754.3,1738.0,1733.7,1711.7,1718.2,1750.8,1771.8,1777.0,1812.5,1833.0,1830.8,1841.8,1855.0,1824.0,1829.0,1814.6,1825.0,1812.2,1839.1,1834.9,1837.4,1852.5,1874.1,1872.2,1855.9,1867.5,1874.8,1887.1,1923.5,1861.0,1886.8,1915.5,1912.1,1897.7,1943.9
225,M,True,3432.8,3422.0,3444.8,3439.0,3462.4,3454.1,3499.2,3485.4,3469.5,3458.9,3469.3,3469.1,3418.9,3371.2,3426.3,3418.8,3453.2,3452.9,3460.7,3475.9,3463.0,3494.5,3501.9,3462.2,3454.3,3413.8,3430.0,3444.7,3471.3,3477.2,3532.3,3470.6,3478.3,3563.8,3509.6,3600.9,3586.3,3607.0,3622.1,3583.2,3622.1,3645.6,3634.0,3682.1,3606.4,3668.1,3689.6,3671.8,3660.7,3659.5,3635.0,3653.3,3649.7,3647.2,3650.4,3620.0,3671.7,3710.5,3690.0,3678.0,3646.0,3624.7,3580.2,3626.6,3635.1,3618.4,3624.3,3622.0,3640.3,3644.0,3658.3,3701.5,3687.9,3662.9,3621.4,3651.4,3614.5,3563.2,3593.2,3526.1
226,M,False,3511.8,3512.2,3475.3,3489.1,3482.3,3494.7,3501.4,3490.8,3484.4,3450.6,3458.0,3454.0,3456.3,3410.8,3437.1,3438.6,3437.2,3420.9,3439.0,3449.7,3517.4,3478.6,3520.9,3546.9,3566.9,3570.0,3551.5,3529.5,3553.2,3491.7,3530.8,3513.6,3523.8,3466.8,3554.7,3531.4,3565.0,3577.6,3593.0,3604.1,3643.0,3644.2,3667.1,3693.3,3710.5,3623.8,3637.8,3615.7,3551.8,3627.6,3640.4,3587.4,3658.6,3679.9,3625.7,3603.2,3673.4,3664.3,3682.9,3680.5,3659.3,3771.8,3799.1,3777.5,3844.8,3835.8,3788.7,3747.3,3725.0,3716.8,3707.8,3746.9,3734.6,3735.1,3688.1,3674.3,3664.3,3636.9,3610.9,3594.7
227,M,False,2353.6,2347.7,2329.2,2331.1,2378.6,2359.9,2372.0,2372.4,2385.7,2400.0,2441.7,2449.2,2460.8,2472.6,2486.1,2466.6,2433.8,2445.8,2457.1,2439.1,2429.6,2440.9,2410.3,2433.9,2419.3,2406.2,2400.8,2392.2,2370.5,2340.7,2329.4,2337.2,2318.4,2315.5,2318.1,2327.9,2327.3,2362.4,2315.0,2332.0,2316.3,2311.5,2311.7,2282.8,2311.8,2297.7,2300.1,2312.1,2336.7,2338.6,2326.5,2359.5,2325.3,2329.8,2290.3,2325.8,2319.9,2320.0,2329.4,2308.2,2276.0,2278.4,2280.1,2288.0,2307.2,2311.9,2304.0,2337.7,2337.5,2333.4,2357.0,2354.6,2371.8,2382.3,2364.9,2352.3,2335.7,2298.5,2326.0,2313.3
228,M,False,3615.7,3551.8,3627.6,3640.4,3587.4,3658.6,3679.9,3625.7,3603.2,3673.4,3664.3,3682.9,3680.5,3659.3,3771.8,3799.1,3777.5,3844.8,3835.8,3788.7,3747.3,3725.0,3716.8,3707.8,3746.9,3734.6,3735.1,3688.1,3674.3,3664.3,3636.9,3610.9,3594.7,3627.9,3673.3,3657.0,3625.7,3591.2,3596.3,3585.4,3637.8,3694.2,3728.6,3733.8,3791.9,3774.5,3753.3,3687.7,3694.5,3640.7,3598.5,3593.6,3609.2,3616.6,3630.2,3520.3,3633.1,3658.0,3621.2,3616.4,3584.6,3559.9,3570.4,3585.5,3567.8,3600.8,3612.1,3598.5,3636.5,3636.1,3557.9,3585.6,3739.1,3532.5,3501.0,3432.9,3445.4,3418.5,3432.1,3431.3
229,M,True,2482.6,2461.8,2381.4,2366.3,2383.3,2437.8,2425.9,2394.0,2412.6,2401.2,2392.9,2372.6,2388.4,2381.2,2412.4,2386.3,2381.9,2412.4,2401.7,2403.4,2402.4,2380.7,2359.3,2340.4,2344.2,2315.3,2333.0,2322.7,2332.8,2361.2,2348.2,2362.2,2364.2,2337.3,2348.9,2333.8,2326.0,2321.6,2325.3,2320.6,2304.1,2316.6,2280.1,2273.2,2304.6,2307.0,2270.6,2303.6,2316.0,2321.1,2331.9,2323.7,2293.2,2283.4,2252.8,2233.6,2221.8,2242.8,2248.5,2212.0,2236.2,2214.5,2220.7,2233.1,2223.2,2245.0,2214.4,2237.0,2241.8,2222.8,2214.1,2205.0,2207.6,2203.7,2172.8,2173.5,2196.7,2185.4,2189.4,2190.2
230,M,False,2381.4,2366.3,2383.3,2437.8,2425.9,2394.0,2412.6,2401.2,2392.9,2372.6,2388.4,2381.2,2412.4,2386.3,2381.9,2412.4,2401.7,2403.4,2402.4,2380.7,2359.3,2340.4,2344.2,2315.3,2333.0,2322.7,2332.8,2361.2,2348.2,2362.2,2364.2,2337.3,2348.9,2333.8,2326.0,2321.6,2325.3,2320.6,2304.1,2316.6,2280.1,2273.2,2304.6,2307.0,2270.6,2303.6,2316.0,2321.1,2331.9,2323.7,2293.2,2283.4,2252.8,2233.6,2221.8,2242.8,2248.5,2212.0,2236.2,2214.5,2220.7,2233.1,2223.2,2245.0,2214.4,2237.0,2241.8,2222.8,2214.1,2205.0,2207.6,2203.7,2172.8,2173.5,2196.7,2185.4,2189.4,2190.2,2177.7,2134.8
231,M,False,3673.3,3657.0,3625.7,3591.2,3596.3,3585.4,3637.8,3694.2,3728.6,3733.8,3791.9,3774.5,3753.3,3687.7,3694.5,3640.7,3598.5,3593.6,3609.2,3616.6,3630.2,3520.3,3633.1,3658.0,3621.2,3616.4,3584.6,3559.9,3570.4,3585.5,3567.8,3600.8,3612.1,3598.5,3636.5,3636.1,3557.9,3585.6,3739.1,3532.5,3501.0,3432.9,3445.4,3418.5,3432.1,3431.3,3445.2,3477.5,3473.8,3463.4,3449.5,3476.9,3497.8,3548.5,3531.1,3524.2,3501.9,3487.6,3503.0,3515.1,3493.4,3939.7,3980.7,3531.2,3562.9,3531.0,3534.6,3556.7,3460.9,3526.4,3879.3,3549.2,3556.8,3899.7,3986.0,4021.0,4031.5,4016.9,4033.1,4055.9
232,M,False,1225.5,1222.2,1193.8,1184.8,1168.4,1182.4,1168.2,1116.2,1111.8,1115.8,1108.3,1046.0,1033.1,990.87,971.65,947.39,928.36,928.15,904.99,894.95,858.08,857.18,841.84,837.44,788.36,758.31,742.9,713.47,704.35,679.9,665.4,638.82,596.31,599.63,584.52,579.3,582.42,578.76,572.49,565.48,552.16,550.74,531.27,542.57,536.13,544.3,516.19,507.6,492.14,492.5,471.19,457.06,442.91,441.97,448.63,441.2,439.68,429.63,421.11,423.32,442.03,435.19,434.72,437.9,442.88,433.9,433.2,426.16,424.15,412.0,416.14,405.69,416.16,408.57,406.49,392.67,387.56,385.34,388.3,366.89
233,M,False,2882.0,2891.7,2901.5,2915.9,2926.4,2924.0,2912.2,2884.3,2885.0,2874.3,2842.6,2826.6,2805.0,2835.2,2841.2,2874.1,2894.7,2911.1,2925.6,2950.2,2955.6,2968.0,2972.9,2977.5,2970.5,2961.2,2925.3,2927.9,2914.8,2895.9,2857.9,2836.3,2813.3,2784.8,2770.4,2747.0,2717.2,2694.1,2672.8,2685.3,2709.2,2730.5,2734.9,2751.9,2751.7,2792.3,2801.6,2801.9,2805.6,2791.9,2803.9,2800.9,2743.7,2718.7,2669.0,2660.9,2644.7,2633.4,2627.9,2633.7,2585.3,2559.0,2557.3,2562.7,2561.9,2544.1,2527.9,2554.5,2586.0,2574.9,2562.8,2555.4,2538.1,2551.4,2528.6,2523.2,2481.1,2464.2,2504.1,2477.7
234,M,True,2451.5,2447.5,2440.4,2428.1,2402.8,2442.7,2418.8,2404.9,2417.9,2444.6,2459.8,2475.8,2440.6,2493.2,2461.2,2462.0,2456.6,2435.6,2381.8,2363.6,2354.5,2318.7,2302.2,2288.7,2271.8,2265.5,2256.9,2197.7,2173.6,2153.7,2123.6,2126.7,2107.6,2112.6,2130.1,2149.1,2163.9,2162.8,2188.5,2204.4,2187.0,2187.3,2197.3,2190.5,2187.4,2194.1,2192.2,2195.4,2186.0,2187.8,2171.4,2156.2,2135.1,2138.1,2147.9,2147.8,2147.5,2133.3,2098.2,2101.9,2084.5,2061.1,2065.4,2048.7,2039.8,2026.5,2014.3,2023.4,1992.0,1998.2,2024.0,2039.6,2045.0,2037.2,2051.8,2051.8,2048.2,2062.0,2084.8,2100.3
235,M,False,2149.1,2163.9,2162.8,2188.5,2204.4,2187.0,2187.3,2197.3,2190.5,2187.4,2194.1,2192.2,2195.4,2186.0,2187.8,2171.4,2156.2,2135.1,2138.1,2147.9,2147.8,2147.5,2133.3,2098.2,2101.9,2084.5,2061.1,2065.4,2048.7,2039.8,2026.5,2014.3,2023.4,1992.0,1998.2,2024.0,2039.6,2045.0,2037.2,2051.8,2051.8,2048.2,2062.0,2084.8,2100.3,2118.0,2115.2,2128.3,2129.9,2106.1,2122.8,2123.1,2095.3,2082.1,2048.0,2041.0,2046.6,2044.5,2028.5,2045.0,2042.0,2058.7,2067.5,2065.6,2042.2,2063.6,2068.8,2063.5,2067.1,2069.4,2033.6,2035.8,2036.7,2061.2,2060.0,2057.4,2044.2,2051.6,2052.3,2057.9
236,M,True,4432.8,4463.9,4415.6,4382.3,4384.0,4338.1,4385.1,4396.8,4442.1,4431.6,4460.9,4510.5,4517.5,4547.5,4606.5,4677.3,4664.3,4767.2,4771.9,4839.3,4920.7,4871.4,4874.5,4841.4,4914.3,4892.2,4866.3,4850.8,4856.9,4825.1,4851.1,4915.9,4840.1,4921.8,4972.6,5000.8,4915.5,4993.5,5100.8,5092.0,5083.6,5109.5,5162.6,5239.4,5196.3,5250.8,5290.4,5345.9,5369.7,5381.8,5331.5,5382.8,5313.5,5325.6,5380.0,5428.1,5379.9,5415.7,5453.6,5448.1,5541.3,5476.1,5486.2,5570.3,5461.1,5648.4,5841.5,5608.0,5638.8,5722.3,5762.0,5565.9,5655.7,5644.0,5610.8,5569.4,5584.9,5558.1,5494.3,5497.6
237,M,True,5331.5,5382.8,5313.5,5325.6,5380.0,5428.1,5379.9,5415.7,5453.6,5448.1,5541.3,5476.1,5486.2,5570.3,5461.1,5648.4,5841.5,5608.0,5638.8,5722.3,5762.0,5565.9,5655.7,5644.0,5610.8,5569.4,5584.9,5558.1,5494.3,5497.6,5427.3,5562.3,5532.0,5422.1,5497.6,5406.2,5372.9,5409.4,5342.7,5413.4,5344.0,5362.8,5368.8,5419.5,5351.6,5437.8,5533.6,5545.2,5572.9,5477.0,5475.8,5521.6,5518.8,5478.6,5813.2,5398.7,5382.9,5371.7,5377.8,5377.1,5339.0,5270.5,5274.7,5203.6,5236.5,5238.0,5198.1,5269.2,5202.8,5183.1,5239.2,5196.8,5298.1,5322.8,5306.5,5279.8,5187.5,5294.4,5284.9,5286.2
238,M,True,5271.1,5206.9,5189.7,5209.7,5245.6,5280.4,5187.6,5290.8,5329.9,5298.8,5265.5,5324.2,5296.3,5312.5,5323.1,5323.0,5293.3,5298.7,5259.6,5242.5,5243.2,5231.1,5203.5,5241.1,5405.0,5396.0,5422.4,5433.1,5428.6,5395.8,5419.8,5464.6,5391.5,5395.1,5394.7,5399.4,5384.2,5369.8,5387.8,5395.6,5386.6,5407.5,5374.7,5417.6,5429.3,5431.1,5394.8,5407.7,5423.6,5396.1,5373.8,5377.9,5328.3,5314.6,5301.2,5331.2,5302.5,5245.3,5207.6,5147.2,5152.0,5126.0,5088.0,5045.8,5018.8,5025.6,4994.6,5030.9,4983.1,5011.2,5053.9,5066.6,5035.2,5064.0,5083.5,5060.8,5037.7,5011.7,4982.1,4939.9
239,M,False,896.68,942.43,950.14,1042.8,1017.2,1135.5,1061.2,1164.7,1085.1,1110.5,1135.6,1155.1,1152.5,1166.1,1198.2,1188.0,1184.5,1288.5,1206.6,1206.0,1241.4,1261.6,1258.1,1264.8,1254.1,1264.7,1284.1,1284.2,1313.6,1321.8,1348.4,1390.0,1392.6,1390.5,1431.8,1444.1,1500.8,1487.8,1533.7,1561.3,1548.4,1594.5,1631.5,1700.1,1696.2,1749.3,1773.5,1870.5,1967.6,2020.3,2139.0,2181.4,2261.8,2330.3,2278.1,2307.2,2408.8,2361.5,2357.7,2401.8,2327.8,2336.8,2368.3,2365.7,2394.0,2478.5,2450.1,2471.0,2531.4,2509.3,2551.8,2549.2,2582.4,2716.1,2600.2,2891.7,2678.3,2691.9,2706.2,2689.6
240,M,False,4149.3,4131.2,4135.4,4152.5,4214.6,4201.4,4224.8,4215.4,4243.5,4266.6,4276.8,4295.7,4314.2,4318.7,4320.6,4350.6,4323.6,4278.0,4276.8,4295.8,4260.0,4276.6,4280.6,4290.4,4269.3,4261.7,4267.0,4264.6,4275.1,4214.8,4214.6,4201.4,4177.8,4219.2,4234.5,4219.4,4244.0,4270.1,4247.8,4225.8,4233.5,4218.6,4205.4,4156.0,4168.2,4157.9,4110.4,4087.2,4100.4,4091.2,4077.0,4043.7,4064.8,4035.7,4011.1,4005.5,4001.9,4079.7,4102.3,4175.7,4163.8,4177.8,4224.5,4223.0,4265.9,4262.9,4264.0,4227.4,4258.8,4212.4,4190.2,4180.3,4150.0,4115.9,4084.0,4093.5,4062.2,4043.6,4037.1,4031.9
241,M,False,2648.8,2700.4,2744.3,2816.3,2782.4,2787.6,2828.9,2815.1,2816.3,2798.7,2813.6,2813.4,2796.5,2834.0,2839.4,2794.2,2758.8,2714.2,2726.4,2722.6,2649.2,2661.2,2801.0,2649.2,2745.3,2754.7,2808.1,2752.7,2745.5,2805.9,2794.3,2796.3,2809.0,2892.9,2861.4,2867.2,2869.3,2868.2,2929.3,2939.3,2985.8,3239.7,3029.5,3029.8,3032.6,3029.1,3064.7,3095.4,3167.4,3119.0,3127.0,3100.9,3099.9,3114.3,3057.1,3054.2,3050.0,3043.8,3061.3,3175.0,3096.8,3122.6,3158.7,3166.6,3211.8,3248.6,3319.1,3470.2,3434.7,3528.5,3675.6,3722.3,3667.1,3787.7,3815.7,3818.0,3817.9,3886.7,3907.9,3976.6
242,M,True,2087.8,2091.3,2063.7,2049.4,2025.3,2030.5,2005.7,1981.5,1991.2,1953.4,1944.2,1975.4,1987.7,1965.9,2004.5,2013.2,1966.3,2006.7,1999.3,1984.7,1984.2,1985.0,1977.2,2012.7,1991.6,2004.7,2034.2,2011.3,1992.6,2042.7,2065.9,2067.4,2060.2,2075.2,2134.6,2118.2,2155.3,2161.9,2183.2,2194.0,2168.7,2195.2,2208.2,2199.4,2207.1,2202.5,2201.1,2239.5,2240.0,2254.9,2255.3,2258.8,2278.6,2244.1,2247.8,2237.2,2238.0,2225.2,2221.6,2206.7,2217.5,2194.9,2181.0,2177.4,2179.6,2178.4,2188.3,2189.6,2204.0,2209.0,2224.8,2216.7,2202.6,2224.3,2210.8,2197.9,2214.6,2241.9,2245.8,2278.7
243,M,True,2013.2,1966.3,2006.7,1999.3,1984.7,1984.2,1985.0,1977.2,2012.7,1991.6,2004.7,2034.2,2011.3,1992.6,2042.7,2065.9,2067.4,2060.2,2075.2,2134.6,2118.2,2155.3,2161.9,2183.2,2194.0,2168.7,2195.2,2208.2,2199.4,2207.1,2202.5,2201.1,2239.5,2240.0,2254.9,2255.3,2258.8,2278.6,2244.1,2247.8,2237.2,2238.0,2225.2,2221.6,2206.7,2217.5,2194.9,2181.0,2177.4,2179.6,2178.4,2188.3,2189.6,2204.0,2209.0,2224.8,2216.7,2202.6,2224.3,2210.8,2197.9,2214.6,2241.9,2245.8,2278.7,2282.3,2278.3,2290.2,2301.8,2320.6,2340.1,2356.9,2356.2,2369.8,2448.8,2443.8,2478.8,2470.0,2459.1,2475.6
244,M,False,2944.4,2970.6,2999.0,3041.8,3055.8,3090.6,3047.3,3099.9,3137.9,3127.5,3128.8,3188.8,3179.7,3138.4,3198.4,3201.3,3221.8,3251.5,3269.3,3263.3,3290.1,3299.4,3336.6,3326.1,3382.1,3395.5,3318.9,3357.3,3371.6,3383.2,3376.5,3717.7,3385.6,3356.9,3344.3,3357.0,3363.0,3377.3,3386.1,3410.9,3381.7,3379.1,3376.4,3422.5,3395.5,3424.4,3416.7,3433.9,3440.6,3456.9,3469.3,3454.7,3482.2,3508.7,3517.0,3528.4,3497.7,3507.5,3540.2,3569.7,3601.9,3603.7,3588.3,3595.0,3597.4,3594.1,3585.1,3583.5,3633.0,3640.2,3647.6,3629.3,3704.2,3708.1,3686.1,3687.9,3713.4,3716.8,3691.1,3703.7
245,M,True,3403.8,3326.1,3280.7,3297.0,3291.0,3203.5,3265.3,3346.0,3342.0,3389.9,3345.9,3437.0,3317.0,3263.0,3420.1,3216.3,3197.5,3205.3,3210.2,3171.1,3266.2,3340.2,3353.3,3388.2,3398.4,3380.6,3392.3,3380.2,3368.8,3455.5,3439.3,3348.8,3422.3,3408.5,3407.9,3329.9,3333.7,3332.2,3311.1,3313.0,4232.2,4436.9,3398.4,3404.2,3451.6,3466.0,3454.5,3489.2,3427.0,4028.4,3572.0,3477.3,3468.5,3478.6,3430.1,3400.9,3538.1,3491.6,3578.8,3572.0,3560.9,3491.7,3531.5,3539.4,3500.9,3561.8,3581.8,3632.0,3610.2,3576.4,3614.1,3582.4,3590.3,3634.2,3605.0,3553.4,3589.4,3695.0,3592.9,3480.0
246,M,False,3468.5,3478.6,3430.1,3400.9,3538.1,3491.6,3578.8,3572.0,3560.9,3491.7,3531.5,3539.4,3500.9,3561.8,3581.8,3632.0,3610.2,3576.4,3614.1,3582.4,3590.3,3634.2,3605.0,3553.4,3589.4,3695.0,3592.9,3480.0,3507.9,3441.5,3460.9,3437.3,3434.9,3469.3,3622.3,3418.2,3558.2,3470.9,3440.7,3415.5,3547.7,3500.5,3442.6,3503.1,3455.2,3439.6,3380.6,3437.7,3443.0,3499.7,3473.0,3437.8,3550.7,3463.2,3455.5,3518.2,3497.9,3516.8,3536.8,3576.8,3599.8,3654.8,3575.0,3586.9,3596.4,3496.0,3475.1,3441.1,3534.5,3439.0,3393.2,3456.2,3436.9,3479.5,3379.7,3400.2,3366.8,3346.7,3336.0,3335.2
247,M,False,931.14,925.7,914.15,920.66,922.25,930.9,926.99,936.67,914.84,929.47,948.41,938.59,925.09,923.33,913.73,919.83,926.64,916.05,898.01,898.34,899.54,877.24,874.55,875.25,893.79,901.44,887.63,887.99,902.55,895.64,895.21,903.37,902.68,914.94,895.56,918.22,904.04,906.24,898.2,876.29,856.39,870.4,854.21,855.38,838.91,840.6,848.26,843.69,824.38,825.98,831.7,813.84,822.84,826.06,818.39,827.87,841.98,840.46,846.05,849.36,852.51,852.34,841.0,836.49,836.6,846.74,842.44,832.71,832.27,851.59,817.33,824.81,820.2,807.24,817.46,819.53,816.75,809.5,815.04,804.71
248,M,True,501.34,492.18,486.66,495.16,483.65,502.32,492.5,480.09,487.65,490.67,503.51,506.77,488.79,484.7,494.36,483.96,480.08,481.12,496.09,497.94,502.91,503.71,516.63,530.58,507.93,535.57,539.04,528.25,508.58,521.67,535.66,547.3,536.23,533.23,522.42,529.25,529.37,540.66,529.69,527.66,529.52,518.84,528.02,521.7,521.71,539.2,528.8,535.77,544.54,565.3,581.86,564.67,586.72,583.55,556.88,564.47,563.31,576.91,579.92,590.46,592.53,592.01,711.4,609.09,621.68,628.65,634.01,636.05,659.58,680.11,667.21,670.57,686.81,694.69,694.07,679.07,735.83,733.85,754.58,788.22
249,M,False,711.4,609.09,621.68,628.65,634.01,636.05,659.58,680.11,667.21,670.57,686.81,694.69,694.07,679.07,735.83,733.85,754.58,788.22,801.34,800.18,807.29,825.65,837.74,866.41,853.77,871.31,913.68,934.9,931.64,908.39,926.98,983.41,1044.7,1087.3,1092.8,1049.0,1143.7,1126.2,1109.8,1179.9,1234.4,1265.1,1318.7,1266.1,1282.0,1284.7,1315.3,1416.7,1376.6,1418.9,1402.7,1413.5,1472.7,1456.6,1448.4,1432.0,1472.8,1421.1,1470.5,1410.3,1422.7,1427.0,1449.1,1445.3,1432.2,1439.5,1494.5,1458.3,1458.9,1476.0,1482.4,1488.2,1505.6,1538.2,1557.1,1522.1,1548.4,1533.3,1570.0,1546.1
250,M,True,3041.7,3075.1,3049.1,3052.1,3061.8,3054.5,3059.0,3065.4,3104.1,3081.2,3073.2,3097.7,3141.4,3123.7,3135.4,3150.1,3162.5,3154.3,3140.7,3141.8,3161.3,3172.6,3179.5,3161.7,3196.0,3223.0,3251.4,3243.7,3264.5,3262.5,3270.8,3285.4,3289.1,3237.1,3265.6,3249.2,3275.0,3259.6,3257.6,3276.3,3296.7,3251.2,3258.5,3329.9,3342.4,3379.5,3316.4,3288.5,3297.8,3348.6,3319.6,3308.6,3353.9,3370.8,3379.4,3359.3,3328.2,3435.8,3385.5,3351.4,3411.8,3357.9,3433.2,3390.8,3453.0,3404.4,3374.0,3397.4,3404.6,3388.8,3396.0,3386.5,3321.7,3343.1,3341.3,3424.5,3402.2,3402.5,3385.5,3389.2
251,M,False,3052.1,3061.8,3054.5,3059.0,3065.4,3104.1,3081.2,3073.2,3097.7,3141.4,3123.7,3135.4,3150.1,3162.5,3154.3,3140.7,3141.8,3161.3,3172.6,3179.5,3161.7,3196.0,3223.0,3251.4,3243.7,3264.5,3262.5,3270.8,3285.4,3289.1,3237.1,3265.6,3249.2,3275.0,3259.6,3257.6,3276.3,3296.7,3251.2,3258.5,3329.9,3342.4,3379.5,3316.4,3288.5,3297.8,3348.6,3319.6,3308.6,3353.9,3370.8,3379.4,3359.3,3328.2,3435.8,3385.5,3351.4,3411.8,3357.9,3433.2,3390.8,3453.0,3404.4,3374.0,3397.4,3404.6,3388.8,3396.0,3386.5,3321.7,3343.1,3341.3,3424.5,3402.2,3402.5,3385.5,3389.2,3306.7,3385.3,3431.3
252,M,False,2589.7,2581.1,2582.0,2598.8,2589.6,2604.3,2623.7,2648.8,2639.5,2689.2,2706.2,2727.0,2741.7,2754.2,2780.0,2800.2,2822.7,2834.2,2884.9,2883.3,2928.8,2910.1,2864.4,2876.5,2846.5,2885.7,2884.0,2851.4,2883.3,2877.4,2878.5,2863.5,2809.1,2789.4,2789.9,2806.4,2826.7,2823.1,2820.7,2784.4,2816.6,2799.1,2799.2,2776.1,2828.7,2823.2,2826.8,2799.4,2803.2,2839.4,2830.3,2797.4,2770.8,2744.7,2764.7,2772.5,2714.6,2700.3,2703.7,2700.1,2722.9,2678.9,2682.3,2663.3,2614.4,2607.0,2562.6,2535.9,2589.9,2566.1,2628.1,2640.1,2639.5,2642.5,2649.1,2661.9,2648.4,2687.9,2683.1,2692.3
253,M,True,3275.0,3259.6,3257.6,3276.3,3296.7,3251.2,3258.5,3329.9,3342.4,3379.5,3316.4,3288.5,3297.8,3348.6,3319.6,3308.6,3353.9,3370.8,3379.4,3359.3,3328.2,3435.8,3385.5,3351.4,3411.8,3357.9,3433.2,3390.8,3453.0,3404.4,3374.0,3397.4,3404.6,3388.8,3396.0,3386.5,3321.7,3343.1,3341.3,3424.5,3402.2,3402.5,3385.5,3389.2,3306.7,3385.3,3431.3,3414.4,3422.3,3410.4,3393.1,3406.3,3373.9,3371.5,3357.0,3394.0,3384.3,3441.9,3422.8,3447.8,3459.1,3494.7,3499.4,3463.6,3470.2,3456.6,3479.5,3504.9,3518.6,3562.5,3554.0,3547.2,3539.3,3586.0,3590.7,3507.5,3436.0,3405.4,3387.9,3532.4
254,M,False,3397.4,3404.6,3388.8,3396.0,3386.5,3321.7,3343.1,3341.3,3424.5,3402.2,3402.5,3385.5,3389.2,3306.7,3385.3,3431.3,3414.4,3422.3,3410.4,3393.1,3406.3,3373.9,3371.5,3357.0,3394.0,3384.3,3441.9,3422.8,3447.8,3459.1,3494.7,3499.4,3463.6,3470.2,3456.6,3479.5,3504.9,3518.6,3562.5,3554.0,3547.2,3539.3,3586.0,3590.7,3507.5,3436.0,3405.4,3387.9,3532.4,3532.8,3435.0,3463.1,3448.9,3371.3,3348.7,3371.6,3367.1,3358.1,3399.2,3409.5,3391.1,3416.6,3443.6,3375.1,3367.3,3404.8,3440.1,3443.7,3463.9,3452.9,3526.7,3541.0,3500.8,3545.3,3560.2,3529.6,3576.0,3554.6,3582.2,3508.6
255,M,False,3389.2,3306.7,3385.3,3431.3,3414.4,3422.3,3410.4,3393.1,3406.3,3373.9,3371.5,3357.0,3394.0,3384.3,3441.9,3422.8,3447.8,3459.1,3494.7,3499.4,3463.6,3470.2,3456.6,3479.5,3504.9,3518.6,3562.5,3554.0,3547.2,3539.3,3586.0,3590.7,3507.5,3436.0,3405.4,3387.9,3532.4,3532.8,3435.0,3463.1,3448.9,3371.3,3348.7,3371.6,3367.1,3358.1,3399.2,3409.5,3391.1,3416.6,3443.6,3375.1,3367.3,3404.8,3440.1,3443.7,3463.9,3452.9,3526.7,3541.0,3500.8,3545.3,3560.2,3529.6,3576.0,3554.6,3582.2,3508.6,3559.9,3602.3,3588.8,3562.9,3507.4,3518.2,3602.6,3626.6,3634.1,3564.1,3602.8,3636.0
