,FLARE_TYPE,COINCIDENCE,MEANGBZ_21,MEANGBZ_22,MEANGBZ_23,MEANGBZ_24,MEANGBZ_25,MEANGBZ_26,MEANGBZ_27,MEANGBZ_28,MEANGBZ_29,MEANGBZ_30,MEANGBZ_31,MEANGBZ_32,MEANGBZ_33,MEANGBZ_34,MEANGBZ_35,MEANGBZ_36,MEANGBZ_37,MEANGBZ_38,MEANGBZ_39,MEANGBZ_40,MEANGBZ_41,MEANGBZ_42,MEANGBZ_43,MEANGBZ_44,MEANGBZ_45,MEANGBZ_46,MEANGBZ_47,MEANGBZ_48,MEANGBZ_49,MEANGBZ_50,MEANGBZ_51,MEANGBZ_52,MEANGBZ_53,MEANGBZ_54,MEANGBZ_55,MEANGBZ_56,MEANGBZ_57,MEANGBZ_58,MEANGBZ_59,MEANGBZ_60,MEANGBZ_61,MEANGBZ_62,MEANGBZ_63,MEANGBZ_64,MEANGBZ_65,MEANGBZ_66,MEANGBZ_67,MEANGBZ_68,MEANGBZ_69,MEANGBZ_70,MEANGBZ_71,MEANGBZ_72,MEANGBZ_73,MEANGBZ_74,MEANGBZ_75,MEANGBZ_76,MEANGBZ_77,MEANGBZ_78,MEANGBZ_79,MEANGBZ_80,MEANGBZ_81,MEANGBZ_82,MEANGBZ_83,MEANGBZ_84,MEANGBZ_85,MEANGBZ_86,MEANGBZ_87,MEANGBZ_88,MEANGBZ_89,MEANGBZ_90,MEANGBZ_91,MEANGBZ_92,MEANGBZ_93,MEANGBZ_94,MEANGBZ_95,MEANGBZ_96,MEANGBZ_97,MEANGBZ_98,MEANGBZ_99,MEANGBZ_100
1631,N,False,100.6,98.848,99.274,97.535,97.105,96.435,96.155,95.308,97.365,96.672,96.568,97.554,97.942,99.387,99.59,99.324,100.92,99.535,100.28,100.34,99.715,98.376,98.449,99.067,99.041,99.013,98.489,95.404,95.301,95.987,98.752,98.504,99.188,99.652,99.441,98.615,97.002,98.336,97.83,98.649,99.145,100.18,98.82,98.24,95.828,95.825,96.071,95.689,94.528,93.573,92.9,92.689,90.956,90.96,90.567,88.639,88.333,88.942,90.436,88.519,88.125,88.993,89.357,86.902,86.146,85.983,88.274,91.095,91.929,92.928,93.592,91.255,93.43,91.958,91.83,91.768,91.054,91.588,88.576,87.149
1632,N,False,149.39,147.25,156.53,167.01,159.77,154.44,152.22,162.62,163.58,167.0,170.89,174.42,173.05,171.06,172.53,178.0,186.65,185.3,196.4,190.63,194.26,197.58,193.71,196.04,202.48,192.81,200.91,194.82,186.29,182.48,180.72,164.91,161.16,161.25,164.13,158.18,159.05,166.88,165.79,160.31,167.23,169.15,179.66,179.04,177.92,186.71,186.44,190.53,180.99,181.32,199.66,199.73,191.15,196.06,192.53,191.18,189.36,192.84,203.93,198.63,200.93,199.27,199.48,204.89,202.59,203.27,207.37,200.15,206.02,212.83,218.17,213.45,206.76,217.36,222.31,210.81,204.69,206.47,206.43,205.6
1633,N,False,120.16,123.86,121.95,125.39,124.67,126.74,128.0,127.31,127.38,126.52,123.91,125.93,126.53,125.75,124.67,125.84,123.2,120.43,118.14,115.16,113.69,113.53,113.31,114.59,116.05,116.69,118.54,118.48,120.19,122.36,121.86,121.0,118.72,118.58,118.86,120.31,116.64,116.85,112.87,110.49,109.24,106.63,106.73,105.89,106.82,106.6,105.01,105.25,106.59,104.79,106.8,108.03,105.18,104.5,106.81,106.32,106.92,106.06,103.54,103.81,103.57,104.26,103.62,104.05,103.19,103.93,106.59,108.01,108.04,109.26,109.41,111.74,112.53,113.32,114.33,113.46,112.19,113.3,112.05,110.38
1634,N,False,136.94,136.98,133.18,130.52,131.65,129.75,129.9,127.82,127.33,129.15,132.27,134.9,137.06,137.72,141.02,140.7,138.22,139.44,138.68,140.9,142.25,140.5,141.09,141.73,140.1,141.22,141.81,143.04,139.39,139.72,139.29,136.21,135.9,134.97,133.02,137.68,137.35,138.35,139.92,141.01,143.51,139.26,134.53,133.32,136.55,135.04,136.04,135.69,134.17,134.65,135.85,133.06,135.04,137.84,137.49,134.55,133.62,131.66,135.69,135.96,134.86,138.3,138.16,138.82,139.58,140.85,140.97,139.1,134.06,134.94,137.21,139.07,134.75,130.99,134.07,136.33,138.87,138.1,138.17,134.12
1635,N,False,136.08,135.84,135.17,139.11,139.79,140.63,140.76,140.49,140.86,141.66,144.5,144.51,143.12,145.15,144.87,147.19,150.44,149.03,150.76,152.48,155.6,153.79,154.23,150.14,147.44,141.25,135.77,134.41,136.7,136.4,134.76,138.76,136.28,135.67,139.29,139.91,137.47,133.17,140.39,140.22,140.72,144.45,146.8,144.14,139.89,141.51,140.33,138.72,138.22,139.41,140.25,140.77,135.58,135.83,137.22,136.42,136.18,135.99,134.44,134.21,137.79,138.14,137.79,134.56,130.69,130.63,132.2,128.81,129.07,131.23,133.52,134.12,137.3,137.14,134.65,136.85,135.34,137.03,141.53,140.92
1636,N,False,143.09,149.52,151.13,146.42,145.56,144.94,142.04,137.61,137.09,142.59,144.16,147.03,142.57,146.07,144.33,136.39,143.67,151.32,150.19,149.29,151.4,149.03,147.45,149.19,152.29,149.19,145.57,148.14,146.43,142.39,139.95,135.16,142.75,140.82,141.58,135.69,134.22,135.85,134.06,130.29,132.11,141.37,145.82,152.63,145.77,144.47,146.39,143.4,146.02,141.18,135.5,141.47,142.0,140.39,138.37,130.96,130.45,131.81,137.17,137.62,135.9,138.74,135.43,135.52,137.13,138.14,134.59,134.9,136.44,135.9,132.43,133.14,134.75,139.26,135.77,133.6,131.46,134.26,135.79,132.5
1637,N,False,124.86,126.19,124.33,125.3,126.73,129.71,130.48,130.76,131.59,133.43,128.24,131.37,129.24,129.53,128.85,128.5,128.69,126.95,126.78,124.53,126.58,125.34,126.06,126.65,125.36,124.95,125.87,127.62,127.65,123.61,125.19,125.25,125.28,125.13,123.03,121.88,120.77,121.66,119.89,121.18,119.81,118.89,119.53,117.1,118.25,119.08,119.99,119.34,124.37,123.0,124.92,125.72,127.77,124.78,125.17,123.57,126.53,128.28,129.58,131.52,131.36,132.1,135.78,137.87,137.08,75.952,138.75,141.29,142.42,60.622,84.513,133.8,95.385,121.42,89.627,85.647,127.79,131.24,81.137,135.46
1638,N,False,195.06,203.52,201.61,197.9,197.44,195.24,177.42,170.32,178.61,178.43,185.27,161.17,168.96,177.08,161.31,162.26,161.28,171.48,154.05,179.32,177.13,173.82,178.62,171.53,183.88,195.2,200.0,192.54,188.99,186.42,174.21,187.69,184.39,169.32,174.5,159.8,128.69,136.71,152.67,161.43,163.75,159.66,162.4,159.84,162.16,154.36,154.45,155.23,162.18,163.99,159.95,164.53,158.01,170.95,173.09,172.09,175.96,173.44,156.07,159.4,157.65,161.07,163.66,167.72,171.54,156.56,148.39,148.89,153.42,154.36,150.87,146.15,143.19,148.82,146.33,150.93,138.89,139.75,149.89,150.97
1639,N,False,126.84,128.48,132.3,131.14,130.41,131.57,131.99,132.08,132.08,137.39,134.86,130.68,129.83,133.43,136.74,139.26,141.92,138.81,138.95,142.11,141.31,137.6,139.68,139.82,137.53,131.35,130.43,135.45,137.46,134.33,129.73,129.68,131.33,131.14,129.53,128.77,130.85,130.55,134.95,132.28,131.98,133.7,131.41,134.41,133.55,137.44,137.67,137.11,135.34,134.89,136.96,136.86,135.21,131.53,132.77,135.48,135.97,133.94,136.47,137.89,139.13,135.69,136.32,133.51,132.26,135.68,138.83,133.5,138.06,136.94,132.62,138.61,139.34,140.82,138.15,141.96,140.47,140.96,145.92,140.85
1640,N,False,123.68,124.7,129.85,125.08,124.22,120.41,119.66,117.45,116.01,116.63,115.61,112.86,110.82,114.35,113.72,116.05,116.02,117.64,116.98,118.05,120.59,119.68,120.2,116.87,118.47,118.97,120.92,119.66,120.86,124.81,122.5,125.57,127.06,125.88,123.42,124.87,124.27,124.31,125.86,121.87,123.15,125.86,125.18,124.93,124.83,120.48,121.65,121.39,126.24,123.42,127.82,128.61,128.82,135.26,136.47,139.24,138.81,135.59,134.5,141.94,143.01,140.47,138.53,133.13,128.71,128.4,124.8,125.86,125.63,130.55,128.03,124.17,126.95,123.56,126.63,125.01,121.69,122.13,122.11,118.19
1641,N,False,134.48,134.71,135.61,140.17,141.93,139.97,141.45,142.79,143.02,140.55,142.45,140.6,139.46,140.56,144.89,139.79,139.54,140.56,140.48,140.32,140.2,139.98,142.03,138.76,136.84,137.33,139.38,137.99,138.53,138.06,139.18,139.49,139.03,139.07,140.84,139.85,137.68,134.76,135.58,136.54,133.45,135.32,137.96,137.42,135.16,139.31,141.34,141.13,140.65,141.92,144.34,146.3,147.55,147.59,150.5,152.05,153.3,153.49,156.71,152.3,152.19,152.59,149.33,146.32,144.12,140.54,139.05,137.74,137.03,134.72,136.33,138.87,137.89,136.25,138.07,139.66,140.35,141.92,142.37,143.79
1642,N,False,98.497,99.102,99.254,99.371,100.09,99.483,98.502,99.317,101.09,102.1,101.78,100.93,99.849,100.62,100.08,98.775,98.04,99.444,99.275,100.1,99.166,99.583,100.38,100.07,100.82,99.765,99.781,100.13,100.49,99.871,99.692,99.796,99.536,98.996,100.15,99.692,99.097,100.01,99.254,99.798,99.922,98.672,98.046,97.836,97.06,98.536,97.146,96.939,96.107,96.634,96.08,95.897,96.018,96.174,96.916,96.521,96.351,96.5,96.993,96.589,97.089,96.393,97.006,97.99,96.63,97.78,97.269,97.44,96.314,96.694,96.409,98.243,97.847,97.304,97.409,96.132,96.58,96.799,97.031,97.501
1643,N,False,98.497,99.102,99.254,99.371,100.09,99.483,98.502,99.317,101.09,102.1,101.78,100.93,99.849,100.62,100.08,98.775,98.04,99.444,99.275,100.1,99.166,99.583,100.38,100.07,100.82,99.765,99.781,100.13,100.49,99.871,99.692,99.796,99.536,98.996,100.15,99.692,99.097,100.01,99.254,99.798,99.922,98.672,98.046,97.836,97.06,98.536,97.146,96.939,96.107,96.634,96.08,95.897,96.018,96.174,96.916,96.521,96.351,96.5,96.993,96.589,97.089,96.393,97.006,97.99,96.63,97.78,97.269,97.44,96.314,96.694,96.409,98.243,97.847,97.304,97.409,96.132,96.58,96.799,97.031,97.501
1644,N,False,86.78,87.069,87.975,86.813,86.564,86.498,85.661,84.997,84.057,84.605,84.498,84.174,83.687,83.281,83.556,83.353,83.113,82.871,82.769,82.525,82.84,82.942,83.39,83.627,83.851,85.344,83.77,83.738,83.626,82.748,83.654,82.966,83.554,84.518,84.665,85.168,85.635,84.474,84.566,84.18,83.242,83.151,83.155,83.45,83.29,82.871,83.599,85.118,84.04,82.842,83.568,83.96,85.21,86.202,86.502,86.464,86.796,86.116,87.124,65.13,87.909,86.323,86.765,85.518,86.69,86.7,85.743,87.347,86.594,85.197,86.217,85.928,85.244,85.045,85.177,84.49,85.465,86.709,85.892,86.209
1645,N,False,130.64,131.1,135.92,135.32,133.56,135.2,134.98,132.71,134.91,136.43,136.87,137.2,136.61,137.43,137.69,140.57,143.13,140.97,136.71,130.05,131.55,135.29,133.43,130.22,127.96,131.94,133.87,132.34,133.42,134.74,134.4,136.6,134.15,135.12,136.36,138.35,133.94,133.03,130.58,128.14,127.13,123.81,127.71,128.36,128.26,131.12,131.93,134.12,134.44,135.32,133.6,132.38,133.7,134.88,134.18,133.42,134.04,134.15,134.47,138.22,138.74,137.26,139.54,138.61,137.62,136.08,133.97,129.17,134.26,134.63,136.06,134.72,134.23,136.47,134.49,135.62,136.65,138.28,142.38,139.02
1646,N,False,117.16,117.87,115.5,113.58,111.34,109.04,108.44,107.33,107.04,105.42,105.89,104.67,105.13,104.28,103.99,104.28,105.1,104.78,106.36,106.51,105.74,104.66,105.52,107.03,107.84,108.18,107.46,108.77,109.01,109.68,109.79,109.73,108.7,108.54,108.15,107.92,107.89,108.26,108.84,108.23,107.34,105.73,106.27,106.25,105.27,105.78,104.01,102.83,102.42,102.33,101.65,100.8,101.4,103.64,102.22,102.28,102.72,102.9,101.94,102.64,101.91,102.79,102.39,105.01,105.99,107.66,108.03,106.5,107.19,108.19,107.23,105.68,106.38,105.55,106.05,105.48,103.61,103.19,103.36,102.12
1647,N,False,129.01,127.95,126.8,126.45,124.38,125.4,125.92,127.58,125.14,128.91,128.11,126.7,127.4,126.67,128.93,131.44,130.84,129.42,130.87,132.7,129.38,131.05,132.74,131.96,133.75,131.09,134.34,135.98,136.23,136.33,132.33,126.74,126.31,125.48,125.8,125.49,124.24,125.69,124.63,122.06,123.21,121.63,121.3,121.0,127.5,129.14,130.05,132.99,136.34,136.05,133.44,130.34,131.7,134.89,133.46,128.67,130.51,133.38,131.58,131.93,128.02,127.64,122.39,126.3,129.98,131.12,131.44,129.04,131.77,135.62,133.45,130.87,132.12,133.06,136.61,129.08,128.15,126.18,127.75,130.43
1648,N,False,121.45,121.23,120.84,121.21,82.219,120.58,120.09,118.96,118.67,118.01,117.97,119.1,118.13,117.26,116.32,116.02,115.9,116.11,116.85,117.1,117.72,118.7,117.51,118.61,118.82,119.17,119.07,119.58,119.06,120.0,120.3,121.21,121.67,121.74,122.13,122.53,121.91,121.85,121.99,122.49,122.68,123.37,123.04,122.24,121.06,121.26,121.08,120.01,119.54,119.72,119.83,119.03,119.15,118.97,118.77,118.36,118.11,118.2,118.55,118.52,118.96,118.42,119.33,118.75,119.67,120.59,121.77,122.01,122.67,122.27,122.66,124.07,124.45,125.42,125.01,125.58,125.08,124.85,124.54,125.15
1649,N,False,129.01,127.95,126.8,126.45,124.38,125.4,125.92,127.58,125.14,128.91,128.11,126.7,127.4,126.67,128.93,131.44,130.84,129.42,130.87,132.7,129.38,131.05,132.74,131.96,133.75,131.09,134.34,135.98,136.23,136.33,132.33,126.74,126.31,125.48,125.8,125.49,124.24,125.69,124.63,122.06,123.21,121.63,121.3,121.0,127.5,129.14,130.05,132.99,136.34,136.05,133.44,130.34,131.7,134.89,133.46,128.67,130.51,133.38,131.58,131.93,128.02,127.64,122.39,126.3,129.98,131.12,131.44,129.04,131.77,135.62,133.45,130.87,132.12,133.06,136.61,129.08,128.15,126.18,127.75,130.43
1650,N,False,128.51,128.93,128.56,129.35,129.95,129.98,129.1,128.71,128.31,128.12,129.34,129.67,130.36,129.86,130.44,129.59,128.96,127.62,125.91,125.13,125.67,124.09,123.09,121.87,121.51,121.51,121.17,121.2,122.1,122.2,123.63,123.5,123.99,124.3,125.12,124.83,125.47,125.02,125.24,125.35,125.81,125.87,126.62,126.7,127.04,126.88,126.39,126.72,126.49,127.81,127.73,128.52,128.69,127.99,128.09,128.72,129.46,128.79,128.07,128.24,127.33,127.82,127.66,126.56,125.17,123.8,123.27,121.51,121.5,120.19,119.53,118.33,118.29,118.66,117.79,117.6,118.12,118.06,118.73,119.36
1651,N,False,158.44,155.36,151.21,152.41,154.65,149.47,157.49,149.85,151.48,146.47,150.53,162.09,158.32,156.25,154.09,154.68,158.66,153.7,157.57,157.26,157.19,161.46,161.56,153.64,152.2,151.43,150.95,146.53,153.49,146.11,147.7,147.17,145.84,147.46,152.14,156.62,145.37,148.68,145.86,145.16,138.35,140.45,144.41,146.33,155.63,149.63,141.47,142.84,147.96,139.96,145.71,148.29,141.11,146.43,138.59,139.63,140.25,135.54,134.37,138.61,136.86,140.08,134.04,139.46,129.52,123.44,128.25,133.23,134.86,133.94,128.49,122.02,126.14,123.59,127.15,128.11,128.67,128.65,126.71,126.68
1652,N,False,167.82,165.26,169.54,170.16,168.67,165.75,169.77,170.76,173.81,172.98,173.0,168.23,171.79,171.67,172.54,170.02,169.91,169.55,167.17,170.04,165.3,165.44,161.86,160.3,164.24,154.84,155.82,157.26,162.22,164.84,159.46,148.78,144.39,146.02,147.36,144.87,149.13,148.42,148.47,142.62,146.56,150.85,147.28,150.98,157.35,161.89,169.81,162.99,169.24,173.55,165.35,162.44,160.58,161.93,162.85,165.54,159.28,165.85,165.45,167.37,168.23,165.3,167.94,168.6,170.33,171.3,162.72,159.06,157.12,156.59,154.06,156.94,152.05,151.91,157.1,157.57,152.68,157.01,153.65,160.3
1653,N,False,108.11,108.25,107.98,107.93,107.98,107.63,108.2,107.58,107.9,107.63,107.19,106.57,106.13,105.74,105.73,106.72,107.14,107.59,107.34,107.74,107.94,108.69,108.51,108.69,109.79,110.16,110.68,111.82,112.42,113.33,113.52,113.59,112.78,111.82,110.96,108.74,107.52,107.04,105.59,106.33,105.23,105.32,104.34,102.99,102.88,102.7,101.92,101.91,101.51,102.17,101.77,102.08,102.16,102.77,102.91,103.47,102.93,103.12,103.08,102.82,103.38,102.94,102.12,102.09,101.97,101.86,102.72,101.45,101.63,101.62,102.15,100.96,100.01,101.13,101.36,101.71,102.27,102.42,102.85,103.03
1654,N,False,126.22,129.19,127.81,126.67,130.82,129.63,129.02,127.15,127.07,127.93,128.25,126.99,126.6,126.12,126.13,126.51,125.22,125.93,126.77,127.23,128.75,128.93,128.83,132.51,132.65,136.08,136.35,138.32,139.4,137.54,139.09,138.51,138.4,137.71,137.32,136.1,135.83,134.31,133.31,130.75,131.78,131.29,127.42,128.59,129.28,128.54,126.26,125.05,124.01,124.14,127.05,127.14,124.75,126.5,128.0,124.82,125.86,125.26,125.47,126.41,122.79,128.36,127.71,126.4,124.84,124.23,127.11,130.58,130.4,130.05,129.43,132.2,130.44,128.66,128.93,129.61,131.01,130.07,130.95,132.14
1655,N,False,126.94,127.16,127.17,127.3,127.42,128.82,130.47,130.69,129.7,128.81,131.35,129.33,128.56,128.23,128.52,128.61,129.6,108.59,131.11,130.58,131.04,128.34,128.76,129.57,128.52,128.0,126.71,125.22,123.86,125.62,123.92,121.96,121.51,122.04,119.87,121.57,122.08,121.53,121.27,121.91,121.5,123.03,126.18,130.36,127.28,126.19,129.09,128.65,128.92,126.99,125.21,125.34,122.71,121.28,119.77,120.78,119.01,117.97,117.09,116.85,118.32,117.42,117.23,117.71,119.0,119.37,117.41,119.04,118.7,119.11,119.48,118.79,117.21,115.64,116.23,116.68,116.41,119.45,118.75,118.65
1656,N,False,104.51,104.89,104.74,104.79,104.92,105.08,105.01,105.06,105.34,104.73,104.46,104.81,104.82,105.32,105.48,105.77,105.18,105.71,105.64,105.88,105.8,104.98,104.93,104.84,105.22,105.81,105.45,104.79,104.03,103.65,103.35,103.13,103.29,102.95,102.84,103.64,103.75,104.5,105.23,106.1,106.88,107.92,107.91,108.35,109.11,109.15,109.07,108.99,109.08,109.13,109.06,108.25,108.32,107.9,107.49,107.71,107.52,107.29,106.9,107.35,107.23,107.12,107.2,107.04,106.54,106.44,106.41,105.91,106.39,106.65,106.78,106.4,106.44,106.26,106.17,106.42,106.48,106.09,105.72,105.3
1657,N,False,134.9,132.58,129.59,130.51,129.53,131.44,132.79,134.67,135.7,134.77,134.07,134.58,136.02,135.82,137.38,140.39,139.35,140.2,141.71,141.82,139.23,139.37,141.46,142.19,143.72,141.68,142.3,139.32,141.62,142.08,141.68,141.4,142.28,140.29,138.49,137.33,137.05,139.74,138.74,135.51,136.05,136.41,135.09,130.86,131.23,134.6,136.47,138.53,137.73,139.29,139.16,140.39,140.8,143.37,141.27,139.85,138.42,139.1,139.58,138.88,141.12,138.64,137.35,134.51,136.23,134.9,132.46,133.63,132.08,128.92,126.71,124.29,128.31,126.77,127.16,125.31,128.04,124.53,127.05,126.82
1658,N,False,81.111,83.288,82.989,81.248,83.723,82.603,81.981,82.079,80.989,77.862,79.108,78.582,77.651,77.525,78.297,76.691,78.776,80.103,82.054,82.888,82.423,82.181,82.934,84.552,86.068,83.544,84.953,85.437,86.758,85.276,84.498,84.686,83.469,82.726,81.834,82.029,81.149,81.294,85.49,85.59,87.058,88.349,85.701,85.024,86.433,88.492,85.957,86.005,87.49,87.296,87.396,87.401,87.793,88.064,88.812,90.171,89.865,88.327,86.191,86.225,82.431,85.622,84.07,86.388,86.817,84.03,86.592,86.365,85.772,84.163,81.796,83.201,83.717,85.671,85.983,87.438,86.544,90.369,88.945,90.683
1659,N,False,113.65,113.07,113.11,112.12,111.66,110.88,110.36,109.32,109.02,108.71,108.43,108.49,109.23,109.53,109.59,109.46,110.37,110.81,110.35,110.5,111.12,111.16,110.97,110.52,110.7,110.78,110.95,111.2,111.66,112.08,111.37,111.61,111.74,111.71,112.27,112.87,112.73,112.41,112.49,111.64,111.58,111.2,111.38,111.69,110.95,110.95,111.12,110.63,110.16,110.47,110.65,110.84,111.1,112.11,112.09,113.92,114.91,115.89,116.81,118.01,118.19,119.2,119.63,120.18,119.63,119.03,118.45,117.94,117.03,116.45,115.91,115.82,115.68,115.78,115.54,115.33,114.77,115.49,115.32,115.69
1660,N,False,88.288,88.511,86.756,87.703,87.462,88.306,88.759,88.567,87.799,88.547,90.409,90.446,88.241,88.947,89.193,86.905,87.398,88.557,90.659,91.844,91.632,92.345,90.26,90.905,90.428,91.715,91.866,91.082,89.803,88.314,87.477,87.257,87.413,87.023,87.267,86.513,86.791,87.37,87.622,86.686,84.769,86.963,88.936,89.413,89.017,90.616,90.768,88.345,89.854,89.759,87.722,88.46,88.936,88.538,89.302,88.341,89.248,88.57,87.841,87.68,89.051,87.119,87.326,86.594,86.989,86.946,86.494,87.14,86.245,86.204,86.395,86.441,85.283,85.75,88.338,89.147,89.281,88.584,89.23,91.014
1661,N,False,169.67,168.15,167.35,165.33,163.96,159.4,159.53,158.72,158.89,161.17,157.25,154.85,154.47,156.85,157.34,156.96,153.75,154.49,153.17,155.57,147.87,149.24,147.24,145.34,153.51,148.46,156.54,159.54,156.65,155.06,156.7,160.48,158.66,161.06,158.5,161.05,158.69,164.67,160.11,160.81,161.16,161.15,156.54,165.04,154.81,148.85,145.71,148.42,151.13,155.31,151.2,143.61,151.64,141.18,147.76,141.32,152.93,158.45,153.94,149.55,149.38,142.95,135.66,136.59,134.39,134.9,135.4,141.37,148.08,148.41,146.19,152.78,157.58,152.02,153.99,159.41,154.74,152.5,159.92,157.86
1662,N,False,156.74,156.17,160.14,160.73,159.3,157.41,161.35,157.64,156.28,148.66,151.88,149.28,146.3,144.54,147.93,148.72,144.07,145.12,147.7,155.28,157.59,153.15,151.34,155.64,163.46,160.21,160.56,158.43,155.92,151.49,148.73,146.5,146.77,142.27,143.34,142.25,133.36,134.72,137.83,133.55,135.1,130.84,130.66,130.67,129.11,131.31,135.35,136.01,132.35,135.79,131.87,133.18,133.4,142.19,137.11,138.72,134.47,130.2,129.9,129.81,123.42,124.69,129.86,126.27,124.2,125.12,125.82,124.99,123.93,123.08,123.2,120.62,123.36,117.1,117.31,118.73,120.62,122.92,118.61,115.98
1663,N,False,87.472,91.605,86.501,87.189,84.806,87.719,91.19,87.118,89.535,89.502,88.409,85.476,86.3,82.997,85.782,81.553,79.312,80.722,82.984,80.117,81.578,80.159,83.191,83.499,78.233,78.888,81.033,78.032,81.998,82.84,80.284,82.329,85.355,82.135,80.89,80.557,78.798,80.339,78.226,80.249,75.87,75.549,77.093,76.77,74.761,74.019,75.321,73.711,70.862,71.24,69.262,74.424,76.939,73.424,78.277,76.836,79.675,75.473,70.326,72.953,81.438,72.537,70.489,76.774,72.124,69.709,70.452,72.618,71.425,72.097,72.644,72.507,72.101,70.185,70.76,71.764,75.63,71.28,69.088,73.676
1664,N,False,146.89,138.54,143.56,144.06,144.15,133.97,135.04,133.57,134.87,133.02,133.08,134.1,134.33,133.34,134.05,130.77,131.66,129.95,135.72,140.14,145.62,149.23,149.81,149.39,152.94,147.62,148.44,149.25,148.02,147.63,145.8,138.55,139.08,136.19,132.63,132.86,134.33,135.61,141.98,144.5,142.17,143.38,143.98,145.53,150.61,150.24,145.64,144.73,143.96,144.73,144.16,143.03,146.03,146.71,144.31,140.39,139.65,138.43,139.79,139.99,141.83,137.98,132.89,135.43,136.37,136.49,136.46,136.74,141.0,142.48,141.86,145.36,154.53,154.79,154.5,155.16,155.26,155.58,158.13,151.66
1665,N,False,121.7,122.24,119.72,118.96,119.85,120.45,119.55,119.1,119.64,119.48,118.27,119.59,121.35,119.47,120.04,119.54,119.57,120.31,121.7,121.41,121.58,123.33,121.58,118.91,120.86,121.47,122.82,122.16,122.86,121.99,121.73,121.36,121.09,121.04,119.23,118.81,119.9,122.74,122.65,124.6,127.61,128.67,131.2,130.58,129.67,128.66,128.33,127.94,127.8,127.02,124.16,123.46,122.7,122.68,120.79,121.05,123.02,120.95,122.49,124.17,125.17,127.46,128.86,129.84,129.86,130.32,130.53,133.51,132.56,131.46,130.06,128.09,127.33,129.41,131.12,127.48,127.58,128.36,129.15,128.79
1666,N,False,144.72,142.08,148.3,153.7,148.4,147.02,148.37,146.89,148.18,146.25,147.25,144.76,150.8,148.79,150.93,151.76,154.41,155.76,151.93,154.42,154.85,151.31,148.99,147.98,152.36,145.15,144.87,144.92,143.95,140.96,136.51,139.86,138.69,138.68,142.54,146.15,141.3,138.43,136.22,135.92,141.22,139.49,142.21,145.03,152.76,149.92,150.0,150.42,147.28,140.68,138.43,139.19,140.77,137.31,139.56,140.22,141.93,141.31,142.19,139.23,144.37,145.94,151.28,150.86,152.97,156.1,156.59,157.95,162.42,156.56,161.82,158.24,159.71,159.16,160.07,160.11,156.73,162.52,159.16,161.16
1667,N,False,130.34,132.27,93.079,136.89,134.2,132.65,135.84,134.61,136.2,137.19,136.3,136.49,134.44,135.3,133.87,129.48,130.26,130.51,132.82,128.4,127.29,130.24,131.51,134.59,134.2,134.45,135.39,133.32,135.36,134.03,136.88,140.09,142.89,141.94,138.88,145.74,144.16,143.57,141.7,139.7,137.07,137.88,137.96,139.58,137.69,140.54,146.77,147.55,154.79,155.78,156.42,156.12,156.84,154.21,157.78,156.35,158.01,152.97,146.08,138.97,137.12,136.46,135.68,133.17,136.34,140.63,144.56,145.44,151.26,150.17,147.93,148.53,151.29,153.92,152.24,153.22,156.14,150.24,146.39,146.26
1668,N,False,78.437,79.584,79.992,80.478,82.621,83.553,83.68,83.962,83.777,84.45,84.872,85.49,85.168,86.295,84.357,83.372,83.317,82.526,80.746,82.352,83.043,83.601,83.163,82.203,82.413,82.832,83.836,84.968,85.397,86.223,86.563,87.439,86.857,87.435,85.338,85.462,85.513,85.009,85.571,85.767,86.029,85.49,86.326,87.588,86.3,85.224,86.041,85.536,84.669,85.479,85.267,87.099,87.923,87.376,86.259,87.193,86.892,84.961,86.141,85.377,85.913,86.605,86.69,87.899,88.939,87.214,87.891,89.02,87.533,86.66,87.26,85.999,84.991,83.776,84.467,84.358,84.606,84.658,84.436,84.093
1669,N,False,137.41,146.89,152.18,149.68,153.48,170.24,179.34,163.51,160.98,160.87,149.65,173.16,172.26,178.81,162.07,164.89,152.03,126.19,142.63,149.22,154.35,143.56,150.65,139.55,138.91,135.13,147.78,146.84,155.72,152.9,153.08,162.42,146.51,139.59,147.37,149.42,146.97,148.86,149.21,140.34,140.11,141.66,149.52,131.08,111.19,121.34,137.67,140.82,133.24,124.32,115.57,115.77,117.37,119.09,119.09,122.27,123.68,118.77,111.24,119.0,115.35,107.05,112.72,119.4,117.27,128.41,119.04,130.02,139.71,137.62,147.28,135.23,142.58,138.06,139.34,137.13,138.38,140.13,136.86,142.27
1670,N,False,142.98,142.02,141.43,141.01,141.5,142.9,140.62,138.84,140.44,137.56,135.17,132.96,130.13,130.87,129.8,129.01,131.05,124.92,125.71,135.04,136.31,135.68,135.36,137.14,139.26,140.15,138.53,138.68,139.55,144.44,139.87,140.27,143.03,136.9,136.28,135.53,128.42,133.45,127.25,125.42,122.88,125.53,124.68,121.42,120.77,122.81,120.47,124.89,123.09,122.71,123.97,125.46,124.21,120.04,120.88,119.13,121.83,118.59,118.96,122.75,120.32,120.24,118.93,116.21,119.67,121.02,120.47,119.9,125.67,127.96,124.37,125.67,130.1,125.07,127.1,123.92,126.54,125.0,124.84,125.09
