,FLARE_TYPE,COINCIDENCE,d_l_f_21,d_l_f_22,d_l_f_23,d_l_f_24,d_l_f_25,d_l_f_26,d_l_f_27,d_l_f_28,d_l_f_29,d_l_f_30,d_l_f_31,d_l_f_32,d_l_f_33,d_l_f_34,d_l_f_35,d_l_f_36,d_l_f_37,d_l_f_38,d_l_f_39,d_l_f_40,d_l_f_41,d_l_f_42,d_l_f_43,d_l_f_44,d_l_f_45,d_l_f_46,d_l_f_47,d_l_f_48,d_l_f_49,d_l_f_50,d_l_f_51,d_l_f_52,d_l_f_53,d_l_f_54,d_l_f_55,d_l_f_56,d_l_f_57,d_l_f_58,d_l_f_59,d_l_f_60,d_l_f_61,d_l_f_62,d_l_f_63,d_l_f_64,d_l_f_65,d_l_f_66,d_l_f_67,d_l_f_68,d_l_f_69,d_l_f_70,d_l_f_71,d_l_f_72,d_l_f_73,d_l_f_74,d_l_f_75,d_l_f_76,d_l_f_77,d_l_f_78,d_l_f_79,d_l_f_80,d_l_f_81,d_l_f_82,d_l_f_83,d_l_f_84,d_l_f_85,d_l_f_86,d_l_f_87,d_l_f_88,d_l_f_89,d_l_f_90,d_l_f_91,d_l_f_92,d_l_f_93,d_l_f_94,d_l_f_95,d_l_f_96,d_l_f_97,d_l_f_98,d_l_f_99,d_l_f_100
1027,B,False,243.93,240.2,238.33,241.53,241.97,238.01,240.26,242.79,244.06,246.59,246.13,245.63,250.24,251.34,249.18,254.15,257.63,256.69,257.05,256.4,252.17,253.35,254.07,253.5,257.93,264.7,260.85,266.78,265.82,267.3,269.86,270.08,268.12,269.51,270.6,268.6,270.65,264.76,264.21,263.62,265.2,266.08,263.61,263.8,270.68,273.69,270.18,268.5,266.77,266.13,262.97,265.03,269.19,270.51,270.71,269.27,272.69,269.66,272.49,275.31,274.12,274.1,268.94,264.12,261.29,260.53,262.9,262.49,260.55,262.51,267.48,265.73,256.5,257.16,254.12,258.83,256.09,251.67,250.48,254.11
1028,B,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0828,0.0,0.0,0.0,0.0,0.0,5.3852,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1029,B,True,0.0,0.0,26.926,27.313,0.0,0.0,26.0,83.217,26.571,110.9,101.91,107.76,129.76,151.31,132.61,145.5,90.994,26.476,0.0,200.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,202.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.993,72.007,71.021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.576,69.462,69.462,69.584,69.462
1030,B,False,108.83,109.17,108.16,108.46,108.56,107.91,108.03,108.32,105.07,104.63,103.72,102.73,104.18,105.88,104.43,104.1,104.07,106.0,104.71,105.0,105.71,104.21,104.75,106.46,110.67,109.5,109.48,110.25,110.36,110.76,111.47,111.44,110.42,109.38,109.89,109.28,108.55,109.46,108.83,109.36,109.14,108.24,109.21,111.67,112.43,112.48,112.1,109.54,110.45,110.92,111.14,111.83,111.87,110.06,110.81,110.62,111.8,110.3,111.56,111.21,110.67,111.93,111.57,112.18,112.85,111.09,111.52,111.37,111.86,111.06,108.66,110.34,111.45,105.76,110.75,111.09,109.03,106.16,56.458,62.564
1031,B,False,17.0,18.0,18.0,141.83,141.65,143.53,145.11,144.76,147.39,148.78,149.35,150.31,151.69,151.64,153.26,153.63,153.91,153.68,153.86,153.64,154.53,153.69,155.21,154.91,151.54,148.43,146.63,146.51,147.68,149.69,145.71,141.12,137.54,132.18,131.18,134.48,135.77,135.04,136.19,135.03,138.81,137.01,135.88,136.44,138.28,139.22,139.83,139.91,141.82,143.46,142.02,143.18,141.8,141.25,136.14,145.28,141.92,137.73,122.54,122.5,124.0,146.93,149.55,155.06,151.74,154.62,156.2,167.3,112.24,108.99,103.36,108.17,104.42,12.09,89.951,104.48,40.224,40.0,107.44,176.83
1032,B,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.6158,5.099,0.0,4.4721,0.0,0.0,0.0,0.0,0.0,0.0
1033,B,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.369,12.369,12.369,13.153,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1034,B,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0828,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.7082,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1035,B,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1036,B,True,135.23,136.49,136.75,133.49,130.02,125.82,132.26,136.71,138.96,142.4,148.76,150.89,159.24,165.39,172.66,216.7,220.96,231.08,243.9,250.93,253.31,257.87,263.32,261.05,272.47,274.48,278.03,267.33,279.9,289.86,293.14,302.59,318.42,320.88,317.3,323.69,335.66,341.7,421.6,424.96,426.18,425.55,426.72,428.42,427.81,429.92,430.85,386.63,434.9,433.33,432.37,432.74,432.86,434.02,435.56,440.74,440.93,439.68,435.25,435.76,434.91,429.36,430.39,434.24,433.13,436.03,436.43,434.3,435.37,435.07,433.36,431.66,428.53,431.58,431.67,430.37,430.2,425.71,424.8,430.07
1037,B,False,175.28,173.0,174.65,176.7,168.2,168.99,166.17,169.98,167.3,169.0,170.62,173.36,172.12,174.55,175.52,174.03,168.14,168.69,169.94,170.1,171.0,162.2,165.82,164.69,162.84,160.21,160.23,149.8,149.25,152.39,157.43,155.18,145.02,152.1,147.57,148.68,150.35,150.59,157.17,146.83,151.46,140.25,141.23,152.81,152.62,142.45,153.63,143.59,144.73,144.89,144.78,147.49,147.68,148.85,150.03,150.03,149.83,151.8,151.8,152.19,153.95,149.33,147.1,148.21,149.9,148.78,148.86,149.68,150.39,150.32,161.76,163.4,169.25,171.11,156.63,158.37,179.17,170.01,158.49,159.02
1038,B,False,202.39,202.24,200.81,202.31,202.87,204.21,205.78,202.71,204.73,202.86,198.33,199.51,199.11,202.11,200.44,198.4,202.15,203.33,203.83,205.97,207.66,208.03,206.27,202.4,202.39,204.75,204.12,205.54,207.24,208.69,212.29,210.86,212.67,211.7,211.5,209.04,211.87,212.08,206.14,209.38,212.72,211.42,217.84,218.07,218.19,215.56,215.64,216.97,215.92,217.89,222.33,224.08,228.68,230.08,234.73,239.92,247.74,244.47,248.51,249.83,252.08,256.59,260.08,263.28,264.96,267.83,270.63,271.85,272.13,269.63,272.48,276.77,275.15,276.16,274.04,278.29,276.68,279.83,278.31,280.68
1039,B,False,271.16,589.33,505.68,480.25,477.39,270.2,514.97,485.11,496.38,505.33,494.94,483.81,451.52,491.47,451.68,385.03,387.42,338.71,307.77,246.73,263.95,290.42,145.81,208.73,192.49,176.14,254.48,174.49,108.06,95.3,53.389,86.75,99.48,43.078,99.443,37.518,108.31,53.143,61.16,41.881,60.009,36.031,97.12,136.93,184.03,170.29,192.61,77.451,166.43,166.55,83.869,131.76,78.408,133.8,70.963,71.422,51.923,61.891,60.224,41.35,38.496,117.77,36.489,64.49,69.649,72.022,77.887,60.916,98.512,33.359,53.489,32.877,51.603,48.979,39.464,29.977,43.357,59.834,21.874,47.801
1040,B,False,0.0,12.977,12.53,13.892,0.0,13.601,0.0,0.0,0.0,0.0,9.2195,9.2195,9.2195,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.6569,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1041,B,False,245.83,246.35,246.86,247.78,247.53,248.19,249.44,250.27,250.16,250.77,250.67,250.45,250.48,250.8,251.8,253.11,253.4,252.45,252.38,251.91,252.72,252.66,252.76,254.07,253.34,253.5,253.76,253.86,253.4,255.88,252.55,201.63,200.9,202.69,207.15,201.16,200.19,199.18,199.15,202.15,202.38,202.18,198.43,200.8,199.12,200.41,199.3,200.68,200.96,190.49,189.46,185.3,182.89,183.55,182.96,184.1,184.54,182.38,182.41,180.73,182.9,181.74,183.42,187.1,183.63,185.45,186.57,188.62,185.37,183.9,185.02,185.38,185.27,187.73,184.0,184.67,182.94,185.48,186.58,187.24
1042,B,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.302,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.195,23.195,25.495,0.0,0.0,27.074,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.069,28.178,28.178,28.636,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1043,B,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1044,B,False,89.362,90.484,85.954,86.081,90.651,89.751,89.065,88.704,84.623,84.552,88.929,89.85,89.717,90.019,89.919,90.304,92.023,91.187,90.368,90.659,90.277,90.358,87.418,91.532,91.836,91.347,91.274,90.854,90.925,91.236,90.711,90.986,90.82,91.642,90.599,90.582,90.487,90.637,90.684,90.953,22.561,23.537,24.515,24.515,24.515,24.515,24.331,92.633,92.062,92.448,95.189,94.668,95.525,150.81,96.042,114.41,96.042,98.105,96.042,96.042,96.042,148.92,154.4,156.19,166.0,159.7,156.52,167.59,172.22,176.06,173.44,171.51,176.68,178.31,164.66,173.99,170.93,177.04,181.17,172.08
1045,B,False,287.19,290.13,294.28,295.04,295.8,298.08,296.59,294.43,296.31,298.33,298.81,303.97,304.76,310.95,305.09,308.41,314.8,323.27,324.2,325.58,322.73,326.12,327.3,324.33,329.04,325.49,323.9,325.5,327.9,330.25,330.6,336.25,339.52,338.28,331.72,334.84,338.61,343.2,340.55,344.67,343.14,344.48,348.52,346.16,347.74,346.35,345.53,343.88,345.73,347.37,349.02,351.71,349.23,349.06,351.83,350.31,352.21,353.04,352.44,351.31,348.17,349.97,349.56,351.98,352.92,354.4,355.29,352.29,351.72,348.75,346.78,344.47,346.65,349.64,350.71,347.62,348.01,347.28,345.89,347.21
1046,B,False,0.0,0.0,0.0,9.4868,0.0,0.0,0.0,0.0,9.4868,8.2462,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0711,7.2691,6.0828,0.0,8.0623,0.0,0.0,0.0,0.0,174.14,173.14,174.14,175.7,176.61,176.27,176.61,176.5,177.0,178.65,177.61,177.0,180.0,180.0,181.01,179.0,181.0,181.0,182.0,182.0,183.0,184.0,186.01,186.02,187.02,186.01,187.01,188.02,189.04,189.04,190.04,191.04,192.04,192.02,192.04,192.01,194.76,195.3,195.12,196.21,196.08,196.06,197.06,197.09,197.06,198.06,198.06
1047,B,False,272.46,259.81,255.48,252.75,254.88,236.12,237.68,239.39,241.01,240.8,241.62,262.06,260.16,262.3,242.33,244.38,247.64,248.41,248.34,265.17,259.72,261.78,250.62,253.45,253.94,254.91,0.0,11.314,0.0,0.0,0.0,0.0,10.63,10.0,10.817,10.0,9.434,10.817,0.0,0.0,0.0,0.0,10.296,0.0,11.18,10.296,10.296,10.296,10.254,8.9443,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,456.8,444.68,440.85,0.0,0.0,0.0,430.88,0.0,217.69,414.39,408.43,406.62,165.93,149.38,47.464,25.68,19.714,14.034
1048,B,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1049,B,False,0.0,0.0,0.0,0.0,0.0,86.348,0.0,87.976,88.78,90.342,90.059,90.713,90.517,89.822,9.8489,10.296,10.296,9.8489,93.621,95.143,96.978,96.869,97.48,11.402,0.0,9.0,7.2801,5.3852,0.0,5.3852,100.69,102.62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,97.268,97.529,97.529,97.268,99.915,96.302,98.939,96.302,99.413,103.51,58.402,56.06,55.728,53.038,54.452,55.866,56.586,58.728,60.959,0.0,63.127,0.0,100.11,103.15
1050,B,False,68.187,67.837,66.528,65.896,64.287,63.508,64.344,65.356,65.569,64.66,66.159,61.996,61.072,66.029,60.32,63.26,61.121,59.089,59.842,60.328,60.49,59.105,58.401,61.515,60.722,60.783,62.677,63.548,62.368,64.552,65.607,64.419,65.186,64.058,64.964,67.457,66.408,67.86,71.785,69.423,68.168,69.117,71.917,74.172,77.804,73.691,76.317,76.353,77.438,77.42,77.564,77.296,77.902,77.865,78.372,79.011,80.572,81.445,81.582,83.443,82.004,83.181,83.488,82.772,81.219,81.831,77.65,80.958,81.999,84.317,83.08,83.397,85.741,84.335,85.867,84.561,86.52,87.261,85.701,86.178
1051,B,False,203.82,207.09,209.05,207.3,208.27,211.32,207.02,203.61,197.24,200.33,197.13,200.4,199.62,203.07,204.3,200.64,194.88,195.43,198.29,200.79,195.77,199.49,202.82,213.14,209.9,213.99,207.72,205.92,206.41,210.62,214.96,213.85,213.53,214.92,209.37,208.29,210.02,214.13,210.13,205.32,210.46,213.55,209.56,210.33,209.15,210.32,208.3,211.92,210.5,209.92,207.82,211.66,215.23,214.53,210.91,206.83,205.37,205.93,206.66,209.71,203.56,199.52,202.6,202.36,202.89,204.52,202.3,202.75,202.71,199.76,205.56,205.2,200.84,198.76,198.1,201.52,201.96,202.68,206.6,208.36
1052,B,False,92.179,93.059,93.941,94.366,94.366,96.151,97.046,95.762,96.695,99.745,99.318,98.899,99.81,100.72,99.81,101.24,101.24,102.16,102.16,102.51,102.69,102.2,103.07,103.62,104.18,104.18,105.11,105.11,105.11,106.04,105.02,102.27,101.0,102.92,100.01,101.07,102.17,101.52,100.87,101.86,101.97,101.08,102.66,102.98,104.19,106.08,105.18,104.91,107.54,106.72,108.11,103.06,101.74,99.307,98.664,98.571,98.116,94.593,95.428,95.545,96.217,95.721,94.236,90.666,95.069,96.382,94.544,97.408,91.732,88.325,87.44,86.679,85.111,86.206,86.53,84.155,83.788,78.868,80.139,77.979
1053,B,False,148.02,143.03,145.63,145.19,145.58,146.54,147.17,146.02,146.1,145.33,147.6,149.07,151.2,151.73,151.56,153.51,156.65,155.61,158.15,161.42,156.3,157.12,156.3,159.81,159.34,162.85,162.19,160.45,156.45,154.22,154.06,156.25,157.36,159.84,161.2,160.39,160.01,161.61,160.6,168.56,168.19,169.87,163.03,166.08,164.06,168.11,165.82,170.96,179.81,167.71,169.44,173.76,181.27,179.55,176.23,186.08,189.67,184.69,177.72,180.98,182.28,183.82,188.74,188.48,189.15,196.47,195.44,196.56,191.63,191.37,191.17,192.12,192.32,192.3,202.44,193.86,194.24,196.0,195.41,191.09
1054,B,False,187.4,190.34,186.12,185.02,185.87,186.08,183.06,184.41,179.44,178.83,178.8,180.09,178.49,179.01,177.39,175.12,178.19,176.26,175.37,176.0,174.14,171.62,173.66,174.86,173.66,172.6,172.6,173.24,170.33,170.62,170.51,167.79,167.76,165.67,166.23,167.53,167.7,166.04,165.24,166.31,164.12,165.41,162.56,160.01,159.31,158.73,159.76,158.47,158.55,160.51,161.31,157.93,156.69,153.89,148.72,149.44,148.33,150.9,149.65,149.85,149.28,146.52,144.59,148.27,147.67,143.86,143.47,144.09,147.36,147.24,147.66,146.26,150.96,150.87,145.7,149.06,151.32,150.37,152.33,151.2
1055,B,False,24.166,21.338,22.433,22.036,22.113,24.698,20.379,25.08,69.632,69.175,69.12,72.964,68.683,70.507,69.618,70.958,0.0,70.178,80.0,0.0,81.216,0.0,12.649,0.0,0.0,12.649,11.705,0.0,13.0,13.928,13.928,102.39,13.601,108.26,109.04,110.08,103.35,104.4,103.35,104.24,83.45,73.571,105.59,105.94,90.979,104.66,103.57,104.45,104.82,92.192,92.219,105.75,106.53,106.42,107.16,107.62,108.06,108.66,103.89,105.31,99.267,92.548,92.18,94.918,91.441,91.74,90.633,90.561,92.56,91.36,93.737,94.692,94.324,94.668,94.453,92.523,93.118,91.391,91.349,91.134
1056,B,False,124.12,122.53,123.27,123.54,123.37,124.84,124.17,124.26,125.0,125.01,125.2,126.19,126.84,127.51,128.55,129.99,129.49,129.77,130.42,130.6,130.29,130.35,130.9,131.05,131.99,132.09,132.03,132.39,133.04,134.84,135.19,136.07,135.76,136.24,137.83,137.57,139.03,140.16,141.15,140.99,141.37,143.5,143.22,143.92,144.12,145.61,145.84,146.77,147.73,148.31,148.02,148.89,149.91,149.78,151.42,153.07,153.37,153.97,154.24,156.96,156.95,157.42,157.8,158.29,158.45,158.39,157.77,157.09,157.75,159.09,158.41,158.73,161.29,161.59,161.04,161.3,161.46,162.39,162.69,161.94
1057,B,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1058,B,True,205.2,203.82,205.71,207.46,206.7,209.54,209.72,206.35,205.7,206.06,208.6,205.1,204.01,212.13,210.03,204.21,204.47,203.95,210.29,215.79,211.95,215.35,216.24,219.9,216.23,219.78,222.67,221.62,222.0,218.82,222.47,232.64,229.01,227.98,231.07,235.08,233.55,233.3,234.98,235.35,230.23,228.29,234.05,240.15,240.15,241.71,241.37,243.2,246.11,244.89,247.6,246.0,246.48,245.77,245.4,243.8,242.1,243.16,232.3,240.02,238.66,240.57,230.76,230.59,111.71,231.23,99.35,85.954,91.899,96.777,79.862,52.202,73.415,89.18,231.32,229.19,233.44,230.8,232.98,140.42
1059,B,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.751,12.042,11.045,12.042,12.0,13.038,12.166,13.153,14.142,30.134,78.903,81.356,83.242,84.965,86.034,86.997,88.287,88.841,90.205,92.222,92.765,94.587,95.08,94.62,95.648
1060,B,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.099,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.1231,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1061,B,False,162.89,163.7,162.05,163.74,162.96,161.75,162.81,162.56,161.02,161.42,160.69,160.49,161.27,158.81,159.35,159.97,156.64,157.44,158.27,160.45,160.39,161.05,162.44,159.56,161.05,160.02,159.27,158.2,158.55,158.94,161.27,160.07,160.88,160.87,160.42,160.6,162.21,163.42,163.71,163.57,163.09,163.24,164.9,165.89,164.54,161.91,161.64,162.73,164.07,164.2,166.02,166.64,166.7,168.16,168.79,170.38,172.28,172.61,170.79,170.21,172.14,173.18,169.58,171.54,172.76,174.56,174.64,175.82,176.3,178.18,177.87,177.54,176.88,177.0,176.33,175.54,176.8,175.66,175.93,175.02
1062,B,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1063,B,False,111.68,111.72,108.87,113.06,112.36,113.5,115.33,116.87,117.46,117.69,117.01,118.26,119.38,123.45,124.1,122.33,120.99,122.52,123.33,123.28,123.21,123.83,121.42,119.96,119.49,119.62,119.0,117.77,117.93,116.18,118.01,117.2,116.94,114.74,113.97,114.52,115.58,116.55,115.59,114.67,113.22,116.29,115.75,114.64,112.52,116.46,116.43,121.28,119.27,120.86,121.11,120.99,120.47,121.23,120.9,124.23,119.73,120.31,120.53,122.6,122.91,122.67,120.63,121.53,123.04,122.08,120.08,119.69,118.58,120.46,118.35,118.4,117.27,119.64,116.09,115.73,120.13,117.24,117.0,115.43
1064,B,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1065,B,False,0.0,0.0,0.0,0.0,412.88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1066,B,False,132.78,133.28,135.02,135.45,135.94,135.55,135.85,136.32,135.61,135.51,135.65,135.69,135.3,136.64,138.74,138.59,139.55,138.65,139.03,139.99,141.21,141.82,141.51,143.2,143.29,143.62,143.71,142.53,143.81,142.63,142.26,141.4,140.9,139.49,141.73,142.01,142.85,143.91,144.51,144.16,144.41,144.69,144.33,144.5,146.31,145.56,146.07,145.3,146.36,144.85,144.53,143.73,145.27,145.47,144.93,144.63,144.57,144.95,145.37,145.75,147.61,147.95,148.05,147.3,143.69,145.59,144.2,144.73,147.82,148.72,150.7,148.0,146.91,144.69,144.67,143.64,144.04,145.57,146.05,147.4
