,FLARE_TYPE,COINCIDENCE,TOTUSJZ_1,TOTUSJZ_2,TOTUSJZ_3,TOTUSJZ_4,TOTUSJZ_5,TOTUSJZ_6,TOTUSJZ_7,TOTUSJZ_8,TOTUSJZ_9,TOTUSJZ_10,TOTUSJZ_11,TOTUSJZ_12,TOTUSJZ_13,TOTUSJZ_14,TOTUSJZ_15,TOTUSJZ_16,TOTUSJZ_17,TOTUSJZ_18,TOTUSJZ_19,TOTUSJZ_20,TOTUSJZ_21,TOTUSJZ_22,TOTUSJZ_23,TOTUSJZ_24,TOTUSJZ_25,TOTUSJZ_26,TOTUSJZ_27,TOTUSJZ_28,TOTUSJZ_29,TOTUSJZ_30,TOTUSJZ_31,TOTUSJZ_32,TOTUSJZ_33,TOTUSJZ_34,TOTUSJZ_35,TOTUSJZ_36,TOTUSJZ_37,TOTUSJZ_38,TOTUSJZ_39,TOTUSJZ_40,TOTUSJZ_41,TOTUSJZ_42,TOTUSJZ_43,TOTUSJZ_44,TOTUSJZ_45,TOTUSJZ_46,TOTUSJZ_47,TOTUSJZ_48,TOTUSJZ_49,TOTUSJZ_50,TOTUSJZ_51,TOTUSJZ_52,TOTUSJZ_53,TOTUSJZ_54,TOTUSJZ_55
1816,N,False,5528700000000.0,5201400000000.0,4978400000000.0,4898100000000.0,5046400000000.0,5093300000000.0,4979200000000.0,4878000000000.0,4921600000000.0,5126300000000.0,5259700000000.0,5088300000000.0,4983500000000.0,5131600000000.0,5209500000000.0,5261300000000.0,5201000000000.0,5318000000000.0,5344300000000.0,5450800000000.0,5647000000000.0,5386500000000.0,5301600000000.0,4959300000000.0,4894700000000.0,4923800000000.0,5054900000000.0,4683800000000.0,4722900000000.0,4472500000000.0,4571000000000.0,4542600000000.0,4401100000000.0,4532600000000.0,4373400000000.0,4306100000000.0,4454700000000.0,4348000000000.0,4221100000000.0,4255400000000.0,4453000000000.0,4275800000000.0,4361300000000.0,4222400000000.0,4145100000000.0,3967100000000.0,4017200000000.0,4061500000000.0,4096800000000.0,3907800000000.0,3787500000000.0,3836900000000.0,4048100000000.0,3960000000000.0,3895400000000.0
1817,N,False,834370000000.0,725580000000.0,847260000000.0,874160000000.0,1000600000000.0,948960000000.0,912510000000.0,910890000000.0,829760000000.0,816590000000.0,782810000000.0,698790000000.0,699070000000.0,711750000000.0,711390000000.0,771230000000.0,687560000000.0,697960000000.0,668490000000.0,703880000000.0,738910000000.0,657370000000.0,697540000000.0,746870000000.0,717240000000.0,695870000000.0,718300000000.0,734710000000.0,646300000000.0,677910000000.0,660900000000.0,612470000000.0,511620000000.0,559940000000.0,500020000000.0,598900000000.0,540130000000.0,506330000000.0,619820000000.0,689670000000.0,615300000000.0,539180000000.0,605200000000.0,491820000000.0,588080000000.0,617890000000.0,611370000000.0,574570000000.0,585230000000.0,534730000000.0,571620000000.0,570700000000.0,492760000000.0,523410000000.0,536410000000.0
1818,N,False,1702200000000.0,1747200000000.0,1770100000000.0,1807400000000.0,1654300000000.0,1695600000000.0,1530100000000.0,1569800000000.0,1599500000000.0,1637900000000.0,1466200000000.0,1483300000000.0,1552600000000.0,1470700000000.0,1538700000000.0,1490600000000.0,1572000000000.0,1602300000000.0,1621900000000.0,1560100000000.0,1551600000000.0,1687100000000.0,1526800000000.0,1557200000000.0,1520200000000.0,1404200000000.0,1322300000000.0,1290100000000.0,1334500000000.0,1268400000000.0,1139200000000.0,1192900000000.0,1232200000000.0,1217400000000.0,1153000000000.0,1156900000000.0,1145100000000.0,1233300000000.0,1112600000000.0,1118300000000.0,957630000000.0,880290000000.0,903610000000.0,753440000000.0,866400000000.0,837020000000.0,728710000000.0,728970000000.0,792220000000.0,744320000000.0,779500000000.0,916140000000.0,760440000000.0,860060000000.0,854090000000.0
1819,N,False,57928000000000.0,59047000000000.0,59919000000000.0,60150000000000.0,59929000000000.0,59955000000000.0,60738000000000.0,61323000000000.0,61172000000000.0,61474000000000.0,61626000000000.0,62455000000000.0,62528000000000.0,62633000000000.0,62954000000000.0,62822000000000.0,62133000000000.0,62337000000000.0,62491000000000.0,62989000000000.0,62757000000000.0,62770000000000.0,63519000000000.0,63183000000000.0,63235000000000.0,63180000000000.0,62766000000000.0,63408000000000.0,63076000000000.0,63228000000000.0,63286000000000.0,64018000000000.0,64065000000000.0,64484000000000.0,64061000000000.0,64525000000000.0,64930000000000.0,65217000000000.0,64945000000000.0,65065000000000.0,65131000000000.0,65424000000000.0,65328000000000.0,65344000000000.0,66213000000000.0,66274000000000.0,66174000000000.0,67384000000000.0,66328000000000.0,66291000000000.0,64861000000000.0,64127000000000.0,63462000000000.0,62905000000000.0,62902000000000.0
1820,N,False,6906500000000.0,6936100000000.0,6766200000000.0,6773300000000.0,6470000000000.0,6568600000000.0,6447900000000.0,6497200000000.0,6508900000000.0,6417900000000.0,6284200000000.0,6474200000000.0,6587800000000.0,6461600000000.0,6504900000000.0,6486600000000.0,6519300000000.0,6627600000000.0,6748800000000.0,6308200000000.0,6365700000000.0,6463400000000.0,6459300000000.0,6363600000000.0,6507900000000.0,6826500000000.0,7084400000000.0,7005900000000.0,7178700000000.0,6938900000000.0,6828100000000.0,6803900000000.0,6366200000000.0,5996500000000.0,5934200000000.0,5616100000000.0,5676300000000.0,5651600000000.0,5486400000000.0,5393200000000.0,5418800000000.0,5672900000000.0,5687700000000.0,5625000000000.0,5466200000000.0,5481800000000.0,5631400000000.0,5473600000000.0,5681700000000.0,5517600000000.0,5965300000000.0,5997000000000.0,6007700000000.0,6144400000000.0,6517500000000.0
1821,N,False,813260000000.0,882950000000.0,968620000000.0,974800000000.0,948260000000.0,776510000000.0,840180000000.0,777950000000.0,733510000000.0,699970000000.0,725970000000.0,700270000000.0,703830000000.0,704400000000.0,645400000000.0,614610000000.0,605200000000.0,656520000000.0,622650000000.0,624450000000.0,587800000000.0,610440000000.0,635090000000.0,629820000000.0,605530000000.0,546770000000.0,599870000000.0,566690000000.0,599160000000.0,536960000000.0,558540000000.0,518020000000.0,536420000000.0,560840000000.0,580820000000.0,533990000000.0,523740000000.0,483260000000.0,519990000000.0,502840000000.0,541010000000.0,515330000000.0,514540000000.0,547270000000.0,524500000000.0,530880000000.0,512450000000.0,479640000000.0,546550000000.0,524270000000.0,536600000000.0,567840000000.0,584850000000.0,632140000000.0,701410000000.0
1822,N,False,29712000000000.0,29333000000000.0,29548000000000.0,29560000000000.0,29004000000000.0,28963000000000.0,28878000000000.0,28070000000000.0,28000000000000.0,27980000000000.0,27652000000000.0,27528000000000.0,27547000000000.0,27693000000000.0,27170000000000.0,27463000000000.0,27715000000000.0,28037000000000.0,28066000000000.0,27886000000000.0,27894000000000.0,27380000000000.0,27249000000000.0,26892000000000.0,26741000000000.0,26392000000000.0,26826000000000.0,27114000000000.0,27086000000000.0,27030000000000.0,26326000000000.0,26344000000000.0,26423000000000.0,26565000000000.0,26153000000000.0,26223000000000.0,25976000000000.0,25785000000000.0,25598000000000.0,25732000000000.0,25542000000000.0,25753000000000.0,25968000000000.0,26150000000000.0,26561000000000.0,26564000000000.0,26970000000000.0,26823000000000.0,27204000000000.0,27012000000000.0,26345000000000.0,25062000000000.0,25026000000000.0,24361000000000.0,24047000000000.0
1823,N,False,2978500000000.0,2954800000000.0,2739400000000.0,2895700000000.0,2642200000000.0,2850400000000.0,3081500000000.0,2994400000000.0,2906300000000.0,2808300000000.0,2888600000000.0,2868700000000.0,2829500000000.0,2851500000000.0,2835300000000.0,2911600000000.0,2836600000000.0,2782100000000.0,2719900000000.0,2727100000000.0,2782200000000.0,2672100000000.0,2647700000000.0,2757100000000.0,2788900000000.0,2714300000000.0,2756800000000.0,2845500000000.0,2834800000000.0,2796500000000.0,2819900000000.0,2876200000000.0,2867600000000.0,2878100000000.0,2798600000000.0,2895500000000.0,2970600000000.0,2819000000000.0,2806000000000.0,2826400000000.0,2824800000000.0,2718700000000.0,2737200000000.0,2879600000000.0,2785600000000.0,2817100000000.0,2802200000000.0,2716500000000.0,2792900000000.0,2863700000000.0,2762000000000.0,2721800000000.0,2612000000000.0,2571300000000.0,2634500000000.0
1824,N,False,22327000000000.0,21970000000000.0,21914000000000.0,21676000000000.0,21637000000000.0,21876000000000.0,21734000000000.0,21591000000000.0,21680000000000.0,21443000000000.0,21644000000000.0,21816000000000.0,22133000000000.0,22572000000000.0,22996000000000.0,22534000000000.0,23556000000000.0,23692000000000.0,23904000000000.0,25047000000000.0,25377000000000.0,26118000000000.0,26717000000000.0,26561000000000.0,26647000000000.0,26383000000000.0,25940000000000.0,25144000000000.0,24629000000000.0,23977000000000.0,23953000000000.0,23164000000000.0,22881000000000.0,22693000000000.0,22245000000000.0,21721000000000.0,21757000000000.0,21861000000000.0,21325000000000.0,21046000000000.0,21255000000000.0,21357000000000.0,21701000000000.0,21762000000000.0,22147000000000.0,22193000000000.0,22250000000000.0,22261000000000.0,22575000000000.0,22182000000000.0,22058000000000.0,22297000000000.0,22140000000000.0,21869000000000.0,21896000000000.0
1825,N,False,24941000000000.0,24298000000000.0,24549000000000.0,24174000000000.0,23622000000000.0,23055000000000.0,23514000000000.0,23183000000000.0,22810000000000.0,23053000000000.0,23276000000000.0,23794000000000.0,24251000000000.0,23776000000000.0,23537000000000.0,23865000000000.0,23943000000000.0,24278000000000.0,24581000000000.0,24284000000000.0,23999000000000.0,23911000000000.0,24619000000000.0,24788000000000.0,24929000000000.0,25848000000000.0,26953000000000.0,27249000000000.0,27530000000000.0,27878000000000.0,27091000000000.0,26447000000000.0,26519000000000.0,25714000000000.0,25652000000000.0,25241000000000.0,25003000000000.0,25512000000000.0,25547000000000.0,25600000000000.0,24726000000000.0,24876000000000.0,24916000000000.0,24358000000000.0,24286000000000.0,24297000000000.0,24479000000000.0,24841000000000.0,24249000000000.0,25063000000000.0,25102000000000.0,25587000000000.0,25874000000000.0,25674000000000.0,26036000000000.0
1826,N,False,15037000000000.0,15226000000000.0,15406000000000.0,15448000000000.0,15683000000000.0,15735000000000.0,15108000000000.0,15160000000000.0,15309000000000.0,15229000000000.0,15313000000000.0,15571000000000.0,15712000000000.0,15641000000000.0,16000000000000.0,15674000000000.0,15759000000000.0,16171000000000.0,16406000000000.0,16488000000000.0,16239000000000.0,16317000000000.0,16183000000000.0,16322000000000.0,16455000000000.0,16297000000000.0,16182000000000.0,16213000000000.0,16021000000000.0,16292000000000.0,16226000000000.0,16006000000000.0,15594000000000.0,15188000000000.0,15294000000000.0,14924000000000.0,15215000000000.0,15421000000000.0,15444000000000.0,15483000000000.0,15431000000000.0,15278000000000.0,15259000000000.0,15619000000000.0,15428000000000.0,15984000000000.0,17082000000000.0,17003000000000.0,17220000000000.0,17443000000000.0,16724000000000.0,16420000000000.0,15872000000000.0,15377000000000.0,14814000000000.0
1827,N,False,3575500000000.0,3756100000000.0,3733500000000.0,3643700000000.0,3729100000000.0,3690500000000.0,3673600000000.0,3753500000000.0,3848600000000.0,3917100000000.0,3906600000000.0,3738000000000.0,3649800000000.0,3562800000000.0,3555400000000.0,3499700000000.0,3493900000000.0,3495300000000.0,3385500000000.0,3256100000000.0,3435300000000.0,3457700000000.0,3407600000000.0,3341100000000.0,3230800000000.0,3235400000000.0,3231100000000.0,3221700000000.0,3102000000000.0,3128400000000.0,3350900000000.0,3375800000000.0,3329500000000.0,3307200000000.0,3184700000000.0,3061300000000.0,3193500000000.0,3248400000000.0,3242000000000.0,3079400000000.0,3128600000000.0,3075600000000.0,3192200000000.0,3200900000000.0,3099600000000.0,3177500000000.0,3094400000000.0,3057400000000.0,3128600000000.0,3222300000000.0,3248200000000.0,3085800000000.0,3024000000000.0,3018700000000.0,3024500000000.0
1828,N,False,3510500000000.0,3496600000000.0,3559200000000.0,3387900000000.0,3586900000000.0,3588600000000.0,3639000000000.0,3657600000000.0,3622900000000.0,3567100000000.0,3762200000000.0,3751000000000.0,3864300000000.0,4082100000000.0,4137000000000.0,3996600000000.0,4002600000000.0,3948000000000.0,3638300000000.0,3586900000000.0,3359400000000.0,3261600000000.0,3216900000000.0,3142000000000.0,3121600000000.0,2945500000000.0,2875600000000.0,2859800000000.0,2925800000000.0,2816300000000.0,2865400000000.0,2750700000000.0,2754600000000.0,2782800000000.0,2826400000000.0,2679900000000.0,2812400000000.0,2879100000000.0,2854900000000.0,2757300000000.0,2928800000000.0,2792700000000.0,2938500000000.0,3005800000000.0,3049600000000.0,2898700000000.0,3083500000000.0,3234500000000.0,3198900000000.0,3117200000000.0,3006800000000.0,3171400000000.0,3229400000000.0,3265900000000.0,3426400000000.0
1829,N,False,19854000000000.0,19684000000000.0,19678000000000.0,19528000000000.0,19379000000000.0,19774000000000.0,19825000000000.0,20126000000000.0,20098000000000.0,19985000000000.0,20173000000000.0,20375000000000.0,20778000000000.0,20668000000000.0,20524000000000.0,20616000000000.0,20946000000000.0,21207000000000.0,21275000000000.0,21192000000000.0,20936000000000.0,21225000000000.0,21935000000000.0,21931000000000.0,21491000000000.0,21327000000000.0,21336000000000.0,20924000000000.0,20440000000000.0,20139000000000.0,20011000000000.0,20247000000000.0,20244000000000.0,20258000000000.0,20207000000000.0,19782000000000.0,19551000000000.0,19342000000000.0,19549000000000.0,19630000000000.0,19738000000000.0,20043000000000.0,20165000000000.0,20529000000000.0,20612000000000.0,20553000000000.0,20302000000000.0,19675000000000.0,19446000000000.0,19585000000000.0,19527000000000.0,19665000000000.0,19711000000000.0,19853000000000.0,19496000000000.0
1830,N,False,15751000000000.0,15632000000000.0,15974000000000.0,16592000000000.0,17492000000000.0,18161000000000.0,19057000000000.0,19335000000000.0,19059000000000.0,19114000000000.0,18451000000000.0,18039000000000.0,17648000000000.0,16772000000000.0,16724000000000.0,16028000000000.0,15572000000000.0,15337000000000.0,15343000000000.0,15356000000000.0,14786000000000.0,14959000000000.0,14695000000000.0,14611000000000.0,14541000000000.0,14513000000000.0,14941000000000.0,15109000000000.0,15556000000000.0,15713000000000.0,16812000000000.0,16986000000000.0,17129000000000.0,16741000000000.0,16832000000000.0,16759000000000.0,16444000000000.0,15730000000000.0,15316000000000.0,15290000000000.0,15455000000000.0,15004000000000.0,14643000000000.0,14354000000000.0,14425000000000.0,14447000000000.0,14090000000000.0,14154000000000.0,14216000000000.0,13991000000000.0,14066000000000.0,13679000000000.0,13916000000000.0,14155000000000.0,14118000000000.0
1831,N,False,2576400000000.0,2400500000000.0,2466600000000.0,2349300000000.0,2340200000000.0,2153000000000.0,2195500000000.0,2157900000000.0,2110200000000.0,2046600000000.0,1956000000000.0,2006200000000.0,2011800000000.0,2065900000000.0,2037100000000.0,2114100000000.0,2027300000000.0,2163400000000.0,1999300000000.0,2143200000000.0,2223400000000.0,2170500000000.0,2227000000000.0,2114100000000.0,2035500000000.0,2201400000000.0,2305600000000.0,2329300000000.0,2402500000000.0,2408700000000.0,2534900000000.0,2438300000000.0,2589300000000.0,2632300000000.0,2735700000000.0,2788300000000.0,2674000000000.0,2755300000000.0,2587000000000.0,2579800000000.0,2455400000000.0,2454200000000.0,2347000000000.0,2446700000000.0,2190200000000.0,2327500000000.0,2260900000000.0,2222500000000.0,2253600000000.0,2289000000000.0,2198200000000.0,2232000000000.0,2160100000000.0,2230700000000.0,2365800000000.0
1832,N,False,1308600000000.0,1372100000000.0,1177200000000.0,1269200000000.0,1334300000000.0,1351000000000.0,1334300000000.0,1272500000000.0,1325300000000.0,1316900000000.0,1364700000000.0,1312500000000.0,1375500000000.0,1358000000000.0,1352000000000.0,1239100000000.0,1336400000000.0,1327100000000.0,1242400000000.0,1268700000000.0,1151100000000.0,1233300000000.0,1157200000000.0,1112700000000.0,1068800000000.0,1171500000000.0,1107000000000.0,1156900000000.0,1062100000000.0,1061200000000.0,1071600000000.0,1090700000000.0,1019000000000.0,1085200000000.0,1016200000000.0,1066400000000.0,1069400000000.0,995120000000.0,964510000000.0,1004700000000.0,1107100000000.0,1099100000000.0,1053500000000.0,1114600000000.0,1096200000000.0,1035600000000.0,1095900000000.0,1023700000000.0,989370000000.0,1035400000000.0,1027500000000.0,1048600000000.0,1088800000000.0,1096100000000.0,1074500000000.0
1833,N,False,1053000000000.0,975840000000.0,893010000000.0,891100000000.0,918120000000.0,770770000000.0,792870000000.0,782330000000.0,837910000000.0,796980000000.0,725860000000.0,768550000000.0,703060000000.0,678950000000.0,685920000000.0,670120000000.0,735270000000.0,786820000000.0,781500000000.0,832320000000.0,806690000000.0,799890000000.0,893860000000.0,877200000000.0,855480000000.0,789950000000.0,745790000000.0,754170000000.0,741740000000.0,685010000000.0,729600000000.0,753590000000.0,759770000000.0,703590000000.0,686000000000.0,708860000000.0,657100000000.0,674510000000.0,614670000000.0,606180000000.0,684300000000.0,685430000000.0,595880000000.0,598920000000.0,564120000000.0,545380000000.0,526660000000.0,500710000000.0,480620000000.0,529150000000.0,525260000000.0,577360000000.0,514010000000.0,577960000000.0,533400000000.0
1834,N,False,9496600000000.0,9372100000000.0,9092400000000.0,9109600000000.0,8776400000000.0,8348900000000.0,8318000000000.0,8113500000000.0,8102300000000.0,8287300000000.0,8255300000000.0,8051700000000.0,7974800000000.0,7897700000000.0,7893400000000.0,7948200000000.0,8067200000000.0,8088800000000.0,8463900000000.0,8382800000000.0,8559000000000.0,8456400000000.0,8891400000000.0,9209200000000.0,9022100000000.0,8785700000000.0,8716600000000.0,8542500000000.0,8210800000000.0,8293400000000.0,8235900000000.0,8196000000000.0,7895300000000.0,8054900000000.0,7983300000000.0,7853700000000.0,7924900000000.0,7838200000000.0,8055400000000.0,7984200000000.0,8055800000000.0,7988300000000.0,7998400000000.0,7987100000000.0,7984900000000.0,8018200000000.0,7965200000000.0,8095100000000.0,7783400000000.0,7658100000000.0,7811000000000.0,7725400000000.0,7780100000000.0,7657300000000.0,8082900000000.0
1835,N,False,8429100000000.0,8474400000000.0,8473300000000.0,8772000000000.0,8528300000000.0,9165600000000.0,9633600000000.0,9532800000000.0,9402100000000.0,9592600000000.0,9509000000000.0,9451400000000.0,9649300000000.0,9553400000000.0,9871900000000.0,9635600000000.0,9578300000000.0,10049000000000.0,9995300000000.0,9834300000000.0,10084000000000.0,9937100000000.0,10124000000000.0,10164000000000.0,9753400000000.0,9847300000000.0,9929200000000.0,9793400000000.0,9511300000000.0,9548100000000.0,9313800000000.0,9168000000000.0,9398800000000.0,9189500000000.0,9229500000000.0,9190900000000.0,9143900000000.0,9064400000000.0,8837600000000.0,8967300000000.0,8798200000000.0,8837100000000.0,8882400000000.0,9108800000000.0,9072600000000.0,9214400000000.0,8880400000000.0,9359300000000.0,9132000000000.0,8823500000000.0,8866600000000.0,8596600000000.0,8348600000000.0,8401500000000.0,8486900000000.0
1836,N,False,2965000000000.0,2989400000000.0,3076600000000.0,2919200000000.0,2991600000000.0,2736700000000.0,2832300000000.0,2480700000000.0,2323500000000.0,2258700000000.0,2228100000000.0,2265800000000.0,2098000000000.0,2255200000000.0,2410700000000.0,2297000000000.0,2205600000000.0,2089400000000.0,2103500000000.0,2210800000000.0,2309200000000.0,2257700000000.0,2173200000000.0,2149900000000.0,2200900000000.0,2274100000000.0,2277400000000.0,2262700000000.0,2427200000000.0,2500500000000.0,2613100000000.0,2663300000000.0,2553400000000.0,2361200000000.0,2324900000000.0,2485000000000.0,2450700000000.0,2387500000000.0,2315100000000.0,2186500000000.0,2099300000000.0,2071000000000.0,2057300000000.0,1967300000000.0,1926500000000.0,2104400000000.0,2051300000000.0,2061900000000.0,2161600000000.0,2191000000000.0,2155600000000.0,1961800000000.0,2038800000000.0,2055200000000.0,1943400000000.0
1837,N,False,1281200000000.0,1406300000000.0,1412200000000.0,1248100000000.0,1176900000000.0,1236000000000.0,1227300000000.0,1152700000000.0,1248100000000.0,1273700000000.0,1224300000000.0,1164100000000.0,1214000000000.0,1117400000000.0,1118800000000.0,1095300000000.0,1149100000000.0,1034900000000.0,987990000000.0,1025000000000.0,1006300000000.0,1049700000000.0,1005500000000.0,1099800000000.0,1106600000000.0,1236800000000.0,1212700000000.0,1196300000000.0,1260400000000.0,1052100000000.0,1109900000000.0,1158100000000.0,1173800000000.0,1083900000000.0,981120000000.0,1099100000000.0,949890000000.0,1083000000000.0,1085300000000.0,989930000000.0,1006900000000.0,979050000000.0,919490000000.0,833790000000.0,800720000000.0,927180000000.0,852790000000.0,754480000000.0,796320000000.0,856580000000.0,868890000000.0,822060000000.0,852310000000.0,873250000000.0,896970000000.0
1838,N,False,41150000000000.0,41439000000000.0,41262000000000.0,41139000000000.0,41259000000000.0,42432000000000.0,41387000000000.0,42867000000000.0,42020000000000.0,41565000000000.0,42046000000000.0,41068000000000.0,40717000000000.0,40172000000000.0,40320000000000.0,39760000000000.0,40057000000000.0,40432000000000.0,40557000000000.0,40555000000000.0,39979000000000.0,39543000000000.0,39619000000000.0,39538000000000.0,39776000000000.0,39792000000000.0,39876000000000.0,39788000000000.0,39252000000000.0,39097000000000.0,38981000000000.0,38901000000000.0,39010000000000.0,38591000000000.0,38776000000000.0,39152000000000.0,39537000000000.0,39953000000000.0,39346000000000.0,39779000000000.0,39290000000000.0,39748000000000.0,40261000000000.0,39579000000000.0,40140000000000.0,39703000000000.0,38867000000000.0,38990000000000.0,38383000000000.0,36851000000000.0,36788000000000.0,35805000000000.0,36067000000000.0,35153000000000.0,35500000000000.0
