,FLARE_TYPE,COINCIDENCE,slf_1,slf_2,slf_3,slf_4,slf_5,slf_6,slf_7,slf_8,slf_9,slf_10,slf_11,slf_12,slf_13,slf_14,slf_15,slf_16,slf_17,slf_18,slf_19,slf_20,slf_21,slf_22,slf_23,slf_24,slf_25,slf_26,slf_27,slf_28,slf_29,slf_30,slf_31,slf_32,slf_33,slf_34,slf_35
870,B,True,0.0,0.0,0.0,0.0,0.0,3.9822,3.0342,2.8247,2.5215,0.0,0.0,0.0,0.0,0.0,27.578,27.64,29.495,22.816,12.423,12.21,33.034,23.359,22.804,30.907,31.916,36.35,37.955,0.0,14.006,13.198,13.198,0.0,14.541,19.026,22.435
871,B,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.286,70.626
872,B,False,2.3687,2.4422,2.2451,2.2044,2.2175,2.8093,2.8542,2.7515,2.9924,2.4356,29.085,30.694,30.527,3.3278,29.168,30.566,29.483,3.9282,4.1375,2.3981,3.927,3.6866,26.984,26.903,28.251,27.523,27.6,28.122,27.414,27.846,28.427,26.725,27.057,26.521,27.101
873,B,False,31.496,32.295,31.248,31.075,30.604,30.262,28.519,27.598,27.736,27.54,28.119,28.672,30.037,28.436,27.602,27.594,27.514,27.98,28.642,31.243,28.404,29.787,31.392,29.853,32.244,33.533,31.179,32.876,33.59,34.225,32.231,33.206,33.879,33.6,35.142
874,B,False,23.372,24.402,24.879,25.987,26.234,26.041,25.045,25.651,25.222,25.112,24.774,26.083,25.353,25.725,24.784,26.166,26.659,26.557,26.8,25.922,27.098,27.462,28.432,27.645,27.233,28.004,28.751,28.64,28.127,28.775,28.427,28.916,27.85,30.175,29.931
875,B,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
876,B,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
877,B,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6294,0.0
878,B,True,29.013,28.828,29.213,29.369,28.996,29.184,29.65,29.475,29.586,30.412,30.231,30.228,30.412,30.389,30.819,31.015,30.873,30.461,30.661,31.124,30.747,30.929,31.441,31.724,31.351,31.777,31.33,31.35,30.773,31.725,31.567,31.25,31.382,31.855,32.084
879,B,False,16.917,17.27,17.307,17.225,16.756,17.558,16.626,16.538,16.017,16.018,15.882,15.558,16.591,17.914,18.69,18.797,17.751,18.927,18.239,19.278,19.576,19.697,20.261,21.438,20.171,19.804,19.261,18.947,18.675,17.434,18.177,17.598,19.293,18.569,18.782
880,B,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
881,B,True,58.118,59.796,60.302,59.447,58.752,58.942,56.722,58.644,58.26,58.709,57.853,56.22,55.832,57.143,58.309,58.382,58.159,59.026,58.24,57.713,59.024,59.576,59.877,58.548,59.752,59.397,58.899,59.61,59.369,59.834,59.814,59.968,60.974,61.026,62.258
882,B,True,40.409,39.925,38.292,40.307,37.928,39.264,39.956,40.433,40.155,41.179,39.974,41.662,40.955,41.514,41.055,41.432,42.518,44.045,44.499,44.751,43.012,43.642,44.292,44.641,44.684,43.486,44.6,44.348,44.638,44.964,45.507,44.7,44.76,42.884,47.334
883,B,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
884,B,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
885,B,False,36.823,38.51,38.461,37.762,40.609,36.644,35.074,37.285,38.317,38.309,36.453,36.915,36.906,37.17,40.998,44.391,48.788,4.1219,4.237,3.9494,4.1318,3.5493,3.5493,3.9787,4.0154,3.9431,4.1729,4.6575,4.5634,4.2153,4.4998,4.1458,4.4388,5.167,5.167
886,B,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.9729,3.1887,3.1401,2.9488,2.9594,3.3272,2.7608,3.0342,2.8557,2.7885,3.0458,3.3638,3.1223,0.0,0.0,0.0,3.5211,0.0
887,B,True,20.956,21.216,21.914,22.001,22.064,22.38,22.715,22.476,22.289,22.321,22.863,23.139,23.302,22.995,22.588,22.62,22.556,22.754,22.562,22.475,23.104,23.042,23.267,22.688,23.089,22.671,22.605,22.511,22.655,23.857,23.658,23.715,23.321,23.489,23.962
888,B,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
889,B,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.926,58.927,58.074
890,B,True,8.6999,9.1028,9.3411,9.3457,9.4887,9.5493,9.2173,8.7794,8.824,9.1147,9.161,9.4932,9.6141,9.5965,9.612,9.9474,10.155,10.114,10.311,10.589,10.575,10.557,10.942,11.315,11.038,11.18,11.097,11.491,11.663,11.448,11.421,11.473,11.611,11.782,11.964
891,B,False,2.9047,2.1601,2.8586,2.2256,2.2068,2.1237,2.8025,2.7533,2.6431,2.8311,1.571,2.2847,3.3735,2.0324,2.1508,2.0594,1.761,4.4445,2.5368,3.2358,2.9269,0.0,1.4029,2.2019,0.0,0.0,2.2332,2.1935,2.3965,2.3059,1.4726,1.5274,1.8222,2.017,2.3477
892,B,False,17.64,18.262,17.721,17.581,17.898,18.013,17.999,0.0,18.15,8.2113,9.0817,8.4811,11.73,12.529,11.756,11.786,18.689,18.54,18.756,18.797,18.821,18.667,18.656,13.459,11.282,9.1694,11.54,13.25,13.571,10.29,11.919,8.3817,3.1282,4.2848,7.4266
893,B,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
894,B,False,1.8065,0.0,0.0,0.0,0.0,0.0,0.0,1.9211,0.0,0.0,0.0,0.0,2.1994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7789,1.7839,2.1792,2.2154,2.1568,2.1751,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
895,B,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
896,B,True,19.895,19.444,19.435,18.946,18.181,18.281,18.62,18.601,18.939,19.045,18.606,19.079,19.137,19.848,20.028,20.971,19.901,20.217,19.954,20.078,20.395,20.126,20.46,20.265,20.358,20.71,20.704,21.844,21.042,20.923,20.888,21.403,21.511,21.629,21.463
897,B,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
898,B,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0343,2.1236,0.0,2.3689,2.259,2.3062,2.2085,2.0887,2.0903,1.9294,0.0,0.0,0.0,0.0
899,B,True,4.0777,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
900,B,True,39.163,37.274,37.583,37.447,39.649,40.334,37.423,40.4,44.306,45.669,42.42,42.899,45.001,45.254,46.186,47.339,44.702,49.069,49.067,48.731,48.838,49.98,48.706,48.968,28.797,40.843,53.346,51.731,52.778,37.926,44.309,41.884,35.326,55.45,56.554
901,B,True,24.312,24.184,24.551,24.699,24.164,24.612,25.002,25.278,25.459,26.045,26.0,25.888,26.08,26.39,27.317,26.423,27.339,26.574,27.089,27.351,28.042,27.761,27.71,27.275,27.371,27.794,28.109,28.068,27.791,28.49,28.535,28.75,29.115,29.041,28.461
902,B,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
903,B,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.286,70.626,62.025,59.457,49.851,46.838,36.933,38.812,36.814,35.084,32.842,31.233,30.399,30.308,31.792
904,B,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
905,B,False,18.181,18.281,18.62,18.601,18.939,19.045,18.606,19.079,19.137,19.848,20.028,20.971,19.901,20.217,19.954,20.078,20.395,20.126,20.46,20.265,20.358,20.71,20.704,21.844,21.042,20.923,20.888,21.403,21.511,21.629,21.463,20.919,21.396,21.251,21.018
906,B,False,33.044,33.496,33.954,34.019,33.373,34.474,34.62,34.298,34.045,34.806,35.108,35.108,35.406,34.655,35.513,35.771,37.237,35.718,33.609,33.201,31.782,31.624,31.309,31.271,30.595,31.438,31.525,28.949,28.755,27.572,28.513,28.241,28.393,28.94,29.358
907,B,False,11.525,13.353,12.914,8.4883,9.3104,7.7589,10.952,13.544,9.2787,7.2875,9.0844,7.2071,10.265,8.2831,8.9326,10.175,13.269,13.469,17.509,18.452,18.108,16.334,24.623,9.9881,9.5223,22.759,25.721,14.389,3.2662,15.264,17.777,13.523,0.0,0.0,0.0
908,B,True,21.615,21.487,22.287,22.294,23.145,23.003,23.202,22.847,22.748,22.141,22.693,22.733,23.027,22.979,22.9,22.808,23.096,23.751,23.6,23.582,23.079,23.545,23.383,24.521,25.734,24.751,23.86,24.581,23.888,23.488,23.263,22.995,24.004,24.85,25.819
909,B,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
910,B,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.3014,8.7899,7.7185,8.5565,8.9033,8.3222,0.0,4.6835,3.6586,4.1041,5.1279
911,B,True,12.352,12.548,12.426,12.282,12.27,12.485,12.594,12.599,12.663,12.385,12.621,12.694,12.815,13.023,12.816,12.445,12.593,12.846,12.782,12.774,12.667,12.85,12.847,12.718,12.682,12.767,13.007,13.096,13.094,13.121,13.226,13.366,13.226,13.497,13.7
912,B,False,0.0,31.183,29.583,0.0,31.38,32.092,33.351,34.81,34.967,37.835,38.133,32.412,35.009,34.19,31.821,30.553,30.07,32.526,36.416,35.631,33.813,30.442,33.522,34.218,31.633,33.485,37.818,36.35,34.484,32.754,35.656,36.13,35.312,32.465,34.876
913,B,False,139.28,139.92,117.86,117.86,133.95,126.29,0.0,0.0,0.0,0.0,58.694,65.657,72.509,64.024,58.445,64.871,56.896,52.241,48.943,51.265,59.734,58.337,45.729,47.659,49.188,53.062,56.493,57.453,48.643,48.517,58.298,74.657,77.836,67.554,71.268
914,B,False,4.773,2.0851,5.0808,33.138,41.996,48.635,46.823,47.658,47.834,37.07,37.778,48.356,47.443,47.616,2.1236,34.711,42.463,43.91,50.341,8.5149,7.288,49.617,7.7031,13.115,47.693,45.558,25.857,47.977,47.812,46.72,47.502,50.91,22.443,27.721,18.133
915,B,True,21.17,20.913,21.86,21.766,21.229,22.064,21.15,21.47,22.102,22.189,21.655,23.122,22.489,22.66,23.085,22.144,22.707,23.538,23.285,24.936,24.872,25.266,25.412,25.287,24.993,25.571,25.731,25.391,22.646,25.653,25.407,25.06,25.75,25.426,24.89
916,B,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
917,B,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,175.57,190.97,200.75,200.4,197.94,214.61,217.74,198.39,208.84,225.08,221.64,215.33,212.32,0.0,0.0,0.0,233.12,225.2,218.48,232.71,201.23,225.32
918,B,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
919,B,False,92.693,5.2162,107.65,2.7622,108.11,5.2251,4.3243,4.7145,0.0,148.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,92.391,81.433
920,B,False,166.52,83.668,19.589,43.674,6.4372,2.6641,2.3329,1.5133,3.5256,4.3125,1.9662,2.4116,1.9342,2.679,1.2528,1.3086,2.4182,0.74102,0.86279,2.2204,2.1087,0.60113,2.6225,1.3373,2.0555,5.1569,2.503,1.5893,4.1916,4.3501,4.4217,3.4082,2.896,2.5169,0.59969
921,B,False,23.321,23.489,23.962,23.925,23.748,23.275,23.017,23.392,23.084,23.05,23.168,23.125,23.339,24.244,24.323,23.814,24.581,23.894,23.628,23.563,22.913,22.692,22.884,22.084,23.089,22.766,21.99,21.874,22.043,22.671,22.327,22.163,21.921,22.828,22.234
922,B,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3572,0.0,0.0,0.0,0.0,0.0,0.0,2.3948,0.0,2.3594,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
923,B,False,21.478,20.614,21.747,28.197,25.171,23.401,23.058,23.278,19.627,17.106,16.972,17.779,18.129,19.057,19.233,25.774,26.623,24.383,25.572,21.35,22.217,19.006,20.201,21.818,23.21,0.0,21.452,0.0,33.601,33.487,34.277,0.0,0.0,0.0,0.0
924,B,False,5.5336,4.9882,4.8289,4.5958,4.8988,5.1419,5.3951,5.4479,10.96,4.8079,4.9505,4.9535,5.232,4.8039,5.103,5.3663,5.5035,11.434,11.16,10.938,5.2805,4.0494,3.2952,3.2016,2.3902,6.0976,2.9208,2.3281,2.221,2.1943,3.5514,3.1289,3.3914,4.2043,4.3567
925,B,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
926,B,False,67.672,64.533,62.144,63.943,64.994,66.909,65.762,39.054,42.22,46.219,33.654,44.968,63.131,61.002,62.384,40.596,65.968,64.382,64.338,63.505,64.427,64.83,59.975,57.534,59.565,57.774,57.868,56.957,58.714,58.48,57.843,57.371,58.426,56.547,56.37
927,B,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.066,9.2378,9.122,9.364,9.3601,9.407,8.9743,9.4078,9.2621,9.927,10.126,10.208,10.822,10.788,10.77,10.405,10.627,11.234,10.98,11.268,11.658,11.697,11.705,11.583,11.406,11.402,11.141
928,B,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
929,B,False,16.135,16.158,16.298,15.36,15.384,15.194,15.357,15.362,15.65,15.945,16.141,16.777,0.0,16.214,16.548,16.436,16.244,16.609,16.515,16.85,16.948,17.259,17.876,17.923,17.865,17.185,17.469,17.698,18.158,18.397,0.0,0.0,0.0,18.743,0.0
930,B,False,14.728,14.522,14.172,14.482,15.077,15.006,14.604,14.067,14.713,14.462,14.334,14.694,15.096,15.715,16.917,16.496,15.606,16.141,16.765,17.821,18.168,18.856,19.611,17.032,16.727,18.177,18.135,18.699,18.167,17.308,15.904,16.676,18.176,17.268,17.401
931,B,True,19.01,18.769,18.907,19.489,19.922,20.86,20.706,20.546,21.187,21.696,21.475,22.837,23.367,23.992,22.749,23.149,22.892,23.509,23.874,25.112,27.708,24.844,24.312,26.095,27.395,27.169,26.633,29.342,29.907,28.689,27.869,28.227,28.985,28.787,29.762
932,B,False,67.816,74.602,72.088,0.0,0.0,0.0,73.428,75.487,77.396,83.593,79.997,89.393,0.0,0.0,35.025,30.911,30.678,25.84,54.014,23.529,23.888,22.345,23.233,22.256,23.529,24.641,23.529,22.817,23.737,0.0,0.0,0.0,0.0,0.0,0.0
933,B,False,1.9429,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.123
934,B,False,2.7603,2.7454,2.8049,2.803,2.8214,2.8005,2.81,2.8125,2.8452,2.8735,2.8837,2.9056,3.0772,3.2245,3.159,3.1943,2.9628,2.9596,3.0879,3.1334,3.3177,3.9305,3.2512,3.246,3.262,3.3582,3.4294,3.3888,3.4421,3.3422,3.3144,3.2608,3.3694,3.6943,3.4654
935,B,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
936,B,False,22.017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.8096,2.9844,2.9844,3.0078,3.2933,3.2268,3.2933,10.717,24.245,12.691,11.202,12.792,0.0,2.758,3.3014,3.2029,3.1376,3.0352,0.0,25.973,2.7926,2.3284,2.3587,2.3896,2.5846,3.6209,4.1694
937,B,False,46.224,46.922,47.23,48.582,49.412,48.051,49.416,49.416,49.416,50.309,51.808,50.279,52.765,50.279,52.111,51.82,55.186,51.545,51.492,52.774,51.823,52.108,51.076,52.174,50.363,50.22,50.344,51.676,55.852,55.462,51.721,51.989,50.658,51.347,52.897
938,B,False,17.753,17.359,17.306,17.425,17.449,17.81,17.756,17.558,17.096,16.703,16.974,17.02,17.167,17.152,17.155,17.173,17.032,16.84,16.944,17.446,17.464,17.201,17.446,17.305,17.206,17.102,17.13,16.633,16.124,16.51,16.529,16.678,16.528,16.271,15.875
939,B,False,47.624,46.636,46.406,46.542,47.458,46.611,46.773,46.982,47.624,47.479,46.636,48.142,49.071,49.392,49.141,49.629,50.474,51.083,51.264,51.617,51.165,52.19,52.085,52.267,52.557,52.46,53.558,54.847,53.983,53.26,53.176,52.974,52.958,54.302,53.773
940,B,False,51.628,54.945,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.361,55.513,55.533,0.0,0.0,57.903,57.791,0.0,0.0,55.334,0.0,0.0,56.084,55.561,55.481,54.897,54.471,54.353,57.375
941,B,False,19.086,35.815,32.075,27.764,8.853,20.977,20.845,7.9859,13.5,6.4928,14.112,5.0939,5.7706,3.8829,4.0074,4.0396,2.5698,2.3878,6.7926,2.0794,3.8083,4.0782,4.4464,4.4522,3.3443,6.2825,2.027,3.0183,1.7824,2.6491,2.5085,2.0039,1.61,2.4623,3.5451
942,B,False,42.881,41.551,42.502,42.889,42.197,41.705,43.686,43.255,41.807,42.973,45.775,44.444,41.781,41.895,41.739,41.381,40.782,41.462,41.795,42.656,42.519,44.022,44.028,44.849,46.34,45.936,45.759,46.282,46.316,46.586,47.195,48.702,47.624,47.571,47.323
943,B,False,44.225,44.252,44.93,45.749,45.127,46.685,46.21,46.684,48.413,51.628,54.945,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.361,55.513,55.533,0.0,0.0,57.903,57.791,0.0,0.0,55.334
944,B,True,0.0,0.0,4.5166,4.043,4.1673,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.412,22.864,22.885,26.367,20.708,37.011,50.43,31.937,24.603,25.312,24.081,21.507,21.521,23.186,21.847,23.455,21.164,21.392,20.682,18.392,22.688,21.815,23.238
945,B,True,22.419,26.366,26.095,26.647,26.326,26.449,26.214,26.61,26.528,26.34,26.801,27.076,27.442,27.685,27.812,27.93,28.207,27.63,27.862,27.74,27.736,28.47,29.386,29.764,30.683,30.579,30.39,31.138,31.787,31.961,32.487,32.308,32.72,34.821,34.634
946,B,True,2.8977,2.9572,2.9378,2.8881,2.8465,3.5479,4.0599,2.5443,0.0,0.0,3.8942,2.8089,2.9456,5.4699,5.532,0.0,0.0,5.1271,3.7146,3.5997,3.9864,4.9532,4.5502,5.1193,0.0,0.0,0.0,5.1068,0.0,0.0,0.0,0.0,0.0,0.0,0.0
947,B,False,28.371,28.364,27.676,27.34,26.822,26.818,27.042,27.117,25.893,26.358,25.975,25.521,24.951,24.075,24.909,25.194,24.363,24.934,24.979,23.83,24.587,23.684,24.777,24.313,24.034,23.215,23.802,23.693,24.189,24.442,24.96,25.059,24.597,24.323,24.675
948,B,False,0.0,2.3663,2.2444,2.448,1.9945,2.4803,2.4688,2.4839,2.4664,2.3864,2.3739,1.8942,1.9698,2.1284,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.891,0.0,1.9265,1.8937,1.8973,1.7633,1.6474,1.8352,1.0253,0.0
949,B,False,26.077,27.605,26.674,27.022,26.916,26.074,24.669,25.663,25.437,25.55,23.309,22.62,24.729,23.276,23.951,24.424,22.056,20.534,20.064,21.166,21.483,20.029,19.26,19.065,19.817,19.994,19.249,18.016,18.69,18.448,17.94,17.977,17.513,17.465,16.88
950,B,False,28.225,28.259,28.304,28.528,28.509,28.828,29.109,29.355,29.013,28.828,29.213,29.369,28.996,29.184,29.65,29.475,29.586,30.412,30.231,30.228,30.412,30.389,30.819,31.015,30.873,30.461,30.661,31.124,30.747,30.929,31.441,31.724,31.351,31.777,31.33
951,B,True,5.1712,4.7867,2.48,2.5461,2.5896,2.572,2.5377,5.5115,6.86,7.6633,8.4611,7.8608,6.4636,4.5927,2.2379,4.6217,2.2642,4.6579,4.5896,4.8055,2.1781,2.2855,2.3049,5.5096,6.0122,7.2869,5.2495,4.99,5.0772,5.4272,4.8096,2.4199,2.3916,2.3778,2.4198
952,B,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
953,B,False,2.9226,3.0154,3.0128,5.8082,2.894,2.9843,3.0035,5.785,6.0375,5.6607,6.3312,6.4045,2.8159,2.8866,2.6641,2.5988,2.7957,5.2758,5.3062,2.6753,2.7357,5.3774,5.7002,5.9982,6.0777,6.5135,6.3738,6.1492,6.2891,5.9693,6.4153,7.7411,7.7568,6.3286,8.008
954,B,True,15.09,14.782,14.156,14.437,14.352,13.938,13.929,14.107,14.225,14.727,15.069,14.972,15.233,15.234,14.767,14.939,14.831,14.529,14.452,14.38,14.225,14.408,14.509,14.763,14.503,14.849,14.867,15.067,15.166,14.878,14.454,14.532,14.62,14.205,14.177
955,B,True,17.901,18.278,18.036,18.365,18.383,18.206,18.447,18.519,18.556,18.404,18.825,18.761,17.979,18.146,18.624,18.55,18.879,19.133,19.103,18.705,18.673,18.734,18.521,18.814,19.039,19.205,19.827,20.016,20.352,20.96,21.544,21.152,21.334,21.368,21.595
956,B,True,30.043,34.48,38.188,35.528,39.866,37.537,41.2,38.325,41.748,40.342,47.533,46.972,48.82,48.521,50.582,55.931,52.912,56.725,61.242,61.128,15.008,9.8859,14.913,14.598,14.538,14.649,14.78,14.903,14.646,14.7,14.898,14.854,14.876,14.696,14.92
957,B,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1637,3.031,0.0,3.0251,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.7926,0.0,0.0,0.0
958,B,False,44.879,46.54,43.36,41.983,49.22,44.236,42.594,40.671,45.954,52.871,50.499,47.893,48.039,44.966,43.564,50.663,44.205,45.845,45.137,47.568,47.795,50.926,53.21,50.573,53.511,47.823,50.794,55.374,63.825,58.262,53.127,62.81,64.987,64.846,63.528
959,B,False,13.52,13.717,13.383,13.557,13.755,13.972,13.845,13.662,13.478,13.535,13.703,13.603,14.037,13.871,13.983,13.254,13.312,13.429,13.401,13.815,13.377,13.423,14.077,13.987,13.898,13.827,13.467,13.63,13.866,13.945,13.943,13.889,13.918,14.06,14.332
960,B,False,24.218,16.414,15.638,23.569,24.255,24.765,24.844,26.247,25.72,25.66,26.175,26.457,26.357,27.323,30.683,31.777,30.043,30.845,41.078,44.591,48.056,49.468,81.647,80.831,66.165,78.009,84.688,92.248,83.744,85.405,86.972,92.055,0.0,85.764,92.055
