,FLARE_TYPE,COINCIDENCE,MEANGBH_1,MEANGBH_2,MEANGBH_3,MEANGBH_4,MEANGBH_5,MEANGBH_6,MEANGBH_7,MEANGBH_8,MEANGBH_9,MEANGBH_10,MEANGBH_11,MEANGBH_12,MEANGBH_13,MEANGBH_14,MEANGBH_15,MEANGBH_16,MEANGBH_17,MEANGBH_18,MEANGBH_19,MEANGBH_20
1318,B,True,33.956,34.26,33.961,34.368,34.296,34.141,33.566,33.154,33.37,33.595,33.625,33.862,33.816,33.47,33.189,32.662,33.467,33.698,33.872,34.181
1319,B,False,42.647,41.709,41.737,41.78,42.527,42.297,42.374,42.232,43.06,42.655,42.598,42.975,42.899,43.502,43.091,43.022,44.192,44.087,44.384,44.865
1320,B,False,71.043,71.68,70.751,68.327,64.637,64.432,63.873,63.617,60.966,63.934,62.627,61.3,59.997,58.423,59.888,62.097,62.553,63.036,63.433,64.081
1321,B,False,64.553,64.724,64.611,63.926,63.777,64.245,64.597,65.444,65.197,66.193,67.38,68.496,69.907,72.758,72.123,75.753,76.87,77.888,78.891,78.42
1322,B,False,82.139,82.464,82.546,77.928,79.645,82.111,81.754,82.403,82.489,79.057,75.233,75.845,76.279,76.498,77.59,75.951,75.936,76.757,79.026,74.022
1323,B,False,61.631,62.668,62.772,62.344,61.701,62.886,62.991,61.795,62.106,63.716,62.527,61.411,61.745,60.085,59.764,59.548,58.902,58.468,58.716,58.54
1324,B,False,62.808,60.897,62.569,61.446,62.316,61.816,61.574,60.921,61.6,60.98,60.028,61.593,59.442,59.948,60.368,60.379,59.85,58.894,59.432,60.006
1325,B,False,55.317,55.161,55.836,55.662,56.507,55.948,56.064,55.584,56.338,56.218,57.892,57.183,57.032,57.79,58.083,57.225,56.134,57.104,56.84,56.524
1326,B,False,41.611,43.587,44.856,45.253,46.923,47.185,48.458,48.332,47.515,46.394,46.705,45.907,46.632,47.638,49.839,47.935,46.861,48.612,49.835,49.496
1327,B,False,41.098,40.9,41.103,41.265,40.982,41.498,41.545,40.838,40.965,40.614,39.74,39.727,38.833,39.213,39.367,38.726,37.566,36.601,36.437,36.533
1328,B,False,39.45,39.213,39.401,38.99,39.011,39.134,39.031,38.987,38.546,38.529,38.623,39.187,39.051,39.188,39.352,39.198,39.935,39.303,39.656,39.433
1329,B,False,26.32,27.407,27.345,26.709,27.443,27.619,27.499,26.97,26.63,26.895,27.188,26.876,28.031,28.242,28.093,28.035,27.939,27.811,28.733,28.41
1330,B,False,31.731,31.9,31.717,31.051,31.278,30.55,31.287,30.996,31.158,31.173,31.096,31.204,31.897,34.607,32.219,32.44,32.894,31.81,31.764,31.396
1331,B,False,63.889,65.874,67.146,68.093,66.622,65.118,65.584,63.994,63.827,62.185,62.337,62.013,61.067,58.961,58.999,59.272,57.508,56.73,57.106,58.708
1332,B,False,52.233,53.407,53.436,54.03,55.348,54.884,56.774,56.477,56.885,55.804,56.141,55.363,54.642,54.079,54.473,54.212,53.241,52.672,51.791,50.48
1333,B,False,42.456,41.893,41.584,42.277,41.99,41.917,41.411,41.625,41.601,41.504,42.042,41.509,41.533,40.976,41.301,41.293,41.685,40.895,41.09,40.859
1334,B,False,52.508,53.214,53.076,52.769,51.842,51.938,51.062,49.965,49.025,48.107,47.234,46.073,45.389,45.158,44.288,44.517,43.877,43.179,42.26,42.789
1335,B,True,54.901,56.648,58.451,58.721,58.155,59.61,60.326,60.702,62.563,61.803,62.415,61.71,60.463,60.785,61.944,64.236,61.806,60.922,61.94,60.681
1336,B,False,39.531,39.97,40.013,41.169,40.775,40.49,41.106,40.601,40.102,39.836,40.085,39.932,39.705,39.663,39.941,39.657,39.927,39.807,39.609,39.503
1337,B,True,82.664,86.56,84.3,83.53,81.926,83.141,82.758,81.113,80.275,81.669,79.043,78.918,79.532,81.389,81.922,79.863,81.845,82.69,83.226,83.065
1338,B,True,66.566,65.991,65.261,64.766,62.808,60.897,62.569,61.446,62.316,61.816,61.574,60.921,61.6,60.98,60.028,61.593,59.442,59.948,60.368,60.379
1339,B,True,69.823,69.258,69.501,69.487,69.374,69.992,69.283,68.299,69.986,69.283,69.657,72.889,72.217,73.321,70.954,74.67,72.806,73.111,73.344,72.814
1340,B,False,65.478,63.565,62.91,62.486,62.043,62.742,63.118,62.793,61.452,63.042,63.76,60.807,61.598,61.465,61.762,59.962,61.078,58.685,57.541,58.609
1341,B,False,54.982,55.586,56.464,57.277,57.595,58.393,58.664,58.828,58.664,58.833,59.529,59.914,60.245,60.9,61.163,60.542,61.697,61.244,59.466,59.734
1342,B,False,35.845,35.961,35.983,36.68,36.266,36.294,36.85,36.555,37.181,36.916,36.839,37.451,37.135,36.807,36.483,36.84,36.911,35.876,36.145,35.805
1343,B,False,40.0,40.318,40.26,39.985,40.313,40.454,40.283,40.242,40.023,40.036,40.138,39.918,40.541,40.555,40.529,40.203,40.073,39.665,39.895,39.636
1344,B,False,32.853,34.084,34.538,33.952,33.765,34.537,33.992,34.617,36.062,35.888,36.375,36.807,36.664,37.118,36.076,37.03,36.394,36.634,36.198,35.78
1345,B,False,36.957,36.691,36.549,36.355,36.578,35.986,36.136,35.971,35.583,35.677,35.663,35.315,35.031,35.016,34.83,35.051,34.515,33.922,34.345,33.718
1346,B,False,44.447,44.245,44.175,44.01,44.218,44.136,44.765,44.797,45.58,45.456,45.065,44.639,44.562,44.106,44.416,45.293,45.439,45.92,45.771,46.384
1347,B,False,36.785,36.829,36.239,36.188,36.16,36.173,36.184,36.397,36.265,36.485,36.343,36.386,36.518,36.891,36.896,36.993,37.027,37.036,36.724,36.499
1348,B,False,47.557,45.01,49.305,54.905,56.867,55.822,56.094,60.044,57.548,55.107,56.966,60.859,56.228,58.491,62.994,57.456,60.004,61.953,61.767,64.038
1349,B,False,47.238,47.707,48.112,48.392,47.948,48.289,48.215,47.801,48.318,48.367,48.267,48.688,48.363,47.62,48.375,47.889,47.683,47.212,47.432,46.969
1350,B,False,29.684,29.87,29.693,29.306,28.771,28.699,28.508,28.756,29.306,28.87,29.329,28.714,28.911,28.67,28.247,28.345,28.593,28.763,28.975,29.197
1351,B,False,68.102,68.984,68.306,68.855,69.505,69.085,69.221,68.585,69.032,68.676,68.951,70.525,70.241,70.178,69.988,70.478,69.677,68.97,68.715,67.162
1352,B,False,31.28,30.974,30.856,31.184,32.395,31.239,28.858,31.07,30.379,28.19,28.908,27.612,26.615,31.292,25.603,34.559,31.45,30.421,31.54,23.832
1353,B,False,66.565,66.185,65.532,66.598,66.372,66.39,65.344,64.716,63.547,64.474,64.396,64.375,64.205,63.369,63.189,62.78,62.562,62.064,63.628,63.299
1354,B,False,29.869,29.507,29.627,29.611,29.36,29.723,29.732,29.72,29.682,29.92,29.81,29.951,30.205,30.518,30.583,30.721,30.605,30.464,30.368,30.561
1355,B,False,45.692,46.025,45.688,45.833,45.782,46.373,46.66,47.028,47.167,47.204,47.493,47.83,48.176,47.821,48.188,47.382,47.552,47.354,47.627,48.106
1356,B,False,67.373,68.279,66.66,63.063,65.444,68.107,67.746,67.605,64.201,65.396,70.93,67.528,64.5,67.692,68.26,66.398,64.198,67.22,65.643,62.49
1357,B,False,56.304,55.947,56.333,56.512,57.652,58.163,58.125,58.247,57.491,57.536,58.103,57.962,58.831,58.392,58.2,57.907,58.166,57.773,57.348,57.858
1358,B,False,36.502,36.379,36.416,35.711,35.383,35.343,35.159,35.87,36.267,35.613,35.596,35.046,35.181,34.727,35.481,34.929,34.49,33.897,33.137,33.507
1359,B,False,33.643,33.619,32.68,32.797,32.513,31.632,31.624,31.763,31.224,30.729,31.222,31.124,31.184,31.487,31.533,31.452,32.044,32.013,32.161,32.286
1360,B,False,42.421,44.424,44.276,43.399,43.015,43.568,43.282,43.839,44.562,45.099,45.141,44.707,44.811,44.553,44.084,43.615,42.63,42.228,40.742,40.779
1361,B,False,62.39,62.601,63.378,63.545,64.047,64.429,64.618,65.097,64.308,64.507,63.863,63.113,62.687,60.881,59.716,58.718,58.054,57.209,57.475,57.364
1362,B,False,49.76,50.199,49.708,49.584,49.635,48.77,48.07,47.779,47.542,46.646,46.27,45.859,45.944,45.331,45.505,45.909,45.161,44.92,45.092,45.862
1363,B,False,57.307,57.132,57.986,57.328,58.057,57.768,57.458,58.315,57.377,58.642,59.318,61.557,63.066,64.192,65.343,65.999,67.164,67.976,68.443,69.138
1364,B,False,67.305,64.958,66.257,65.81,67.344,69.618,68.188,65.666,66.381,65.911,64.724,67.683,68.397,70.17,65.911,65.497,65.56,65.972,65.161,66.292
1365,B,False,31.717,31.051,31.278,30.55,31.287,30.996,31.158,31.173,31.096,31.204,31.897,34.607,32.219,32.44,32.894,31.81,31.764,31.396,32.676,32.68
1366,B,False,47.334,47.787,47.554,47.922,47.509,47.114,46.846,48.277,48.549,48.026,48.077,47.143,47.598,47.535,46.866,46.766,46.25,47.048,46.335,46.012
1367,B,False,30.55,31.287,30.996,31.158,31.173,31.096,31.204,31.897,34.607,32.219,32.44,32.894,31.81,31.764,31.396,32.676,32.68,32.556,32.643,32.313
1368,B,False,54.7,54.897,54.391,55.723,54.576,55.483,56.128,55.531,54.388,55.698,56.768,56.141,56.809,56.283,57.733,57.336,57.066,56.605,54.094,55.753
1369,B,False,33.09,33.734,33.664,34.106,34.108,34.295,34.512,34.403,34.054,34.559,34.997,34.775,34.504,34.336,34.491,34.894,35.529,35.371,36.122,36.37
1370,B,False,62.005,61.5,63.193,60.794,59.504,60.022,58.778,60.464,59.222,58.315,59.984,59.571,60.001,60.724,62.002,62.228,61.348,61.934,61.832,63.184
1371,B,False,65.782,66.535,69.082,68.864,68.305,69.561,69.181,68.444,70.025,70.346,71.013,70.328,69.259,69.245,68.637,66.093,68.294,68.787,68.555,67.516
1372,B,False,69.236,68.211,71.412,68.757,65.531,68.137,68.986,68.037,67.436,67.298,68.43,67.471,68.517,68.829,69.399,69.478,68.259,67.638,68.134,69.772
1373,B,False,42.194,41.208,41.125,40.893,41.295,41.724,41.932,42.613,42.612,42.584,43.313,44.027,43.677,43.709,43.503,43.964,43.87,43.939,43.543,44.221
1374,B,False,36.807,36.664,37.118,36.076,37.03,36.394,36.634,36.198,35.78,35.914,35.927,36.272,35.949,35.645,35.968,35.492,34.932,35.647,36.042,35.777
1375,B,False,45.961,45.812,45.244,46.016,44.752,45.68,45.921,45.818,45.134,44.438,44.205,45.052,46.501,47.058,48.236,47.342,47.692,48.453,49.137,48.948
1376,B,False,33.663,39.585,39.519,48.152,46.184,47.926,48.494,49.527,49.029,50.379,50.882,49.709,52.242,54.841,56.419,57.239,57.671,56.325,57.936,55.728
1377,B,False,65.326,65.273,66.343,67.035,64.828,65.702,65.315,64.473,64.461,63.229,64.006,63.785,64.01,63.254,61.34,59.926,60.775,58.526,58.423,57.497
1378,B,False,55.343,54.653,54.604,55.173,54.848,55.191,54.728,54.075,53.993,53.529,53.768,53.751,53.312,52.978,53.381,52.541,52.103,51.196,51.023,50.799
1379,B,False,34.707,34.13,33.926,33.925,34.203,34.144,33.955,33.637,33.943,34.157,34.292,34.345,34.552,34.96,35.025,35.294,35.807,35.789,35.558,35.627
1380,B,False,34.135,33.82,33.822,32.952,33.455,33.797,33.742,33.654,33.501,33.372,33.527,33.424,33.315,34.027,34.146,34.456,34.67,34.28,35.016,35.16
1381,B,False,48.269,47.056,47.672,47.403,46.012,44.917,44.597,44.091,43.639,43.58,44.009,43.529,43.491,43.306,43.688,42.77,42.626,43.083,43.757,44.033
1382,B,True,65.902,65.121,64.59,65.136,62.493,61.937,60.373,58.946,58.907,58.024,58.687,58.626,59.161,59.256,60.763,60.408,61.386,61.482,62.255,62.385
1383,B,False,73.56,74.412,74.539,73.581,72.428,72.508,72.398,71.127,69.927,68.508,67.42,67.604,66.98,64.783,64.914,64.416,65.308,64.999,65.189,65.129
1384,B,False,38.121,40.434,37.098,31.454,31.503,30.452,31.031,32.213,31.724,32.853,34.084,34.538,33.952,33.765,34.537,33.992,34.617,36.062,35.888,36.375
1385,B,True,41.32,40.437,40.58,40.757,40.524,39.593,41.329,39.736,41.024,41.658,42.437,42.567,43.223,42.452,42.507,43.901,43.932,44.659,45.655,46.453
1386,B,False,59.243,60.61,62.088,62.502,62.873,62.643,62.631,64.002,63.773,63.482,62.563,62.772,62.536,61.576,61.865,60.92,60.547,59.876,60.182,59.62
1387,B,False,60.768,59.585,57.385,55.611,54.319,51.996,51.764,51.661,50.561,49.716,49.913,50.383,50.761,51.956,53.739,56.363,57.623,58.543,59.327,59.929
1388,B,False,30.197,31.279,31.849,31.253,30.861,29.117,32.379,31.731,29.736,30.045,29.8,29.182,29.569,30.644,30.086,32.095,31.133,34.586,31.591,31.812
1389,B,True,57.802,55.532,56.22,54.967,55.903,56.255,56.68,58.041,58.783,59.64,61.473,62.776,64.025,65.054,65.125,66.084,64.687,64.657,64.169,62.524
1390,B,False,64.374,61.813,61.417,60.92,59.093,56.207,55.953,56.611,57.046,56.08,55.793,54.8,56.368,59.499,60.637,61.346,59.811,60.506,62.64,60.481
1391,B,False,59.687,58.799,58.976,59.494,60.6,61.053,62.708,63.222,63.802,64.043,64.419,64.237,64.673,64.66,64.575,64.85,64.64,64.174,63.912,63.87
1392,B,False,66.215,66.101,65.276,66.297,65.88,66.273,67.162,68.685,67.914,68.326,69.409,69.866,69.658,69.305,69.846,68.888,69.134,70.146,70.519,71.032
1393,B,False,64.511,64.309,63.968,63.263,62.161,61.0,59.608,59.33,58.315,57.815,57.029,56.415,55.359,55.422,55.851,55.947,56.496,56.268,57.471,58.554
1394,B,False,54.686,54.034,54.109,53.433,52.813,52.835,53.221,53.392,53.347,53.002,52.486,52.481,52.496,52.279,52.617,52.868,52.173,52.351,52.197,52.576
1395,B,False,36.778,36.73,36.837,36.882,36.842,36.661,35.813,36.489,36.251,36.046,35.848,36.182,36.543,36.853,37.605,38.074,38.497,38.722,39.402,39.515
1396,B,True,70.413,72.39,73.771,73.634,74.054,74.141,73.032,73.455,74.294,76.36,76.599,78.488,80.37,82.44,80.352,82.376,83.89,83.381,81.242,78.63
1397,B,False,86.745,87.142,85.368,84.389,85.031,84.71,85.056,84.707,81.511,82.388,81.641,79.151,78.855,77.703,76.679,77.396,77.732,77.233,76.619,78.758
1398,B,False,66.839,66.513,67.503,67.371,67.32,66.445,67.439,69.468,69.313,69.767,70.818,70.685,72.642,72.351,72.573,73.344,74.8,75.48,76.062,75.584
1399,B,False,53.117,54.417,55.154,57.191,57.537,58.137,60.811,61.403,61.256,61.424,62.694,63.153,63.07,65.174,65.438,66.064,66.977,68.583,68.946,66.644
1400,B,False,45.856,45.366,44.782,44.526,44.09,43.746,43.606,43.389,43.487,43.312,43.39,43.453,43.188,43.303,43.133,42.946,43.066,42.923,43.496,44.403
1401,B,False,74.67,72.806,73.111,73.344,72.814,74.877,72.786,72.907,71.494,74.621,73.162,71.738,67.344,67.497,65.395,64.341,61.861,60.606,60.361,58.874
1402,B,False,44.104,40.993,43.664,38.356,39.492,38.462,37.158,39.903,38.947,38.928,40.063,40.789,41.212,41.687,43.441,43.086,42.595,41.771,40.078,41.907
1403,B,True,37.087,37.506,38.542,38.501,38.805,38.914,39.438,40.426,40.073,41.082,41.106,41.65,41.993,42.26,42.852,42.015,41.877,41.315,40.804,41.481
1404,B,False,36.912,36.683,36.879,37.095,37.368,37.619,37.978,38.359,38.047,38.179,37.878,38.067,37.644,37.166,37.501,37.125,38.111,37.825,37.136,37.214
1405,B,False,36.723,37.078,37.66,37.575,37.242,37.606,38.217,38.125,37.417,38.087,38.355,37.931,37.763,38.038,38.893,38.352,38.004,37.347,37.199,37.309
1406,B,False,83.879,84.482,85.429,83.039,82.879,82.139,83.078,83.491,83.198,83.512,83.61,83.17,81.741,81.866,80.823,80.98,79.794,77.944,77.997,77.308
1407,B,False,85.05,87.097,87.058,85.006,84.845,83.991,87.927,86.986,87.451,91.304,93.184,92.999,94.2,98.553,71.068,68.125,95.902,95.116,94.948,97.255
1408,B,False,43.424,43.074,41.995,42.006,41.725,40.881,40.934,40.217,41.024,41.059,41.399,41.482,41.513,41.981,41.644,41.871,42.672,42.763,43.149,43.504
1409,B,False,34.217,33.421,33.219,32.977,33.177,32.857,32.831,33.191,33.065,32.927,32.665,33.049,33.041,33.117,33.065,33.184,33.139,33.183,32.97,32.666
1410,B,False,65.61,67.8,70.674,73.225,75.316,77.355,77.092,76.736,76.559,75.089,72.561,70.476,66.555,64.859,62.779,63.697,62.917,62.813,62.348,64.188
1411,B,True,48.048,47.266,46.837,47.301,47.377,48.101,48.07,48.649,47.544,48.499,48.286,48.573,48.176,48.588,48.436,49.532,48.648,48.761,48.514,48.666
1412,B,False,53.352,52.628,51.815,51.733,51.457,50.718,50.63,50.012,49.772,49.657,49.018,48.316,47.784,47.425,47.48,47.611,47.781,47.764,49.798,50.28
1413,B,False,32.53,32.38,32.643,32.867,33.113,33.239,33.326,33.651,33.766,34.565,34.721,35.35,35.583,36.481,36.946,36.961,36.822,36.723,36.092,35.903
1414,B,False,46.094,46.154,46.956,46.947,46.717,46.883,46.591,45.896,46.071,46.025,46.593,46.217,45.745,45.821,45.557,45.506,45.366,45.597,45.003,45.127
1415,B,False,37.445,37.405,37.478,38.3,38.414,38.243,38.265,38.572,38.855,39.0,39.417,39.659,40.339,40.105,40.391,40.442,40.579,40.537,40.215,40.43
1416,B,False,52.451,53.032,52.578,53.271,53.902,54.425,54.469,54.067,54.63,54.803,54.338,55.246,54.667,54.586,54.529,54.09,54.444,54.337,54.583,54.089
1417,B,True,33.601,34.48,34.476,33.849,34.131,34.114,32.231,32.225,32.654,31.848,30.761,31.325,30.328,30.52,31.444,31.532,31.861,32.401,33.076,33.244
1418,B,False,61.193,61.528,60.341,60.207,59.845,60.358,61.795,61.673,61.55,63.403,64.866,66.681,67.149,66.419,67.144,66.357,66.732,66.137,66.961,66.312
1419,B,False,32.863,32.981,33.398,33.639,33.733,34.038,33.28,33.381,33.068,33.222,32.941,32.896,32.385,31.782,31.784,31.645,31.928,32.368,32.687,32.855
1420,B,False,60.993,62.036,63.299,62.237,61.898,60.769,62.718,60.507,60.325,61.189,59.29,58.171,57.099,57.456,58.378,57.424,55.762,55.134,56.802,57.973
1421,B,False,42.881,43.45,44.863,44.496,44.857,43.933,44.668,44.747,44.237,43.643,44.204,43.927,43.714,43.186,43.166,43.423,43.22,43.241,43.471,43.074
1422,B,False,34.839,33.641,34.6,35.113,34.378,34.5,33.728,34.327,34.447,35.439,33.547,34.873,35.078,34.517,34.757,35.023,34.775,35.227,34.83,35.298
1423,B,False,0.0,26.537,25.665,29.129,23.699,22.779,25.079,25.781,28.113,42.586,32.647,35.287,38.732,40.026,41.842,42.892,41.847,40.871,42.334,44.336
1424,B,False,56.535,57.026,56.478,54.586,55.901,54.679,54.763,56.211,56.09,57.218,57.226,61.201,62.442,62.583,64.406,64.32,64.463,62.342,63.211,60.311
1425,B,False,60.215,59.33,59.286,58.762,57.916,56.736,56.742,55.697,54.886,54.286,53.494,54.18,53.982,54.464,55.268,55.268,56.007,56.178,57.143,57.391
1426,B,False,51.962,51.641,52.356,52.939,52.163,49.867,51.146,51.196,48.928,51.474,51.892,51.42,51.218,51.575,51.473,53.806,55.023,54.186,55.173,53.876
1427,B,False,30.805,31.113,30.853,30.736,30.998,31.876,31.894,32.013,32.117,32.348,32.16,32.06,32.027,32.142,31.556,31.919,32.349,32.512,32.86,32.953
1428,B,False,43.783,43.884,44.296,44.522,44.538,44.7,44.83,44.915,45.371,45.376,45.511,45.787,45.846,45.699,45.669,45.487,45.422,45.574,45.334,45.332
1429,B,False,40.777,41.633,41.065,41.785,42.812,42.516,41.552,41.81,41.506,41.727,40.858,40.322,40.84,41.301,41.357,41.958,41.652,42.79,43.909,45.07
1430,B,False,47.112,47.158,46.658,46.844,46.56,46.128,46.156,45.948,45.371,45.933,45.663,46.394,46.65,47.131,47.451,46.307,46.366,45.924,45.921,46.523
1431,B,False,65.081,65.773,63.725,67.189,68.074,64.402,66.243,65.802,69.322,66.536,66.175,67.223,67.06,65.835,65.091,65.625,63.47,62.542,61.718,59.786
1432,B,False,64.9,64.249,64.486,66.312,64.785,64.813,65.764,66.021,66.715,67.659,66.909,67.802,68.891,68.444,68.966,70.125,70.618,71.06,71.128,71.109
1433,B,False,42.226,42.339,41.413,41.016,40.565,40.128,40.797,40.912,40.518,40.869,40.427,40.566,40.098,40.295,39.958,40.092,39.595,39.758,39.29,38.961
1434,B,False,43.62,43.619,43.802,44.149,44.811,45.178,46.352,46.289,47.23,47.484,47.595,47.23,47.049,47.426,46.438,45.953,45.3,44.997,44.72,44.179
1435,B,True,28.646,29.667,29.033,29.174,29.516,28.476,28.466,28.318,29.554,28.579,28.792,29.219,28.948,28.828,32.076,28.655,29.384,28.79,27.968,29.536
1436,B,False,41.463,41.403,41.459,41.12,41.03,41.295,41.202,42.083,42.788,44.035,44.591,45.013,45.545,45.83,45.117,45.116,44.786,44.273,43.851,43.049
1437,B,False,58.818,59.348,59.358,57.209,60.117,68.03,68.064,71.318,70.067,69.463,70.238,69.913,66.789,62.077,59.287,59.889,56.108,58.849,55.855,57.924
1438,B,False,95.222,95.92,98.068,96.643,97.468,97.363,97.73,98.055,100.57,96.646,96.485,95.665,93.48,92.65,93.291,88.926,87.361,86.947,86.945,83.573
1439,B,False,33.918,33.84,33.671,33.847,33.428,33.201,33.515,33.142,32.993,32.979,32.743,32.531,32.78,32.202,32.209,32.396,32.611,32.912,33.466,34.027
1440,B,False,86.857,88.233,87.023,85.233,85.711,84.618,84.042,83.155,82.082,80.947,80.456,79.855,78.708,79.26,78.126,77.441,76.598,76.716,76.643,76.68
1441,B,False,54.325,54.729,55.211,54.823,55.203,54.663,55.343,54.653,54.604,55.173,54.848,55.191,54.728,54.075,53.993,53.529,53.768,53.751,53.312,52.978
1442,B,False,50.683,50.439,50.176,49.964,49.104,48.719,48.123,47.587,46.816,47.026,47.161,46.902,46.504,46.294,46.579,46.367,45.818,45.04,45.642,45.264
1443,B,False,68.492,67.534,66.085,66.587,64.917,66.031,65.011,66.158,64.475,63.051,62.477,58.922,59.602,59.034,57.612,57.059,55.283,58.294,58.627,57.948
1444,B,False,69.064,67.993,68.586,69.641,70.855,72.431,71.597,72.457,71.234,71.514,71.622,70.87,70.771,70.731,71.862,71.448,70.889,70.149,70.41,71.05
1445,B,False,71.591,73.335,72.83,75.15,75.069,76.334,77.274,78.459,78.435,79.649,80.128,79.772,79.499,80.459,81.009,80.504,80.568,80.278,80.357,80.244
1446,B,False,79.989,79.881,79.377,78.501,78.208,78.981,78.3,77.703,76.685,75.115,75.135,75.191,74.669,74.683,75.76,78.075,78.743,82.208,84.076,86.095
1447,B,False,31.8,32.248,31.552,30.106,30.293,30.067,30.159,30.196,31.829,30.801,30.916,30.47,31.026,31.076,31.063,30.778,31.204,32.057,31.618,31.345
1448,B,False,56.723,56.285,57.07,57.636,57.774,59.17,60.113,59.797,60.352,60.738,60.039,62.333,63.052,62.38,63.604,65.782,66.535,69.082,68.864,68.305
1449,B,False,60.277,60.806,67.065,63.377,65.558,61.15,61.515,61.11,64.389,64.722,66.456,69.23,68.652,66.729,71.268,68.898,72.746,71.103,76.027,71.902
1450,B,False,28.235,28.444,28.39,28.469,28.521,29.359,29.134,28.623,29.602,29.778,29.075,29.115,28.727,28.622,28.981,28.275,28.36,28.615,28.529,28.224
1451,B,False,32.373,31.826,31.734,31.35,31.496,30.985,31.146,31.169,30.988,30.738,30.971,30.789,31.012,31.099,31.258,31.726,31.622,31.796,32.444,32.873
1452,B,False,43.517,43.573,44.508,45.163,45.299,46.074,46.269,47.132,47.999,48.008,48.973,47.943,48.269,47.056,47.672,47.403,46.012,44.917,44.597,44.091
1453,B,False,46.837,46.501,46.376,45.442,46.342,46.073,46.861,45.933,44.882,44.053,43.817,42.67,42.709,41.239,42.29,43.633,41.83,41.614,41.352,41.67
1454,B,False,63.237,63.968,63.43,62.041,61.881,61.369,60.125,58.623,58.385,58.123,57.198,56.36,55.461,54.531,53.592,54.957,54.23,53.709,53.878,53.038
1455,B,False,61.918,62.39,62.601,63.378,63.545,64.047,64.429,64.618,65.097,64.308,64.507,63.863,63.113,62.687,60.881,59.716,58.718,58.054,57.209,57.475
1456,B,False,58.491,62.994,57.456,60.004,61.953,61.767,64.038,64.827,68.218,69.102,73.808,74.453,75.287,70.154,69.727,71.539,69.86,64.367,71.264,72.698
1457,B,False,59.923,61.541,61.866,61.104,63.534,64.896,64.662,66.309,69.017,67.168,69.128,68.93,72.306,74.753,76.232,76.416,77.184,77.452,76.745,75.476
1458,B,False,43.128,42.288,42.47,41.617,41.388,41.348,41.309,41.29,40.967,40.632,40.466,40.149,40.09,39.976,39.343,39.026,39.161,39.513,39.33,38.627
