,FLARE_TYPE,COINCIDENCE,MEANPOT_1,MEANPOT_2,MEANPOT_3,MEANPOT_4,MEANPOT_5,MEANPOT_6,MEANPOT_7,MEANPOT_8,MEANPOT_9,MEANPOT_10,MEANPOT_11,MEANPOT_12,MEANPOT_13,MEANPOT_14,MEANPOT_15,MEANPOT_16,MEANPOT_17,MEANPOT_18,MEANPOT_19,MEANPOT_20
454,M,True,7595.5,7653.1,7640.6,7627.9,7609.0,7659.0,7733.6,7798.2,7781.1,7866.3,7985.9,7971.2,8213.1,7980.4,8078.4,8253.8,8342.9,8141.2,8097.9,8010.5
455,M,False,9490.3,9596.4,9663.4,9593.2,9729.7,9783.0,9779.1,9841.9,9899.5,9816.2,9975.6,10014.0,10069.0,10071.0,10151.0,10095.0,10082.0,10009.0,9999.2,9964.3
456,M,True,10555.0,10544.0,10563.0,10571.0,10589.0,10518.0,10389.0,10315.0,10316.0,10270.0,10204.0,10096.0,10085.0,10056.0,10043.0,9980.6,10007.0,10012.0,9940.1,9948.7
457,M,True,7093.1,7195.4,7226.2,7267.6,7329.4,7352.2,7470.3,7478.6,7567.6,7628.4,7715.0,7774.7,7817.1,7810.2,7800.1,7864.2,7884.0,7790.5,7854.5,7804.5
458,M,False,15363.0,15381.0,15435.0,15342.0,15316.0,15405.0,15381.0,15409.0,15414.0,15559.0,15486.0,15424.0,15485.0,15394.0,15510.0,15452.0,15483.0,15555.0,15559.0,15512.0
459,M,False,6868.1,6837.0,6802.2,6889.1,6866.5,6907.4,6917.6,6961.4,6972.3,7041.4,7087.5,7100.1,7065.5,7120.4,7095.1,7135.4,7077.0,7051.8,6984.3,6900.5
460,M,False,5386.0,5438.0,5497.3,5556.4,5664.3,5746.3,5757.0,5781.9,5929.2,5963.8,6065.7,6187.3,6126.0,6212.8,6098.4,6083.9,6090.8,6075.1,6111.5,6097.3
461,M,False,10931.0,10837.0,10905.0,10994.0,11015.0,11169.0,11243.0,11431.0,11562.0,11777.0,11937.0,12074.0,12085.0,12245.0,12407.0,12436.0,12518.0,12673.0,12721.0,12778.0
462,M,False,13372.0,13290.0,13199.0,13034.0,13000.0,12881.0,12927.0,12967.0,13094.0,13074.0,13096.0,13114.0,13188.0,13303.0,13512.0,13524.0,13759.0,13977.0,14125.0,14292.0
463,M,False,9944.8,9794.9,9557.5,9484.8,9449.3,9373.5,9356.2,9351.9,9451.3,9631.0,9783.9,10055.0,10145.0,10352.0,10584.0,10886.0,11084.0,11258.0,11397.0,11630.0
464,M,False,12100.0,12051.0,11977.0,11945.0,11938.0,11713.0,11737.0,11675.0,11782.0,11698.0,12009.0,12211.0,12550.0,12816.0,13008.0,13422.0,13484.0,13604.0,13541.0,13306.0
465,M,False,2111.4,2123.4,2747.7,1834.7,2182.7,2477.9,2450.2,2377.3,2442.0,2512.3,2677.7,2726.5,2658.0,2650.9,2839.8,2765.4,3238.7,3220.1,3273.6,3241.7
466,M,True,12654.0,12627.0,12617.0,12633.0,12721.0,12697.0,12719.0,12852.0,12842.0,12626.0,12718.0,12546.0,12555.0,12618.0,12634.0,12566.0,12593.0,12588.0,12643.0,12559.0
467,M,False,13651.0,13682.0,13574.0,13549.0,13410.0,13426.0,13381.0,13166.0,13254.0,13178.0,13146.0,13231.0,13219.0,13167.0,13074.0,13140.0,13098.0,12856.0,12671.0,12722.0
468,M,False,12153.0,11940.0,11862.0,11755.0,11460.0,11295.0,11218.0,11177.0,11095.0,11033.0,10879.0,10970.0,11222.0,11634.0,11869.0,12134.0,12196.0,12253.0,12123.0,11932.0
469,M,False,6682.9,6656.7,6600.5,6565.0,6559.6,6428.2,6610.9,6634.7,6506.3,6547.9,6589.1,6482.5,6400.1,6362.7,6285.6,6174.8,6168.9,6152.4,6098.5,6073.9
470,M,False,8856.4,8873.8,8878.0,8917.5,8301.0,8264.0,8144.8,7997.1,8139.4,8062.1,8028.4,7812.9,7610.9,7456.5,7386.8,7342.8,7218.8,7174.8,7264.3,6913.3
471,M,False,6225.5,6194.2,6107.3,6336.3,6165.1,6339.1,6395.9,6274.1,6198.3,5624.3,6305.2,6369.4,6280.5,6221.0,6166.2,6195.2,6751.4,6592.4,6707.4,6741.6
472,M,False,7081.3,7100.5,6951.3,6907.7,6904.6,6896.7,6010.2,6937.6,7137.5,7046.1,6987.5,5922.6,6273.9,6584.5,6673.1,6514.3,6504.0,6151.2,6448.6,5972.1
473,M,False,4766.7,4956.4,4861.0,4992.0,6339.4,4941.4,5229.2,5497.9,5811.4,5990.5,5756.6,6019.2,6209.9,6410.4,7294.7,6940.0,7065.2,7363.9,7284.7,7198.8
474,M,False,6911.4,7066.2,6859.5,7084.6,6854.0,6706.4,6555.6,6697.2,6637.8,6639.0,6603.8,6578.9,6801.5,6557.1,6550.2,6567.4,7246.1,6644.6,6555.3,6652.8
475,M,True,6507.2,6506.1,6588.9,6576.4,6602.9,6607.2,6593.6,6533.8,6431.5,6329.4,6198.8,6048.8,6013.8,5982.2,5937.0,5902.4,5926.3,5942.7,6030.3,6099.7
476,M,False,6846.0,7022.9,6998.3,6889.6,7080.7,7242.4,7349.1,7445.0,7381.0,7600.2,7650.5,7550.0,7618.2,7672.6,7615.1,7567.7,7398.8,7334.3,7182.6,7327.9
477,M,True,9482.1,9633.6,9656.7,9674.5,9704.9,9907.1,9714.4,9799.1,9949.6,9913.0,9873.9,9850.5,9834.1,9753.5,9752.3,9596.3,9630.8,9668.1,9590.7,9734.6
478,M,False,12035.0,12333.0,12549.0,12711.0,12831.0,12763.0,12465.0,12164.0,12021.0,11869.0,11794.0,11944.0,11991.0,11986.0,12031.0,12220.0,12322.0,12518.0,12705.0,12933.0
479,M,True,15688.0,15912.0,16013.0,16197.0,16393.0,16458.0,16620.0,16720.0,16768.0,16833.0,16702.0,16653.0,16692.0,16511.0,16721.0,16437.0,16071.0,15784.0,15628.0,15485.0
480,M,False,16197.0,16393.0,16458.0,16620.0,16720.0,16768.0,16833.0,16702.0,16653.0,16692.0,16511.0,16721.0,16437.0,16071.0,15784.0,15628.0,15485.0,15247.0,15258.0,15122.0
481,M,False,16653.0,16692.0,16511.0,16721.0,16437.0,16071.0,15784.0,15628.0,15485.0,15247.0,15258.0,15122.0,15070.0,15734.0,16190.0,16544.0,16910.0,17169.0,17343.0,17794.0
482,M,False,18960.0,19184.0,19346.0,19779.0,20177.0,20252.0,20346.0,20502.0,20375.0,20712.0,20828.0,20906.0,20883.0,20862.0,20884.0,20808.0,20861.0,20711.0,20881.0,20821.0
483,M,True,15165.0,15236.0,14936.0,14911.0,14872.0,14567.0,14535.0,14578.0,14339.0,14468.0,14247.0,14109.0,13861.0,14004.0,13982.0,13713.0,13618.0,13563.0,13473.0,13646.0
484,M,True,11889.0,11747.0,12002.0,11981.0,11804.0,11744.0,11719.0,11746.0,11636.0,11721.0,11641.0,11672.0,11607.0,11532.0,11522.0,11638.0,11647.0,11631.0,11709.0,11598.0
485,M,False,12340.0,12117.0,11942.0,11912.0,11799.0,11694.0,11586.0,11501.0,11546.0,11503.0,11547.0,11518.0,11479.0,11490.0,11402.0,11402.0,11445.0,11509.0,11550.0,11750.0
486,M,False,7874.1,7898.2,7957.9,7870.7,7743.1,7809.8,7848.3,7877.7,7796.7,7736.3,7839.1,7796.0,7734.1,7707.1,7671.3,7619.3,7551.6,7511.7,7395.7,7447.9
487,M,False,10888.0,11931.0,11776.0,11253.0,11125.0,11046.0,11221.0,12069.0,11973.0,11886.0,11947.0,11995.0,11935.0,12032.0,11953.0,11019.0,10887.0,11758.0,10851.0,10618.0
488,M,True,2492.7,2454.8,2416.5,2475.3,2433.6,2382.2,2470.9,2503.9,2567.8,2684.8,2701.2,2794.6,2908.9,2850.7,2901.3,2894.4,2982.8,2942.6,2948.2,3034.4
489,M,True,3144.8,3101.8,3290.5,3269.8,3451.4,3399.9,3738.7,3835.5,4299.6,4386.2,4094.5,4632.0,4522.6,4684.6,4707.8,4567.5,4556.5,4742.0,4679.6,4463.0
490,M,False,4679.6,4463.0,4334.2,4439.6,4255.3,4473.3,4434.0,4834.4,4465.1,4827.5,4586.0,4537.7,4151.0,4867.5,4690.2,4737.0,4994.7,4982.2,4879.2,5165.5
491,M,False,4465.1,4827.5,4586.0,4537.7,4151.0,4867.5,4690.2,4737.0,4994.7,4982.2,4879.2,5165.5,4899.4,5067.6,5129.5,5262.0,5303.6,5152.5,5538.9,5455.4
492,M,False,6404.6,6088.4,6162.2,6139.0,6313.6,6071.9,6522.2,6455.3,6596.3,7854.2,7284.1,7644.7,7363.3,7550.4,6611.3,6536.1,6923.6,7336.0,7013.6,6731.9
493,M,False,9841.3,9690.9,9517.5,10427.0,10359.0,10985.0,10830.0,10885.0,11167.0,11010.0,11087.0,11041.0,10241.0,10132.0,10089.0,9674.7,9282.1,10247.0,8846.5,10359.0
494,M,True,7834.2,7769.6,7721.3,7688.3,7668.0,7707.6,7791.6,7766.4,7767.1,7887.6,7884.2,7920.7,8042.3,8122.1,8281.2,8447.7,8609.7,8848.6,8842.9,8924.2
495,M,False,8281.2,8447.7,8609.7,8848.6,8842.9,8924.2,8920.6,8877.1,8649.5,8593.7,8487.9,8323.4,8154.4,7976.9,7915.0,7809.9,7815.5,7838.5,7871.3,7899.0
496,M,False,9070.3,9233.6,9133.3,9276.1,9198.2,9210.9,9147.6,9207.2,9456.2,9280.0,8990.1,9002.4,8996.6,9273.0,8686.9,8834.6,8834.9,8854.5,8781.9,8840.5
497,M,True,3897.8,3882.1,3780.5,3682.8,3729.3,3815.4,3858.8,3917.5,3985.5,4093.7,4098.3,4237.7,4231.1,4311.2,4390.8,4481.2,4565.5,4521.1,4558.9,4594.7
498,M,False,4941.0,4920.9,5040.3,5003.6,5169.0,4912.1,4990.8,4982.0,5039.1,5061.7,4978.7,4974.7,4905.8,4994.3,5060.3,5125.3,5070.9,5084.6,5169.2,5191.1
499,M,False,4149.2,4101.7,4113.7,4081.7,4168.3,4138.0,4201.1,4158.0,4222.0,4288.9,4256.1,4338.1,4328.7,4415.3,4362.7,4272.0,4346.6,4418.8,4527.0,4558.4
500,M,True,18512.0,18696.0,18649.0,18538.0,18229.0,18227.0,17956.0,17668.0,17609.0,17114.0,17077.0,16969.0,16789.0,16495.0,16508.0,16602.0,16601.0,16445.0,16577.0,16569.0
501,M,False,17781.0,17699.0,17640.0,17677.0,17768.0,17765.0,17766.0,17719.0,17702.0,17717.0,17599.0,17521.0,17586.0,17701.0,17576.0,17388.0,17369.0,17537.0,17590.0,17656.0
502,M,False,17766.0,17719.0,17702.0,17717.0,17599.0,17521.0,17586.0,17701.0,17576.0,17388.0,17369.0,17537.0,17590.0,17656.0,17831.0,18039.0,18299.0,18641.0,19101.0,19436.0
503,M,True,5176.7,5334.5,5319.7,5329.5,5339.5,5377.0,5262.5,5232.1,5241.3,5186.9,5218.3,5199.0,5257.4,5207.5,5178.0,5051.0,5088.8,5013.8,5041.1,4991.5
504,M,False,4487.4,4426.7,4404.9,4314.0,4261.8,4249.6,4261.6,4253.5,4263.9,4279.4,4306.9,4359.4,4388.7,4401.7,4448.2,4496.1,4479.7,4540.0,4558.0,4638.9
505,M,False,19771.0,19944.0,20183.0,20327.0,20522.0,20689.0,20769.0,20791.0,20767.0,20821.0,20936.0,20574.0,20117.0,19514.0,19160.0,18868.0,18724.0,18628.0,18580.0,18523.0
506,M,False,13455.0,13463.0,13546.0,13758.0,13818.0,14018.0,14116.0,14318.0,14534.0,14532.0,14521.0,14531.0,14566.0,14566.0,14538.0,14466.0,14369.0,14217.0,14162.0,14145.0
507,M,False,5713.0,5592.7,5435.2,5532.8,5552.1,5496.4,5342.1,5386.8,5879.1,5483.1,5654.0,5879.0,5880.9,5884.4,5700.7,5871.8,5795.2,5796.1,5792.1,5691.0
508,M,True,4629.1,4570.2,4598.1,4592.8,4564.8,4539.3,4721.2,4750.3,4803.4,4921.4,4957.8,5207.3,5179.8,5291.4,5374.9,5502.4,5619.5,5599.8,5789.0,5827.9
509,M,False,10579.0,10694.0,10812.0,11096.0,11242.0,11408.0,11378.0,11590.0,11450.0,12119.0,11473.0,11338.0,11724.0,11528.0,11400.0,11568.0,11642.0,11704.0,11756.0,12025.0
510,M,True,6439.6,6329.0,6375.1,6267.7,6320.9,6336.6,6421.1,6387.3,6448.0,6471.9,6502.6,6691.2,6748.8,6779.6,6839.5,6985.4,7045.0,7192.8,7219.5,7186.6
511,M,True,6879.3,6952.5,6798.6,6815.7,6858.3,6893.0,6954.0,6907.2,6767.6,6699.6,6761.3,6764.9,6743.6,6694.7,6683.7,6738.4,6659.4,6654.5,6631.6,6689.7
512,M,False,6945.9,7053.2,7337.1,7576.5,7692.6,7860.3,7974.4,7908.7,7791.1,7778.5,7665.5,7531.1,7404.3,7214.8,7340.5,7374.1,7257.2,7376.5,7143.2,7365.4
513,M,True,8828.2,8549.4,8450.9,8413.9,8402.8,8352.8,8198.8,8071.4,8074.8,8045.6,8097.9,8160.5,8178.9,8427.7,8327.5,8790.7,8952.8,9087.0,9122.0,9271.1
514,M,False,10654.0,10551.0,10438.0,10385.0,10372.0,10537.0,10516.0,10507.0,10545.0,10590.0,10533.0,10590.0,10623.0,10678.0,10730.0,10805.0,10880.0,10936.0,10922.0,10974.0
515,M,True,13593.0,13387.0,13370.0,13194.0,13182.0,13104.0,13031.0,12988.0,12913.0,12938.0,12752.0,12888.0,12830.0,12851.0,12844.0,13059.0,13331.0,13538.0,13786.0,13980.0
516,M,False,13893.0,14086.0,14221.0,14516.0,14642.0,14861.0,15010.0,15120.0,15136.0,15097.0,14980.0,14790.0,14434.0,14047.0,13869.0,13767.0,13770.0,13778.0,13932.0,14068.0
517,M,True,11671.0,11666.0,11561.0,11443.0,11376.0,11300.0,11245.0,11156.0,11407.0,11310.0,11618.0,11587.0,11521.0,11497.0,11782.0,11926.0,12028.0,11977.0,12150.0,12097.0
518,M,False,11268.0,11357.0,11321.0,11539.0,11398.0,11432.0,11619.0,11644.0,11600.0,11722.0,11857.0,11799.0,11885.0,11887.0,11621.0,11466.0,11176.0,11168.0,11041.0,11082.0
519,M,False,10188.0,9967.2,9974.5,9996.8,10178.0,10146.0,9989.0,9979.4,9939.9,9975.1,10001.0,10100.0,10201.0,10395.0,10473.0,10640.0,10597.0,11376.0,10725.0,10615.0
520,M,False,7667.0,7757.0,8053.5,8056.2,8220.9,8226.2,8271.0,8195.7,8160.1,8250.1,8143.1,8160.0,8178.4,8224.0,8216.7,8228.5,8252.2,8247.4,8305.8,8396.8
521,M,False,8114.0,8014.5,7940.0,7778.9,7547.7,7402.0,7206.0,7074.3,7013.1,6972.5,6846.7,6803.8,6878.6,6976.9,6955.2,7063.6,7023.8,7112.4,7201.0,7259.2
522,M,True,16025.0,15944.0,16078.0,16042.0,16078.0,16130.0,16033.0,16009.0,16034.0,16073.0,16125.0,15946.0,15889.0,16048.0,15998.0,15900.0,15955.0,15960.0,16024.0,16045.0
523,M,True,15525.0,15521.0,15679.0,15506.0,15778.0,15850.0,15898.0,15950.0,15985.0,15997.0,16210.0,16230.0,16282.0,16325.0,16296.0,16493.0,16629.0,16551.0,16518.0,16513.0
524,M,True,3982.9,4012.9,4053.4,4043.3,3898.1,4202.6,4060.4,4004.4,3905.5,3853.9,3805.0,3811.1,3724.3,3785.8,3816.2,3719.4,3919.8,3788.3,3755.2,3813.1
525,M,True,17291.0,17147.0,17049.0,17081.0,17068.0,16939.0,17083.0,17186.0,17090.0,17058.0,16954.0,17024.0,17207.0,17490.0,17345.0,17563.0,17531.0,17592.0,17806.0,17836.0
526,M,True,18015.0,17845.0,17812.0,17602.0,17574.0,17399.0,17340.0,17405.0,17156.0,16955.0,16694.0,16727.0,16631.0,16591.0,16793.0,16770.0,16639.0,16723.0,16920.0,16881.0
527,M,False,16955.0,16694.0,16727.0,16631.0,16591.0,16793.0,16770.0,16639.0,16723.0,16920.0,16881.0,16965.0,17143.0,17242.0,17417.0,17605.0,17707.0,17735.0,17668.0,17611.0
528,M,True,8945.5,10470.0,9577.4,9585.0,9806.7,9701.3,9586.6,9276.6,9007.4,8874.7,9063.7,8892.3,8455.9,9101.3,8678.7,7950.6,8595.5,8276.9,8320.0,8164.3
529,M,True,16872.0,16829.0,16650.0,16587.0,16570.0,16604.0,16384.0,16217.0,16169.0,16257.0,16391.0,16757.0,16970.0,17103.0,17280.0,17488.0,17574.0,17615.0,17558.0,17437.0
530,M,False,16217.0,16169.0,16257.0,16391.0,16757.0,16970.0,17103.0,17280.0,17488.0,17574.0,17615.0,17558.0,17437.0,17328.0,17258.0,17071.0,16850.0,16743.0,16564.0,16716.0
531,M,False,8455.9,9101.3,8678.7,7950.6,8595.5,8276.9,8320.0,8164.3,8895.7,9416.1,8560.0,8471.2,9250.1,9079.1,8757.5,9315.6,8646.9,9645.9,8791.8,8952.7
532,M,False,16757.0,16970.0,17103.0,17280.0,17488.0,17574.0,17615.0,17558.0,17437.0,17328.0,17258.0,17071.0,16850.0,16743.0,16564.0,16716.0,16666.0,16610.0,16425.0,16383.0
533,M,False,17488.0,17574.0,17615.0,17558.0,17437.0,17328.0,17258.0,17071.0,16850.0,16743.0,16564.0,16716.0,16666.0,16610.0,16425.0,16383.0,16344.0,16444.0,16600.0,16551.0
534,M,False,8646.9,9645.9,8791.8,8952.7,8438.7,8785.6,8777.9,8918.2,8890.6,8177.6,8390.1,8365.0,8082.6,8158.9,8757.6,8814.3,8930.2,9328.8,9504.4,9512.8
535,M,True,16593.0,16644.0,16842.0,16710.0,16787.0,16914.0,16956.0,17006.0,16851.0,16769.0,16664.0,16627.0,16498.0,16515.0,16438.0,16362.0,16495.0,16464.0,16318.0,16325.0
536,M,True,16372.0,16293.0,16247.0,16346.0,16518.0,16563.0,16720.0,16708.0,16659.0,16770.0,16891.0,17100.0,17118.0,17127.0,17012.0,17023.0,16991.0,16883.0,16877.0,16827.0
537,M,False,15047.0,14948.0,14873.0,14773.0,14804.0,14717.0,14748.0,14758.0,14678.0,14638.0,14622.0,14643.0,14546.0,14559.0,14537.0,14573.0,14486.0,14619.0,14476.0,14390.0
538,M,True,14559.0,14537.0,14573.0,14486.0,14619.0,14476.0,14390.0,14480.0,14403.0,14489.0,14577.0,14729.0,14802.0,14947.0,14838.0,15067.0,15225.0,15118.0,15330.0,15266.0
539,M,True,12684.0,12614.0,12602.0,12691.0,12578.0,12739.0,12756.0,12583.0,12592.0,12558.0,12592.0,12716.0,12711.0,12677.0,13041.0,13098.0,13054.0,13351.0,13258.0,13260.0
540,M,True,11091.0,10921.0,10900.0,10991.0,10919.0,11018.0,10974.0,10841.0,10884.0,10801.0,10791.0,10791.0,10917.0,10902.0,10940.0,10989.0,11276.0,11369.0,11244.0,11305.0
541,M,False,9778.7,9694.8,9489.5,9332.9,9579.8,9476.7,9793.7,9407.6,9634.0,10043.0,9816.0,9732.3,9801.9,10025.0,9893.9,10294.0,10156.0,10253.0,10183.0,10191.0
542,M,False,10150.0,10075.0,9864.1,9967.4,9771.5,9814.3,10068.0,9835.7,9943.2,9913.1,9944.5,10014.0,10163.0,10483.0,10130.0,10369.0,10454.0,10652.0,10594.0,10349.0
543,M,False,8844.5,8707.6,8770.3,8883.3,9507.1,8659.4,8366.6,8666.3,8822.0,8700.3,8676.2,8472.1,8614.8,8396.6,8419.7,8152.9,8233.9,8194.8,7949.7,8138.9
544,M,True,3800.3,3765.9,3766.9,3769.0,3837.5,3788.6,3836.6,3831.1,3824.2,3862.9,3948.3,3988.6,4042.6,4072.5,4050.3,4055.0,4093.8,4128.9,4167.9,4131.9
545,M,False,3610.2,3684.3,3690.4,3724.6,3808.7,3899.7,3861.7,3931.9,4008.7,4008.0,3994.8,4041.7,3968.2,3949.1,3926.3,3908.3,3890.9,3871.4,3864.3,3849.1
546,M,True,3877.4,3893.9,3840.9,3728.1,3528.2,3406.7,3314.2,3231.0,3186.7,3131.9,2977.9,2799.5,2712.8,2893.5,2725.0,2765.0,3386.7,2658.9,2609.9,2590.6
547,M,False,3840.9,3728.1,3528.2,3406.7,3314.2,3231.0,3186.7,3131.9,2977.9,2799.5,2712.8,2893.5,2725.0,2765.0,3386.7,2658.9,2609.9,2590.6,2465.3,2595.1
548,M,False,8498.4,8550.8,8543.5,8725.7,8671.4,8684.0,8802.5,8978.9,9210.4,9244.2,9441.8,9411.0,9487.0,9657.2,9633.9,9717.5,9855.3,9946.7,9967.5,9973.7
549,M,True,9912.7,9876.3,9757.8,9685.2,9425.8,9599.2,9555.8,9472.6,9370.9,9378.8,9276.9,9151.3,8804.0,8838.4,8866.1,8913.1,9028.4,9023.8,9253.5,9370.9
550,M,False,9034.9,9054.9,8836.5,9048.5,8877.7,8899.1,8870.0,8993.7,8979.3,8984.1,9180.1,9092.5,9267.0,9169.2,9260.3,9280.5,9112.7,9161.7,9211.3,9182.7
551,M,False,10793.0,10601.0,10437.0,10150.0,10064.0,9896.2,9817.4,9861.2,9704.1,9637.8,9745.2,9823.7,9926.8,9980.3,10024.0,10194.0,10418.0,10489.0,10621.0,10842.0
552,M,False,5601.5,5596.3,5499.3,5437.0,5432.0,5427.5,5459.9,5425.2,5481.8,5509.4,5565.1,5450.6,5397.7,5335.8,5360.4,5217.2,5108.6,5044.8,4874.3,4787.9
553,M,False,9821.3,9912.4,9456.5,10144.0,10083.0,9307.7,9258.1,9855.8,9144.6,10157.0,10001.0,10143.0,10470.0,10062.0,10700.0,10529.0,11231.0,11993.0,11547.0,11668.0
554,M,False,13013.0,13113.0,13237.0,13365.0,13312.0,13382.0,13445.0,13626.0,13714.0,13747.0,13652.0,13774.0,13733.0,13857.0,13939.0,13830.0,13960.0,13846.0,14015.0,13912.0
555,M,False,4284.4,4218.2,4116.8,4109.4,4024.6,4007.5,3970.6,3928.0,3896.6,3839.1,3898.8,3842.7,3811.9,3775.4,3774.7,3789.0,3782.1,3772.7,3808.2,3800.7
556,M,False,4923.3,4696.4,4652.4,4696.3,4699.1,4629.8,4596.5,4555.6,4600.6,4576.5,4562.2,4568.1,4596.8,4598.8,4586.8,4610.7,4638.7,4607.9,4608.8,4599.6
557,M,False,5526.4,5550.1,5717.8,5765.1,5799.6,5798.2,5909.3,5969.4,6025.2,6194.6,6201.4,6204.1,6187.2,6050.2,5945.9,5736.4,5586.4,5425.1,5268.2,5179.9
558,M,True,5657.4,5683.1,5888.4,6022.2,6157.3,6260.9,6379.3,6468.8,6582.4,6561.8,6500.0,6413.5,6260.9,6238.5,6069.8,5919.4,5825.9,5737.0,5692.9,5666.8
559,M,False,6305.0,6291.3,6313.7,6273.7,6223.7,6129.3,5865.9,5924.3,5866.2,5899.5,5727.9,5626.4,5644.4,5635.2,5512.4,5565.2,5529.3,5594.1,5662.6,5620.3
560,M,False,14344.0,14368.0,14315.0,14285.0,14250.0,14185.0,14213.0,14166.0,14155.0,14190.0,14196.0,14254.0,14325.0,14311.0,14141.0,14247.0,14340.0,14396.0,14391.0,14381.0
561,M,True,15463.0,15465.0,15484.0,15592.0,15472.0,15498.0,15492.0,15473.0,15529.0,15456.0,15449.0,15452.0,15603.0,15604.0,15598.0,15596.0,15551.0,15592.0,15500.0,15436.0
562,M,False,15472.0,15498.0,15492.0,15473.0,15529.0,15456.0,15449.0,15452.0,15603.0,15604.0,15598.0,15596.0,15551.0,15592.0,15500.0,15436.0,15364.0,15298.0,15151.0,15007.0
563,M,True,9279.9,9336.4,9372.6,9482.7,9415.8,9377.5,9425.5,9480.9,9415.4,9751.1,9826.1,9798.6,9844.2,9876.9,9761.7,9790.2,9927.2,9956.5,10065.0,9902.5
564,M,False,9927.2,9956.5,10065.0,9902.5,9984.6,9909.1,9726.0,9754.2,9554.4,9526.6,9446.4,9347.0,9343.9,9193.6,9169.2,9074.4,9114.4,9152.7,9171.7,9185.7
565,M,False,10065.0,9902.5,9984.6,9909.1,9726.0,9754.2,9554.4,9526.6,9446.4,9347.0,9343.9,9193.6,9169.2,9074.4,9114.4,9152.7,9171.7,9185.7,9265.7,9352.5
566,M,True,8890.5,8901.5,8829.5,8743.5,8753.6,8677.4,8603.5,8588.2,8607.7,8507.1,8549.5,8602.3,8577.0,8604.7,9027.6,8655.5,8648.9,8640.2,8685.6,8691.7
567,M,False,8048.1,8277.9,7738.4,7847.9,7874.3,7811.1,7760.2,7584.1,7651.1,7857.4,7585.1,7444.2,7360.4,7498.2,7741.8,7651.7,7660.7,7614.4,7662.7,7592.1
568,M,True,2571.8,2689.4,2657.7,2603.9,2665.1,2474.4,2515.9,2532.8,2460.2,2740.5,2577.4,2465.9,2859.3,2935.8,3395.5,3370.0,3422.6,2876.9,2777.1,2850.5
569,M,False,3284.6,3137.9,3041.0,2994.8,3117.3,3087.2,3058.2,2964.7,3141.4,2885.8,2990.0,3050.8,3070.0,3287.4,3013.1,3173.1,3048.7,3031.1,3231.6,3313.6
570,M,True,9737.1,9737.7,9713.5,9401.7,9432.4,9543.9,9651.5,9483.2,9410.8,9224.0,9244.9,9105.9,9096.2,9126.3,8644.6,9067.0,8508.8,8542.7,8746.6,8757.4
571,M,True,7894.6,7841.3,7840.2,7872.8,8033.7,8030.2,8052.4,7975.5,8134.0,8047.6,8029.8,8067.1,8093.7,8066.9,7965.8,7940.6,7939.6,7856.6,7667.9,7553.8
572,M,False,7531.8,7534.0,7471.5,7472.7,7451.9,7575.9,7456.4,7538.6,7459.6,7468.0,7392.6,7349.4,7313.1,7260.7,7191.1,7002.2,7054.3,6948.3,6843.4,6774.7
573,M,True,6982.0,6855.6,6888.1,7029.5,7088.0,7012.6,6959.5,6875.0,6942.4,6870.0,6926.2,6834.0,6616.2,6577.6,6591.7,6471.0,6433.1,6399.6,6558.0,6706.0
574,M,False,6926.2,6834.0,6616.2,6577.6,6591.7,6471.0,6433.1,6399.6,6558.0,6706.0,6784.4,6853.0,7104.7,7075.0,7172.6,7216.1,7218.6,7229.9,7081.2,7227.6
575,M,False,6799.5,7032.0,7187.7,7288.0,7166.3,7265.7,7094.3,7190.2,6934.7,6861.3,6786.7,6910.7,6939.7,6868.4,7182.4,7242.1,7701.2,7274.1,7364.5,7942.5
576,M,False,11506.0,11442.0,11461.0,11222.0,11138.0,11361.0,11431.0,11478.0,11333.0,11367.0,11574.0,11380.0,11408.0,11573.0,11738.0,11814.0,11931.0,12103.0,12102.0,12123.0
577,M,False,11573.0,11650.0,11763.0,11810.0,11848.0,12024.0,11934.0,12130.0,12249.0,12337.0,12515.0,12541.0,12727.0,12656.0,12877.0,12938.0,12933.0,12947.0,12854.0,12799.0
578,M,False,15970.0,16058.0,15813.0,15878.0,16000.0,16157.0,15995.0,15964.0,15843.0,15881.0,15847.0,15774.0,15740.0,15852.0,15798.0,15651.0,15610.0,15749.0,15732.0,15757.0
579,M,True,11164.0,11035.0,10985.0,10924.0,11082.0,11119.0,11232.0,11278.0,11232.0,11484.0,11553.0,11624.0,11809.0,12008.0,12435.0,12576.0,12905.0,13371.0,13469.0,13553.0
580,M,True,12435.0,12576.0,12905.0,13371.0,13469.0,13553.0,13625.0,13452.0,13290.0,13396.0,13458.0,13501.0,13728.0,13977.0,14370.0,14615.0,15001.0,15043.0,15209.0,15367.0
581,M,False,13469.0,13553.0,13625.0,13452.0,13290.0,13396.0,13458.0,13501.0,13728.0,13977.0,14370.0,14615.0,15001.0,15043.0,15209.0,15367.0,15614.0,15782.0,16053.0,16053.0
582,M,False,13458.0,13501.0,13728.0,13977.0,14370.0,14615.0,15001.0,15043.0,15209.0,15367.0,15614.0,15782.0,16053.0,16053.0,16341.0,16617.0,16651.0,16822.0,16866.0,17019.0
583,M,False,13728.0,13977.0,14370.0,14615.0,15001.0,15043.0,15209.0,15367.0,15614.0,15782.0,16053.0,16053.0,16341.0,16617.0,16651.0,16822.0,16866.0,17019.0,17169.0,17283.0
