,FLARE_TYPE,COINCIDENCE,TOTPOT_1,TOTPOT_2,TOTPOT_3,TOTPOT_4,TOTPOT_5,TOTPOT_6,TOTPOT_7,TOTPOT_8,TOTPOT_9,TOTPOT_10,TOTPOT_11,TOTPOT_12,TOTPOT_13,TOTPOT_14,TOTPOT_15,TOTPOT_16,TOTPOT_17,TOTPOT_18,TOTPOT_19,TOTPOT_20
1983,N,False,3.5331e+22,3.4835e+22,3.6405e+22,3.7942e+22,3.8095e+22,3.8842e+22,3.8161e+22,3.8274e+22,3.9542e+22,3.8003e+22,3.7789e+22,3.8415e+22,3.9504e+22,3.8146e+22,3.8361e+22,3.8148e+22,3.7929e+22,3.6891e+22,3.7094e+22,3.5341e+22
1984,N,False,1.0325e+23,1.0262e+23,1.0241e+23,1.0223e+23,1.0208e+23,1.0245e+23,1.022e+23,1.0264e+23,1.0339e+23,1.04e+23,1.0393e+23,1.0654e+23,1.07e+23,1.0639e+23,1.066e+23,1.0757e+23,1.0692e+23,1.0744e+23,1.0579e+23,1.0624e+23
1985,N,False,3.1688e+22,3.1797e+22,3.1611e+22,3.1462e+22,3.115e+22,3.0997e+22,3.0963e+22,3.1243e+22,3.1767e+22,3.1853e+22,3.1047e+22,3.0367e+22,2.9882e+22,2.9908e+22,3.0108e+22,3.0154e+22,2.9813e+22,3.062e+22,3.017e+22,2.965e+22
1986,N,False,3.0319e+21,2.7804e+21,2.5601e+21,2.6423e+21,2.6218e+21,2.8167e+21,2.6912e+21,2.7947e+21,3.0729e+21,2.7993e+21,2.5332e+21,2.2614e+21,2.3324e+21,2.4706e+21,2.2284e+21,2.1521e+21,2.1019e+21,2.1607e+21,2.0775e+21,2.2196e+21
1987,N,False,2.0135e+23,1.994e+23,1.998e+23,1.9998e+23,2.0081e+23,2.0161e+23,2.0297e+23,2.0141e+23,2.0309e+23,2.0049e+23,1.9793e+23,1.9894e+23,1.9958e+23,1.9778e+23,1.982e+23,1.9888e+23,1.9625e+23,1.9621e+23,1.9666e+23,1.9736e+23
1988,N,False,4.1231e+22,4.0915e+22,4.1475e+22,4.0782e+22,4.0869e+22,4.0356e+22,4.1177e+22,4.0864e+22,4.0198e+22,4.0657e+22,4.084e+22,4.0196e+22,4.005e+22,4.0189e+22,4.0678e+22,4.113e+22,4.0618e+22,4.0763e+22,4.0945e+22,4.1111e+22
1989,N,False,1.4082e+22,1.3854e+22,1.3308e+22,1.3151e+22,1.3255e+22,1.4006e+22,1.3543e+22,1.3809e+22,1.4281e+22,1.3722e+22,1.3478e+22,1.2975e+22,1.3356e+22,1.3427e+22,1.3672e+22,1.3204e+22,1.3418e+22,1.3752e+22,1.3815e+22,1.3744e+22
1990,N,False,5.5249e+22,5.5388e+22,5.554e+22,5.4866e+22,5.5553e+22,5.6294e+22,5.6241e+22,5.6347e+22,5.6949e+22,5.6735e+22,5.5944e+22,5.5859e+22,5.5548e+22,5.5558e+22,5.575e+22,5.3821e+22,5.3423e+22,5.3607e+22,5.3589e+22,5.3036e+22
1991,N,False,2.3261e+22,2.2905e+22,2.2435e+22,2.2789e+22,2.3052e+22,2.2883e+22,2.291e+22,2.2744e+22,2.3058e+22,2.294e+22,2.2549e+22,2.216e+22,2.1984e+22,2.2019e+22,2.2431e+22,2.251e+22,2.2992e+22,2.387e+22,2.4168e+22,2.4931e+22
1992,N,False,6.7735e+21,6.4008e+21,6.4609e+21,6.4285e+21,6.3411e+21,6.3669e+21,6.3675e+21,6.2383e+21,6.1238e+21,6.2352e+21,6.2249e+21,6.3148e+21,6.1489e+21,6.1186e+21,5.9787e+21,6.032e+21,6.1449e+21,6.1273e+21,6.0793e+21,6.1461e+21
1993,N,False,1.7827e+22,1.7682e+22,1.7196e+22,1.7439e+22,1.7065e+22,1.6706e+22,1.6999e+22,1.7138e+22,1.7073e+22,1.7111e+22,1.6422e+22,1.6159e+22,1.6224e+22,1.6537e+22,1.6388e+22,1.6996e+22,1.6875e+22,1.6975e+22,1.7162e+22,1.7966e+22
1994,N,False,1.1472e+22,1.1538e+22,1.1115e+22,1.1157e+22,1.11e+22,1.1238e+22,1.2118e+22,1.2119e+22,1.1917e+22,1.2257e+22,1.1635e+22,1.1445e+22,1.2088e+22,1.2158e+22,1.2506e+22,1.2722e+22,1.2283e+22,1.2594e+22,1.2691e+22,1.2672e+22
1995,N,False,6.0868e+21,5.9462e+21,6.0614e+21,5.8352e+21,5.6168e+21,5.5342e+21,5.4981e+21,5.4831e+21,5.7771e+21,5.5811e+21,5.7919e+21,5.7854e+21,5.6945e+21,5.6722e+21,5.9892e+21,6.2409e+21,6.4425e+21,6.3585e+21,5.9364e+21,5.2001e+21
1996,N,False,8.7043e+21,9.1917e+21,8.95e+21,8.8312e+21,8.1941e+21,8.2271e+21,7.9652e+21,7.62e+21,7.3665e+21,6.9754e+21,6.5025e+21,6.761e+21,6.6679e+21,6.4165e+21,6.3396e+21,6.1368e+21,6.2828e+21,6.0902e+21,6.0213e+21,5.9919e+21
1997,N,False,1.2025e+22,1.2428e+22,1.285e+22,1.2871e+22,1.3068e+22,1.3766e+22,1.4162e+22,1.4334e+22,1.3782e+22,1.3562e+22,1.3965e+22,1.4094e+22,1.3724e+22,1.3784e+22,1.299e+22,1.3363e+22,1.3169e+22,1.2828e+22,1.292e+22,1.262e+22
1998,N,False,1.8662e+22,1.8153e+22,1.8084e+22,1.7636e+22,1.7497e+22,1.6987e+22,1.7292e+22,1.6787e+22,1.7417e+22,1.7658e+22,1.7786e+22,1.8707e+22,1.8931e+22,1.9296e+22,1.9114e+22,1.9362e+22,1.9269e+22,1.8549e+22,1.8833e+22,1.8615e+22
1999,N,False,3.4095e+23,3.4065e+23,3.4155e+23,3.4149e+23,3.4053e+23,3.3774e+23,3.3448e+23,3.3636e+23,3.3621e+23,3.3579e+23,3.3823e+23,3.3722e+23,3.376e+23,3.3688e+23,3.3435e+23,3.3218e+23,3.3199e+23,3.3297e+23,3.3166e+23,3.309e+23
2000,N,False,4.144e+22,4.0167e+22,4.1707e+22,4.0215e+22,4.0001e+22,4.0059e+22,3.9903e+22,3.9296e+22,3.8756e+22,3.8683e+22,3.8754e+22,3.954e+22,4.0466e+22,4.041e+22,3.999e+22,3.9605e+22,3.9378e+22,4.0855e+22,4.0648e+22,3.9633e+22
2001,N,False,9.7626e+22,9.7059e+22,9.745e+22,9.6921e+22,9.6112e+22,9.667e+22,9.6821e+22,9.7301e+22,9.8045e+22,9.8553e+22,9.8879e+22,9.938e+22,1.0008e+23,9.9643e+22,9.8324e+22,9.7837e+22,9.7112e+22,9.7813e+22,9.6977e+22,9.64e+22
2002,N,False,1.9921e+22,1.9274e+22,1.9281e+22,1.9349e+22,1.9732e+22,1.9796e+22,2.0026e+22,2.0481e+22,2.0574e+22,1.9948e+22,1.9903e+22,2.0172e+22,2.0053e+22,2.1149e+22,2.2019e+22,2.2834e+22,2.4672e+22,2.5724e+22,2.5324e+22,2.6242e+22
2003,N,False,1.8101e+22,1.8042e+22,1.8367e+22,1.8753e+22,1.8299e+22,1.8064e+22,1.7856e+22,1.8339e+22,1.7796e+22,1.7268e+22,1.6856e+22,1.6552e+22,1.6414e+22,1.6141e+22,1.5839e+22,1.5869e+22,1.5332e+22,1.5047e+22,1.523e+22,1.4949e+22
2004,N,False,1.9881e+22,2.0141e+22,2.0111e+22,1.9432e+22,1.9173e+22,1.9628e+22,1.9344e+22,1.9184e+22,1.9301e+22,1.9535e+22,1.947e+22,1.9274e+22,1.9525e+22,1.9385e+22,1.9719e+22,1.9685e+22,1.9569e+22,1.9254e+22,1.9223e+22,1.8978e+22
2005,N,False,8.8566e+21,9.2203e+21,9.0753e+21,8.9249e+21,9.195e+21,8.8188e+21,8.4302e+21,8.5555e+21,8.5673e+21,8.6364e+21,8.2243e+21,8.6304e+21,8.2301e+21,8.7262e+21,8.0785e+21,7.9896e+21,7.8838e+21,7.4278e+21,7.4219e+21,7.3667e+21
2006,N,False,3.5651e+22,3.6143e+22,3.6316e+22,3.6771e+22,3.6539e+22,3.6062e+22,3.67e+22,3.5897e+22,3.6444e+22,3.7425e+22,3.743e+22,3.6437e+22,3.6706e+22,3.5884e+22,3.5962e+22,3.512e+22,3.5862e+22,3.6165e+22,3.5735e+22,3.5661e+22
2007,N,False,1.8038e+22,1.7369e+22,1.7151e+22,1.6763e+22,1.6822e+22,1.7149e+22,1.7789e+22,1.702e+22,1.7166e+22,1.7746e+22,1.8074e+22,1.8239e+22,1.7972e+22,1.7901e+22,1.6957e+22,1.7613e+22,1.8037e+22,1.8719e+22,1.8942e+22,2.0531e+22
2008,N,False,5.2052e+21,5.4499e+21,5.6073e+21,6.245e+21,6.441e+21,6.6451e+21,6.7288e+21,6.9015e+21,7.048e+21,7.1798e+21,6.6866e+21,6.7262e+21,6.5673e+21,6.2398e+21,6.0801e+21,5.8891e+21,5.6515e+21,5.6647e+21,5.4821e+21,5.249e+21
2009,N,False,2.0884e+23,2.0716e+23,2.0594e+23,2.058e+23,2.0663e+23,2.0536e+23,2.0465e+23,2.0223e+23,2.0212e+23,2.0112e+23,2.0034e+23,1.9928e+23,1.9897e+23,1.9668e+23,1.9893e+23,1.9992e+23,1.9987e+23,1.9969e+23,1.99e+23,1.9817e+23
2010,N,False,1.5601e+22,1.5616e+22,1.5591e+22,1.5381e+22,1.5233e+22,1.5029e+22,1.5234e+22,1.4718e+22,1.4348e+22,1.4987e+22,1.4436e+22,1.3364e+22,1.3128e+22,1.2747e+22,1.1944e+22,1.1787e+22,1.1429e+22,1.1623e+22,1.1645e+22,1.1646e+22
2011,N,False,7.3302e+21,7.5219e+21,7.8145e+21,7.7237e+21,7.5525e+21,7.6145e+21,8.1945e+21,8.9488e+21,8.4015e+21,8.4396e+21,8.8665e+21,8.4838e+21,8.557e+21,9.3724e+21,9.2022e+21,8.9474e+21,9.0663e+21,9.6137e+21,9.0379e+21,9.3575e+21
2012,N,False,8.5619e+21,8.0823e+21,7.9548e+21,8.7081e+21,8.9168e+21,9.4438e+21,9.0978e+21,8.7218e+21,8.8782e+21,8.5604e+21,8.8157e+21,9.0352e+21,8.9548e+21,9.3635e+21,9.751e+21,1.0893e+22,1.1389e+22,1.2394e+22,1.2669e+22,1.2547e+22
2013,N,False,1.9654e+23,1.9542e+23,1.9517e+23,1.9348e+23,1.9038e+23,1.8722e+23,1.8667e+23,1.86e+23,1.8333e+23,1.8427e+23,1.8524e+23,1.8229e+23,1.8208e+23,1.8366e+23,1.8181e+23,1.7834e+23,1.7603e+23,1.7645e+23,1.7606e+23,1.7644e+23
2014,N,False,4.6722e+21,4.5195e+21,4.4967e+21,4.4722e+21,4.5366e+21,4.6356e+21,4.6872e+21,4.6784e+21,4.828e+21,4.8034e+21,4.5347e+21,4.6102e+21,4.6184e+21,4.4856e+21,4.41e+21,4.1659e+21,4.2231e+21,4.2248e+21,4.2905e+21,4.4267e+21
2015,N,False,9.554e+21,9.7783e+21,9.5355e+21,9.9356e+21,9.4282e+21,9.3332e+21,8.9318e+21,8.8596e+21,8.6227e+21,8.0826e+21,7.78e+21,7.8333e+21,7.894e+21,7.7753e+21,7.8481e+21,7.9313e+21,7.5321e+21,7.0856e+21,7.2327e+21,6.9474e+21
2016,N,False,3.1154e+22,3.0946e+22,3.0143e+22,3.0481e+22,3.0559e+22,3.0766e+22,3.1543e+22,3.1308e+22,3.1026e+22,3.0416e+22,3.0199e+22,3.1923e+22,3.308e+22,3.2503e+22,3.2535e+22,3.1939e+22,3.205e+22,3.1769e+22,3.224e+22,3.153e+22
2017,N,False,5.382e+23,5.3848e+23,5.3888e+23,5.3954e+23,5.4093e+23,5.3996e+23,5.3897e+23,5.3617e+23,5.3395e+23,5.3364e+23,5.3011e+23,5.2767e+23,5.2564e+23,5.2402e+23,5.2479e+23,5.268e+23,5.2812e+23,5.2886e+23,5.2589e+23,5.2715e+23
2018,N,False,1.8028e+22,1.8161e+22,1.7829e+22,1.827e+22,1.7978e+22,1.7496e+22,1.7228e+22,1.7456e+22,1.7641e+22,1.8089e+22,1.7337e+22,1.7844e+22,1.7361e+22,1.7268e+22,1.731e+22,1.6815e+22,1.6738e+22,1.6996e+22,1.6953e+22,1.6491e+22
2019,N,False,1.3737e+23,1.3521e+23,1.3746e+23,1.3765e+23,1.3648e+23,1.3533e+23,1.3582e+23,1.3567e+23,1.3459e+23,1.3361e+23,1.3178e+23,1.3102e+23,1.3197e+23,1.3063e+23,1.2837e+23,1.2925e+23,1.307e+23,1.2898e+23,1.2882e+23,1.2814e+23
2020,N,False,5.7055e+22,5.6347e+22,5.6282e+22,5.7033e+22,5.682e+22,5.5631e+22,5.53e+22,5.441e+22,5.3954e+22,5.2988e+22,5.2881e+22,5.2936e+22,5.2135e+22,5.2016e+22,5.2887e+22,5.5078e+22,5.623e+22,5.5408e+22,5.5003e+22,5.595e+22
2021,N,False,1.5825e+22,1.5525e+22,1.5197e+22,1.5518e+22,1.5358e+22,1.536e+22,1.4928e+22,1.4255e+22,1.4604e+22,1.4422e+22,1.4182e+22,1.4277e+22,1.4382e+22,1.4017e+22,1.3931e+22,1.3484e+22,1.3454e+22,1.335e+22,1.2975e+22,1.3475e+22
2022,N,False,5.7579e+21,5.5445e+21,6.4708e+21,6.907e+21,7.3745e+21,8.2622e+21,9.7586e+21,1.0873e+22,1.1074e+22,1.347e+22,1.5068e+22,1.7965e+22,1.9757e+22,1.9742e+22,2.0771e+22,2.2385e+22,2.3827e+22,2.5802e+22,2.85e+22,3.061e+22
2023,N,False,2.1981e+22,2.1627e+22,2.1394e+22,2.1151e+22,2.0515e+22,2.0289e+22,1.9758e+22,1.8854e+22,1.8525e+22,1.8384e+22,1.872e+22,1.8211e+22,1.8415e+22,1.8345e+22,1.8324e+22,1.8446e+22,1.8353e+22,1.8653e+22,1.8664e+22,1.9094e+22
2024,N,False,3.8587e+21,3.6645e+21,3.7721e+21,3.6993e+21,3.5686e+21,3.5625e+21,3.5116e+21,3.5945e+21,3.4924e+21,3.2685e+21,3.363e+21,3.4379e+21,3.1227e+21,3.0645e+21,3.1433e+21,2.832e+21,2.9502e+21,2.8108e+21,2.6995e+21,2.7875e+21
2025,N,False,6.3547e+23,6.3642e+23,6.3584e+23,6.4261e+23,6.4286e+23,6.4753e+23,6.4884e+23,6.492e+23,6.548e+23,6.6113e+23,6.5137e+23,6.6378e+23,6.6221e+23,6.6408e+23,6.6307e+23,6.5436e+23,6.5982e+23,6.6031e+23,6.4965e+23,6.5128e+23
2026,N,False,4.9834e+23,4.9932e+23,5.0025e+23,5.0246e+23,5.0255e+23,5.009e+23,5.0165e+23,5.0033e+23,5.0076e+23,5.0021e+23,4.9977e+23,5.0315e+23,5.0566e+23,5.0636e+23,5.0907e+23,5.0882e+23,5.1062e+23,5.0602e+23,5.0631e+23,5.072e+23
2027,N,False,2.2655e+23,2.2518e+23,2.2769e+23,2.2655e+23,2.2556e+23,2.2769e+23,2.2757e+23,2.2717e+23,2.2701e+23,2.2823e+23,2.2535e+23,2.262e+23,2.2843e+23,2.2669e+23,2.2621e+23,2.2697e+23,2.2922e+23,2.2947e+23,2.2867e+23,2.2818e+23
2028,N,False,3.8486e+22,3.9799e+22,3.946e+22,4.0694e+22,3.9307e+22,3.8648e+22,3.8442e+22,3.8042e+22,3.7786e+22,3.7949e+22,3.7178e+22,3.711e+22,3.7301e+22,3.6582e+22,3.6256e+22,3.6592e+22,3.7505e+22,3.7248e+22,3.6354e+22,3.7002e+22
2029,N,False,2.924e+24,2.9248e+24,2.9283e+24,2.9263e+24,2.9305e+24,2.9328e+24,2.9396e+24,2.949e+24,2.9556e+24,2.9583e+24,2.9745e+24,2.9907e+24,2.9966e+24,3.0068e+24,3.0143e+24,3.0116e+24,3.0127e+24,3.0142e+24,3.0053e+24,3.0029e+24
2030,N,False,4.0251e+21,4.0258e+21,4.0438e+21,3.7754e+21,3.82e+21,3.5895e+21,3.8176e+21,3.8446e+21,3.6993e+21,3.7879e+21,3.6435e+21,3.7204e+21,3.855e+21,3.5969e+21,3.9309e+21,4.2001e+21,4.0298e+21,3.938e+21,3.6833e+21,3.6276e+21
2031,N,False,1.6343e+23,1.6333e+23,1.6351e+23,1.6406e+23,1.6453e+23,1.6493e+23,1.6576e+23,1.6505e+23,1.6518e+23,1.6466e+23,1.6482e+23,1.6622e+23,1.6589e+23,1.6677e+23,1.6705e+23,1.6645e+23,1.6659e+23,1.667e+23,1.6868e+23,1.6703e+23
2032,N,False,2.8912e+23,2.8971e+23,2.9112e+23,2.9328e+23,2.9423e+23,2.9505e+23,2.9376e+23,2.9457e+23,2.9297e+23,2.9254e+23,2.9244e+23,2.9033e+23,2.9133e+23,2.9151e+23,2.9137e+23,2.928e+23,2.903e+23,2.8735e+23,2.8765e+23,2.8781e+23
2033,N,False,2.4192e+22,2.3915e+22,2.3424e+22,2.3132e+22,2.2934e+22,2.2163e+22,2.1602e+22,2.108e+22,2.0593e+22,2.0489e+22,2.0605e+22,2.0913e+22,2.0737e+22,2.0608e+22,2.1302e+22,2.075e+22,2.0264e+22,1.9884e+22,2.0232e+22,2.0219e+22
2034,N,False,9.5774e+22,9.6454e+22,9.586e+22,9.6209e+22,9.8017e+22,9.7719e+22,9.7769e+22,9.7796e+22,9.7891e+22,9.7234e+22,9.7865e+22,9.7442e+22,9.8734e+22,9.9138e+22,9.7813e+22,9.7349e+22,9.7014e+22,9.6977e+22,9.5691e+22,9.4837e+22
2035,N,False,4.5803e+21,4.7322e+21,4.4937e+21,4.824e+21,4.942e+21,4.9492e+21,4.5874e+21,4.2811e+21,4.6782e+21,4.5401e+21,4.2245e+21,4.4352e+21,4.6619e+21,4.5248e+21,4.6992e+21,4.8466e+21,4.7811e+21,4.5414e+21,4.7429e+21,4.6589e+21
2036,N,False,8.5466e+23,8.5566e+23,8.5381e+23,8.5812e+23,8.5996e+23,8.5942e+23,8.6396e+23,8.6508e+23,8.6975e+23,8.7836e+23,8.8427e+23,8.8767e+23,8.9327e+23,8.9752e+23,8.9688e+23,8.9831e+23,8.988e+23,9.0115e+23,8.9826e+23,8.9586e+23
2037,N,False,6.9275e+21,7.2259e+21,6.9687e+21,6.8055e+21,7.0226e+21,6.9202e+21,6.945e+21,6.983e+21,7.0064e+21,6.7659e+21,6.4883e+21,6.466e+21,6.4548e+21,6.4477e+21,6.0746e+21,6.1419e+21,6.128e+21,6.2122e+21,6.0207e+21,5.8016e+21
2038,N,False,7.0902e+23,7.1274e+23,7.0923e+23,7.0708e+23,7.0618e+23,7.0779e+23,7.083e+23,7.0505e+23,7.0638e+23,7.0541e+23,7.0827e+23,7.0828e+23,7.0885e+23,7.1009e+23,7.0992e+23,7.0896e+23,7.0803e+23,7.082e+23,7.0991e+23,7.0747e+23
2039,N,False,3.7786e+21,3.7344e+21,3.6743e+21,3.7709e+21,3.6238e+21,3.6743e+21,3.5437e+21,3.7257e+21,3.6286e+21,3.7714e+21,3.4113e+21,3.6816e+21,3.7534e+21,3.916e+21,3.7153e+21,3.7827e+21,3.74e+21,3.7713e+21,3.7231e+21,3.9167e+21
2040,N,False,1.4856e+22,1.5125e+22,1.5053e+22,1.5971e+22,1.7472e+22,1.8279e+22,1.8589e+22,1.8893e+22,1.7094e+22,1.7473e+22,1.7189e+22,1.6882e+22,1.7042e+22,1.9375e+22,1.9796e+22,2.0289e+22,1.8801e+22,2.1405e+22,2.2469e+22,2.2343e+22
2041,N,False,2.9713e+21,3.0731e+21,2.9205e+21,3.0237e+21,3.1402e+21,3.3374e+21,3.1939e+21,3.3325e+21,3.3063e+21,3.2405e+21,3.6069e+21,3.3349e+21,3.2803e+21,3.2585e+21,3.3689e+21,3.4386e+21,3.2543e+21,3.277e+21,3.1438e+21,3.2476e+21
2042,N,False,9.8216e+21,9.975e+21,1.0327e+22,9.2768e+21,9.4579e+21,1.0023e+22,1.0022e+22,9.6004e+21,9.5419e+21,9.3526e+21,9.8562e+21,9.5793e+21,9.8477e+21,9.6965e+21,9.431e+21,9.2257e+21,9.3349e+21,9.8837e+21,9.8481e+21,9.4309e+21
2043,N,False,5.1764e+22,5.046e+22,4.9198e+22,4.851e+22,4.8593e+22,4.8366e+22,4.7084e+22,4.556e+22,4.5364e+22,4.5638e+22,4.6043e+22,4.464e+22,4.4065e+22,4.4486e+22,4.4222e+22,4.4148e+22,4.3618e+22,4.3784e+22,4.3444e+22,4.4132e+22
2044,N,False,9.1891e+23,9.1954e+23,9.1438e+23,9.1212e+23,9.1539e+23,9.1515e+23,9.1259e+23,9.1156e+23,9.1297e+23,9.1399e+23,9.1495e+23,9.1809e+23,9.2243e+23,9.1891e+23,9.1454e+23,9.2066e+23,9.227e+23,9.207e+23,9.196e+23,9.1941e+23
2045,N,False,9.1812e+23,9.1777e+23,9.1909e+23,9.1891e+23,9.1954e+23,9.1438e+23,9.1212e+23,9.1539e+23,9.1515e+23,9.1259e+23,9.1156e+23,9.1297e+23,9.1399e+23,9.1495e+23,9.1809e+23,9.2243e+23,9.1891e+23,9.1454e+23,9.2066e+23,9.227e+23
2046,N,False,1.2071e+22,1.2008e+22,1.2042e+22,1.245e+22,1.3089e+22,1.3853e+22,1.3688e+22,1.3369e+22,1.3373e+22,1.4338e+22,1.4002e+22,1.4178e+22,1.4445e+22,1.4554e+22,1.4315e+22,1.4425e+22,1.3978e+22,1.4324e+22,1.4512e+22,1.4381e+22
2047,N,False,3.2512e+22,3.2037e+22,3.1549e+22,3.1031e+22,3.1279e+22,3.0546e+22,2.9913e+22,2.9738e+22,3.012e+22,3.0683e+22,3.0212e+22,3.0187e+22,2.9884e+22,3.0061e+22,2.936e+22,2.919e+22,2.9099e+22,2.9991e+22,3.0541e+22,3.0284e+22
2048,N,False,3.9686e+22,4.0122e+22,4.1895e+22,4.1293e+22,4.2031e+22,4.1455e+22,4.8803e+22,4.4668e+22,4.3511e+22,4.6381e+22,4.7909e+22,4.5248e+22,4.9164e+22,4.5449e+22,4.549e+22,4.4305e+22,4.5433e+22,4.5411e+22,4.7374e+22,4.9301e+22
2049,N,False,1.2635e+22,1.2889e+22,1.2682e+22,1.2664e+22,1.2286e+22,1.229e+22,1.1997e+22,1.2462e+22,1.2447e+22,1.2339e+22,1.2454e+22,1.2144e+22,1.2113e+22,1.2053e+22,1.2182e+22,1.2287e+22,1.2381e+22,1.192e+22,1.1924e+22,1.155e+22
2050,N,False,1.5088e+22,1.5888e+22,1.5759e+22,1.6342e+22,1.5845e+22,1.572e+22,1.5368e+22,1.5017e+22,1.4907e+22,1.466e+22,1.4667e+22,1.4628e+22,1.4955e+22,1.5684e+22,1.5961e+22,1.6273e+22,1.5938e+22,1.5583e+22,1.4987e+22,1.5164e+22
2051,N,False,4.3172e+23,4.3095e+23,4.2668e+23,4.2506e+23,4.2241e+23,4.2164e+23,4.2191e+23,4.2288e+23,4.2336e+23,4.215e+23,4.2002e+23,4.1952e+23,4.1894e+23,4.1843e+23,4.2137e+23,4.2035e+23,4.1704e+23,4.1585e+23,4.1492e+23,4.1626e+23
2052,N,False,4.9528e+21,5.4408e+21,5.3788e+21,5.4737e+21,5.4949e+21,5.3229e+21,5.3559e+21,5.3356e+21,5.2676e+21,5.3636e+21,5.2177e+21,5.4836e+21,5.1804e+21,5.0875e+21,5.2998e+21,5.1317e+21,5.2094e+21,5.3116e+21,5.4785e+21,5.7657e+21
2053,N,False,3.8891e+23,3.8746e+23,3.8359e+23,3.8117e+23,3.8212e+23,3.8416e+23,3.834e+23,3.858e+23,3.8773e+23,3.8863e+23,3.891e+23,3.8811e+23,3.9424e+23,4.0108e+23,4.0589e+23,4.0527e+23,4.0706e+23,4.0972e+23,4.0764e+23,4.0752e+23
2054,N,False,4.2797e+23,4.264e+23,4.2744e+23,4.2472e+23,4.2222e+23,4.2221e+23,4.1889e+23,4.1658e+23,4.1561e+23,4.1409e+23,4.1489e+23,4.1689e+23,4.148e+23,4.1119e+23,4.0975e+23,4.0332e+23,4.0513e+23,4.0299e+23,3.9846e+23,3.9775e+23
2055,N,False,1.212e+22,1.1654e+22,1.222e+22,1.2105e+22,1.2383e+22,1.278e+22,1.2415e+22,1.2484e+22,1.2194e+22,1.1939e+22,1.1668e+22,1.2028e+22,1.2081e+22,1.2148e+22,1.1647e+22,1.1578e+22,1.1583e+22,1.1204e+22,1.1111e+22,1.1074e+22
2056,N,False,1.2971e+22,1.3091e+22,1.292e+22,1.2669e+22,1.2784e+22,1.1964e+22,1.1649e+22,1.1752e+22,1.1543e+22,1.1339e+22,1.1128e+22,1.1174e+22,1.154e+22,1.136e+22,1.1841e+22,1.1776e+22,1.1749e+22,1.1375e+22,1.0651e+22,1.0201e+22
2057,N,False,4.4157e+23,4.4472e+23,4.4098e+23,4.4577e+23,4.4987e+23,4.4534e+23,4.4539e+23,4.4555e+23,4.4772e+23,4.5108e+23,4.4768e+23,4.4867e+23,4.5229e+23,4.5101e+23,4.4844e+23,4.471e+23,4.4106e+23,4.3747e+23,4.4313e+23,4.4043e+23
2058,N,False,1.4857e+24,1.4814e+24,1.4774e+24,1.4807e+24,1.4784e+24,1.4803e+24,1.4778e+24,1.4703e+24,1.4661e+24,1.4678e+24,1.467e+24,1.4661e+24,1.4683e+24,1.4645e+24,1.4603e+24,1.4619e+24,1.4627e+24,1.4651e+24,1.4651e+24,1.4623e+24
2059,N,False,5.6251e+22,5.5576e+22,5.6316e+22,5.7969e+22,5.914e+22,5.9226e+22,5.8438e+22,5.8685e+22,5.8101e+22,5.9136e+22,5.8995e+22,5.9629e+22,6.1473e+22,6.1867e+22,6.3139e+22,6.3842e+22,6.5303e+22,6.4945e+22,6.6575e+22,6.6192e+22
2060,N,False,6.9429e+21,6.8068e+21,6.7149e+21,6.6956e+21,6.9652e+21,6.5378e+21,6.4771e+21,6.2423e+21,6.4528e+21,6.0125e+21,6.0181e+21,6.0444e+21,6.0693e+21,6.1539e+21,6.0018e+21,5.7399e+21,5.6996e+21,5.2957e+21,5.5427e+21,5.3316e+21
2061,N,False,2.7583e+23,2.7625e+23,2.7599e+23,2.7672e+23,2.7714e+23,2.7945e+23,2.7993e+23,2.7962e+23,2.7767e+23,2.7884e+23,2.8091e+23,2.8029e+23,2.8311e+23,2.824e+23,2.8235e+23,2.8587e+23,2.884e+23,2.8867e+23,2.9055e+23,2.9017e+23
2062,N,False,1.3494e+23,1.4534e+23,1.3262e+23,1.3149e+23,1.3211e+23,1.3216e+23,1.3104e+23,1.2875e+23,1.2862e+23,1.2799e+23,1.2903e+23,1.2417e+23,1.231e+23,1.2271e+23,1.2445e+23,1.2399e+23,1.2316e+23,1.2934e+23,1.2183e+23,1.249e+23
2063,N,False,1.1127e+23,1.1277e+23,1.1493e+23,1.1524e+23,1.1508e+23,1.1609e+23,1.1688e+23,1.1913e+23,1.1872e+23,1.2124e+23,1.2113e+23,1.244e+23,1.2581e+23,1.2604e+23,1.2518e+23,1.2463e+23,1.24e+23,1.2495e+23,1.2553e+23,1.2642e+23
2064,N,False,1.381e+23,1.3737e+23,1.3673e+23,1.3511e+23,1.3589e+23,1.3645e+23,1.3706e+23,1.3693e+23,1.3612e+23,1.366e+23,1.3629e+23,1.3769e+23,1.373e+23,1.3793e+23,1.3807e+23,1.3521e+23,1.3415e+23,1.3339e+23,1.3288e+23,1.329e+23
2065,N,False,1.2978e+22,1.3165e+22,1.2993e+22,1.3019e+22,1.2916e+22,1.3236e+22,1.2921e+22,1.3159e+22,1.3292e+22,1.2931e+22,1.264e+22,1.2982e+22,1.2993e+22,1.2672e+22,1.2505e+22,1.265e+22,1.2603e+22,1.2122e+22,1.1788e+22,1.1681e+22
