,FLARE_TYPE,COINCIDENCE,TOTUSJH_1,TOTUSJH_2,TOTUSJH_3,TOTUSJH_4,TOTUSJH_5,TOTUSJH_6,TOTUSJH_7,TOTUSJH_8,TOTUSJH_9,TOTUSJH_10,TOTUSJH_11,TOTUSJH_12,TOTUSJH_13,TOTUSJH_14,TOTUSJH_15,TOTUSJH_16,TOTUSJH_17,TOTUSJH_18,TOTUSJH_19,TOTUSJH_20
131,M,True,3714.9,3712.0,3695.1,3704.5,3669.4,3728.4,3730.1,3671.3,3692.7,3682.6,3674.2,3717.8,3708.8,3693.3,3735.4,3662.0,3649.5,3670.8,3630.1,3643.2
132,M,False,3662.0,3649.5,3670.8,3630.1,3643.2,3588.9,3680.5,3608.4,3578.4,3539.3,3570.7,3530.6,3564.4,3561.3,3547.9,3545.6,3509.3,3465.1,3496.5,3537.8
133,M,False,4148.4,4104.9,4081.5,4086.7,4191.3,4109.0,4115.7,4034.6,4017.1,4015.4,4042.7,4082.6,4091.1,4007.8,4007.7,4019.9,4040.2,4031.1,4039.0,4021.5
134,M,False,4863.4,5431.1,5550.3,4977.9,4981.6,4964.7,4957.6,5008.6,5044.1,5114.8,5183.3,5096.0,5147.1,5169.0,5161.5,5160.1,5179.9,5208.2,5144.1,5108.1
135,M,False,4745.4,4773.4,4774.1,4750.0,4720.9,4672.6,4667.0,4655.8,4638.8,4638.0,4623.7,4613.3,4617.7,4628.3,4670.4,4704.5,4697.1,4791.4,4871.3,4869.8
136,M,False,1375.0,1379.7,1414.7,1395.4,1412.7,1411.4,1423.1,1470.9,1460.9,1499.7,1537.3,1559.4,1592.6,1596.1,1632.2,1638.2,1646.3,1656.9,1657.2,1615.8
137,M,True,2086.0,1994.7,2025.3,2002.2,1974.9,1986.5,1994.1,1992.8,2024.8,2053.1,2071.7,2096.6,2127.4,2133.8,2173.3,2186.6,2150.0,2123.1,2163.5,2059.3
138,M,True,3196.1,3173.1,3182.1,3196.8,3228.5,3292.6,3262.0,3326.3,3291.5,3391.0,3381.1,3409.2,3406.1,3396.2,3471.4,3528.5,3509.4,3561.4,3599.8,3584.4
139,M,False,3173.1,3182.1,3196.8,3228.5,3292.6,3262.0,3326.3,3291.5,3391.0,3381.1,3409.2,3406.1,3396.2,3471.4,3528.5,3509.4,3561.4,3599.8,3584.4,3574.5
140,M,False,3509.4,3561.4,3599.8,3584.4,3574.5,3581.7,3644.5,3686.6,3769.1,3770.2,3916.2,3901.1,3938.5,3979.4,4081.9,4064.4,4104.4,4151.8,4179.5,4184.5
141,M,True,3916.2,3901.1,3938.5,3979.4,4081.9,4064.4,4104.4,4151.8,4179.5,4184.5,4185.9,4228.7,4292.0,4179.9,4268.7,4176.0,4239.9,4303.2,4457.1,4241.3
142,M,False,4104.4,4151.8,4179.5,4184.5,4185.9,4228.7,4292.0,4179.9,4268.7,4176.0,4239.9,4303.2,4457.1,4241.3,4249.1,4285.7,4373.9,4289.6,4256.4,4323.4
143,M,False,4457.1,4241.3,4249.1,4285.7,4373.9,4289.6,4256.4,4323.4,4327.1,4322.0,4279.3,4271.2,4218.3,4293.0,4270.8,4207.2,4210.2,4273.2,4320.6,4291.7
144,M,False,4291.7,4298.7,4266.8,4211.3,4202.0,4219.7,4275.5,4321.1,4307.2,4332.5,4350.4,4389.5,4373.4,4307.3,4363.0,4272.5,4176.7,4174.1,4140.7,4250.5
145,M,False,4224.6,4216.0,4148.1,4207.5,4221.2,4191.3,4241.3,4298.2,4292.2,4277.4,4417.1,4433.8,4461.3,4553.3,4528.6,4550.7,4637.7,4624.7,4580.1,4697.7
146,M,False,4982.7,5010.7,5072.3,4995.4,5042.6,5053.8,5145.9,5139.9,5119.3,5097.1,5121.5,5188.1,5227.6,5217.8,5208.6,5221.8,5230.4,5246.7,5239.2,5264.6
147,M,False,4274.2,4345.8,4352.2,4394.2,4476.5,4477.5,4437.8,4507.8,4503.3,4480.5,4465.6,4397.4,4350.3,4297.4,4258.6,4281.3,4277.2,4284.3,4307.7,4332.8
148,M,False,3264.5,3253.7,3219.2,3207.5,3210.2,3186.0,3153.0,3139.4,3170.3,3128.2,3154.8,3194.3,3148.4,3141.2,3214.8,3227.9,3192.4,3244.7,3251.7,3242.5
149,M,True,966.13,983.65,1002.8,994.3,997.52,1003.4,984.42,958.46,969.48,946.01,950.13,958.09,957.59,956.31,966.92,960.53,972.52,971.56,975.75,1003.5
150,M,False,198.73,193.38,197.14,199.91,201.68,202.91,209.79,207.49,214.53,215.38,213.17,216.65,205.2,207.17,207.47,209.21,208.43,206.84,209.94,211.18
151,M,False,865.68,869.14,861.06,857.77,848.43,853.56,859.64,850.1,826.03,839.39,856.71,852.81,857.73,868.34,855.77,845.0,869.88,861.29,861.27,861.64
152,M,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15265,0.40863,1.2029,1.8391,3.4071
153,M,False,1315.5,1303.2,1327.5,1327.9,1340.3,1338.5,1326.5,1327.4,1348.0,1349.3,1337.7,1349.9,1355.0,1458.1,1407.2,1376.5,1375.6,1367.7,1379.9,1379.7
154,M,True,4476.6,4436.9,4456.7,4436.4,4496.8,4552.3,4472.1,4456.9,4496.2,4521.2,4527.5,4574.0,4575.0,4594.4,4571.7,4560.8,4567.2,4521.0,4475.8,4466.8
155,M,True,4546.0,4528.9,4571.2,4607.5,4566.5,4623.9,4646.6,4688.3,4680.6,4706.0,4810.1,4710.0,4736.9,4769.0,4736.7,4776.8,4782.7,4787.2,4739.6,4741.3
156,M,False,4680.6,4706.0,4810.1,4710.0,4736.9,4769.0,4736.7,4776.8,4782.7,4787.2,4739.6,4741.3,4682.9,4726.0,4736.6,4735.1,4785.3,4739.2,4765.5,4783.2
157,M,False,5546.1,5671.1,5643.6,5547.9,5482.2,5451.7,5463.7,5407.4,5371.9,5381.6,5378.7,5332.7,5344.5,5345.1,5309.0,5271.4,5305.4,5247.6,5225.3,5216.7
158,M,False,2174.6,2162.4,2197.0,2193.9,2204.1,2191.3,2203.3,2217.2,2196.6,2218.4,2252.2,2230.1,2231.8,2199.1,2169.7,2128.0,2097.8,2067.5,2043.7,2030.7
159,M,False,3161.7,3135.8,3182.4,3188.6,3156.2,3164.1,3171.6,3172.6,3210.3,3247.6,3228.3,3241.4,3255.3,3315.0,3355.9,3400.2,3406.9,3465.2,3452.8,3462.2
160,M,True,0.0,0.0,0.0,0.0,0.0,0.14421,0.67115,0.84428,1.4452,2.5827,2.0734,5.3134,5.493,9.7236,14.778,22.416,24.62,41.889,76.437,67.157
161,M,False,145.46,193.36,152.78,190.22,182.05,171.67,188.7,164.62,167.49,171.04,168.3,184.13,191.83,212.19,229.39,273.39,228.72,238.05,248.44,248.06
162,M,False,558.3,568.48,542.48,571.53,547.79,559.48,561.22,556.98,571.01,565.94,579.48,604.55,621.71,629.01,708.92,757.87,796.62,798.64,810.09,822.82
163,M,False,2595.3,2625.2,2608.3,2587.7,2578.8,2632.4,2603.9,2611.4,2649.5,2664.4,2678.5,2692.7,2613.0,2638.5,2640.5,2675.6,2693.2,2704.9,2704.5,2741.6
164,M,True,890.35,893.06,910.25,927.72,903.22,903.76,894.32,899.8,909.75,900.6,890.42,885.38,896.57,890.95,883.48,896.39,911.05,896.15,916.89,930.68
165,M,False,1197.7,1211.0,1209.9,1235.0,1211.2,1233.9,1250.3,1251.9,1248.8,1265.9,1218.3,1221.9,1226.3,1210.2,1182.4,1174.2,1173.9,1181.4,1153.6,1158.3
166,M,True,1623.6,1619.4,1620.6,1644.0,1655.3,1638.3,1652.0,1667.9,1650.9,1672.7,1686.4,1685.6,1689.7,1705.5,1737.1,1764.2,1749.4,1741.9,1751.3,1748.2
167,M,False,1704.1,1689.6,1683.7,1691.2,1702.7,1670.0,1675.8,1682.2,1690.1,1694.6,1671.7,1654.7,1660.7,1661.3,1690.4,1686.4,1721.7,1730.0,1750.0,1776.7
168,M,True,1370.6,1357.5,1350.6,1353.6,1350.0,1370.5,1386.6,1422.8,1457.2,1459.1,1464.3,1466.1,1501.5,1536.6,1584.1,1551.6,1583.8,1611.7,1631.7,1607.9
169,M,False,1639.9,1645.9,1663.2,1679.8,1688.4,1695.7,1716.9,1765.6,1768.3,1802.7,1814.7,1810.4,1844.1,1858.4,1903.3,1928.4,1943.5,1963.1,2060.6,2041.7
170,M,True,2465.6,2480.2,2484.5,2502.8,2539.5,2581.8,2581.0,2633.4,2651.1,2678.3,2701.0,2673.0,2680.2,2726.9,2747.3,2747.2,2739.1,2718.2,2762.6,2726.3
171,M,False,2932.3,2977.1,2976.7,3013.8,3036.4,3034.7,3035.1,3011.3,2979.0,2946.3,2962.3,2937.1,2950.6,2926.2,2937.3,2933.7,2915.6,2913.8,2950.8,2940.6
172,M,False,2940.6,2948.8,2917.7,2953.4,2962.6,2927.3,2900.0,2891.9,2893.6,2863.4,2908.3,2868.1,2882.0,2884.3,2901.6,2894.5,2887.3,2896.1,2939.9,2914.7
173,M,True,3495.6,3454.2,3482.6,3502.5,3516.4,3537.7,3564.0,3590.3,3624.5,3675.7,3702.1,3704.0,3713.6,3754.3,3735.1,3706.4,3753.1,3762.1,3763.1,3771.1
174,M,True,3656.7,3685.6,3622.9,3666.6,3652.8,3661.7,3705.7,3702.0,3666.1,3700.5,3733.7,3755.4,3796.3,3798.4,3819.9,3844.3,3857.1,3909.1,3929.9,3984.1
175,M,True,3796.3,3798.4,3819.9,3844.3,3857.1,3909.1,3929.9,3984.1,4008.5,3964.9,3979.3,4011.3,4083.3,4137.0,4108.1,4129.2,4112.0,4149.6,4187.6,4181.0
176,M,True,4083.3,4137.0,4108.1,4129.2,4112.0,4149.6,4187.6,4181.0,4235.1,4214.7,4272.8,4277.0,4320.8,4331.8,4340.4,4334.8,4403.7,4387.8,4387.0,4404.3
177,M,True,4306.7,4339.8,4376.8,4405.9,4427.0,4466.7,4493.3,4511.6,4539.3,4536.3,4475.3,4488.4,4525.2,4522.6,4547.7,4558.9,4556.6,4581.6,4552.5,4554.1
178,M,False,4536.3,4475.3,4488.4,4525.2,4522.6,4547.7,4558.9,4556.6,4581.6,4552.5,4554.1,4610.6,4602.8,4632.7,4606.4,4639.6,4614.3,4636.8,4579.1,4541.6
179,M,False,4558.9,4556.6,4581.6,4552.5,4554.1,4610.6,4602.8,4632.7,4606.4,4639.6,4614.3,4636.8,4579.1,4541.6,4524.4,4487.8,4441.6,4438.2,4447.3,4440.6
180,M,True,4606.4,4639.6,4614.3,4636.8,4579.1,4541.6,4524.4,4487.8,4441.6,4438.2,4447.3,4440.6,4413.6,4433.7,4453.5,4481.7,4458.0,4503.9,4565.4,4616.6
181,M,True,4579.1,4541.6,4524.4,4487.8,4441.6,4438.2,4447.3,4440.6,4413.6,4433.7,4453.5,4481.7,4458.0,4503.9,4565.4,4616.6,4606.6,4663.6,4726.7,4692.1
182,M,False,4663.6,4726.7,4692.1,4753.0,4749.4,4661.9,4687.3,4744.4,4749.1,4735.7,4757.4,4789.7,4769.3,4805.7,4771.7,4723.2,4780.6,4747.5,4727.1,4698.4
183,M,False,70.865,98.903,112.88,150.69,175.77,221.93,228.04,250.33,275.91,313.05,330.14,320.86,305.62,340.71,358.22,371.75,345.87,361.6,360.38,364.05
184,M,True,4732.6,4697.7,4721.9,4725.6,4737.1,4772.6,4796.9,4758.2,4796.5,4852.6,4839.0,4902.5,4928.1,4950.3,4957.7,4957.4,4982.2,5020.9,5072.2,5044.3
185,M,False,4737.1,4772.6,4796.9,4758.2,4796.5,4852.6,4839.0,4902.5,4928.1,4950.3,4957.7,4957.4,4982.2,5020.9,5072.2,5044.3,5089.5,5098.2,5132.6,5127.4
186,M,False,4902.5,4928.1,4950.3,4957.7,4957.4,4982.2,5020.9,5072.2,5044.3,5089.5,5098.2,5132.6,5127.4,5178.5,5258.2,5217.5,5292.6,5287.1,5367.0,5382.5
187,M,True,5736.5,5692.5,5747.2,5842.4,5846.1,5940.7,5923.9,5993.9,5940.6,5931.4,5965.8,5919.3,5934.6,5898.7,6020.3,5983.7,5974.3,6003.1,6007.6,6056.0
188,M,False,5993.9,5940.6,5931.4,5965.8,5919.3,5934.6,5898.7,6020.3,5983.7,5974.3,6003.1,6007.6,6056.0,6031.4,6065.3,6031.2,6076.0,5997.3,5995.2,6014.9
189,M,True,6005.2,5965.0,5982.3,5952.4,5953.3,5937.5,5938.2,5966.4,5931.2,5927.0,5904.3,5911.0,5995.0,6024.0,6016.6,5995.2,5976.9,5917.4,5896.7,5897.0
190,M,False,5938.2,5966.4,5931.2,5927.0,5904.3,5911.0,5995.0,6024.0,6016.6,5995.2,5976.9,5917.4,5896.7,5897.0,5849.1,5817.8,5771.2,5787.3,5759.7,5775.8
191,M,True,5809.3,5799.6,5789.5,5814.8,5752.3,5800.0,5773.9,5853.2,5792.2,5780.8,5744.6,5724.2,5746.0,5541.1,5676.9,5758.6,5758.3,5854.5,5890.0,5955.5
192,M,False,5724.2,5746.0,5541.1,5676.9,5758.6,5758.3,5854.5,5890.0,5955.5,5903.4,5959.6,5968.9,5883.5,5926.9,5939.3,6022.8,6006.4,5995.0,6024.3,5970.4
193,M,True,6022.8,6006.4,5995.0,6024.3,5970.4,6048.2,6078.8,6118.9,6050.8,6193.8,6153.0,6143.8,6204.8,6230.5,6228.6,6346.9,6290.7,6319.3,6356.0,6435.6
194,M,False,6529.3,6554.0,6655.3,6646.1,6686.7,6736.5,6715.6,6730.9,6750.7,6726.6,6706.5,6833.3,6758.8,6793.6,6742.7,6694.0,6799.6,6725.1,6778.3,6882.7
195,M,False,6877.3,6762.6,6844.0,6941.0,6980.8,6926.9,6791.9,6880.4,6884.8,6865.0,6855.5,6854.2,6759.7,6787.3,6687.7,6672.7,6730.4,6827.3,6851.3,6748.2
196,M,False,2980.1,3000.6,3003.9,2912.3,2947.3,3001.1,3016.9,3017.0,3017.2,3049.2,3025.9,3056.3,3104.1,3064.7,3101.6,3054.9,3058.9,3132.1,3141.5,3198.5
197,M,True,6579.3,6659.3,6674.4,6628.9,6534.3,6618.7,6556.5,6664.8,6610.8,6623.9,6604.6,6590.5,6554.6,6589.0,6696.2,6680.6,6656.0,6621.6,6714.4,6713.9
198,M,True,6866.5,6925.4,6851.0,6854.5,6821.5,6792.3,6944.4,6715.8,6695.0,6752.1,6668.2,7065.3,7131.4,6779.7,6744.3,6772.3,6912.5,6742.3,6728.3,6599.2
199,M,False,6589.5,6641.3,6627.0,6549.5,6484.6,6497.2,6342.7,6266.1,6348.6,6369.5,6236.2,6309.0,6226.2,6150.7,6123.5,6181.3,6137.4,6105.5,6077.8,6127.2
200,M,False,6226.2,6150.7,6123.5,6181.3,6137.4,6105.5,6077.8,6127.2,6112.0,6140.1,6069.3,6126.8,6083.7,6175.4,6221.0,6124.8,6113.1,6161.6,6183.4,6095.7
201,M,True,8285.9,8406.8,8403.8,8383.7,8357.8,8467.8,8513.2,8476.5,8561.5,8534.5,8566.3,8503.1,8566.8,8469.9,8493.6,8455.8,8455.3,8495.0,8503.3,8449.7
202,M,False,8639.7,8635.3,8614.7,8515.3,8477.1,8427.4,8482.4,8478.6,8438.2,8445.2,8525.2,8478.4,8522.4,8525.7,8566.8,8486.9,8465.6,8495.6,8544.6,8563.6
203,M,False,8427.4,8482.4,8478.6,8438.2,8445.2,8525.2,8478.4,8522.4,8525.7,8566.8,8486.9,8465.6,8495.6,8544.6,8563.6,8581.5,8608.8,8672.6,8629.3,8657.8
204,M,False,6729.5,6799.3,6785.1,6761.9,6730.9,6806.8,6872.9,6974.8,6903.9,6901.4,6912.0,6933.4,6982.1,6953.1,6910.6,6899.1,6842.2,6814.5,6836.9,6819.9
205,M,False,6207.6,6233.4,6162.9,6105.1,6090.0,6047.5,6070.5,5995.6,6009.3,5982.9,5961.8,6018.3,5999.5,5990.3,6018.1,6014.0,5984.8,6023.1,6069.8,6083.9
206,M,False,2818.1,2791.1,2730.3,2731.2,2704.3,2583.6,2543.5,2472.8,2416.9,2363.1,2377.3,2323.2,2316.2,2328.6,2258.0,2253.2,2228.9,2249.0,2240.5,2244.2
207,M,True,4574.3,4586.6,4639.3,4640.1,4639.6,4679.5,4766.2,4751.8,4801.2,4801.7,4741.2,4732.1,4750.4,4773.6,4790.9,4785.5,4767.0,4747.7,4747.3,4744.1
208,M,False,4618.2,4585.6,4590.5,4556.4,4535.4,4494.1,4456.1,4460.6,4460.8,4497.3,4466.9,4492.0,4560.9,4523.0,4558.6,4630.5,4649.5,4617.5,4628.8,4632.1
209,M,False,4456.4,4459.6,4489.3,4552.5,4569.2,4610.6,4601.6,4687.6,4616.6,4608.0,4600.9,4590.5,4538.3,4560.9,4528.3,4525.8,4544.3,4537.3,4519.9,4557.9
210,M,False,2435.6,2423.8,2392.7,2419.2,2426.4,2415.6,2446.0,2453.5,2438.9,2389.5,2377.3,2397.7,2425.6,2393.6,2389.2,2396.9,2382.7,2376.2,2436.8,2404.5
211,M,False,8.2813,12.851,17.336,36.7,42.158,48.774,48.585,81.47,76.662,99.221,99.885,111.29,113.66,114.15,122.04,130.07,138.45,136.52,161.12,152.79
212,M,False,17.336,36.7,42.158,48.774,48.585,81.47,76.662,99.221,99.885,111.29,113.66,114.15,122.04,130.07,138.45,136.52,161.12,152.79,179.13,173.57
213,M,False,1265.0,1265.7,1248.8,1252.7,1257.1,1253.4,1260.1,1281.2,1272.8,1258.4,1251.7,1254.2,1258.9,1265.2,1262.6,1262.3,1302.9,1296.3,1287.3,1268.4
214,M,False,2497.6,2529.6,3190.4,2532.8,2540.3,2542.9,2598.9,2590.1,2673.3,2666.8,2709.7,2715.1,2658.4,2639.2,2647.1,2669.6,2667.6,2624.7,2645.2,2664.2
215,M,False,2889.9,2920.6,2937.9,2959.3,2984.9,3040.1,3015.3,3025.2,3025.0,3056.1,3063.9,3087.8,3057.0,3036.9,3069.9,3060.7,3046.2,3060.8,3062.7,3052.4
216,M,True,19.646,36.956,71.219,107.34,228.29,227.64,435.23,513.04,480.34,662.14,698.37,794.4,829.88,713.62,886.74,765.29,765.0,974.43,763.96,826.93
217,M,True,2176.3,2208.1,2225.4,2202.9,2203.7,2221.1,2268.1,2261.9,2283.9,2288.5,2305.6,2267.4,2339.8,2385.0,2407.4,2385.3,2408.8,2459.0,2477.8,2490.7
218,M,True,567.98,571.8,592.06,602.67,594.24,598.52,622.58,626.95,643.72,658.65,667.56,672.4,684.1,679.02,691.05,693.14,688.98,705.35,717.16,729.27
219,M,False,691.05,693.14,688.98,705.35,717.16,729.27,724.54,719.77,717.39,748.67,768.35,767.25,791.39,797.26,795.66,809.44,801.12,833.33,841.45,835.82
220,M,True,835.82,855.32,847.07,881.76,893.58,909.87,922.25,956.92,942.63,941.85,968.2,971.72,999.12,976.52,963.44,982.43,982.21,950.83,947.69,960.26
221,M,False,1607.9,1622.2,1645.8,1638.3,1660.5,1691.4,1684.2,1716.3,1732.5,1730.7,1713.8,1712.8,1644.3,1644.1,1658.2,1702.5,1677.5,1677.5,1662.7,1643.4
222,M,False,1525.4,1562.4,1562.1,1476.9,1498.8,1500.7,1479.4,1450.0,1443.3,1446.9,1470.8,1478.6,1432.8,1438.9,1434.1,1460.8,1480.3,1507.0,1472.7,1532.3
223,M,True,1450.6,1458.1,1476.4,1518.1,1529.0,1549.5,1556.3,1567.0,1610.0,1638.6,1633.1,1643.9,1663.4,1675.4,1688.5,1678.5,1705.4,1719.0,1700.5,1732.1
224,M,False,2006.2,2036.2,2049.3,2054.6,2062.8,2064.0,2079.2,2089.0,2106.0,2093.4,2103.0,2135.7,2156.0,2154.2,2128.4,2137.2,2140.8,2121.2,2111.6,2100.4
225,M,False,2138.6,2137.0,2106.4,2072.9,2052.9,2045.5,2032.5,2019.7,2011.6,2001.4,1996.0,2013.5,2023.4,2028.8,2061.4,2098.6,2109.0,2136.7,2180.6,2190.1
226,M,False,1432.1,1412.0,1416.5,1404.8,1387.2,1381.0,1388.1,1375.6,1361.6,1364.4,1364.7,1357.8,1326.4,1328.2,1311.2,1325.3,1309.7,1300.2,1319.5,1284.1
227,M,False,2079.3,2098.1,2088.7,2169.2,2121.0,2138.2,2140.5,2178.8,2197.1,2220.0,2256.9,2286.8,2257.0,2276.2,2247.0,2250.8,2283.5,2286.9,2257.9,2248.1
228,M,False,2369.4,2424.4,2382.6,2384.4,2401.3,2435.6,2458.6,2410.8,2401.1,2414.6,2430.6,2394.4,2409.3,2407.0,2378.4,2414.4,2414.9,2409.7,2374.6,2357.9
229,M,True,3903.9,3925.2,3966.8,4013.6,4000.0,4003.9,4034.2,4046.3,4047.5,4000.7,3995.0,3999.3,4058.4,4010.6,4000.2,3977.3,4010.1,3955.7,4007.6,4026.3
230,M,False,4071.5,4119.8,4128.1,4186.1,4188.9,4240.5,4290.8,4316.7,4306.6,4359.8,4380.4,4435.5,4421.7,4401.1,4387.8,4359.6,4371.2,4365.7,4340.2,4328.8
231,M,True,2101.9,2113.4,2075.3,2085.3,2077.0,2098.4,2095.6,2074.9,2036.7,2056.0,2031.4,2037.4,2028.1,2017.3,2019.4,2004.6,1987.1,1969.9,1959.2,1970.4
232,M,False,1922.7,1886.7,1866.0,1859.6,1862.8,1786.0,1807.9,1803.0,1797.4,1767.3,1767.3,1734.5,1754.8,1782.5,1801.4,1802.3,1831.4,1834.2,1825.1,1843.7
233,M,False,94.965,110.53,118.24,134.66,140.37,151.35,163.99,178.35,185.4,192.94,203.82,216.67,222.09,224.31,253.61,283.65,295.6,309.82,332.34,335.99
234,M,False,1496.1,1506.4,1500.0,1495.4,1490.0,1491.9,1468.6,1445.5,1457.5,1472.6,1481.0,1485.3,1512.3,1514.9,1517.0,1539.2,1528.4,1529.0,1514.9,1528.5
235,M,False,1921.8,1918.2,1917.4,1929.9,1923.3,1951.4,1966.0,1926.5,1951.2,1943.4,1909.6,1883.4,1879.2,1871.6,1873.9,1860.1,1834.2,1849.3,1851.9,1803.4
236,M,False,3041.8,3039.6,3058.4,3115.5,3161.0,3175.1,3215.6,3228.8,3264.7,3268.9,3304.3,3317.5,3377.6,3382.7,3419.2,3391.0,3378.6,3377.6,3382.3,3391.6
237,M,False,2825.3,2828.0,2840.9,2886.6,2956.6,3014.6,3020.8,2990.3,3048.2,3024.4,3023.4,3027.6,3060.9,3013.2,2996.6,2963.4,3001.7,2958.2,2917.5,2911.2
238,M,False,2187.9,2209.6,2266.2,2206.9,2199.7,2173.8,2133.7,2116.4,2079.8,2086.0,2087.9,2072.4,2050.5,2072.3,2109.3,2102.0,2083.4,2098.6,2094.1,2109.1
239,M,False,2130.4,2135.8,2163.1,2182.7,2182.0,2183.5,2227.3,2220.8,2227.8,2195.5,2267.7,2235.6,2222.8,2237.7,2250.7,2329.7,2246.2,2256.8,2258.7,2223.3
240,M,True,1892.1,1916.1,1939.2,1904.7,1895.5,1895.5,1856.7,1845.5,1851.2,1887.6,1892.5,1897.6,1901.7,1898.7,1904.0,1899.0,1900.1,1894.9,1885.4,1897.4
241,M,False,1784.6,1821.5,1851.6,1862.3,1867.2,1881.5,1871.5,1853.0,1864.0,1853.4,1862.3,1840.5,1824.1,1824.9,1824.4,1814.2,1818.3,1806.7,1808.2,1802.4
242,M,False,1123.6,1108.7,1119.0,1134.3,1129.7,1130.3,1122.3,1128.3,1121.5,1104.4,1122.8,1122.4,1105.1,1089.8,1088.5,1087.5,1083.6,1067.2,1039.6,1025.2
243,M,False,421.23,417.46,418.53,430.55,446.26,440.65,447.12,460.14,467.98,461.67,475.55,469.29,473.13,467.15,473.45,470.06,468.91,457.9,455.28,446.28
244,M,False,2263.8,2254.4,2267.5,2262.7,2256.7,2280.7,2277.8,2317.4,2279.6,2256.7,2266.8,2280.3,2269.4,2270.8,2294.7,2289.5,2310.4,2322.6,2327.3,2339.7
245,M,False,1437.5,1451.6,1445.9,1417.4,1479.4,1472.6,1405.0,1377.0,1373.7,1353.8,1315.1,1339.6,1347.5,1326.3,1321.7,1359.2,1322.4,1305.7,1276.1,1305.4
246,M,False,405.37,429.54,422.39,465.37,460.12,444.99,470.02,461.2,462.67,468.15,452.84,463.25,458.55,443.82,441.56,451.22,465.84,484.31,482.39,494.28
247,M,False,301.07,303.01,312.35,325.47,324.25,335.11,370.94,364.38,360.86,376.06,387.38,403.31,414.75,421.86,403.78,401.64,414.11,431.03,425.97,430.57
248,M,False,1844.5,1897.2,1914.7,1962.1,2036.0,1917.8,1938.5,1971.8,1956.1,1998.8,1974.1,2054.3,2052.5,2096.4,2114.8,2194.7,2077.6,2108.5,2146.3,2141.6
249,M,False,1206.0,1209.8,1215.6,1186.3,1170.9,1161.6,1158.8,1156.8,1151.3,1188.7,1179.6,1188.9,1199.5,1199.3,1190.1,1219.7,1228.1,1226.0,1206.2,1203.3
250,M,True,1534.0,1529.9,1543.1,1539.6,1568.2,1581.3,1585.1,1600.4,1633.1,1612.0,1608.9,1603.0,1604.3,1589.7,1564.3,1562.7,1594.0,1581.0,1558.4,1590.0
251,M,False,1539.6,1568.2,1581.3,1585.1,1600.4,1633.1,1612.0,1608.9,1603.0,1604.3,1589.7,1564.3,1562.7,1594.0,1581.0,1558.4,1590.0,1569.1,1560.2,1571.7
252,M,False,323.68,324.22,329.25,332.0,336.63,348.56,344.75,368.88,356.69,374.45,386.59,401.44,431.45,487.14,508.01,614.0,659.09,702.93,760.06,799.87
253,M,False,1704.1,1708.4,1711.2,1714.6,1706.1,1734.3,1729.0,1729.6,1741.2,1717.0,1732.7,1736.6,1751.9,1758.6,1777.5,1781.7,1787.8,1817.2,1829.8,1822.9
254,M,True,1518.8,1535.2,1574.4,1552.7,1543.8,1545.5,1561.1,1549.1,1502.5,1506.4,1484.4,1496.4,1502.6,1516.6,1493.0,1502.6,1489.6,1513.2,1519.3,1518.3
255,M,False,1645.6,1615.6,1616.0,1607.9,1595.5,1583.8,1581.9,1605.2,1608.5,1566.2,1564.6,1563.8,1552.6,1561.2,1542.4,1534.0,1513.0,1494.3,1467.3,1456.2
256,M,True,1806.5,1816.2,1827.1,1851.2,1899.7,1907.3,1927.6,1932.1,1965.6,2006.5,2029.4,2073.6,2096.2,2129.7,2126.4,2176.9,2195.9,2163.0,2159.0,2169.4
257,M,False,2475.3,2489.1,2486.4,2515.2,2533.3,2530.3,2528.5,2538.2,2516.7,2518.1,2510.2,2472.4,2475.3,2461.8,2487.2,2503.5,2528.9,2548.9,2572.0,2584.6
258,M,True,2687.4,2626.2,2653.5,2618.3,2587.0,2549.3,2546.2,2532.6,2498.8,2519.5,2533.2,2526.5,2519.3,2524.6,2553.9,2578.5,2578.8,2563.4,2576.5,2611.8
259,M,True,3525.1,3546.8,3535.1,3563.5,3543.1,3606.8,3596.5,3562.6,3572.1,3650.1,3664.4,3743.4,3779.7,3799.5,3846.4,3889.9,3904.7,3905.5,3953.2,3987.9
260,M,False,3889.9,3904.7,3905.5,3953.2,3987.9,4022.1,4059.0,4113.1,4053.9,4035.8,4037.0,4023.5,4022.1,4045.7,4040.7,3971.7,3929.0,3971.0,3975.6,4027.4
261,M,False,3905.5,3953.2,3987.9,4022.1,4059.0,4113.1,4053.9,4035.8,4037.0,4023.5,4022.1,4045.7,4040.7,3971.7,3929.0,3971.0,3975.6,4027.4,4041.5,4094.5
262,M,False,2536.7,2530.6,2521.1,2529.7,2553.9,2570.3,2566.1,2602.1,2575.4,2567.1,2587.0,2583.8,2590.6,2596.2,2613.5,2630.0,2649.3,2686.0,2679.5,2671.7
263,M,False,4171.3,4147.2,4169.5,4183.0,4148.3,4103.0,4127.4,4138.1,4185.3,4176.3,4156.4,4144.6,4150.7,4152.8,4133.9,4142.1,4144.9,4134.6,4110.9,4114.0
