,FLARE_TYPE,COINCIDENCE,ABSNJZH_1,ABSNJZH_2,ABSNJZH_3,ABSNJZH_4,ABSNJZH_5,ABSNJZH_6,ABSNJZH_7,ABSNJZH_8,ABSNJZH_9,ABSNJZH_10,ABSNJZH_11,ABSNJZH_12,ABSNJZH_13,ABSNJZH_14,ABSNJZH_15,ABSNJZH_16,ABSNJZH_17,ABSNJZH_18,ABSNJZH_19,ABSNJZH_20
637,C,False,105.89,118.28,97.448,117.63,115.59,107.99,123.25,140.84,145.14,142.75,129.07,136.88,147.24,134.74,153.74,157.56,179.99,174.67,197.46,206.41
638,C,True,101.07,94.403,93.865,93.268,76.911,77.471,94.531,92.322,104.13,100.23,90.043,84.234,74.23,77.165,66.293,74.325,72.462,68.029,61.9,64.147
639,C,False,27.308,30.292,28.126,25.654,27.486,30.614,25.572,21.779,18.579,18.499,15.609,20.918,22.913,20.307,22.75,22.265,21.511,21.37,21.036,25.576
640,C,False,84.702,90.584,62.043,81.658,99.606,136.66,128.75,116.63,145.33,135.41,140.84,135.93,130.47,138.06,149.73,160.93,178.21,172.33,159.05,148.43
641,C,False,137.32,140.07,141.51,135.55,137.4,140.43,143.87,88.79,142.86,84.198,81.504,136.4,139.88,147.42,141.48,139.13,146.09,90.945,94.38,146.17
642,C,False,0.0,0.32947,71.935,0.073184,0.13971,0.034773,0.12547,0.20488,0.38811,0.63144,0.46484,0.58188,2.2259,0.50115,2.0807,6.516,12.968,15.744,23.767,14.756
643,C,True,707.81,691.67,663.57,681.47,653.28,650.04,630.47,628.62,632.82,640.55,626.43,670.09,670.61,633.29,612.11,587.63,600.25,572.71,624.33,642.58
644,C,False,33.089,34.537,34.964,28.368,39.308,40.616,47.062,44.316,25.391,37.227,41.034,18.229,21.801,12.344,13.017,15.768,32.346,19.967,14.037,16.772
645,C,False,95.899,179.31,186.3,113.55,174.13,159.2,111.22,137.93,100.43,158.0,144.17,176.72,114.29,51.71,75.051,220.51,405.21,94.899,215.51,46.262
646,C,False,91.195,87.666,88.216,91.85,97.263,96.611,97.837,98.004,107.7,107.58,113.81,111.57,108.28,104.06,109.13,103.03,93.935,92.181,99.995,87.831
647,C,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.046932,0.098392,1.4393,2.6583,2.0362,5.3207,3.9156,15.716,3.432,8.2751
648,C,False,70.933,50.307,60.849,59.3,62.594,72.449,62.053,71.642,61.616,60.748,61.905,62.343,66.049,68.416,57.293,67.34,70.688,63.396,64.92,63.392
649,C,False,670.44,655.74,683.73,677.03,683.36,689.89,657.35,667.24,677.28,667.68,662.37,640.63,671.43,659.3,631.61,636.71,642.05,642.26,610.38,600.26
650,C,False,39.639,43.904,44.753,39.642,49.576,42.972,43.87,43.725,42.302,41.372,44.404,42.087,43.639,41.99,38.667,35.633,32.733,36.501,36.175,34.794
651,C,False,143.03,140.0,105.33,148.1,171.98,174.01,158.58,165.39,102.28,167.32,165.23,168.6,188.69,184.11,188.96,209.96,208.28,209.35,217.31,238.15
652,C,False,129.74,133.84,127.87,128.38,133.12,132.82,127.24,124.28,121.01,123.16,132.33,125.1,128.56,123.15,127.38,133.55,128.74,123.52,117.43,111.2
653,C,False,113.0,111.99,112.66,111.42,105.92,107.4,103.93,107.25,97.363,99.306,101.96,95.804,114.59,100.96,112.6,105.94,93.737,104.94,113.34,109.0
654,C,False,35.31,37.709,36.325,38.698,42.2,44.35,40.283,31.239,40.309,41.464,37.817,40.48,35.851,37.185,35.057,25.411,28.331,24.318,37.081,31.91
655,C,False,100.97,67.362,67.5,71.763,68.73,88.4,70.744,62.051,80.188,71.345,67.488,69.599,77.892,67.126,74.06,76.013,75.633,71.635,73.623,77.969
656,C,True,159.25,164.07,160.71,184.74,180.57,143.45,166.87,143.69,126.41,184.42,181.85,173.92,138.14,156.42,126.12,49.388,25.544,41.426,60.522,52.167
657,C,False,31.142,63.114,73.655,77.517,61.369,77.04,66.862,68.913,60.045,50.816,63.694,85.131,71.692,70.521,55.007,91.958,67.691,63.917,60.328,86.689
658,C,False,24.125,34.996,24.563,26.641,64.554,26.038,67.374,67.197,64.388,66.004,74.564,42.874,56.732,105.63,1.5704,35.533,9.8572,6.6759,16.371,9.5384
659,C,False,529.85,527.39,538.95,533.77,523.48,525.19,495.72,532.89,545.93,544.65,519.03,528.58,524.57,556.15,554.58,556.05,558.79,558.03,569.25,559.01
660,C,False,264.94,279.17,309.22,286.65,269.22,270.4,287.15,274.02,287.91,290.08,270.91,286.78,289.77,270.58,284.64,278.69,295.61,301.12,297.3,286.51
661,C,False,4.631,10.081,9.7302,5.5951,9.5249,4.8952,0.35186,1.2667,4.7729,1.9388,4.8787,0.66879,5.4657,2.892,5.579,6.8796,9.8697,0.52148,0.31409,2.8512
662,C,False,48.871,44.349,33.236,41.152,47.002,53.351,46.021,59.798,90.07,98.709,78.198,83.344,90.023,63.671,60.407,66.236,53.051,62.881,46.486,30.901
663,C,False,84.142,82.359,86.141,86.614,85.712,84.782,84.998,84.378,82.011,84.329,86.953,82.806,87.534,86.1,88.139,89.965,90.347,96.717,94.868,85.913
664,C,True,277.76,255.6,261.89,256.82,253.82,266.63,287.63,257.6,267.92,280.13,248.98,244.45,247.97,214.06,221.09,221.03,244.39,252.33,265.89,276.73
665,C,False,56.525,8.7548,47.586,32.861,2.0635,0.59313,16.06,18.185,59.778,87.139,35.737,13.398,3.9254,76.673,37.885,6.5215,37.468,5.6893,50.962,53.544
666,C,False,216.93,188.92,133.78,127.86,91.933,93.686,78.046,66.962,72.47,69.632,72.326,12.159,29.045,10.132,23.89,29.282,24.753,32.242,46.88,74.969
667,C,False,305.88,311.1,307.03,303.87,297.28,282.6,276.78,287.77,303.22,316.54,317.88,313.89,314.17,316.84,315.47,291.59,296.28,301.94,290.39,298.19
668,C,False,213.66,199.78,191.24,212.79,217.32,216.59,200.92,231.42,224.72,236.13,209.72,202.46,202.45,224.94,200.04,216.82,208.5,221.87,211.3,206.22
669,C,False,35.155,41.306,34.965,41.477,52.978,34.5,38.175,21.183,22.808,41.423,37.59,29.054,32.154,10.515,21.048,20.075,20.023,32.863,31.121,25.666
670,C,False,544.71,529.72,509.65,501.55,501.22,500.37,468.78,454.17,428.58,434.07,446.01,436.84,438.21,447.04,439.87,435.34,451.81,432.65,439.9,443.92
671,C,False,373.63,377.81,385.95,391.32,383.45,385.67,383.42,364.74,371.08,362.04,344.61,363.54,345.55,348.99,356.93,356.58,356.0,362.78,374.88,382.98
672,C,True,5.4678,15.636,6.307,12.307,6.1727,6.5738,17.018,14.618,6.4955,12.21,9.3629,1.0765,5.892,5.3189,10.045,0.50114,1.7309,3.3034,10.451,22.832
673,C,False,2.5917,10.495,42.49,43.137,5.6684,22.587,35.188,26.57,20.558,112.1,47.334,71.866,40.278,61.134,15.402,17.214,9.6409,41.766,43.488,32.468
674,C,False,5.754,3.7034,4.2837,4.503,4.0194,3.0677,3.0662,0.11553,1.4767,1.596,3.542,2.8051,7.69,8.9635,12.681,14.748,12.318,18.747,19.801,17.211
675,C,False,32.288,32.419,34.729,31.367,23.049,26.575,29.578,25.706,27.026,21.503,17.683,19.746,27.541,21.228,26.642,29.527,30.581,26.725,27.312,26.724
676,C,False,71.077,85.059,87.957,89.27,78.302,85.864,73.521,34.07,70.122,83.203,27.942,38.126,72.286,69.834,29.856,105.79,82.461,54.635,50.464,34.495
677,C,False,94.317,0.24881,51.182,67.047,44.262,50.264,64.598,90.208,93.282,108.88,117.71,106.46,121.25,72.389,117.41,74.564,42.687,43.146,77.94,91.794
678,C,False,24.856,13.569,17.602,20.365,20.979,18.437,19.822,24.602,23.724,18.195,16.594,16.173,12.047,12.403,9.8025,8.9824,14.628,18.075,12.614,17.195
679,C,True,10.581,32.59,31.982,10.622,65.237,6.8931,25.94,12.422,14.07,49.086,16.965,3.9247,90.149,41.293,0.3809,118.04,22.391,34.972,143.25,1.9143
680,C,False,110.19,111.2,90.196,93.56,90.63,143.61,142.9,136.43,69.894,101.34,134.88,158.74,192.71,186.34,167.97,183.42,177.37,182.32,149.52,148.07
681,C,False,82.158,61.72,91.93,108.29,118.8,117.94,102.72,77.674,101.56,121.24,109.65,129.51,128.92,110.62,146.42,133.63,156.27,148.63,142.42,144.12
682,C,False,36.271,35.396,45.286,40.358,48.148,47.481,58.395,70.758,72.645,55.898,59.559,70.953,67.691,49.482,57.846,53.883,54.748,47.346,41.468,42.02
683,C,False,5.9279,3.0,7.1926,25.161,43.561,30.269,42.173,26.596,10.834,5.8122,3.5454,8.6455,17.914,19.883,39.208,27.029,26.354,50.188,24.909,7.8126
684,C,False,93.797,85.612,78.828,80.397,85.412,83.116,80.802,83.763,82.562,80.006,74.856,78.121,81.469,88.548,84.488,74.764,83.83,72.288,71.796,72.635
685,C,False,497.3,476.96,507.9,488.42,478.73,500.42,469.46,444.83,455.02,477.64,465.96,454.44,440.76,455.33,469.72,444.76,458.7,425.31,434.27,432.63
686,C,False,14.458,17.521,14.644,15.163,22.813,8.8145,26.703,28.266,20.368,27.042,36.074,29.477,8.3168,13.998,25.269,33.064,20.717,31.877,57.654,40.104
687,C,False,313.9,342.5,342.97,324.09,357.02,348.2,378.26,376.72,384.42,380.02,364.7,372.06,374.59,379.76,379.03,372.07,365.43,340.08,337.66,324.91
688,C,False,9.4496,8.7495,7.2911,6.681,7.6213,5.7296,5.0819,4.3418,4.2115,2.8631,4.8989,3.2732,4.8499,6.3551,3.5437,2.5161,2.9096,0.19454,2.4724,5.3579
689,C,False,47.33,40.44,42.185,39.909,39.154,37.401,36.071,32.6,34.689,34.118,41.824,35.485,35.903,36.873,38.955,40.268,41.043,39.291,42.74,45.907
690,C,False,40.567,50.011,71.123,65.636,70.284,69.995,53.903,50.152,32.811,59.838,74.292,37.879,58.028,43.387,77.063,64.088,25.343,52.203,57.151,45.139
691,C,False,689.37,343.81,532.66,541.12,601.22,479.14,807.79,543.79,574.75,533.3,561.55,556.07,499.34,755.02,618.05,776.01,851.41,728.2,908.73,769.37
692,C,False,5.9872,2.2481,5.4153,13.296,7.5059,0.37218,11.517,4.4015,13.189,4.8306,7.0628,1.7006,0.39891,7.1915,12.666,6.6604,0.45013,5.6332,20.038,11.806
693,C,False,12.757,16.383,13.127,18.092,17.46,20.604,16.832,18.279,25.137,17.436,10.556,26.167,17.951,16.225,21.161,23.226,30.653,26.878,35.092,7.6642
694,C,False,118.95,123.5,123.29,115.64,113.81,113.48,113.58,119.25,122.61,116.58,121.83,130.51,127.81,118.89,107.64,117.75,123.18,127.3,126.08,126.7
695,C,False,167.36,146.84,178.62,186.43,188.35,191.06,170.96,174.98,139.37,173.21,152.0,157.35,102.28,83.164,65.306,81.775,54.652,23.113,23.299,9.4814
696,C,False,189.02,182.39,243.33,226.3,236.73,246.01,237.2,232.8,249.71,264.81,252.66,278.8,255.9,264.65,263.55,236.53,252.33,380.05,379.32,376.8
697,C,False,395.44,399.45,385.29,492.56,379.97,358.78,386.88,383.41,361.93,350.81,399.95,377.51,370.59,355.58,364.33,371.34,364.44,358.27,363.48,377.87
698,C,False,164.26,166.92,160.2,173.28,172.11,172.42,172.97,174.61,155.84,178.75,141.73,167.76,186.85,183.61,196.57,219.15,217.64,223.36,215.05,225.89
699,C,False,10.487,17.194,20.805,8.0604,14.704,13.437,5.8708,12.096,0.46426,4.3489,7.463,8.2025,14.41,17.714,24.92,15.927,22.231,15.43,6.9444,24.522
700,C,False,370.59,355.58,364.33,371.34,364.44,358.27,363.48,377.87,371.76,351.44,349.89,368.67,350.51,386.61,362.8,379.99,388.96,333.16,332.05,336.47
701,C,False,170.89,169.34,134.15,145.31,146.12,151.32,140.53,130.9,138.75,152.77,128.08,148.66,153.49,176.45,169.06,162.92,179.11,152.56,173.63,161.74
702,C,False,369.78,395.25,403.49,401.11,401.3,457.57,452.84,449.72,437.64,430.19,427.16,451.81,422.78,418.92,394.94,377.1,409.71,383.7,348.4,335.97
703,C,False,14.008,9.4906,11.236,3.6502,8.8766,5.6437,8.4915,1.223,6.5721,8.1846,6.7879,7.835,10.36,11.578,15.291,18.214,16.353,20.318,21.408,26.127
704,C,False,39.244,40.422,33.641,31.771,45.49,35.882,40.123,33.575,42.787,34.779,28.324,33.715,24.978,25.11,30.461,22.978,32.608,41.427,31.895,27.828
705,C,False,1.46,3.8286,0.29052,3.7908,5.9798,8.4298,14.99,15.09,13.027,17.247,18.974,19.355,20.917,16.425,21.671,28.259,28.064,17.577,19.105,13.752
706,C,False,457.35,470.64,489.57,489.23,497.19,454.43,415.85,461.43,494.24,492.08,482.58,454.66,435.16,455.1,442.84,453.51,453.81,507.88,541.77,553.86
707,C,False,2.9433,6.9334,9.773,14.632,20.489,29.581,32.221,25.68,37.663,43.788,35.172,68.005,71.475,68.425,59.944,69.745,39.484,61.555,49.174,51.909
708,C,False,143.88,137.05,132.48,151.94,144.78,147.17,154.99,160.42,161.07,168.26,157.67,176.05,177.39,178.17,172.5,178.56,175.8,183.76,192.2,197.21
709,C,False,47.089,39.509,39.806,46.189,35.408,23.739,21.821,25.298,12.154,16.505,31.959,5.6034,27.058,48.121,47.665,49.128,47.849,53.472,44.347,46.321
710,C,False,112.67,114.9,118.92,131.99,133.42,149.4,134.98,140.7,132.06,144.14,131.74,134.53,152.28,146.67,145.19,163.72,165.53,156.61,169.34,146.06
711,C,False,73.566,66.3,30.897,10.431,16.376,61.462,54.319,43.603,40.532,55.612,67.746,67.127,101.0,45.143,60.861,74.945,10.363,29.564,62.246,43.585
712,C,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.028854,0.97563,0.1123,2.9519,0.66761,0.29276,2.8507,1.871,0.34585,1.6437,1.0508,1.1698,1.018
713,C,False,8.2482,10.309,11.592,9.0504,11.621,11.267,10.79,13.996,12.735,17.087,10.916,13.303,10.616,13.865,15.787,17.656,25.351,26.35,28.295,28.642
714,C,False,42.326,44.972,46.014,43.596,45.881,40.879,40.652,41.162,44.892,42.893,44.321,46.049,44.319,39.516,52.579,55.28,61.366,68.106,74.561,56.252
715,C,False,12.157,19.017,26.228,39.76,40.318,39.159,27.968,33.914,40.061,50.101,60.362,55.905,69.349,65.703,53.597,53.821,82.519,69.08,70.722,53.379
716,C,False,40.298,54.571,27.393,51.751,59.8,24.425,62.367,72.635,60.772,75.704,69.195,62.624,67.799,70.517,71.482,71.737,77.283,73.707,69.65,67.871
717,C,False,80.721,83.732,80.101,75.219,74.834,91.737,101.8,112.02,102.0,105.59,93.604,94.974,101.56,111.31,98.03,93.863,102.08,98.254,81.6,75.438
718,C,False,101.07,94.403,93.865,93.268,76.911,77.471,94.531,92.322,104.13,100.23,90.043,84.234,74.23,77.165,66.293,74.325,72.462,68.029,61.9,64.147
719,C,False,32.846,36.177,36.083,30.078,30.053,35.145,36.643,29.908,34.197,38.03,35.455,36.298,30.93,37.127,36.764,34.856,41.304,35.425,34.811,26.259
720,C,False,80.34,78.398,85.443,86.589,91.533,98.937,91.656,86.903,95.314,89.28,106.84,107.07,119.05,127.05,113.12,97.759,99.197,84.881,83.82,81.368
721,C,False,539.3,540.54,529.21,527.64,510.07,528.11,494.82,524.81,495.8,496.65,482.94,497.24,495.43,467.53,461.72,443.36,427.62,411.33,437.96,390.26
722,C,False,10.581,32.59,31.982,10.622,65.237,6.8931,25.94,12.422,14.07,49.086,16.965,3.9247,90.149,41.293,0.3809,118.04,22.391,34.972,143.25,1.9143
723,C,False,302.95,328.66,329.98,332.51,349.25,360.68,360.16,365.75,350.52,337.85,341.54,351.81,339.34,320.7,337.51,347.12,339.88,327.25,357.47,327.74
724,C,False,285.88,275.4,271.55,273.4,274.28,259.06,255.26,243.09,239.83,254.82,258.54,247.22,244.29,270.08,264.87,248.38,264.99,224.11,250.46,244.25
725,C,False,70.979,80.206,86.55,85.112,87.517,80.345,90.917,86.373,87.41,91.783,94.484,100.13,88.811,89.775,56.912,98.093,97.953,79.99,54.845,146.12
726,C,False,798.93,797.96,848.86,815.8,804.76,807.57,811.91,821.44,838.98,809.85,842.82,850.23,881.94,876.21,846.41,835.1,813.1,796.69,831.61,828.5
727,C,False,40.782,41.431,33.683,38.775,36.821,36.609,44.646,43.184,35.971,22.898,18.56,20.905,14.482,21.467,20.553,15.048,3.681,8.9287,4.1493,7.0346
728,C,False,0.098392,1.4393,2.6583,2.0362,5.3207,3.9156,15.716,3.432,8.2751,2.8176,4.7187,3.0111,3.3657,3.3756,2.9945,2.0203,0.59193,3.966,0.18829,0.7969
729,C,False,120.96,118.74,109.29,119.73,115.74,108.09,110.38,106.12,99.507,97.042,97.993,95.041,101.53,96.927,106.65,95.176,88.096,85.611,75.289,68.211
730,C,False,42.281,55.293,62.323,51.008,44.784,34.455,42.561,34.68,26.269,31.587,49.836,54.914,34.921,40.542,64.46,82.67,62.086,70.456,50.433,63.65
731,C,False,84.374,81.914,65.256,40.456,59.637,71.44,63.92,62.596,43.134,47.725,41.529,28.803,27.319,25.414,29.841,32.483,28.929,17.085,6.583,2.4117
732,C,False,124.19,148.58,147.63,152.49,148.45,176.12,139.36,153.06,144.01,158.43,156.58,146.03,137.32,147.57,129.65,138.16,133.27,75.404,149.53,85.555
733,C,False,17.989,18.177,21.374,23.651,21.198,18.57,22.197,22.802,20.364,22.257,21.28,21.492,16.464,18.521,18.004,17.07,15.597,18.109,14.377,22.574
734,C,False,0.0,0.0,0.090089,0.22091,0.14003,0.61835,0.1825,0.59481,0.57084,1.4269,0.97125,1.4152,0.69138,1.7615,5.017,1.8052,9.0553,8.7966,3.4144,4.8276
735,C,False,110.2,97.869,86.536,85.916,91.219,86.217,99.002,83.855,88.845,77.513,79.877,94.824,108.84,113.23,110.57,119.56,120.88,150.16,133.98,127.2
736,C,False,272.5,253.8,255.63,245.13,225.65,260.56,166.43,250.31,197.9,247.54,144.24,159.87,155.27,169.32,170.75,159.69,157.76,167.52,166.84,180.25
737,C,True,24.015,27.119,37.365,36.476,59.274,48.415,63.561,53.237,55.945,49.202,82.83,92.928,104.05,107.91,107.77,105.22,101.36,110.52,141.38,176.36
738,C,False,54.961,64.113,56.397,49.259,55.41,69.979,73.194,61.04,62.284,56.225,59.571,58.112,62.206,56.324,60.292,55.746,71.21,72.378,68.794,67.773
739,C,False,69.169,33.72,60.03,57.166,60.484,42.563,45.573,63.563,64.122,51.699,62.021,52.355,48.922,52.754,35.737,18.07,10.713,19.988,19.155,22.401
740,C,False,57.49,83.253,61.291,67.111,61.642,57.665,53.573,66.54,87.212,94.477,99.607,99.318,90.844,63.828,75.943,78.813,59.621,38.761,66.232,39.064
741,C,False,182.05,188.02,199.38,179.84,168.35,173.74,164.1,184.86,190.41,192.01,194.69,169.48,179.67,192.0,174.85,173.06,189.36,184.97,190.04,188.7
742,C,False,5.4678,15.636,6.307,12.307,6.1727,6.5738,17.018,14.618,6.4955,12.21,9.3629,1.0765,5.892,5.3189,10.045,0.50114,1.7309,3.3034,10.451,22.832
743,C,False,17.859,42.421,44.371,42.68,45.434,35.508,45.709,46.11,45.761,20.467,45.33,49.436,88.649,53.085,49.656,60.256,49.504,37.869,46.149,50.27
744,C,False,78.035,84.709,84.216,68.687,61.686,70.127,69.277,85.464,92.206,81.01,87.132,97.991,100.57,77.249,90.812,87.211,83.154,78.453,94.138,88.749
745,C,False,148.88,133.97,127.77,134.69,120.77,103.99,109.46,110.09,129.28,131.64,117.81,108.75,125.64,136.96,133.49,129.07,138.01,150.97,137.03,158.37
746,C,False,219.66,221.05,207.45,240.19,262.65,247.69,260.74,255.98,261.39,254.05,278.18,267.67,266.02,250.8,245.12,244.94,261.87,268.16,284.15,298.12
747,C,False,77.345,131.79,116.0,69.755,66.291,111.69,112.35,58.236,113.19,94.346,16.994,82.412,103.83,90.178,61.43,29.095,20.855,0.78491,45.945,48.227
748,C,False,204.49,208.87,221.93,213.42,237.77,251.9,252.35,250.69,243.77,232.75,258.04,249.32,227.64,228.96,230.4,217.16,221.81,227.01,235.45,235.08
749,C,False,2.5023,6.372,2.6804,2.2249,0.035351,1.681,4.0791,4.0531,3.0713,3.9427,5.7086,3.6176,3.6971,3.9743,2.6901,6.2026,6.7737,3.909,6.7231,0.037721
750,C,False,30.553,31.464,24.196,27.098,23.586,3.6739,6.7711,15.227,3.2892,6.2271,10.054,11.425,30.335,22.087,25.479,23.992,7.5184,4.871,17.521,7.1386
751,C,False,19.467,15.992,37.652,23.242,7.9098,14.39,6.8304,11.678,7.7741,0.92827,42.032,15.045,5.1101,23.334,7.2381,8.4007,23.556,2.7352,12.652,21.198
752,C,False,30.611,29.411,29.22,27.914,28.59,28.148,24.648,23.961,28.46,25.156,26.934,23.773,24.706,22.815,21.58,22.614,25.065,27.204,24.877,22.074
753,C,False,160.71,184.74,180.57,143.45,166.87,143.69,126.41,184.42,181.85,173.92,138.14,156.42,126.12,49.388,25.544,41.426,60.522,52.167,42.689,146.5
754,C,True,1.4671,5.8951,15.375,67.342,79.526,89.325,79.164,80.52,72.21,64.908,66.732,61.129,25.582,60.45,60.378,66.158,54.501,61.041,65.469,78.252
755,C,False,121.76,124.17,114.07,112.65,112.12,118.32,111.41,136.27,122.38,131.2,135.67,124.23,137.06,169.2,148.15,123.55,136.12,124.68,128.3,167.64
756,C,True,32.886,23.018,21.972,17.267,13.973,25.368,10.474,7.1404,14.407,1.1777,7.2665,10.152,11.588,36.343,34.234,38.182,38.012,31.46,54.835,53.281
757,C,False,81.95,83.54,109.88,97.648,43.592,113.18,92.222,77.165,90.192,99.784,95.706,67.401,61.843,123.14,79.282,96.338,102.52,113.83,83.542,89.434
758,C,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011529,0.0,0.0,0.0,0.0054276,0.060822,0.22643,0.54824
759,C,False,15.049,15.003,10.117,10.064,16.945,4.0479,13.204,6.2777,5.142,9.4897,9.3983,4.0429,5.5062,9.3306,7.5254,0.69334,12.835,3.9427,12.068,18.835
760,C,False,95.578,89.49,80.894,70.754,77.272,71.831,71.037,70.259,70.806,77.238,76.341,85.491,71.486,68.866,74.293,74.08,75.286,69.999,67.224,66.618
761,C,False,106.46,120.08,121.17,134.79,140.85,112.37,111.12,105.79,109.64,118.75,108.61,120.13,116.57,76.229,83.007,98.609,77.17,102.54,74.897,91.217
762,C,False,76.02,40.276,45.453,71.222,41.294,40.162,67.219,87.544,79.046,73.831,102.47,104.11,100.84,97.325,90.596,99.599,95.042,89.776,93.551,92.082
763,C,False,1.4671,5.8951,15.375,67.342,79.526,89.325,79.164,80.52,72.21,64.908,66.732,61.129,25.582,60.45,60.378,66.158,54.501,61.041,65.469,78.252
764,C,False,6.6838,16.381,1.2979,9.3622,7.1451,1.3916,6.8153,3.3791,1.4748,23.606,0.73374,1.3765,1.9709,2.4002,4.2782,6.3661,0.16299,4.1098,3.8951,13.723
765,C,False,191.02,197.54,194.06,243.62,230.21,229.28,244.03,247.95,250.42,259.33,215.22,204.08,183.22,204.68,202.66,208.44,211.8,200.11,219.09,226.37
766,C,False,21.166,20.632,22.525,24.975,25.31,26.965,26.552,30.146,27.593,26.952,24.856,13.569,17.602,20.365,20.979,18.437,19.822,24.602,23.724,18.195
767,C,False,58.704,65.412,75.685,90.037,70.972,63.449,79.257,68.479,122.9,67.52,80.388,67.764,89.275,104.29,84.841,114.95,126.64,124.88,131.66,107.43
768,C,False,36.809,42.265,4.5465,36.675,58.598,28.665,1.1535,46.064,16.089,42.613,78.993,47.777,65.97,19.639,32.173,39.894,55.215,61.053,51.08,55.225
769,C,False,92.299,104.09,113.34,95.295,89.727,44.403,152.32,92.644,96.822,64.395,91.752,52.381,69.975,225.44,189.36,105.59,229.89,120.96,324.12,332.35
770,C,False,4.8455,5.9967,4.7084,6.3376,2.9876,2.1192,3.4779,3.877,1.1322,4.505,6.8076,6.573,2.9005,1.7684,3.4033,4.9142,3.2328,2.8203,2.6004,0.26484
771,C,False,48.153,9.3794,26.551,45.759,36.626,36.973,42.71,28.193,7.8288,24.667,29.071,30.327,17.213,16.743,19.438,18.05,0.65447,47.611,18.179,12.945
772,C,False,385.86,387.83,355.91,358.79,363.87,373.89,353.05,369.36,372.27,356.89,338.88,340.53,330.66,349.78,361.45,344.71,364.89,368.95,357.75,355.45
773,C,False,29.701,31.936,30.601,27.053,16.662,19.159,21.369,26.004,16.588,29.959,19.719,20.996,28.322,28.017,23.308,24.567,29.716,23.772,24.034,21.839
774,C,False,14.814,41.314,25.738,28.493,42.159,43.258,43.446,39.446,58.745,33.915,38.312,37.778,52.994,56.509,68.159,77.067,71.796,82.526,76.738,78.661
775,C,False,226.61,220.17,237.85,221.66,219.28,222.47,209.32,227.01,207.62,193.04,174.73,173.63,182.01,180.58,181.94,197.81,193.12,192.52,212.15,197.26
776,C,False,204.51,220.42,249.46,248.85,242.83,234.83,240.52,235.17,226.02,209.95,198.75,182.38,174.72,156.14,155.3,156.66,144.97,144.86,134.2,117.41
777,C,False,9.3983,4.0429,5.5062,9.3306,7.5254,0.69334,12.835,3.9427,12.068,18.835,16.329,17.571,26.602,38.28,31.188,25.527,20.018,34.99,36.433,37.79
778,C,False,323.64,309.96,302.66,288.17,298.01,297.38,286.23,288.6,291.55,289.98,288.14,287.63,280.37,264.77,257.46,261.65,257.0,246.72,244.77,226.96
779,C,False,88.157,86.364,87.948,81.947,74.978,70.714,76.736,75.518,76.446,77.618,69.122,85.06,76.902,70.757,93.348,90.468,90.46,90.532,90.052,105.39
780,C,False,94.754,100.06,116.25,115.14,106.94,131.68,122.85,107.6,104.2,104.19,101.8,94.29,97.97,117.86,114.73,112.02,121.18,98.385,95.954,110.51
781,C,False,32.886,23.018,21.972,17.267,13.973,25.368,10.474,7.1404,14.407,1.1777,7.2665,10.152,11.588,36.343,34.234,38.182,38.012,31.46,54.835,53.281
782,C,False,14.553,9.5872,11.147,6.3022,20.6,1.4105,4.86,19.766,8.7122,16.005,2.8925,13.369,19.68,14.456,9.1508,14.244,6.0522,0.19905,2.0557,6.0283
783,C,False,63.454,45.847,58.773,48.371,52.987,50.86,50.028,57.602,42.751,42.227,25.624,31.463,32.025,38.085,41.132,45.265,41.036,47.363,50.856,51.16
