,FLARE_TYPE,COINCIDENCE,MEANSHR_1,MEANSHR_2,MEANSHR_3,MEANSHR_4,MEANSHR_5,MEANSHR_6,MEANSHR_7,MEANSHR_8,MEANSHR_9,MEANSHR_10,MEANSHR_11,MEANSHR_12,MEANSHR_13,MEANSHR_14,MEANSHR_15,MEANSHR_16,MEANSHR_17,MEANSHR_18,MEANSHR_19,MEANSHR_20,MEANSHR_21,MEANSHR_22,MEANSHR_23,MEANSHR_24,MEANSHR_25,MEANSHR_26,MEANSHR_27,MEANSHR_28,MEANSHR_29,MEANSHR_30
1062,B,True,36.326,37.025,36.386,35.896,36.303,35.02,34.364,34.647,33.951,33.134,33.481,32.792,33.214,33.513,33.676,34.673,34.029,33.375,33.952,33.391,33.162,32.697,32.365,31.845,32.303,31.889,33.445,33.057,33.815,33.267
1063,B,False,33.704,33.456,33.674,33.49,33.678,33.592,33.446,33.404,33.575,33.819,33.712,33.852,33.7,33.667,33.316,33.441,33.576,33.488,33.736,33.413,33.097,33.229,33.193,33.303,33.464,33.46,33.344,33.68,33.351,33.293
1064,B,False,26.304,26.519,26.695,26.354,26.44,27.019,26.632,26.615,26.352,26.651,26.714,26.809,27.053,27.188,27.388,27.538,27.565,27.423,27.52,27.607,27.459,27.6,27.315,26.959,27.06,27.114,26.871,26.663,26.456,26.717
1065,B,False,24.596,24.211,24.338,24.574,24.284,24.132,24.273,24.585,24.519,24.718,24.915,24.772,24.815,24.837,24.888,25.231,25.14,25.075,25.309,25.066,25.127,25.132,25.038,24.809,24.961,25.195,25.075,25.066,25.249,25.338
1066,B,False,27.211,26.935,26.013,26.8,27.227,28.317,27.957,27.387,28.596,29.282,29.457,29.843,29.465,28.65,28.825,27.736,28.421,27.93,26.996,26.84,26.936,26.202,26.149,26.947,27.381,27.428,27.293,26.952,27.239,27.298
1067,B,True,36.24,36.328,36.039,36.286,36.523,36.477,36.056,35.95,35.768,36.035,36.233,36.313,36.24,36.682,36.592,36.865,36.997,36.421,36.146,35.765,36.395,35.829,35.562,35.396,35.49,34.923,34.939,35.13,34.957,34.742
1068,B,False,18.521,18.653,18.468,18.444,18.377,18.488,18.421,18.099,18.247,18.02,17.97,18.067,18.118,17.81,17.781,17.473,17.544,17.507,17.232,17.387,17.517,17.629,17.545,17.774,17.711,17.662,17.379,17.483,17.717,17.49
1069,B,False,49.08,49.252,49.304,48.888,48.747,48.911,48.64,48.088,49.025,49.18,48.414,48.98,49.139,49.314,49.299,49.487,49.087,49.906,49.926,49.522,48.825,49.443,49.881,49.5,49.927,49.127,49.148,49.186,49.163,48.331
1070,B,False,52.572,52.416,52.497,52.403,52.509,52.384,52.498,52.248,51.998,51.734,51.673,51.41,51.139,50.984,50.925,50.737,50.423,50.308,50.406,50.597,50.295,50.332,50.379,50.427,50.13,50.253,49.964,50.21,50.147,49.955
1071,B,False,22.106,21.568,22.289,22.174,22.998,23.35,23.005,23.213,23.148,23.034,22.989,23.554,24.026,23.375,24.254,24.839,24.402,25.593,25.061,24.819,23.43,25.459,24.719,24.24,25.38,25.664,25.317,24.274,24.6,25.55
1072,B,False,26.733,26.059,26.69,27.17,26.673,26.894,26.667,26.553,25.455,26.585,27.026,26.106,26.492,26.35,26.335,26.3,25.99,26.026,25.462,26.429,25.932,26.24,26.431,26.817,26.065,25.474,25.69,25.611,25.613,26.28
1073,B,False,22.793,22.709,22.821,22.788,22.805,22.982,22.718,22.845,22.888,22.507,22.516,22.672,21.955,22.227,22.45,22.128,22.082,22.005,22.057,21.875,21.934,21.984,21.949,21.906,22.041,21.905,21.748,21.825,21.599,21.67
1074,B,False,32.589,32.484,32.96,32.927,32.621,32.905,32.703,32.781,33.154,32.301,31.912,32.767,31.758,31.729,31.95,32.508,32.821,32.601,32.62,31.679,32.025,31.361,31.005,30.97,31.166,31.395,31.582,31.498,31.355,31.446
1075,B,True,44.863,44.361,44.411,44.254,44.177,44.187,44.118,43.803,43.635,43.41,43.306,42.807,43.302,43.03,43.121,42.901,42.541,41.932,42.188,41.935,42.015,41.895,41.165,41.701,42.075,42.07,42.546,42.322,42.368,42.503
1076,B,False,32.037,33.139,33.025,32.666,32.207,32.083,32.327,31.658,31.445,31.112,31.299,31.589,31.698,31.662,32.233,31.85,32.102,32.157,31.857,32.513,32.893,32.771,32.514,32.529,32.366,32.461,32.317,32.187,32.343,32.769
1077,B,False,29.002,28.226,27.508,26.831,27.405,25.832,27.087,26.426,26.919,27.142,26.516,26.568,26.737,27.801,26.661,25.907,26.152,26.912,26.476,25.321,25.748,26.264,27.01,26.454,27.053,27.042,28.96,29.61,28.317,29.373
1078,B,True,32.583,32.47,32.155,32.359,32.503,32.776,32.738,32.966,33.626,33.618,33.826,33.672,33.391,33.663,33.323,33.66,33.383,33.935,33.931,34.109,33.788,34.295,33.681,34.042,34.436,33.87,33.882,34.727,34.459,34.475
1079,B,False,36.015,36.552,36.036,36.078,35.146,35.668,35.827,35.55,35.999,36.616,37.142,37.71,37.277,37.776,38.282,38.771,38.131,37.982,38.331,37.864,37.768,37.697,36.562,36.72,36.341,37.096,36.631,36.425,35.817,36.326
1080,B,True,38.914,39.229,39.184,39.849,39.55,39.628,39.718,39.851,40.163,40.28,41.062,40.918,40.621,40.628,40.804,40.503,41.004,41.714,41.74,42.419,42.555,43.034,42.909,43.407,43.814,43.282,43.689,43.534,43.547,44.062
1081,B,False,24.213,24.213,24.381,24.255,24.308,24.495,24.608,24.635,24.382,24.272,24.347,24.297,24.527,24.682,24.846,25.028,24.913,24.916,25.016,24.981,25.006,24.739,24.844,24.77,24.65,24.666,24.652,24.508,24.721,24.805
1082,B,False,20.198,20.202,20.579,20.672,20.624,20.841,21.929,21.35,21.46,21.445,21.808,21.827,22.558,21.547,21.199,21.251,20.353,21.206,21.335,21.156,20.238,21.004,22.361,21.948,20.861,21.703,21.381,21.712,21.63,21.522
1083,B,False,36.491,36.161,36.286,36.16,36.531,36.631,36.944,36.852,36.699,36.45,36.24,36.562,36.321,36.271,36.6,36.452,36.23,36.376,36.103,35.929,36.726,36.588,36.369,36.334,35.921,35.93,36.507,36.424,36.316,36.011
1084,B,False,25.55,26.094,26.664,26.114,26.679,27.171,25.875,26.461,26.054,28.701,29.119,25.528,29.403,27.121,27.685,29.756,26.724,27.093,28.503,29.973,28.79,25.388,25.292,25.166,26.339,24.837,26.217,27.701,24.323,23.821
1085,B,False,51.386,51.307,51.138,51.275,51.438,51.389,51.624,51.609,51.606,52.066,52.213,52.399,52.173,52.116,52.256,51.99,51.84,51.727,51.711,51.492,51.063,51.887,51.43,51.648,51.355,51.807,51.335,51.711,51.818,52.153
1086,B,True,27.083,27.412,26.845,26.913,27.391,27.381,27.566,27.543,26.885,27.004,27.164,27.364,28.005,27.775,28.15,27.909,28.097,28.899,28.95,27.932,28.127,28.512,28.843,28.3,29.044,27.583,27.952,27.816,28.358,28.632
1087,B,True,24.681,24.445,24.923,23.584,23.39,23.325,24.829,23.603,23.521,23.008,23.936,23.068,23.841,24.297,23.889,23.369,25.323,24.433,24.552,24.85,25.001,24.989,24.343,24.915,25.634,26.406,27.874,29.384,30.071,31.023
1088,B,True,32.22,31.985,31.783,32.046,31.909,32.086,32.21,32.464,32.546,32.772,32.609,32.774,33.014,32.941,32.802,33.425,33.964,33.635,33.789,33.762,33.93,33.706,33.942,34.125,34.22,33.942,34.303,34.963,34.736,33.858
1089,B,False,36.232,36.663,36.568,35.852,36.468,36.05,36.468,36.213,36.348,36.384,35.961,35.611,35.82,35.174,35.052,35.246,35.187,35.086,34.816,34.602,34.893,33.601,33.815,33.877,33.767,33.662,33.582,33.663,33.603,32.958
1090,B,False,25.975,26.009,25.96,25.864,25.873,25.891,25.841,25.704,25.797,25.276,25.446,25.53,25.392,25.475,25.66,25.657,25.756,25.742,25.945,26.322,26.332,26.392,26.309,26.484,26.457,26.619,26.408,26.51,26.489,26.332
1091,B,False,32.438,32.45,32.611,32.47,32.506,32.259,32.385,32.285,32.698,32.439,32.173,32.458,32.583,32.244,32.298,32.432,32.668,32.216,32.383,32.123,32.015,32.013,32.153,32.051,32.385,31.945,32.329,32.197,32.139,32.38
1092,B,False,41.512,41.314,41.268,40.241,39.924,40.358,40.147,40.423,40.391,41.364,41.2,41.847,41.728,41.816,42.583,43.136,42.757,42.546,42.259,42.487,42.481,41.817,41.644,41.363,41.198,41.781,41.662,41.796,41.632,41.564
1093,B,False,21.294,21.209,20.913,20.969,21.099,20.979,20.725,20.73,20.613,19.888,20.292,20.378,20.683,20.461,20.274,20.39,20.721,20.567,20.952,20.873,20.866,20.757,20.703,20.342,20.495,20.321,20.223,20.546,20.49,20.156
1094,B,False,37.327,35.775,36.204,36.155,36.188,36.338,35.828,36.305,37.082,36.722,36.94,37.357,38.065,37.57,37.384,37.976,38.631,37.637,37.751,37.821,38.182,37.887,38.532,38.735,38.863,38.969,39.397,39.124,39.569,39.848
1095,B,False,22.959,22.678,21.548,21.511,21.192,21.628,20.785,21.07,20.952,21.427,20.942,20.886,20.995,21.24,22.008,21.475,21.161,21.726,23.071,22.633,22.561,22.621,23.136,22.572,22.767,23.495,23.557,23.921,24.748,25.545
1096,B,False,24.209,24.067,23.819,23.667,24.027,23.848,23.93,24.317,24.172,23.958,24.165,23.972,24.102,24.386,24.451,24.824,24.432,24.384,23.974,24.26,24.384,24.426,24.654,24.498,24.419,24.423,24.241,24.75,24.513,24.736
1097,B,False,35.719,35.648,35.623,36.107,35.408,35.062,35.66,35.866,35.751,36.112,36.091,35.728,35.48,35.156,34.875,36.126,35.542,36.016,35.11,34.824,34.773,35.506,35.556,35.104,35.297,34.542,34.773,35.615,35.979,36.252
1098,B,True,40.104,39.14,40.001,40.202,40.05,39.854,39.709,40.248,40.382,40.849,40.364,40.655,40.468,40.661,40.666,40.771,40.838,40.554,40.633,40.492,40.62,40.908,40.593,40.462,40.495,40.745,40.476,40.564,40.029,40.083
1099,B,True,41.114,40.957,41.308,42.084,42.159,41.987,41.827,41.659,41.635,41.84,41.367,41.793,41.808,42.433,41.648,41.666,41.841,42.016,42.149,42.113,41.823,42.168,42.065,41.62,41.721,41.642,41.443,41.229,41.471,42.141
1100,B,True,23.834,23.909,25.314,25.692,24.396,23.894,24.681,24.445,24.923,23.584,23.39,23.325,24.829,23.603,23.521,23.008,23.936,23.068,23.841,24.297,23.889,23.369,25.323,24.433,24.552,24.85,25.001,24.989,24.343,24.915
1101,B,False,18.985,18.976,19.313,19.921,19.651,19.514,19.645,20.235,20.122,19.984,20.322,19.973,20.516,20.285,21.015,20.454,20.959,21.321,21.01,20.926,20.703,20.46,19.97,20.407,20.276,20.208,20.34,20.266,21.243,20.145
1102,B,False,23.569,23.567,23.445,23.867,23.779,23.566,23.837,23.845,24.174,23.68,23.943,24.149,24.437,24.508,24.764,24.574,24.391,24.152,24.074,24.012,23.968,23.361,23.047,23.285,23.065,23.079,22.877,22.882,22.596,22.368
1103,B,False,45.748,45.859,45.323,45.297,44.826,44.172,46.946,45.745,45.645,45.677,45.293,44.965,45.48,46.111,45.494,45.509,45.493,45.096,45.291,45.726,45.292,45.487,45.032,45.166,44.897,45.35,45.546,45.713,45.426,44.959
1104,B,False,32.085,32.563,32.124,32.598,32.957,32.821,32.615,32.395,32.776,32.678,33.092,33.643,33.32,33.193,33.442,33.604,33.221,33.882,33.599,33.019,33.383,32.784,33.163,32.589,32.828,32.986,32.564,33.085,33.412,33.369
1105,B,False,31.348,31.046,31.213,31.468,31.225,31.545,31.517,30.86,31.265,30.858,30.815,30.766,30.639,30.914,30.799,31.244,30.898,30.832,30.823,30.615,31.101,30.965,31.386,31.186,31.645,31.872,31.477,31.41,31.963,32.155
1106,B,False,27.407,27.397,27.572,27.625,27.906,27.662,27.558,27.47,27.651,27.589,27.751,27.862,27.849,27.915,27.885,27.762,27.717,28.069,27.862,28.137,28.158,28.036,28.135,28.192,28.293,28.282,28.223,28.164,28.195,28.146
1107,B,False,23.211,23.33,23.237,23.052,23.582,22.865,23.189,22.819,23.189,23.203,22.824,23.18,22.851,22.752,22.861,22.84,23.012,24.091,23.265,23.488,23.183,23.418,22.718,22.963,22.707,22.357,22.421,22.966,22.712,22.346
1108,B,False,29.241,28.582,28.499,29.059,28.404,28.887,29.393,29.364,30.139,30.985,30.011,29.381,29.354,29.484,30.123,30.392,30.3,30.772,30.679,30.666,31.281,30.566,31.706,0.0,31.832,32.549,32.715,32.236,33.06,33.088
1109,B,False,26.067,25.946,25.761,26.874,27.337,27.396,27.899,28.458,27.852,28.148,27.424,27.456,27.804,26.789,27.285,27.042,27.283,26.929,26.304,26.221,25.871,25.565,25.638,26.985,26.867,25.432,25.841,26.489,26.549,26.938
1110,B,True,19.25,19.201,19.538,19.251,19.12,19.114,19.242,18.991,18.685,18.597,17.874,18.23,17.891,17.829,17.885,17.61,17.547,17.326,17.134,17.151,17.079,17.06,16.962,17.01,16.924,17.012,16.99,17.029,17.132,16.988
1111,B,False,46.508,46.623,47.034,47.92,49.884,49.709,49.141,50.875,50.99,51.664,52.585,52.587,53.822,53.504,53.46,53.703,54.605,54.198,55.015,54.006,54.178,53.624,54.009,53.898,53.931,53.976,54.45,54.852,54.943,54.24
1112,B,True,24.623,24.769,24.651,24.8,24.786,24.867,24.946,25.152,24.749,25.115,25.622,25.408,25.387,25.069,25.114,25.008,24.863,24.707,24.31,24.303,24.507,24.952,24.907,24.626,24.528,24.834,24.971,24.615,24.786,24.943
1113,B,True,20.166,20.212,21.112,20.427,20.034,20.785,20.027,20.451,20.967,20.649,20.265,20.245,20.658,20.458,20.956,20.916,21.31,20.933,22.05,21.72,21.29,20.981,21.33,21.885,20.61,20.995,20.807,20.64,20.369,20.319
1114,B,False,36.816,36.561,36.586,36.38,36.326,37.025,36.386,35.896,36.303,35.02,34.364,34.647,33.951,33.134,33.481,32.792,33.214,33.513,33.676,34.673,34.029,33.375,33.952,33.391,33.162,32.697,32.365,31.845,32.303,31.889
1115,B,True,23.417,23.524,23.556,23.827,23.833,24.12,24.257,24.334,24.176,24.463,24.407,24.356,24.463,24.404,24.607,24.367,24.301,24.366,24.201,24.252,24.286,24.188,24.34,24.519,24.509,24.313,24.375,24.341,24.216,24.2
1116,B,False,54.28,54.386,54.21,54.201,54.536,54.13,54.126,54.069,54.263,54.182,54.153,54.35,54.251,54.252,54.387,54.046,54.834,55.129,54.702,55.003,55.603,55.482,55.245,54.83,54.58,54.308,54.548,54.306,54.394,54.542
1117,B,False,19.064,18.89,18.437,18.511,18.885,18.891,19.058,18.679,19.216,18.861,19.066,18.825,19.073,18.876,18.599,18.52,19.338,19.579,19.516,19.095,18.788,18.545,18.937,19.069,18.421,18.65,18.819,18.565,18.969,18.541
1118,B,False,45.72,45.567,46.196,45.961,46.552,46.714,46.88,47.046,47.184,47.009,47.185,47.156,47.356,47.541,47.415,47.81,47.529,47.408,47.269,46.926,46.763,46.897,46.861,46.992,47.092,46.701,46.708,47.141,46.731,46.919
1119,B,False,20.141,20.056,20.115,20.134,20.49,20.261,20.359,20.752,20.527,20.217,19.914,19.928,19.627,19.411,19.304,19.741,19.302,19.437,19.135,19.895,18.95,19.236,19.258,19.692,18.998,18.428,18.543,18.108,18.481,17.819
1120,B,False,29.414,29.218,29.082,28.807,28.956,29.045,29.08,29.103,29.223,29.237,29.226,29.11,29.129,29.167,29.052,28.92,28.84,28.783,29.098,28.805,28.749,28.599,28.357,28.143,27.866,27.955,28.302,28.035,27.643,27.54
1121,B,False,38.703,37.895,38.005,37.549,38.434,38.787,38.873,39.707,40.064,40.146,39.814,39.271,40.179,40.38,40.01,40.503,40.023,40.073,39.67,39.434,39.296,39.181,38.09,38.084,38.352,37.605,38.023,37.331,37.545,37.421
1122,B,False,36.178,36.097,36.326,36.379,35.995,35.99,36.398,36.179,35.829,36.278,36.18,36.517,36.432,36.353,36.555,36.824,36.348,36.51,36.871,36.882,36.943,36.967,36.599,36.364,36.372,36.682,36.388,36.639,36.916,36.805
1123,B,True,28.018,28.165,28.068,27.866,27.836,27.377,27.598,27.023,27.065,27.134,27.395,26.971,27.032,26.666,26.645,27.183,27.033,27.117,26.962,27.066,27.168,27.254,27.35,27.079,27.065,27.005,26.828,26.737,26.596,26.591
1124,B,False,37.905,37.799,37.41,38.049,37.758,37.441,36.692,36.653,37.017,36.597,36.788,36.49,36.861,36.48,36.567,36.662,36.701,37.198,37.103,36.939,36.787,36.667,36.679,36.515,36.679,36.376,36.291,36.414,36.055,36.405
1125,B,True,32.51,32.542,31.664,33.578,33.395,33.243,33.257,32.362,30.774,31.696,32.545,29.309,31.643,30.919,33.462,32.598,29.802,32.954,34.078,35.381,32.203,29.372,32.573,31.301,31.281,29.666,30.802,29.743,29.317,31.109
1126,B,False,30.199,31.439,29.917,32.37,33.826,34.331,32.407,32.807,31.515,29.88,31.247,31.608,31.968,31.241,33.469,31.945,30.101,29.386,28.727,28.145,26.59,26.886,26.993,27.539,28.174,27.39,26.132,26.357,27.02,28.393
1127,B,True,27.559,27.143,27.099,26.597,27.522,27.788,28.047,27.249,28.266,27.969,28.052,28.06,28.052,28.547,28.698,28.62,28.798,28.403,28.389,29.962,28.138,28.244,28.242,28.468,28.639,27.791,28.853,27.916,31.046,28.67
1128,B,False,32.687,32.185,32.419,32.657,31.964,32.037,33.139,33.025,32.666,32.207,32.083,32.327,31.658,31.445,31.112,31.299,31.589,31.698,31.662,32.233,31.85,32.102,32.157,31.857,32.513,32.893,32.771,32.514,32.529,32.366
1129,B,False,34.266,34.46,33.838,33.96,34.562,34.775,34.548,34.269,34.381,34.358,33.964,33.717,33.849,34.009,33.678,33.444,33.337,33.475,33.15,33.056,33.642,33.598,33.003,32.766,33.079,33.324,33.086,32.803,32.943,33.096
1130,B,False,22.556,22.405,22.573,23.031,22.711,22.769,23.343,22.954,22.941,23.645,22.92,22.56,22.35,22.721,22.449,23.027,23.095,23.25,22.886,22.789,22.948,22.498,22.819,22.307,22.782,22.955,22.799,22.704,22.558,22.306
1131,B,False,29.354,29.484,30.123,30.392,30.3,30.772,30.679,30.666,31.281,30.566,31.706,0.0,31.832,32.549,32.715,32.236,33.06,33.088,33.254,32.44,32.569,32.56,32.857,32.829,33.187,32.825,33.571,32.979,33.329,33.31
1132,B,True,41.203,41.039,41.809,41.6,41.72,42.105,41.846,42.365,42.062,41.79,41.924,41.875,42.063,41.622,41.641,41.162,41.483,42.143,42.396,41.991,41.43,41.5,41.56,40.817,41.462,41.413,40.686,40.685,40.7,40.237
1133,B,False,23.956,24.712,24.18,23.943,23.392,24.48,26.173,28.025,29.552,28.785,30.451,30.065,30.445,32.018,31.127,30.452,29.54,29.473,30.608,32.572,32.833,31.029,32.885,33.581,33.695,33.577,34.206,34.078,33.948,34.574
1134,B,False,40.406,40.082,40.08,40.255,39.975,40.046,40.069,40.044,40.557,40.182,39.931,39.945,40.045,40.06,39.818,40.157,39.691,39.581,39.343,39.614,39.854,39.544,39.714,39.982,39.171,39.644,39.489,39.527,39.454,40.007
1135,B,False,27.278,26.666,27.306,26.667,26.551,26.044,26.818,25.93,25.72,25.628,25.92,26.188,26.305,26.134,26.059,25.996,26.162,26.394,26.445,26.896,26.586,26.003,26.615,26.152,26.263,26.656,26.725,26.251,26.553,26.087
1136,B,False,35.605,35.77,35.547,35.773,35.518,35.534,35.796,35.941,35.983,35.504,35.732,35.387,35.525,35.197,35.269,35.357,35.753,35.882,36.013,36.111,36.106,35.91,35.874,36.17,35.9,36.317,36.275,36.418,36.468,36.27
1137,B,False,22.454,22.729,22.737,22.351,22.278,21.765,21.68,22.071,22.023,22.289,21.669,21.548,22.45,22.991,23.173,22.318,22.335,22.69,22.616,22.738,22.015,22.992,21.961,22.055,23.008,22.481,22.451,22.088,21.455,22.473
1138,B,False,41.589,41.05,39.719,42.484,41.962,39.586,39.48,37.714,37.659,39.109,38.825,39.048,37.842,36.363,35.979,35.8,35.25,35.004,32.488,33.901,31.935,30.547,30.033,29.338,29.834,29.77,28.782,29.482,29.242,28.519
1139,B,True,22.331,22.518,22.183,22.397,22.399,22.71,23.209,22.865,23.169,22.736,23.092,23.335,23.539,24.838,25.503,25.011,25.684,25.209,25.435,25.545,26.14,25.951,26.455,26.546,26.493,26.465,26.122,26.735,26.776,26.739
1140,B,False,34.306,34.354,34.61,33.957,33.6,32.937,34.448,34.309,33.153,32.743,32.861,32.411,32.154,31.678,31.394,31.106,31.071,31.033,30.776,32.402,31.679,31.393,31.679,32.27,32.414,32.147,32.393,31.519,31.802,31.926
1141,B,False,30.144,29.843,30.357,30.415,30.221,30.093,29.98,29.8,29.923,30.4,29.782,29.786,29.718,29.998,29.575,29.523,29.617,29.557,29.657,29.878,29.768,29.475,29.539,28.62,28.866,29.087,29.225,29.607,29.995,30.054
1142,B,False,33.414,33.564,33.581,34.436,34.411,34.262,33.507,34.68,34.296,34.007,34.164,33.519,34.569,34.985,34.036,33.911,33.385,34.368,35.206,34.843,35.431,35.003,35.551,36.602,36.086,35.827,35.489,34.712,34.348,33.784
1143,B,False,19.406,19.317,19.265,19.348,19.404,19.472,19.64,19.785,19.693,19.574,19.668,19.537,19.608,19.755,19.492,19.268,19.154,19.205,19.052,18.894,18.778,18.868,18.68,18.863,18.717,18.859,19.201,19.388,19.441,19.571
1144,B,False,45.061,46.395,46.923,46.437,46.201,46.388,46.394,45.692,46.049,46.965,46.741,44.405,43.792,41.808,42.629,40.934,44.242,44.184,45.084,43.208,42.432,41.422,38.778,40.284,34.347,36.819,55.116,41.696,16.565,0.0
1145,B,False,23.189,23.441,23.677,23.644,23.444,23.446,23.333,23.163,23.079,23.423,23.41,23.259,23.386,23.62,23.525,23.729,23.849,23.718,24.046,23.957,23.696,23.548,23.627,23.637,23.523,23.825,23.857,23.73,23.25,23.418
1146,B,False,20.187,20.327,20.689,19.897,20.313,20.227,20.037,20.14,20.203,20.293,20.072,20.056,20.219,20.627,20.083,20.122,20.212,20.742,21.683,21.591,21.348,21.33,21.383,21.4,21.345,22.15,22.627,22.492,23.109,22.945
1147,B,False,18.05,17.997,18.305,18.49,18.492,18.913,18.681,18.933,19.252,19.276,19.26,19.238,19.398,19.49,19.033,19.237,19.488,19.361,19.434,19.176,19.102,19.286,19.514,19.225,19.451,19.298,19.885,19.399,19.556,19.745
1148,B,False,31.276,31.226,31.793,32.373,32.85,32.899,33.283,32.823,33.35,33.039,32.959,33.147,32.887,32.789,33.118,32.898,31.994,32.378,32.7,33.378,32.408,32.691,32.822,32.46,32.311,32.061,32.287,31.694,31.609,31.096
1149,B,True,26.588,26.181,26.236,26.174,26.053,25.46,25.269,25.003,25.255,25.386,25.271,24.982,24.947,25.065,25.062,25.026,24.639,24.617,24.051,24.645,24.527,24.401,24.145,24.254,24.064,23.664,24.015,23.98,24.099,24.021
1150,B,True,45.37,45.545,45.741,45.537,45.621,45.716,45.72,45.299,45.737,46.22,45.583,46.036,45.765,45.975,45.794,45.807,46.163,45.676,45.304,45.646,45.428,45.612,45.151,45.267,45.28,45.0,45.434,45.37,44.869,44.854
1151,B,False,17.098,17.346,17.431,17.586,17.904,18.253,18.097,18.17,18.231,18.142,18.032,17.701,17.237,17.119,16.971,16.79,16.425,16.393,16.315,16.211,16.278,16.425,16.229,16.39,16.49,16.679,16.718,16.774,17.101,17.147
1152,B,False,45.434,45.217,45.313,45.27,45.096,45.055,45.109,45.136,45.161,45.265,45.055,45.185,45.432,45.465,45.044,45.089,44.964,45.274,45.004,44.89,44.882,44.82,44.635,44.628,44.778,44.946,44.982,44.77,44.855,44.724
1153,B,False,25.265,24.379,25.272,24.873,23.065,23.976,23.989,23.125,23.753,23.656,23.325,23.866,25.172,24.908,24.664,24.063,23.485,23.988,23.447,22.833,23.6,23.2,22.914,23.13,23.385,23.537,23.171,22.804,21.932,21.512
1154,B,False,26.217,26.27,26.142,26.011,25.909,25.783,26.288,25.887,25.854,26.083,26.462,26.212,26.027,25.691,25.769,25.411,25.318,25.4,25.043,25.016,24.861,24.897,24.729,24.74,24.385,24.148,24.565,24.108,24.141,24.037
1155,B,False,43.601,43.249,42.625,42.418,42.581,42.144,41.584,41.982,41.791,41.931,42.25,42.235,42.468,42.437,43.156,43.26,43.484,43.3,43.156,43.228,43.246,43.193,43.4,43.623,43.568,43.843,43.394,43.032,43.148,43.302
1156,B,False,36.912,37.347,36.225,34.673,35.412,35.12,34.955,34.782,33.342,33.295,31.698,32.148,32.593,32.415,32.142,32.196,30.893,31.04,30.467,31.262,31.59,31.088,30.818,30.017,29.727,30.334,29.76,28.833,29.35,30.319
1157,B,False,39.109,42.5,43.84,43.899,44.43,43.951,43.589,42.778,42.68,41.995,41.998,42.197,42.259,41.77,41.574,41.195,40.946,40.706,41.89,41.438,41.852,39.771,40.545,40.758,39.521,40.602,41.235,40.797,40.115,40.862
1158,B,False,22.288,22.811,21.742,21.175,21.837,22.959,20.856,21.164,21.926,21.64,20.831,21.114,20.042,21.328,20.374,21.439,19.893,20.316,19.544,20.186,20.424,20.378,20.316,20.263,19.629,19.66,19.579,19.537,19.555,19.523
1159,B,True,19.868,20.193,20.149,19.943,20.16,20.076,20.134,20.272,20.288,20.419,20.277,20.109,20.226,20.195,20.307,20.167,20.382,20.418,20.752,20.909,20.874,21.199,21.073,20.97,20.959,20.769,20.723,20.808,20.893,21.096
1160,B,False,34.477,35.144,34.752,34.44,34.541,34.077,33.634,33.382,33.329,32.506,32.323,32.323,31.958,31.973,31.613,31.352,32.031,32.297,32.029,32.201,31.955,32.309,32.56,31.861,32.085,32.563,32.124,32.598,32.957,32.821
1161,B,False,35.689,35.842,35.285,0.0,35.102,34.864,34.624,34.895,35.188,35.368,35.092,35.044,35.284,34.568,34.656,34.303,33.95,33.852,34.216,33.921,34.033,0.0,34.445,34.678,34.65,34.339,34.75,34.23,33.902,34.318
1162,B,False,38.194,38.895,38.414,39.558,40.235,40.927,37.796,37.176,37.686,37.084,35.835,36.582,36.054,36.425,36.861,36.266,35.219,35.947,35.592,35.42,34.323,35.815,34.832,35.535,34.992,35.272,36.061,35.248,35.447,35.308
1163,B,True,29.338,29.673,30.257,29.98,29.664,31.578,29.954,29.942,30.279,30.28,30.213,30.557,30.249,30.761,30.746,31.041,30.877,31.068,30.344,30.369,29.409,29.444,30.228,30.139,29.943,30.29,30.328,31.221,31.47,30.86
1164,B,False,42.143,42.396,41.991,41.43,41.5,41.56,40.817,41.462,41.413,40.686,40.685,40.7,40.237,40.106,39.837,39.396,39.328,39.582,39.166,39.492,39.022,39.136,39.464,39.552,39.607,39.583,38.95,38.601,38.86,38.88
1165,B,False,36.582,36.833,36.739,36.519,36.5,36.541,36.505,35.782,35.815,36.147,35.876,35.867,35.91,35.79,35.698,35.963,35.904,35.523,35.217,36.24,36.328,36.039,36.286,36.523,36.477,36.056,35.95,35.768,36.035,36.233
1166,B,False,19.561,21.16,20.344,21.398,21.642,22.239,23.404,20.625,20.222,20.488,20.364,19.379,21.202,22.936,20.379,20.527,20.631,20.217,18.738,19.21,19.768,20.12,21.577,22.293,23.038,22.588,23.06,23.289,21.576,20.79
1167,B,False,27.43,27.522,27.919,28.143,28.484,28.319,27.893,27.927,27.72,28.316,28.065,28.209,27.799,28.046,28.019,28.039,28.252,28.185,27.758,27.553,27.637,27.329,27.569,27.521,27.306,26.801,27.116,26.709,26.247,26.154
1168,B,False,21.361,21.22,20.967,21.124,21.131,21.124,21.022,20.723,20.416,20.465,20.138,20.276,20.343,20.484,20.811,20.413,20.179,20.24,20.258,20.219,20.032,20.218,19.807,20.172,20.489,20.345,19.849,19.917,19.72,20.154
