,FLARE_TYPE,COINCIDENCE,TOTUSJZ_1,TOTUSJZ_2,TOTUSJZ_3,TOTUSJZ_4,TOTUSJZ_5,TOTUSJZ_6,TOTUSJZ_7,TOTUSJZ_8,TOTUSJZ_9,TOTUSJZ_10,TOTUSJZ_11,TOTUSJZ_12,TOTUSJZ_13,TOTUSJZ_14,TOTUSJZ_15,TOTUSJZ_16,TOTUSJZ_17,TOTUSJZ_18,TOTUSJZ_19,TOTUSJZ_20,TOTUSJZ_21,TOTUSJZ_22,TOTUSJZ_23,TOTUSJZ_24,TOTUSJZ_25,TOTUSJZ_26,TOTUSJZ_27,TOTUSJZ_28,TOTUSJZ_29,TOTUSJZ_30
1571,B,False,5419200000000.0,6067200000000.0,5707900000000.0,6055900000000.0,6157100000000.0,6783700000000.0,7330800000000.0,7391700000000.0,7425500000000.0,8068200000000.0,8230400000000.0,8653100000000.0,9158400000000.0,9364000000000.0,9748200000000.0,9864100000000.0,9866000000000.0,10038000000000.0,10096000000000.0,10251000000000.0,10153000000000.0,9480800000000.0,9711800000000.0,9624900000000.0,9705900000000.0,9143500000000.0,9498100000000.0,10279000000000.0,10125000000000.0,10321000000000.0
1572,B,False,12048000000000.0,11926000000000.0,12032000000000.0,12484000000000.0,12393000000000.0,12382000000000.0,12705000000000.0,12212000000000.0,12293000000000.0,12272000000000.0,12293000000000.0,12115000000000.0,12076000000000.0,12244000000000.0,12192000000000.0,12121000000000.0,11860000000000.0,11704000000000.0,11801000000000.0,11662000000000.0,11624000000000.0,11820000000000.0,11390000000000.0,11399000000000.0,11643000000000.0,11773000000000.0,11521000000000.0,11420000000000.0,11425000000000.0,11323000000000.0
1573,B,False,10021000000000.0,9477600000000.0,9088100000000.0,9012100000000.0,8767100000000.0,9122500000000.0,8483800000000.0,8321900000000.0,8417600000000.0,8506300000000.0,8439900000000.0,8077800000000.0,8259000000000.0,8441200000000.0,8367200000000.0,8074500000000.0,7938500000000.0,7743700000000.0,8036700000000.0,8335100000000.0,8071600000000.0,8513400000000.0,8566200000000.0,8718800000000.0,8879700000000.0,8808500000000.0,8867900000000.0,8663400000000.0,8622000000000.0,8761700000000.0
1574,B,False,6374300000000.0,6251900000000.0,6379700000000.0,6684900000000.0,6816900000000.0,6809100000000.0,6497200000000.0,6517500000000.0,6625600000000.0,7225700000000.0,6546900000000.0,6588100000000.0,6693400000000.0,6757200000000.0,6699600000000.0,6709900000000.0,6841900000000.0,6583200000000.0,6966900000000.0,6783800000000.0,6927600000000.0,6580500000000.0,6572400000000.0,6538100000000.0,6426000000000.0,6366300000000.0,6369000000000.0,6183700000000.0,5990300000000.0,5806900000000.0
1575,B,False,8709600000000.0,8755000000000.0,9353400000000.0,9544100000000.0,9538200000000.0,9332500000000.0,9405600000000.0,10113000000000.0,10090000000000.0,9785700000000.0,9807300000000.0,9699600000000.0,9782600000000.0,9977700000000.0,9661300000000.0,9470600000000.0,9204700000000.0,9328700000000.0,9271800000000.0,8845200000000.0,9045000000000.0,9292000000000.0,9611000000000.0,9200900000000.0,9713200000000.0,9772100000000.0,9575000000000.0,9785600000000.0,10153000000000.0,10171000000000.0
1576,B,False,5527700000000.0,5608400000000.0,5894700000000.0,5568500000000.0,6091900000000.0,6067800000000.0,6218700000000.0,6108400000000.0,6516000000000.0,6439800000000.0,6199700000000.0,5987200000000.0,6170200000000.0,5641000000000.0,5934800000000.0,6283200000000.0,5483600000000.0,5958600000000.0,5847200000000.0,5831000000000.0,6026200000000.0,5871500000000.0,5951400000000.0,5925100000000.0,5989600000000.0,5873700000000.0,5977400000000.0,6092800000000.0,6612200000000.0,6630000000000.0
1577,B,False,13356000000000.0,13091000000000.0,13193000000000.0,13123000000000.0,13240000000000.0,13299000000000.0,13289000000000.0,13352000000000.0,13376000000000.0,13318000000000.0,12950000000000.0,13160000000000.0,12876000000000.0,12772000000000.0,12656000000000.0,12603000000000.0,12658000000000.0,12513000000000.0,12686000000000.0,12884000000000.0,12701000000000.0,12393000000000.0,12467000000000.0,12151000000000.0,12404000000000.0,12091000000000.0,12500000000000.0,12203000000000.0,12467000000000.0,12482000000000.0
1578,B,False,14908000000000.0,15104000000000.0,15242000000000.0,15241000000000.0,15302000000000.0,15439000000000.0,15374000000000.0,15583000000000.0,15176000000000.0,15362000000000.0,15317000000000.0,14853000000000.0,14532000000000.0,14601000000000.0,15060000000000.0,14413000000000.0,14761000000000.0,14589000000000.0,14532000000000.0,15081000000000.0,15186000000000.0,15449000000000.0,14911000000000.0,15062000000000.0,14977000000000.0,15011000000000.0,15337000000000.0,15839000000000.0,15804000000000.0,16601000000000.0
1579,B,False,15158000000000.0,15016000000000.0,14982000000000.0,14813000000000.0,14376000000000.0,14283000000000.0,14128000000000.0,14320000000000.0,14055000000000.0,14328000000000.0,14360000000000.0,14606000000000.0,14317000000000.0,14021000000000.0,14045000000000.0,14031000000000.0,13909000000000.0,13897000000000.0,14203000000000.0,14656000000000.0,14471000000000.0,14469000000000.0,14366000000000.0,14777000000000.0,14709000000000.0,14876000000000.0,15118000000000.0,15337000000000.0,15373000000000.0,15236000000000.0
1580,B,False,41727000000000.0,42466000000000.0,42880000000000.0,42453000000000.0,42325000000000.0,42300000000000.0,42337000000000.0,41625000000000.0,42255000000000.0,42419000000000.0,42252000000000.0,42457000000000.0,42545000000000.0,42191000000000.0,42473000000000.0,42931000000000.0,42708000000000.0,41693000000000.0,42218000000000.0,42225000000000.0,41815000000000.0,42341000000000.0,42119000000000.0,41991000000000.0,41514000000000.0,41585000000000.0,41506000000000.0,41412000000000.0,41396000000000.0,41354000000000.0
1581,B,False,3458800000000.0,3426400000000.0,3379300000000.0,3439000000000.0,3388100000000.0,3321400000000.0,3496100000000.0,3281600000000.0,3260100000000.0,3308700000000.0,3451900000000.0,3584400000000.0,3423000000000.0,3662600000000.0,3531000000000.0,3550100000000.0,3526600000000.0,3432500000000.0,3386200000000.0,3237800000000.0,3222700000000.0,2943800000000.0,3039300000000.0,3192000000000.0,3148100000000.0,3111900000000.0,3062400000000.0,3078900000000.0,3160500000000.0,3136200000000.0
1582,B,False,10720000000000.0,10583000000000.0,11001000000000.0,10703000000000.0,10650000000000.0,10925000000000.0,10200000000000.0,10317000000000.0,10513000000000.0,10266000000000.0,10093000000000.0,9985100000000.0,9980600000000.0,9912200000000.0,9698800000000.0,9760900000000.0,9760600000000.0,9752900000000.0,9609800000000.0,9649400000000.0,9825000000000.0,9555600000000.0,9898900000000.0,9716200000000.0,9682700000000.0,9560900000000.0,9452300000000.0,9324000000000.0,9501600000000.0,9143100000000.0
1583,B,False,2361600000000.0,2303200000000.0,2271700000000.0,2264400000000.0,2187100000000.0,2104800000000.0,2193700000000.0,2228100000000.0,2188600000000.0,2114100000000.0,2077700000000.0,2013200000000.0,2156900000000.0,1947100000000.0,1869600000000.0,1905000000000.0,1807200000000.0,1716500000000.0,1561700000000.0,1509200000000.0,1463300000000.0,1417200000000.0,1318100000000.0,1415700000000.0,1417900000000.0,1525500000000.0,1313000000000.0,1331900000000.0,1416900000000.0,1520800000000.0
1584,B,False,1735500000000.0,1823800000000.0,1748300000000.0,1992600000000.0,1841100000000.0,1592000000000.0,1655400000000.0,1685300000000.0,1997300000000.0,1954400000000.0,1921700000000.0,1995400000000.0,2009800000000.0,2003100000000.0,2132700000000.0,2365100000000.0,2356300000000.0,2360400000000.0,2396300000000.0,2261400000000.0,2533400000000.0,2099600000000.0,1914800000000.0,1879300000000.0,1717300000000.0,1815200000000.0,1814000000000.0,1737000000000.0,1763500000000.0,1727000000000.0
1585,B,False,2269700000000.0,2184600000000.0,2112700000000.0,2117400000000.0,2072600000000.0,2185100000000.0,2064200000000.0,2018900000000.0,1864400000000.0,1857700000000.0,1856400000000.0,1844300000000.0,1778100000000.0,1804400000000.0,1738300000000.0,1808400000000.0,1830000000000.0,1742500000000.0,1803000000000.0,1804800000000.0,1751600000000.0,1911500000000.0,1781000000000.0,1813300000000.0,1935300000000.0,1915500000000.0,1923500000000.0,1896700000000.0,2032000000000.0,2011800000000.0
1586,B,False,3707300000000.0,3683500000000.0,3559700000000.0,3484100000000.0,3460300000000.0,3596700000000.0,3589600000000.0,3691300000000.0,3637600000000.0,3576800000000.0,3812300000000.0,3503200000000.0,3597500000000.0,3688400000000.0,3732000000000.0,3878600000000.0,3869500000000.0,3931200000000.0,3858800000000.0,4040200000000.0,4002900000000.0,4073300000000.0,4127000000000.0,4055800000000.0,3977900000000.0,3866800000000.0,4060600000000.0,4087500000000.0,4187800000000.0,4129500000000.0
1587,B,False,16501000000000.0,16629000000000.0,15983000000000.0,15906000000000.0,15967000000000.0,15831000000000.0,15844000000000.0,15771000000000.0,16118000000000.0,16040000000000.0,15673000000000.0,15866000000000.0,15586000000000.0,15567000000000.0,15629000000000.0,15439000000000.0,15471000000000.0,15458000000000.0,15519000000000.0,15773000000000.0,15487000000000.0,15454000000000.0,15434000000000.0,15030000000000.0,15115000000000.0,15330000000000.0,15635000000000.0,15811000000000.0,15783000000000.0,15954000000000.0
1588,B,False,11361000000000.0,10793000000000.0,10375000000000.0,10418000000000.0,9833800000000.0,9785800000000.0,9502400000000.0,9504700000000.0,9255800000000.0,9338000000000.0,9267800000000.0,9225200000000.0,9290000000000.0,9168600000000.0,9219300000000.0,9686000000000.0,9653000000000.0,9827400000000.0,9817800000000.0,9895600000000.0,10300000000000.0,10023000000000.0,10410000000000.0,10236000000000.0,10178000000000.0,10462000000000.0,10280000000000.0,10556000000000.0,10111000000000.0,10393000000000.0
1589,B,False,10280000000000.0,10478000000000.0,10706000000000.0,10584000000000.0,10510000000000.0,10420000000000.0,10441000000000.0,9946200000000.0,10298000000000.0,10270000000000.0,10456000000000.0,10677000000000.0,10232000000000.0,10297000000000.0,10880000000000.0,10665000000000.0,10854000000000.0,10883000000000.0,10895000000000.0,11227000000000.0,11190000000000.0,10819000000000.0,10743000000000.0,10511000000000.0,10720000000000.0,11051000000000.0,11059000000000.0,10498000000000.0,10291000000000.0,10408000000000.0
1590,B,False,1541800000000.0,1470000000000.0,1358000000000.0,1291900000000.0,1258500000000.0,1207700000000.0,1269100000000.0,1289900000000.0,1259800000000.0,1060800000000.0,1200100000000.0,1167000000000.0,1197100000000.0,1251900000000.0,1176600000000.0,1111000000000.0,1071500000000.0,1195200000000.0,1103400000000.0,1205500000000.0,1168500000000.0,1107700000000.0,1050300000000.0,1092900000000.0,997550000000.0,1027500000000.0,1034600000000.0,1010300000000.0,976380000000.0,902820000000.0
1591,B,False,4525800000000.0,4373700000000.0,4363400000000.0,4475500000000.0,4570700000000.0,4552400000000.0,4631400000000.0,4508200000000.0,4502600000000.0,4289300000000.0,4433100000000.0,4562200000000.0,4389000000000.0,4597300000000.0,4533100000000.0,4494900000000.0,4424800000000.0,4353100000000.0,4438500000000.0,4403300000000.0,4596700000000.0,4420800000000.0,4413600000000.0,4495600000000.0,4402200000000.0,4311600000000.0,4322900000000.0,4551700000000.0,4712200000000.0,4543100000000.0
1592,B,False,6802800000000.0,6874000000000.0,6679200000000.0,6641900000000.0,6575100000000.0,6700500000000.0,6594000000000.0,6558300000000.0,6564700000000.0,6700200000000.0,6639300000000.0,6526600000000.0,6610500000000.0,6606900000000.0,6490000000000.0,6469900000000.0,6335800000000.0,6459200000000.0,6636700000000.0,6362600000000.0,6332900000000.0,6438900000000.0,6302400000000.0,6223900000000.0,6420300000000.0,6721200000000.0,6521000000000.0,6625000000000.0,6798100000000.0,6783900000000.0
1593,B,False,12013000000000.0,12143000000000.0,12059000000000.0,12101000000000.0,12008000000000.0,12495000000000.0,12482000000000.0,12356000000000.0,12274000000000.0,12375000000000.0,12680000000000.0,12325000000000.0,12312000000000.0,12363000000000.0,12472000000000.0,12493000000000.0,12769000000000.0,12253000000000.0,12368000000000.0,12229000000000.0,12241000000000.0,12074000000000.0,12130000000000.0,12348000000000.0,12370000000000.0,12313000000000.0,12162000000000.0,12476000000000.0,12655000000000.0,12599000000000.0
1594,B,False,1767400000000.0,1756100000000.0,1633200000000.0,1670800000000.0,1638900000000.0,1799300000000.0,1636600000000.0,1571800000000.0,1564000000000.0,1614900000000.0,1525900000000.0,1512200000000.0,1519500000000.0,1482500000000.0,1559000000000.0,1492100000000.0,1590200000000.0,1587200000000.0,1692400000000.0,1632700000000.0,1608900000000.0,1565300000000.0,1633800000000.0,1639200000000.0,1593600000000.0,1714100000000.0,1608900000000.0,1677200000000.0,1633400000000.0,1737800000000.0
1595,B,False,6083900000000.0,5961800000000.0,5932900000000.0,6020000000000.0,5610600000000.0,5473300000000.0,5694000000000.0,5652800000000.0,5452500000000.0,5371100000000.0,5499600000000.0,5145100000000.0,5039500000000.0,4873300000000.0,5459800000000.0,4756700000000.0,5067400000000.0,5167300000000.0,5090100000000.0,5108800000000.0,4855600000000.0,4661400000000.0,5175100000000.0,4827400000000.0,4669100000000.0,5373600000000.0,4954400000000.0,4589600000000.0,4613700000000.0,4214800000000.0
1596,B,False,9795500000000.0,9864100000000.0,9864500000000.0,9884700000000.0,9784200000000.0,9651200000000.0,9907700000000.0,9677400000000.0,9743700000000.0,9369600000000.0,9468400000000.0,9436600000000.0,9535200000000.0,9526800000000.0,9511600000000.0,9711800000000.0,9426300000000.0,9777700000000.0,9620300000000.0,9781000000000.0,10001000000000.0,10716000000000.0,10544000000000.0,10738000000000.0,11067000000000.0,11080000000000.0,10706000000000.0,10608000000000.0,10886000000000.0,10603000000000.0
1597,B,False,18137000000000.0,18376000000000.0,18243000000000.0,18626000000000.0,18755000000000.0,18582000000000.0,18639000000000.0,18681000000000.0,18900000000000.0,19057000000000.0,19139000000000.0,19246000000000.0,18853000000000.0,19041000000000.0,19157000000000.0,18716000000000.0,19328000000000.0,18930000000000.0,18871000000000.0,19356000000000.0,19480000000000.0,19693000000000.0,19430000000000.0,19591000000000.0,19766000000000.0,20014000000000.0,20011000000000.0,20016000000000.0,20012000000000.0,19727000000000.0
1598,B,False,7171500000000.0,6807300000000.0,6963000000000.0,6906800000000.0,6928100000000.0,6391400000000.0,6423700000000.0,6741100000000.0,6905600000000.0,6454500000000.0,6583800000000.0,6480600000000.0,6409500000000.0,6514200000000.0,6627200000000.0,6797300000000.0,7165400000000.0,6614200000000.0,6966400000000.0,6843600000000.0,6794700000000.0,7026800000000.0,6891200000000.0,6895700000000.0,7369300000000.0,7315900000000.0,7494900000000.0,7354600000000.0,7518500000000.0,7288300000000.0
1599,B,False,3775900000000.0,3656100000000.0,3438400000000.0,3521800000000.0,3569100000000.0,3479800000000.0,3461500000000.0,3494500000000.0,3494800000000.0,3535800000000.0,3668900000000.0,3697300000000.0,3640700000000.0,3472300000000.0,3351200000000.0,3269400000000.0,3252900000000.0,3148500000000.0,3197100000000.0,3067100000000.0,3108900000000.0,3219600000000.0,3086900000000.0,5393500000000.0,3042200000000.0,3098200000000.0,3085100000000.0,3033500000000.0,2976800000000.0,3043400000000.0
1600,B,False,285750000000.0,253810000000.0,257890000000.0,476600000000.0,755020000000.0,898320000000.0,1255800000000.0,1476800000000.0,1753000000000.0,1881600000000.0,2278300000000.0,2496700000000.0,2556700000000.0,2794900000000.0,3031300000000.0,3747400000000.0,3136200000000.0,3470400000000.0,3275100000000.0,3627400000000.0,3975100000000.0,4027300000000.0,4164200000000.0,4384400000000.0,4704500000000.0,5133700000000.0,5242000000000.0,5691000000000.0,6244700000000.0,6573300000000.0
1601,B,False,2890100000000.0,3064200000000.0,2892300000000.0,2894100000000.0,3297500000000.0,3349500000000.0,3438800000000.0,3182300000000.0,3077100000000.0,3043300000000.0,3122900000000.0,3012300000000.0,2586700000000.0,2601600000000.0,2605500000000.0,2620700000000.0,2746500000000.0,2688300000000.0,2598300000000.0,2846000000000.0,2739700000000.0,2598900000000.0,2691000000000.0,2842100000000.0,3033900000000.0,3242500000000.0,3439100000000.0,3545500000000.0,3335600000000.0,3517400000000.0
1602,B,False,14152000000000.0,14218000000000.0,14189000000000.0,14504000000000.0,14220000000000.0,13932000000000.0,13951000000000.0,13395000000000.0,13830000000000.0,14105000000000.0,13823000000000.0,13956000000000.0,14134000000000.0,14279000000000.0,14269000000000.0,14233000000000.0,14228000000000.0,13770000000000.0,13828000000000.0,13576000000000.0,13671000000000.0,14087000000000.0,13466000000000.0,13691000000000.0,13461000000000.0,13471000000000.0,13567000000000.0,13438000000000.0,13440000000000.0,13500000000000.0
1603,B,False,8369500000000.0,8097200000000.0,8332300000000.0,8603100000000.0,8500200000000.0,8888000000000.0,9230200000000.0,9092700000000.0,9427700000000.0,9661900000000.0,9353100000000.0,9549700000000.0,9584800000000.0,9490500000000.0,9464500000000.0,10073000000000.0,9723100000000.0,9549000000000.0,9670500000000.0,9804500000000.0,9828700000000.0,9777700000000.0,9856700000000.0,9797800000000.0,9833300000000.0,9826900000000.0,9835500000000.0,9635400000000.0,9769700000000.0,9658300000000.0
1604,B,False,29535000000000.0,29453000000000.0,29403000000000.0,28880000000000.0,28788000000000.0,28669000000000.0,28615000000000.0,28487000000000.0,28319000000000.0,28681000000000.0,29114000000000.0,30187000000000.0,30333000000000.0,30902000000000.0,31259000000000.0,31242000000000.0,31148000000000.0,31076000000000.0,30936000000000.0,30755000000000.0,30848000000000.0,30505000000000.0,30274000000000.0,30115000000000.0,30542000000000.0,29904000000000.0,29633000000000.0,29293000000000.0,29786000000000.0,28846000000000.0
1605,B,False,9586100000000.0,9894600000000.0,9888600000000.0,10056000000000.0,9786200000000.0,9657900000000.0,9690100000000.0,9802800000000.0,9785900000000.0,9606100000000.0,9729600000000.0,10077000000000.0,10096000000000.0,10710000000000.0,10752000000000.0,10892000000000.0,11157000000000.0,10908000000000.0,10422000000000.0,10501000000000.0,10315000000000.0,9993800000000.0,9813500000000.0,9455700000000.0,8874400000000.0,9135900000000.0,9085100000000.0,8931300000000.0,8900900000000.0,8990100000000.0
