,FLARE_TYPE,COINCIDENCE,SHRGT45_1,SHRGT45_2,SHRGT45_3,SHRGT45_4,SHRGT45_5,SHRGT45_6,SHRGT45_7,SHRGT45_8,SHRGT45_9,SHRGT45_10,SHRGT45_11,SHRGT45_12,SHRGT45_13,SHRGT45_14,SHRGT45_15,SHRGT45_16,SHRGT45_17,SHRGT45_18,SHRGT45_19,SHRGT45_20,SHRGT45_21,SHRGT45_22,SHRGT45_23,SHRGT45_24,SHRGT45_25,SHRGT45_26,SHRGT45_27,SHRGT45_28,SHRGT45_29,SHRGT45_30
635,C,False,19.027,17.851,18.799,17.171,17.619,16.258,16.78,16.859,16.232,15.593,15.28,16.428,16.097,16.588,17.509,16.555,15.552,15.879,16.58,16.55,15.208,14.308,16.884,16.306,17.115,17.535,16.757,15.884,15.868,16.413
636,C,False,22.32,22.475,22.611,22.682,22.23,22.221,22.029,22.062,22.222,22.087,21.989,22.01,21.346,21.293,21.482,21.179,21.743,21.558,21.557,21.73,21.206,20.763,20.842,20.452,20.569,20.338,20.176,19.67,19.658,19.714
637,C,False,4.3296,4.0982,3.7752,4.6767,4.0953,4.0972,5.1209,5.182,5.3324,5.2894,5.5579,4.9693,5.2489,5.2264,4.3898,4.1458,4.2646,4.0486,3.9127,3.5822,3.4326,2.8899,2.9581,2.9725,3.4855,3.1828,2.9691,3.136,3.0532,3.0361
638,C,True,10.334,10.52,10.759,10.254,10.54,10.311,10.446,9.7917,9.9909,10.599,10.519,10.117,10.068,9.6537,9.7615,9.748,9.698,9.8446,9.9286,9.9233,9.2673,9.5057,9.5366,9.8194,9.5207,9.7105,10.135,9.6789,10.157,10.351
639,C,False,9.2667,9.6794,10.232,11.383,9.9545,9.1802,9.586,10.963,9.4492,10.379,9.0538,8.928,10.656,9.2342,8.589,10.06,9.3514,11.286,10.915,11.481,10.521,11.745,9.438,9.5881,8.0031,7.6679,8.8833,8.2809,9.2087,8.1323
640,C,False,42.251,41.828,41.993,41.937,42.401,42.546,42.56,43.195,43.314,43.163,43.294,43.597,43.316,43.299,43.487,43.609,43.548,43.756,43.81,43.589,43.495,43.143,43.045,43.082,42.72,42.559,42.515,42.581,42.394,42.213
641,C,False,54.744,54.797,55.12,55.538,55.014,55.967,55.279,55.541,55.93,55.672,56.031,56.428,56.607,56.275,55.852,56.083,55.894,56.141,55.682,55.116,55.086,54.745,55.192,54.882,55.118,54.717,54.4,54.284,53.774,53.431
642,C,False,20.572,20.528,20.383,20.456,19.992,20.32,20.58,20.545,20.69,20.34,20.365,20.477,20.341,20.606,20.373,20.981,20.856,21.158,21.202,21.717,21.508,21.906,22.028,21.709,21.808,21.952,22.447,22.601,22.294,22.125
643,C,False,43.04,43.14,43.11,42.553,42.72,42.463,42.114,42.651,42.912,43.022,43.736,43.915,44.175,44.05,43.923,44.823,44.887,44.668,44.799,44.418,44.105,43.983,43.66,43.677,43.787,43.458,43.355,43.613,43.935,44.259
644,C,False,22.518,22.256,22.08,21.671,21.387,21.155,21.291,21.098,20.594,20.4,20.412,20.195,19.785,19.271,19.07,19.332,19.276,19.148,19.289,19.481,19.303,19.469,19.687,19.84,19.773,19.747,19.663,19.688,19.752,19.993
645,C,False,13.087,13.08,13.545,13.21,13.623,14.056,13.923,14.191,14.351,13.952,13.939,14.34,13.806,14.072,13.466,13.569,14.163,13.395,13.186,13.333,13.024,12.347,12.897,12.313,12.591,12.95,13.311,13.042,13.047,12.592
646,C,True,4.1167,4.4598,4.5279,4.9136,3.5719,3.7502,3.2005,4.1208,4.3536,4.6112,4.6352,6.0718,5.0926,3.6836,4.1352,5.7408,5.6927,6.1016,5.4714,4.468,5.6722,6.2043,5.4009,5.2789,5.1165,5.7084,4.9514,4.5058,5.1285,4.7645
647,C,False,31.606,31.129,32.153,33.774,33.898,32.08,30.757,32.755,30.95,32.414,30.825,31.273,30.827,30.874,31.58,31.042,31.404,31.13,31.887,31.787,30.355,31.834,31.487,31.114,33.079,32.476,31.964,32.985,34.415,32.208
648,C,False,3.6907,5.7908,5.598,6.8652,6.5789,5.5326,8.0,13.517,12.826,13.691,15.953,13.877,18.007,18.071,20.939,20.793,19.062,21.357,24.703,25.743,27.754,23.539,23.281,22.326,21.728,19.849,16.512,19.795,16.424,16.542
649,C,False,6.0269,6.0115,6.4742,7.0418,7.1777,8.0011,8.1477,8.32,7.9897,7.5849,7.6531,8.5948,7.6923,8.1059,8.2272,8.3846,9.0192,9.2391,8.2414,8.8404,9.564,9.4423,8.3926,7.6714,8.6033,9.1155,8.5584,8.0856,8.3104,8.2909
650,C,False,27.448,27.956,25.971,24.698,23.607,23.33,24.528,23.849,25.177,25.437,24.095,23.475,24.224,25.703,26.99,25.846,26.14,26.237,25.398,24.861,25.98,25.664,27.495,25.663,26.899,26.432,25.503,27.042,25.927,27.025
651,C,False,4.7123,5.8676,5.4798,4.2075,5.689,7.5577,5.8473,4.6787,5.4092,5.2249,4.019,4.28,4.9594,5.2291,4.5367,6.4995,5.2345,5.1951,6.048,5.4026,4.6272,6.0336,4.2254,4.3457,3.7928,3.6294,2.2426,3.1033,2.6872,3.9514
652,C,True,18.651,15.75,18.521,16.96,17.952,18.659,23.555,16.178,19.313,16.724,17.367,16.998,19.105,15.642,16.779,15.652,15.103,20.462,18.656,16.599,13.985,14.534,15.225,17.687,15.035,10.793,13.121,13.743,14.617,13.786
653,C,False,17.835,17.961,17.799,18.171,18.343,18.41,18.506,18.284,18.243,18.7,18.933,18.612,18.693,19.058,18.93,18.868,18.679,19.431,19.028,18.9,19.139,19.101,19.1,19.311,19.582,19.325,19.452,19.407,19.609,19.596
654,C,False,14.218,13.924,13.874,13.8,13.762,13.885,13.857,13.998,14.056,14.094,14.064,13.889,13.854,14.109,14.282,13.903,13.869,14.12,14.309,14.344,14.495,14.54,14.552,14.435,13.888,13.459,13.278,13.034,12.868,12.778
655,C,False,21.412,21.449,21.668,20.927,20.886,21.413,20.871,21.043,20.163,20.433,20.546,20.922,20.553,22.182,22.125,22.122,21.071,21.169,21.254,22.624,22.845,23.698,23.581,23.501,23.375,23.618,23.422,22.819,23.124,22.352
656,C,False,19.445,18.371,17.934,19.02,18.57,18.115,19.028,19.375,19.911,18.891,19.376,18.932,18.951,18.181,17.481,18.392,18.305,17.924,18.58,18.729,18.887,19.732,20.533,20.892,20.887,20.631,19.67,19.986,19.944,21.167
657,C,False,24.48,24.99,24.832,24.158,25.01,24.175,23.764,24.223,23.793,22.814,22.619,23.074,23.63,23.325,23.105,22.939,22.494,23.284,22.519,22.954,22.654,21.834,22.409,22.003,22.159,23.218,21.404,21.725,21.179,20.852
658,C,False,27.141,27.452,27.058,26.986,27.698,27.359,27.355,27.854,27.415,27.872,27.984,27.847,28.122,28.199,28.688,28.181,27.933,28.046,28.075,27.983,27.503,28.054,27.79,28.151,28.472,28.482,27.942,27.837,27.552,27.915
659,C,False,21.774,21.53,21.85,21.681,21.52,21.799,21.555,21.206,20.969,20.832,20.872,21.245,21.25,21.257,21.194,21.127,21.042,20.855,20.462,20.806,20.863,20.7,21.394,20.813,21.34,20.97,20.662,20.856,20.588,20.65
660,C,False,47.502,47.37,47.316,46.333,47.055,47.074,46.894,46.481,47.173,47.776,47.324,46.794,46.929,47.245,46.561,46.945,46.396,46.171,46.808,46.176,45.969,46.144,45.675,45.815,45.778,45.321,45.014,45.016,45.109,45.272
661,C,False,1.5588,1.2675,1.7744,0.87811,0.87364,0.62245,0.27724,0.11153,0.43518,0.61127,0.34851,0.31477,0.31212,0.88692,0.35461,0.47968,0.48285,0.50904,0.37214,0.31738,0.41047,0.20197,0.50955,0.65491,0.56973,1.5437,1.1941,1.029,1.276,1.3932
662,C,False,25.494,25.354,25.373,25.858,26.905,26.384,25.829,26.033,26.173,26.159,26.021,25.473,26.028,24.847,25.549,24.364,24.548,24.291,24.666,24.359,24.518,24.455,25.192,24.862,24.615,24.571,25.065,23.864,23.844,23.908
663,C,False,26.374,26.937,26.76,27.123,26.611,26.912,26.336,26.401,26.83,26.321,26.736,26.341,26.649,26.176,26.699,26.529,26.106,26.351,25.95,26.286,26.401,26.428,26.06,25.898,25.803,26.181,26.409,26.579,26.704,26.191
664,C,False,33.243,32.665,34.459,33.821,34.236,33.361,32.739,31.495,32.003,31.209,31.261,31.811,31.9,32.506,32.709,32.595,32.185,31.738,32.281,32.104,31.969,31.237,31.18,31.854,32.876,32.917,31.589,32.935,32.66,33.535
665,C,False,16.158,14.961,15.191,15.427,15.999,13.615,14.11,15.894,15.358,15.639,17.396,15.621,14.712,15.196,15.069,14.711,15.093,14.152,15.354,14.509,13.384,14.463,14.873,14.411,14.763,14.507,15.301,15.218,15.158,15.453
666,C,False,6.7055,7.2202,6.7665,6.5887,6.6794,6.2718,5.9137,5.7383,5.3712,5.3189,5.5174,5.8838,5.5144,5.7098,6.1584,5.7062,5.2439,5.1212,4.6829,4.6642,4.8302,6.4908,4.9036,4.6862,4.3674,5.3385,5.4148,5.8378,7.0803,6.7197
667,C,False,27.842,26.352,25.38,25.666,25.023,25.455,24.257,26.138,26.588,27.302,25.895,28.315,27.862,27.853,27.481,28.041,26.839,25.072,25.546,26.316,26.645,26.361,26.255,26.624,26.882,26.67,27.353,27.238,28.729,28.127
668,C,False,27.603,27.688,27.685,27.95,27.929,27.9,27.757,27.778,27.859,27.917,28.115,28.089,28.157,28.274,28.387,28.208,28.366,28.244,28.251,28.288,28.127,28.305,28.168,28.091,27.896,28.102,28.097,27.99,27.876,27.844
669,C,False,39.32,37.749,37.793,37.836,38.344,38.601,38.58,39.448,38.424,38.803,39.648,38.563,40.205,38.386,38.816,38.824,38.447,37.188,37.96,38.897,37.528,38.97,39.285,39.632,40.298,39.445,39.413,38.296,39.647,39.331
670,C,False,38.858,39.436,39.233,54.224,39.76,39.752,39.731,39.719,39.677,39.665,39.105,39.292,38.754,39.013,39.087,39.159,39.025,39.089,39.106,38.984,39.212,39.362,39.786,39.985,40.167,39.782,40.161,40.018,40.071,40.143
671,C,False,19.459,19.609,19.696,19.141,19.577,19.373,19.82,19.434,19.824,19.216,19.791,19.374,19.63,19.544,19.485,18.559,18.714,19.246,19.421,19.275,19.095,20.588,20.013,20.142,20.292,19.864,19.767,20.277,20.53,21.495
672,C,False,27.305,27.852,27.983,27.034,28.127,27.611,27.847,27.938,27.959,27.793,27.192,27.266,27.333,28.25,28.071,28.251,28.021,28.36,28.393,27.049,26.565,26.606,26.741,26.74,26.919,25.729,25.564,25.891,26.032,26.854
673,C,False,38.754,39.013,39.087,39.159,39.025,39.089,39.106,38.984,39.212,39.362,39.786,39.985,40.167,39.782,40.161,40.018,40.071,40.143,40.106,40.122,40.036,40.441,40.055,40.019,40.09,39.682,40.03,39.969,39.982,40.124
674,C,False,20.616,20.543,20.335,20.697,21.111,20.893,20.921,20.617,20.304,20.795,20.409,20.84,20.682,20.843,21.012,21.308,22.027,22.356,22.271,22.299,22.219,21.437,21.644,21.982,22.112,22.563,21.911,22.929,22.554,21.998
675,C,False,20.365,20.894,20.675,20.871,20.646,20.635,20.798,20.72,20.664,20.913,20.15,19.922,19.996,19.772,19.857,19.557,18.952,19.128,18.647,18.66,18.883,18.698,18.508,18.71,18.871,18.797,18.836,19.033,19.477,19.195
676,C,False,26.297,26.047,26.283,25.864,25.883,25.319,24.709,24.962,24.824,24.683,25.184,25.963,25.968,26.305,26.533,26.294,26.773,26.271,26.008,26.243,26.445,27.29,27.276,26.051,26.164,25.479,25.64,25.964,25.939,25.66
677,C,False,33.268,33.01,33.48,33.434,33.486,33.028,32.854,33.231,34.858,34.343,34.581,34.208,34.161,34.102,33.864,33.627,33.892,34.58,33.545,34.69,35.326,34.589,34.763,34.747,35.079,34.483,34.296,34.254,35.264,34.46
678,C,False,26.363,26.177,24.961,25.207,25.853,25.05,25.776,25.811,26.616,26.383,26.913,26.377,27.038,26.671,27.503,27.414,27.118,27.432,27.506,27.237,27.14,27.284,27.142,26.793,26.244,26.151,25.959,26.049,26.357,25.87
679,C,False,10.724,10.749,17.22,34.116,30.257,32.682,35.711,43.515,39.118,40.637,43.694,42.341,46.265,42.551,45.33,45.859,45.968,44.071,45.175,45.631,43.762,43.226,43.151,42.016,42.922,41.071,42.243,42.327,43.812,43.426
680,C,False,33.02,32.358,31.466,31.615,31.472,31.266,31.77,32.215,33.077,32.991,31.703,30.679,31.967,32.059,32.768,32.558,31.479,31.098,31.519,30.595,31.217,32.669,32.384,32.708,32.246,33.217,33.412,34.361,33.22,32.879
681,C,False,37.661,37.942,38.497,37.714,37.967,38.087,38.068,37.992,37.372,37.713,37.602,37.572,37.625,37.877,37.834,37.516,37.728,38.171,37.929,37.869,37.739,38.113,38.418,38.333,37.88,38.183,38.495,39.187,39.106,38.521
682,C,False,8.9997,8.4463,8.3752,8.4802,8.5766,8.1461,8.4262,8.4029,8.761,8.4383,8.566,8.6753,9.4273,9.3021,9.0474,8.9561,8.7756,9.637,9.8125,8.6602,9.0344,9.5403,8.9783,10.016,9.8053,9.8137,8.9132,9.3401,9.4833,9.0319
683,C,False,19.461,20.094,19.455,19.386,19.416,19.206,19.804,19.503,19.533,20.326,19.99,19.531,19.601,20.646,21.26,20.767,20.725,20.972,21.333,22.807,22.498,22.265,21.883,22.041,21.685,22.575,23.023,22.647,22.848,23.446
684,C,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.375,5.036,12.86,17.871,7.7206,7.6881,13.801,18.603,9.0007,18.389,10.607,5.2176,4.9225,15.725,10.301,15.77,13.733,12.653,18.625,11.417,10.453,13.137,13.109
685,C,False,2.2444,2.871,3.4991,3.3702,2.1169,3.3007,2.8234,3.8232,3.7018,5.0329,4.3765,4.6399,3.8079,3.964,4.8233,4.3848,4.9745,6.1846,4.6984,3.9708,6.9707,4.1819,4.1226,3.5053,4.1309,3.5304,3.6378,3.964,3.2556,2.5028
686,C,False,27.327,25.635,24.311,26.099,26.237,30.955,27.717,26.73,25.966,20.922,24.507,23.593,26.837,26.607,27.154,28.631,30.299,31.588,32.518,36.58,32.367,34.158,34.313,32.404,31.826,34.251,33.107,34.365,33.949,33.261
687,C,False,21.671,21.424,22.645,21.705,21.717,22.451,23.496,23.231,22.362,22.806,22.073,21.807,21.591,22.22,21.918,21.659,21.447,21.478,21.918,22.314,22.382,22.225,21.896,22.099,21.28,21.425,21.758,22.152,22.11,20.482
688,C,False,40.825,40.209,43.944,38.841,38.578,40.601,37.106,37.911,38.144,40.554,36.521,37.307,36.957,37.361,39.257,35.723,36.689,37.206,37.469,37.078,36.172,36.275,36.598,36.063,36.833,36.386,35.112,36.417,35.28,36.562
689,C,False,31.683,30.595,31.294,31.075,30.672,32.37,33.395,33.078,32.744,32.87,32.855,33.568,32.463,32.434,32.085,32.558,32.076,31.758,32.324,31.772,31.755,32.338,32.689,33.16,33.588,33.323,33.495,33.258,32.839,33.085
690,C,False,32.56,32.729,32.712,32.94,33.051,33.333,33.078,33.357,32.853,33.563,33.713,32.608,32.392,32.12,32.881,32.768,32.862,33.086,32.985,32.736,33.161,32.304,32.209,32.334,32.372,32.376,32.08,32.855,32.759,32.985
691,C,False,3.7227,3.9968,3.9405,3.9349,4.1662,4.2528,3.6724,3.5911,4.1202,3.8466,4.4191,4.0498,4.2419,4.0978,4.0454,4.184,3.7197,3.6364,3.6027,3.4976,3.1158,3.3514,3.5399,3.6944,2.9556,3.2411,3.1584,3.6057,3.5149,3.241
692,C,False,33.801,33.847,33.884,35.392,35.765,38.365,36.333,33.973,35.579,35.949,39.774,40.688,39.711,40.934,41.124,39.203,40.608,37.921,37.333,36.272,36.401,36.152,34.307,39.561,36.037,38.154,39.015,37.924,36.486,35.976
693,C,False,46.244,46.36,46.426,46.509,47.098,47.739,47.741,47.782,47.953,47.832,47.565,47.528,47.465,47.711,47.871,48.39,48.283,48.207,48.504,48.585,48.525,48.491,48.356,48.47,48.46,48.476,48.351,48.164,48.408,48.317
694,C,False,18.651,15.75,18.521,16.96,17.952,18.659,23.555,16.178,19.313,16.724,17.367,16.998,19.105,15.642,16.779,15.652,15.103,20.462,18.656,16.599,13.985,14.534,15.225,17.687,15.035,10.793,13.121,13.743,14.617,13.786
695,C,False,41.25,41.526,41.609,41.416,41.565,41.496,41.94,41.489,41.459,41.404,41.425,41.359,41.118,40.983,41.216,41.326,41.39,41.406,41.589,41.501,41.559,41.412,41.451,41.359,41.627,41.555,41.589,41.721,41.508,41.746
696,C,False,41.174,41.09,41.3,41.435,41.562,41.632,41.19,40.934,40.843,40.967,40.754,40.598,40.147,40.833,41.099,40.832,40.617,40.802,40.49,40.525,40.755,40.427,40.135,40.375,40.983,40.827,40.618,41.116,41.433,41.462
697,C,False,29.772,23.075,24.358,23.493,23.696,24.885,21.784,22.801,20.313,19.604,18.156,19.745,20.944,20.255,20.027,17.434,16.694,23.532,21.923,23.661,19.832,23.571,17.837,18.345,21.533,22.958,19.367,19.633,22.548,17.67
698,C,False,35.235,35.385,35.633,35.776,35.595,35.916,36.268,36.05,36.195,36.169,35.794,35.783,36.46,36.442,36.476,36.403,36.468,36.562,36.473,36.343,37.047,36.796,36.973,36.765,36.724,37.056,36.742,36.866,37.118,37.331
699,C,False,6.5696,6.9865,6.2326,6.2338,6.4427,5.7235,6.5252,6.6796,6.5002,6.4768,6.0997,6.3224,7.5676,7.4181,7.6985,7.953,8.2619,8.2461,8.3251,8.6121,8.5684,8.0717,7.9158,7.6762,8.273,8.0026,8.5861,8.4168,8.5053,8.7894
700,C,False,36.364,19.014,30.62,20.991,17.161,19.586,40.75,24.291,33.111,28.905,26.74,25.626,26.398,26.013,28.34,30.47,29.254,28.266,29.957,31.136,28.658,31.137,26.82,28.676,28.953,29.119,26.511,37.643,29.373,27.679
701,C,False,44.045,44.37,44.191,44.304,43.912,43.58,43.64,43.588,43.339,43.2,43.751,43.909,43.873,44.323,44.607,44.779,44.466,43.93,43.447,43.991,43.172,42.979,42.953,42.712,42.867,42.885,42.812,42.853,42.764,43.198
702,C,False,17.249,16.71,16.463,16.865,16.367,16.704,15.679,15.96,16.084,15.939,15.572,14.851,15.009,15.143,14.816,15.009,15.204,15.017,15.306,15.382,15.526,15.614,15.719,15.861,15.484,16.068,15.989,16.164,15.884,16.22
703,C,False,13.375,10.901,12.732,10.761,11.535,12.699,12.646,12.939,12.845,12.075,14.237,11.859,15.156,11.637,13.842,11.936,11.91,11.668,10.993,13.792,16.377,14.644,18.063,17.358,17.171,14.469,14.855,20.916,23.391,20.815
704,C,False,12.223,12.352,11.831,12.805,13.042,12.226,11.029,10.556,10.83,10.752,11.102,11.793,11.482,10.842,9.7882,9.4328,8.4074,9.1944,9.3739,8.8217,8.9586,9.6319,9.4761,9.7005,10.046,10.075,9.4368,9.8106,9.5957,9.865
705,C,False,0.0,0.0,42.857,16.667,0.0,0.0,7.4468,19.008,2.7027,4.878,12.397,12.987,27.215,39.676,35.723,52.884,52.057,54.137,50.284,52.981,45.31,49.719,48.724,48.076,43.829,44.897,46.016,46.179,50.307,49.819
706,C,False,33.952,34.026,33.354,33.492,33.01,33.211,33.547,33.534,32.908,33.255,33.385,33.461,32.715,33.181,33.19,33.762,33.269,33.718,33.59,33.741,33.351,33.196,33.179,32.978,32.471,32.262,31.628,31.237,32.003,31.643
707,C,False,19.823,19.806,20.215,20.033,19.93,20.239,20.027,19.545,19.286,19.132,18.698,19.312,18.161,17.922,17.791,17.677,17.12,17.018,16.84,17.339,16.762,16.68,16.608,17.144,16.859,17.413,16.937,17.4,17.708,18.403
708,C,True,16.095,15.996,17.386,17.284,16.524,17.129,16.882,17.871,18.362,18.527,18.322,18.058,18.203,19.157,19.444,19.141,18.877,18.866,18.416,18.073,18.205,18.412,19.076,18.809,19.09,18.586,19.56,19.851,19.41,19.751
709,C,False,19.976,19.89,20.508,20.047,20.236,20.501,20.712,20.715,20.339,19.759,20.06,20.273,20.309,19.709,20.617,19.961,20.074,19.967,19.901,19.768,19.754,19.584,19.106,19.056,18.958,19.75,19.346,18.768,19.063,19.071
710,C,False,32.103,31.491,30.674,29.874,31.198,31.094,29.773,31.933,32.079,31.352,31.226,30.613,30.695,30.883,30.581,30.813,30.253,30.413,29.517,30.22,29.982,30.106,30.915,30.619,29.919,30.377,30.696,30.84,30.696,32.074
711,C,False,15.774,15.861,16.037,16.077,15.635,16.207,15.97,16.184,16.556,16.46,16.36,16.664,16.558,16.139,16.612,16.404,16.46,16.693,16.468,16.827,17.012,16.904,16.631,16.491,16.862,17.28,17.325,17.559,17.547,17.464
712,C,False,24.829,24.653,24.841,24.734,24.57,24.102,24.32,24.763,24.609,24.275,24.707,24.658,24.864,24.846,25.245,24.867,25.324,25.744,25.785,25.684,25.515,25.484,25.854,25.987,25.868,25.893,26.045,26.053,26.099,26.172
713,C,False,4.1167,4.4598,4.5279,4.9136,3.5719,3.7502,3.2005,4.1208,4.3536,4.6112,4.6352,6.0718,5.0926,3.6836,4.1352,5.7408,5.6927,6.1016,5.4714,4.468,5.6722,6.2043,5.4009,5.2789,5.1165,5.7084,4.9514,4.5058,5.1285,4.7645
714,C,False,49.586,44.057,45.424,44.464,42.658,43.996,43.334,45.147,41.642,45.774,43.521,41.985,47.048,42.574,41.423,41.047,39.501,39.666,41.207,39.339,38.443,39.249,37.759,39.06,36.725,36.098,35.477,37.0,34.545,32.548
715,C,False,24.792,24.511,24.282,24.674,24.273,24.156,24.646,25.19,25.015,23.997,24.765,24.082,23.823,23.991,24.474,24.83,24.701,24.7,24.187,24.654,24.736,25.007,25.393,26.309,25.947,26.179,26.901,26.652,26.201,25.947
716,C,False,54.064,53.723,53.602,53.322,53.492,53.742,53.584,53.47,53.452,53.377,53.595,53.135,53.337,53.458,53.544,53.495,53.087,53.04,52.864,52.764,52.853,52.573,52.229,52.36,52.053,52.243,51.556,51.56,51.239,51.031
717,C,False,34.017,34.056,33.571,34.568,34.697,33.472,33.496,33.541,33.413,32.182,33.503,33.242,32.735,31.847,31.847,31.605,32.558,31.985,32.196,31.512,30.56,31.113,31.809,32.818,32.816,32.566,31.832,32.102,31.946,31.673
718,C,False,22.615,18.443,21.039,22.463,19.551,17.531,16.705,16.094,15.717,16.687,15.985,13.441,20.307,16.354,17.976,15.698,16.527,14.808,15.443,13.079,13.023,13.867,11.375,13.031,11.409,10.169,12.144,11.179,8.6249,11.805
719,C,False,19.354,20.068,20.041,19.472,19.78,19.977,20.262,19.612,19.556,19.343,20.866,20.572,19.881,20.794,20.936,20.651,20.722,20.395,20.778,20.941,20.686,21.061,21.042,21.426,21.581,21.457,22.186,22.074,22.465,22.47
720,C,False,0.76687,0.86705,2.3904,2.6243,1.8913,3.1579,3.352,3.4254,1.7778,2.5959,2.6226,2.75,1.1076,1.4377,1.6447,1.0714,1.636,1.2,1.2959,1.0941,0.89485,0.22075,3.3058,3.1712,1.4894,2.4762,4.5534,1.165,2.0284,2.7723
721,C,False,49.454,49.044,49.506,49.145,49.455,49.644,51.268,50.516,50.419,50.78,50.98,51.819,51.743,51.475,51.302,51.302,52.134,52.285,51.42,52.187,51.693,52.289,52.423,52.273,52.565,52.115,53.144,53.384,53.638,53.401
722,C,False,38.333,37.654,38.474,38.277,37.795,37.902,37.4,37.789,37.661,36.387,37.494,37.457,38.41,37.851,37.87,37.85,37.586,38.258,38.084,38.335,38.692,38.42,38.681,39.275,38.852,38.685,39.451,39.272,39.219,39.755
723,C,False,0.75791,0.97734,1.2125,0.95915,0.43259,0.54167,0.54743,0.50378,0.71109,0.69108,0.81741,0.33582,0.39099,0.46616,0.5479,0.49038,0.57301,0.80652,0.80682,0.34281,0.72504,0.22142,0.45552,0.2729,0.26221,0.30971,0.53139,0.65111,0.27029,0.29954
724,C,False,23.001,17.341,16.198,22.095,16.023,15.642,13.328,15.251,15.085,13.981,13.731,15.69,16.645,14.841,14.196,17.177,14.68,14.106,16.093,12.522,11.972,13.329,15.068,15.63,18.259,19.568,19.827,22.662,18.751,19.479
725,C,True,28.679,28.461,29.067,28.911,28.734,28.493,28.847,28.289,27.853,30.646,29.975,30.048,29.688,29.909,29.512,29.93,29.401,28.533,28.422,28.109,28.44,27.89,28.088,28.286,28.517,28.002,28.242,28.561,28.417,27.837
726,C,False,35.252,35.279,35.658,35.368,35.181,34.385,35.1,35.901,34.87,34.93,34.68,34.568,34.046,34.437,33.031,33.088,32.654,32.097,31.382,31.987,32.067,31.732,31.783,32.376,31.817,32.583,32.646,31.715,32.287,33.174
727,C,True,19.778,19.729,19.4,18.201,18.322,18.511,17.658,17.853,17.083,16.244,17.956,18.205,17.032,15.855,15.516,15.191,14.674,15.923,14.111,15.132,15.399,15.379,14.916,15.532,14.921,14.94,14.171,14.767,13.407,13.435
728,C,False,17.403,17.821,17.414,18.625,16.455,18.124,17.032,16.445,17.265,16.163,16.012,16.84,16.735,16.759,17.276,16.31,16.396,16.495,15.267,15.816,16.336,16.109,16.675,15.989,15.606,15.136,16.355,16.362,15.592,16.017
729,C,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.778,0.0,56.25,21.622,13.71,36.047,16.089,12.19,10.724,10.749,17.22,34.116,30.257,32.682
730,C,False,26.313,27.365,24.837,24.016,25.159,24.733,25.577,24.959,24.824,25.836,26.089,28.97,26.79,25.688,27.08,26.873,27.274,26.22,26.394,25.913,26.515,28.666,30.4,31.125,31.134,29.542,28.311,30.473,31.074,31.255
731,C,False,58.192,59.077,59.483,59.903,60.055,59.964,59.821,60.179,60.434,60.395,60.538,59.507,58.707,58.316,59.121,58.007,57.796,57.746,57.72,57.075,57.939,58.003,58.037,57.884,58.304,58.526,58.301,58.18,57.014,57.945
732,C,False,14.943,16.091,16.896,18.287,15.627,17.895,16.354,16.394,13.282,16.592,15.259,15.902,14.381,14.752,14.992,14.851,15.214,14.967,17.726,14.721,14.103,12.62,16.619,13.43,15.458,18.172,13.513,19.892,19.098,17.712
733,C,False,27.217,27.093,26.315,27.899,26.27,26.54,26.877,27.47,26.394,26.034,27.541,26.383,26.936,26.815,27.041,27.443,27.592,27.521,27.749,27.833,28.368,28.295,28.688,29.474,30.507,30.286,30.018,30.135,30.226,29.891
734,C,False,28.679,28.461,29.067,28.911,28.734,28.493,28.847,28.289,27.853,30.646,29.975,30.048,29.688,29.909,29.512,29.93,29.401,28.533,28.422,28.109,28.44,27.89,28.088,28.286,28.517,28.002,28.242,28.561,28.417,27.837
735,C,False,33.318,33.234,34.246,34.172,32.917,33.368,33.867,33.9,34.299,35.021,35.007,35.51,35.999,36.525,36.726,37.114,37.025,36.812,37.369,38.171,38.785,39.573,38.745,39.666,38.903,40.032,38.903,40.225,41.015,40.917
