,FLARE_TYPE,COINCIDENCE,MEANPOT_1,MEANPOT_2,MEANPOT_3,MEANPOT_4,MEANPOT_5,MEANPOT_6,MEANPOT_7,MEANPOT_8,MEANPOT_9,MEANPOT_10,MEANPOT_11,MEANPOT_12,MEANPOT_13,MEANPOT_14,MEANPOT_15,MEANPOT_16,MEANPOT_17,MEANPOT_18,MEANPOT_19,MEANPOT_20,MEANPOT_21,MEANPOT_22,MEANPOT_23,MEANPOT_24,MEANPOT_25,MEANPOT_26,MEANPOT_27,MEANPOT_28,MEANPOT_29,MEANPOT_30
87,M,False,3217.5,3223.7,3215.7,3196.8,3167.5,3161.0,3142.5,3148.7,3127.4,3082.8,3091.4,3058.1,3152.4,3132.9,3162.8,3141.6,3143.6,3214.4,3237.4,3251.5,3293.2,3340.5,3312.9,3407.8,3406.2,3379.0,3375.4,3271.2,3191.8,3094.0
88,M,True,5729.0,5601.8,5583.2,5467.1,5313.8,5247.0,5242.5,5242.7,5207.0,5244.1,5261.8,5227.4,5307.4,5274.4,5193.8,5230.8,5222.8,5240.3,5194.7,5204.5,5217.2,5247.3,5497.7,5582.2,5634.3,5807.1,5964.2,5860.6,5936.5,6055.7
89,M,True,16268.0,16021.0,15842.0,16114.0,16208.0,16299.0,16379.0,16159.0,16136.0,16062.0,15973.0,16145.0,16069.0,15994.0,16079.0,16252.0,16169.0,16187.0,16265.0,16514.0,16457.0,16479.0,16434.0,16830.0,16858.0,16412.0,16071.0,16076.0,15765.0,15710.0
90,M,False,14483.0,14462.0,14334.0,14317.0,14452.0,14479.0,14671.0,14593.0,14772.0,14398.0,15024.0,15064.0,14803.0,15054.0,15072.0,14896.0,15335.0,15593.0,15227.0,15253.0,15309.0,15345.0,15380.0,15520.0,15260.0,14922.0,14588.0,14483.0,14432.0,14493.0
91,M,False,7034.3,7106.7,7156.2,7253.6,7021.4,6977.3,7022.7,6744.8,6724.9,6730.0,6698.9,6601.9,6654.7,6736.7,6852.6,6841.5,6865.9,6958.4,7060.7,7091.4,7115.2,7229.1,7267.1,7178.1,7098.2,7108.1,7320.2,7397.9,7568.9,7493.1
92,M,True,15260.0,14922.0,14588.0,14483.0,14432.0,14493.0,15308.0,15892.0,15024.0,16281.0,16286.0,16586.0,15745.0,17042.0,16114.0,16515.0,16434.0,17665.0,17821.0,17018.0,16721.0,16541.0,16782.0,17711.0,17647.0,17270.0,17405.0,16913.0,17322.0,17289.0
93,M,False,14483.0,14432.0,14493.0,15308.0,15892.0,15024.0,16281.0,16286.0,16586.0,15745.0,17042.0,16114.0,16515.0,16434.0,17665.0,17821.0,17018.0,16721.0,16541.0,16782.0,17711.0,17647.0,17270.0,17405.0,16913.0,17322.0,17289.0,17073.0,17466.0,17415.0
94,M,False,16281.0,16286.0,16586.0,15745.0,17042.0,16114.0,16515.0,16434.0,17665.0,17821.0,17018.0,16721.0,16541.0,16782.0,17711.0,17647.0,17270.0,17405.0,16913.0,17322.0,17289.0,17073.0,17466.0,17415.0,17371.0,17590.0,17346.0,17475.0,17734.0,17846.0
95,M,False,16515.0,16434.0,17665.0,17821.0,17018.0,16721.0,16541.0,16782.0,17711.0,17647.0,17270.0,17405.0,16913.0,17322.0,17289.0,17073.0,17466.0,17415.0,17371.0,17590.0,17346.0,17475.0,17734.0,17846.0,17833.0,17671.0,17713.0,17734.0,17900.0,17601.0
96,M,True,19493.0,19711.0,20409.0,19031.0,19109.0,19229.0,20090.0,19499.0,18693.0,18446.0,18133.0,17929.0,17791.0,17903.0,17746.0,17825.0,18005.0,18254.0,19220.0,19033.0,19573.0,19290.0,19593.0,20374.0,20677.0,20735.0,20863.0,20932.0,20894.0,20822.0
97,M,False,5747.2,5231.9,5360.1,6212.0,6024.7,6060.7,6303.1,6351.4,6353.6,5637.4,5815.9,6401.8,6372.4,6752.2,6819.1,7080.3,7139.7,7340.2,7465.7,7569.8,7684.5,7422.6,7422.3,7411.1,7315.6,7331.5,7307.6,7440.6,7225.6,6871.5
98,M,False,20273.0,20369.0,20419.0,20554.0,20641.0,20691.0,20938.0,20748.0,20698.0,20366.0,20170.0,19786.0,19524.0,19337.0,19258.0,19220.0,19247.0,19289.0,19239.0,19343.0,19414.0,19635.0,19941.0,20311.0,20621.0,21229.0,21544.0,21721.0,21805.0,21619.0
99,M,False,20598.0,20584.0,20831.0,20908.0,20920.0,21112.0,21299.0,21284.0,21075.0,21083.0,20810.0,20682.0,20427.0,20054.0,19798.0,19598.0,19452.0,19369.0,19330.0,19290.0,19336.0,19479.0,19709.0,20023.0,20241.0,20433.0,20472.0,20759.0,20838.0,21235.0
100,M,True,13886.0,13906.0,14004.0,14186.0,14027.0,13658.0,13015.0,12376.0,11828.0,11431.0,11122.0,11334.0,11498.0,11839.0,11958.0,12201.0,12338.0,12481.0,12897.0,12926.0,12943.0,13122.0,13452.0,13586.0,13801.0,14110.0,14282.0,14043.0,14541.0,14601.0
101,M,True,9565.8,14698.0,15122.0,9868.7,16026.0,16653.0,11793.0,17149.0,17093.0,17221.0,17165.0,17077.0,17667.0,17444.0,17100.0,16919.0,17267.0,17388.0,17307.0,17265.0,17386.0,17579.0,17722.0,17696.0,17615.0,17545.0,17570.0,17423.0,17098.0,16607.0
102,M,False,12921.0,12761.0,12522.0,12135.0,11587.0,11215.0,11063.0,10970.0,10995.0,11128.0,11105.0,11381.0,11628.0,11760.0,11850.0,11937.0,12005.0,12075.0,12185.0,12134.0,12160.0,12197.0,12059.0,11963.0,11796.0,11744.0,11548.0,11595.0,11086.0,10932.0
103,M,False,5834.8,5866.0,5879.8,5887.6,5914.4,5938.9,5968.1,6032.9,6120.9,6148.0,6203.6,6249.6,6351.0,6459.1,6540.6,6650.5,6647.8,6533.0,6483.4,6427.3,6367.8,6196.1,6096.0,5931.0,5862.4,5831.9,5814.6,5799.1,5868.6,5909.3
104,M,False,6666.5,6588.9,6565.5,6475.8,6461.8,6509.0,6532.2,6522.1,6536.4,6538.6,6606.1,6554.3,6634.5,6616.9,6596.8,6593.8,6669.5,6659.8,6761.0,6770.6,6871.5,6931.5,7050.4,7097.5,7123.1,7171.9,7254.7,7328.7,7392.0,7447.2
105,M,True,15894.0,15755.0,16102.0,15865.0,16065.0,15757.0,16003.0,16084.0,16331.0,16487.0,16321.0,16243.0,16361.0,16231.0,16659.0,16630.0,16967.0,16590.0,16470.0,16424.0,17028.0,16633.0,16397.0,16555.0,16978.0,16781.0,16945.0,17155.0,16776.0,16864.0
106,M,True,14811.0,14285.0,14842.0,14621.0,13835.0,14181.0,13933.0,13962.0,13765.0,14069.0,13882.0,13863.0,14007.0,13886.0,14129.0,13994.0,14294.0,13994.0,13896.0,14139.0,13959.0,13747.0,13897.0,13831.0,13560.0,13646.0,13534.0,13426.0,13484.0,13395.0
107,M,True,13467.0,13477.0,13483.0,13493.0,13494.0,13553.0,13504.0,13536.0,13658.0,13681.0,13675.0,13516.0,13662.0,13687.0,13625.0,13786.0,13776.0,13776.0,13761.0,13820.0,13825.0,13858.0,13469.0,13661.0,13575.0,13644.0,13569.0,13376.0,13179.0,13309.0
108,M,True,13303.0,13045.0,13215.0,12975.0,12923.0,12816.0,12755.0,13036.0,12645.0,12755.0,12823.0,12766.0,12696.0,12545.0,12502.0,12465.0,12458.0,12436.0,12428.0,12437.0,12467.0,12435.0,12486.0,12557.0,12411.0,12560.0,12630.0,12696.0,12740.0,12805.0
109,M,True,12997.0,13048.0,13113.0,13033.0,12952.0,12880.0,12826.0,12672.0,12592.0,12413.0,12301.0,12181.0,12123.0,12001.0,11931.0,11829.0,11676.0,11668.0,11770.0,11793.0,11885.0,11977.0,12086.0,12201.0,12374.0,12421.0,12454.0,12551.0,12477.0,12478.0
110,M,True,11999.0,12052.0,12086.0,12060.0,11954.0,11963.0,11971.0,11911.0,11974.0,12000.0,11972.0,11891.0,12055.0,12045.0,12031.0,12061.0,12222.0,12238.0,12212.0,12274.0,12296.0,12169.0,12104.0,11920.0,11746.0,11632.0,11540.0,11425.0,11303.0,11307.0
111,M,False,12783.0,12655.0,12556.0,12466.0,12288.0,12219.0,12163.0,12133.0,12098.0,12106.0,12067.0,12035.0,12026.0,11958.0,12012.0,12001.0,11952.0,12037.0,11966.0,11957.0,11965.0,11986.0,12102.0,12196.0,12201.0,12241.0,12299.0,12356.0,12449.0,12532.0
112,M,False,11986.0,12102.0,12196.0,12201.0,12241.0,12299.0,12356.0,12449.0,12532.0,12681.0,12855.0,13022.0,13115.0,13263.0,13297.0,13385.0,13409.0,13348.0,13331.0,13198.0,13009.0,12923.0,12760.0,12579.0,12491.0,12277.0,12124.0,12044.0,12009.0,11998.0
113,M,False,12044.0,12009.0,11998.0,11997.0,12059.0,12056.0,12132.0,12227.0,12401.0,12604.0,12773.0,12999.0,13123.0,13167.0,13226.0,13312.0,13281.0,13260.0,13287.0,13240.0,13231.0,13191.0,13249.0,13144.0,13197.0,13116.0,13161.0,13119.0,13242.0,13235.0
114,M,False,6152.9,6148.6,6123.8,6113.1,6146.4,6189.0,6220.8,6178.7,6216.2,6210.8,6163.1,6102.7,6019.8,5917.0,5680.0,5587.6,5456.4,5424.6,5442.1,5460.4,5415.1,4057.4,5439.4,5489.2,5584.0,5709.9,5874.2,5965.4,6062.4,6198.3
115,M,True,5803.1,5739.6,5677.0,5575.2,5473.9,5360.0,5174.0,5123.7,5036.9,4863.1,4832.7,4631.3,4524.7,4370.4,4310.7,4313.0,4089.3,3906.9,3901.0,3772.8,4074.0,3770.1,3742.0,3810.7,3785.1,3966.0,3928.1,3997.6,4068.6,4019.1
116,M,False,4073.2,4169.8,4177.4,4207.8,4215.0,4229.2,4321.9,4341.6,4269.4,4299.9,4305.9,4260.6,4193.8,4113.9,4090.0,3954.8,3903.9,3823.8,3792.9,3794.6,3778.8,3786.8,3805.1,3846.5,3951.2,4033.9,4195.2,4278.8,4379.1,4488.0
117,M,False,3971.2,4310.8,4013.3,4079.6,4675.8,4649.7,4665.0,4754.2,4719.7,4668.5,4849.0,4934.8,4942.2,5061.9,5060.6,5091.4,5218.2,5336.5,5753.3,5706.1,5833.6,5881.5,6131.1,6354.9,6342.6,6646.7,6681.3,6927.8,6966.2,7035.5
118,M,True,3732.5,3678.6,3550.2,3517.6,3479.2,3502.2,3454.0,3452.4,3314.8,3306.9,3323.5,3338.7,3327.0,3323.5,3345.8,3363.4,3349.6,3439.7,3497.1,3498.0,3460.6,3469.3,3623.7,3672.8,3765.9,3867.4,3940.1,4031.6,4035.7,4091.5
119,M,False,9674.0,9776.7,9860.3,9960.1,9836.0,9858.1,9645.5,9783.6,9804.2,9726.7,9722.4,9648.4,9552.9,9560.5,9624.0,9603.1,9402.3,9382.3,9250.2,9084.4,8970.9,8783.0,8674.3,8585.0,8602.9,8374.8,8296.6,8251.3,8259.3,8168.0
120,M,True,6225.8,6378.5,6151.7,6257.8,6257.3,6177.7,5979.4,6015.6,5887.4,5924.0,5956.5,5832.2,5663.6,5718.3,5584.3,5584.8,5438.6,5389.5,5407.4,5228.9,5296.6,5422.8,5248.1,5300.8,5275.8,5203.0,5323.9,5486.1,5428.4,5420.2
121,M,False,5851.8,5711.3,5772.6,5709.0,5775.5,5900.1,5865.7,5509.6,5586.7,5574.5,5664.0,5668.4,5573.5,5641.8,5634.6,5552.6,5537.6,5523.9,5570.9,5596.0,5486.5,5625.7,5624.8,5607.8,5636.7,5744.9,5730.8,5941.9,5877.6,5741.8
122,M,False,5730.8,5941.9,5877.6,5741.8,5807.6,5893.1,5985.6,5994.6,5873.3,5902.4,6030.6,5963.9,5992.6,5945.0,5826.6,5883.2,5962.2,5870.5,5722.3,5718.5,5747.7,5655.5,5622.4,5511.1,5484.7,5501.5,5499.8,5542.0,5553.3,5466.3
123,M,True,6449.9,6420.6,6485.9,6421.9,6418.0,6390.5,6392.8,6436.2,6341.7,6304.4,6309.1,6233.3,6196.7,6170.2,6064.9,6068.6,6007.0,5932.2,5925.4,5894.2,5943.7,5932.1,6016.7,6044.7,6110.2,6196.4,6278.6,6273.8,6382.3,6488.1
124,M,False,6068.6,6007.0,5932.2,5925.4,5894.2,5943.7,5932.1,6016.7,6044.7,6110.2,6196.4,6278.6,6273.8,6382.3,6488.1,6463.6,6581.4,6631.2,6705.6,6727.4,6785.1,6848.4,6937.5,6835.9,7001.0,6945.6,6885.1,6842.6,6751.1,6750.5
125,M,False,8876.2,8895.0,9021.2,9038.8,8938.8,9051.9,8976.6,8984.2,8937.5,8960.7,8911.7,8889.3,8799.9,8734.9,8728.2,8695.5,8637.3,8574.6,8467.6,8531.0,8450.3,8419.4,8373.0,8335.9,8289.2,8307.2,8356.6,8314.4,8338.4,8375.1
126,M,False,8914.9,7230.2,7201.5,9229.6,9218.7,9421.6,9462.7,9519.3,9611.0,9594.7,9570.5,9574.0,9437.6,9324.4,9201.1,9059.2,8871.1,8782.9,8747.7,8661.4,8558.7,8616.6,8482.5,8524.9,8461.3,8490.8,8455.4,8418.3,8459.4,8435.3
127,M,False,8177.7,8158.5,8185.3,8113.1,8055.0,8018.6,7922.0,7894.6,7799.7,7647.2,7604.7,7529.1,7463.0,7367.2,7280.2,7221.2,7132.4,7062.8,7031.4,7071.7,7142.8,7226.5,7367.2,7524.1,7606.6,7730.0,7790.2,7909.2,7927.6,7930.2
128,M,False,5006.0,5121.0,5158.3,5238.1,5365.9,5473.2,5548.8,5562.6,5656.2,5653.0,5680.0,5692.9,5519.4,5454.3,5378.6,5274.8,5248.1,5304.2,5278.3,5242.9,5214.9,5220.1,5221.6,5216.7,5254.2,5264.4,5233.6,5214.6,5235.1,5280.9
129,M,True,17414.0,18598.0,17692.0,18384.0,18338.0,17878.0,17819.0,17955.0,18132.0,18105.0,17835.0,17978.0,17324.0,17769.0,17558.0,17237.0,18050.0,18077.0,17836.0,17149.0,17505.0,17563.0,17188.0,16662.0,16812.0,16789.0,16912.0,17058.0,16683.0,15936.0
130,M,True,13193.0,13338.0,13361.0,13499.0,13491.0,13535.0,13696.0,13421.0,13852.0,13607.0,13830.0,13954.0,14054.0,13903.0,13910.0,13921.0,14134.0,14001.0,13845.0,14283.0,14270.0,14428.0,14462.0,14580.0,14707.0,14670.0,14309.0,14224.0,14271.0,14226.0
131,M,False,13338.0,13361.0,13499.0,13491.0,13535.0,13696.0,13421.0,13852.0,13607.0,13830.0,13954.0,14054.0,13903.0,13910.0,13921.0,14134.0,14001.0,13845.0,14283.0,14270.0,14428.0,14462.0,14580.0,14707.0,14670.0,14309.0,14224.0,14271.0,14226.0,14159.0
132,M,False,14134.0,14001.0,13845.0,14283.0,14270.0,14428.0,14462.0,14580.0,14707.0,14670.0,14309.0,14224.0,14271.0,14226.0,14159.0,14479.0,14508.0,14541.0,14600.0,14585.0,14652.0,14711.0,14526.0,14740.0,14687.0,14695.0,14538.0,14541.0,14435.0,14667.0
133,M,True,14309.0,14224.0,14271.0,14226.0,14159.0,14479.0,14508.0,14541.0,14600.0,14585.0,14652.0,14711.0,14526.0,14740.0,14687.0,14695.0,14538.0,14541.0,14435.0,14667.0,14900.0,14808.0,14671.0,15162.0,15132.0,15050.0,15426.0,15687.0,15694.0,15735.0
134,M,False,14508.0,14541.0,14600.0,14585.0,14652.0,14711.0,14526.0,14740.0,14687.0,14695.0,14538.0,14541.0,14435.0,14667.0,14900.0,14808.0,14671.0,15162.0,15132.0,15050.0,15426.0,15687.0,15694.0,15735.0,16046.0,15865.0,15728.0,15863.0,15657.0,15530.0
135,M,False,14435.0,14667.0,14900.0,14808.0,14671.0,15162.0,15132.0,15050.0,15426.0,15687.0,15694.0,15735.0,16046.0,15865.0,15728.0,15863.0,15657.0,15530.0,15331.0,15167.0,15182.0,14862.0,14946.0,14774.0,14702.0,14860.0,14480.0,14772.0,14701.0,14682.0
136,M,False,15167.0,15182.0,14862.0,14946.0,14774.0,14702.0,14860.0,14480.0,14772.0,14701.0,14682.0,14931.0,15258.0,15541.0,15553.0,15702.0,15546.0,15705.0,15946.0,15841.0,15809.0,16026.0,16021.0,16026.0,16121.0,16101.0,16098.0,15975.0,16319.0,16256.0
137,M,False,16026.0,16121.0,16101.0,16098.0,15975.0,16319.0,16256.0,16397.0,16368.0,16467.0,16443.0,16573.0,16612.0,16401.0,16549.0,16630.0,16519.0,16571.0,16395.0,16133.0,15981.0,15816.0,15775.0,15710.0,15903.0,15701.0,15847.0,16034.0,16150.0,16327.0
138,M,False,17438.0,17584.0,17596.0,17934.0,18133.0,18059.0,18090.0,18193.0,18207.0,18276.0,18218.0,18211.0,18190.0,18013.0,18155.0,17909.0,17933.0,18014.0,18168.0,18035.0,17933.0,17783.0,17804.0,17486.0,17385.0,17270.0,16987.0,16821.0,16794.0,16728.0
139,M,False,13626.0,13605.0,13499.0,13537.0,13355.0,13137.0,12889.0,12601.0,12378.0,12123.0,12033.0,12048.0,12070.0,12301.0,12325.0,12451.0,12575.0,12713.0,12883.0,12991.0,13042.0,13029.0,13063.0,13045.0,12977.0,12922.0,12807.0,12694.0,12414.0,12229.0
140,M,False,8651.2,8459.8,8246.2,8182.2,8162.2,8150.0,8236.5,8189.8,8282.1,8346.8,8409.6,8546.0,8624.8,8755.3,8773.8,8744.5,8835.0,8725.7,8546.0,8439.0,8332.0,8244.7,8129.6,8090.4,8101.1,8039.4,8076.6,8107.7,7947.2,7986.2
141,M,True,3346.5,3338.0,3324.3,3343.7,3339.3,3307.1,3354.4,3367.6,3453.1,3437.8,3486.5,3503.6,3614.3,3713.6,3713.7,3770.4,3822.5,3800.7,3786.6,3726.8,3624.9,3463.1,3364.9,3324.9,3217.5,3212.8,3237.0,3323.1,3248.6,3345.8
142,M,False,4796.4,4901.7,4951.6,5095.6,5070.6,5161.5,5076.9,5210.0,5118.9,5027.0,4926.4,4736.2,4655.5,4639.3,4666.0,4543.0,4681.8,4814.1,4731.2,4798.9,4643.3,4528.2,4457.5,4719.9,4745.0,4639.1,4682.0,4546.2,4671.2,4686.5
143,M,False,8079.7,8158.0,8175.7,8055.2,7976.5,7864.0,7819.7,7754.5,7671.2,7492.1,7425.9,7399.0,7303.9,7273.5,7247.7,7196.4,7114.3,7017.7,7023.9,7063.9,7074.3,7089.1,7052.6,7039.1,7034.0,7011.3,7136.6,7194.0,7213.2,7201.1
144,M,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,491.84,2664.2,781.27,1375.8,1779.0,1909.1,2144.6,1672.7,2095.0,966.0,978.94,1287.1,1466.1,1916.0,1658.5
145,M,False,7981.9,7972.4,8075.0,8061.1,8159.6,8128.7,8242.8,8175.9,8140.0,8103.3,7990.0,7925.4,7815.1,7264.6,7335.2,7308.8,7199.6,7053.4,6997.5,6957.6,7010.3,7015.9,7114.8,7159.7,7203.5,7269.2,7319.9,7381.1,7490.2,7588.1
146,M,True,11937.0,11962.0,11951.0,11801.0,11711.0,11361.0,11497.0,11391.0,11348.0,11335.0,11274.0,11107.0,11097.0,10916.0,10929.0,10901.0,10941.0,10933.0,11090.0,11044.0,11257.0,11263.0,11431.0,11644.0,11681.0,11722.0,11813.0,12117.0,12254.0,12321.0
147,M,True,13711.0,13698.0,13710.0,13617.0,13668.0,13579.0,13546.0,13519.0,13457.0,13286.0,13043.0,13140.0,13090.0,13084.0,13201.0,13200.0,13197.0,13249.0,13319.0,13352.0,13430.0,13649.0,13792.0,14003.0,14203.0,14342.0,14631.0,14767.0,15011.0,15143.0
148,M,False,13457.0,13286.0,13043.0,13140.0,13090.0,13084.0,13201.0,13200.0,13197.0,13249.0,13319.0,13352.0,13430.0,13649.0,13792.0,14003.0,14203.0,14342.0,14631.0,14767.0,15011.0,15143.0,15259.0,15334.0,15350.0,15351.0,15244.0,15181.0,14981.0,14782.0
149,M,False,16009.0,16277.0,16659.0,17046.0,17443.0,17770.0,17868.0,18128.0,18041.0,17888.0,18004.0,17891.0,17659.0,17485.0,17384.0,17072.0,16904.0,16804.0,16603.0,16500.0,16432.0,16291.0,16160.0,16173.0,16257.0,16196.0,16266.0,16299.0,16249.0,16351.0
150,M,False,6031.1,6108.8,6038.8,6066.4,6055.1,6033.9,6059.4,6178.4,6205.8,6303.3,6212.4,6297.5,6411.9,6569.7,6521.5,6655.6,6694.3,6716.9,6655.6,6551.2,6462.9,6475.8,6308.1,6293.3,6152.6,6146.8,5999.9,6043.1,6025.2,5931.7
151,M,False,3305.4,3363.3,3400.3,3433.3,3473.7,3479.0,3575.2,3614.6,3612.3,3656.1,3710.3,3757.5,3799.0,3782.1,3805.7,3831.5,3784.3,3743.0,3729.0,3650.5,3625.2,3562.7,3506.0,3477.1,3445.3,3446.7,3400.6,3392.2,3378.3,3386.1
152,M,True,0.0,0.0,0.0,0.0,0.0,378.95,2529.8,2528.1,506.38,860.85,347.41,1367.9,1429.0,1874.6,2026.3,2714.3,2866.8,4287.5,3932.7,4190.4,6137.5,6579.7,6212.1,6895.1,7630.7,7168.9,6559.5,6616.4,6306.9,6442.6
153,M,False,6559.5,6616.4,6306.9,6442.6,6190.0,6156.9,4745.7,5104.6,5070.6,5156.5,5102.3,4873.6,4697.0,4062.0,4474.5,6040.8,5444.0,5419.2,4349.5,4267.0,4855.2,5751.5,4413.2,3929.0,3450.7,3627.6,3831.1,3824.0,3895.3,3826.5
154,M,False,4831.0,4640.7,4787.5,5032.6,4879.8,4771.4,4926.2,5006.6,5190.0,4985.4,5025.5,4999.9,5365.5,5548.3,5410.7,5332.3,5393.8,5615.5,5822.5,5651.6,5861.0,6010.1,6304.7,6190.6,6021.0,6063.7,6471.6,6457.2,6682.7,6768.7
155,M,False,10020.0,9986.0,10073.0,10249.0,10375.0,10301.0,10355.0,10341.0,10297.0,10377.0,10361.0,10497.0,10595.0,10684.0,10612.0,10652.0,10555.0,10594.0,10654.0,10586.0,10712.0,10638.0,10579.0,10560.0,10632.0,10781.0,10795.0,10934.0,10992.0,11170.0
156,M,True,6614.0,6564.1,6486.5,6381.0,6295.9,6266.0,6236.3,6289.2,6219.0,6228.0,6298.0,6414.6,6472.9,6413.7,6440.6,6496.3,6605.2,6758.2,6840.3,6945.3,7039.0,7067.0,7071.2,7139.5,7148.3,7186.9,7326.5,7356.5,7336.3,7319.5
157,M,True,5369.7,5404.4,5441.0,5464.1,5451.6,5552.0,5509.7,5464.2,5462.2,5502.1,5568.7,5524.6,5505.8,5434.5,5393.2,5355.9,5265.6,5233.1,5188.8,5182.2,5221.3,5203.6,5226.2,5239.4,5296.7,5232.5,5237.8,5260.1,5313.3,5424.9
158,M,False,5313.3,5424.9,5568.6,5643.8,5673.0,5775.1,5833.4,6016.6,6038.4,6076.4,6149.1,6240.9,6253.1,6265.4,6253.3,6241.2,6184.9,6131.0,6075.0,6032.5,5991.3,5948.0,5853.1,5806.0,5733.6,5650.4,5518.4,5484.4,5393.5,5418.6
159,M,True,6789.1,6980.0,7045.4,7270.3,7177.3,7223.6,7167.8,7102.8,7020.8,6932.3,6817.1,6645.3,6486.4,6230.6,6149.2,6061.7,6012.5,5920.5,5790.2,5776.5,5759.0,5761.1,5821.9,5839.1,5894.1,5861.7,5908.8,5943.4,6021.0,6024.5
160,M,False,5908.8,5943.4,6021.0,6024.5,6048.9,6089.9,6108.6,6031.4,6089.9,6074.0,6096.9,6001.4,6031.8,6026.4,6097.2,6118.2,6100.7,6225.4,6107.5,6396.4,6480.0,6559.6,6580.4,6754.8,6900.6,7115.7,7271.2,7389.2,7692.9,7850.6
161,M,True,11245.0,11210.0,11208.0,11216.0,11312.0,11351.0,11394.0,11441.0,11448.0,11388.0,11404.0,11519.0,11598.0,11676.0,11763.0,11800.0,11909.0,11894.0,11896.0,11944.0,11869.0,11897.0,12008.0,11956.0,12001.0,11943.0,12070.0,12269.0,12431.0,12480.0
162,M,False,13630.0,13474.0,13237.0,13088.0,12770.0,12577.0,12480.0,12416.0,12331.0,12326.0,12344.0,12308.0,12241.0,12230.0,12242.0,12301.0,12308.0,12276.0,12292.0,12384.0,12344.0,12343.0,12315.0,12365.0,12379.0,12348.0,12303.0,12300.0,12294.0,12281.0
163,M,False,12384.0,12344.0,12343.0,12315.0,12365.0,12379.0,12348.0,12303.0,12300.0,12294.0,12281.0,12352.0,12261.0,12202.0,12184.0,12148.0,12082.0,12112.0,11962.0,11999.0,12040.0,12017.0,12008.0,11949.0,11921.0,11865.0,11927.0,11907.0,11929.0,11975.0
164,M,True,11107.0,11096.0,10993.0,10879.0,10902.0,10810.0,10789.0,10775.0,10859.0,10919.0,10968.0,11254.0,11420.0,11637.0,11814.0,12056.0,12096.0,12202.0,12305.0,12412.0,12474.0,12519.0,12318.0,12291.0,12327.0,12212.0,12168.0,12137.0,12160.0,12027.0
165,M,True,12137.0,12160.0,12027.0,11980.0,11950.0,11907.0,11804.0,11784.0,11849.0,11896.0,11859.0,11886.0,11957.0,12075.0,12062.0,12010.0,11966.0,12058.0,12125.0,12057.0,12113.0,12202.0,12210.0,12267.0,12308.0,12383.0,12456.0,12609.0,12754.0,12731.0
166,M,True,11957.0,12075.0,12062.0,12010.0,11966.0,12058.0,12125.0,12057.0,12113.0,12202.0,12210.0,12267.0,12308.0,12383.0,12456.0,12609.0,12754.0,12731.0,12732.0,12874.0,13001.0,13092.0,13193.0,13329.0,13280.0,13491.0,13486.0,13581.0,13534.0,13514.0
167,M,True,12146.0,12173.0,12236.0,12178.0,12303.0,12405.0,12434.0,12464.0,12464.0,12512.0,12507.0,12459.0,12505.0,12534.0,12592.0,12624.0,12611.0,12589.0,12613.0,12624.0,12697.0,12830.0,12814.0,12723.0,12620.0,12559.0,12550.0,12519.0,12476.0,12411.0
168,M,False,12512.0,12507.0,12459.0,12505.0,12534.0,12592.0,12624.0,12611.0,12589.0,12613.0,12624.0,12697.0,12830.0,12814.0,12723.0,12620.0,12559.0,12550.0,12519.0,12476.0,12411.0,12356.0,12249.0,12170.0,12180.0,12236.0,12212.0,12253.0,12161.0,12033.0
169,M,False,12624.0,12611.0,12589.0,12613.0,12624.0,12697.0,12830.0,12814.0,12723.0,12620.0,12559.0,12550.0,12519.0,12476.0,12411.0,12356.0,12249.0,12170.0,12180.0,12236.0,12212.0,12253.0,12161.0,12033.0,12102.0,12068.0,11936.0,12027.0,11933.0,12064.0
170,M,True,12723.0,12620.0,12559.0,12550.0,12519.0,12476.0,12411.0,12356.0,12249.0,12170.0,12180.0,12236.0,12212.0,12253.0,12161.0,12033.0,12102.0,12068.0,11936.0,12027.0,11933.0,12064.0,12052.0,12161.0,12360.0,12581.0,12883.0,12933.0,13141.0,13156.0
171,M,True,12519.0,12476.0,12411.0,12356.0,12249.0,12170.0,12180.0,12236.0,12212.0,12253.0,12161.0,12033.0,12102.0,12068.0,11936.0,12027.0,11933.0,12064.0,12052.0,12161.0,12360.0,12581.0,12883.0,12933.0,13141.0,13156.0,13259.0,13338.0,13319.0,13391.0
172,M,False,12064.0,12052.0,12161.0,12360.0,12581.0,12883.0,12933.0,13141.0,13156.0,13259.0,13338.0,13319.0,13391.0,13332.0,13346.0,13427.0,13274.0,13174.0,13018.0,13066.0,13003.0,12990.0,13020.0,13002.0,12968.0,12953.0,12788.0,12795.0,12843.0,12833.0
173,M,False,2367.6,2567.3,3058.3,3932.1,3994.0,4726.0,4929.8,5544.1,5891.7,5036.2,5427.3,6812.9,6128.0,7512.6,6354.5,6350.9,7538.6,6267.0,6240.6,5996.7,6143.9,6068.9,6185.9,6239.2,5900.3,5884.0,5833.6,5912.0,5664.2,5740.8
174,M,True,13003.0,12990.0,13020.0,13002.0,12968.0,12953.0,12788.0,12795.0,12843.0,12833.0,12792.0,12801.0,12898.0,12977.0,13005.0,13190.0,13246.0,13286.0,13276.0,13297.0,13309.0,13247.0,13338.0,13326.0,13361.0,13388.0,13483.0,13665.0,13669.0,13747.0
