,FLARE_TYPE,COINCIDENCE,MEANJZH_1,MEANJZH_2,MEANJZH_3,MEANJZH_4,MEANJZH_5,MEANJZH_6,MEANJZH_7,MEANJZH_8,MEANJZH_9,MEANJZH_10
650,C,False,0.0020736,0.0025064,0.0026617,0.002353,0.0025292,0.00293,0.0027071,0.0028153,0.0028403,0.0031316
651,C,True,-0.0034282,-0.0045536,-0.0053372,-0.0043575,-0.0058576,-0.0058109,-0.005539,-0.0069493,-0.0065477,-0.0080372
652,C,True,-0.00088606,-0.00087498,2.419e-06,-0.00076682,-0.00062049,-0.0013801,-0.0010382,-0.0012667,-0.0017895,-0.0016308
653,C,False,-0.001422,-0.001753,-0.0012194,-0.0014432,-0.0010292,-0.0010158,-0.0012925,-0.00076305,-0.00031586,-0.0011344
654,C,False,0.00034718,0.0002087,-0.0001186,-0.00067549,-0.00070531,-0.00046384,-0.0018903,-0.0027202,-0.0026693,-0.0024311
655,C,False,0.0040635,0.0042942,0.0039811,0.0035493,0.0039378,0.004286,0.0040951,0.0044301,0.0039379,0.004059
656,C,True,0.0088282,0.0088447,0.0088961,0.0085889,0.0081209,0.0086988,0.0087483,0.0055414,0.0088756,0.0051592
657,C,False,-0.003287,-0.0035357,-0.0035472,-0.0034083,-0.0033132,-0.0031031,-0.0031515,-0.0017871,-0.0017978,-0.0016385
658,C,False,0.000799,0.00064933,0.00078843,0.00014739,0.00016116,7.5002e-05,-4.9411e-05,-8.6767e-05,-0.00023933,-0.00065414
659,C,False,-0.016095,-0.015446,-0.014998,-0.015371,-0.015553,-0.015376,-0.014644,-0.014579,-0.012943,-0.012787
660,C,False,-0.0036167,-0.0047864,-0.0053338,-0.005415,-0.0076862,-0.0063198,-0.0086044,-0.0070423,-0.0093452,-0.0084692
661,C,False,-0.0070694,-0.0066871,-0.0073516,-0.0064911,-0.0066352,-0.006884,-0.0064502,-0.0066932,-0.0069339,-0.0072109
662,C,False,-0.00048051,-0.00048214,-0.0002796,-0.00053791,-0.00037105,-0.00044071,-0.00040112,-0.00019602,1.4247e-05,-0.00020218
663,C,True,-0.0067611,-0.0068854,-0.0069023,-0.0061751,-0.0065482,-0.0063645,-0.0065351,-0.0063009,-0.0064455,-0.006404
664,C,False,0.0031038,0.0029274,0.0031151,0.0030388,0.0030908,0.0032998,0.0034628,0.0031807,0.0034539,0.0031106
665,C,False,0.0029726,0.0021454,0.00264,0.0025608,0.0038597,0.0053902,0.0036849,0.0034077,0.0021068,0.0030133
666,C,False,-0.017685,-0.017857,-0.018485,-0.019611,-0.018482,-0.018259,-0.01907,-0.019237,-0.01931,-0.018691
667,C,False,0.0022252,0.002467,0.0020449,0.0024575,0.0024198,0.0022875,0.0026157,0.002953,0.003016,0.0029699
668,C,True,0.0064567,0.0059213,0.0059878,0.0059448,0.0048644,0.0049461,0.0060799,0.0058703,0.0066398,0.0062893
669,C,False,0.010352,0.011584,0.010978,0.010128,0.010842,0.01212,0.0095848,0.0080128,0.006881,0.0065975
670,C,False,-0.0019332,-0.0020705,-0.0014227,-0.0018818,-0.0022923,-0.0031864,-0.0030822,-0.0027889,-0.0034471,-0.0031578
671,C,False,0.0088282,0.0088447,0.0088961,0.0085889,0.0081209,0.0086988,0.0087483,0.0055414,0.0088756,0.0051592
672,C,False,0.0,-0.0023703,0.014949,-0.0018296,-0.0022904,-0.000519,0.0010911,-0.0017972,-0.0036614,0.0038269
673,C,True,0.0077999,0.0076789,0.0074991,0.0077368,0.0074616,0.0074082,0.0072713,0.0072176,0.0072993,0.0073638
674,C,False,-0.0075134,-0.0078033,-0.0078784,-0.0065304,-0.010183,-0.010509,-0.012365,-0.012212,-0.0070807,-0.0096592
675,C,False,0.0047927,-0.0066757,-0.005548,0.00082548,0.0033763,-0.0067143,-0.0073137,0.00031917,0.0022365,-0.0040213
676,C,False,0.0062601,0.011309,0.012029,0.0071634,0.010713,0.0094105,0.0062318,0.0073935,0.0051212,0.0077779
677,C,False,-0.024535,-0.024177,-0.024511,-0.026168,-0.028456,-0.029135,-0.029222,-0.029573,-0.033261,-0.033482
678,C,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
679,C,False,-0.0033388,-0.0024149,-0.0029017,-0.0028834,-0.0030643,-0.0036241,-0.0031067,-0.0036843,-0.0031666,-0.0031785
680,C,False,0.01518,0.014802,0.015611,0.015332,0.015466,0.015503,0.014972,0.015107,0.015397,0.015216
681,C,False,-0.0048835,-0.0054203,-0.0055642,-0.0049821,-0.0063518,-0.0057014,-0.0057376,-0.005877,-0.0058355,-0.005796
682,C,False,0.0025361,0.002485,0.0018623,0.0026103,0.0030391,0.0030746,0.0028231,0.0029657,0.0018457,0.0031005
683,C,False,0.0091699,0.0092209,0.0088104,0.0089432,0.0092744,0.0090927,0.0086585,0.0085649,0.0081871,0.0083483
684,C,False,-0.0046473,-0.0045687,-0.0046413,-0.004555,-0.004281,-0.0043896,-0.0042161,-0.0043913,-0.0039813,-0.0041737
685,C,False,0.0016056,0.0017773,0.0011257,0.0015248,0.0011385,0.0012404,0.0011579,0.0012119,0.0010343,0.0013949
686,C,False,0.0042769,0.0047534,0.0046907,0.0050732,0.0056155,0.0059666,0.0053354,0.0043208,0.0055173,0.0055964
687,C,False,0.0024829,0.0016669,0.0016903,0.0018053,0.0017419,0.0022861,0.0017994,0.0015626,0.0019812,0.0017396
688,C,True,-0.022304,-0.022992,-0.021566,-0.025324,-0.025368,-0.019541,-0.02171,-0.018967,-0.017052,-0.023778
689,C,False,0.00056147,0.0011323,0.0013257,0.0013988,0.0011136,0.001385,0.0012051,0.001232,0.0010792,0.00092336
690,C,False,0.0024588,0.0034909,0.0024841,0.0026775,0.0067258,0.0026621,0.0070995,0.007007,0.0067741,0.0069749
691,C,False,0.011693,0.011492,0.011712,0.011523,0.011264,0.011178,0.010429,0.01113,0.011251,0.011199
692,C,False,0.0072827,0.0076625,0.0065183,0.0077452,0.0072083,0.0072137,0.0076081,0.0070914,0.0074362,0.0072802
693,C,False,-0.00090097,-0.0019912,-0.001831,-0.0010856,-0.0018381,-0.00096004,7.0204e-05,-0.00024351,-0.0009093,0.00036733
694,C,False,-0.001178,-0.001042,-0.00077801,-0.0009616,-0.0011029,-0.0012673,-0.0011232,-0.001498,-0.0023142,-0.0026257
695,C,False,0.0088209,0.0085666,0.0091874,0.0090629,0.0092372,0.0089993,0.0089387,0.008852,0.008558,0.0087469
696,C,True,-0.0035169,-0.0032375,-0.003275,-0.0031685,-0.0030834,-0.0032383,-0.0034281,-0.003042,-0.0031634,-0.0032333
697,C,False,-0.0011677,0.00018179,0.00097189,-0.00068547,4.271e-05,1.2312e-05,-0.00033859,0.00038623,0.0012812,0.001854
698,C,False,-0.0028146,-0.0025165,-0.0018027,-0.0017338,-0.0012536,-0.0012825,-0.0010766,-0.00091775,-0.00097566,-0.0009313
699,C,False,-0.0098382,-0.0099252,-0.0097348,-0.0095208,-0.009261,-0.0086925,-0.0084954,-0.0088117,-0.0091561,-0.009555
700,C,False,-0.0024913,-0.0023268,-0.002229,-0.0024817,-0.002556,-0.0025404,-0.0023681,-0.0027509,-0.0026952,-0.0028532
701,C,False,-0.0015029,-0.0018055,-0.0015788,-0.001924,-0.0025433,-0.0016895,-0.0019071,-0.0010681,-0.0011287,-0.0020669
702,C,False,-0.013321,-0.01288,-0.01251,-0.012438,-0.012541,-0.012536,-0.011683,-0.011181,-0.010565,-0.010542
703,C,False,-0.006589,-0.006715,-0.0068387,-0.0070088,-0.0069709,-0.0071141,-0.0070887,-0.0069148,-0.0071486,-0.0069984
704,C,True,0.00078981,0.0021998,0.00087065,0.0016753,0.00085129,0.00090636,0.0023377,0.0019372,0.0008648,0.0016658
705,C,False,9.2778e-05,-0.00037167,0.0014992,0.0015179,-0.00019782,0.00078651,0.0012258,0.00091546,0.0007119,0.0038538
706,C,False,0.0050562,0.0032008,0.0036333,0.0037246,0.0033054,0.0025332,0.0023586,8.1763e-05,0.0010407,-0.0010711
707,C,False,0.0049897,0.0047766,0.005064,0.0046698,0.0033093,0.0037434,0.0040922,0.003433,0.0036785,0.002944
708,C,False,-0.0056036,-0.0065617,-0.0064584,-0.0062301,-0.0053147,-0.005514,-0.0045657,-0.0020323,-0.0039293,-0.0045043
709,C,False,0.0024829,6.5851e-06,0.0013413,0.001763,0.0011463,0.0012986,0.0016566,0.0023014,0.0023868,0.0027907
710,C,False,0.0068099,0.0037734,0.0049978,0.0058688,0.0059991,0.0051229,0.0056264,0.006934,0.006649,0.0050837
711,C,True,-0.00096412,-0.0031509,-0.0029979,-0.0010456,-0.006525,-0.00070553,-0.0027415,-0.0013652,-0.0016282,-0.0058014
712,C,False,0.0020604,0.0020663,0.0016849,0.0017628,0.0017265,0.0027628,0.0027884,0.0027598,0.001435,0.0021051
713,C,False,-0.00095861,-0.00071483,-0.0010622,-0.0012583,-0.0013878,-0.0013833,-0.0012032,-0.00091977,-0.0012197,-0.0014603
714,C,False,0.0021371,0.0020365,0.0025588,0.0022511,0.0026506,0.0026172,0.0031705,0.0037964,0.0038668,0.0029363
715,C,False,-0.00027524,-0.00013806,0.00032931,0.0011356,0.0019357,0.0013338,0.0018451,0.0011378,0.00045644,0.0002401
716,C,False,0.0067002,0.0059764,0.0054103,0.005529,0.0057816,0.0057623,0.0055336,0.0057724,0.0058621,0.0057908
717,C,False,0.014822,0.014257,0.015282,0.014698,0.014545,0.015357,0.014582,0.01374,0.014185,0.014683
718,C,False,-0.00021151,-0.00025546,-0.0002087,-0.00021594,-0.00032387,-0.00012435,-0.00037684,-0.00039768,-0.00028667,-0.00037985
719,C,False,0.00682,0.0075767,0.0075516,0.0071315,0.0079344,0.0077344,0.0083797,0.008319,0.008478,0.0082391
720,C,False,0.0020179,0.001912,0.0015405,0.0013968,0.001624,0.0012298,0.0010838,0.00096851,0.00096462,0.00064835
721,C,False,-0.0027406,-0.002363,-0.0025079,-0.0023546,-0.002325,-0.0022623,-0.0022109,-0.0019773,-0.0021057,-0.0020756
722,C,False,-0.0010382,-0.0012667,-0.0017895,-0.0016308,-0.0017317,-0.0017163,-0.0013206,-0.0012271,-0.00079494,-0.0014449
723,C,False,0.017506,0.0085731,0.012861,0.012841,0.013726,0.010705,0.01777,0.01181,0.012409,0.011318
724,C,False,0.00040326,-0.00015227,0.0003632,0.00088528,-0.00048444,2.3202e-05,-0.0007121,-0.0002664,0.00078536,0.00028221
725,C,False,-0.00047631,-0.00058532,-0.00046263,-0.00063578,-0.0006161,-0.00073338,-0.00060585,-0.00067419,-0.00095015,-0.00066867
726,C,False,-0.016777,-0.017129,-0.017203,-0.015712,-0.015159,-0.014975,-0.014812,-0.015464,-0.0153,-0.014467
727,C,False,0.0011768,0.0010461,0.0012695,0.0013309,0.0013585,0.0013702,0.0012171,0.0012432,0.00098447,0.0012189
728,C,False,0.0086938,0.008381,0.011226,0.010352,0.010512,0.010814,0.010201,0.010039,0.010734,0.011339
729,C,False,0.0047323,0.0048038,0.0046082,0.0028518,0.0045286,0.0043067,0.0046499,0.0046239,0.0043744,0.0042542
730,C,False,-0.0046493,-0.0047452,-0.0045869,-0.00493,-0.0048671,-0.0047946,-0.0047578,-0.0048474,-0.004282,-0.0048351
731,C,False,-0.00040802,-0.00067102,-0.00080605,-0.00031769,-0.00058184,-0.00053598,0.00023724,0.00048584,1.879e-05,0.00017729
732,C,False,0.0045642,0.004364,0.0044579,0.0045851,0.0045126,0.0044481,0.0045292,0.0047131,0.0046127,0.0043629
733,C,False,0.0030078,0.003001,0.0023992,0.0026148,0.0026588,0.0027733,0.0026094,0.0024432,0.0025899,0.0028606
734,C,False,0.0054764,0.0058828,0.0060145,0.0060293,0.0060333,0.0068169,0.00661,0.0064876,0.006243,0.0060656
735,C,False,-0.001442,-0.00099869,-0.0012309,-0.00039836,-0.0009555,-0.00062638,-0.00092259,0.00013072,-0.00067392,-0.00082273
736,C,False,-0.0016555,-0.0017244,-0.0014485,-0.0014011,-0.0019989,-0.0015827,-0.0017576,-0.0014868,-0.0019067,-0.0015379
737,C,False,0.00015094,0.00038719,-3.0348e-05,0.00039476,0.00063778,0.00093177,0.0017239,0.0017764,0.0016017,0.0022053
738,C,False,0.0069803,0.0071208,0.0074526,0.0074112,0.0075135,0.0068648,0.0062652,0.0069369,0.0073897,0.007555
739,C,False,0.0038027,0.0066539,0.0085428,0.0095449,0.010332,0.014827,0.012567,0.0093826,0.01161,0.012461
740,C,False,-0.010237,-0.0096385,-0.0095993,-0.010836,-0.010639,-0.010982,-0.011576,-0.012036,-0.012143,-0.012694
741,C,False,-0.0012037,-0.0010169,-0.0010335,-0.0012307,-0.00095976,-0.00064963,-0.00060373,-0.00070382,-0.0003431,-0.00046863
742,C,False,0.0036125,0.0037808,0.0039872,0.0044137,0.0045337,0.0052277,0.0047157,0.0051272,0.0048208,0.0053394
743,C,False,0.001412,0.0012452,-0.00056367,-0.00018972,-0.00029149,-0.0010941,-0.0009527,-0.00075142,-0.00070479,-0.00095158
744,C,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00090169,0.0035095,-0.00019001
745,C,False,-0.0034282,-0.0045536,-0.0053372,-0.0043575,-0.0058576,-0.0058109,-0.005539,-0.0069493,-0.0065477,-0.0080372
746,C,False,-0.0045165,-0.0052714,-0.0049947,-0.004365,-0.0036678,-0.0033544,-0.0041779,-0.0030138,-0.0039537,-0.0032718
747,C,False,0.0092921,0.010481,0.010664,0.0098256,0.010513,0.0095001,0.0094606,0.0090406,0.0098039,0.0092422
748,C,False,-0.00044592,-0.00070427,-0.00096714,-0.001476,-0.0014932,-0.0014541,-0.0010461,-0.0012598,-0.0014645,-0.001832
749,C,False,0.0021003,0.0028864,-0.0014295,0.002769,0.003181,-0.001287,0.0033135,0.0039305,0.0033811,0.0042345
750,C,False,-0.00528,-0.005416,-0.005137,-0.0048264,-0.004815,-0.0058003,-0.0062292,-0.0068152,-0.0061114,-0.0063045
751,C,False,0.0064567,0.0059213,0.0059878,0.0059448,0.0048644,0.0049461,0.0060799,0.0058703,0.0066398,0.0062893
752,C,False,-0.0038215,-0.0041669,-0.0040976,-0.0033528,-0.003227,-0.0038426,-0.0039695,-0.0031135,-0.0036314,-0.004041
753,C,False,0.02169,0.021591,0.023927,0.022853,0.022407,0.024363,0.022112,0.021661,0.021545,0.019678
754,C,False,-0.0069185,-0.0068881,-0.0066007,-0.0064545,-0.0060809,-0.0060646,-0.0055061,-0.0056774,-0.0052793,-0.0052433
755,C,False,-0.00096412,-0.0031509,-0.0029979,-0.0010456,-0.006525,-0.00070553,-0.0027415,-0.0013652,-0.0016282,-0.0058014
756,C,False,-0.0052656,-0.0056993,-0.0057715,-0.0057723,-0.0060795,-0.0062559,-0.0062407,-0.0063207,-0.0060527,-0.005828
757,C,False,0.0054895,0.0052552,0.0051195,0.0051354,0.0051349,0.0048414,0.0047599,0.0045361,0.0044638,0.0048194
758,C,False,0.0069059,0.0075788,0.0078883,0.0078077,0.0078554,0.0070005,0.00777,0.0071489,0.0072444,0.007909
759,C,False,0.0086031,0.0086487,0.0092307,0.0087874,0.0088054,0.0089082,0.0091101,0.0093189,0.009619,0.0093587
760,C,False,0.0016317,0.0016636,0.0013406,0.0015505,0.0014818,0.0014643,0.0017519,0.0016771,0.0013901,0.00086129
761,C,False,-0.0012778,-0.010136,-0.010304,-0.0059366,-0.011273,-0.0054008,0.019004,-0.0030425,0.0061434,0.0018261
762,C,False,-0.0048712,-0.0046789,-0.0043513,-0.0048375,-0.0046726,-0.0042783,-0.0043435,-0.0041365,-0.003861,-0.003791
763,C,False,0.0015523,0.0019504,0.0021371,0.0016921,0.0014584,0.0011229,0.0014069,0.0011692,0.00089097,0.0010821
764,C,False,-0.0025356,-0.0024408,-0.0019284,-0.0011812,-0.0017322,-0.0020529,-0.0018395,-0.0017822,-0.001231,-0.0013527
765,C,False,0.012029,0.014207,0.013408,0.013244,0.013142,0.015012,0.012129,0.012495,0.012406,0.013222
766,C,False,0.0057932,0.0055722,0.0056437,0.0054533,0.0054113,0.0058121,0.0053241,0.0053032,0.0052137,0.0048687
767,C,False,0.0015333,0.0015733,0.0018579,0.002034,0.0017793,0.0015562,0.0018271,0.0018938,0.001681,0.0018047
768,C,False,0.0,0.0,0.0064349,0.0061364,-0.0021879,0.0089617,0.0019415,0.0049158,0.003857,0.0087008
769,C,False,-0.0029378,-0.0025468,-0.0022351,-0.0021854,-0.0023001,-0.0021294,-0.0024253,-0.0020516,-0.0021449,-0.0018442
770,C,False,-0.0081799,-0.0077486,-0.0079041,-0.0076695,-0.007076,-0.0083048,-0.005288,-0.0078056,-0.0060727,-0.0073209
771,C,False,0.0083201,0.0083618,0.0084949,0.0078495,0.0077855,0.0079297,0.0078465,0.0077175,0.0077877,0.0077887
772,C,True,-0.00087195,-0.00099112,-0.0013389,-0.0012915,-0.0020844,-0.0016922,-0.0021881,-0.0018265,-0.0018835,-0.0016386
773,C,False,0.0022412,0.0026014,0.0022723,0.0019746,0.0022257,0.0028119,0.0028713,0.0023881,0.0024269,0.0021895
774,C,False,-0.0028389,-0.0013805,-0.0024763,-0.0023614,-0.002437,-0.0017146,-0.0018157,-0.0025011,-0.0025505,-0.0020219
775,C,False,0.0010906,0.0015719,0.0011483,0.0012285,0.0011254,0.0010407,0.00096059,0.0011932,0.0015501,0.0016622
776,C,False,0.0029066,0.0029487,0.0030862,0.0027807,0.0026144,0.0026556,0.0024802,0.0027678,0.0028573,0.0028685
777,C,False,0.00078981,0.0021998,0.00087065,0.0016753,0.00085129,0.00090636,0.0023377,0.0019372,0.0008648,0.0016658
778,C,False,0.0019727,0.0048212,0.0051666,0.0047778,0.0051919,0.0039261,0.0051083,0.0053405,0.005429,0.0024436
779,C,False,-0.0023486,-0.0024715,-0.0024092,-0.0019198,-0.0017078,-0.0019474,-0.0019074,-0.0023252,-0.0025516,-0.0022578
780,C,False,-0.0034382,-0.0031109,-0.002973,-0.0031233,-0.0027933,-0.0024013,-0.0025242,-0.0025314,-0.0029658,-0.0030269
781,C,False,0.011375,0.01138,0.010792,0.012533,0.013436,0.012543,0.013262,0.012844,0.012781,0.012661
782,C,False,-0.0044804,-0.0077336,-0.0068082,-0.0041991,-0.004145,-0.0070266,-0.0072326,-0.0038795,-0.0076814,-0.0064054
783,C,False,-0.0066415,-0.0069099,-0.0071883,-0.0069903,-0.0078217,-0.0083235,-0.0082844,-0.0082651,-0.0080488,-0.00776
784,C,False,-0.0038379,-0.0092081,-0.0035597,-0.003073,-4.1786e-05,-0.0019661,-0.0045577,-0.0044785,-0.0034125,-0.00445
785,C,False,-0.0022855,-0.0023602,-0.0017841,-0.0019558,-0.0016923,-0.00025931,-0.00046298,-0.0010555,-0.00022217,-0.00040981
786,C,False,-0.00043247,-0.00035593,-0.00082058,-0.00050672,-0.00017146,-0.00031052,0.00014701,-0.00024852,0.00016546,-1.9592e-05
787,C,False,-0.0026977,-0.0026132,-0.0026244,-0.002479,-0.002524,-0.0024592,-0.0022122,-0.0021556,-0.0025946,-0.0022578
788,C,False,-0.021566,-0.025324,-0.025368,-0.019541,-0.02171,-0.018967,-0.017052,-0.023778,-0.022765,-0.021827
789,C,False,9.8426e-06,8.2443e-05,5.0676e-05,0.00026654,6.0358e-05,0.00025559,-4.967e-05,-6.8691e-05,-6.5388e-05,-2.5984e-05
790,C,True,3.9096e-05,-0.00015759,-0.00040807,-0.0017951,-0.0021201,-0.0023794,-0.0021073,-0.0021517,-0.0019446,-0.001869
791,C,False,-0.0068516,-0.0070574,-0.006432,-0.0064514,-0.0063671,-0.0066872,-0.0063704,-0.007644,-0.0070149,-0.0074183
792,C,True,0.0013671,0.00095328,0.00089856,0.00070295,0.00056891,0.0010107,0.00041149,0.00028241,0.00056986,4.7575e-05
793,C,False,0.0018756,0.0018965,0.0024245,0.002116,0.00094409,0.0024072,0.0019171,0.0015928,0.0018451,0.0020509
794,C,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
795,C,False,-0.0028841,-0.0028334,-0.0019374,-0.0019507,-0.0031792,-0.00073186,-0.0023617,-0.0011346,0.00092699,0.0017438
796,C,False,0.0058806,0.005283,0.0046635,0.0040443,0.0044824,0.0043007,0.0043541,0.004362,0.0044001,0.0048556
797,C,False,-0.0058661,-0.0064926,-0.0063799,-0.0071801,-0.0074716,-0.0058864,-0.0058233,-0.0055198,-0.0055167,-0.0057714
798,C,False,-0.0045809,-0.0024511,-0.0027613,-0.0043738,-0.0025677,-0.0025366,-0.0042162,-0.0055619,-0.0049912,-0.0048563
799,C,False,3.9096e-05,-0.00015759,-0.00040807,-0.0017951,-0.0021201,-0.0023794,-0.0021073,-0.0021517,-0.0019446,-0.001869
800,C,False,-0.00030378,-0.00075269,-6.0229e-05,-0.00043849,-0.0003406,-6.8446e-05,-0.00033652,-0.00016959,-7.3769e-05,-0.0012124
801,C,False,0.0047943,0.0048836,0.0047891,0.0060417,0.0056984,0.0056423,0.006013,0.0061573,0.0061981,0.0063612
802,C,False,0.005349,0.0053065,0.0055687,0.0063005,0.0063706,0.0069444,0.00713,0.0083093,0.0073348,0.0073042
803,C,False,-0.0011642,-0.001291,-0.0015276,-0.0018404,-0.0014797,-0.0013416,-0.0017152,-0.0015083,-0.0027608,-0.0015248
804,C,False,-0.00043097,-0.00048505,-5.1498e-05,-0.0004087,-0.00065488,-0.00031778,-1.2759e-05,-0.00050785,-0.00017891,-0.0004733
805,C,False,-0.0029416,-0.0032493,-0.0034354,-0.002826,-0.0026182,-0.001266,-0.0043127,-0.0025774,-0.0026777,-0.0017311
806,C,False,0.0033814,0.0046776,0.0033111,0.0047015,0.0022514,0.0015886,0.002546,0.0027993,0.00076397,0.0030114
807,C,False,0.0020536,0.00040069,0.0011252,0.0019406,-0.0015383,-0.0015244,-0.0017677,-0.0011281,0.00029888,-0.00093635
808,C,False,-0.0069523,-0.0069724,-0.0063493,-0.0063814,-0.0064642,-0.0066307,-0.006241,-0.0064727,-0.0064935,-0.0062281
809,C,False,-0.00098841,-0.0010663,-0.0010325,-0.0009307,-0.00057097,-0.00065652,-0.00072048,-0.00088119,-0.00055095,-0.0009855
810,C,False,-0.00049705,-0.0013602,-0.00082108,-0.00089934,-0.0013137,-0.001309,-0.0013075,-0.0011704,-0.001729,-0.00099218
811,C,False,-0.0062162,-0.0059456,-0.0063716,-0.0057621,-0.0056148,-0.0055851,-0.005203,-0.0055542,-0.0050408,-0.0046472
812,C,False,-0.018251,-0.019199,-0.021283,-0.020891,-0.01968,-0.018859,-0.018772,-0.017779,-0.017027,-0.015599
813,C,False,0.0017051,0.00070556,0.0009643,0.0016462,0.0013049,0.00011674,-0.0021153,-0.00065018,-0.0019797,-0.0030296
814,C,False,0.0055037,0.0052668,0.0051309,0.0049086,0.0050921,0.0050612,0.0048864,0.0049158,0.0049465,0.0049198
815,C,False,0.0094145,0.0093124,0.0094263,0.0088457,0.0079392,0.0075735,0.0080318,0.0080083,0.0079121,0.0079169
816,C,False,0.015664,0.015856,0.018088,0.017459,0.016482,0.019832,0.018799,0.016654,0.015923,0.016013
817,C,False,0.0013671,0.00095328,0.00089856,0.00070295,0.00056891,0.0010107,0.00041149,0.00028241,0.00056986,4.7575e-05
818,C,False,0.00051722,0.0003435,0.00040318,0.00022932,0.00076314,5.2892e-05,0.00018364,0.00075284,0.00033139,0.00060387
819,C,False,-0.0020482,-0.0014817,-0.0018955,-0.0015559,-0.0016878,-0.0015887,-0.0015539,-0.0017477,-0.0013109,-0.0012928
820,C,False,-0.0067611,-0.0068854,-0.0069023,-0.0061751,-0.0065482,-0.0063645,-0.0065351,-0.0063009,-0.0064455,-0.006404
821,C,False,0.0024751,0.0022643,0.0032447,0.0023266,0.0015287,0.0017988,0.0024171,0.0017113,0.0022323,0.0021239
822,C,False,0.0025975,0.0026637,0.0031576,0.0035193,0.0035017,0.0037378,0.0036905,0.0036504,0.0033614,0.0033597
823,C,False,-0.0035169,-0.0032375,-0.003275,-0.0031685,-0.0030834,-0.0032383,-0.0034281,-0.003042,-0.0031634,-0.0032333
824,B,True,0.012881,0.014726,0.01825,0.01985,0.020985,0.020811,0.020817,0.020377,0.020685,0.018443
825,B,False,0.0039093,0.0046005,0.0044675,0.0041211,0.004685,0.0040073,0.0048711,0.0049784,0.0049,0.0051292
826,B,False,0.0047253,0.0061321,0.0016755,0.0020801,0.0055721,0.0048712,0.0026705,0.0050651,0.0025792,0.0048944
827,B,False,-0.0011044,-0.00046351,0.00015353,0.0011632,-0.00027053,-0.00045718,-0.00038954,7.3316e-05,0.00083416,0.0012268
828,B,True,0.0,0.0,0.0,0.0,0.0,-0.0004453,0.0,0.001105,-0.0029833,-0.0028335
829,B,True,0.0096593,0.0091335,0.0085937,0.0085271,0.0085267,0.0095369,0.0092206,0.0090884,0.0084152,0.0079876
830,B,False,9.5021e-05,0.00043525,0.0005719,0.00090207,0.00099715,0.0008634,0.0010934,0.0022928,0.0017973,0.0032712
831,B,False,-0.003755,-0.00316,-0.0032361,-0.0034458,-0.0039885,-0.0036371,-0.0033114,-0.0032862,-0.0033169,-0.0034499
832,B,False,-0.0019656,-0.014849,-0.031269,-0.026834,-0.021567,-0.02221,-0.01785,-0.010656,-0.010797,-0.012422
833,B,False,-0.0036757,-0.0027367,-0.00368,-0.004144,-0.0037817,-0.0038726,-0.0040659,-0.0045725,-0.0044799,-0.0028678
834,B,True,-0.0021618,-0.0020776,-0.0013428,-0.0020937,-0.00209,-0.0018533,-0.0013239,-0.0014477,-0.0019815,-0.001741
835,B,False,0.0054075,0.0050498,0.0053588,0.0051273,0.0054376,0.0052008,0.004397,0.0046007,0.0046883,0.0044985
836,B,True,0.0037152,0.0034536,0.0034602,0.0033452,0.003918,0.0039433,0.0029872,0.003063,0.0034208,0.0039972
837,B,False,0.0049896,0.0058543,0.005147,0.0064682,0.0057235,0.0055838,0.005768,0.0055684,0.0054878,0.0060011
838,B,False,0.012258,0.011299,0.0087929,0.0094605,0.010792,0.0048853,0.0055171,0.011107,0.010453,0.010806
839,B,True,0.0040428,0.0035578,0.0031487,0.0031227,0.0033836,0.00331,0.0034279,0.0031289,0.0032243,0.0030443
