,FLARE_TYPE,COINCIDENCE,MEANJZD_1,MEANJZD_2,MEANJZD_3,MEANJZD_4,MEANJZD_5,MEANJZD_6,MEANJZD_7,MEANJZD_8,MEANJZD_9,MEANJZD_10
1590,B,False,0.41333,0.49829,0.57013,0.54126,0.55894,0.67179,0.58692,0.55865,0.50022,0.55859
1591,B,False,-0.31744,-0.25621,-0.13615,-0.30513,-0.16723,-0.23949,-0.087578,-0.19432,-0.18397,-0.034689
1592,B,False,0.08121,0.19814,0.10519,0.16777,0.15585,0.074842,0.11404,0.24652,0.10641,0.053725
1593,B,True,-0.14956,0.0082679,-0.088893,-0.25012,0.082368,0.031105,0.2035,0.14759,0.18444,0.18617
1594,B,False,-0.051799,0.050264,0.056649,-0.024443,-0.080345,-0.030326,-0.032213,0.083717,-0.020586,0.12058
1595,B,False,0.16462,0.043204,0.28474,0.37843,0.073097,0.074521,-0.11562,0.071748,0.008387,-0.15038
1596,B,False,-0.1004,-0.12178,-0.22904,-0.13945,-0.18479,-0.19471,-0.21307,-0.15986,-0.17281,-0.062666
1597,B,False,0.16348,0.095865,0.2235,0.13048,0.1777,0.10124,0.15185,0.11209,0.11029,0.16144
1598,B,False,0.068049,-0.02656,0.021657,0.04539,-0.11461,-0.14035,-0.093693,-0.14149,-0.14956,0.0082679
1599,B,False,0.80111,0.2094,0.13626,0.023396,-0.74062,-1.1031,-0.75519,-0.75934,0.0071496,-0.44025
1600,B,False,0.11438,0.1398,0.053758,0.066637,0.12237,0.048513,0.041974,0.049297,0.030476,0.021784
1601,B,False,-0.18428,-0.21858,-0.43859,-0.50192,-0.70374,-0.59526,-0.57021,-0.42942,-0.51901,-0.40602
1602,B,False,0.10122,0.10741,0.11937,0.13248,0.11337,0.032688,0.014309,0.089859,0.044753,-0.0064493
1603,B,False,-0.65569,-0.63986,-0.74937,-0.85888,-0.68914,-0.78206,-0.62135,-0.7265,-0.60367,-0.53468
1604,B,False,-0.19198,-0.25559,-0.23041,-0.28566,-0.11516,-0.13423,-0.10361,-0.16847,-0.11623,-0.34522
1605,B,False,0.078956,0.094824,0.14335,0.23513,0.096147,0.012847,0.040386,0.1751,0.18699,0.16286
1606,B,False,-0.51377,-1.0883,-0.93692,-0.53969,0.244,-0.7163,-1.6082,-1.29,-1.3016,-1.5025
1607,B,False,0.01983,0.056168,0.082137,0.09205,0.10821,0.14395,0.18957,0.13595,0.15781,0.15385
1608,B,False,-0.19797,-0.28452,-0.28032,-0.26557,-0.29792,-0.32322,-0.31688,-0.2966,-0.26884,-0.28167
1609,B,False,0.012058,-0.025511,-0.034514,-0.082742,-0.11586,-0.13653,-0.15272,-0.18079,-0.14173,-0.13192
1610,B,False,-0.097785,-0.087751,-0.15319,-0.091596,-0.029563,0.016593,0.022142,0.054515,0.134,0.25097
1611,B,False,-0.13296,-0.17387,-0.24073,-0.18674,-0.11662,-0.093516,-0.076087,-0.14537,-0.085245,-0.08116
1612,B,False,0.27336,0.26394,0.14138,0.13729,0.18347,0.26648,0.20243,0.24352,0.1961,0.18185
1613,B,False,-0.20841,-0.20451,-0.10506,-0.20683,-0.1688,-0.16248,-0.24958,-0.24352,-0.21617,-0.3013
1614,B,False,-0.11868,-0.01035,-0.69614,-0.027936,0.29474,-0.43532,-0.77691,-0.33636,-0.048637,0.64089
1615,B,True,-0.25461,-0.14409,-0.10509,-0.077476,-0.2169,-0.055316,-0.030707,-0.031763,-0.29532,0.11375
1616,B,False,-0.098759,-0.091815,0.032565,-0.25859,-0.23195,-0.15484,-0.22698,-0.22586,-0.15485,0.058964
1617,B,False,-0.089916,-0.12084,-0.093363,-0.060366,-0.081943,-0.051417,-0.045905,-0.04887,-0.025372,-0.073055
1618,B,False,0.17256,0.16287,0.20351,0.19895,0.2026,0.20173,0.23379,0.26162,0.2266,0.28521
1619,B,False,0.0018111,0.017755,-0.041993,-0.031029,-0.10147,-0.043841,-0.10969,-0.059831,-0.051202,-0.074945
1620,B,False,-0.048881,-0.15892,-0.15273,-0.14863,-0.12747,-0.1025,-0.074871,-0.12652,-0.10263,-0.11277
1621,B,False,-0.95903,-0.70731,-0.69873,-0.31374,-0.5175,-0.25301,-0.72565,-0.57945,-0.54626,-0.31945
1622,B,False,-0.092012,0.050358,-0.40298,-0.14804,-0.12727,-0.21418,-0.33,-0.29736,-0.10583,-0.084187
1623,B,False,-0.70451,-0.51271,-0.60921,-0.68956,-0.66371,-0.88553,-0.70201,-0.69714,-0.73634,-0.86555
1624,B,False,-0.1053,0.044606,-0.037976,-0.10118,0.11937,-0.1205,0.074515,0.2066,0.1091,0.061334
1625,B,False,-0.46092,-0.23661,-0.4322,-0.16601,-0.35613,-0.27314,-0.16604,-0.22263,-0.42504,-0.41039
1626,B,False,-0.19419,-0.18513,-0.13003,-0.19797,-0.25702,-0.26336,-0.23738,-0.21996,-0.2136,-0.2035
1627,B,False,0.064458,-0.11854,0.227,0.0020991,-0.13053,-0.039548,-0.10399,-0.029286,-0.03196,-0.06803
1628,B,False,0.026326,-0.038266,-0.024352,-0.10073,-0.13062,-0.12188,-0.17293,-0.13531,-0.12626,-0.15174
1629,B,False,0.55595,0.57819,0.5486,0.95991,0.55851,0.49187,0.47722,0.69588,1.0952,0.64157
1630,B,False,0.13313,0.17914,0.058698,0.11873,0.15846,0.15692,0.010913,0.015098,0.10241,0.16129
1631,B,True,-0.022956,-0.099899,-0.084389,-0.13309,-0.11708,-0.049764,-0.013513,-0.15523,-0.15125,-0.1357
1632,B,True,0.27819,0.30164,0.24318,0.3472,0.22625,0.25864,0.30968,0.19977,0.17746,0.11772
1633,B,False,-0.077027,-0.089437,-0.071598,-0.062709,-0.059933,-0.087161,-0.035744,-0.051474,-0.083906,-0.091775
1634,B,False,0.032241,0.073244,0.30958,0.28715,0.22641,0.3016,0.14036,0.23206,0.15522,0.14949
1635,B,False,0.56675,0.28688,0.024065,0.080257,0.020478,-0.032251,0.090713,-0.056408,0.075517,-0.11561
1636,B,False,-0.27823,-0.28557,-0.2589,-0.19712,-0.23411,-0.16706,-0.20452,-0.17192,-0.22465,-0.21137
1637,B,False,0.35921,0.36202,0.40631,0.30026,0.21405,0.17553,0.28078,0.30924,0.32848,0.30728
1638,B,False,0.46001,0.50131,0.45657,0.050886,0.38761,0.38388,0.27675,0.023676,0.38629,0.026623
1639,B,True,-0.38353,-0.52144,-0.41717,-0.38618,-0.50655,-0.61806,-0.74344,-0.71361,-0.75399,-0.80286
1640,B,False,-0.0029998,0.088458,0.16145,0.069094,0.0017239,0.014534,0.062227,-0.0026412,0.041168,0.085147
1641,B,False,0.19024,0.14294,0.18858,0.17165,0.15045,0.17595,0.21279,0.19937,0.22344,0.19637
1642,B,False,-0.026914,-0.13779,-0.17248,-0.010098,0.87166,0.54114,-0.2996,0.2082,0.27396,0.33764
1643,B,False,-0.013281,0.011651,-0.065509,-0.081894,0.062443,-0.019685,-0.059494,-0.31646,-0.22996,-0.12526
1644,B,False,-0.21741,-0.32675,-0.33366,-0.28059,-0.29028,-0.20603,-0.23977,-0.22162,-0.25274,-0.28592
1645,B,False,0.14882,0.26993,0.077571,0.20766,0.23135,0.35057,0.27538,0.25862,0.25816,0.31349
1646,B,False,-0.076262,-0.024268,-0.088229,-0.026949,-0.1579,-0.1358,-0.11249,-0.15513,-0.14225,-0.10567
1647,B,False,-0.36267,-0.23156,-0.19489,-0.21025,-0.21805,-0.17285,-0.13385,-0.26351,-0.3627,-0.42413
1648,B,False,-0.30231,-0.27132,-0.22594,-0.15263,-0.1713,0.05887,-0.026419,-0.11247,-0.18539,-0.27447
1649,B,False,0.27001,0.30775,0.18726,0.31969,0.12735,0.14293,0.19244,0.18172,0.26514,0.28069
1650,B,False,-1.0096,-0.56544,-0.76253,-0.71528,-0.46382,-0.77946,-0.71329,-1.1965,-1.11,-0.86939
1651,B,False,-0.13547,-0.094846,-0.12429,-0.11067,-0.049645,-0.097993,-0.11371,-0.12591,-0.18131,-0.18177
1652,B,False,0.16286,0.17482,0.33771,0.25038,0.14541,0.31416,0.27159,0.15554,0.19466,0.21313
1653,B,False,-0.2763,-0.21981,-0.29512,-0.13903,-0.21447,-0.19251,-0.2851,-0.36252,-0.32101,-0.28718
1654,B,False,-0.42242,-0.21017,-0.41215,-0.34012,-0.19028,-0.51055,-0.34671,-0.27865,-0.46989,-0.48187
1655,B,False,0.11668,0.020565,0.038414,-0.042523,0.039835,0.042491,-0.13549,-0.02163,-0.30902,-0.21949
1656,B,False,0.16006,0.12801,0.074946,0.13575,0.13066,0.089165,0.099667,0.070772,0.11915,0.1358
1657,B,True,-0.29602,-0.37025,-0.34403,-0.37128,-0.32267,-0.34933,-0.32615,-0.22732,-0.21502,-0.23775
1658,B,False,-0.16743,-0.18473,-0.15573,-0.16057,-0.1814,-0.14417,-0.18956,-0.15908,-0.19658,-0.23
1659,B,False,-0.096172,-0.087679,-0.091911,-0.12257,-0.11471,-0.15576,-0.17027,-0.22658,-0.15678,-0.21326
1660,B,False,0.18464,0.19865,0.28316,0.2474,0.20705,-0.23011,0.064454,0.073249,-0.20947,-0.2535
1661,B,False,0.023652,0.064745,0.030741,-0.084559,0.081864,0.032096,0.18599,-0.17327,-0.24438,-0.11511
1662,B,False,0.010659,0.084575,0.11715,0.059269,0.17131,0.085937,-0.018958,-0.15376,0.18127,0.084152
1663,B,False,-0.25467,-0.30672,-0.36863,-0.3537,-0.27653,-0.36501,-0.2549,-0.27124,-0.2621,-0.26528
1664,B,True,0.57922,0.44434,0.17028,0.50193,0.39523,0.48923,0.21345,0.39051,0.085571,0.089184
1665,B,False,0.15203,0.1406,0.16607,0.3996,0.058903,0.1347,0.11378,0.22844,0.026909,0.18951
1666,B,False,-0.63084,-0.3557,-0.77465,-0.33057,-1.24,-0.8368,-0.5721,-0.73352,-0.64943,-0.81913
1667,B,False,-0.15859,-0.21594,-0.31789,-0.057399,-0.11443,0.0018196,0.25096,0.14527,0.11841,0.1926
1668,B,False,0.12814,0.16432,0.13296,0.061249,0.10092,0.024605,0.12429,0.053861,0.099053,0.077846
1669,B,False,0.045102,-0.064968,-0.088713,-0.15963,-0.23409,-0.1464,-0.13879,-0.16846,-0.1234,-0.19308
1670,B,False,-0.19141,-0.24975,-0.16625,-0.21761,-0.22565,-0.20078,-0.053556,-0.11511,-0.1657,-0.14875
1671,B,False,0.45378,-0.042498,0.028736,0.05663,-0.08299,-0.090467,-0.054618,0.15857,0.28948,0.34715
1672,B,False,-0.15488,-0.15699,-0.018232,-0.052925,0.0019625,-0.095103,-0.0028347,-0.015474,-0.0048536,-0.06464
1673,B,False,-0.086982,0.38221,-0.22469,-0.072122,0.10074,0.16874,0.3225,0.58238,0.57624,0.44142
1674,B,False,0.1753,0.29556,0.1073,0.22828,0.043725,0.05424,-0.012944,0.034682,-0.081974,0.12606
1675,B,False,0.0015407,-0.2975,-0.30724,0.045148,-0.11139,-0.021813,-0.30231,-0.27132,-0.22594,-0.15263
1676,B,False,-0.018714,-0.40006,-0.46274,0.017765,0.10831,0.49224,0.50365,0.76439,0.99948,0.25871
1677,B,False,-0.18973,-0.27947,-0.30147,-0.17209,-0.15371,-0.14152,-0.20239,-0.069557,-0.14987,-0.21159
1678,B,False,-0.27812,-0.31013,-0.32035,-0.3099,-0.25406,-0.23102,-0.2459,-0.23828,-0.14502,-0.20358
1679,B,False,0.083443,0.064431,0.084614,0.041932,-0.13362,0.015749,-0.16091,-0.05458,-0.18138,-0.182
1680,B,False,0.019527,0.042527,0.12837,0.11858,0.047279,0.037043,0.084432,0.076969,-0.044515,0.0026925
