,FLARE_TYPE,COINCIDENCE,MEANPOT_1,MEANPOT_2,MEANPOT_3,MEANPOT_4,MEANPOT_5,MEANPOT_6,MEANPOT_7,MEANPOT_8,MEANPOT_9,MEANPOT_10
775,C,False,5142.8,5152.9,5118.7,4988.2,5004.3,4972.5,4949.7,4973.1,4923.4,4873.4
776,C,False,6400.1,6291.5,6235.8,6230.4,6205.3,6021.9,5989.8,5962.1,5938.1,5875.8
777,C,False,2274.2,2247.0,2215.1,2211.4,2119.8,2097.2,2022.3,1977.0,2161.0,2223.8
778,C,False,12286.0,11089.0,11177.0,10864.0,10791.0,10819.0,10497.0,11429.0,10800.0,11547.0
779,C,False,6519.3,6413.1,6276.0,6157.2,6074.1,6133.9,6093.3,6000.3,6012.1,5975.4
780,C,False,20456.0,20478.0,20501.0,20454.0,20392.0,20401.0,20390.0,20273.0,20192.0,20220.0
781,C,False,10475.0,10512.0,10604.0,10721.0,10609.0,10483.0,10544.0,10493.0,10317.0,10364.0
782,C,False,6202.5,5691.5,5698.6,6202.3,6082.4,5179.8,5150.2,5558.0,5052.2,4942.0
783,C,False,5406.0,5613.0,5520.9,5420.1,5459.5,5515.6,5499.0,5485.6,5475.9,5501.5
784,C,False,1026.5,987.74,1056.5,999.33,1083.9,986.29,1056.7,1065.1,1034.7,1070.5
785,C,False,9300.4,9284.9,9181.1,9045.3,9111.3,9032.2,8889.1,8973.2,8853.7,8792.8
786,C,False,9529.5,9466.6,9299.9,9300.2,9162.5,9138.2,9050.6,8961.1,8987.8,8734.4
787,C,False,1189.8,1184.1,1162.9,1129.5,1082.9,1052.9,1057.8,1053.7,1057.0,1026.2
788,C,False,5692.1,4702.0,4885.8,5656.1,5185.8,4992.3,4881.7,4567.2,4446.8,4622.3
789,C,False,3670.5,3639.9,3599.0,3614.8,3613.8,3587.7,3543.8,3481.4,3408.5,3359.9
790,C,True,8799.0,8814.9,8514.7,8577.4,8553.4,8549.9,8479.9,8428.4,8415.9,8982.5
791,C,False,6598.1,6638.6,6642.8,6768.9,6624.3,6539.9,6604.3,6552.9,6597.8,6508.6
792,C,True,4450.7,4393.2,4394.4,4274.8,4253.4,4227.4,4159.2,4154.2,4182.0,4229.5
793,C,False,5425.8,5313.5,5146.4,5638.2,5104.7,5280.7,5131.0,4819.7,5276.7,4764.7
794,C,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
795,C,False,3988.6,3971.9,4007.2,4015.1,4023.8,3830.0,3866.6,3838.8,3826.3,3955.6
796,C,False,14505.0,13828.0,13391.0,13260.0,13435.0,13683.0,13930.0,14107.0,14098.0,14343.0
797,C,False,3985.0,3967.4,4032.4,4137.9,4260.0,4190.9,4224.5,4164.9,3909.5,4265.8
798,C,False,5466.5,5501.4,5499.0,5650.4,5527.5,5640.8,5560.9,5730.8,5621.2,5816.6
799,C,False,8799.0,8814.9,8514.7,8577.4,8553.4,8549.9,8479.9,8428.4,8415.9,8982.5
800,C,False,9804.1,9838.4,9979.4,10037.0,9974.9,10233.0,10268.0,10420.0,10319.0,10661.0
801,C,False,13727.0,13688.0,13804.0,13864.0,13900.0,13849.0,13870.0,13975.0,14014.0,13970.0
802,C,False,1451.0,1453.5,1491.3,1536.8,1554.3,1564.4,1623.3,1660.5,1633.2,1675.7
803,C,False,8167.4,8164.7,8354.7,8432.1,8553.1,8700.0,8886.9,9015.9,9059.0,9008.3
804,C,False,10662.0,10474.0,10481.0,10317.0,10310.0,10318.0,10230.0,10152.0,10339.0,10309.0
805,C,False,16027.0,15870.0,15808.0,15780.0,15679.0,15911.0,15874.0,15726.0,16644.0,15464.0
806,C,False,1689.6,1779.8,1678.3,1770.0,1668.1,1648.1,1616.0,1641.6,1557.3,1552.1
807,C,False,3407.5,3640.2,3361.1,3274.7,3096.8,3034.0,3064.1,2959.3,3286.5,2972.1
808,C,False,10495.0,10455.0,10437.0,10370.0,10407.0,10390.0,10301.0,10226.0,10191.0,10222.0
809,C,False,2903.2,2851.4,2838.6,2882.7,2842.4,2800.1,2737.4,2707.1,2649.7,2672.9
810,C,False,4646.1,4615.0,4521.9,4483.8,4476.0,4362.5,4326.9,4254.6,4217.1,4165.3
811,C,False,4546.4,4495.9,4385.7,4312.8,4233.9,4145.0,4292.5,4181.4,4225.0,4136.9
812,C,False,5066.8,4909.5,4762.5,4673.3,4525.4,4398.5,4272.8,4116.9,4129.6,4009.0
813,C,False,3844.7,3791.5,3858.5,4000.3,3892.3,4003.8,4098.1,4074.2,4246.8,4232.5
814,C,False,10813.0,10787.0,10728.0,10799.0,10802.0,10753.0,10759.0,10702.0,10674.0,10650.0
815,C,False,2423.0,2426.9,2443.2,2422.9,2380.8,2428.1,2433.2,2429.4,2388.1,2391.4
816,C,False,6451.3,6590.7,6670.9,6757.0,7023.0,6930.9,6769.9,6862.6,6570.1,6565.9
817,C,False,4450.7,4393.2,4394.4,4274.8,4253.4,4227.4,4159.2,4154.2,4182.0,4229.5
818,C,False,4129.9,4098.8,4155.2,4209.1,4230.4,4246.4,4218.5,4240.1,4245.5,4205.7
819,C,False,4415.2,4335.2,4308.5,4260.6,4188.5,4116.7,4101.6,4061.9,4059.1,4022.3
820,C,False,8099.2,8009.6,7978.7,7909.2,7844.4,7760.3,7615.2,7370.6,7132.1,7150.7
821,C,False,4690.7,4690.8,4729.4,4659.9,4768.1,4736.9,4757.9,4733.0,4724.3,4590.1
822,C,False,3336.5,3347.4,3314.7,3282.4,3339.3,3361.0,3427.3,3467.6,3505.7,3533.5
823,C,False,2774.6,2770.7,2744.9,2688.9,2647.8,2641.6,2597.3,2507.4,2501.7,2493.1
824,B,True,5172.5,5548.6,5671.3,6102.9,6527.5,6168.0,6312.3,6680.2,6904.0,6870.8
825,B,False,6560.5,6702.1,6588.5,6568.6,6366.3,6440.9,6380.0,6377.4,6329.9,6342.7
826,B,False,2394.5,2409.1,2407.1,2317.0,2249.8,2288.6,2276.7,2078.4,2092.5,1941.0
827,B,False,1177.1,1194.9,1193.2,1207.1,1236.2,1204.6,1226.4,1229.7,1194.9,1240.9
828,B,True,0.0,0.0,0.0,0.0,0.0,52.615,0.0,381.43,736.07,1012.2
829,B,True,7855.9,7876.7,7936.1,8152.5,8261.5,8502.6,8524.6,8728.9,8670.4,8561.4
830,B,False,5107.5,5233.8,5394.4,5510.8,5691.7,5874.2,5962.4,6139.8,6268.0,6299.9
831,B,False,8206.7,8005.8,8004.0,7935.8,8186.3,8093.8,7915.4,7949.4,7992.7,7982.2
832,B,False,2357.2,3419.1,4035.2,3705.6,3304.4,3584.7,3891.1,3540.7,3417.5,3359.6
833,B,False,2229.5,2200.6,2218.9,2172.6,2157.9,2153.8,2135.9,2100.2,2080.9,2014.8
834,B,True,13146.0,12994.0,13024.0,12907.0,12783.0,12663.0,12627.0,12482.0,12550.0,12587.0
835,B,False,21390.0,21011.0,20970.0,20624.0,20517.0,20173.0,20268.0,19776.0,19665.0,19526.0
836,B,True,2013.7,2124.2,2036.3,2105.6,2094.6,2066.7,2025.4,1998.6,2128.9,2086.6
837,B,False,2940.6,2902.2,2816.3,2794.1,2727.7,2795.0,2854.8,2836.8,2788.1,2804.2
838,B,False,2921.3,2970.9,2852.6,2813.6,2713.5,2021.6,2059.1,2852.6,2772.6,2706.2
839,B,True,2955.6,2947.3,2967.2,3002.3,3057.8,2998.9,3033.3,2935.0,2905.3,2917.9
840,B,True,11227.0,11239.0,11325.0,11157.0,11305.0,11348.0,11455.0,11439.0,11381.0,11257.0
841,B,True,4250.5,4952.9,5184.0,5203.7,4066.1,5130.6,4925.1,4869.8,3809.7,4701.9
842,B,True,2811.4,2780.8,2796.5,2798.1,2878.4,2818.1,2909.8,2904.4,2827.9,2818.5
843,B,False,1851.6,1877.8,1923.1,1917.6,1991.1,2001.1,2019.7,2034.0,2033.4,2051.2
844,B,False,2855.1,2799.4,2793.8,2857.1,2841.6,2773.1,2798.2,2895.7,2811.3,2771.1
845,B,True,3450.9,3542.0,3596.6,3591.1,3542.6,3567.9,3608.1,3603.1,3571.2,3610.5
846,B,True,4145.7,4302.1,4328.2,4336.5,4355.8,4285.3,4308.9,4195.4,4028.5,4000.9
847,B,False,4668.9,4846.9,4806.7,4861.2,4831.2,4841.0,4758.9,4693.5,4793.0,4824.5
848,B,True,5247.0,5210.2,5094.2,5167.8,5041.5,4969.7,4891.7,4866.5,4716.4,4815.6
849,B,True,4968.6,4841.7,4865.6,4902.4,5017.8,4988.5,5080.8,5098.7,4938.8,5142.1
850,B,True,1728.8,1743.2,1735.9,1716.6,1730.6,1725.1,1705.4,1727.0,1719.9,1731.2
851,B,True,2795.8,2735.4,2612.3,2651.3,2658.8,2656.7,2643.7,2604.4,2502.7,2506.7
852,B,True,7784.9,7792.5,7931.1,8262.9,8680.9,8737.9,8873.8,8969.0,8884.6,9128.0
853,B,True,7025.2,7106.6,6937.7,7146.5,7045.1,7107.7,7188.3,7048.9,7171.3,7222.0
854,B,True,18304.0,18132.0,18033.0,18129.0,17523.0,17400.0,17395.0,17073.0,16730.0,16376.0
855,B,True,4410.9,4381.6,3982.7,3589.5,3407.7,3481.9,3351.9,3158.6,3151.0,3368.1
856,B,False,5633.6,5686.3,5701.0,5758.2,5658.0,5642.0,5655.2,5706.9,5609.7,5640.0
857,B,False,9245.9,9256.9,8987.1,9007.5,8864.6,8719.3,8680.4,8518.2,8485.7,8291.5
858,B,True,1529.4,1540.0,1593.0,1606.0,1637.4,1693.2,1752.1,1784.7,1805.2,1803.0
859,B,False,1837.9,1860.1,1817.0,1806.4,1824.6,1804.8,1803.0,1752.4,1721.7,1725.1
860,B,False,5385.8,5483.4,5461.8,5108.7,5169.4,5088.0,5393.1,5059.3,5395.9,5293.5
861,B,True,3560.1,3444.5,3446.1,3261.2,3313.1,3319.4,3314.9,3388.2,3342.4,3362.1
862,B,True,5485.3,5532.7,5452.7,5406.0,5283.2,5025.6,5256.0,5382.8,5374.3,5504.2
863,B,False,1826.2,1767.0,1758.6,1885.2,1605.6,1505.5,1519.8,1394.4,1392.8,1358.4
864,B,False,1905.3,1882.8,1900.6,1846.9,1937.7,1893.7,1876.8,1888.6,1898.2,1904.8
865,B,False,2745.4,2766.9,2726.7,2699.7,2702.5,2720.4,2739.4,2668.6,2724.1,2644.4
866,B,True,11762.0,11993.0,11617.0,11753.0,11851.0,11440.0,11735.0,11568.0,11717.0,11526.0
867,B,False,3140.7,3188.1,3179.3,3249.5,3335.3,3395.8,3474.9,3379.8,3311.7,3349.7
868,B,True,2955.0,3038.7,3104.2,3085.3,3147.9,3206.4,3239.2,3239.6,2921.1,3312.5
869,B,True,4362.3,4247.2,4569.2,4575.7,4796.4,4911.1,4962.8,5393.0,5624.8,5863.9
870,B,True,929.47,1381.4,2202.0,2554.9,5452.4,3915.8,4768.8,5283.3,6545.1,5990.3
871,B,True,7659.2,7619.0,7346.9,7251.2,7348.0,7193.4,7359.0,7144.8,7120.7,7083.3
872,B,False,2156.1,2025.0,2053.9,2041.3,2058.0,1975.4,1977.5,2029.2,2007.3,1974.0
873,B,False,4255.2,4272.7,4316.4,4337.9,4306.2,4231.2,4263.5,4338.6,4277.7,4265.7
874,B,False,1952.7,2050.5,2045.1,2090.6,2002.5,1942.1,1845.2,1821.3,1784.1,1708.7
875,B,False,7077.8,7103.5,7177.8,7008.0,6873.2,6688.1,6680.6,6435.8,6469.4,6228.9
876,B,False,14886.0,13928.0,13981.0,13894.0,11088.0,12035.0,12218.0,11461.0,11318.0,11314.0
877,B,False,7113.2,7123.2,7013.4,7084.1,7078.4,7068.7,6949.3,6821.2,6858.4,6744.3
878,B,False,5534.1,5697.8,5632.0,5562.9,5601.7,5748.0,5699.9,5916.1,5707.9,5756.8
879,B,False,6266.9,6239.0,6151.0,6132.3,5943.4,5913.4,5890.5,5863.8,5841.7,5798.5
880,B,True,3108.2,3302.2,3131.0,3079.1,3112.9,2983.0,2891.1,2924.8,2839.2,2743.4
881,B,True,1422.2,1394.7,1435.6,1392.4,1403.4,1412.5,1420.5,1394.0,1360.9,1397.6
882,B,False,2109.3,2153.6,2193.8,2211.2,2256.5,2276.4,2311.9,2327.8,2334.2,2382.7
883,B,False,2177.9,2204.8,2246.1,2258.2,2304.1,2276.7,2277.0,2275.4,2240.3,2192.7
884,B,True,4288.3,4297.8,4284.7,4274.9,4321.4,4390.7,4414.4,4469.8,4521.6,4550.2
885,B,False,17938.0,18043.0,18167.0,18357.0,18482.0,18930.0,19531.0,19977.0,20139.0,20655.0
886,B,True,3522.4,3577.5,3778.8,4007.7,4222.1,4299.1,4078.3,3651.7,3612.6,3482.6
887,B,False,1723.7,1833.2,1804.1,1830.9,1817.5,1885.3,1806.8,1787.4,1712.6,1696.2
888,B,False,2490.1,2504.7,2422.9,2468.9,2537.9,2593.7,2833.3,3183.1,3412.3,3583.4
889,B,True,2571.4,2636.2,4157.5,3747.3,3982.2,6660.1,5634.8,5833.0,6860.3,7333.9
890,B,False,4270.4,4063.2,3897.3,3731.5,4005.8,3774.7,3622.4,3437.5,3727.5,3824.6
891,B,False,4549.9,4646.6,4702.0,4740.2,4928.5,4962.9,4941.3,5053.4,5274.1,5207.4
892,B,True,2360.2,2319.9,2282.2,2327.8,2297.7,2267.6,2258.1,2187.6,2139.4,2129.7
893,B,False,5387.9,5416.6,5350.3,5354.9,5475.2,5421.6,5541.0,5464.7,5592.6,5628.7
894,B,False,8019.2,8082.0,8072.4,8422.2,8436.6,8288.7,8397.0,8620.5,8510.0,8461.4
895,B,False,2861.3,2825.5,3034.4,3092.1,2991.0,3159.5,3116.7,3055.5,3126.1,3105.4
896,B,False,19367.0,19785.0,19467.0,19484.0,19214.0,19157.0,18762.0,18902.0,18572.0,18486.0
897,B,False,10099.0,10683.0,11149.0,11123.0,11254.0,11544.0,11596.0,11542.0,11409.0,11079.0
898,B,False,2905.9,2872.7,2844.6,2830.8,2836.8,2850.0,2694.7,2622.6,2581.5,2598.2
899,B,False,1461.3,1510.1,1542.6,1516.6,1426.3,1365.4,1326.0,1279.7,1241.6,1192.5
900,B,True,5113.4,5060.5,5068.5,5141.7,5008.3,4972.0,4930.8,4855.6,4890.5,4967.4
901,B,False,3438.0,3569.4,3610.5,3814.4,3857.2,3975.5,3964.6,3779.3,3888.8,3814.9
902,B,True,4533.6,4514.7,4716.7,4730.9,4871.4,4949.5,4917.5,4983.5,4948.7,5069.1
903,B,False,3323.7,3272.1,3357.6,3314.8,3368.9,3379.5,3369.3,3495.6,3586.3,3576.2
904,B,False,1795.2,1781.6,1828.8,1714.4,1723.0,1688.9,1683.5,1681.7,1662.0,1639.6
905,B,True,1615.5,1630.0,1686.8,1665.0,1628.6,1650.9,1665.9,1637.2,1632.9,1606.1
906,B,True,4483.8,4387.6,4370.3,4326.7,4131.9,4092.4,4237.5,4152.4,4201.2,4059.9
907,B,False,1346.5,1356.8,1315.3,1298.6,1335.5,1385.5,1382.2,1370.0,1390.8,1432.4
908,B,False,9462.4,9262.4,9217.1,9164.1,9075.0,9091.2,8957.8,8929.3,8939.8,9068.9
909,B,False,3270.6,3138.8,3042.5,2929.3,3008.7,2981.3,2743.6,2779.8,2659.9,3005.0
910,B,False,17548.0,17303.0,17357.0,17304.0,17104.0,17066.0,17157.0,17184.0,17502.0,17662.0
911,B,True,14663.0,14911.0,14686.0,14595.0,14618.0,14397.0,14201.0,14607.0,14296.0,14446.0
912,B,False,2323.5,2368.0,2417.3,2441.6,2444.1,2464.2,2377.7,2333.5,2266.8,2207.9
913,B,True,6200.0,6160.3,6043.5,5998.2,5946.7,5829.8,5825.3,5861.5,5857.7,5963.6
914,B,False,3264.4,3237.4,3123.1,3171.5,3025.3,3318.8,3356.3,3189.3,3214.6,3142.1
915,B,False,1556.8,1538.2,1567.3,1561.2,1580.5,1605.7,1618.1,1640.2,1637.0,1647.3
916,B,False,5134.7,5083.1,4964.5,4922.3,4941.5,4911.8,4853.1,4838.9,4872.5,4956.0
917,B,True,2708.0,2678.8,2662.3,2591.0,2573.7,2563.7,2590.3,2576.9,2660.6,2686.8
918,B,False,4344.9,4318.3,4386.1,4446.9,4450.2,4447.2,4463.3,4493.9,4497.7,4381.8
919,B,False,1656.8,1669.0,1593.9,1763.7,1946.5,1865.7,1937.9,1898.8,2014.7,2053.0
920,B,False,2824.8,2820.0,2736.5,2659.9,2774.6,2900.8,2852.6,2813.8,2755.6,2748.1
921,B,False,3127.1,3180.2,3198.5,3208.6,3205.6,3119.0,3143.1,3136.5,3103.4,3134.1
922,B,True,13100.0,13198.0,13190.0,12830.0,12948.0,13150.0,13067.0,12844.0,12839.0,12732.0
923,B,False,11693.0,12453.0,12861.0,13339.0,13722.0,13706.0,13635.0,13693.0,13713.0,13233.0
924,B,True,2051.8,2020.1,1982.0,1950.6,1943.7,1961.8,1940.9,1924.7,1938.5,1897.0
925,B,False,3237.8,3190.8,3175.6,3235.8,3283.0,3281.4,3258.7,3363.1,3416.1,3401.1
926,B,True,4136.3,4085.6,4092.2,3889.9,3811.1,3906.7,3858.3,3818.7,3808.5,3734.2
927,B,False,3465.7,3469.9,3538.5,3596.8,3556.7,3550.8,3641.0,3704.8,3782.5,3932.0
928,B,False,3739.8,3780.2,3840.8,3709.6,3672.0,3654.9,3597.6,3638.9,3527.2,3575.1
929,B,False,1862.6,1841.2,1747.7,1702.6,1661.7,1613.0,1579.0,1578.3,1510.7,1507.4
930,B,True,2862.2,2961.8,2998.6,2965.3,2990.5,3137.6,3134.0,3283.9,3234.6,3246.9
931,B,True,12527.0,12667.0,12774.0,12742.0,12853.0,12825.0,12960.0,12895.0,12898.0,12917.0
932,B,False,1826.4,1820.9,1764.4,1752.9,1713.1,1709.5,1699.9,1677.9,1587.6,1616.9
933,B,False,5972.5,5968.2,6022.4,6110.4,6262.7,6111.6,6222.3,6251.2,6343.2,6629.0
934,B,False,8279.3,8236.1,8265.2,8342.4,8292.5,8237.1,8399.8,8628.5,8749.7,9063.4
935,B,False,7309.8,7243.2,7224.3,7150.6,7324.6,7374.2,7391.5,7461.4,7439.6,7384.6
936,B,True,9350.9,9172.5,9543.6,9433.2,9639.3,9480.5,9386.3,9464.1,9557.6,9458.4
937,B,False,23699.0,24290.0,24135.0,23586.0,23500.0,23104.0,22480.0,22272.0,21868.0,21450.0
938,B,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
939,B,False,1629.1,1617.4,1636.1,1686.8,1723.8,1744.2,1752.8,1723.5,1787.0,1722.5
940,B,True,2913.1,2933.8,2954.2,2889.3,2903.1,2885.4,2921.0,2901.3,2853.7,2843.0
941,B,True,1897.1,1906.6,1893.2,1861.6,1868.4,1834.7,1826.3,1792.9,1782.7,1763.6
942,B,False,4796.4,4911.1,4962.8,5393.0,5624.8,5863.9,6325.5,6249.4,6128.4,6206.0
943,B,True,4351.9,4336.1,4338.7,4314.6,4284.4,4338.4,4270.2,4285.2,4186.6,4249.2
944,B,True,7585.3,7259.4,7363.6,7734.3,7666.8,7495.3,7484.7,7345.4,7402.5,7310.8
945,B,True,6912.0,7064.9,7066.0,7125.3,7073.5,7286.8,7411.9,7460.5,7546.4,7795.9
946,B,True,8013.7,8193.1,8553.8,8418.9,8687.9,8652.7,9234.1,8662.5,9210.3,9204.5
947,B,False,3319.7,3386.6,3658.4,4033.9,4076.4,4270.4,4063.2,3897.3,3731.5,4005.8
948,B,False,7914.9,8029.8,8006.1,8124.7,7896.3,8254.1,8037.6,8263.5,7979.7,7908.3
949,B,True,5500.0,5193.3,4969.0,4918.7,5079.6,5146.5,5116.9,4734.9,4894.2,4874.4
950,B,False,5754.3,5855.5,5862.3,5894.5,5863.4,5883.0,6021.9,5954.5,5879.9,5874.6
951,B,False,6456.5,6450.2,6458.5,6419.4,6225.3,6241.1,6127.8,6179.1,6145.2,6029.6
952,B,False,5305.7,5372.5,5243.4,5293.9,5317.5,5338.4,5322.9,5280.6,5175.5,5203.4
953,B,True,3685.6,3464.2,3529.6,3612.9,3553.8,3482.7,3490.3,3257.6,3264.7,3202.9
954,B,True,19501.0,19667.0,19594.0,19517.0,19800.0,20165.0,20172.0,20484.0,20423.0,20654.0
955,B,False,3424.3,3415.8,3589.3,3560.7,3712.5,3926.2,3999.0,4005.7,4135.4,4210.9
956,B,False,17509.0,17795.0,17764.0,18136.0,18167.0,18306.0,18571.0,18969.0,19254.0,19596.0
957,B,False,13965.0,13487.0,12970.0,12914.0,12461.0,12581.0,12173.0,11725.0,11831.0,11680.0
958,B,True,4822.1,4726.0,4614.9,4645.8,4629.9,4618.3,4470.6,4428.5,4500.3,4332.3
959,B,False,1566.2,1652.5,1643.2,1599.2,1527.7,1587.3,1616.9,1600.5,1784.4,1741.3
960,B,False,2541.0,2546.5,2566.4,2700.5,2933.6,3061.1,3096.1,3250.6,3158.3,3173.1
961,B,False,1820.4,1894.1,1856.7,1852.4,1883.9,1842.1,1800.1,1842.2,1758.8,1775.3
962,B,True,10849.0,10875.0,10701.0,10679.0,10616.0,10559.0,10505.0,10462.0,10785.0,10766.0
963,B,False,8373.6,8183.7,8302.2,8360.6,8495.0,8441.1,8460.9,8457.8,8478.9,8666.4
964,B,False,9473.3,9399.5,9440.2,9395.4,9194.4,9168.1,9085.2,8877.2,8815.9,8731.9
965,B,True,3459.2,3611.5,3599.9,3720.3,3632.5,3578.1,3544.5,3603.0,3416.7,3553.2
966,B,True,2869.3,2858.6,2959.7,2925.6,2963.1,3086.0,2995.7,3095.5,3112.0,3014.0
967,B,False,3674.3,3698.8,3671.6,3634.0,3653.0,3774.6,3763.2,3733.8,3728.6,3718.6
968,B,False,4338.4,4226.6,4319.2,4401.4,4437.7,4475.9,4323.5,4302.1,4212.1,4264.5
969,B,False,5183.4,5180.6,5203.2,5210.3,5116.5,5084.0,5091.1,5042.1,5026.8,5013.9
970,B,False,1647.5,1632.5,1626.6,1679.5,1700.2,1771.6,1790.7,1780.1,1821.9,1839.8
971,B,False,3534.2,3548.6,3630.8,3719.6,3628.5,3632.6,3755.3,3931.9,4030.9,4208.3
972,B,False,11313.0,11433.0,11656.0,11886.0,12104.0,12066.0,12420.0,12676.0,12862.0,12605.0
973,B,True,8862.8,8856.5,8808.9,8501.1,8468.0,8261.7,8076.3,7897.6,7822.3,7835.7
974,B,False,4712.1,4646.6,4754.3,4827.8,4886.1,4957.7,4891.4,4835.6,4961.3,4980.4
975,B,False,961.25,999.69,1005.0,1012.5,1012.1,1008.4,978.79,954.91,926.88,908.1
976,B,True,3044.3,3097.5,3078.5,3078.4,3057.6,3023.0,2976.6,2913.3,2847.9,2774.6
977,B,True,4291.5,4333.5,4163.0,4174.9,4134.5,4176.2,4104.8,4054.1,4067.7,3987.6
978,B,True,7881.1,7925.3,8009.9,8125.2,8140.6,8100.3,8257.4,8453.6,8517.4,8664.4
979,B,False,1645.5,1723.7,1833.2,1804.1,1830.9,1817.5,1885.3,1806.8,1787.4,1712.6
980,B,False,3603.8,3619.5,3739.4,3797.9,3867.3,3892.5,4055.3,3967.3,3934.8,3945.8
981,B,False,4119.0,4120.7,4210.3,4239.0,4224.9,3741.4,4373.8,4291.4,3942.4,4036.6
982,B,True,6241.1,6168.5,6175.5,6077.6,6021.3,5941.6,5873.6,5830.3,5883.9,5750.0
983,B,False,2174.5,2178.8,2070.8,2092.2,2042.9,2135.9,2144.5,2064.5,2146.1,2131.7
984,B,True,2026.4,1986.8,1975.6,1947.3,1948.9,1951.5,1920.2,1928.5,1957.4,1886.4
985,B,False,1922.8,1910.4,1927.2,1925.7,1947.0,1915.4,1999.0,1956.2,1975.9,1995.1
986,B,True,6916.5,7059.5,6969.8,6916.9,6873.9,6659.4,6601.2,6324.1,6267.9,6298.5
987,B,False,15140.0,15105.0,14953.0,14988.0,14776.0,14658.0,14657.0,14439.0,14317.0,14177.0
988,B,False,9878.8,9752.3,9653.1,9688.9,9446.3,9429.8,9080.7,9018.4,8692.6,8730.3
989,B,False,3624.3,3921.6,3864.3,3949.3,4343.5,4294.0,4218.1,4146.2,4323.0,4560.9
990,B,False,21056.0,21279.0,21243.0,21390.0,21011.0,20970.0,20624.0,20517.0,20173.0,20268.0
991,B,True,1825.4,1858.4,1899.9,1955.2,2017.0,2111.6,2094.8,2116.2,2145.8,2128.9
992,B,True,6896.5,6768.5,6929.2,6832.5,7129.5,7160.4,7165.7,7062.4,6983.6,6883.0
993,B,False,3270.4,3215.4,3159.5,3083.2,3028.9,2989.5,2891.3,2782.7,2778.9,2739.8
994,B,False,13667.0,13561.0,13800.0,13646.0,13507.0,13471.0,13362.0,13268.0,12990.0,12600.0
995,B,True,2226.9,2229.9,2091.1,2105.2,2166.7,2094.7,1988.3,1876.9,1942.4,1889.2
996,B,False,7207.8,7101.9,7066.4,7108.6,7057.9,6726.8,6697.9,6655.9,6542.6,6578.7
997,B,True,5618.6,5693.1,5773.4,5847.7,6027.3,6171.4,5992.5,5892.6,5951.2,6066.5
998,B,True,13746.0,13735.0,13890.0,13635.0,13732.0,13523.0,13472.0,13449.0,13358.0,12994.0
999,B,True,5332.1,5287.0,5306.3,5282.7,5420.6,5293.7,5239.3,5149.5,5161.0,5130.5
1000,B,True,4130.5,3990.3,4113.8,4170.3,4217.0,3983.5,3901.5,3774.2,3974.4,3839.1
1001,B,False,1520.6,1485.2,1467.4,1487.3,1459.6,1478.7,1488.3,1469.1,1433.0,1408.9
1002,B,False,2941.2,2882.0,2893.0,2826.9,2774.7,2710.5,2816.3,2912.6,3036.7,2954.2
1003,B,True,1340.0,1302.3,1329.4,1283.7,1279.6,1291.0,1288.1,1241.2,1356.8,1301.1
1004,B,False,7129.5,7160.4,7165.7,7062.4,6983.6,6883.0,7053.4,7123.9,6903.8,6763.4
1005,B,False,2064.5,2037.7,2029.0,2125.2,2106.3,2134.4,2087.3,2055.4,2079.2,2037.4
1006,B,False,4541.2,4502.0,4496.5,4458.7,4441.0,4314.6,4330.8,4377.0,4311.9,4300.8
1007,B,False,7688.1,7614.8,6414.4,7494.5,6473.4,7247.2,6004.5,6923.2,6673.0,5052.9
1008,B,True,4199.9,4280.0,4174.5,4199.4,4201.2,4321.7,4223.4,4213.5,4168.2,4160.1
1009,B,True,3993.9,3975.7,4027.6,4062.7,4081.4,4130.2,4179.4,4166.9,4165.5,4200.6
1010,B,True,1803.8,1858.8,1870.7,1907.3,1907.0,1950.7,1983.5,1957.1,1975.7,1965.2
1011,B,True,7158.4,7349.8,7605.0,7588.0,7660.6,7664.2,7578.8,7707.9,7612.7,7515.5
1012,B,False,2621.9,2558.8,2567.9,2676.4,2531.9,2451.8,2365.7,2286.1,2177.2,2132.3
1013,B,False,2306.6,2277.1,2318.3,2321.9,2374.6,2376.7,2413.5,2494.8,2513.0,2516.6
1014,B,False,4001.1,4021.2,4014.8,4014.2,3952.7,3956.3,3952.8,3925.0,3936.5,3942.9
1015,B,True,5808.7,5792.8,6019.3,5966.4,6081.1,6027.2,6203.1,6204.0,6167.5,5971.9
1016,B,True,1418.4,1445.4,1495.1,1529.0,1550.6,1553.0,1541.3,1588.9,1623.7,1607.6
1017,B,False,1861.6,1868.4,1834.7,1826.3,1792.9,1782.7,1763.6,1755.5,1726.7,1721.6
1018,B,True,11743.0,11723.0,11848.0,11787.0,11865.0,12006.0,12040.0,11991.0,11813.0,11996.0
1019,B,False,3864.6,3809.9,3933.3,3906.4,3906.0,3946.7,4014.3,4066.2,4000.0,3962.2
1020,B,False,3156.0,2865.4,3003.1,3133.2,2775.4,2837.3,2987.4,2993.1,3094.3,3062.9
1021,B,False,5222.4,5107.3,5167.9,5162.7,5078.9,5228.9,5233.5,5101.1,5257.6,5113.5
1022,B,False,6699.8,6716.5,6827.1,6904.1,6857.8,6876.7,6887.4,7098.3,7195.5,7250.0
