,FLARE_TYPE,COINCIDENCE,d_l_f_1,d_l_f_2,d_l_f_3,d_l_f_4,d_l_f_5,d_l_f_6,d_l_f_7,d_l_f_8,d_l_f_9,d_l_f_10
2077,N,False,7.0711,6.0828,0.0,5.3852,6.0828,7.0711,0.0,0.0,0.0,0.0
2078,N,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2079,N,False,0.0,0.0,0.0,0.0,0.0,0.0,24.083,22.672,22.804,24.207
2080,N,False,128.76,130.3,129.81,131.07,131.27,131.91,131.89,133.16,133.34,133.62
2081,N,False,333.59,333.85,334.32,335.59,333.86,335.15,337.01,333.96,333.15,337.57
2082,N,False,779.0,779.7,778.43,776.8,776.64,779.14,779.74,780.77,780.98,781.74
2083,N,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2084,N,False,130.07,129.93,133.74,138.51,108.22,139.7,148.29,140.9,142.23,141.71
2085,N,False,126.0,127.02,129.02,130.02,132.03,132.03,134.03,135.03,135.03,136.32
2086,N,False,454.73,455.34,452.24,453.12,455.9,457.0,458.33,458.12,457.95,459.16
2087,N,False,536.89,536.97,536.89,536.97,536.89,536.89,537.97,501.51,536.97,499.9
2088,N,False,36.62,36.62,36.62,36.62,35.228,35.805,35.805,35.228,35.0,35.0
2089,N,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2090,N,False,153.26,151.15,153.1,152.33,151.81,151.53,150.56,150.95,148.32,148.41
2091,N,False,101.24,103.16,103.16,104.69,105.65,106.32,107.28,107.56,108.81,109.77
2092,N,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2093,N,False,66.529,67.832,67.005,71.789,74.997,70.969,73.417,68.058,54.231,54.842
2094,N,False,106.47,107.53,106.98,107.11,107.47,105.53,108.29,109.13,109.16,108.7
2095,N,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2096,N,False,87.207,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.416
2097,N,False,164.12,165.63,165.63,165.0,164.13,166.55,165.17,165.22,164.69,163.83
2098,N,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2099,N,False,163.7,164.44,165.8,165.8,165.8,163.68,164.09,164.7,164.33,163.96
2100,N,False,102.3,103.27,104.61,105.39,105.43,105.12,106.72,106.61,106.89,109.23
2101,N,False,10.321,13.56,13.294,12.099,14.136,14.407,14.695,12.814,13.184,14.322
2102,N,False,751.57,752.38,753.38,751.96,752.85,753.0,752.23,751.59,751.13,751.68
2103,N,False,148.0,150.0,150.0,151.0,151.0,0.0,152.01,152.01,0.0,153.0
2104,N,False,199.19,198.81,201.47,202.35,199.83,199.48,199.03,197.9,196.89,199.15
2105,N,False,110.29,108.89,107.34,105.21,106.5,105.03,104.33,102.93,103.84,105.22
2106,N,False,88.861,84.003,82.963,82.749,82.874,80.402,83.784,78.96,82.007,84.499
2107,N,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2108,N,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2109,N,False,0.0,0.0,0.0,0.0,0.0,0.0,99.925,100.9,100.9,100.66
2110,N,False,322.28,318.5,333.81,336.33,335.63,332.64,336.19,334.37,335.0,329.69
2111,N,False,480.42,480.21,479.98,478.91,478.23,478.96,478.62,478.4,478.44,478.14
2112,N,False,170.22,168.11,167.32,167.88,165.13,166.11,163.44,164.83,164.47,170.09
2113,N,False,0.0,12.53,0.0,0.0,13.601,14.422,13.601,13.038,12.207,12.207
2114,N,False,331.99,330.93,330.29,330.65,332.28,333.34,332.11,332.69,333.96,333.57
2115,N,False,19.647,20.396,20.396,19.416,19.416,19.416,0.0,0.0,0.0,0.0
2116,N,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,0.0,0.0
2117,N,False,0.0,37.656,37.656,37.656,37.855,37.855,37.855,37.855,0.0,0.0
2118,N,False,12.166,12.166,12.166,12.042,11.045,11.18,11.18,11.18,11.18,11.402
2119,N,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2120,N,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2121,N,False,319.79,318.84,317.29,318.22,319.54,322.72,322.18,323.7,325.41,323.74
2122,N,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2123,N,False,313.37,312.5,317.37,320.44,319.06,317.24,314.3,318.41,314.14,314.57
2124,N,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2125,N,False,0.0,5.099,0.0,8.6023,44.719,45.277,0.0,45.967,46.69,48.795
2126,N,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2127,N,False,54.037,54.037,55.0,54.0,54.037,54.037,54.037,54.037,54.037,54.037
2128,N,False,157.49,157.18,156.42,157.16,156.04,158.25,158.85,158.08,160.06,160.18
2129,N,False,333.92,331.79,331.92,336.03,336.58,337.79,338.33,337.26,341.83,341.36
2130,N,False,340.25,337.59,336.67,333.92,331.79,331.92,336.03,336.58,337.79,338.33
2131,N,False,0.0,0.0,0.0,109.73,109.73,112.21,112.84,113.55,113.89,114.78
2132,N,False,137.65,136.96,135.29,135.22,135.38,135.32,135.98,133.93,130.0,133.65
2133,N,False,125.15,127.1,128.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2134,N,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2135,N,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2136,N,False,553.95,503.32,529.72,542.36,643.98,646.13,647.47,649.24,646.0,649.26
2137,N,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2138,N,False,938.32,934.19,935.38,940.65,936.1,935.48,934.41,935.73,932.77,935.26
2139,N,False,919.31,914.69,914.6,914.26,915.0,912.81,912.43,909.15,905.67,903.93
2140,N,False,0.0,0.0,0.0,0.0,488.57,473.6,0.0,0.0,0.0,486.41
2141,N,False,86.703,87.9,89.283,90.022,90.832,91.862,92.888,92.757,94.831,94.479
2142,N,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2143,N,False,1299.6,1301.4,1304.6,1307.8,1310.8,1311.7,1313.1,1313.6,1313.1,1313.8
2144,N,False,583.84,584.55,585.17,586.51,584.43,584.68,585.07,584.09,585.43,583.35
2145,N,False,121.16,123.19,124.25,124.32,124.23,125.86,126.42,126.25,126.62,128.41
2146,N,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2147,N,False,281.26,281.66,281.88,282.06,282.98,282.58,282.06,282.06,282.47,282.47
2148,N,False,484.37,485.23,487.8,484.42,487.66,488.21,487.73,488.28,489.71,495.75
2149,N,False,450.7,441.11,442.53,441.05,441.91,445.0,450.14,459.49,457.28,453.64
2150,N,False,56.938,56.358,56.957,57.04,56.879,56.095,56.11,56.886,57.252,57.271
2151,N,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2152,N,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.248,0.0
2153,N,False,133.75,125.85,131.75,130.75,131.75,131.75,136.67,136.81,140.71,141.5
2154,N,False,330.24,329.98,332.0,333.35,335.61,332.54,327.86,334.43,333.91,335.39
2155,N,False,301.0,301.0,302.0,302.01,0.0,0.0,0.0,302.01,301.01,0.0
2156,N,False,77.405,78.778,80.03,79.591,79.817,79.509,79.236,79.337,80.372,82.143
2157,N,False,253.96,256.14,258.05,257.93,257.43,256.45,256.29,257.15,257.23,257.32
2158,N,False,28.339,29.885,32.04,33.014,130.87,130.03,129.89,130.02,25.974,18.801
2159,N,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2160,N,False,29.885,32.04,33.014,130.87,130.03,129.89,130.02,25.974,18.801,17.943
2161,N,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2162,N,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2163,N,False,202.14,203.06,202.32,202.29,202.34,202.61,201.73,201.86,202.91,202.57
2164,N,False,40.608,40.608,40.608,40.608,40.608,40.608,40.46,40.608,39.825,40.608
2165,N,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2166,N,False,104.74,107.68,105.72,106.0,105.98,107.22,110.63,110.19,115.38,115.28
2167,N,False,20.809,27.917,35.183,35.442,29.426,22.674,20.096,22.804,23.893,37.656
2168,N,False,352.1,353.48,351.58,351.72,354.6,353.86,355.43,355.9,353.87,353.58
2169,N,False,190.64,190.16,190.52,192.42,190.94,191.54,189.17,189.26,188.15,188.97
2170,N,False,361.78,363.33,362.39,363.49,365.44,364.79,363.52,364.38,363.8,363.59
2171,N,False,0.0,0.0,0.0,4.2426,0.0,0.0,0.0,0.0,0.0,0.0
2172,N,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.05,9.9112
2173,N,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2174,N,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2175,N,False,27.62,27.203,27.514,25.962,26.249,26.703,26.571,26.249,0.0,0.0
2176,N,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2177,N,False,288.2,288.2,288.2,289.39,288.42,0.0,288.65,288.65,288.88,288.88
2178,N,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2179,N,False,12.806,12.207,11.402,12.806,12.806,12.4,11.961,11.915,12.806,11.993
2180,N,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2181,N,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2182,N,False,111.16,111.16,111.16,111.16,111.22,111.16,111.16,111.16,111.16,111.16
2183,N,False,37.025,96.36,107.57,108.78,39.544,109.02,90.927,89.509,88.96,89.29
2184,N,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2185,N,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2186,N,False,206.33,209.56,209.31,204.6,208.88,211.37,221.51,214.03,209.08,203.55
2187,N,False,85.071,88.969,91.369,89.996,92.049,87.141,86.424,87.02,86.523,86.524
2188,N,False,0.0,0.0,7.0711,7.0711,0.0,0.0,0.0,0.0,0.0,0.0
2189,N,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2190,N,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2191,N,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2192,N,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2193,N,False,809.7,749.51,776.26,826.28,824.26,812.98,803.2,775.31,836.8,767.52
2194,N,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2195,N,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2196,N,False,480.75,519.68,520.14,471.21,461.09,468.56,429.54,521.72,521.81,452.71
2197,N,False,22.472,21.541,22.472,21.541,21.19,21.541,22.472,22.136,22.472,22.472
2198,N,False,10.77,0.0,10.296,10.296,10.77,9.2195,9.4868,9.4868,9.4868,8.544
2199,N,False,84.046,84.796,84.528,83.63,84.077,84.077,84.459,84.531,84.637,83.187
2200,N,False,31.954,18.228,17.561,17.506,30.39,17.477,27.547,28.478,26.984,39.208
2201,N,False,137.18,137.23,137.23,111.59,105.64,108.19,111.13,109.47,102.68,98.92
2202,N,False,7.2111,7.2111,7.2111,0.0,76.118,77.104,79.429,78.447,78.262,79.429
2203,N,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2204,N,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2205,N,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2206,N,False,323.54,324.11,332.52,334.99,336.33,335.48,327.89,331.44,329.38,324.97
2207,N,False,22.804,21.587,22.561,22.804,22.561,0.0,23.537,23.537,22.561,22.561
2208,N,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2209,N,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2210,N,False,82.298,83.295,83.295,0.0,85.288,85.376,0.0,0.0,0.0,0.0
2211,N,False,14.776,33.119,34.196,31.667,34.099,29.571,28.499,14.155,14.181,38.311
2212,N,False,31.016,31.352,31.435,31.498,31.946,32.515,31.031,31.018,31.46,31.406
2213,N,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2214,N,False,529.06,0.0,0.0,0.0,0.0,0.0,530.21,529.64,530.21,530.79
2215,N,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2216,N,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2217,N,False,46.84,45.88,45.88,98.234,100.5,102.04,111.51,111.89,111.89,111.89
2218,N,False,86.277,62.394,63.265,57.801,57.801,58.669,59.54,64.75,74.216,0.0
2219,N,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2220,N,False,0.0,0.0,0.0,0.0,73.335,73.335,0.0,0.0,0.0,0.0
2221,N,False,65.504,71.675,66.646,68.637,61.951,60.164,60.074,53.252,48.824,46.267
2222,N,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2223,N,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2224,N,False,25.0,25.09,24.735,25.612,24.207,25.0,24.413,24.413,25.741,25.172
2225,N,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2226,N,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2227,N,False,51.546,51.546,50.596,51.245,50.0,0.0,0.0,0.0,0.0,0.0
2228,N,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2229,N,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2230,N,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2231,N,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2232,N,False,157.08,158.79,159.31,159.85,161.18,162.1,163.56,164.13,165.13,165.03
2233,N,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2234,N,False,154.18,154.82,155.27,156.81,157.08,158.79,159.31,159.85,161.18,162.1
2235,N,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2236,N,False,278.85,277.46,277.41,276.88,276.7,275.44,275.6,275.78,275.37,274.47
2237,N,False,124.04,124.15,124.64,124.78,126.03,126.42,125.76,126.53,127.85,128.46
2238,N,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2239,N,False,26.249,26.249,27.019,27.019,26.249,26.249,26.249,0.0,0.0,27.208
2240,N,False,0.0,0.0,0.0,0.0,0.0,0.0,4.4721,68.029,68.029,68.617
2241,N,False,118.84,116.19,116.52,116.26,114.64,113.7,112.25,109.87,112.02,112.53
2242,N,False,237.98,234.66,238.56,239.95,237.94,237.17,237.54,236.15,234.61,234.41
2243,N,False,279.0,222.0,244.98,273.96,269.27,285.17,290.29,332.63,305.77,310.25
2244,N,False,0.0,0.0,0.0,20.0,20.0,20.0,0.0,0.0,0.0,0.0
2245,N,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2246,N,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2247,N,False,40.447,41.437,41.593,41.437,41.437,43.094,42.426,41.593,40.792,41.437
2248,N,False,25.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.16,0.0
2249,N,False,0.0,135.48,135.64,135.64,135.34,0.0,0.0,0.0,0.0,0.0
2250,N,False,17.881,17.363,18.385,19.105,17.029,17.413,17.029,17.804,17.804,18.439
2251,N,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2252,N,False,148.55,150.91,157.01,151.59,156.25,149.87,150.66,150.44,149.71,149.04
2253,N,False,41.031,41.031,40.803,40.04,39.689,42.01,41.462,40.331,41.708,41.756
2254,N,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2255,N,False,392.5,393.22,392.17,391.78,391.76,391.01,391.93,392.7,390.67,391.51
2256,N,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2257,N,False,149.01,151.48,158.95,158.14,158.69,160.8,160.09,161.23,144.38,148.88
2258,N,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,87.864,0.0,89.051
2259,N,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2260,N,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2261,N,False,152.41,152.95,154.24,154.8,154.25,155.31,155.38,156.15,155.5,157.58
2262,N,False,206.91,202.59,206.34,204.78,211.29,210.77,207.99,211.1,212.81,208.98
2263,N,False,60.083,61.729,60.407,69.857,0.0,73.007,0.0,0.0,0.0,0.0
2264,N,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2265,N,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2266,N,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2267,N,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2268,N,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2269,N,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2270,N,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2271,N,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2272,N,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2273,N,False,0.0,0.0,0.0,0.0,152.47,152.57,7.2111,152.83,152.47,152.47
2274,N,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2275,N,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.008,60.008,0.0
2276,N,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2277,N,False,364.16,363.34,362.1,363.74,362.81,359.62,361.02,361.7,358.71,358.86
2278,N,False,364.16,363.34,362.1,363.74,362.81,359.62,361.02,361.7,358.71,358.86
2279,N,False,364.16,363.34,362.1,363.74,362.81,359.62,361.02,361.7,358.71,358.86
2280,N,False,60.489,25.612,52.513,53.895,49.538,54.684,26.249,24.759,24.573,28.636
2281,N,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2282,N,False,293.92,294.82,294.87,294.86,295.22,294.92,295.41,295.01,294.91,295.09
2283,N,False,160.95,158.65,159.05,156.24,153.55,149.67,147.19,146.61,146.75,146.32
2284,N,False,114.77,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2285,N,False,0.0,0.0,19.925,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2286,N,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2287,N,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2288,N,False,94.204,95.446,96.377,96.589,96.813,96.904,97.559,98.162,98.417,99.547
2289,N,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2290,N,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2291,N,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2292,N,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2293,N,False,11.705,11.705,12.649,13.0,12.083,12.083,11.878,12.728,12.65,13.148
2294,N,False,375.81,383.02,384.55,379.03,379.42,386.96,386.59,389.23,388.48,393.32
2295,N,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2296,N,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2297,N,False,162.79,165.52,163.55,162.51,164.49,165.18,166.32,165.65,165.25,166.93
2298,N,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2299,N,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2300,N,False,101.09,100.86,101.89,102.62,103.75,102.4,102.7,103.78,104.55,105.79
2301,N,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2302,N,False,81.597,81.597,82.219,83.169,83.487,85.071,84.77,86.4,86.4,87.361
2303,N,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2304,N,False,75.24,75.24,76.322,77.233,76.322,77.414,0.0,0.0,0.0,0.0
2305,N,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2306,N,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,85.907,0.0,85.703
2307,N,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2308,N,False,93.915,96.607,95.708,0.0,95.713,0.0,0.0,0.0,0.0,0.0
2309,N,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2310,N,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2311,N,False,0.0,0.0,0.0,0.0,8.6023,8.6023,8.0623,9.434,9.434,9.434
2312,N,False,134.06,134.54,133.97,134.61,134.71,133.52,134.4,135.06,135.39,135.76
2313,N,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2314,N,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2315,N,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2316,N,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2317,N,False,88.891,89.744,89.894,90.05,91.049,92.087,93.086,93.312,93.086,94.222
2318,N,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2319,N,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2320,N,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2321,N,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2322,N,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2323,N,False,105.0,106.0,105.02,106.02,106.0,105.0,105.0,106.0,105.0,105.0
2324,N,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2325,N,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2326,N,False,195.71,194.33,194.09,193.53,194.92,198.87,200.1,195.95,201.04,201.64
2327,N,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2328,N,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2329,N,False,84.694,86.006,86.006,86.539,86.925,87.846,87.846,89.157,89.157,90.078
2330,N,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2331,N,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2332,N,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2333,N,False,73.788,66.121,62.715,66.166,73.134,68.407,68.344,64.108,59.024,59.365
2334,N,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2335,N,False,0.0,0.0,0.0,6.3246,0.0,0.0,0.0,0.0,0.0,0.0
2336,N,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.095,20.809,22.204
2337,N,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2338,N,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.197,71.386,71.386
2339,N,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2340,N,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2341,N,False,94.806,95.079,95.635,95.635,96.566,96.566,97.685,97.035,97.309,96.998
2342,N,False,19.647,18.682,19.925,18.974,18.974,18.974,18.974,18.974,19.647,19.925
2343,N,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2344,N,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2345,N,False,13.038,15.0,0.0,0.0,0.0,216.94,0.0,204.1,0.0,0.0
2346,N,False,69.357,68.857,68.937,69.929,69.576,68.733,69.277,68.638,67.248,69.17
2347,N,False,85.075,93.828,87.851,95.517,24.064,92.225,148.58,100.45,112.02,126.34
2348,N,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2349,N,False,58.421,58.421,58.421,58.421,59.304,59.304,59.414,59.414,59.414,60.531
2350,N,False,117.64,133.81,134.62,127.75,127.22,127.2,126.37,129.79,129.11,127.94
2351,N,False,27.822,27.459,26.476,26.663,26.476,25.74,26.745,26.725,26.735,27.115
2352,N,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2353,N,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2354,N,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2355,N,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2356,N,False,242.12,242.59,242.93,242.34,242.37,242.21,242.28,242.49,241.6,241.55
2357,N,False,0.0,0.0,5.3852,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2358,N,False,308.63,312.82,310.04,307.96,307.96,307.03,305.37,300.32,300.2,302.64
2359,N,False,112.23,115.52,114.97,115.86,117.05,117.26,118.45,119.21,119.39,119.18
2360,N,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2361,N,False,34.132,34.132,34.132,34.132,34.132,30.724,34.132,34.059,34.059,34.059
2362,N,False,106.32,111.68,111.87,114.82,110.81,121.52,119.05,108.28,108.2,109.31
2363,N,False,18.868,18.601,0.0,14.65,14.84,15.137,15.107,15.061,15.393,14.604
2364,N,False,131.78,132.8,133.69,131.88,127.74,129.82,130.98,132.71,128.51,135.85
2365,N,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2366,N,False,21.968,21.677,21.908,22.63,22.792,23.167,19.514,19.327,19.839,18.777
2367,N,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2368,N,False,8.2462,7.2801,8.0623,8.0623,7.0711,8.0623,224.19,223.7,220.55,220.21
