,FLARE_TYPE,COINCIDENCE,SHRGT45_1,SHRGT45_2,SHRGT45_3,SHRGT45_4,SHRGT45_5,SHRGT45_6,SHRGT45_7,SHRGT45_8,SHRGT45_9,SHRGT45_10
2299,N,False,31.307,29.223,32.819,29.186,26.374,24.424,21.748,21.255,27.647,18.503
2300,N,False,28.825,29.695,30.927,32.343,32.147,30.935,31.948,30.731,31.257,31.832
2301,N,False,8.2344,6.8595,4.5031,3.698,4.5207,7.7713,9.8226,3.5585,3.9941,4.576
2302,N,False,12.921,16.81,13.342,13.844,15.192,14.572,14.554,14.03,15.637,11.719
2303,N,False,7.0433,8.292,11.81,9.3653,9.5794,8.2212,7.3424,7.9783,8.8561,7.511
2304,N,False,11.74,13.53,11.599,9.1528,8.3333,9.3464,9.5675,7.3059,6.8988,6.334
2305,N,False,5.3374,4.902,4.4986,4.1746,5.0388,5.3812,5.7412,4.2743,5.3128,4.766
2306,N,False,6.3621,5.0495,4.7866,5.6193,4.8166,4.5224,4.7514,4.3997,5.9157,6.3262
2307,N,False,4.7253,4.9425,4.1237,5.3741,5.1567,5.3625,5.988,5.7986,5.3854,5.0051
2308,N,False,10.136,9.9464,9.8612,9.6692,9.6191,6.7194,6.2569,5.8046,5.1345,5.8487
2309,N,False,6.0974,5.7073,5.4377,6.455,5.9644,6.1642,6.5238,5.3466,5.2967,5.945
2310,N,False,27.475,22.705,27.489,31.612,27.423,28.247,28.195,31.369,37.177,35.274
2311,N,False,9.0855,9.6848,9.4143,8.3747,8.2621,9.1561,10.941,10.73,12.129,11.845
2312,N,False,35.591,35.598,36.494,35.744,34.359,32.732,30.651,32.352,33.379,32.898
2313,N,False,3.1555,2.9827,5.1458,4.6358,3.9927,3.8634,6.3423,4.2241,3.4259,2.4248
2314,N,False,27.675,20.148,16.667,28.03,27.874,27.529,22.617,22.07,22.615,28.73
2315,N,False,19.971,20.52,19.909,20.497,21.137,18.122,17.098,19.389,18.702,16.516
2316,N,False,6.0484,7.0796,1.6807,2.9167,3.629,7.9422,8.6142,23.871,34.873,32.328
2317,N,False,22.13,23.232,22.245,22.879,25.01,21.374,21.713,24.101,29.664,26.158
2318,N,False,1.5452,1.4756,1.8323,1.5277,1.276,1.0738,1.271,0.87749,1.0273,1.3234
2319,N,False,2.5624,2.7129,1.9255,2.3754,1.8868,1.5491,2.3398,1.7422,2.0725,2.4212
2320,N,False,5.0485,7.5306,7.7343,4.4177,4.3222,4.0206,3.3058,2.8659,4.3966,5.923
2321,N,False,2.2587,4.2339,3.9293,8.1967,12.323,5.848,9.127,2.439,1.3333,1.3015
