,FLARE_TYPE,COINCIDENCE,MEANGAM_1,MEANGAM_2,MEANGAM_3,MEANGAM_4,MEANGAM_5,MEANGAM_6,MEANGAM_7,MEANGAM_8,MEANGAM_9,MEANGAM_10
2074,N,False,35.586,35.81,35.25,35.581,35.05,34.543,35.062,34.655,34.795,34.615
2075,N,False,37.419,37.211,36.788,37.089,36.306,36.797,37.019,36.875,37.129,37.384
2076,N,False,28.528,28.259,28.083,28.269,28.148,27.983,28.132,28.49,28.622,28.804
2077,N,False,37.083,36.254,35.217,36.249,36.077,36.094,34.518,35.613,35.501,35.301
2078,N,False,27.671,28.229,28.313,28.412,28.146,28.119,27.977,27.799,27.444,27.288
2079,N,False,43.108,43.203,43.098,42.754,43.614,45.202,45.198,44.638,44.132,43.622
2080,N,False,38.458,38.192,37.533,37.269,36.716,36.241,37.011,36.13,36.202,36.12
2081,N,False,44.777,45.029,45.186,45.129,45.359,45.179,45.062,44.941,44.895,44.675
2082,N,False,36.968,36.823,37.179,37.619,37.264,37.327,37.543,37.315,37.818,37.515
2083,N,False,58.998,58.563,58.638,58.347,58.296,58.749,58.456,59.162,59.291,58.826
2084,N,False,50.344,48.932,49.5,49.336,49.529,49.915,49.84,50.123,50.332,49.494
2085,N,False,35.295,35.718,36.164,35.611,35.445,35.003,34.439,35.94,35.329,34.488
2086,N,False,52.779,52.887,52.826,52.966,53.188,53.117,52.88,53.055,52.973,52.884
2087,N,False,37.773,38.133,37.37,38.088,37.768,37.651,37.497,37.244,36.864,37.823
2088,N,False,34.81,36.06,36.202,36.351,35.803,34.433,34.67,35.221,36.327,37.199
2089,N,False,32.762,33.388,32.528,33.416,32.634,32.998,31.945,32.14,31.793,31.253
2090,N,False,49.081,49.278,49.21,49.53,49.248,49.164,49.214,48.434,48.444,48.087
2091,N,False,41.456,40.946,41.417,40.622,40.699,41.056,43.072,41.293,41.436,42.623
2092,N,False,28.3,28.581,28.76,30.091,31.044,31.12,30.584,30.589,31.618,31.119
2093,N,False,52.277,52.147,52.435,52.763,52.955,53.376,53.477,53.72,53.977,53.528
2094,N,False,40.892,40.317,39.968,40.957,40.618,39.995,40.871,39.957,39.213,39.721
2095,N,False,31.78,31.211,31.917,33.196,32.854,32.964,34.555,36.741,35.569,35.44
2096,N,False,51.06,51.378,49.767,51.929,52.195,53.231,53.496,51.41,51.523,51.731
2097,N,False,50.045,49.954,50.168,49.874,49.95,49.758,49.716,49.505,49.083,49.19
2098,N,False,37.247,37.708,37.877,38.876,38.518,38.357,39.378,38.012,38.609,37.916
2099,N,False,50.633,49.949,50.576,50.915,49.137,48.602,48.227,48.652,49.247,49.148
2100,N,False,45.893,45.567,44.576,45.617,44.369,45.499,43.689,43.051,42.026,41.081
2101,N,False,41.834,41.585,40.943,41.089,40.831,40.76,41.27,41.304,40.8,39.916
2102,N,False,46.033,46.045,46.009,46.124,46.159,46.367,46.428,46.275,46.412,46.603
2103,N,False,39.627,39.953,39.176,39.14,38.193,37.966,39.103,40.079,39.568,40.193
2104,N,False,51.314,50.794,51.448,51.84,51.41,50.521,50.516,50.624,50.692,50.573
2105,N,False,45.584,45.535,44.81,44.961,44.616,44.035,43.592,43.217,43.872,43.544
2106,N,False,31.851,32.088,31.699,31.767,31.81,31.613,31.635,30.761,30.448,30.437
2107,N,False,35.697,33.924,35.41,36.638,37.029,36.826,39.428,41.291,40.955,42.284
2108,N,False,33.228,33.209,32.779,33.087,32.718,32.738,32.219,32.495,32.107,32.25
2109,N,False,43.749,43.231,43.231,42.613,43.737,41.492,40.577,42.265,44.657,43.326
2110,N,False,44.805,44.75,44.625,44.63,44.575,44.552,44.731,44.7,44.848,44.563
2111,N,False,47.796,47.687,47.812,47.6,47.43,47.081,46.988,46.862,46.867,46.78
2112,N,False,50.065,49.809,49.982,50.149,50.088,49.955,49.96,49.91,49.833,49.664
2113,N,False,40.023,40.493,40.571,41.105,40.689,41.086,41.231,41.023,41.495,41.772
2114,N,False,55.075,55.199,55.194,55.13,55.226,55.198,55.159,55.197,55.187,55.09
2115,N,False,35.578,35.45,36.678,35.709,36.076,36.045,35.584,36.965,36.471,36.122
2116,N,False,51.558,51.11,51.716,51.576,52.066,51.964,51.764,51.72,51.957,51.424
2117,N,False,39.204,39.394,39.479,39.73,39.87,39.82,40.014,40.056,40.207,40.406
2118,N,False,53.722,52.412,51.905,51.258,51.706,51.863,51.889,50.99,51.171,51.85
2119,N,False,39.741,39.535,39.853,40.036,40.451,40.374,40.539,40.607,40.809,40.733
2120,N,False,40.536,42.889,41.317,42.134,43.232,44.194,41.163,40.183,41.766,42.284
2121,N,False,38.92,38.929,38.987,39.119,39.097,39.036,39.035,39.15,39.17,39.505
2122,N,False,31.912,32.566,31.913,31.776,32.413,32.216,32.216,31.962,32.16,32.268
2123,N,False,45.025,44.978,44.905,44.84,44.764,44.9,45.028,45.026,45.002,44.841
2124,N,False,32.088,32.622,31.589,31.402,32.287,31.243,31.28,31.37,31.404,31.224
2125,N,False,40.811,40.513,39.721,40.645,40.419,40.841,40.628,40.062,38.943,39.407
2126,N,False,32.04,33.71,31.959,31.982,31.792,32.379,34.431,34.927,33.428,34.234
2127,N,False,36.949,38.605,38.788,38.255,37.357,38.252,38.535,37.722,38.056,38.035
2128,N,False,42.44,41.969,41.357,41.814,42.091,41.763,41.498,41.296,41.61,41.972
2129,N,False,57.219,57.216,57.113,57.18,57.067,56.904,56.767,56.649,56.503,56.23
2130,N,False,57.001,57.06,57.118,57.219,57.216,57.113,57.18,57.067,56.904,56.767
2131,N,False,35.003,34.278,35.662,35.717,35.901,35.866,35.883,34.884,34.804,35.218
2132,N,False,50.296,50.413,50.51,50.181,50.905,49.584,49.71,49.413,49.962,50.058
2133,N,False,32.968,32.622,33.279,32.765,32.366,31.594,32.266,31.858,31.258,31.79
2134,N,False,30.324,30.91,30.214,30.338,30.17,29.994,30.114,30.32,29.906,30.732
2135,N,False,33.83,34.177,33.991,34.715,34.454,34.217,34.09,34.097,33.386,33.385
2136,N,False,44.558,44.609,44.653,45.057,44.838,44.992,45.252,45.33,45.088,45.086
2137,N,False,33.451,31.77,32.591,32.983,32.356,32.302,32.063,31.859,31.618,31.604
2138,N,False,46.425,46.54,46.35,45.899,45.752,45.491,45.415,45.13,44.961,44.605
2139,N,False,41.705,41.695,41.769,41.549,40.988,40.527,40.542,40.417,40.58,40.628
2140,N,False,32.553,33.023,33.214,33.238,34.167,34.218,33.941,33.461,33.902,34.437
2141,N,False,44.471,43.974,43.844,44.869,45.608,45.854,44.077,42.765,42.038,41.008
2142,N,False,34.343,33.817,34.324,34.321,34.299,33.78,33.283,33.804,33.141,33.324
2143,N,False,42.263,42.661,42.45,42.679,42.831,42.317,42.573,42.473,42.394,42.282
2144,N,False,51.91,51.776,51.904,51.752,51.813,51.827,51.799,51.682,51.735,51.514
2145,N,False,52.372,52.308,51.809,53.212,53.197,53.179,52.699,52.965,52.006,52.28
2146,N,False,40.255,41.065,41.917,41.648,42.743,42.134,40.175,40.474,39.709,38.034
2147,N,False,38.163,38.201,37.849,37.926,37.897,37.94,37.548,37.814,37.677,37.408
2148,N,False,30.711,30.795,30.414,30.777,30.842,31.009,31.365,31.177,31.233,31.392
2149,N,False,32.989,33.02,33.175,33.017,32.874,32.752,32.453,32.933,32.982,33.481
2150,N,False,50.395,50.425,50.865,51.058,51.447,51.723,51.616,51.947,51.772,52.341
2151,N,False,40.354,40.273,40.262,41.235,39.608,40.798,40.365,41.229,40.425,40.452
2152,N,False,45.547,45.456,45.52,45.651,46.059,45.729,45.812,46.079,46.299,46.001
2153,N,False,30.545,30.309,30.182,30.193,29.946,30.222,30.019,29.855,29.636,29.478
2154,N,False,48.12,47.822,47.843,47.932,47.638,47.452,47.609,47.398,47.466,47.557
2155,N,False,48.51,48.781,48.967,48.928,48.766,48.746,48.957,48.743,48.647,48.887
2156,N,False,56.199,56.216,55.435,55.531,55.899,55.756,55.749,55.057,56.201,56.296
2157,N,False,46.164,45.919,45.937,46.184,45.973,46.294,46.1,45.668,46.074,46.166
2158,N,False,50.684,50.941,50.811,50.012,50.025,50.809,50.432,49.573,50.061,50.27
2159,N,False,43.08,40.032,44.483,41.632,45.789,37.503,45.113,43.549,42.952,38.481
2160,N,False,50.941,50.811,50.012,50.025,50.809,50.432,49.573,50.061,50.27,50.787
2161,N,False,27.345,28.163,27.869,28.762,28.192,27.504,27.787,28.342,28.021,28.357
2162,N,False,37.356,38.053,38.008,37.589,37.19,37.306,37.022,38.463,37.867,38.323
2163,N,False,55.845,55.876,55.83,55.826,55.752,55.95,55.913,55.91,55.884,55.86
2164,N,False,42.06,42.2,42.948,42.759,42.563,42.51,43.007,42.982,43.218,43.014
2165,N,False,29.224,30.031,28.806,29.611,29.379,29.133,29.791,29.126,29.175,28.701
2166,N,False,35.652,35.708,36.014,36.056,36.163,36.066,36.309,36.187,36.35,36.386
2167,N,False,45.837,45.681,45.628,45.812,43.711,45.606,45.934,45.097,44.316,43.525
2168,N,False,30.72,31.004,31.402,31.661,31.525,31.583,31.258,31.325,31.239,31.126
2169,N,False,47.268,47.161,47.001,47.323,47.17,47.051,46.769,46.877,46.479,46.627
2170,N,False,43.399,43.556,43.289,44.033,44.301,44.069,44.195,44.255,43.505,43.527
2171,N,False,34.151,33.887,33.811,33.738,32.511,32.805,33.721,33.009,32.417,32.34
2172,N,False,41.373,41.672,40.807,40.106,39.758,39.6,39.24,40.606,40.259,40.882
2173,N,False,39.352,39.719,40.421,39.364,39.234,39.744,38.999,39.069,38.414,37.51
2174,N,False,30.544,30.757,30.846,30.929,30.991,30.979,31.209,31.049,31.653,31.684
2175,N,False,47.046,47.228,47.079,47.252,47.306,47.171,47.111,47.294,47.378,47.399
2176,N,False,46.526,46.342,46.127,45.922,46.082,46.008,46.048,46.107,46.143,46.421
2177,N,False,41.309,40.825,40.967,41.17,40.971,40.958,41.657,41.674,41.317,41.485
2178,N,False,43.747,42.765,43.871,44.4,44.392,43.553,43.027,42.69,44.544,44.081
2179,N,False,33.501,33.409,33.195,32.923,32.913,33.036,33.021,33.063,32.96,32.786
2180,N,False,26.47,26.971,26.463,26.744,27.156,27.774,26.584,26.274,26.919,26.52
2181,N,False,30.512,29.877,30.114,30.165,30.108,30.373,30.7,29.934,30.34,30.281
2182,N,False,31.062,31.006,30.684,30.899,30.655,30.778,30.829,30.628,30.67,30.816
2183,N,False,56.704,56.503,56.302,56.346,56.126,55.883,55.688,55.707,55.054,55.36
2184,N,False,39.992,38.835,38.192,37.448,37.738,38.521,37.6,37.246,36.435,37.3
2185,N,False,31.194,32.057,30.491,29.876,29.288,33.203,32.825,29.494,31.315,32.023
2186,N,False,39.359,39.07,39.047,39.083,39.084,39.528,39.375,39.532,39.95,40.241
2187,N,False,46.596,45.801,46.598,48.471,48.606,48.547,46.112,47.294,46.729,45.17
2188,N,False,37.037,36.971,37.332,36.911,36.726,37.658,37.976,38.016,37.94,37.35
2189,N,False,32.046,33.436,32.105,31.347,31.952,33.305,32.215,32.172,36.022,33.627
2190,N,False,56.757,56.574,56.487,56.14,56.184,56.551,56.667,56.735,56.814,56.644
2191,N,False,39.278,39.075,39.717,39.062,39.251,39.708,38.079,38.087,37.257,37.318
2192,N,False,28.453,27.75,28.06,28.206,27.887,28.452,28.534,27.269,27.857,29.022
2193,N,False,38.512,38.415,38.492,38.441,38.465,38.604,38.78,38.838,38.922,38.96
2194,N,False,29.901,29.338,29.512,29.53,29.941,29.86,29.642,29.765,29.848,29.714
2195,N,False,66.616,66.3,66.379,66.42,66.625,66.622,66.642,65.976,66.032,66.239
2196,N,False,42.068,42.422,42.401,42.234,42.177,42.089,41.776,41.766,42.09,41.881
2197,N,False,47.654,48.12,48.029,48.058,48.906,48.387,48.083,47.652,47.659,47.717
2198,N,False,40.717,40.339,40.206,39.779,39.717,39.695,37.775,39.811,41.02,40.603
2199,N,False,45.738,45.23,45.256,45.499,45.212,44.158,44.167,44.616,44.719,44.872
2200,N,False,53.758,54.37,53.75,53.93,54.005,53.812,53.966,53.989,54.205,53.81
2201,N,False,34.887,34.401,33.82,34.111,34.355,34.761,34.726,35.455,35.213,35.006
2202,N,False,36.806,36.7,36.736,36.671,36.713,36.235,35.948,36.154,36.264,36.496
2203,N,False,42.212,42.815,42.89,42.743,41.602,41.962,42.347,42.978,43.452,42.451
2204,N,False,37.301,33.418,33.381,34.27,36.003,36.853,34.674,32.421,33.499,31.986
2205,N,False,33.418,33.567,33.267,33.836,33.811,34.122,34.45,34.665,35.005,33.948
2206,N,False,43.931,43.9,43.714,43.839,43.985,43.933,43.814,43.862,43.886,43.486
2207,N,False,39.878,38.31,38.52,37.925,36.671,37.504,39.443,38.746,38.509,39.503
2208,N,False,33.738,33.721,33.979,33.678,33.189,32.322,32.737,32.173,32.314,32.746
2209,N,False,34.12,34.331,32.861,33.707,33.618,33.8,31.599,32.915,33.158,33.222
2210,N,False,53.434,53.168,53.294,52.85,51.43,52.26,51.171,50.444,49.94,50.946
2211,N,False,38.633,38.738,38.738,39.161,37.903,37.772,37.938,37.01,36.439,36.556
2212,N,False,28.504,28.381,28.28,27.4,27.454,27.371,27.147,27.475,26.985,27.066
2213,N,False,36.676,36.173,36.897,36.472,35.983,36.059,36.344,36.023,36.079,36.105
2214,N,False,32.801,32.717,32.675,32.71,32.545,32.105,32.199,32.157,32.377,32.458
2215,N,False,30.177,30.22,30.361,29.97,30.592,30.438,30.072,30.102,29.829,29.879
2216,N,False,30.177,30.22,30.361,29.97,30.592,30.438,30.072,30.102,29.829,29.879
2217,N,False,30.596,30.906,31.972,31.224,31.667,31.531,32.066,31.319,32.128,30.708
2218,N,False,40.569,41.07,40.184,39.752,40.149,40.403,39.838,38.898,39.53,39.298
2219,N,False,29.688,29.723,29.791,30.479,29.754,30.529,29.959,29.885,29.345,29.035
2220,N,False,41.337,42.015,41.627,40.827,41.182,41.608,41.603,40.954,41.516,42.521
2221,N,False,45.561,45.285,46.211,45.436,45.254,45.379,45.609,45.636,45.903,46.134
2222,N,False,34.208,34.177,33.866,34.008,34.075,34.302,34.095,34.297,34.287,34.204
2223,N,False,63.43,63.22,63.308,63.607,63.928,63.442,63.865,63.997,64.523,63.725
2224,N,False,59.905,59.611,59.467,59.8,59.623,59.393,59.225,59.164,59.658,59.529
2225,N,False,33.523,33.733,33.268,33.95,33.289,34.616,33.982,34.554,34.107,33.827
2226,N,False,29.452,29.827,29.669,29.606,29.781,29.046,29.008,29.472,29.201,30.054
2227,N,False,43.993,45.483,45.857,43.286,42.86,43.2,41.919,40.652,41.565,41.34
2228,N,False,36.892,36.546,38.046,36.41,35.678,36.346,37.178,37.223,36.601,38.035
2229,N,False,29.723,29.27,29.265,29.021,29.351,29.007,28.852,28.878,28.268,28.164
2230,N,False,29.262,29.333,29.464,28.848,29.285,28.806,28.52,28.997,28.341,28.204
2231,N,False,30.468,30.246,30.069,29.945,29.763,29.921,29.463,29.254,29.578,30.331
2232,N,False,50.376,49.839,49.458,49.03,49.483,48.253,48.592,48.777,47.348,47.121
2233,N,False,41.284,41.769,42.897,43.902,43.552,44.579,43.764,43.467,42.065,43.771
2234,N,False,48.888,49.973,50.248,49.482,50.376,49.839,49.458,49.03,49.483,48.253
2235,N,False,31.051,31.139,31.147,31.059,31.693,31.195,30.537,30.865,31.059,31.137
2236,N,False,35.895,36.785,36.738,36.378,35.905,36.271,36.326,36.831,36.222,35.854
2237,N,False,38.522,38.613,38.318,38.258,37.86,37.703,37.627,37.478,37.791,37.813
2238,N,False,31.961,32.501,31.404,31.56,31.541,31.598,31.804,32.233,31.67,31.086
2239,N,False,55.316,55.135,54.823,55.168,55.282,54.748,55.199,55.744,55.572,55.475
2240,N,False,55.602,55.268,54.863,55.639,57.655,56.976,58.561,58.351,59.993,59.905
2241,N,False,58.1,57.558,58.508,57.989,58.601,58.094,57.794,56.962,56.756,57.449
2242,N,False,48.367,48.82,49.058,49.427,49.641,49.806,50.082,49.801,50.039,49.449
2243,N,False,31.285,31.209,31.387,31.396,31.211,31.073,31.067,30.958,30.588,30.406
2244,N,False,46.906,46.491,46.589,46.82,46.801,46.586,46.318,46.846,46.465,46.559
2245,N,False,33.929,34.639,33.841,34.566,34.659,34.192,36.255,33.941,35.01,36.121
2246,N,False,32.307,33.868,33.607,34.92,34.349,33.652,32.943,33.085,33.472,33.095
2247,N,False,38.224,35.045,34.571,35.332,37.522,36.202,34.507,33.658,34.62,34.073
2248,N,False,47.274,47.23,47.325,47.15,47.336,47.5,47.683,47.429,47.437,47.336
2249,N,False,33.317,33.269,32.158,32.117,33.117,33.085,32.354,32.186,32.111,32.102
2250,N,False,47.604,48.464,49.122,48.487,47.861,47.765,48.51,47.883,47.793,47.442
2251,N,False,39.089,41.022,41.53,42.794,41.13,38.121,39.961,40.254,39.113,35.974
2252,N,False,38.58,39.153,39.019,38.99,38.908,38.945,38.748,38.964,38.667,38.373
2253,N,False,46.397,46.184,46.088,46.22,46.151,45.79,45.856,45.558,46.353,46.36
2254,N,False,29.556,30.075,29.226,29.817,29.76,29.903,29.647,29.758,29.974,30.247
2255,N,False,54.302,54.353,54.602,54.432,54.423,54.449,54.27,54.184,54.253,54.173
2256,N,False,28.816,29.049,29.079,29.401,29.492,29.541,30.639,30.835,30.699,28.893
2257,N,False,39.894,39.761,39.375,39.173,39.226,39.074,38.894,39.279,39.595,39.5
2258,N,False,37.706,38.095,37.268,37.269,37.316,39.156,38.129,38.441,37.23,36.379
2259,N,False,29.206,27.268,27.367,27.47,27.629,27.757,27.575,27.191,26.868,27.112
2260,N,False,27.656,27.719,27.877,28.008,27.282,27.533,27.709,27.357,27.632,28.513
2261,N,False,47.429,48.916,49.201,48.91,49.035,49.507,50.611,50.517,51.008,51.163
2262,N,False,43.061,42.46,41.464,42.224,43.095,42.711,42.559,43.758,43.809,44.275
2263,N,False,30.017,30.239,29.752,29.858,28.981,28.775,28.6,28.025,28.529,28.598
2264,N,False,33.142,32.476,32.409,33.793,34.518,33.65,33.066,33.049,33.741,31.318
2265,N,False,33.897,32.5,32.859,32.216,31.746,31.865,31.802,32.27,30.894,31.58
2266,N,False,29.846,31.09,30.903,30.3,31.867,31.627,30.005,31.597,30.324,29.651
2267,N,False,48.318,48.069,47.364,47.446,47.493,48.217,46.456,47.085,47.587,46.889
2268,N,False,66.852,66.906,66.965,66.601,66.31,66.08,66.302,65.831,66.323,66.658
2269,N,False,32.008,32.737,32.653,32.836,33.217,35.05,34.115,36.303,33.625,33.88
2270,N,False,28.701,26.506,26.061,27.59,28.377,26.667,25.986,24.824,27.82,29.048
2271,N,False,37.205,37.936,37.664,34.649,38.373,39.211,39.266,38.467,39.575,41.591
2272,N,False,29.781,29.833,30.29,29.944,29.944,29.949,29.78,29.532,29.536,29.721
2273,N,False,36.691,36.218,36.75,35.997,36.022,35.965,35.815,35.347,35.376,37.067
2274,N,False,31.957,33.313,33.77,33.06,33.947,33.745,32.426,33.172,32.77,32.481
2275,N,False,39.665,39.728,39.152,40.099,40.514,40.916,41.203,41.958,41.418,41.776
2276,N,False,33.681,34.587,34.411,33.373,36.789,36.083,35.099,34.982,36.821,37.55
2277,N,False,51.488,52.041,51.964,52.173,52.453,52.328,52.31,52.989,52.96,52.921
2278,N,False,51.488,52.041,51.964,52.173,52.453,52.328,52.31,52.989,52.96,52.921
2279,N,False,51.488,52.041,51.964,52.173,52.453,52.328,52.31,52.989,52.96,52.921
2280,N,False,55.446,56.402,57.344,58.131,58.208,58.323,58.686,59.021,59.467,58.805
2281,N,False,28.816,29.158,29.516,29.551,29.121,29.085,29.333,29.188,29.654,29.721
2282,N,False,57.72,57.867,57.779,57.79,57.861,58.017,57.988,58.181,58.145,58.207
2283,N,False,54.053,54.21,53.864,54.073,54.503,54.733,53.967,54.455,54.261,52.979
2284,N,False,41.232,41.558,40.778,40.782,41.172,40.802,41.522,42.021,41.536,41.431
2285,N,False,63.572,63.717,63.652,64.156,64.421,64.696,64.543,64.623,65.138,65.078
2286,N,False,35.156,36.181,36.478,36.557,35.588,36.106,36.624,37.218,36.74,36.333
2287,N,False,31.188,31.33,31.885,34.049,32.942,30.898,31.409,32.892,30.574,30.934
2288,N,False,51.339,51.709,52.117,52.138,52.011,51.239,51.969,51.151,50.464,50.539
2289,N,False,39.042,39.192,38.541,38.97,37.856,37.533,36.603,35.434,35.919,36.668
2290,N,False,25.561,25.232,25.145,25.039,24.849,25.077,24.999,25.354,25.107,25.042
2291,N,False,31.829,30.973,31.472,31.57,31.699,32.06,32.001,31.913,31.862,31.562
2292,N,False,29.738,30.11,29.731,30.116,29.715,29.571,29.605,29.823,29.826,29.735
2293,N,False,39.138,42.276,42.724,43.4,42.325,43.445,42.881,43.353,41.969,43.628
2294,N,False,39.39,39.05,39.55,39.762,39.466,39.611,38.733,38.869,39.015,39.176
2295,N,False,28.945,30.062,30.971,31.127,32.279,31.713,31.188,30.583,30.708,30.614
2296,N,False,49.279,49.393,48.905,48.723,48.772,49.171,49.3,49.188,49.578,49.737
2297,N,False,41.329,41.425,40.547,40.639,41.475,40.781,39.827,39.656,38.677,38.883
2298,N,False,30.612,30.332,29.883,31.316,30.839,30.45,31.298,30.635,30.233,31.367
2299,N,False,47.854,43.006,48.244,45.7,44.57,42.191,42.439,42.546,47.311,43.242
2300,N,False,51.969,52.297,52.724,53.476,53.238,53.06,53.417,52.86,52.431,52.188
2301,N,False,31.071,29.183,28.672,28.712,29.477,31.093,31.379,28.325,28.739,28.562
2302,N,False,39.781,42.058,40.068,39.966,40.748,40.903,40.49,39.85,41.354,38.45
2303,N,False,35.597,37.104,38.449,37.385,37.481,36.393,36.487,37.138,37.496,37.316
2304,N,False,34.868,35.648,34.432,34.21,33.5,33.859,33.392,33.092,32.127,32.817
2305,N,False,28.343,27.554,28.14,28.421,28.321,29.06,28.449,28.434,27.941,28.152
2306,N,False,30.779,29.877,29.978,29.69,29.579,29.536,29.899,29.877,30.238,30.019
2307,N,False,31.757,31.911,31.316,31.564,32.006,32.104,32.052,32.275,32.08,32.147
2308,N,False,39.69,39.364,40.425,41.206,39.506,38.565,39.573,38.7,39.643,39.811
2309,N,False,29.716,29.547,29.518,30.058,30.045,29.967,30.002,29.821,30.221,30.387
2310,N,False,45.305,42.327,43.198,46.245,46.354,45.362,46.906,49.013,51.053,50.478
2311,N,False,38.631,38.528,38.576,37.979,37.292,37.698,37.944,37.688,39.456,39.2
2312,N,False,54.69,55.34,55.219,54.856,54.006,53.186,51.666,52.469,52.836,52.823
2313,N,False,28.255,28.164,28.177,27.261,28.08,28.527,29.793,27.992,27.774,27.082
2314,N,False,50.999,48.901,49.848,54.684,55.709,55.763,51.278,51.845,53.567,54.883
2315,N,False,44.941,44.698,44.463,44.329,46.266,44.228,43.635,44.662,44.46,42.932
2316,N,False,35.049,34.869,33.585,32.549,33.573,38.735,37.622,46.594,53.151,54.157
2317,N,False,49.015,48.613,48.275,48.516,49.683,48.448,47.984,48.555,50.465,48.754
2318,N,False,23.765,23.801,24.21,23.852,23.25,23.493,23.365,23.398,23.627,23.613
2319,N,False,29.723,29.43,29.468,30.031,29.394,29.433,29.034,28.225,28.724,28.842
2320,N,False,36.249,38.234,39.44,36.474,36.537,37.366,38.754,37.25,36.588,36.139
2321,N,False,35.142,35.621,35.233,37.671,39.265,35.78,37.882,36.118,34.604,35.368
2322,N,False,25.004,25.298,25.174,25.364,25.414,25.409,25.409,25.663,25.359,25.504
2323,N,False,53.997,54.068,53.869,53.902,53.673,54.062,54.207,54.866,54.851,54.544
2324,N,False,27.782,27.773,28.032,27.877,27.786,28.005,27.983,27.982,27.763,28.049
2325,N,False,29.084,29.897,29.755,29.31,30.221,30.251,30.822,30.889,31.151,31.133
2326,N,False,40.025,40.202,39.796,39.414,39.392,39.066,39.21,39.731,39.163,38.557
2327,N,False,32.642,29.995,29.76,30.396,30.012,29.669,28.514,28.726,28.396,29.139
2328,N,False,27.106,27.363,27.151,27.564,27.392,27.696,27.761,28.043,28.531,28.719
2329,N,False,38.806,38.643,39.152,39.408,39.236,39.087,40.219,39.912,38.062,38.32
