,FLARE_TYPE,COINCIDENCE,MEANGBZ_1,MEANGBZ_2,MEANGBZ_3,MEANGBZ_4,MEANGBZ_5,MEANGBZ_6,MEANGBZ_7,MEANGBZ_8,MEANGBZ_9,MEANGBZ_10
1496,B,False,113.45,110.94,112.13,116.54,114.97,115.56,116.51,117.66,118.45,119.91
1497,B,False,83.337,82.925,80.205,81.201,78.809,79.173,80.319,78.459,77.246,77.333
1498,B,False,99.034,99.583,100.83,101.3,102.58,103.53,104.88,105.02,106.8,106.65
1499,B,True,58.6,58.074,61.608,61.03,61.226,59.438,60.31,58.459,60.314,59.968
1500,B,False,93.573,93.38,93.536,93.11,92.293,92.813,93.551,94.334,95.508,97.043
1501,B,False,147.9,147.03,148.84,145.77,142.1,153.29,155.99,160.13,161.04,158.55
1502,B,False,142.22,145.49,148.28,146.23,150.83,151.03,154.39,154.33,158.8,157.54
1503,B,False,73.96,74.535,74.289,74.316,73.441,72.884,72.305,70.957,71.076,70.553
1504,B,False,134.17,133.88,131.45,129.01,128.84,127.44,124.07,122.22,120.72,118.12
1505,B,False,122.21,124.23,124.82,124.01,125.08,125.06,126.44,126.06,125.98,127.23
1506,B,False,102.23,102.43,101.28,100.88,99.194,99.174,99.616,97.823,97.341,97.627
1507,B,False,149.93,148.05,145.84,140.74,140.31,143.81,144.09,146.24,145.69,144.91
1508,B,False,134.36,131.87,132.19,135.05,136.15,136.94,137.46,137.99,138.19,137.66
1509,B,False,105.52,105.77,105.55,107.31,108.57,110.23,111.41,113.4,113.42,115.22
1510,B,False,114.56,113.79,114.65,113.53,111.79,112.15,111.86,112.75,112.05,110.49
1511,B,False,75.514,82.523,83.509,71.131,72.707,70.819,73.318,69.53,83.708,71.637
1512,B,False,126.73,124.11,123.12,123.78,122.14,123.93,127.01,123.42,123.61,124.91
1513,B,False,100.99,100.7,106.37,103.3,109.03,103.64,99.398,99.779,105.0,106.56
1514,B,False,68.216,69.159,68.633,68.919,69.297,71.396,72.544,71.145,71.202,70.455
1515,B,False,93.951,92.745,91.772,91.6,91.901,91.306,91.685,91.999,92.346,92.251
1516,B,False,110.99,109.72,111.6,113.36,115.07,115.92,117.14,118.86,120.83,122.86
1517,B,False,107.76,108.47,107.65,107.09,108.18,106.88,107.63,106.24,105.43,101.54
1518,B,False,121.7,125.48,125.33,123.06,121.77,121.57,120.16,118.68,119.21,116.21
1519,B,False,117.72,118.37,119.15,119.52,119.5,119.11,118.85,117.82,117.7,116.98
1520,B,False,123.27,133.03,121.46,120.34,124.62,119.05,123.29,125.09,132.5,129.67
1521,B,False,142.17,142.31,142.15,140.1,144.1,146.93,146.6,147.8,149.88,146.58
1522,B,False,88.292,86.956,88.232,85.55,86.074,85.591,85.536,85.724,85.212,84.169
1523,B,False,104.54,104.64,104.99,104.51,107.03,105.79,106.71,104.99,104.46,105.66
1524,B,False,108.39,108.11,108.77,109.21,109.97,111.33,112.87,114.35,114.07,115.26
1525,B,False,126.97,126.86,125.35,125.82,127.57,126.81,125.25,125.67,125.42,125.75
1526,B,False,63.151,64.33,66.024,66.917,67.009,63.281,61.613,63.343,61.577,65.065
1527,B,False,104.06,106.47,107.67,109.45,109.14,109.81,110.58,111.75,113.08,111.4
1528,B,False,126.53,124.06,121.63,118.79,119.03,118.82,116.87,116.45,116.04,116.6
1529,B,False,115.55,114.65,112.56,115.25,117.78,117.86,118.17,117.39,115.68,117.62
1530,B,False,83.184,83.576,81.833,81.867,81.637,80.238,81.05,81.761,80.228,81.671
1531,B,False,101.86,103.06,103.99,104.12,104.44,107.38,108.27,107.61,107.44,108.87
1532,B,False,109.14,109.0,107.8,107.83,105.21,104.68,104.56,104.52,106.2,108.02
1533,B,False,132.39,130.73,129.95,126.42,125.46,125.74,125.4,124.1,121.62,122.31
1534,B,False,158.4,165.84,161.94,164.19,162.66,170.47,163.86,169.69,156.53,152.91
1535,B,False,99.48,100.93,98.559,97.509,98.497,97.685,97.673,96.2,95.727,94.59
1536,B,False,51.121,50.818,48.21,47.894,49.414,51.462,53.815,52.057,55.065,57.72
1537,B,False,86.976,95.058,106.36,80.306,93.338,82.778,88.26,92.023,93.581,108.61
1538,B,False,161.44,164.08,172.92,179.69,179.22,184.18,180.02,178.09,170.78,177.22
1539,B,False,108.57,106.33,106.37,106.48,106.19,104.42,104.21,103.28,103.95,105.53
1540,B,False,49.631,50.082,56.056,52.298,53.957,50.493,49.019,56.226,52.477,52.645
1541,B,False,137.48,138.03,138.84,137.68,137.65,139.02,138.95,135.89,138.58,138.4
1542,B,False,75.275,68.708,68.085,67.4,70.843,66.508,66.16,66.15,69.476,71.249
1543,B,False,109.02,109.42,110.33,109.28,110.46,111.03,113.48,113.5,113.59,110.87
1544,B,False,135.31,134.49,133.1,131.13,130.99,129.08,129.28,128.54,128.63,126.89
1545,B,False,145.12,147.02,145.27,144.77,151.61,151.52,162.12,153.26,151.94,160.11
1546,B,True,90.843,90.751,90.541,91.775,92.087,91.757,91.706,92.351,92.354,91.794
1547,B,False,116.2,116.17,115.93,116.73,115.76,115.13,112.69,112.59,111.57,110.14
1548,B,False,113.06,114.9,114.84,116.89,118.58,116.34,115.95,116.9,115.56,115.7
1549,B,False,122.06,120.92,120.46,121.23,124.81,123.65,123.82,124.81,125.13,123.87
1550,B,False,110.02,111.63,113.25,115.93,116.71,118.96,119.4,120.29,121.1,122.38
1551,B,False,141.41,143.78,139.95,140.72,141.54,142.08,140.29,139.78,138.25,140.1
1552,B,False,59.802,63.017,61.403,61.001,60.846,60.05,63.11,64.616,62.655,65.129
1553,B,False,71.832,72.173,70.704,71.458,71.843,72.41,71.267,72.283,71.703,71.833
1554,B,False,123.23,123.67,123.74,124.97,124.09,124.92,124.14,123.08,122.37,121.42
1555,B,False,102.0,100.78,102.41,102.92,103.63,103.98,102.33,102.87,102.99,102.93
1556,B,True,102.89,101.18,103.31,103.18,102.35,103.97,104.76,105.8,107.19,107.86
1557,B,False,117.43,117.98,116.29,113.82,112.58,110.75,108.88,106.92,104.64,103.92
1558,B,False,95.439,95.196,95.08,95.232,96.37,95.817,96.682,94.916,97.053,96.671
1559,B,False,97.385,97.177,96.446,94.666,96.208,95.642,96.974,96.435,94.253,94.987
1560,B,False,96.341,95.488,95.885,96.652,96.975,98.219,98.959,101.2,100.51,101.94
1561,B,False,83.372,89.845,81.804,90.597,102.7,78.286,95.82,88.716,83.753,86.602
1562,B,False,96.091,95.638,96.979,96.557,95.619,95.798,95.472,95.797,96.273,95.394
1563,B,False,86.464,85.316,84.224,82.115,83.292,81.625,83.394,84.726,82.72,82.98
1564,B,True,138.18,134.8,133.39,134.97,132.93,130.06,130.52,129.27,127.32,125.2
1565,B,False,124.32,122.2,120.06,117.27,113.15,109.8,108.43,107.81,106.93,104.36
1566,B,False,80.294,81.362,81.417,82.534,83.246,83.051,83.811,83.617,84.425,84.136
1567,B,False,122.39,122.15,123.04,123.13,123.98,126.44,127.09,128.26,129.76,129.23
1568,B,False,89.292,88.141,88.665,89.51,87.935,86.31,85.558,85.353,84.72,84.039
1569,B,False,108.53,108.2,107.7,106.61,107.1,106.18,106.89,105.26,103.72,102.96
1570,B,False,112.49,112.59,111.78,112.59,112.86,109.29,108.97,108.89,111.15,108.9
1571,B,False,132.9,132.34,132.92,130.25,132.22,132.34,133.62,136.01,137.6,136.44
1572,B,False,131.28,132.8,132.67,133.16,134.59,137.15,138.52,138.84,138.45,137.5
1573,B,True,127.48,124.26,122.66,122.27,122.09,121.73,120.92,121.71,122.02,123.42
1574,B,True,123.03,124.65,124.84,125.68,120.74,122.07,124.83,126.61,126.53,124.19
1575,B,False,113.08,111.54,110.99,110.8,110.74,109.96,109.34,108.64,109.58,109.28
1576,B,False,120.29,123.93,120.73,127.86,124.02,125.78,125.78,124.58,121.68,121.23
1577,B,False,131.15,133.62,114.01,124.45,117.44,121.56,128.54,128.65,121.97,117.34
1578,B,False,83.989,83.663,84.39,85.636,86.86,85.821,86.612,87.247,89.485,89.423
1579,B,False,96.223,94.296,94.068,96.712,95.006,95.79,93.987,93.394,92.363,94.683
1580,B,False,102.55,101.94,102.44,102.32,103.61,103.23,102.4,101.77,100.94,101.04
1581,B,False,106.42,105.36,105.09,105.55,103.78,104.03,102.73,100.99,100.83,100.26
1582,B,False,138.85,136.92,133.97,133.66,133.25,134.62,134.46,134.26,132.85,133.35
1583,B,False,131.2,133.2,137.25,134.81,131.33,133.57,134.24,132.68,132.17,132.35
1584,B,False,131.55,130.2,134.49,136.46,135.81,137.59,133.68,136.01,140.0,137.82
1585,B,False,111.02,112.91,112.36,112.96,113.16,112.68,117.01,116.94,118.64,122.27
1586,B,False,101.37,102.08,101.3,100.41,99.16,99.711,98.441,99.228,98.415,99.243
1587,B,False,114.07,113.95,114.48,116.49,116.15,117.74,118.3,118.75,122.51,122.4
1588,B,True,85.806,86.241,86.061,84.084,83.501,83.755,84.954,83.857,84.3,82.66
1589,B,False,107.71,108.68,108.22,108.39,106.7,106.04,107.64,109.5,109.77,110.26
1590,B,False,131.09,129.51,131.13,133.26,128.29,129.77,132.74,129.71,127.36,125.17
1591,B,False,97.896,98.605,97.854,100.11,98.918,99.711,100.45,101.35,100.71,102.54
1592,B,False,118.63,119.21,116.76,117.63,117.07,117.62,116.69,116.68,118.25,116.96
1593,B,True,121.81,121.53,124.03,125.27,125.35,123.72,125.97,125.76,125.06,125.05
1594,B,False,101.8,99.931,96.849,98.06,97.381,98.254,97.611,98.185,96.831,95.911
1595,B,False,132.49,134.46,131.85,131.75,134.26,135.56,137.09,138.14,136.23,136.2
1596,B,False,69.122,70.722,67.973,66.91,69.042,70.428,70.753,73.022,74.13,72.167
1597,B,False,50.818,48.21,47.894,49.414,51.462,53.815,52.057,55.065,57.72,56.877
1598,B,False,111.47,113.01,113.28,114.48,113.81,116.07,118.08,119.26,121.81,121.53
1599,B,False,98.289,97.143,95.329,105.06,101.91,98.441,103.28,103.13,103.01,99.554
1600,B,False,70.08,69.549,69.776,70.756,71.578,71.383,71.265,70.955,71.307,72.968
1601,B,False,118.68,118.37,117.58,118.59,116.99,118.61,116.57,116.34,114.78,113.54
1602,B,False,101.56,102.63,103.83,104.24,104.73,104.88,104.88,105.25,104.91,105.56
1603,B,False,100.24,102.44,102.69,99.354,99.486,100.24,101.43,100.28,97.997,97.358
1604,B,False,62.002,64.354,63.568,60.934,62.949,61.124,63.744,63.921,64.911,63.1
1605,B,False,102.1,100.98,101.9,102.17,101.26,100.96,101.19,100.59,99.404,98.708
1606,B,False,156.82,149.62,159.33,161.53,155.33,157.41,152.29,141.36,153.12,137.36
1607,B,False,88.493,88.443,88.135,88.675,88.564,88.713,88.908,88.32,87.936,88.455
1608,B,False,89.052,89.083,90.025,90.813,89.606,89.654,89.723,88.075,87.869,86.185
1609,B,False,80.888,81.478,82.016,83.632,84.441,84.913,85.161,85.079,85.016,85.023
1610,B,False,74.072,83.507,79.099,70.136,73.28,77.035,75.784,77.781,68.919,70.035
1611,B,False,87.435,86.572,88.027,87.342,88.503,88.541,88.483,91.464,90.624,86.586
1612,B,False,90.931,91.639,91.09,90.18,90.629,90.761,90.061,90.717,91.5,91.786
1613,B,False,110.31,108.99,110.08,110.42,109.21,108.12,108.78,108.68,109.51,109.62
1614,B,False,137.99,133.4,130.13,132.95,135.24,133.92,134.71,138.15,140.51,132.15
1615,B,True,98.934,85.055,93.446,103.78,93.201,93.919,75.561,92.044,92.581,73.396
1616,B,False,124.91,125.48,122.59,122.62,120.23,123.79,123.26,123.22,125.43,122.9
1617,B,False,87.011,87.482,87.797,87.568,87.109,87.494,88.409,88.034,87.528,87.501
1618,B,False,110.36,109.94,109.77,108.95,108.6,108.23,107.69,106.97,106.43,104.99
1619,B,False,64.598,62.837,63.12,63.202,63.842,64.922,65.731,65.77,65.436,65.553
1620,B,False,92.488,92.348,90.688,92.015,92.785,92.054,91.435,91.794,91.958,91.652
1621,B,False,109.04,109.06,108.59,111.15,103.1,102.12,105.76,112.07,112.07,116.19
1622,B,False,111.74,116.88,119.77,126.38,124.67,124.56,125.64,118.86,119.87,119.28
1623,B,False,102.78,101.33,99.836,101.56,105.01,107.9,107.91,105.35,104.92,108.0
1624,B,False,97.345,95.202,94.803,94.682,96.066,94.178,93.256,93.933,92.941,93.339
1625,B,False,127.12,127.08,125.39,124.45,125.53,121.79,128.45,128.06,123.21,120.53
1626,B,False,81.417,82.534,83.246,83.051,83.811,83.617,84.425,84.136,84.603,84.829
1627,B,False,105.98,103.75,103.86,102.7,101.37,99.865,101.29,98.485,99.131,100.23
1628,B,False,87.709,88.281,88.615,88.566,89.802,91.053,92.219,93.077,94.764,95.207
1629,B,False,146.38,144.34,143.47,142.61,143.76,143.22,144.02,141.33,147.14,144.55
1630,B,False,114.65,113.53,111.79,112.15,111.86,112.75,112.05,110.49,112.68,112.87
1631,B,True,102.15,103.41,104.2,105.74,106.37,105.63,105.68,105.91,104.72,103.94
1632,B,True,106.6,107.57,107.61,107.88,106.72,106.83,106.77,106.92,107.6,108.16
1633,B,False,69.174,69.929,69.655,69.985,70.441,71.59,72.591,73.265,73.539,73.718
1634,B,False,99.741,100.53,101.7,100.51,100.92,100.53,101.86,103.06,103.99,104.12
1635,B,False,118.13,115.45,111.47,110.22,106.9,110.1,111.22,108.65,107.65,110.05
1636,B,False,97.154,95.793,96.216,97.981,97.126,97.079,96.592,97.438,96.696,95.352
1637,B,False,113.95,116.91,118.18,116.69,118.21,119.74,119.9,120.38,120.83,121.05
1638,B,False,139.77,137.52,144.9,148.94,128.05,152.62,153.58,148.85,118.44,148.9
1639,B,True,98.53,101.94,100.95,103.5,105.47,103.92,104.4,104.96,103.74,104.93
1640,B,False,121.11,122.72,121.07,122.24,120.96,119.2,119.13,117.99,118.62,115.7
1641,B,False,106.87,107.71,107.25,107.01,107.73,108.27,108.82,109.11,109.29,110.1
1642,B,False,51.872,51.13,50.631,49.696,129.29,118.25,142.11,48.506,51.359,64.522
1643,B,False,130.63,130.38,128.57,126.75,125.7,123.74,124.59,127.44,127.07,128.29
1644,B,False,80.139,80.944,81.696,82.077,81.344,80.585,81.322,81.866,81.187,82.343
1645,B,False,105.71,105.81,105.33,106.01,104.74,105.58,105.24,104.44,105.34,105.81
1646,B,False,54.055,54.084,57.043,59.055,58.423,56.659,56.89,54.089,54.122,54.552
1647,B,False,102.62,106.0,108.45,107.31,109.23,110.66,110.88,111.28,112.21,111.26
1648,B,False,112.9,95.367,94.409,91.757,81.034,87.527,94.551,98.697,104.91,100.23
1649,B,False,121.35,124.58,124.15,125.41,128.38,128.86,127.62,124.32,122.2,120.06
1650,B,False,111.98,120.01,118.82,114.51,112.12,112.26,114.04,114.73,118.66,117.16
1651,B,False,78.368,77.863,77.749,78.214,77.5,77.329,78.979,77.819,78.445,79.697
1652,B,False,98.708,97.906,98.128,97.717,97.251,97.948,98.063,97.629,97.861,97.478
1653,B,False,101.36,101.87,100.08,102.14,101.33,100.66,100.22,101.06,101.29,102.83
1654,B,False,107.38,106.4,107.1,106.91,106.43,109.0,107.72,111.0,109.97,106.11
1655,B,False,66.449,59.386,59.419,65.354,62.813,66.176,59.062,63.97,66.341,63.275
1656,B,False,81.638,82.84,83.241,82.988,83.447,84.222,84.56,86.072,85.565,85.803
1657,B,True,104.49,105.32,104.64,106.43,104.7,104.41,103.95,101.08,101.39,100.71
1658,B,False,91.18,91.476,92.633,92.885,92.226,91.538,91.571,92.698,91.852,92.825
1659,B,False,73.562,74.547,75.863,75.789,76.907,77.272,77.133,78.549,79.129,78.195
1660,B,False,128.33,131.02,132.6,136.0,138.92,136.94,137.26,141.95,142.13,142.02
1661,B,False,112.95,112.2,113.19,114.27,113.8,113.67,111.9,114.48,116.12,114.4
1662,B,False,59.813,54.802,51.152,61.225,53.073,57.51,53.553,51.775,54.819,51.058
1663,B,False,81.943,81.695,81.225,80.051,78.662,78.331,78.288,77.237,76.412,76.059
1664,B,True,138.54,135.22,134.36,134.66,135.68,136.41,134.91,135.45,130.33,135.92
1665,B,False,102.47,95.209,89.052,93.584,89.21,89.941,108.44,113.73,108.58,88.611
1666,B,False,117.64,117.6,115.2,112.4,119.68,123.81,125.09,124.76,131.02,130.5
1667,B,False,125.07,122.79,122.82,124.66,123.16,124.71,121.21,119.89,118.6,118.88
1668,B,False,85.588,84.753,84.336,85.199,85.054,84.223,84.411,84.291,84.808,84.91
1669,B,False,105.97,105.67,106.23,105.83,105.62,104.18,104.84,104.14,105.71,104.74
1670,B,False,104.75,104.5,104.04,105.07,103.26,103.4,103.91,102.76,101.7,99.642
1671,B,False,122.93,123.83,130.0,126.79,124.49,125.77,127.25,127.84,126.82,126.93
1672,B,False,114.13,112.0,108.77,107.49,108.56,106.66,106.58,104.52,105.17,104.52
1673,B,False,105.94,104.93,106.7,105.23,107.47,104.93,103.86,104.72,102.42,102.82
1674,B,False,128.13,128.18,128.54,131.08,131.22,131.99,132.79,130.25,132.22,132.79
1675,B,False,113.63,103.31,83.77,104.98,88.051,80.426,112.9,95.367,94.409,91.757
1676,B,False,103.37,103.09,105.19,114.18,117.82,120.08,119.9,120.81,132.31,133.16
1677,B,False,120.67,118.59,118.48,117.98,117.57,117.16,115.48,116.73,114.94,115.47
1678,B,False,92.996,93.796,94.043,93.185,93.88,92.048,92.615,91.742,90.882,90.484
1679,B,False,129.19,130.38,131.61,134.37,135.98,136.71,136.53,136.07,135.17,133.63
1680,B,False,104.19,105.27,105.64,107.95,110.07,111.92,112.29,113.48,113.99,113.95
1681,B,False,132.32,129.97,132.69,132.64,132.66,135.94,142.04,141.35,144.02,149.57
1682,B,False,146.02,152.02,153.82,154.86,151.04,156.42,151.79,150.51,150.78,151.67
1683,B,False,96.286,98.084,97.252,97.68,97.294,98.737,99.97,100.58,99.131,98.391
1684,B,False,143.79,145.57,145.4,145.14,144.44,144.46,143.87,142.61,145.72,142.3
1685,B,False,139.62,130.3,127.27,134.96,138.45,133.02,134.05,131.84,132.44,128.85
1686,B,False,121.8,122.2,124.1,125.33,124.79,126.16,126.51,129.74,129.54,129.12
1687,B,False,120.8,122.35,124.19,126.83,129.01,129.02,128.4,127.13,126.61,123.64
1688,B,False,83.745,82.637,82.296,85.592,85.126,85.201,85.201,85.048,86.432,86.458
1689,B,False,124.03,125.27,125.35,123.72,125.97,125.76,125.06,125.05,123.89,123.09
1690,B,False,116.74,121.16,122.62,120.19,120.73,118.28,119.7,117.21,121.22,125.52
1691,B,False,67.786,83.438,75.197,70.685,74.012,84.258,78.448,76.153,76.46,75.913
1692,B,False,129.57,126.89,126.6,126.59,126.21,125.89,126.2,127.8,126.83,129.12
1693,B,False,138.66,138.13,135.65,134.57,134.1,133.87,132.25,129.68,128.59,127.14
1694,B,False,148.82,148.53,145.68,148.1,146.53,148.13,151.43,149.16,146.05,147.3
1695,B,False,120.74,124.76,124.97,125.4,127.65,126.37,128.25,125.37,123.9,124.94
1696,B,False,107.45,108.09,108.89,108.44,110.3,109.4,109.62,110.74,110.09,109.82
1697,B,False,126.26,125.65,124.39,123.88,124.34,123.65,122.35,123.66,126.19,127.74
1698,B,False,75.841,73.529,75.677,74.16,76.491,76.864,75.277,76.453,77.553,81.774
1699,B,False,114.06,113.37,114.38,115.56,114.25,114.15,114.66,116.1,119.18,118.54
1700,B,False,68.571,67.769,70.447,66.774,74.495,74.36,81.981,77.216,84.488,84.133
1701,B,False,110.56,111.05,109.77,110.43,110.99,110.52,111.3,111.76,112.93,112.79
1702,B,False,128.36,127.15,124.51,128.73,128.3,128.11,125.63,126.03,128.83,128.35
1703,B,False,67.649,67.311,67.643,66.855,66.56,66.844,66.381,68.423,68.523,68.125
1704,B,False,113.48,113.78,114.84,114.71,114.96,115.7,116.55,116.45,116.51,116.29
1705,B,False,114.2,114.12,112.77,114.57,114.79,113.75,114.46,115.21,115.68,113.99
1706,B,False,120.23,123.44,124.1,123.73,124.31,122.06,122.38,123.58,124.79,124.45
1707,B,True,119.62,119.32,119.64,120.35,121.98,123.94,124.06,125.08,126.38,127.01
1708,B,False,102.7,102.01,102.14,102.65,100.56,101.54,101.48,101.01,101.43,101.91
1709,B,False,62.659,62.112,60.994,61.845,61.373,60.966,62.854,63.897,63.153,64.14
1710,B,False,126.18,123.79,121.01,115.68,127.54,125.61,123.92,129.73,127.22,138.71
1711,B,False,154.59,150.48,154.8,155.31,152.65,151.41,144.34,148.35,152.56,157.97
1712,B,False,108.28,109.02,107.41,106.87,107.78,106.31,106.06,106.14,106.84,103.71
1713,B,False,106.23,105.06,104.87,105.08,105.54,103.44,103.72,101.58,102.41,101.93
1714,B,False,100.74,101.11,102.67,100.34,100.91,100.44,100.46,100.71,101.02,102.1
1715,B,False,98.475,98.922,99.942,100.08,100.89,102.22,102.99,104.55,105.64,105.43
1716,B,False,133.29,140.36,141.74,145.48,146.93,149.34,136.17,141.25,145.23,159.33
1717,B,False,126.36,126.73,124.11,123.12,123.78,122.14,123.93,127.01,123.42,123.61
1718,B,False,126.39,126.01,123.08,122.89,122.21,122.85,122.84,122.36,121.71,122.52
1719,B,False,111.36,111.2,110.68,110.66,111.34,110.91,110.03,110.86,112.25,112.88
1720,B,False,71.693,71.949,72.839,73.32,75.521,71.568,72.942,69.697,71.339,72.747
1721,B,False,69.021,70.8,69.013,70.04,66.11,63.954,68.249,64.513,65.638,61.577
1722,B,False,78.695,78.662,79.512,78.961,78.932,79.064,78.791,77.842,77.802,78.797
1723,B,False,98.195,97.186,97.774,97.692,96.95,97.154,95.793,96.216,97.981,97.126
1724,B,False,138.37,138.65,137.42,139.24,142.48,143.95,141.51,140.4,142.56,140.93
1725,B,False,108.27,112.91,109.44,111.91,108.8,108.92,110.37,108.77,111.16,109.07
1726,B,False,110.27,78.082,60.837,93.435,93.726,72.903,74.206,70.338,91.937,82.405
1727,B,False,143.82,146.22,150.72,152.7,146.8,138.72,138.95,145.66,149.16,143.28
1728,B,False,108.52,106.08,106.29,108.13,108.44,107.18,108.35,105.59,104.81,102.54
1729,B,False,132.24,133.25,135.4,134.39,134.48,134.92,132.58,129.81,128.29,127.45
1730,B,False,125.47,127.54,128.75,130.71,132.37,132.36,134.2,134.61,135.54,134.64
1731,B,False,109.73,110.69,109.99,110.93,111.38,113.47,114.97,117.74,119.88,121.47
1732,B,False,100.03,97.832,97.817,99.909,101.03,101.75,104.06,105.07,106.86,108.38
1733,B,False,90.909,91.914,91.345,90.907,90.943,90.607,91.707,91.537,90.812,91.809
1734,B,False,151.7,147.91,145.28,145.31,148.38,150.31,152.51,161.51,159.46,164.18
1735,B,False,89.631,93.027,89.793,96.833,89.816,89.826,85.998,82.13,87.522,84.704
1736,B,False,123.11,119.22,119.0,116.54,115.57,115.56,115.26,116.63,117.4,118.84
1737,B,False,119.64,124.33,127.54,127.86,127.45,128.53,129.31,128.38,124.83,122.11
1738,B,False,100.6,98.523,97.036,97.021,97.571,96.805,97.465,97.494,98.08,98.657
1739,B,False,100.88,103.09,105.06,105.31,106.2,106.81,107.1,108.79,108.7,109.66
1740,B,False,131.82,132.61,130.85,129.19,129.55,128.85,131.55,132.34,132.2,134.67
1741,B,False,120.81,120.84,120.75,120.46,123.16,125.03,124.5,123.52,124.78,125.46
1742,B,False,140.82,147.63,149.27,154.95,152.4,154.79,153.9,157.84,165.73,158.88
1743,B,False,58.622,59.072,59.236,59.079,59.719,60.915,61.229,61.068,61.37,61.121
1744,B,False,146.97,145.18,150.2,154.05,160.6,166.07,159.85,160.09,167.88,167.35
1745,B,False,105.78,107.74,108.64,110.36,112.29,114.59,113.81,113.24,112.4,114.17
1746,B,False,0.0,0.0,46.274,18.584,76.988,67.314,73.131,109.43,35.097,43.927
1747,B,False,109.06,109.15,110.38,109.2,110.57,109.83,110.31,110.65,110.41,112.27
1748,B,False,100.95,103.5,105.47,103.92,104.4,104.96,103.74,104.93,104.18,105.64
1749,B,False,120.24,118.43,118.69,120.0,118.38,119.68,121.16,123.1,122.4,122.06
1750,B,False,127.11,131.44,125.18,129.19,123.14,122.81,123.4,129.99,125.57,125.81
1751,B,False,120.58,122.32,130.24,136.03,132.82,124.58,129.73,131.57,131.32,131.45
