,FLARE_TYPE,COINCIDENCE,MEANGBH_1,MEANGBH_2,MEANGBH_3,MEANGBH_4,MEANGBH_5,MEANGBH_6,MEANGBH_7,MEANGBH_8,MEANGBH_9,MEANGBH_10
1512,B,False,56.723,56.285,57.07,57.636,57.774,59.17,60.113,59.797,60.352,60.738
1513,B,False,60.277,60.806,67.065,63.377,65.558,61.15,61.515,61.11,64.389,64.722
1514,B,False,28.235,28.444,28.39,28.469,28.521,29.359,29.134,28.623,29.602,29.778
1515,B,False,32.373,31.826,31.734,31.35,31.496,30.985,31.146,31.169,30.988,30.738
1516,B,False,43.517,43.573,44.508,45.163,45.299,46.074,46.269,47.132,47.999,48.008
1517,B,False,46.837,46.501,46.376,45.442,46.342,46.073,46.861,45.933,44.882,44.053
1518,B,False,63.237,63.968,63.43,62.041,61.881,61.369,60.125,58.623,58.385,58.123
1519,B,False,61.918,62.39,62.601,63.378,63.545,64.047,64.429,64.618,65.097,64.308
1520,B,False,58.491,62.994,57.456,60.004,61.953,61.767,64.038,64.827,68.218,69.102
1521,B,False,59.923,61.541,61.866,61.104,63.534,64.896,64.662,66.309,69.017,67.168
1522,B,False,43.128,42.288,42.47,41.617,41.388,41.348,41.309,41.29,40.967,40.632
1523,B,False,55.426,55.153,54.869,54.727,56.293,55.662,56.01,55.4,55.316,56.522
1524,B,False,44.273,44.524,45.247,45.878,46.149,46.509,46.706,47.421,47.403,48.06
1525,B,False,66.129,65.602,64.982,65.257,66.484,66.598,67.257,68.161,67.404,66.791
1526,B,False,34.884,35.361,35.981,36.179,36.339,35.471,35.88,36.103,36.178,36.746
1527,B,False,41.449,43.037,43.387,44.09,42.97,43.585,44.67,44.226,44.544,45.223
1528,B,False,68.078,68.181,65.996,63.178,63.976,62.758,63.018,63.3,63.177,64.714
1529,B,False,53.274,53.347,52.767,53.619,53.449,53.957,54.287,54.489,53.285,54.816
1530,B,False,35.738,36.413,35.677,35.784,37.013,36.669,37.02,37.143,36.306,36.497
1531,B,False,53.022,53.559,54.474,55.542,55.833,57.856,57.896,57.855,58.39,58.712
1532,B,False,37.615,36.95,36.37,36.427,35.861,35.547,35.662,35.89,37.235,37.463
1533,B,False,57.182,56.49,56.109,54.716,54.129,54.196,53.657,53.612,52.971,53.247
1534,B,False,98.119,100.92,100.38,95.187,95.839,99.205,101.67,101.17,99.394,96.167
1535,B,False,38.325,38.05,37.293,37.152,37.163,36.67,36.38,36.391,36.072,35.785
1536,B,False,28.318,28.462,27.619,27.64,27.958,27.854,27.639,27.274,27.543,27.884
1537,B,False,31.529,32.402,32.84,30.834,29.827,31.302,30.739,31.951,31.658,33.096
1538,B,False,91.856,92.685,92.086,96.058,99.336,101.89,100.21,104.32,99.659,106.78
1539,B,False,65.021,64.82,65.13,65.74,66.23,66.252,66.386,66.208,66.85,68.04
1540,B,False,30.382,30.357,31.33,30.992,31.073,30.442,30.597,31.268,30.538,30.797
1541,B,False,84.129,82.497,82.233,82.176,83.765,83.75,84.965,83.844,83.879,84.482
1542,B,False,31.767,30.841,30.016,29.918,30.179,29.467,30.021,29.909,30.737,32.439
1543,B,False,60.939,61.655,61.905,61.768,62.466,62.658,62.643,62.171,63.163,62.389
1544,B,False,54.544,53.216,52.415,51.263,51.539,50.659,49.896,50.39,50.4,50.341
1545,B,False,73.152,74.864,75.589,75.975,78.451,80.327,82.567,81.586,80.059,84.333
1546,B,True,45.396,45.419,45.286,45.1,45.956,45.32,45.425,45.273,45.172,45.26
1547,B,False,62.385,63.567,63.318,63.92,64.259,64.803,64.04,63.429,63.48,62.679
1548,B,False,52.836,53.488,53.438,53.914,54.584,53.909,54.286,54.551,53.889,53.73
1549,B,False,68.122,67.778,68.045,68.76,69.908,69.553,70.176,71.228,71.225,70.679
1550,B,False,64.581,65.443,65.929,66.91,67.254,67.978,68.324,68.959,69.56,70.546
1551,B,False,60.028,61.593,59.442,59.948,60.368,60.379,59.85,58.894,59.432,60.006
1552,B,False,30.007,30.799,30.928,31.557,31.643,31.298,32.053,32.088,31.873,32.346
1553,B,False,48.07,48.649,47.544,48.499,48.286,48.573,48.176,48.588,48.436,49.532
1554,B,False,55.424,55.719,56.214,56.792,57.036,57.112,56.703,56.205,55.459,55.086
1555,B,False,33.375,33.383,33.999,34.164,34.606,34.763,33.561,33.922,33.555,33.453
1556,B,True,60.983,59.471,59.751,59.247,59.729,59.467,59.463,60.034,61.505,61.358
1557,B,False,51.263,51.295,50.479,50.037,49.168,48.58,47.775,47.678,47.395,47.018
1558,B,False,46.844,46.56,46.128,46.156,45.948,45.371,45.933,45.663,46.394,46.65
1559,B,False,44.944,44.944,44.588,43.767,43.527,43.571,44.777,44.755,43.282,43.303
1560,B,False,46.138,45.392,46.256,46.821,47.739,48.627,49.672,51.168,51.605,52.768
1561,B,False,41.181,44.127,44.72,45.56,45.25,42.542,44.417,44.866,43.35,43.177
1562,B,False,43.199,42.994,43.549,43.219,43.152,42.862,42.77,42.929,43.399,43.351
1563,B,False,39.657,39.438,39.145,38.64,38.732,38.352,39.092,39.267,38.589,38.705
1564,B,True,53.746,52.438,51.457,51.559,51.136,50.424,51.475,51.965,50.902,51.493
1565,B,False,80.161,79.747,77.581,74.933,71.923,70.631,70.105,69.95,69.576,68.021
1566,B,False,51.03,51.743,52.363,52.473,52.36,52.578,52.762,52.765,53.146,53.16
1567,B,False,52.112,51.371,51.638,51.78,52.372,54.212,54.142,55.292,57.3,57.755
1568,B,False,29.41,29.001,28.756,28.65,28.278,27.783,27.775,27.29,27.27,27.009
1569,B,False,42.929,42.388,42.21,41.62,41.456,40.858,41.057,40.24,39.658,40.31
1570,B,False,52.871,53.916,53.98,53.132,53.867,52.509,52.925,52.25,52.23,52.023
1571,B,False,61.207,60.628,59.876,57.276,57.396,56.746,56.756,56.701,57.121,56.663
1572,B,False,78.531,79.098,78.515,78.546,78.991,80.659,82.074,81.951,81.564,80.829
1573,B,True,44.797,43.99,43.745,44.197,43.691,43.191,42.857,44.06,44.135,44.823
1574,B,True,49.53,47.875,49.747,51.271,49.113,50.108,51.616,51.503,53.99,54.427
1575,B,False,43.105,42.956,42.442,42.679,42.679,42.296,42.309,42.683,43.092,43.096
1576,B,False,59.436,65.409,62.709,61.828,62.442,64.466,65.197,63.909,62.062,63.611
1577,B,False,81.515,83.813,73.386,77.081,73.976,76.956,79.153,82.03,78.179,77.549
1578,B,False,43.315,43.085,43.184,43.708,43.912,43.729,43.916,44.684,45.639,45.657
1579,B,False,40.817,40.294,40.665,41.881,41.212,41.265,40.674,40.464,40.603,41.651
1580,B,False,48.423,48.622,48.759,48.517,48.259,48.676,48.245,48.466,47.724,47.57
1581,B,False,68.932,68.17,68.319,69.208,68.563,68.838,67.503,66.494,66.125,65.364
1582,B,False,61.274,61.234,59.966,59.944,59.621,60.643,60.616,60.964,60.901,62.194
1583,B,False,57.07,57.543,59.305,58.083,56.452,57.726,57.36,56.142,57.689,56.324
1584,B,False,59.518,58.548,60.75,60.883,62.216,61.758,60.963,61.264,63.059,62.298
1585,B,False,55.413,55.204,55.141,55.074,55.268,55.599,56.964,57.698,58.54,60.676
1586,B,False,54.991,54.4,55.213,54.99,53.907,54.612,54.303,55.1,55.384,56.286
1587,B,False,70.231,71.164,72.287,75.138,75.485,76.614,76.571,77.057,79.693,80.197
1588,B,True,36.976,36.718,36.954,35.814,35.621,35.649,35.517,34.378,35.484,34.825
1589,B,False,70.417,71.246,70.405,71.398,70.466,69.701,70.596,71.548,71.213,71.367
1590,B,False,83.964,83.2,83.364,83.731,80.247,79.761,82.34,79.95,78.865,77.756
1591,B,False,46.128,46.612,47.176,47.544,47.4,48.592,50.042,49.978,49.04,49.932
1592,B,False,80.873,80.996,79.906,80.561,79.863,81.324,81.484,80.664,81.311,81.3
1593,B,True,49.986,49.37,50.028,51.582,50.761,50.389,51.493,51.972,51.03,51.913
1594,B,False,54.524,54.207,52.963,52.715,52.978,53.611,52.676,53.714,53.141,52.199
1595,B,False,58.67,59.521,58.419,57.987,58.902,59.128,59.851,59.898,60.165,60.423
1596,B,False,37.389,37.684,37.072,38.385,39.376,39.331,37.619,40.465,40.963,41.166
1597,B,False,28.462,27.619,27.64,27.958,27.854,27.639,27.274,27.543,27.884,27.939
1598,B,False,45.097,45.472,45.774,46.439,46.239,46.629,48.022,48.989,49.986,49.37
1599,B,False,58.235,61.746,59.588,65.071,62.168,61.408,63.556,65.608,65.486,64.935
1600,B,False,34.38,34.038,34.468,34.814,35.329,35.46,35.075,35.85,35.609,36.247
1601,B,False,49.192,49.861,49.522,49.499,48.861,48.647,47.626,46.679,44.936,43.789
1602,B,False,41.56,41.772,42.405,42.603,42.726,42.564,42.556,42.717,42.859,42.583
1603,B,False,31.522,31.72,30.949,30.938,31.21,31.29,31.42,31.068,30.624,29.811
1604,B,False,30.98,32.315,31.555,31.193,31.823,31.856,32.155,32.007,30.731,31.03
1605,B,False,52.715,52.489,52.477,52.799,52.642,51.961,51.61,50.55,50.524,49.721
1606,B,False,66.034,60.499,58.058,64.896,61.603,61.215,58.484,55.206,55.918,54.875
1607,B,False,43.389,43.487,43.312,43.39,43.453,43.188,43.303,43.133,42.946,43.066
1608,B,False,36.408,36.452,36.749,37.153,36.651,36.868,36.861,36.057,36.442,35.98
1609,B,False,35.47,36.258,36.636,37.386,37.676,38.257,38.367,38.853,38.882,38.67
1610,B,False,31.341,32.628,32.468,32.086,34.339,35.097,35.023,35.365,35.649,34.339
1611,B,False,36.084,36.475,36.966,36.943,36.958,36.55,36.143,37.025,37.074,36.796
1612,B,False,52.644,53.443,53.17,52.773,52.984,52.587,52.435,53.076,53.823,54.137
1613,B,False,46.411,45.891,46.29,46.603,46.094,46.12,45.995,46.315,46.411,46.682
1614,B,False,46.583,44.746,43.548,44.014,44.665,43.626,44.745,46.101,47.924,46.323
1615,B,True,34.619,33.618,34.224,35.258,32.89,34.341,31.066,34.22,31.978,30.701
1616,B,False,64.346,63.595,61.898,62.588,62.489,63.176,63.455,64.114,62.986,63.12
1617,B,False,39.417,39.659,40.339,40.105,40.391,40.442,40.579,40.537,40.215,40.43
1618,B,False,51.298,50.633,50.569,50.116,49.337,48.549,48.357,47.673,47.657,46.893
1619,B,False,31.162,31.194,31.342,31.639,31.687,32.376,32.463,31.887,31.931,31.808
1620,B,False,43.795,44.348,43.799,43.442,43.75,42.959,43.156,43.21,42.644,42.137
1621,B,False,43.814,43.628,44.14,43.569,41.421,41.851,42.12,44.259,45.56,48.252
1622,B,False,68.218,69.564,70.032,74.112,75.145,72.624,73.814,72.72,73.537,71.319
1623,B,False,43.977,42.467,41.599,41.855,43.868,43.636,44.771,43.403,44.413,44.806
1624,B,False,41.488,41.334,40.892,40.684,41.335,40.227,40.486,39.893,39.233,39.485
1625,B,False,61.528,61.759,61.127,61.284,59.756,59.132,61.091,60.946,59.721,58.684
1626,B,False,52.363,52.473,52.36,52.578,52.762,52.765,53.146,53.16,53.082,52.571
1627,B,False,33.299,32.556,33.348,33.131,32.292,31.737,31.729,31.413,31.804,31.654
1628,B,False,39.252,39.446,40.149,40.366,41.182,41.618,41.839,42.267,43.005,42.619
1629,B,False,65.261,64.766,62.808,60.897,62.569,61.446,62.316,61.816,61.574,60.921
1630,B,False,79.377,78.501,78.208,78.981,78.3,77.703,76.685,75.115,75.135,75.191
1631,B,True,38.674,40.01,40.025,40.556,41.094,40.372,40.178,39.448,39.08,38.773
1632,B,True,46.013,45.785,45.695,45.448,45.256,45.42,45.672,45.585,46.037,46.973
1633,B,False,32.239,32.362,32.273,32.416,32.601,32.987,33.152,33.533,33.641,33.823
1634,B,False,51.245,51.748,52.108,51.193,52.298,51.921,53.022,53.559,54.474,55.542
1635,B,False,77.079,75.866,73.73,73.079,71.292,73.056,74.297,72.512,72.591,73.163
1636,B,False,39.363,39.083,39.332,39.527,39.511,39.718,39.43,39.389,38.896,38.806
1637,B,False,59.758,60.279,60.601,60.535,61.289,62.761,62.9,62.384,62.415,63.034
1638,B,False,78.506,77.174,79.944,83.268,75.191,87.209,88.15,88.753,75.757,88.719
1639,B,True,37.34,37.551,37.29,38.496,38.543,37.717,37.623,38.541,39.135,38.341
1640,B,False,62.29,62.987,62.839,62.541,62.103,60.77,60.607,60.457,60.233,59.271
1641,B,False,44.212,44.305,43.783,43.884,44.296,44.522,44.538,44.7,44.83,44.915
1642,B,False,26.801,25.068,24.89,26.156,40.87,37.107,46.927,26.073,26.809,29.008
1643,B,False,47.315,47.353,47.3,46.281,45.754,46.082,46.131,46.891,47.254,48.263
1644,B,False,35.546,35.665,35.682,35.763,35.399,35.141,35.192,35.318,35.392,35.654
1645,B,False,64.776,64.405,63.547,64.191,63.578,64.212,63.894,63.846,63.977,64.305
1646,B,False,27.646,27.512,27.944,27.754,27.746,27.682,27.91,27.009,27.617,27.575
1647,B,False,42.452,42.507,43.901,43.932,44.659,45.655,46.453,45.86,45.719,44.554
1648,B,False,34.484,32.939,33.686,34.151,32.571,33.634,34.432,34.953,35.947,36.076
1649,B,False,81.731,83.452,83.526,83.792,84.347,84.569,82.744,80.161,79.747,77.581
1650,B,False,40.968,45.395,45.473,42.175,40.851,41.663,41.094,42.464,44.88,45.453
1651,B,False,32.825,32.871,32.804,33.032,33.153,33.396,33.876,33.465,33.586,33.847
1652,B,False,49.721,49.646,49.806,49.497,49.158,49.454,49.492,49.352,49.58,49.373
1653,B,False,41.605,42.185,41.692,41.591,41.019,41.255,41.108,41.437,41.899,42.618
1654,B,False,55.645,57.346,56.603,56.763,56.764,57.061,56.787,57.486,57.624,56.949
1655,B,False,32.021,32.165,31.249,31.639,31.1,32.369,31.943,31.871,32.95,32.518
1656,B,False,40.968,41.23,41.376,41.052,41.234,41.553,41.722,42.354,42.487,42.772
1657,B,True,43.752,43.224,43.391,43.378,41.825,41.487,41.222,40.913,40.903,40.629
1658,B,False,35.069,35.439,35.686,35.982,35.836,35.445,35.666,36.495,36.633,36.926
1659,B,False,33.506,33.346,33.839,34.296,34.483,34.56,34.613,34.987,35.124,35.497
1660,B,False,65.168,68.596,68.691,70.5,71.015,68.904,67.956,70.938,70.313,68.608
1661,B,False,49.183,49.45,49.903,50.458,50.334,50.296,49.361,49.433,49.761,49.205
1662,B,False,26.662,25.97,25.464,26.87,26.096,25.505,25.418,25.867,25.602,26.276
1663,B,False,34.247,34.01,33.506,32.795,32.092,32.274,31.914,31.189,30.992,30.995
1664,B,True,64.898,63.197,62.73,62.791,63.339,62.507,61.985,61.412,58.631,62.347
1665,B,False,36.388,34.773,35.155,35.895,35.817,36.798,38.864,39.349,39.471,37.268
1666,B,False,52.254,53.442,54.002,52.73,55.427,54.723,55.155,56.512,60.474,58.828
1667,B,False,60.321,58.856,57.632,59.005,58.621,59.279,58.71,59.345,59.919,59.049
1668,B,False,47.364,47.452,47.533,48.145,48.151,47.972,48.468,48.535,48.739,48.899
1669,B,False,42.633,42.14,41.765,41.531,41.153,40.74,41.17,40.916,40.994,40.743
1670,B,False,55.64,55.541,55.304,55.616,54.752,54.776,54.556,53.684,53.153,52.689
1671,B,False,45.157,45.073,47.894,47.714,47.061,45.454,46.119,46.339,45.293,44.455
1672,B,False,42.394,41.142,40.281,39.895,39.943,39.223,39.914,38.941,38.915,39.83
1673,B,False,57.824,57.314,58.705,56.852,57.79,58.925,59.21,58.779,56.947,58.732
1674,B,False,54.844,55.448,55.44,56.523,57.092,57.784,57.694,56.541,56.88,57.524
1675,B,False,34.001,33.488,32.159,34.685,31.953,31.66,34.484,32.939,33.686,34.151
1676,B,False,62.092,61.514,63.442,66.972,70.783,73.274,71.938,74.633,79.59,79.345
1677,B,False,49.796,49.65,49.684,49.55,49.058,48.824,48.244,48.427,48.04,48.154
1678,B,False,38.599,38.576,38.869,38.441,39.334,38.156,38.508,38.202,38.384,37.926
1679,B,False,57.916,58.389,58.332,59.349,59.878,60.123,60.315,61.009,60.751,61.197
1680,B,False,35.791,36.294,36.915,37.37,39.005,39.256,40.175,40.632,40.743,40.403
1681,B,False,69.101,68.494,68.358,69.248,69.185,70.691,72.601,73.241,71.621,76.887
1682,B,False,62.862,65.128,66.665,65.84,62.403,64.389,64.377,63.26,62.944,62.821
1683,B,False,34.298,34.468,35.03,35.355,35.903,36.373,37.113,37.029,36.968,36.51
1684,B,False,72.729,73.062,73.029,73.756,72.663,73.578,72.326,72.144,72.674,72.056
1685,B,False,75.681,71.724,72.734,79.858,78.967,73.384,74.782,71.21,73.535,74.037
1686,B,False,67.457,66.851,68.622,69.437,68.614,70.137,70.664,72.183,72.379,73.185
1687,B,False,45.676,46.986,47.536,49.507,50.578,51.379,52.48,52.24,51.524,50.43
1688,B,False,54.977,54.706,54.484,55.092,55.169,55.142,55.355,55.567,56.352,56.628
1689,B,False,50.028,51.582,50.761,50.389,51.493,51.972,51.03,51.913,51.563,50.703
1690,B,False,37.515,38.497,39.898,38.17,37.709,37.323,38.083,37.474,39.661,40.818
1691,B,False,31.077,31.219,31.406,31.671,32.294,34.459,33.601,34.48,34.476,33.849
1692,B,False,57.929,58.071,57.601,57.582,57.953,57.933,57.985,57.842,57.455,59.149
1693,B,False,63.125,62.998,62.274,61.607,61.753,62.062,61.292,59.717,59.42,58.221
1694,B,False,65.467,67.781,67.111,70.264,69.364,69.386,71.361,69.945,68.541,67.033
1695,B,False,47.736,49.002,50.35,52.595,52.301,51.724,53.566,54.259,53.679,54.496
1696,B,False,37.681,38.043,38.067,38.794,38.663,38.735,39.182,39.672,39.225,39.362
1697,B,False,62.378,61.814,61.287,60.608,61.559,61.446,60.13,60.489,61.09,62.028
1698,B,False,32.76,31.812,32.696,32.504,33.241,33.596,33.51,33.587,34.809,34.993
1699,B,False,53.626,53.479,53.564,53.74,53.046,54.266,53.664,55.107,55.609,56.386
1700,B,False,33.062,32.866,33.729,32.65,33.58,33.153,34.742,32.924,34.75,35.487
1701,B,False,55.015,55.252,55.062,55.153,55.68,55.827,56.036,56.396,56.822,56.794
1702,B,False,83.22,81.623,80.857,81.447,81.404,80.817,80.43,80.822,81.598,81.523
1703,B,False,33.859,33.747,33.917,33.809,33.82,33.581,33.083,34.072,34.128,33.978
1704,B,False,66.153,66.264,66.709,66.106,66.116,66.038,65.839,65.828,65.728,65.546
1705,B,False,66.494,66.551,66.096,67.88,67.797,67.399,68.526,69.196,69.382,69.728
1706,B,False,59.763,59.269,60.535,61.838,61.383,59.694,61.503,61.223,62.808,62.148
1707,B,True,54.311,54.602,54.401,54.861,55.577,55.897,56.089,56.757,57.193,58.284
1708,B,False,41.085,41.093,41.47,41.136,40.763,40.667,40.621,40.742,39.889,40.666
1709,B,False,31.287,30.996,31.158,31.173,31.096,31.204,31.897,34.607,32.219,32.44
1710,B,False,83.227,84.052,81.985,80.261,84.072,89.463,87.894,93.87,89.782,93.495
1711,B,False,83.626,80.62,83.56,84.65,84.468,84.145,82.012,84.219,86.005,88.284
1712,B,False,63.712,64.267,64.093,63.042,63.034,61.936,62.225,60.55,59.439,57.632
1713,B,False,58.207,57.966,57.494,57.639,57.513,56.324,56.931,56.087,56.57,56.054
1714,B,False,60.587,60.105,62.085,61.561,62.583,63.42,64.284,65.347,66.003,66.985
1715,B,False,39.869,39.984,40.809,40.652,41.064,41.652,41.941,42.704,42.832,43.083
1716,B,False,106.28,109.87,105.71,109.95,107.86,108.96,99.219,100.52,103.19,113.54
1717,B,False,56.369,56.723,56.285,57.07,57.636,57.774,59.17,60.113,59.797,60.352
1718,B,False,46.184,46.274,44.807,44.23,44.433,44.943,44.85,45.293,45.2,45.601
1719,B,False,47.564,47.128,46.863,46.872,47.655,47.969,47.639,47.674,48.29,48.665
1720,B,False,40.22,41.74,41.762,42.352,42.869,40.706,41.215,40.661,41.147,40.417
1721,B,False,31.629,31.784,31.102,31.417,30.491,30.267,30.728,30.229,30.487,29.725
1722,B,False,34.574,34.532,34.739,34.319,34.464,34.27,33.961,33.903,33.452,33.487
1723,B,False,40.532,40.335,40.19,40.1,39.838,39.363,39.083,39.332,39.527,39.511
1724,B,False,67.421,67.689,68.132,69.183,70.679,70.654,69.931,69.322,70.429,70.476
1725,B,False,46.427,48.759,48.176,48.869,47.811,48.509,47.873,47.351,47.558,46.849
1726,B,False,31.837,29.712,28.862,31.255,29.062,32.149,32.429,32.902,30.702,28.937
1727,B,False,72.816,71.514,73.395,75.08,74.321,72.089,72.179,76.713,80.284,78.352
1728,B,False,57.981,57.862,57.949,59.036,58.345,57.48,57.307,56.273,55.44,54.813
1729,B,False,65.054,65.125,66.084,64.687,64.657,64.169,62.524,60.516,58.827,56.516
1730,B,False,61.454,62.359,63.285,64.127,64.51,65.066,65.761,64.694,64.115,63.675
1731,B,False,63.249,64.356,65.862,67.494,66.691,68.953,70.807,72.193,73.025,73.695
1732,B,False,69.326,67.682,67.769,69.242,69.538,70.555,72.409,72.996,74.424,74.154
1733,B,False,39.985,40.313,40.454,40.283,40.242,40.023,40.036,40.138,39.918,40.541
1734,B,False,76.166,75.855,70.924,71.774,71.416,70.899,70.982,78.495,78.24,78.531
1735,B,False,36.896,37.484,37.015,38.059,36.638,36.036,35.681,35.005,34.629,34.503
1736,B,False,63.537,61.658,61.735,61.367,61.562,60.957,62.435,62.842,63.744,64.817
1737,B,False,44.131,44.844,46.949,48.3,48.59,48.137,47.511,46.149,46.035,45.019
1738,B,False,55.35,53.897,53.096,52.352,52.074,51.797,51.948,51.522,51.616,51.837
1739,B,False,43.114,44.222,44.79,45.15,45.568,46.116,46.265,46.511,46.302,46.219
1740,B,False,53.888,54.05,53.709,53.002,53.448,54.183,55.482,56.68,57.05,58.861
1741,B,False,56.196,56.635,56.863,57.382,57.602,59.114,58.756,58.982,58.087,58.731
1742,B,False,61.66,66.046,66.946,69.984,70.392,71.185,76.516,74.913,79.793,77.188
1743,B,False,31.075,30.89,30.831,30.774,30.954,31.821,31.802,31.55,31.264,31.86
1744,B,False,83.836,80.035,83.692,87.033,88.529,89.893,88.779,88.455,92.996,92.747
1745,B,False,52.069,53.288,53.322,53.547,54.936,55.536,55.186,56.181,54.699,55.146
1746,B,False,0.0,0.0,25.571,24.223,23.002,26.174,18.682,29.008,22.652,22.839
1747,B,False,49.317,50.015,50.387,49.626,50.3,49.996,51.164,51.233,51.477,51.934
1748,B,False,37.29,38.496,38.543,37.717,37.623,38.541,39.135,38.341,37.664,38.128
1749,B,False,64.735,62.967,63.022,64.308,63.824,63.759,64.537,65.072,65.086,64.666
1750,B,False,50.374,48.854,50.278,50.539,51.746,49.757,50.385,54.366,53.511,53.808
1751,B,False,37.621,37.919,39.584,40.85,40.314,41.03,42.082,43.668,45.576,46.831
1752,B,False,60.801,59.777,60.228,58.586,57.902,57.766,58.274,56.708,54.98,54.792
1753,B,False,82.489,79.057,75.233,75.845,76.279,76.498,77.59,75.951,75.936,76.757
1754,B,False,43.811,43.76,44.226,44.717,45.505,46.036,46.373,45.964,46.771,46.634
1755,B,False,56.494,57.881,57.487,60.918,63.179,65.801,63.274,61.313,61.683,61.669
1756,B,True,79.096,76.285,75.06,72.499,69.847,69.809,70.053,70.305,68.584,69.426
1757,B,False,56.435,55.655,54.006,53.624,53.588,53.609,52.872,52.624,52.758,52.344
1758,B,False,71.361,69.945,68.541,67.033,66.839,63.434,62.469,59.208,59.214,59.167
1759,B,False,38.53,39.179,38.683,38.667,39.369,39.97,40.182,40.104,38.599,38.576
1760,B,False,37.118,36.076,37.03,36.394,36.634,36.198,35.78,35.914,35.927,36.272
1761,B,False,58.39,58.712,57.824,57.314,58.705,56.852,57.79,58.925,59.21,58.779
1762,B,False,45.273,45.172,45.26,45.89,46.041,46.075,45.822,45.731,45.76,46.06
1763,B,False,37.073,37.198,36.294,36.536,36.34,36.112,35.855,35.641,35.548,36.174
1764,B,False,34.924,34.663,34.712,35.576,35.664,35.389,35.857,35.559,35.796,35.479
1765,B,False,32.405,33.171,31.544,34.715,32.049,31.7,32.564,32.476,32.536,32.592
1766,B,False,43.594,43.215,44.539,43.956,44.065,43.759,42.918,42.458,42.052,41.365
1767,B,False,39.977,40.929,41.551,42.923,43.845,43.862,44.194,44.775,45.269,45.955
