,FLARE_TYPE,COINCIDENCE,USFLUX_1,USFLUX_2,USFLUX_3,USFLUX_4,USFLUX_5,USFLUX_6,USFLUX_7,USFLUX_8,USFLUX_9,USFLUX_10
621,M,False,5.3691e+22,5.386e+22,5.3736e+22,5.3949e+22,5.4008e+22,5.409e+22,5.4638e+22,5.4243e+22,5.4398e+22,5.5064e+22
622,M,True,5.5826e+22,5.6131e+22,5.6313e+22,5.6133e+22,5.6057e+22,5.5782e+22,5.5687e+22,5.5946e+22,5.5809e+22,5.6137e+22
623,M,True,5.9147e+22,5.9417e+22,5.9518e+22,5.9715e+22,6.0286e+22,5.9983e+22,5.9854e+22,5.9605e+22,6.0021e+22,6.0163e+22
624,M,False,5.9499e+22,5.9961e+22,5.9794e+22,5.98e+22,6.0001e+22,5.9962e+22,6.0326e+22,6.0303e+22,6.0633e+22,6.0615e+22
625,M,False,5.9174e+22,5.9135e+22,5.9334e+22,5.9719e+22,5.9576e+22,5.931e+22,5.9499e+22,5.9378e+22,5.9769e+22,5.9261e+22
626,M,True,6.0108e+22,5.9854e+22,6.0118e+22,6.044e+22,6.0472e+22,6.0519e+22,6.0576e+22,6.0608e+22,6.0694e+22,6.0074e+22
627,M,False,9.2681e+21,9.2652e+21,9.2042e+21,9.2417e+21,9.2313e+21,9.1092e+21,9.1698e+21,9.1865e+21,9.1802e+21,9.1621e+21
628,M,True,1.7646e+22,1.7554e+22,1.7702e+22,1.7662e+22,1.7497e+22,1.7324e+22,1.7268e+22,1.719e+22,1.7087e+22,1.6853e+22
629,M,False,1.6994e+22,1.7151e+22,1.7092e+22,1.7254e+22,1.7263e+22,1.7155e+22,1.7352e+22,1.7188e+22,1.7144e+22,1.7015e+22
630,M,False,1.5311e+22,1.533e+22,1.5447e+22,1.5573e+22,1.5387e+22,1.5308e+22,1.5291e+22,1.5149e+22,1.5185e+22,1.5179e+22
631,M,False,1.6949e+21,1.9224e+21,2.1276e+21,2.2776e+21,2.477e+21,2.6865e+21,2.8287e+21,3.1178e+21,3.3981e+21,3.5221e+21
632,M,False,8.882e+21,8.9565e+21,9.0513e+21,9.1051e+21,8.9703e+21,9.0742e+21,9.0614e+21,9.0973e+21,9.1402e+21,9.1719e+21
633,M,False,1.8804e+22,1.8712e+22,1.8663e+22,1.8581e+22,1.8521e+22,1.8611e+22,1.8744e+22,1.9023e+22,1.9024e+22,1.9277e+22
634,M,False,1.757e+22,1.7417e+22,1.7446e+22,1.7524e+22,1.7324e+22,1.7331e+22,1.7529e+22,1.7718e+22,1.7665e+22,1.7681e+22
635,M,False,1.5324e+22,1.5362e+22,1.5354e+22,1.5321e+22,1.5361e+22,1.5371e+22,1.548e+22,1.5499e+22,1.5481e+22,1.553e+22
636,M,False,2.4413e+22,2.4304e+22,2.4205e+22,2.4164e+22,2.3968e+22,2.3899e+22,2.3892e+22,2.3866e+22,2.3631e+22,2.3702e+22
637,C,True,1.1364e+22,1.1317e+22,1.1241e+22,1.1252e+22,1.1192e+22,1.1185e+22,1.1157e+22,1.1263e+22,1.1269e+22,1.1262e+22
638,C,True,3.1047e+21,3.1127e+21,3.1911e+21,3.2324e+21,3.2775e+21,3.3635e+21,3.3886e+21,3.4279e+21,3.4619e+21,3.3884e+21
639,C,False,1.3609e+22,1.372e+22,1.3739e+22,1.3805e+22,1.392e+22,1.3934e+22,1.4066e+22,1.4284e+22,1.4408e+22,1.4605e+22
640,C,False,3.0172e+22,3.0475e+22,2.9925e+22,3.028e+22,3.0445e+22,3.0895e+22,3.1308e+22,3.1857e+22,3.2268e+22,3.2719e+22
641,C,False,2.0546e+22,2.0499e+22,2.0415e+22,2.0388e+22,2.0375e+22,2.0264e+22,2.0357e+22,2.0075e+22,2.0067e+22,1.9887e+22
642,C,False,1.1737e+21,1.3678e+21,1.6484e+21,1.7716e+21,1.9247e+21,2.0829e+21,2.2483e+21,2.4379e+21,2.4791e+21,2.6842e+21
643,C,False,1.72e+22,1.66e+22,1.5974e+22,1.6104e+22,1.5726e+22,1.5362e+22,1.5067e+22,1.4661e+22,1.4364e+22,1.4006e+22
644,C,False,2.8435e+21,2.9748e+21,3.0095e+21,2.9969e+21,3.0911e+21,3.1299e+21,3.1907e+21,3.2915e+21,3.3444e+21,3.4956e+21
645,C,False,1.8774e+22,1.9254e+22,1.9103e+22,1.8792e+22,1.8946e+22,1.8854e+22,1.9031e+22,1.9239e+22,1.9396e+22,1.9559e+22
646,C,True,5.1155e+22,5.1131e+22,5.1173e+22,5.0954e+22,5.0813e+22,5.0672e+22,5.0471e+22,5.0288e+22,5.0339e+22,5.009e+22
647,C,False,3.3561e+22,3.3696e+22,3.3539e+22,3.3694e+22,3.3577e+22,3.351e+22,3.323e+22,3.3082e+22,3.2866e+22,3.2623e+22
648,C,False,5.344e+21,5.378e+21,5.4102e+21,5.3469e+21,5.4572e+21,5.4599e+21,5.4842e+21,5.4313e+21,5.4189e+21,5.4113e+21
649,C,False,1.0983e+22,1.0796e+22,1.0533e+22,1.0883e+22,1.0927e+22,1.092e+22,1.0685e+22,1.1021e+22,1.0859e+22,1.0847e+22
650,C,False,5.546e+22,5.542e+22,5.5181e+22,5.5169e+22,5.5298e+22,5.5035e+22,5.5081e+22,5.5301e+22,5.5112e+22,5.5468e+22
651,C,True,1.7469e+21,1.6928e+21,1.6351e+21,1.5625e+21,1.5503e+21,1.5127e+21,1.5138e+21,1.5205e+21,1.5199e+21,1.6441e+21
652,C,True,2.8992e+22,2.8749e+22,2.8904e+22,2.8631e+22,2.8814e+22,2.9069e+22,2.896e+22,2.9175e+22,2.9169e+22,2.9368e+22
653,C,False,2.7835e+22,2.7829e+22,2.8129e+22,2.812e+22,2.8344e+22,2.8778e+22,2.8591e+22,2.8786e+22,2.8993e+22,2.8696e+22
654,C,False,1.5145e+22,1.5028e+22,1.4815e+22,1.4312e+22,1.3771e+22,1.3312e+22,1.2822e+22,1.2277e+22,1.2181e+22,1.213e+22
655,C,False,8.8221e+21,8.8497e+21,8.8873e+21,8.8725e+21,8.7645e+21,8.7883e+21,8.7846e+21,8.8036e+21,8.896e+21,9.0133e+21
656,C,True,1.0881e+22,1.0903e+22,1.0954e+22,1.0879e+22,1.1078e+22,1.0944e+22,1.1094e+22,1.1025e+22,1.1062e+22,1.1137e+22
657,C,False,7.9839e+21,7.9043e+21,7.8115e+21,7.8171e+21,7.8197e+21,7.8698e+21,7.9404e+21,7.9359e+21,8.0036e+21,8.0138e+21
658,C,False,3.6078e+22,3.6145e+22,3.6382e+22,3.6671e+22,3.6722e+22,3.657e+22,3.6159e+22,3.6311e+22,3.602e+22,3.5894e+22
659,C,False,6.7473e+21,6.7805e+21,6.8054e+21,6.7661e+21,6.7138e+21,6.7358e+21,6.6578e+21,6.7481e+21,6.9458e+21,6.9105e+21
660,C,False,1.2211e+21,1.1948e+21,1.1878e+21,1.1688e+21,1.2577e+21,1.2342e+21,1.2676e+21,1.3065e+21,1.3203e+21,1.3436e+21
661,C,False,2.5813e+22,2.5999e+22,2.6022e+22,2.5946e+22,2.6041e+22,2.6079e+22,2.6041e+22,2.621e+22,2.6172e+22,2.6171e+22
662,C,False,6.4309e+22,6.4839e+22,6.4996e+22,6.5673e+22,6.5899e+22,6.6361e+22,6.6565e+22,6.7004e+22,6.7187e+22,6.7095e+22
663,C,True,1.0748e+22,1.0653e+22,1.0631e+22,1.0752e+22,1.0833e+22,1.0891e+22,1.103e+22,1.1154e+22,1.1273e+22,1.1263e+22
664,C,False,4.9466e+22,4.9057e+22,4.8661e+22,4.8188e+22,4.7835e+22,4.7326e+22,4.7098e+22,4.7193e+22,4.6804e+22,4.658e+22
665,C,False,2.3598e+21,2.3638e+21,2.3741e+21,2.3938e+21,2.3776e+21,2.3462e+21,2.362e+21,2.299e+21,2.3418e+21,2.347e+21
666,C,False,4.583e+21,4.6739e+21,4.7484e+21,4.7813e+21,4.9111e+21,4.8647e+21,4.8879e+21,4.9446e+21,5.0278e+21,5.1019e+21
667,C,False,3.1369e+22,3.1584e+22,3.1508e+22,3.1505e+22,3.1558e+22,3.1351e+22,3.1418e+22,3.1757e+22,3.168e+22,3.1645e+22
668,C,True,9.5871e+21,9.6416e+21,9.5043e+21,9.522e+21,9.4796e+21,9.417e+21,9.3372e+21,9.4047e+21,9.3418e+21,9.3946e+21
669,C,False,1.8649e+21,1.8665e+21,1.8388e+21,1.8345e+21,1.8254e+21,1.7962e+21,1.8607e+21,1.8612e+21,1.8279e+21,1.8593e+21
670,C,False,2.8222e+22,2.8263e+22,2.8487e+22,2.849e+22,2.8578e+22,2.8516e+22,2.8449e+22,2.8477e+22,2.8635e+22,2.8929e+22
671,C,False,1.0881e+22,1.0903e+22,1.0954e+22,1.0879e+22,1.1078e+22,1.0944e+22,1.1094e+22,1.1025e+22,1.1062e+22,1.1137e+22
672,C,False,0.0,3.9771e+19,3.254e+21,1.8109e+19,2.2688e+19,2.5437e+19,3.6888e+19,4.4216e+19,4.5354e+19,6.0853e+19
673,C,True,5.6792e+22,5.6503e+22,5.5889e+22,5.5588e+22,5.5334e+22,5.5272e+22,5.4839e+22,5.5003e+22,5.5002e+22,5.5139e+22
674,C,False,2.3373e+21,2.3948e+21,2.4557e+21,2.4397e+21,2.4367e+21,2.3322e+21,2.355e+21,2.36e+21,2.3695e+21,2.4552e+21
675,C,False,1.0123e+22,1.0259e+22,1.0423e+22,1.0465e+22,1.1024e+22,1.1083e+22,1.1321e+22,1.1656e+22,1.173e+22,1.2182e+22
676,C,False,1.1473e+22,1.1651e+22,1.1338e+22,1.172e+22,1.1945e+22,1.2102e+22,1.27e+22,1.2977e+22,1.3619e+22,1.4343e+22
677,C,False,2.683e+21,2.6587e+21,2.6423e+21,2.6003e+21,2.5638e+21,2.5547e+21,2.5477e+21,2.517e+21,2.4646e+21,2.4643e+21
678,C,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
679,C,False,1.2395e+22,1.234e+22,1.2348e+22,1.211e+22,1.2068e+22,1.1943e+22,1.1988e+22,1.1727e+22,1.172e+22,1.166e+22
680,C,False,2.6596e+22,2.6717e+22,2.6644e+22,2.6714e+22,2.6762e+22,2.6878e+22,2.685e+22,2.6904e+22,2.6997e+22,2.6965e+22
681,C,False,4.8841e+21,4.883e+21,4.9074e+21,4.8853e+21,4.847e+21,4.7369e+21,4.8058e+21,4.6635e+21,4.5642e+21,4.4909e+21
682,C,False,3.8406e+22,3.8527e+22,3.8456e+22,3.8641e+22,3.8716e+22,3.8727e+22,3.8679e+22,3.8645e+22,3.8605e+22,3.8346e+22
683,C,False,9.3327e+21,9.427e+21,9.3955e+21,9.3685e+21,9.3194e+21,9.3901e+21,9.4109e+21,9.3067e+21,9.3576e+21,9.3268e+21
684,C,False,1.5804e+22,1.5878e+22,1.5797e+22,1.5887e+22,1.6044e+22,1.6004e+22,1.6132e+22,1.606e+22,1.6068e+22,1.5967e+22
685,C,False,4.0484e+22,4.0299e+22,4.057e+22,4.0636e+22,4.0361e+22,4.0066e+22,4.0127e+22,4.0014e+22,3.9989e+22,3.9724e+22
686,C,False,5.138e+21,5.031e+21,4.9682e+21,4.9208e+21,4.8958e+21,4.8471e+21,4.8949e+21,4.7396e+21,4.8058e+21,4.8502e+21
687,C,False,2.6484e+22,2.6285e+22,2.5986e+22,2.581e+22,2.5637e+22,2.5222e+22,2.5376e+22,2.5338e+22,2.5344e+22,2.532e+22
688,C,True,5.3888e+21,5.4383e+21,5.4921e+21,5.7066e+21,5.645e+21,5.4808e+21,5.8167e+21,5.7952e+21,5.8437e+21,5.948e+21
689,C,False,3.8905e+22,3.8903e+22,3.8808e+22,3.8606e+22,3.8429e+22,3.8507e+22,3.8537e+22,3.8557e+22,3.8428e+22,3.8297e+22
690,C,False,7.2743e+21,7.3598e+21,7.3317e+21,7.2847e+21,7.2231e+21,7.2371e+21,7.1831e+21,7.2009e+21,7.1911e+21,7.0872e+21
691,C,False,3.1777e+22,3.1966e+22,3.2087e+22,3.2186e+22,3.2217e+22,3.2362e+22,3.2675e+22,3.2579e+22,3.2666e+22,3.2652e+22
692,C,False,2.7571e+22,2.7382e+22,3.1528e+22,2.7419e+22,2.7481e+22,2.7604e+22,2.7604e+22,2.7815e+22,2.7817e+22,2.8252e+22
693,C,False,3.636e+21,3.6379e+21,3.7187e+21,3.6776e+21,3.6805e+21,3.6601e+21,3.6328e+21,3.6805e+21,3.7193e+21,3.7273e+21
694,C,False,2.5655e+22,2.6061e+22,2.6087e+22,2.6186e+22,2.6157e+22,2.6027e+22,2.5721e+22,2.5407e+22,2.505e+22,2.4706e+22
695,C,False,6.3556e+21,6.3836e+21,6.308e+21,6.3185e+21,6.2587e+21,6.2996e+21,6.2958e+21,6.3485e+21,6.3823e+21,6.4253e+21
696,C,True,5.0433e+22,5.024e+22,5.0463e+22,5.0836e+22,5.1121e+22,5.0951e+22,5.1479e+22,5.1988e+22,5.1867e+22,5.2351e+22
697,C,False,3.297e+22,3.2664e+22,3.2849e+22,3.2308e+22,3.2932e+22,3.2896e+22,3.2521e+22,3.2256e+22,3.2571e+22,3.2512e+22
698,C,False,4.7106e+22,4.6611e+22,4.6266e+22,4.6104e+22,4.5756e+22,4.5461e+22,4.5337e+22,4.5206e+22,4.5544e+22,4.5506e+22
699,C,False,1.9917e+22,2.0041e+22,2.006e+22,2.0099e+22,2.0242e+22,2.0287e+22,2.0385e+22,2.0435e+22,2.0546e+22,2.0587e+22
700,C,False,4.8624e+22,4.8589e+22,4.858e+22,4.8543e+22,4.8407e+22,4.8327e+22,4.8056e+22,4.7788e+22,4.7533e+22,4.7447e+22
701,C,False,1.375e+22,1.362e+22,1.3452e+22,1.3306e+22,1.3143e+22,1.3017e+22,1.2956e+22,1.2833e+22,1.2889e+22,1.279e+22
702,C,False,2.6391e+22,2.6462e+22,2.6366e+22,2.6334e+22,2.6307e+22,2.638e+22,2.637e+22,2.6587e+22,2.6667e+22,2.6929e+22
703,C,False,3.531e+22,3.5148e+22,3.5063e+22,3.487e+22,3.4444e+22,3.4099e+22,3.4155e+22,3.3783e+22,3.3553e+22,3.3601e+22
704,C,True,4.6609e+21,4.7173e+21,4.7269e+21,4.7654e+21,4.7284e+21,4.7094e+21,4.7569e+21,4.8516e+21,4.8181e+21,4.7626e+21
705,C,False,2.0045e+22,2.0252e+22,2.0142e+22,2.012e+22,2.0267e+22,2.0496e+22,2.0599e+22,2.0544e+22,2.0752e+22,2.0744e+22
706,C,False,8.6971e+20,8.8492e+20,8.8896e+20,8.8013e+20,8.8911e+20,8.8422e+20,9.1169e+20,9.2425e+20,9.3788e+20,9.6854e+20
707,C,False,4.1791e+21,4.3037e+21,4.3407e+21,4.244e+21,4.3252e+21,4.3365e+21,4.387e+21,4.4693e+21,4.4327e+21,4.41e+21
708,C,False,9.0328e+21,9.2448e+21,9.927e+21,1.0458e+22,1.0986e+22,1.1548e+22,1.1866e+22,1.2488e+22,1.3075e+22,1.353e+22
709,C,False,2.8493e+22,2.887e+22,2.9111e+22,2.9165e+22,2.9438e+22,2.942e+22,2.9592e+22,2.952e+22,2.9545e+22,2.9555e+22
710,C,False,2.0518e+21,2.0037e+21,1.9785e+21,1.9802e+21,1.9631e+21,1.9969e+21,1.9943e+21,2.0316e+21,2.039e+21,2.0521e+21
711,C,True,8.0613e+21,7.9069e+21,7.7009e+21,7.4678e+21,7.233e+21,7.0288e+21,6.48e+21,6.6334e+21,6.1011e+21,6.1869e+21
712,C,False,3.7228e+22,3.7312e+22,3.7117e+22,3.6771e+22,3.6493e+22,3.629e+22,3.6062e+22,3.5542e+22,3.5166e+22,3.4871e+22
713,C,False,5.2615e+22,5.2841e+22,5.2786e+22,5.2642e+22,5.2449e+22,5.2234e+22,5.2131e+22,5.1771e+22,5.1305e+22,5.1164e+22
714,C,False,1.0947e+22,1.1077e+22,1.1183e+22,1.1333e+22,1.1472e+22,1.1451e+22,1.1544e+22,1.1575e+22,1.1712e+22,1.1786e+22
715,C,False,1.3304e+22,1.3542e+22,1.3697e+22,1.3717e+22,1.3972e+22,1.4145e+22,1.4181e+22,1.4307e+22,1.4453e+22,1.4758e+22
716,C,False,9.7979e+21,9.9266e+21,1.0017e+22,1.0022e+22,1.0055e+22,9.9759e+21,1.0006e+22,9.9626e+21,9.8119e+21,9.6814e+21
717,C,False,2.023e+22,2.0244e+22,2.0178e+22,2.0132e+22,1.9871e+22,1.9759e+22,1.961e+22,1.9527e+22,1.947e+22,1.9511e+22
718,C,False,4.6196e+22,4.6119e+22,4.6485e+22,4.6382e+22,4.6436e+22,4.639e+22,4.6402e+22,4.6485e+22,4.6446e+22,4.6403e+22
719,C,False,3.1761e+22,3.1582e+22,3.1606e+22,3.1745e+22,3.1404e+22,3.1387e+22,3.1351e+22,3.1395e+22,3.128e+22,3.1374e+22
720,C,False,3.0425e+21,2.9957e+21,3.0368e+21,3.0458e+21,2.9686e+21,2.9407e+21,2.9176e+21,2.8343e+21,2.7759e+21,2.8034e+21
721,C,False,1.1364e+22,1.1317e+22,1.1241e+22,1.1252e+22,1.1192e+22,1.1185e+22,1.1157e+22,1.1263e+22,1.1269e+22,1.1262e+22
722,C,False,2.896e+22,2.9175e+22,2.9169e+22,2.9368e+22,2.9642e+22,2.9781e+22,2.9848e+22,2.9922e+22,3.0028e+22,3.0118e+22
723,C,False,3.1031e+22,3.1738e+22,3.1713e+22,3.2031e+22,3.2943e+22,3.4036e+22,3.4359e+22,3.5138e+22,3.5323e+22,3.5737e+22
724,C,False,1.0836e+22,1.0885e+22,1.0979e+22,1.1064e+22,1.1347e+22,1.1648e+22,1.1753e+22,1.1714e+22,1.1853e+22,1.194e+22
725,C,False,1.5617e+22,1.5975e+22,1.613e+22,1.6089e+22,1.5973e+22,1.5917e+22,1.584e+22,1.5609e+22,1.5392e+22,1.5248e+22
726,C,False,4.9959e+21,5.1173e+21,5.1465e+21,5.1867e+21,5.2348e+21,5.2591e+21,5.3338e+21,5.3607e+21,5.3977e+21,5.448e+21
727,C,False,9.7223e+22,9.6498e+22,9.6607e+22,9.6375e+22,9.5947e+22,9.6221e+22,9.6657e+22,9.6731e+22,9.6966e+22,9.7127e+22
728,C,False,1.506e+22,1.5198e+22,1.5154e+22,1.5202e+22,1.5398e+22,1.5501e+22,1.5744e+22,1.5695e+22,1.5852e+22,1.5967e+22
729,C,False,5.2232e+22,5.1822e+22,5.1982e+22,6.4639e+22,5.1889e+22,5.1664e+22,5.1553e+22,5.1437e+22,5.1376e+22,5.1408e+22
730,C,False,2.3998e+22,2.383e+22,2.3693e+22,2.3702e+22,2.3822e+22,2.4071e+22,2.417e+22,2.4019e+22,2.4104e+22,2.4348e+22
731,C,False,1.5908e+22,1.5927e+22,1.6039e+22,1.6001e+22,1.5948e+22,1.6015e+22,1.5948e+22,1.5959e+22,1.5919e+22,1.5924e+22
732,C,False,5.1155e+22,5.1131e+22,5.1173e+22,5.0954e+22,5.0813e+22,5.0672e+22,5.0471e+22,5.0288e+22,5.0339e+22,5.009e+22
733,C,False,3.8902e+22,3.8834e+22,3.8795e+22,3.8754e+22,3.8605e+22,3.8655e+22,3.8301e+22,3.831e+22,3.8526e+22,3.8348e+22
734,C,False,4.3505e+22,4.3212e+22,4.3114e+22,4.2844e+22,4.2816e+22,4.2973e+22,4.3353e+22,4.3513e+22,4.3767e+22,4.4027e+22
735,C,False,6.4814e+21,6.4209e+21,6.2678e+21,6.3092e+21,6.4042e+21,6.3348e+21,6.4445e+21,6.5373e+21,6.7503e+21,6.8495e+21
736,C,False,1.7577e+22,1.7518e+22,1.7323e+22,1.7135e+22,1.7173e+22,1.7176e+22,1.7272e+22,1.7143e+22,1.7141e+22,1.7221e+22
737,C,False,5.4242e+21,5.486e+21,5.3701e+21,5.4121e+21,5.3548e+21,5.2783e+21,5.1538e+21,5.0895e+21,4.919e+21,4.8114e+21
738,C,False,4.6451e+22,4.6812e+22,4.6957e+22,4.7112e+22,4.6915e+22,4.7079e+22,4.6926e+22,4.7081e+22,4.7257e+22,4.6775e+22
739,C,False,4.2761e+20,5.8114e+20,6.5268e+20,7.8091e+20,1.028e+21,1.0921e+21,1.4112e+21,1.5948e+21,2.0203e+21,2.3478e+21
740,C,False,8.0827e+21,8.1682e+21,8.1221e+21,8.1679e+21,8.0522e+21,8.0239e+21,8.0838e+21,8.0388e+21,8.03e+21,8.0583e+21
741,C,False,2.3212e+22,2.3125e+22,2.292e+22,2.2748e+22,2.2568e+22,2.2375e+22,2.2294e+22,2.214e+22,2.2058e+22,2.196e+22
742,C,False,1.8635e+22,1.8477e+22,1.8274e+22,1.8373e+22,1.832e+22,1.8043e+22,1.8052e+22,1.7704e+22,1.7713e+22,1.7594e+22
743,C,False,3.9474e+22,3.9886e+22,4.0749e+22,4.1053e+22,4.1615e+22,4.1648e+22,4.1895e+22,4.2304e+22,4.2064e+22,4.2154e+22
744,C,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1276e+19,1.3948e+20,3.0257e+20
745,C,False,1.7469e+21,1.6928e+21,1.6351e+21,1.5625e+21,1.5503e+21,1.5127e+21,1.5138e+21,1.5205e+21,1.5199e+21,1.6441e+21
746,C,False,1.6954e+22,1.7058e+22,1.6975e+22,1.7051e+22,1.7036e+22,1.6956e+22,1.6915e+22,1.6887e+22,1.6985e+22,1.6885e+22
747,C,False,3.1236e+21,3.0041e+21,3.0423e+21,3.0483e+21,3.0596e+21,2.9392e+21,3.0324e+21,3.1368e+21,3.1471e+21,3.2115e+21
748,C,False,1.8347e+22,1.8268e+22,1.8214e+22,1.8276e+22,1.8343e+22,1.8273e+22,1.8193e+22,1.8312e+22,1.8589e+22,1.861e+22
749,C,False,1.3461e+22,1.3405e+22,1.2567e+22,1.3469e+22,1.3564e+22,1.3421e+22,1.3698e+22,1.3527e+22,1.3311e+22,1.2525e+22
750,C,False,1.0998e+22,1.1061e+22,1.1139e+22,1.1116e+22,1.1028e+22,1.1043e+22,1.1192e+22,1.1136e+22,1.1149e+22,1.1177e+22
751,C,False,9.5871e+21,9.6416e+21,9.5043e+21,9.522e+21,9.4796e+21,9.417e+21,9.3372e+21,9.4047e+21,9.3418e+21,9.3946e+21
752,C,False,5.1011e+21,5.1175e+21,5.1853e+21,5.2589e+21,5.3846e+21,5.3173e+21,5.3609e+21,5.514e+21,5.4259e+21,5.4401e+21
753,C,False,2.1097e+21,2.108e+21,2.1187e+21,2.1927e+21,2.278e+21,2.2564e+21,2.365e+21,2.3914e+21,2.4858e+21,2.5257e+21
754,C,False,5.0275e+22,5.0285e+22,5.0684e+22,5.0982e+22,5.1351e+22,5.1981e+22,5.2554e+22,5.3119e+22,5.3319e+22,5.3398e+22
755,C,False,8.0613e+21,7.9069e+21,7.7009e+21,7.4678e+21,7.233e+21,7.0288e+21,6.48e+21,6.6334e+21,6.1011e+21,6.1869e+21
756,C,False,4.0463e+22,4.0555e+22,4.0571e+22,4.076e+22,4.068e+22,4.0858e+22,4.0794e+22,4.0852e+22,4.0886e+22,4.077e+22
757,C,False,3.1687e+22,3.1732e+22,3.1673e+22,3.1679e+22,3.1591e+22,3.1552e+22,3.1628e+22,3.1646e+22,3.1649e+22,3.1326e+22
758,C,False,6.8487e+21,7.2451e+21,7.267e+21,7.411e+21,7.5805e+21,7.5972e+21,7.9788e+21,8.016e+21,8.2603e+21,8.2687e+21
759,C,False,6.1919e+22,6.1724e+22,6.1529e+22,6.1645e+22,6.1122e+22,6.0806e+22,6.0039e+22,5.9796e+22,5.9503e+22,5.9195e+22
760,C,False,1.5092e+22,1.507e+22,1.5302e+22,1.5284e+22,1.5277e+22,1.5444e+22,1.5613e+22,1.5673e+22,1.5791e+22,1.617e+22
761,C,False,2.2042e+19,5.7876e+19,1.2658e+20,2.1501e+20,3.5164e+20,5.3667e+20,6.1994e+20,9.2316e+20,1.0632e+21,1.2964e+21
762,C,False,1.6835e+22,1.7056e+22,1.6926e+22,1.6784e+22,1.6754e+22,1.6985e+22,1.7e+22,1.7101e+22,1.7114e+22,1.71e+22
763,C,False,1.7211e+22,1.7461e+22,1.7706e+22,1.7834e+22,1.798e+22,1.7919e+22,1.7778e+22,1.7644e+22,1.7615e+22,1.7572e+22
764,C,False,2.1283e+22,2.1392e+22,2.1479e+22,2.1538e+22,2.1694e+22,2.1711e+22,2.1821e+22,2.1861e+22,2.1723e+22,2.1749e+22
765,C,False,7.4693e+21,7.7631e+21,7.975e+21,8.2085e+21,8.1112e+21,8.177e+21,8.035e+21,8.372e+21,8.1636e+21,8.1846e+21
766,C,False,1.4898e+22,1.4818e+22,1.4831e+22,1.5065e+22,1.5114e+22,1.509e+22,1.5283e+22,1.5688e+22,1.61e+22,1.6364e+22
767,C,False,8.0566e+21,7.9755e+21,7.9693e+21,8.0146e+21,8.1789e+21,8.2519e+21,8.5095e+21,8.5614e+21,8.5847e+21,8.7369e+21
768,C,False,0.0,0.0,5.7861e+18,1.6191e+19,3.2776e+19,3.4107e+19,4.5443e+19,5.9005e+19,7.6554e+19,7.7606e+19
769,C,False,2.6216e+22,2.6652e+22,2.6862e+22,2.6996e+22,2.715e+22,2.7214e+22,2.7231e+22,2.735e+22,2.7524e+22,2.7701e+22
770,C,False,2.1787e+22,2.1661e+22,2.1529e+22,2.1573e+22,2.1637e+22,2.1519e+22,2.192e+22,2.2288e+22,2.2792e+22,2.3364e+22
771,C,False,3.4144e+22,3.4322e+22,3.4126e+22,3.4199e+22,3.4213e+22,3.42e+22,3.3947e+22,3.3694e+22,3.3734e+22,3.3432e+22
772,C,True,1.8068e+22,1.8025e+22,1.8093e+22,1.8205e+22,1.8315e+22,1.8419e+22,1.8683e+22,1.8667e+22,1.8871e+22,1.9088e+22
773,C,False,1.5098e+22,1.5118e+22,1.5161e+22,1.5202e+22,1.5171e+22,1.5092e+22,1.5218e+22,1.517e+22,1.5239e+22,1.528e+22
774,C,False,1.7843e+22,1.7949e+22,1.7929e+22,1.8007e+22,1.8172e+22,1.822e+22,1.8431e+22,1.8208e+22,1.8258e+22,1.8525e+22
775,C,False,3.6948e+22,3.7147e+22,3.7415e+22,3.7807e+22,3.7918e+22,3.8061e+22,3.8233e+22,3.8103e+22,3.8281e+22,3.8428e+22
776,C,False,3.8912e+22,3.9196e+22,3.9422e+22,3.9361e+22,3.915e+22,3.952e+22,3.9622e+22,3.9679e+22,3.9606e+22,3.9621e+22
777,C,False,4.6609e+21,4.7173e+21,4.7269e+21,4.7654e+21,4.7284e+21,4.7094e+21,4.7569e+21,4.8516e+21,4.8181e+21,4.7626e+21
778,C,False,6.6498e+21,6.6872e+21,6.6354e+21,6.6916e+21,6.6824e+21,6.6542e+21,6.672e+21,6.46e+21,6.4176e+21,6.2797e+21
779,C,False,2.4656e+22,2.5031e+22,2.529e+22,2.5482e+22,2.5618e+22,2.5463e+22,2.5406e+22,2.5437e+22,2.5156e+22,2.5074e+22
780,C,False,3.0435e+22,3.0467e+22,3.0444e+22,3.0592e+22,3.0595e+22,3.0543e+22,3.0682e+22,3.0792e+22,3.0773e+22,3.08e+22
781,C,False,1.3718e+22,1.3775e+22,1.3833e+22,1.375e+22,1.3882e+22,1.3989e+22,1.4021e+22,1.4158e+22,1.4328e+22,1.4451e+22
782,C,False,1.3912e+22,1.395e+22,1.3504e+22,1.3138e+22,1.3001e+22,1.3135e+22,1.2977e+22,1.2552e+22,1.257e+22,1.2401e+22
783,C,False,2.1311e+22,2.0903e+22,2.106e+22,2.1097e+22,2.084e+22,2.0754e+22,2.0847e+22,2.0903e+22,2.0932e+22,2.0845e+22
784,C,False,3.7282e+20,4.0203e+20,4.2556e+20,4.1155e+20,4.6751e+20,4.6078e+20,4.9501e+20,5.0603e+20,5.1421e+20,5.1394e+20
