,FLARE_TYPE,COINCIDENCE,TOTUSJH_1,TOTUSJH_2,TOTUSJH_3,TOTUSJH_4,TOTUSJH_5,TOTUSJH_6,TOTUSJH_7,TOTUSJH_8,TOTUSJH_9,TOTUSJH_10
823,C,False,2599.9,2560.5,2564.0,2546.4,2517.4,2485.7,2473.9,2507.7,2497.1,2508.0
824,B,True,244.08,232.1,230.81,234.58,232.32,231.21,234.41,233.0,223.4,226.37
825,B,False,993.02,965.85,968.23,950.23,945.42,932.88,933.76,909.9,906.46,900.87
826,B,False,88.272,90.388,88.237,92.948,94.836,90.705,97.49,93.675,95.108,97.007
827,B,False,101.9,105.61,102.09,101.15,103.59,101.06,99.869,101.01,101.67,102.09
828,B,True,0.0,0.0,0.0,0.0,0.0,0.06712,0.0,0.039997,0.32222,0.8832
829,B,True,580.92,588.56,581.17,576.39,588.61,593.79,585.14,578.16,577.46,576.55
830,B,False,678.52,689.4,723.93,761.87,773.51,746.02,767.05,763.23,746.63,718.1
831,B,False,744.68,781.71,780.54,778.58,762.14,760.6,765.66,772.21,766.56,786.62
832,B,False,8.8546,22.032,35.32,40.506,46.498,43.812,52.435,57.378,55.287,54.883
833,B,False,343.95,345.77,339.85,349.26,340.59,336.83,344.07,334.37,333.28,342.77
834,B,True,891.98,901.0,865.98,869.53,868.91,890.78,918.2,894.94,912.09,909.13
835,B,False,451.78,447.29,450.72,445.47,424.24,423.95,436.83,432.11,426.33,424.58
836,B,True,564.33,546.53,535.28,542.21,553.32,550.21,559.79,580.93,570.78,589.75
837,B,False,272.59,272.34,277.25,279.37,282.86,283.01,284.42,284.16,280.42,285.65
838,B,False,385.9,367.55,369.05,379.91,375.41,492.53,510.79,358.92,368.26,370.55
839,B,True,477.27,472.7,472.1,473.48,477.02,482.93,486.68,480.99,474.57,474.06
840,B,True,855.87,851.11,842.24,854.97,857.57,871.31,846.47,857.52,858.38,836.99
841,B,True,349.0,327.24,308.08,310.11,311.94,296.69,285.4,280.01,265.31,250.44
842,B,True,559.94,575.9,567.19,569.62,570.53,571.78,555.31,541.86,538.43,539.54
843,B,False,428.64,431.64,435.25,456.49,433.98,439.81,450.56,444.24,441.56,440.85
844,B,False,297.33,327.74,327.71,333.64,335.16,335.29,342.08,345.6,361.12,356.32
845,B,True,598.31,587.75,580.89,584.57,585.65,594.2,600.51,613.19,624.77,614.89
846,B,True,419.52,410.6,406.0,387.78,386.07,386.07,382.71,382.17,374.4,358.66
847,B,False,356.18,363.86,373.51,376.82,381.44,372.73,363.1,370.06,367.37,364.83
848,B,True,222.04,220.24,222.0,220.07,215.65,218.95,222.1,234.67,240.69,227.45
849,B,True,402.36,401.35,398.49,393.36,388.06,386.47,378.77,381.02,374.91,381.15
850,B,True,365.95,378.22,367.91,382.96,382.44,378.57,372.87,372.49,373.99,368.41
851,B,True,493.37,499.13,491.07,493.73,485.12,476.43,484.56,478.26,480.49,470.34
852,B,True,251.66,257.05,255.29,253.05,254.98,257.45,256.71,255.86,260.81,259.83
853,B,True,422.75,422.1,425.39,429.5,438.63,441.28,441.51,451.71,447.85,447.51
854,B,True,664.93,673.97,676.23,679.64,708.88,713.25,723.04,717.33,716.45,720.51
855,B,True,75.737,75.546,64.994,68.092,70.507,78.677,88.033,88.305,91.977,89.29
856,B,False,1103.7,1096.8,1098.5,1069.6,1074.8,1068.0,1058.7,1049.3,1037.9,1029.3
857,B,False,624.75,632.2,642.77,641.14,640.13,622.95,616.47,614.19,621.13,635.82
858,B,True,283.77,278.0,278.59,284.73,285.68,279.52,272.78,267.46,276.35,267.53
859,B,False,282.47,295.01,295.21,294.81,298.04,296.1,303.22,299.26,295.77,305.52
860,B,False,135.98,136.5,136.01,141.08,141.64,142.77,133.93,137.96,144.89,143.85
861,B,True,635.25,625.95,631.25,658.99,653.71,635.33,640.4,644.42,645.85,639.21
862,B,True,433.02,444.3,446.18,456.22,467.79,467.93,485.21,468.38,466.64,470.28
863,B,False,44.636,46.042,46.614,43.174,46.297,47.096,55.559,55.609,54.808,53.744
864,B,False,71.218,74.829,73.394,75.43,77.292,78.185,76.037,80.527,80.395,82.647
865,B,False,260.65,249.36,257.04,259.79,261.38,264.23,258.4,258.88,261.7,261.79
866,B,True,566.41,559.65,570.15,566.06,585.4,571.25,590.09,594.81,613.21,611.31
867,B,False,475.84,460.07,468.38,482.31,477.37,467.99,452.74,453.71,456.23,454.45
868,B,True,272.58,267.84,283.18,272.03,273.25,268.39,255.54,261.07,289.2,259.68
869,B,True,124.5,116.47,117.73,118.51,110.75,106.06,101.01,101.21,94.509,94.514
870,B,True,3.08,7.309,9.9948,16.072,31.362,46.242,62.052,67.741,83.361,99.772
871,B,True,401.39,407.52,400.64,414.42,424.53,431.42,423.34,444.8,472.37,473.26
872,B,False,244.63,232.19,226.79,222.74,222.46,219.39,208.49,210.71,212.84,209.94
873,B,False,488.66,491.83,498.76,498.12,508.53,504.19,501.5,504.57,503.09,506.24
874,B,False,53.565,53.316,53.226,54.375,52.812,50.258,54.659,51.05,52.774,51.232
875,B,False,945.3,968.86,960.69,941.89,952.14,980.27,971.03,944.87,970.46,945.62
876,B,False,217.31,239.31,228.57,250.37,160.41,237.03,230.01,224.88,157.59,149.8
877,B,False,785.49,788.71,778.01,760.98,767.41,770.47,768.96,742.54,737.42,745.99
878,B,False,264.69,261.34,273.57,277.17,265.46,274.99,283.55,282.17,272.74,279.57
879,B,False,1160.3,1167.0,1163.9,1136.6,1141.7,1145.9,1126.5,1134.7,1126.4,1125.5
880,B,True,170.7,173.77,169.56,168.4,169.78,172.71,166.19,164.18,167.54,163.96
881,B,True,116.09,120.07,112.99,110.58,108.79,112.96,117.29,117.18,116.75,125.52
882,B,False,329.49,330.52,336.76,333.53,333.93,330.56,321.26,325.9,328.86,330.31
883,B,False,483.1,482.39,467.38,460.19,444.69,450.75,436.79,438.13,431.12,416.13
884,B,True,1229.6,1217.2,1213.6,1206.0,1186.2,1182.2,1176.5,1167.6,1178.7,1181.0
885,B,False,537.8,534.8,534.83,542.1,543.42,548.43,545.68,555.13,544.38,543.07
886,B,True,92.699,97.964,93.049,99.536,100.7,103.57,93.932,90.2,90.757,88.884
887,B,False,88.527,84.763,82.752,81.248,85.967,80.774,79.831,84.748,82.016,81.774
888,B,False,270.36,272.49,285.48,290.26,282.74,272.93,246.41,234.7,228.13,223.71
889,B,True,2.3219,8.1326,16.029,26.908,40.455,44.24,79.873,94.331,120.9,127.24
890,B,False,41.092,42.652,42.516,42.033,43.207,43.436,41.441,44.683,43.661,45.663
891,B,False,351.65,363.01,346.58,350.05,349.75,346.08,351.73,349.85,329.27,321.41
892,B,True,221.07,211.87,208.95,216.4,225.37,230.61,225.38,224.8,225.85,231.83
893,B,False,271.51,267.44,267.71,261.39,252.69,254.64,253.37,267.55,257.3,253.4
894,B,False,250.76,249.68,253.27,249.87,258.29,257.21,255.28,252.1,249.24,252.36
895,B,False,514.25,508.95,501.57,500.91,517.07,519.71,529.35,531.94,539.05,542.53
896,B,False,263.42,263.31,272.91,276.4,265.36,264.97,268.88,268.05,270.86,271.51
897,B,False,491.95,493.05,495.1,500.79,487.68,496.28,491.72,518.62,492.36,515.78
898,B,False,331.82,316.12,312.99,318.19,318.78,317.17,312.57,308.99,314.97,310.64
899,B,False,161.48,169.55,179.35,181.89,199.72,202.09,206.06,198.37,195.4,195.09
900,B,True,228.04,236.71,232.34,233.11,229.78,225.21,226.96,231.86,233.83,221.61
901,B,False,81.777,75.768,80.787,75.794,73.777,74.215,75.445,74.264,70.066,66.374
902,B,True,442.82,442.68,451.39,439.65,448.77,462.73,477.18,479.66,497.35,484.5
903,B,False,528.58,540.49,524.07,520.93,519.21,538.8,541.41,540.29,550.85,558.22
904,B,False,83.632,77.928,79.45,79.454,81.278,79.859,83.164,85.604,83.128,84.429
905,B,True,72.223,69.897,74.668,75.6,72.738,74.551,70.35,72.838,73.682,73.56
906,B,True,282.32,289.82,285.16,285.76,278.42,273.47,266.97,266.48,257.58,260.28
907,B,False,78.419,81.185,81.505,82.273,80.348,78.214,77.129,79.28,81.21,77.191
908,B,False,813.76,787.59,772.13,792.72,777.11,776.29,760.67,781.34,798.31,783.57
909,B,False,143.83,135.87,140.07,136.97,130.02,136.77,137.46,141.07,144.7,156.53
910,B,False,1204.8,1204.4,1188.9,1187.9,1209.5,1203.9,1215.5,1223.7,1216.5,1220.2
911,B,True,547.31,531.61,545.7,534.56,530.2,555.38,556.42,516.71,543.48,559.02
912,B,False,260.59,261.03,264.91,261.62,258.2,247.54,253.51,253.63,243.87,246.82
913,B,True,506.72,502.17,507.51,497.37,487.16,486.91,489.08,498.05,502.24,503.65
914,B,False,67.228,65.298,64.442,66.992,59.457,59.442,63.794,65.528,66.378,60.112
915,B,False,217.06,214.05,213.41,212.43,211.74,216.05,216.07,213.07,210.95,208.28
916,B,False,1200.8,1188.1,1201.6,1203.1,1193.7,1167.5,1177.3,1140.5,1136.5,1144.1
917,B,True,653.12,653.23,637.32,659.71,665.45,655.04,655.7,658.04,651.89,646.54
918,B,False,469.26,470.72,461.09,455.69,465.48,483.76,481.3,495.54,490.17,479.99
919,B,False,37.062,36.71,32.504,33.111,34.889,33.026,36.767,36.061,38.797,34.043
920,B,False,383.79,386.74,388.17,382.81,381.23,384.87,398.12,401.12,391.95,392.55
921,B,False,415.12,406.8,406.25,406.36,402.97,408.64,394.51,400.94,395.7,407.68
922,B,True,576.56,573.6,566.23,574.84,562.21,555.96,543.89,551.03,563.64,556.15
923,B,False,303.65,292.4,289.52,314.83,294.87,299.56,308.08,306.24,306.54,314.94
924,B,True,368.15,364.52,355.44,346.8,355.24,347.38,357.46,343.95,349.56,348.84
925,B,False,428.71,411.59,411.51,400.79,388.84,396.0,399.45,403.89,405.87,424.71
926,B,True,748.05,736.21,734.7,747.02,733.74,719.65,724.43,738.65,730.85,727.84
927,B,False,649.68,672.76,674.0,679.77,685.1,687.27,699.53,712.05,706.56,717.74
928,B,False,273.23,268.44,264.46,257.75,242.92,243.55,238.23,240.72,235.57,241.13
929,B,False,202.0,198.65,200.06,187.8,188.82,186.28,189.86,192.44,176.6,185.34
930,B,True,549.76,541.23,534.01,531.35,539.36,529.52,523.63,526.99,525.14,527.93
931,B,True,1183.3,1184.3,1172.3,1177.9,1169.5,1185.4,1192.7,1191.4,1198.6,1208.8
932,B,False,495.4,489.98,476.19,481.73,483.9,491.19,482.63,482.66,470.89,457.44
933,B,False,996.82,1010.0,1007.1,988.78,980.5,1006.5,1025.7,1031.1,1043.3,1017.5
934,B,False,609.65,608.95,610.27,606.3,610.84,609.99,624.34,609.87,604.46,603.61
935,B,False,1559.3,1576.7,1608.1,1623.3,1608.8,1612.5,1612.4,1595.5,1601.1,1619.4
936,B,True,815.21,854.06,825.51,830.97,823.73,826.84,835.79,836.78,820.82,828.05
937,B,False,727.77,681.91,723.11,702.33,728.37,740.82,728.23,727.9,707.16,699.08
938,B,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
939,B,False,160.65,156.19,154.88,157.29,159.97,155.64,155.6,163.05,153.56,161.1
940,B,True,313.51,317.51,313.98,303.9,311.6,320.74,312.99,315.52,307.37,301.43
941,B,True,618.21,620.15,618.73,627.02,630.01,622.12,624.64,628.13,641.8,659.71
942,B,False,110.75,106.06,101.01,101.21,94.509,94.514,92.111,94.402,91.869,94.619
943,B,True,265.01,264.31,266.87,260.83,268.18,272.46,271.09,263.06,266.9,277.69
944,B,True,416.47,433.2,467.11,461.34,452.91,462.42,470.73,492.86,503.7,519.19
945,B,True,652.31,675.29,683.29,684.26,699.81,715.68,748.62,747.56,771.91,786.9
946,B,True,241.45,230.37,242.69,225.35,234.3,225.12,230.98,223.6,218.33,223.88
947,B,False,38.113,35.087,41.762,43.248,42.577,41.092,42.652,42.516,42.033,43.207
948,B,False,147.42,150.14,148.64,149.73,143.71,141.47,141.99,145.21,147.46,145.97
949,B,True,25.778,27.326,29.503,28.715,29.955,31.071,26.754,27.882,27.362,25.588
950,B,False,765.95,751.29,756.61,763.22,775.86,773.14,770.65,778.6,799.7,777.21
951,B,False,915.51,920.25,886.28,888.2,886.3,863.37,868.7,856.33,833.3,832.39
952,B,False,247.96,243.91,245.27,249.99,251.52,248.45,247.87,256.52,253.89,255.68
953,B,True,397.38,413.04,423.84,424.04,424.09,444.98,429.66,444.63,444.61,464.73
954,B,True,866.84,870.71,853.86,860.94,859.25,860.1,857.4,874.5,880.84,897.35
955,B,False,647.97,661.88,670.07,675.4,693.92,685.28,697.05,712.16,722.65,710.63
956,B,False,734.24,722.04,723.18,722.99,717.2,723.91,724.22,718.16,698.68,690.62
957,B,False,305.46,315.46,325.27,333.04,351.62,350.07,373.9,420.22,435.16,445.1
958,B,True,220.82,224.05,223.19,224.3,225.31,219.5,218.39,215.75,215.09,219.58
959,B,False,41.924,39.362,37.863,40.0,42.824,42.012,40.159,43.681,39.648,37.823
960,B,False,58.567,64.494,62.815,62.495,69.85,75.618,77.545,81.027,87.212,84.277
961,B,False,162.8,170.09,160.8,161.68,162.26,165.65,171.95,170.08,177.58,176.47
962,B,True,1036.4,1033.1,1033.4,1041.9,1036.6,1039.0,1038.7,1036.4,996.62,1012.2
963,B,False,256.23,260.05,254.56,253.68,252.77,256.63,259.51,250.97,244.77,251.76
964,B,False,855.61,863.06,849.0,836.47,849.32,849.03,855.88,845.31,838.84,844.72
965,B,True,123.6,132.83,140.03,137.19,139.67,139.28,139.5,138.69,140.91,142.03
966,B,True,204.12,203.48,208.95,205.45,216.75,215.34,221.21,219.89,219.64,220.87
967,B,False,682.81,689.21,682.69,690.2,677.34,680.04,675.33,664.57,678.39,678.95
968,B,False,338.27,322.77,307.33,315.86,324.6,312.37,320.86,318.13,320.04,315.9
969,B,False,550.44,563.08,581.89,569.24,567.31,578.02,574.32,572.64,567.81,569.85
970,B,False,152.16,154.1,158.38,157.7,156.74,153.32,162.87,165.77,163.65,166.68
971,B,False,270.38,257.9,259.72,256.9,257.64,250.71,249.1,254.24,255.26,244.14
972,B,False,740.89,739.76,750.76,759.84,768.55,756.22,732.95,721.72,712.39,736.36
973,B,True,434.45,436.01,428.02,414.84,419.85,409.13,409.28,409.68,419.68,419.47
974,B,False,434.22,433.93,440.85,436.61,443.21,436.23,436.36,432.91,429.62,428.04
975,B,False,250.97,253.62,252.5,250.46,247.17,245.2,244.86,241.26,239.22,235.78
976,B,True,1438.1,1425.6,1411.1,1391.6,1376.0,1355.8,1368.7,1347.2,1343.2,1330.9
977,B,True,741.67,735.48,748.89,740.11,740.23,728.45,722.71,711.57,699.0,705.17
978,B,True,478.72,473.8,468.49,475.54,485.06,479.16,489.04,484.95,490.8,491.52
979,B,False,86.768,88.527,84.763,82.752,81.248,85.967,80.774,79.831,84.748,82.016
980,B,False,176.67,173.8,174.73,184.56,198.75,188.14,190.71,197.63,190.58,199.57
981,B,False,467.63,472.59,472.92,479.52,484.55,496.38,481.24,481.49,488.24,490.02
982,B,True,501.15,482.78,479.43,476.77,485.36,482.77,469.39,482.37,484.56,484.27
983,B,False,96.208,95.808,98.561,102.94,104.13,107.41,106.25,107.7,110.53,111.3
984,B,True,245.28,251.81,250.2,249.79,253.03,249.64,245.83,244.34,247.51,242.39
985,B,False,416.01,425.38,428.2,432.1,418.03,430.06,425.56,430.5,433.76,436.2
986,B,True,490.43,500.16,480.16,481.59,483.19,483.34,487.8,477.26,474.37,462.36
987,B,False,1341.5,1351.8,1375.6,1357.5,1383.2,1386.0,1371.5,1393.7,1397.2,1372.9
988,B,False,363.4,369.94,362.66,358.09,350.69,357.62,364.47,359.68,372.03,361.86
989,B,False,83.666,100.89,120.72,140.16,146.45,153.82,155.4,148.1,155.51,157.23
990,B,False,466.57,453.2,458.82,451.78,447.29,450.72,445.47,424.24,423.95,436.83
991,B,True,456.32,454.53,483.37,470.19,459.6,454.09,439.62,417.07,422.24,425.11
992,B,True,434.44,435.39,434.02,463.65,454.83,466.95,477.78,467.86,474.98,495.86
993,B,False,299.43,297.29,294.52,292.8,279.31,271.37,270.39,267.32,256.07,265.69
994,B,False,283.49,279.61,283.53,286.56,280.39,276.73,279.08,281.35,277.29,280.36
995,B,True,178.1,176.34,177.49,180.61,186.06,187.89,184.34,183.47,189.96,179.23
996,B,False,642.91,651.36,647.86,655.44,664.0,705.64,720.13,706.61,724.55,715.13
997,B,True,521.21,511.56,524.79,528.23,544.7,542.88,529.83,531.21,527.84,539.07
998,B,True,827.84,848.36,838.56,856.65,875.13,857.88,882.15,896.55,889.59,890.86
999,B,True,625.57,616.37,613.1,594.82,580.59,593.01,588.3,581.2,591.08,590.36
1000,B,True,147.57,151.79,145.92,157.83,143.27,142.96,149.47,148.79,149.77,152.76
1001,B,False,125.93,122.15,120.7,119.44,114.35,116.3,118.33,121.07,116.69,116.36
1002,B,False,212.62,223.56,219.49,227.64,226.83,238.02,238.23,230.79,235.15,235.97
1003,B,True,262.56,256.39,261.89,247.25,243.45,246.0,244.62,246.79,255.22,255.11
1004,B,False,454.83,466.95,477.78,467.86,474.98,495.86,509.88,501.24,508.14,525.38
1005,B,False,240.3,240.3,246.73,249.39,252.17,250.64,240.33,242.37,237.96,238.05
1006,B,False,321.18,323.28,323.6,321.81,327.91,329.85,325.42,318.0,332.78,331.09
1007,B,False,246.33,242.36,263.25,287.58,288.76,314.58,286.74,321.87,318.75,294.59
1008,B,True,554.63,549.78,561.38,554.41,565.63,568.31,568.02,564.85,555.32,541.0
1009,B,True,428.6,437.92,457.66,457.25,443.83,446.45,441.68,439.46,440.52,427.48
1010,B,True,603.27,611.83,631.61,634.75,645.65,658.59,651.44,662.99,672.35,661.79
1011,B,True,1023.1,1001.1,998.18,1023.0,1011.7,1009.6,998.4,1010.7,1026.1,1036.8
1012,B,False,246.61,235.11,235.84,230.1,226.8,222.62,221.85,226.76,222.23,219.38
1013,B,False,488.39,493.58,500.74,520.28,530.5,526.96,521.18,520.36,515.28,508.88
1014,B,False,841.03,846.95,855.73,862.68,866.81,876.23,872.01,890.35,879.77,888.65
1015,B,True,390.94,392.63,382.08,395.08,386.22,393.61,377.5,373.94,385.18,383.59
1016,B,True,269.23,268.21,276.93,281.94,280.38,276.82,288.3,294.81,308.42,315.47
1017,B,False,627.02,630.01,622.12,624.64,628.13,641.8,659.71,650.75,649.72,657.89
1018,B,True,655.91,678.04,658.27,656.03,647.53,648.65,667.63,684.69,683.63,667.86
1019,B,False,572.86,581.66,569.95,576.43,576.52,578.93,587.93,597.38,586.38,588.99
1020,B,False,540.01,511.59,491.5,502.18,487.34,470.1,435.08,473.17,444.39,443.7
1021,B,False,500.56,505.68,523.84,528.38,533.14,526.29,535.13,545.04,559.85,575.5
1022,B,False,448.44,460.35,451.62,442.79,441.93,442.65,431.88,436.91,425.19,411.08
1023,B,False,177.15,174.45,168.58,170.21,163.61,174.59,173.29,171.2,177.6,184.56
1024,B,False,824.87,818.26,805.21,812.47,825.88,828.23,853.34,847.66,867.77,875.86
1025,B,False,84.73,82.344,87.349,81.039,80.81,79.096,76.879,70.644,70.106,66.948
1026,B,False,1498.2,1494.8,1543.8,1583.9,1564.6,1583.7,1585.0,1564.8,1549.2,1540.2
1027,B,False,182.45,189.35,181.53,183.16,188.15,200.5,199.22,208.57,218.56,224.47
1028,B,True,498.09,498.35,503.49,512.67,516.62,515.16,516.88,500.92,492.45,477.01
1029,B,False,299.11,295.86,290.76,302.66,296.35,292.15,300.62,289.67,292.73,288.7
1030,B,False,269.64,276.38,277.33,284.95,288.02,294.18,288.32,293.08,292.31,295.98
1031,B,False,295.6,290.9,293.22,296.95,302.56,308.82,314.6,320.79,319.85,330.13
1032,B,False,620.79,647.55,635.53,638.04,640.36,640.02,649.54,639.03,645.74,649.11
1033,B,True,768.99,788.45,787.43,767.27,763.41,767.55,800.63,809.62,821.16,825.32
1034,B,False,88.501,90.413,90.065,84.558,74.699,77.965,77.255,81.072,76.735,81.226
1035,B,False,551.03,549.22,536.9,532.39,533.32,536.07,534.59,552.88,548.5,557.29
1036,B,False,764.55,786.91,797.59,796.22,815.5,813.03,840.47,833.49,826.63,816.66
1037,B,False,278.49,277.3,275.2,280.42,278.31,287.91,282.79,278.95,274.82,270.13
1038,B,False,120.83,120.82,116.11,116.57,114.71,108.09,115.26,102.76,114.12,104.63
1039,B,False,389.77,393.99,404.63,412.97,409.76,399.84,400.81,412.73,405.26,415.0
1040,B,False,433.2,467.11,461.34,452.91,462.42,470.73,492.86,503.7,519.19,514.69
1041,B,False,399.81,389.87,406.28,408.23,395.02,391.03,396.69,400.0,396.93,387.75
1042,B,False,418.06,407.64,397.16,391.59,396.72,391.71,394.42,394.79,388.9,385.32
1043,B,False,698.86,659.66,613.82,651.36,630.58,620.25,612.57,575.07,554.01,563.67
1044,B,False,446.1,455.61,456.42,432.23,429.61,417.2,418.5,420.8,422.19,435.13
1045,B,False,465.27,466.71,463.47,459.11,453.67,445.19,432.6,422.81,424.19,418.06
1046,B,False,270.15,269.98,273.2,271.41,270.75,264.87,267.73,265.51,265.35,262.47
1047,B,True,675.32,674.94,676.09,695.15,700.14,692.19,691.96,681.42,683.5,677.66
1048,B,False,215.25,212.18,219.34,219.63,219.93,219.65,218.77,215.79,210.62,208.36
1049,B,True,456.53,438.94,434.72,437.37,430.62,436.44,456.4,445.34,448.86,429.77
1050,B,True,421.68,426.96,421.79,447.61,448.64,440.87,434.85,448.08,425.78,414.07
1051,B,False,719.54,726.17,710.58,697.81,693.86,702.14,690.5,700.59,691.89,682.53
1052,B,False,1043.2,1027.6,1044.7,1034.2,1044.2,1028.4,1014.2,1009.6,1007.7,992.7
1053,B,False,372.16,380.85,363.77,367.05,360.54,376.03,386.69,407.31,394.81,409.58
1054,B,False,483.35,478.36,474.07,465.13,454.05,456.04,445.89,442.58,434.45,436.01
1055,B,True,512.97,525.84,527.86,526.2,517.86,506.24,523.63,527.27,521.87,519.88
1056,B,True,143.27,147.47,146.98,143.12,144.94,144.51,144.5,148.6,153.55,159.41
1057,B,False,700.89,694.58,671.98,681.77,683.16,680.56,674.98,656.05,666.42,647.05
1058,B,True,904.35,908.28,899.5,913.08,911.77,918.41,915.9,921.04,935.22,933.16
1059,B,True,796.56,793.11,778.47,774.93,793.02,786.02,780.63,768.74,760.58,739.6
1060,B,True,551.21,565.52,547.23,579.08,595.96,592.25,611.67,579.24,590.8,575.56
1061,B,False,443.85,430.74,437.52,448.83,439.18,430.9,431.45,428.71,426.67,427.81
1062,B,False,1496.3,1496.9,1480.2,1463.5,1471.1,1460.5,1473.7,1442.0,1461.2,1447.8
1063,B,True,154.49,161.77,165.84,166.78,175.56,185.94,182.98,192.16,187.24,184.14
1064,B,False,316.46,311.89,309.56,312.13,323.55,322.46,319.46,319.22,321.42,314.74
1065,B,False,576.13,565.33,582.13,580.69,596.21,600.05,603.98,608.77,582.14,576.58
1066,B,False,431.66,422.71,431.66,440.61,442.94,458.52,459.34,468.86,472.12,474.84
1067,B,False,178.66,172.96,177.68,177.06,173.44,172.27,171.65,170.36,165.66,169.61
1068,B,False,395.14,387.85,391.19,398.56,394.26,396.55,400.39,415.77,420.34,412.06
1069,B,True,1264.2,1287.5,1296.6,1282.7,1305.0,1300.1,1309.8,1323.0,1320.6,1306.2
1070,B,False,951.49,943.3,947.08,935.27,944.98,947.14,906.97,902.4,920.58,932.88
1071,B,False,138.82,139.54,137.24,147.13,144.92,148.37,145.03,156.47,153.24,153.25
1072,B,False,37.625,37.017,38.29,37.265,36.414,38.112,38.122,38.842,40.032,38.415
1073,B,False,249.07,256.6,260.36,255.18,267.23,259.35,254.99,256.17,248.65,247.76
1074,B,False,389.48,397.83,386.9,392.78,387.63,382.9,386.66,378.62,379.9,369.4
1075,B,True,151.43,155.93,156.9,176.02,178.14,160.13,168.29,138.46,145.57,146.65
1076,B,False,302.03,325.73,345.02,348.27,380.82,391.89,389.47,393.53,399.09,399.6
1077,B,False,529.26,528.58,540.49,524.07,520.93,519.21,538.8,541.41,540.29,550.85
1078,B,False,247.33,248.66,243.18,246.51,240.57,242.85,233.78,233.03,241.64,239.86
1079,B,False,382.65,389.69,386.69,394.19,378.2,377.25,376.15,366.32,357.2,367.49
1080,B,True,757.04,755.24,755.89,754.27,750.22,770.81,753.93,749.92,745.12,747.45
1081,B,True,501.96,518.24,525.34,529.91,550.65,554.86,574.07,558.36,553.51,542.45
1082,B,False,471.03,489.87,472.11,480.5,476.38,485.6,487.53,496.46,507.94,499.45
1083,B,False,85.789,92.973,94.21,104.76,107.88,117.68,125.77,131.69,125.15,127.95
1084,B,False,184.27,196.09,208.48,217.23,231.07,247.64,245.58,234.42,246.56,262.87
1085,B,False,11.717,15.162,17.84,19.768,22.687,25.341,27.07,29.723,29.003,33.756
1086,B,True,1051.4,1050.0,1052.8,1030.1,1041.9,1043.1,1026.6,1012.4,998.89,1009.5
1087,B,False,244.88,244.63,247.55,251.92,255.63,271.61,287.29,305.38,331.77,355.78
1088,B,False,341.69,315.11,322.74,309.64,303.34,306.15,301.7,324.32,338.22,340.63
1089,B,False,563.12,554.94,556.12,570.65,561.57,566.43,560.58,565.8,573.56,566.03
1090,B,False,717.76,703.53,698.32,714.72,712.97,705.88,710.2,714.29,724.66,719.58
1091,B,False,915.25,905.76,917.75,899.85,910.68,891.88,903.96,885.57,908.06,915.41
1092,B,False,66.367,64.726,71.36,72.39,79.001,85.107,88.505,85.978,82.286,87.642
1093,B,True,593.29,600.7,611.43,624.94,624.96,626.14,627.63,622.0,624.68,627.53
1094,B,True,458.63,458.49,458.22,432.23,428.71,411.59,411.51,400.79,388.84,396.0
1095,B,False,618.22,634.25,634.16,629.16,653.1,673.33,688.18,665.85,653.34,644.42
1096,B,True,108.23,104.82,104.42,103.52,103.77,109.58,105.4,103.11,102.46,106.49
1097,B,True,501.54,499.68,509.0,513.45,521.1,506.13,508.62,511.95,505.86,519.53
1098,B,False,298.75,296.01,295.21,292.54,289.13,286.35,286.84,283.44,284.76,279.26
1099,B,True,725.73,735.82,714.38,703.91,705.74,723.67,734.01,730.82,770.95,781.44
1100,B,False,545.53,529.65,521.45,514.14,515.94,522.21,521.76,512.67,514.31,515.84
1101,B,False,363.44,379.12,382.79,374.35,383.32,385.46,371.42,372.88,386.19,376.32
1102,B,False,252.95,254.46,265.48,281.91,295.15,306.18,305.55,302.37,303.63,293.81
1103,B,True,170.36,172.94,174.12,173.51,176.98,176.76,181.09,182.78,184.13,183.57
1104,B,False,129.15,131.79,128.08,127.67,124.46,124.5,116.47,117.73,118.51,110.75
1105,B,False,812.78,801.49,794.71,799.25,802.02,804.41,803.94,815.34,822.7,815.65
1106,B,False,1.2391,1.0605,1.9839,3.8689,5.4206,12.359,16.447,24.497,32.219,45.931
1107,B,False,755.53,743.49,753.65,761.19,758.69,742.32,748.67,736.12,731.11,738.59
1108,B,False,94.69,81.937,82.149,64.484,96.179,85.083,91.871,88.916,90.876,84.053
1109,B,False,492.31,499.02,511.0,491.96,504.85,501.69,508.78,507.68,500.38,481.01
1110,B,True,537.68,553.41,558.66,551.24,572.31,560.29,574.98,578.89,576.6,573.91
1111,B,False,630.79,635.49,663.65,592.15,590.95,604.87,626.28,610.37,582.77,552.49
1112,B,False,582.02,566.8,563.26,564.13,564.98,577.11,580.21,597.48,601.28,619.51
