,FLARE_TYPE,COINCIDENCE,AREA_ACR_1,AREA_ACR_2,AREA_ACR_3,AREA_ACR_4,AREA_ACR_5,AREA_ACR_6,AREA_ACR_7,AREA_ACR_8,AREA_ACR_9,AREA_ACR_10
262,M,False,810.96,808.23,806.89,801.67,799.59,798.65,792.73,795.41,792.27,790.13
263,M,False,429.54,433.73,450.67,429.77,440.65,444.21,446.92,452.12,461.89,456.31
264,M,False,880.58,880.58,879.2,880.18,889.73,891.02,892.85,888.92,880.28,882.9
265,M,True,893.03,891.9,886.38,891.37,889.56,885.53,887.84,885.49,890.01,893.49
266,M,False,903.44,908.2,905.85,911.0,907.49,904.67,905.87,900.91,899.45,899.32
267,M,True,1149.1,1149.5,1145.1,1147.9,1153.0,1158.7,1170.2,1175.5,1183.7,1185.8
268,M,False,1454.1,1453.8,1452.4,1458.7,1464.1,1469.4,1475.5,1482.0,1488.7,1492.0
269,M,True,1549.9,1548.6,1545.2,1543.2,1542.5,1548.8,1538.7,1543.5,1548.4,1547.3
270,M,True,1804.9,1799.0,1812.4,1807.5,1800.3,1797.0,1796.5,1797.0,1799.1,1798.1
271,M,False,1823.5,1824.1,1831.0,1837.4,1835.7,1835.0,1838.2,1841.2,1838.8,1834.3
272,M,False,1831.0,1837.4,1835.7,1835.0,1838.2,1841.2,1838.8,1834.3,1838.0,1839.5
273,M,False,1518.7,1520.8,1524.8,1530.1,1532.9,1532.4,1525.1,1524.0,1516.2,1531.7
274,M,False,2020.0,2019.1,2021.6,2013.4,2023.0,2023.9,2026.5,2038.3,2041.3,2054.7
275,M,False,2013.4,2023.0,2023.9,2026.5,2038.3,2041.3,2054.7,2054.1,2049.4,2048.7
276,M,True,146.86,171.04,189.38,204.16,215.69,231.07,246.74,265.49,278.93,290.57
277,M,True,542.84,535.65,543.37,545.45,559.03,564.6,572.65,574.7,577.64,583.31
278,M,True,570.35,572.51,573.75,573.48,569.53,574.34,568.53,565.17,560.28,563.06
279,M,False,543.88,545.99,549.32,547.97,546.84,553.78,553.72,554.84,556.26,559.05
280,M,False,571.68,571.24,570.41,580.08,586.06,582.21,580.41,581.95,578.82,581.3
281,M,False,578.82,581.3,583.62,577.38,580.22,584.72,582.31,580.92,595.67,595.86
282,M,False,533.49,534.54,539.25,533.35,527.56,536.86,536.13,525.91,518.42,528.94
283,M,True,1858.5,1838.8,1842.9,1839.2,1847.7,1852.8,1863.2,1863.1,1872.0,1880.0
284,M,False,1926.7,1923.5,1925.1,1929.9,1924.9,1920.9,1921.7,1921.2,1917.5,1931.1
285,M,False,1721.5,1717.2,1717.1,1701.0,1709.7,1714.6,1723.3,1717.3,1712.2,1705.2
286,M,False,1898.3,1900.1,1916.3,1920.1,1910.3,1913.5,1922.0,1921.1,1908.7,1907.4
287,M,True,780.1,778.5,782.2,781.27,780.39,782.79,779.7,777.14,779.16,783.84
288,M,False,782.2,781.27,780.39,782.79,779.7,777.14,779.16,783.84,785.21,788.89
289,M,False,1964.3,1955.9,1953.9,1953.6,1956.4,1956.3,1961.9,1966.2,1958.3,1969.3
290,M,False,772.48,769.28,763.07,765.65,752.21,743.17,744.8,742.52,751.5,758.98
291,M,False,1744.9,1742.7,1751.1,1750.9,1747.4,1756.3,1754.3,1750.2,1751.1,1750.6
292,M,True,1695.5,1685.8,1682.9,1685.4,1679.8,1671.8,1667.4,1665.7,1668.2,1671.3
293,M,False,1605.5,1607.0,1606.7,1610.9,1619.2,1613.9,1611.8,1608.9,1619.3,1613.0
294,M,True,2177.2,2183.9,2184.4,2181.1,2192.3,2188.5,2174.6,2162.6,2171.4,2175.6
295,M,True,2283.6,2278.0,2277.2,2288.9,2286.5,2279.6,2284.3,2290.1,2298.0,2296.6
296,M,True,2487.5,2489.1,2483.8,2480.4,2470.0,2485.2,2479.8,2486.5,2486.1,2478.5
297,M,True,2477.7,2476.4,2470.2,2468.3,2474.6,2469.4,2469.3,2461.9,2464.0,2457.4
298,M,True,2421.2,2422.1,2422.8,2422.7,2422.8,2415.6,2413.4,2411.2,2411.6,2407.9
299,M,False,305.43,305.76,305.07,306.1,307.79,311.51,315.2,314.65,315.9,316.76
300,M,False,552.12,573.06,572.43,607.8,606.97,610.0,635.59,639.49,667.36,687.3
301,M,False,2170.3,2174.1,2186.2,2195.8,2206.5,2214.4,2194.8,2182.3,2171.5,2183.8
302,M,False,1209.3,1218.3,1203.1,1210.0,1210.9,1208.0,1210.5,1213.5,1221.3,1224.3
303,M,True,1012.2,1019.6,1022.4,1026.4,1032.4,1033.7,1032.9,1032.1,1034.5,1032.9
304,M,True,1045.9,1042.5,1049.4,1045.7,1049.4,1049.3,1051.6,1056.1,1056.3,1054.9
305,M,False,1198.2,1208.6,1205.0,1221.1,1220.8,1223.0,1229.9,1231.4,1244.8,1245.8
306,M,False,935.3,912.67,895.61,886.89,875.82,878.62,851.48,829.65,823.84,807.96
307,M,True,1878.1,1874.7,1883.4,1885.0,1888.3,1896.9,1904.8,1903.0,1903.1,1903.3
308,M,False,1964.7,1970.0,1969.7,1968.6,1977.5,1984.9,1993.9,1994.9,1994.2,1996.9
309,M,False,678.43,675.29,676.73,676.65,679.21,678.8,680.24,676.0,674.77,673.54
310,M,True,312.55,313.11,318.67,318.88,322.05,321.76,324.65,321.63,317.19,321.54
311,M,False,284.35,284.4,273.88,301.86,297.13,303.83,310.59,316.32,330.67,335.67
312,M,True,1475.1,1477.6,1482.7,1487.4,1492.7,1483.7,1491.0,1496.2,1492.2,1491.0
313,M,False,1487.4,1492.7,1483.7,1491.0,1496.2,1492.2,1491.0,1495.8,1488.6,1490.3
314,M,False,1238.5,1245.9,1254.1,1266.7,1272.5,1290.3,1282.6,1287.3,1293.3,1291.0
315,M,True,1499.8,1501.2,1506.8,1503.8,1509.7,1507.0,1505.9,1500.2,1502.3,1499.1
316,M,False,1476.7,1468.9,1460.9,1459.6,1449.3,1440.7,1436.9,1447.1,1443.4,1443.4
317,M,False,1445.9,1435.0,1433.5,1443.8,1443.1,1439.2,1438.1,1434.6,1436.4,1445.2
318,M,False,1429.9,1430.4,1426.5,1436.9,1426.4,1422.7,1418.6,1429.5,1429.8,1424.1
319,M,False,979.73,981.34,985.96,987.29,991.57,996.57,998.4,1000.5,1004.8,993.94
320,M,True,1490.1,1490.7,1486.7,1487.6,1486.2,1495.1,1496.5,1497.0,1495.3,1499.0
321,M,False,1686.8,1689.7,1687.0,1682.6,1676.8,1674.3,1678.7,1677.3,1677.2,1674.2
322,M,True,629.31,643.04,660.4,672.13,679.39,679.8,700.34,713.82,738.51,737.52
323,M,True,3251.0,3235.0,3239.0,3243.4,3244.5,3216.4,3204.8,3203.2,3206.1,3225.4
324,M,True,3343.8,3336.3,3353.5,3364.1,3376.1,3375.2,3363.9,3374.9,3369.9,3369.7
325,M,False,3372.8,3380.6,3391.1,3392.0,3401.0,3415.5,3431.0,3421.8,3407.7,3425.9
326,M,False,3604.1,3627.5,3617.4,3616.4,3626.1,3623.4,3627.1,3630.9,3611.3,3613.9
327,M,False,1549.4,1530.0,1544.7,1522.3,1499.5,1503.3,1471.9,1454.9,1451.2,1427.0
328,M,False,361.58,357.53,356.73,358.9,358.69,363.76,367.81,374.07,373.85,378.24
329,M,True,4496.8,4491.2,4492.3,4511.0,4514.3,4518.7,4529.7,4532.1,4524.1,4522.6
330,M,False,89.663,90.81,91.481,88.203,89.371,85.827,85.148,83.248,81.501,78.882
331,M,False,2715.3,2722.0,2706.2,2715.3,2699.9,2682.4,2694.2,2684.3,2683.4,2670.5
332,M,False,257.95,281.1,293.13,308.59,316.15,339.85,345.77,347.36,360.91,371.97
333,M,False,412.94,403.76,390.68,386.11,386.73,389.41,380.36,385.4,369.79,361.73
334,M,False,413.5,391.52,404.07,387.11,395.0,405.08,421.08,431.81,456.81,461.79
335,M,False,405.08,421.08,431.81,456.81,461.79,487.19,517.36,535.03,554.52,576.61
336,M,False,1015.6,1025.3,1036.6,1061.1,1072.2,1109.9,1141.2,1170.9,1188.2,1228.1
337,M,False,1432.3,1443.8,1442.0,1481.9,1500.0,1517.8,1538.1,1557.8,1585.1,1621.2
338,M,True,2374.0,2367.8,2373.9,2386.1,2396.3,2398.9,2406.2,2400.3,2403.7,2394.0
339,M,False,2400.3,2403.7,2394.0,2387.6,2408.7,2414.4,2413.4,2406.8,2420.0,2422.8
340,M,False,2394.8,2387.9,2382.8,2400.9,2410.9,2416.0,2413.0,2425.9,2436.8,2442.0
341,M,True,2696.8,2708.5,2703.9,2703.6,2714.9,2716.6,2720.6,2726.0,2746.6,2753.0
342,M,False,2878.0,2886.0,2895.8,2899.7,2895.2,2890.7,2896.1,2911.2,2918.6,2936.9
343,M,True,1411.0,1410.9,1416.7,1425.7,1421.6,1417.4,1412.9,1411.8,1412.6,1408.0
344,M,True,3378.1,3374.2,3380.3,3392.3,3384.0,3401.6,3399.2,3412.0,3416.9,3417.5
345,M,False,3450.7,3445.6,3451.3,3453.8,3456.7,3455.0,3454.9,3468.1,3466.4,3462.4
346,M,False,3543.6,3545.1,3553.2,3564.6,3573.0,3587.6,3596.7,3592.4,3598.6,3595.3
347,M,False,1495.0,1504.1,1502.6,1512.5,1507.6,1506.4,1502.3,1501.6,1510.4,1517.6
348,M,False,3605.4,3601.6,3597.5,3598.3,3598.0,3604.2,3615.1,3621.4,3617.2,3602.6
349,M,False,3602.1,3601.2,3603.8,3603.7,3607.2,3615.8,3596.9,3597.3,3593.3,3581.3
350,M,False,1622.2,1621.7,1614.2,1611.2,1622.9,1615.2,1618.1,1616.3,1615.7,1620.0
351,M,True,3883.0,3888.5,3893.9,3894.4,3907.7,3909.3,3920.9,3935.1,3947.3,3949.5
352,M,False,3990.4,3984.0,3980.2,3972.6,3963.7,3970.1,3973.8,3972.5,3981.7,3980.0
353,M,False,4015.6,4020.7,4021.9,4015.6,4025.2,4034.9,4030.1,4030.6,4019.9,4029.6
354,M,False,3930.7,3937.0,3941.4,3941.3,3951.1,3935.2,3936.3,3927.8,3941.1,3933.1
355,M,True,3365.6,3370.8,3363.8,3356.6,3347.3,3340.3,3329.4,3313.2,3302.0,3289.1
356,M,False,3271.9,3278.2,3287.2,3280.3,3273.6,3273.5,3276.1,3284.4,3293.9,3294.8
357,M,False,2240.6,2241.0,2234.0,2241.8,2235.6,2237.5,2230.5,2230.0,2222.2,2233.4
358,M,True,1080.7,1084.9,1084.8,1082.2,1091.9,1088.6,1109.1,1108.5,1107.9,1113.2
359,M,True,1183.5,1185.2,1197.4,1196.4,1203.2,1206.9,1212.9,1217.4,1222.1,1234.3
360,M,True,1356.5,1364.6,1365.9,1368.0,1378.3,1389.7,1391.8,1395.6,1402.4,1400.4
361,M,True,1432.4,1436.4,1450.8,1454.4,1453.0,1449.3,1444.2,1439.7,1445.6,1440.9
362,M,True,1582.1,1589.1,1590.6,1588.7,1588.0,1593.7,1594.6,1601.7,1612.5,1617.8
363,M,True,1620.8,1620.4,1617.8,1608.9,1601.8,1595.8,1599.2,1598.2,1595.7,1595.7
364,M,True,1595.8,1599.2,1598.2,1595.7,1595.7,1588.4,1591.7,1589.8,1579.1,1574.4
365,M,False,1599.2,1604.6,1603.5,1602.9,1603.6,1606.4,1609.6,1614.3,1626.6,1619.1
366,M,False,1613.4,1617.1,1612.4,1610.8,1608.1,1617.2,1615.7,1619.1,1619.7,1624.0
367,M,True,1774.2,1777.1,1784.2,1775.2,1777.6,1783.1,1785.0,1789.4,1788.8,1796.1
368,M,False,1837.7,1836.0,1836.4,1840.6,1841.1,1840.3,1835.4,1835.1,1842.4,1849.8
369,M,False,1840.3,1835.4,1835.1,1842.4,1849.8,1857.3,1866.7,1873.1,1879.1,1872.1
370,M,False,1913.4,1912.5,1909.4,1902.6,1906.5,1910.7,1907.4,1909.7,1898.8,1909.6
371,M,False,1298.4,1296.5,1301.1,1300.2,1293.9,1297.2,1300.4,1301.7,1294.9,1299.5
372,M,False,672.54,681.65,680.37,680.02,681.65,685.42,674.52,660.39,662.04,670.42
373,M,False,2658.9,2655.6,2665.4,2671.3,2683.8,2679.1,2676.5,2681.1,2678.9,2675.1
374,M,False,502.81,494.07,504.15,506.61,514.82,521.18,518.7,517.14,517.72,530.25
375,M,False,1065.9,1065.1,1059.7,1057.6,1056.9,1054.0,1037.3,1028.4,997.84,978.79
376,M,False,251.77,249.69,244.61,241.04,240.38,245.52,234.59,236.32,231.34,228.4
377,M,False,2542.8,2550.8,2558.8,2554.1,2551.8,2562.0,2542.3,2555.6,2548.2,2548.6
378,M,False,861.28,870.69,871.85,876.16,875.08,874.47,874.55,871.21,874.28,872.02
379,M,True,124.69,122.58,127.6,123.17,125.95,125.0,127.94,125.21,131.02,128.96
380,M,True,196.88,200.1,193.38,194.74,196.74,193.5,196.3,197.42,190.99,191.77
381,M,True,218.39,223.04,224.97,224.55,221.26,221.09,227.34,230.13,232.95,234.02
382,M,False,242.26,244.95,238.47,230.25,232.85,237.85,242.53,251.88,245.37,242.22
383,M,False,255.7,252.08,258.56,260.45,261.79,256.71,262.63,263.86,268.91,266.8
384,M,False,423.74,432.68,443.49,446.21,440.83,441.86,440.11,446.07,450.72,447.52
385,M,True,760.53,769.98,767.33,773.66,771.33,772.14,773.86,774.35,781.77,786.91
386,M,False,844.47,836.38,838.59,834.46,833.06,839.66,848.31,841.51,845.21,846.26
387,M,False,87.041,89.725,80.913,80.731,82.774,87.34,80.397,81.995,79.613,84.938
388,M,True,1017.5,1021.1,1015.4,1004.6,1001.2,1013.7,1016.9,1015.1,1002.0,1013.5
389,M,True,945.69,932.75,919.73,908.55,917.42,903.03,904.42,903.98,913.31,910.01
390,M,False,1030.6,1028.8,1023.0,1026.4,1022.2,1018.7,1016.5,1014.0,1018.6,1008.8
391,M,False,1273.7,1284.2,1291.9,1288.1,1291.2,1291.8,1292.9,1298.2,1299.1,1302.0
392,M,False,502.69,508.01,511.08,515.16,512.17,509.45,509.55,508.53,514.66,513.46
393,M,True,761.59,760.14,764.78,768.77,770.24,766.49,766.91,773.84,770.11,774.41
394,M,False,751.77,748.48,750.41,750.88,756.42,755.98,746.64,750.76,744.79,746.12
395,M,False,815.5,820.39,815.71,811.86,813.17,808.83,805.7,799.31,802.64,796.9
396,M,False,864.42,859.37,853.0,852.57,848.13,850.46,838.03,839.42,837.71,851.03
397,M,False,463.15,468.74,463.37,453.92,456.78,456.7,457.39,455.77,460.81,463.79
398,M,False,2009.2,2019.6,2016.8,2027.3,2034.9,2039.9,2038.7,2031.1,2023.2,2052.8
399,M,False,1529.8,1531.8,1534.2,1537.0,1539.2,1546.1,1550.2,1545.1,1534.9,1537.9
400,M,True,1183.6,1184.1,1175.0,1167.4,1160.7,1158.5,1158.7,1158.1,1155.4,1151.2
401,M,False,1042.2,1030.0,1028.1,1021.7,1018.9,1015.0,1004.6,1007.5,1007.2,998.13
402,M,False,2355.4,2340.4,2352.8,2362.7,2386.2,2388.1,2378.0,2350.5,2360.3,2351.0
403,M,False,2263.4,2276.0,2281.5,2271.4,2262.2,2256.3,2249.4,2248.4,2252.5,2253.9
404,M,False,892.89,897.06,898.17,893.77,883.64,880.12,882.98,877.89,885.6,884.76
405,M,False,3078.0,3090.0,3083.5,3091.5,3098.8,3107.5,3110.0,3107.2,3105.2,3115.3
406,M,True,426.41,422.85,420.88,422.17,423.7,408.5,402.58,400.8,386.99,383.22
407,M,True,411.87,411.67,413.74,414.77,413.32,404.78,409.03,414.94,413.39,421.1
408,M,True,585.77,607.44,612.01,613.96,602.28,616.84,622.84,648.88,657.31,667.63
409,M,True,3013.3,3007.7,3002.6,3000.4,3003.1,3009.8,3002.8,3009.1,3012.4,3008.3
410,M,True,716.75,725.51,732.86,738.78,738.03,741.63,748.86,776.2,768.69,773.68
411,M,False,182.56,183.31,180.68,180.32,180.76,175.47,175.22,175.68,174.54,174.12
412,M,False,829.94,826.42,818.91,821.35,831.41,842.78,848.2,844.82,835.43,842.1
413,M,False,3055.4,3053.0,3059.4,3039.4,3043.5,3046.3,3044.4,3040.6,3052.5,3042.2
414,M,False,846.91,852.89,863.14,873.65,868.18,878.42,874.02,867.62,884.18,882.33
415,M,False,3045.2,3018.5,2981.7,2957.3,2935.0,2895.4,2858.0,2807.5,2738.8,2688.8
416,M,False,1110.1,1113.2,1106.1,1115.3,1123.7,1121.6,1110.2,1114.3,1113.0,1115.0
417,M,False,517.44,528.68,535.74,538.78,541.64,534.94,548.47,553.99,568.75,569.17
418,M,True,154.48,157.77,157.22,164.96,165.81,160.68,164.53,164.75,169.01,164.11
419,M,False,273.22,272.84,266.06,265.68,271.53,269.84,262.02,269.79,265.84,263.55
420,M,False,835.31,816.39,813.87,801.54,804.18,794.32,795.31,791.5,776.83,773.35
421,M,False,1608.5,1605.4,1605.2,1624.0,1635.5,1631.5,1620.4,1622.6,1624.2,1637.0
422,M,False,2307.6,2309.3,2309.8,2306.1,2335.1,2344.0,2363.2,2387.0,2415.6,2435.2
423,M,True,1439.9,1436.9,1449.5,1443.7,1457.0,1459.7,1454.4,1452.4,1456.5,1445.7
424,M,False,1449.5,1443.7,1457.0,1459.7,1454.4,1452.4,1456.5,1445.7,1440.2,1437.4
425,M,False,1449.6,1452.2,1445.5,1437.8,1449.2,1440.4,1440.4,1435.5,1425.7,1425.8
426,M,True,2115.9,2158.2,2186.4,2237.0,2263.7,2287.1,2317.2,2325.3,2364.7,2408.7
427,M,True,4230.4,4227.2,4215.1,4218.6,4213.4,4210.0,4208.3,4234.7,4239.2,4241.7
428,M,False,4431.5,4438.8,4438.1,4440.6,4459.6,4476.4,4487.3,4476.5,4506.3,4522.5
429,M,False,4576.8,4586.7,4601.3,4612.0,4619.1,4645.7,4651.9,4648.2,4637.6,4665.0
430,M,False,4619.1,4645.7,4651.9,4648.2,4637.6,4665.0,4666.2,4657.7,4666.5,4679.7
431,M,False,4725.6,4735.4,4754.7,4771.1,4776.6,4775.8,4773.5,4786.1,4791.2,4789.7
432,M,True,5490.3,5504.6,5528.7,5539.4,5533.3,5549.8,5546.5,5551.7,5561.1,5592.1
433,M,False,5655.8,5664.8,5662.2,5678.6,5676.1,5683.5,5689.5,5689.6,5704.1,5722.0
434,M,True,6501.4,6498.2,6509.3,6518.5,6516.0,6519.5,6518.7,6531.7,6527.6,6519.9
435,M,True,6834.2,6830.2,6816.7,6823.4,6836.0,6832.6,6816.1,6803.0,6809.4,6809.7
436,M,True,7079.7,7074.3,7067.7,7068.0,7067.0,7076.5,7061.7,7047.8,7018.9,7001.2
437,M,False,7067.7,7068.0,7067.0,7076.5,7061.7,7047.8,7018.9,7001.2,6992.1,6986.9
438,M,False,7018.9,7001.2,6992.1,6986.9,6988.1,6984.9,6976.8,6965.3,6964.2,6965.8
439,M,False,6898.6,6906.1,6900.8,6925.1,6933.4,6931.9,6907.8,6915.5,6927.9,6936.2
440,M,False,6927.9,6936.2,6937.5,6948.8,6937.1,6964.3,6971.1,6966.6,6985.4,6957.3
441,M,True,6957.3,6961.1,6954.1,6949.6,6948.8,6945.4,6946.7,6932.8,6919.8,6950.5
442,M,False,6887.1,6883.3,6915.2,6900.0,6863.7,6869.5,6855.0,6842.0,6842.4,6842.3
443,M,False,6773.3,6758.6,6760.9,6773.3,6753.9,6758.1,6742.8,6748.4,6746.3,6752.1
444,M,False,6490.7,6492.6,6490.8,6494.2,6481.7,6486.6,6498.3,6506.3,6525.8,6545.1
445,M,False,6498.3,6506.3,6525.8,6545.1,6541.1,6537.6,6531.5,6510.3,6508.4,6499.2
446,M,True,6129.3,6125.5,6128.8,6137.6,6146.8,6161.1,6140.5,6153.3,6126.7,6114.4
447,M,True,5668.0,5661.9,5639.1,5627.8,5626.9,5618.8,5602.1,5612.8,5595.6,5594.5
448,M,False,5562.8,5552.2,5550.9,5539.3,5556.1,5542.0,5547.5,5539.8,5510.0,5491.2
449,M,False,5466.1,5460.0,5468.0,5447.5,5451.5,5447.1,5455.7,5416.2,5401.6,5396.3
450,M,False,5396.3,5388.2,5371.9,5363.4,5362.2,5350.8,5344.9,5374.4,5377.4,5384.0
451,M,False,5414.9,5407.1,5393.0,5390.2,5390.5,5389.5,5361.1,5340.6,5378.8,5356.0
452,M,False,5331.2,5330.9,5325.4,5321.7,5290.7,5315.8,5304.0,5292.1,5289.9,5295.8
453,M,False,5272.5,5271.9,5257.8,5260.2,5251.3,5234.2,5235.9,5229.4,5249.7,5255.7
454,M,False,5251.3,5234.2,5235.9,5229.4,5249.7,5255.7,5288.0,5291.4,5273.4,5305.0
455,M,False,5286.7,5285.7,5305.4,5286.0,5272.6,5273.0,5250.6,5249.6,5258.6,5236.6
456,M,True,1105.9,1098.1,1129.8,1131.9,1137.2,1132.1,1133.1,1143.0,1120.8,1117.2
457,M,False,1060.8,1065.6,1072.7,1090.2,1076.6,1077.9,1073.1,1065.3,1089.2,1093.3
458,M,True,1100.0,1103.0,1094.5,1092.0,1098.0,1098.0,1099.9,1103.3,1104.6,1096.8
459,M,True,1116.1,1134.6,1123.7,1125.6,1120.9,1127.3,1137.0,1141.7,1118.5,1128.8
460,M,True,1307.7,1299.5,1308.4,1309.8,1319.0,1329.3,1330.2,1344.5,1337.1,1339.7
461,M,False,1356.2,1354.8,1362.0,1355.5,1359.0,1358.9,1366.1,1376.2,1371.9,1363.6
462,M,False,1351.7,1334.6,1332.0,1332.8,1336.7,1337.1,1329.4,1327.1,1334.0,1318.5
463,M,False,1322.8,1332.5,1337.8,1342.8,1338.4,1336.7,1335.7,1329.2,1341.0,1341.2
464,M,False,1620.6,1625.6,1629.8,1625.6,1618.9,1626.3,1625.6,1628.0,1624.3,1626.6
465,M,True,3182.2,3193.8,3197.0,3191.4,3207.0,3212.4,3220.2,3241.0,3233.2,3224.4
466,M,True,3425.0,3399.7,3396.0,3422.6,3412.7,3408.4,3426.1,3409.1,3412.3,3431.2
467,M,False,4475.3,4466.3,4471.1,4467.9,4469.3,4478.0,4491.0,4499.6,4512.9,4506.2
468,M,False,1412.3,1410.9,1413.6,1413.3,1413.3,1404.3,1401.5,1413.8,1407.9,1416.0
469,M,True,1531.5,1531.9,1533.3,1535.0,1540.4,1545.1,1540.2,1538.2,1548.7,1538.6
470,M,False,1519.7,1514.6,1508.1,1512.1,1519.6,1514.9,1515.1,1518.5,1510.1,1510.8
471,M,False,1471.2,1475.9,1471.7,1466.8,1456.4,1458.7,1454.0,1456.9,1460.1,1455.1
472,M,False,3145.7,3144.0,3172.6,3179.6,3171.2,3161.2,3167.0,3174.9,3195.3,3194.7
473,M,True,4467.5,4466.1,4468.8,4483.4,4480.2,4468.8,4482.9,4479.1,4483.6,4477.6
474,M,True,717.89,723.21,726.33,721.04,724.4,745.87,757.42,751.08,745.88,762.34
475,M,False,4539.3,4545.3,4560.8,4566.7,4579.0,4583.0,4576.1,4576.4,4575.2,4569.0
476,M,True,4807.2,4800.8,4799.1,4797.3,4789.8,4785.0,4788.2,4766.7,4754.6,4745.5
477,M,True,3658.9,3651.2,3642.9,3626.3,3642.9,3630.6,3614.8,3634.2,3621.3,3616.5
478,M,False,1322.8,1320.7,1325.8,1329.8,1321.9,1320.2,1322.1,1322.6,1316.2,1315.8
479,M,False,3021.2,2994.4,2978.3,2965.9,2975.7,2978.8,2972.6,2971.0,2960.2,2953.3
480,M,False,716.85,715.44,714.74,709.21,707.77,706.16,708.41,705.62,712.18,717.28
481,M,False,1610.5,1606.6,1607.7,1606.6,1603.7,1614.1,1613.4,1621.4,1625.7,1630.5
482,M,False,1820.9,1822.1,1819.5,1823.6,1825.5,1817.0,1805.9,1812.1,1811.9,1817.6
483,M,False,1149.1,1149.5,1156.4,1155.9,1163.8,1160.3,1163.7,1162.0,1178.3,1184.6
484,M,False,1495.9,1496.6,1498.9,1498.5,1497.1,1504.4,1503.9,1509.1,1515.8,1516.4
485,M,False,304.43,336.57,343.94,381.82,420.22,449.14,470.74,491.98,531.5,543.72
486,M,True,1624.6,1629.4,1634.4,1631.0,1631.8,1634.0,1631.5,1633.4,1641.6,1636.5
487,M,False,1639.6,1631.8,1632.4,1640.8,1638.8,1634.4,1627.0,1626.7,1619.7,1621.2
488,M,False,1663.8,1666.8,1665.1,1666.0,1672.4,1684.1,1685.2,1691.1,1685.2,1692.9
489,M,False,1945.8,1933.5,1963.8,1972.2,1990.3,1973.9,2004.6,1999.6,1999.0,2004.9
490,M,False,2288.4,2291.1,2296.9,2302.5,2310.2,2307.8,2299.7,2304.0,2305.0,2312.4
491,M,False,202.3,196.48,191.73,193.32,215.6,222.46,215.06,212.48,216.18,219.76
492,M,False,391.37,391.35,398.71,400.41,408.33,403.05,398.95,406.24,408.79,411.61
493,M,False,454.4,444.66,456.23,455.39,453.02,457.59,478.72,495.24,484.38,496.69
494,M,False,588.09,586.68,589.21,589.1,570.08,567.51,567.15,558.85,566.36,563.48
495,M,False,866.5,875.77,859.14,862.91,841.38,835.95,845.57,850.29,834.83,831.5
496,M,True,889.27,886.33,890.71,885.0,888.52,887.66,888.64,892.61,897.18,897.75
497,M,False,957.52,953.62,940.08,942.84,935.95,937.87,936.02,933.02,942.68,942.46
498,M,True,957.78,966.63,965.89,978.71,972.59,971.53,969.83,976.49,988.98,989.53
499,M,True,1151.0,1154.4,1154.8,1156.9,1149.0,1149.1,1158.9,1156.4,1157.5,1157.5
500,M,False,1245.9,1247.1,1249.6,1241.4,1254.1,1266.9,1259.3,1255.9,1257.8,1259.3
501,M,True,1345.4,1350.2,1345.4,1352.1,1343.8,1352.4,1362.0,1362.5,1363.0,1358.8
502,M,False,1352.1,1343.8,1352.4,1362.0,1362.5,1363.0,1358.8,1365.1,1366.0,1371.1
503,M,False,1366.0,1371.1,1382.1,1390.1,1388.7,1391.9,1395.1,1392.7,1393.3,1395.3
504,M,False,1386.0,1385.0,1380.3,1374.9,1382.7,1372.1,1371.3,1360.4,1362.5,1367.4
505,M,False,1372.9,1367.4,1370.1,1379.9,1383.9,1380.7,1382.1,1388.1,1404.2,1413.4
506,M,False,1385.1,1389.5,1409.6,1405.8,1402.0,1411.9,1415.1,1424.4,1426.9,1428.5
507,M,True,1431.4,1428.3,1427.3,1434.0,1435.1,1443.8,1440.0,1437.2,1431.5,1435.8
508,M,True,1417.8,1411.8,1417.3,1412.2,1411.6,1419.1,1411.3,1404.5,1400.0,1403.6
509,M,False,1410.7,1406.4,1400.4,1402.5,1406.0,1397.9,1394.0,1389.4,1387.6,1383.0
510,M,False,1047.9,1043.8,1035.3,1032.6,1026.4,1014.7,1021.4,1014.0,1010.3,1006.6
511,M,False,1249.0,1251.9,1249.0,1241.6,1241.8,1249.2,1248.8,1249.5,1247.6,1244.7
512,M,False,1249.9,1270.6,1284.1,1309.4,1314.3,1322.5,1334.8,1332.4,1357.9,1361.9
513,M,True,151.19,151.32,145.64,154.56,152.7,152.71,159.51,163.27,159.87,167.09
514,M,True,249.22,252.86,251.78,270.55,263.32,281.65,295.54,302.54,309.55,313.54
515,M,False,377.35,373.59,371.49,384.56,386.78,404.54,403.27,405.94,407.46,415.43
516,M,False,407.46,415.43,416.02,424.46,424.17,442.95,459.43,465.87,481.67,484.96
517,M,False,552.33,552.49,568.76,571.64,573.02,573.18,575.42,575.09,572.37,601.79
518,M,False,808.27,808.2,802.65,807.09,826.26,825.81,829.65,836.35,846.71,848.27
519,M,True,1241.2,1245.4,1245.5,1247.3,1251.7,1246.6,1245.2,1251.2,1243.3,1252.8
520,M,False,1259.3,1263.8,1266.9,1264.1,1260.1,1276.9,1281.0,1279.2,1283.4,1288.7
521,M,False,1464.0,1507.0,1528.2,1512.7,1543.9,1541.9,1579.2,1610.7,1630.8,1650.4
522,M,True,1631.6,1633.0,1637.8,1634.8,1633.7,1639.9,1632.4,1636.4,1635.3,1641.7
