,FLARE_TYPE,COINCIDENCE,g_s_1,g_s_2,g_s_3,g_s_4,g_s_5,g_s_6,g_s_7,g_s_8,g_s_9,g_s_10
1326,B,False,191.82,94.078,90.743,0.0,0.0,0.0,103.95,107.0,120.29,114.53
1327,B,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1328,B,False,611.88,609.13,511.48,508.17,626.99,471.44,506.63,505.32,582.83,595.55
1329,B,False,17587.0,7613.5,10916.0,9400.6,5696.3,6241.1,11752.0,5202.0,5052.8,3801.5
1330,B,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1331,B,False,0.0,2.3854,0.0,3.0734,0.0,0.0,0.0,0.0,0.0,0.0
1332,B,False,1236.5,1251.1,1238.6,1235.2,1236.2,1257.9,1642.8,1622.7,1270.6,1682.3
1333,B,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1334,B,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1335,B,False,6790.4,10358.0,13021.0,2090.3,9184.9,0.0,3040.9,9436.6,674.65,9754.5
1336,B,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1337,B,True,2937.9,4400.5,8963.8,8881.7,6065.4,8900.5,7116.4,5213.5,9070.6,4043.1
1338,B,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1339,B,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1340,B,False,974.09,335.81,340.5,995.51,1360.1,1021.1,5346.2,5468.1,5483.1,5998.2
1341,B,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1342,B,False,0.0,0.0,3091.6,0.0,0.0,0.0,0.0,2724.1,0.0,0.0
1343,B,True,236.49,430.01,476.91,481.14,502.2,427.61,289.24,188.44,310.33,360.49
1344,B,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1345,B,False,34.855,40.765,38.47,32.152,34.026,20.777,29.478,20.816,22.797,32.343
1346,B,False,142.88,134.05,80.514,77.639,63.792,62.108,55.514,84.836,105.77,103.14
1347,B,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1348,B,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.482,25.135
1349,B,False,0.0,0.0,0.0,0.0,0.0,191.82,94.078,90.743,0.0,0.0
1350,B,False,290.32,288.31,299.88,507.09,261.83,330.61,418.47,363.66,339.62,219.52
1351,B,False,1932.6,1703.3,1761.8,1779.6,2031.9,2407.4,2612.0,2336.2,2289.1,2769.0
1352,B,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1353,B,False,1157.2,1196.8,1200.4,959.22,1062.3,910.51,829.68,783.72,752.92,819.3
1354,B,False,2143.9,1462.6,1198.3,2195.7,2191.0,2308.9,2218.2,2200.7,2188.3,2199.9
1355,B,False,1740.0,2225.8,1802.7,2364.7,2365.7,2132.0,2285.1,2548.1,1881.4,1630.8
1356,B,False,0.0,0.0,0.0,0.0,0.0,12.759,31.987,30.755,33.836,33.122
1357,B,True,1096.8,974.66,767.16,707.21,922.01,1172.3,1237.7,1191.9,1285.1,1432.9
1358,B,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1359,B,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1360,B,True,318.1,315.2,318.04,323.51,335.93,322.56,310.47,298.11,308.96,317.27
1361,B,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1362,B,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1363,B,False,0.0,0.0,0.0,0.0,224.78,0.0,228.18,0.0,486.74,517.78
1364,B,False,5655.9,5155.5,5583.8,4623.1,4455.0,5013.9,5212.0,5247.2,5311.4,5211.3
1365,B,True,513.45,218.01,298.55,206.19,125.75,135.07,0.0,0.0,0.0,0.0
1366,B,False,150.65,157.91,157.07,436.21,150.21,153.1,158.2,165.88,157.43,159.0
1367,B,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1368,B,False,175.83,176.92,92.029,108.79,108.68,97.884,91.947,91.098,101.86,99.84
1369,B,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1370,B,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.522,23.653,0.0
1371,B,False,3083.8,2867.2,3069.5,2871.7,2210.8,2933.5,2908.0,2286.3,2360.7,2338.3
1372,B,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1373,B,False,3933.5,3451.9,3774.1,3057.4,4666.7,4555.1,5019.4,4859.0,5501.2,5852.7
1374,B,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1375,B,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1376,B,False,1713.3,1768.4,1563.9,1582.7,1543.4,1318.6,1295.4,1212.3,1210.9,1097.1
1377,B,True,272.83,267.38,280.38,279.76,334.96,307.32,304.05,259.47,226.06,275.96
1378,B,False,5790.6,7552.6,868.42,2272.1,5091.8,2188.4,5187.3,3143.7,2458.2,3426.1
1379,B,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1380,B,False,72.156,65.858,74.433,81.526,77.707,65.307,62.275,67.29,65.345,58.327
1381,B,False,88.219,77.301,76.847,59.542,45.737,56.39,68.128,94.093,91.985,94.277
1382,B,False,593.82,589.24,566.68,577.64,540.49,538.27,570.54,587.2,590.51,565.02
1383,B,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1384,B,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1385,B,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1386,B,False,537.51,546.02,569.99,562.3,553.58,549.95,573.92,564.23,816.68,970.76
1387,B,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1388,B,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1389,B,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1390,B,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1391,B,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1392,B,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1393,B,False,0.0,257.86,262.04,283.2,273.09,283.54,278.31,280.43,0.0,0.0
1394,B,False,26.855,26.98,25.955,25.01,24.424,22.977,23.804,25.067,22.089,35.434
1395,B,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1396,B,True,144.16,161.53,159.82,0.0,134.31,237.43,215.39,132.08,75.223,73.68
1397,B,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1398,B,True,113.98,111.81,136.36,143.41,151.29,140.03,145.77,144.54,147.38,493.63
1399,B,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1400,B,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1401,B,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1402,B,False,931.1,901.14,782.73,586.66,567.77,697.59,693.35,618.33,811.28,683.21
1403,B,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1404,B,False,1025.7,775.43,749.56,766.37,780.88,720.68,840.23,761.23,809.27,843.84
1405,B,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1406,B,False,352.7,334.55,321.57,625.03,783.91,460.97,462.43,573.69,705.5,417.06
1407,B,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1408,B,False,13088.0,13487.0,13237.0,16499.0,15945.0,15831.0,15639.0,16032.0,15506.0,15802.0
1409,B,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1410,B,False,4641.0,5117.7,4586.9,6755.9,6118.8,7630.2,6559.7,7249.5,7697.1,5726.7
1411,B,False,4302.2,4155.0,4087.5,4058.8,4131.2,4192.3,4281.7,4322.5,4427.5,4447.4
1412,B,False,2142.1,1279.9,1091.4,1125.1,898.29,677.97,1322.2,777.58,566.03,1018.9
1413,B,False,0.0,0.0,63.154,0.0,0.0,0.0,0.0,0.0,11.478,0.0
1414,B,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1415,B,False,6572.3,6514.9,6505.9,6465.8,6498.4,6618.1,6420.9,7078.1,6425.2,6478.4
1416,B,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1417,B,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1418,B,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1419,B,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1420,B,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1421,B,False,0.0,2658.8,3825.1,1986.8,1494.2,6523.4,0.0,0.0,2135.4,1121.4
1422,B,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1423,B,False,495.65,569.58,483.66,567.37,482.44,601.39,612.57,569.19,551.97,986.66
1424,B,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1425,B,False,17173.0,22345.0,20195.0,22078.0,13277.0,17700.0,18829.0,19623.0,26398.0,25961.0
1426,B,False,482.94,495.04,475.09,471.13,466.94,440.52,444.26,671.39,465.14,440.44
1427,B,False,122.77,126.24,239.85,261.48,399.48,438.38,465.43,466.49,551.8,467.52
1428,B,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1429,B,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1430,B,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1431,B,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1432,B,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1433,B,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1434,B,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1435,B,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1436,B,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1437,B,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1438,B,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1439,B,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1440,B,False,1324.5,1321.0,1892.3,1611.9,1617.5,1457.3,1594.4,1420.2,1430.3,1488.5
1441,B,False,806.36,709.72,702.78,733.97,798.13,717.2,666.26,785.84,758.7,743.9
1442,B,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1443,B,False,88.328,78.886,79.497,80.224,79.645,82.551,74.049,74.966,75.88,79.136
1444,B,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1445,B,True,1436.6,1373.5,1291.1,1273.9,1311.7,1375.6,1349.1,1331.0,1308.4,1326.7
1446,B,False,3130.6,3074.1,3065.5,2704.3,2411.4,3001.6,2011.9,2608.5,2755.6,3274.8
1447,B,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1448,B,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1449,B,False,1213.7,1228.8,1266.9,985.49,1207.8,1172.5,982.95,1234.8,1005.9,1215.8
1450,B,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1451,B,False,2891.4,564.15,2947.0,1442.4,3244.9,2098.9,6411.7,7480.2,7496.9,8379.1
1452,B,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1453,B,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1454,B,False,7843.5,6731.5,5421.5,5416.6,6638.9,8129.7,8170.0,8003.9,7457.2,7092.2
1455,B,False,1836.9,1819.6,1829.3,1899.7,1937.8,1988.4,2008.9,1968.9,2049.6,2006.6
1456,B,False,310.53,314.23,0.0,293.9,603.66,603.86,329.07,311.89,312.78,318.0
1457,B,False,1307.9,1320.1,662.53,659.79,1948.7,655.98,0.0,647.79,0.0,655.79
1458,B,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1459,B,True,73.357,0.0,0.0,73.678,72.182,0.0,147.71,75.127,0.0,0.0
1460,B,False,560.01,270.52,253.71,226.94,232.05,238.93,577.6,584.64,223.71,513.06
1461,B,False,4939.6,4124.9,6336.5,6258.9,6765.2,6669.1,9095.2,7866.9,9416.0,9844.0
1462,B,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1463,B,False,0.0,0.0,0.0,0.0,0.0,3510.6,3433.5,0.0,0.0,3372.9
1464,B,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1465,B,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1466,B,True,103.06,98.22,102.94,106.01,101.33,98.426,93.768,82.574,86.309,84.411
1467,B,False,3728.0,3739.3,3595.5,3546.7,3545.0,3514.9,3515.4,3587.8,3684.5,3565.5
1468,B,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1469,B,False,3195.4,3255.5,3419.9,3682.7,3651.2,3730.2,3166.5,3671.0,3557.2,4112.4
1470,B,False,407.72,432.27,432.08,429.36,400.38,222.84,270.57,267.8,261.57,276.0
1471,B,False,0.0,0.0,0.0,0.0,0.0,0.0,6.2582,22.722,21.577,19.936
1472,B,False,650.54,871.39,480.26,678.83,467.84,535.43,560.12,259.06,0.0,0.0
1473,B,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1474,B,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1475,B,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1476,B,False,176.06,174.39,189.37,178.33,0.0,0.0,0.0,0.0,0.0,0.0
1477,B,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1478,B,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1479,B,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1480,B,False,0.0,0.0,0.0,12.792,0.0,0.0,0.0,0.0,0.0,0.0
1481,B,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1482,B,False,341.68,357.22,421.49,439.59,472.36,442.82,387.96,400.69,296.73,470.5
1483,B,False,149.73,111.49,147.82,149.63,149.5,141.34,128.32,101.66,97.074,139.42
1484,B,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1485,B,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1486,B,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1487,B,False,15144.0,14932.0,19482.0,37869.0,26628.0,61207.0,38500.0,45817.0,57131.0,43660.0
1488,B,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1489,B,False,8551.6,5781.8,4430.9,4279.2,5410.9,5979.8,4973.3,4383.8,4826.5,4309.1
1490,B,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1491,B,False,9400.6,5696.3,6241.1,11752.0,5202.0,5052.8,3801.5,4285.5,3995.0,4134.2
1492,B,False,268.29,253.02,285.74,299.52,394.29,300.8,303.86,305.26,298.78,296.1
1493,B,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1494,B,False,262.45,283.01,242.37,268.12,237.81,243.97,243.95,249.87,245.02,246.06
1495,B,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1496,B,False,331.67,606.19,626.93,332.97,327.69,354.38,315.38,526.62,539.47,296.25
1497,B,False,286.06,259.02,248.95,251.96,255.99,299.34,265.03,364.84,328.46,329.86
1498,B,False,1965.9,3208.9,1837.7,1914.0,1774.4,1780.3,2509.6,1796.7,1814.4,1762.2
1499,B,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1500,B,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1501,B,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1502,B,False,462.85,482.91,429.43,451.42,440.79,406.1,397.8,409.76,432.99,423.85
1503,B,False,1643.0,0.0,0.0,1241.6,0.0,796.2,0.0,0.0,0.0,0.0
1504,B,False,4075.3,4139.9,4646.6,5115.8,5115.7,4824.2,4883.3,4919.5,4864.7,5211.6
1505,B,False,1042.8,659.17,550.46,702.0,698.33,687.76,806.36,709.72,702.78,733.97
1506,B,False,1402.6,1383.2,1647.2,1310.5,1242.1,1157.2,1196.8,1200.4,959.22,1062.3
1507,B,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1508,B,False,387.79,409.11,350.61,394.82,566.7,535.42,453.18,368.27,347.74,347.0
1509,B,False,5668.4,4969.5,5460.4,5517.0,5236.0,5182.3,5356.5,5288.9,5159.0,4569.4
1510,B,False,5833.6,5785.0,6228.8,5478.0,5486.4,5747.4,6982.7,5655.9,5155.5,5583.8
1511,B,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1512,B,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1513,B,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1514,B,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1515,B,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1516,B,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1517,B,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1518,B,False,785.79,773.12,777.86,705.47,931.0,915.1,923.7,704.07,907.63,697.6
1519,B,False,493.5,495.65,569.58,483.66,567.37,482.44,601.39,612.57,569.19,551.97
1520,B,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.655
1521,B,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1522,B,False,368.76,344.87,338.11,327.69,334.7,364.32,282.43,196.51,253.34,257.25
1523,B,False,1551.0,1977.9,2465.6,2469.1,1894.0,1522.5,1888.5,1509.4,1904.4,1914.9
1524,B,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1525,B,False,2859.4,2754.1,2406.8,2161.8,2227.4,2399.8,2642.2,3605.3,3405.1,3520.8
1526,B,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3536.1,0.0,0.0
1527,B,False,41.351,26.607,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.721
1528,B,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1529,B,False,330.61,418.47,363.66,339.62,219.52,607.11,656.26,637.06,613.57,747.96
1530,B,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1531,B,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1532,B,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1533,B,False,663.42,889.17,847.18,834.61,578.72,742.87,759.56,734.69,668.97,672.23
1534,B,False,19.556,24.607,21.748,0.0,18.413,10.867,34.03,48.273,120.58,90.656
1535,B,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1536,B,False,33663.0,35882.0,51810.0,41690.0,26866.0,29159.0,37709.0,46925.0,35671.0,46140.0
1537,B,False,8989.6,12233.0,12607.0,7368.4,6117.7,5527.7,4229.1,3639.2,10582.0,4310.3
1538,B,False,64.637,64.596,65.952,51.986,62.874,58.559,55.762,46.35,45.216,50.794
1539,B,False,2033.4,2591.0,2969.7,2993.2,3066.6,2818.7,2548.3,3121.1,2987.5,3096.2
1540,B,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1541,B,False,3127.7,2715.2,2420.1,2081.9,2838.8,2730.0,2977.1,3919.3,3195.4,3255.5
1542,B,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1543,B,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1544,B,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1545,B,False,53.315,113.71,51.004,45.958,49.853,48.298,49.297,49.111,0.0,0.0
1546,B,True,1031.1,1020.5,1003.7,1018.5,1028.6,1067.9,1026.6,1021.5,0.0,0.0
1547,B,False,1850.7,1854.0,1806.1,1290.6,1281.2,1748.7,1664.0,1701.7,1718.6,1777.6
1548,B,False,0.0,0.0,0.0,195.08,203.55,208.86,192.48,190.21,191.18,193.44
1549,B,False,1771.7,1316.2,1429.6,1431.5,1960.1,2175.3,2143.9,1462.6,1198.3,2195.7
1550,B,False,7908.0,8702.8,7859.1,8564.7,9029.7,7968.5,9536.5,8079.1,8235.5,8258.2
1551,B,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1552,B,False,1916.0,1139.4,3329.0,1608.9,1094.7,1883.5,0.0,3698.0,0.0,2439.5
1553,B,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1554,B,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1555,B,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1556,B,True,560.65,540.42,462.27,256.35,253.76,261.59,336.16,263.44,347.32,339.83
1557,B,False,0.0,0.0,0.0,0.0,309.19,288.81,0.0,294.34,286.93,287.04
1558,B,False,268.12,237.81,243.97,243.95,249.87,245.02,246.06,252.42,245.37,241.71
1559,B,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1560,B,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1561,B,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1562,B,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1563,B,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1564,B,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1565,B,False,6678.6,5411.7,5713.3,4846.0,5062.9,4854.9,5041.2,4427.8,4248.6,4206.5
1566,B,False,6265.1,6318.4,6261.9,3156.0,3132.8,6087.8,6091.6,3139.4,6275.1,6359.1
1567,B,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1568,B,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1569,B,False,210.7,241.84,225.87,0.0,249.13,269.86,270.73,268.42,267.16,263.54
1570,B,False,878.36,874.67,635.55,622.26,751.39,736.84,1073.6,1102.7,1144.2,1180.9
1571,B,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1572,B,False,3337.7,3131.6,3488.5,3098.3,2508.0,4691.8,4343.7,4073.3,3646.8,3741.8
1573,B,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1574,B,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1575,B,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1576,B,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1577,B,False,0.0,0.0,62.635,54.831,56.026,53.815,51.949,51.656,43.919,42.296
1578,B,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1579,B,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1580,B,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1581,B,False,2803.0,2781.4,2653.3,4044.1,3607.4,3079.8,3022.0,3218.9,2998.5,3005.8
1582,B,False,4.1903,0.0,0.0,0.0,0.0,0.0,2.8317,3.0011,12.545,3.18
1583,B,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1584,B,False,125.63,137.8,142.3,131.02,117.24,133.31,133.64,0.0,0.0,0.0
1585,B,False,232.92,249.63,256.52,255.93,281.9,591.7,600.32,598.86,632.8,634.41
1586,B,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1587,B,False,582.72,679.94,685.65,699.3,713.58,1024.9,1013.5,971.36,973.76,897.66
1588,B,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1589,B,False,1266.0,1192.6,1201.8,1269.8,1267.2,1840.9,1836.4,1845.4,1865.4,1907.1
1590,B,False,2280.4,2682.3,3269.3,2733.0,2745.5,3117.8,2263.3,2281.4,2643.7,2622.5
1591,B,False,569.83,639.95,426.67,737.01,644.28,588.2,731.95,593.85,619.1,626.21
1592,B,False,5395.7,5678.2,5761.1,5795.3,5108.0,5424.7,5957.0,6535.3,6012.6,6302.0
1593,B,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1594,B,False,849.36,1254.4,1197.6,1192.0,1221.5,1228.5,1219.6,1171.7,1164.3,1180.3
1595,B,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1596,B,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1597,B,False,35882.0,51810.0,41690.0,26866.0,29159.0,37709.0,46925.0,35671.0,46140.0,25842.0
1598,B,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1599,B,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.438
1600,B,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1601,B,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1602,B,False,194.87,188.2,182.64,181.9,194.11,289.61,183.68,190.31,185.02,224.1
1603,B,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1604,B,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1605,B,False,3679.6,2922.1,3259.4,3905.8,3596.5,4117.0,4129.6,4062.3,3994.7,3916.7
1606,B,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1607,B,False,0.0,0.0,3372.9,0.0,3326.0,0.0,0.0,0.0,0.0,0.0
1608,B,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
