,FLARE_TYPE,COINCIDENCE,ABSNJZH_1,ABSNJZH_2,ABSNJZH_3,ABSNJZH_4,ABSNJZH_5,ABSNJZH_6,ABSNJZH_7,ABSNJZH_8,ABSNJZH_9,ABSNJZH_10
1804,B,False,23.114,21.336,22.983,26.64,22.354,22.367,19.428,18.071,18.94,15.965
1805,B,False,45.461,51.676,39.957,44.037,42.228,54.128,58.215,56.668,51.057,55.447
1806,B,False,39.04,38.559,44.491,66.578,71.915,64.383,85.656,66.658,68.142,67.136
1807,B,False,48.878,43.639,60.888,69.698,61.39,72.304,65.879,54.68,52.147,54.504
1808,B,False,7.2926,4.6989,3.0629,3.31,5.7325,4.2745,3.1812,3.6592,2.3554,3.813
1809,B,False,25.794,24.686,23.391,25.807,26.047,24.851,25.036,22.851,22.745,24.446
1810,B,False,38.19,31.431,33.05,18.751,30.003,20.189,18.042,20.213,22.945,34.722
1811,B,False,65.879,54.68,52.147,54.504,58.981,46.787,30.595,38.19,31.431,33.05
1812,B,False,77.806,72.301,71.063,73.159,70.717,73.802,73.531,76.066,73.287,72.151
1813,B,False,45.59,46.293,46.798,41.164,39.575,36.197,42.38,37.203,34.354,37.083
1814,B,False,61.562,60.501,61.711,61.822,61.51,61.287,61.292,60.475,61.364,56.953
1815,B,False,54.843,61.059,72.484,67.072,50.061,39.352,56.841,53.227,44.337,44.303
1816,B,False,2.9636,2.6608,4.7745,2.7042,0.16248,4.3854,1.2803,1.3938,0.69246,1.8778
1817,B,False,216.81,202.74,209.85,210.75,220.68,190.76,176.1,183.52,185.79,187.41
1818,B,False,28.646,39.192,46.687,53.975,59.969,55.392,70.393,85.169,90.669,86.364
1819,B,False,18.95,21.173,24.734,25.977,20.313,19.639,20.339,19.779,18.17,16.328
1820,B,False,73.77,72.603,76.068,73.661,73.462,78.495,74.934,73.402,70.966,58.738
1821,B,False,155.72,144.5,152.82,147.19,142.31,152.27,147.17,139.11,141.21,141.08
1822,B,False,41.263,38.005,36.284,41.696,36.061,37.406,38.027,37.193,33.429,35.773
1823,B,False,60.616,58.271,76.234,69.432,72.468,80.221,72.245,74.316,74.889,83.513
1824,B,False,86.535,88.025,83.479,90.022,89.822,92.885,88.935,85.714,87.197,79.453
1825,B,False,0.051307,0.1706,0.057071,0.0,0.25004,0.14672,0.29295,1.0284,0.10252,0.3283
1826,B,False,4.866,6.6354,8.7601,9.6511,3.1712,0.2013,3.3865,2.8259,0.90638,0.87996
1827,B,False,11.958,7.9031,13.266,6.9934,1.4738,7.4094,9.722,6.2203,6.4767,7.7098
1828,B,False,15.015,13.277,30.215,31.969,28.502,19.034,19.548,26.854,23.086,20.454
1829,B,False,63.988,66.692,64.607,69.427,76.199,73.436,65.691,68.053,73.534,70.051
1830,B,False,67.641,68.036,72.849,73.275,74.425,76.64,85.857,76.204,91.829,80.901
1831,B,False,105.51,82.797,89.903,86.609,90.142,84.382,94.625,94.138,98.248,93.35
1832,B,False,3.287,0.98455,9.7861,8.1083,8.4698,3.7407,5.2358,1.7338,0.7429,5.9955
1833,B,False,66.87,81.656,69.861,74.306,82.035,74.87,72.17,62.56,68.516,72.925
1834,B,False,431.0,416.06,437.6,415.57,409.38,430.59,439.52,459.86,476.49,473.87
1835,B,False,2.876,44.301,43.568,9.4051,3.2317,1.5302,7.4372,53.501,46.966,49.531
1836,B,False,5.3352,2.2488,24.429,17.286,25.707,17.483,30.859,25.948,25.078,37.855
1837,B,False,14.598,12.591,9.6099,23.243,21.52,15.262,19.216,14.414,18.579,16.017
1838,B,False,26.714,40.806,35.362,40.296,34.346,38.896,42.543,41.045,39.164,37.138
1839,B,False,22.304,24.743,20.923,22.113,19.168,16.088,16.219,20.836,14.019,17.858
1840,B,False,9.751,13.875,14.638,11.773,8.0648,11.006,13.222,11.826,12.306,7.9891
1841,B,False,83.097,3.665,69.847,155.83,150.11,122.22,57.845,68.026,76.463,41.798
1842,B,False,21.594,22.141,13.185,15.23,6.5264,8.9239,3.9368,9.9332,9.2424,3.7696
1843,B,False,23.867,20.864,24.894,21.531,19.385,18.574,18.647,23.293,22.847,18.989
1844,B,False,36.961,37.56,37.46,30.666,41.169,35.72,31.24,24.206,35.173,37.718
1845,B,False,17.195,16.035,17.874,9.3169,9.9227,9.324,7.4255,9.4844,12.11,12.487
1846,B,False,25.45,41.38,13.511,67.249,71.699,75.282,72.025,80.48,77.958,59.35
1847,B,False,10.31,5.9402,7.6088,3.6542,10.564,8.2909,9.282,12.856,17.462,12.416
1848,B,False,81.256,79.835,78.096,83.368,86.535,88.025,83.479,90.022,89.822,92.885
1849,N,False,5.0942,5.9939,4.0171,5.4032,4.4308,1.7911,2.1507,2.0441,2.037,3.2428
1850,N,False,12.656,17.487,18.54,17.233,16.981,15.47,19.362,13.586,12.873,12.532
1851,N,False,1.6574,0.46087,3.0406,2.0679,0.31024,0.99584,0.55721,0.2118,1.4675,0.11829
1852,N,False,3.9798,3.8468,8.0703,3.3563,2.8731,8.8867,6.0769,7.7404,6.7133,5.3642
1853,N,False,7.8802,4.5398,9.3347,10.655,10.694,7.2213,8.7535,7.8539,7.7034,7.765
1854,N,False,10.496,9.5535,3.1943,7.6449,1.7083,11.451,11.584,6.4167,9.7119,4.0372
1855,N,False,8.9801,8.8048,10.077,9.6347,8.4563,7.5758,7.7538,7.3998,5.9674,8.7978
1856,N,False,2.7743,1.5845,1.4754,2.9318,2.5629,0.38355,0.92761,0.96479,1.2414,2.0803
1857,N,False,13.828,13.051,7.0969,12.417,8.0625,10.415,8.2866,2.7704,5.5677,5.391
1858,N,False,3.7259,4.6438,2.9001,0.93988,3.7924,0.083932,3.9059,0.20818,4.5923,3.2311
1859,N,False,21.331,22.881,21.599,23.447,25.452,24.369,18.392,17.539,18.357,18.56
1860,N,False,7.1007,5.8971,6.9077,8.0033,5.1484,5.6883,5.1605,5.9379,7.0263,5.7206
1861,N,False,22.462,21.162,13.46,9.9004,10.836,17.587,13.769,14.792,13.576,16.143
1862,N,False,2.6208,3.9526,6.7518,6.871,7.5581,6.5614,4.901,6.9094,4.4074,3.1389
1863,N,False,4.0103,2.2106,1.9271,3.3454,3.127,0.52384,0.88268,2.4418,11.202,9.3768
1864,N,False,1.1185,6.0498,5.8716,3.749,6.4252,6.2516,3.785,8.9455,9.2345,7.3049
1865,N,False,0.29726,2.0259,3.5845,1.364,1.9231,2.5491,1.9521,0.60007,0.6396,0.42706
1866,N,False,4.9957,6.8051,9.6581,10.571,8.7147,12.17,17.139,13.728,16.646,15.832
1867,N,False,2.0331,1.0805,1.0793,3.4271,5.418,2.9423,7.6038,6.6823,1.1294,1.456
1868,N,False,5.7578,1.7579,4.7602,3.6118,3.7262,0.31063,3.2493,6.3823,2.3866,1.1552
1869,N,False,11.039,12.696,8.2616,15.683,1.3065,5.2835,9.5803,8.2503,6.8426,0.39712
1870,N,False,38.862,29.403,23.486,34.308,31.778,32.956,28.764,33.17,38.364,27.047
1871,N,False,28.352,30.448,30.083,39.079,37.418,30.691,36.813,35.943,36.671,37.098
1872,N,False,6.9302,10.981,6.3102,6.6115,7.6875,11.595,9.021,6.4694,10.437,8.6561
1873,N,False,59.857,50.811,61.775,72.849,80.025,54.966,56.763,66.168,96.976,84.039
1874,N,False,417.09,395.62,389.13,352.74,337.91,327.64,333.9,339.09,346.84,349.41
1875,N,False,0.84703,2.8782,3.064,1.4185,4.4703,1.5341,2.1022,0.96418,3.4924,3.4113
1876,N,False,349.19,348.01,338.94,341.45,337.63,345.22,325.72,329.33,350.97,330.9
1877,N,False,11.094,11.966,12.305,11.678,12.616,9.9687,13.998,15.873,11.866,10.063
1878,N,False,195.62,195.05,191.71,195.16,201.31,203.99,198.61,198.06,168.3,187.36
1879,N,False,1.4017,7.2062,3.0082,2.0781,0.23998,0.88567,0.74292,6.6575,0.17577,9.4525
1880,N,False,10.451,15.024,12.852,12.501,12.788,15.505,12.241,15.372,17.831,16.368
1881,N,False,0.077934,1.7356,2.2395,1.9687,0.52936,1.332,0.93802,0.88717,0.72059,0.54216
1882,N,False,2.4055,1.4499,0.22001,1.6119,0.0099298,2.2781,2.7711,0.96285,0.96516,2.1669
1883,N,False,3.4479,6.3382,4.1735,0.59704,2.7014,2.0983,8.1771,6.0638,6.8077,8.1324
1884,N,False,19.95,15.185,12.546,12.074,9.4793,6.2576,5.5478,7.0793,9.9234,10.733
1885,N,False,23.944,24.786,25.124,27.117,25.215,25.885,26.791,26.128,25.496,26.596
1886,N,False,18.093,7.8958,14.294,14.341,7.1738,1.6733,7.1631,5.5685,8.323,4.8595
1887,N,False,17.326,18.81,15.253,16.861,16.721,19.126,14.298,14.414,14.004,14.122
1888,N,False,325.88,322.69,333.99,333.62,314.68,345.79,334.92,328.65,323.01,334.98
1889,N,False,6.4971,7.981,8.431,7.7079,6.9425,6.5145,6.0775,9.9477,7.7112,7.7528
1890,N,False,1.1522,2.0392,6.6823,0.71477,3.5716,1.6914,4.1698,5.0896,2.8044,0.77588
1891,N,False,1.7495,3.1601,2.636,3.2847,3.2,1.5651,1.3239,1.2392,1.1922,1.2969
1892,N,False,69.928,71.553,77.226,73.238,75.521,81.508,80.409,81.708,80.378,78.076
1893,N,False,18.069,27.564,16.391,8.5341,19.951,26.585,29.436,16.028,18.344,13.378
1894,N,False,18.069,27.564,16.391,8.5341,19.951,26.585,29.436,16.028,18.344,13.378
1895,N,False,19.935,12.4,19.405,16.478,12.797,21.495,20.5,18.753,12.501,18.766
1896,N,False,17.675,14.871,13.127,15.893,12.499,11.257,12.48,13.655,12.235,16.959
1897,N,False,2.0322,1.3318,2.5971,4.1133,4.5118,2.1804,3.5459,3.7653,5.841,5.6694
1898,N,False,4.9752,0.063522,7.7249,12.622,18.416,17.972,19.252,20.901,22.098,20.178
1899,N,False,1.7581,1.3291,5.5094,3.6535,1.4606,0.62324,1.4858,3.3877,2.0788,1.9453
1900,N,False,334.52,347.1,342.86,347.57,362.41,380.89,389.12,407.26,400.79,415.65
1901,N,False,8.8787,14.649,18.88,20.715,12.41,12.747,20.858,29.508,24.507,20.221
1902,N,False,29.808,26.3,26.359,15.341,15.047,20.806,16.96,1.3683,0.91198,1.8193
1903,N,False,3.4601,4.0498,0.87313,0.53194,1.8679,2.1029,3.0406,4.9833,7.7112,5.1398
1904,N,False,8.1348,6.894,5.7046,8.1445,9.1518,8.2528,5.6316,5.178,8.5668,8.3915
1905,N,False,497.04,496.6,495.48,493.05,495.02,486.68,501.16,511.56,521.01,481.33
1906,N,False,5.5759,16.649,18.018,3.2212,8.5581,13.196,8.548,10.245,11.413,0.095594
1907,N,False,92.134,72.549,70.254,59.859,68.848,60.531,40.264,61.059,66.913,65.817
1908,N,False,157.15,145.93,143.77,151.31,131.63,135.61,139.45,121.65,136.29,132.42
1909,N,False,89.861,79.439,75.909,82.656,79.824,78.916,80.509,77.222,76.344,68.316
1910,N,False,29.701,28.629,28.837,28.481,22.979,26.466,28.039,27.473,17.238,16.672
1911,N,False,26.769,26.997,21.213,25.005,24.209,24.672,21.706,22.548,31.881,24.429
1912,N,False,0.35348,2.8304,6.6003,6.8514,2.9615,2.3032,6.7327,6.0638,5.6421,6.8317
1913,N,False,19.434,19.57,20.043,27.976,25.681,28.735,26.281,23.517,23.691,22.433
1914,N,False,18.723,10.797,17.126,22.862,29.376,26.826,34.422,20.389,23.088,22.642
1915,N,False,92.369,97.179,93.778,107.48,110.74,116.59,118.86,107.11,106.87,100.74
1916,N,False,27.885,25.067,29.591,38.634,26.155,11.422,18.422,12.352,14.66,15.957
1917,N,False,12.455,12.637,8.0819,10.516,6.7915,5.0754,7.5074,4.5843,4.6927,3.6278
1918,N,False,56.904,57.051,53.533,42.481,49.874,55.73,60.239,56.367,63.916,68.076
1919,N,False,16.791,19.252,21.505,17.732,13.918,26.911,31.743,33.867,32.261,27.227
1920,N,False,30.063,22.718,30.481,24.584,25.621,47.352,51.338,41.268,34.669,45.772
1921,N,False,158.97,167.17,196.77,154.56,160.68,185.63,178.3,191.42,204.68,190.71
1922,N,False,7.2154,6.7645,4.1724,3.6224,8.2649,8.3508,9.0089,6.2853,7.0837,8.9705
1923,N,False,14.387,25.279,25.204,27.558,35.662,32.696,50.998,38.119,47.294,56.464
1924,N,False,14.387,25.279,25.204,27.558,35.662,32.696,50.998,38.119,47.294,56.464
1925,N,False,72.706,71.371,65.269,63.158,68.932,60.048,61.768,58.807,62.399,57.604
1926,N,False,87.426,101.33,102.07,105.28,101.97,111.61,116.71,104.58,106.05,94.323
1927,N,False,6.931,9.5112,18.517,3.1442,6.7297,9.5997,15.252,13.601,6.4538,18.954
1928,N,False,17.628,15.071,10.883,17.751,6.5603,6.639,10.106,6.1669,5.2922,1.2296
1929,N,False,8.8455,0.36254,3.3692,4.3144,5.3608,2.4422,3.2766,5.194,4.5596,5.3117
1930,N,False,17.796,9.9306,12.847,4.4674,1.6599,7.841,9.1134,6.6942,0.70447,9.2294
1931,N,False,380.11,371.85,364.15,366.81,350.91,370.54,374.11,355.04,363.87,346.7
1932,N,False,166.79,170.19,155.95,131.07,102.81,120.75,97.958,79.996,76.064,84.092
1933,N,False,17.536,16.663,4.6965,10.486,9.9506,10.409,9.1309,5.5618,4.9259,4.4862
1934,N,False,91.836,117.31,106.12,131.71,125.1,129.4,112.8,129.24,133.61,128.53
1935,N,False,91.836,117.31,106.12,131.71,125.1,129.4,112.8,129.24,133.61,128.53
1936,N,False,31.894,21.878,30.345,34.449,29.106,29.932,26.264,30.662,25.064,19.414
1937,N,False,31.894,21.878,30.345,34.449,29.106,29.932,26.264,30.662,25.064,19.414
1938,N,False,8.1105,8.4758,0.085275,4.1068,3.3153,6.2327,1.6189,3.9973,4.0048,1.4467
1939,N,False,83.812,77.755,77.818,82.366,88.618,69.418,79.584,91.531,95.591,94.353
1940,N,False,10.622,9.9974,12.203,17.06,16.125,21.662,21.712,25.519,30.491,23.791
1941,N,False,215.34,224.22,253.42,243.64,211.41,252.68,268.58,247.75,253.3,242.94
1942,N,False,187.82,213.87,210.86,202.06,191.41,181.49,175.69,185.59,189.75,170.31
1943,N,False,22.089,19.704,17.042,25.046,27.079,26.986,27.12,27.11,24.2,18.149
1944,N,False,0.48038,0.22512,0.012196,0.46001,0.63785,0.19596,0.1562,0.56346,0.10402,0.056938
1945,N,False,7.7139,9.7358,7.3014,10.137,9.7325,9.468,7.2574,6.7617,6.0256,3.5651
1946,N,False,5.7135,2.9834,4.4909,0.56505,2.7222,1.782,2.9038,2.2843,8.0791,15.255
1947,N,False,865.24,845.08,868.07,896.43,934.64,922.42,916.86,961.57,939.91,926.67
1948,N,False,20.606,16.48,7.853,3.8052,5.719,2.4124,2.1887,4.2177,0.0693,2.779
1949,N,False,1259.8,1283.7,1259.7,1255.8,1216.5,1198.0,1188.1,1184.3,1175.7,1213.3
1950,N,False,125.37,130.27,132.76,127.28,113.73,130.89,125.77,121.32,116.84,122.13
1951,N,False,1.1922,2.4632,3.4047,6.2018,6.3447,1.7951,4.8299,0.31237,3.6863,1.7853
1952,N,False,0.056158,2.2131,1.2013,6.082,2.4027,3.1284,3.3261,1.4705,4.186,4.7219
1953,N,False,6.1672,4.1879,2.184,0.10575,4.8332,2.7752,0.46037,0.67924,4.2138,3.5542
1954,N,False,19.752,15.001,11.902,11.948,8.1034,6.7893,14.706,5.1519,11.516,10.938
1955,N,False,29.356,27.835,29.57,28.567,20.541,22.758,28.413,26.061,26.545,22.491
1956,N,False,3.0281,2.4552,2.5076,1.581,2.0896,1.6944,3.3059,4.797,4.7342,4.5703
1957,N,False,30.163,33.32,23.851,37.944,36.05,40.904,28.853,31.228,29.761,27.37
1958,N,False,5.0111,8.7045,5.2744,1.7648,4.3206,6.0811,5.2968,4.4455,4.6712,6.6741
1959,N,False,169.33,177.59,188.16,190.18,190.96,183.42,188.99,201.19,206.39,206.33
1960,N,False,34.389,31.818,29.356,22.415,23.506,24.841,30.041,32.863,27.06,27.527
1961,N,False,2.9776,1.3372,2.4674,9.8393,13.807,0.28028,3.2073,6.6334,0.28066,1.2981
1962,N,False,1.9826,5.4215,5.4393,6.91,5.8969,7.0528,10.758,8.3576,2.2682,8.5336
1963,N,False,34.062,32.23,31.24,26.588,24.347,23.762,23.011,28.259,23.797,26.568
1964,N,False,4.2518,4.408,2.0039,3.7953,0.94129,2.8732,4.2862,0.5154,0.16596,0.70801
1965,N,False,7.6842,4.6356,3.9503,6.5529,3.8671,4.8578,0.26984,4.192,5.6375,3.1672
1966,N,False,5.5456,2.6782,6.417,4.3158,4.8095,1.4456,1.5531,0.30491,1.8775,5.8512
1967,N,False,1.683,2.5727,0.59875,3.5542,4.1323,4.4342,0.29919,2.2385,3.88,0.818
1968,N,False,97.592,93.498,96.154,84.162,86.169,91.017,94.004,94.444,88.556,81.952
1969,N,False,97.592,93.498,96.154,84.162,86.169,91.017,94.004,94.444,88.556,81.952
1970,N,False,10.591,3.1389,6.0838,5.1434,1.2589,3.9334,2.8422,4.0876,0.91656,5.0856
1971,N,False,0.33438,2.4747,0.17502,0.020245,5.7163,3.8006,4.9579,6.6462,4.8181,7.6151
1972,N,False,48.912,52.667,42.887,46.683,50.724,40.318,48.925,42.623,54.847,47.215
1973,N,False,16.607,12.245,18.145,30.939,38.571,34.362,41.976,48.237,47.752,53.861
1974,N,False,4.1745,3.9962,8.931,13.255,14.15,8.6614,11.102,3.7436,10.837,0.9337
1975,N,False,44.181,40.86,47.811,48.281,49.17,47.291,52.277,49.301,48.684,46.648
1976,N,False,303.71,321.18,326.22,321.96,305.25,325.85,312.92,333.94,333.12,328.76
1977,N,False,44.181,40.86,47.811,48.281,49.17,47.291,52.277,49.301,48.684,46.648
1978,N,False,347.98,358.93,366.53,334.4,355.25,353.76,374.52,366.62,377.23,391.77
1979,N,False,4.5416,3.2782,3.2138,2.2009,4.3829,2.8957,4.2886,1.6117,4.2962,6.4626
1980,N,False,32.509,27.696,25.059,31.779,29.047,20.615,19.414,23.364,21.998,30.254
1981,N,False,256.04,226.83,209.13,196.59,233.68,211.15,234.23,207.33,227.92,238.16
1982,N,False,18.804,12.039,7.5349,14.39,9.7403,5.7137,5.8769,7.5553,12.358,13.659
1983,N,False,9.6558,5.5243,2.566,14.327,15.831,8.4555,4.9671,2.3939,8.4055,4.6083
1984,N,False,51.777,54.192,19.519,7.7131,12.55,16.883,5.1264,21.18,12.704,3.7635
1985,N,False,39.471,38.447,39.458,34.003,34.149,31.881,29.882,25.43,23.592,26.547
1986,N,False,15.574,15.377,15.262,16.214,16.461,17.417,18.243,16.49,18.381,16.595
1987,N,False,153.59,131.96,150.63,166.79,163.22,150.99,174.94,192.19,179.69,194.61
1988,N,False,58.284,55.551,58.441,59.107,59.041,55.059,53.82,53.857,51.207,51.26
1989,N,False,7.4908,3.491,2.135,6.3964,7.0433,7.6552,11.042,12.697,8.8138,18.765
1990,N,False,4.7164,6.3623,5.4871,2.2568,0.88631,0.63347,3.9616,2.9428,1.3096,1.8759
1991,N,False,38.493,39.87,43.456,40.915,39.57,41.375,44.459,39.418,40.302,36.516
1992,N,False,15.981,11.831,17.076,13.648,17.022,9.6919,10.865,11.505,18.568,19.303
1993,N,False,0.23961,0.68231,1.0378,2.8373,2.3652,2.4432,3.4999,4.7558,3.0302,5.0711
1994,N,False,8.1536,10.604,6.6989,13.209,11.416,9.2317,13.698,17.564,19.034,22.271
1995,N,False,7.025,12.86,8.6975,9.0,8.4773,7.1971,7.6617,9.1614,12.519,14.964
1996,N,False,2.5647,1.6006,2.5359,3.8012,1.6476,0.0090848,0.31982,2.6804,3.1554,7.2723
1997,N,False,104.55,110.06,109.31,105.76,110.54,103.73,107.29,103.74,96.217,110.3
1998,N,False,34.471,37.211,36.429,34.475,32.053,34.857,34.948,34.002,30.537,29.805
1999,N,False,16.902,20.52,24.135,18.887,22.7,24.345,29.065,29.8,28.643,31.329
2000,N,False,0.75175,1.6066,0.30496,1.3996,1.7067,0.95655,0.062552,0.10291,1.9417,0.0019073
2001,N,False,8.3194,9.5015,4.503,5.2365,9.9887,7.7474,10.261,8.7791,7.5907,9.5677
2002,N,False,24.749,26.255,25.182,30.606,27.052,25.263,26.517,27.657,18.108,19.371
2003,N,False,30.52,22.441,28.575,25.083,22.146,24.057,27.216,28.259,23.999,28.776
2004,N,False,21.983,20.473,14.505,19.515,20.407,16.551,15.237,16.695,18.24,14.938
2005,N,False,7.1433,12.463,19.646,13.978,31.552,34.125,24.898,23.818,35.591,37.532
2006,N,False,4.4464,4.7941,3.9272,3.2276,3.8786,2.8254,2.0439,2.3106,3.0033,1.4431
2007,N,False,421.1,409.14,439.9,443.91,446.86,468.26,480.32,480.12,503.22,501.72
2008,N,False,41.453,31.917,24.832,14.604,9.7828,10.546,20.534,8.9936,3.1491,2.9368
2009,N,False,101.59,107.94,97.185,82.274,69.593,70.077,81.064,71.975,79.273,76.161
2010,N,False,12.351,13.278,8.2066,14.508,8.231,7.1915,9.778,5.5013,5.244,3.1953
2011,N,False,14.741,14.548,8.7368,11.57,10.364,13.199,9.4133,13.028,13.134,11.893
2012,N,False,5.5239,4.159,5.2068,6.6293,5.9387,5.8895,2.2982,2.8438,0.53871,0.26216
2013,N,False,4.4129,2.4032,3.8953,7.352,4.3362,1.7747,4.9584,2.16,1.4769,0.10626
2014,N,False,44.634,42.798,39.607,44.814,47.544,46.865,49.0,45.378,43.637,39.274
2015,N,False,2.2975,2.2225,11.399,9.4623,8.1025,11.631,15.284,15.351,12.472,8.492
2016,N,False,17.357,22.741,17.567,17.974,21.661,10.531,15.481,9.0092,2.2287,6.7823
2017,N,False,32.849,30.18,31.388,40.83,38.026,41.21,36.543,36.577,38.968,29.691
2018,N,False,1.2902,1.8208,3.588,1.56,1.5243,5.3385,4.3576,1.7129,1.6836,5.4856
2019,N,False,23.0,21.582,21.733,20.547,22.748,23.467,26.642,26.308,21.981,27.959
2020,N,False,50.791,51.444,48.483,47.216,49.011,46.832,51.218,47.425,42.508,50.044
2021,N,False,34.829,30.653,29.176,30.02,28.739,25.336,26.169,29.73,28.47,20.444
2022,N,False,62.302,65.822,74.865,77.953,81.297,73.951,62.728,73.799,78.754,82.114
2023,N,False,37.965,44.366,43.263,37.869,51.138,43.929,47.874,51.519,51.69,52.365
2024,N,False,6.9052,8.9381,9.653,13.856,11.603,1.6457,2.7172,6.3297,6.1273,6.1235
2025,N,False,8.5464,5.3049,4.3968,4.6647,2.1016,2.1086,2.7206,5.1805,2.935,4.8323
2026,N,False,65.995,72.872,81.127,94.934,92.617,92.273,103.29,107.57,111.18,113.37
2027,N,False,0.59758,0.72183,0.3543,1.4886,0.61338,1.2908,0.72643,0.73905,1.1683,0.057789
2028,N,False,50.596,47.836,51.323,52.045,51.747,42.041,45.403,45.598,47.71,43.344
2029,N,False,63.991,63.48,60.87,63.123,71.237,75.656,82.107,85.486,82.383,78.014
2030,N,False,19.44,17.436,23.419,18.939,17.805,16.733,19.171,20.292,23.14,15.856
2031,N,False,1.5897,6.4487,1.9232,2.8097,6.5103,10.958,3.4987,5.8038,7.7722,9.4189
2032,N,False,1.4507,0.7724,1.4047,4.0201,4.8728,2.842,1.6225,6.5788,4.734,5.5467
2033,N,False,67.565,64.089,74.931,75.528,70.387,72.161,67.158,73.434,74.203,76.341
2034,N,False,1.8003,0.87943,0.060616,0.0,0.0,0.0,0.0,0.0,0.0,0.24904
2035,N,False,1.1179,0.50995,1.9948,1.9827,0.16712,0.75201,2.2385,3.1937,1.6149,1.4753
2036,N,False,5.1445,5.8649,2.8124,8.7403,7.8405,7.2583,7.3596,3.2491,2.5163,4.9361
2037,N,False,89.626,90.552,92.856,92.956,98.831,96.964,101.1,101.69,101.82,108.1
2038,N,False,54.735,58.334,48.304,48.945,64.405,68.201,48.507,48.178,55.985,45.601
2039,N,False,7.2108,8.6612,12.178,11.593,8.0269,8.6761,11.579,11.492,10.663,9.3542
2040,N,False,21.788,15.567,11.518,22.04,19.41,25.121,23.555,23.406,13.647,10.618
2041,N,False,24.412,22.404,21.381,21.962,27.121,27.61,26.547,24.503,29.472,25.836
2042,N,False,203.24,213.59,208.13,219.04,226.73,199.95,194.27,196.07,208.91,195.11
2043,N,False,20.616,14.981,21.614,21.926,21.793,18.927,19.174,10.88,17.439,18.921
2044,N,False,44.702,32.746,35.505,41.131,31.38,24.496,35.624,24.02,11.639,18.63
2045,N,False,44.702,32.746,35.505,41.131,31.38,24.496,35.624,24.02,11.639,18.63
2046,N,False,198.3,223.15,219.14,182.88,197.23,179.78,183.79,205.67,194.33,206.72
2047,N,False,61.091,52.052,54.034,67.387,63.449,58.475,56.484,68.632,50.853,52.322
2048,N,False,10.96,11.896,10.718,7.0052,9.4487,13.411,13.75,12.932,14.654,14.16
2049,N,False,9.3701,11.921,10.341,12.079,11.512,11.526,8.9724,13.689,13.221,8.0281
2050,N,False,307.94,298.78,291.44,296.77,281.69,275.94,289.79,286.87,282.9,280.05
2051,N,False,7.3739,5.8139,8.0002,5.1873,1.6081,1.0633,0.9265,0.26928,2.1539,2.3336
2052,N,False,19.519,16.166,13.83,13.011,12.961,16.511,14.587,14.315,11.733,12.945
2053,N,False,6.5053,5.427,5.4853,4.4234,2.7449,1.3009,4.2697,1.3439,2.2804,1.0688
2054,N,False,0.63401,2.7572,0.71848,1.9748,1.5488,4.2886,6.2324,6.2727,6.6583,7.7125
2055,N,False,4.0487,6.4572,1.6932,8.5557,1.0732,1.8059,1.1483,5.3528,4.5827,2.2839
2056,N,False,9.5204,16.276,11.271,13.89,14.635,14.626,12.61,13.179,14.777,11.573
2057,N,False,4.1019,8.4181,2.2573,2.6064,0.16529,3.1566,1.7542,10.499,2.5628,2.2927
2058,N,False,21.128,6.2405,7.8648,5.9806,10.553,1.3179,6.3953,3.3733,1.8869,3.7754
2059,N,False,15.02,7.1717,7.8068,8.4535,5.4345,5.5758,5.5053,10.168,2.1047,6.6901
2060,N,False,433.01,430.46,429.18,435.81,435.83,444.08,431.73,438.63,443.91,447.72
2061,N,False,0.065862,2.1772,0.11309,1.3235,0.78428,0.45349,3.2791,2.9082,3.1875,0.39283
2062,N,False,1.0945,2.6363,20.444,10.659,3.0137,5.3058,13.693,5.221e-05,6.5558,1.8844
2063,N,False,2.731,0.26135,3.7323,1.5579,2.6239,2.042,3.6112,2.4434,0.47575,3.7151
2064,N,False,56.571,60.602,52.568,63.419,57.337,43.014,71.954,60.756,73.442,66.754
2065,N,False,89.283,73.3,73.318,74.234,66.98,68.969,77.183,70.562,79.922,83.681
2066,N,False,138.1,130.49,137.13,136.41,135.41,130.97,129.75,121.32,123.68,123.98
2067,N,False,57.12,58.456,16.48,58.323,57.118,58.136,55.598,50.211,48.454,48.897
2068,N,False,14.225,11.753,13.031,12.946,10.766,12.685,13.379,11.97,13.195,12.701
2069,N,False,8.9564,2.2771,18.478,18.041,29.638,31.497,28.391,44.35,32.418,32.643
2070,N,False,25.031,25.467,28.866,26.722,21.021,23.703,21.91,21.186,19.348,24.206
2071,N,False,7.7761,7.1399,10.893,8.6015,7.7262,9.2217,7.8526,7.7912,5.2626,6.2511
2072,N,False,30.593,31.172,29.293,29.157,34.492,31.418,36.48,26.234,36.937,26.289
2073,N,False,7.2945,10.709,14.454,19.594,12.155,7.746,15.278,20.283,15.441,7.4966
2074,N,False,9.7113,9.7492,6.9572,7.3838,6.1907,7.0781,3.4204,4.4498,6.2159,4.3614
2075,N,False,0.32212,4.0963,3.4378,2.7232,3.1984,1.532,1.8345,0.8084,0.052917,1.1698
2076,N,False,23.893,20.559,22.303,28.622,22.774,22.543,26.92,20.03,23.559,18.05
2077,N,False,2.7779,1.7084,2.2761,3.3928,7.7324,2.0815,8.6716,7.2438,4.0208,10.554
2078,N,False,20.608,17.447,21.534,20.663,23.938,23.384,20.96,25.926,23.621,25.914
