,FLARE_TYPE,COINCIDENCE,MEANSHR_1,MEANSHR_2,MEANSHR_3,MEANSHR_4,MEANSHR_5,MEANSHR_6,MEANSHR_7,MEANSHR_8,MEANSHR_9,MEANSHR_10
1349,B,False,33.057,30.546,30.192,30.821,30.666,31.325,31.369,32.719,35.555,33.263
1350,B,False,27.894,27.728,27.626,28.299,28.112,28.482,0.0,29.241,28.582,28.499
1351,B,False,33.887,33.362,34.069,34.211,33.508,33.544,34.679,34.3,0.0,35.122
1352,B,True,30.189,31.797,31.871,30.122,31.379,30.989,30.158,31.036,28.978,30.711
1353,B,False,31.071,30.441,30.267,30.386,30.488,30.308,29.828,30.254,30.442,30.511
1354,B,False,35.196,34.856,34.99,35.204,35.595,35.713,35.376,35.039,34.99,34.593
1355,B,False,36.337,36.816,36.677,36.835,36.684,36.523,36.407,35.791,36.274,36.035
1356,B,False,38.864,36.574,40.41,40.761,41.65,41.919,40.044,37.034,37.939,35.858
1357,B,True,28.69,28.626,28.697,28.33,28.407,29.084,28.035,29.142,29.345,28.981
1358,B,True,28.631,24.747,23.81,24.156,25.792,26.519,22.879,25.598,21.52,20.239
1359,B,True,19.147,20.255,18.821,18.761,19.663,20.121,21.481,20.363,20.796,20.716
1360,B,True,31.4,31.478,31.902,31.926,31.798,31.823,31.392,31.526,31.676,31.682
1361,B,False,22.276,22.216,21.721,22.138,21.812,22.322,21.879,22.121,22.212,22.524
1362,B,False,27.911,25.465,26.797,27.348,27.298,25.637,28.281,24.895,26.632,24.633
1363,B,False,31.079,30.619,30.576,31.973,31.681,31.844,32.353,32.834,32.423,31.914
1364,B,False,43.299,42.987,43.994,43.707,43.758,43.423,43.841,43.069,42.365,42.283
1365,B,True,24.156,23.62,0.0,25.197,23.937,25.552,24.365,24.326,24.838,25.211
1366,B,False,30.469,30.73,31.174,30.736,30.846,30.99,30.89,30.982,31.12,31.492
1367,B,False,23.596,23.167,22.802,22.598,22.94,0.0,23.182,23.099,23.048,24.01
1368,B,False,33.164,34.678,33.369,33.146,34.605,35.606,34.925,36.01,34.535,34.016
1369,B,False,16.94,17.004,17.337,16.574,16.397,16.653,17.259,17.189,17.272,16.754
1370,B,True,30.121,29.791,28.368,27.754,27.78,28.399,28.883,30.002,29.16,29.555
1371,B,False,35.606,35.335,35.261,35.426,35.429,35.148,35.217,35.164,35.507,35.565
1372,B,False,52.665,47.579,43.804,45.674,45.439,45.505,47.069,44.857,43.324,40.938
1373,B,False,44.74,45.077,44.871,44.437,44.637,44.558,44.456,44.603,44.406,44.285
1374,B,False,28.045,27.966,27.999,28.453,27.328,28.56,28.334,27.965,27.35,28.005
1375,B,False,25.438,24.805,25.3,25.492,25.557,25.918,25.994,26.306,26.401,25.504
1376,B,False,30.688,30.809,30.846,30.778,30.572,30.589,30.52,30.662,30.614,30.565
1377,B,True,32.524,33.495,32.86,32.384,32.315,32.049,32.097,32.732,31.851,32.301
1378,B,False,26.936,27.064,28.551,27.011,27.113,27.753,27.749,27.571,27.227,27.355
1379,B,True,25.921,25.763,25.696,25.684,25.477,25.364,25.593,25.43,25.762,25.58
1380,B,False,23.567,23.529,23.734,24.059,23.823,23.286,22.905,23.136,22.793,22.781
1381,B,False,30.108,29.744,30.011,30.477,32.157,32.529,32.01,32.6,32.17,31.343
1382,B,False,31.477,31.629,31.386,31.583,30.923,31.939,31.8,31.297,31.51,30.983
1383,B,False,25.038,25.934,24.337,25.97,23.685,23.927,25.201,23.834,23.909,25.314
1384,B,False,41.11,41.023,40.93,40.408,41.267,41.272,40.797,39.887,40.797,40.107
1385,B,False,20.166,20.212,21.112,20.427,20.034,20.785,20.027,20.451,20.967,20.649
1386,B,False,29.437,29.91,29.817,30.308,29.943,29.841,30.181,31.018,31.277,31.044
1387,B,False,23.234,24.137,23.352,23.416,24.759,25.028,24.531,24.239,24.461,24.224
1388,B,False,32.511,32.92,33.122,32.836,32.968,33.118,32.761,32.496,32.427,32.135
1389,B,False,39.137,38.839,38.668,38.683,38.813,38.931,38.78,39.094,38.79,38.57
1390,B,False,19.386,19.023,19.294,19.337,19.312,19.318,19.243,19.19,19.209,19.061
1391,B,False,25.928,25.48,25.199,25.113,25.93,25.248,25.715,25.638,25.664,26.065
1392,B,False,22.121,22.444,22.33,21.879,22.678,23.438,23.886,24.244,24.378,24.316
1393,B,False,30.428,30.821,30.974,30.803,30.774,30.82,30.609,30.681,30.672,31.285
1394,B,False,24.969,25.443,25.445,25.222,25.465,25.602,25.908,26.001,25.504,25.111
1395,B,False,26.212,25.886,25.858,26.023,25.767,25.76,25.766,25.164,25.245,25.438
1396,B,True,32.07,32.647,31.98,33.118,33.585,34.554,32.345,32.66,32.868,33.311
1397,B,False,26.226,26.23,26.278,26.347,26.112,26.44,26.046,26.548,26.551,26.853
1398,B,True,42.933,39.995,40.692,40.433,40.031,39.946,40.319,41.395,42.263,44.715
1399,B,True,20.372,20.389,20.36,20.78,20.166,20.212,21.112,20.427,20.034,20.785
1400,B,True,21.212,21.266,21.481,21.53,20.926,21.324,21.211,20.846,21.109,20.76
1401,B,False,28.331,28.958,29.911,30.676,29.958,30.917,29.76,27.926,29.214,27.208
1402,B,False,30.011,29.381,29.354,29.484,30.123,30.392,30.3,30.772,30.679,30.666
1403,B,False,21.247,21.108,21.039,21.168,21.272,21.015,21.096,21.103,20.798,20.62
1404,B,False,24.772,24.815,24.837,24.888,25.231,25.14,25.075,25.309,25.066,25.127
1405,B,False,18.257,18.686,19.158,18.481,20.458,19.573,20.262,19.725,19.83,19.433
1406,B,False,26.464,26.645,26.903,26.936,26.549,26.65,26.466,26.335,26.295,26.371
1407,B,False,46.944,46.637,47.144,47.185,47.303,46.994,47.168,47.714,47.64,48.222
1408,B,False,33.129,33.236,33.059,32.992,32.954,33.268,33.124,33.396,33.208,33.453
1409,B,False,26.363,33.809,33.234,31.341,32.665,36.6,34.802,34.73,35.092,35.319
1410,B,False,40.083,39.561,39.244,40.375,40.089,39.717,39.816,40.624,39.471,39.511
1411,B,False,39.184,39.849,39.55,39.628,39.718,39.851,40.163,40.28,41.062,40.918
1412,B,False,41.56,40.817,41.462,41.413,40.686,40.685,40.7,40.237,40.106,39.837
1413,B,False,43.43,46.564,52.144,48.543,45.733,42.487,45.176,46.182,37.946,39.202
1414,B,False,33.517,33.501,33.402,33.264,33.037,32.656,0.0,34.093,33.703,34.154
1415,B,False,38.756,38.772,38.622,38.665,38.761,38.97,38.877,39.123,39.645,39.615
1416,B,False,37.68,37.549,37.634,38.032,38.321,38.325,38.385,38.421,38.778,38.612
1417,B,False,29.013,26.925,28.302,29.491,27.975,25.555,24.876,23.595,26.875,25.915
1418,B,False,23.55,23.566,23.603,23.414,23.878,23.43,23.649,23.521,23.514,23.221
1419,B,False,19.501,19.583,20.128,19.738,19.616,19.815,20.274,20.444,20.729,20.352
1420,B,False,19.781,19.546,19.568,19.582,19.698,19.634,19.409,19.474,19.231,19.356
1421,B,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1422,B,False,25.182,25.383,25.035,25.638,25.617,25.358,25.118,25.685,25.114,25.074
1423,B,False,36.025,36.141,35.997,35.903,35.951,35.897,36.159,36.553,36.481,36.431
1424,B,False,24.471,24.341,24.351,24.354,24.137,24.251,24.196,24.363,24.366,24.99
1425,B,False,46.729,46.808,46.958,47.014,47.167,47.347,47.407,47.482,47.632,47.704
1426,B,False,32.279,32.32,32.289,31.534,31.534,31.307,31.441,31.143,31.086,31.091
1427,B,False,34.804,35.039,34.041,36.127,37.007,37.884,38.679,41.963,41.001,41.531
1428,B,False,25.199,25.113,25.93,25.248,25.715,25.638,25.664,26.065,25.41,25.209
1429,B,False,52.122,52.373,51.832,52.099,52.682,52.604,52.958,52.589,52.526,52.571
1430,B,False,25.248,25.715,25.638,25.664,26.065,25.41,25.209,25.543,26.498,25.688
1431,B,False,23.936,23.818,24.054,23.458,24.138,23.762,23.814,23.457,23.579,22.898
1432,B,False,25.046,24.845,25.029,24.965,25.329,25.123,25.439,25.084,25.62,25.402
1433,B,False,41.949,42.587,42.672,42.43,42.611,41.954,43.997,41.864,42.856,42.481
1434,B,False,30.125,29.798,28.308,28.35,28.646,27.964,28.864,29.184,28.452,27.506
1435,B,False,36.64,36.903,36.214,36.314,36.555,37.287,36.943,37.569,37.105,37.166
1436,B,False,41.127,41.391,42.075,42.066,42.106,42.479,41.885,41.84,41.732,42.21
1437,B,False,19.861,19.075,20.714,20.106,19.697,19.628,20.122,19.296,19.581,20.418
1438,B,False,24.553,24.195,24.234,24.233,23.91,23.961,24.04,24.232,23.713,24.335
1439,B,False,44.479,42.252,45.289,40.633,39.074,37.271,37.944,37.025,37.934,36.724
1440,B,False,36.086,35.827,35.489,34.712,34.348,33.784,33.417,32.764,32.667,31.669
1441,B,False,27.83,28.005,28.168,28.028,28.194,28.008,28.244,28.081,27.912,27.724
1442,B,False,37.188,37.17,37.34,37.056,37.035,37.113,37.084,37.103,37.201,36.858
1443,B,False,23.512,23.306,23.581,23.553,23.806,0.0,23.493,23.438,23.587,23.599
1444,B,False,26.09,25.542,25.936,25.965,26.397,26.269,26.473,27.296,26.822,26.511
1445,B,True,40.379,40.413,40.287,39.819,40.321,40.423,40.466,40.148,40.515,40.979
1446,B,False,41.9,42.536,42.49,42.344,42.46,42.959,42.472,42.583,43.008,42.986
1447,B,False,23.813,20.308,23.186,20.043,18.831,19.846,18.724,19.735,18.715,18.257
1448,B,True,20.06,20.685,20.451,20.288,20.955,20.55,21.584,20.824,20.681,20.971
1449,B,False,30.261,30.448,29.851,30.332,31.081,31.027,30.284,30.434,30.794,30.915
1450,B,False,24.651,24.8,24.786,24.867,24.946,25.152,24.749,25.115,25.622,25.408
1451,B,False,36.607,37.758,36.938,36.64,34.822,34.387,38.812,35.826,33.917,34.087
1452,B,True,24.08,24.48,24.471,24.682,24.599,24.727,24.84,24.975,25.21,25.157
1453,B,False,21.076,21.512,21.362,21.04,21.6,21.593,21.392,21.571,21.781,21.811
1454,B,False,45.529,46.014,45.621,45.201,45.435,45.262,44.988,44.855,44.735,44.61
1455,B,False,34.676,34.431,32.711,32.967,33.874,34.568,34.339,34.258,34.251,35.009
1456,B,False,31.557,31.595,31.71,31.594,31.631,31.941,32.079,31.51,31.855,31.744
1457,B,False,47.179,47.011,46.963,46.766,46.774,46.6,46.299,46.466,46.278,46.269
1458,B,False,23.734,23.503,23.194,23.575,23.449,23.602,23.533,23.473,24.032,23.844
1459,B,True,24.943,25.088,24.436,25.064,24.52,25.096,25.586,25.755,25.691,25.563
1460,B,False,34.423,35.721,37.575,37.876,37.067,38.101,37.441,37.438,37.901,37.772
1461,B,False,46.203,46.136,46.119,46.042,45.747,45.69,45.811,45.341,45.401,45.026
1462,B,False,26.17,27.773,26.666,26.096,26.256,25.655,25.212,25.263,24.25,23.975
1463,B,False,44.143,44.107,44.62,44.387,44.438,44.478,44.231,44.196,44.276,44.218
1464,B,False,21.019,21.367,21.189,21.464,20.917,21.324,21.203,20.965,21.446,20.218
1465,B,False,23.201,23.909,24.233,22.107,23.852,23.371,23.341,23.106,23.386,22.041
1466,B,True,25.394,25.354,26.131,25.087,25.04,25.539,25.556,25.434,25.115,25.272
1467,B,False,45.226,45.496,46.267,46.163,46.46,46.077,45.699,46.891,46.696,46.398
1468,B,False,20.544,20.326,20.507,20.152,20.025,20.119,19.733,19.817,19.823,19.573
1469,B,False,40.039,39.649,39.132,39.066,39.821,40.286,39.173,39.07,38.965,39.09
1470,B,False,38.047,38.975,38.005,39.032,37.113,37.561,35.375,36.348,36.849,34.553
1471,B,False,22.955,22.799,22.704,22.558,22.306,22.45,22.055,22.381,22.322,22.144
1472,B,False,31.557,32.963,33.058,33.788,33.24,34.275,34.859,33.763,34.142,34.581
1473,B,False,29.739,29.537,29.305,29.108,29.153,28.73,28.838,28.955,29.128,28.769
1474,B,False,29.823,29.437,28.711,28.139,28.346,27.782,27.29,26.998,26.859,26.835
1475,B,True,54.538,54.791,54.484,54.549,54.949,54.995,54.75,54.655,54.935,54.717
1476,B,False,33.735,33.87,33.39,32.93,33.425,33.281,33.588,33.756,33.733,33.493
1477,B,False,24.034,23.784,23.782,23.778,23.857,23.97,23.903,23.841,23.707,23.869
1478,B,False,54.612,54.627,54.478,54.353,54.185,54.217,54.254,54.289,54.167,54.658
1479,B,False,40.557,40.628,40.853,40.871,41.137,41.449,41.68,41.909,42.239,42.063
1480,B,False,25.853,25.537,25.116,25.188,25.1,25.77,25.038,25.136,25.508,25.821
1481,B,True,24.341,23.971,23.438,23.246,24.209,23.342,24.959,23.361,23.822,23.362
1482,B,False,31.888,32.254,32.265,32.327,32.583,32.25,32.144,31.911,32.205,32.229
1483,B,False,25.087,25.102,25.122,25.131,25.398,25.153,24.985,24.744,24.33,24.704
1484,B,False,31.331,31.271,31.604,29.004,29.748,29.527,28.326,28.809,29.484,28.865
1485,B,False,28.14,28.092,27.55,27.295,26.696,26.843,26.591,26.509,27.015,26.708
1486,B,False,32.425,31.118,32.476,34.984,36.079,37.048,33.474,33.653,34.45,36.355
1487,B,False,0.0,27.625,19.478,33.427,25.032,21.441,33.08,31.077,41.849,42.404
1488,B,False,24.489,24.023,24.915,24.515,23.487,23.495,23.595,23.49,24.129,23.433
1489,B,False,37.508,37.912,37.515,37.673,37.511,37.59,38.118,38.363,37.481,36.868
1490,B,False,30.882,29.417,30.21,29.235,29.113,28.251,28.985,29.375,30.881,30.852
1491,B,False,36.16,36.113,36.341,36.509,36.204,36.744,36.382,37.077,37.159,36.801
1492,B,False,27.815,27.872,27.676,27.519,27.578,27.591,27.731,27.373,27.684,27.732
1493,B,False,35.481,34.088,34.219,34.246,34.476,34.556,34.174,33.54,33.353,33.687
1494,B,False,28.458,28.353,27.83,27.746,27.521,27.823,28.032,27.684,27.19,26.833
1495,B,False,31.313,31.89,30.803,31.344,29.763,31.063,29.585,29.148,28.312,29.307
1496,B,False,37.18,37.554,37.35,36.927,37.001,36.699,36.932,36.804,36.22,35.803
1497,B,False,30.864,30.457,30.74,30.5,30.72,30.326,30.481,30.811,30.994,30.605
1498,B,False,31.37,31.6,31.687,31.803,31.874,31.689,32.001,31.995,32.049,31.944
1499,B,True,16.183,16.335,17.659,16.943,16.682,16.802,17.479,16.626,16.544,16.918
1500,B,False,36.108,35.856,35.498,35.307,35.215,35.162,35.023,35.276,35.322,35.11
1501,B,False,22.711,23.668,22.227,22.223,23.003,23.274,23.11,22.879,22.9,22.661
1502,B,False,36.981,36.626,36.313,36.937,36.353,35.973,35.999,35.428,34.254,34.559
1503,B,False,23.089,23.151,23.256,22.617,22.71,22.932,22.687,22.69,22.756,22.631
1504,B,False,40.104,40.69,41.168,41.34,41.368,41.912,41.989,42.541,42.512,43.043
1505,B,False,28.037,27.963,27.752,27.915,27.798,27.958,27.83,28.005,28.168,28.028
1506,B,False,31.446,31.427,31.102,31.02,30.555,31.071,30.441,30.267,30.386,30.488
1507,B,False,18.992,19.372,19.253,20.331,20.308,19.504,20.124,19.655,19.363,19.439
1508,B,False,29.457,29.929,29.965,29.134,28.963,28.497,28.403,28.961,28.356,28.301
1509,B,False,44.411,44.254,44.177,44.187,44.118,43.803,43.635,43.41,43.306,42.807
1510,B,False,42.544,43.027,42.984,42.802,43.1,43.024,43.007,43.299,42.987,43.994
1511,B,False,28.097,28.899,28.95,27.932,28.127,28.512,28.843,28.3,29.044,27.583
1512,B,False,30.217,30.598,31.195,31.767,31.897,31.95,30.563,31.97,31.485,31.887
1513,B,False,29.715,30.811,29.586,30.419,28.575,28.646,30.278,30.288,28.451,28.948
1514,B,False,19.285,19.308,19.584,19.587,19.552,19.482,19.428,19.541,19.63,20.122
1515,B,False,23.306,23.284,23.306,23.239,23.354,23.32,23.59,23.477,23.211,23.38
1516,B,False,25.688,26.365,26.114,26.066,25.549,25.868,26.115,25.536,25.696,25.359
1517,B,False,22.712,23.334,22.88,22.978,23.066,23.542,23.393,23.515,23.639,23.714
1518,B,False,34.957,34.256,33.991,33.88,33.805,34.202,33.84,34.081,33.791,34.035
1519,B,False,36.223,36.025,36.141,35.997,35.903,35.951,35.897,36.159,36.553,36.481
1520,B,False,32.663,28.121,33.029,32.975,31.167,35.157,33.807,33.53,31.485,34.174
1521,B,False,21.29,20.981,21.33,21.885,20.61,20.995,20.807,20.64,20.369,20.319
1522,B,False,29.504,28.815,29.35,28.968,28.868,28.648,28.53,28.424,28.27,28.351
1523,B,False,39.338,39.79,39.81,39.279,38.936,38.9,38.699,39.204,39.541,39.292
1524,B,False,31.48,31.521,31.987,32.107,32.022,32.214,31.794,31.995,31.573,31.119
1525,B,False,38.062,37.793,37.972,38.097,38.288,38.435,38.703,37.895,38.005,37.549
1526,B,False,39.635,39.802,39.445,39.808,40.16,39.529,39.825,39.108,39.11,39.77
1527,B,False,23.483,23.425,23.359,23.312,23.024,22.94,22.79,22.581,22.802,23.093
1528,B,False,31.867,32.787,32.683,32.803,32.796,33.428,34.234,34.625,34.832,35.182
1529,B,False,28.482,0.0,29.241,28.582,28.499,29.059,28.404,28.887,29.393,29.364
1530,B,False,23.837,23.798,23.505,23.695,23.347,23.023,23.149,23.341,23.191,23.903
1531,B,False,37.41,37.17,37.652,38.471,38.155,38.046,37.985,38.307,38.313,40.137
1532,B,False,25.05,25.559,25.338,25.445,25.095,24.988,24.707,24.785,24.963,24.523
1533,B,False,27.248,27.415,27.347,27.354,27.361,27.816,27.493,27.574,27.367,27.114
1534,B,False,33.639,30.638,33.18,32.417,31.688,30.434,30.862,29.241,30.805,31.714
1535,B,False,22.632,22.406,22.502,22.58,22.424,22.665,22.498,22.972,23.113,23.169
1536,B,False,50.187,49.397,49.535,49.241,49.691,49.164,49.666,48.869,48.283,48.25
1537,B,False,22.591,23.276,24.864,23.522,23.209,23.589,22.026,22.989,23.434,24.388
1538,B,False,27.867,26.94,26.191,25.4,25.708,26.189,25.856,25.734,25.616,25.058
1539,B,False,40.919,41.344,41.114,40.957,41.308,42.084,42.159,41.987,41.827,41.659
1540,B,False,46.669,46.51,45.892,45.759,46.141,44.234,45.374,46.209,45.149,44.142
1541,B,False,39.449,39.017,38.414,39.425,39.716,39.588,39.714,40.41,40.039,39.649
1542,B,False,24.011,22.615,22.537,22.406,23.558,22.398,23.065,22.86,22.162,22.237
1543,B,False,37.757,37.039,37.361,37.232,36.895,37.945,37.665,36.421,36.157,36.917
1544,B,False,22.227,22.207,22.57,22.631,23.126,23.248,22.753,23.312,23.269,23.281
1545,B,False,34.123,33.85,35.162,36.233,33.626,32.897,32.298,34.618,34.957,32.207
1546,B,True,39.289,39.089,38.897,38.885,38.596,38.835,38.87,38.787,39.257,39.017
1547,B,False,38.512,38.842,38.857,38.437,38.298,38.298,38.478,39.049,39.27,39.487
1548,B,False,27.226,27.034,26.96,27.147,26.952,26.839,26.069,26.136,26.357,26.939
1549,B,False,35.252,35.384,35.493,35.217,34.809,35.211,35.196,34.856,34.99,35.204
1550,B,False,40.237,40.194,39.793,39.422,39.22,39.122,38.987,38.502,38.412,37.963
1551,B,False,20.265,20.245,20.658,20.458,20.956,20.916,21.31,20.933,22.05,21.72
1552,B,False,29.735,29.951,28.98,28.993,29.292,28.891,29.85,29.863,29.702,29.517
1553,B,False,54.75,54.655,54.935,54.717,55.126,54.851,55.228,54.948,55.139,54.904
1554,B,False,26.924,26.798,27.098,26.882,26.77,26.693,26.27,26.366,26.181,26.205
1555,B,False,22.878,22.705,22.442,22.457,22.611,22.745,22.678,22.924,22.762,22.566
1556,B,True,39.106,39.47,39.057,38.415,38.967,38.96,38.587,38.324,38.736,38.612
1557,B,False,30.577,30.181,30.922,30.944,30.901,31.31,31.88,31.907,31.992,31.701
1558,B,False,27.746,27.521,27.823,28.032,27.684,27.19,26.833,27.254,27.086,26.651
1559,B,False,28.087,28.496,27.542,27.74,27.771,27.124,27.519,28.05,27.601,27.346
1560,B,False,38.853,38.902,38.474,38.68,38.652,39.136,39.111,38.842,39.001,39.066
1561,B,False,29.766,28.609,28.517,27.71,30.289,26.838,28.965,27.173,25.678,25.298
1562,B,False,35.638,35.503,35.572,35.459,35.516,35.724,36.11,35.891,35.786,0.0
1563,B,False,22.379,21.55,21.454,21.429,22.106,21.568,22.289,22.174,22.998,23.35
1564,B,True,23.451,23.628,24.221,23.419,24.056,0.0,24.492,24.232,23.775,25.367
1565,B,False,42.407,43.011,43.176,43.793,44.747,45.535,45.343,45.182,44.938,45.413
1566,B,False,50.936,50.668,50.709,50.545,50.431,50.705,50.642,50.59,50.37,50.364
1567,B,False,26.104,26.175,26.06,26.019,25.707,25.709,25.678,25.403,25.123,25.149
1568,B,False,23.081,23.285,23.169,23.011,22.781,22.636,22.535,22.46,22.396,22.321
1569,B,False,25.46,25.269,25.003,25.255,25.386,25.271,24.982,24.947,25.065,25.062
1570,B,False,32.843,34.854,34.617,33.625,33.805,32.001,33.573,32.206,30.722,30.859
1571,B,False,21.873,21.565,21.377,21.693,21.393,21.663,21.71,21.289,21.167,21.451
1572,B,False,39.275,38.984,38.959,38.79,38.55,38.363,38.352,38.447,38.22,38.152
1573,B,True,24.332,24.571,24.521,24.637,24.425,24.053,23.826,24.11,23.582,23.612
1574,B,True,25.163,22.585,24.439,24.54,25.045,23.828,24.204,23.136,24.445,24.038
1575,B,False,23.486,23.444,23.47,23.687,23.643,23.793,24.243,24.429,24.536,24.979
1576,B,False,41.462,43.83,43.507,41.676,43.01,41.513,40.646,40.282,40.524,40.514
1577,B,False,39.192,38.104,42.495,39.804,40.298,40.292,38.219,37.317,38.412,39.552
1578,B,False,41.708,41.68,41.192,41.4,40.943,40.952,41.233,41.035,40.868,41.426
1579,B,False,22.521,22.579,23.541,23.536,22.795,23.2,23.394,23.183,23.127,23.233
1580,B,False,32.254,32.558,32.989,32.823,32.633,32.339,32.763,32.55,33.509,32.944
1581,B,False,44.152,44.817,45.132,45.564,45.576,45.397,45.68,46.108,46.062,46.284
1582,B,False,27.852,28.029,28.153,27.643,27.573,27.439,26.978,27.259,27.609,27.825
1583,B,False,23.774,23.865,23.275,23.486,25.228,24.162,23.88,23.795,24.622,22.453
1584,B,False,26.831,27.497,26.923,25.576,27.195,26.609,27.937,26.308,25.44,25.624
1585,B,False,32.498,31.292,32.676,32.843,32.769,33.406,33.078,33.631,33.274,33.157
1586,B,False,39.879,39.404,39.701,39.793,40.073,39.781,40.338,40.36,40.172,40.666
1587,B,False,40.793,40.449,40.474,40.268,39.513,39.633,39.7,39.348,38.829,38.324
1588,B,True,17.102,17.284,17.323,17.467,17.431,17.604,17.431,17.75,17.525,17.272
1589,B,False,45.061,44.473,44.371,43.811,44.53,44.419,44.222,43.44,42.847,42.593
1590,B,False,37.57,38.807,38.701,37.485,38.445,38.534,38.15,39.407,40.266,40.497
1591,B,False,28.927,29.04,31.036,30.767,30.034,30.445,29.591,29.74,29.351,29.208
1592,B,False,42.075,42.07,42.546,42.322,42.368,42.503,42.475,42.185,41.913,42.402
1593,B,True,24.288,23.484,23.183,23.464,23.535,23.685,23.798,23.992,23.72,24.203
1594,B,False,37.934,37.441,36.428,36.308,37.066,36.844,37.066,37.693,38.042,37.934
1595,B,False,26.406,26.327,26.601,26.233,26.672,26.336,26.047,26.522,27.266,27.202
1596,B,False,27.759,23.689,24.23,23.867,24.127,22.283,22.682,23.23,23.151,23.012
1597,B,False,49.397,49.535,49.241,49.691,49.164,49.666,48.869,48.283,48.25,48.589
1598,B,False,25.545,25.538,25.661,25.459,25.104,24.705,24.225,24.136,24.288,23.484
1599,B,False,50.995,50.594,50.959,46.756,48.49,49.534,50.772,48.46,50.115,49.235
1600,B,False,33.095,32.852,32.712,32.888,33.416,33.443,33.839,34.119,33.764,33.91
1601,B,False,25.811,26.606,26.518,26.361,26.72,26.263,26.691,26.949,26.899,27.437
1602,B,False,27.263,27.057,27.185,27.205,26.944,26.816,26.832,26.885,26.878,26.549
1603,B,False,18.159,18.096,18.05,17.997,18.305,18.49,18.492,18.913,18.681,18.933
1604,B,False,26.628,26.774,26.547,27.011,27.648,27.382,27.395,27.336,28.389,27.833
1605,B,False,36.115,35.783,36.029,36.223,35.935,36.201,36.77,36.345,36.151,36.335
1606,B,False,26.283,29.737,29.465,25.755,25.38,24.753,25.717,28.592,27.376,28.637
1607,B,False,44.196,44.276,44.218,44.367,44.61,44.774,44.975,45.321,45.667,45.883
1608,B,False,22.34,22.318,22.165,22.273,22.503,22.6,22.793,22.761,22.858,22.897
1609,B,False,38.187,38.242,38.477,38.571,38.578,38.786,38.757,39.25,39.406,39.495
1610,B,False,29.122,30.4,32.157,31.558,34.426,34.548,35.557,36.509,36.015,36.623
1611,B,False,24.413,25.284,24.809,23.538,24.032,23.593,24.223,24.427,24.209,24.323
1612,B,False,44.12,44.318,44.465,44.757,44.692,44.37,44.693,44.077,44.068,43.797
1613,B,False,23.82,23.531,23.975,23.631,23.39,24.115,23.907,23.738,24.098,23.754
1614,B,False,24.289,25.256,24.491,24.64,24.596,25.574,25.653,24.457,24.61,24.183
1615,B,True,22.863,22.479,21.848,24.052,22.06,23.148,21.264,20.561,22.817,20.125
1616,B,False,34.885,33.159,33.698,32.676,34.721,33.903,32.791,34.033,31.25,32.993
1617,B,False,42.314,42.492,42.503,42.545,42.528,42.52,42.406,42.481,42.568,42.758
1618,B,False,31.698,31.556,31.603,31.375,31.263,31.03,30.981,31.069,30.981,31.074
1619,B,False,24.571,24.402,24.197,23.715,23.475,23.441,23.438,23.314,23.315,24.147
