,FLARE_TYPE,COINCIDENCE,TOTUSJH_1,TOTUSJH_2,TOTUSJH_3,TOTUSJH_4,TOTUSJH_5,TOTUSJH_6,TOTUSJH_7,TOTUSJH_8,TOTUSJH_9,TOTUSJH_10,TOTUSJH_11,TOTUSJH_12,TOTUSJH_13,TOTUSJH_14,TOTUSJH_15,TOTUSJH_16,TOTUSJH_17,TOTUSJH_18,TOTUSJH_19,TOTUSJH_20,TOTUSJH_21,TOTUSJH_22,TOTUSJH_23,TOTUSJH_24,TOTUSJH_25,TOTUSJH_26,TOTUSJH_27,TOTUSJH_28,TOTUSJH_29,TOTUSJH_30,TOTUSJH_31,TOTUSJH_32,TOTUSJH_33,TOTUSJH_34,TOTUSJH_35,TOTUSJH_36,TOTUSJH_37,TOTUSJH_38,TOTUSJH_39,TOTUSJH_40,TOTUSJH_41,TOTUSJH_42,TOTUSJH_43,TOTUSJH_44,TOTUSJH_45,TOTUSJH_46,TOTUSJH_47,TOTUSJH_48,TOTUSJH_49,TOTUSJH_50
1142,B,False,767.55,800.63,809.62,821.16,825.32,835.82,838.23,832.09,842.23,824.68,815.47,818.73,809.15,839.26,856.63,853.86,846.02,870.47,885.92,894.15,910.45,897.47,884.51,896.59,885.51,888.89,888.11,893.37,877.48,877.18,898.77,889.55,892.93,881.67,888.38,888.23,902.41,885.22,902.98,907.07,899.78,921.11,926.31,933.69,920.59,919.18,923.45,915.32,898.45,924.74
1143,B,False,634.67,633.03,635.95,618.97,624.84,635.15,619.16,634.16,630.01,630.42,620.43,624.95,625.57,616.37,613.1,594.82,580.59,593.01,588.3,581.2,591.08,590.36,583.94,579.99,575.37,598.3,608.26,610.5,631.08,632.07,627.48,631.04,619.79,619.55,626.11,628.07,615.22,615.44,587.18,579.87,582.48,578.82,559.18,554.33,545.43,550.76,549.56,538.83,530.27,537.68
1144,B,False,88.227,95.71,99.952,107.57,110.92,115.66,125.32,128.67,120.41,121.82,131.38,132.63,134.39,140.6,145.02,152.52,157.99,153.89,152.22,155.08,150.03,158.09,152.69,158.0,160.08,160.81,159.32,161.28,162.35,168.9,164.32,159.33,159.24,158.9,163.44,171.77,185.72,192.39,199.51,199.69,198.03,201.71,206.24,223.12,233.3,236.87,258.21,259.65,262.98,267.31
1145,B,True,550.36,592.63,592.95,603.9,616.56,621.06,624.66,600.88,612.91,618.78,629.29,643.22,629.05,637.77,650.57,660.83,662.53,669.49,652.46,668.41,693.77,651.22,642.09,637.98,633.79,629.25,628.39,640.43,625.19,639.39,636.74,658.12,653.13,623.95,627.62,633.56,634.68,652.92,669.23,678.95,683.38,685.57,691.87,678.1,689.6,662.72,643.63,636.26,634.89,634.13
1146,B,True,61.858,74.121,73.209,71.952,94.494,94.068,91.527,98.227,98.345,88.275,94.225,105.14,106.01,93.037,122.07,114.24,102.17,125.67,130.01,153.92,150.54,161.32,162.01,183.38,168.53,170.64,173.65,175.51,174.57,192.37,187.31,186.39,189.55,197.05,188.03,196.56,205.69,205.15,206.05,209.74,219.7,263.58,210.74,212.36,205.54,212.51,226.46,243.69,222.57,222.93
1147,B,True,174.87,178.27,183.21,183.17,180.86,192.15,198.54,195.55,194.05,194.03,196.03,200.72,205.79,203.74,198.84,203.69,208.92,211.42,219.9,226.85,226.89,220.35,221.06,212.64,212.14,212.69,224.49,228.95,226.07,224.09,227.31,229.9,237.03,232.58,237.8,248.56,255.0,256.24,270.71,278.94,275.87,279.25,279.76,286.45,285.44,291.83,298.78,304.23,297.33,310.69
1148,B,True,702.44,715.63,711.91,716.28,714.11,703.3,720.4,713.6,733.5,730.92,733.89,742.3,737.1,754.91,768.5,774.19,770.94,789.21,796.75,806.4,810.09,818.98,805.75,816.88,812.07,789.62,781.28,762.78,751.78,734.73,731.89,737.11,732.56,735.5,757.48,753.52,736.14,743.54,764.45,757.57,771.99,769.63,786.25,780.69,782.56,780.89,804.02,788.61,784.15,784.01
1149,B,False,120.64,119.22,124.96,125.44,121.15,125.12,118.57,122.0,128.26,128.28,126.6,125.11,125.46,129.15,128.73,131.82,136.71,134.27,146.42,143.98,146.05,142.34,144.74,136.46,134.64,130.9,134.04,125.78,124.85,125.88,123.63,121.91,123.1,121.83,124.62,125.84,123.04,126.62,124.92,127.21,130.48,128.77,129.91,134.57,133.86,133.21,132.08,136.21,135.56,133.32
1150,B,False,163.91,149.2,162.75,166.19,173.43,170.88,179.74,153.19,173.49,157.85,182.53,157.38,158.47,158.11,156.46,154.14,162.06,164.1,158.3,156.93,158.16,185.0,193.99,163.12,188.19,161.07,164.88,192.33,162.99,171.68,203.63,205.9,200.89,185.1,179.85,180.41,178.29,182.97,200.46,208.43,188.95,188.15,185.85,191.31,177.54,171.6,170.55,167.01,165.57,159.65
1151,B,False,407.28,416.8,430.46,437.03,433.71,433.02,444.3,446.18,456.22,467.79,467.93,485.21,468.38,466.64,470.28,465.69,491.7,497.26,501.69,491.63,498.46,508.01,514.9,521.93,523.93,518.25,520.71,523.12,517.88,505.08,522.3,530.18,543.33,561.8,564.61,543.93,549.52,576.26,587.65,608.49,621.59,643.67,632.52,642.43,625.29,609.28,634.19,615.34,596.8,573.53
1152,B,False,767.89,779.13,787.76,810.52,842.4,860.97,893.06,890.76,909.98,898.01,910.92,920.82,904.67,896.86,879.82,859.14,868.93,888.85,893.06,868.42,856.37,843.94,856.29,827.05,812.82,805.56,813.76,787.59,772.13,792.72,777.11,776.29,760.67,781.34,798.31,783.57,822.84,832.33,831.11,842.77,848.64,860.01,851.5,845.43,826.41,832.74,845.36,866.26,861.48,889.16
1153,B,True,1041.5,1050.6,1094.6,1122.6,1118.1,1080.4,1084.2,1112.6,1068.0,1084.2,1112.6,1112.0,1100.7,1093.4,1108.0,1117.9,1116.9,1104.8,1103.4,1148.7,1169.1,1120.6,1140.5,1143.1,1144.9,1168.6,1176.3,1230.2,1191.6,1203.4,1197.4,1193.5,1199.7,1203.7,1191.0,1173.5,1176.8,1155.5,1169.3,1173.5,1146.7,1139.0,1132.9,1117.0,1118.1,1143.6,1132.9,1131.9,1143.1,1132.7
1154,B,False,320.52,319.48,323.1,323.29,324.44,322.85,319.98,312.25,318.5,317.5,319.87,312.19,315.61,315.21,324.36,323.37,317.9,318.58,316.1,324.16,329.03,317.54,322.16,323.4,326.54,326.55,327.62,329.69,330.86,332.05,329.16,333.64,329.73,331.69,334.74,325.34,325.02,325.13,324.58,317.19,321.42,318.22,322.56,329.02,330.95,328.86,332.08,331.65,335.47,327.61
1155,B,False,464.77,448.95,441.95,430.93,422.79,414.68,410.38,398.6,406.7,398.57,415.07,400.19,406.89,395.76,397.58,404.74,396.77,397.77,409.89,403.17,414.29,421.1,419.64,443.42,444.31,450.97,454.91,457.8,466.38,443.83,452.42,455.34,442.04,455.54,463.8,463.18,452.73,456.77,456.66,441.12,444.13,447.38,441.84,454.56,425.78,422.26,419.15,415.47,403.63,401.54
1156,B,False,191.34,191.97,195.73,188.98,192.13,186.69,190.19,201.09,203.83,203.16,199.91,211.99,211.13,219.1,233.34,230.45,235.26,229.06,230.1,241.86,224.79,230.89,225.23,225.92,225.42,231.83,237.88,249.69,244.49,245.14,240.02,254.27,249.79,251.56,245.25,246.02,243.68,252.29,257.6,258.95,264.77,263.83,279.51,281.77,290.99,296.59,306.01,318.46,317.33,333.63
1157,B,False,47.283,46.34,46.836,42.026,43.393,41.611,45.309,46.377,44.625,43.187,46.232,40.782,41.51,45.203,46.168,46.707,51.133,50.644,46.707,49.449,52.562,51.676,57.419,65.684,77.39,86.641,98.165,96.298,98.422,103.2,114.4,120.22,122.95,125.33,125.42,131.27,136.84,129.88,156.06,155.11,157.19,163.98,181.88,183.49,191.07,200.58,200.46,207.6,209.99,214.91
1158,B,True,331.81,341.88,338.92,351.68,361.92,372.05,376.78,385.04,392.11,388.04,400.42,412.64,410.61,418.0,424.6,447.25,457.65,469.03,480.95,496.48,525.07,536.25,538.71,530.18,545.24,559.35,567.22,566.06,559.03,553.85,552.09,543.82,554.06,540.99,543.26,555.39,552.92,563.69,566.72,562.39,570.67,589.95,597.4,607.27,588.24,602.27,625.71,649.4,646.32,661.66
1159,B,False,834.11,823.99,829.37,840.83,849.48,836.86,828.39,816.27,814.54,832.9,840.3,830.43,844.81,851.97,839.48,861.61,871.7,863.08,861.24,835.67,828.79,835.97,831.41,832.93,833.88,862.13,864.22,874.37,894.96,876.86,898.55,924.89,922.13,926.38,914.63,909.55,884.04,894.84,903.94,897.26,887.69,845.21,821.72,800.79,819.89,785.99,769.58,754.02,731.64,735.26
1160,B,False,229.42,237.76,229.66,230.53,228.32,229.81,229.39,238.9,230.39,225.7,225.74,231.26,229.49,242.65,238.61,244.14,254.29,253.4,250.0,254.22,261.46,260.24,256.14,259.55,244.28,246.67,221.18,221.16,212.34,211.31,208.12,211.82,217.97,216.39,220.65,224.7,227.24,232.18,220.83,230.04,229.61,221.25,226.35,216.65,221.25,220.92,218.61,218.1,222.57,215.53
1161,B,False,367.45,372.09,383.05,390.68,393.77,388.43,386.31,394.33,390.49,393.93,380.18,384.22,381.65,378.63,367.15,366.23,354.9,360.96,358.95,370.59,371.73,366.83,365.72,355.86,349.36,359.68,354.06,360.5,344.22,347.77,346.09,356.75,358.37,371.87,342.0,353.54,357.75,348.14,342.7,339.32,334.17,340.49,325.07,320.56,327.17,305.06,295.65,292.03,283.33,289.23
1162,B,False,1103.3,1104.5,1164.7,1103.6,1084.8,1098.9,1073.6,1068.5,1016.5,1072.2,1040.2,1059.2,992.7,1009.4,1054.2,1044.4,984.16,972.43,958.39,936.64,896.96,807.39,820.35,736.74,688.51,698.86,659.66,613.82,651.36,630.58,620.25,612.57,575.07,554.01,563.67,551.36,571.81,570.13,560.45,584.65,547.1,547.86,527.14,566.9,506.57,501.59,501.06,453.49,444.62,461.76
1163,B,True,183.89,186.98,185.38,178.85,184.63,179.55,181.0,181.08,178.43,176.99,176.85,170.38,173.87,176.82,178.69,171.5,176.97,176.01,174.0,185.16,186.11,182.38,190.51,193.8,194.61,196.08,191.64,196.55,198.12,194.69,197.64,197.07,189.84,195.21,196.9,191.76,187.48,187.95,184.27,182.24,183.31,184.65,188.24,189.97,186.34,185.52,188.49,182.51,183.61,182.35
1164,B,False,390.24,384.6,378.21,390.7,380.08,380.45,379.24,370.32,363.15,360.92,372.51,376.79,386.52,392.53,390.02,388.51,397.37,405.86,418.53,425.05,423.85,421.0,420.2,436.63,450.75,454.63,455.53,472.82,473.78,472.63,470.68,476.5,465.14,495.0,502.3,506.28,492.3,494.61,492.34,479.13,464.5,467.15,458.22,457.88,462.66,454.05,451.82,453.35,450.66,439.83
1165,B,False,152.69,158.0,160.08,160.81,159.32,161.28,162.35,168.9,164.32,159.33,159.24,158.9,163.44,171.77,185.72,192.39,199.51,199.69,198.03,201.71,206.24,223.12,233.3,236.87,258.21,259.65,262.98,267.31,285.95,322.22,337.27,350.75,350.34,355.76,375.44,383.37,409.11,402.11,413.65,403.94,395.15,400.21,412.19,413.62,416.47,433.2,467.11,461.34,452.91,462.42
1166,B,False,400.26,406.08,411.2,413.89,431.69,434.47,437.79,425.02,427.45,429.09,428.39,441.55,423.26,423.95,419.52,410.6,406.0,387.78,386.07,386.07,382.71,382.17,374.4,358.66,363.51,364.25,369.84,371.4,373.91,380.73,370.63,390.88,400.94,411.92,419.65,416.32,430.76,442.45,438.69,422.81,407.54,412.05,417.84,409.69,418.69,406.71,405.93,409.31,414.29,395.97
1167,B,False,118.46,121.0,123.23,125.04,133.01,130.25,139.79,140.57,139.66,146.9,145.35,145.87,150.55,147.99,154.49,161.77,165.84,166.78,175.56,185.94,182.98,192.16,187.24,184.14,177.63,170.97,170.34,166.54,163.99,161.57,168.28,169.25,169.05,163.68,162.79,175.21,161.33,167.07,171.05,167.17,171.04,173.9,173.82,168.33,173.03,177.62,176.0,175.74,176.98,173.62
1168,B,False,478.56,464.79,458.93,449.1,449.29,449.17,441.61,457.9,460.98,460.19,465.71,485.06,486.7,499.87,493.6,508.42,505.26,514.06,515.42,515.35,518.62,511.99,520.59,553.38,556.33,584.61,594.77,607.86,607.11,598.62,602.45,589.26,598.6,593.35,599.96,589.23,597.03,608.3,620.7,634.12,643.39,633.4,635.07,769.08,658.99,680.76,700.68,692.07,726.87,724.11
1169,B,False,333.43,323.1,328.33,348.74,347.86,347.7,351.95,353.34,351.39,354.03,358.94,366.97,358.05,355.13,362.66,365.1,362.54,355.22,360.81,357.21,354.8,357.06,360.79,359.96,351.51,334.7,345.28,347.43,350.65,347.96,347.08,347.64,352.98,359.01,365.22,364.01,370.61,363.14,466.25,375.29,370.1,377.12,372.9,372.0,371.13,378.23,380.52,366.82,362.34,356.89
1170,B,False,661.06,668.37,666.36,665.06,657.44,652.62,663.58,672.93,662.84,660.24,659.62,662.99,661.79,664.8,655.89,681.42,676.38,678.43,673.16,671.43,673.09,665.68,670.87,664.75,676.16,687.52,679.39,683.18,692.94,695.84,702.49,695.38,688.53,695.04,680.75,679.04,665.26,645.05,648.62,651.82,657.32,662.11,659.0,659.35,650.85,643.97,650.34,654.66,653.35,668.06
1171,B,False,137.29,143.12,136.38,134.38,132.4,135.88,136.22,134.01,133.43,132.02,127.23,124.14,130.67,129.15,131.79,128.08,127.67,124.46,124.5,116.47,117.73,118.51,110.75,106.06,101.01,101.21,94.509,94.514,92.111,94.402,91.869,94.619,93.065,93.251,97.099,101.3,99.799,101.46,91.451,100.31,98.79,100.7,95.283,92.097,91.389,96.208,98.303,103.51,103.73,100.34
1172,B,False,252.67,256.57,245.57,232.68,218.89,220.92,202.91,209.67,209.79,206.11,204.11,199.48,204.83,198.05,200.29,200.84,211.66,197.57,197.55,203.38,214.06,190.11,194.86,202.43,200.92,207.0,201.75,197.75,205.33,201.52,199.63,205.1,199.56,192.55,195.93,190.22,186.43,197.96,182.25,181.28,189.56,191.51,184.37,197.65,197.8,201.05,212.66,209.36,206.37,236.76
1173,B,False,364.55,366.81,367.1,380.95,380.28,376.11,380.51,372.39,372.96,375.69,379.3,374.49,364.07,369.38,375.57,373.56,367.05,361.25,357.69,348.67,337.04,344.71,341.34,341.63,356.26,360.15,351.57,349.81,355.72,362.03,365.68,378.68,378.79,376.71,377.64,382.82,387.68,388.49,395.57,381.05,379.22,379.57,379.33,378.24,377.55,370.05,375.87,369.91,374.84,375.28
1174,B,False,487.52,492.98,498.41,482.36,497.87,487.66,485.28,478.51,476.56,471.3,477.3,464.64,477.18,466.73,470.53,470.22,480.83,486.44,487.64,488.39,493.58,500.74,520.28,530.5,526.96,521.18,520.36,515.28,508.88,505.58,500.13,514.47,503.91,502.15,494.05,485.36,478.94,488.61,480.12,478.93,488.77,476.04,472.45,468.1,481.05,489.78,501.3,498.94,499.63,497.52
1175,B,False,512.73,515.54,517.15,500.31,496.72,486.3,499.88,493.26,499.68,504.93,507.91,512.4,506.9,506.87,504.07,511.21,502.86,490.28,477.6,476.74,472.22,472.43,464.68,462.1,457.71,456.35,455.34,452.84,457.37,456.01,453.48,453.78,460.7,469.72,477.76,478.17,480.3,482.84,497.51,500.27,504.53,495.95,506.5,501.62,502.34,516.29,501.75,514.71,519.79,515.74
1176,B,True,183.62,183.14,195.98,204.8,208.88,222.28,223.59,227.04,232.52,231.78,231.06,237.83,236.69,240.74,242.08,238.5,259.03,257.75,251.96,265.97,274.49,272.75,282.22,290.91,299.06,296.23,298.67,312.02,327.3,338.49,353.65,362.82,370.03,379.87,364.29,359.6,352.18,362.76,364.24,383.84,387.61,394.29,383.25,394.06,390.59,407.93,411.47,431.19,411.27,395.48
1177,B,False,881.54,868.47,872.64,883.88,872.01,869.06,855.64,872.24,848.41,832.95,850.13,846.38,836.54,826.73,816.17,809.28,802.6,787.55,786.33,789.94,804.96,802.51,806.21,789.59,792.48,801.34,819.19,801.69,805.7,815.03,805.07,806.81,820.01,818.55,815.8,816.42,815.1,820.86,833.9,836.64,832.28,835.18,809.35,804.4,790.5,779.85,792.49,781.78,782.65,789.69
1178,B,True,255.26,261.27,266.6,256.7,253.98,260.53,254.17,261.24,269.65,262.21,269.19,277.3,276.93,287.06,293.6,292.9,295.94,309.31,320.23,321.01,322.0,330.08,332.97,340.52,348.23,366.72,375.42,370.5,376.87,378.99,367.17,385.59,413.26,419.8,402.39,425.76,409.47,413.16,403.45,428.91,425.12,423.83,412.23,419.45,418.95,401.49,415.26,409.72,402.57,394.92
1179,B,True,99.979,102.6,104.66,105.72,107.54,105.05,102.6,100.27,95.629,98.396,101.32,96.988,95.283,94.154,92.531,93.731,93.393,89.433,88.62,83.92,84.566,86.097,80.761,81.684,81.533,83.635,86.56,88.099,86.967,92.831,95.403,98.799,100.46,113.75,117.03,123.64,121.26,115.19,114.89,116.72,116.28,109.62,101.89,102.21,104.13,102.12,110.5,107.91,104.98,101.97
1180,B,False,685.1,687.27,699.53,712.05,706.56,717.74,702.34,713.31,734.08,755.42,759.93,760.63,749.69,767.01,748.05,736.21,734.7,747.02,733.74,719.65,724.43,738.65,730.85,727.84,723.32,730.99,730.81,742.33,757.54,765.38,767.05,778.0,795.04,807.11,812.54,821.33,835.0,828.23,827.14,848.0,851.76,833.05,830.25,838.05,844.99,841.65,839.37,820.71,832.92,832.02
1181,B,False,128.58,128.99,131.09,136.15,133.06,129.64,134.94,137.46,136.22,132.76,128.01,136.81,135.49,136.88,138.51,137.06,135.18,132.52,137.56,139.29,138.81,139.44,142.16,140.52,138.33,138.52,135.09,138.08,131.26,130.31,127.35,125.92,129.42,131.02,131.78,130.67,127.53,125.78,124.79,128.41,126.34,123.64,120.73,120.21,113.62,113.2,110.53,101.28,97.518,99.422
1182,B,False,980.36,982.98,986.72,974.94,968.45,970.35,965.72,957.07,961.22,957.39,958.58,950.46,951.67,943.5,953.68,932.25,935.24,943.67,939.9,939.13,940.21,936.99,932.96,937.74,934.83,946.27,938.61,943.41,937.96,967.26,969.33,954.78,961.33,950.19,962.81,965.02,963.78,955.36,962.38,954.12,961.35,953.71,966.33,965.62,973.31,956.86,946.94,945.22,962.92,936.32
1183,B,False,122.09,122.91,126.19,138.29,135.23,138.05,143.39,148.21,158.78,160.36,164.84,170.35,168.81,165.56,170.42,162.89,171.22,171.77,169.43,165.39,172.55,172.77,165.09,162.04,166.31,170.69,164.25,170.07,167.81,167.47,169.62,167.78,164.48,169.3,170.0,176.36,176.68,174.87,178.27,183.21,183.17,180.86,192.15,198.54,195.55,194.05,194.03,196.03,200.72,205.79
1184,B,False,1131.9,1122.8,1107.3,1103.9,1126.7,1120.9,1123.4,1124.7,1121.1,1123.9,1137.4,1124.4,1115.3,1094.4,1072.4,1075.4,1084.3,1080.7,1073.4,1050.7,1026.0,1022.5,1043.8,1032.3,1015.9,1022.4,1013.4,1046.1,1047.1,1048.6,1073.8,1044.5,1064.8,1059.8,1073.0,1059.1,1059.8,1051.9,1034.9,1031.6,1044.3,1051.4,1050.0,1052.8,1030.1,1041.9,1043.1,1026.6,1012.4,998.89
1185,B,False,240.82,236.31,241.26,238.68,235.9,240.63,241.97,236.03,241.18,239.27,223.32,230.86,223.38,222.13,229.76,230.68,226.68,231.34,234.23,233.4,221.4,215.84,215.81,217.6,213.27,211.46,215.97,221.66,235.33,222.7,218.87,226.26,230.06,227.29,230.96,230.16,229.33,227.02,235.35,230.6,233.3,220.04,218.43,218.96,220.37,216.14,216.83,213.96,220.03,217.07
1186,B,False,2560.6,2565.5,2523.3,2488.9,2498.4,2483.8,2511.8,2486.3,2529.4,2513.7,2508.4,2459.3,2458.5,2498.1,2467.8,2466.4,2500.2,2503.0,2441.4,2458.3,2475.2,2452.0,2466.9,2475.6,2470.4,2446.5,2431.8,2426.6,2390.3,2370.7,2385.8,2396.3,2383.3,2365.9,2377.5,2382.2,2357.2,2367.7,2376.6,2372.1,2423.8,2363.7,2345.3,2404.7,2415.3,2376.1,2382.8,2350.6,2342.5,2324.3
1187,B,False,15.162,17.84,19.768,22.687,25.341,27.07,29.723,29.003,33.756,34.679,37.9,40.202,41.58,42.368,38.75,40.112,38.385,36.958,37.643,38.113,35.087,41.762,43.248,42.577,41.092,42.652,42.516,42.033,43.207,43.436,41.441,44.683,43.661,45.663,44.6,45.003,45.136,44.897,46.898,47.831,48.326,53.962,51.763,51.677,56.706,58.101,56.674,56.237,58.018,61.508
1188,B,False,1324.3,1363.7,1375.3,1339.6,1333.3,1360.2,1328.5,1297.6,1338.2,1326.3,1323.7,1317.1,1348.5,1340.4,1362.7,1335.9,1333.8,1299.7,1279.9,1325.5,1305.6,1297.9,1286.4,1270.2,1274.1,1235.8,1228.7,1259.5,1233.5,1271.0,1261.9,1241.8,1273.7,1238.1,1192.7,1212.9,1206.1,1175.9,1144.2,1163.6,1136.7,1136.0,1124.1,1102.7,1119.2,1133.0,1130.2,1135.8,1164.5,1139.6
1189,B,False,796.96,793.24,805.53,790.69,776.9,786.55,797.84,786.0,782.65,781.38,788.83,777.84,784.31,791.9,785.33,793.89,798.5,803.44,811.8,810.12,794.13,776.35,771.56,761.52,757.76,755.89,743.3,742.11,732.52,724.7,729.45,738.42,717.14,705.23,704.0,711.98,725.89,725.37,712.2,721.39,713.97,734.59,745.19,732.3,734.24,722.04,723.18,722.99,717.2,723.91
1190,B,False,451.09,463.25,446.99,458.36,455.65,453.5,456.49,462.13,451.76,441.21,452.54,455.52,457.43,455.17,452.83,464.29,463.15,464.31,461.46,462.81,467.95,468.82,479.32,464.9,450.79,462.02,453.92,442.03,437.43,430.67,433.5,412.68,411.43,403.38,409.84,413.75,407.88,415.83,417.59,425.47,422.75,422.1,425.39,429.5,438.63,441.28,441.51,451.71,447.85,447.51
1191,B,False,272.73,277.28,271.23,261.12,274.24,268.25,279.49,286.0,278.16,288.58,279.81,278.74,275.35,273.0,266.66,262.57,255.03,255.85,254.56,248.56,251.38,249.12,255.35,264.28,272.1,268.72,278.95,273.17,270.56,267.19,266.94,263.14,268.73,269.88,259.33,254.75,253.06,249.96,234.99,231.77,232.84,225.57,222.67,223.49,229.08,218.74,224.1,232.71,231.3,229.45
1192,B,False,843.39,849.46,832.18,826.68,818.55,825.36,832.33,819.99,816.39,809.06,814.43,802.89,800.94,791.46,782.34,785.41,772.07,784.04,801.29,800.14,809.79,800.2,806.31,839.42,822.23,818.35,794.81,787.53,789.04,796.66,806.52,798.98,789.29,800.24,767.75,789.63,789.13,807.53,786.17,787.62,768.04,792.57,796.96,793.24,805.53,790.69,776.9,786.55,797.84,786.0
1193,B,False,772.79,770.21,783.35,762.5,765.77,762.59,750.21,762.51,747.92,745.3,732.58,732.45,733.08,726.28,733.46,738.89,737.06,727.73,726.53,735.18,725.88,725.17,726.17,729.65,732.56,726.66,713.92,714.1,725.67,736.64,731.97,737.2,730.06,730.97,721.36,723.06,705.07,703.71,691.98,700.07,704.46,689.61,700.41,705.64,709.25,698.02,711.21,723.29,715.75,724.1
1194,B,False,60.582,64.883,67.52,60.65,66.967,57.868,61.351,60.678,54.14,57.923,65.444,64.615,60.869,62.375,61.893,68.868,60.522,62.509,61.677,64.623,62.484,63.535,63.798,64.964,61.826,59.924,57.189,59.775,55.871,58.016,62.599,61.309,57.78,62.06,63.886,66.698,68.881,66.918,69.943,70.668,69.391,70.456,70.621,72.672,71.651,72.317,85.063,76.974,87.09,94.08
1195,B,False,357.21,347.78,347.26,339.52,331.47,339.08,346.97,346.93,342.19,340.7,336.32,330.29,331.56,330.32,323.93,331.27,325.68,321.92,309.94,319.64,320.9,311.25,316.49,326.84,318.01,321.21,322.06,332.21,341.28,351.17,357.39,356.5,352.59,355.65,349.89,339.06,337.82,324.09,325.36,315.3,308.16,323.18,326.6,317.79,330.72,323.32,330.62,332.29,336.59,342.5
1196,B,False,630.37,635.83,636.74,616.78,612.66,611.29,591.31,606.77,618.91,607.73,610.5,596.27,581.84,581.07,585.44,545.87,537.4,534.17,522.83,527.22,541.45,539.66,524.49,511.16,522.28,526.0,562.53,571.47,551.78,531.1,554.2,582.14,568.72,551.44,585.05,620.94,613.58,641.06,636.37,633.64,641.47,621.73,615.15,612.63,605.11,592.87,587.02,574.56,593.42,593.44
1197,B,False,387.43,391.24,389.89,386.21,381.88,376.53,375.35,380.1,371.02,373.12,372.79,362.26,366.9,365.43,354.35,356.19,351.3,357.44,356.2,363.63,368.24,369.57,366.17,366.43,367.5,370.14,374.77,378.94,381.1,385.98,388.12,387.45,401.7,396.79,392.72,387.24,395.14,375.06,370.42,363.37,358.11,352.98,355.32,365.42,354.55,361.13,365.06,376.49,371.86,380.81
1198,B,False,119.53,117.86,119.11,119.37,118.92,121.02,118.59,112.57,118.77,115.8,121.87,117.5,116.81,118.15,119.71,120.07,117.43,115.48,116.5,114.89,113.18,115.92,111.42,113.99,116.42,124.41,124.14,128.1,126.66,124.69,130.44,134.83,133.78,131.7,136.06,132.2,135.6,135.61,135.44,138.77,132.91,135.76,140.14,137.16,136.0,137.42,135.67,131.26,134.83,135.41
1199,B,False,1106.1,1112.6,1102.1,1093.4,1110.8,1126.4,1145.0,1144.9,1140.5,1148.8,1152.3,1132.3,1143.9,1153.1,1141.9,1128.6,1110.4,1100.4,1114.4,1126.5,1112.5,1106.7,1110.9,1108.1,1158.1,1166.7,1172.3,1165.0,1169.2,1157.8,1153.2,1148.8,1149.4,1131.2,1116.9,1133.4,1141.2,1151.0,1129.1,1130.0,1134.8,1122.2,1108.5,1116.3,1120.4,1117.8,1107.2,1108.8,1111.4,1111.7
1200,B,False,451.67,449.37,454.98,464.07,471.04,484.71,494.37,507.03,516.31,537.02,529.33,516.92,512.69,487.78,494.81,450.89,431.33,435.46,425.64,431.22,431.8,427.06,428.64,431.64,435.25,456.49,433.98,439.81,450.56,444.24,441.56,440.85,430.19,430.37,428.5,427.17,422.19,420.07,424.74,433.88,421.54,420.02,420.22,422.62,408.57,415.65,422.73,411.76,415.06,411.64
1201,B,False,496.67,498.67,504.29,509.4,514.51,514.87,504.79,523.62,532.74,543.24,551.38,562.69,577.64,558.53,551.34,524.24,520.83,502.61,498.71,501.96,501.79,494.19,494.53,497.4,481.72,489.23,464.62,469.8,469.5,466.04,459.13,470.43,451.05,470.89,476.11,473.37,453.93,468.67,459.91,460.32,463.92,462.35,460.61,462.97,463.49,450.68,450.29,447.19,458.68,457.01
1202,B,False,206.24,223.12,233.3,236.87,258.21,259.65,262.98,267.31,285.95,322.22,337.27,350.75,350.34,355.76,375.44,383.37,409.11,402.11,413.65,403.94,395.15,400.21,412.19,413.62,416.47,433.2,467.11,461.34,452.91,462.42,470.73,492.86,503.7,519.19,514.69,524.61,544.35,521.75,535.74,542.06,547.77,523.84,533.06,514.3,541.63,555.82,555.08,550.06,550.35,553.59
1203,B,False,136.38,134.38,132.4,135.88,136.22,134.01,133.43,132.02,127.23,124.14,130.67,129.15,131.79,128.08,127.67,124.46,124.5,116.47,117.73,118.51,110.75,106.06,101.01,101.21,94.509,94.514,92.111,94.402,91.869,94.619,93.065,93.251,97.099,101.3,99.799,101.46,91.451,100.31,98.79,100.7,95.283,92.097,91.389,96.208,98.303,103.51,103.73,100.34,97.683,103.58
1204,B,False,282.5,290.94,290.11,282.89,279.54,285.5,277.86,288.71,287.48,291.27,289.99,280.19,286.6,283.93,280.42,292.1,294.62,299.75,288.4,285.25,301.87,305.79,314.12,315.39,303.68,297.47,300.68,302.85,305.11,294.68,300.29,302.44,292.93,299.96,294.22,299.19,296.23,303.93,307.35,308.82,307.86,307.59,301.15,301.99,299.28,296.61,295.06,288.63,295.87,293.31
