,FLARE_TYPE,COINCIDENCE,MEANJZD_1,MEANJZD_2,MEANJZD_3,MEANJZD_4,MEANJZD_5,MEANJZD_6,MEANJZD_7,MEANJZD_8,MEANJZD_9,MEANJZD_10,MEANJZD_11,MEANJZD_12,MEANJZD_13,MEANJZD_14,MEANJZD_15,MEANJZD_16,MEANJZD_17,MEANJZD_18,MEANJZD_19,MEANJZD_20,MEANJZD_21,MEANJZD_22,MEANJZD_23,MEANJZD_24,MEANJZD_25,MEANJZD_26,MEANJZD_27,MEANJZD_28,MEANJZD_29,MEANJZD_30,MEANJZD_31,MEANJZD_32,MEANJZD_33,MEANJZD_34,MEANJZD_35,MEANJZD_36,MEANJZD_37,MEANJZD_38,MEANJZD_39,MEANJZD_40,MEANJZD_41,MEANJZD_42,MEANJZD_43,MEANJZD_44,MEANJZD_45,MEANJZD_46,MEANJZD_47,MEANJZD_48,MEANJZD_49,MEANJZD_50
577,C,False,0.18684,0.26384,0.21867,0.25451,0.39771,0.31414,0.39912,0.30777,0.2038,0.32325,0.29637,0.21506,0.2782,0.34919,0.21779,0.18411,0.24226,0.24709,0.2999,0.3316,0.30916,0.35079,0.30611,0.33752,0.37472,0.32948,0.22295,0.29786,0.3026,0.29658,0.37459,0.36131,0.28812,0.33961,0.33331,0.33395,0.38372,0.3181,0.42705,0.3814,0.351,0.36904,0.27638,0.39626,0.33361,0.37332,0.40293,0.30657,0.40166,0.36653
578,C,False,-0.16663,-0.16736,-0.21317,-0.30111,-0.31979,-0.35456,-0.37699,-0.39676,-0.28754,-0.33603,-0.2927,-0.26054,-0.20919,-0.19831,-0.23144,-0.20284,-0.24488,-0.21654,-0.1643,-0.17786,-0.15424,-0.14789,-0.17333,-0.22709,-0.2157,-0.2559,-0.25023,-0.30393,-0.30632,-0.35655,-0.40892,-0.34468,-0.33531,-0.347,-0.31952,-0.28987,-0.24807,-0.21112,-0.16496,-0.18939,-0.20126,-0.1663,-0.17101,-0.18508,-0.15475,-0.11814,-0.10062,-0.087563,-0.12755,-0.115
579,C,False,-0.074359,-0.1025,-0.13126,-0.13246,-0.1147,-0.12088,-0.14684,-0.15099,-0.21121,-0.21409,-0.25442,-0.20634,-0.18378,-0.17296,-0.2006,-0.14886,-0.11825,-0.094321,-0.11426,-0.099373,-0.080767,-0.085243,-0.10329,-0.083265,-0.062188,-0.11144,-0.11159,-0.074697,-0.085034,-0.11607,-0.093377,-0.11492,-0.16703,-0.15188,-0.11081,-0.13054,-0.12925,-0.15273,-0.087832,-0.12939,-0.13493,-0.14926,-0.16058,-0.1742,-0.17829,-0.13455,-0.17691,-0.16806,-0.17151,-0.17115
580,C,True,0.028526,-0.13614,-0.059959,-0.1232,-0.034755,-0.10059,-0.094585,-0.14799,0.14772,0.11496,0.14158,0.23381,0.050697,-0.063463,0.076279,0.15352,0.17138,0.18635,0.025252,0.29166,0.27391,0.24157,0.21231,0.20641,0.11411,0.2209,0.11592,0.17748,0.17299,0.18377,0.18673,0.12704,0.011636,0.21771,-0.10681,0.074778,-0.026697,-0.13776,-0.14585,-0.14217,-0.17137,-0.10858,0.045833,-0.21072,-0.23327,-0.18508,-0.060504,-0.087307,-0.093199,-0.036938
581,C,False,-0.21352,-0.2945,-0.25656,-0.27261,-0.32634,-0.29022,-0.16673,-0.35583,-0.32005,-0.20178,-0.19672,-0.1878,-0.1428,-0.16613,-0.068232,-0.25644,-0.1875,-0.26458,-0.24354,-0.16769,-0.20715,-0.26963,-0.12486,-0.19557,-0.18532,-0.15461,-0.20046,-0.17477,-0.19506,-0.22062,-0.273,-0.23044,-0.1824,-0.14058,-0.13784,-0.10491,-0.1245,-0.15523,-0.18283,-0.10086,-0.082835,-0.20796,-0.08449,-0.15212,-0.042522,-0.080806,-0.10686,-0.1489,-0.088147,-0.065305
582,C,False,0.32173,0.59463,0.18015,0.37969,0.34639,0.30198,0.16306,0.41359,0.24998,0.49175,0.60545,0.58607,0.72303,0.60108,0.53092,0.64644,0.60293,0.48999,0.5191,0.47667,0.68971,0.99616,0.83224,0.91066,0.48484,0.62506,0.50492,0.40371,0.20325,0.27405,0.23886,0.12896,0.15689,0.13167,0.060087,-0.2383,-0.092621,-0.22215,-0.524,-0.10352,-0.34084,-0.132,-0.15399,-0.68544,-0.028744,-0.030809,0.033895,0.029252,-0.13306,0.034011
583,C,False,0.66491,0.57165,0.65974,0.49762,0.66674,0.66311,0.61042,0.65314,0.77992,0.86843,0.8759,0.92547,0.80093,0.83886,0.73399,0.80666,0.67158,0.61619,0.73174,0.73314,0.71646,0.78889,0.77376,0.68776,0.74919,0.73375,0.67945,0.59758,0.69422,0.51993,0.53332,0.7169,0.76658,0.77976,0.84924,0.70775,0.98974,0.68925,0.74022,0.87363,0.97469,0.87536,0.87249,0.8717,0.82474,0.9674,0.97494,0.84279,0.99032,0.95427
584,C,False,0.36562,0.57059,0.40954,0.43106,0.43132,0.42725,0.20559,0.0654,0.00085879,-0.059482,-0.12237,-0.053825,-0.10803,0.048276,-0.094664,0.15562,0.11555,0.12363,0.13127,0.078984,0.095949,0.075792,0.11412,0.14822,0.17046,0.2116,0.17812,0.24889,0.080237,0.17595,0.22454,0.26645,0.25295,0.1775,0.23595,0.3224,0.20867,0.20615,0.15322,0.25862,0.17109,0.18566,0.20648,0.18188,0.21235,0.14604,0.25542,0.21846,0.20665,0.28349
585,C,False,-0.085339,0.036519,0.21997,-0.30784,-0.37834,-0.16413,-0.026904,-0.36651,-0.48238,-0.19049,-0.55186,-0.37147,-0.066861,-0.11441,-0.11873,0.25516,-0.1069,-0.1242,-0.072715,-0.023793,-0.070091,0.066952,-0.023407,0.12761,0.018887,0.097343,-0.0015977,0.084375,-0.016258,0.19172,0.030533,-0.0034242,0.18725,0.098933,0.25964,0.028348,-0.32063,-0.17203,-0.16725,-0.25835,-0.31036,-0.32798,-0.50474,-0.31912,-0.51372,-0.22787,-0.1792,-0.046583,0.08641,-0.013412
586,C,True,0.29879,-0.020836,0.16842,-0.27281,-0.12334,0.10417,0.32333,0.013719,0.33302,-0.10855,0.39405,0.096561,-0.08208,0.56779,0.2847,0.50529,1.1661,0.64195,0.81102,0.41577,0.7368,0.26115,0.80273,0.35356,0.46161,0.11907,0.46868,-0.23439,0.35772,0.65229,0.56745,0.22751,0.92074,0.67743,0.48404,1.0992,0.44514,0.42487,0.81656,0.47325,0.69576,0.75003,0.53694,0.4028,0.55389,0.51663,0.71437,0.22375,-0.0026637,-1.027
587,C,False,-0.10552,-0.06395,-0.099604,-0.097937,-0.085901,-0.059112,-0.096114,-0.10103,-0.081318,-0.12223,-0.18553,-0.20804,-0.19006,-0.18044,-0.22858,-0.19906,-0.20595,-0.22572,-0.19847,-0.18027,-0.15578,-0.19431,-0.14295,-0.16207,-0.10695,-0.1448,-0.15048,-0.12212,-0.1359,-0.12577,-0.099833,-0.11659,-0.12955,-0.16479,-0.1185,-0.13261,-0.1121,-0.1249,-0.096401,-0.092332,-0.097505,-0.12684,-0.16074,-0.16733,-0.16504,-0.23229,-0.15879,-0.17317,-0.16336,-0.16223
588,C,False,0.050553,0.024731,0.035618,0.031666,0.0065907,0.056088,0.0097055,-0.009522,0.0096137,0.032881,0.013383,0.01234,-0.011508,0.033537,0.012288,0.033991,0.009284,-0.0026749,0.0094459,-0.0069252,-0.019221,-0.088369,-0.098766,-0.073385,-0.12385,-0.092883,-0.12918,-0.16065,-0.13106,-0.084947,-0.074092,-0.039834,-0.057102,-0.016158,0.007252,0.042971,0.048625,0.0084976,0.061721,-0.0093347,0.025413,0.0094547,0.020992,0.0032325,-0.045591,-0.072105,-0.060398,-0.12341,-0.054452,-0.11482
589,C,False,-0.024396,-0.029449,-0.11211,-0.035102,-0.08595,0.01179,0.010678,0.054534,-0.10695,0.079098,0.0088749,0.019152,0.064419,-0.026967,-0.084728,0.034575,0.014688,-0.035455,-0.11066,-0.23884,-0.29024,-0.38012,-0.29426,-0.43192,-0.40273,-0.41875,-0.44626,-0.36028,-0.4225,-0.52832,-0.48412,-0.33874,-0.45215,-0.37788,-0.36541,-0.21288,-0.24716,-0.3152,-0.29138,-0.31355,-0.32867,-0.26687,-0.34634,-0.40041,-0.25099,-0.23838,-0.33432,-0.34903,-0.33692,-0.34388
590,C,False,0.22962,0.07993,0.16333,0.21726,0.13069,0.23229,0.2583,0.34162,0.37344,0.29319,0.29133,0.31016,0.25533,0.37997,0.30757,0.36898,0.50783,0.47191,0.39533,0.36412,0.39063,0.42518,0.35237,0.3829,0.25696,0.34591,0.24008,0.22023,0.098047,0.12488,0.12951,0.10691,-0.0082002,-0.065214,0.15487,0.085007,0.12308,0.14498,0.11464,0.10239,0.095064,0.096452,0.034545,0.097963,0.14946,0.13871,0.26451,0.20808,0.28096,0.2575
591,C,False,-0.26136,-0.20454,-0.16955,-0.22869,-0.28162,-0.2875,-0.29053,-0.24953,-0.30697,-0.34575,-0.19606,-0.25065,-0.29395,-0.33517,-0.30585,-0.19488,-0.35193,-0.32758,-0.37117,-0.24779,-0.22174,-0.29353,-0.22001,-0.21257,-0.23976,-0.17963,-0.1752,-0.11706,-0.065548,-0.11883,-0.11687,-0.094577,-0.14488,-0.10195,-0.081318,-0.12248,-0.10416,-0.12239,-0.17452,-0.094918,-0.049121,-0.049109,-0.15024,-0.066679,-0.14331,-0.179,-0.09266,-0.20813,-0.16527,-0.11309
592,C,False,-0.21145,-0.24774,-0.22614,-0.23169,-0.23508,-0.16593,-0.19313,-0.18175,-0.20164,-0.16917,-0.18607,-0.22871,-0.2207,-0.18759,-0.18837,-0.22554,-0.22554,-0.22718,-0.23179,-0.23138,-0.25413,-0.22335,-0.26824,-0.26133,-0.2476,-0.25367,-0.28074,-0.22583,-0.23342,-0.21187,-0.22076,-0.23519,-0.22169,-0.20904,-0.14623,-0.11388,-0.11299,-0.11126,-0.12172,-0.10006,-0.10553,-0.11758,-0.12032,-0.13323,-0.081543,-0.1259,-0.12755,-0.10639,-0.12356,-0.14722
593,C,False,-0.02225,-0.041842,-0.020096,-0.099277,-0.064385,-0.061103,0.002623,-0.015453,0.031341,0.040616,0.052233,0.042001,0.045594,0.017514,0.048043,0.043825,0.077486,0.043244,0.01594,0.0036444,0.072186,0.034734,0.043356,0.10001,0.13573,0.14868,0.11301,0.11821,0.10342,0.063461,0.055046,0.074986,0.07689,0.060729,0.095082,0.055458,0.084814,0.0638,0.040352,0.10983,0.11885,0.083428,0.12043,0.083736,0.15892,0.10858,0.052292,0.051441,0.0036948,0.011375
594,C,False,-0.12068,-0.1831,-0.13036,-0.17291,-0.16277,-0.17029,-0.23178,-0.27169,-0.29842,-0.28642,-0.22693,-0.21459,-0.24019,-0.25442,-0.23894,-0.21966,-0.24722,-0.28309,-0.23313,-0.1864,-0.19396,-0.24822,-0.22037,-0.18321,-0.2731,-0.20635,-0.17799,-0.20145,-0.19871,-0.18749,-0.16307,-0.18092,-0.13382,-0.12544,-0.1647,-0.178,-0.07522,-0.14212,-0.11369,-0.10159,-0.17051,-0.12406,-0.19193,-0.16193,-0.22151,-0.26087,-0.18313,-0.17214,-0.12175,-0.20516
595,C,False,-0.15441,-0.16271,-0.14265,-0.13363,-0.13273,-0.11221,-0.11789,-0.12467,-0.059444,-0.10361,-0.07273,-0.062386,-0.1104,-0.080236,-0.10614,-0.096201,-0.018746,-0.053794,-0.093248,-0.069146,-0.046971,-0.10666,-0.098337,-0.12707,-0.10185,-0.12758,-0.052217,-0.069634,-0.12762,-0.11349,-0.060609,-0.07805,-0.11607,-0.048634,0.033876,-0.057447,-0.092495,-0.066615,-0.029956,0.0070952,-0.045853,-0.069086,-0.035504,-0.070873,0.01192,-0.022249,-0.040344,-0.05151,-0.045824,-0.0035903
596,C,False,-0.084879,-0.011198,-0.038028,-0.008747,-0.091919,-0.014103,-0.10064,-0.094436,-0.025869,-0.043411,-0.059941,0.059467,-0.016719,-0.056182,-0.094038,-0.039061,-0.038255,-0.01303,-0.050406,-0.0088147,-0.031226,-0.019666,0.013673,-0.026112,-0.094294,-0.00054826,-0.011496,-0.074317,-0.070926,-0.065133,-0.06448,-0.031943,-0.025206,-0.010805,-0.013463,-0.054151,-0.024624,-0.10155,-0.005791,-0.041947,-0.081416,-0.084482,-0.01108,-0.08992,-0.014311,-0.043357,-0.02556,-0.016244,-0.11172,0.0055676
597,C,False,0.10898,-0.020766,-0.058136,0.01453,-0.15597,0.039155,0.051071,-0.04735,0.016759,0.11461,0.081307,-0.055548,0.024658,-0.064981,0.024581,-0.0072129,-0.054557,-0.01352,-0.067322,0.020774,-0.073137,-0.15179,-0.097953,-0.019956,-0.17185,-0.11881,-0.14879,-0.13273,-0.093712,-0.15449,-0.17108,-0.17289,-0.2049,-0.32043,-0.15975,-0.19892,-0.18107,-0.11533,-0.12731,-0.11894,-0.15371,-0.067244,-0.048881,-0.045392,-0.12043,-0.034773,-0.14664,-0.11228,-0.15861,-0.10087
598,C,False,0.33918,0.34484,0.28312,0.28863,0.33705,0.26813,0.30049,0.29855,0.40336,0.24727,0.26162,0.23475,0.30991,0.39606,0.3833,0.33036,0.31756,0.37462,0.32195,0.29364,0.26318,0.32905,0.27055,0.31434,0.3945,0.39381,0.59099,0.4938,0.41514,0.60458,0.37581,0.41901,0.52496,0.52995,0.48667,0.58551,0.48997,0.5107,0.58803,0.58035,0.49541,0.51294,0.52846,0.48607,0.42067,0.50596,0.49116,0.52531,0.49679,0.4777
599,C,False,-0.11918,0.020387,-0.18815,-0.23542,-0.26385,-0.12634,-0.099309,-0.067027,-0.13732,-0.010767,0.1577,-0.066231,0.044273,-0.14524,-0.0014172,-0.1259,-0.11368,-0.20387,-0.23587,-0.073301,-0.074053,-0.14543,-0.17289,-0.30254,-0.3536,-0.13709,-0.43348,-0.32229,-0.52619,-0.4068,-0.37382,-0.11242,-0.32993,-0.38862,-0.45819,-0.32407,-0.38681,-0.27152,-0.3909,-0.24826,-0.25298,-0.18273,-0.26429,-0.26955,-0.44574,-0.43516,-0.54919,-0.42607,-0.55057,-0.56455
600,C,False,0.19698,0.18956,0.18491,0.21008,0.20396,0.18466,0.2324,0.25773,0.2617,0.25468,0.24637,0.28426,0.27113,0.2982,0.26686,0.28,0.28919,0.32558,0.32032,0.36108,0.33777,0.33198,0.33311,0.37025,0.33854,0.33544,0.36887,0.35617,0.35854,0.3414,0.35939,0.37322,0.37814,0.39944,0.38009,0.36322,0.36999,0.37133,0.34048,0.38127,0.36339,0.35051,0.3285,0.34512,0.30754,0.29509,0.27039,0.33524,0.29853,0.29764
601,C,False,-0.019372,-0.032832,-0.065376,-0.090235,-0.058953,0.02923,-0.10326,-0.095575,-0.073302,-0.041456,-0.047792,0.0094088,-0.10632,-0.063909,-0.034597,-0.052753,-0.05681,-0.12961,-0.1805,-0.23514,-0.19709,-0.24594,-0.31527,-0.3626,-0.27207,-0.19133,-0.16154,-0.21078,-0.18121,-0.18025,-0.25529,-0.25881,-0.23685,-0.21889,-0.25344,-0.19621,-0.21842,-0.26522,-0.20144,-0.26567,-0.25263,-0.25385,-0.25772,-0.2503,-0.27969,-0.13454,-0.24612,-0.15867,-0.12393,-0.083317
602,C,False,0.17272,0.16146,0.15904,-0.0032233,0.15515,0.19085,0.17998,0.21322,0.17509,0.18737,0.167,0.18813,0.18808,0.23583,0.23866,0.248,0.24358,0.24023,0.23572,0.21855,0.22244,0.17398,0.18902,0.19127,0.18193,0.19638,0.21198,0.25393,0.21143,0.21587,0.24495,0.27552,0.25599,0.25912,0.22473,0.22434,0.20419,0.2715,0.19551,0.19437,0.23458,0.26875,0.24324,0.19417,0.22275,0.20219,0.23221,0.20794,0.21888,0.13988
603,C,False,-0.18302,-0.17401,-0.11705,-0.12751,-0.085763,-0.11879,-0.11313,-0.15147,-0.14881,-0.1245,-0.11234,-0.14884,-0.12954,-0.098978,-0.090303,-0.090018,-0.13064,-0.15866,-0.093754,-0.031671,-0.086831,-0.11943,-0.16194,-0.11175,-0.14612,-0.096593,-0.15552,-0.11146,-0.11194,-0.12872,-0.10817,-0.12995,-0.1213,-0.12662,-0.1383,-0.098436,-0.16753,-0.11326,-0.098314,-0.098877,-0.10919,-0.10637,-0.092913,-0.092871,-0.10622,-0.11769,-0.12827,-0.10269,-0.15128,-0.083003
604,C,False,0.3222,0.33949,0.35937,0.32638,0.34257,0.38464,0.34797,0.30098,0.13429,0.24141,0.26749,0.34699,0.29957,0.39157,0.40563,0.42642,0.35906,0.41132,0.4534,0.35411,0.28905,0.35661,0.40646,0.36158,0.36676,0.35301,0.3261,0.28621,0.2386,0.35931,0.21857,0.26828,0.1498,0.20581,0.29456,0.30877,0.30416,0.31137,0.30639,0.35745,0.36646,0.38375,0.31778,0.27777,0.27625,0.24218,0.34521,0.30223,0.31248,0.034162
605,C,False,0.18808,0.23583,0.23866,0.248,0.24358,0.24023,0.23572,0.21855,0.22244,0.17398,0.18902,0.19127,0.18193,0.19638,0.21198,0.25393,0.21143,0.21587,0.24495,0.27552,0.25599,0.25912,0.22473,0.22434,0.20419,0.2715,0.19551,0.19437,0.23458,0.26875,0.24324,0.19417,0.22275,0.20219,0.23221,0.20794,0.21888,0.13988,0.20252,0.21915,0.19979,0.24923,0.23353,0.21477,0.24277,0.21966,0.22073,0.21221,0.17857,0.21528
606,C,False,0.019062,0.052412,-0.020481,-0.040578,0.023384,-0.013699,0.040828,0.014264,-0.0050508,-0.0073393,-0.0027418,0.0051469,-0.065562,-0.050393,-0.048584,-0.057636,-0.052151,-0.016851,0.010113,-0.056889,-0.060514,-0.031761,-0.072662,-0.057687,-0.10357,-0.1358,-0.082739,-0.072629,-0.059734,-0.15217,-0.11482,-0.11352,-0.17142,-0.14203,-0.11036,-0.18404,-0.17513,-0.11453,-0.13493,-0.14337,-0.14678,-0.13838,-0.13897,-0.13455,-0.11942,-0.12932,-0.06367,-0.088392,-0.10095,-0.076453
607,C,False,0.12261,0.15105,0.086802,0.1367,0.066685,0.076944,0.072716,0.082214,0.16055,0.20263,0.26831,0.30948,0.23154,0.29832,0.28584,0.28627,0.29282,0.26061,0.22669,0.26628,0.27678,0.33131,0.30151,0.25137,0.30655,0.30152,0.32958,0.30264,0.29636,0.34385,0.33774,0.28578,0.30995,0.27179,0.30176,0.24951,0.20862,0.17649,0.1814,0.15079,0.055873,0.11335,0.047993,0.033213,0.016909,0.057282,0.10742,0.08273,0.075047,0.09675
608,C,False,-0.014519,-0.040803,-0.02569,-0.14081,0.005606,-0.13542,-0.029519,-0.049459,-0.010113,-0.042844,-0.11459,-0.076926,-0.12166,-0.087844,-0.089692,-0.17542,-0.10937,-0.075033,-0.017409,-0.028698,-0.01779,0.033914,0.014655,0.0011303,-0.028196,0.0095341,-0.092288,-0.027559,-0.10369,-0.044698,-0.087771,-0.035929,-0.10536,-0.086167,-0.046021,0.023095,0.022622,-0.0072172,-0.0073775,-0.024621,-0.050448,-0.0069642,-0.034191,-0.025842,-0.061749,-0.04914,-0.12812,-0.066207,-0.088049,-0.096823
609,C,False,0.16048,0.09359,0.065221,0.099777,-0.047779,0.089753,-0.020946,-0.10427,-0.049399,-0.13277,-0.18519,-0.19254,-0.27884,-0.21522,-0.19921,-0.24046,-0.30416,-0.11833,0.0064709,0.079705,-0.11194,0.0061082,-0.026387,0.025599,-0.055685,-0.05015,0.10915,0.064904,0.043977,0.051915,0.055182,0.10713,0.22648,0.17344,0.1709,0.193,0.13507,0.16042,0.25064,0.098418,0.2606,0.17104,0.29408,0.13645,0.18669,0.30043,0.20304,0.38712,0.28089,0.28613
610,C,False,0.0035888,-0.003224,0.01625,0.020966,0.0003843,-0.024676,0.013147,-0.017835,-0.020448,0.0014113,-0.029871,-0.051345,-0.027663,0.01913,-0.060567,-0.022385,-0.067462,-0.026165,-0.057666,-0.05623,-0.055107,-0.012474,-0.038692,-0.022454,-0.046079,-0.012064,-0.046587,-0.03689,-0.028533,-0.019448,-0.011215,-0.049888,-0.021485,-0.0046738,0.014545,-0.012905,0.00076444,0.0082578,0.006999,-0.053991,-0.054329,-0.06327,-0.041147,-0.00010389,-0.0056943,-0.045178,-0.0054447,-0.021898,-0.0068177,0.0042508
611,C,False,0.11829,0.71864,0.886,0.85936,0.85573,1.196,0.65284,0.78595,0.77275,0.83603,1.0962,0.80743,1.9666,0.64694,0.70981,0.6612,0.68445,0.59463,0.80611,0.45494,0.80478,0.67711,0.47028,0.62755,0.65207,0.65368,0.60741,0.49923,0.43738,0.48983,0.36751,0.44283,0.43062,0.52886,0.53536,0.41468,0.45165,0.39915,0.12958,0.3482,0.33188,0.28931,0.30317,0.40728,0.43262,0.29333,0.27639,0.4192,0.49595,0.38416
612,C,False,0.53183,0.47166,0.47911,0.43743,0.64926,0.64169,0.40971,0.34461,0.46399,0.44354,0.40239,0.24833,0.55787,0.4799,0.33067,0.3592,0.5077,0.55662,0.43384,0.45509,0.3588,0.39951,0.34969,0.52259,0.35418,0.28839,0.5051,0.49279,0.49713,0.39549,0.4848,0.4997,0.57166,0.48943,0.49554,0.66781,0.54883,0.41476,0.37167,0.56949,0.44092,0.56385,0.59171,0.49982,0.50445,0.13772,0.56565,0.45746,0.39342,0.49987
613,C,False,0.27781,0.24583,0.21229,0.25074,0.22887,0.241,0.2417,0.16266,0.1281,0.19173,0.14001,0.26328,0.20426,0.23755,0.28446,0.24941,0.21547,0.2991,0.26237,0.22377,0.19051,0.24037,0.24514,0.2096,0.21889,0.16327,0.13811,0.15262,0.28536,0.19352,0.19243,0.15132,0.15968,0.13214,0.096862,0.12462,0.13203,0.14741,0.11838,0.12656,0.15208,0.25792,0.20947,0.17914,0.30541,0.28104,0.24737,0.32389,0.318,0.28726
614,C,False,0.088774,0.10379,0.10842,0.010458,0.048614,0.0012866,0.065098,0.079544,0.15468,0.05982,-0.01854,0.026932,0.074232,0.085175,0.064044,0.071631,0.013522,0.050968,0.041474,0.10942,0.055236,0.087907,0.10579,0.064186,0.080511,0.092578,0.13927,0.12215,0.15988,0.10383,0.13952,0.074483,0.071876,0.15157,0.10614,0.17791,0.11605,0.10582,0.11517,0.050051,0.11865,0.13504,0.13908,0.14545,0.12251,0.11383,0.081292,0.1304,0.14457,0.14768
615,C,False,-0.15119,-0.20717,-0.17984,-0.13537,-0.12882,-0.092035,-0.091101,-0.11547,-0.16753,-0.096941,-0.079016,-0.019123,-0.041605,-0.1091,-0.076412,-0.10528,-0.054483,-0.11105,-0.08197,-0.034498,-0.089554,-0.030461,-0.10371,-0.10835,-0.02428,-0.11278,-0.08865,-0.15019,-0.062877,-0.045899,-0.076774,-0.071991,-0.11064,-0.13203,-0.18187,-0.18247,-0.097121,-0.11716,-0.0021185,-0.13253,-0.045896,-0.050521,-0.082538,-0.15543,0.086152,0.10335,0.15196,0.0043846,0.10758,-0.058252
616,C,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.37695,-1.5384,-0.48265,0.081137,0.17204,0.093097,-0.026502,0.071727,-0.014351,-0.20731,0.26531,-0.12009,0.048183,-0.018288,0.024156,0.012054,-0.03109,-0.12694,-0.17166,0.070264,0.04912,0.12733,0.087148,0.45278,0.30698,0.24168,0.37889,0.36254,0.54889,0.55125,0.57237,0.49181,0.52781,0.37619,0.313,0.35957,0.27533,0.1108,0.058959,0.034598,-0.016917,0.032255,-0.12345
617,C,False,0.065427,-0.00079765,-0.037716,0.27668,0.053032,0.23104,0.14235,-0.035144,0.22195,-0.43342,-0.45591,-0.17899,-0.39465,-0.29958,-0.40336,-0.4137,-0.55585,-0.47999,-0.59658,-0.24279,0.11033,0.045726,-0.21284,-0.19076,-0.059193,0.21345,-0.010271,-0.049708,0.10337,0.00081089,0.070487,0.21207,0.095088,0.06378,0.21979,0.16874,0.087185,0.12957,0.14902,0.14447,0.55396,-0.14142,0.20018,0.049688,-0.044044,0.0053282,0.062217,0.15998,-0.12238,-0.036004
618,C,False,0.53717,0.57487,0.60982,0.46456,0.487,0.61236,0.59336,0.53335,0.57111,0.516,0.45841,0.47642,0.34183,0.32917,0.27125,0.41132,0.46027,0.42223,0.40496,0.30478,0.37788,0.54452,0.85449,0.39797,0.39067,0.32136,0.38232,0.5378,0.28091,0.34186,0.32343,0.18602,0.23749,0.29695,0.26813,0.33257,0.3314,0.25729,0.31542,0.32878,0.27222,0.42304,0.38609,0.44643,0.26149,0.41864,0.36888,0.47649,0.32594,0.29208
619,C,False,-0.0096813,-0.13887,-0.15425,-0.14505,-0.17955,-0.2126,-0.12136,-0.16266,-0.26688,-0.14562,-0.21912,-0.055763,-0.01545,-0.070246,-0.079523,-0.052473,-0.065746,-0.086734,-0.11544,-0.071165,-0.062459,-0.068666,-0.095092,-0.054235,-0.087165,-0.12041,-0.003093,-0.062595,-0.15016,-0.019325,0.014288,0.061563,0.012225,-0.065617,-0.046744,-0.0045603,-0.00062425,-0.031256,-0.098581,-0.069712,-0.07889,-0.12163,-0.10412,-0.072256,-0.055104,0.027201,0.032147,-0.00732,0.042952,0.028965
620,C,False,0.18204,0.16546,0.18986,0.086473,0.088477,0.34065,0.13029,-0.0043999,0.071772,-0.045669,0.063804,0.12313,0.080649,0.1168,0.084088,0.031355,-0.020517,0.026008,0.069977,-0.11635,-0.026521,0.10988,0.038049,0.15154,0.050936,0.037662,0.11676,0.041245,0.13499,0.24552,0.19514,0.24233,0.1681,0.11419,0.26469,0.23874,0.21297,0.27572,0.21373,0.25826,0.34272,0.16978,0.17596,0.1592,0.13456,0.11981,0.2104,0.26873,0.15588,0.32007
621,C,False,0.059329,0.2549,0.024217,0.10908,0.087241,0.12785,0.13557,0.18396,0.14988,0.30143,0.23493,0.31654,0.38905,0.27611,0.29042,0.30642,0.33495,0.43685,0.40933,0.33022,0.3822,0.29983,0.37483,0.32043,0.42046,0.42875,0.39907,0.47344,0.45008,0.38125,0.43707,0.38271,0.36301,0.44396,0.38108,0.37829,0.38556,0.29868,0.41044,0.29312,0.44126,0.41316,0.38051,0.52121,0.54338,0.42259,0.52376,0.4463,0.55226,0.47775
622,C,False,0.42422,0.46493,0.38992,0.30741,0.39263,0.35622,0.36009,0.47833,0.45529,0.49922,0.50057,0.5511,0.58114,0.47972,0.44222,0.47051,0.42937,0.42362,0.37484,0.37465,0.36382,0.29375,0.3764,0.26825,0.18695,0.13911,0.016435,-0.030306,0.084064,-0.0033889,-0.051905,0.091937,0.16008,0.2013,0.2636,0.32223,0.28227,0.30749,0.34245,0.20013,0.21892,0.29033,0.13378,0.17353,0.16357,0.10243,-0.043728,-0.10387,-0.032249,-0.16512
623,C,False,0.076469,0.095668,0.068086,0.097976,0.11598,0.071157,0.11201,0.093373,0.11887,0.095223,0.062085,0.083519,0.074391,0.096329,0.078814,0.10413,0.06298,0.098642,0.13833,0.11747,0.096813,0.097746,0.080386,0.09919,0.10831,0.055778,0.077806,0.062575,0.0741,0.067872,0.05101,0.016456,0.045169,0.057607,0.077432,0.04487,0.025643,0.035634,0.069213,0.075113,0.052408,0.069823,0.032708,0.057887,0.059916,0.11694,0.071702,0.094997,0.081781,0.067867
624,C,False,0.29879,-0.020836,0.16842,-0.27281,-0.12334,0.10417,0.32333,0.013719,0.33302,-0.10855,0.39405,0.096561,-0.08208,0.56779,0.2847,0.50529,1.1661,0.64195,0.81102,0.41577,0.7368,0.26115,0.80273,0.35356,0.46161,0.11907,0.46868,-0.23439,0.35772,0.65229,0.56745,0.22751,0.92074,0.67743,0.48404,1.0992,0.44514,0.42487,0.81656,0.47325,0.69576,0.75003,0.53694,0.4028,0.55389,0.51663,0.71437,0.22375,-0.0026637,-1.027
