,FLARE_TYPE,COINCIDENCE,MEANGBZ_1,MEANGBZ_2,MEANGBZ_3,MEANGBZ_4,MEANGBZ_5,MEANGBZ_6,MEANGBZ_7,MEANGBZ_8,MEANGBZ_9,MEANGBZ_10,MEANGBZ_11,MEANGBZ_12,MEANGBZ_13,MEANGBZ_14,MEANGBZ_15,MEANGBZ_16,MEANGBZ_17,MEANGBZ_18,MEANGBZ_19,MEANGBZ_20,MEANGBZ_21,MEANGBZ_22,MEANGBZ_23,MEANGBZ_24,MEANGBZ_25,MEANGBZ_26,MEANGBZ_27,MEANGBZ_28,MEANGBZ_29,MEANGBZ_30,MEANGBZ_31,MEANGBZ_32,MEANGBZ_33,MEANGBZ_34,MEANGBZ_35,MEANGBZ_36,MEANGBZ_37,MEANGBZ_38,MEANGBZ_39,MEANGBZ_40,MEANGBZ_41,MEANGBZ_42,MEANGBZ_43,MEANGBZ_44,MEANGBZ_45,MEANGBZ_46,MEANGBZ_47,MEANGBZ_48,MEANGBZ_49,MEANGBZ_50,MEANGBZ_51,MEANGBZ_52,MEANGBZ_53,MEANGBZ_54,MEANGBZ_55,MEANGBZ_56,MEANGBZ_57,MEANGBZ_58,MEANGBZ_59,MEANGBZ_60,MEANGBZ_61,MEANGBZ_62,MEANGBZ_63,MEANGBZ_64,MEANGBZ_65,MEANGBZ_66,MEANGBZ_67,MEANGBZ_68,MEANGBZ_69,MEANGBZ_70,MEANGBZ_71,MEANGBZ_72,MEANGBZ_73,MEANGBZ_74,MEANGBZ_75,MEANGBZ_76,MEANGBZ_77,MEANGBZ_78,MEANGBZ_79,MEANGBZ_80,MEANGBZ_81,MEANGBZ_82,MEANGBZ_83,MEANGBZ_84,MEANGBZ_85,MEANGBZ_86,MEANGBZ_87,MEANGBZ_88,MEANGBZ_89,MEANGBZ_90,MEANGBZ_91,MEANGBZ_92,MEANGBZ_93,MEANGBZ_94,MEANGBZ_95,MEANGBZ_96,MEANGBZ_97,MEANGBZ_98,MEANGBZ_99,MEANGBZ_100,MEANGBZ_101,MEANGBZ_102,MEANGBZ_103,MEANGBZ_104,MEANGBZ_105
968,B,False,123.53,122.43,122.45,119.67,120.82,120.72,122.72,121.53,123.45,121.4,121.57,120.74,120.16,117.83,117.3,118.92,116.14,115.82,113.43,113.66,113.77,112.85,113.78,111.72,112.73,112.66,113.2,113.53,114.56,113.82,113.32,114.56,118.91,117.94,118.56,120.32,123.3,125.73,128.28,128.67,126.16,126.69,126.73,126.87,127.04,124.66,121.05,121.71,122.18,122.02,120.59,118.64,117.6,117.36,116.52,117.46,118.83,118.48,119.09,118.35,119.26,119.1,121.39,120.6,119.87,119.16,120.75,120.49,119.78,118.41,119.77,118.27,114.96,115.55,115.68,115.5,112.21,112.88,111.09,110.37,109.16,108.67,111.14,111.71,113.28,110.84,108.57,109.4,112.17,110.59,107.57,110.37,112.12,112.5,110.36,111.32,109.54,107.46,106.82,107.41,109.0,106.24,105.17,101.93,101.39
969,B,False,118.37,119.15,119.52,119.5,119.11,118.85,117.82,117.7,116.98,117.0,116.16,114.42,113.61,111.72,110.19,109.8,109.51,109.63,111.18,112.11,111.63,111.55,111.99,112.76,114.69,116.46,117.13,118.91,120.64,121.83,122.56,122.66,120.98,121.06,120.09,117.69,117.6,115.85,113.77,112.15,111.4,110.61,109.2,108.73,107.24,108.1,109.51,109.78,109.78,109.39,109.56,109.8,109.53,109.49,109.9,111.3,110.56,110.52,110.54,110.63,111.48,111.43,110.82,109.67,109.71,109.76,109.47,110.77,110.9,111.16,112.27,113.49,115.57,117.22,118.32,119.26,121.27,121.37,120.88,121.14,121.27,119.49,117.14,116.38,114.72,112.44,111.31,110.3,108.43,107.81,108.56,108.76,109.07,109.69,109.59,109.62,111.64,112.39,113.61,114.67,113.73,114.41,114.8,114.17,114.86
970,B,False,126.14,127.68,126.87,128.82,127.71,128.06,129.28,129.6,127.51,125.86,124.08,122.25,120.39,118.94,118.37,119.88,118.4,118.78,118.97,121.42,121.47,122.04,124.93,125.52,127.39,126.5,126.96,127.99,128.36,130.27,129.22,129.42,129.15,128.74,128.3,128.94,128.14,130.52,131.04,131.46,132.4,131.52,131.3,130.89,128.76,129.21,129.95,127.44,127.58,127.81,125.25,125.55,123.73,123.56,121.28,121.45,118.91,119.49,119.04,121.58,122.97,123.49,125.83,127.28,128.03,128.53,129.65,127.88,128.21,126.38,125.78,125.66,123.09,122.16,121.22,120.22,120.53,120.32,118.54,117.86,117.37,116.45,117.97,119.39,120.35,119.83,120.68,120.07,122.01,122.8,122.84,122.17,120.71,123.34,124.38,122.95,123.01,122.78,123.49,124.23,123.14,123.32,122.63,121.77,121.26
971,B,False,117.34,117.41,118.24,119.71,120.68,121.46,121.92,123.84,124.06,127.13,129.57,132.27,136.68,137.87,139.69,139.14,139.55,140.0,139.55,139.98,139.68,138.65,134.82,134.57,132.31,130.54,127.81,127.45,127.22,123.92,123.78,124.89,124.91,126.69,123.5,124.03,125.99,128.49,127.41,126.61,128.41,128.73,129.25,128.2,130.13,129.48,129.03,130.93,131.38,131.27,129.71,128.69,128.56,128.76,126.57,126.34,126.6,126.8,127.36,128.21,128.57,129.16,131.88,132.17,135.9,136.81,140.09,142.57,143.49,146.94,146.92,147.37,148.1,144.83,144.48,141.43,138.12,133.19,132.25,130.74,130.64,129.61,130.13,130.32,131.43,132.25,134.22,134.63,135.54,135.53,136.06,136.28,137.51,138.36,139.89,139.05,139.88,140.86,143.46,143.68,142.02,140.7,143.79,145.57,145.4
972,B,False,131.12,124.69,127.92,129.07,128.38,130.88,129.03,121.45,119.13,119.92,117.49,119.51,122.78,123.69,118.09,116.88,118.86,118.88,118.62,118.81,120.5,119.91,120.14,123.36,122.97,120.9,123.45,124.73,123.55,125.38,121.8,121.78,125.32,122.71,123.24,120.26,119.42,118.98,119.02,120.61,118.84,119.83,117.51,114.98,115.08,117.49,116.76,114.84,117.83,115.79,118.3,120.79,124.07,123.02,123.69,126.97,126.86,125.35,125.82,127.57,126.81,125.25,125.67,125.42,125.75,125.1,124.4,121.8,121.25,116.41,113.63,114.52,115.27,113.75,115.64,115.05,113.95,112.94,113.26,115.2,114.47,115.35,117.1,115.38,116.53,118.32,119.15,117.87,117.64,117.99,116.82,116.8,115.55,117.95,118.05,117.77,118.21,118.36,114.69,116.21,113.83,112.96,113.54,114.04,112.53
973,B,False,64.537,63.046,65.752,61.896,62.659,62.112,60.994,61.845,61.373,60.966,62.854,63.897,63.153,64.14,64.562,62.995,66.526,60.618,65.363,65.113,66.986,64.812,62.067,64.867,66.697,62.611,62.456,64.032,68.138,74.864,62.233,62.452,62.689,67.94,61.684,64.329,63.489,68.337,69.629,70.007,67.36,67.538,65.241,67.968,68.181,64.945,70.141,67.356,63.571,69.231,71.666,67.041,70.877,63.218,66.097,68.746,71.907,62.656,64.98,72.52,69.477,66.94,61.083,68.859,70.159,64.764,66.079,66.09,69.591,63.775,68.618,64.198,64.412,64.882,67.306,63.369,61.208,59.205,62.051,57.619,57.564,57.262,59.083,56.259,62.704,54.234,55.477,104.61,106.03,60.473,58.534,61.076,58.276,59.86,57.802,71.342,67.613,61.148,55.067,59.279,56.463,49.704,98.962,42.887,62.615
974,B,False,70.287,70.457,70.565,70.409,68.737,69.192,69.548,71.315,70.513,70.603,70.028,69.281,70.125,69.672,69.202,70.524,70.883,71.485,70.453,69.74,71.152,69.755,70.333,71.067,70.797,72.565,72.027,72.507,71.882,71.677,71.235,69.66,69.634,70.367,69.821,69.914,69.816,70.115,69.481,69.066,70.083,70.441,69.947,71.196,71.415,70.066,69.212,68.935,68.809,69.346,68.698,68.975,68.641,69.277,69.012,69.239,69.145,69.658,70.356,71.376,71.359,72.763,73.103,72.616,71.251,72.112,70.976,71.914,72.08,71.025,71.737,72.045,72.361,73.669,72.98,72.237,73.044,72.955,74.358,74.748,74.693,74.681,75.736,74.848,74.542,74.092,75.108,73.792,74.036,74.929,74.695,74.064,73.785,72.999,72.544,72.285,73.127,72.173,71.523,71.607,72.242,72.289,72.711,73.126,73.534
975,B,False,61.896,62.659,62.112,60.994,61.845,61.373,60.966,62.854,63.897,63.153,64.14,64.562,62.995,66.526,60.618,65.363,65.113,66.986,64.812,62.067,64.867,66.697,62.611,62.456,64.032,68.138,74.864,62.233,62.452,62.689,67.94,61.684,64.329,63.489,68.337,69.629,70.007,67.36,67.538,65.241,67.968,68.181,64.945,70.141,67.356,63.571,69.231,71.666,67.041,70.877,63.218,66.097,68.746,71.907,62.656,64.98,72.52,69.477,66.94,61.083,68.859,70.159,64.764,66.079,66.09,69.591,63.775,68.618,64.198,64.412,64.882,67.306,63.369,61.208,59.205,62.051,57.619,57.564,57.262,59.083,56.259,62.704,54.234,55.477,104.61,106.03,60.473,58.534,61.076,58.276,59.86,57.802,71.342,67.613,61.148,55.067,59.279,56.463,49.704,98.962,42.887,62.615,74.79,117.51,48.489
976,B,False,102.87,102.74,103.18,101.8,97.805,97.808,95.569,100.27,96.853,97.404,98.746,96.958,96.62,97.545,99.186,98.703,98.526,99.492,97.749,98.606,98.417,97.401,99.81,99.814,99.106,97.795,97.468,101.21,101.68,101.26,101.51,101.32,98.751,101.56,100.69,102.54,103.36,101.05,99.061,102.08,99.257,97.894,99.117,98.931,99.637,100.25,101.11,99.714,100.15,101.16,101.0,100.31,99.238,101.6,100.95,103.02,102.29,103.74,103.28,102.78,103.46,101.98,103.47,108.46,108.52,108.36,107.56,107.09,107.2,107.95,107.9,108.09,107.9,107.88,108.94,107.92,107.05,106.6,104.48,106.64,104.09,104.9,105.98,106.15,104.95,103.09,105.06,103.4,105.98,104.41,103.9,104.57,101.04,103.95,104.51,102.85,105.05,106.58,107.35,108.56,109.23,110.71,110.72,110.59,113.51
977,B,False,132.28,134.36,139.84,139.9,139.68,143.58,142.03,140.11,141.52,145.4,144.22,140.69,139.96,138.02,135.11,129.46,131.11,136.14,133.84,128.63,125.36,123.23,121.01,121.69,122.83,124.48,124.26,122.07,121.66,121.56,122.52,122.65,123.32,123.21,126.46,129.78,136.11,140.09,142.97,149.7,152.34,150.02,152.41,152.57,150.53,152.27,146.65,148.8,146.93,142.3,138.13,136.6,133.53,132.24,131.02,130.16,126.76,122.24,121.35,122.32,124.88,126.32,124.5,127.78,128.12,128.85,128.46,128.05,128.4,130.54,127.74,128.26,128.65,129.7,128.46,125.45,124.69,124.02,125.57,125.39,124.56,123.67,123.5,123.36,121.62,121.85,126.17,129.55,135.35,139.08,143.5,146.76,149.3,149.77,148.37,147.79,143.61,139.24,137.73,132.8,130.46,125.8,125.92,122.96,124.17
978,B,False,133.72,132.45,135.91,129.51,124.1,126.56,128.7,126.46,127.7,129.28,128.73,124.34,122.81,124.87,124.43,125.27,124.81,122.14,120.35,120.32,119.73,116.65,117.55,114.13,116.07,114.97,113.94,113.41,115.41,113.85,112.98,113.06,111.1,114.24,115.19,111.93,113.81,116.72,117.79,118.07,119.11,119.46,124.23,125.91,127.68,128.09,131.43,129.72,129.92,131.61,129.94,131.99,136.66,136.47,137.53,139.73,134.59,135.16,135.98,134.7,136.88,134.92,137.46,132.8,134.26,135.18,135.47,134.45,138.14,136.51,135.37,135.03,133.54,131.9,128.74,127.66,126.54,125.99,127.3,128.85,129.83,126.05,125.77,127.11,130.95,129.0,125.29,126.16,125.18,128.39,128.71,127.45,128.87,129.95,131.79,131.47,132.84,135.16,139.41,140.06,142.96,142.14,142.67,146.8,147.11
979,B,False,84.134,83.008,82.061,82.073,82.382,82.6,84.463,84.408,84.329,84.292,84.991,85.656,84.909,84.781,84.702,84.775,84.138,84.475,84.471,85.216,85.244,84.421,83.869,84.86,85.085,84.347,84.715,84.97,84.391,84.48,83.816,83.762,84.532,84.943,82.995,82.928,83.041,82.474,81.253,81.007,80.392,79.961,79.99,81.037,82.294,82.183,83.232,83.667,85.067,85.617,86.797,88.231,88.323,87.925,87.419,88.375,87.829,87.364,87.466,87.792,86.726,85.833,84.843,84.637,84.381,84.985,84.903,84.352,84.359,84.681,84.33,85.009,85.119,85.879,86.181,86.347,85.34,85.52,85.842,84.827,85.757,85.773,85.013,86.771,85.764,85.892,86.117,86.194,86.014,85.73,85.09,83.801,83.81,84.588,84.907,84.891,84.627,84.353,82.591,83.083,83.128,83.298,83.251,83.859,83.678
980,B,False,77.534,78.026,76.496,74.222,75.294,73.645,77.764,75.827,75.893,76.532,75.976,80.222,75.478,76.999,77.988,77.266,77.339,76.983,79.211,75.666,78.074,77.221,75.376,75.33,78.488,78.062,76.691,79.421,76.07,74.612,74.724,79.252,82.224,73.996,75.502,78.329,74.505,78.918,78.294,74.657,75.932,75.447,74.084,73.276,77.282,73.948,74.873,75.642,76.616,79.354,81.537,76.875,79.125,77.825,78.505,78.281,78.188,79.248,78.693,77.47,79.979,77.56,77.206,79.125,83.999,84.014,82.7,84.631,83.029,85.576,87.638,84.488,86.618,87.474,85.104,88.194,89.05,89.864,90.202,91.503,91.894,90.177,91.945,90.01,91.58,91.184,90.504,88.64,88.717,89.175,89.467,88.445,88.663,88.127,88.128,89.347,88.101,89.928,92.223,91.163,93.683,93.853,95.417,97.185,98.979
981,B,False,118.2,120.48,121.12,122.2,122.28,124.45,125.63,123.37,124.75,123.6,124.61,120.88,125.77,124.44,122.78,122.9,122.53,124.45,122.39,123.19,121.3,118.69,115.69,117.16,117.97,117.23,113.72,109.91,110.86,111.02,114.2,113.78,114.3,115.1,114.76,116.22,115.21,118.04,117.5,121.72,119.3,120.29,120.85,124.04,121.82,121.94,120.44,121.81,118.84,122.89,122.23,120.05,124.15,122.8,122.04,120.84,122.64,119.74,115.51,117.64,117.73,113.62,112.53,115.24,117.47,118.41,119.04,118.51,119.8,120.65,118.36,113.89,108.89,108.65,108.82,110.58,108.32,108.62,105.29,104.68,109.34,107.55,104.35,99.069,102.95,104.52,105.55,104.45,103.46,104.63,104.15,105.65,105.3,105.66,105.52,103.71,103.91,102.07,101.7,97.834,100.66,99.259,98.452,96.948,96.524
982,B,False,134.58,133.56,136.96,139.38,134.65,137.96,139.14,139.33,138.74,137.0,136.39,135.86,134.35,135.07,130.89,126.02,124.67,123.39,121.38,120.43,119.65,118.7,117.63,117.19,114.83,114.44,113.47,114.91,116.67,114.16,113.43,110.93,113.7,113.35,113.24,113.23,113.94,113.25,110.47,108.56,110.29,109.86,111.81,111.15,107.11,108.5,105.84,106.58,105.57,106.9,107.51,103.66,103.82,103.5,103.97,103.38,102.25,102.35,99.64,103.26,104.3,103.3,102.27,101.54,102.55,101.98,101.26,99.423,101.4,101.51,104.22,102.68,103.65,101.06,102.81,103.72,103.65,103.38,102.2,103.2,102.57,102.47,99.732,99.809,96.857,96.76,95.939,96.713,96.455,94.456,93.512,93.072,92.342,93.876,93.041,94.014,94.425,93.218,93.995,94.277,94.719,95.589,96.783,97.164,97.895
983,B,False,126.44,126.06,125.98,127.23,126.27,126.23,125.15,123.63,123.75,123.61,123.61,123.12,122.03,121.95,122.55,119.99,118.53,117.51,116.77,115.92,116.53,116.13,116.02,115.18,115.13,116.45,117.94,119.1,120.8,122.0,124.28,125.26,127.02,128.38,129.85,128.94,126.15,125.67,124.5,123.15,121.1,119.19,118.16,118.04,116.7,116.52,116.53,116.18,115.34,115.44,114.54,115.0,114.73,115.89,116.72,117.81,118.06,117.55,117.47,118.02,117.96,118.66,119.54,118.37,117.66,118.11,117.29,117.69,116.8,116.07,114.92,115.16,115.8,115.91,116.08,116.91,116.66,117.64,118.44,119.02,119.65,121.88,123.33,125.62,126.48,128.72,128.9,129.43,130.37,130.27,129.3,126.85,125.16,124.55,125.35,123.82,122.49,121.54,121.94,121.9,121.44,121.6,122.49,125.17,125.87
