,FLARE_TYPE,COINCIDENCE,AREA_ACR_1,AREA_ACR_2,AREA_ACR_3,AREA_ACR_4,AREA_ACR_5,AREA_ACR_6,AREA_ACR_7,AREA_ACR_8,AREA_ACR_9,AREA_ACR_10,AREA_ACR_11,AREA_ACR_12,AREA_ACR_13,AREA_ACR_14,AREA_ACR_15,AREA_ACR_16,AREA_ACR_17,AREA_ACR_18,AREA_ACR_19,AREA_ACR_20,AREA_ACR_21,AREA_ACR_22,AREA_ACR_23,AREA_ACR_24,AREA_ACR_25,AREA_ACR_26,AREA_ACR_27,AREA_ACR_28,AREA_ACR_29,AREA_ACR_30,AREA_ACR_31,AREA_ACR_32,AREA_ACR_33,AREA_ACR_34,AREA_ACR_35,AREA_ACR_36,AREA_ACR_37,AREA_ACR_38,AREA_ACR_39,AREA_ACR_40,AREA_ACR_41,AREA_ACR_42,AREA_ACR_43,AREA_ACR_44,AREA_ACR_45,AREA_ACR_46,AREA_ACR_47,AREA_ACR_48,AREA_ACR_49,AREA_ACR_50,AREA_ACR_51,AREA_ACR_52,AREA_ACR_53,AREA_ACR_54,AREA_ACR_55,AREA_ACR_56,AREA_ACR_57,AREA_ACR_58,AREA_ACR_59,AREA_ACR_60,AREA_ACR_61,AREA_ACR_62,AREA_ACR_63,AREA_ACR_64,AREA_ACR_65,AREA_ACR_66,AREA_ACR_67,AREA_ACR_68,AREA_ACR_69,AREA_ACR_70,AREA_ACR_71,AREA_ACR_72,AREA_ACR_73,AREA_ACR_74,AREA_ACR_75,AREA_ACR_76,AREA_ACR_77,AREA_ACR_78,AREA_ACR_79,AREA_ACR_80,AREA_ACR_81,AREA_ACR_82,AREA_ACR_83,AREA_ACR_84,AREA_ACR_85,AREA_ACR_86,AREA_ACR_87,AREA_ACR_88,AREA_ACR_89,AREA_ACR_90,AREA_ACR_91,AREA_ACR_92,AREA_ACR_93,AREA_ACR_94,AREA_ACR_95,AREA_ACR_96,AREA_ACR_97,AREA_ACR_98,AREA_ACR_99,AREA_ACR_100,AREA_ACR_101,AREA_ACR_102,AREA_ACR_103,AREA_ACR_104,AREA_ACR_105
23,M,False,48.476,50.121,51.489,51.712,53.285,60.28,68.363,70.523,79.266,81.741,84.341,85.827,94.964,91.788,86.795,98.236,99.933,98.273,108.97,109.15,118.45,121.33,122.23,121.59,133.86,132.26,132.33,148.48,147.2,151.4,150.79,163.02,171.16,170.23,174.97,180.74,188.84,187.81,187.42,199.9,198.34,212.71,217.47,222.52,227.67,236.38,236.95,243.19,239.98,254.2,249.26,255.77,248.31,263.41,259.08,262.12,268.97,263.73,268.6,270.43,265.17,259.24,259.59,262.55,265.05,260.25,269.89,270.52,268.1,266.98,268.2,272.49,276.26,272.97,270.06,270.89,264.63,273.73,269.55,269.79,265.29,267.75,263.78,263.33,256.06,256.87,248.9,250.77,248.94,254.65,244.93,244.23,247.8,250.75,237.31,247.99,244.36,249.27,242.11,243.46,243.07,249.86,246.24,241.28,237.28
24,M,False,471.86,473.45,470.63,468.91,471.01,467.64,468.27,466.94,468.47,474.34,468.43,467.53,468.07,468.53,478.99,481.15,482.39,479.01,481.01,475.61,477.75,486.74,480.76,484.55,481.04,476.4,477.21,470.75,473.42,472.32,477.74,482.56,477.63,484.1,483.53,486.3,481.91,486.61,489.66,492.27,493.29,499.28,495.3,499.62,501.78,496.57,498.08,503.31,500.63,498.75,492.32,494.14,491.89,491.43,489.03,495.27,490.88,493.6,495.83,493.77,498.51,503.37,510.85,512.68,509.98,509.42,502.57,497.84,505.14,503.28,505.99,513.02,517.44,517.88,516.83,524.49,521.27,531.13,538.5,539.91,534.01,539.22,537.32,543.87,543.02,540.58,544.84,545.79,540.05,541.41,540.03,548.57,553.53,549.31,556.93,562.35,567.76,564.69,564.01,563.84,561.29,568.85,566.98,562.26,563.81
25,M,False,242.96,240.66,243.66,245.29,250.75,242.25,241.13,242.16,239.23,246.74,268.4,262.21,277.66,282.63,282.99,275.3,271.14,276.15,281.59,271.09,272.69,269.48,271.23,284.96,289.02,291.59,287.46,288.93,298.75,307.99,310.82,320.32,324.51,335.62,337.4,338.67,353.19,361.64,366.49,371.89,373.88,376.61,385.02,388.92,392.53,392.39,403.2,423.94,444.18,446.18,447.85,458.27,473.72,501.99,528.1,532.24,551.95,556.81,573.32,580.76,584.22,584.63,602.96,619.11,616.01,623.83,615.24,620.88,628.47,627.64,642.67,644.01,643.19,642.61,653.13,661.36,659.07,652.88,654.9,661.79,672.51,680.61,675.01,673.91,681.16,691.29,692.82,684.43,688.37,686.73,682.88,690.36,687.41,691.69,700.8,728.56,738.6,744.71,739.63,745.5,748.11,755.18,752.26,753.93,768.33
26,M,True,301.05,302.57,302.68,309.29,315.17,318.66,321.97,325.36,333.53,341.74,343.77,351.51,355.08,358.79,362.05,363.67,365.64,365.32,372.03,370.62,373.75,384.79,389.55,393.2,394.49,395.85,393.55,398.68,400.5,410.51,411.58,411.05,415.67,418.78,419.77,425.54,432.19,431.08,438.25,441.97,448.23,457.67,463.36,470.03,475.45,482.08,489.31,499.6,507.26,506.31,510.36,516.57,521.91,528.47,530.41,535.9,541.57,546.95,552.84,559.64,566.93,574.87,581.68,592.22,601.28,606.04,611.0,609.67,620.22,631.87,633.06,645.35,653.87,661.0,662.97,664.59,666.88,667.68,674.1,677.67,683.98,688.49,689.08,693.73,700.03,707.29,710.5,714.14,719.6,720.86,726.11,732.85,738.59,740.02,744.94,749.52,756.98,763.53,763.13,763.4,767.27,765.1,770.03,776.3,777.11
27,M,True,837.61,844.88,848.57,853.25,854.26,856.14,861.7,863.81,871.75,879.8,882.63,885.37,890.22,887.46,885.0,891.58,897.72,900.68,895.21,897.96,899.36,902.84,905.85,905.85,904.78,909.4,913.49,917.11,917.43,918.01,919.36,922.75,922.57,923.63,923.22,925.6,931.93,929.61,928.18,929.41,935.43,937.69,942.44,945.31,946.55,947.42,946.52,952.37,956.45,961.74,962.37,964.36,967.04,972.08,974.66,977.48,987.6,994.94,998.1,1004.8,1008.2,1008.2,1012.6,1014.5,1012.9,1017.4,1017.5,1025.4,1031.0,1033.0,1033.4,1035.8,1038.3,1037.4,1037.2,1031.1,1035.0,1041.5,1038.8,1041.5,1043.0,1046.9,1041.9,1039.3,1034.6,1040.0,1038.9,1039.3,1040.6,1038.0,1040.0,1040.1,1049.4,1046.0,1049.1,1055.7,1060.0,1065.8,1067.6,1067.1,1069.1,1069.7,1074.1,1078.2,1076.0
28,M,False,348.72,356.13,351.15,358.8,356.2,360.24,368.74,377.71,389.7,398.77,413.02,418.68,414.26,417.41,426.04,426.71,441.09,434.32,435.69,451.16,454.1,453.46,459.13,460.64,459.0,465.58,465.86,471.04,474.8,463.14,464.19,469.75,470.58,472.63,474.19,473.72,465.15,472.67,481.82,489.21,495.28,501.07,509.44,513.07,517.09,517.77,527.91,532.54,536.82,541.09,550.18,555.27,553.9,560.57,569.32,578.17,579.37,580.73,581.7,582.17,585.12,584.01,580.27,580.41,578.29,588.37,588.93,585.99,586.33,584.0,594.04,586.59,587.22,578.97,585.05,580.62,581.61,577.97,580.5,581.03,581.46,579.49,581.62,580.42,584.38,597.44,590.51,591.66,594.66,596.67,600.49,606.25,605.03,607.34,608.8,608.81,606.44,610.75,616.13,615.24,612.47,607.46,605.72,609.07,608.88
29,M,False,1096.3,1101.1,1103.3,1101.4,1102.9,1102.7,1098.7,1095.4,1099.1,1102.1,1097.4,1098.1,1101.6,1101.6,1105.0,1103.9,1109.2,1112.6,1114.8,1116.0,1121.4,1126.6,1119.5,1117.2,1115.9,1117.6,1117.6,1115.6,1121.0,1112.4,1116.9,1117.4,1117.7,1109.2,1114.6,1118.1,1116.3,1115.0,1112.2,1102.4,1104.8,1095.4,1094.1,1095.3,1096.9,1089.8,1091.4,1087.1,1084.7,1089.5,1090.0,1088.1,1094.5,1091.6,1085.9,1084.1,1087.7,1081.6,1079.8,1082.9,1082.3,1078.0,1071.0,1071.1,1072.2,1073.2,1076.7,1078.9,1083.6,1092.4,1078.2,1093.8,1101.0,1098.2,1098.9,1099.0,1099.2,1099.2,1098.3,1103.3,1101.2,1096.1,1095.4,1097.3,1103.4,1109.1,1114.1,1116.8,1118.9,1116.0,1116.4,1116.6,1113.4,1111.4,1113.0,1110.0,1110.0,1111.8,1106.8,1110.2,1111.5,1108.7,1104.4,1106.8,1107.2
30,M,True,1106.2,1103.5,1105.1,1111.4,1119.1,1122.2,1121.9,1130.1,1124.7,1123.7,1120.8,1117.0,1125.8,1124.8,1124.6,1120.8,1117.8,1119.2,1125.9,1129.7,1130.4,1125.9,1132.2,1131.8,1129.0,1128.0,1127.8,1129.6,1135.2,1135.4,1136.1,1143.9,1143.1,1135.7,1136.7,1145.5,1136.2,1142.3,1139.8,1128.5,1125.1,1121.8,1120.5,1123.6,1119.6,1124.0,1117.5,1120.2,1118.1,1107.6,1107.4,1110.7,1112.1,1115.9,1107.5,1105.1,1119.0,1115.0,1114.2,1110.7,1118.1,1115.8,1109.1,1104.3,1101.2,1105.9,1102.4,1095.8,1096.1,1088.7,1081.3,1083.4,1087.0,1092.7,1085.5,1087.0,1076.2,1070.8,1072.9,1079.5,1075.4,1059.4,1072.9,1074.0,1083.4,1071.4,1069.7,1076.4,1076.6,1084.0,1086.5,1089.1,1089.5,1101.8,1099.1,1094.1,1096.3,1094.3,1100.3,1104.2,1104.3,1098.6,1092.3,1090.2,1091.2
31,M,True,720.14,716.9,722.06,710.82,713.41,717.54,726.02,731.0,730.64,726.72,727.23,725.72,721.57,719.9,722.64,722.54,725.9,717.05,707.44,707.71,711.83,716.97,709.54,707.1,711.13,709.24,709.12,712.15,709.35,711.97,711.27,714.69,718.43,718.59,715.33,716.63,718.42,718.03,712.66,708.18,709.07,707.96,713.36,715.68,718.8,720.21,720.24,723.59,725.06,727.6,746.75,749.51,743.27,744.29,745.41,748.02,750.46,753.06,761.18,764.8,766.61,763.47,767.84,772.55,773.89,775.92,777.91,781.9,785.53,785.35,791.12,794.74,794.85,805.47,807.38,812.18,816.74,825.69,825.52,833.45,833.23,842.61,847.69,848.58,856.32,855.96,855.97,864.77,870.04,877.38,888.91,888.68,894.47,896.99,902.07,903.97,912.22,920.3,924.67,923.9,926.65,927.26,931.87,932.9,932.83
32,M,False,1120.8,1117.8,1119.2,1125.9,1129.7,1130.4,1125.9,1132.2,1131.8,1129.0,1128.0,1127.8,1129.6,1135.2,1135.4,1136.1,1143.9,1143.1,1135.7,1136.7,1145.5,1136.2,1142.3,1139.8,1128.5,1125.1,1121.8,1120.5,1123.6,1119.6,1124.0,1117.5,1120.2,1118.1,1107.6,1107.4,1110.7,1112.1,1115.9,1107.5,1105.1,1119.0,1115.0,1114.2,1110.7,1118.1,1115.8,1109.1,1104.3,1101.2,1105.9,1102.4,1095.8,1096.1,1088.7,1081.3,1083.4,1087.0,1092.7,1085.5,1087.0,1076.2,1070.8,1072.9,1079.5,1075.4,1059.4,1072.9,1074.0,1083.4,1071.4,1069.7,1076.4,1076.6,1084.0,1086.5,1089.1,1089.5,1101.8,1099.1,1094.1,1096.3,1094.3,1100.3,1104.2,1104.3,1098.6,1092.3,1090.2,1091.2,1094.0,1093.6,1098.6,1093.4,1095.5,1091.9,1087.1,1089.7,1097.2,1086.6,1088.9,1090.9,1082.4,1081.4,1092.7
33,M,False,707.44,707.71,711.83,716.97,709.54,707.1,711.13,709.24,709.12,712.15,709.35,711.97,711.27,714.69,718.43,718.59,715.33,716.63,718.42,718.03,712.66,708.18,709.07,707.96,713.36,715.68,718.8,720.21,720.24,723.59,725.06,727.6,746.75,749.51,743.27,744.29,745.41,748.02,750.46,753.06,761.18,764.8,766.61,763.47,767.84,772.55,773.89,775.92,777.91,781.9,785.53,785.35,791.12,794.74,794.85,805.47,807.38,812.18,816.74,825.69,825.52,833.45,833.23,842.61,847.69,848.58,856.32,855.96,855.97,864.77,870.04,877.38,888.91,888.68,894.47,896.99,902.07,903.97,912.22,920.3,924.67,923.9,926.65,927.26,931.87,932.9,932.83,938.75,939.08,937.37,944.41,944.8,954.1,951.48,966.61,966.52,959.43,955.74,955.97,960.83,965.07,964.88,958.89,960.6,960.87
34,M,False,744.29,745.41,748.02,750.46,753.06,761.18,764.8,766.61,763.47,767.84,772.55,773.89,775.92,777.91,781.9,785.53,785.35,791.12,794.74,794.85,805.47,807.38,812.18,816.74,825.69,825.52,833.45,833.23,842.61,847.69,848.58,856.32,855.96,855.97,864.77,870.04,877.38,888.91,888.68,894.47,896.99,902.07,903.97,912.22,920.3,924.67,923.9,926.65,927.26,931.87,932.9,932.83,938.75,939.08,937.37,944.41,944.8,954.1,951.48,966.61,966.52,959.43,955.74,955.97,960.83,965.07,964.88,958.89,960.6,960.87,965.45,970.16,977.62,979.35,984.41,988.15,991.36,988.4,986.9,983.24,982.42,986.11,994.24,990.09,987.9,994.12,1003.4,1006.1,1001.7,1004.3,1010.6,1013.1,1011.4,1019.5,1017.0,1023.3,1027.5,1027.2,1031.7,1036.2,1043.1,1044.8,1045.1,1050.3,1047.0
35,M,False,591.66,597.54,594.07,591.11,595.15,600.49,600.84,598.06,600.26,599.6,594.63,601.62,608.1,596.26,594.66,599.37,602.78,604.12,601.96,605.01,600.91,602.5,610.53,605.15,601.74,606.96,608.89,612.25,612.55,616.86,614.01,612.6,606.85,606.36,604.16,596.28,599.8,608.04,607.21,604.99,607.5,616.34,616.2,615.22,620.56,615.98,609.62,614.15,605.15,606.68,626.03,629.4,623.49,622.11,623.87,625.34,636.16,633.8,630.0,638.0,647.25,649.92,654.85,654.73,660.83,661.87,668.97,665.92,671.83,677.45,680.37,681.86,681.19,696.18,698.14,697.64,711.99,712.55,715.79,716.18,730.42,740.22,739.6,748.63,749.95,754.42,756.77,760.01,754.0,757.99,754.2,760.12,761.37,765.41,772.28,774.05,778.63,780.76,783.29,779.75,785.24,783.44,782.41,792.53,802.39
36,M,True,2066.4,2068.2,2067.2,2071.6,2070.9,2072.3,2067.8,2073.1,2082.0,2086.1,2087.6,2099.8,2106.3,2099.5,2117.7,2116.0,2116.9,2112.2,2113.0,2114.2,2111.5,2107.0,2114.2,2126.5,2128.0,2129.0,2126.2,2132.9,2132.4,2127.5,2130.6,2132.5,2121.0,2124.4,2134.4,2139.6,2140.2,2130.1,2139.6,2130.4,2135.0,2127.7,2130.0,2122.8,2121.4,2122.0,2131.9,2120.5,2119.3,2111.1,2092.8,2098.9,2087.5,2090.6,2085.4,2075.7,2077.9,2078.1,2066.1,2073.7,2065.9,2057.4,2059.6,2054.8,2053.9,2051.2,2031.8,2033.5,2030.6,2013.5,2003.0,2001.2,1990.2,1984.5,1960.8,1949.7,1934.4,1922.2,1921.4,1909.2,1905.0,1889.1,1892.5,1874.5,1865.0,1871.7,1879.3,1873.1,1865.3,1851.4,1856.6,1849.5,1844.9,1826.9,1841.6,1821.7,1829.2,1820.2,1837.5,1826.9,1823.2,1816.2,1835.2,1825.8,1828.6
37,M,True,913.34,918.82,915.47,907.71,919.64,924.02,924.82,936.15,943.4,938.19,939.72,951.08,961.3,967.18,966.14,972.79,979.59,982.89,1000.2,995.78,998.73,1010.0,1005.7,997.74,1005.7,988.17,1001.3,1000.5,1003.7,1019.4,1021.2,1032.1,1032.4,1036.3,1031.3,1033.6,1042.4,1046.6,1034.7,1048.8,1060.1,1052.4,1063.8,1075.4,1073.9,1078.9,1081.4,1083.2,1075.4,1097.8,1107.3,1116.8,1134.6,1137.7,1138.2,1133.5,1154.3,1158.5,1168.9,1183.7,1195.1,1225.2,1238.3,1240.2,1246.2,1263.4,1258.7,1251.5,1255.2,1282.6,1281.5,1292.0,1289.6,1273.5,1283.8,1297.3,1298.7,1316.8,1291.1,1294.0,1289.5,1288.9,1302.8,1308.6,1301.8,1308.4,1327.7,1322.1,1347.8,1361.6,1358.9,1375.9,1386.7,1376.0,1366.3,1356.9,1361.9,1379.8,1374.1,1381.0,1383.1,1400.6,1422.2,1442.3,1451.4
38,M,False,2116.0,2116.9,2112.2,2113.0,2114.2,2111.5,2107.0,2114.2,2126.5,2128.0,2129.0,2126.2,2132.9,2132.4,2127.5,2130.6,2132.5,2121.0,2124.4,2134.4,2139.6,2140.2,2130.1,2139.6,2130.4,2135.0,2127.7,2130.0,2122.8,2121.4,2122.0,2131.9,2120.5,2119.3,2111.1,2092.8,2098.9,2087.5,2090.6,2085.4,2075.7,2077.9,2078.1,2066.1,2073.7,2065.9,2057.4,2059.6,2054.8,2053.9,2051.2,2031.8,2033.5,2030.6,2013.5,2003.0,2001.2,1990.2,1984.5,1960.8,1949.7,1934.4,1922.2,1921.4,1909.2,1905.0,1889.1,1892.5,1874.5,1865.0,1871.7,1879.3,1873.1,1865.3,1851.4,1856.6,1849.5,1844.9,1826.9,1841.6,1821.7,1829.2,1820.2,1837.5,1826.9,1823.2,1816.2,1835.2,1825.8,1828.6,1842.2,1850.4,1850.2,1839.8,1859.6,1862.4,1867.3,1878.4,1874.9,1882.5,1882.4,1874.8,1885.7,1875.9,1880.8
39,M,False,2107.0,2114.2,2126.5,2128.0,2129.0,2126.2,2132.9,2132.4,2127.5,2130.6,2132.5,2121.0,2124.4,2134.4,2139.6,2140.2,2130.1,2139.6,2130.4,2135.0,2127.7,2130.0,2122.8,2121.4,2122.0,2131.9,2120.5,2119.3,2111.1,2092.8,2098.9,2087.5,2090.6,2085.4,2075.7,2077.9,2078.1,2066.1,2073.7,2065.9,2057.4,2059.6,2054.8,2053.9,2051.2,2031.8,2033.5,2030.6,2013.5,2003.0,2001.2,1990.2,1984.5,1960.8,1949.7,1934.4,1922.2,1921.4,1909.2,1905.0,1889.1,1892.5,1874.5,1865.0,1871.7,1879.3,1873.1,1865.3,1851.4,1856.6,1849.5,1844.9,1826.9,1841.6,1821.7,1829.2,1820.2,1837.5,1826.9,1823.2,1816.2,1835.2,1825.8,1828.6,1842.2,1850.4,1850.2,1839.8,1859.6,1862.4,1867.3,1878.4,1874.9,1882.5,1882.4,1874.8,1885.7,1875.9,1880.8,1880.0,1893.9,1899.6,1900.2,1897.2,1904.3
40,M,False,962.46,961.67,960.64,961.95,961.5,958.65,961.15,959.74,952.79,951.18,952.5,950.32,953.79,944.69,943.63,947.13,944.63,942.67,937.79,943.53,943.63,937.76,934.87,929.13,933.59,930.43,939.75,937.59,931.78,928.32,928.17,926.25,928.84,932.2,923.0,924.61,922.66,920.29,925.41,918.05,908.86,917.11,914.82,918.01,918.4,919.06,918.38,919.99,933.91,929.05,922.94,924.86,924.85,925.23,927.4,932.75,936.93,943.85,940.57,950.82,955.22,956.92,958.81,952.21,946.17,946.29,953.15,954.77,953.92,953.34,955.76,954.03,950.2,956.36,963.49,963.33,965.84,966.83,970.07,967.52,964.15,969.42,966.99,968.08,973.85,974.73,982.84,985.61,994.05,993.15,996.51,993.76,995.48,997.09,1006.0,1010.8,1008.4,1019.0,1019.3,1026.6,1028.0,1022.3,1022.6,1026.8,1034.1
41,M,False,1960.8,1949.7,1934.4,1922.2,1921.4,1909.2,1905.0,1889.1,1892.5,1874.5,1865.0,1871.7,1879.3,1873.1,1865.3,1851.4,1856.6,1849.5,1844.9,1826.9,1841.6,1821.7,1829.2,1820.2,1837.5,1826.9,1823.2,1816.2,1835.2,1825.8,1828.6,1842.2,1850.4,1850.2,1839.8,1859.6,1862.4,1867.3,1878.4,1874.9,1882.5,1882.4,1874.8,1885.7,1875.9,1880.8,1880.0,1893.9,1899.6,1900.2,1897.2,1904.3,1911.3,1907.6,1896.6,1905.2,1908.6,1927.5,1938.8,1930.6,1922.6,1931.8,1927.6,1943.9,1955.4,1945.1,1944.3,1957.4,1948.9,1935.8,1929.9,1920.4,1918.7,1929.3,1920.5,1926.4,1925.2,1919.0,1915.9,1912.5,1909.4,1914.0,1910.1,1912.5,1912.6,1905.9,1913.7,1907.9,1902.3,1906.4,1916.2,1910.1,1905.9,1895.8,1894.5,1893.1,1892.1,1892.4,1894.0,1883.5,1893.6,1878.9,1874.4,1880.0,1877.9
42,M,True,1281.5,1292.0,1289.6,1273.5,1283.8,1297.3,1298.7,1316.8,1291.1,1294.0,1289.5,1288.9,1302.8,1308.6,1301.8,1308.4,1327.7,1322.1,1347.8,1361.6,1358.9,1375.9,1386.7,1376.0,1366.3,1356.9,1361.9,1379.8,1374.1,1381.0,1383.1,1400.6,1422.2,1442.3,1451.4,1443.2,1460.8,1467.3,1462.5,1457.7,1452.0,1464.5,1482.1,1485.0,1496.3,1502.9,1488.2,1492.5,1493.9,1483.4,1490.0,1496.5,1503.0,1527.0,1544.3,1547.0,1540.9,1552.2,1564.6,1558.4,1550.6,1550.8,1555.2,1542.9,1553.4,1555.7,1562.7,1555.0,1563.2,1553.5,1570.2,1570.6,1562.9,1558.1,1566.6,1566.7,1579.1,1582.0,1582.4,1564.4,1568.6,1563.9,1572.7,1574.1,1572.6,1580.9,1593.2,1591.4,1599.0,1610.1,1616.0,1633.4,1636.8,1643.3,1645.2,1644.7,1657.8,1673.0,1678.7,1689.9,1685.0,1677.7,1673.5,1681.9,1682.8
43,M,False,1376.0,1366.3,1356.9,1361.9,1379.8,1374.1,1381.0,1383.1,1400.6,1422.2,1442.3,1451.4,1443.2,1460.8,1467.3,1462.5,1457.7,1452.0,1464.5,1482.1,1485.0,1496.3,1502.9,1488.2,1492.5,1493.9,1483.4,1490.0,1496.5,1503.0,1527.0,1544.3,1547.0,1540.9,1552.2,1564.6,1558.4,1550.6,1550.8,1555.2,1542.9,1553.4,1555.7,1562.7,1555.0,1563.2,1553.5,1570.2,1570.6,1562.9,1558.1,1566.6,1566.7,1579.1,1582.0,1582.4,1564.4,1568.6,1563.9,1572.7,1574.1,1572.6,1580.9,1593.2,1591.4,1599.0,1610.1,1616.0,1633.4,1636.8,1643.3,1645.2,1644.7,1657.8,1673.0,1678.7,1689.9,1685.0,1677.7,1673.5,1681.9,1682.8,1698.6,1687.1,1680.9,1671.7,1677.9,1677.4,1682.7,1692.5,1685.7,1702.8,1698.3,1693.1,1687.4,1688.0,1708.8,1698.0,1694.2,1708.1,1694.5,1675.9,1664.9,1668.2,1664.0
44,M,False,1553.4,1555.7,1562.7,1555.0,1563.2,1553.5,1570.2,1570.6,1562.9,1558.1,1566.6,1566.7,1579.1,1582.0,1582.4,1564.4,1568.6,1563.9,1572.7,1574.1,1572.6,1580.9,1593.2,1591.4,1599.0,1610.1,1616.0,1633.4,1636.8,1643.3,1645.2,1644.7,1657.8,1673.0,1678.7,1689.9,1685.0,1677.7,1673.5,1681.9,1682.8,1698.6,1687.1,1680.9,1671.7,1677.9,1677.4,1682.7,1692.5,1685.7,1702.8,1698.3,1693.1,1687.4,1688.0,1708.8,1698.0,1694.2,1708.1,1694.5,1675.9,1664.9,1668.2,1664.0,1644.6,1634.6,1631.9,1605.6,1595.5,1588.8,1559.1,1536.5,1527.1,1545.3,1520.4,1497.0,1497.3,1506.3,1498.4,1502.2,1510.0,1509.6,1515.9,1528.9,1525.3,1510.8,1501.2,1511.0,1525.5,1524.0,1513.0,1493.0,1503.0,1488.8,1490.0,1481.6,1480.2,1495.3,1489.2,1472.3,1452.7,1435.0,1427.6,1405.4,1396.4
45,M,False,1673.5,1681.9,1682.8,1698.6,1687.1,1680.9,1671.7,1677.9,1677.4,1682.7,1692.5,1685.7,1702.8,1698.3,1693.1,1687.4,1688.0,1708.8,1698.0,1694.2,1708.1,1694.5,1675.9,1664.9,1668.2,1664.0,1644.6,1634.6,1631.9,1605.6,1595.5,1588.8,1559.1,1536.5,1527.1,1545.3,1520.4,1497.0,1497.3,1506.3,1498.4,1502.2,1510.0,1509.6,1515.9,1528.9,1525.3,1510.8,1501.2,1511.0,1525.5,1524.0,1513.0,1493.0,1503.0,1488.8,1490.0,1481.6,1480.2,1495.3,1489.2,1472.3,1452.7,1435.0,1427.6,1405.4,1396.4,1377.3,1373.4,1359.6,1353.1,1329.7,1314.9,1320.6,1304.6,1287.7,1282.9,1261.2,1245.6,1253.1,1237.7,1228.2,1218.6,1199.9,1186.2,1174.6,1166.2,1159.3,1124.1,1118.6,1109.2,1086.7,1077.0,1063.0,1048.8,1042.2,1013.4,994.17,964.13,955.81,924.89,917.53,899.14,884.47,879.6
46,M,False,1677.4,1682.7,1692.5,1685.7,1702.8,1698.3,1693.1,1687.4,1688.0,1708.8,1698.0,1694.2,1708.1,1694.5,1675.9,1664.9,1668.2,1664.0,1644.6,1634.6,1631.9,1605.6,1595.5,1588.8,1559.1,1536.5,1527.1,1545.3,1520.4,1497.0,1497.3,1506.3,1498.4,1502.2,1510.0,1509.6,1515.9,1528.9,1525.3,1510.8,1501.2,1511.0,1525.5,1524.0,1513.0,1493.0,1503.0,1488.8,1490.0,1481.6,1480.2,1495.3,1489.2,1472.3,1452.7,1435.0,1427.6,1405.4,1396.4,1377.3,1373.4,1359.6,1353.1,1329.7,1314.9,1320.6,1304.6,1287.7,1282.9,1261.2,1245.6,1253.1,1237.7,1228.2,1218.6,1199.9,1186.2,1174.6,1166.2,1159.3,1124.1,1118.6,1109.2,1086.7,1077.0,1063.0,1048.8,1042.2,1013.4,994.17,964.13,955.81,924.89,917.53,899.14,884.47,879.6,862.89,837.51,819.17,800.07,783.86,768.14,767.36,749.85
47,M,True,1334.0,1340.0,1338.2,1343.0,1340.0,1335.7,1336.9,1342.9,1347.5,1343.9,1348.3,1344.0,1350.0,1355.8,1356.0,1361.0,1361.8,1364.2,1369.3,1361.9,1368.9,1368.1,1372.9,1376.0,1378.6,1387.7,1385.0,1390.5,1397.4,1398.1,1394.3,1394.5,1399.1,1409.2,1407.1,1408.2,1406.5,1405.2,1403.0,1407.9,1404.0,1398.9,1395.8,1395.6,1402.3,1405.9,1405.8,1406.5,1403.0,1397.5,1399.0,1399.5,1399.3,1399.5,1396.3,1399.7,1405.1,1402.4,1400.0,1392.6,1389.9,1392.0,1396.2,1395.5,1401.9,1407.3,1400.0,1403.0,1400.9,1394.0,1391.5,1393.2,1402.8,1403.5,1403.3,1407.7,1406.7,1407.3,1404.8,1403.6,1397.5,1402.6,1402.5,1400.8,1403.3,1403.1,1401.6,1402.4,1408.9,1408.9,1408.4,1408.9,1414.6,1417.4,1415.6,1420.3,1424.5,1417.7,1427.3,1430.3,1431.7,1435.2,1438.0,1443.2,1451.2
48,M,False,1355.8,1356.0,1361.0,1361.8,1364.2,1369.3,1361.9,1368.9,1368.1,1372.9,1376.0,1378.6,1387.7,1385.0,1390.5,1397.4,1398.1,1394.3,1394.5,1399.1,1409.2,1407.1,1408.2,1406.5,1405.2,1403.0,1407.9,1404.0,1398.9,1395.8,1395.6,1402.3,1405.9,1405.8,1406.5,1403.0,1397.5,1399.0,1399.5,1399.3,1399.5,1396.3,1399.7,1405.1,1402.4,1400.0,1392.6,1389.9,1392.0,1396.2,1395.5,1401.9,1407.3,1400.0,1403.0,1400.9,1394.0,1391.5,1393.2,1402.8,1403.5,1403.3,1407.7,1406.7,1407.3,1404.8,1403.6,1397.5,1402.6,1402.5,1400.8,1403.3,1403.1,1401.6,1402.4,1408.9,1408.9,1408.4,1408.9,1414.6,1417.4,1415.6,1420.3,1424.5,1417.7,1427.3,1430.3,1431.7,1435.2,1438.0,1443.2,1451.2,1447.1,1448.9,1444.6,1443.2,1449.8,1450.9,1457.2,1463.3,1458.3,1459.9,1449.8,1459.8,1459.6
