,FLARE_TYPE,COINCIDENCE,d_l_f_1,d_l_f_2,d_l_f_3,d_l_f_4,d_l_f_5,d_l_f_6,d_l_f_7,d_l_f_8,d_l_f_9,d_l_f_10,d_l_f_11,d_l_f_12,d_l_f_13,d_l_f_14,d_l_f_15,d_l_f_16,d_l_f_17,d_l_f_18,d_l_f_19,d_l_f_20,d_l_f_21,d_l_f_22,d_l_f_23,d_l_f_24,d_l_f_25,d_l_f_26,d_l_f_27,d_l_f_28,d_l_f_29,d_l_f_30,d_l_f_31,d_l_f_32,d_l_f_33,d_l_f_34,d_l_f_35,d_l_f_36,d_l_f_37,d_l_f_38,d_l_f_39,d_l_f_40,d_l_f_41,d_l_f_42,d_l_f_43,d_l_f_44,d_l_f_45,d_l_f_46,d_l_f_47,d_l_f_48,d_l_f_49,d_l_f_50,d_l_f_51,d_l_f_52,d_l_f_53,d_l_f_54,d_l_f_55,d_l_f_56,d_l_f_57,d_l_f_58,d_l_f_59,d_l_f_60,d_l_f_61,d_l_f_62,d_l_f_63,d_l_f_64,d_l_f_65,d_l_f_66,d_l_f_67,d_l_f_68,d_l_f_69,d_l_f_70,d_l_f_71,d_l_f_72,d_l_f_73,d_l_f_74,d_l_f_75,d_l_f_76,d_l_f_77,d_l_f_78,d_l_f_79,d_l_f_80
1100,B,False,0.0,0.0,0.0,0.0,46.519,45.188,162.74,148.18,143.18,140.44,0.0,132.82,139.01,0.0,0.0,33.838,32.45,33.287,32.757,32.757,32.757,142.37,144.36,144.13,146.51,147.85,147.63,146.19,144.77,148.52,147.51,145.94,146.37,33.121,34.0,35.355,0.0,47.413,46.957,45.618,46.519,46.519,46.098,46.098,46.519,46.098,39.504,162.07,159.79,161.66,46.615,45.695,165.5,167.18,166.74,165.96,166.41,169.37,168.59,170.41,172.4,172.55,172.52,174.72,174.27,176.2,176.53,176.71,175.78,176.88,176.33,175.69,176.48,174.01,174.96,177.87,178.9,179.84,184.09,182.15
1101,B,False,41.104,41.012,41.012,42.012,42.012,42.048,42.012,42.048,42.048,42.012,42.012,42.012,42.0,42.0,41.155,41.188,41.0,41.0,41.012,42.0,42.0,42.012,42.012,42.012,42.0,42.0,42.012,42.012,42.012,42.012,41.049,41.049,41.419,41.441,41.049,42.012,41.012,41.389,42.429,42.048,41.049,41.417,41.591,41.356,41.418,41.015,41.012,41.012,41.049,42.579,42.107,41.469,41.682,42.678,42.66,42.619,41.524,41.561,42.533,41.524,41.602,41.45,41.527,41.605,41.485,41.513,41.049,41.466,41.649,41.649,41.824,41.607,41.049,41.533,42.683,42.817,42.893,43.046,43.046,42.227
1102,B,False,0.0,0.0,18.248,18.028,18.111,18.0,18.111,18.248,18.111,18.111,17.029,17.0,17.0,17.029,15.876,17.0,17.0,16.0,70.083,16.0,16.0,74.803,16.0,16.0,16.0,15.033,62.345,61.177,15.0,15.0,13.64,16.0,16.0,16.0,16.125,15.0,15.0,15.0,15.0,15.0,15.0,14.0,16.031,16.031,15.033,16.125,15.033,16.031,15.033,16.031,15.033,15.033,16.031,15.133,16.279,15.133,15.133,101.13,95.329,15.033,15.133,59.102,76.802,16.125,14.142,0.0,12.728,0.0,12.042,12.728,12.042,0.0,12.042,14.32,16.492,15.524,15.524,15.524,14.56,15.524
1103,B,True,0.0,0.0,0.0,21.401,22.204,22.204,20.809,0.0,20.809,20.809,0.0,0.0,22.204,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.809,24.042,24.042,24.042,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.698,23.409,22.136,0.0,0.0,0.0,0.0,0.0,0.0,22.204,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1104,B,False,214.12,216.21,224.62,219.67,193.74,193.74,192.84,194.16,195.07,194.16,194.65,193.74,194.65,195.15,196.06,195.15,194.65,194.65,195.59,194.7,194.72,194.65,194.65,196.3,195.98,195.98,195.98,195.98,196.89,197.13,195.56,196.89,196.89,197.31,198.21,157.76,164.86,158.26,155.28,155.17,140.61,134.29,101.5,102.02,100.48,92.498,94.573,91.029,95.985,101.3,99.392,77.78,79.517,91.52,109.17,120.72,129.39,85.489,86.664,79.102,69.964,65.037,58.755,60.107,45.478,56.446,57.147,53.231,17.029,17.804,17.804,37.019,34.005,17.205,18.028,18.028,18.028,18.028,39.024,49.535
1105,B,False,24.759,23.345,24.839,264.06,264.19,260.43,259.59,262.11,263.8,261.11,264.82,24.042,24.082,0.0,24.508,24.513,0.0,0.0,5.099,277.86,0.0,278.73,244.43,211.65,246.47,279.09,0.0,0.0,181.8,4.4721,219.55,0.0,0.0,210.04,211.62,210.35,211.81,211.62,211.74,213.41,0.0,211.7,215.38,217.52,216.54,217.52,216.23,7.0711,0.0,0.0,0.0,0.0,0.0,0.0,219.67,0.0,219.49,219.49,219.67,0.0,219.32,219.32,219.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,219.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1106,B,False,28.16,28.862,27.893,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.016,30.083,0.0,0.0,0.0,0.0,0.0,0.0,26.42,26.926,27.785,28.178,26.742,19.614,25.942,0.0,20.809,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.362,21.604,22.629,21.841,24.005,36.81,35.355,0.0,0.0,26.926,0.0,0.0,0.0,30.398,38.019,25.904,27.166,24.791,23.725,20.396,0.0,0.0,0.0,0.0,0.0,0.0,22.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0,0.0,30.463,30.463,31.054
1107,B,False,15.232,15.232,16.155,264.08,16.492,15.524,227.73,223.07,221.32,221.05,219.3,219.23,218.37,219.51,216.97,217.96,217.58,217.01,218.25,217.67,217.63,217.19,216.15,217.71,216.14,216.69,215.01,215.48,215.74,216.2,215.41,214.16,213.0,206.2,213.23,213.12,212.8,213.31,214.27,215.17,214.87,212.12,213.54,215.43,215.7,215.72,215.3,217.56,212.34,217.68,217.68,217.56,216.69,216.69,215.15,214.1,213.75,214.52,213.51,212.72,212.69,212.0,211.64,212.05,211.32,210.63,210.69,209.85,208.53,208.9,209.29,209.62,208.31,207.21,204.36,205.27,204.99,203.65,204.05,204.22
1108,B,True,7.2843,0.0,11.182,38.782,14.78,0.0,25.975,10.668,0.0,23.854,17.554,0.0,8.0623,7.0711,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.6158,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0711,0.0,0.0,0.0,0.0,0.0
1109,B,False,105.35,108.98,109.96,104.89,102.13,100.57,100.42,100.11,105.2,106.81,107.51,106.23,112.51,107.61,107.52,110.07,112.3,113.52,112.74,109.76,113.34,112.46,114.74,113.38,110.64,112.23,116.15,117.31,115.12,114.92,117.55,106.47,106.74,107.78,109.0,108.51,122.25,126.68,123.62,125.92,130.46,129.21,128.69,132.2,131.34,134.88,133.69,132.55,130.87,112.91,113.91,40.803,145.68,117.26,104.4,0.0,41.012,0.0,0.0,0.0,160.38,160.38,0.0,0.0,0.0,160.61,161.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1110,B,False,196.14,196.7,196.31,196.52,197.99,196.76,198.81,198.6,199.25,197.97,198.91,197.99,197.95,198.66,198.31,199.31,201.72,203.67,202.29,201.12,200.77,201.18,202.62,201.46,199.93,199.52,199.69,200.86,200.86,202.77,202.77,202.77,201.82,201.53,201.82,202.2,202.48,0.0,202.88,201.92,201.92,201.92,201.65,201.65,202.61,200.68,200.68,200.68,202.76,203.84,204.8,205.08,204.8,206.04,205.77,0.0,0.0,204.53,0.0,0.0,203.16,0.0,0.0,204.12,202.2,203.44,0.0,0.0,205.08,204.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1111,B,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.2426,9.0554,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.2111,6.7082,6.7082,5.3852,14.779,16.675,16.58,16.279,16.467,17.117,16.125,17.029,16.031,17.244,17.117,18.111,17.029,16.125,15.133,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.601,20.809,20.248
1112,B,False,13.407,12.373,15.911,13.086,14.191,15.922,13.303,16.184,14.522,12.894,13.939,14.16,48.265,86.446,47.892,86.433,87.472,87.863,88.908,89.674,14.5,89.573,90.723,90.902,90.895,91.459,91.992,91.946,92.512,92.608,92.496,93.463,94.256,94.071,13.603,17.598,93.818,94.067,19.155,18.914,19.395,19.195,19.504,20.254,24.698,21.077,24.166,24.166,21.338,22.433,22.036,22.113,24.698,20.379,25.08,69.632,69.175,69.12,72.964,68.683,70.507,69.618,70.958,0.0,70.178,80.0,0.0,81.216,0.0,12.649,0.0,0.0,12.649,11.705,0.0,13.0,13.928,13.928,102.39,13.601
1113,B,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,86.409,0.0,0.0,0.0,22.167,176.99,27.873,63.703,26.299,19.02,56.247,50.421,32.569,24.553,29.758,17.237,39.774,69.481,33.909,27.622,16.491,19.079,13.983,65.935,46.767
1114,B,False,70.153,80.62,44.747,71.098,85.541,59.112,83.104,88.727,83.683,85.626,69.049,92.917,84.153,45.123,50.47,66.958,52.241,50.485,51.57,35.01,43.684,47.322,22.59,35.083,16.592,71.367,51.768,66.111,42.641,44.717,66.198,47.061,48.882,44.038,63.765,98.708,16.129,54.185,45.25,94.47,36.898,58.626,80.863,68.65,89.796,57.75,43.792,85.996,72.603,52.824,97.598,115.14,32.986,110.68,75.028,92.501,56.3,36.96,62.498,67.777,37.359,53.982,70.031,40.924,66.374,96.033,59.486,66.904,45.221,103.57,71.498,99.553,104.15,26.432,16.365,142.01,136.19,69.53,27.038,21.119
1115,B,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1116,B,False,0.0,0.0,0.0,0.0,0.0,0.0,12.166,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76.485,76.485,77.666,0.0,0.0,0.0,80.05,0.0,81.584,0.0,0.0,71.309,0.0,71.568,72.533,73.763,78.158,83.557,90.169,89.844,87.191,87.154,91.034,87.089,91.777,93.273,92.918,92.967,95.863,93.891,94.717,95.605,97.375,98.192,98.83,99.94,65.868,95.085,95.316,94.492,95.94,95.233,93.993,95.085,94.351,95.587,95.814,96.507,99.977,98.899,93.586,98.262,14.142,98.622,101.03,101.88
1117,B,False,512.65,509.55,513.99,539.53,546.59,544.42,139.72,95.862,139.19,138.84,139.46,139.59,139.71,139.72,139.64,139.73,139.94,139.26,139.2,139.87,140.59,141.05,140.59,140.25,140.77,141.46,141.1,141.49,140.83,140.24,140.17,140.29,142.14,141.07,141.16,141.58,141.73,141.37,141.57,140.83,140.67,141.03,140.94,141.16,141.18,140.78,140.68,140.19,140.04,140.09,139.99,140.27,140.42,139.56,139.48,139.74,138.9,138.54,137.6,137.41,137.64,137.42,137.32,138.19,139.08,139.48,139.43,139.4,140.19,139.23,139.67,139.67,139.21,140.02,140.12,140.32,141.91,141.61,141.86,142.37
1118,B,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.866,14.422,14.422,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.499,35.659,37.793,59.034,14.213,15.62,15.62,0.0,16.279,62.032,0.0,0.0,15.556,0.0,0.0,16.279,16.279,16.401,16.401,17.029,16.279,0.0,0.0,0.0,0.0,0.0,16.971,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1119,B,False,156.47,139.8,159.62,159.18,160.59,160.59,162.78,162.52,164.01,163.75,164.71,165.68,166.64,166.64,167.61,167.61,168.58,170.51,169.8,171.73,171.73,172.7,173.67,174.63,174.63,175.6,175.6,176.57,177.29,177.54,178.51,178.51,179.48,180.45,181.18,180.94,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1120,B,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0828,0.0,0.0,7.2801,7.6158,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,166.17,0.0,0.0,0.0,0.0,0.0,170.52,172.93,172.7,174.14,174.14,175.6,175.6,176.82,176.82,177.79,140.95,136.22,136.71,123.09,112.38,112.87,111.14,111.14,111.14,111.14,110.15,110.64,110.15,108.78,109.66,109.66,109.66,120.29,109.27,0.0,100.51
1121,B,False,312.61,307.25,311.12,318.44,315.04,316.54,316.01,338.34,329.89,325.35,324.82,320.88,322.12,314.36,310.26,323.84,324.63,323.29,328.17,328.82,336.99,346.68,342.01,344.46,324.82,328.67,335.72,333.58,343.2,354.14,361.75,352.06,350.72,353.6,332.71,333.54,351.68,348.05,352.16,341.14,337.97,328.87,327.5,333.29,345.81,311.56,338.11,347.56,332.11,361.04,408.69,353.35,357.1,359.96,358.62,342.28,343.22,326.66,336.34,360.33,368.2,373.15,398.18,396.0,392.26,390.03,387.55,385.86,384.27,383.24,381.19,379.53,379.21,380.26,378.27,377.85,376.79,375.65,374.85,360.03
1122,B,False,233.51,239.91,239.66,239.96,240.78,240.7,239.78,240.1,239.08,240.36,241.01,240.28,239.65,240.44,240.09,240.56,240.31,239.45,238.99,238.32,237.6,239.54,239.2,234.73,234.61,233.83,236.12,236.88,241.27,239.81,241.0,240.13,240.29,241.77,241.56,239.9,241.49,242.16,242.16,241.82,243.0,241.7,243.2,243.82,243.11,242.82,243.0,242.84,242.62,243.59,243.14,245.04,245.39,245.22,247.28,248.18,248.03,246.74,248.08,248.71,249.48,249.54,249.98,250.41,250.62,250.25,250.07,249.73,250.63,251.7,251.8,251.01,252.04,253.28,253.32,253.43,252.5,253.49,253.44,252.4
1123,B,False,85.198,85.207,83.596,83.298,78.979,79.91,76.988,79.964,82.944,82.258,82.928,82.311,83.891,84.567,84.668,86.323,84.481,84.514,85.209,83.687,83.583,83.509,84.168,87.117,87.969,87.035,85.879,86.243,85.462,82.077,83.238,81.693,82.693,81.379,80.305,81.811,82.415,78.878,82.413,81.315,82.731,84.754,85.866,82.464,82.274,84.461,85.52,89.016,92.711,91.578,93.005,93.286,91.891,92.867,95.049,98.384,97.669,95.447,95.711,94.75,94.202,94.577,93.766,94.469,95.171,94.453,95.023,94.599,94.388,93.199,91.597,91.701,90.087,92.106,91.688,93.029,93.407,93.666,92.337,96.973
1124,B,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1125,B,False,167.3,168.25,167.61,167.98,168.08,167.94,167.41,167.41,168.22,168.64,168.71,168.08,168.74,168.78,168.66,169.28,169.61,169.61,170.17,169.61,170.13,170.25,170.24,170.83,170.68,169.61,170.72,170.07,170.21,170.21,170.21,171.01,171.6,171.6,171.6,171.6,171.6,172.2,172.2,171.6,171.6,170.8,171.4,171.4,171.4,172.2,172.2,172.8,172.8,172.8,172.8,172.8,172.8,173.6,173.6,172.8,174.2,174.2,172.8,173.4,172.8,173.6,175.0,174.2,174.81,175.6,174.81,174.81,174.81,174.81,176.21,176.21,176.21,176.21,175.41,176.2,176.21,176.21,175.41,175.41
1126,B,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61.294,69.062,70.909,74.235
1127,B,False,298.72,295.5,297.27,295.47,294.37,296.26,298.82,298.97,295.86,296.04,300.97,305.9,306.49,306.32,304.72,304.88,298.21,300.01,300.34,301.63,291.27,290.97,288.0,284.96,287.29,286.11,289.19,290.56,290.12,292.44,295.03,293.43,292.48,291.02,290.03,290.59,294.68,296.42,293.94,300.95,299.81,302.4,305.96,306.1,307.75,309.18,306.53,307.87,319.4,315.19,317.33,317.98,307.15,304.94,315.11,299.65,313.26,316.35,306.38,301.41,306.03,314.6,314.96,310.89,318.74,317.23,306.25,310.53,307.29,308.56,305.8,300.79,311.75,309.6,309.71,322.99,313.07,317.76,323.33,317.81
1128,B,False,806.18,0.0,816.24,839.32,820.59,827.59,836.5,827.43,832.67,834.62,837.11,840.26,931.58,841.49,0.0,0.0,0.0,0.0,0.0,0.0,887.54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,897.14,0.0,0.0,0.0,0.0,0.0,0.0,245.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.77,10.77,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1129,B,False,247.74,244.47,248.51,249.83,252.08,256.59,260.08,263.28,264.96,267.83,270.63,271.85,272.13,269.63,272.48,276.77,275.15,276.16,274.04,278.29,276.68,279.83,278.31,280.68,282.69,284.05,286.72,287.19,290.13,294.28,295.04,295.8,298.08,296.59,294.43,296.31,298.33,298.81,303.97,304.76,310.95,305.09,308.41,314.8,323.27,324.2,325.58,322.73,326.12,327.3,324.33,329.04,325.49,323.9,325.5,327.9,330.25,330.6,336.25,339.52,338.28,331.72,334.84,338.61,343.2,340.55,344.67,343.14,344.48,348.52,346.16,347.74,346.35,345.53,343.88,345.73,347.37,349.02,351.71,349.23
1130,B,False,636.5,648.43,639.12,620.48,623.37,627.31,637.66,656.68,660.13,651.79,645.87,643.77,640.36,636.79,651.04,644.09,636.69,630.44,627.41,629.7,621.53,607.49,611.22,612.29,618.87,619.44,613.68,616.68,615.11,609.99,612.75,622.29,630.29,613.38,612.94,627.92,629.8,628.55,620.07,612.98,619.5,618.49,621.77,622.64,621.58,629.12,611.96,627.49,605.43,611.31,621.1,623.26,611.87,617.57,633.74,640.16,620.15,612.92,605.49,604.12,618.08,613.65,641.05,642.58,453.17,461.84,453.05,443.32,301.55,261.68,403.17,389.68,398.2,285.69,370.23,379.58,570.03,581.46,533.94,502.25
1131,B,False,156.45,154.22,154.06,156.25,157.36,159.84,161.2,160.39,160.01,161.61,160.6,168.56,168.19,169.87,163.03,166.08,164.06,168.11,165.82,170.96,179.81,167.71,169.44,173.76,181.27,179.55,176.23,186.08,189.67,184.69,177.72,180.98,182.28,183.82,188.74,188.48,189.15,196.47,195.44,196.56,191.63,191.37,191.17,192.12,192.32,192.3,202.44,193.86,194.24,196.0,195.41,191.09,189.26,182.02,182.34,182.63,187.69,206.57,196.18,203.52,200.46,199.36,200.9,201.46,201.3,202.03,200.76,201.83,201.75,201.32,202.16,202.3,203.27,204.02,248.34,220.8,247.75,294.98,295.87,250.36
1132,B,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1133,B,False,114.72,114.49,116.31,115.64,120.85,119.23,114.88,114.4,114.6,115.12,114.51,114.61,113.27,120.09,119.74,112.46,120.2,112.88,121.47,123.57,116.35,128.98,129.09,135.44,132.9,118.76,117.99,118.73,26.551,25.765,28.276,25.924,117.61,153.62,140.08,26.341,11.741,26.575,12.217,22.133,159.89,165.38,159.35,152.62,159.87,161.74,161.5,152.59,156.92,162.47,148.5,151.56,198.16,200.95,200.34,201.2,202.8,202.28,172.43,201.18,201.94,203.22,204.91,13.907,204.67,206.08,206.52,176.48,181.36,206.7,207.07,208.66,209.09,210.83,210.28,210.65,210.78,212.33,213.14,213.61
1134,B,False,202.34,202.39,202.24,200.81,202.31,202.87,204.21,205.78,202.71,204.73,202.86,198.33,199.51,199.11,202.11,200.44,198.4,202.15,203.33,203.83,205.97,207.66,208.03,206.27,202.4,202.39,204.75,204.12,205.54,207.24,208.69,212.29,210.86,212.67,211.7,211.5,209.04,211.87,212.08,206.14,209.38,212.72,211.42,217.84,218.07,218.19,215.56,215.64,216.97,215.92,217.89,222.33,224.08,228.68,230.08,234.73,239.92,247.74,244.47,248.51,249.83,252.08,256.59,260.08,263.28,264.96,267.83,270.63,271.85,272.13,269.63,272.48,276.77,275.15,276.16,274.04,278.29,276.68,279.83,278.31
1135,B,False,211.7,211.5,209.04,211.87,212.08,206.14,209.38,212.72,211.42,217.84,218.07,218.19,215.56,215.64,216.97,215.92,217.89,222.33,224.08,228.68,230.08,234.73,239.92,247.74,244.47,248.51,249.83,252.08,256.59,260.08,263.28,264.96,267.83,270.63,271.85,272.13,269.63,272.48,276.77,275.15,276.16,274.04,278.29,276.68,279.83,278.31,280.68,282.69,284.05,286.72,287.19,290.13,294.28,295.04,295.8,298.08,296.59,294.43,296.31,298.33,298.81,303.97,304.76,310.95,305.09,308.41,314.8,323.27,324.2,325.58,322.73,326.12,327.3,324.33,329.04,325.49,323.9,325.5,327.9,330.25
1136,B,False,10.296,0.0,11.18,10.296,10.296,10.296,10.254,8.9443,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,456.8,444.68,440.85,0.0,0.0,0.0,430.88,0.0,217.69,414.39,408.43,406.62,165.93,149.38,47.464,25.68,19.714,14.034,28.825,31.601,19.446,28.584,20.395,33.779,17.343,18.418,39.575,11.831,12.978,32.618,33.424,9.8235,39.195,17.799,26.713,57.553,32.561,18.153,58.477,63.457,67.39,55.217,46.337,49.501,12.972,46.959,47.359,32.104,56.405,38.221,38.845,21.58,13.289,17.425,13.753,30.299,52.84,27.927,25.016,54.251
1137,B,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,123.98,124.74,125.93,125.51,114.07,108.31,106.04,102.83,102.07,101.41,102.25,103.2,104.96,103.16,101.23,100.17,102.23,104.28,104.16,101.21,98.996,98.686,97.082,97.937,96.496,99.152,99.14,96.49,93.872,93.904,92.39,92.241,91.626,94.635
1138,B,False,0.0,0.0,8.9443,8.6023,8.6023,8.4853,7.8102,7.0711,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0828,0.0,0.0,7.2801,7.6158,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,166.17,0.0,0.0,0.0,0.0,0.0,170.52,172.93
1139,B,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.705,11.402,0.0,11.402,11.045,11.18,12.166,12.166,11.402,11.18,11.18,11.18,11.18,12.166,0.0,0.0,0.0,0.0,0.0,0.0,9.4868,0.0,0.0,0.0,0.0,9.4868,8.2462,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0711,7.2691,6.0828,0.0,8.0623,0.0,0.0,0.0,0.0,174.14,173.14,174.14,175.7,176.61,176.27,176.61,176.5,177.0,178.65,177.61,177.0
