,index,time_start,time_peak,time_end,nar,xray_class,magnitude,COINCIDENCE,AR_class,ABSNJZH,AREA_ACR,MEANGAM,MEANGBH,MEANGBT,MEANGBZ,MEANJZD,MEANJZH,MEANPOT,MEANSHR,R_VALUE,SAVNCPP,SHRGT45,TOTPOT,TOTUSJH,TOTUSJZ,USFLUX,d_l_f,g_s,slf
2192,1426,2011-12-14 16:36:00,2011-12-14 16:36:00,2011-12-14 16:48:00,11367,C,2.5,False,0,59.196,334.74,32.544,45.286,95.696,136.67,-0.10236,-0.0054055,5699.5,29.725,4.0467,1173600000000.0,17.122,8.2889e+22,563.19,9384000000000.0,8.1504e+21,18.512,6335.6,3.0717
2193,1427,2015-10-19 17:36:00,2015-10-19 17:48:00,2015-10-19 17:48:00,12436,C,1.3,False,0,111.2,839.97,36.561,39.348,78.222,83.796,-0.06395,0.0020663,5724.0,29.991,4.3587,1796100000000.0,17.961,4.0909e+23,2059.4,37497000000000.0,3.7312e+22,276.08,7825.0,22.941
2194,1428,2014-08-08 12:48:00,2014-08-08 12:48:00,2014-08-08 13:12:00,12132,C,1.2,False,0,82.158,1821.8,34.186,42.18,99.576,101.1,0.050553,-0.00095861,3659.6,27.16,4.5952,2938000000000.0,14.218,4.1655e+23,2973.7,63797000000000.0,5.2615e+22,339.31,7408.8,23.133
2195,1429,2015-12-02 04:24:00,2015-12-02 04:36:00,2015-12-02 05:00:00,12458,C,2.2,False,0,35.396,558.48,39.869,57.145,118.06,118.59,-0.029449,0.0020365,4916.3,32.435,3.924,282400000000.0,21.449,1.1348e+23,798.33,16758000000000.0,1.1077e+22,45.607,585.13,6.2893
2196,1430,2016-09-22 17:24:00,2016-09-22 17:48:00,2016-09-22 18:00:00,12595,C,1.9,False,0,38.166,758.87,39.742,39.714,78.198,98.882,0.21136,-0.001571,7553.1,33.723,4.239,2719900000000.0,25.742,2.437e+23,1155.9,18580000000000.0,1.7427e+22,28.215,2192.2,3.9456
2197,1431,2015-11-22 01:36:00,2015-11-22 02:00:00,2015-11-22 02:24:00,12454,C,5.1,False,0,7.1926,1040.3,39.766,67.401,128.75,131.07,0.16333,0.00032931,3744.4,31.315,4.0021,1831900000000.0,17.934,1.0861e+23,1208.7,25615000000000.0,1.3697e+22,103.32,387.39,20.15
2198,1432,2013-07-28 05:24:00,2013-07-28 06:12:00,2013-07-28 06:48:00,11800,C,2.3,False,0,47.948,1035.8,39.085,53.008,107.61,112.54,0.11766,-0.0012793,6102.8,32.561,4.3419,2521700000000.0,21.843,3.0377e+23,1816.8,35040000000000.0,2.4757e+22,956.41,10070.0,78.219
2199,1433,2021-01-19 17:36:00,2021-01-19 17:48:00,2021-01-19 17:48:00,12798,C,1.0,False,0,93.797,225.6,40.955,38.052,66.356,70.266,-0.26136,0.0067002,6133.9,30.896,3.8337,4063500000000.0,24.48,1.1404e+23,455.86,7500000000000.0,9.7979e+21,246.77,0.0,34.176
2200,1434,2014-03-21 22:12:00,2014-03-21 22:24:00,2014-03-21 22:24:00,12008,C,1.5,False,0,497.3,1541.4,44.51,63.663,117.52,119.0,0.37737,0.014822,5271.9,34.967,3.902,25125000000000.0,27.141,2.3492e+23,1820.5,38688000000000.0,2.023e+22,1080.7,5476.0,90.674
2201,1435,2020-12-05 11:12:00,2020-12-05 11:24:00,2020-12-05 11:36:00,12786,C,1.2,False,0,14.458,1329.6,37.154,34.027,79.947,82.292,-0.21145,-0.00021151,8142.3,31.217,4.3015,7386000000000.0,21.774,7.3916e+23,2230.4,42296000000000.0,4.6196e+22,567.89,57475.0,19.623
2202,1436,2017-04-04 19:12:00,2017-04-04 19:24:00,2017-04-04 19:24:00,12645,C,1.1,False,0,313.9,1214.9,52.379,60.743,94.855,101.4,-0.02225,0.00682,12150.0,44.885,4.7935,14242000000000.0,47.502,7.4268e+23,2554.9,48384000000000.0,3.1761e+22,327.66,41515.0,16.356
2203,1437,2014-12-02 17:12:00,2014-12-02 17:24:00,2014-12-02 17:48:00,12223,C,3.9,False,0,9.4496,48.063,24.911,33.41,87.244,86.8,-0.25771,0.0020179,1384.2,18.76,2.3996,617010000000.0,1.5588,8.6088e+21,137.07,2705400000000.0,3.0425e+21,0.0,0.0,0.0
2204,1438,2012-01-09 20:00:00,2012-01-09 20:12:00,2012-01-09 20:24:00,11395,C,2.6,True,0,40.44,277.52,39.602,32.292,59.801,64.32,-0.1831,-0.002363,5985.8,32.202,3.7141,1593200000000.0,25.354,1.3605e+23,473.43,9675500000000.0,1.1317e+22,20.925,0.0,3.3999
2205,1439,2012-11-29 21:36:00,2012-11-29 21:48:00,2012-11-29 21:48:00,11625,C,1.5,True,0,40.567,748.95,40.493,42.051,77.793,84.677,-0.15441,-0.0010382,8322.2,34.361,4.3118,3086900000000.0,26.374,4.3184e+23,1690.0,30808000000000.0,2.896e+22,184.02,1827.6,15.134
2206,1440,2011-05-29 20:00:00,2011-05-29 21:12:00,2011-05-29 21:48:00,11227,C,8.7,False,0,479.14,1163.5,44.434,47.578,76.806,94.639,-0.014103,0.010705,9591.8,38.711,4.7854,13846000000000.0,33.361,5.7015e+23,2630.6,38185000000000.0,3.4036e+22,618.97,23641.0,36.76
2207,1441,2012-12-14 12:12:00,2012-12-14 12:12:00,2012-12-14 12:12:00,11633,C,1.0,False,0,0.0,24.405,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.8893,0.0,0.0,0.0,0.0,0.0,0.0,215.26,26430.0,17.386
2208,1442,2013-05-19 14:12:00,2013-05-19 14:12:00,2013-05-19 14:24:00,11750,C,1.1,False,0,5.9872,333.09,36.595,58.723,116.95,121.1,0.10898,0.00040326,4314.6,29.969,3.9382,2339700000000.0,16.158,8.5074e+22,769.9,14780000000000.0,1.0836e+22,175.27,1479.3,22.534
2209,1443,2011-04-03 05:00:00,2011-04-03 05:12:00,2011-04-03 05:24:00,11183,C,1.2,False,0,134.88,834.65,49.64,64.128,110.28,111.12,-0.027489,-0.0060516,7146.2,39.838,3.8043,3454000000000.0,36.882,2.1154e+23,995.77,22151000000000.0,1.3411e+22,321.37,5130.5,29.957
2210,1444,2015-11-17 15:48:00,2015-11-17 15:48:00,2015-11-17 15:48:00,12454,C,1.1,False,0,12.757,856.0,30.63,46.721,117.52,117.22,0.33918,-0.00047631,1942.8,25.866,2.7675,4672100000000.0,6.7055,6.9106e+22,1096.0,25782000000000.0,1.5617e+22,0.0,0.0,0.0
2211,1445,2010-06-12 03:48:00,2010-06-12 04:00:00,2010-06-12 04:12:00,11080,C,1.0,False,0,118.95,154.1,45.154,64.65,116.23,118.39,-0.11918,-0.016777,6562.3,36.897,3.8506,2862600000000.0,27.842,6.179e+22,407.57,7770100000000.0,4.9959e+21,127.12,437.75,17.549
2212,1446,2014-11-18 18:48:00,2014-11-18 18:48:00,2014-11-18 18:48:00,12214,C,1.3,False,0,167.36,5663.6,41.533,51.798,105.31,109.84,0.19698,0.0011768,9999.7,35.171,4.8603,21069000000000.0,27.603,1.8886e+24,6918.5,139260000000000.0,9.7223e+22,399.96,82238.0,13.001
2213,1447,2019-03-22 10:12:00,2019-03-22 10:12:00,2019-03-22 10:24:00,12736,C,1.0,False,0,189.02,545.7,49.52,68.319,113.8,123.31,-0.019372,0.0086938,8266.3,41.229,4.6192,4004100000000.0,39.32,2.3868e+23,1574.6,28460000000000.0,1.506e+22,148.16,10826.0,12.392
2214,1448,2013-07-07 22:36:00,2013-07-07 22:48:00,2013-07-07 22:48:00,11785,C,1.0,True,0,395.44,2811.4,49.562,63.727,106.16,110.55,0.17272,0.0047323,9271.8,41.66,4.8087,14421000000000.0,38.858,1.029e+24,4370.6,90218000000000.0,5.2232e+22,648.82,71008.0,27.733
2215,1449,2014-06-15 06:00:00,2014-06-15 06:00:00,2014-06-15 06:00:00,12082,C,7.5,False,0,164.26,549.59,36.033,32.017,66.856,73.204,-0.18302,-0.0046493,5944.2,27.464,3.971,10081000000000.0,19.459,2.789e+23,1019.5,18858000000000.0,2.3998e+22,35.693,2273.1,4.2672
2216,1450,2013-09-04 05:24:00,2013-09-04 05:36:00,2013-09-04 05:48:00,11837,C,2.9,False,0,57.257,281.01,54.155,68.654,110.67,112.85,0.12756,0.0051986,8814.9,44.79,4.1411,5124400000000.0,45.451,1.2894e+23,552.51,12516000000000.0,6.6201e+21,140.1,3920.0,14.712
2217,1451,2013-07-26 21:24:00,2013-07-26 21:48:00,2013-07-26 22:00:00,11800,C,1.8,False,0,20.805,1019.3,44.791,63.288,115.1,116.14,0.35937,-0.00080605,5773.0,36.243,3.7,5031100000000.0,27.983,1.9789e+23,1240.6,26080000000000.0,1.6039e+22,194.71,6593.3,17.851
2218,1452,2013-07-08 01:12:00,2013-07-08 01:12:00,2013-07-08 01:12:00,11785,C,9.7,True,0,370.59,2784.0,49.637,65.42,106.81,110.27,0.18808,0.0045642,9445.7,41.492,4.905,14066000000000.0,38.754,1.0186e+24,4308.2,87911000000000.0,5.1155e+22,644.64,62012.0,27.827
2220,1454,2013-12-10 20:00:00,2013-12-10 20:00:00,2013-12-10 20:12:00,11916,C,2.3,False,0,170.89,1292.2,37.593,47.473,95.64,98.965,0.019062,0.0030078,5591.4,31.379,4.5586,11119000000000.0,20.616,4.2189e+23,2406.6,45736000000000.0,3.8902e+22,232.98,10100.0,17.163
2221,1455,2014-04-21 19:24:00,2014-04-21 20:00:00,2014-04-21 20:24:00,12038,C,5.1,False,0,403.49,2687.6,40.277,59.705,117.36,118.78,0.086802,0.0060145,4995.0,32.033,4.3191,14420000000000.0,20.675,4.4505e+23,3254.8,66483000000000.0,4.3114e+22,1340.0,6744.3,88.499
2222,1456,2012-05-05 17:48:00,2012-05-05 18:00:00,2012-05-05 18:12:00,11474,C,3.4,False,0,14.008,205.97,27.076,38.4,102.56,102.81,-0.028949,-0.001442,2013.3,22.363,2.8632,1381400000000.0,2.7898,2.5973e+22,324.55,6737000000000.0,6.4814e+21,0.0,0.0,0.0
2223,1457,2011-04-30 08:48:00,2011-04-30 09:00:00,2011-04-30 09:00:00,11199,C,1.7,False,0,39.244,545.79,41.36,47.599,88.604,93.13,-0.014519,-0.0016555,7302.1,34.414,4.0568,668280000000.0,26.297,2.2989e+23,938.9,18141000000000.0,1.7577e+22,217.59,2093.8,20.185
2224,1458,2012-10-23 07:36:00,2012-10-23 08:12:00,2012-10-23 08:48:00,11593,C,3.0,False,0,121.11,1042.8,38.274,73.554,142.37,145.75,0.72826,-0.013424,2686.9,25.215,2.8758,3520100000000.0,10.186,3.2193e+22,523.66,10131000000000.0,5.7365e+21,63.64,345.73,13.584
2225,1459,2015-12-12 03:00:00,2015-12-12 03:12:00,2015-12-12 03:12:00,12465,C,2.0,False,0,1.46,349.95,46.385,51.216,99.842,101.4,0.16048,0.00015094,6036.5,38.054,3.2275,792050000000.0,33.268,7.7545e+22,399.77,9253300000000.0,5.4242e+21,0.0,0.0,0.0
2226,1460,2013-07-03 17:36:00,2013-07-03 17:48:00,2013-07-03 18:00:00,11785,C,2.1,False,0,470.64,1460.7,40.274,37.961,67.448,77.894,-0.003224,0.0071208,7698.3,33.513,4.5938,21296000000000.0,26.177,6.7576e+23,2554.3,45296000000000.0,4.6812e+22,711.66,13787.0,42.473
2227,1461,2011-10-30 22:24:00,2011-10-30 22:48:00,2011-10-30 23:00:00,11334,C,1.2,False,0,8.7616,7.3465,62.658,62.424,84.914,96.208,0.82835,0.015618,5339.3,53.235,2.9947,484400000000.0,54.011,3.9779e+21,22.2,880640000000.0,1.5505e+20,0.0,0.0,0.0
2228,1462,2013-01-05 08:00:00,2013-01-05 08:00:00,2013-01-05 08:12:00,11650,C,1.4,False,0,1.5548,287.82,33.869,24.229,46.907,64.92,0.39791,0.0032124,2722.2,31.96,4.6815,97987000000.0,12.19,1.7497e+21,5.8036,139150000000.0,2.6986e+20,85.939,4556.7,5.6852
2229,1463,2013-07-15 16:48:00,2013-07-15 17:00:00,2013-07-15 17:00:00,11791,C,1.0,False,0,143.88,438.8,48.222,62.164,107.16,108.94,0.53183,-0.010237,6234.5,39.016,3.9343,8805200000000.0,33.02,1.1637e+23,708.88,15923000000000.0,8.0827e+21,77.857,3390.1,10.075
2230,1464,2014-04-05 09:48:00,2014-04-05 09:48:00,2014-04-05 10:12:00,12026,C,1.6,False,0,47.089,1385.9,49.281,61.627,103.95,107.63,0.27781,-0.0012037,7665.2,40.955,4.452,5720300000000.0,37.661,3.9823e+23,1906.3,42065000000000.0,2.3212e+22,220.31,12801.0,14.994
2231,1465,2012-06-11 17:00:00,2012-06-11 17:00:00,2012-06-11 17:00:00,11507,C,1.5,False,0,112.67,609.52,31.514,42.427,103.61,104.28,0.088774,0.0036125,2529.9,26.154,4.3654,5515500000000.0,8.9997,1.0479e+23,1030.3,23026000000000.0,1.8635e+22,849.62,4538.5,71.596
2232,1466,2013-04-10 19:00:00,2013-04-10 19:12:00,2013-04-10 19:36:00,11713,C,4.2,False,0,66.3,1241.0,36.29,38.348,74.648,87.284,-0.20717,0.0012452,5874.0,30.474,4.4075,5820300000000.0,20.094,4.1536e+23,2008.4,35133000000000.0,3.9886e+22,588.08,297.83,110.77
2233,1467,2017-04-18 19:12:00,2017-04-18 20:00:00,2017-04-18 20:48:00,12651,C,5.5,False,0,0.0,37.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.7997,0.0,0.0,0.0,0.0,0.0,0.0,57.655,60774.0,3.4948
2234,1468,2013-07-01 15:00:00,2013-07-01 15:12:00,2013-07-01 15:12:00,11785,C,1.8,False,0,0.0,24.999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.3995,0.0,0.0,0.0,0.0,0.0,0.0,32.495,0.0,2.8222
2235,1469,2014-05-04 17:12:00,2014-05-04 17:36:00,2014-05-04 17:48:00,12053,C,1.4,True,0,11.592,32.768,28.299,52.091,123.11,122.57,-0.037716,-0.0053372,2199.2,21.212,2.7813,411120000000.0,3.4991,6.3437e+21,98.872,1781800000000.0,1.6351e+21,0.0,0.0,0.0
2237,1471,2013-01-03 21:24:00,2013-01-03 21:36:00,2013-01-03 21:36:00,11640,C,1.7,False,0,131.34,656.61,52.04,62.357,99.966,105.08,0.0048547,-0.0052714,11232.0,44.098,4.1859,4612000000000.0,44.604,3.7166e+23,1241.6,25548000000000.0,1.7058e+22,281.66,7791.3,18.297
2238,1472,2014-02-27 17:12:00,2014-02-27 17:12:00,2014-02-27 17:24:00,11984,C,1.5,False,0,377.44,2449.0,35.426,46.965,99.761,101.69,-0.2012,-0.0033082,4400.2,29.599,4.6822,18424000000000.0,16.869,6.6672e+23,4813.1,94147000000000.0,7.7194e+22,463.83,13296.0,29.342
2239,1473,2011-12-24 11:00:00,2011-12-24 11:12:00,2011-12-24 11:12:00,11386,C,1.1,False,0,44.972,141.83,43.103,36.274,60.615,68.333,0.57487,0.010481,5916.4,31.968,3.6526,1759400000000.0,25.635,3.3715e+22,125.4,1946800000000.0,3.0041e+21,25.681,7808.6,2.957
2240,1474,2011-05-03 10:36:00,2011-05-03 10:48:00,2011-05-03 10:48:00,11204,C,1.3,False,0,12.157,686.07,38.566,46.733,98.367,100.89,-0.0096813,-0.00044592,6019.7,32.504,4.0918,2757500000000.0,21.671,2.1794e+23,1109.9,22900000000000.0,1.8347e+22,514.59,491.31,48.415
2241,1475,2021-06-09 08:36:00,2021-06-09 09:00:00,2021-06-09 09:12:00,12831,C,3.7,False,0,0.0,29.271,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2242,1476,2014-12-12 19:12:00,2014-12-12 19:24:00,2014-12-12 19:24:00,12236,C,2.8,False,0,40.298,440.43,47.727,34.169,56.708,73.187,0.18204,0.0021003,9624.2,42.366,3.7393,1780600000000.0,40.825,2.4524e+23,630.02,10655000000000.0,1.3461e+22,0.0,0.0,0.0
2243,1477,2015-01-29 09:12:00,2015-01-29 09:12:00,2015-01-29 09:24:00,12271,C,1.9,False,0,75.491,523.55,46.747,72.697,123.32,126.86,0.14331,-0.004926,7148.5,36.947,3.5569,1121000000000.0,30.778,1.455e+23,899.07,17680000000000.0,1.108e+22,178.97,3284.8,18.533
2244,1478,2014-04-25 23:48:00,2014-04-26 00:36:00,2014-04-26 02:00:00,12045,C,1.6,True,0,93.268,679.96,46.002,59.024,108.32,107.92,0.10908,0.0059448,7794.2,37.841,3.5842,2078700000000.0,32.94,1.624e+23,792.78,16885000000000.0,9.522e+21,71.868,1204.1,8.3622
2245,1479,2012-02-26 11:12:00,2012-02-26 11:24:00,2012-02-26 11:24:00,11421,C,1.3,False,0,32.846,377.37,29.243,50.573,129.08,126.42,0.42422,-0.0038215,1794.4,23.792,2.3483,1879800000000.0,3.7227,2.0485e+22,350.06,8132900000000.0,5.1011e+21,0.0,0.0,0.0
2246,1480,2011-09-15 00:24:00,2011-09-15 00:24:00,2011-09-15 00:24:00,11297,C,4.6,False,0,80.34,61.76,48.744,65.693,116.62,123.75,0.074975,0.02169,4621.0,40.828,3.5286,3704000000000.0,33.801,2.2731e+22,201.02,4493700000000.0,2.1097e+21,63.0,342.58,13.38
2247,1481,2015-05-11 17:36:00,2015-05-11 17:36:00,2015-05-11 17:48:00,12345,C,1.1,False,0,539.51,2720.7,53.526,62.642,99.572,102.78,0.11837,-0.0066706,10837.0,45.519,4.6232,5145000000000.0,46.706,1.1642e+24,4099.5,88324000000000.0,5.0885e+22,366.04,50182.0,14.452
2248,1482,2011-12-14 16:36:00,2011-12-14 16:36:00,2011-12-14 16:48:00,11367,C,2.5,True,0,59.196,334.74,32.544,45.286,95.696,136.67,-0.10236,-0.0054055,5699.5,29.725,4.0467,1173600000000.0,17.122,8.2889e+22,563.19,9384000000000.0,8.1504e+21,18.512,6335.6,3.0717
2249,1483,2020-12-01 23:00:00,2020-12-01 23:12:00,2020-12-01 23:24:00,12786,C,1.4,False,0,302.95,2380.7,50.307,60.321,100.93,102.09,-0.024986,-0.0052656,14340.0,42.746,4.1944,9070200000000.0,41.25,1.0957e+24,2666.7,53929000000000.0,4.0463e+22,580.11,4576.4,25.474
2250,1484,2010-09-20 20:48:00,2010-09-20 21:00:00,2010-09-20 21:00:00,11109,C,1.2,False,0,36.656,441.05,41.501,40.289,74.777,79.819,0.0020474,0.001272,6587.7,33.0,4.1849,2469900000000.0,26.096,2.5211e+23,1046.9,18499000000000.0,2.0232e+22,211.67,350.31,23.203
2252,1486,2014-01-26 10:00:00,2014-01-26 10:12:00,2014-01-26 10:12:00,11960,C,6.1,False,0,275.4,2785.7,51.922,61.872,103.56,105.72,0.33086,0.0052552,9893.9,41.525,4.0574,8844200000000.0,41.09,6.8863e+23,2452.9,53389000000000.0,3.1732e+22,254.2,11065.0,13.015
2253,1487,2020-11-11 18:36:00,2020-11-11 19:12:00,2020-11-11 19:36:00,12782,C,2.6,False,0,85.112,178.74,39.846,32.527,54.633,63.422,-0.21731,0.0078077,4290.5,34.323,4.2645,3907400000000.0,23.493,6.2113e+22,272.66,4758700000000.0,7.411e+21,41.787,248.04,15.071
2254,1488,2013-07-07 03:48:00,2013-07-07 04:00:00,2013-07-07 04:00:00,11785,C,1.1,False,0,798.93,2782.8,46.637,61.064,104.61,110.96,0.14769,0.0086031,9786.4,39.761,5.0509,34800000000000.0,35.235,1.207e+24,4913.2,97698000000000.0,6.1919e+22,605.47,71530.0,25.054
2255,1489,2014-12-09 12:24:00,2014-12-09 12:24:00,2014-12-09 12:36:00,12230,C,5.4,False,0,40.782,656.13,29.312,41.128,107.53,109.18,0.17246,0.0016317,1962.3,25.165,3.3421,3317600000000.0,6.5696,6.5135e+22,928.12,21601000000000.0,1.5092e+22,68.007,65.548,28.531
2256,1490,2013-01-06 11:12:00,2013-01-06 11:24:00,2013-01-06 11:24:00,11653,C,1.2,True,0,0.098392,143.11,41.857,30.64,96.631,168.38,-0.81452,-0.0012778,2453.5,44.602,3.6494,31906000000.0,36.364,2.5089e+20,1.0967,60321000000.0,2.2042e+19,23.465,414.16,8.1178
2257,1491,2012-03-13 01:36:00,2012-03-13 01:48:00,2012-03-13 01:48:00,11433,C,1.2,False,0,120.96,379.81,31.57,32.214,72.081,75.849,0.14194,-0.0048712,3863.9,25.384,3.342,7865600000000.0,12.492,1.2742e+23,701.16,13700000000000.0,1.6835e+22,63.087,524.76,8.1792
2258,1492,2012-10-22 22:24:00,2012-10-22 22:36:00,2012-10-22 22:36:00,11593,C,1.3,False,0,127.79,1058.7,37.016,75.378,146.89,149.58,0.78176,-0.013986,2707.4,23.755,3.2616,4266300000000.0,7.3657,3.2853e+22,548.52,10456000000000.0,5.9583e+21,64.351,373.99,13.21
2259,1493,2015-02-09 18:12:00,2015-02-09 19:00:00,2015-02-09 19:12:00,12280,C,3.1,False,0,51.008,888.24,53.164,64.852,105.12,109.29,-0.022002,0.0016921,9412.9,44.559,4.5405,1760500000000.0,44.304,3.7682e+23,1611.5,34732000000000.0,1.7834e+22,227.12,18647.0,14.285
2261,1495,2016-05-15 15:12:00,2016-05-15 16:00:00,2016-05-15 17:24:00,12542,C,3.2,False,0,40.456,550.77,35.119,38.677,86.46,89.398,0.32119,-0.0011812,4274.6,29.409,3.93,5910600000000.0,16.865,1.9443e+23,1122.3,23717000000000.0,2.1538e+22,69.602,1020.7,8.7113
2262,1496,2015-02-20 20:00:00,2015-02-20 20:12:00,2015-02-20 20:12:00,12286,C,1.3,False,0,124.19,159.03,33.464,40.195,80.362,97.508,0.02059,0.012029,3773.0,25.147,3.3714,3590900000000.0,13.375,5.1735e+22,402.77,6740700000000.0,7.4693e+21,0.0,0.0,0.0
2263,1497,2015-01-29 14:36:00,2015-01-29 14:36:00,2015-01-29 14:48:00,12276,C,1.7,False,0,135.85,834.45,32.189,50.698,115.4,116.98,-0.22441,0.0057932,2519.8,26.613,3.5777,6461000000000.0,8.6482,7.8472e+22,1162.8,24371000000000.0,1.4898e+22,373.23,324.43,80.075
2265,1499,2015-03-28 13:48:00,2015-03-28 14:00:00,2015-03-28 14:00:00,12303,C,1.2,False,0,18.177,186.25,30.498,33.818,83.732,85.045,-0.24225,0.0015733,3471.8,24.18,3.4944,1552500000000.0,12.352,5.3267e+22,335.37,6486000000000.0,7.9755e+21,0.0,0.0,0.0
2266,1500,2012-07-23 23:00:00,2012-07-23 23:24:00,2012-07-23 23:24:00,11530,C,1.4,False,0,0.0,132.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.6991,0.0,0.0,0.0,0.0,0.0,0.0,29.967,0.0,3.7871
2267,1501,2012-02-12 14:36:00,2012-02-12 14:36:00,2012-02-12 14:36:00,11419,C,3.9,True,0,0.0,13.948,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.9302,0.0,0.0,0.0,0.0,0.0,0.0,49.602,100410.0,3.1122
2268,1502,2014-04-20 05:12:00,2014-04-20 05:12:00,2014-04-20 05:12:00,12034,C,1.9,False,0,110.2,1052.3,44.823,50.772,94.429,96.289,-0.096563,-0.0029378,9109.7,38.565,3.9349,3689600000000.0,33.952,4.5383e+23,1563.5,31661000000000.0,2.6216e+22,236.81,4332.7,15.283
2269,1503,2014-04-02 18:12:00,2014-04-02 18:12:00,2014-04-02 18:12:00,12030,C,5.3,False,0,272.5,520.96,36.323,34.624,77.205,78.252,0.0030332,-0.0081799,6949.5,30.292,3.9798,5588800000000.0,19.823,3.0747e+23,1122.5,20803000000000.0,2.1787e+22,942.27,245.66,95.71
2270,1504,2012-12-18 16:36:00,2012-12-18 16:36:00,2012-12-18 16:36:00,11633,C,1.3,False,0,443.52,1074.9,39.866,45.588,91.963,95.087,0.12405,0.0083201,6496.7,33.632,4.2907,18564000000000.0,24.51,4.5994e+23,2001.2,44665000000000.0,3.4144e+22,284.76,6606.9,17.886
2271,1505,2012-05-03 10:36:00,2012-05-03 11:00:00,2012-05-03 11:12:00,11469,C,1.0,False,0,27.119,927.51,37.075,57.684,124.55,123.0,-0.10279,-0.00099112,4023.7,29.29,3.7874,1503200000000.0,15.996,1.4622e+23,1214.5,24673000000000.0,1.8025e+22,440.46,1200.8,46.802
2272,1506,2014-12-28 13:24:00,2014-12-28 13:36:00,2014-12-28 13:48:00,12248,C,2.3,False,0,54.961,841.14,39.266,57.031,118.05,118.36,0.19393,0.0022412,4925.4,32.074,3.3113,2419700000000.0,19.976,1.6041e+23,1120.2,24339000000000.0,1.5098e+22,316.23,1620.0,33.331
2273,1507,2013-05-07 05:24:00,2013-05-07 05:36:00,2013-05-07 05:36:00,11736,C,1.2,False,0,0.0021876,0.34463,60.886,64.901,97.837,83.241,2.0079,-0.0021876,543.86,40.664,2.3838,1074900000.0,0.0,7.2227e+17,0.0021876,266650000.0,1.1514e+17,0.0,0.0,0.0
2274,1508,2021-04-22 05:48:00,2021-04-22 05:48:00,2021-04-22 06:00:00,12817,C,1.7,False,0,69.169,515.08,43.62,44.319,76.566,89.095,-0.30141,-0.0028389,8265.2,37.475,4.2562,4820000000000.0,32.103,2.6744e+23,1030.2,18339000000000.0,1.7843e+22,236.31,931.61,23.431
2275,1509,2014-11-12 20:36:00,2014-11-12 20:36:00,2014-11-12 20:48:00,12208,C,3.7,False,0,57.49,1447.2,35.285,49.62,105.02,109.39,-0.087355,0.0010906,5142.8,30.02,4.3514,4257600000000.0,15.774,3.6003e+23,2555.3,50594000000000.0,3.6948e+22,506.55,6474.9,48.015
2276,1510,2013-12-12 06:36:00,2013-12-12 06:48:00,2013-12-12 07:36:00,11917,C,3.4,False,0,188.02,1818.3,40.833,48.982,102.12,104.74,0.27104,0.0029487,6291.5,33.932,4.3339,10107000000000.0,24.653,5.3278e+23,2684.8,58905000000000.0,3.9196e+22,762.17,3003.6,48.355
2277,1511,2016-02-24 12:12:00,2016-02-24 12:24:00,2016-02-24 12:24:00,12506,C,1.4,True,0,5.4678,50.531,25.367,38.172,85.045,94.534,0.028526,0.00078981,2274.2,20.097,2.4879,523890000000.0,4.1167,2.0909e+22,270.47,4935900000000.0,4.6609e+21,0.0,0.0,0.0
2278,1512,2012-10-15 18:36:00,2012-10-15 18:48:00,2012-10-15 19:00:00,11589,C,1.4,False,0,0.66292,114.14,49.135,30.289,49.568,62.211,-0.59558,0.0023342,2605.4,31.92,4.659,88764000000.0,22.887,9.8266e+20,2.4406,74175000000.0,1.3833e+20,98.383,45440.0,6.2057
2279,1513,2011-04-13 07:48:00,2011-04-13 07:48:00,2011-04-13 08:00:00,11191,C,1.2,False,0,5.4106,320.97,51.882,33.867,64.276,85.59,-0.20287,0.00061324,12373.0,47.216,4.3952,946290000000.0,49.632,1.4498e+23,475.01,6266300000000.0,6.567e+21,284.92,339.73,57.815
2280,1514,2011-03-30 19:36:00,2011-03-30 20:00:00,2011-03-30 20:12:00,11183,C,1.9,False,0,84.709,830.17,40.274,54.014,101.43,104.54,-0.054807,-0.0024715,6413.1,34.185,4.2786,2284700000000.0,24.511,2.9191e+23,1652.9,31502000000000.0,2.5031e+22,283.16,3507.7,24.249
2281,1515,2014-07-11 00:36:00,2014-07-11 00:36:00,2014-07-11 00:48:00,12109,C,4.6,False,0,148.88,1573.4,56.456,61.716,93.033,98.321,0.099499,-0.0034382,20456.0,49.454,4.5065,2341900000000.0,54.064,1.1764e+24,2633.2,48729000000000.0,3.0435e+22,100.83,25857.0,4.5406
2282,1516,2019-05-06 19:36:00,2019-05-06 19:48:00,2019-05-06 19:48:00,12740,C,1.0,False,0,221.05,351.59,43.185,41.09,76.229,82.307,-0.56726,0.01138,10512.0,38.105,4.1695,16691000000000.0,34.056,2.7116e+23,753.7,14877000000000.0,1.3775e+22,31.753,3142.2,2.9233
