,FLARE_TYPE,COINCIDENCE,TOTUSJH_1,TOTUSJH_2,TOTUSJH_3,TOTUSJH_4,TOTUSJH_5,TOTUSJH_6,TOTUSJH_7,TOTUSJH_8,TOTUSJH_9,TOTUSJH_10,TOTUSJH_11,TOTUSJH_12,TOTUSJH_13,TOTUSJH_14,TOTUSJH_15,TOTUSJH_16,TOTUSJH_17,TOTUSJH_18,TOTUSJH_19,TOTUSJH_20,TOTUSJH_21,TOTUSJH_22,TOTUSJH_23,TOTUSJH_24,TOTUSJH_25,TOTUSJH_26,TOTUSJH_27,TOTUSJH_28,TOTUSJH_29,TOTUSJH_30,TOTUSJH_31,TOTUSJH_32,TOTUSJH_33,TOTUSJH_34,TOTUSJH_35,TOTUSJH_36,TOTUSJH_37,TOTUSJH_38,TOTUSJH_39,TOTUSJH_40,TOTUSJH_41,TOTUSJH_42,TOTUSJH_43,TOTUSJH_44,TOTUSJH_45,TOTUSJH_46,TOTUSJH_47,TOTUSJH_48,TOTUSJH_49,TOTUSJH_50,TOTUSJH_51,TOTUSJH_52,TOTUSJH_53,TOTUSJH_54,TOTUSJH_55,TOTUSJH_56,TOTUSJH_57,TOTUSJH_58,TOTUSJH_59,TOTUSJH_60,TOTUSJH_61,TOTUSJH_62,TOTUSJH_63,TOTUSJH_64,TOTUSJH_65,TOTUSJH_66,TOTUSJH_67,TOTUSJH_68,TOTUSJH_69,TOTUSJH_70,TOTUSJH_71,TOTUSJH_72,TOTUSJH_73,TOTUSJH_74,TOTUSJH_75,TOTUSJH_76,TOTUSJH_77,TOTUSJH_78,TOTUSJH_79,TOTUSJH_80,TOTUSJH_81,TOTUSJH_82,TOTUSJH_83,TOTUSJH_84,TOTUSJH_85,TOTUSJH_86,TOTUSJH_87,TOTUSJH_88,TOTUSJH_89,TOTUSJH_90,TOTUSJH_91,TOTUSJH_92,TOTUSJH_93,TOTUSJH_94,TOTUSJH_95,TOTUSJH_96,TOTUSJH_97,TOTUSJH_98,TOTUSJH_99,TOTUSJH_100,TOTUSJH_101,TOTUSJH_102,TOTUSJH_103,TOTUSJH_104,TOTUSJH_105,TOTUSJH_106,TOTUSJH_107,TOTUSJH_108,TOTUSJH_109,TOTUSJH_110,TOTUSJH_111,TOTUSJH_112,TOTUSJH_113,TOTUSJH_114,TOTUSJH_115,TOTUSJH_116,TOTUSJH_117
1864,N,False,77.368,76.061,72.086,69.108,68.203,63.872,59.487,69.905,62.197,68.717,65.528,67.779,73.096,65.023,64.564,66.818,69.248,64.418,71.41,69.757,64.981,68.302,61.034,65.054,63.219,68.129,69.763,70.684,62.646,60.043,64.378,63.834,64.128,60.531,64.244,66.43,65.674,64.381,61.688,64.212,64.506,65.184,60.716,63.766,56.372,52.883,55.1,54.013,52.239,60.812,55.775,56.572,58.635,54.487,55.135,58.591,50.647,49.51,46.888,51.238,49.456,48.559,48.323,57.464,53.258,52.715,54.893,55.437,56.268,58.883,56.411,59.39,55.678,55.604,60.741,55.678,49.896,45.607,43.322,39.721,50.569,45.905,43.852,55.509,47.162,40.734,47.664,44.524,43.928,45.323,45.418,45.822,43.548,50.307,50.277,48.468,45.694,45.643,46.354,45.122,44.541,45.948,47.581,41.105,44.6,43.725,45.188,38.503,41.921,41.517,36.055,38.32,38.346,35.383,37.974,32.793,38.255
1865,N,False,30.148,27.49,28.453,26.938,24.932,27.251,31.63,32.795,30.353,35.995,34.494,35.936,33.592,34.726,32.828,31.813,30.241,34.319,29.769,31.046,33.264,30.422,34.499,25.207,29.008,25.732,29.397,31.922,28.86,31.116,25.728,26.723,23.414,29.599,27.25,28.434,22.261,32.633,31.453,34.899,33.335,29.898,35.864,31.742,39.363,35.789,34.548,35.411,24.72,32.475,28.476,21.33,21.679,21.168,21.686,19.397,24.991,22.053,24.287,20.097,24.812,22.767,22.921,23.041,21.112,17.34,19.333,16.407,16.456,16.262,13.902,15.457,13.707,16.115,12.866,14.064,12.258,9.8593,12.425,12.523,12.679,11.065,10.935,14.086,11.339,13.356,16.122,20.096,20.762,23.623,28.823,25.014,22.895,25.341,27.929,25.348,21.298,24.454,21.104,21.125,20.956,17.179,19.534,24.229,16.997,18.715,22.008,26.344,22.819,22.574,24.52,25.859,25.33,24.521,22.751,16.613,18.849
1866,N,False,1150.8,1158.9,1133.2,1160.5,1165.7,1156.1,1148.9,1147.0,1160.5,1151.4,1123.8,1122.8,1118.9,1118.9,1105.2,1114.2,1104.0,1094.4,1083.9,1092.6,1103.9,1119.0,1129.8,1131.6,1127.7,1104.4,1084.1,1067.2,1065.8,1046.3,1045.4,1033.7,1050.7,1030.7,1039.8,1039.1,1023.1,1021.3,1023.2,1040.5,1043.8,1067.0,1046.7,1080.2,1081.3,1081.8,1088.7,1069.6,1048.4,1020.0,1033.7,1032.5,996.39,1009.6,1008.7,976.87,954.48,947.51,969.28,966.72,940.48,954.59,957.72,960.34,973.65,970.15,967.51,960.09,980.67,1018.5,1001.9,1012.6,1021.9,1022.8,1026.7,1043.8,1029.0,1043.8,1020.1,1003.4,999.03,1001.5,982.28,998.98,982.22,991.82,984.59,989.17,1011.9,1012.1,1014.1,1016.8,1026.8,1028.2,1038.5,1074.6,1096.1,1111.4,1099.8,1084.7,1074.6,1051.3,1032.2,1022.1,1011.5,1015.7,1024.9,1011.8,1015.3,993.15,1005.3,1008.6,1010.2,1003.1,1017.4,1001.1,1007.3
1867,N,False,64.082,61.128,62.048,60.615,60.492,58.322,53.791,59.89,65.57,62.687,64.292,64.548,58.817,61.192,60.461,60.175,60.844,59.506,61.255,58.468,56.741,60.306,56.48,51.731,51.788,52.323,55.048,55.101,54.367,54.184,50.079,52.965,51.477,50.732,50.596,49.231,49.588,51.608,49.183,46.073,43.134,44.945,41.025,41.753,40.121,40.276,40.477,40.844,39.263,37.999,39.862,41.222,39.729,40.523,43.445,40.696,42.924,44.655,39.157,38.527,36.493,37.04,36.957,37.206,35.421,37.958,36.765,34.433,37.96,36.821,38.878,37.151,37.12,36.19,33.418,33.629,32.786,31.725,32.288,31.542,30.992,33.24,30.114,31.109,33.151,32.401,32.087,31.959,31.476,28.581,29.33,30.242,32.866,29.504,30.155,27.932,29.83,27.623,26.91,27.511,25.267,24.081,23.002,24.356,25.92,24.68,24.511,24.079,23.957,23.125,22.996,22.464,23.042,23.548,23.228,25.503,24.181
1868,N,False,408.37,402.19,385.1,383.22,386.76,385.29,385.01,373.22,388.21,398.03,384.62,382.81,393.92,400.31,402.29,412.13,407.57,390.58,407.67,423.63,419.19,432.16,432.45,422.4,425.59,441.32,431.51,404.04,409.8,391.97,386.43,389.28,379.07,369.37,364.42,377.36,382.5,381.24,395.18,395.89,385.91,374.99,385.77,380.91,399.65,403.36,402.94,410.99,420.36,416.54,411.79,408.49,418.39,397.96,426.92,408.74,404.16,404.52,394.92,392.23,397.58,401.26,390.87,385.91,402.24,422.29,412.15,417.49,429.33,434.77,417.23,430.68,413.67,407.9,416.34,387.07,395.28,396.18,383.17,380.54,366.16,373.59,367.26,351.13,355.38,346.15,339.71,323.61,330.95,322.71,327.08,321.83,313.62,318.85,327.71,321.34,317.72,324.19,334.18,345.05,345.2,363.74,353.1,362.73,358.74,363.26,372.01,378.7,376.58,374.99,376.88,368.16,373.6,362.82,354.94,347.75,350.93
1869,N,False,65.709,67.235,66.991,67.821,69.072,70.137,69.622,70.47,75.244,74.136,70.594,73.237,71.361,74.729,74.54,76.626,73.574,79.97,79.685,82.782,70.168,70.679,69.372,68.317,63.822,59.996,65.004,65.826,56.01,50.213,50.02,49.194,45.634,47.343,49.976,51.75,46.174,47.669,43.91,45.89,48.872,49.076,42.839,46.86,48.384,46.357,45.458,41.278,40.267,40.064,40.029,35.428,35.315,42.749,42.532,39.568,40.4,39.569,38.453,39.599,37.704,38.923,37.538,34.047,37.139,37.635,38.932,39.349,34.414,37.275,37.98,41.76,44.582,44.087,45.568,45.854,49.342,50.607,53.219,55.119,57.973,61.158,62.796,62.53,65.487,69.519,62.586,61.101,68.484,67.525,74.668,69.957,66.127,67.318,69.048,72.35,81.011,83.784,94.918,96.158,102.8,109.78,121.07,124.68,131.09,141.62,145.42,147.65,153.65,163.49,168.39,168.14,173.51,186.88,179.62,187.9,186.69
1870,N,False,799.93,785.03,770.5,770.19,761.15,764.62,763.76,775.58,795.61,793.28,812.28,808.2,816.44,783.66,782.38,823.73,826.8,846.77,856.07,865.38,851.71,848.99,827.06,844.33,831.51,836.98,850.98,844.31,834.7,846.53,821.58,800.45,800.97,800.46,807.68,777.35,757.52,753.05,742.63,747.84,736.85,711.85,718.06,727.69,718.38,725.0,729.86,710.02,718.36,721.14,740.47,744.04,740.12,757.9,760.9,778.12,787.44,775.03,790.56,808.23,812.17,840.31,858.62,864.4,847.55,802.87,816.96,801.76,787.86,778.44,768.4,762.13,731.84,739.99,737.96,729.89,729.94,730.59,716.09,714.57,715.93,737.93,716.85,722.3,728.37,747.69,758.45,746.46,764.55,781.08,761.15,760.28,768.54,778.51,778.42,788.04,789.58,795.92,810.44,845.53,847.34,868.18,896.11,931.81,944.36,933.77,929.91,910.43,893.75,898.44,877.45,892.38,882.66,886.58,879.21,883.65,877.82
1871,N,False,600.0,597.79,597.21,597.16,585.11,598.35,589.35,606.06,583.99,587.68,590.62,603.33,605.84,598.91,605.06,595.98,584.62,578.34,583.94,596.45,597.54,593.21,605.37,609.65,595.33,590.64,601.18,606.07,607.3,604.44,600.05,602.28,608.61,587.27,596.14,571.29,584.12,580.94,557.53,548.09,554.71,541.1,539.5,535.24,526.12,532.82,539.85,548.98,547.4,547.23,560.7,569.61,581.54,602.03,596.02,599.43,606.01,613.21,596.36,585.4,589.28,600.96,596.72,615.26,627.47,645.32,655.4,627.34,614.48,610.51,605.47,606.58,581.63,573.14,561.51,541.5,534.98,528.91,539.37,559.84,534.59,535.93,552.91,538.85,532.29,554.4,539.73,539.55,536.37,536.16,520.38,516.88,534.59,535.77,530.46,529.84,531.65,546.73,558.64,555.01,558.02,568.48,565.16,572.99,582.72,572.51,573.36,551.15,536.31,506.7,497.93,492.14,489.18,503.01,483.38,480.87,473.93
1872,N,False,74.087,75.317,76.122,78.166,77.773,73.306,71.676,78.548,77.59,73.302,79.716,82.336,83.302,85.533,77.499,76.73,75.755,79.292,72.456,74.871,72.956,78.256,72.093,74.289,74.64,74.359,78.244,77.298,79.26,80.697,76.38,72.678,73.65,73.822,69.67,73.718,68.819,70.427,67.186,69.086,68.854,74.121,71.357,68.355,72.557,70.793,68.911,70.98,71.775,68.812,64.962,69.312,68.471,72.494,71.691,69.591,73.714,74.129,74.4,71.25,69.059,62.21,60.685,65.089,61.278,56.272,57.45,56.075,57.33,52.796,54.355,59.443,57.42,52.42,50.465,50.304,51.487,48.987,52.093,51.102,48.993,50.417,47.151,48.509,51.094,49.526,49.88,47.762,48.025,46.939,45.263,46.553,43.277,42.959,38.916,41.239,40.183,40.028,43.545,41.169,43.841,48.408,50.376,41.309,47.261,39.853,38.295,39.579,39.709,35.989,32.38,30.232,30.359,30.482,31.007,30.032,27.402
1873,N,False,1770.7,1753.7,1738.7,1759.4,1729.2,1725.9,1738.3,1726.7,1708.4,1716.9,1708.8,1711.6,1716.5,1722.8,1727.1,1717.1,1743.8,1765.4,1809.4,1812.7,1823.0,1820.2,1831.2,1819.9,1830.5,1844.5,1806.6,1810.8,1802.9,1825.2,1796.7,1780.0,1773.6,1764.6,1729.8,1712.0,1701.7,1697.4,1686.3,1671.6,1648.2,1651.6,1664.0,1638.9,1633.8,1649.5,1660.4,1628.2,1624.5,1635.7,1652.5,1677.1,1646.5,1629.9,1620.4,1638.6,1656.2,1654.8,1646.7,1635.5,1645.0,1653.9,1651.1,1626.7,1621.8,1616.6,1593.6,1596.4,1622.3,1611.7,1600.6,1604.7,1612.3,1607.0,1625.8,1609.4,1610.6,1588.2,1603.7,1613.5,1590.1,1609.3,1617.8,1646.8,1635.2,1626.7,1659.8,1676.2,1715.9,1700.1,1713.3,1686.0,1676.4,1684.8,1697.4,1693.6,1659.0,1644.1,1640.5,1609.0,1593.4,1558.0,1565.2,1561.9,1570.2,1563.8,1555.5,1555.1,1545.1,1569.1,1567.5,1580.1,1586.8,1560.6,1565.3,1574.7,1566.8
1874,N,False,60.759,54.178,56.32,53.397,55.108,53.975,58.514,60.337,55.899,54.931,55.452,51.441,43.806,45.965,43.569,41.799,43.671,40.361,44.014,42.569,42.404,42.047,37.519,36.18,39.372,38.71,41.061,40.575,43.123,42.995,43.577,44.797,40.69,45.36,46.887,47.769,49.068,48.811,44.977,44.769,45.135,46.19,43.84,38.801,43.365,47.586,41.816,42.084,43.776,41.25,41.82,39.235,38.86,41.159,39.217,40.728,44.124,42.801,41.304,40.152,39.554,38.96,37.528,39.378,38.007,36.45,37.689,39.426,43.066,44.489,43.938,43.594,43.297,42.632,42.272,36.394,37.414,32.035,32.107,32.775,34.81,30.943,30.948,27.449,26.666,29.306,29.842,26.816,28.582,27.413,29.705,26.255,28.778,25.853,26.215,22.622,22.457,22.17,20.038,18.671,16.756,18.308,17.671,18.47,17.405,34.349,36.748,49.342,65.369,71.901,77.24,83.118,89.553,96.571,112.33,119.27,121.9
1875,N,False,874.1,853.34,818.28,787.48,795.69,775.4,767.24,745.9,742.18,744.62,766.31,778.12,776.32,768.48,772.86,792.29,801.41,812.59,800.43,807.5,817.34,827.86,836.93,835.25,813.8,782.37,761.24,738.09,720.8,696.17,698.35,690.29,687.93,677.07,681.85,676.72,680.69,656.48,662.2,671.44,663.9,656.3,679.48,684.56,672.95,663.74,672.36,656.66,662.49,665.16,663.15,657.54,653.93,654.12,638.91,647.48,638.18,634.42,636.8,642.62,626.08,626.4,618.12,610.17,611.13,600.12,612.7,604.66,606.97,600.6,614.44,634.12,655.1,673.58,681.33,698.87,689.28,670.05,665.45,662.81,672.04,680.62,666.86,651.61,660.62,648.3,626.32,627.3,610.98,620.0,622.87,587.02,606.33,594.88,594.84,616.59,625.79,611.5,613.06,618.72,633.65,636.7,640.45,648.4,649.05,657.86,656.19,645.84,655.8,644.81,639.37,640.37,641.13,614.9,609.34,611.21,616.35
1876,N,False,41.845,43.793,43.804,48.046,44.101,46.731,46.602,41.495,44.334,42.447,39.616,37.505,41.878,40.856,39.523,42.38,40.89,41.025,39.96,43.044,39.715,45.01,47.062,45.621,47.364,49.659,48.743,44.923,47.226,41.931,41.712,41.079,36.451,41.798,37.255,37.806,32.223,32.409,32.894,33.579,30.415,31.81,29.062,35.119,32.963,31.148,26.469,27.529,28.67,32.881,30.645,30.05,28.513,26.458,28.881,25.206,28.42,23.201,23.865,26.742,21.554,20.317,20.038,17.475,21.233,22.223,23.575,23.57,22.776,18.895,20.572,20.934,23.638,22.601,22.498,27.06,30.009,28.031,26.366,22.667,19.218,15.174,19.153,13.824,13.897,16.862,14.574,15.614,15.155,14.933,12.911,13.225,14.906,16.615,14.599,13.803,14.875,11.252,14.219,13.219,12.52,10.381,13.145,11.721,12.434,13.72,11.265,11.707,9.9161,10.9,12.812,10.525,10.797,10.684,11.451,11.687,10.885
1877,N,False,45.736,43.733,48.462,46.702,46.003,51.663,46.12,50.591,47.016,48.212,45.591,52.999,49.561,48.533,49.311,44.234,43.155,44.166,42.287,48.429,48.982,47.57,47.48,49.384,46.734,50.91,49.691,56.241,53.751,56.07,58.895,55.18,58.984,57.542,54.245,55.793,51.391,53.817,53.778,51.355,52.459,49.201,45.533,53.342,52.773,46.75,50.02,44.702,46.334,45.918,48.431,44.575,43.569,48.144,47.433,48.102,48.738,47.123,48.126,46.007,45.47,44.733,45.911,41.6,43.246,44.027,50.535,43.303,40.89,45.088,46.777,41.425,46.438,47.973,48.015,41.245,40.731,41.076,43.623,39.815,36.827,37.226,35.841,32.756,35.936,37.222,35.135,34.113,35.817,34.33,34.391,36.679,36.869,35.018,39.96,44.591,44.187,37.634,35.389,33.642,30.139,28.166,32.104,33.735,33.367,31.208,30.697,33.128,32.418,32.491,33.022,33.579,37.848,33.52,30.889,31.616,35.958
1878,N,False,12.593,11.057,13.681,12.527,10.481,12.85,13.456,13.7,13.561,12.117,12.435,11.624,9.9533,11.462,11.476,11.178,11.703,11.089,9.9702,9.2778,7.9968,8.6843,9.581,10.428,10.098,9.5408,9.6132,10.949,9.3115,11.739,10.239,13.364,18.582,22.326,24.183,29.603,31.704,31.406,33.479,34.244,37.105,37.664,36.234,39.156,34.204,35.316,36.332,34.646,32.816,34.062,35.202,33.362,34.79,33.765,36.565,36.625,42.227,44.892,43.812,44.065,50.471,49.506,52.535,48.954,53.991,56.038,62.368,58.826,64.401,63.933,70.798,68.041,70.735,68.535,70.598,76.942,73.736,77.021,76.251,78.332,87.492,79.043,86.419,80.469,91.655,92.443,86.766,86.866,86.433,87.318,87.218,84.478,77.866,85.916,85.628,80.805,94.794,87.993,85.591,88.563,88.364,90.712,93.165,87.684,93.453,94.664,89.662,97.474,101.36,97.562,99.469,109.31,105.16,107.95,105.04,107.64,106.97
1879,N,False,127.16,124.61,120.09,114.62,123.74,120.84,122.98,122.88,116.88,121.16,122.41,123.2,122.94,123.27,124.0,119.27,125.34,128.42,124.83,126.55,124.92,127.63,136.46,129.26,128.19,132.62,130.34,133.97,133.29,135.25,134.12,131.49,134.94,132.68,140.1,144.29,150.12,149.49,153.67,152.83,159.24,161.47,164.52,167.95,166.14,161.28,159.84,165.05,170.49,173.29,175.91,170.89,172.26,170.97,169.81,161.37,171.87,169.73,161.4,162.35,157.83,154.38,158.98,160.03,166.82,165.61,155.93,156.97,165.91,164.66,171.06,165.75,172.52,173.2,165.73,167.29,168.09,163.28,162.73,159.36,160.36,164.62,156.6,154.56,143.63,153.63,158.03,157.06,160.63,160.22,154.34,154.97,160.49,158.59,156.46,152.52,147.05,159.3,149.19,151.67,146.93,153.1,158.67,155.8,157.03,151.1,144.66,136.51,143.77,143.45,138.74,143.52,145.08,149.32,146.88,138.52,135.53
1880,N,False,218.28,220.61,219.03,222.02,222.22,225.6,221.43,226.68,222.96,223.57,217.26,218.54,212.31,214.0,213.36,214.44,210.14,210.14,207.13,204.89,204.85,205.51,206.53,208.56,209.75,202.99,201.03,199.21,204.19,204.07,208.53,206.38,204.06,203.87,209.06,210.28,208.28,208.43,214.47,210.86,210.1,213.89,209.79,213.96,213.02,210.98,214.31,218.29,217.52,218.17,219.1,221.99,225.41,221.86,226.04,227.37,239.79,250.75,245.51,228.47,231.06,226.99,221.88,231.38,222.0,215.36,209.91,218.21,209.08,207.64,204.3,207.13,208.21,220.08,209.84,208.95,207.73,208.91,214.7,227.97,211.92,214.17,216.44,215.48,214.69,220.37,223.34,220.89,223.18,223.52,222.49,225.76,224.44,220.65,222.05,212.31,216.86,214.63,211.02,214.6,223.79,210.27,212.07,212.04,213.87,209.65,208.26,211.96,204.93,204.23,198.94,201.35,205.27,202.03,199.17,201.32,198.21
1881,N,False,45.05,47.886,41.062,42.174,42.783,42.322,42.746,39.141,38.948,39.48,41.37,35.381,37.205,39.367,35.788,37.743,39.372,40.709,37.785,37.02,40.095,39.113,35.665,32.645,36.227,38.128,38.867,43.258,45.374,46.65,43.674,47.394,52.141,55.075,62.449,62.219,63.78,62.85,71.221,77.722,73.864,82.136,89.047,92.636,97.02,110.96,113.18,120.52,132.37,131.34,118.08,118.79,118.02,111.94,107.43,97.889,96.284,88.64,87.646,83.616,79.929,77.577,74.454,69.648,67.661,69.571,67.134,64.446,62.234,65.648,60.272,66.144,66.71,66.434,63.487,59.9,55.752,61.037,55.783,54.592,52.789,48.251,50.263,46.54,42.01,37.755,38.519,36.515,36.736,32.036,35.19,37.835,32.126,34.376,35.158,33.76,35.765,31.723,36.696,36.426,38.948,34.913,34.805,34.973,39.14,39.333,39.067,36.65,33.596,36.791,26.753,24.211,22.842,22.697,22.54,22.902,20.336
1882,N,False,1.7318,1.5434,2.8098,1.7867,2.1207,4.3091,5.4459,5.4759,5.0369,6.2645,9.6406,9.3517,8.8053,7.4113,9.1917,11.404,13.604,9.8113,9.6066,7.445,8.8231,8.2664,10.832,8.3983,8.8725,9.92,10.244,9.9357,8.6521,7.3217,6.8269,8.0505,11.012,10.384,12.195,10.808,7.5667,12.751,11.051,11.228,10.065,10.237,11.367,10.73,10.738,9.4777,8.8349,10.916,12.674,11.903,11.614,13.191,12.493,12.993,12.318,13.835,15.281,12.549,14.045,8.918,12.83,12.859,13.937,11.627,10.05,8.4427,11.226,10.753,10.887,11.611,10.522,12.535,9.5218,10.941,10.772,12.941,12.495,14.394,13.782,14.732,12.693,12.628,13.668,11.433,10.287,13.582,11.916,13.533,11.349,11.246,10.407,12.215,10.652,13.355,11.105,11.782,9.5456,12.41,11.196,11.497,9.9046,11.165,11.528,11.851,10.944,12.616,9.1297,9.054,8.6424,10.52,9.7303,8.6424,7.7802,10.623,10.007,10.114,9.7082
1883,N,False,47.294,48.245,47.951,45.944,42.648,41.927,39.458,42.733,40.094,41.128,34.02,40.286,36.049,39.159,34.715,41.182,35.257,32.394,30.07,32.956,32.287,34.217,34.226,34.967,37.638,36.007,36.708,32.975,32.667,34.982,35.077,36.991,34.897,38.587,40.316,40.43,41.168,38.198,42.806,32.501,41.219,42.006,38.073,40.768,36.453,35.166,29.979,35.362,32.309,31.097,34.88,34.68,36.408,33.525,29.716,31.797,32.401,33.849,33.161,32.692,35.005,34.259,38.78,37.411,31.965,36.456,33.063,34.337,35.142,34.305,38.516,41.217,38.481,38.033,37.899,38.322,41.494,38.883,40.095,43.141,42.715,48.258,45.161,43.44,41.592,42.588,45.428,44.953,41.282,41.496,40.794,39.412,38.038,38.908,39.691,37.726,43.439,44.658,41.755,47.213,41.405,41.163,40.789,46.07,51.562,53.323,56.819,55.135,50.295,55.186,53.488,52.842,51.263,50.277,43.73,42.648,46.602
1884,N,False,93.827,93.608,91.286,90.191,92.8,93.164,99.548,101.26,99.849,104.55,108.79,109.67,115.48,122.14,110.06,117.08,107.93,105.96,105.79,104.56,96.668,99.233,98.177,94.545,94.312,92.7,88.96,88.95,85.206,88.376,89.126,87.647,90.269,86.313,83.596,82.355,83.592,83.88,80.024,82.631,80.051,80.232,77.532,76.463,73.474,74.715,71.693,75.195,76.306,73.476,69.952,70.613,68.75,68.667,62.513,62.434,62.622,62.422,63.047,64.199,65.769,60.119,67.928,67.814,75.303,78.463,77.764,76.03,77.949,68.398,60.603,66.524,53.989,61.245,60.825,61.426,57.539,59.062,61.504,58.377,57.097,56.042,55.698,57.337,60.153,59.302,55.935,62.994,58.842,64.867,62.991,64.418,66.545,63.56,72.532,66.158,71.315,70.41,64.656,66.82,64.512,57.692,57.35,54.75,48.153,52.301,45.028,43.811,42.683,37.522,43.846,38.925,40.9,37.053,38.267,33.18,33.711
1885,N,False,298.27,290.88,300.48,298.29,316.34,309.12,319.92,320.1,321.38,317.83,305.73,292.51,284.94,286.36,285.13,271.73,264.63,260.63,255.26,248.86,239.48,239.38,238.07,240.11,238.73,244.1,242.24,243.51,248.52,248.7,244.59,252.9,250.92,256.89,264.08,262.44,264.78,258.29,251.23,254.28,254.66,251.82,247.35,244.54,237.28,244.0,238.58,243.45,233.92,230.05,216.77,210.68,212.7,212.74,197.56,197.92,195.57,192.59,187.65,186.19,182.74,192.31,194.62,199.57,203.18,205.63,201.43,212.71,224.32,226.99,229.68,216.92,209.41,214.11,199.08,193.03,195.21,187.57,188.76,175.18,179.96,177.07,179.28,179.04,174.94,168.66,174.86,177.46,167.36,180.08,173.21,173.7,171.99,168.91,175.05,177.56,170.84,165.6,167.15,174.31,179.07,176.55,174.22,168.99,175.15,163.34,170.0,170.0,171.22,165.5,162.71,163.92,154.48,165.1,162.58,158.22,157.53
1886,N,False,51.08,48.935,45.648,47.027,43.211,47.908,45.776,48.441,51.723,49.709,50.687,51.361,49.847,53.117,54.956,46.468,48.479,48.919,52.252,50.267,49.517,46.01,44.323,40.971,47.041,40.461,42.051,39.571,40.018,39.498,36.387,37.498,34.794,37.296,35.384,30.608,26.979,30.239,30.042,29.312,32.158,32.678,41.468,36.696,32.841,34.437,37.004,38.825,36.454,39.38,39.619,40.4,38.154,32.549,27.135,24.255,27.408,25.016,24.078,23.566,32.433,32.119,34.633,34.132,35.822,37.546,36.192,38.05,37.744,37.219,39.164,36.814,42.36,37.27,39.094,37.867,36.018,39.45,36.727,37.709,40.125,39.172,39.765,41.478,37.359,41.141,40.963,40.966,40.798,35.557,35.624,37.554,39.088,35.511,37.847,36.562,34.425,35.073,29.955,30.674,35.15,31.638,37.648,33.852,29.542,35.624,34.467,41.293,50.537,42.167,49.036,40.151,43.834,38.2,35.437,34.184,32.429
1887,N,False,98.966,108.1,96.054,95.061,95.809,94.137,92.907,96.148,94.906,93.391,99.73,91.546,102.12,100.94,106.56,103.06,108.84,106.77,112.68,111.26,112.67,115.25,114.04,111.42,110.34,107.05,100.2,106.31,101.0,104.51,108.88,117.53,115.34,109.9,102.52,107.68,112.64,112.99,108.92,117.29,108.21,113.56,118.0,115.11,109.06,114.95,109.42,108.58,102.98,108.6,102.02,102.09,104.7,111.94,109.64,115.12,110.06,108.98,111.81,103.33,107.61,107.14,102.45,108.5,108.23,107.06,109.53,98.26,90.926,94.247,89.861,89.899,85.057,91.375,87.03,89.059,88.789,92.426,86.605,89.242,87.325,86.255,83.05,84.374,82.636,81.089,73.432,76.202,73.111,77.147,75.987,71.065,77.087,73.863,72.551,71.685,69.593,72.279,69.602,68.301,65.343,63.093,67.122,62.44,66.633,57.798,56.918,57.839,52.614,55.179,57.176,52.671,50.76,49.906,54.311,55.155,55.696
1888,N,False,1392.8,1388.2,1376.4,1366.7,1363.0,1345.1,1341.7,1342.9,1344.4,1336.7,1332.8,1344.2,1327.2,1304.9,1290.7,1299.9,1307.6,1309.9,1314.1,1307.0,1335.9,1342.3,1338.1,1337.1,1329.4,1339.8,1347.3,1331.4,1333.5,1324.5,1302.3,1296.5,1269.4,1247.9,1238.4,1221.9,1210.1,1212.0,1203.9,1220.3,1227.1,1248.3,1281.3,1274.5,1277.2,1300.5,1330.1,1345.2,1344.9,1312.0,1280.9,1250.2,1214.4,1176.3,1144.0,1130.0,1134.4,1120.1,1121.8,1120.0,1130.5,1148.6,1147.1,1132.5,1108.6,1107.8,1105.2,1102.9,1124.3,1109.5,1115.6,1131.0,1114.1,1112.6,1092.6,1097.9,1111.4,1101.2,1102.4,1101.4,1098.2,1066.0,1062.3,1055.0,1063.5,1044.5,1051.2,1034.8,1013.2,1015.9,984.92,995.0,998.4,1023.7,1016.4,1043.9,1074.2,1091.1,1121.3,1167.4,1146.7,1131.1,1110.6,1088.9,1047.8,1032.7,1004.4,1007.3,968.87,964.26,969.48,952.73,959.8,967.9,950.92,947.1,979.28
