,FLARE_TYPE,COINCIDENCE,slf_1,slf_2,slf_3,slf_4,slf_5,slf_6,slf_7,slf_8,slf_9,slf_10,slf_11,slf_12,slf_13,slf_14,slf_15,slf_16,slf_17,slf_18,slf_19,slf_20,slf_21,slf_22,slf_23,slf_24,slf_25,slf_26,slf_27,slf_28,slf_29,slf_30,slf_31,slf_32,slf_33,slf_34,slf_35,slf_36,slf_37,slf_38,slf_39,slf_40,slf_41,slf_42,slf_43,slf_44,slf_45,slf_46,slf_47,slf_48,slf_49,slf_50,slf_51,slf_52,slf_53,slf_54,slf_55,slf_56,slf_57,slf_58,slf_59,slf_60,slf_61,slf_62,slf_63,slf_64,slf_65,slf_66,slf_67,slf_68,slf_69,slf_70,slf_71,slf_72,slf_73,slf_74,slf_75,slf_76,slf_77,slf_78,slf_79,slf_80,slf_81,slf_82,slf_83,slf_84,slf_85,slf_86,slf_87,slf_88,slf_89,slf_90,slf_91,slf_92,slf_93,slf_94,slf_95,slf_96,slf_97,slf_98,slf_99,slf_100,slf_101,slf_102,slf_103,slf_104,slf_105,slf_106,slf_107,slf_108,slf_109,slf_110,slf_111,slf_112,slf_113,slf_114,slf_115,slf_116,slf_117,slf_118,slf_119,slf_120
560,B,False,126.58,150.25,109.98,151.59,139.83,138.68,166.11,121.59,139.43,154.14,146.78,144.64,146.21,173.53,153.17,143.16,160.17,182.53,155.8,151.54,154.52,0.0,163.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
561,B,False,13.169,13.116,12.97,12.901,12.667,12.563,12.491,12.455,12.822,13.165,12.91,13.051,12.841,13.084,13.057,13.343,13.6,13.66,13.638,13.878,13.892,13.869,14.288,14.529,14.612,14.655,14.583,14.779,14.461,14.441,14.638,14.489,14.737,14.962,14.969,14.791,14.911,14.704,15.058,15.216,15.053,14.649,14.862,15.464,15.812,15.773,16.237,16.378,16.529,16.794,16.583,16.731,16.451,16.657,16.279,14.36,16.458,17.028,16.855,17.101,16.955,17.351,17.544,17.319,17.662,15.142,17.884,18.508,15.844,18.116,18.637,18.322,18.389,18.303,18.124,18.293,18.385,18.253,18.93,19.038,19.279,19.427,19.435,18.977,19.372,19.94,20.145,19.948,20.477,20.629,20.637,20.635,20.874,21.401,21.575,21.352,21.609,21.943,22.207,22.4,22.339,22.957,22.937,22.888,22.649,22.685,22.758,21.997,22.448,22.523,23.166,23.334,22.488,23.201,23.378,23.5,23.538,23.656,23.032,23.09
562,B,False,10.713,10.508,11.159,11.01,11.353,11.467,11.206,11.467,11.605,11.328,11.165,11.252,10.779,11.08,10.777,10.646,10.735,10.462,10.879,11.003,11.177,11.078,11.362,11.774,11.469,11.332,11.637,11.578,11.401,11.464,11.446,11.387,11.395,12.316,12.387,12.483,12.627,12.514,12.359,12.657,12.563,12.725,12.621,12.279,11.894,12.027,11.93,12.349,12.189,12.042,12.422,12.549,12.464,12.489,12.335,12.678,12.542,12.492,12.534,12.456,12.77,12.723,12.847,13.593,13.359,13.215,13.344,13.291,13.245,13.339,13.74,13.224,13.534,13.263,13.26,13.607,13.896,14.185,14.42,13.216,14.346,13.944,14.352,13.839,13.292,13.393,13.557,13.872,15.893,16.632,15.291,15.766,16.025,16.018,16.215,16.005,16.644,17.38,17.036,16.746,17.77,18.378,18.89,19.662,19.502,20.232,21.184,22.189,20.178,19.175,20.389,20.133,19.319,20.115,20.402,19.984,20.003,19.975,19.922,22.603
563,B,False,14.931,12.969,12.921,13.227,12.711,12.884,12.413,12.101,11.864,11.832,11.793,11.506,11.304,11.37,11.736,11.759,12.151,11.716,11.825,12.094,11.825,11.651,11.549,11.427,11.322,11.572,11.832,11.708,11.889,11.708,11.89,12.199,11.906,11.934,12.323,12.254,12.396,11.923,11.393,10.972,11.031,11.434,11.32,11.328,11.068,11.517,11.527,11.275,11.568,11.748,12.157,11.093,11.152,11.438,11.275,11.122,11.92,11.302,10.742,10.098,10.525,10.219,10.396,10.875,11.1,11.53,11.232,11.03,10.697,10.773,10.652,11.497,11.111,10.697,10.503,10.375,10.285,10.869,9.4173,11.251,11.017,11.287,11.507,11.138,11.625,11.642,11.771,11.913,12.175,12.533,12.546,12.043,12.491,11.885,11.893,12.1,12.371,12.311,13.287,13.111,14.195,13.444,15.031,13.986,13.824,14.358,15.595,14.907,15.838,17.261,16.799,16.696,16.694,17.168,17.666,18.001,18.554,18.457,18.558,18.399
564,B,True,0.0,0.0,0.0,0.0,0.0,0.0,93.192,20.305,0.0,0.0,13.628,0.0,0.0,61.775,40.066,33.507,33.957,31.557,31.149,30.181,29.615,30.419,31.169,30.193,30.356,31.137,32.089,32.252,31.185,31.506,32.6,31.682,32.404,29.48,30.126,31.166,32.826,19.692,32.551,30.839,18.969,11.097,28.78,29.515,29.106,19.227,25.536,21.951,19.459,18.559,20.067,20.599,6.625,7.0226,8.0097,7.6004,7.0528,7.7538,7.5291,6.779,6.9487,7.1147,7.3194,7.4496,7.4176,7.0889,7.0776,7.0351,6.8652,6.9767,6.87,6.3753,7.0128,7.1195,7.5321,7.7293,7.3724,7.608,7.3115,7.8515,7.8986,8.1286,8.4059,8.2601,8.8199,8.4657,8.0136,7.3477,7.8981,7.6596,8.1335,8.7213,10.923,9.8143,9.9568,10.195,9.934,9.6033,9.8834,8.6902,9.2378,9.9839,10.677,11.79,10.389,12.971,13.769,10.857,12.881,12.542,12.268,11.954,16.02,15.632,15.628,17.613,18.382,18.692,20.326,19.426
565,B,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
566,B,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
567,B,True,0.0,55.281,50.921,49.173,56.619,55.729,58.135,60.398,63.943,66.789,71.656,75.128,67.816,74.602,72.088,0.0,0.0,0.0,73.428,75.487,77.396,83.593,79.997,89.393,0.0,0.0,35.025,30.911,30.678,25.84,54.014,23.529,23.888,22.345,23.233,22.256,23.529,24.641,23.529,22.817,23.737,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.6524,3.0293,3.4828,2.8158,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.84,17.468,17.153,17.467,17.604,0.0,17.246,17.358,17.457,17.488,11.995,14.97,13.532,13.16,13.268,12.716,12.067,11.998,11.259,11.461,13.142,9.5356,12.495,13.5,10.669,10.813,10.713,10.508,11.159,11.01,11.353,11.467,11.206,11.467
568,B,False,21.84,0.0,0.0,22.654,23.113,0.0,0.0,23.352,23.072,23.333,23.333,23.87,23.753,24.013,23.923,22.075,21.453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.8508,14.012,21.258,21.303,22.055,22.177,22.202,22.572,22.711,22.435,21.897,22.037,21.847,22.315,22.383,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.492,15.071,14.926,15.351,10.76,6.6571,14.476,15.072,7.6047,3.307,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1282,2.8764,2.9477,2.9146,2.879,2.6707,2.9212,2.9613,3.0446,3.0693,2.8392,2.8053,2.975,0.0,0.0,0.0,0.0,0.0,2.8935,2.6414,2.3887,2.2134,2.2093,10.575,10.401,10.677,10.913,10.913,11.011,11.257,0.0,10.75,10.452,10.557,10.884,10.884,0.0,11.36,11.367,0.0,0.0,0.0,11.903,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0164,4.851,4.7251,10.285,11.702,17.993,18.191
569,B,False,0.0,35.372,34.955,34.362,30.305,31.476,32.087,32.407,33.34,33.322,32.946,31.789,32.087,32.67,33.23,32.685,34.707,32.982,33.527,36.366,38.374,43.343,41.242,4.3911,4.3857,3.7981,40.436,3.4986,0.0,0.0,0.0,36.398,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.1578,0.0,0.0,0.0,0.0,6.9112,7.2828,7.7969,0.0,7.4812,5.9362,4.2134,4.0377,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.8554,3.1879,3.1446,3.0193,2.6618,2.3928,3.1409,2.996,2.9717,2.8082,5.7254,13.545,8.1462,3.0657,0.0,0.0,2.6943,0.0,18.116,17.707,17.768,17.585,15.554,15.401,15.767,16.051,16.218,16.643,17.094,18.191,18.801,18.875,19.189,17.42,16.746,17.334,17.571,19.247,18.876,19.021,18.851,18.306,18.43,18.879
570,B,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.347,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.4247,0.0,3.4366,0.0,0.0,3.3841,0.0,0.0,3.6586,58.83,3.5366,29.936,27.081,30.84,23.52,21.327,21.726,22.954,22.555,25.689,24.246,23.575,22.051,20.246,18.826,18.126,17.895,16.904,18.473,18.89,18.364,18.483,18.213,18.105,17.649,17.69,17.922,17.844,17.647,17.411,16.048,16.374,16.073,15.685,16.753,16.286,16.714,16.723,16.625,16.129,15.887,16.743,16.624,16.292,16.625,15.821,16.023,15.706,15.377,15.454,15.36,16.597,15.116,15.111,16.35,16.946,16.17,15.034,16.388,16.649,17.296,17.689,17.324,17.641,17.846,18.467,18.473,17.642,18.821,19.694,19.519,18.927,19.202,19.211,20.568
571,B,False,14.12,14.897,15.35,15.652,14.754,14.304,15.122,14.956,15.691,15.932,16.007,15.788,15.992,16.921,17.525,17.601,15.683,14.931,14.725,15.862,16.185,14.919,15.8,15.42,15.19,15.431,15.811,15.329,16.007,16.597,17.46,17.566,17.238,17.731,18.329,18.978,18.949,19.828,18.943,19.394,16.923,16.266,15.985,15.999,16.758,16.904,15.851,16.96,16.543,16.844,17.564,16.301,16.477,16.093,17.463,17.539,16.525,16.82,16.406,14.979,15.911,15.089,14.131,14.502,14.253,15.111,13.604,12.084,12.706,13.063,14.711,14.864,14.677,14.915,14.473,15.934,14.33,14.09,16.123,17.235,17.041,17.287,17.679,18.376,18.078,18.32,17.807,18.583,18.818,18.704,18.682,18.537,18.3,18.144,18.576,18.172,17.913,17.298,17.609,17.418,17.743,17.735,18.108,18.771,19.007,18.106,18.196,18.687,18.376,19.291,18.685,18.611,18.352,18.553,18.856,18.564,18.048,17.978,18.19,18.287
572,B,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.444,38.863,38.924,37.78,36.329,35.526,35.939,36.385,36.107,34.805,34.558,33.875,33.999,33.004,31.129,30.878,29.863,29.405,28.601,28.121,28.063,27.135,26.93,26.904,26.515,26.473,25.933,26.051,26.019,25.867,25.763,25.815,25.733,25.557,26.016,25.912,25.676,25.877,25.445,25.518,25.753,25.858,25.568,25.148,25.074,25.072,25.066,25.089,24.788,24.16,23.91,23.769,23.675,23.396,23.957,23.218,18.322,18.358,18.714,19.153,18.163,18.251,18.125,18.014,18.593,18.784,18.755,18.007,18.213,17.89,18.356,18.127,18.278,18.279,17.431,16.923,16.328,16.081,16.216
573,B,False,6.5873,6.9406,7.2114,7.4261,6.3599,7.3137,7.2783,6.9636,7.6023,7.978,8.5307,9.215,8.5185,9.3166,9.3848,9.5683,10.002,9.7399,9.4182,10.369,9.699,9.25,11.385,11.383,9.7451,11.778,11.677,9.3024,10.65,10.546,9.1013,8.997,9.7889,9.5507,9.6718,9.7741,10.298,8.2568,9.7138,10.241,10.284,9.2533,11.229,11.994,10.839,10.334,10.585,9.7969,9.5177,10.152,9.9191,10.525,10.94,11.71,11.427,10.745,10.922,11.177,11.742,12.199,12.174,11.754,12.115,12.121,14.512,13.209,11.623,12.14,12.156,11.793,12.61,15.668,15.931,14.467,13.193,15.095,15.61,13.127,14.06,13.386,13.681,12.437,13.148,13.129,12.671,13.007,12.938,13.007,12.42,12.482,12.544,12.97,13.617,14.464,16.554,15.608,15.886,15.772,15.62,15.137,14.876,15.792,16.01,15.533,15.429,16.276,17.683,18.293,17.394,17.4,18.689,18.689,18.224,0.0,21.848,20.575,23.429,0.0,26.855,0.0
574,B,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1185,2.0948,2.0988,2.005,2.0177,0.0,2.0167,1.8935,0.0,1.9848,1.8911,1.8567,1.9369,1.903,1.9428,1.8822,1.8733,0.0,2.0364,1.9828,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9661,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
575,B,False,8.5673,8.4118,8.3342,8.351,8.478,8.3623,8.419,8.4668,8.4985,8.6473,8.7598,8.8781,9.0687,9.0611,9.3225,9.3553,9.4113,9.257,9.4991,9.5331,9.5365,9.7308,9.6287,9.6626,9.6402,9.6486,9.8721,9.6929,9.7863,9.7712,9.9223,0.0,6.6796,6.6848,0.0,0.0,0.0,0.0,0.0,7.0213,1.9549,2.0969,7.1878,0.0,2.0839,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.057,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
576,B,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
577,B,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
578,B,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.47,11.582,11.248,11.025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.676,25.758,25.265,25.001,18.786,17.69,19.655,24.938,25.014,25.586,18.484,18.231,20.305,21.38,21.733,18.996,33.392,22.731,17.619,19.998,20.258,8.4068,17.976,18.801,21.063,22.258,20.902,23.232,22.799,23.076,22.559,25.069,33.453,24.544,26.932,23.955,24.271,30.113,31.202,31.296,37.728,42.245,38.403,37.411,37.554,40.206,39.238,37.422,37.459,36.159,36.393,35.573,35.998,37.18,38.124,38.559,38.759,38.239,38.875,36.887,34.471,34.34,33.822,32.78
579,B,False,25.84,54.014,23.529,23.888,22.345,23.233,22.256,23.529,24.641,23.529,22.817,23.737,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.6524,3.0293,3.4828,2.8158,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.84,17.468,17.153,17.467,17.604,0.0,17.246,17.358,17.457,17.488,11.995,14.97,13.532,13.16,13.268,12.716,12.067,11.998,11.259,11.461,13.142,9.5356,12.495,13.5,10.669,10.813,10.713,10.508,11.159,11.01,11.353,11.467,11.206,11.467,11.605,11.328,11.165,11.252,10.779,11.08,10.777,10.646,10.735,10.462,10.879,11.003,11.177,11.078,11.362,11.774,11.469,11.332,11.637,11.578,11.401,11.464,11.446,11.387,11.395,12.316,12.387,12.483,12.627
580,B,True,21.197,21.393,21.211,21.108,21.575,21.061,20.91,20.829,20.725,20.488,20.158,20.727,21.197,21.198,20.694,21.719,21.625,22.106,20.708,20.15,19.672,19.717,19.805,19.763,18.688,19.056,18.794,18.828,18.171,18.037,18.418,18.692,18.764,18.576,18.385,17.911,17.568,17.175,16.752,16.56,15.589,15.324,15.193,14.917,15.322,14.792,14.587,14.261,13.973,14.229,14.209,14.561,14.801,14.87,14.769,14.994,15.152,15.373,15.399,14.99,15.771,15.637,15.374,15.496,15.908,15.253,15.447,14.952,14.847,15.191,14.377,14.615,14.673,14.539,14.033,13.638,13.398,13.67,13.573,13.477,13.519,13.211,13.224,13.274,13.141,13.394,13.311,13.169,13.116,12.97,12.901,12.667,12.563,12.491,12.455,12.822,13.165,12.91,13.051,12.841,13.084,13.057,13.343,13.6,13.66,13.638,13.878,13.892,13.869,14.288,14.529,14.612,14.655,14.583,14.779,14.461,14.441,14.638,14.489,14.737
581,B,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
582,B,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
583,B,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
584,B,False,22.663,22.809,22.762,22.319,22.546,22.963,22.802,22.991,22.798,23.097,23.088,22.793,22.619,22.946,22.924,22.967,23.082,23.07,23.493,23.829,24.004,24.282,24.524,24.32,24.16,23.932,24.025,23.969,24.261,24.499,25.632,24.813,25.356,25.602,26.438,26.603,26.869,26.553,26.691,27.061,26.734,27.103,26.203,26.16,26.147,26.629,26.959,26.548,27.04,27.244,27.292,26.753,26.51,26.799,27.096,27.095,27.307,26.615,26.692,26.915,26.207,26.31,25.569,25.182,25.219,25.226,25.361,25.104,25.167,24.849,24.629,24.935,24.717,24.769,24.814,24.853,24.503,24.491,24.707,24.858,24.773,24.929,25.075,25.11,24.659,24.599,24.432,24.109,23.834,23.845,24.289,24.099,23.831,23.777,23.532,23.336,23.753,23.643,24.067,23.62,23.495,23.751,23.365,23.438,23.049,23.37,23.458,23.75,24.169,23.992,24.374,24.205,24.09,24.113,24.025,24.339,24.585,23.615,23.999,24.3
585,B,True,35.221,38.254,31.373,32.416,36.752,32.831,35.468,31.115,30.589,36.071,38.962,36.571,33.15,41.372,3.6395,35.547,3.678,35.485,3.3994,3.4802,35.717,7.6653,3.4999,3.5219,3.4698,3.3763,3.55,7.5097,3.5178,7.2891,6.8893,3.4933,42.821,6.2053,11.524,11.964,3.4565,9.1293,3.462,3.3442,45.151,7.1432,6.8071,45.208,3.352,5.0376,11.484,10.448,7.6809,3.2472,12.516,13.764,10.919,6.8735,8.8574,49.156,12.781,5.4176,15.0,5.5301,3.2182,3.2772,3.3399,3.4369,3.3037,3.3966,3.5479,3.359,3.3515,3.4898,3.5846,3.598,3.5058,3.5382,3.5324,7.5954,3.5793,3.6007,3.6993,3.6485,3.6818,3.539,3.677,3.717,3.6572,3.6961,3.7148,3.7117,3.6693,3.4999,3.4802,3.5972,3.5663,3.5716,3.711,3.5914,3.6293,3.6068,3.5556,3.5809,3.5363,3.6001,3.5027,3.6288,3.4615,3.4636,3.4231,3.4151,3.3943,3.4425,3.4926,3.4847,3.3943,3.3763,3.3738,3.3216,3.1864,3.2214,3.2166,3.2052
