,FLARE_TYPE,COINCIDENCE,MEANJZD_1,MEANJZD_2,MEANJZD_3,MEANJZD_4,MEANJZD_5,MEANJZD_6,MEANJZD_7,MEANJZD_8,MEANJZD_9,MEANJZD_10,MEANJZD_11,MEANJZD_12,MEANJZD_13,MEANJZD_14,MEANJZD_15,MEANJZD_16,MEANJZD_17,MEANJZD_18,MEANJZD_19,MEANJZD_20,MEANJZD_21,MEANJZD_22,MEANJZD_23,MEANJZD_24,MEANJZD_25,MEANJZD_26,MEANJZD_27,MEANJZD_28,MEANJZD_29,MEANJZD_30,MEANJZD_31,MEANJZD_32,MEANJZD_33,MEANJZD_34,MEANJZD_35,MEANJZD_36,MEANJZD_37,MEANJZD_38,MEANJZD_39,MEANJZD_40,MEANJZD_41,MEANJZD_42,MEANJZD_43,MEANJZD_44,MEANJZD_45,MEANJZD_46,MEANJZD_47,MEANJZD_48,MEANJZD_49,MEANJZD_50,MEANJZD_51,MEANJZD_52,MEANJZD_53,MEANJZD_54,MEANJZD_55,MEANJZD_56,MEANJZD_57,MEANJZD_58,MEANJZD_59,MEANJZD_60,MEANJZD_61,MEANJZD_62,MEANJZD_63,MEANJZD_64,MEANJZD_65,MEANJZD_66,MEANJZD_67,MEANJZD_68,MEANJZD_69,MEANJZD_70,MEANJZD_71,MEANJZD_72,MEANJZD_73,MEANJZD_74,MEANJZD_75,MEANJZD_76,MEANJZD_77,MEANJZD_78,MEANJZD_79,MEANJZD_80,MEANJZD_81,MEANJZD_82,MEANJZD_83,MEANJZD_84,MEANJZD_85,MEANJZD_86,MEANJZD_87,MEANJZD_88,MEANJZD_89,MEANJZD_90,MEANJZD_91,MEANJZD_92,MEANJZD_93,MEANJZD_94,MEANJZD_95,MEANJZD_96,MEANJZD_97,MEANJZD_98,MEANJZD_99,MEANJZD_100,MEANJZD_101,MEANJZD_102,MEANJZD_103,MEANJZD_104,MEANJZD_105,MEANJZD_106,MEANJZD_107,MEANJZD_108,MEANJZD_109,MEANJZD_110,MEANJZD_111,MEANJZD_112,MEANJZD_113,MEANJZD_114,MEANJZD_115,MEANJZD_116,MEANJZD_117,MEANJZD_118,MEANJZD_119
382,M,False,0.092008,0.12419,0.094966,0.12216,0.21921,0.14316,0.13215,0.092546,0.0443,0.10302,0.17923,0.14543,0.19291,0.18747,0.15642,0.19287,0.27468,0.23073,0.27452,0.28893,0.25271,0.23493,0.22868,0.24721,0.20718,0.22482,0.24953,0.31943,0.27482,0.26637,0.23981,0.20051,0.20369,0.20269,0.24565,0.20941,0.21039,0.16414,0.21988,0.22788,0.22828,0.15206,0.2157,0.2389,0.26016,0.26064,0.18898,0.21694,0.21296,0.24939,0.28145,0.29962,0.31287,0.30394,0.3091,0.29232,0.22619,0.26396,0.26113,0.20668,0.29913,0.20385,0.19511,0.28518,0.25069,0.23798,0.25927,0.19814,0.20153,0.13017,0.18233,0.18101,0.098342,0.1625,0.17032,0.099251,0.13087,0.12891,0.089341,0.090057,0.14612,0.12266,0.13674,0.14468,0.18843,0.16035,0.15421,0.19209,0.16254,0.20826,0.20437,0.17166,0.1562,0.25148,0.19244,0.21825,0.19036,0.25889,0.18722,0.20657,0.19613,0.19281,0.20804,0.19916,0.21318,0.21588,0.25231,0.30032,0.26175,0.21763,0.19926,0.18977,0.19187,0.24105,0.16703,0.30144,0.26218,0.26068,0.18874
383,M,True,-0.031624,-0.058528,-0.064567,-0.054913,-0.050135,-0.079615,-0.068253,-0.07361,-0.093026,-0.11859,-0.11942,-0.11346,-0.071607,-0.09,-0.095291,-0.067836,-0.067254,-0.10082,-0.13614,-0.11802,-0.12083,-0.16045,-0.095187,-0.15325,-0.13954,-0.10907,-0.12471,-0.077452,-0.10573,-0.080787,-0.071834,-0.06852,-0.052271,-0.068514,-0.078639,-0.077176,-0.095571,-0.096045,-0.084716,-0.094457,-0.10285,-0.060633,-0.086231,-0.067536,-0.082843,-0.069766,-0.072386,-0.068867,-0.081478,-0.069922,-0.039148,-0.025876,-0.051983,-0.044369,-0.03218,-0.02205,-0.079523,-0.036369,-0.050001,-0.086879,-0.066383,-0.085254,-0.096339,-0.08331,-0.075328,-0.070935,-0.097949,-0.103,-0.14405,-0.15613,-0.082658,-0.08442,-0.13709,-0.11935,-0.13133,-0.10188,-0.095108,-0.10302,-0.11789,-0.11996,-0.095632,-0.10883,-0.067382,-0.060596,-0.095314,-0.046695,-0.094638,-0.076151,-0.090583,-0.077926,-0.062228,-0.092875,-0.080944,-0.10592,-0.11017,-0.10618,-0.088008,-0.084105,-0.12019,-0.1006,-0.097399,-0.11227,-0.064622,-0.10396,-0.09995,-0.11166,-0.088385,-0.10919,-0.10767,-0.12575,-0.11453,-0.069549,-0.087858,-0.074383,-0.085722,-0.057659,-0.075356,-0.036382,-0.037694
384,M,False,-0.076151,-0.090583,-0.077926,-0.062228,-0.092875,-0.080944,-0.10592,-0.11017,-0.10618,-0.088008,-0.084105,-0.12019,-0.1006,-0.097399,-0.11227,-0.064622,-0.10396,-0.09995,-0.11166,-0.088385,-0.10919,-0.10767,-0.12575,-0.11453,-0.069549,-0.087858,-0.074383,-0.085722,-0.057659,-0.075356,-0.036382,-0.037694,-0.054965,-0.063709,-0.044074,-0.10107,-0.047152,-0.056382,-0.045245,-0.011511,-0.035631,-0.055728,-0.056286,-0.047051,-0.014904,-0.030519,-0.027943,-0.023866,-0.037773,-0.073421,-0.044925,-0.042598,-0.051781,-0.048189,-0.055733,-0.05253,-0.058769,-0.055211,-0.097756,-0.05872,-0.031499,-0.031384,-0.035992,-0.054734,-0.045396,-0.034949,-0.020045,-0.08356,-0.058493,-0.0023884,-0.10171,-0.036881,-0.10781,-0.11799,-0.069104,-0.085234,-0.12551,-0.017588,-0.10375,-0.097875,-0.13205,-0.079043,-0.077553,0.060358,-0.11387,-0.047762,-0.059247,-0.071307,-0.062167,-0.054469,0.061323,0.043712,-0.052384,-0.018966,0.017598,-0.011438,0.020096,0.030863,0.027833,0.050616,0.029852,0.0064609,0.05194,-0.013971,-0.042741,0.042455,0.0057307,0.024266,0.029635,0.045442,0.071928,0.021989,-0.0039482,-0.0072605,0.015828,-0.035854,0.092366,0.0016404,-0.069943
385,M,False,0.05601,0.062895,0.021114,0.0099744,0.0094244,0.055876,0.004744,0.042475,0.0056353,0.046226,0.0092409,-0.013466,0.051331,0.020379,0.018266,0.011523,0.023587,0.041606,0.0010938,-0.02245,0.034851,0.039051,0.0077741,0.043457,0.017599,0.0042399,0.044075,0.024674,0.042667,0.03265,0.057945,0.050814,0.053276,0.011253,0.0081801,0.025606,0.045818,0.027813,-0.0015743,0.066314,0.014417,0.052475,0.082065,0.047992,0.063657,0.042161,0.035989,0.043156,0.046928,0.024656,0.060075,0.054558,0.083721,0.06791,0.077599,0.091569,0.074491,0.076976,0.11802,0.077544,0.12755,0.075119,0.10405,0.1171,0.072654,0.005368,-0.016911,0.060154,0.089404,0.010266,0.091373,0.16589,0.10138,0.12607,0.12294,0.13978,0.13247,0.14317,0.12782,0.10096,0.14873,0.12821,0.13272,0.18167,0.1105,0.13759,0.1044,0.11859,0.074984,0.078813,0.068909,0.086118,0.10325,0.15043,0.1357,0.10355,0.099682,0.098744,0.10645,0.081346,0.08627,0.076021,0.0014688,0.048912,0.058613,0.012393,0.1055,0.061824,0.088157,0.08684,0.081784,0.034027,0.013296,0.043664,0.044339,0.048601,0.040483,0.0034107,0.012653
386,M,True,-0.13463,-0.13636,-0.13598,-0.077507,-0.077865,-0.070649,-0.02523,-0.040306,-0.02537,0.0037044,-0.043036,-0.029798,0.0074651,-0.0084224,-0.027974,0.052302,0.019355,-0.0046016,-0.035391,0.0068835,0.012208,0.01373,0.024108,0.02236,0.0018956,-0.002276,0.0071996,-0.046338,-0.042489,0.0029045,-0.004698,0.037282,0.01626,0.021647,0.014561,0.018216,0.011059,0.016856,-0.054076,-0.0049264,0.016736,-0.021239,-0.0044556,-0.035885,0.0043595,-0.0038576,0.011779,0.022441,0.044769,0.041548,0.026887,0.013985,0.038133,0.023763,0.027666,0.042778,0.064428,0.033658,0.053462,0.071155,0.019337,-0.020696,-0.0066264,-0.044143,-0.011464,-0.083936,-0.064163,-0.062645,-0.063419,-0.02609,-0.074994,-0.097102,-0.090464,-0.053626,-0.053031,-0.042544,-0.052851,-0.033395,-0.042805,-0.021637,-0.043521,-0.053842,-0.071908,-0.029045,-0.040009,-0.016129,0.0093324,0.0064741,-0.013715,0.0061005,-0.00067122,0.0032188,-0.03396,0.001478,-0.013309,-0.019255,-0.016755,-0.0052146,-0.026418,-0.043737,-0.028698,-0.01321,-0.045629,-0.041169,-0.057811,-0.042511,-0.043925,-0.038141,-0.05478,-0.035631,-0.054968,-0.040134,-0.02663,-0.053671,-0.05034,-0.083617,-0.065727,-0.067634,-0.054469
387,M,False,0.001478,-0.013309,-0.019255,-0.016755,-0.0052146,-0.026418,-0.043737,-0.028698,-0.01321,-0.045629,-0.041169,-0.057811,-0.042511,-0.043925,-0.038141,-0.05478,-0.035631,-0.054968,-0.040134,-0.02663,-0.053671,-0.05034,-0.083617,-0.065727,-0.067634,-0.054469,-0.1139,-0.089713,-0.11703,-0.12472,-0.1504,-0.091124,-0.10937,-0.084508,-0.088753,-0.096703,-0.049336,-0.095024,-0.080023,-0.067518,-0.040965,-0.080066,-0.033148,-0.023646,-0.04799,-0.039541,-0.042517,-0.028991,-0.0013162,-0.031704,-0.01818,-0.025933,-0.01357,0.029916,-0.0065388,0.057452,-0.00088908,0.080072,0.025709,0.014601,0.040271,0.051133,0.012028,0.033607,0.051095,0.034131,-0.0051038,0.031707,0.045105,0.0034356,0.0012962,0.0061637,-0.0023116,-0.055633,-0.037322,-0.04933,-0.0556,-0.067421,-0.11093,-0.02327,-0.050696,-0.01818,-0.0027406,0.047433,0.00016017,-0.031608,-0.063211,-0.10578,-0.10778,-0.061268,-0.088587,-0.085257,-0.10006,-0.070052,-0.084648,-0.082856,-0.092384,-0.028731,-0.044748,0.00048043,-0.047985,-0.0056058,-0.049948,-0.023192,-0.031265,-0.052281,-0.079248,-0.035079,-0.066939,-0.02583,-0.048479,-0.066147,-0.068755,-0.045663,-0.023079,-0.057194,-0.011539,-0.0033437,-0.0019752
388,M,False,-0.043737,-0.028698,-0.01321,-0.045629,-0.041169,-0.057811,-0.042511,-0.043925,-0.038141,-0.05478,-0.035631,-0.054968,-0.040134,-0.02663,-0.053671,-0.05034,-0.083617,-0.065727,-0.067634,-0.054469,-0.1139,-0.089713,-0.11703,-0.12472,-0.1504,-0.091124,-0.10937,-0.084508,-0.088753,-0.096703,-0.049336,-0.095024,-0.080023,-0.067518,-0.040965,-0.080066,-0.033148,-0.023646,-0.04799,-0.039541,-0.042517,-0.028991,-0.0013162,-0.031704,-0.01818,-0.025933,-0.01357,0.029916,-0.0065388,0.057452,-0.00088908,0.080072,0.025709,0.014601,0.040271,0.051133,0.012028,0.033607,0.051095,0.034131,-0.0051038,0.031707,0.045105,0.0034356,0.0012962,0.0061637,-0.0023116,-0.055633,-0.037322,-0.04933,-0.0556,-0.067421,-0.11093,-0.02327,-0.050696,-0.01818,-0.0027406,0.047433,0.00016017,-0.031608,-0.063211,-0.10578,-0.10778,-0.061268,-0.088587,-0.085257,-0.10006,-0.070052,-0.084648,-0.082856,-0.092384,-0.028731,-0.044748,0.00048043,-0.047985,-0.0056058,-0.049948,-0.023192,-0.031265,-0.052281,-0.079248,-0.035079,-0.066939,-0.02583,-0.048479,-0.066147,-0.068755,-0.045663,-0.023079,-0.057194,-0.011539,-0.0033437,-0.0019752,-0.058166,-0.061264,-0.037431,-0.069074,-0.038079,-0.082747
389,M,True,-0.088068,-0.025103,-0.004133,0.037467,0.050837,-0.045718,-0.067086,0.006864,-0.032432,0.051024,0.038672,0.02893,0.0076168,-0.03341,0.005413,0.041,0.036858,-0.017028,0.023221,-0.037733,-0.018153,-0.0090452,-0.055315,-0.054743,-0.055027,-0.11481,-0.017562,-0.076035,-0.13011,-0.030233,-0.057661,-0.069533,-0.13082,-0.10403,-0.12147,-0.10465,-0.11435,-0.11694,-0.091522,-0.06349,-0.026874,-0.00024698,-0.052758,-0.053648,-0.054332,-0.076002,-0.007443,0.020496,0.040525,0.022874,-0.0056318,-0.025768,0.0049248,-0.0065623,-0.014677,0.0026515,-0.056728,-0.041769,-0.035851,-0.07827,-0.086016,-0.040297,-0.065248,-0.089791,-0.096632,-0.1412,-0.11053,-0.13726,-0.14304,-0.12074,-0.19957,-0.14613,-0.15364,-0.1436,-0.11329,-0.13097,-0.13166,-0.13077,-0.16345,-0.14727,-0.12892,-0.08589,-0.1017,-0.11244,-0.071542,-0.089519,-0.10708,-0.074829,-0.11623,-0.10438,-0.099198,-0.13359,-0.10979,-0.16689,-0.12816,-0.10947,-0.12141,-0.076778,-0.035763,-0.045829,-0.041929,-0.038094,-0.041011,-0.049055,-0.057655,-0.03707,-0.011963,-0.038539,-0.032692,-0.066728,-0.056198,-0.011993,-0.029383,-0.05403,-0.04658,-0.05197,-0.08285,-0.073155,-0.10375
390,M,False,-0.053648,-0.054332,-0.076002,-0.007443,0.020496,0.040525,0.022874,-0.0056318,-0.025768,0.0049248,-0.0065623,-0.014677,0.0026515,-0.056728,-0.041769,-0.035851,-0.07827,-0.086016,-0.040297,-0.065248,-0.089791,-0.096632,-0.1412,-0.11053,-0.13726,-0.14304,-0.12074,-0.19957,-0.14613,-0.15364,-0.1436,-0.11329,-0.13097,-0.13166,-0.13077,-0.16345,-0.14727,-0.12892,-0.08589,-0.1017,-0.11244,-0.071542,-0.089519,-0.10708,-0.074829,-0.11623,-0.10438,-0.099198,-0.13359,-0.10979,-0.16689,-0.12816,-0.10947,-0.12141,-0.076778,-0.035763,-0.045829,-0.041929,-0.038094,-0.041011,-0.049055,-0.057655,-0.03707,-0.011963,-0.038539,-0.032692,-0.066728,-0.056198,-0.011993,-0.029383,-0.05403,-0.04658,-0.05197,-0.08285,-0.073155,-0.10375,-0.042593,-0.06038,-0.11405,-0.14542,-0.15211,-0.14797,-0.15429,-0.15454,-0.165,-0.1585,-0.16547,-0.22255,-0.20159,-0.17994,-0.18949,-0.2013,-0.18336,-0.17442,-0.17445,-0.13855,-0.18479,-0.17669,-0.13423,-0.16776,-0.16619,-0.15575,-0.15293,-0.13121,-0.15219,-0.14455,-0.13146,-0.17624,-0.1907,-0.19355,-0.17792,-0.13193,-0.17462,-0.11449,-0.14133,-0.13701,-0.14442,-0.10725,-0.10708
391,M,False,-0.17021,-0.15983,-0.16871,-0.19538,-0.19331,-0.21032,-0.18224,-0.16042,-0.18002,-0.1073,-0.14013,-0.17473,-0.17924,-0.13053,-0.12846,-0.11177,-0.11737,-0.1314,-0.16575,-0.13338,-0.17112,-0.15814,-0.16988,-0.20155,-0.16339,-0.18298,-0.1578,-0.19481,-0.18256,-0.21179,-0.18618,-0.18076,-0.16528,-0.18625,-0.20334,-0.2181,-0.20112,-0.25042,-0.23444,-0.2456,-0.23222,-0.18461,-0.21161,-0.22388,-0.18695,-0.23183,-0.24728,-0.21292,-0.20945,-0.18017,-0.17462,-0.20349,-0.15515,-0.19185,-0.1917,-0.14793,-0.17656,-0.14814,-0.13522,-0.16013,-0.13036,-0.15421,-0.17054,-0.14222,-0.17618,-0.11402,-0.12768,-0.18625,-0.1599,-0.15865,-0.20361,-0.18075,-0.22354,-0.24913,-0.25587,-0.2491,-0.21663,-0.20416,-0.21163,-0.23465,-0.21916,-0.246,-0.24149,-0.21784,-0.22889,-0.21785,-0.25416,-0.21734,-0.1819,-0.24349,-0.20711,-0.22135,-0.21427,-0.22109,-0.26189,-0.21744,-0.22324,-0.2545,-0.2173,-0.22972,-0.24611,-0.26022,-0.2112,-0.23526,-0.22824,-0.22198,-0.20882,-0.18755,-0.2107,-0.25002,-0.20324,-0.18314,-0.1847,-0.19619,-0.15692,-0.21073,-0.22574,-0.1817,-0.20026
392,M,False,0.071006,0.13928,0.1925,0.10527,0.10305,-0.065364,0.11306,0.079351,-0.054004,0.06624,0.14226,0.17705,0.16184,0.066125,-0.022427,-0.0057648,0.066953,-0.017859,0.07708,0.10264,0.017462,0.038358,-0.018934,0.00068206,-0.0041738,0.01963,0.033886,0.030218,0.090007,0.01231,0.094551,0.061305,0.013873,0.0020286,0.0047416,0.030211,0.0069928,-0.019402,0.020494,-0.026208,-0.035487,-0.048166,-0.033933,-0.015105,0.01913,-0.034829,0.011776,0.026518,-0.034179,0.0081282,0.012757,0.038527,0.025497,-0.010346,0.0046674,-0.033162,-0.0064749,-0.0067149,0.034778,-0.023031,-0.044585,-0.037868,-0.010553,0.025396,0.041768,0.0086347,0.085528,0.0063121,0.014715,0.012089,0.023399,-0.011935,0.019704,0.049623,-0.070308,-0.038791,0.046007,0.067171,0.0049967,-0.0049166,0.080332,-0.061916,0.03738,0.052942,-0.018587,0.02256,0.020864,0.062333,-0.0128,0.023775,0.022885,0.0087524,0.063012,0.094624,0.062714,0.018183,0.078269,0.028514,0.056771,0.077203,0.061001,0.054535,0.07257,0.052688,0.027534,-0.0078319,0.0039717,0.026527,0.037361,0.00060395,0.13153,0.059958,0.080455,0.06061,0.030179,0.0084819,0.05879,0.053083,0.024226
393,M,True,-0.12911,-0.12663,-0.13676,-0.19781,-0.10284,-0.17567,-0.20566,-0.16742,-0.12242,-0.17267,-0.2274,-0.14187,-0.13367,-0.18375,-0.15824,-0.15447,-0.17162,-0.003346,-0.064271,-0.2477,-0.12935,-0.12766,-0.068909,-0.09491,-0.14897,-0.14903,0.055224,-0.063224,-0.097992,-0.10839,-0.039398,-0.045706,-0.02271,-0.073012,0.015127,0.044537,-0.026377,-0.086616,-0.0092551,-0.096182,-0.11712,-0.036565,-0.21415,-0.031807,-0.055672,-0.042322,-0.079569,-0.033627,-0.064107,0.050323,0.025399,-0.04086,-0.10264,0.081287,0.06643,0.13302,0.08048,-0.01574,0.083099,0.012012,0.039435,0.10945,0.051519,0.030546,-0.0046549,0.10979,0.13224,0.019625,0.13419,0.070344,-0.045691,0.017308,0.064187,-0.005903,0.042434,0.10632,0.071904,0.11016,0.02769,0.019354,0.08255,0.16927,0.10977,0.11068,0.13006,0.052293,0.077649,0.082741,0.045751,0.075669,0.0841,0.0042503,0.057127,0.095285,0.0020909,0.007327,0.11243,0.084668,0.10348,0.16392,0.15747,0.14996,0.11913,0.13491,0.056793,0.053613,-0.056581,0.1515,0.15308,0.16633,0.15808,0.13455,0.15196,0.15847,0.081918,0.27059,0.16108,0.17992,0.041208
394,M,False,0.10945,0.051519,0.030546,-0.0046549,0.10979,0.13224,0.019625,0.13419,0.070344,-0.045691,0.017308,0.064187,-0.005903,0.042434,0.10632,0.071904,0.11016,0.02769,0.019354,0.08255,0.16927,0.10977,0.11068,0.13006,0.052293,0.077649,0.082741,0.045751,0.075669,0.0841,0.0042503,0.057127,0.095285,0.0020909,0.007327,0.11243,0.084668,0.10348,0.16392,0.15747,0.14996,0.11913,0.13491,0.056793,0.053613,-0.056581,0.1515,0.15308,0.16633,0.15808,0.13455,0.15196,0.15847,0.081918,0.27059,0.16108,0.17992,0.041208,0.12835,0.12831,0.12082,0.16233,0.10867,0.073991,0.15974,0.055067,0.15328,0.17973,0.10494,0.11234,0.14322,0.092183,0.19933,0.33488,0.14908,0.06475,0.079265,0.18563,0.27571,0.28892,0.19725,0.23678,0.27435,0.25431,0.25522,0.16501,0.27547,0.22505,0.27968,0.44292,0.37441,0.29543,0.26957,0.28726,0.28177,0.31117,0.19249,0.31045,0.22247,0.25526,0.22594,0.19165,0.19173,0.18197,0.24158,0.1797,0.15983,0.15225,0.15476,0.13531,0.14547,0.23587,0.19225,0.18508,0.21148,0.2395,0.2351,0.18263,0.20914
395,M,True,0.030775,-0.055438,-0.016849,-0.022339,-0.015212,-0.0016323,0.053267,0.014543,-0.040682,0.0027693,-0.012267,-0.055407,0.003948,-0.11536,-0.10455,-0.095139,-0.16778,-0.11129,-0.085505,-0.1114,-0.11931,-0.10002,-0.038891,-0.09373,-0.055659,-0.029723,-0.0019162,-0.015172,0.016371,-0.085161,-0.061031,-0.03976,-0.0052166,-0.057507,-0.097484,-0.13089,-0.15729,-0.14135,-0.14275,-0.21393,-0.082494,-0.19664,-0.22351,-0.16685,-0.20027,-0.15283,-0.14692,-0.20528,-0.19936,-0.2029,-0.19129,-0.27154,-0.21936,-0.19172,-0.14072,-0.1828,-0.21058,-0.1942,-0.23826,-0.19001,-0.18579,-0.2368,-0.28098,-0.19262,-0.25772,-0.21296,-0.20418,-0.21623,-0.28452,-0.1871,-0.24903,-0.2169,-0.087322,-0.19105,-0.14429,-0.15212,-0.12503,-0.10277,-0.064076,-0.15131,-0.10333,-0.14125,-0.14499,-0.10729,-0.1248,-0.054404,-0.065807,-0.09609,-0.1241,-0.069454,-0.25961,-0.16759,-0.13777,-0.17217,-0.20233,-0.21567,-0.11164,-0.023344,-0.077765,-0.13857,-0.088551,0.007743,-0.055806,0.014898,0.046859,0.042686,0.026283,0.023026,0.08166,-0.042244,-0.010841,-0.076353,-0.016636,-0.00105,0.052196,-0.025876,-0.11441,0.039916,0.014773
396,M,True,-0.14275,-0.21393,-0.082494,-0.19664,-0.22351,-0.16685,-0.20027,-0.15283,-0.14692,-0.20528,-0.19936,-0.2029,-0.19129,-0.27154,-0.21936,-0.19172,-0.14072,-0.1828,-0.21058,-0.1942,-0.23826,-0.19001,-0.18579,-0.2368,-0.28098,-0.19262,-0.25772,-0.21296,-0.20418,-0.21623,-0.28452,-0.1871,-0.24903,-0.2169,-0.087322,-0.19105,-0.14429,-0.15212,-0.12503,-0.10277,-0.064076,-0.15131,-0.10333,-0.14125,-0.14499,-0.10729,-0.1248,-0.054404,-0.065807,-0.09609,-0.1241,-0.069454,-0.25961,-0.16759,-0.13777,-0.17217,-0.20233,-0.21567,-0.11164,-0.023344,-0.077765,-0.13857,-0.088551,0.007743,-0.055806,0.014898,0.046859,0.042686,0.026283,0.023026,0.08166,-0.042244,-0.010841,-0.076353,-0.016636,-0.00105,0.052196,-0.025876,-0.11441,0.039916,0.014773,-0.057215,-0.13962,0.014247,0.05163,0.038113,0.0050687,0.013094,0.028085,0.02055,-0.0010149,-0.014143,-0.085499,-0.083647,-0.026999,0.0005606,0.01344,-0.01571,-0.030938,-0.1364,-0.070597,-0.19252,-0.1628,-0.16014,-0.13938,-0.17531,-0.19342,-0.17813,-0.11542,-0.14986,-0.041922,-0.041553,-0.03174,-0.023206,-0.060755,-0.079176,-0.062342,-0.013446,-0.031115
397,M,False,-0.065807,-0.09609,-0.1241,-0.069454,-0.25961,-0.16759,-0.13777,-0.17217,-0.20233,-0.21567,-0.11164,-0.023344,-0.077765,-0.13857,-0.088551,0.007743,-0.055806,0.014898,0.046859,0.042686,0.026283,0.023026,0.08166,-0.042244,-0.010841,-0.076353,-0.016636,-0.00105,0.052196,-0.025876,-0.11441,0.039916,0.014773,-0.057215,-0.13962,0.014247,0.05163,0.038113,0.0050687,0.013094,0.028085,0.02055,-0.0010149,-0.014143,-0.085499,-0.083647,-0.026999,0.0005606,0.01344,-0.01571,-0.030938,-0.1364,-0.070597,-0.19252,-0.1628,-0.16014,-0.13938,-0.17531,-0.19342,-0.17813,-0.11542,-0.14986,-0.041922,-0.041553,-0.03174,-0.023206,-0.060755,-0.079176,-0.062342,-0.013446,-0.031115,-0.037011,-0.10286,-0.11222,-0.089127,-0.18284,-0.14359,-0.22787,-0.19275,-0.23985,-0.19856,-0.1637,-0.10459,-0.15522,-0.13346,-0.073946,-0.042145,-0.047505,-0.082205,-0.12259,-0.10198,-0.034151,-0.057344,-0.089131,-0.082333,-0.079369,-0.1235,-0.15221,-0.0776,-0.14661,-0.14282,-0.086921,-0.018283,-0.0025344,0.004852,0.030073,0.021094,0.075682,0.067618,0.07424,0.048231,0.038649,0.008518,0.053115,0.014763,0.062775,0.026461,-0.0056992,-0.033582
398,M,True,-0.17531,-0.19342,-0.17813,-0.11542,-0.14986,-0.041922,-0.041553,-0.03174,-0.023206,-0.060755,-0.079176,-0.062342,-0.013446,-0.031115,-0.037011,-0.10286,-0.11222,-0.089127,-0.18284,-0.14359,-0.22787,-0.19275,-0.23985,-0.19856,-0.1637,-0.10459,-0.15522,-0.13346,-0.073946,-0.042145,-0.047505,-0.082205,-0.12259,-0.10198,-0.034151,-0.057344,-0.089131,-0.082333,-0.079369,-0.1235,-0.15221,-0.0776,-0.14661,-0.14282,-0.086921,-0.018283,-0.0025344,0.004852,0.030073,0.021094,0.075682,0.067618,0.07424,0.048231,0.038649,0.008518,0.053115,0.014763,0.062775,0.026461,-0.0056992,-0.033582,-0.025471,0.001349,-0.0089449,0.060589,-0.0055339,0.045012,0.0082163,0.0017814,-0.0015983,0.022573,0.092843,0.076066,0.13743,0.070304,0.080382,0.087473,0.077814,0.087333,0.082458,0.1008,0.12299,0.096899,0.06334,0.085853,0.08012,0.096555,0.11789,0.070996,0.092791,0.10355,0.046349,0.095441,0.059321,0.17141,0.13377,0.12869,0.10082,0.15546,0.14854,0.12783,0.12499,0.1937,0.18939,0.15613,0.10804,0.13514,0.16153,0.18803,0.15084,0.11217,0.10183,0.11985,0.096986,0.082704,-0.0084175,0.083811,0.096006
399,M,False,0.13743,0.070304,0.080382,0.087473,0.077814,0.087333,0.082458,0.1008,0.12299,0.096899,0.06334,0.085853,0.08012,0.096555,0.11789,0.070996,0.092791,0.10355,0.046349,0.095441,0.059321,0.17141,0.13377,0.12869,0.10082,0.15546,0.14854,0.12783,0.12499,0.1937,0.18939,0.15613,0.10804,0.13514,0.16153,0.18803,0.15084,0.11217,0.10183,0.11985,0.096986,0.082704,-0.0084175,0.083811,0.096006,0.060954,0.091264,0.054147,0.041979,0.042264,0.085635,0.061609,0.0034538,0.027427,0.012208,0.054758,0.0029844,-0.0030571,0.044026,-0.027957,0.011509,-0.016072,-0.00073404,0.0057078,-0.02924,-0.051361,-0.068258,-0.065046,-0.09076,-0.083338,-0.030503,-0.0037106,-0.024817,-0.051143,-0.060025,-0.089258,-0.11326,-0.062503,-0.12139,-0.043359,-0.13509,-0.054811,-0.10052,-0.06269,-0.1161,-0.09378,-0.11596,-0.070063,-0.10347,-0.081245,-0.031262,-0.058115,-0.013051,0.030334,0.074723,0.057998,0.043116,0.071844,0.054194,0.049025,0.061244,0.038687,0.041822,-0.00024327,0.0080937,-0.0174,-0.022127,-0.065748,-0.067065,-0.048797,-0.048866,0.0019539,-0.054022,-0.035944,0.016819,0.083603,0.036404,0.032419,0.074362
