,FLARE_TYPE,COINCIDENCE,MEANGBH_1,MEANGBH_2,MEANGBH_3,MEANGBH_4,MEANGBH_5,MEANGBH_6,MEANGBH_7,MEANGBH_8,MEANGBH_9,MEANGBH_10,MEANGBH_11,MEANGBH_12,MEANGBH_13,MEANGBH_14,MEANGBH_15,MEANGBH_16,MEANGBH_17,MEANGBH_18,MEANGBH_19,MEANGBH_20,MEANGBH_21,MEANGBH_22,MEANGBH_23,MEANGBH_24,MEANGBH_25,MEANGBH_26,MEANGBH_27,MEANGBH_28,MEANGBH_29,MEANGBH_30,MEANGBH_31,MEANGBH_32,MEANGBH_33,MEANGBH_34,MEANGBH_35,MEANGBH_36,MEANGBH_37,MEANGBH_38,MEANGBH_39,MEANGBH_40,MEANGBH_41,MEANGBH_42,MEANGBH_43,MEANGBH_44,MEANGBH_45,MEANGBH_46,MEANGBH_47,MEANGBH_48,MEANGBH_49,MEANGBH_50,MEANGBH_51,MEANGBH_52,MEANGBH_53,MEANGBH_54,MEANGBH_55,MEANGBH_56,MEANGBH_57,MEANGBH_58,MEANGBH_59,MEANGBH_60,MEANGBH_61,MEANGBH_62,MEANGBH_63,MEANGBH_64,MEANGBH_65,MEANGBH_66,MEANGBH_67,MEANGBH_68,MEANGBH_69,MEANGBH_70,MEANGBH_71,MEANGBH_72,MEANGBH_73,MEANGBH_74,MEANGBH_75,MEANGBH_76,MEANGBH_77,MEANGBH_78,MEANGBH_79,MEANGBH_80,MEANGBH_81,MEANGBH_82,MEANGBH_83,MEANGBH_84,MEANGBH_85,MEANGBH_86,MEANGBH_87,MEANGBH_88,MEANGBH_89,MEANGBH_90,MEANGBH_91,MEANGBH_92,MEANGBH_93,MEANGBH_94,MEANGBH_95,MEANGBH_96,MEANGBH_97,MEANGBH_98,MEANGBH_99,MEANGBH_100,MEANGBH_101,MEANGBH_102,MEANGBH_103,MEANGBH_104,MEANGBH_105,MEANGBH_106,MEANGBH_107,MEANGBH_108,MEANGBH_109,MEANGBH_110,MEANGBH_111,MEANGBH_112,MEANGBH_113,MEANGBH_114,MEANGBH_115,MEANGBH_116,MEANGBH_117,MEANGBH_118,MEANGBH_119
295,M,False,39.077,39.099,38.617,38.52,38.29,38.934,38.879,39.117,38.566,38.428,38.496,38.384,38.525,39.346,39.258,39.105,38.42,39.013,38.621,38.583,39.499,39.033,39.682,40.001,39.609,39.056,39.36,39.837,39.69,38.839,38.883,38.603,38.645,38.521,38.507,38.781,38.619,39.011,39.263,39.494,39.335,39.618,39.954,40.393,40.679,40.848,41.061,41.49,41.644,41.714,41.744,41.617,41.673,41.527,41.369,41.601,41.26,41.104,41.07,40.866,40.944,40.635,40.516,40.45,40.411,40.487,40.335,40.497,40.397,40.23,40.409,40.371,40.263,40.216,40.304,40.234,40.315,40.539,40.748,40.765,41.007,40.94,41.258,41.371,41.531,41.601,41.724,41.9,42.225,42.364,42.485,42.593,42.619,42.557,42.603,42.555,42.477,42.508,42.242,42.119,41.771,41.582,41.428,40.984,40.891,40.798,40.595,40.556,40.307,40.665,40.563,40.78,40.939,41.274,41.326,41.748,41.797,42.194,42.461
296,M,False,51.111,51.17,51.691,52.295,53.667,53.146,53.466,54.379,54.533,55.013,55.126,54.956,54.994,54.435,54.188,54.965,54.216,54.07,53.846,53.645,52.897,52.219,51.936,51.763,51.738,51.377,51.284,50.711,51.325,51.386,51.556,51.934,51.74,52.168,52.099,52.131,52.382,52.515,53.139,53.166,53.376,53.688,54.385,54.808,54.952,55.122,55.45,55.787,56.025,55.806,55.925,55.936,55.576,55.299,54.297,54.106,53.471,53.478,52.77,52.477,52.427,52.317,51.738,50.804,50.678,51.103,51.213,51.795,52.306,52.727,52.868,53.073,53.082,52.996,53.283,53.577,54.063,54.133,54.335,55.214,55.04,55.222,55.352,55.928,55.897,56.877,57.106,56.984,56.874,57.165,56.958,57.339,57.111,56.454,56.623,56.304,56.292,56.488,56.615,56.328,56.506,56.467,56.065,55.833,55.472,55.117,54.527,54.374,53.576,53.907,52.865,52.308,52.249,52.198,52.463,52.693,52.897,52.68,52.472
297,M,False,59.997,59.548,59.188,58.986,58.763,58.502,58.567,58.531,58.402,58.86,58.77,59.205,59.724,60.283,60.31,60.483,60.801,60.822,61.238,61.588,61.657,61.76,61.78,61.623,61.659,61.619,61.788,61.657,61.58,61.389,61.318,61.159,61.1,60.94,60.574,60.457,60.591,60.373,60.37,60.505,60.748,60.675,60.975,60.854,60.488,60.729,60.563,60.295,60.245,60.204,60.314,59.993,59.88,59.914,59.621,59.319,59.228,58.48,58.461,57.966,57.384,57.142,56.822,56.373,56.016,55.86,55.976,55.801,55.934,55.988,55.927,56.005,56.43,56.671,56.785,57.282,57.569,57.787,58.02,58.203,58.189,58.65,58.521,58.441,58.706,58.746,58.49,58.319,57.705,57.613,57.518,57.108,57.085,56.992,56.864,56.608,56.54,56.673,56.829,56.586,56.489,56.351,56.46,56.699,56.721,56.586,56.756,56.69,56.601,56.372,56.649,56.168,55.957,55.847,55.707,55.587,55.09,54.815,54.107
298,M,True,37.221,36.289,35.908,35.462,36.218,35.537,35.819,35.407,36.21,36.717,35.913,37.365,36.743,37.661,38.608,38.231,37.941,38.387,38.28,38.633,39.806,40.214,38.898,39.031,40.475,39.374,39.804,39.329,39.598,39.475,39.459,38.476,38.056,38.463,37.627,39.138,37.705,37.865,38.484,38.287,37.989,37.853,37.676,38.218,37.348,37.511,37.319,36.779,37.014,36.453,37.114,37.702,37.361,37.7,38.104,38.345,40.418,38.664,38.41,38.788,39.45,39.367,41.173,40.058,41.555,40.49,41.461,40.782,41.001,41.361,41.25,41.573,42.143,42.043,41.332,41.455,40.459,41.424,42.061,41.389,41.602,40.686,41.958,41.81,41.639,43.097,42.851,43.081,41.364,41.693,42.114,41.963,42.835,44.34,43.298,41.628,43.023,41.811,41.833,41.952,42.723,42.674,44.108,44.051,43.37,44.073,44.433,45.024,44.246,44.144,41.615,41.578,42.447,43.038,42.651,42.469,43.113,40.34,40.583
299,M,True,41.555,40.49,41.461,40.782,41.001,41.361,41.25,41.573,42.143,42.043,41.332,41.455,40.459,41.424,42.061,41.389,41.602,40.686,41.958,41.81,41.639,43.097,42.851,43.081,41.364,41.693,42.114,41.963,42.835,44.34,43.298,41.628,43.023,41.811,41.833,41.952,42.723,42.674,44.108,44.051,43.37,44.073,44.433,45.024,44.246,44.144,41.615,41.578,42.447,43.038,42.651,42.469,43.113,40.34,40.583,40.714,40.924,40.359,41.265,41.178,41.38,41.535,42.348,41.183,42.852,42.127,42.459,42.062,41.919,43.366,42.615,42.481,42.248,43.021,42.769,42.262,42.235,42.095,42.179,42.264,42.566,42.531,42.386,42.58,43.031,42.222,42.658,42.416,42.352,42.267,41.962,42.16,42.478,41.22,41.343,41.315,40.706,41.424,41.816,41.127,41.202,40.604,41.54,41.489,40.96,40.856,41.286,41.148,40.574,40.566,40.87,41.833,41.666,41.588,41.764,42.055,42.254,42.08,42.574
300,M,True,42.674,44.108,44.051,43.37,44.073,44.433,45.024,44.246,44.144,41.615,41.578,42.447,43.038,42.651,42.469,43.113,40.34,40.583,40.714,40.924,40.359,41.265,41.178,41.38,41.535,42.348,41.183,42.852,42.127,42.459,42.062,41.919,43.366,42.615,42.481,42.248,43.021,42.769,42.262,42.235,42.095,42.179,42.264,42.566,42.531,42.386,42.58,43.031,42.222,42.658,42.416,42.352,42.267,41.962,42.16,42.478,41.22,41.343,41.315,40.706,41.424,41.816,41.127,41.202,40.604,41.54,41.489,40.96,40.856,41.286,41.148,40.574,40.566,40.87,41.833,41.666,41.588,41.764,42.055,42.254,42.08,42.574,43.222,43.699,43.868,44.214,44.412,44.481,44.487,43.363,43.621,43.921,43.782,43.567,43.568,43.674,44.185,43.637,43.278,43.99,43.963,43.391,43.899,43.63,43.706,43.754,43.343,43.104,43.014,42.958,43.007,43.684,43.4,43.585,43.372,43.605,43.944,44.158,44.617
301,M,True,53.468,53.914,53.823,54.122,53.999,53.822,53.856,53.777,53.875,53.948,53.655,53.569,53.294,53.085,53.199,53.029,52.921,52.774,52.804,52.501,52.458,52.289,52.276,52.466,52.224,52.203,52.06,52.059,52.575,51.978,52.13,51.791,51.278,51.291,51.143,51.151,50.939,50.898,50.657,50.406,49.812,49.393,49.216,49.126,48.699,48.757,48.684,48.75,48.619,48.954,49.065,49.298,49.711,49.673,49.861,50.211,50.396,50.674,50.724,51.173,51.155,51.093,51.516,51.313,51.019,50.606,50.428,50.263,50.4,50.098,50.132,50.025,49.986,49.601,49.449,49.432,49.259,49.369,49.652,50.268,49.685,49.625,49.804,49.615,49.838,49.884,50.066,50.513,50.643,50.779,50.821,50.643,51.117,50.813,50.695,50.51,50.396,49.934,49.693,49.595,49.261,48.733,48.616,48.245,47.751,47.635,47.615,47.462,47.166,47.163,47.141,47.13,47.079,47.239,47.303,47.252,47.414,47.381,47.8
302,M,True,42.062,41.919,43.366,42.615,42.481,42.248,43.021,42.769,42.262,42.235,42.095,42.179,42.264,42.566,42.531,42.386,42.58,43.031,42.222,42.658,42.416,42.352,42.267,41.962,42.16,42.478,41.22,41.343,41.315,40.706,41.424,41.816,41.127,41.202,40.604,41.54,41.489,40.96,40.856,41.286,41.148,40.574,40.566,40.87,41.833,41.666,41.588,41.764,42.055,42.254,42.08,42.574,43.222,43.699,43.868,44.214,44.412,44.481,44.487,43.363,43.621,43.921,43.782,43.567,43.568,43.674,44.185,43.637,43.278,43.99,43.963,43.391,43.899,43.63,43.706,43.754,43.343,43.104,43.014,42.958,43.007,43.684,43.4,43.585,43.372,43.605,43.944,44.158,44.617,44.794,44.189,44.787,44.574,44.214,44.218,43.209,43.583,43.295,43.449,43.066,43.214,42.131,42.171,42.211,42.082,42.077,42.175,42.99,42.852,43.067,42.599,42.72,42.798,42.992,43.187,43.092,43.212,43.319,44.066
303,M,False,41.286,41.148,40.574,40.566,40.87,41.833,41.666,41.588,41.764,42.055,42.254,42.08,42.574,43.222,43.699,43.868,44.214,44.412,44.481,44.487,43.363,43.621,43.921,43.782,43.567,43.568,43.674,44.185,43.637,43.278,43.99,43.963,43.391,43.899,43.63,43.706,43.754,43.343,43.104,43.014,42.958,43.007,43.684,43.4,43.585,43.372,43.605,43.944,44.158,44.617,44.794,44.189,44.787,44.574,44.214,44.218,43.209,43.583,43.295,43.449,43.066,43.214,42.131,42.171,42.211,42.082,42.077,42.175,42.99,42.852,43.067,42.599,42.72,42.798,42.992,43.187,43.092,43.212,43.319,44.066,43.836,43.797,44.17,44.31,44.369,44.28,44.572,44.539,44.622,45.028,45.021,45.425,45.941,44.976,44.766,45.154,45.027,45.0,45.222,44.689,45.116,45.489,45.458,45.253,45.126,45.303,45.482,45.051,44.841,44.789,44.576,44.243,44.102,43.809,44.127,43.955,44.038,44.314,44.192
304,M,False,91.622,90.678,90.212,90.136,91.063,90.736,91.055,90.832,93.19,90.849,93.064,94.069,94.587,96.986,95.597,94.99,95.246,96.499,95.853,94.547,94.063,93.231,92.714,91.382,92.38,92.539,93.495,92.644,91.371,91.123,90.305,90.085,90.438,87.107,88.467,88.715,87.143,85.729,86.42,85.819,84.549,86.671,86.613,87.781,85.881,84.51,86.26,88.478,87.283,88.879,90.351,90.193,93.641,97.829,98.31,98.982,98.328,99.764,99.028,98.827,98.864,96.936,99.128,101.68,103.95,104.47,101.15,99.62,97.889,96.588,95.662,98.582,99.45,98.409,98.347,98.883,97.934,96.093,94.263,93.923,94.526,96.034,97.478,98.667,97.991,96.351,96.076,96.529,97.253,96.801,95.852,96.743,97.739,94.951,96.681,98.009,97.435,94.578,97.147,99.167,100.0,100.17,101.97,102.49,101.58,98.39,98.081,99.068,98.828,94.461,94.317,93.876,94.629,95.372,95.416,94.165,91.179,89.826,90.055
305,M,False,43.222,43.699,43.868,44.214,44.412,44.481,44.487,43.363,43.621,43.921,43.782,43.567,43.568,43.674,44.185,43.637,43.278,43.99,43.963,43.391,43.899,43.63,43.706,43.754,43.343,43.104,43.014,42.958,43.007,43.684,43.4,43.585,43.372,43.605,43.944,44.158,44.617,44.794,44.189,44.787,44.574,44.214,44.218,43.209,43.583,43.295,43.449,43.066,43.214,42.131,42.171,42.211,42.082,42.077,42.175,42.99,42.852,43.067,42.599,42.72,42.798,42.992,43.187,43.092,43.212,43.319,44.066,43.836,43.797,44.17,44.31,44.369,44.28,44.572,44.539,44.622,45.028,45.021,45.425,45.941,44.976,44.766,45.154,45.027,45.0,45.222,44.689,45.116,45.489,45.458,45.253,45.126,45.303,45.482,45.051,44.841,44.789,44.576,44.243,44.102,43.809,44.127,43.955,44.038,44.314,44.192,44.658,44.432,45.027,45.608,46.058,46.499,46.851,47.288,47.249,47.63,47.778,47.479,47.87
306,M,False,51.173,51.155,51.093,51.516,51.313,51.019,50.606,50.428,50.263,50.4,50.098,50.132,50.025,49.986,49.601,49.449,49.432,49.259,49.369,49.652,50.268,49.685,49.625,49.804,49.615,49.838,49.884,50.066,50.513,50.643,50.779,50.821,50.643,51.117,50.813,50.695,50.51,50.396,49.934,49.693,49.595,49.261,48.733,48.616,48.245,47.751,47.635,47.615,47.462,47.166,47.163,47.141,47.13,47.079,47.239,47.303,47.252,47.414,47.381,47.8,47.719,48.247,48.283,48.18,48.478,48.772,48.834,48.791,48.698,48.637,48.536,48.274,48.169,48.261,47.896,48.247,48.268,48.401,48.289,48.185,48.356,48.349,48.211,48.045,48.079,48.099,48.174,47.982,47.515,47.698,47.204,47.091,46.974,46.873,46.733,46.519,46.349,46.146,45.958,45.653,45.563,45.451,45.545,45.41,45.326,45.296,45.132,45.216,45.449,45.793,46.104,46.308,46.349,46.36,46.834,46.821,46.92,46.819,46.97
307,M,False,42.175,42.99,42.852,43.067,42.599,42.72,42.798,42.992,43.187,43.092,43.212,43.319,44.066,43.836,43.797,44.17,44.31,44.369,44.28,44.572,44.539,44.622,45.028,45.021,45.425,45.941,44.976,44.766,45.154,45.027,45.0,45.222,44.689,45.116,45.489,45.458,45.253,45.126,45.303,45.482,45.051,44.841,44.789,44.576,44.243,44.102,43.809,44.127,43.955,44.038,44.314,44.192,44.658,44.432,45.027,45.608,46.058,46.499,46.851,47.288,47.249,47.63,47.778,47.479,47.87,48.479,48.493,48.381,48.445,48.172,48.26,48.04,48.283,47.86,47.044,47.096,47.141,46.911,46.923,46.529,46.316,46.337,46.324,45.972,45.974,45.975,46.435,46.335,46.369,46.437,46.414,46.358,46.158,46.377,46.665,46.91,47.133,46.706,47.485,48.004,47.576,48.078,48.144,48.435,48.204,48.537,48.628,49.04,48.833,48.487,48.682,48.669,49.002,48.323,48.412,47.981,47.703,47.561,47.125
308,M,False,31.652,31.769,31.902,31.603,31.629,31.303,32.067,31.355,30.868,31.349,31.071,31.715,30.592,30.58,30.876,31.13,31.418,30.462,31.197,30.844,31.601,31.436,30.738,30.512,30.326,30.337,30.84,29.317,29.234,29.104,28.576,28.626,28.24,28.202,27.974,28.384,28.245,28.4,28.566,28.256,28.671,28.616,28.604,28.621,29.177,29.26,29.127,29.734,29.91,29.553,29.378,29.615,29.219,29.389,29.482,29.089,29.043,29.261,28.574,28.441,28.863,29.15,28.591,28.411,28.352,28.375,27.971,28.052,27.87,27.443,27.43,27.133,27.457,27.467,29.573,27.279,27.944,28.774,27.876,28.439,28.197,29.433,28.275,29.014,28.893,30.077,28.683,28.81,28.335,29.829,29.642,29.315,30.724,29.737,30.158,29.749,30.267,29.224,29.398,29.87,30.965,30.021,29.278,29.556,30.171,29.413,29.211,29.683,29.779,29.611,28.149,27.88,28.077,28.583,28.395,29.792,30.347,31.253,32.885
309,M,False,47.863,47.805,47.63,47.722,48.072,48.044,48.128,48.667,48.764,48.625,48.641,48.831,49.06,48.864,49.265,48.974,48.907,49.233,49.99,49.402,49.831,49.715,49.892,50.251,50.03,50.96,50.804,50.783,51.615,52.039,51.856,51.974,52.499,53.048,53.677,53.902,53.929,53.801,53.678,54.127,53.538,53.56,53.279,53.37,52.831,52.448,52.687,52.288,51.772,51.483,51.551,51.122,51.435,51.037,51.316,51.275,50.967,51.095,51.182,51.249,51.195,51.651,52.108,52.034,52.438,52.304,52.051,52.475,52.478,52.365,51.953,51.939,51.47,51.252,51.07,51.361,51.232,51.057,51.316,50.992,50.92,51.19,51.122,51.71,51.835,52.388,52.661,53.465,54.154,54.228,55.174,55.622,56.387,56.705,56.841,57.173,56.72,56.865,55.983,55.813,54.996,54.757,54.784,54.422,53.908,54.105,53.636,54.208,54.757,54.066,54.418,54.383,54.657,54.712,54.874,55.252,55.585,55.527,55.887
310,M,False,32.629,32.789,33.126,33.075,32.776,32.81,32.657,33.089,32.87,32.769,32.974,32.751,32.603,32.469,32.676,32.427,32.476,32.865,33.164,33.341,33.265,33.372,33.858,34.206,34.412,34.895,35.473,35.734,35.494,35.353,35.452,35.389,35.319,35.232,35.22,35.542,35.497,35.554,35.538,35.549,35.927,35.875,36.464,36.852,37.049,37.035,37.002,37.003,37.395,37.923,37.98,38.616,38.489,38.725,38.847,38.871,38.703,38.922,39.104,39.143,39.196,38.511,38.646,38.466,38.192,38.357,38.21,38.113,37.787,37.75,37.827,37.826,37.923,37.921,37.767,38.068,38.125,38.383,38.765,38.757,39.176,39.488,39.963,39.842,40.113,40.343,40.669,40.868,40.588,40.496,40.637,40.518,40.571,40.464,40.517,40.37,39.737,39.658,39.156,38.847,38.917,38.666,38.281,38.074,37.648,37.243,37.227,37.486,37.766,37.673,37.998,38.218,38.447,38.597,38.72,39.178,39.507,39.492,39.737
311,M,True,38.048,38.059,38.764,39.0,38.546,38.431,37.865,38.205,37.908,37.683,37.707,38.351,37.787,37.924,38.275,38.242,38.637,38.466,37.957,38.134,38.795,38.737,38.492,38.959,38.903,39.517,39.562,39.846,40.121,40.006,40.974,40.98,41.059,41.288,41.717,42.178,42.239,41.503,41.911,42.292,42.923,43.033,43.29,43.13,43.316,42.984,43.938,44.597,44.605,44.051,44.524,45.278,45.205,45.039,45.96,45.98,45.711,45.851,45.932,46.079,47.057,46.837,48.113,48.225,48.003,47.954,48.622,48.592,48.897,48.155,48.634,47.418,47.603,47.514,46.68,46.369,46.177,45.206,45.252,44.903,44.346,44.05,44.257,44.551,44.503,44.567,43.236,43.91,43.902,44.099,43.474,43.821,43.991,44.73,44.62,44.741,44.441,44.313,44.266,44.023,43.902,43.654,43.135,43.296,43.473,43.399,43.779,43.796,44.208,44.175,43.689,43.754,44.143,44.376,44.323,44.854,44.67,44.494,44.481
312,M,False,43.033,43.29,43.13,43.316,42.984,43.938,44.597,44.605,44.051,44.524,45.278,45.205,45.039,45.96,45.98,45.711,45.851,45.932,46.079,47.057,46.837,48.113,48.225,48.003,47.954,48.622,48.592,48.897,48.155,48.634,47.418,47.603,47.514,46.68,46.369,46.177,45.206,45.252,44.903,44.346,44.05,44.257,44.551,44.503,44.567,43.236,43.91,43.902,44.099,43.474,43.821,43.991,44.73,44.62,44.741,44.441,44.313,44.266,44.023,43.902,43.654,43.135,43.296,43.473,43.399,43.779,43.796,44.208,44.175,43.689,43.754,44.143,44.376,44.323,44.854,44.67,44.494,44.481,44.645,44.829,44.189,44.985,44.832,44.939,43.969,43.486,43.434,43.515,43.554,43.387,43.309,43.35,43.336,43.559,43.755,44.24,44.885,45.205,45.435,45.674,46.026,45.884,45.653,45.701,45.88,46.694,46.812,46.914,47.383,47.259,47.728,46.955,47.497,47.57,47.167,46.957,46.213,45.896,45.396
313,M,False,38.563,38.195,38.03,37.853,37.228,36.624,36.659,36.097,35.9,35.44,35.125,35.047,35.13,34.88,34.708,34.145,34.327,34.059,33.928,33.697,33.694,33.818,33.874,33.814,33.998,33.939,34.288,34.617,34.31,34.433,35.071,35.089,35.308,35.358,35.242,35.311,34.931,34.528,34.32,33.829,33.803,33.55,33.049,32.389,31.846,31.63,31.01,30.986,30.856,30.803,30.94,31.085,31.143,31.28,31.565,31.66,31.856,31.991,32.093,32.206,32.107,32.455,33.07,32.768,32.973,32.721,32.392,32.071,32.093,31.793,31.591,31.864,31.464,30.98,31.313,31.027,30.708,30.812,30.78,30.636,30.799,30.568,30.548,30.442,30.32,30.51,30.519,30.404,30.054,30.2,30.081,29.822,29.594,29.56,29.186,28.878,28.38,28.378,27.726,27.66,27.364,27.078,26.876,26.832,26.452,26.771,26.82,26.953,26.999,27.287,26.884,27.277,27.692,27.83,28.248,28.117,28.159,28.024,28.503
314,M,False,42.915,43.037,43.496,43.125,43.137,42.94,43.077,43.05,43.017,42.658,42.601,42.334,42.078,41.899,42.295,41.996,42.184,42.332,42.35,42.482,42.798,42.969,43.127,43.248,43.454,43.266,43.455,43.918,43.793,43.734,43.97,44.101,43.99,43.998,43.87,43.65,43.331,42.909,42.544,42.367,42.655,42.657,42.719,43.412,43.76,45.069,45.093,45.475,45.477,46.187,46.646,46.969,46.878,47.408,47.787,47.303,46.944,46.925,46.42,46.108,46.493,46.566,46.052,45.953,45.96,46.209,45.845,45.829,45.678,45.924,45.633,45.345,45.376,45.354,45.105,45.417,45.446,45.33,45.043,45.233,45.38,45.428,45.683,46.051,46.232,46.401,46.757,47.293,47.551,47.367,47.526,47.708,47.604,47.307,47.256,46.865,46.787,46.266,46.664,46.629,46.178,45.868,45.359,45.229,45.317,45.232,45.152,45.409,45.697,45.586,45.657,46.175,46.352,46.858,47.198,47.559,47.346,47.264,47.181
315,M,False,47.879,47.062,47.01,46.506,46.884,46.905,47.415,47.669,47.866,48.097,48.748,49.126,49.222,49.921,49.758,50.436,50.964,50.774,50.864,51.164,50.922,50.398,49.92,49.97,49.76,49.407,49.231,49.176,49.322,48.981,48.888,48.884,48.723,48.677,48.501,48.858,48.837,49.095,49.081,49.2,49.389,49.434,49.314,49.164,49.245,49.046,49.368,49.83,50.043,50.092,50.305,50.585,51.231,51.544,51.849,52.478,52.553,52.883,53.295,53.302,53.345,53.533,53.208,53.314,53.307,52.943,52.842,52.125,51.787,51.391,51.113,50.621,50.676,50.809,50.706,50.661,50.929,51.103,51.501,51.993,52.591,52.88,53.401,53.518,53.867,53.613,53.939,53.872,54.217,53.992,53.84,53.968,53.619,53.624,53.415,53.799,53.604,53.581,53.621,53.896,53.896,54.053,53.978,53.985,54.121,54.241,54.482,54.642,54.928,54.974,54.909,54.695,54.804,54.451,54.278,53.971,53.718,53.588,53.455
316,M,True,32.133,31.692,33.037,32.384,32.533,33.686,32.857,33.752,33.166,33.021,34.613,33.732,33.741,33.987,32.982,34.106,34.351,33.939,33.86,34.042,34.63,34.37,34.37,34.793,34.447,34.155,33.434,33.496,33.488,33.427,33.074,33.215,33.105,33.71,33.069,32.958,33.6,34.017,34.111,34.294,34.298,34.799,35.107,35.033,34.765,34.542,35.136,35.375,35.08,34.927,35.01,34.735,34.201,34.346,34.76,34.496,34.675,34.876,34.646,35.125,34.761,35.434,34.375,35.145,35.375,35.871,34.709,35.895,36.005,35.999,35.829,36.107,35.987,35.917,35.377,35.497,35.834,35.908,35.584,35.402,34.595,35.658,35.258,35.912,34.409,34.636,34.204,34.444,35.659,34.774,34.361,36.044,34.864,36.029,35.192,36.205,34.99,36.17,36.525,36.608,36.993,35.839,37.003,37.013,36.041,35.664,35.53,36.956,35.529,37.085,35.66,35.633,35.436,35.715,36.464,36.837,35.472,35.81,35.88
317,M,True,44.964,44.841,44.769,44.477,44.362,44.493,44.34,44.557,44.604,44.815,44.528,44.56,44.635,44.457,44.466,44.639,44.838,44.707,42.755,44.918,45.149,45.133,45.247,45.623,45.665,45.901,46.322,46.263,46.144,46.73,46.578,46.763,47.071,47.257,47.344,47.451,47.162,46.826,46.563,46.242,46.316,45.922,45.741,45.571,45.664,45.694,46.207,46.645,46.952,47.283,47.704,48.062,48.657,49.322,49.531,49.464,49.782,50.248,50.318,50.221,50.075,50.038,49.984,49.508,49.201,49.24,49.024,49.07,48.819,48.86,48.996,48.695,48.906,48.946,48.966,49.125,49.193,48.87,48.928,49.179,49.033,49.118,49.345,49.632,49.93,50.227,50.545,51.202,51.331,51.91,52.349,52.589,52.61,52.89,52.859,53.188,53.362,52.922,52.94,52.64,52.376,52.32,52.022,51.666,51.317,51.079,50.699,50.334,50.484,50.423,50.563,50.919,51.326,51.674,52.068,52.396,52.884,53.108,53.042
318,M,False,47.451,47.162,46.826,46.563,46.242,46.316,45.922,45.741,45.571,45.664,45.694,46.207,46.645,46.952,47.283,47.704,48.062,48.657,49.322,49.531,49.464,49.782,50.248,50.318,50.221,50.075,50.038,49.984,49.508,49.201,49.24,49.024,49.07,48.819,48.86,48.996,48.695,48.906,48.946,48.966,49.125,49.193,48.87,48.928,49.179,49.033,49.118,49.345,49.632,49.93,50.227,50.545,51.202,51.331,51.91,52.349,52.589,52.61,52.89,52.859,53.188,53.362,52.922,52.94,52.64,52.376,52.32,52.022,51.666,51.317,51.079,50.699,50.334,50.484,50.423,50.563,50.919,51.326,51.674,52.068,52.396,52.884,53.108,53.042,53.261,53.111,53.301,53.283,52.961,52.973,52.885,52.683,52.704,52.528,52.531,52.557,52.491,52.559,52.511,52.416,52.364,52.261,52.099,52.321,52.466,52.25,52.578,52.591,52.937,53.1,53.202,53.575,53.504,53.578,53.502,53.46,53.6,53.594,53.476
319,M,False,47.704,48.062,48.657,49.322,49.531,49.464,49.782,50.248,50.318,50.221,50.075,50.038,49.984,49.508,49.201,49.24,49.024,49.07,48.819,48.86,48.996,48.695,48.906,48.946,48.966,49.125,49.193,48.87,48.928,49.179,49.033,49.118,49.345,49.632,49.93,50.227,50.545,51.202,51.331,51.91,52.349,52.589,52.61,52.89,52.859,53.188,53.362,52.922,52.94,52.64,52.376,52.32,52.022,51.666,51.317,51.079,50.699,50.334,50.484,50.423,50.563,50.919,51.326,51.674,52.068,52.396,52.884,53.108,53.042,53.261,53.111,53.301,53.283,52.961,52.973,52.885,52.683,52.704,52.528,52.531,52.557,52.491,52.559,52.511,52.416,52.364,52.261,52.099,52.321,52.466,52.25,52.578,52.591,52.937,53.1,53.202,53.575,53.504,53.578,53.502,53.46,53.6,53.594,53.476,53.365,52.841,52.46,52.415,52.079,51.918,51.792,51.675,51.711,51.78,52.234,52.838,53.047,53.545,53.996
320,M,False,49.531,49.464,49.782,50.248,50.318,50.221,50.075,50.038,49.984,49.508,49.201,49.24,49.024,49.07,48.819,48.86,48.996,48.695,48.906,48.946,48.966,49.125,49.193,48.87,48.928,49.179,49.033,49.118,49.345,49.632,49.93,50.227,50.545,51.202,51.331,51.91,52.349,52.589,52.61,52.89,52.859,53.188,53.362,52.922,52.94,52.64,52.376,52.32,52.022,51.666,51.317,51.079,50.699,50.334,50.484,50.423,50.563,50.919,51.326,51.674,52.068,52.396,52.884,53.108,53.042,53.261,53.111,53.301,53.283,52.961,52.973,52.885,52.683,52.704,52.528,52.531,52.557,52.491,52.559,52.511,52.416,52.364,52.261,52.099,52.321,52.466,52.25,52.578,52.591,52.937,53.1,53.202,53.575,53.504,53.578,53.502,53.46,53.6,53.594,53.476,53.365,52.841,52.46,52.415,52.079,51.918,51.792,51.675,51.711,51.78,52.234,52.838,53.047,53.545,53.996,54.792,55.133,55.584,55.643
