,FLARE_TYPE,COINCIDENCE,MEANGBZ_1,MEANGBZ_2,MEANGBZ_3,MEANGBZ_4,MEANGBZ_5,MEANGBZ_6,MEANGBZ_7,MEANGBZ_8,MEANGBZ_9,MEANGBZ_10,MEANGBZ_11,MEANGBZ_12,MEANGBZ_13,MEANGBZ_14,MEANGBZ_15,MEANGBZ_16,MEANGBZ_17,MEANGBZ_18,MEANGBZ_19,MEANGBZ_20,MEANGBZ_21,MEANGBZ_22,MEANGBZ_23,MEANGBZ_24,MEANGBZ_25,MEANGBZ_26,MEANGBZ_27,MEANGBZ_28,MEANGBZ_29,MEANGBZ_30,MEANGBZ_31,MEANGBZ_32,MEANGBZ_33,MEANGBZ_34,MEANGBZ_35,MEANGBZ_36,MEANGBZ_37,MEANGBZ_38,MEANGBZ_39,MEANGBZ_40,MEANGBZ_41,MEANGBZ_42,MEANGBZ_43,MEANGBZ_44,MEANGBZ_45,MEANGBZ_46,MEANGBZ_47,MEANGBZ_48,MEANGBZ_49,MEANGBZ_50,MEANGBZ_51,MEANGBZ_52,MEANGBZ_53,MEANGBZ_54,MEANGBZ_55,MEANGBZ_56,MEANGBZ_57,MEANGBZ_58,MEANGBZ_59,MEANGBZ_60,MEANGBZ_61,MEANGBZ_62,MEANGBZ_63,MEANGBZ_64,MEANGBZ_65,MEANGBZ_66,MEANGBZ_67,MEANGBZ_68,MEANGBZ_69,MEANGBZ_70,MEANGBZ_71,MEANGBZ_72,MEANGBZ_73,MEANGBZ_74,MEANGBZ_75,MEANGBZ_76,MEANGBZ_77,MEANGBZ_78,MEANGBZ_79,MEANGBZ_80,MEANGBZ_81,MEANGBZ_82,MEANGBZ_83,MEANGBZ_84,MEANGBZ_85,MEANGBZ_86,MEANGBZ_87,MEANGBZ_88,MEANGBZ_89,MEANGBZ_90,MEANGBZ_91,MEANGBZ_92,MEANGBZ_93,MEANGBZ_94,MEANGBZ_95,MEANGBZ_96,MEANGBZ_97,MEANGBZ_98,MEANGBZ_99,MEANGBZ_100,MEANGBZ_101,MEANGBZ_102,MEANGBZ_103,MEANGBZ_104,MEANGBZ_105,MEANGBZ_106,MEANGBZ_107,MEANGBZ_108,MEANGBZ_109,MEANGBZ_110,MEANGBZ_111,MEANGBZ_112,MEANGBZ_113,MEANGBZ_114,MEANGBZ_115,MEANGBZ_116,MEANGBZ_117,MEANGBZ_118
817,B,False,134.54,138.67,139.81,139.09,138.47,138.13,136.21,136.59,134.42,131.77,132.2,133.07,132.54,130.37,131.51,130.41,134.38,134.14,139.14,140.48,143.34,142.32,142.86,146.45,149.94,132.39,150.98,153.2,149.54,147.38,144.39,143.5,137.11,133.98,134.57,132.15,131.61,129.69,132.79,135.54,133.04,132.93,132.47,135.24,136.07,136.86,135.1,130.71,129.31,130.48,132.7,132.77,134.97,137.5,135.9,138.31,138.06,136.5,135.23,134.37,135.95,138.02,137.13,136.77,140.06,135.39,130.37,127.4,126.69,125.86,125.9,130.16,130.66,134.1,133.29,127.93,129.82,131.81,131.58,134.57,138.56,140.69,145.11,142.54,146.54,142.16,138.04,138.36,133.89,131.9,129.18,129.69,130.71,129.39,127.98,128.12,128.36,124.49,126.72,127.65,127.01,124.63,126.13,127.6,126.31,125.5,127.61,129.92,127.74,127.8,124.79,124.2,126.97,128.03,123.98,125.81,125.11,124.27
818,B,False,98.361,98.092,97.619,97.351,97.747,97.511,97.426,97.898,97.842,97.776,97.729,98.122,94.772,98.834,98.575,100.51,101.21,102.91,103.02,106.91,107.23,106.17,105.37,104.59,104.75,103.79,102.72,103.04,100.46,99.971,99.124,99.106,98.637,99.704,98.081,98.321,98.311,98.121,98.879,100.78,103.31,102.48,102.81,102.44,103.12,103.82,102.23,101.88,102.31,103.93,103.95,102.96,103.19,103.72,103.96,102.58,101.47,99.35,100.78,100.18,99.289,98.308,98.233,96.65,98.892,98.743,99.577,99.926,99.871,99.911,100.52,99.865,100.2,101.66,102.93,103.96,102.92,103.06,104.01,103.53,104.97,102.58,101.04,100.12,99.403,98.491,97.194,95.979,97.296,98.142,98.35,97.975,96.479,96.922,98.624,97.607,98.377,99.602,101.2,100.91,103.58,103.23,103.3,103.38,104.13,104.01,102.85,102.35,105.15,106.46,107.24,106.29,106.16,104.91,105.87,106.25,106.46,105.12
819,B,True,102.23,102.43,101.28,100.88,99.194,99.174,99.616,97.823,97.341,97.627,96.39,96.931,96.559,95.45,95.14,93.29,94.104,92.047,93.125,92.177,92.913,90.559,92.789,91.639,91.703,93.702,93.01,92.802,92.203,93.172,92.213,92.444,92.788,92.107,92.409,91.96,90.616,89.336,88.457,87.433,87.406,88.292,86.956,88.232,85.55,86.074,85.591,85.536,85.724,85.212,84.169,84.295,82.954,82.996,82.116,81.02,81.04,81.727,80.702,81.065,79.134,80.909,79.966,79.672,81.819,80.569,80.334,79.809,79.771,79.785,81.27,80.28,81.334,83.373,82.666,84.048,85.61,85.108,84.306,84.834,83.888,84.027,85.115,85.131,82.618,80.694,80.203,79.457,79.542,78.721,77.711,75.711,76.158,76.082,79.05,76.232,77.808,78.144,78.088,76.395,77.458,78.105,77.494,79.317,78.147,77.911,78.44,77.799,76.321,76.339,77.04,77.777,78.263,78.147,78.203,80.148,77.476,78.503
820,B,False,174.02,165.97,166.34,163.11,164.87,163.13,163.79,162.69,172.98,174.6,170.35,177.11,173.3,169.64,178.83,177.66,184.31,183.31,195.0,190.13,190.44,189.44,192.09,186.41,177.73,170.96,171.26,171.14,172.56,175.37,169.51,168.19,172.55,179.85,180.23,184.07,175.11,162.0,160.14,159.34,160.72,162.99,161.45,144.43,153.13,151.62,147.47,148.48,141.6,139.76,132.33,132.31,132.29,125.89,125.39,126.54,130.37,125.85,124.09,131.57,129.83,125.62,126.06,120.86,126.57,121.71,120.65,122.63,127.51,133.13,135.82,136.01,136.03,133.02,134.13,139.39,133.11,137.68,136.46,137.69,133.82,133.15,126.65,127.48,127.82,127.61,128.67,129.52,129.58,129.93,125.97,127.56,128.12,129.82,126.52,131.45,131.37,134.05,134.3,140.1,136.2,136.26,136.77,138.76,137.01,139.23,144.15,140.07,141.22,144.65,140.66,139.54,140.39,138.07,135.24,136.25,136.65,129.64
821,B,False,90.599,91.074,89.463,89.484,88.958,90.808,90.157,89.948,88.936,88.153,88.415,87.162,87.003,87.064,86.14,85.415,85.112,86.41,87.09,86.282,86.888,86.764,86.643,86.368,87.346,86.841,86.212,86.765,87.805,89.194,89.684,88.16,89.551,90.49,89.485,90.945,90.859,91.306,91.932,92.37,91.751,90.375,88.69,87.9,86.613,87.708,87.411,87.417,87.198,85.72,86.685,87.529,87.785,87.647,88.491,89.33,88.986,89.318,89.391,90.347,90.609,91.645,91.329,89.817,89.174,88.953,88.119,88.235,88.422,88.309,88.64,89.492,88.459,88.497,87.894,87.18,87.973,87.901,86.923,87.417,87.878,88.19,87.721,88.075,88.331,88.393,86.983,87.249,86.834,86.464,87.243,86.584,87.589,87.51,87.58,87.493,88.463,88.299,87.385,90.107,89.251,89.393,86.379,87.761,86.5,87.437,85.761,86.997,86.721,86.247,85.73,85.321,85.396,86.397,86.316,87.117,87.503,87.407
822,B,False,58.925,58.622,59.072,59.236,59.079,59.719,60.915,61.229,61.068,61.37,61.121,62.373,60.387,61.209,60.082,60.3,59.589,59.329,59.497,58.53,58.474,58.668,58.217,58.087,57.658,58.403,58.081,58.094,59.726,59.666,59.683,59.813,59.078,59.381,60.62,60.931,62.482,62.731,62.83,64.067,65.188,65.178,64.385,64.629,66.213,64.914,64.124,64.782,65.224,64.956,64.508,64.178,64.735,65.791,65.947,65.453,66.465,66.956,67.624,67.949,68.554,69.169,69.181,69.125,68.929,69.306,69.404,68.622,67.898,67.842,67.271,68.067,67.984,67.712,66.592,68.132,68.157,67.596,68.182,67.62,67.138,67.21,67.984,68.466,68.469,68.934,68.071,69.286,69.417,70.783,70.484,72.163,71.792,71.173,70.832,72.183,72.141,72.687,72.898,73.589,73.552,74.015,74.229,73.833,74.165,74.93,75.436,75.811,77.218,76.992,77.533,80.152,79.072,79.835,79.375,79.507,77.544,77.294
823,B,False,132.81,132.83,136.45,135.79,133.1,133.36,132.77,132.09,132.64,133.24,133.38,131.79,132.21,130.79,132.34,131.18,131.52,133.11,133.98,132.72,130.77,131.33,133.69,130.89,131.3,128.55,129.83,130.27,133.3,133.76,132.53,134.64,134.48,136.99,134.43,134.81,135.35,136.04,135.6,134.9,131.11,133.01,132.8,133.33,134.13,135.03,138.01,141.54,142.33,142.96,144.45,142.51,144.46,145.54,143.95,140.71,138.49,136.97,135.42,135.31,138.49,135.9,135.38,132.28,131.3,133.42,132.52,131.45,133.43,133.64,131.72,129.95,131.5,131.19,132.11,132.91,133.08,130.48,131.94,131.07,131.32,130.89,130.52,132.12,134.91,137.17,136.22,140.76,137.7,138.13,139.27,136.64,138.6,144.47,141.43,140.98,144.97,143.38,146.2,146.9,143.29,141.52,145.25,143.09,141.47,136.84,134.0,133.44,128.99,129.8,132.47,137.68,135.04,130.88,131.22,137.11,138.03,134.54
824,B,False,146.7,141.15,141.79,138.82,145.28,143.98,142.98,146.31,140.84,142.81,146.66,143.44,145.97,148.82,145.79,146.6,153.56,151.9,159.85,161.2,167.27,176.49,173.71,173.85,178.35,175.22,171.63,172.79,163.61,161.38,155.33,149.74,145.9,152.58,151.97,151.26,151.99,154.98,150.35,154.85,162.21,161.14,168.43,168.26,166.33,166.91,169.14,162.88,156.48,153.75,149.05,146.93,141.92,145.48,144.65,144.34,148.88,137.17,138.73,135.93,139.73,138.23,141.09,142.08,139.6,139.58,143.25,140.63,139.81,140.88,147.07,149.3,148.8,156.33,151.79,158.52,158.85,162.04,164.95,172.1,175.29,173.12,163.37,167.9,163.25,167.02,158.28,159.0,154.48,151.41,150.36,145.03,138.03,146.74,146.89,140.17,160.78,156.51,161.83,173.14,172.17,169.44,161.81,159.35,168.19,162.91,157.69,149.88,148.55,148.03,140.42,141.55,137.26,136.94,139.63,138.93,139.75,137.7
825,B,False,128.66,127.59,127.56,128.96,129.79,128.74,130.08,130.72,129.37,127.26,127.05,128.13,127.95,130.9,129.83,130.26,130.61,132.7,129.95,132.6,133.7,134.22,134.19,135.97,138.44,140.37,141.28,139.81,137.19,135.99,136.63,132.8,130.43,127.13,125.02,123.56,123.08,123.24,122.07,121.43,120.64,118.78,119.16,119.5,119.61,120.71,120.86,124.13,123.35,125.67,125.29,125.21,127.06,125.14,125.15,125.65,123.85,125.7,125.35,124.88,124.27,125.35,125.83,122.72,123.28,120.87,121.48,122.59,121.6,118.81,120.48,118.58,118.36,119.05,122.26,121.51,121.24,120.49,122.47,122.64,126.04,126.55,126.12,124.83,125.48,126.34,125.85,123.68,123.2,123.06,120.7,118.81,117.51,116.47,116.48,115.72,115.91,113.77,115.45,117.35,117.57,117.07,118.57,118.73,118.22,118.47,118.72,121.68,123.46,125.82,125.82,125.45,127.41,126.01,127.68,126.15,124.65,124.34
826,B,False,120.9,123.45,124.73,123.55,125.38,121.8,121.78,125.32,122.71,123.24,120.26,119.42,118.98,119.02,120.61,118.84,119.83,117.51,114.98,115.08,117.49,116.76,114.84,117.83,115.79,118.3,120.79,124.07,123.02,123.69,126.97,126.86,125.35,125.82,127.57,126.81,125.25,125.67,125.42,125.75,125.1,124.4,121.8,121.25,116.41,113.63,114.52,115.27,113.75,115.64,115.05,113.95,112.94,113.26,115.2,114.47,115.35,117.1,115.38,116.53,118.32,119.15,117.87,117.64,117.99,116.82,116.8,115.55,117.95,118.05,117.77,118.21,118.36,114.69,116.21,113.83,112.96,113.54,114.04,112.53,110.99,111.56,110.32,109.15,109.5,107.37,104.32,103.46,102.96,103.88,101.93,102.84,103.06,104.23,104.13,103.68,104.67,104.05,104.36,107.75,106.36,106.25,108.43,108.63,108.54,107.38,107.99,109.25,108.54,106.19,105.99,105.13,105.49,107.82,105.45,105.97,105.17,104.87
827,B,False,111.74,111.2,111.45,110.73,108.19,106.54,106.9,106.75,106.01,105.55,105.35,104.84,103.92,103.2,101.36,102.4,103.6,102.97,103.14,103.84,104.52,104.7,106.32,106.56,105.5,108.51,109.87,110.39,110.75,110.55,110.98,112.31,110.74,111.85,111.29,109.58,108.31,109.41,110.3,108.61,107.64,107.96,108.94,108.8,107.56,109.34,111.24,110.44,110.72,111.46,108.62,107.98,107.78,105.94,105.34,105.56,104.26,103.22,102.44,101.83,101.02,98.592,96.605,96.096,95.992,96.353,96.447,95.863,95.614,95.315,96.018,97.556,97.9,97.444,95.909,95.514,96.821,97.717,99.721,99.22,99.216,99.027,98.344,97.457,97.682,97.812,97.568,96.821,94.225,92.662,91.024,90.847,89.694,90.078,88.701,88.809,87.134,88.641,87.892,87.008,85.115,85.104,83.457,83.438,83.453,83.755,83.038,83.574,84.873,85.369,84.913,85.782,85.856,85.957,87.069,88.719,89.191,88.762
828,B,False,75.041,73.649,73.158,73.745,73.505,73.464,72.885,73.116,73.129,73.516,72.941,73.732,73.012,71.659,71.457,70.394,70.505,70.452,71.144,70.513,70.204,70.695,70.058,69.884,70.601,72.273,71.687,72.809,70.732,69.61,69.59,69.328,68.393,69.497,69.367,68.963,68.725,67.84,66.461,65.281,64.174,63.698,64.675,61.985,62.91,65.342,64.133,63.3,63.501,63.565,63.934,61.995,66.333,73.931,66.946,65.906,68.86,71.43,70.692,71.649,69.916,71.021,70.495,75.033,69.791,71.618,65.586,66.172,64.703,65.339,64.164,62.216,61.869,61.702,64.077,65.706,66.846,68.529,63.609,64.931,68.095,67.639,80.073,78.006,68.947,82.925,87.539,77.161,84.397,80.087,87.375,81.607,89.108,81.873,78.907,82.768,86.705,84.587,86.21,75.318,77.764,79.502,74.283,75.135,79.459,82.87,75.909,72.57,68.93,71.458,73.311,68.858,73.977,63.002,72.523,71.161,69.383,64.987
829,B,False,135.6,138.78,135.89,134.46,134.95,133.87,132.12,128.2,130.36,129.85,128.94,128.09,128.99,130.66,132.82,134.98,137.16,140.48,143.94,144.09,144.69,148.03,147.69,144.15,143.11,141.08,138.33,133.82,134.11,132.02,129.63,127.82,127.28,127.12,126.75,127.43,126.27,125.75,126.54,128.81,130.08,133.34,134.13,134.86,136.63,137.05,137.49,138.72,139.29,136.52,138.08,140.56,142.59,141.76,143.28,141.28,140.85,139.47,138.78,137.44,137.77,136.58,138.02,136.34,133.24,132.26,130.55,132.7,134.63,133.87,133.48,134.72,136.17,137.14,138.07,142.11,143.19,148.06,148.12,148.01,151.65,153.89,150.83,150.65,146.93,145.23,141.66,136.35,136.22,135.28,135.65,137.36,139.01,142.33,140.96,143.01,143.56,143.75,144.55,146.53,147.33,147.6,147.05,146.94,146.22,150.2,148.95,151.21,151.19,152.05,154.35,152.35,154.36,154.33,153.85,154.87,156.21,158.96
830,B,False,74.08,74.761,74.676,74.706,76.803,75.687,77.29,76.564,76.194,75.041,73.649,73.158,73.745,73.505,73.464,72.885,73.116,73.129,73.516,72.941,73.732,73.012,71.659,71.457,70.394,70.505,70.452,71.144,70.513,70.204,70.695,70.058,69.884,70.601,72.273,71.687,72.809,70.732,69.61,69.59,69.328,68.393,69.497,69.367,68.963,68.725,67.84,66.461,65.281,64.174,63.698,64.675,61.985,62.91,65.342,64.133,63.3,63.501,63.565,63.934,61.995,66.333,73.931,66.946,65.906,68.86,71.43,70.692,71.649,69.916,71.021,70.495,75.033,69.791,71.618,65.586,66.172,64.703,65.339,64.164,62.216,61.869,61.702,64.077,65.706,66.846,68.529,63.609,64.931,68.095,67.639,80.073,78.006,68.947,82.925,87.539,77.161,84.397,80.087,87.375,81.607,89.108,81.873,78.907,82.768,86.705,84.587,86.21,75.318,77.764,79.502,74.283,75.135,79.459,82.87,75.909,72.57,68.93
831,B,False,79.428,80.14,79.184,80.518,80.341,80.696,81.379,81.799,81.64,82.73,83.391,83.963,83.236,84.258,83.567,83.632,84.273,85.214,84.976,84.69,83.784,82.232,82.248,82.241,82.502,82.901,82.987,81.94,82.094,82.987,83.354,84.323,83.356,81.707,81.402,81.423,81.038,81.602,85.346,85.857,86.072,86.538,88.546,88.328,88.812,88.272,88.642,89.089,89.988,89.947,89.392,88.835,89.386,88.243,87.212,88.034,86.349,86.383,86.317,87.123,88.843,88.972,88.247,86.966,86.92,87.774,88.468,89.257,90.963,91.705,94.115,95.3,94.954,95.464,95.031,94.557,94.215,93.559,93.272,90.862,90.84,89.619,89.718,89.052,88.122,89.051,87.612,87.348,87.541,86.289,85.473,87.702,88.484,88.521,88.916,90.487,91.016,91.008,91.432,92.322,91.132,93.551,94.915,93.79,93.902,94.602,93.066,94.637,91.572,91.512,95.179,95.907,96.262,97.571,95.86,95.294,95.556,94.308
832,B,True,94.937,94.923,96.843,97.428,97.962,98.446,100.52,102.39,103.39,104.09,104.51,104.8,105.99,106.51,106.35,107.04,106.93,107.31,107.01,108.91,108.14,108.28,108.93,108.68,107.73,109.21,110.53,108.4,108.36,107.32,107.28,106.55,105.7,105.66,104.55,103.71,102.58,101.47,99.923,99.291,100.04,99.269,100.24,100.1,100.2,102.69,103.08,103.38,104.52,106.7,107.93,110.16,111.45,112.68,112.2,113.5,113.38,114.05,113.62,113.54,113.11,112.53,110.63,110.12,109.27,108.41,107.98,106.9,105.84,105.58,104.64,106.34,105.45,105.11,105.83,106.04,106.36,105.93,105.97,105.07,104.54,104.21,105.02,105.37,103.5,104.29,105.04,104.08,105.63,107.46,108.13,106.93,108.09,108.09,108.29,109.16,109.84,111.27,111.8,111.63,112.02,114.19,114.5,114.37,114.42,116.11,116.36,115.24,114.42,113.55,114.07,113.78,112.69,111.81,111.67,110.11,110.0,108.78
833,B,True,134.8,133.1,124.82,120.78,115.06,106.57,104.19,110.27,113.8,114.38,119.14,119.4,118.5,115.25,114.9,109.61,110.38,108.19,104.54,109.76,103.26,101.11,97.962,96.97,93.721,94.246,94.409,94.257,94.427,92.655,91.203,93.454,96.249,96.043,95.87,98.423,96.939,97.308,99.473,93.754,93.273,90.423,93.208,98.156,100.45,102.17,97.708,104.42,106.33,103.63,103.92,101.28,95.633,101.25,101.98,100.7,102.26,101.2,100.69,96.056,94.329,96.976,93.516,93.689,90.389,94.048,94.167,93.605,96.224,92.951,95.404,97.139,95.166,92.848,92.91,93.03,93.048,91.586,90.517,90.255,91.93,88.869,92.688,91.387,90.308,88.784,87.66,89.445,89.646,88.776,86.928,87.377,90.138,91.441,89.46,90.581,90.109,90.913,92.338,91.278,91.323,91.668,93.435,93.729,92.636,93.891,95.552,96.08,96.185,97.199,97.402,96.616,96.66,97.458,96.705,95.486,94.585,91.381
834,B,True,96.067,95.926,95.439,95.196,95.08,95.232,96.37,95.817,96.682,94.916,97.053,96.671,96.7,98.485,97.147,95.46,95.734,97.588,97.414,98.738,95.987,91.466,91.682,89.054,89.13,88.288,89.288,90.098,89.982,88.07,90.666,91.187,89.66,89.448,89.64,89.146,90.135,89.27,90.013,90.648,89.998,92.173,91.121,89.783,91.404,89.845,89.738,90.386,90.069,93.838,93.187,92.215,89.605,93.848,92.276,92.951,92.89,92.07,91.337,91.521,88.879,90.786,92.111,93.379,92.462,97.744,97.841,98.9,93.006,93.144,94.676,91.196,89.211,87.581,91.031,87.994,85.14,85.982,88.099,86.322,84.865,84.184,83.284,85.609,86.235,85.252,82.806,83.017,84.455,81.756,83.748,82.929,83.47,83.992,86.721,82.79,83.439,83.123,81.98,80.818,79.03,81.07,80.348,79.924,80.624,79.134,79.413,78.192,75.231,78.322,75.321,76.886,77.281,72.597,75.53,77.711,77.65,74.595
835,B,True,146.92,147.37,148.1,144.83,144.48,141.43,138.12,133.19,132.25,130.74,130.64,129.61,130.13,130.32,131.43,132.25,134.22,134.63,135.54,135.53,136.06,136.28,137.51,138.36,139.89,139.05,139.88,140.86,143.46,143.68,142.02,140.7,143.79,145.57,145.4,145.14,144.44,144.46,143.87,142.61,145.72,142.3,140.42,140.87,138.69,140.09,143.91,142.29,140.89,139.12,138.47,137.17,137.33,136.69,137.9,138.61,136.87,135.78,137.72,136.21,136.09,138.87,139.46,140.44,141.21,143.68,149.24,148.66,151.33,154.77,153.28,153.46,154.14,151.12,147.27,145.88,144.75,145.46,144.22,142.42,140.45,139.14,136.82,134.72,135.55,135.53,134.03,134.23,134.2,135.31,129.65,131.42,130.92,131.02,132.93,130.7,127.03,129.35,126.28,127.32,123.7,120.4,121.94,125.38,120.79,120.94,122.46,122.4,122.07,123.06,125.18,129.31,131.29,131.24,134.39,133.74,132.56,128.48
836,B,False,133.36,133.26,134.23,132.77,128.63,129.72,128.14,127.2,126.33,122.7,124.07,123.7,122.71,122.82,122.6,122.12,124.6,124.35,127.43,130.7,135.19,136.69,138.21,137.44,136.39,136.1,134.96,135.7,134.89,131.73,130.1,127.93,126.18,124.8,125.03,122.45,121.83,121.73,121.32,118.64,116.93,116.32,116.55,116.45,118.23,120.43,119.39,119.45,119.98,119.75,120.35,121.37,123.49,123.81,123.43,121.32,122.2,122.11,122.24,124.61,125.8,127.6,128.87,130.11,130.54,129.99,130.8,130.69,131.45,129.45,127.78,126.48,125.63,123.91,122.86,121.23,122.02,119.76,120.2,119.97,119.35,120.14,123.1,125.13,125.28,126.69,127.0,128.66,131.28,132.8,132.67,133.16,134.59,137.15,138.52,138.84,138.45,137.5,136.58,136.84,134.88,134.06,136.32,137.63,137.3,135.59,135.76,134.23,134.48,138.75,135.81,133.63,135.76,133.5,134.6,135.74,134.93,135.91
837,B,False,61.434,61.424,61.427,61.15,61.12,61.793,62.227,61.488,61.975,61.726,62.302,63.588,63.449,63.095,64.144,63.651,63.717,64.182,64.187,64.988,65.172,65.612,66.483,66.266,66.08,66.854,66.999,68.811,68.537,67.932,67.519,67.786,67.835,67.217,67.204,66.075,66.185,65.54,65.556,65.25,64.383,65.116,64.61,65.314,64.866,64.442,64.876,65.931,66.267,66.747,66.518,66.944,66.335,67.592,67.456,67.418,67.162,67.443,66.602,67.499,67.119,66.382,66.129,66.294,66.508,66.922,68.1,67.169,67.49,68.032,68.25,68.739,68.896,69.094,69.763,69.11,69.381,69.316,68.976,68.286,68.431,68.701,69.194,69.308,69.334,69.174,69.929,69.655,69.985,70.441,71.59,72.591,73.265,73.539,73.718,74.819,74.185,73.786,73.939,74.688,74.482,74.499,74.117,73.796,74.09,72.849,73.144,72.0,71.644,70.825,70.697,70.097,69.982,69.933,70.046,70.792,70.913,71.489
838,B,False,108.72,108.74,109.22,110.25,109.63,108.69,108.6,109.36,109.06,108.17,107.65,105.17,104.25,104.47,104.92,103.06,103.34,103.7,102.76,103.09,103.22,103.44,105.75,106.92,108.99,110.4,113.07,117.17,119.4,118.88,119.23,120.25,119.58,117.12,115.76,112.7,110.71,110.17,107.88,106.23,105.67,105.16,106.54,105.76,107.92,107.96,108.25,111.3,112.37,111.0,111.79,110.32,112.42,112.13,113.0,111.34,111.39,113.46,114.36,113.27,114.4,113.13,110.96,111.0,110.22,110.64,109.42,108.7,110.05,109.73,110.69,109.99,110.93,111.38,113.47,114.97,117.74,119.88,121.47,123.28,125.27,127.26,126.53,125.31,125.43,120.87,119.0,117.69,115.09,113.06,113.82,114.96,114.07,113.95,114.48,116.49,116.15,117.74,118.3,118.75,122.51,122.4,124.86,124.61,125.13,124.56,126.51,125.03,123.84,124.14,124.78,124.59,125.34,125.76,123.97,123.54,123.67,123.31
839,B,True,117.72,119.77,121.94,122.06,122.72,122.28,122.18,122.69,122.14,121.79,120.18,118.33,117.96,116.09,115.16,113.39,112.27,112.96,113.79,113.29,113.6,115.28,114.43,115.33,114.75,117.07,119.14,120.3,121.02,120.81,120.84,120.75,120.46,123.16,125.03,124.5,123.52,124.78,125.46,123.86,123.48,123.3,124.89,126.09,126.57,125.02,125.7,124.7,125.07,124.49,121.74,120.52,119.44,121.61,121.47,118.05,116.73,117.23,114.9,115.49,115.39,116.87,115.33,117.54,117.66,119.89,120.96,121.56,122.42,124.77,125.03,123.46,122.42,123.57,124.02,121.47,119.51,116.98,114.63,113.97,113.5,113.03,111.17,111.93,109.92,109.89,110.61,110.48,110.25,110.12,111.89,111.83,112.46,111.97,113.41,113.48,114.42,113.63,113.17,112.68,112.47,113.03,111.67,110.54,110.15,111.22,109.95,110.65,110.89,111.92,111.36,111.34,109.03,110.1,110.12,108.04,108.34,107.63
840,B,True,118.32,120.77,121.59,120.33,120.84,120.94,123.52,124.74,122.5,123.79,125.29,126.41,127.8,130.24,130.81,129.41,129.18,127.96,125.01,125.9,122.65,124.21,125.35,127.09,122.6,122.38,121.82,121.83,122.86,124.1,126.53,125.48,124.76,123.82,121.48,121.7,124.05,124.34,126.43,124.89,124.39,125.41,127.3,126.72,127.54,127.51,127.38,130.19,129.6,131.6,131.76,132.35,131.05,132.91,133.7,134.86,133.0,131.16,128.91,126.35,126.06,125.16,124.22,122.59,123.25,121.93,121.76,119.57,120.33,119.75,118.82,120.94,121.59,124.93,124.23,124.75,126.31,127.2,128.77,129.88,132.35,130.97,128.38,126.85,127.8,127.39,127.92,127.4,123.61,122.16,119.41,119.9,117.78,118.86,119.24,119.2,116.6,117.96,118.35,121.77,120.03,123.53,122.43,122.45,119.67,120.82,120.72,122.72,121.53,123.45,121.4,121.57,120.74,120.16,117.83,117.3,118.92,116.14
841,B,False,109.32,108.35,110.83,113.34,113.78,113.97,114.97,117.18,117.76,116.35,115.91,114.98,117.25,118.98,118.42,119.87,119.81,118.01,116.9,115.91,114.98,115.26,114.83,114.26,113.31,113.24,113.53,112.67,110.25,110.62,111.78,110.7,110.54,110.38,110.2,110.03,110.53,111.5,112.32,113.8,115.18,117.42,119.31,123.08,126.1,129.75,131.96,130.45,128.08,128.84,128.27,127.95,127.43,125.72,123.49,122.95,120.04,119.75,118.15,118.92,117.6,115.0,115.87,115.92,115.71,115.65,114.0,114.44,116.09,115.62,115.73,117.54,116.71,116.95,117.47,116.03,114.83,115.72,117.59,117.43,114.92,114.63,114.49,114.98,114.29,114.43,113.29,113.59,116.91,116.34,118.01,120.11,120.79,123.13,124.59,125.11,127.38,128.85,130.94,127.98,127.24,128.57,130.01,128.63,126.76,123.75,120.55,119.76,119.86,119.14,117.73,116.56,117.82,119.02,118.92,118.75,119.25,117.97
842,B,True,96.059,95.621,96.155,95.794,94.258,93.754,94.131,93.909,93.889,93.965,92.721,93.393,93.115,92.005,92.373,92.936,94.147,92.542,92.53,93.277,94.547,94.358,95.372,95.676,96.323,97.945,97.903,98.866,98.716,97.829,97.376,97.205,95.611,94.525,93.096,92.011,90.951,90.886,88.949,90.709,91.046,91.559,91.948,91.682,93.305,93.174,92.944,92.935,91.742,90.586,90.289,89.573,87.427,87.739,87.105,87.394,86.018,85.293,85.14,85.722,83.887,83.709,83.463,83.175,83.55,83.502,83.886,84.31,84.383,84.232,83.719,83.208,83.282,82.509,81.942,82.122,82.415,81.639,82.645,82.655,83.205,83.907,84.269,84.539,84.739,85.684,86.938,86.471,86.708,86.819,86.507,85.208,85.257,84.082,82.986,82.683,82.15,81.42,82.443,82.486,84.028,84.958,85.0,85.484,85.989,85.67,85.507,86.522,87.254,85.6,84.858,85.049,84.532,83.316,83.057,83.421,82.123,81.733
